molecula|SddssS|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w MLOGP|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
6_a47|0.0|0.0|0.0|0|0|0|1.304328257|0.0|-0.008723045|0.042276423|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|0.786041178|-0.149904224|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.009820713|-43.43026699|-52.41283988|5.323543706000001|101.7290544|0.158081588|85.6917678|-0.036834143|2.885749555|0.0|0.7943908059999999|-1.547034008|60.76103606|-19.96679614|48.75381069|2431.668154|-838.6054381|-10.82346202|0.205609194|10.90843226|111.4552019|-454.5854048000001|25.13472712|-319.1626428|1055.658539|469.7495559|1.0|1.0|1.0|1.0|2.0|2.82|2.91|0.05|3.48|3.0|4.0|-5.02|379.81|0.0|1.0|-5.79|9.53e-07|0.000362|0.000619|0.0|0.0|8.71e-10|3.310000000000001e-07|-0.05354|4.69|3.7196|-1608.684886|-1608.652005|576.56|990.85|422.9|-1608.50108|-0.1544|-0.20794|0.03288085|13.0|7.9|7.9
8m_a46|0.0|0.0|0.2148468989999999|1|1|1|1.160371261|2.126524943|-0.00517896|0.047345679|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|1|0.005865049|-0.206020062|0.010184776|0.015631887|-0.380393836|1|0.783187801|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|0.876210355|-0.0911455|-0.085204935|0.007059399|-48.32436573|-45.17474201|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|1.984401749|0.0|0.8854896870000001|-1.448483903|48.72163155|-17.06601365|52.0671834|2045.330306|-767.9706141|-9.04821721|0.114510313|9.899611044|60.71213839999999|-407.1697745|19.27296714|-408.7649869|867.2835213999999|463.1469765|0.0|1.0|1.0|1.0|1.0|3.24|2.92|0.3|2.62|2.0|3.0|-5.61|319.4|1.0|1.0|-4.56|3.3e-05|0.0105|0.0088799999999999|0.0|0.0|3.5e-07|0.000112|-0.01818|4.12|4.2881|-1014.126693|-1014.091966|570.72|970.82|489.57|-1013.91158|-0.17897|-0.19715|0.03472717|229.0|6.6402|6.6402
8j_a46|0.0|0.0|0.214753401|1|1|1|1.160371125|2.1279894180000003|-0.0017688329999999|0.043903904|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|-0.229679821|2|0.645146311|0.789844634|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.008672342|-29.38737046|-37.04976799|4.658562801|7.723448142|0.065351579|35.10521457|-0.02566383|2.5024620580000003|64.83187221|0.822112519|-1.103544698|41.80044861|-13.78596018|34.04593326|2121.846387|-592.7962878|-7.405468973|0.177887481|9.817783823|95.55665364|-318.43516580000005|16.76894569|-346.061389|721.0646647000001|453.1959065|1.0|0.0|1.0|1.0|0.0|3.23|3.25|0.32|2.62|2.0|3.0|-5.55|338.83|1.0|1.0|-4.83|2.59e-05|0.00878|0.00497|0.0|0.0|5.46e-08|1.85e-05|-0.04068|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|493.89|-1414.349865|-0.18531|-0.22599|0.02408052|1228.0|5.9108|5.9108
12aa_a36|0.0|3.4172704080000003|0.0|0|2|2|1.297043479|0.0|-0.011588438|0.042560386|0.0|-0.672129428|-0.006653538|0.010538281|10.95446449|1|-0.004569485|0.0620143779999999|-0.052743904|-0.090926893|-0.53315493|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.888163057|0.849217847|0|0.688945241|-0.1066659309999999|-0.117270578|0.023617545|-72.94175494|-80.19356964|16.1504726|132.3194611|0.3110547589999999|212.7097172|-0.04126187|11.04423694|109.0001157|0.731335741|-2.228140982|96.18613736|-28.21625599|89.09222754|2928.7759760000004|-1523.677823|-19.29522587|0.2686642589999999|14.60824604|183.7216658|-1041.942197|38.58180913|-316.3903377|2083.417693|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|0.0|0.13|1.28|6.0|5.0|-7.79|424.46|0.0|0.0|-3.45|0.000304|129.0|152.0|0.0|0.0|7.19e-07|0.000305|-0.05111|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|520.19|-1401.389257|-0.15718|-0.20829|0.04550032|9.0|8.0458|8.0458
12r_a30|0.0|0.0|0.0|0|2|2|0.604984545|0.0|-0.007553813|0.043383838|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0.591758164|0|0.72072745|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|12.36992712|90.4724548|0.27927255|180.5098625|-0.040404659|7.995393191000001|0.0|0.790065337|-1.979828309|82.06195604|-26.11584816|70.6903535|2976.944611|-1279.67656|-16.88017015|0.209934663|13.94386247|135.6928105|-827.1283373|33.05530181|-374.9717191|1619.709789|616.2856203|1.0|0.0|1.0|0.0|1.0|4.66|0.0|0.14|3.58|5.0|6.0|-6.06|434.46|0.0|0.0|-5.17|3.24e-06|0.00141|0.00291|0.0|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|516.03|-1774.009422|-0.14894|-0.20138|0.03388131|29.0|7.5317|7.5317
21_a12|0.0|0.0|0.0|0|1|1|0.609915045|0.0|-0.008833375|0.037992832|0.0|-0.362168355|-0.003879878|-0.01367083|10.31140747|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|-0.099516604|0.89838263|0.859899236|0|0.84827776|-0.068775342|-0.100098765|0.012230115|-34.60932333|-50.37198585|6.154473157000001|75.46830038|0.15172224|76.35009799|-0.036878492|3.097071518|0.0|0.770818357|-1.401382713|59.10840872|-18.55810005|40.76379649|2185.835701|-705.2078018999999|-9.338859985|0.229181643|11.18947411|115.3294396|-354.8766794|24.07584081|-272.5639702|914.8819508|380.2468615|1.0|1.0|0.0|1.0|1.0|4.05|2.81|0.12|1.82|3.0|4.0|-6.45|319.38|0.0|1.0|-3.76|0.00015|48.0|0.0551|0.0|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|2.56|3.9971|-1327.479547|-1327.451966|539.67|893.17|397.31|-1327.347724|-0.16784|-0.22253|0.02758166|22.0|7.6576|7.6576
4_a38 (LY-2157299)|0.0|0.0|0.0|1|1|1|1.343847059|2.0959524330000003|-0.00638266|0.041252955|1.721297609|-0.325515636|0.002865697|-0.159241692|10.9277672|1|0.003107816|-0.083399128|0.028964355|0.0481706809999999|-0.463575124|2|0.702976795|0.8099394329999999|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|1|0.754313773|-0.092570349|-0.089446059|0.01243241|-52.90108631|-51.11565158|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|-0.03235283|4.060137052|71.22674185|0.7861170609999999|-1.520583011|58.99645489|-18.48863993|60.00582329|2501.945802|-868.9660769|-10.56568487|0.213882939|12.76426621|122.2274724|-496.5871888|23.51893991|-327.0140711|1105.390176|542.7276591|0.0|1.0|1.0|1.0|1.0|3.27|2.6|0.18|1.84|3.0|4.0|-6.86|369.42|0.0|1.0|-3.99|0.0001409999999999|52.0|0.0375|0.0|0.0|7.45e-08|2.75e-05|-0.06|3.95|3.78|-1198.683473|-1198.64695|617.61|1048.31|449.44|-1198.442536|-0.16|-0.22|0.03652312|69.0|7.1586|7.1586
4b_a49|0.0|0.0|0.0|1|1|1|1.343847828|2.075628989|-0.0074627159999999|0.036555556|1.645329244|-0.402986655|0.001769804|-0.033486358|10.92776533|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.091725536|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|0.241850733|148.84640819999998|-0.030696709|9.138717999|64.87087098|0.645330839|-1.534835437|71.2971749|-18.89220999|71.30114509|2708.998101|-944.6104994|-11.62716177|0.354669161|14.53457293|218.2802175|-581.3580885|29.27523192|-178.8869784|1463.761596|600.3287567000001|1.0|1.0|1.0|1.0|1.0|3.37|3.1|0.22|1.66|6.0|6.0|-7.12|400.43|0.0|1.0|-3.88|0.000155|62.0|0.0527|0.0|0.0|8.91e-08|3.570000000000001e-05|-0.06731|3.56|3.7413|-1333.063439|-1333.026419|664.86|1121.45|509.78|-1332.800229|-0.15635|-0.22366|0.03702033|79.0|7.1024|7.1024
43_a18|0.0|0.0|0.0|0|2|2|1.251175234|0.0|-0.005099385|0.033734062|0.0|-0.397752066|0.002712865|0.031746165|10.94702053|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0|0.718255592|0.713379703|-0.023109314|-0.0579590709999999|0.7458234990000001|0.712848727|0|0.852344887|-0.070166168|-0.0822489459999999|0.006890688|-54.49271386|-63.87648583|5.35147222|0.66443384|0.147655113|114.6724699|-0.0311212229999999|4.156080507|21.60709738|0.8743733490000001|-2.302970476|69.46280937|-24.16948112|59.84418608|3172.923606|-1788.541603|-18.77059344|0.125626651|19.33108376|97.56464265|-1389.023915|27.64206062|-581.4944803999999|2045.512486|1228.492038|0.0|1.0|1.0|1.0|2.0|4.54|0.0|0.34|3.7|9.0|3.0|-5.78|508.65|0.0|0.0|-5.96|3.55e-07|0.00018|0.000554|0.0|1.0|2.52e-10|1.28e-07|-0.04949|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|702.4|-1611.126246|-0.13196|-0.18145|0.02315412|625.0|6.2041|6.2041
6b_a40|0.0|0.0|0.0|1|1|2|0.604892326|1.710647518|-0.014861289|0.039863946|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|2|-0.004728928|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0|0.691778838|0.842573207|0.003163118|-0.307881994|0.90571269|0.6462648870000001|1|0.753431574|-0.107699967|-0.118488624|0.014588568|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|165.1465831|-0.049599889|6.544506614|34.43877986|0.878140798|-2.132795227|87.29061302|-33.22101012|81.90640622|3214.047452|-1428.503435|-22.2507658|0.1218592019999999|12.51342818|81.61884754|-956.7829293|37.83107469|-506.5422338|1626.736212|618.8882797|1.0|0.0|0.0|1.0|1.0|4.02|3.36|0.21|2.61|5.0|5.0|-5.85|511.42|0.0|1.0|-6.18|3.86e-09|1.98e-06|0.000335|1.0|1.0|6.21e-06|0.00318|-0.09533|8.98|3.1026|-3290.775349|-3290.745084|687.2|1183.07|552.01|-3290.583786|-0.1237099999999999|-0.21904|0.03026498|0.03|7.5229|7.5229
12d_a40|0.0|0.0|0.0|1|0|0|0.60499064|1.753432382|-0.008004393|0.043185185|0.794852923|-0.288158151|-0.000134504|0.087954209|10.31197256|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|0.01171131|-50.68561427|-48.54239742|6.204226377|207.39648|0.159568585|84.53363343|-0.038873458|3.286773518|60.80168183|0.844283549|-1.282824111|55.13932669|-20.59374436|56.88984065|2270.596857|-679.5935638999999|-10.90981687|0.155716451|14.88744155|82.49291335|-360.0239567|24.39197636|-364.7778083|804.9352200000001|350.9435025|1.0|0.0|1.0|1.0|1.0|3.23|2.94|0.0|3.76|2.0|2.0|-5.13|361.25|0.0|1.0|-5.58|5.58e-07|0.0002009999999999|0.000942|0.0|0.0|1.44e-07|5.2e-05|-0.07765|4.14|2.7962|-2153.197255|-2153.180821|552.57|910.58|435.41|-2153.071733|-0.11604|-0.19369|0.0164339|19.0|7.7212|7.7212
12g_a36|0.0|3.5202147110000004|0.0|0|2|2|1.2678464|0.0|-0.006495469|0.03912037|0.0|-0.409214521|0.0042553209999999|0.078155467|10.95259306|1|0.005035022|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|0|0.854238488|-0.069292341|-0.097067302|0.017738779|-47.63457647|-66.72829531|12.19441007|24.29006276|0.1457615119999999|100.2028184|-0.034549379|8.382969151000001|5.097410387|0.779745318|-2.038413337|77.14470618|-23.75074918|59.82898654|2829.45056|-1401.294202|-16.3273005|0.2202546819999999|13.83075477|151.41267150000002|-963.3107298|30.45962398|-384.6182564|1797.1178149999998|799.5563855|1.0|0.0|1.0|1.0|2.0|5.06|0.0|0.24|2.66|6.0|4.0|-6.19|423.51|1.0|1.0|-4.86|1.13e-05|0.0047799999999999|0.00589|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|4.21|3714.0|-1350.887005|-1350.861445|724.32|1241.66|657.02|-1350.571683|-0.15236|-0.20288|0.0255597|14.0|7.8539|7.8539
12a_a40|0.0|0.0|0.0|1|0|0|0.604990853|1.784989449|-0.00431394|0.036587302|0.8332127109999999|-0.14667395|0.01039129|0.100414476|10.31197265|2|0.007890601|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.023863832|-0.375724138|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.011766311|-32.81611621|-38.17175304|6.001293955|107.5277007|0.059120235|30.15370934|-0.033799|3.060902482|49.24750281|0.85136964|-1.047769006|43.65970865|-17.23885621|38.81741016|2185.594734|-534.4045424999999|-8.792513441|0.14863036|14.43505064|75.8074911|-272.5679167|20.24838026|-358.4254366|627.699788|323.26151960000004|1.0|0.0|0.0|0.0|0.0|3.2|3.39|0.0|4.34|2.0|2.0|-4.56|346.23|1.0|1.0|-5.95|3.86e-07|0.000134|0.00039|0.0|1.0|6.15e-08|2.13e-05|-0.08015|5.01|3.0966|-2097.826771|-2097.8163050000003|530.55|875.15|429.21|-2097.7296100000003|-0.12895|-0.2091|0.0104658999999999|1778.0|5.7501|5.7501
12b_a5|0.0|0.0|0.0|0|2|2|1.189701783|0.0|-0.001991527|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|0|0.00751901|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|2|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0.819417554|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|0.016556707|-41.76622313|-43.25430513|10.44150403|138.67264319999998|0.172386307|108.7155967|-0.020455699|6.584944956|0.0|0.530379611|-1.165974822|59.53145615|-12.90040679|52.20772716|2602.046823|-735.3231872|-8.135654442|0.4696203889999999|16.16438947|296.16656780000005|-463.7323032|24.32296891|-38.31786425|1386.409228|727.8586176|0.0|1.0|1.0|1.0|1.0|4.05|0.0|0.33|1.54|5.0|6.0|-7.57|397.47|1.0|0.0|-3.45|0.00503|2.0|143.0|0.0|0.0|2.14e-08|8.5e-06|-0.10395|2.24|1.4454|-1276.928859|-1276.8943800000002|669.05|1149.51|505.16|-1276.940335|-0.06212|-0.16607|0.03447919|42.0|7.3768|7.3768
14a_a5|0.0|2.948727373|0.0|0|1|1|1.226142247|0.0|-0.0053665219999999|0.027375887|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|0|0.7909255559999999|-0.080875277|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|7.942029745|55.04914434|0.629783335|-1.494946644|69.71575554|-18.38089729|66.43577392|2836.468636|-1010.949351|-12.42997952|0.370216665|15.89694877|250.3569601|-683.6488737000001|29.18606491|-175.53051609999997|1605.23357|723.0631751|0.0|1.0|1.0|1.0|2.0|3.24|2.41|0.2|1.37|6.0|5.0|-7.08|425.48|0.0|1.0|-4.22|7.15e-05|0.0304|0.0256|0.0|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|508.64|-1390.29207|-0.1676|-0.2183699999999999|0.04629687|112.0|6.9508|6.9508
14a_a25|0.0|0.0|0.0|1|0|0|1.420015394|1.667057351|-0.004483962|0.038167849|1.975771616|-0.255585831|0.006085806|-0.046802062|10.93106303|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|5.546443318|58.18995584|0.8067529940000001|-1.76835447|63.96772039|-21.90268583|54.17569023|2844.993903|-1160.842349|-14.37809314|0.193247006|14.55676745|126.8576588|-762.0389362000001|27.14918443|-402.7381076|1438.906775|712.1606951|1.0|1.0|1.0|1.0|1.0|3.43|3.06|0.08|2.47|6.0|4.0|-5.91|419.48|0.0|1.0|-5.29|4.03e-06|0.0016899999999999|0.00215|0.0|0.0|2.58e-10|1.08e-07|-0.05083|5.79|3.9479|-1352.298438|-1352.265931|689.55|1202.13|548.29|-1352.024616|-0.16347|-0.2143|0.03250632|207.0|6684.0|6684.0
16_a4|0.0|0.0|0.0|1|1|1|1.398650725|1.843196334|-0.00228637|0.04501634|0.0|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.8366279120000001|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|0.013727656|-36.11951685|-39.44800181|6.761192037000001|13.51923899|0.210153891|103.5057102|-0.033372358|3.330045338|74.430775|0.832461695|-1.201404885|45.11883447|-16.43666742|42.88070889|2101.6948030000003|-591.7200271|-8.095443438|0.167538305|10.19502391|82.51653675|-291.4359638|19.74465314|-327.4903335|710.807513|322.8922084|1.0|0.0|1.0|0.0|0.0|3.26|3.08|0.11|3.44|2.0|4.0|-5.64|309.31|1.0|1.0|-4.43|0.0001199999999999|0.0371|0.0114|0.0|0.0|4.33e-07|0.000134|-0.03965|4.05|4.2257|-1057.494456|-1057.478071|515.68|856.55|407.99|-1057.3808390000002|-0.17375|-0.2134|0.01638524|343.0|6.4647|6.4647
14c_a22|0.0|0.0|0.0|1|0|0|1.42291727|1.596256692|-0.005236206|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|0.024569649|-48.57709197|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|-0.030217952|12.73426132|78.22334636|0.66168729|-1.60155147|75.5139152|-21.75466672|66.26540251|3079.4894480000003|-1152.997336|-15.66173379|0.33831271|16.03849168|243.5598613|-830.0718911|32.87756477|-232.8055235|1742.5109329999998|731.8178649|0.0|1.0|1.0|1.0|1.0|3.49|2.85|0.08|1.08|6.0|6.0|-6.96|445.48|0.0|0.0|-4.62|1.39e-05|0.00618|0.0107|0.0|0.0|5.269999999999997e-10|2.35e-07|-0.07399|4.79|3.6741|-1460.602657|-1460.571156|715.52|1241.55|575.8|-1460.324494|-0.15408|-0.22807|0.03150011|153.0|6.8153|6.8153
16g_a32|0.0|3.363965155|0.0|0|0|0|0.609420729|0.0|-0.013775701|0.03898374|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|3|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|0.83902731|-0.026098259|0.008494733|0.8821580379999999|0.762429418|1|0.8206422409999999|-0.078387439|-0.105500574|0.023959586|-57.77542509|-77.75914881|17.659402|90.88837862|0.1793577589999999|132.1955522|-0.033839807|13.01585399|43.37912747|0.6863323440000001|-1.79350976|94.54074206|-24.94161377|75.43482709|2833.521937|-1321.90553|-18.38320476|0.313667656|15.58880229|231.1885989|-974.3098525|36.34043182|-274.67233460000006|1926.042887|701.9321161|1.0|1.0|1.0|1.0|2.0|3.87|3.42|0.33|1.57|10.0|5.0|-5.69|441.57|0.0|1.0|-5.32|3.08e-08|1.36e-05|0.00213|0.0|0.0|6.890000000000001e-09|3.04e-06|-0.05|5.38|3.6161|-2034.621991|-2034.593036|752.29|1245.25|639.49|-2034.342619|-0.14968|-0.19968|0.02895494|11.0|7.9586|7.9586
12ad_a36|0.0|3.428443248|0.0|0|2|2|1.297042846|0.0|-0.01083262|0.040787037|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.7767870459999999|0|0.760267769|-0.082404548|-0.107772644|0.030769062|-58.34300549|-76.30379737|21.78471426|94.12528108|0.239732231|169.7321223|-0.0365657189999999|15.4237324|81.68309557|0.656407461|-2.047680239|96.81391944|-25.88878839|80.12771975|3041.082692|-1449.77215|-18.32944602|0.343592539|16.772513699999998|243.2659577|-1026.448977|39.44011905|-221.4751857|2208.646667|735.3783268|1.0|0.0|1.0|0.0|2.0|4.9|0.0|0.17|1.89|7.0|6.0|-7.18|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|0.0367|0.0|0.0|2.42e-07|0.000106|-0.05406|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|588.2|-1460.5468529999998|-0.15638|-0.21044|0.03648828|17.0|7.7696|7.7696
6e_a31|0.0|3.402951625|0.0|0|1|1|0.61015618|0.0|-0.016012184|0.037803618|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|2|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|0.78240875|-0.071378445|-0.072882794|0.841537966|0.795570315|0|0.623340994|-0.122985602|-0.130898441|0.032627586|-74.99224589|-79.81721349|19.89514173|159.9587946|0.376659006|229.6732654|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|93.68572477|-28.37945369|94.88738762|2776.836977|-1277.075416|-17.30478148|0.239502096|14.40145519|146.03985980000002|-778.7151665|37.31693873|-317.6847132|1679.262243|536.6368656000001|1.0|1.0|1.0|1.0|2.0|3.55|2.62|0.1|1.36|4.0|5.0|-6.5|404.44|0.0|1.0|-4.66|2.34e-06|0.000947|0.00883|0.0|0.0|4.67e-08|1.89e-05|-0.05426|4.31|3.3083|-1652.669408|-1652.63264|634.34|1077.48|490.75|-1652.445002|-0.13418|-0.18844|0.03676794|0.37|6.4318|6.4318
7_a3|0.0|0.0|0.0|0|0|0|0.60501656|0.0|-0.008855374|0.03757716|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|-0.006696449|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|0.790667152|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|0.009708941|-51.18177092|-47.72824381|4.804535747|230.9407974|0.217705402|107.7330046|-0.036877402|2.377557323|76.07607751|0.7992146109999999|-1.253831681|55.15105143|-18.2490344|55.98630667|2196.07224|-620.4671695000001|-9.030659289|0.2007853889999999|8.644978051|99.36002106|-307.0424158|22.83370969|-296.13678660000005|776.3461295|353.7528308|1.0|1.0|1.0|1.0|1.0|3.02|2.61|0.0|2.11|2.0|3.0|-5.68|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|0.00455|0.0|0.0|3.28e-08|1.11e-05|-0.0640299999999999|3.09|3.4435|-1731.7341420000002|-1731.703107|522.73|883.88|362.61|-1731.602893|-0.14816|-0.21219|0.03103579|1023.0|5.9901|5.9901
3_a27|0.0|0.0|0.0|2|0|0|1.402697639|3.127072625|-0.00648099|0.040512821|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.019234305|-31.82136336|-44.61323499|9.960129259|10.71226495|0.137884078|71.40072181|-0.032307734|5.157668895|57.97805043|0.733853752|-1.292309364|54.32114618|-16.72996312|41.78149261|2294.213272|-669.1985248999999|-8.663302268999999|0.266146248|11.64968556|137.8189165|-346.53209080000005|22.79740761|-242.1936891|911.8963045|401.7540197|1.0|0.0|0.0|1.0|0.0|3.03|3.11|0.05|2.18|3.0|4.0|-6.41|329.36|1.0|1.0|-3.99|0.0002|0.0658|0.0339|0.0|0.0|1.29e-06|0.000423|-0.05512|4.92|3962.0|-1081.905135|-1081.88481|547.92|931.06|425.72|-1081.744053|-0.16457|-0.21969|0.02032437|4.0|8.3979|8.3979
12ay_a36|0.0|3.50559949|0.0|0|2|2|1.2970434|0.0|-0.006733838|0.043383838|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|0.78699829|-0.109624825|-0.111814717|0.833398429|0.857993338|0|0.829406408|-0.074251203|-0.098945129|0.018016934|-48.12939044|-64.13591431|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|7.569978132|8.677627506|0.778164805|-1.978902589|74.29343346|-22.90568368|59.80790901|2766.899844|-1282.718286|-14.84739041|0.221835195|11.82248632|143.79285900000002|-831.4538627999999|29.43551742|-360.6110621|1648.388976|729.1873176|1.0|0.0|1.0|0.0|2.0|4.96|0.0|0.21|2.45|5.0|4.0|-6.38|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|0.0102|0.0|0.0|4.55e-08|1.86e-05|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|532.22|-1311.282556|-0.15056|-0.2031599999999999|0.02880431|18.0|7.7447|7.7447
