molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8d|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
19j_a38|0|0|3.235947106|7.412764017000001|2|1.29704352|-0.089207643|-0.007976154|5.351858133|2|0.04391253|0.0|-0.004442319|0.003554228|-0.036248822|1|-0.002443797|0.23209815|1|0.7163622890000001|-0.060360554|0.908721232|0.8071763829999999|-0.108006563|0.625966089|0.0250587|-57.80349365|-73.92901683|17.15233756|0.192823617|131.9851314|29.18585028|-39.565701700000005|90.05233553|-26.09259418|0.408533267|2969.234865|552.5012068|-1330.722303|3109.238056|0.285630155|12.69084117|0.6907121629999999|6704.612831|195.5099392|0.023555355|-293.4664598|640.025745|16.123318700000002|1.0|3.0|4.81|2.34|0.13|-6.92|3.17|2.42|105.02|1.76|130.41|5.0|-4.35|-7.13|426.45|0.0|0.0|0.0|2.44|7.55e-05|0.0322|2.5|0.0|-0.06447|686.26|1163.3|354.0|205.41|533.97|0.30419|0.69435|-0.15182|10.8124|-0.21629|14.4895|8.1146|8.1146
12g_a40|0|0|0.0|7.515889085|0|0.604990688|0.037440516|-0.01011728|5.4161004020000005|0|0.036630824|0.726175674|-0.001011175|0.075327376|-0.211162861|2|-0.003205145|0.280045216|0|0.777835705|-0.326139923|0.8396782220000001|0.8702014570000001|-0.099521372|0.289122732|0.012706769|-49.94706785|-52.24208444|6.670206427999999|0.129798543|68.1355805|0.0|-26.21888031|59.29860462|-22.85591194|0.465725912|2287.970776|456.7977427|-731.3891821000001|681.6778419|0.147968773|14.39849078|0.871698484|5211.675486|77.67373972|0.013442698|-369.5858437|335.7078145|7.056520179|0.0|1.0|3.24|3.2|0.0|-6.63|4.83|5.14|78.66|3.76|93.78|2.0|-6.46|-4.91|362.23|0.0|0.0|1.0|4.4|1.62e-06|0.000586|5.07|0.0|-0.07424|540.25|896.63|0.3539|308.23|429.31|0.67055|0.6988|-0.13191|1.9175|-0.20615|2.7075|6.1403|6.1403
23_a10|0|0|0.0|7.535296702|1|1.34383709|-0.12979844|-0.00264793|5.4161004020000005|2|0.036666667|1.981673861|0.010305237|-0.000458688|-0.0253481679999999|1|0.010662507|-0.0502296329999999|2|0.7338945809999999|-0.043248272|0.800727358|0.915208645|-0.072395864|0.535680357|0.009615852|-35.17017083|-51.27837225|6.81095873|0.084791355|60.05816353|53.00900704|-24.91121732|60.76548004|-19.02262196|0.485561757|3103.831885|648.2471057|-1179.402562|1945.384475|0.238800348|17.02048484|0.943867925|7034.375112000001|169.14354509999998|0.013394095|-370.018179|930.6293092|9.487107794|1.0|0.0|3.8|4.13|0.21|-9.84|5.11|5.81|56.07|2.99|139.11|6.0|-5.38|-5.93|461.56|0.0|0.0|1.0|4.5|2e-06|0.000923|4.48|0.0|-53.0|768.3|1336.11|0.2089|325.98|606.18|0.67647|0.67647|-0.15858|3.8115|-0.21158|4.8954|6.1249|6.1249
12bd_a36|0|0|3.497517322|7.412764017000001|2|1.297043358|-0.051990612|-0.006695407|5.351858133|2|0.04625323|0.0|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|0.042808724|1|0.902377067|-0.047786573|0.833398429|0.832478093|-0.099460046|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|11.7156452|0.167521907|110.578217|0.0|-30.9716039|75.7932235|-23.44707102|0.475272043|2772.776922|549.5039111000001|-1313.035977|2403.371086|0.21755876|15.34283166|0.905749421|5957.939097|143.6066496|0.015363883|-372.868829|729.1873176|10.14142465|0.0|2.0|4.95|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|133.68|5.0|-4.54|-6.38|409.49|0.0|1.0|1.0|2.42|2.5e-05|0.0102|3.41|0.0|-0.05236|706.26|1200.23|0.4467|319.66|568.94|0.69411|0.7044100000000001|-0.1459|5.7533|-0.19826|7.6908|7.7696|7.7696
17a_a25|0|0|0.0|6.842683282|0|1.373200859|0.0055894319999999|-0.004137083|4.727387819|2|0.043274232|2.008884939|0.0063846319999999|-0.0688716509999999|0.006360768|1|0.006423059|-0.02776212|2|0.6741827509999999|0.0114970419999999|0.8005589320000001|0.874586929|-0.079378741|0.348821736|0.012665055|-44.46905084|-56.61512986|9.033070252|0.125413071|89.44809639|80.30332825|-31.71656603|67.57985355|-21.2306737|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|0.244019498|16.93624014|0.882500365|6250.571217000001|174.0415044|0.015373381|-365.1448527|781.7487682|10.96472369|1.0|1.0|3.48|3.47|0.11|-9.98|4.83|5.31|72.7|2.67|131.06|7.0|-5.12|-6.18|433.5|0.0|0.0|1.0|4.04|7.44e-06|0.00323|3.9|0.0|-0.05255|747.06|1271.9|0.4076|235.34|598.67|0.35172|0.6722|-0.16304|3.4677|-0.21559|5.1401|7.6021|7.6021
9_a27|0|0|2.627701427|6.842683282|0|1.391067068|0.164227115|-0.0073742819999999|4.727387819|2|0.042847222|1.233610009|0.00611794|-0.051160217|-0.0447599329999999|1|0.00651856|-0.2559122789999999|2|0.677253824|-0.071974951|0.8806964490000001|0.7988644709999999|-0.088404481|0.36853691|0.019589991|-40.3551562|-45.58003501|10.10030794|0.2011355289999999|103.702486|65.12542467|-20.80651808|53.0685473|-17.36382286|0.466349763|2256.4955670000004|411.8826346|-729.2805601|1463.168883|0.210719846|9.442988795|0.873886547|4962.727436|108.6440173|0.014524299|-298.297086|424.8821143|7.488512291|1.0|1.0|3.12|2.62|0.16|-7.06|3.85|3.04|76.46|2.66|97.46|3.0|-4.06|-6.33|331.37|0.0|1.0|1.0|2.99|8.28e-05|0.0274|2.8|0.0|-0.0471|549.64|945.35|0.1982|223.71|425.08|0.35593|0.59444|-0.1716|2.7456|-0.2187|4.0436|8699.0|8699.0
11_a3|0|0|0.0|6.823286122000001|0|0.605020608|0.119431379|-0.01008647|4.727387819|3|0.042795699|1.710245969|-0.008037672|0.044912659|-0.023103765|1|-0.005959152|-0.194041982|3|0.8947911009999999|-0.04179402|0.793311683|0.777803048|-0.099420732|0.175996916|0.014376713|-45.19136777|-47.02715152|6.800350988|0.222196952|105.101718|80.34769756|-21.37603754|57.08178682|-18.52584757|0.4680759679999999|2097.896727|367.9098016|-611.3529698|1105.41974|0.2475152639999999|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|0.021256639|-238.8563772|311.6695405|10.0546353|1.0|1.0|3.19|2.07|0.0|-6.51|3.79|3.41|105.82|0.8|88.28|2.0|-4.08|-6.59|305.36|0.0|0.0|1.0|2.46|0.000197|0.0601|2.22|0.0|-69.0|508.58|834.82|0.4441|384.66|346.18|0.6966600000000001|0.6966600000000001|-0.13118|3.3694|-0.20018|4.4522|7.3979|7.3979
7s_a46|0|0|0.0|7.727094485|1|1.160371307|-0.0778653109999999|-0.005351046|5.533389489|1|0.044509804|0.0|0.0060802|-0.005405515|-0.020953253|1|0.005577925|-0.327656845|1|0.778692012|-0.030371026|0.8182543959999999|0.858788462|-0.083011849|0.249893305|0.008871171|-48.61321955|-41.72189594|4.458665639|0.141211538|70.97315818|0.0|-24.43308641|47.36217237|-15.894055599999998|0.433822088|1982.695462|431.6285339|-667.5503351|1619.4591|0.1801125439999999|9.829721631|0.7662292690000001|4245.390306|90.5248694|0.01122216|-321.55195330000004|409.9543818|5.640276426000001|1.0|1.0|3.08|2.33|0.26|-6.08|3.65|3.9|50.94|2.39|91.19|2.0|-4.07|-5.81|305.37|0.0|1.0|1.0|3.12|5.76e-05|0.0176|3.32|0.0|-0.02024|539.99|916.7|0.4164|234.06|446.63|0.44692|0.69976|-0.17923|2.4286|-0.19947|3.6655|5.7022|5.7022
12ay_a36|0|0|3.50559949|7.412764017000001|2|1.2970434|-0.05976542|-0.006733838|5.351858133|2|0.043383838|0.0|0.003676818|0.012286423|-0.06756661|1|0.0045625|0.1689021819999999|1|0.902377067|-0.111814717|0.833398429|0.829406408|-0.098945129|0.419950383|0.018016934|-48.12939044|-64.13591431|11.67851857|0.170593592|110.578217|8.677627506|-31.1973159|74.29343346|-22.90568368|0.4530143439999999|2766.899844|537.618563|-1282.718286|3238.138932|0.221835195|11.82248632|0.828201506|6204.216872999999|143.79285900000002|0.015670425|-360.6110621|729.1873176|10.15751916|0.0|2.0|4.96|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|133.68|5.0|-4.54|-6.38|409.49|0.0|1.0|1.0|2.42|2.5e-05|0.0102|3.41|0.0|-0.0526|674.33|1184.45|0.2939|315.09|532.22|0.6727|0.6914|-0.15056|6.2579|-0.2031599999999999|9.1844|7.7447|7.7447
18a_a22|0|0|0.0|6.842683282|0|1.194229718|-0.197348157|-0.003488994|4.727387819|2|0.038167849|1.6891461019999998|0.007066388|-0.021976395|-0.015194063|1|0.007079018|0.059645624|2|0.760537197|-0.027029438|0.7881113679999999|0.926535704|-0.076119803|0.573315195|0.01713283|-34.36220678|-51.6464295|11.62443251|0.073464296|49.84469832|18.5219848|-23.31437056|64.80092090000001|-19.86401135|0.487405342|2898.068989|628.6440468999999|-1032.92859|2213.859172|0.289532802|13.72951861|0.950859191|6630.646100999999|196.4447473|0.0193879289999999|-285.5992506|730.9420477000001|13.15449139|1.0|1.0|3.49|3.17|0.08|-9.4|5.32|5.11|100.61|2.13|131.64|6.0|-5.59|-6.28|436.53|0.0|0.0|1.0|3.9|6.98e-06|0.00305|3.78|0.0|-0.0706799999999999|695.35|1211.84|0.3174|246.91|531.16|0.35107|0.68577|-0.1408|3851.0|-0.21148|5.3946|7.8861|7.8861
12a_a5|0|0|2.981252568|7.139660336|1|1.338814635|-0.256282289|-0.00166971|5.209486153|2|0.023108466|0.0|0.00873078|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|2|0.762866363|-0.063558439|0.829536345|0.894590896|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|-41.59124655|5.032443973|0.105409104|64.77671525|0.0|-22.13179066|50.40529807|-15.99663329|0.457755771|2524.410428|549.7500455|-831.8249311000001|899.5599904|0.253214907|16.12184989|0.844187448|5294.775577|155.6073368|0.014342828|-303.31208710000004|650.3600841|8.814051518|1.0|1.0|3.06|2.96|0.21|-8.83|5.12|4.26|57.7|2.17|119.38|5.0|-4.27|-6.23|381.47|0.0|1.0|0.0|3.58|2.56e-05|0.00977|3.38|0.0|-0.04076|667.31|1140.24|0.4794|264.55|508.81|0.50831|0.67169|-0.17152|2.5642|-0.21228|3.9457|7.7212|7.7212
11_a4|0|0|0.0|7.535296702|1|0.626711769|-0.20567828|-0.001098364|5.4161004020000005|2|0.03617284|2.216390726|0.011277653|-0.073554945|-0.0043410079999999|1|0.010782511|-0.030003079|2|0.6575743310000001|-0.007574475|0.875868891|0.930113409|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|-37.74083422|5.395547437|0.069886591|40.38918044|59.55648883|-18.12338426|44.63993001|-13.65094004|0.480360734|2452.527871|537.5354202000001|-641.5941818|1640.559148|0.243908684|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|0.011937709|-296.0029432|575.2252237|6.89909579|1.0|0.0|3.31|3.49|0.23|-8.05|4.97|5.22|68.9|3.15|111.64|4.0|-5.14|-5.74|372.49|0.0|0.0|1.0|4.16|1.06e-05|0.00395|3.99|0.0|-0.05582|630.04|1071.03|151.0|252.67|479.99|0.4444|0.65942|-0.15885|4187.0|-0.2146699999999999|5.3012|6.9586|6.9586
4q_a46|0|0|0.0|7.832410927000001|1|1.131262631|-0.2520920439999999|-0.001250008|5.587248657999999|2|0.0462962959999999|0.0|0.012173202|-0.155661124|-0.081623022|1|0.012222698|-0.019471024|2|0.716317772|-0.121752717|0.848935944|0.913550004|-0.070035423|0.258420996|0.014510206|-29.12008262|-39.09149156|8.099124333999999|0.086449996|48.25357162|72.14599138|-16.25388148|49.37907349|-11.72744747|0.487775649|2234.596293|509.9138517|-586.3723734|1491.412605|0.38044274|11.78798551|0.952269544|4992.497361|212.350744|0.018430997|-133.46593529999998|554.3688216|10.28758193|1.0|0.0|3.95|3.16|0.38|-6.94|4.09|4.09|52.83|1.75|102.63|4.0|-3.41|-6.54|348.44|0.0|1.0|0.0|3.15|0.000129|0.0449|2.65|0.0|-0.03042|606.7333|1043.05|0.1432|273.72|510.13|0.69002|0.69002|-0.1903|2.7026|-0.2207199999999999|3.2968|6129.0|6129.0
11a_a31|0|0|2.856083711|7.773594467000001|1|0.610138462|-0.045290366|-0.02376325|5.733341277|0|0.044949495|0.0|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.149933348|0|0.861302755|-0.030335912|0.910334509|0.486754956|-0.161027639|0.271818874|0.041435152|-76.64827023|-81.26889906|20.91187076|0.513245044|259.0291941|71.03772901|-38.68354874|97.23036756|-28.68314085|0.451795285|2288.9694010000003|245.6599349|-975.2267888|1769.346573|0.264745055|10.5643234|0.8241360790000001|4940.657452|133.6139513|0.031626337|-237.4612264|302.14325319999995|15.96146849|1.0|2.0|3.26|2.16|0.13|-4.65|3.93|2.94|125.57|0.57|83.12|3.0|-4.81|-6.51|329.33|0.0|0.0|1.0|2.42|0.000161|0.0531|2.53|0.0|-0.05074|529.63|860.74|0.2797|325.92|407.76|0.69222|0.69222|-0.15515|6.4691|-0.20589|8.9667|6.7212|6.7212
14ad_a23|1|1|0.0|7.423568444|0|1.197962774|-0.1101542319999999|-0.00790478|5.351858133|2|0.0444129979999999|0.735584095|0.008996289|-0.05348283|-0.031279567|2|0.009675528|0.2086248289999999|2|0.7763406840000001|-0.050707765|0.8356326820000001|0.887131635|-0.085840335|0.224009311|0.033831691|-42.29008971|-61.35364811|24.18091285|0.112868365|80.67170209999999|114.237062|-30.226481300000003|85.20135045|-21.19489662|0.46995189|3209.330728|634.0697778|-1165.7193140000002|2339.533586|0.424119041|16.34071148|0.8866211979999999|7308.229822|303.1354708|0.033365494|-108.4705382|770.8206617000001|23.84770234|1.0|1.0|3.73|3.49|0.12|-7.6|3.48|4.03|123.48|2.42|133.27|7.0|-5.8|-6.68|471.53|0.0|0.0|0.0|3.39|8.22e-06|0.0038799999999999|3.52|0.0|-0.06925|747.83|1287.26|0.4106|366.09|618.01|0.6956600000000001|0.6956600000000001|-0.13734|5.2331|-0.20659|6.7584|8.3595|8.3595
12aw_a36|0|0|3.28940051|7.412764017000001|2|1.297044239|-0.135690414|-0.008293935|5.351858133|2|0.043383838|0.0|-0.006877664|-0.1066959869999999|-0.034663063|1|-0.004358975|0.169961228|1|0.653741315|-0.056676035|0.892249657|0.706174871|-0.114701005|0.373775982|0.023038651|-56.73814908|-73.52224315|14.76755422|0.2938251289999999|188.3390873|1.343623915|-36.36860892|87.37742985|-26.46800754|0.47322369|2901.451841|452.6513136|-1323.400377|2380.579051|0.250947713|14.32425315|0.898338973|6370.06138|160.8550748|0.02161528|-319.2802512|593.6088758|13.8551867|0.0|2.0|4.73|0.0|0.14|-7.12|3.55|3.0|69.2|2.78|123.67|5.0|-3.99|-6.8|417.41|0.0|1.0|0.0|2.44|4.81e-05|0.0201|2.88|0.0|-0.05513|666.09|1120.43|0.4088|237.0|507.71|0.38905|0.69109|-0.15688|4.8181|-0.21201|6.5278|8.0458|8.0458
A7701_a51|0|0|2.9690728930000003|6.605297921|0|1.390164251|-0.221071791|-0.002377784|4.59511985|2|0.031405229|2.087643036|0.008062393|0.058290286|-0.0299823629999999|1|0.00740235|0.119725261|2|0.7078647990000001|-0.0533751959999999|0.8092075540000001|0.865114773|-0.078131694|0.514530959|0.007404204|-32.97926236|-36.09660744|3.420720075|0.134885227|62.31656919|0.0|-15.23632002|41.87351682|-14.03756956|0.420350923|1959.582581|399.6804233|-505.3525041|1108.114062|0.200953608|8.863149921|0.7251817340000001|4153.310077|92.83996262|0.012504214|-276.3170672|332.8814548|5.776909381|1.0|1.0|2.66|2.05|0.06|-7.58|4.46|4.0|54.46|1.98|87.52|2.0|-3.95|-5.82|286.33|0.0|1.0|1.0|3.12|6.790000000000001e-05|0.0195|3.14|0.0|||||||||||||7.6021|7.6021
21_a47|1|1|0.0|6.86171134|0|1.408713027|0.072733799|-0.010650348|4.727387819|2|0.037801932|1.028199909|-0.006808306|-0.004063946|0.057225853|1|-0.004332497|-0.090969103|2|0.612295986|0.0927058819999999|0.8856299320000001|0.70582155|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|-53.76411184|12.83540744|0.29417845|166.049938|47.95893876|-26.32173133|70.10126935|-19.11612865|0.463113582|2691.697803|398.4031618|-860.2257893999999|1402.202743|0.355154704|13.17102891|0.862591353|6103.311635|200.4681737|0.028943339|-163.5167523|482.9384172|16.33715751|1.0|2.0|3.29|3.32|0.1|-7.7|2.94|4.93|84.73|2.97|104.49|6.0|-4.44|-6.58|394.38|0.0|0.0|1.0|3.43|4.84e-05|0.0191|3.0|0.0|-0.06339|583.37|1014.33|0.2249|316.53|441.93|0.68296|0.68296|-0.16158|3.6767|-0.2249699999999999|4.9172|8.3|8.3
22_a20|0|0|0.0|6.842683282|0|1.4170330269999998|-0.238401323|-0.00147607|4.727387819|2|0.0388043479999999|2.041494094|0.009265667|-0.066832578|-0.038668966|1|0.008780074|0.155407313|2|0.616352201|-0.067650395|0.809440795|0.946515026|-0.067797027|0.425968568|0.0122876139999999|-39.00017609|-44.14650378|8.001165067999999|0.053484974|34.8271111|54.71081293|-25.39523478|52.90592556|-17.65860151|0.477376285|2738.108259|616.3298149|-882.9300756000001|2396.806062|0.22936173|14.17638345|0.913422548|5924.626340999999|149.350479|0.01345209|-352.4559681|664.4562602999999|8.759421782|1.0|0.0|3.36|3.41|0.08|-9.69|5.33|5.39|67.39|2.61|121.62|4.0|-5.6|-5.58|401.46|0.0|0.0|1.0|4.24|2.98e-06|0.0012|4.47|0.0|-0.0568|694.15|1181.95|0.2636|223.03|563.43|0.38233|0.66063|-0.16176|4.8308|-0.21856|6141.0|6.6364|6.6364
15a_a50|1|1|0.0|7.934155233999999|1|1.3530592819999998|-0.113976703|-0.004429392|5.82008293|1|0.035694444|2.020652006|0.005366038|-0.15010386|-0.125205943|2|0.005828749|-0.072976638|1|0.797917311|-0.207610131|0.8749408470000001|0.837789896|-0.084501726|0.4349386739999999|0.018014615|-46.91098865|-50.56454577|10.77967103|0.162210104|97.06405493|0.0|-28.07082095|61.78266878|-17.54280159|0.4476230879999999|2503.770258|501.3207109|-859.5972780999999|1754.903963|0.294589405|14.65582885|0.8103580690000001|5401.219537|176.277812|0.018747341|-245.8291419|569.5267957000001|11.21812301|1.0|1.0|3.7|2.63|0.23|-6.09|3.23|3.57|68.76|1.87|110.43|5.0|-3.6|-6.78|371.44|0.0|1.0|1.0|2.76|0.0001189999999999|0.0444|2.51|0.0|-0.03255|644.4|1091.64|0.1767|306.83|519.38|0.66132|0.66132|-0.16693|6.6307|-0.19948|9.0948|7.3872|7.3872
47s_a18|0|0|0.0|7.03438793|1|1.251176205|0.026229332|-0.0054038509999999|4.844187086|0|0.035632184|0.0|0.002573931|0.0134295589999999|-0.031515152|0|0.003686393|-0.040169986|0|0.724028067|-0.0540701129999999|0.745196689|0.84543779|-0.08106112|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|0.15456221|117.0051929|51.05656345|-40.26287221|69.29837549|-22.79238258|0.4740142|2992.734821|640.0051571|-1595.466781|1529.863965|0.179529145|18.65422248|0.901192009|6968.705069|135.90542109999998|0.010481057|-485.1995077|1093.725912|7.934268528|1.0|2.0|4.41|0.0|0.3|-9.42|4.06|3.93|76.5|3.33|149.34|10.0|-5.95|-5.96|482.62|0.0|1.0|0.0|3.19|3.53e-06|0.0017|4.62|0.0|-0.0491399999999999|809.4|1435.42|0.5203|385.29|736.36|0.6926800000000001|0.6926800000000001|-0.13195|2.3134|-0.18109|2.9991|6.2104|6.2104
4a_a46|0|0|0.0|7.825245291|1|1.13463711|-0.214093513|-0.001042349|5.587248657999999|2|0.0473245609999999|0.0|0.012632881|-0.11172225|-0.0466186959999999|1|0.0120924389999999|-0.216904465|2|0.679741138|-0.06611606|0.8075680409999999|0.923958017|-0.067863141|0.264863483|0.00935578|-28.50561609|-35.24319509|4.858713991|0.076041983|39.49069232|55.05332552|-14.80375017|41.15334508|-11.49234623|0.4289963579999999|2042.529911|479.8368017|-528.6479264|1427.844961|0.2573736219999999|9.831485239|0.751302315|4481.754309|133.66119809999998|0.011380391|-252.0050978|480.9500663|5.910149982|1.0|0.0|3.76|2.8|0.35|-6.82|4.18|4.46|43.6|2.35|96.74|2.0|-3.93|-5.87|318.42|0.0|1.0|1.0|3.43|4.89e-05|0.0156|3.34|0.0|-0.02921|560.87|967.0|0.1694|272.77|467.4|0.6893600000000001|0.6893600000000001|-0.19067|3.1825|-0.21988|3.7138|6.7423|6.7423
6b_a40|0|0|0.0|8.421342866|2|0.604892326|0.135693438|-0.014861289|6.401917197|0|0.039863946|0.6899826|-0.003851208|0.0986825569999999|-0.226457281|2|-0.004728928|-0.248560671|0|0.691778838|-0.307881994|0.90571269|0.753431574|-0.118488624|0.417254814|0.014588568|-72.13527644|-79.36130196|9.771129787|0.246568426|165.1465831|34.43877986|-48.31476032|87.29061302|-33.22101012|0.442509019|3214.047452|504.6333458|-1428.503435|4049.386572|0.1218592019999999|12.51342818|0.793750992|8482.600495|81.61884754|0.011838681|-506.5422338|618.8882797|7.929311055|1.0|1.0|4.02|3.36|0.21|-5.21|5.67|4.38|173.43|2.61|130.16|5.0|-8.41|-5.85|511.42|1.0|0.0|1.0|4.21|6.55e-07|0.000335|5.03|1.0|-0.09533|687.2|1183.07|0.4962|399.62|552.01|0.69429|0.69429|-0.1237099999999999|8193.0|-0.21904|11.3203|7.5229|7.5229
18_a3|0|0|2.897754472|6.605297921|0|1.43179288|-0.256375952|-0.003487792|4.59511985|3|0.034712644|1.742872103|0.0057881999999999|0.042606196|-0.025890816|1|0.005799063|0.150826737|3|0.7226687409999999|-0.051083228|0.784960175|0.8419576209999999|-0.0846755|0.217881538|0.013796397|-31.07331853|-37.67445366|6.1383958|0.158042379|70.31739201|0.0|-13.82537222|48.19055867|-14.12792012|0.483376636|1938.093995|374.610053|-452.0934439|703.8534116000001|0.317507797|10.24658906|0.935646099|3928.183499|141.2679329|0.02363555|-162.3915791|270.539096|10.51610501|1.0|1.0|2.62|1.81|0.0|-6.83|3.42|3.08|67.35|0.93|80.35|2.0|-2.82|-6.7|273.29|0.0|1.0|1.0|2.21|0.000537|147.0|1.79|0.0|-0.05769|482.41|784.04|0.3326|311.79|330.54|0.6671699999999999|0.6671699999999999|-0.1641099999999999|2.6366|-0.2218|3.3664|7.5229|7.5229
3l_a32|1|1|3.672194822|7.773594467000001|1|0.609420748|-0.003342759|-0.0054004|5.733341277|0|0.035643275|2.259257465|0.0016954029999999|-0.09393062|-0.107818594|3|0.002942329|-0.068876714|0|0.820540279|-0.184582641|0.7973741999999999|0.8855584879999999|-0.088417589|0.270668623|0.012244965|-40.30321333|-51.41835077|7.120934925|0.114441512|66.55229892|0.0|-23.43792428|58.10243176|-16.76685351|0.453630671|2453.759435|514.9875423000001|-771.2752615|2415.340446|0.211763281|11.74082324|0.8302637909999999|5429.531532999999|123.148785|0.011493763|-335.2422712|565.7000781|6.6840809960000005|1.0|1.0|3.58|3.54|0.35|-7.5|7.34|6.17|110.94|2.64|110.16|3.0|-7.6|-4.71|380.53|1.0|0.0|1.0|5.04|9.7e-07|0.0003689999999999|5.51|0.0|-0.0529799999999999|629.26|1062.47|0.2876|351.04|468.81|0.70282|0.70282|-0.14664|3.3955|-0.19962|5.7721|7.9208|7.9208
15d_a10|0|0|0.0|7.535296702|2|1.343850133|-0.233802395|-0.002831383|5.4161004020000005|3|0.031742919|2.04092658|0.010215823|-0.140487312|0.007032164|1|0.011249462|-0.092884337|2|0.74726683|0.0131101969999999|0.7857977740000001|0.87609771|-0.070612242|0.565801561|0.02281891|-38.80896881|-47.58559595|15.37766538|0.12390229|83.49776405|141.0919598|-26.15336742|66.95020436|-12.68949225|0.473858537|2967.522813|590.402322|-761.3695352999999|2036.192049|0.5280998339999999|16.02072769|0.900629528|6511.656447|355.8865234|0.028735133|37.87296065|825.4425942|19.36460841|1.0|0.0|3.71|4.01|0.35|-7.82|4.14|3.44|65.3|1.54|131.43|6.0|-3.78|-7.04|441.52|0.0|1.0|0.0|3.18|4.1200000000000005e-05|0.0182|2.75|0.0|-0.05002|737.09|1266.87|312.0|221.39|565.91|0.3685|0.6814100000000001|-0.15916|3.3831|-0.20918|3.8163|7.1612|7.1612
6f_a40|0|0|0.0|8.421342866|2|0.604893424|0.134099184|-0.01691341|6.401917197|0|0.038309179|0.737582436|-0.009302776|0.075227997|-0.190617284|2|-0.008368734|-0.233222505|0|0.7710013309999999|-0.268802228|0.896373207|0.655786513|-0.130571562|0.363785804|0.015998475|-86.21963207|-83.88605319|10.2782635|0.344213487|221.1408856|40.01876255|-55.39203581|92.77827871|-33.55442128|0.410805404|3021.330686|421.31181889999993|-1509.948957|3072.581297|0.137191276|11.87042702|0.69723213|7328.308886|88.13890599|0.013841059|-466.1748926|593.503189|8.892225517|1.0|2.0|4.05|2.53|0.21|-3.67|3.66|2.66|199.45|1.1|124.54|5.0|-6.95|-6.9|457.55|1.0|0.0|0.0|2.61|2.3e-05|0.0105|3.09|1.0|-0.08982|668.95|1139.55|0.2362|346.89|507.64|0.66642|0.69911|-0.1131799999999999|6.2384|-203.0|8.7269|7.3768|7.3768
47l_a18|0|0|0.0|7.03438793|1|1.251176792|0.0340353029999999|-0.006400878|4.844187086|0|0.035308642|0.0|-0.00046896|-0.010426981|-0.056270425|0|0.000787517|-0.008768679|0|0.7452092359999999|-0.0973326269999999|0.781148177|0.803473313|-0.083884237|0.2820044969999999|0.009199889|-57.15119372|-59.6654726|6.543729374|0.196526687|139.7861865|51.44279524|-40.65070014|68.83398609|-22.37455223|0.4897655489999999|2852.093627|571.4972966|-1431.971342|1427.032023|0.203890653|18.46922943|0.959883341|6572.90106|145.02405359999997|0.012890098|-421.235376|931.8364349|9.168513486|1.0|3.0|4.17|0.0|0.25|-9.37|3.69|3.19|85.29|2.94|139.63|9.0|-5.26|-6.39|454.56|0.0|0.0|0.0|2.72|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|-0.0520399999999999|764.74|1334.6|0.5019|387.13|667.5|0.69291|0.69291|-0.1314|2.4594|-0.18344|3.3864|7.4949|7.4949
