molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
11_a4|0.0|0|0|0.0|1|7.535296702|1|1|0.626711769|2|-0.017835936|-0.056016567|0.011277653|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.030003079|-0.046906237|-0.145254541|2|0.6575743310000001|0.820318166|-0.163623353|0.647727179|0.930113409|-0.054262142|-0.06530408|0.4523305489999999|-31.35942689|-37.74083422|5.395547437|0.069886591|-21.81135655|3.118219598|59.55648883|0.7560913159999999|-18.12338426|44.63993001|36.75497433|0.480360734|2452.527871|537.5354202000001|-641.5941818|-7.889214068999999|0.243908684|6.850305797000001|13.18281017|0.924411925|140.96082869999998|-370.7930613|0.011937709|-296.0029432|848.5670554999999|575.2252237|1.0|1.0|1.0|3.49|0.23|-8.05|4.97|2.0|0.0|111.64|0.0|1.0|4.0|-5.14|27.0|3.0|372.49|0.0|1.0|-4.97|7.27e-06|0.00271|1.06e-05|0.00395|3.99|0.0|0.0|4907.0|3.78|-1467.463842|-1467.440475|1071.03|328.0|151.0|252.67|0.4444|0.65942|-1467.20045|0.0403|-0.2146699999999999|-1467.255521|5.3012|6.9586|6.9586
16h_a32|0.0|1|1|3.340888605|0|7.765993078999999|0|0|0.609420754|0|-0.069213021|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.219947482|-0.71364354|0|0.804503712|0.832040698|-0.003188883|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-51.56009529|-77.17316899|13.31708433|0.200808492|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-32.75886858|90.15529448|64.87717961|0.459750275|2709.44587|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|167.7935207|-735.4832318|0.020432929|-299.7661014|1573.02555|573.3529948|1.0|0.0|1.0|3.45|0.26|-7.0|5.86|2.0|0.0|111.95|1.0|1.0|7.0|-6.48|28.0|5.0|413.52|0.0|1.0|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|0.0|3.6182|3.6182|-1955.99895|-1955.970762|1130.4|342.67|0.2914|342.67|0.70219|0.70219|-1955.772465|0.2914|-0.2|-1955.832545|4.2275|8.0655|8.0655
3i_a32|0.0|1|1|2.417426304|0|7.78113851|0|0|0.6094207970000001|0|-0.21362765|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|0.022524712|3|-0.0106761939999999|-0.8373173840000001|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|0.54844677|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|-59.72706743|8.064907632|0.106172013|-31.48976464|4.252042736|0.201037767|0.77072347|-25.92886531|71.27609889|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|-12.4050588|0.22927653|5.826629089|10.09193014|0.732035793|120.8809386|-409.3669403|0.021905206|-285.465827|1007.432506|318.0257595|1.0|0.0|1.0|2.49|0.13|-6.96|6.76|2.0|0.0|88.28|0.0|1.0|3.0|-6.27|24.0|6.0|366.38|0.0|1.0|-5.16|5.37e-07|0.000197|6.85e-06|0.00251|4.23|0.0|0.0|3642.0|3642.0|-1891.833327|-1891.811327|876.0|340.43|0.4765|340.43|0.70322|0.70322|-1891.738614|0.4765|-0.21278|-1891.790935|3.8572|8.2366|8.2366
7_a1|0.0|0|0|0.0|1|7.860570786|2|2|1.348826331|1|-0.048878707|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|0.004950534|-0.077833285|-0.391298966|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|0.729621031|0.710959153|-0.083362936|-0.098295453|0.289201649|-40.16416679|-47.35863598|17.31482297|0.289040847|-22.81733634|8.342261787|404.7836105|0.603382856|-19.35104936|61.72628137|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|-7.205474633|0.396617144|5.07667644|9.278054953|0.827584457|191.0896839|-273.8080361|0.029820838|-99.61948195|941.8624118|351.4191817|0.0|1.0|1.0|2.83|0.22|-5.64|3.43|0.0|0.0|85.88|0.0|2.0|2.0|-3.16|23.0|4.0|305.33|1.0|1.0|-3.71|0.000696|213.0|0.000195|0.0595|2.48|0.0|0.0|4.0504|4.0504|-1009.509475|-1009.48087|864.85|306.1|0.2961|306.1|0.69902|0.69902|-1009.350293|0.2961|-0.19167|-1009.398029|6.5936|6.3372|6.3372
13_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.399843898|1|-0.059300584|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|0.012019888|-0.094404255|-0.025714912|-0.143303992|1|0.645708528|0.744134785|-0.215746851|0.6490618429999999|0.970027005|-0.050017793|-0.068249548|0.229685203|-24.48959182|-33.41617993|4.282589756|0.029972995|-16.36114989|2.096831328|54.71349575|0.862539527|-11.99053523|37.12083496|28.77218157|0.4289448289999999|1910.137758|474.9422962|-534.6588788|-6.7122666220000005|0.137460473|5.663493161|9.917593683|0.751144285|67.30306705|-261.7783983|0.007566425|-355.01146810000006|619.8659446|373.9073307|1.0|0.0|1.0|2.87|0.16|-6.2|4.18|1.0|0.0|90.06|0.0|1.0|2.0|-4.09|22.0|2.0|287.36|1.0|1.0|-4.42|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|0.0|4.4811|4.1733|-898.3562912999998|-898.3381672|893.0|297.09|0.2133|276.68|0.53815|0.59537|-898.2009630000001|0.1282|-0.20372|-898.2503529999999|3.7228|5.3979|5.3979
4f_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.343848013|2|-0.087861524|-0.418450768|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|0.001714014|-0.14414265|-0.025995042|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.670594896|0.7370618040000001|-0.102926696|-0.089955514|0.480786546|-55.88123394|-48.83888562|9.007637695|0.262938196|-26.51573683|4.89045046|59.72286429999999|0.718306291|-30.33918719|60.18871783|64.88887164|0.437355335|2458.261097|400.1675422|-781.4221699|-9.866320682|0.2816937089999999|6.302023735|11.20071713|0.7773206840000001|152.9378926|-424.2517893|0.020905063|-237.0468572|1087.86764|467.1194103|0.0|1.0|1.0|2.35|0.14|-6.54|3.42|1.0|0.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|356.38|0.0|1.0|-4.09|0.000102|0.0365|8.120000000000001e-05|0.0289|2.64|0.0|0.0|4.6249|3.7098|-1179.23587|-1179.201105|982.46|334.21|0.2368|268.08|0.39584|0.68474|-1179.029099|0.0579999999999999|-0.22471|-1179.080799|1.8254|7.3979|7.3979
12ap_a36|0.0|0|0|3.4417292610000003|0|7.412764017000001|2|2|1.2970441659999998|2|0.066185994|-0.424579308|-0.000143196|-0.105824575|10.95430638|-0.042675894|1|0.001194592|0.117738331|-0.175397741|-0.436880644|1|0.8707354620000001|0.832758813|-0.025198947|0.8212311840000001|0.830587483|-0.082622504|-0.106173763|0.27547717|-54.21070432|-69.6632787|14.26936622|0.1694125169999999|-45.7078307|9.36249036|0.0|0.737851886|-35.56900768|83.16347311|68.48007054|0.464588|2843.18721|544.9693552|-1253.939017|-16.13217554|0.262148114|8.766216204|16.37284224|0.86772056|172.00197649999998|-822.7409526|0.020575639|-312.1212186|1699.445432|642.3830552000001|1.0|0.0|1.0|0.0|0.13|-6.66|2.75|1.0|0.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|406.44|0.0|0.0|-3.95|0.000101|0.0412|0.000113|0.0458|2.4|0.0|0.0|4.9124|3.8801|-1325.199863|-1325.159466|1160.79|319.54|0.8819|252.39|0.59563|0.6929|-1324.95298|0.3982|-0.21788|-1325.0127220000002|9.6512|7.4949|7.4949
21_a12|0.0|0|0|0.0|0|6.605297921|1|1|0.609915045|3|-0.213225401|-0.362168355|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|-0.001825446|-0.388196876|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|0.859899236|0.84827776|-0.068775342|-0.100098765|0.192026642|-34.60932333|-50.37198585|6.154473157000001|0.15172224|-25.34833425|3.097071518|0.0|0.770818357|-17.416202300000002|59.10840872|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|-9.338859985|0.229181643|5.891343219|11.18947411|0.8993077970000001|115.3294396|-354.8766794|0.017360942|-272.5639702|914.8819508|380.2468615|1.0|1.0|0.0|2.81|0.12|-6.78|4.01|0.0|0.0|98.16|0.0|1.0|3.0|-3.82|23.0|4.0|319.38|0.0|1.0|-3.76|0.00015|48.0|0.000173|0.0551|2.53|0.0|0.0|4.6851|3.9971|-1327.479547|-1327.451966|893.17|310.18|0.3665|264.64|0.59386|0.57644|-1327.347724|0.1668|-0.22253|-1327.397348|3.2551|7.6576|7.6576
4c_a46|0.0|0|0|0.0|1|7.825245291|1|1|1.134637091|1|-0.111750026|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|0.010040825|-0.165951544|-0.083788154|-0.421467037|1|0.649753668|0.726862617|0.072412685|0.65145414|0.890777395|-0.063644365|-0.087503927|0.305199509|-40.22007179|-55.2981278|8.799732282999999|0.109222605|-34.9456654|5.56099297|53.13410852|0.840753785|-25.41708422|60.67664538|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|-11.85656505|0.159246215|7.172412106|13.06174141|0.8211086059999999|100.6356847|-663.9676426|0.008510983|-430.6788754|1249.669579|696.2528933|1.0|0.0|1.0|3.8|0.38|-7.62|5.11|2.0|0.0|115.03|0.0|1.0|5.0|-5.55|29.0|4.0|389.49|1.0|0.0|-5.28|2.8e-06|0.00109|5.3e-06|0.00207|4.63|0.0|0.0|5.4579|4.1026|-1245.4159619999998|-1245.392965|1176.07|302.21|0.2296|227.16|0.42391|0.6986600000000001|-1245.114575|0.2083|-0.21466|-1245.176359|5.4491|5.6972|5.6972
8e_a8|0.0|0|0|3.01599663|1|7.05012252|0|0|1.394799502|0|-0.000766016|-0.539547088|-0.005310149|-0.102167262|10.94332438|-0.051339286|1|-0.004224671|-0.0015448089999999|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|0.636205913|0.661490276|-0.115572516|-0.105450888|0.280304418|-70.49962428|-64.32539698|12.87136047|0.338509724|-39.238709|7.851573274|76.40535608|0.803307236|-43.00500847|75.57562034|83.37098475|0.483244415|2692.975753|403.5112981|-1286.50794|-16.34946208|0.196692764|7.50719734|14.52755918|0.935150832|119.9832494|-784.77418|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.0|0.0|2.98|0.04|-7.78|4.33|2.0|0.0|111.81|0.0|1.0|5.0|-5.27|30.0|4.0|403.41|0.0|0.0|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|3.69|0.0|0.0|4.6303|3.2737|-1376.957298|-1376.924308|1090.07|378.73|0.3731|267.77|0.50055|0.7013|-1376.708067|0.1671|-0.19972|-1376.766245|7.7951|4.7014|4.7014
13_a12|0.0|0|0|0.0|0|0.0|0|0|1.508548782|2|-0.21832579|-0.272508888|0.000830398|-0.083760082|10.96083169|0.021322992|0|0.002279068|-0.362308767|-0.281096572|-0.595629719|2|0.845823047|0.6809340620000001|-0.226526433|0.804066411|0.90006391|-0.058167326|-0.092483398|0.122164874|-28.51381164|-45.33566159|4.01385817|0.09993609|-22.2236882|1.96760628|66.2289548|0.8829921740000001|-13.97756285|48.99243638|32.52766981|0.466560112|1812.788134|441.2142447|-634.6992622|-8.408963103|0.117007826|6.06407675|11.36787272|0.874625469|57.35761558|-311.13163480000003|0.0074597119999999|-375.4880089|718.8050825|327.9594923|1.0|1.0|0.0|2.64|0.12|-7.14|3.63|1.0|0.0|84.74|0.0|1.0|3.0|-4.26|21.0|3.0|276.34|1.0|1.0|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0174|3.51|0.0|0.0|4.5363|3.9329|-876.3661620999999|-876.3370809|867.79|315.25|0.6528|273.31|0.6622399999999999|0.64974|-876.209109|0.0155|-0.20903|-876.258343|1.5686|7.0315|7.0315
4h_a46|-3.74433321|0|0|0.0|1|7.825245291|1|1|0.3002050539999999|2|-0.057256598|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|0.075704004|0.6947264059999999|0.767244275|-0.083155747|-0.083997524|0.659584488|-65.24476749|-65.90523417|7.900037181|0.232755725|-51.70985599|6.198442205|19.09455432|0.805506105|-51.19164773|74.99848132|73.14480467|0.4866209529999999|3472.1185880000003|601.9869510999999|-1581.72562|-18.803584|0.194493895|8.138240742999999|15.85230406|0.947878486|152.6017078|-1241.036544|0.011589523|-479.405829|1963642.0|1021.999374|1.0|0.0|1.0|2.99|0.3|-9.2|3.46|2.0|0.0|142.08|0.0|1.0|6.0|-6.53|36.0|6.0|502.63|0.0|0.0|-5.69|2.97e-07|0.000149|2.06e-06|0.00104|4.21|0.0|1.0|4.2444|4.18|-1923.926093|-1923.878801|1397.46|296.62|0.5451|292.11|0.55428|0.54445|-1923.543349|291.0|-0.21008|-1923.611784|2.9086|6.6402|6.6402
12a_a36|0.0|0|0|3.4715209280000003|0|7.412764017000001|2|2|1.297044783|2|0.078063311|-0.403468978|0.002039107|-0.070252245|10.96083376|-0.065913514|1|0.003199301|0.134423193|-0.183140926|-0.432975237|1|0.907322874|0.7934042040000001|-0.012112722|0.855821486|0.820684627|-0.076154312|-0.104828755|0.436020272|-46.76212019|-64.36949846|12.03249549|0.179315373|-39.52572284|7.388485123|5.277117996|0.755315434|-28.71401279|76.09903547|58.79461567|0.470444928|2647.835699|503.9367075|-1158.650972|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|150.24716030000002|-711.4630111|0.019102103|-313.5499672|1533.996157|598.1535763999999|1.0|0.0|1.0|0.0|0.14|-6.59|2.72|1.0|0.0|123.75|0.0|1.0|5.0|-3.79|29.0|4.0|381.43|1.0|0.0|-4.0|0.000164|0.0625|0.000101|0.0384|2.68|0.0|0.0|3.8343|3.6682|-1232.951968|-1232.916523|1096.31|338.0|0.4435|323.35|0.67869|0.6997|-1232.707754|0.0012|-0.20139|-1232.764108|8.5603|7.8861|7.8861
12o_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984133|2|-0.089996613|-0.364378536|0.00372838|0.019094532|10.31162888|-0.087019298|1|0.003603419|-0.157974241|-0.090173435|-0.465857798|1|0.8264832879999999|0.815003426|-0.054392357|0.7463962120000001|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|-49.48891079|-62.74209511|9.948252054|0.1556551169999999|-40.37291185|6.401442327000001|0.0|0.8131344979999999|-31.84483128|71.87393121|59.43716284|0.46964626|2860.371518|543.3140456|-1192.099807|-15.65480256|0.186865502|7.400912529|13.95467208|0.885533983|120.2431068|-767.0853252|0.0141914589999999|-402.9878652|1466.05489|652.8825454|1.0|0.0|1.0|0.0|0.14|-7.22|4.47|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|0.0|5.1935|3.4817|-2035.37262|-2035.338699|1162.63|356.1|0.1967|238.73|0.3493699999999999|0.6854399999999999|-2035.139147|149.0|-0.19873|-2035.199757|6.8632|7.8097|7.8097
11_a47|0.0|0|0|0.0|0|0.0|0|0|1.381898438|3|-0.0586047379999999|-0.427212659|-0.007419345|0.081235787|10.93671007|0.046339015|0|-0.00580273|-0.120383371|-0.079543257|-0.451384505|3|0.702719047|0.715054643|-0.058523885|0.686454722|0.796863393|-0.08164597|-0.096486559|0.572646116|-50.01659041|-59.10798423|5.184267117|0.203136607|-36.20974614|3.175899139|1.882633323|0.816608795|-30.64032829|66.9895812|55.20085753|0.4686568239999999|2842.168734|488.1611434|-1123.0517|-13.48990542|0.183391205|5.966142027|11.22841564|0.8820228529999999|112.34605729999998|-687.9851765999999|0.0128657439999999|-387.9111844|1375.2628029999998|670.2339441|1.0|1.0|1.0|3.15|0.04|-10.55|5.58|2.0|0.0|124.7|0.0|0.0|4.0|-6.29|32.0|5.0|422.45|0.0|1.0|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|5.06|0.0|0.0|3.7253|3.7253|-1396.184699|-1396.145101|1146.42|332.82|0.2321|332.82|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.20554|-1395.980918|4.6111|7.4|7.4
19_a15|-3.694652026|0|0|0.0|0|0.0|0|0|0.300209223|1|0.037722611|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|-0.00534669|0.060683674|-0.045543362|-0.571686169|1|0.7981860159999999|0.722297906|0.042424078|0.7358168620000001|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|-54.70558911|-64.78818183|3.04716388|0.308930877|-37.44217335|1.761006946|15.76831619|0.922135562|-31.61527447|68.10965742|57.75275299|0.405429114|2625.952212|399.3803987|-1101.399091|-14.14482104|0.077864438|6.10227122|10.26331993|0.681885245|44.99916039|-636.516947|0.005747326|-487.9183964|1194.400408|490.1808545|1.0|1.0|0.0|2.17|0.11|-7.14|2.36|1.0|0.0|101.22|0.0|1.0|5.0|-5.12|26.0|5.0|369.44|0.0|1.0|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|0.0152|3.29|0.0|0.0|4.1742|4.1742|-1523.404372|-1523.361214|1030.77|297.03|0.4895|297.03|0.68945|0.68945|-1523.196562|0.4895|-0.20742|-1523.254714|9326.0|7.1427|7.1427
4i_a46|0.0|0|0|0.0|1|7.825245291|1|1|1.1346370959999998|1|-0.088884176|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|0.011931187|-0.133434195|-0.091288438|-0.22302552|1|0.7204791309999999|0.749522825|-0.0656636|0.7172344890000001|0.940780437|-0.058565229|-0.075208437|0.263514985|-33.08099617|-42.48203383|8.847405392999999|0.0592195629999999|-23.99628633|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|41.92840157|0.406629719|2200.19132|531.4066842|-722.1945751000001|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|133.40134070000002|-407.9368676|0.011626803|-298.0546045|945.4890404|579.2365607|1.0|0.0|1.0|3.5|0.36|-7.3|4.79|1.0|0.0|105.43|0.0|1.0|3.0|-4.94|26.0|3.0|347.45|1.0|1.0|-5.04|1.16e-05|0.00403|9.13e-06|0.00317|4.38|0.0|0.0|5.3987|4.4232|-1092.730494|-1092.70435|1058.5|280.31|0.2805|229.66|0.41877|0.69035|-1092.473422|0.1421|-0.20084|-1092.528145|3.8696|6.2132|6.2132
18a_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.194229718|2|0.033735832|-0.19538364|0.007066388|-0.021976395|10.31286146|-0.015194063|1|0.007079018|0.059645624|-0.147724859|-0.296897301|2|0.760537197|0.7329701259999999|-0.042139855|0.722009212|0.926535704|-0.050645213|-0.076119803|0.573315195|-34.36220678|-51.6464295|11.62443251|0.073464296|-35.04152115|7.887046626|18.5219848|0.710467198|-23.31437056|64.80092090000001|45.98663929|0.487405342|2898.068989|628.6440468999999|-1032.92859|-13.47750813|0.289532802|7.037677899|13.72951861|0.950859191|196.4447473|-700.830423|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|1.0|1.0|1.0|3.17|0.08|-9.4|5.32|2.0|1.0|131.64|0.0|1.0|6.0|-5.59|32.0|4.0|436.53|0.0|1.0|-5.16|2.59e-06|0.00113|6.98e-06|0.00305|3.78|0.0|0.0|5.0214|3.4832|-1691.3151059999998|-1691.2957760000002|1211.84|355.95|0.3174|246.91|0.35107|0.68577|-1691.036502|0.0354|-0.21148|-1691.097989|5.3946|7.8861|7.8861
AKLKII_a46|0.0|0|0|2.917217813|0|6.605297921|0|0|1.4316666480000002|3|-0.008897473|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.687139108|0.837641394|-0.071827497|-0.089369278|0.271156366|-34.061229|-42.37969553|4.924591245|0.162358606|-20.09682339|2.335284369|0.0|0.7721395329999999|-16.15213359|49.76981906|38.98582025|0.47999819|2000.353437|397.2168972|-550.9360419|-7.464534402999999|0.2278604669999999|5.83938898|11.22955511|0.92307023|108.05343229999998|-261.2587041|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|1.0|1.0|1.6|0.06|-7.21|3.9|0.0|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|287.32|1.0|1.0|-3.58|0.000578|166.0|0.000266|0.0764|2.19|0.0|0.0||||||||||||||||6.7423|6.7423
47a_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.403918489|0|0.043161338|-0.464122017|-0.005483379|-0.025401815|10.35082811|0.052572636|0|-0.000633273|0.066507683|-0.358939392|-0.369841706|0|0.842412605|0.766261502|-0.008965701|0.792293789|0.778790861|-0.082855697|-0.099310031|0.371382587|-67.93456546|-81.42570819|11.58086543|0.2212091389999999|-66.76209701|9.49531639|110.0917322|0.7936193709999999|-55.70051708|93.5899242|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|19.74153879|0.934960691|169.2144153|-1802.576619|0.014835962|-481.4854016|2770.212274|1225.939287|1.0|1.0|1.0|0.0|0.28|-8.27|0.48|3.0|1.0|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|547.67|0.0|0.0|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|4.44|0.0|1.0|3.1947|3.1947|-2098.807018|-2098.773074|1536.87|388.09|0.6094|388.09|0.69508|0.69508|2098.280307|0.6094|-0.18291|-2098.359766|3.0133|9.0|9.0
7d_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.34384996|2|-0.042667459|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|0.008513576|-0.09209689|-0.089622042|-0.2018053139999999|2|0.531023495|0.809056885|0.0658971929999999|0.525816226|0.841052067|-0.059327943|-0.070901708|0.421731106|-31.47566249|-37.61597161|5.567989142999999|0.158947933|-19.95666068|2.9540236560000004|89.87999909999999|0.729585423|-16.69900016|45.08492005|37.04365163|0.484115691|2348.343588|446.2091497|-564.2395741|-6.961625817000001|0.270414577|6.100927672|11.82615475|0.938419104|143.4649092|-299.34991010000005|0.014078094|-243.607074|773.3701306|460.1866123|1.0|1.0|1.0|3.21|0.19|-7.83|4.92|1.0|0.0|100.04|0.0|1.0|2.0|-4.22|26.0|4.0|344.38|1.0|1.0|-4.72|5.98e-05|0.0206|1.9e-05|0.00654|3.62|0.0|0.0|5.8433|3.8856|-1129.198363|-1129.175857|970.29|319.09|0.2593|212.18|0.32059|0.68393|-1129.003694|0.0941|-0.21965|-1129.0552810000002|3.4695|6.0325|6.0325
5a_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604913477|0|-0.108428634|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|0.010425818|-0.191663433|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|0.5263598389999999|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|-34.5789643|-40.27003217|9.135164355|0.146821673|-17.82228195|4.042943749|52.43850484|0.8224652720000001|-15.30358975|46.06507254|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|-7.128912782|0.177534728|5.507689573|10.7779923|0.956899016|78.57142892|-213.8673835|0.0130940839999999|-285.426492|587.5511127|244.8873477|1.0|0.0|0.0|2.49|0.21|-4.05|3.68|0.0|1.0|74.15|0.0|2.0|3.0|-4.13|19.0|3.0|269.32|1.0|1.0|-3.67|7.49e-05|0.0202|0.000213|0.0574|2.88|0.0|0.0|3.7921|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|0.4461|326.96|0.69499|0.69499|-1177.51016|0.4461|-0.21644|-1177.555706|7.6003|7.0915|7.0915
9b_a31|0.0|0|0|3.338934004|0|7.765993078999999|1|1|0.610136326|0|-0.045938305|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.001981487|-0.075191042|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|0.01752821|0.77051712|0.669120552|-0.103937658|-0.131125311|0.241728566|-63.73317225|-80.40427495|21.21368453|0.330879448|-49.30281875|13.00794571|552.0968813|0.689175183|-39.08032306|95.78862992|84.94685678|0.469546953|2534.356888|410.2957125|-1125.659849|-14.68594601|0.310824817|8.097516252|15.2652837|0.88518099|190.5935925|-690.2394625|0.025089192|-231.99935|1633.343563|524.0230338|1.0|1.0|1.0|2.76|0.32|-6.84|5.26|1.0|0.0|103.36|0.0|1.0|7.0|-4.76|27.0|5.0|384.45|0.0|1.0|-3.86|1.76e-05|0.00675|0.000137|0.0527|2.64|0.0|0.0|5.5119|3.8435|-1578.839267|-1578.801576|1091.21|322.58|0.2732|224.94|0.41622|0.70102|-1578.604164|0.2627|-0.2013599999999999|-1578.665571|6.8028|7.2007|7.2007
