molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|FPSA3|RNCS|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Brenk|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12_a3|0|0|0|0|0.605020506|0.167987916|-0.009093383|4.727387819|-0.118456941|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|-0.069857022|1|-0.0045709459999999|0.032450556|-0.604704476|0.899733837|0.718481325|-0.125395523|0.784451598|0.841871246|0.829399708|-0.096133903|0.101891875|0.011076075|239.2266101|-21.667278|2.496397166|0.830418645|-1.345874639|-20.92463497|52.16354015|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|0.169581355|0.864908294|80.50854774|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|3.2|2.17|21.0|-6.89|92.93|0.0|2.0|-5.68|3.0|-5.3|304.37|1.0|3.23|-4.84|2.07e-06|0.000629|0.0044|0.0|1.3e-07|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|379.97|361.95|0.69784|0.5056|-0.13153|-0.19514|0.02620998|3.1979|3548.0|5.45|5.45
13k_a6|1|0|0|0|1.42421381|0.031525207|-0.014257799|5.351858133|-0.132667824|0.04162037|0.051404465|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|-0.072504783|1|-0.006280295|-0.073210645|-0.5627624379999999|0.8694295409999999|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0.641032542|-0.127178105|0.212093198|0.0296987679999999|183.1261118|-61.29890279999999|14.31458589|0.7971316940000001|-2.543562101|-57.53822059|100.7779947|103.4959988|0.426031882|2966.890288|-1765.8854210000002|3332.974951|-21.89246528|0.202868306|0.7422570490000001|140.8427117|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|3.0|3.68|2.8|23.0|-8.89|115.15|0.0|7.0|-5.49|5.0|-6.59|441.48|1.0|3.18|-4.77|3.26e-06|0.00144|0.0075599999999999|0.0|1.29e-09|-0.04851|5112.0|5.41|3.5476|-1465.862962|-1465.83213|731.25|1246.69|349.49|242.53|577.68|0.4547|0.0137|-0.14589|-0.1944|0.0308324|10.5079|46.0|7.3372|7.3372
4R4l_a46|0|0|0|1|1.134637095|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|0.896653672|-0.084697739|0.208818132|0.007084496|177.33836430000002|-24.94818681|2.086777505|0.8782984840000001|-1.524559305|-26.65896664|49.44228224|52.96512128|0.4568839389999999|2165.83681|-827.4236073|1766.0974600000002|-8.805242402000001|0.121701516|0.8412270820000001|66.05102684|18.4720714|0.006401537|-410.6276419|942.0756413|579.2365607|3.474304058|1.0|1.0|3.92|3.24|17.0|-7.0|50.94|0.0|3.0|-5.28|3.0|-5.23|347.45|1.0|4.09|-5.11|5.25e-06|0.00182|0.0027|0.0|9.980000000000001e-08|-0.0212699999999999|4.6497|4.99|4.1152|-1092.75416|-1092.728268|584.44|1038.78|301.29|266.65|498.78|0.40548|0.0851|-0.17475|-0.19602|0.02589231|2.3035|137.0|6.8633|6.8633
8_a10|0|0|0|1|1.3430438530000002|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|0.035828092|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|-0.106100115|1|0.009056935|-0.132343104|-0.368590322|0.6357042860000001|0.809386132|-0.167376069|0.864927472|0.616731847|0.874843982|-0.086233061|0.597912185|0.015758182|32.98071169999999|-25.80127401|4.714910465|0.722649449|-1.465962037|-17.849103399999997|56.7864899|41.25082928|0.431797417|2612.274447|-801.8744912000001|1899.542278|-8.951462413|0.277350551|0.7599356820000001|151.7094758|22.64553798|0.017582236|-243.5764486|1109.631361|583.7217118|9.617402178|1.0|0.0|3.42|3.27|21.0|-7.6|69.9|0.0|4.0|-4.52|5.0|-6.25|384.43|1.0|3.55|-4.62|3.05e-05|0.0117|0.00926|0.0|2.49e-08|-0.0623299999999999|4.6964|4.58|3684.0|-1257.84172|-1257.819281|594.63|1047.58|336.55|264.0|416.69|0.41583|0.0916|-0.15556|-0.21789|0.02243902|1.5482|526.0|6279.0|6279.0
3g_a32|1|1|1|0|0.60942078|0.015803466|-0.006258272|5.733341277|-0.072619634|0.05052381|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|-0.125170068|3|0.002565215|-0.133675401|-0.563371932|0.833981748|0.755211939|-0.1719626169999999|0.802214256|0.786074011|0.887695945|-0.098311343|0.273439311|0.0119962889999999|42.56199385|-30.18744099|3.683575459|0.8007401590000001|-1.278047464|-21.55960626|60.55421302|45.55465473|0.447358137|2271.746759|-708.2039051|1886.244271|-9.343731735|0.199259841|0.809490137|110.4157723|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|1.0|3.43|3.44|19.0|-7.29|110.94|0.0|3.0|-7.09|3.0|-4.9|354.49|1.0|4.61|-5.59|8.12e-08|2.88e-05|0.000915|0.0|5.08e-08|-0.0535|3.5456|4.13|3.5456|-1712.060085|-1712.036238|593.24|998.86|349.68|349.68|495.4|0.70275|0.2859|-0.14715|-0.20065|0.02384763|5.5816|14.0|7.8539|7.8539
7l_a46|0|0|0|1|1.160371354|-0.2644255789999999|-0.00090473|5.533389489|0.017668261|0.04006734|-0.203375108|0.0|-0.038903382|0.013150047|-0.074511843|0.050638298|1|0.0125870169999999|-0.143129469|-0.1082221709999999|0.659888413|0.7746144629999999|0.076724694|0.825629852|0.6539666829999999|0.907148114|-0.06289606|0.253138137|0.011594057|8.13531199|-14.63933792|2.698568452|0.67467081|-0.880544835|-13.17144326|38.22273917|32.8948756|0.46327253|1920.310099|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|0.863142947|156.9538706|15.74158869|0.016330867|-168.5385796|629.6635476|375.721552|7.878766604|0.0|0.0|3.04|2.64|17.0|-6.29|43.6|0.0|2.0|-3.18|3.0|-6.22|290.36|1.0|2.86|-3.72|0.000668|0.1939999999999999|0.0548|0.0|5.19e-07|-0.03324|4.5464|2.42|4.5464|-915.6081232|-915.5830363|517.29|879.87|272.71|272.71|414.82|0.68834|0.2024|-0.18993|-0.2231699999999999|0.025086919|3.9009|1.94|5.7122|5.7122
AKLKII_a46|1|0|0|0|1.4316666480000002|-0.206312209|-0.003417504|4.59511985|-0.030657|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|0.036226415|1|0.006731579|-0.066245471|-0.270506095|0.718266758|0.758995484|0.064690027|0.8264237520000001|0.687139108|0.837641394|-0.089369278|0.271156366|0.010384859|160.85204040000002|-20.09682339|2.335284369|0.7721395329999999|-1.161800612|-16.15213359|49.76981906|38.98582025|0.47999819|2000.353437|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|0.92307023|108.05343229999998|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|7.390123534|0.0|1.0|2.81|1.6|21.0|-7.21|67.35|0.0|2.0|-3.24|4.0|-6.5|287.32|1.0|2.45|-3.58|0.000578|166.0|0.0764|0.0|6.18e-08||||||||||||||||||181.0|6.7423|6.7423
4_a47|0|0|0|0|1.304464196|0.004633887|-0.008204735|0.0|-0.121159855|0.038479532|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|0.011775922|0|-0.006506051|-0.027355932|-0.462831711|0.893350891|0.783871003|0.019305509|0.84420422|0.8124901999999999|0.874200878|-0.092556319|0.444849947|0.007772995|96.20929041|-27.39669054|2.300808176|0.806604393|-1.48090111|-23.10213311|57.78603076|46.69151766|0.402148382|2306.463316|-805.6976052|1528.797085|-10.43683449|0.193395607|0.67265584|105.2186243|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|7.429930428|0.0|2.0|2.75|3.01|22.0|-8.79|58.04|0.0|3.0|-5.92|3.0|-4.99|361.82|1.0|4.32|-5.64|1.21e-06|0.0004379999999999|0.0008359999999999|0.0|1.61e-09|-0.05606|5.7708|4.44|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|332.4|214.85|432.89|0.45947|0.2221|-0.1547|-0.21076|0.03342033|5.4892|32.0|7.5|7.5
21_a4|0|0|0|1|1.399863887|-0.164057585|-0.003068098|5.4161004020000005|-0.014982235|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|-0.104638158|1|0.012094249|-0.099702401|-0.228430899|0.6952936|0.777866961|-0.174578783|0.833191212|0.674434042|0.932146735|-0.076470465|0.239652988|0.020173071|63.37635587|-19.67444009|5.190159022|0.7231676229999999|-1.147056976|-14.70482428|47.69702403|39.22285963|0.401240904|2045.488184|-581.8208971|1584.866567|-7.377915035|0.276832377|0.670120767|140.4174905|20.11362507|0.017563978|-226.3943104|804.5450027|387.240586|8.908964226|1.0|0.0|3.37|2.92|17.0|-5.94|39.94|0.0|3.0|-3.88|3.0|-5.76|303.36|1.0|3.23|-4.19|0.000133|0.0403|0.0197|0.0|1.16e-06|-0.02956|5.1623|3.31|4.0245|-973.5683008|-973.5481197|549.71|916.76|308.08|240.17|446.0|0.5260600000000001|0.1457|-0.16632|-0.19588|0.020181098|2.9409|121.0|6.9172|6.9172
12m_a30|0|0|0|0|0.6049842529999999|0.096631895|-0.01047558|5.351858133|0.024086432|0.040839506|-0.1305457069999999|0.0|-0.57615692|0.001371944|0.0488832779999999|-0.0547272029999999|1|0.0026474159999999|-0.152855196|-0.5409445629999999|0.817497287|0.832758813|-0.0974968869999999|0.893689741|0.770326886|0.783260049|-0.103359773|0.415971907|0.027352277|133.774348|-47.58675592|12.59296644|0.773732767|-2.067195455|-39.32844052|83.3641853|76.52074257|0.44976016|3058.3084710000003|-1402.648392|2370.879718|-18.66147291|0.226267233|0.8173893040000001|153.52847759999997|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|13.2317657|1.0|1.0|4.66|0.0|17.0|-6.42|114.67|1.0|6.0|-6.0|6.0|-6.22|439.49|0.0|2.36|-5.01|1.01e-06|0.000444|0.00427|0.0|3.7600000000000003e-07|-57.0|5.0617|3.88|3.5496|-1743.215323|-1743.174906|714.92|1204.39|349.29|244.95|578.87|0.33392|0.1615|-0.15042|-0.20742|0.04041755|5.1279|31.0|7.5114|7.5114
15_a15|0|0|0|0|1.435688991|-0.132759299|-0.006378587|0.0|-0.031457366|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|0.0020555079999999|0|0.003766915|-0.272482143|-0.3597407929999999|0.843715005|0.724319314|0.003774415|0.7725348679999999|0.796300317|0.8972060479999999|-0.091075463|0.7028760070000001|0.020649569|142.8140301|-40.20430373|9.115534766|0.702544178|-1.821509261|-27.31834743|73.99578515|54.83651811|0.435723718|3027.719888|-1210.227347|2868.890383|-13.86355301|0.297455822|0.772181523|197.6323578|29.700607300000005|0.0202953539999999|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|1.0|4.04|4.34|24.0|-8.9|59.51|0.0|6.0|-6.32|4.0|-5.26|448.52|0.0|4.64|-6.1|4.77e-07|0.000214|0.000357|0.0|1.27e-09|-0.03786|3.6968|5.04|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|335.38|573.46|0.67524|0.0066|-0.10964|-0.1475|0.02849263|2.9566|109.0|6.9626|6.9626
18c_a22|0|0|0|1|1.194229067|-0.191807441|-0.003749104|4.727387819|0.013131848|0.038137255|-0.044828537|1.642882533|-0.213698903|0.005449965|0.009519672|0.006275578|1|0.005597023|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|0.010828071|0.8287956870000001|0.6922232890000001|0.931073539|-0.076388478|0.5003904610000001|0.019843706|30.63947336|-36.55965924|9.49723261|0.682690024|-1.52776956|-27.73804808|67.73280290000001|53.82294919|0.4777430589999999|3090.601885|-1056.927003|2574.178324|-13.79609783|0.317309976|0.914766316|219.5183688|29.21094233|0.0215181079999999|-252.7737494|1548.179944|779.8043336000001|14.88645273|1.0|1.0|3.56|3.3|27.0|-9.46|124.4|1.0|6.0|-5.8|5.0|-6.63|461.54|1.0|3.72|-5.1|1.6e-06|0.000739|0.0036799999999999|0.0|3.4299999999999995e-10|-0.07207|5655.0|3.5|3.7222|-1783.562578|-1783.5397829999995|707.08|1249.84|333.1|219.25|583.88|0.4609|0.0817|-0.15158|-0.22365|0.02279458|1.0733|26.0|7585.0|7585.0
3_a27|0|0|0|2|1.402697639|0.124551908|-0.00648099|4.59511985|-0.096132106|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|0.024154412|1|0.00955169|-0.341338963|-0.479874452|0.640545265|0.810053853|0.038685745|0.8759548629999999|0.610158103|0.862115922|-0.086153958|0.397733752|0.019234305|10.71226495|-23.10213938|5.157668895|0.733853752|-1.292309364|-16.47810502|54.32114618|41.78149261|0.44566003|2294.213272|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|0.803947133|137.8189165|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|3.03|3.11|21.0|-5.89|65.6|0.0|3.0|-3.7|4.0|-6.41|329.36|1.0|2.74|-3.99|0.0002|0.0658|0.0339|0.0|1.29e-06|-0.05512|5.5045|4.92|3962.0|-1081.905135|-1081.88481|547.92|931.06|312.93|225.24|425.72|0.34864|0.2208|-0.16457|-0.21969|0.02032437|4.1551|4.0|8.3979|8.3979
15d_a10|0|0|0|1|1.343850133|-0.233802395|-0.002831383|5.4161004020000005|0.0370874879999999|0.031742919|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|0.007032164|1|0.011249462|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.0131101969999999|0.7857977740000001|0.71456262|0.87609771|-0.070612242|0.565801561|0.02281891|67.59624856|-32.06793721|10.36301002|0.471900166|-1.129795872|-26.15336742|66.95020436|54.18663419|0.473858537|2967.522813|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|0.900629528|355.8865234|26.89020509|0.028735133|37.87296065|1613.412305|825.4425942|19.36460841|1.0|0.0|3.71|4.01|21.0|-7.82|65.3|0.0|6.0|-3.78|6.0|-7.04|441.52|0.0|3.18|-4.38|0.000167|0.0739|0.0182|0.0|1.5e-08|-0.05002|5.6004|2.05|3.8591|-1430.8144619999998|-1431.051425|737.09|1266.87|321.28|221.39|565.91|0.3685|0.0856|-0.15916|-0.20918|-0.23696253|3.8163|69.0|7.1612|7.1612
8_a15|0|0|0|0|1.419941362|-0.208657545|-0.009853404|0.0|-0.044406425|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|-0.014489333|0|0.003160815|-0.295062413|-0.342749125|0.85357243|0.7059441040000001|-0.025923166|0.742680335|0.8105478740000001|0.853896482|-0.118293578|0.381651497|0.0336657729999999|104.8781037|-40.33569847|11.47934212|0.519427411|-1.419522941|-24.39801408|89.80283608|61.44071008|0.389723411|2393.276181|-828.9085544|1919.535904|-9.878130237|0.480572589|0.638601279|280.62296039999995|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|3.14|3.76|18.0|-7.57|61.84|0.0|7.0|-5.25|5.0|-5.52|366.41|1.0|3.76|-4.81|5.63e-06|0.00206|0.00562|0.0|2.69e-08|-0.02723|4.4346|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|331.28|279.58|538.51|0.5128|0.0155|-0.1558|-0.18303|0.01719864|1.4589|108.0|6.9666|6.9666
12as_a36|1|0|0|0|1.297043209|-0.051208473|-0.007672841|5.351858133|-0.073735973|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|-0.114290948|-0.025398105|1|0.0018565629999999|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.04244711|0.869455765|0.770400825|0.77043791|-0.109492809|0.291030086|0.019229943|88.17694537|-49.71556877|8.731418812000001|0.768125394|-2.080363362|-37.57216725|85.53474971|68.71652969|0.454761514|2904.092809|-1401.82114|2365.632846|-17.17446921|0.231874606|0.834059821|156.2451686|33.18163581|0.017444469|-361.3444194|1824.98997|716.9974499|11.75468972|0.0|2.0|4.86|0.0|17.0|-6.89|86.27|0.0|6.0|-3.81|5.0|-7.21|423.47|0.0|1.84|-3.95|0.000154|0.0653|0.0476|0.0|1.29e-07|-0.05789|4.5202|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|1207.35|321.96|274.29|568.52|0.53815|0.2402|-0.1563|-0.21419|0.03674596|6.8556|59.0|7.2291|7.2291
13_a1|1|0|0|0|1.430073963|-0.046530797|-0.012199718|5.351858133|-0.144782061|0.036382114|0.1129747169999999|0.0|-0.597786194|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|-0.120034915|-0.485427571|0.87703849|0.76714213|-0.150485437|0.825117597|0.833702788|0.6794604670000001|-0.10668313|0.207843387|0.033737733|148.7311076|-36.08180773|11.41059871|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|84.56244352|0.477212829|2555.623166|-1054.729126|1786.445642|-13.63090514|0.291737016|0.912824292|169.6632599|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|2.0|3.35|2.83|23.0|-7.94|80.26|0.0|4.0|-4.29|5.0|-6.48|371.39|1.0|3.23|-4.34|5.16e-05|0.0192|17.0|0.0|1.14e-08|-0.04962|4.0783|3.17|3.4483|-1238.395767|-1238.367298|613.52|1035.04|359.55|304.01|472.52|0.65363|0.3535|-0.13921|-0.18883|0.0284695999999999|3.9446|0.26|6585.0|6585.0
47g_a18|0|0|0|0|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.014370598|0.780474694|0.745431271|0.834424154|-0.08547236|0.413435809|0.013404131|111.5517627|-61.55384106|9.653129118|0.731870777|-2.307753726|-46.97287277|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|-1958.412588|2268.439188|-21.03738872|0.268129223|0.966014041|227.5405903|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|13.79782369|0.0|2.0|4.87|0.0|18.0|-9.22|88.97|2.0|13.0|-6.11|4.0|-6.4|541.68|0.0|2.83|-5.52|7.76e-07|0.000421|0.00163|1.0|6.04e-10|-0.04413|3.0965|8.13|3.0965|-1743.375845|-1743.346243|905.71|1604.37|400.4|400.4|874.26|0.69828|0.5955|-0.12789|-0.17202|0.02960182|5.9864|9.0|8.0458|8.0458
33_a47|0|1|1|1|1.409403453|-0.229935275|-0.004263267|4.727387819|-0.085712613|0.034691358|-0.11544858|1.688794654|-0.183320497|0.002212256|-0.033554816|0.0741098479999999|1|0.003634698|-0.338113214|-0.270498605|0.63155995|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|0.8197001309999999|-0.083739854|0.404334141|0.022346992|30.94680001|-23.98884914|6.401714296000001|0.57681348|-1.088618103|-17.2112484|60.65229445|44.11759955|0.4607629339999999|2311.28828|-582.6585971|787.797733|-7.79637597|0.42318652|0.854471925|226.5011607|25.25333652|0.029580684|-82.22540944|1010.133461|388.178924|15.83240237|1.0|1.0|3.08|2.76|21.0|-7.08|68.52|0.0|3.0|-3.26|5.0|-6.78|334.35|1.0|2.69|-3.72|0.000546|183.0|0.0643|0.0|8.339999999999999e-08|-0.05462|4.1869|2.06|4.1869|-1123.16428|-1123.135036|566.29|934.34|296.13|296.13|423.52|0.67508|0.2566|-0.15985|-0.21447|0.02924367|6.2284|4.0|8.4|8.4
14a_a23|0|1|1|2|1.197964042|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|-0.071842463|2|0.011363191|-0.137733142|-0.446724057|0.72792508|0.7556436440000001|-0.123790952|0.816237166|0.6888154959999999|0.918677038|-0.08032517|0.225448915|0.019504497|38.57988954|-32.12331106|7.800158102999999|0.7807587890000001|-1.606503401|-22.26638099|61.36268093|47.54437201|0.462434482|2816.527785|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|0.8602383659999999|138.6457355|27.68542751|0.016707951|-355.0975547|1301.215093|601.8533922|10.56592489|1.0|1.0|3.41|2.86|26.0|-7.41|105.02|1.0|5.0|-5.47|4.0|-6.27|411.48|0.0|3.37|-4.96|3.38e-06|0.00139|0.0045299999999999|0.0|3.92e-08|-0.07379|3.7119|3.47|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|334.02|516.58|0.6289100000000001|0.3764|-0.15002|-0.2238099999999999|0.0216412|8.3962|3.0|8.5498|8.5498
18d_a30|0|0|0|0|0.6049874|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|0.040899471|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|-0.087019298|1|0.002064369|-0.120380857|-0.4624430539999999|0.669561738|0.815003426|-0.149451598|0.870930234|0.64876559|0.803280262|-0.103191184|0.346980269|0.017843227|78.23108693|-41.33339749|7.147133584|0.783284395|-1.85744132|-31.29400567|75.80070349|60.73891035|0.443774287|2848.574353|-1175.558798|2894.162522|-15.18369704|0.216715605|0.797831306|137.15746130000002|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|1.0|1.0|4.75|0.0|17.0|-6.9|81.65|0.0|5.0|-5.39|5.0|-6.02|416.47|0.0|2.92|-5.01|4.12e-06|0.00171|0.00405|0.0|1.26e-07|-0.05506|5.0125|4.07|3.4682|-1675.020297|-1674.987709|669.66|1129.46|357.49|247.35|508.7|0.4325|0.3788|-0.14167|-0.19673|0.03258724|6.2946|21.0|7.6737|7.6737
11_a15|0|0|0|0|1.435688956|-0.1758968389999999|-0.0064953419999999|0.0|-0.029665252|0.02962963|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|0.023543401|0|0.003766915|-0.272482143|-0.363940085|0.843715005|0.718800243|0.0432314409999999|0.76664841|0.796300317|0.8945381259999999|-0.0974577669999999|0.632319408|0.018519054|143.8088883|-45.76619542|8.696553172|0.739315684|-1.949155337|-30.25595097|79.1792768|56.84224275|0.470042906|3022.859488|-1335.705238|2565.707165|-15.7814467|0.260684316|0.8869452090000001|178.640152|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|4.1|4.25|24.0|-8.9|59.51|0.0|6.0|-6.32|4.0|-5.26|448.52|0.0|4.62|-6.1|4.77e-07|0.000214|0.000357|0.0|1.27e-09|-0.03877|4.7106|5.04|2.9595|-1450.740771|-1450.705737|739.57|1284.85|418.94|263.2|568.22|0.58935|0.0011|-0.12134|-0.16011|0.03503399|1.3581|739.0|6.1314|6.1314
14a_a22|0|0|0|1|1.4229176680000002|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|-0.015194063|1|0.005757758|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|0.655865336|0.864077619|-0.081479363|0.490491034|0.021268761|93.21042936|-37.82586486|9.873779458|0.7007904070000001|-1.629587269|-28.88288575|70.33046351|56.88212098|0.446584227|2885.858295|-1110.320204|2169.870866|-14.54840956|0.299209593|0.8069597009999999|203.8666248|30.46889826|0.021742777|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|3.42|2.86|27.0|-9.21|85.59|0.0|6.0|-4.65|5.0|-6.61|420.47|1.0|3.19|-4.68|2.25e-05|0.00945|0.00881|0.0|6.1e-10|-0.06145|5.0653|4.98|3.5707|-1368.35698|-1368.321586|695.62|1191.81|347.23|244.77|534.87|0.45928|0.0578|-0.15029|-0.21174|0.03539365|6603.0|38.0|7.4202|7.4202
A7701_a51|1|0|0|0|1.390164251|-0.221071791|-0.002377784|4.59511985|-0.0162614089999999|0.031405229|0.070581466|2.087643036|-0.0927335619999999|0.008062393|0.058290286|-0.0299823629999999|1|0.00740235|0.061434294|-0.22798944|0.7078647990000001|0.7451039290000001|-0.0533751959999999|0.8092075540000001|0.688876851|0.865114773|-0.078131694|0.514530959|0.007404204|146.2104641|-16.67652408|1.580362387|0.799046392|-1.09384371|-15.23632002|41.87351682|36.39998243|0.420350923|1959.582581|-505.3525041|1108.114062|-6.485314917999999|0.200953608|0.7251817340000001|92.83996262|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|0.0|1.0|2.66|2.05|21.0|-7.58|54.46|0.0|2.0|-3.95|3.0|-5.82|286.33|1.0|3.12|-4.17|0.000111|0.0319|0.0195|0.0|2.62e-08||||||||||||||||||25.0|7.6021|7.6021
4g_a49|0|0|0|2|1.343847279|-0.087219006|-0.003686314|6.107022888|-0.008414823|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|0.08591712|2|0.007845545|-0.066023903|-0.311927917|0.651833607|0.7559263270000001|0.144740607|0.81242269|0.626581708|0.8601878270000001|-0.0666753309999999|0.736530693|0.018944337|151.0705543|-66.20622488|18.81105094|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|80.12633309|0.48934952|4706.348867000001|-1993.210915|4747.967275999999|-24.82733433|0.372642776|0.958286615|371.3295653|39.71443299|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|1.0|4.83|4.36|42.0|-13.67|116.3|0.0|7.0|-7.47|7.0|-6.6|663.73|0.0|5.23|-7.43|3.3700000000000004e-08|2.24e-05|2.47e-05|1.0|2.13e-14|-0.06458|4.3116|6.35|3.6269|-2147.721319|-2147.66293|985.89|1766.47|341.84|287.56|662.84|0.33449|0.0265|-0.15087|-0.21545|0.05838924|4.5147|106.0|6.9747|6.9747
