molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|GeomDiameter|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
47i_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|1.251177255|0.0|4.844187086|-0.066917145|0.0|-0.440488042|-0.000919158|0.073977454|0.000427479|-0.106018078|-0.162274487|-0.499939719|0|0.744472118|0|0.8030751740000001|-0.089609068|0.279553995|-62.41153158|6.787641686000001|0.196924826|4.727502734|82.81385171|0.8608685909999999|-2.150617629|68.954317|-24.55535669|2795.907966|559.3312455|-17.10248143|18.67881257|96.90318745|-1043.251367|28.52393145|0.009393984|-502.6804099|855.7438937000001|6.542785417999999|1.0|0.0|1.0|3.0|0.0|0.22|18.0|-8.98|2.8|85.29|1.0|134.83|0.0|1.0|8.0|33.0|3.0|-6.36|0.0|1.0|2.5|-4.78|6.58e-06|0.00735|3.7|0.0|0.0|1.04e-09|3.2321|7.37|-1416.260696|744.95|0.5085|383.61|0.69175|0.5085|2.7749|-1415.944522|19.0|7.7212|7.7212
41_a47|0.0|0|1|0.0|0.0|6.842683282|0|0|1.420292383|1.840145925|4.727387819|-0.072088843|1.601942802|-0.187859623|0.003530307|0.024881402|0.0047106|-0.1430639269999999|-0.317014709|-0.276217719|3|0.8417952740000001|1|0.823168463|-0.0899793719999999|0.245948366|-50.81597048|10.36256127|0.1768315369999999|5.852270304|0.0|0.653147815|-1.259711209|63.84353454|-16.54473457|2374.594252|464.8854878|-9.34366093|12.96444871|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|4.52|68.52|0.0|99.09|0.0|1.0|4.0|26.0|5.0|-6.66|1.0|1.0|3.06|-3.9|0.000267|0.0436|2.49|0.0|0.0|3.36e-08|4.0167|2.41|-1162.492089|603.1|0.2849|308.67|0.68638|0.2504|4.9162|-1162.342476|0.01|8.0|8.0
16i_a32|0.0|1|1|3.352437091|0.0|7.765993078999999|0|0|0.6094207429999999|0.0|5.733341277|-0.075706124|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|-0.001202032|-0.120440534|-0.211019184|-0.700853898|0|0.836966894|1|0.801494708|-0.114771536|0.5368697929999999|-75.01027196|14.59730623|0.198505292|9.540239197|32.3175507|0.718964113|-1.836344582|88.80827938|-24.00328703|2770.767996|523.8261846|-15.6876273|12.57892808|183.6742715|-784.3813651|33.38593207|0.021112022|-286.2130831|636.0251562999999|13.79800742|0.0|1.0|1.0|2.0|3.16|0.3|19.0|-7.4|4.85|149.27|0.0|116.75|1.0|1.0|8.0|29.0|5.0|-5.93|0.0|0.0|3.96|-5.09|9.25e-08|0.0035|4.19|0.0|0.0|4.01e-08|3.6176|4.99|-1995.307733|692.96|0.2857|342.72|0.70222|0.2857|3353.0|-1995.11813|6.0|8.2596|8.2596
47d_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|1.251175994|0.0|4.844187086|-0.041876322|0.0|-0.480899596|0.003376831|-0.07722825|0.005144085|-0.272202025|-0.406388629|-0.417659275|0|0.7430748709999999|0|0.836999127|-0.087315963|0.445704576|-71.20388424|12.45251265|0.163000873|10.15469843|58.93717545|0.69814381|-2.182899066|86.29525584|-23.42233034|3304.705347|682.5509007|-19.1002979|19.16475647|246.1558296|-1451.622641|33.54943497|0.018506261|-323.1621908|1255.618298|15.0913716|1.0|0.0|1.0|2.0|0.0|0.32|18.0|-8.83|3.21|88.97|2.0|159.67|1.0|1.0|12.0|39.0|4.0|-6.57|0.0|0.0|2.56|-5.28|1.83e-06|0.00276|4.16|1.0|1.0|1.4800000000000003e-09|3.1079|8.08|-1704.061013|875.6|0.5820000000000001|398.94|0.69905|0.5820000000000001|3.7605|-1703.622959|8.0|8.0969|8.0969
16b_a23|0.0|0|1|0.0|0.0|7.423568444|1|1|1.197960988|3.418247774|5.351858133|-0.013240238|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|0.011266252|-0.123524943|-0.224300431|-0.401493392|2|0.7740962779999999|1|0.928579764|-0.07920267|0.2256448969999999|-58.69232154|13.79443768|0.071420236|10.22222569|100.0262487|0.738977|-1.821661419|72.31582904|-23.2745413|3370.826124|688.1144512|-17.24735864|18.46592377|193.4284005|-1000.346801|31.49562341|0.018384316|-354.1828792|896.9989312000001|13.6235075|0.0|1.0|0.0|1.0|0.0|0.07|26.0|-7.33|4.1|108.26|1.0|146.03|0.0|1.0|6.0|36.0|4.0|-6.3|0.0|0.0|2.9|-5.67|6.41e-07|0.00106|4.21|0.0|0.0|4.6200000000000003e-08|1.6041|4.24|-1877.655481|772.84|0.3456|772.92|0.95419|0.3456|9.2317|-1877.335869|96.0|7.0191|7.0191
12z_a36|0.0|1|0|3.435113772|0.0|7.412764017000001|2|2|1.297044126|0.0|5.351858133|-0.010732275|0.0|-0.421948174|-0.000143196|-0.010881947|0.001194592|-0.098598933|-0.175397741|-0.433580807|1|0.826316772|0|0.834790405|-0.102674964|0.492335362|-68.09761735|15.50078625|0.165209595|10.28066212|15.59091678|0.712682362|-1.848149347|83.07227002|-24.03445318|2841.692299|553.6621150000001|-15.940487699999998|14.78435842|190.5590792|-812.9648725|33.72393432|0.0225782039999999|-282.1167226|642.3830552000001|14.97465267|0.0|0.0|0.0|2.0|0.0|0.13|17.0|-6.66|1.76|92.99|0.0|128.47|0.0|1.0|5.0|31.0|5.0|-7.08|0.0|0.0|1.66|-3.95|0.000101|0.0458|2.4|0.0|0.0|2.21e-07|3.8969|2.98|-1325.195958|686.33|0.4423|318.16|0.69397|0.4423|4814.0|-1325.010808|5.0|8301.0|8301.0
4R4l_a46|0.0|0|0|0.0|0.171853072|7.825245291|1|1|1.134637095|2.155247543|5.587248657999999|-0.075241716|0.0|-0.255755434|0.0066560469999999|-0.060895366|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.726535412|0|0.896653672|-0.084697739|0.208818132|-45.96797819|3.844966512|0.103346328|2.086777505|0.0|0.8782984840000001|-1.524559305|49.44228224|-16.223992300000003|2165.83681|486.6405745|-8.805242402000001|10.43942503|66.05102684|-449.0673625|18.4720714|0.006401537|-410.6276419|579.2365607|3.474304058|1.0|1.0|1.0|1.0|3.24|0.36|17.0|-7.0|5.02|50.94|0.0|105.77|0.0|1.0|3.0|26.0|3.0|-5.23|1.0|1.0|4.09|-5.11|5.25e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|4.6497|4.99|-1092.75416|584.44|0.1678|266.65|0.67823|0.0851|2.1973|-1092.544322|137.0|6.8633|6.8633
17d_a50|0.0|0|1|0.0|0.0|8.105609402|2|2|1.338814635|4.380250483|6.042632834|0.03538699|2.234730384|-0.140830095|0.012079|-0.136180713|0.01245647|-0.200725906|-0.323333765|-0.2294807539999999|1|0.748516466|1|0.929886823|-0.069790853|0.8020670809999999|-48.40178147|10.55016861|0.070113177|7.31681784|86.38197811|0.75405703|-1.535398758|57.5414543|-17.74731987|2824.70142|644.9008302|-12.30823045|12.62170017|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|829.3813984|9.139672835|1.0|1.0|1.0|0.0|3.68|0.35|20.0|-7.07|4.29|51.77|0.0|133.19|0.0|1.0|6.0|32.0|4.0|-6.25|1.0|0.0|3.68|-4.88|3.17e-05|0.00557|3.72|0.0|0.0|8.55e-08|4.0506|3.41|-1335.989008|727.15|0.1819|306.09|0.66103|0.1819|5.6557|-1335.713194|74.0|7.1308|7.1308
2_a33|0.0|1|1|3.396444161|0.0|7.765993078999999|0|0|0.609420748|0.0|5.733341277|-0.064926835|2.112255684|-0.476784502|-0.002514803|0.070526947|-0.000810928|-0.083752249|-0.148024156|-0.593915758|0|0.833090592|1|0.8195154109999999|-0.104047115|0.411881091|-63.57699532|11.27469555|0.1804845889999999|6.889294995|44.34034244|0.702597735|-1.56070672|75.44970552|-19.46234551|2632.195388|500.7570617|-11.89228027|11.60906093|181.7248125|-582.7217333|27.70055258|0.019430318|-247.5908207|618.9134881|11.8727102|0.0|1.0|1.0|2.0|3.51|0.3|19.0|-7.67|4.63|140.04|0.0|115.28|1.0|1.0|7.0|28.0|4.0|-6.17|0.0|1.0|3.98|-4.78|4.44e-07|0.0069|3.72|0.0|0.0|2.13e-08|3.6281|5.11|-1920.079174|655.74|0.2911|341.74|0.70205|0.2911|4.2519|-1919.890628|6.0|8.2596|8.2596
18_a47|0.0|1|1|2.969619451|0.0|6.605297921|0|0|1.414391819|0.0|4.59511985|-0.06345679|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|0.0015586929999999|-0.02470455|-0.053119347|-0.322800033|3|0.792196273|1|0.777824025|-0.084415066|0.454324931|-52.88049505|9.234746417|0.222175975|5.784962137000001|3.684585007|0.7327484470000001|-1.5194711930000002|63.72933669|-19.03697822|2800.3745940000003|487.2556678|-11.9254166|12.35791568|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|628.5247532999999|10.84884165|1.0|0.0|1.0|2.0|2.5|0.08|27.0|-10.36|6.0|79.38|0.0|119.78|0.0|0.0|4.0|31.0|5.0|-5.87|0.0|1.0|4.16|-5.37|3.13e-06|0.00176|4.13|0.0|0.0|4.34e-11|4.2668|3.32|-1354.221126|652.12|0.4335|290.58|0.63359|0.0516|3.4464|-1354.037606|3.0|8.6|8.6
5a_a50|0.0|0|1|0.0|0.0|7.927685046000001|1|1|1.3972442980000002|4.202707546|5.82008293|-0.017108794|2.475383677|-0.06986407|0.012640587|-0.256097122|0.01228899|-0.102607753|-0.168135655|-0.161169418|1|0.788709546|1|0.969892876|-0.065209836|0.2814514|-34.7974024|5.435098605|0.030107124|2.900288114|60.04351409|0.66527517|-0.978147545|44.17662122|-12.13862875|2246.106104|517.556163|-6.477439183|10.76914508|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|462.1867149|9.379218813|0.0|1.0|1.0|0.0|3.28|0.14|20.0|-6.24|4.33|35.64|0.0|101.86|0.0|1.0|2.0|25.0|2.0|-5.83|1.0|1.0|3.47|-4.5|0.000129|0.0102|3.46|0.0|0.0|5.7e-07|5.6146|3.39|-1029.930364|582.98|0.2735|220.82|0.6725399999999999|0.1156|3.9843|-1029.786489|4.1|5.3872|5.3872
15b_a10|0.0|0|0|0.0|0.0|7.535296702|1|1|1.3438370730000002|2.145379897|5.4161004020000005|0.024214591|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|0.011928706|-0.174170642|-0.27395395|-0.195505087|2|0.791078367|1|0.921918974|-0.07358373|0.697099355|-50.44100799|10.94939968|0.078081026|7.505718446|118.6253241|0.670236374|-1.398090862|62.53159836|-16.52377848|2716.468606|631.9674549|-11.32690674|11.42472965|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|766.4127559|12.09059037|1.0|1.0|1.0|0.0|3.89|0.32|21.0|-8.18|4.44|56.07|0.0|123.73|0.0|1.0|7.0|31.0|5.0|-6.34|1.0|0.0|3.66|-4.64|4.46e-05|0.00943|3.49|0.0|0.0|6.609999999999999e-09|5.7620000000000005|2.74|-1317.766641|721.17|0.3575|215.17|0.68906|0.1595|4.7752|-1317.4913390000002|85.0|7.0706|7.0706
4m_a46|0.0|0|0|0.0|0.16407746|7.825245291|1|1|1.134637002|2.12888511|5.587248657999999|0.051308728|0.0|-0.0329557579999999|0.011122528|-0.142061192|0.010359417|-0.017992096|-0.029022201|-0.098201489|1|0.747676221|0|0.948973877|-0.0672468|0.373463876|-35.43866734|5.74716122|0.051026123|3.028720082|35.77391986|0.733236381|-1.008702005|41.88525631|-11.81288911|2133.331634|500.1036387|-6.225322922999999|9.923886653|140.5828543|-280.1395315|16.11061509|0.012232753|-245.828396|486.9589609|6.446588969|0.0|1.0|1.0|0.0|2.9|0.29|17.0|-6.88|4.63|54.5|0.0|98.69|0.0|1.0|2.0|25.0|3.0|-5.68|1.0|1.0|3.59|-4.57|2.99e-05|0.0088|3.69|0.0|0.0|1.31e-07|6.0419|3.45|-1031.138426|558.63|0.2465|205.21|0.68505|0.1557|3.9226|-1030.980844|1288.0|5.8901|5.8901
12e_a36|0.0|1|0|3.490984269|0.0|7.412764017000001|2|2|1.29704412|0.0|5.351858133|-0.043085717|0.0|-0.404736007|0.002951176|-0.0586405829999999|0.003962098|-0.104118159|-0.1763783589999999|-0.43688276|1|0.7975411790000001|0|0.838086387|-0.100988761|0.4347714629999999|-64.2330904|12.12502373|0.161913613|7.71202397|5.735288795|0.7610764190000001|-1.918786459|75.50154216|-23.02695694|2709.877204|533.058116|-14.64611103|12.69013737|151.9654247|-776.2438847|30.25577504|0.017716522|-332.11111980000004|662.0530478999999|11.26845175|0.0|0.0|0.0|2.0|0.0|0.17|17.0|-6.97|2.19|69.2|0.0|128.72|0.0|1.0|5.0|30.0|4.0|-6.55|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.02|3.04|0.0|0.0|1.08e-07|3.8364|3.48|-1272.2668210000002|673.57|0.4537|323.18|0.70007|0.0006|6.5974|-1272.0579810000002|14.0|7.8539|7.8539
12n_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984682|0.0|5.351858133|-0.064217094|0.0|-0.387485343|0.001139238|-0.037209579|0.002064369|-0.0541804029999999|-0.120380857|-0.464204099|1|0.815003426|0|0.7781502140000001|-0.10528124|0.390449649|-66.48079820000001|10.77573511|0.221849786|6.804436105|0.0|0.799403208|-1.895062322|76.16725916|-24.42151771|2848.910641|491.3700419|-15.42118984|13.93957316|126.6686716|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|618.6004214|9.686460958|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-6.9|3.18|81.65|0.0|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|0.0|0.0|2.92|-5.01|4.12e-06|0.00405|3.97|0.0|0.0|1.26e-07|5.1999|4.07|-1675.011418|669.57|0.1826|238.43|0.6854|0.1489|5.3143|-1674.83759|0.01|7983.0|7983.0
12g_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.6049842529999999|0.0|5.351858133|0.024086432|0.0|-0.574592016|0.001371944|0.007330206|0.0026474159999999|-0.084317059|-0.152855196|-0.539112991|1|0.826316772|0|0.783662781|-0.10344931|0.487608738|-70.11305057|18.59520651|0.216337219|12.60295167|237.7754135|0.7743107290000001|-2.068986201|83.29752441|-27.49531395|3058.2873170000003|531.1295763|-18.63502363|16.07139949|152.961516|-950.3862054|35.50940589|0.019453222|-371.8296813|683.7405759|13.18447384|0.0|1.0|0.0|1.0|0.0|0.13|17.0|-6.42|2.48|114.67|1.0|133.52|0.0|1.0|6.0|32.0|6.0|-6.22|0.0|0.0|2.36|-5.01|1.01e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|5.0703|3.88|-1743.214798|717.55|0.2449|244.53|0.68366|0.1613|3875.0|-1743.029147|9.0|8.0334|8.0334
3l_a32|0.0|1|1|3.672194822|0.0|7.773594467000001|0|1|0.609420748|0.0|5.733341277|0.0043645509999999|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|0.002942329|-0.04980249|-0.087213805|-0.524711546|0|0.751853889|1|0.8855584879999999|-0.088417589|0.270668623|-51.41835077|7.120934925|0.114441512|4.141107366|0.0|0.788236719|-1.326263838|58.10243176|-16.76685351|2453.759435|514.9875423000001|-9.750593329|11.74082324|123.148785|-448.5272931|21.27134288|0.011493763|-335.2422712|565.7000781|6.6840809960000005|0.0|1.0|1.0|1.0|3.54|0.35|19.0|-7.5|6.17|110.94|0.0|110.16|0.0|1.0|3.0|26.0|3.0|-4.71|0.0|1.0|5.04|-6.01|2.52e-08|0.0003689999999999|5.51|0.0|0.0|3.16e-08|3.5319|4.21|-1789.475625|629.26|0.2876|351.04|0.70282|0.2876|3.3955|-1789.298086|12.0|7.9208|7.9208
15a_a22|0.0|0|0|0.0|0.0|6.842683282|0|0|1.4229176680000002|1.646649187|4.727387819|-0.052476637|1.614660505|-0.280236463|0.005288335|-0.057308195|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.7392451729999999|1|0.86664032|-0.081705465|0.410151945|-55.4621036|14.43653926|0.13335968|9.799599501|65.53409434|0.702735071|-1.634109304|70.12529157|-21.33157831|2884.815511|588.2800507999999|-14.47998862|14.6895113|201.7850124|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|684.5377542|14.66318798|1.0|1.0|1.0|1.0|2.86|0.08|27.0|-9.21|4.31|85.59|0.0|124.05|0.0|1.0|6.0|32.0|5.0|-6.61|0.0|1.0|3.19|-4.68|2.25e-05|0.00881|3.18|0.0|0.0|6.1e-10|5.0577|4.98|-1368.35331|696.57|312.0|245.14|0.69076|0.0955|5.2588|-1368.1368730000002|143.0|6.8447|6.8447
13b_a5|0.0|1|0|2.948625157|0.0|7.153833802|1|1|1.338814635|0.0|5.209486153|0.011339656|0.0|-0.251535058|0.0064510459999999|-0.104404004|0.0066003869999999|-0.055701188|-0.091464693|-0.357011244|2|0.765309977|0|0.831557236|-0.074710354|0.468748106|-48.3067033|8.980592802|0.168442764|5.806729729|46.77748445|0.654076389|-1.344786367|62.24204745|-17.04942469|2661.597781|537.6736515|-11.0239272|15.48959317|223.6695238|-562.2202871000001|26.06641209|0.021552174|-199.2474147|638.8437454|13.93534415|1.0|1.0|1.0|1.0|2.64|0.17|23.0|-8.36|4.06|74.77|0.0|119.8|0.0|1.0|5.0|30.0|4.0|-6.58|1.0|1.0|3.26|-4.43|5.69e-05|0.0148|3.01|0.0|0.0|4.36e-09|4.6733|4.66|-1276.066049|672.43|0.5528|265.31|0.57482|0.3064|3.5881|-1275.865034|0.11|6.9586|6.9586
18d_a25|0.0|0|0|0.0|0.0|6.842683282|0|0|1.193723212|1.918453956|4.727387819|0.024310576|2.029297802|-0.180590503|0.006452854|-0.070413428|0.0062422|-0.035684977|-0.061965108|-0.292727912|2|0.780221059|1|0.937813705|-0.076328248|0.278576218|-57.45144813|8.39885106|0.062186295|6.3217245360000005|0.389087507|0.75793699|-1.602893201|68.15463481|-21.166323|3113.122552|705.8822532|-15.93166285|18.11893325|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|3.57|0.11|27.0|-10.23|5.98|111.51|1.0|143.37|0.0|0.0|7.0|35.0|4.0|-6.21|0.0|1.0|4.5|-5.54|5.47e-07|0.0013599999999999|4.21|0.0|0.0|5.92e-11|5.6512|4.56|-1806.848384|792.79|0.3986|219.39|0.6823899999999999|0.0389|3.2353|-1806.582751|232.0|6.6345|6.6345
6_a4|0.0|0|0|0.0|0.0|7.535296702|1|1|1.271761557|2.170234316|5.4161004020000005|0.010164572|2.186806868|-0.064723237|0.011457667|0.0032928379999999|0.01098094|-0.046166422|-0.073630392|-0.1738111839999999|2|0.76089528|1|0.945545838|-0.0670158929999999|0.417868437|-37.33240845|4.324187697|0.054454162|2.408866521|45.93422613|0.814470803|-1.206286076|42.27020924|-13.71394596|2342.371538|526.7333132|-7.639600225|9.981741408|103.3523757|-374.340411|16.83786074|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|1.0|1.0|1.0|0.0|3.45|0.26|21.0|-7.99|5.23|43.6|0.0|109.7|0.0|1.0|3.0|27.0|3.0|-5.42|1.0|1.0|4.23|-5.11|1.24e-05|0.00274|4.28|0.0|0.0|1.04e-08|4.8714|4.11|-1108.585859|613.83|0.1235|254.51|0.5877|0.0772|2.8026|-1108.392115|1.3|5.8861|5.8861
9b_a36|0.0|1|0|3.513187594|0.0|7.412764017000001|2|2|0.62670079|0.0|5.351858133|-0.023369916|0.0|-0.308862918|0.005050384|-0.077361324|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|1|0.7885597609999999|0|0.8453794609999999|-0.098301686|0.2602997|-61.73294817|10.68084402|0.154620539|6.707514535|0.0|0.78242217|-1.769430355|71.70079424|-22.67740953|2715.020034|530.8939077|-14.24129533|13.80758516|136.63774650000002|-697.8234711|28.98359786|0.015872498|-354.7193098|620.9195447000001|9.967846072|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-6.64|2.76|82.47|0.0|126.17|0.0|1.0|5.0|29.0|4.0|-6.46|0.0|0.0|2.48|-4.43|2.49e-05|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|3.8535|3.82|-1575.7800140000002|666.01|0.5392|321.74|0.69763|0.5392|6.2846|-1575.616432|21.0|7.6778|7.6778
11_a47|0.0|0|0|0.0|0.0|0.0|0|0|1.381898438|0.0|0.0|-0.156077888|1.311097861|-0.427212659|-0.007419345|0.081235787|-0.00580273|-0.038723054|-0.079543257|-0.451384505|3|0.715054643|1|0.796863393|-0.096486559|0.572646116|-59.10798423|5.184267117|0.203136607|3.175899139|1.882633323|0.816608795|-1.833244617|66.9895812|-22.02062158|2842.168734|488.1611434|-13.48990542|11.22841564|112.34605729999998|-687.9851765999999|26.96593732|0.0128657439999999|-387.9111844|670.2339441|7.881596968999999|1.0|0.0|1.0|2.0|3.15|0.04|28.0|-10.55|6.68|70.93|0.0|124.7|0.0|0.0|4.0|32.0|5.0|-5.28|0.0|1.0|4.69|-6.03|5.110000000000001e-07|0.000394|5.06|0.0|0.0|2.81e-11|3.7253|4.84|-1396.184699|654.49|0.2321|332.82|0.6915399999999999|0.2321|2.9142|-1395.980918|0.04|7.4|7.4
47j_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|1.251176464|0.0|4.844187086|-0.068902246|0.0|-0.569931053|0.00031105|-0.006923502|0.002317206|-0.218974385|-0.331885553|-0.48833504|0|0.7444236670000001|0|0.80651845|-0.094744194|0.476575952|-73.69868165|12.42035127|0.19348155|9.661420661|99.50526447|0.764425062|-2.368604851|86.31641604|-26.32095773|3172.831382|627.366638|-20.47428768|18.50538303|183.246715|-1433.2001369999998|34.43235841|0.016220875|-411.3767328|1081.726154|12.6177344|1.0|0.0|1.0|3.0|0.0|0.28|18.0|-8.79|2.82|97.76|2.0|149.96|1.0|1.0|11.0|37.0|4.0|-6.46|0.0|0.0|2.39|-5.14|1.49e-06|0.00366|4.07|1.0|0.0|1.63e-09|3.1054|8.09|-1625.445572|839.37|0.5439|399.25|0.6983600000000001|0.5439|4.1619|1625.053346|35.0|7.4559|7.4559
14_a4|0.0|0|0|0.0|0.0|7.535296702|1|1|1.399909181|1.947126795|5.4161004020000005|-0.04986736|0.0|-0.069682036|0.009588001|-0.08389836|0.008943549|-0.016862096|-0.039321879|-0.199315317|1|0.77505994|0|0.8510382459999999|-0.071074269|0.218112446|-32.31961528|5.933038407000001|0.148961754|2.697931638|85.72299913|0.768457211|-0.995039765|39.49511556|-13.71135194|1911.448021|386.9927769|-6.23496557|8.859498364|105.2894945|-205.7538638|17.84270058|0.015779688|-244.1511936|280.2639278|7.175500282000001|0.0|0.0|0.0|0.0|2.39|0.06|17.0|-5.71|4.09|30.71|0.0|80.09|0.0|2.0|2.0|21.0|3.0|-5.8|1.0|1.0|3.2|-3.97|0.000396|0.0295|3.09|0.0|0.0|1.95e-06|4.5233|3.22|-918.9507745|475.32|0.1864|274.1|0.55975|0.1067|2.3797|-918.896242|1.32|5.8794|5.8794
17_a12|0.0|0|0|0.0|0.0|6.823286122000001|1|1|0.610029543|0.0|4.727387819|-0.058347964|0.0|-0.38018419|-0.002523977|-0.072956553|-0.000651751|-0.113649923|-0.202276514|-0.559137213|2|0.8198617429999999|0|0.858119365|-0.096209886|0.318309599|-50.13411606|5.849860887999999|0.141880635|3.048310481|0.0|0.786701219|-1.443148294|57.97616997|-18.34174978|2246.161353|447.1583691000001|-9.557722681|10.61752641|111.1480977|-391.8666299|23.31475957|0.015049295|-298.7949107|431.5987143|7.842053909|1.0|1.0|1.0|1.0|2.97|0.17|17.0|-7.16|2.56|78.41|0.0|103.12|0.0|1.0|3.0|24.0|4.0|-6.07|1.0|1.0|3.14|-4.24|3.1e-05|0.0191|3.19|0.0|0.0|6.97e-08|4.4014|2.87|-1366.804178|560.09|0.2213|281.69|0.62783|148.0|2128.0|-1366.689546|16.0|7.7959|7.7959
12u_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.604983445|0.0|5.351858133|-0.027452346|0.0|-0.367578706|0.002431329|0.028815747|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.467189145|1|0.83236194|0|0.84944095|-0.097867106|0.477056017|-65.55148142|10.42404292|0.15055905|6.982033926000001|0.0|0.810462868|-1.859475018|75.26051582|-25.41792137|3001.03926|568.9563615000001|-17.02494806|14.01586754|126.9521524|-834.2224549|31.36222814|0.014495402|-415.8966522|685.6665849999999|9.709034401|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-7.8|3.92|81.65|0.0|137.3|0.0|1.0|5.0|31.0|4.0|-5.52|0.0|1.0|3.59|-6.04|2.64e-07|0.0004269999999999|5.12|0.0|0.0|1.58e-08|3.5003|5.08|-2494.962309|705.15|0.1502|354.21|0.6847|0.1502|5.3020000000000005|-2494.7995530000003|34.0|7.4647|7.4647
12q_a36|0.0|1|0|3.453150038|0.0|7.412764017000001|2|2|1.29701394|0.0|5.351858133|-0.043678703|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|0.0010871589999999|-0.103922055|-0.177407665|-0.441747876|1|0.828371596|0|0.82911927|-0.1060430969999999|0.324924033|-68.5549152|12.00048565|0.17088073|7.758093617|0.0|0.768692389|-1.908775752|80.15866795|-24.67976947|2786.514757|536.0103834|-15.95501778|14.69971555|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|629.5017194000001|11.60375275|0.0|0.0|0.0|2.0|0.0|0.14|17.0|-7.18|2.54|69.2|0.0|128.76|0.0|1.0|5.0|30.0|4.0|-6.49|1.0|1.0|2.34|-4.59|3.64e-05|0.0106|3.31|0.0|0.0|6.65e-08|5.2375|3.79|-1692.544456|683.51|0.4239|236.72|0.6863199999999999|0.3419|4.6718|-1692.370918|6.0|8.2218|8.2218
