molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|SaaaC|AATSC1are|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|RPSA|FNSA4|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
6g_a40|0.0|0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893315|1.628664494|0.102683335|-0.022381557|0|0.607999575|-0.019683422|2|-0.018182514|0.0312035079999999|0.05728593|0|0.8316888240000001|0.832499949|0.075283207|0.8917390820000001|1|-0.164941808|0.400587529|0.3946532929999999|-0.059045173|7.499640603|0.824204189|-2.657032782|-69.68682788|114.7475987|118.7493383|0.425569146|393.4722933000001|3198.69909|6.95079805|0.740853565|7822.892656|-1122.578856|-421.4621621|2095.424743|0.0|0.0|1.0|0.0|1.0|3.0|0.21|14.0|-2.87|3.43|213.89|1.0|1.0|-7.22|31.0|-7.02|474.53|0.0|0.0|6.049999999999999e-08|2.87e-05|3.06|1.0|0.0013599999999999|3.3197|2.8135|-2522.023752|-2521.990118|669.8|1144.59|440.68|373.48|0.58454|0.1307|-0.11857|-0.20479|0.03363483|-2521.87499|8.9454|7.3279|7.3279
4b_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|2|1.645329244|0.001769804|1|0.002557204|-0.0563571629999999|-0.089371493|2|0.720824193|0.798826417|0.005818676|0.852400617|1|-0.091725536|0.438784865|0.241850733|-0.030696709|9.138717999|0.645330839|-1.534835437|-34.74338731|71.2971749|71.30114509|0.477868186|466.6010051|1701.832352|7.588962922|0.915225186|6025.790417|-581.3580885|-178.8869784|1463.761596|1.0|1.0|1.0|1.0|1.0|1.0|0.22|21.0|-7.05|3.71|90.13|1.0|0.0|-3.81|30.0|-7.12|400.43|0.0|1.0|0.000155|62.0|2.28|0.0|8.91e-08|4.6422|3.7413|-1333.063439|-1333.026419|664.86|1121.45|331.39|267.08|0.4151899999999999|0.0615|-0.15635|-0.22366|0.03702033|-1332.8586269999998|2.2306|7.1024|7.1024
20b_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343837209|2.103422978|0.048567614|-0.007463406|2|1.854149459|0.001965496|1|0.002637529|0.019531637|0.031942481|2|0.725009545|0.761071345|0.052265135|0.817426568|1|-0.094975935|0.6741049840000001|0.24740823|-0.033783202|5.323735696|0.7616213270000001|-1.85807612|-38.78052212|67.46831286|69.02087825|0.454087415|480.905232|2257.777328|7.554743755|0.8317951020000001|7173.225184999999|-758.6886304|-334.3514234|1558.922202|1.0|1.0|1.0|1.0|1.0|1.0|0.11|27.0|-8.93|4.23|95.92|2.0|0.0|-5.22|34.0|-6.53|447.49|0.0|1.0|6.05e-06|0.00271|3.52|0.0|1.1699999999999999e-09|5.9354|3.9013|-1465.62724|-1465.587932|687.84|1218.74|317.8|208.89|0.3246|0.1382|-0.16388|-0.2217199999999999|0.03930765|-1465.395231|7.7954|5.9586|5.9586
3b_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|2|1.844602991|0.000607064|1|0.001356445|0.000511959|0.000850823|2|0.7745859279999999|0.794997634|0.021506499|0.845992028|1|-0.0883601469999999|0.482434361|0.250895642|-0.0276739079999999|5.07982433|0.656865946|-1.439043207|-33.06194987|64.91785551|62.35407961|0.477583842|458.224537|1796.6760370000002|7.236413572000001|0.914182753|5934.158315|-538.4506046|-191.9087104|1340.087338|1.0|1.0|1.0|1.0|1.0|2.0|0.22|21.0|-7.58|3.16|98.72|1.0|0.0|-3.53|30.0|-7.42|398.46|0.0|1.0|0.000293|0.1169999999999999|1.84|0.0|2.64e-08|4.6669|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|265.67|0.5798|0.0759|-0.1587|-0.21985|0.0368692|-1293.106236|3.1637|7.6021|7.6021
13g_a6|0.0|1|0|0|3.457632039|0.0|0|6.842683282|0|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|2|1.648997541|-0.002407131|1|-0.000644109|-0.12414699|-0.215607882|2|0.836982172|0.774238891|0.095969451|0.832753533|1|-0.074216821|0.2141642839999999|0.128027951|-0.0323525729999999|8.550546653|0.7357333540000001|-1.747038966|-35.98038956|76.50577593|63.95581946|0.444443571|607.1336751|3916.754765|7.968172425|0.7999971709999999|6332.20768|-846.9662551000001|-328.2712049|1653.346592|1.0|1.0|1.0|1.0|1.0|2.0|0.12|27.0|-10.57|5.41|103.17|2.0|0.0|-5.56|33.0|-6.31|431.49|0.0|1.0|2.77e-06|0.0012|3.7|0.0|2.67e-11|5.9869|3.2472|-1386.611265|-1386.573241|739.55|1253.71|381.82|207.09|0.38325|0.0105|-0.1327|-0.20806|0.03802398|-1386.364067|13.3225|6.9245|6.9245
1o_a5|0.0|1|0|0|2.923171926|0.0|0|6.605297921|0|0|1.427566509|0.0|-0.266637757|-0.002633927|2|0.0|0.0057302559999999|1|0.0051989459999999|0.038275248|0.06759341|2|0.670787375|0.78144982|-0.003561205|0.85693939|0|-0.079346457|0.447318682|0.11569628|-0.028770932|3.827177229|0.699913551|-1.093295425|-22.90899675|50.11479279|49.75766514|0.470590799|475.1609233|833.537568|7.522366517000001|0.8888980340000001|4572.818263|-315.657463|-214.8381946|839.3293197999999|1.0|1.0|1.0|1.0|1.0|1.0|0.0|23.0|-8.11|4.48|78.25|0.0|0.0|-4.08|25.0|-6.3|323.35|0.0|1.0|8.329999999999999e-05|0.0269|2.78|0.0|7.85e-09|4.5011|4.1692|-1043.577386|-1043.536121|561.04|938.37|297.38|275.45|0.4988899999999999|0.0071|-0.1693599999999999|-0.23973|0.04126499|-1043.472984|5.4919|7.4559|7.4559
25b_a34|0.0|0|0|0|0.0|0.0|1|7.412764017000001|1|1|1.290860233|1.94553288|0.133975789|-0.015658012|1|0.0|-0.00378755|1|-0.000223677|-0.278635968|-0.435821207|1|0.832166825|0.7969500890000001|0.08214612|0.83883012|0|-0.1030760719999999|0.5020264870000001|0.343426892|-0.042438204|11.75402804|0.76274549|-2.206786613|-40.19997818|98.0416108|83.19266998|0.419904835|410.0313565|2671.608537|6.383564979|0.723855085|5786.015654|-860.6534206|-328.1702779|1806.819095|0.0|1.0|1.0|1.0|1.0|2.0|0.29|17.0|-6.42|2.63|90.3|1.0|0.0|-3.82|29.0|-7.07|393.44|0.0|0.0|0.00015|59.0|2.29|0.0|3.8100000000000004e-07|4.2253|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|293.43|0.6925600000000001|0.2259|-0.17564|-0.21103|0.02655501|-1313.194808|9.0174|5.6819|5.6819
22_a4|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|1|0.0|0.004765062|1|0.004237768|0.021636871|0.034720243|1|0.774689758|0.7797803109999999|0.086940934|0.8404413829999999|0|-0.09491995|0.242642229|0.138796849|-0.036468635|2.47167963|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|50.75888571|0.4359219589999999|413.8681986|1477.437886|5.495481464|0.772804341|4074.564287|-311.62631919999995|-331.080892|767.88287|1.0|1.0|0.0|1.0|0.0|1.0|0.11|17.0|-5.24|3.19|50.94|0.0|0.0|-3.77|22.0|-5.91|289.33|1.0|1.0|0.000172|0.0497|3.03|0.0|5.77e-06|4.468999999999999|4.0537|-934.2706743999998|-934.240411|519.39|860.77|305.85|277.43|628.0|0.1293|-0.16754|-198.0|0.030263407|-934.171365|5.4110000000000005|7.3279|7.3279
13b_a50|0.0|0|1|1|0.0|0.0|2|7.934155233999999|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|2|2.117002752|0.010435712|2|0.011379776|-0.173463805|-0.269353185|1|0.749187803|0.788327682|-0.041506802|0.828965118|1|-0.051509874|0.435064196|0.093835987|-0.026928544|10.16729727|0.700410304|-1.696498291|-26.31826007|70.09526468|51.04317051|0.4321103879999999|647.7242444|2147.355856|9.514897025|0.7609056040000001|6639.077063000001|-866.8024118999999|-286.5057775|1731.347493|1.0|1.0|1.0|1.0|1.0|0.0|0.37|20.0|-7.23|4.24|66.99|2.0|0.0|-5.02|34.0|-6.3|455.55|0.0|0.0|9.65e-06|0.0044|3.91|0.0|5.87e-08|4.2315|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|293.0|0.65332|0.1553|-0.1701599999999999|-0.19622|0.03156473|1470.104535|7.1645|5.7375|5.7375
17_a20|0.0|1|0|0|3.445659565|0.0|0|6.842683282|0|0|1.4012598180000002|0.0|-0.064380628|-0.005457467|3|1.652760156|-0.000495713|1|0.000922796|-0.116922879|-0.202695123|3|0.760575852|0.7494736590000001|-0.131511077|0.812578598|1|-0.063665681|0.3874475579999999|0.0879464559999999|-0.0315649079999999|6.4647747870000005|0.75430388|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|0.455285305|598.1153253|2210.790304|8.198616089|0.83582343|6012.640572|-665.1656349|-333.5397332|1344.679757|0.0|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-10.14|5.8|91.14|2.0|0.0|-5.36|31.0|-6.09|402.45|0.0|1.0|4.4e-06|0.0017699999999999|3.75|0.0|7.19e-11|3.3926|3.3926|-1291.949041|-1291.918735|673.68|1157.26|365.45|365.45|0.69839|0.2977|-0.14021|-0.21089|0.03030655|-1291.752049|5.3075|5.6478|5.6478
6d_a40|0.0|0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|0|0.683786612|-0.005066797|2|-0.00448098|-0.025143559|-0.0603134|0|0.6224555620000001|0.8361555479999999|-0.039077432|0.8988141140000001|1|-0.115007564|0.372705643|0.336329628|-0.050049893|7.108696385|0.86005241|-2.15214542|-47.09642482|85.47607798|84.70509846|0.428134701|424.7009165|3212.360755|6.908972922999999|0.7486635420000001|7436.576348|-881.3190339|-460.8148719|1601.317552|1.0|0.0|1.0|0.0|1.0|1.0|0.21|14.0|-4.31|4.8|173.43|2.0|1.0|-7.21|30.0|-6.36|460.52|0.0|1.0|6.18e-08|2.85e-05|3.87|1.0|4.9e-05|2.9559|2.9559|-2470.82949|-2470.793925|656.5|1111.69|419.45|419.45|0.6624800000000001|0.3518|-0.11938|-214.0|0.03556489|-2470.684323|10.9021|8.9208|8.9208
3i_a32|0.0|1|1|1|2.417426304|-4.547725143|0|7.78113851|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|0|1.711001131|-0.0131506889999999|3|-0.0106761939999999|-0.054335108|-0.212967423|0|0.565740817|0.833699527|-0.337053202|0.902293804|1|-0.093279684|0.259644227|0.106172013|-0.044627482|4.252042736|0.77072347|-1.472706897|-25.92886531|71.27609889|57.24454122|0.422644726|471.2508776000001|2141.3084710000003|5.826629089|0.732035793|5656.349227000001|-409.3669403|-285.465827|1007.432506|1.0|0.0|1.0|1.0|1.0|1.0|0.13|19.0|-6.96|6.76|110.94|2.0|0.0|-6.27|24.0|-5.53|366.38|0.0|1.0|5.37e-07|0.000197|4.23|0.0|1.0900000000000001e-07|3642.0|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|340.43|0.70322|0.4765|-0.1476|-0.21278|0.02199999|-1891.790935|3.8572|8.2366|8.2366
8d_a12|0.0|1|1|1|2.976279182|0.0|0|6.580639137|1|1|1.283835213|0.0|0.057525383|-0.0076893469999999|2|2.075171777|0.000925796|1|0.001575111|0.00930483|0.016135176|1|0.8857286320000001|0.751098108|-0.091036025|0.8078610759999999|1|-0.077834742|0.266886187|0.141289888|-0.039118358|3.507952014|0.8338637040000001|-1.760326118|-24.05928792|64.53435462|49.58366734|0.465113852|477.4206699|1288.818257|6.93584319|0.8695567329999999|5255.11762|-544.129679|-371.2392138|1173.6881050000002|1.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-8.37|3.87|65.96|2.0|0.0|-4.58|27.0|-5.96|352.39|1.0|1.0|2.64e-05|0.0093|3.51|0.0|4.23e-09|4.2383|3.7397|-1138.296407|-1138.256361|600.2|1007.85|331.53|292.53|0.6661|0.0853|-0.15306|-0.20794|0.04004678|-1138.139635|3.0277|7.6021|7.6021
1_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|2|2.194605012|-0.006610844|0|-0.005006707|0.05038525|0.08803837|2|1.005427002|0.7905285390000001|-0.126299711|0.8457792829999999|1|-0.098872259|0.521474118|0.2237487219999999|-0.034105115|1.697600903|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|49.13501083|0.4490711529999999|356.76228530000003|1162.737831|4.984064981|0.8151164259999999|4510.611026|-273.7513925|-268.4830832|751.9821735|1.0|1.0|0.0|1.0|1.0|1.0|0.18|16.0|-5.77|2.28|77.1|0.0|0.0|-3.07|22.0|-6.87|306.38|0.0|0.0|0.0008529999999999|261.0|1.83|0.0|1.69e-06|5.8805|3.8645|-1273.316428|-1273.290432|496.09|845.2|320.83|210.84|0.30619|0.0096|-0.1658599999999999|-0.21886|0.02599563|-1273.22339|3.4319|6.1403|6.1403
7c_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343178184|2.1219657030000003|-0.152261681|-0.00375251|2|1.798334646|0.01006918|1|0.0107756969999999|-0.12177839|-0.191576261|2|0.725146704|0.7928588059999999|-0.087063341|0.84177174|1|-0.05074318|0.487148112|0.093723511|-0.0223398779999999|9.377842892|0.52630639|-1.139333798|-17.34382833|67.01436709|45.70671102|0.4675549639999999|529.8395322|1881.379304|6.703148323|0.8781281320000001|6034.895823|-389.4200163|-30.75918962|1265.598592|1.0|1.0|1.0|1.0|1.0|0.0|0.26|21.0|-7.78|4.59|62.06|1.0|0.0|-4.44|29.0|-6.2|386.45|1.0|1.0|3.59e-05|0.0139|3.46|0.0|1.66e-08|5.4267|3.8357|-1259.011598|-1258.985004|635.47|1102.43|323.24|228.47|0.41348|0.0921|-0.16055|-0.20059|0.02659395|-1258.801509|5.0714|5.4191|5.4191
EW7203_a60|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984431|0.0|0.025672274|-0.00698487|2|0.0|0.003099827|1|0.0036417359999999|-0.049287858|-0.090115975|1|0.80330079|0.822401103|0.002441966|0.8839272779999999|0|-0.076068195|0.345488097|0.113924842|-0.036566012|8.430183|0.766837077|-1.828300603|-31.81402579|73.82739839|62.22940284|0.497298165|573.0312689|1660.077477|8.310125852|0.989250745|6403.777228|-764.6507562999999|-345.1309687|1541.885979|1.0|0.0|1.0|1.0|1.0|2.0|0.13|17.0|-6.7|3.87|117.47|2.0|0.0|-5.74|31.0|-6.35|425.51|0.0|0.0|1.81e-06|0.000768|3.59|0.0|2e-07|5.0166|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|247.15|0.40883|0.0448|-0.1446599999999999|-0.20654|0.03203878|-1667.848192|2.5159|8.0334|8.0334
4_a38 (LY-2157299)|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|-0.00638266|2|1.721297609|0.002865697|1|0.003107816|0.028964355|0.0481706809999999|2|0.702976795|0.8099394329999999|-0.041794304|0.868207983|1|-0.092570349|0.459041332|0.2456862269999999|-0.03235283|4.060137052|0.7861170609999999|-1.520583011|-30.23133173|58.99645489|60.00582329|0.487041509|431.0669496|1686.693134|6.54753874|0.949475478|5566.495502000001|-496.5871888|-327.0140711|1105.390176|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.13|3.69|86.69|1.0|0.0|-3.85|28.0|-6.86|369.42|0.0|1.0|0.0001409999999999|52.0|2.39|0.0|7.45e-08|4.65|3.78|-1198.683473|-1198.64695|617.61|1048.31|327.69|266.68|0.4|0.06|-0.16|-0.22|0.03652312|-1198.49738|7.6529|7.1586|7.1586
13j_a6|0.0|1|0|0|3.409065702|0.0|0|7.412764017000001|1|1|1.430640326|0.0|0.0353600779999999|-0.015004989|1|0.0|-0.011017781|1|-0.007703306|-0.045418125|-0.073507141|1|0.8744720490000001|0.783333463|-0.063948098|0.8353837409999999|0|-0.120219472|0.205764388|0.377035857|-0.046428683|13.89184843|0.7841668409999999|-2.460720196|-53.67779048|99.85109065|101.1210779|0.433600896|416.2679342|2634.320708|8.741405506|0.765539515|6276.316063|-1098.707398|-379.7635712|2096.832152|1.0|1.0|1.0|1.0|1.0|3.0|0.12|23.0|-8.5|4.16|115.15|1.0|0.0|-5.03|32.0|-6.81|427.46|0.0|1.0|9.32e-06|0.00398|2.95|0.0|3.18e-09|3.6504|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|339.64|0.69993|0.0259|-0.14602|-0.19491|0.03242949|-1426.335207|10.9731|6.5817|6.5817
4k_a46|0.0|0|0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|1|0.0|0.006550513|1|0.006050983|0.008544799|0.012963356|1|0.78837943|0.7477594870000001|-0.003017362|0.787615341|0|-0.091943864|0.260665072|0.121088629|-0.0306644389999999|2.052909907|0.8732380740000001|-1.471893066|-26.8180173|50.48291318|53.45751583|0.417368922|474.67574630000007|1912.936687|5.726809252000001|0.7163519709999999|4685.0322320000005|-429.3190666|-403.1511415|910.3230822|1.0|1.0|0.0|1.0|1.0|1.0|0.33|17.0|-6.61|4.26|50.94|1.0|0.0|-4.82|25.0|-5.46|333.43|1.0|1.0|1.5e-05|5.0|4.05|0.0|2.48e-07|5.4228|4.4485|-1053.433249|-1053.396715|582.84|1001.96|278.71|228.63|0.39943|0.1505|-0.18542|-0.20254|0.03653474|-1053.249847|5.7714|7.0969|7.0969
12h_a36|0.0|1|0|0|3.468184524|0.0|0|7.412764017000001|2|2|1.297043828|0.0|-0.128701804|-0.0086750619999999|2|0.0|0.00127667|1|0.003077071|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.820041835|-0.10861416|0.87043328|0|-0.073572836|0.3726296|0.180385475|-0.035734517|11.96512593|0.665254541|-1.929663894|-31.5465515|87.85958486|66.44902736|0.464544951|536.6941285|2391.856014|7.428908584|0.8675704009999999|6159.17335|-827.4010477|-216.42159590000003|1899.376328|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.69|2.77|78.43|1.0|0.0|-3.95|31.0|-6.93|411.46|0.0|0.0|0.000113|0.0464|2.65|1.0|2.03e-07|5.1998|3.4554|-1347.481013|-1347.451759|697.29|1177.89|358.81|238.44|0.34589|0.0056|-0.14247|-0.1926|0.02925492|-1347.260478|8.7377|7.8539|7.8539
21_a12|0.0|0|0|0|0.0|0.0|0|6.605297921|1|1|0.609915045|0.0|0.04375233|-0.008833375|3|0.0|-0.003879878|1|-0.001825446|-0.116098308|-0.211367878|2|0.923855679|0.835359152|-0.061915124|0.89838263|0|-0.068775342|0.192026642|0.15172224|-0.036878492|3.097071518|0.770818357|-1.401382713|-17.416202300000002|59.10840872|40.76379649|0.473492395|426.8727514|1080.052791|5.891343219|0.8993077970000001|4652.242111|-354.8766794|-272.5639702|914.8819508|1.0|1.0|1.0|0.0|1.0|1.0|0.12|17.0|-6.78|4.01|78.41|0.0|0.0|-3.82|23.0|-6.45|319.38|0.0|1.0|0.00015|48.0|2.53|0.0|1.67e-07|4.6851|3.9971|-1327.479547|-1327.451966|539.67|893.17|310.18|264.64|0.59386|0.1668|-0.16784|-0.22253|0.02758166|-1327.397348|3.2551|7.6576|7.6576
11a_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|1.397733996|4.088412042|-0.156121881|-0.002914262|1|2.114272566|0.011959339|2|0.012037198|-0.162848233|-0.277408878|1|0.701976536|0.792574879|-0.158172459|0.8535780190000001|1|-0.048213112|0.2931724189999999|0.0828728879999999|-0.025421565|5.167341939|0.6543614329999999|-1.067705728|-13.47492066|48.67321197|35.26290548|0.463749257|484.8529701000001|1550.320581|5.965221997|0.864799282|4858.670497|-298.409489|-163.21096210000002|862.6098364|0.0|0.0|1.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.09|48.53|0.0|0.0|-3.58|25.0|-6.24|327.38|1.0|1.0|0.000263|0.0862|2.9|0.0|1.35e-06|4.0636|4.0636|-1045.978598|-1045.954278|574.01|963.2|305.11|305.11|0.65485|0.1761|-0.16769|-0.2005299999999999|0.02431947|-1045.84627|7.5619|7.2291|7.2291
17a_a6|0.0|1|0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1|1.424257628|0.0|0.101940358|-0.012704951|1|0.0|-0.00460563|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7722228729999999|0.08716369|0.8299950709999999|0|-0.096082495|0.350977745|0.2469173469999999|-0.041567592|13.40315088|0.77193498|-2.078379577|-41.34573382|84.75077935|83.46070738|0.483320982|494.010135|2217.333474|8.337470517|0.935437602|5996.580489|-894.3577948999999|-356.769966|1766.18975|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-9.01|4.98|95.85|2.0|0.0|-5.81|31.0|-5.89|409.44|0.0|1.0|1.56e-06|0.000637|4.09|0.0|9.77e-10|3.5421|2.9753|-1350.102634|-1350.078838|696.96|1167.16|416.71|350.03|0.69627|0.0101|-0.12425|-0.18178|0.02379552|-1349.892285|5604.0|7.6198|7.6198
43_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|1.251175234|0.0|0.032999679|-0.005099385|1|0.0|0.002712865|0|0.003801459|-0.140532044|-0.2093696189999999|0|0.718255592|0.713379703|-0.023109314|0.7458234990000001|0|-0.070166168|0.3439906129999999|0.147655113|-0.0311212229999999|4.156080507|0.8743733490000001|-2.302970476|-42.32033664|69.46280937|59.84418608|0.481954273|661.9512957999999|1579.614523|10.01438533|0.930331529|7428.282915000001|-1389.023915|-581.4944803999999|2045.512486|0.0|1.0|0.0|1.0|1.0|2.0|0.34|18.0|-9.6|4.5|76.5|3.0|0.0|-6.45|38.0|-5.78|508.65|0.0|0.0|3.55e-07|0.00018|5.1|0.0|2.52e-10|3.2233|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|384.65|0.6926800000000001|0.5429|-0.13196|-0.18145|0.02315412|-1611.198355|3.6943|6.2041|6.2041
47p_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|1.25117677|0.0|-0.001819106|-0.005394244|0|0.0|0.00235332|0|0.003537135|-0.1736074389999999|-0.261349889|0|0.72025564|0.726294118|0.030970815|0.7611910209999999|0|-0.06909945|0.278332428|0.1670454519999999|-0.030813794|4.377217987|0.818459442|-2.0645242|-37.85569728|69.19354871|57.05881288|0.488811071|616.5234972999999|1367.4309119999998|9.923659881|0.956223901|6726.61969|-1131.036542|-471.4248324|1867.029344|1.0|1.0|0.0|1.0|1.0|2.0|0.28|18.0|-9.03|3.65|76.5|3.0|0.0|-5.67|35.0|-6.07|468.59|1.0|0.0|2.13e-06|0.000998|4.35|0.0|9.35e-10|3.2036|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|387.01|0.6937800000000001|595.0|-0.13118|-0.18746|0.02843634|-1493.407248|4.6652|7.1938|7.1938
16e_a32|0.0|1|1|1|3.343660084|0.0|0|7.765993078999999|0|0|0.609420752|0.0|0.180914799|-0.0154404319999999|0|2.080236877|-0.0048042729999999|3|-0.002310082|-0.123297852|-0.219947482|0|0.804503712|0.86370575|0.096017785|0.91471624|1|-0.087117996|0.504569498|0.209694841|-0.037448344|9.961663868|0.702226562|-1.760072163|-35.94239328|90.34923861|71.46633549|0.458956284|507.6266039|3376.1299740000004|6.573687662|0.848279482|6142.277629|-726.1554308999999|-259.78720209999994|1609.914378|1.0|0.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.38|6.03|149.27|3.0|1.0|-6.59|28.0|-6.15|413.52|0.0|1.0|2.58e-07|0.000107|3.76|0.0|4.18e-08|3.6214|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|342.37|0.7022|0.2858|-0.14991|-0.2005|0.02792775|-1955.827194|3.9389|8.1367|8.1367
7_a1|0.0|0|0|0|0.0|0.0|1|7.860570786|2|2|1.348826331|2.307091837|-0.055291895|-0.010040172|1|0.0|0.0021597079999999|1|0.004950534|-0.245732751|-0.391298966|1|0.7795049279999999|0.801577133|-0.048198584|0.862051935|0|-0.083362936|0.289201649|0.289040847|-0.031040669|8.342261787|0.603382856|-1.179545431|-19.35104936|61.72628137|57.47898976|0.452829665|342.53930230000003|1466.924404|5.07667644|0.827584457|4519.238270000001|-273.8080361|-99.61948195|941.8624118|0.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-5.64|3.43|49.17|0.0|0.0|-3.16|23.0|-6.4|305.33|1.0|1.0|0.000696|213.0|2.48|0.0|2.29e-06|4.0504|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|306.1|0.69902|0.2961|-0.16734|-0.19167|0.02860499|-1009.398029|6.5936|6.3372|6.3372
4j_a46|0.0|0|0|0|0.0|0.19521727|1|7.825245291|1|1|1.134637093|2.194310043|-0.175292207|-0.002284836|1|0.0|0.011968098|1|0.011684396|-0.0589746909999999|-0.087688953|1|0.72796254|0.7298040140000001|-0.061823242|0.763724435|0|-0.05924408|0.295221643|0.0501066629999999|-0.024805825|5.205103062|0.776932317|-1.339514565|-20.66606288|50.26191521|43.80358011|0.402450715|561.0237355|2563.282153|6.274010655|0.673502127|5077.124695|-467.2617475|-327.122208|1018.288052|0.0|1.0|1.0|1.0|1.0|0.0|0.39|17.0|-7.69|5.18|39.94|2.0|0.0|-5.38|27.0|-5.09|361.48|1.0|1.0|4.16e-06|0.0015|4.81|0.0|2.03e-08|5.3949|4.4093|-1132.043677|-1132.018764|646.67|1112.13|281.19|229.82|0.37853|0.1418|-0.18387|-0.20071|0.02491327|-1131.817578|3.8105|6.0942|6.0942
