molecula|SddssS|n9FaRing|SssssC|SRW09|nAHRing|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
8f_a8|0.0|0|0.0|7.05012252|0|0.024051247|-0.01032134|4.844187086|0|0.043758865|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|1|-0.007036544|0.152294451|0.254819201|-0.5373378529999999|0|0.6971223040000001|-0.016217844|0.751162751|0.56916135|0|0.5968139689999999|-0.122135295|-0.1064257719999999|0.013566221|7.91086576|317.0847898|235.1097364|-0.048375351|4.613060521|0.90577048|0.456995667|-1241.2005|1892.066521|-16.44956443|0.09422952|7.504290616|13.81994609|54.94802877|-723.7808349999999|31.14376424|-473.23361|485.8626377000001|5.380213594|0.0|0.0|0.0|2.0|3.14|2.85|0.0|-7.95|4.72|2.0|0.0|105.27|0.0|1.0|4.0|-5.21|29.0|391.37|0.0|4.04|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|4.7027|3.4876|-1361.658484|602.63|1022.89|0.3188|477.92|0.69925|-1361.455053|-0.14532|-0.21285|0.03173623|7.8014|4.6428|4.6428
12e_a36|0.0|0|0.0|7.412764017000001|2|-0.064019914|-0.007100632|5.351858133|2|0.040899471|0.0|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|1|1|0.003962098|0.244642918|-0.1763783589999999|-0.43688276|1|0.7975411790000001|-0.010494913|0.847602953|0.856274847|0|0.838086387|-0.07049439|-0.100988761|0.019063245|12.12502373|65.27404529|102.9838531|-0.036203518|7.71202397|0.7610764190000001|0.466721981|-1220.428718|2309.239105|-14.64611103|0.238923581|6.767371321000001|12.69013737|151.9654247|-776.2438847|30.25577504|-332.11111980000004|662.0530478999999|11.26845175|0.0|1.0|0.0|2.0|4.85|0.0|0.17|-6.97|2.19|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|395.46|1.0|2.14|0.0274|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|3.8364|3.6699|-1272.2668210000002|673.57|1142.19|0.4537|507.03|0.70007|-1271.999945|-0.15189|-0.20151|0.03037051|8735.0|7.8539|7.8539
12i_a36|0.0|0|-4.787087299|7.412764017000001|2|0.043792895|-0.016027043|5.351858133|2|0.0438779959999999|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|1|-0.007897954|0.135587069|-0.3344729369999999|-0.608318386|1|0.820041835|0.141564781|0.87043328|0.624142499|0|0.830964232|-0.0850745409999999|-0.117424873|0.01973953|12.71877085|108.3973956|108.9148111|-0.045665229|8.195085212|0.7691298590000001|0.460246812|-1588.867662|2351.232652|-18.95842684|0.230870141|7.549683919|13.98728916|148.7565508|-1023.755049|38.2555363|-346.8168661|672.4630346|14.45246358|0.0|1.0|0.0|2.0|4.8|0.0|0.17|-7.14|4.04|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|465.43|0.0|2.65|0.00291|8.6e-06|4.0|3.86|0.0|0.0|7.24e-08|3.37e-05|5.2297|3.7496|-1645.2030949999998|666.79|1172.5|0.5402|504.47|0.70134|-1644.954647|-0.1541|-0.20475|0.03165678|6.6124|7.9208|7.9208
7_a4|0.0|0|0.0|7.535296702|1|-0.237954652|-0.001729561|5.4161004020000005|2|0.037694444|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|1|1|0.008242591|-0.162314698|-0.094000778|-0.174410426|2|0.8046449179999999|0.022270259|0.87010589|0.518356619|1|0.825830607|-0.0650223009999999|-0.071288428|0.01470626|7.402610584|14.01468959|87.67070691|-0.026733161|3.726212114|0.7179916670000001|0.437317462|-538.2610657|1915.566579|-6.773539148999999|0.282008333|5.512905888|9.797542165|141.9530115|-270.9415659|18.74189807|-219.4585767|407.1471338|8.456594282000001|1.0|1.0|1.0|0.0|3.05|2.7|0.15|-7.46|4.67|0.0|0.0|95.07|0.0|1.0|2.0|-3.81|25.0|330.36|1.0|3.56|0.0514|3.92e-05|13.0|3.22|0.0|0.0|3.49e-08|1.15e-05|4.0379|4.0379|-1089.870249|538.92|915.46|0.0697|365.73|0.59702|-1089705.0|-0.16975|-0.2219199999999999|0.02317758|4926.0|6821.0|6821.0
14u_a23|0.0|1|0.0|7.423568444|0|-0.066969083|-0.007017844|5.351858133|2|0.043321995|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|2|2|0.010508236|0.091604179|-0.199540201|-0.4086345999999999|2|0.787538583|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.0254134689999999|16.97420126|43.06242147|60.27663131|-0.033908155|11.3374334|0.702868983|0.47648509|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|198.4601847|-771.4808267999999|32.2221994|-271.0010972|683.7405759|15.75112771|0.0|1.0|1.0|1.0|3.59|3.68|0.09|-7.51|4.03|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|32.0|441.51|0.0|3.48|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|4.0409|3.1819|-1744.446261|712.54|1214.4|0.2253|549.0|0.6703100000000001|-1744.1781010000002|-0.1543|-0.21613|0.0237199999999999|8.1549|8.2449|8.2449
28_a34|0.0|0|0.0|7.423568444|1|0.000561166|-0.016942875|5.351858133|1|0.04515873|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|1|-0.007544188|-0.33032879|-0.311884247|-0.5437894289999999|1|0.798057295|0.092890802|0.8582665429999999|0.7829667309999999|0|0.545935562|-0.1306693569999999|-0.140864841|0.03768308|19.29162755|144.3404619|232.4555747|-0.048190604|9.876233397|0.7298701059999999|0.454339954|-937.4938731|1689.357471|-12.63011537|0.270129894|5.613534285|10.28760365|138.2913845|-479.9443839|33.80175623|-235.3612529|344.69029950000004|13.87891455|1.0|1.0|1.0|1.0|3.02|2.55|0.12|-4.78|2.07|0.0|0.0|85.92|0.0|2.0|3.0|-3.27|24.0|322.32|0.0|1.84|172.0|0.000565|182.0|1.72|0.0|0.0|1.66e-05|0.00535|4.2857|4.2857|-1100.797628|544.24|896.02|0.2043|417.28|0.69263|-1100.6525880000002|-0.17802|-0.21698|0.03680411|8.5886|5.4179|5.4179
12bf_a36|0.0|0|0.0|7.412764017000001|2|-0.024689509|-0.00832865|5.351858133|2|0.044197531|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|1|1|-0.004358975|0.359635716|-0.250781298|-0.433281391|1|0.836170906|-0.0480253509999999|0.892249657|0.632625562|0|0.6791406640000001|-0.090461753|-0.110255801|0.0217611939999999|14.01562806|87.14111344|206.6543367|-0.037486972|9.026978489|0.7054709690000001|0.474826911|-1207.2027480000002|2522.341812|-15.55034592|0.294529031|7.546900716000001|14.37031118|189.6959033|-777.5172959|34.22402339|-264.6734075|593.6088758|15.27267945|0.0|1.0|0.0|2.0|4.72|0.0|0.14|-7.12|3.0|1.0|0.0|123.67|0.0|1.0|5.0|-3.99|31.0|417.41|1.0|2.44|0.0424|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|5.2319|3874.0|-1431.413697|670.85|1120.94|0.4518|517.66|0.69292|-1431.187555|-0.15677|-0.2139|0.03299488|7.5932|8.2218|8.2218
4f_a46|0.0|0|0.2096617139999999|7.825245291|1|-0.2265364489999999|-0.001035775|5.587248657999999|2|0.045958333|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|1|1|0.011806162|-0.154986658|-0.123416853|-0.150189733|2|0.74106323|-0.2076648489999999|0.7796270059999999|0.69830739|0|0.934973206|-0.055836642|-0.0674830959999999|0.008734825|4.738551282|7.730129301|35.27635517|-0.022035297|2.570614463|0.759842275|0.424708366|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|9.828175385|130.2830519|-317.7588874|15.73210412|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|1.0|0.0|3.88|3.16|0.38|-7.21|4.71|1.0|0.0|101.54|0.0|1.0|3.0|-4.38|25.0|332.44|1.0|3.76|0.0139|2.62e-05|0.00872|3.77|0.0|0.0|6.12e-08|2.04e-05|4548.0|4548.0|-1033.550809|591.51|1020.33|0.1719|493.53|0.69208|-1033.315821|-0.19079|-0.2202599999999999|0.02238723|3.7419|6.7375|6.7375
19d_a38|0.0|0|0.0|7.412764017000001|2|0.013465335|-0.0120676969999999|5.351858133|2|0.04572104|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|1|1|-0.00835812|0.041924146|-0.128079012|-0.529632789|1|0.853092207|0.111104525|0.908591797|0.730686013|0|0.63167949|-0.116424545|-0.1248815919999999|0.024158903|15.53007152|158.6487879|236.7675313|-0.04393982|9.98319831|0.7494816990000001|0.478151237|-1525.275418|2995.494247|-18.15727844|0.250518301|7.056031803|13.52121974|161.0407189|-980.493036|37.68716585|-320.7487188|686.8472757999999|14.56661536|0.0|1.0|0.0|4.0|4.91|2.38|0.13|-6.41|1.65|1.0|0.0|133.79|0.0|1.0|6.0|-3.87|33.0|444.46|0.0|1.94|0.0594|0.0002399999999999|107.0|1.65|0.0|0.0|3.94e-07|0.000175|5.3771|3.6586|-1500.898316|679.08|1171.77|0.3167|517.77|0.6957800000000001|-1500.621723|-0.15054|-0.20145|0.04735828|10.6621|7.9586|7.9586
4S4k_a46|0.0|0|0.173180233|7.825245291|1|-0.050636784|-0.0049602|5.587248657999999|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|0.891734458|-0.089589915|-0.0860536609999999|0.007749296|4.1078333030000005|172.7607401|57.39060501|-0.030477338|2.177526049|0.8679099640000001|0.461984953|-775.4768155|1729.18312|-8.564028983|0.132090036|5.523352655|10.26616763|70.01975807|-411.0733912|18.61456563|-390.0516264|519.5743695|3.807172093|1.0|1.0|1.0|1.0|3.8|3.03|0.33|-6.61|4.77|1.0|0.0|100.96|0.0|1.0|2.0|-4.82|25.0|333.43|1.0|3.79|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|2.48e-07|8.28e-05|5.2854|4.0774|-1053.441953|566.82|997.07|0.2623|487.43|0.67893|-1053.202208|-0.17396|-0.1947|0.02628818|2.5693|6.7055|6.7055
6_a47|0.0|0|0.0|0.0|0|0.011739916|-0.008723045|0.0|2|0.042276423|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|0|-0.0094242819999999|-0.302730533|-0.04324355|-0.459934519|2|0.786041178|-0.149904224|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.009820713|5.323543706000001|101.7290544|85.6917678|-0.036834143|2.885749555|0.7943908059999999|0.4059072379999999|-838.6054381|1577.98246|-10.82346202|0.205609194|6.480620646|10.90843226|111.4552019|-454.5854048000001|25.13472712|-319.1626428|469.7495559|8.348196185|1.0|1.0|1.0|2.0|2.82|2.91|0.05|-9.06|6.27|2.0|0.0|106.47|0.0|1.0|3.0|-6.02|27.0|379.81|0.0|4.59|0.000362|1.63e-06|0.000619|5.06|0.0|0.0|8.71e-10|3.310000000000001e-07|5.5188|3.7196|-1608.684886|576.56|990.85|0.2536|422.9|0.69305|-1608.50108|-0.1544|-0.20794|0.03288085|4.2153|7.9|7.9
12ak_a36|0.0|0|0.0|7.412764017000001|2|-0.052930979|-0.006465433|5.351858133|2|0.041728395|0.0|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|1|1|0.005035022|0.198260132|-0.163978382|-0.439326642|1|0.815627016|0.051506104|0.860939187|0.860667615|0|0.848705143|-0.069176342|-0.091761476|0.019931266|14.3700664|113.186508|109.0807368|-0.032660864|10.36054668|0.737439195|0.423822657|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|7.98672125|13.86156772|189.3013851|-1001.676485|31.93194362|-342.3783571000001|799.5563855|13.01738243|0.0|1.0|1.0|2.0|5.05|0.0|0.24|-7.38|3.01|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|423.51|1.0|2.66|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|3.8734|3.6895|-1350.900117|730.3|1247.89|0.4514|584.05|0.7034699999999999|-1350.57563|-0.15275|-0.20204|0.03471045|8.5394|7.3372|7.3372
11c_a31|0.0|0|0.0|7.765993078999999|1|0.069254998|-0.0184155389999999|5.733341277|0|0.037731481|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|2|2|-0.008375297|-0.0512371409999999|-0.16065803|-0.572548808|0|0.839810365|0.013528742|0.8906705429999999|0.787929678|0|0.564143263|-0.138002689|-0.14043574|0.034256743|20.06220362|264.7428792|255.2562173|-0.042457317|11.74927853|0.676089232|0.47997061|-1069.186744|1770.045716|-14.56188764|0.323910768|7.259183801|13.95917988|189.6959033|-626.1611682999999|36.77740577|-206.2506659|449.7512005|17.07472346|0.0|1.0|1.0|2.0|3.51|2.66|0.28|-5.84|3.64|1.0|0.0|97.32|0.0|2.0|6.0|-5.11|26.0|371.41|0.0|3.04|0.00285|0.000105|39.0|2.82|0.0|0.0|1.45e-06|0.000537|3.8551|3.8551|-1559.3980869999998|622.22|1022.77|0.2627|512.9|0.7005899999999999|-1559.194237|-0.15994|-0.19526|0.04465349|7.5091|6.8861|6.8861
12v_a30|0.0|0|0.0|7.412764017000001|2|0.037440652|-0.006974714|5.351858133|2|0.04625323|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|1|1|0.001805829|-0.173424818|-0.0857954809999999|-0.471153275|1|0.83236194|-0.029852321|0.889479916|0.711738503|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.015823709|10.70556236|82.09302037|101.4008026|-0.037666615|7.242869835|0.806069067|0.478535287|-1248.687792|2483.120571|-17.2408622|0.193930933|8.114588039|15.56114504|131.2043645|-844.8022477|31.6144427|-414.1432908000001|685.6665849999999|10.01399667|0.0|1.0|0.0|1.0|4.62|0.0|0.14|-7.8|3.92|2.0|0.0|137.3|0.0|1.0|5.0|-6.58|31.0|467.37|0.0|3.59|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|0.0|1.58e-08|7.39e-06|3.5507|3.5507|-2494.963646|715.58|1209.1|0.1601|573.82|0.68405|-2494.739831|-0.1505099999999999|-0.20681|0.03495552|4105.0|7.6596|7.6596
19_a47|0.0|1|0.0|6.842683282|0|-0.038804671|-0.00973456|4.727387819|2|0.032764858|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|1|1|-0.010153352|0.074201869|-0.126992366|-0.439165562|2|0.823945134|-0.024256505|0.8873627890000001|0.614975047|1|0.639642891|-0.105205489|-0.104459947|0.026805875|14.85167037|335.10989930000005|199.6541807|-0.037307124|8.228498913|0.637832605|0.463378097|-868.1332196000001|1238.799875|-11.45202794|0.362167395|7.06969105|13.17443625|200.6571609|-480.9851737|32.40636867|-152.7310283|428.5826478|18.25682461|1.0|1.0|1.0|2.0|3.13|1.72|0.05|-6.92|3.84|1.0|0.0|99.2|0.0|1.0|5.0|-3.67|28.0|380.35|0.0|2.34|0.0816|0.000217|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|3.8423|3.8423|-1335.75742|571.23|974.59|0.3243|412.31|0.68924|-1335.580357|-0.15845|-0.2117099999999999|0.03178118|6.3247|7.3|7.3
1a_a5|0.0|0|0.0|6.605297921|1|-0.271170445|-0.001785522|4.59511985|2|0.021346801|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|0|0|0.00549829|-0.123867037|0.114184614|-0.179831877|2|0.7427901179999999|0.11504495|0.794139321|0.808272639|0|0.833638233|-0.071887159|-0.075618812|0.008036994|4.047117885|83.60943679|83.77332129999999|-0.027665419|2.037971304|0.7256546770000001|0.455258786|-571.1804334|902.6910106|-7.015226132|0.274345323|6.199179484|11.38004491|138.1496441|-287.62427139999994|19.19815378|-227.2618539|403.543273|8.305533524|1.0|1.0|1.0|1.0|3.54|0.0|0.16|-7.15|1.42|0.0|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|298.34|1.0|1.75|755.0|0.000365|109.0|2.17|0.0|0.0|7.13e-08|2.13e-05|4.6707|2.8332|-951.1394906|531.02|882.1|0.2109|386.8|0.54123|-951.178584|-0.12226|-0.2262699999999999|0.028664612|6.7017|6.9706|6.9706
12ax_a36|0.0|0|0.0|7.412764017000001|2|-0.0943348109999999|-0.007681676|5.351858133|2|0.043383838|0.0|-0.414810497|-0.001012333|-0.057017299|10.958822|1|1|-0.00097037|0.128253871|-0.1716508239999999|-0.440372791|1|0.836170906|-0.0394369539999999|0.892249657|0.771220556|0|0.846837721|-0.073739612|-0.107815607|0.019128091|12.79462904|36.17982162|102.4490387|-0.038813619|8.558226304|0.7648530440000001|0.488501696|-1298.106146|2471.295987|-17.36585896|0.235146956|7.563197245|14.78635841|157.28794140000002|-868.2929481000001|33.94393618|-354.3162187|661.6709012|12.47158322|0.0|1.0|0.0|2.0|4.74|0.0|0.14|-7.76|3.19|2.0|0.0|133.77|0.0|1.0|5.0|-5.08|31.0|450.32|1.0|2.82|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|5.2372|3.8889|-2152.130959|699.67|1182.31|0.5236|552.0|0.69348|-2151.910753|-0.15728|-0.21324|0.03044421|6.0402|7.9208|7.9208
27a_a34|-3.727789|0|0.0|7.412764017000001|1|0.0257175079999999|-0.012620846|5.351858133|1|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|1|-0.005234221|-0.13716603|-0.264978526|-0.53047808|1|0.779284547|-0.07177581|0.832753533|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.026573385|18.62986903|176.4623026|279.75296960000003|-0.043345322|13.06088842|0.764921711|0.436895447|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|8.960143164|15.91204178|164.80691819999998|-1150.434312|39.72721867|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|1.0|2.0|3.66|2.58|0.13|-7.61|3.97|1.0|0.0|122.61|0.0|1.0|6.0|-4.96|33.0|463.51|0.0|2.44|0.00504|3.43e-05|0.0159|2.59|0.0|0.0|2.44e-08|1.13e-05|5.0012|4.1228|-1861.741982|737.7|1247.85|0.2896|598.18|0.69818|-1861.468024|-0.16691|-0.20615|0.04629882|13.9023|6.6198|6.6198
12ar_a36|0.0|0|0.0|7.412764017000001|2|-0.064363806|-0.007046017|5.351858133|2|0.040839506|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|1|0.002112069|0.145909555|-0.169341326|-0.4194638229999999|1|0.8371588959999999|-0.017348015|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.022389124|15.19305207|86.85924228|110.9204982|-0.0347392029999999|10.30986449|0.705591187|0.4743067589999999|-1272.979877|2404.999137|-15.99689556|0.294408813|8.770514183|16.68371115|199.7830951|-863.83236|33.4098581|-279.0245523|708.5476357999999|15.17578458|0.0|1.0|0.0|2.0|4.86|0.0|0.17|-7.05|1.95|1.0|0.0|133.27|0.0|1.0|6.0|-3.92|32.0|420.47|0.0|1.8|0.0503|0.000122|0.0515|2.33|0.0|0.0|8.95e-08|3.76e-05|5225.0|3.8489|-1364.511244|717.19|1211.1|0.5586|580.53|0.67174|-1364.235126|-0.15631|-0.21291|0.04327285|8.7322|7.6021|7.6021
18c_a30|0.0|0|0.0|7.412764017000001|2|0.12157783|-0.0109670669999999|5.351858133|2|0.042560386|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|1|-0.002215642|0.0211588229999999|0.006103754|-0.562807327|1|0.8303425640000001|0.034468997|0.885516463|0.802578397|0|0.717052026|-0.105618255|-0.1115683|0.019360263|13.07260474|384.391404|191.0545887|-0.042101245|8.826997739|0.7859920029999999|0.448899917|-1506.682341|3094.729399|-19.19537998|0.214007997|7.646050338999999|13.8741593|144.5043388|-1017.355139|36.16826708|-386.2200097|713.7769663|12.43138832|0.0|1.0|0.0|2.0|4.85|0.0|0.13|-6.19|1.72|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|441.51|0.0|1.91|0.00427|5e-05|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|3.4848|3.4848|-1744.500825|711.56|1209.11|0.3879|543.46|0.69123|-1744.2261030000002|-0.14225|-198.0|0.04503016|8.64|7.9208|7.9208
19_a15|-3.694652026|0|0.0|0.0|0|0.156105985|-0.009832375|0.0|1|0.040555556|0.0|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|0|0|-0.00534669|0.060683674|-0.045543362|-0.571686169|1|0.722297906|0.042424078|0.770451673|0.7358168620000001|0|0.691069123|-0.0946599869999999|-0.112106433|0.00527267|3.04716388|61.63983265|178.5363184|-0.042351319|1.761006946|0.922135562|0.405429114|-1101.399091|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|44.99916039|-636.516947|26.54223128|-487.9183964|490.1808545|3.321475588|1.0|0.0|1.0|2.0|2.99|2.17|0.11|-7.14|4.96|1.0|0.0|101.22|0.0|1.0|5.0|-5.12|26.0|369.44|0.0|2.88|0.00279|4.1200000000000005e-05|0.0152|3.29|0.0|0.0|7.28e-08|2.69e-05|4.1742|4.1742|-1523.404372|601.23|1030.77|0.4895|519.04|0.68945|-1523.196562|-0.17018|-0.20742|0.04315771|9326.0|7.1427|7.1427
7l_a46|0.0|0|0.256706467|7.727094485|1|-0.2644255789999999|-0.00090473|5.533389489|2|0.04006734|0.0|-0.038903382|0.013150047|-0.074511843|10.9642261|1|1|0.0125870169999999|-0.331246137|-0.143129469|-0.1082221709999999|2|0.7746144629999999|-0.1237456669999999|0.825629852|0.6539666829999999|0|0.907148114|-0.0565894359999999|-0.06289606|0.011594057|5.5935102720000005|8.13531199|44.79605077|-0.022013621|2.698568452|0.67467081|0.46327253|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|5.273701985|9.825660656|156.9538706|-204.9507309|15.74158869|-168.5385796|375.721552|7.878766604|1.0|1.0|1.0|0.0|3.04|2.64|0.28|-6.29|3.59|0.0|0.0|86.96|0.0|1.0|2.0|-3.18|22.0|290.36|1.0|2.86|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|0.0|5.19e-07|0.000151|4.5464|4.5464|-915.6081232|517.29|879.87|0.2024|414.82|0.68834|-915.446686|-0.18993|-0.2231699999999999|0.025086919|3.9009|5.7122|5.7122
12a_a30|0.0|0|0.0|7.412764017000001|2|0.033691224|-0.006711725|5.351858133|2|0.040166667|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|1|1|0.005458948|-0.171649606|-0.094526372|-0.454270252|1|0.7885597609999999|-0.031179517|0.842671963|0.7961424690000001|0|0.836214716|-0.07699057|-0.097138462|0.016292604|10.10177981|85.47365107|101.5505506|-0.037665934|6.263330101|0.805190202|0.469799116|-1144.332492|2256.680391|-14.47983299|0.194809798|7.362386058999999|13.88603128|120.786445|-709.5118166|29.00398472|-378.4495438|620.9195447000001|9.228758655|0.0|1.0|0.0|1.0|4.65|0.0|0.14|-6.64|2.62|2.0|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|398.48|0.0|2.63|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|5045.0|3.4885|-1575.7783980000002|668.81|1122.01|0.1866|507.17|0.68599|-1575.538241|-0.1481|-0.19994|0.03289568|4.7368|7.9469|7.9469
11_a15|0.0|0|0.0|0.0|1|-0.1758968389999999|-0.0064953419999999|0.0|3|0.02962963|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0|0|0.003766915|-0.056500144|-0.272482143|-0.363940085|2|0.718800243|0.0234789439999999|0.76664841|0.796300317|0|0.8945381259999999|-0.064429158|-0.0974577669999999|0.018519054|12.69062406|143.8088883|72.27026771|-0.033606127|8.696553172|0.739315684|0.470042906|-1335.705238|2565.707165|-15.7814467|0.260684316|6.233494755|11.76226306|178.640152|-915.3239085|31.14961732|-327.9935744|830.7967967000001|12.39401492|1.0|0.0|0.0|1.0|4.1|4.25|0.07|-8.9|6.69|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|448.52|0.0|4.62|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|4.7106|2.9595|-1450.740771|739.57|1284.85|0.2657|568.22|0.70577|-1450.39211|-0.12134|-0.16011|0.03503399|1.3581|6.1314|6.1314
12m_a30|0.0|0|0.0|7.412764017000001|2|0.096631895|-0.01047558|5.351858133|2|0.040839506|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|1|1|0.0026474159999999|-0.236661357|-0.152855196|-0.5409445629999999|1|0.832758813|-0.036924662|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|0.027352277|18.55926485|133.774348|147.06395700000002|-0.0405332439999999|12.59296644|0.773732767|0.44976016|-1402.648392|2370.879718|-18.66147291|0.226267233|9.025816604|16.40342255|153.52847759999997|-951.7351184|35.54574762|-371.4702679|683.7405759|13.2317657|0.0|1.0|0.0|1.0|4.66|0.0|0.13|-6.42|2.48|2.0|1.0|133.52|0.0|1.0|6.0|-6.0|32.0|439.49|0.0|2.36|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|5.0617|3.5496|-1743.215323|714.92|1204.39|255.0|578.87|0.68404|-1742.965888|-0.15042|-0.20742|0.04041755|5.1279|7.5114|7.5114
