molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|RASA|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
18a_a25|0.0|0|0|0|0.0|1|0|1.194229606|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|2|0.007643634|-0.018419483|-0.019985937|1|0.007325341|0.106305991|-0.037072518|-0.2936794219999999|2|0.761417363|0.7385460309999999|-0.039007784|0.792935475|0.931628386|-0.078181889|0.341320954|-37.07961488|-51.83514755|6.317215793|75.74077952|0.068371614|-0.03097773|-34.36707071|4.188358905|0.0|0.817072039|-1.641819678|-24.58404782|-20.53845469|43.39683067|0.493301255|14.59524518|6523.923911999999|121.2825364|-721.7084848|25.136651|0.011486699|-420.4420243|1332.242503|759.4953883|1.0|1.0|1.0|1.0|3.5|27.0|-9.78|5.89|5.72|2.88|2.0|133.85|0.0|6.0|32.0|-5.58|435.54|0.0|0.0|1.0|4.53|-5.77|0.000202|1.71e-06|0.000744|4.76|1.67e-10|-0.05591|5.4965|4.51|3.1711|-1675.274716|-1675.2501519999998|694.17|1229.09|390.98|0.3234|225.57|-1674.982248|0.0027|-0.15732|-0.21323|0.02456497|94.0|7.0269|7.0269
9d_a40|0.0|0|0|0|0.0|1|0|0.604992329|0.007834411|-0.003961493|5.4161004020000005|-0.022152094|0|0.011823978|0.15723868|-0.137738587|2|0.010101686|0.259969752|0.0116099239999999|-0.4887998529999999|0|0.601831605|0.7572844040000001|-0.3969541689999999|0.8221990920000001|0.941627612|-0.071656839|0.002088915|-31.08478865|-36.92750973|5.539796446|108.1468558|0.058372388|-0.031613312|-19.03015798|2.854868966|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|-16.29154841|36.6245851|0.467275972|15.06105494|4401.742338|68.83858806|-285.4523697|18.80327978|0.0087217999999999|-377.6610668|639.3115126|346.9019309|1.0|0.0|0.0|0.0|3.25|20.0|-7.0|5.2|5.09|4.07|1.0|91.71|0.0|2.0|22.0|-4.62|325.82|0.0|1.0|1.0|4.63|-5.65|0.0002399999999999|2.23e-06|0.000727|5.16|1.01e-07|-0.06906|4.6073|4.7|3.3464|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4888|269.1|-1677.429981|0.4025|-0.13875|-0.20781|0.01113991|107.0|6.9706|6.9706
14m_a23|0.0|0|1|1|-4.405643132|2|0|1.197955072|0.05521348|-0.008929306|5.351858133|-0.272389934|2|0.001027627|-0.034213923|-0.050626415|2|0.001951778|0.0879380709999999|-0.07256543|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|0.8581143859999999|0.9258118|-0.089285878|0.268552591|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|-0.039285786|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|16.42895711|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|1.0|1.0|1.0|1.0|3.51|26.0|-8.23|4.42|6.19|3.82|2.0|125.29|0.0|6.0|34.0|-6.06|479.48|1.0|0.0|0.0|4.41|-5.79|0.000198|1.61e-06|0.000773|4.46|5.94e-09|-0.08347|3.6774|4.2|3.6774|-1966.968005|-1966.945041|707.56|1209.21|337.15|0.3335|337.15|-1966.721362|0.3335|-0.15208|-0.23555|0.02296475|3.0|8.5171|8.5171
21b_a23|0.0|0|1|1|0.0|2|0|1.197963051|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.01055698|-0.103470358|-0.0490623259999999|2|0.009872313|0.107996329|-0.069382957|-0.481470603|2|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|0.930728719|-0.083105261|0.224930782|-41.81114831|-58.25915868|10.15224639|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|7.117014296|86.65837165|0.812334718|-1.745210489|-29.31080756|-23.98906534|51.9633947|0.458461834|16.20152864|6919.229053|131.5587155|-857.6679716|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|0.0|1.0|1.0|1.0|3.59|26.0|-7.84|3.92|4.2|2.6|2.0|129.97|0.0|5.0|33.0|-6.42|450.52|0.0|0.0|0.0|3.57|-5.22|0.000361|6.06e-06|0.00273|3.7|1.43e-08|-0.08401|4.0023|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|342.15|0.2607|309.79|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|85.0|7.0691|7.0691
3k_a32|0.0|1|1|1|0.0|0|0|0.609420759|-0.001009768|-0.005745086|5.973809612|-0.001250803|0|0.001221534|-0.0902541999999999|-0.077097565|3|0.002509816|-0.084055305|-0.050938823|-0.5265375529999999|0|0.816196288|0.779649252|-0.127713677|0.8306695270000001|0.8777482409999999|-0.090839907|0.31016741|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|-0.029575784|-28.87643819|3.930238317|0.0|0.78057227|-1.271758703|-22.61349991|-16.67514938|47.07915023|0.472646737|11.6688363|5259.698672|123.7157466|-404.2701347|21.36272325|0.012327787|-316.3794102|918.5970998|506.658189|1.0|1.0|1.0|1.0|3.47|19.0|-7.23|7.12|5.78|2.41|2.0|105.36|0.0|3.0|25.0|-5.01|366.5|0.0|0.0|1.0|4.75|-5.61|3.3600000000000004e-05|2.47e-06|0.000904|4.97|5.86e-08|-0.05321|3.5363|3.81|3.5363|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|0.3082|350.6|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|9.0|8.0605|8.0605
16_a31|0.0|1|0|0|0.0|0|1|0.61013894|0.152128735|-0.020181753|5.733341277|-0.186617888|0|-0.017017891|-0.00795845|0.06214876|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.60894688|0|0.951830892|0.8318419909999999|-0.038841601|0.8948140790000001|0.546450126|-0.150315165|0.29485045|-66.9420327|-70.82239128|17.63615984|130.369865|0.4535498739999999|-0.050105055|-33.36862997|8.309441139|467.7901274|0.73080436|-1.653466811|-31.54036284|-23.60746376|84.57819254|0.427771627|9.649327262|4387.049328|126.8340354|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|280.39844320000003|0.0|1.0|1.0|2.0|3.2|16.0|-4.94|3.8|2.83|0.78|0.0|80.57|0.0|2.0|21.0|-6.48|300.34|0.0|0.0|1.0|2.33|-3.6|0.0131|0.000254|0.0762|2.32|1.16e-05|-0.0318899999999999|3.6596|1.7|3.6596|-1308.242314|-1308.202828|503.18|818.1|338.79|0.2534|338.79|-1308.113026|0.2534|-0.15231|-0.1842|0.03948619|0.09|7.0458|7.0458
1a_a18 (SB-431542)|0.0|1|0|0|0.0|0|1|1.430935835|0.043282217|-0.015636898|5.351858133|-0.175408303|1|-0.011639964|-0.029658865|-0.0492229479999999|1|-0.008385698|0.164429684|-0.020716495|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.5940412860000001|-0.122555709|0.210046675|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472443977|14.26170773|5748.422847|146.3942108|-733.0587287000001|36.46179023|0.02438148|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|1.54|1.0|106.85|0.0|4.0|29.0|-6.73|384.39|0.0|0.0|1.0|2.85|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|2.03e-08|-0.05971|3.8208|4.57|3295.0|-1292.588031|-1292.553086|620.23|1048.7|376.27|0.5767|324.5|-1292.358966|0.3347|-0.13329|-193.0|0.03494548|125.0|6.9031|6.9031
4j_a46|0.0|0|0|0|0.19521727|1|1|1.134637093|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|1|0.011968098|-0.1051618459999999|-0.176133068|1|0.011684396|-0.078783783|-0.0589746909999999|-0.226712003|1|0.72796254|0.7298040140000001|-0.061823242|0.763724435|0.949893337|-0.074417476|0.295221643|-34.99059698|-43.95227197|8.812983129|70.56141095|0.0501066629999999|-0.024805825|-25.95898597|5.205103062|71.98911503|0.776932317|-1.339514565|-20.66606288|-14.65075732|43.80358011|0.402450715|10.49957018|5077.124695|131.7477027|-467.2617475|18.85718615|0.0106831269999999|-327.122208|1018.288052|642.1335502000001|0.0|1.0|1.0|0.0|4.0|17.0|-7.69|5.18|5.33|3.28|2.0|110.24|0.0|4.0|27.0|-5.09|361.48|0.0|1.0|1.0|4.5|-5.31|0.0015|4.86e-06|0.00176|4.81|2.03e-08|-0.01684|5.3949|4.93|4.4093|-1132.043677|-1132.018764|646.67|1112.13|281.19|0.2783|229.82|-1131.761156|0.1418|-0.18387|-0.20071|0.02491327|805.0|6.0942|6.0942
12i _a30|0.0|0|0|0|0.0|0|2|0.604984133|0.04580336|-0.00691453|5.351858133|-0.030422458|2|0.00372838|0.0109710489999999|-0.072247675|1|0.003603419|-0.172434349|-0.051371057|-0.469854551|1|0.8264832879999999|0.831176513|-0.029080032|0.888213143|0.8434291340000001|-0.096489393|0.356921662|-50.00086637|-63.00408424|10.32233418|84.78576301|0.156570866|-0.037414255|-41.13938837|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|-24.43015511|60.32320054|0.479900127|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|0.014680721|-400.0044646|1484.657003|652.8825454|1.0|1.0|0.0|1.0|4.62|17.0|-7.22|4.47|3.27|3.31|2.0|132.29|0.0|5.0|30.0|-5.75|432.93|0.0|0.0|1.0|3.11|-5.44|0.0005139999999999|3.61e-06|0.00156|4.49|6.03e-08|-0.05465|5.0358|4.45|3.5242|-2035.373964|-2035.339603|691.59|1167.27|351.81|0.2384|246.2|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|16.0|7.8013|7.8013
7_a4|0.0|0|0|0|0.0|1|1|1.343865525|-0.237954652|-0.001729561|5.4161004020000005|-0.003297033|2|0.008409909|-0.125778587|0.04206117|1|0.008242591|-0.162314698|-0.042220092|-0.174410426|2|0.527072036|0.8046449179999999|0.022270259|0.87010589|0.825830607|-0.071288428|0.470973822|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|-16.47508541|-13.45652664|40.13253521|0.437317462|9.797542165|5022.496714|141.9530115|-270.9415659|18.74189807|0.016800137|-219.4585767|749.6759227000001|407.1471338|1.0|1.0|1.0|0.0|3.05|21.0|-7.46|4.42|4.67|2.82|0.0|95.07|0.0|2.0|25.0|-6.03|330.36|0.0|1.0|1.0|3.56|-4.41|0.0514|3.92e-05|13.0|3.22|3.49e-08|-0.05217|4.0379|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|307.05|0.0697|307.05|-1089705.0|0.0697|-0.16975|-0.2219199999999999|0.02317758|151.0|6821.0|6821.0
12ab_a30|0.0|0|0|0|0.0|0|2|0.604983638|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.003529389|0.038312857|0.01563558|1|0.005111479|0.03046828|-0.12254489|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.855880335|0.7997534890000001|-0.1008879709999999|0.4605456229999999|-58.23149599999999|-71.0035788|22.23130678|119.79740259999998|0.200246511|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|-22.42218278|80.46280277|0.461207954|15.6704374|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|1.0|1.0|1.0|1.0|4.87|17.0|-6.83|3.94|2.63|2.2|2.0|140.26|0.0|7.0|33.0|-6.39|458.54|0.0|0.0|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|3.81|1.47e-07|-49.0|4.8018|3.34|3.4919|-1804.824495|-1804.79081|753.75|1275.19|355.06|0.1957|258.2|-1804.523449|0.1511|-0.14772|-0.19672|0.03368522|17.0|7.7825|7.7825
8e_a8|0.0|1|0|0|0.0|1|0|1.394799502|-0.018155171|-0.010579355|4.844187086|-0.205927741|0|-0.005310149|-0.102167262|-0.051339286|1|-0.004224671|-0.0015448089999999|0.090898585|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|0.7742101929999999|0.661490276|-0.105450888|0.280304418|-70.49962428|-64.32539698|12.87136047|106.0087621|0.338509724|-0.04393787|-39.238709|7.851573274|76.40535608|0.803307236|-2.109017754|-43.00500847|-26.80224874|83.37098475|0.483244415|14.52755918|6095.6213210000005|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.0|0.0|2.0|3.2|23.0|-7.78|4.33|4.17|3.4|2.0|111.81|0.0|5.0|30.0|-6.14|403.41|0.0|0.0|0.0|3.71|-4.9|0.00215|1.25e-05|0.00504|3.69|1.6399999999999998e-08|-0.06253|4.6303|7.22|3.2737|-1376.957298|-1376.924308|639.38|1090.07|378.73|0.3731|267.77|-1376.708067|0.1671|-0.13719|-0.19972|0.03298991|19.89|4.7014|4.7014
4S4l_a46|0.0|0|0|0|0.171853072|1|1|1.134637095|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.1012114369999999|0.0071939419999999|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0.762625193|0.894782107|-0.084663086|0.213675946|-49.45536962|-46.10883478|3.888872426|178.19783940000002|0.105217893|-0.029881089|-25.11158939|2.117940478|0.0|0.877939134|-1.523935543|-26.93416438|-16.27370639|53.34424204|0.469439238|10.68377935|4920.211524|66.47624804|-452.0086091|18.5362581|0.006420439|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|4.64|5.02|3.06|1.0|105.77|0.0|3.0|26.0|-5.23|347.45|0.0|1.0|1.0|4.08|-5.11|0.00182|7.78e-06|0.0027|4.49|9.980000000000001e-08|-0.02015|5.2929|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.2586|234.25|-1092.489558|0.0614|-0.17632|-0.19647|0.02696794|261.0|6.5834|6.5834
13b_a30|0.0|0|0|0|0.0|0|2|0.604984129|0.112353041|-0.011016128|5.351858133|-0.118776867|2|-0.003436924|0.042845487|-0.0463169629999999|1|-0.002215642|-0.062905093|0.003429114|-0.564815317|1|0.841060094|0.836520136|-0.045844862|0.892104517|0.694101802|-0.113554975|0.3529073379999999|-74.24619275|-76.67161447|12.52854078|385.2420923|0.305898198|-0.042850934|-51.76819834|8.459192992|105.341977|0.800290866|-2.271099499|-50.13056864|-28.93268471|86.77473353|0.454574838|16.1428924|6627.406474|134.8423681|-1035.363967|36.15271139|0.017174033|-405.5090587|1916.093704|713.7769663|1.0|1.0|0.0|2.0|4.76|17.0|-6.19|3.04|1.72|2.06|1.0|135.37|0.0|6.0|32.0|-7.05|441.51|0.0|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|2.74|6.520000000000001e-07|-0.05434|5.0501|4.54|3.5056|-1744.492044|-1744.446479|721.48|1210.94|353.68|0.2783|245.51|-1744.2179010000002|0.1415|-0.14879|-0.20313|0.0455651|26.0|7.5901|7.5901
47g_a18|0.0|0|0|0|0.0|0|1|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|0|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.071877686|-0.264839041|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|0.780474694|0.834424154|-0.08547236|0.413435809|-55.35188184|-72.53379954|11.37505183|111.5517627|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|-24.79003275|66.72693367|0.4913566339999999|20.32265524|7870.887027|227.5405903|-1661.953709|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|1.0|1.0|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|2.79|3.0|164.47|1.0|13.0|40.0|-6.4|541.68|0.0|0.0|0.0|2.83|-5.52|0.000421|3.01e-06|0.00163|4.52|6.04e-10|-0.04413|3.0965|8.13|3.0965|-1743.375845|-1743.346243|905.71|1604.37|400.4|0.5955|400.4|-1742.7686640000002|0.5955|-0.12789|-0.17202|0.02960182|9.0|8.0458|8.0458
13_a4|0.0|0|0|0|0.0|1|1|1.399843898|-0.210975191|-0.000990136|5.4161004020000005|-0.019846488|1|0.012994083|-0.14818661|-0.0963182119999999|1|0.012019888|-0.094404255|-0.0161529719999999|-0.143303992|1|0.645708528|0.744134785|-0.215746851|0.7986239909999999|0.970027005|-0.068249548|0.229685203|-24.48959182|-33.41617993|4.282589756|11.85953992|0.029972995|-0.0279998139999999|-16.36114989|2.096831328|54.71349575|0.862539527|-1.091992764|-11.99053523|-13.70920202|28.77218157|0.4289448289999999|9.917593683|3983.972795|67.30306705|-261.7783983|15.89399858|0.007566425|-355.01146810000006|619.8659446|373.9073307|1.0|1.0|0.0|0.0|3.39|17.0|-6.2|4.18|4.15|2.9|1.0|90.06|0.0|2.0|22.0|-5.39|287.36|0.0|1.0|1.0|3.57|-4.42|0.0235|3.77e-05|0.0108|3.75|6.28e-07|-0.03168|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|893.0|297.09|0.2133|276.68|-898.2009630000001|0.1282|-0.17204|-0.20372|0.018124154|4.0|5.3979|5.3979
4i_a46|0.0|0|0|0|0.19654443|1|1|1.1346370959999998|-0.167244168|-0.002360192|5.587248657999999|-0.018872727|1|0.012211602|-0.160741899|-0.125773054|1|0.011931187|-0.133434195|-0.060809732|-0.22302552|1|0.7204791309999999|0.749522825|-0.0656636|0.786754478|0.940780437|-0.075208437|0.263514985|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|-0.025069479|-23.99628633|4.997521397|70.55661087|0.763831778|-1.278543436|-18.68604171|-14.16067794|41.92840157|0.406629719|10.47951666|4893.587424|133.40134070000002|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|579.2365607|1.0|1.0|1.0|0.0|3.88|17.0|-7.3|4.79|5.07|3.06|1.0|105.43|0.0|3.0|26.0|-5.31|347.45|0.0|1.0|1.0|4.16|-5.04|0.00403|9.13e-06|0.00317|4.38|5.04e-08|-0.01646|5.3987|4.46|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|229.66|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|612.0|6.2132|6.2132
19_a20|0.0|1|0|0|0.0|0|0|1.4009239059999998|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|3|-0.006620594|0.077469518|-0.063133522|1|-0.004654742|0.175308615|-0.049177437|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.143992458|0.8193003000000001|0.754452534|-0.099685049|0.25624423|-60.26825633|-65.49811346|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|88.19441661|0.796070588|-1.993700989|-39.5992891|-25.1915821|69.23289949|0.483310517|15.38668579|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|2.0|3.49|27.0|-9.63|4.97|4.08|1.33|1.0|122.86|0.0|5.0|32.0|-6.8|420.47|0.0|0.0|1.0|3.16|-4.57|0.00541|2.6600000000000003e-05|0.0112|2.91|2.34e-10|-0.06767|3.3616|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.2998|368.83|-1368.129074|0.2998|-0.13903|-0.2067|0.03487615|2.6|5585.0|5585.0
4f_a49|0.0|0|0|0|0.0|1|1|1.343848013|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|2|0.001532832|-0.064058097|0.0705130559999999|1|0.001714014|-0.14414265|-0.015845165|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.8557769120000001|0.7370618040000001|-0.089955514|0.480786546|-55.88123394|-48.83888562|9.007637695|193.615884|0.262938196|-0.033471819|-26.51573683|4.89045046|59.72286429999999|0.718306291|-1.439288231|-30.33918719|-18.1726086|64.88887164|0.437355335|11.20071713|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|-237.0468572|1087.86764|467.1194103|0.0|1.0|0.0|1.0|3.07|21.0|-6.54|3.42|3.8|2.03|1.0|102.08|0.0|3.0|27.0|-6.6|356.38|0.0|0.0|1.0|2.85|-4.09|0.0365|8.120000000000001e-05|0.0289|2.64|2.92e-07|-0.06954|4.6249|4.07|3.7098|-1179.23587|-1179.201105|575.01|982.46|334.21|0.2368|268.08|-1179.029099|0.0579999999999999|-0.15517|-0.22471|0.03476467|0.04|7.3979|7.3979
12_a1|0.0|1|0|0|0.0|0|1|1.430936075|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|-0.0038943009999999|-0.0811332759999999|-0.051772288|1|-0.001416381|0.127560614|-0.104622651|-0.487073772|1|0.8016064479999999|0.749817035|-0.045776997|0.817998205|0.765121385|-0.104724018|0.210514881|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|-23.15625812|75.59644237|0.46449367|14.34104294|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|473.040639|1.0|1.0|1.0|1.0|3.29|23.0|-8.2|4.87|4.41|1.67|2.0|103.47|0.0|3.0|28.0|-6.02|366.37|0.0|0.0|1.0|3.44|-4.75|0.00379|1.77e-05|0.00649|3.54|6.28e-09|-0.07042|3734.0|3.67|3.1744|-1216.12881|-1216.099134|607.42|1018.84|390.57|0.5867|332.04|-1215.922313|0.2821|-0.12874|-0.19916|0.0296752|2.95|5.5302|5.5302
19h_a38|0.0|1|0|0|0.0|0|2|1.297044177|-0.088176988|-0.007781653|5.351858133|-0.082283951|2|-0.002526241|-0.043452674|-0.070688288|1|-0.000673716|0.303981987|-0.101303149|-0.420225236|1|0.724208473|0.819222745|-0.054149342|0.8741648479999999|0.7746288020000001|-0.109986804|0.3263113569999999|-48.43313101|-64.79649453|12.51014765|136.81322659999998|0.225371198|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|-1.979762478|-28.533396600000003|-23.32673803|60.94327866|0.47459722|12.98143834|6253.901215|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|595.8790650000001|1.0|1.0|1.0|3.0|4.8|17.0|-6.86|3.13|2.55|2.4|1.0|125.69|0.0|5.0|30.0|-6.77|401.44|0.0|0.0|1.0|2.66|-4.17|29.0|6.77e-05|0.0272|2.78|1.4e-07|-0.05708|3.7384|3.41|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|350.65|0.2355|331.65|-1331.941646|88.0|-0.1467099999999999|-0.20379|0.03396934|9.0|8.0348|8.0348
13_a1|0.0|1|0|0|0.0|0|1|1.430073963|-0.046530797|-0.012199718|5.351858133|-0.144782061|1|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|1|0.87703849|0.76714213|-0.051729721|0.825117597|0.6794604670000001|-0.10668313|0.207843387|-64.94184903|-62.04288975|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|-23.43842502|84.56244352|0.477212829|14.33466671|5456.353212|169.6632599|-613.3907313999999|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|1.0|1.0|1.0|2.0|3.35|23.0|-7.94|4.75|3.87|1.74|1.0|104.88|0.0|4.0|28.0|-6.48|371.39|0.0|0.0|1.0|3.23|-4.34|0.0192|4.58e-05|17.0|2.94|1.14e-08|-0.04962|4.0783|3.17|3.4483|-1238.395767|-1238.367298|613.52|1035.04|359.55|0.5339|304.01|-1238.174491|0.3535|-0.13921|-0.18883|0.0284695999999999|0.26|6585.0|6585.0
4n_a46|0.0|0|0|0|0.126268818|1|1|1.13463699|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|0|0.004988019|-0.144852516|-0.064683066|1|0.0042595609999999|-0.349865095|0.070558373|-0.369211845|0|0.741742667|0.722331115|-0.06655165|0.7681452190000001|0.903145407|-0.085838139|0.371438024|-56.80797266|-47.16810275|4.629240193|172.8490949|0.096854593|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|-17.06080312|61.43721285|0.428896538|9.921794991|4955.374473|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|1.0|1.0|1.0|1.0|3.75|17.0|-6.67|4.33|4.94|2.99|1.0|102.92|0.0|2.0|26.0|-5.26|343.42|0.0|1.0|1.0|3.9|-5.1|0.00129|7.95e-06|0.00273|4.41|2.14e-07|-0.04044|5.7448|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|253.0|215.82|-1090.098769|0.0711|-0.16641|-0.20685|0.04131598|5194.0|5.2845|5.2845
16e_a32|0.0|1|1|1|0.0|0|0|0.609420752|0.180914799|-0.0154404319999999|5.733341277|-0.06951854|0|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.002310082|-0.079817994|-0.123297852|-0.698621582|0|0.804503712|0.86370575|0.096017785|0.91471624|0.7903051590000001|-0.117338144|0.504569498|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|-0.037448344|-48.41036206|9.961663868|39.27920316|0.702226562|-1.760072163|-35.94239328|-24.05371573|71.46633549|0.458956284|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|573.3529948|1.0|1.0|1.0|2.0|3.64|19.0|-7.38|6.03|4.6|1.12|3.0|111.95|1.0|8.0|28.0|-6.15|413.52|1.0|0.0|1.0|3.77|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|4.18e-08|-0.0505899999999999|3.6214|4.59|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.2858|342.37|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|7.0|8.1367|8.1367
