molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|PPSA1|WNSA2|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
8e_a46|0.0|0|0|0.0|1|7.727094485|1|1|1.160371308|2.161814059|-0.205882192|-0.001015139|0.043238095|-0.126773923|0.0|-0.046696417|10.96411233|-0.016857659|1|-0.203086023|-0.08488645|-0.132524216|0.669602597|0.789844634|-0.241393458|0|0.921352352|-0.053352779|-0.065982313|0.281227001|-27.16690715|4.876083942|7.389496216|0.078647648|-0.023017086|-17.10778729|2.482871976|53.05984592|-13.83322216|-11.72015869|32.04299109|1982.950764|469.146955|-503.9668235|-5.967832774|127.6844779|-256.61680930000006|-253.8248986|672.6356549999999|1.0|0.0|1.0|1.0|-6.67|4.09|43.6|2.13|91.93|1.0|2.0|-3.59|3.0|-6.02|0.0|1.0|3.21|-4.04|0.0782|0.0279|0.0|0.0|2.16e-07|-0.03175|4.5092|3.0|4.5092|-954.9056294|552.99|274.96|0.2162|274.96|457.96|0.6967|0.6967|-954.743261|-954.793305|3.7755|406.0|6.3915|6.3915
17_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605019885|0.0|0.188373421|-0.009450704|0.047430556|-0.015463451|1.709081227|-0.349676046|10.31163036|-0.0510707059999999|1|-0.027542873|0.020589494|-0.633373061|0.881253042|0.767641592|0.1789147639999999|1|0.803075623|-0.098658557|-0.096067661|0.225087454|-50.20132919|5.251911643|234.4907116|0.1969243769999999|-0.039557272|-24.87357062|2.672377884|76.17242478|-25.54439812|-20.12828595|55.45324083|2196.728425|408.6362608|-684.3617224|-10.24205849|81.38261354|-348.2299886|-346.0738521|814.6560331000001|1.0|1.0|1.0|1.0|-7.48|4.96|92.93|2.37|95.5|1.0|2.0|-5.53|3.0|-5.61|0.0|1.0|3.71|-4.93|1.0|0.00399|0.0|0.0|3.28e-08|-0.0720399999999999|3.2102|3.57|3.2102|-1731.72355|537.32|386.22|0.4062|386.22|393.58|0.69481|0.69481|-1731.6147670000005|-1731.663157|4.8815|23.0|7.6383|7.6383
6e_a31|0.0|0|0|3.402951625|0|7.773594467000001|1|1|0.61015618|0.0|0.06650322|-0.016012184|0.037803618|0.132664341|0.0|-0.784597028|10.31165994|-0.0462850729999999|2|0.225356759|-0.002840672|-0.579941248|0.838789705|0.78240875|-0.071378445|0|0.623340994|-0.122985602|-0.130898441|0.177030306|-74.99224589|19.89514173|159.9587946|0.376659006|-0.046541668|-48.66969791|12.13134981|99.0823033|-45.72760428|-28.37945369|94.88738762|2776.836977|380.0911673|-1277.075416|-17.30478148|146.03985980000002|-778.7151665|-317.6847132|1679.262243|1.0|1.0|1.0|1.0|-7.33|5.19|131.36|1.36|109.69|1.0|4.0|-5.63|5.0|-6.5|0.0|1.0|3.27|-4.66|0.000947|0.00883|0.0|0.0|4.67e-08|-0.05426|3.3083|4.31|3.3083|-1652.63264|634.34|374.76|0.5103|374.76|490.75|0.70391|0.70391|-1652.445002|-1652.503557|8.3583|0.37|6.4318|6.4318
14y_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197960595|3.3149940630000003|0.0600764409999999|-0.005875443|0.046678487|0.041892637|0.731397292|-0.2996475999999999|10.31321795|-0.031435038|2|0.07646106|-0.069023218|-0.4598871539999999|0.719722236|0.802520527|0.137426346|1|0.925252932|-0.057809342|-0.080613242|0.2271539169999999|-39.9727336|13.00274534|39.66769923|0.074747068|-0.034303507|-38.54233552|8.990852582999999|82.29531392|-27.63946733|-23.71943531|52.97547894|3096.562257|639.7735629|-1114.8134599999998|-16.40099384|149.890474|-770.8467102999999|-391.6770747|1423.362076|0.0|1.0|0.0|1.0|-8.57|4.64|105.02|3.99|130.3|1.0|5.0|-6.77|4.0|-5.8|0.0|0.0|4.45|-6.13|8.18e-05|0.000354|0.0|0.0|2.6899999999999996e-09|-0.08374|3.6413|4.73|3.6413|-2549.091817|713.1|340.49|444.0|340.49|585.2|0.61338|0.61338|-2548.8917260000003|-2548.953933|6.5205|4.0|8.4225|8.4225
17f_a50|0.0|1|1|0.0|2|7.934155233999999|1|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|0.03135101|-0.167275895|2.187498662|-0.125733326|10.94501702|-0.132773563|2|-0.275290802|-0.247590736|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|1|0.911458734|-0.047333916|-0.074859564|0.333180181|-29.10566644|10.09339793|6.382846132999999|0.088541266|-0.026836447|-28.30463221|6.206439227000001|82.90209608|-17.89709978|-16.50175503|39.19906437|2582.272632|560.4567739|-874.5930167000001|-10.14694362|171.48226169999998|-537.7880119|-271.9363523|1212.822364|1.0|1.0|1.0|1.0|-6.38|2.87|51.77|2.09|116.81|1.0|6.0|-3.58|4.0|-6.64|0.0|1.0|2.92|-4.12|102.0|0.0291|0.0|0.0|4.15e-07|-0.0336399999999999|4.0664|2.5|4.0664|-1219.220465|653.63|304.9|0.1708|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
1a_a18 (SB-431542)|0.0|0|0|3.3674017380000003|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|0.035620155|0.1008839219999999|0.0|-0.766207981|10.94959842|-0.0492229479999999|1|0.164429684|-0.020716495|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|-74.98172333|19.58668728|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|-44.47680367|-27.46300805|94.56841061|2678.82389|352.3666367|-1235.8353619999998|-16.29019397|146.3942108|-733.0587287000001|-300.3801761|1640.78056|1.0|1.0|1.0|1.0|-7.69|4.04|103.12|1.54|106.85|1.0|4.0|-4.52|5.0|-6.73|0.0|1.0|2.85|-4.25|0.0116|0.0218|0.0|0.0|2.03e-08|-0.05971|3.8208|4.57|3295.0|-1292.553086|620.23|376.27|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|-1292.414518|8.8609|125.0|6.9031|6.9031
12w_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|0.063514061|-0.007019432|0.044197531|-0.0999572419999999|0.0|-0.372029919|10.31162873|-0.04950715|1|-0.173643543|-0.0493878409999999|-0.477636454|0.8149999040000001|0.83236194|-0.032835151|0|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|-52.53307388|10.59162334|82.06520565|0.147783603|-0.037237182|-45.15435649|7.262777048999999|0.0|-36.02242934|-25.53389062|63.12469722|2999.810425|584.3729039|-1251.160641|-17.50883211|131.7949495|-857.9327732|-422.1196298|1548.85393|0.0|1.0|1.0|0.0|-7.8|5.11|81.65|3.79|137.3|1.0|5.0|-6.58|4.0|-5.52|0.0|1.0|3.59|-6.04|0.000123|0.0004269999999999|0.0|0.0|1.58e-08|-0.05682|5.0632|5.08|3.5585|-2494.932002|716.83|348.42|0.2639|244.87|577.06|0.31353|0.68423|-2494.743475|-2494.807027|3.0068|15.0|7821.0|7821.0
13g_a6|0.0|0|0|3.457632039|0|6.842683282|0|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|0.043020833|0.03536788|1.648997541|-0.381325604|10.95053423|-0.080022038|1|0.061423911|-0.12414699|-0.46487852|0.836982172|0.774238891|0.095969451|1|0.871972049|-0.074216821|-0.091949419|0.2141642839999999|-51.67543048|12.28038897|68.57626488|0.128027951|-0.0323525729999999|-44.57717132|8.550546653|0.0|-35.98038956|-22.52633766|63.95581946|2929.039254|607.1336751|-1216.422234|-15.68456028|184.0026638|-846.9662551000001|-328.2712049|1653.346592|1.0|1.0|1.0|1.0|-10.57|5.41|103.17|1.13|128.63|0.0|6.0|-5.56|5.0|-6.31|0.0|1.0|3.47|-5.06|0.0012|0.0038|0.0|0.0|2.67e-11|-0.07536|5.9869|3.83|3.2472|-1386.573241|739.55|381.82|0.8442|207.09|592.49|0.38325|0.7034100000000001|-1386.3020800000002|-1386.364067|13.3225|119.0|6.9245|6.9245
12i _a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984133|0.0|0.04580336|-0.00691453|0.043848238|-0.0982344169999999|0.0|-0.366470081|10.31162888|-0.072247675|1|-0.172434349|-0.051371057|-0.469854551|0.8264832879999999|0.831176513|-0.029080032|0|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|-50.00086637|10.32233418|84.78576301|0.156570866|-0.037414255|-41.13938837|6.740110893|0.0|-32.64875738|-24.43015511|60.32320054|2860.704198|550.7287204|-1197.077601|-15.95200773|126.4796844|-781.648379|-400.0044646|1484.657003|0.0|1.0|1.0|0.0|-7.22|4.47|81.65|3.31|132.29|1.0|5.0|-5.93|4.0|-5.75|0.0|1.0|3.11|-5.44|0.0005139999999999|0.00156|0.0|0.0|6.03e-08|-0.05465|5.0358|4.45|3.5242|-2035.339603|691.59|351.81|0.2384|246.2|542.74|0.43157|0.68497|-2035.141693|-2035.203042|3.0033|16.0|7.8013|7.8013
16d_a32|0.0|1|1|3.311658163|0|7.765993078999999|0|0|0.609420775|0.0|0.170838661|-0.017249763|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|10.31100273|-0.0517549079999999|3|0.021406827|-0.128753933|-0.68301199|0.816581223|0.8575664540000001|0.107238939|1|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|-53.23914436|18.67986534|115.2070109|0.244506926|-0.036437402|-39.15098916|10.90312918|48.61700321|-31.07481011|-21.26791022|71.91900971|2588.214866|440.9688416|-871.9843187999999|-12.41372827|224.2805611|-508.962859|-135.1223777|1416.134383|0.0|1.0|1.0|1.0|-6.59|5.26|149.27|0.65|102.33|1.0|6.0|-5.65|5.0|-6.62|1.0|1.0|3.12|-4.18|0.000856|0.0257|0.0|0.0|2.55e-07|-0.05068|3.6271|3.78|3.6271|-1877.332369|621.59|341.83|0.2915|341.83|489.97|0.70217|0.70217|-1877.185022|-1877.241687|3.8853|8.0|8.1135|8.1135
34_a47|0.0|1|1|0.0|1|6.842683282|0|0|1.40499556|1.883479676|-0.210257395|-0.004157676|0.03522792|-0.094313757|1.741433543|-0.191253079|10.98214103|0.078153957|1|-0.208989427|-0.1430639269999999|-0.2829549719999999|0.62974551|0.833786184|0.046668352|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|-34.3104683|10.92238452|31.17423189|0.1739443389999999|-0.029348287|-27.64315244|6.048527453999999|0.0|-19.00022922|-16.25230464|45.23285281|2371.236125|457.4477611|-698.8490993|-9.000096143|191.6093987|-387.0041342|-170.55473480000003|1068.587688|1.0|1.0|1.0|1.0|-7.47|3.34|68.52|1.75|99.09|1.0|4.0|-3.57|5.0|-6.66|0.0|1.0|3.02|-3.9|0.0929|0.0436|0.0|0.0|3.36e-08|-0.0545|4.2077|2.41|3.8892|-1162.450678|585.79|318.79|0.2309|294.66|436.88|0.6602399999999999|0.69314|-1162.283641|-1162.33788|6.2235|2.0|8.7|8.7
14k_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|0.046283951|0.04479394|0.74561778|-0.299174093|10.31321813|-0.055708465|2|0.082632648|-0.071484865|-0.463402169|0.722187957|0.800643488|0.140087361|1|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|-37.43135588|12.53019305|38.76597615|0.077602272|-0.033999976|-35.38329134|8.338417622|80.31548917|-24.9092952|-22.62582822|49.96154892|2955.4566170000003|613.8243395|-1063.413926|-15.05671972|144.0318708|-707.6658267999999|-377.4022725|1357.152837|0.0|1.0|0.0|1.0|-7.99|4.0|105.02|3.51|125.29|1.0|5.0|-6.13|4.0|-6.03|0.0|0.0|3.99|-5.55|0.000334|0.00126|0.0|0.0|1.02e-08|-0.07933|3.6421|4.1|3.6421|-2089.501786|691.9|340.42|0.4694|340.42|552.65|0.63765|0.63765|-2089.293765|-2089.354026|8.3627|4.0|8.4123|8.4123
18a_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.194229606|1.875390684|-0.151473962|-0.0029953159999999|0.038167849|0.062229409|2.050257213|-0.170732995|10.31286118|-0.019985937|1|0.106305991|-0.037072518|-0.2936794219999999|0.761417363|0.7385460309999999|-0.039007784|1|0.931628386|-0.055926422|-0.078181889|0.341320954|-37.07961488|6.317215793|75.74077952|0.068371614|-0.03097773|-34.36707071|4.188358905|0.0|-24.58404782|-20.53845469|43.39683067|2857.88027|617.676232|-1088.538099|-13.61714122|121.2825364|-721.7084848|-420.4420243|1332.242503|1.0|1.0|1.0|1.0|-9.78|5.89|87.72|2.88|133.85|1.0|6.0|-6.33|3.0|-5.58|0.0|1.0|4.53|-5.77|0.000202|0.000744|0.0|0.0|1.67e-10|-0.05591|5.4965|4.51|3.1711|-1675.2501519999998|694.17|390.98|0.3234|225.57|556.26|0.2834|0.5274399999999999|-1674.982248|-1675.04368|4.3839|94.0|7.0269|7.0269
14_a15|0.0|0|0|0.0|0|0.0|0|0|1.43568901|0.0|-0.058775738|-0.006678826|0.037073171|-0.033982971|0.0|-0.374014235|10.9597359|-0.015736888|0|-0.051908601|-0.120626133|-0.3848940629999999|0.8310685940000001|0.719993769|-0.021648026|0|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|9.403293601|92.51564418|0.112910954|-0.032888795|-37.68282812|6.026520371|2.923143027|-26.20964538|-21.0782518|50.29869851|2612.691478|568.5306056|-1117.1473460000002|-13.50893838|147.2072638|-715.9737342999999|-346.4801021|1450.257357|1.0|0.0|1.0|1.0|-9.82|5.32|56.27|2.87|119.95|1.0|6.0|-6.22|4.0|-4.97|1.0|1.0|4.7|-5.83|0.0002379999999999|0.000584|0.0|0.0|1.51e-10|-0.0338199999999999|4.4518|5.16|3.6209|-1281.0669369999998|689.8|342.41|0.3131|278.5|584.18|0.65079|0.7055899999999999|-1280.809256|-1280.87015|5.0894|0.03|7.5229|7.5229
7s_a46|0.0|0|0|0.0|1|7.727094485|1|1|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|0.044509804|-0.210750635|0.0|-0.240797051|10.94651358|-0.020953253|1|-0.327656845|0.012197837|-0.3638523629999999|0.778692012|0.770312275|-0.036284605|0|0.858788462|-0.096723151|-0.083011849|0.249893305|-48.61321955|4.458665639|166.3052939|0.141211538|-0.031623562|-20.9694955|2.240932895|0.0|-24.43308641|-15.894055599999998|53.07188519|1982.695462|431.6285339|-667.5503351|-7.988379237|90.5248694|-335.5119279|-321.55195330000004|814.1975221|1.0|0.0|1.0|1.0|-6.08|3.65|50.94|2.39|91.19|1.0|2.0|-4.07|3.0|-5.81|0.0|1.0|3.12|-4.24|0.0262|0.0176|0.0|0.0|8.39e-07|-0.02024|5.2972|3.54|4293.0|-974.7707066|539.99|288.81|0.4164|234.06|446.63|0.44692|0.69976|-974.615216|-974.664103|3.6655|1985.0|5.7022|5.7022
17a_a50|0.0|1|1|0.0|2|7.934155233999999|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|0.034142512|-0.109740063|2.189373662|-0.133526134|10.94500663|-0.131632653|2|-0.178162528|-0.239713023|-0.220088198|0.762224122|0.784570118|-0.204032723|1|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|-19.25896309|-18.26510428|38.54872522|2644.4486420000003|601.1353533|-1022.84584|-11.89568886|136.82673369999998|-666.1585759999999|-377.6260803|1294.887612|1.0|1.0|1.0|1.0|-6.76|3.39|51.77|2.3|121.78|1.0|6.0|-3.99|4.0|-6.44|0.0|0.0|3.27|-4.44|0.0408|0.0144|0.0|0.0|1.75e-07|-0.03196|4.2478|3.08|4.0477|-1258.540058|705.96|306.31|0.1817|291.88|616.93|0.6244|0.66046|-1258.260865|-1258.322582|8.2991|85.0|7.0706|7.0706
8b_a50|0.0|1|1|3.1324050960000003|1|7.860570786|1|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|0.035718954|-0.096039086|1.98971238|-0.1812055289999999|10.945024|-0.0180233089999999|2|-0.170496134|-0.065440141|-0.332085641|0.753629415|0.809463375|-0.027207307|1|0.845349082|-0.072629787|-0.078068703|0.267094693|-34.79187329|10.30543157|131.417573|0.154650918|-0.030360051|-17.91443197|4.93661461|0.0|-16.66636363|-14.54338619|45.09730487|2143.807599|404.9478761|-523.561903|-6.966723542|157.2609748|-250.8020475|-164.5084115|779.4465792000001|1.0|0.0|1.0|1.0|-5.94|3.14|59.39|1.79|89.78|2.0|2.0|-3.44|3.0|-6.32|0.0|1.0|2.51|-3.81|108.0|46.0|0.0|0.0|1.16e-06|-0.02903|4.5256|2.11|4.1804|-967.3160428|515.81|296.58|0.1717|273.96|353.17|0.5533|0.59283|-967.212701|-967.258772|5.8205|68.0|7.1675|7.1675
4d_a46|0.0|0|0|0.0|1|7.825245291|1|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|0.047736111|-0.131948546|0.0|-0.085744171|10.96333164|-0.076521434|1|-0.206000242|-0.0814707009999999|-0.240143042|0.6535171|0.764741337|-0.213089038|0|0.936057958|-0.056384895|-0.070772596|0.290035518|-30.95621863|4.750218646|8.241078584|0.063942042|-0.024616555|-21.33218735|2.607946825|74.62074724|-16.99546444|-13.51488667|35.70643728|2181.291783|513.9109507000001|-621.6847867|-7.419891252999999|102.4310631|-341.3149976|-344.15403910000003|764.2776167999999|0.0|1.0|1.0|1.0|-7.41|4.81|43.6|2.84|101.75|1.0|2.0|-4.93|3.0|-5.4|0.0|1.0|4.11|-5.11|0.00416|0.00275|0.0|0.0|3.88e-08|-0.0396399999999999|4.4265|4.18|4.4265|-1453.817782|588.18|280.09|0.1313|280.09|503.76|0.69884|0.69884|-1453.635434|-1453.688943|3.7104|517.0|6.2865|6.2865
47u_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251177393|0.0|0.039883149|-0.010219187|0.035393939|0.008108241|0.0|-0.633589579|10.94702032|-0.033209663|0|0.0121925089999999|-0.126628013|-0.539738821|0.664796402|0.7517870059999999|-0.0112778039999999|0|0.741066474|-0.090364489|-0.092271172|0.33777918|-62.99873374|14.42377665|86.37253771|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|-43.92035521|-23.98671253|77.42251040000001|2965.254516|516.6437614|-1415.216039|-16.72263667|193.9244919|-986.6355633|-309.31352410000005|1960.574384|0.0|1.0|1.0|0.0|-8.2|3.15|99.56|2.95|133.53|1.0|8.0|-5.69|4.0|-6.31|0.0|0.0|2.6|-4.98|0.000932|0.00472|0.0|0.0|6.34e-09|-0.06392|3.1186|9.34|3.1186|-1510.153552|738.53|397.57|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|-1509.839543|5.8058|1.97|5.7055|5.7055
8d_a32|0.0|1|1|3.474433107|0|7.765993078999999|0|0|0.609420756|0.0|0.143684876|-0.010604502|0.0388738739999999|0.062782795|2.146260246|-0.519620595|10.31100269|-0.0682721729999999|3|0.113030335|0.001558357|-0.629535754|0.825020753|0.825978584|-0.054095278|1|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|-68.88621406|10.01177286|321.2496412|0.2892958439999999|-0.03346862|-43.43251025|6.291941176|89.20994250000001|-43.2918338|-21.03349629|78.89798692|2556.198518|446.6450457|-967.5408291|-13.21859008|183.1522214|-608.0551435|-262.14980440000005|1365.489282|0.0|1.0|1.0|1.0|-7.26|6.42|154.03|1.1|110.38|1.0|7.0|-6.08|4.0|-6.47|1.0|1.0|3.57|-4.36|0.000334|0.0173|0.0|0.0|5.51e-08|-0.0535|3.5588|4.26|3.5588|-1880.733071|671.71|348.39|0.3018|348.39|540.98|0.7026100000000001|0.7026100000000001|-1880.540067|-1880.602038|1873.0|8.0|8.0809|8.0809
4g_a49|0.0|0|0|0.0|2|8.228176896|2|2|1.343847279|4.107873566|-0.087219006|-0.003686314|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|10.92777048|0.08591712|2|-0.146265064|-0.038698906|-0.311927917|0.651833607|0.7559263270000001|-0.027032199|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|-61.24875669|18.87757641|151.0705543|0.139812173|-0.0250032489999999|-66.20622488|18.81105094|74.95505057|-61.03291321|-24.91513644|80.12633309|4706.348867000001|857.1564845|-1993.210915|-24.82733433|371.3295653|-1986.186746|-253.8168226|3177.154639|0.0|0.0|1.0|0.0|-13.67|6.09|116.3|2.87|198.32|0.0|7.0|-7.47|7.0|-6.6|1.0|0.0|5.23|-7.43|2.24e-05|2.47e-05|0.0|1.0|2.13e-14|-0.06458|4.3116|6.35|3.6269|-2147.66293|985.89|341.84|0.1389|287.56|662.84|0.33449|0.69238|-2147.217543|-2147.295787|4.5147|106.0|6.9747|6.9747
15a_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.34383719|2.141907675|-0.214195114|-0.00244937|0.033912037|-0.125297206|2.038992189|-0.144512841|10.92966696|-0.062038567|1|-0.19937094|-0.179723568|-0.188634555|0.7408341359999999|0.77630271|-0.0232534929999999|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|10.10411407|42.41151044|0.084862776|-0.025155581|-31.83957238|6.503087289|122.7715002|-18.99256188|-16.19032994|39.61363829|2656.305166|588.9895149|-890.4681466|-10.42022369|208.2243923|-573.1123029|-227.1590805|1316.339132|1.0|1.0|1.0|1.0|-7.79|3.95|56.07|1.93|118.92|1.0|6.0|-3.97|5.0|-6.52|0.0|1.0|3.33|-4.4|0.0432|0.0157|0.0|0.0|1.63e-08|-0.04742|5.7646|2.4|3.7639|-1278.4225210000002|687.57|329.41|0.3558|215.08|563.27|0.47484|0.68863|-1278.141052|-1278.200428|6.1108|24.0|7.6198|7.6198
4a_a46|0.0|0|0|0.0|1|7.825245291|1|1|1.13463711|2.180332577|-0.214093513|-0.001042349|0.0473245609999999|-0.137420119|0.0|-0.051075084|10.96352058|-0.0466186959999999|1|-0.216904465|-0.082000707|-0.143806973|0.679741138|0.764741337|-0.215877982|0|0.923958017|-0.05488948|-0.067863141|0.264863483|-28.50561609|4.858713991|6.579492736000001|0.076041983|-0.022129285|-18.30276019|2.523263761|55.05332552|-14.80375017|-11.49234623|33.36433008|2042.529911|479.8368017|-528.6479264|-5.968291366|133.66119809999998|-274.5414028|-252.0050978|711.8625758999999|1.0|0.0|1.0|1.0|-6.82|4.18|43.6|2.35|96.74|1.0|2.0|-3.93|3.0|-5.87|0.0|1.0|3.43|-4.31|0.0372|0.0156|0.0|0.0|1.53e-07|-0.02921|4.5454|3.4|4.5454|-994.2146342|560.87|272.77|0.1694|272.77|467.4|0.6893600000000001|0.6893600000000001|-994.028172|-994.079365|3.7138|181.0|6.7423|6.7423
6_a27|0.0|0|0|2.6137160880000003|1|6.823286122000001|0|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|0.042942943|-0.237047381|1.221528093|-0.330715016|10.93737136|0.081320966|1|-0.406859288|-0.1044763|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|-38.92545695|10.17466399|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|61.10118428|-19.27068071|-17.14169035|49.10012093|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|111.4788253|-330.96463430000006|-272.1086175|862.8140479|0.0|0.0|0.0|0.0|-6.67|3.48|76.46|2.42|92.65|1.0|2.0|-3.62|4.0|-6.55|0.0|1.0|2.71|-3.82|0.0768|0.0485|0.0|0.0|2.16e-07|-0.04793|5.5447|4.27|4.1391|-1043.806618|526.9|299.55|0.1915|223.61|401.49|0.3366099999999999|0.61083|-1043.678244|-1043.728133|4.0597|1.0|9.0|9.0
19_a47|0.0|1|1|0.0|1|6.842683282|0|0|1.402889494|1.445775615|-0.038804671|-0.00973456|0.032764858|0.027033021|1.174354482|-0.4380552029999999|10.95058274|0.0604168609999999|1|0.074201869|-0.046265509|-0.439165562|0.635684951|0.823945134|-0.024256505|1|0.639642891|-0.105205489|-0.104459947|0.270767873|-58.28861174|14.85167037|335.10989930000005|0.360357109|-0.037307124|-32.06567824|8.228498913|66.13355777|-32.2945343|-20.66983856|73.14028211|2612.978054|354.3911695|-868.1332196000001|-11.45202794|200.6571609|-480.9851737|-152.7310283|1361.067484|1.0|1.0|1.0|1.0|-6.92|2.49|98.72|1.67|99.2|1.0|5.0|-3.67|6.0|-7.22|0.0|1.0|2.34|-3.66|0.0816|0.0824|0.0|0.0|1.2099999999999998e-07|-0.05326|3.8423|3.51|3.8423|-1335.725639|571.23|322.68|0.3243|322.68|412.31|0.68924|0.68924|-1335.580357|-1335.634976|6.3247|0.05|7.3|7.3
47g_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|0.031179487|-0.048472184|0.0|-0.477030713|10.94702253|-0.008224928|0|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|0|0.834424154|-0.065225536|-0.08547236|0.413435809|-55.35188184|11.37505183|111.5517627|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|-46.97287277|-24.79003275|66.72693367|3367.0578530000003|708.1114197|-1958.412588|-21.03738872|227.5405903|-1661.953709|-393.5416883|2675.8994190000003|1.0|0.0|1.0|1.0|-9.22|3.22|88.97|2.79|164.47|1.0|13.0|-6.11|4.0|-6.4|0.0|0.0|2.83|-5.52|0.000421|0.00163|1.0|1.0|6.04e-10|-0.04413|3.0965|8.13|3.0965|-1743.346243|905.71|400.4|0.5955|400.4|874.26|0.69828|0.69828|-1742.7686640000002|-1742.847918|5.9864|9.0|8.0458|8.0458
