molecula|SddssS|NaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
5b_a50|0.0|0|2|7.927685046000001|1|1|1.397278957|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.052494624|2.473508677|0.012641727|10.9325725|2|0.012290091|-0.1052449509999999|-0.175158017|-0.140506919|1|0.693611382|0.791163321|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|1|-0.061164973|0.271653991|0.012204641|-20.90908698|6.656963127999999|21.02890062|-0.02140774|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|27.10933752|0.4462435279999999|1452.442728|10.01036188|0.8058479690000001|208.925351|-221.0035589|-90.17329003|738.8985723999999|409.0289917|11.68741316|1.0|1.0|0.0|1.0|3.37|2.91|0.1|4.02|35.64|0.0|96.89|0.0|2.0|-3.48|24.0|312.37|1.0|3.11|-4.19|0.0202|0.0|0.0|0.0004269999999999|-0.0256899999999999|5.6332|2.81|-990.5849031|547.35|308.25|0.2749|411.9|0.4270899999999999|0.66968|0.1094|-0.16683|-0.19252|0.02651535|-990.487545|4.9126
12ax_a36|0.0|1|0|7.412764017000001|2|2|1.280791885|0.0|-0.0943348109999999|-0.007681676|5.351858133|0.075802407|0.0|-0.001012333|10.958822|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.440372791|1|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|0|-0.107815607|0.375647684|0.019128091|-49.32384393|36.17982162|102.4490387|-0.038813619|0.7648530440000001|-1.940680931|-32.99232962|84.58859134|-25.96212292|62.11847297|0.488501696|2471.295987|14.78635841|0.955040697|157.28794140000002|-868.2929481000001|-354.3162187|1697.196809|661.6709012|12.47158322|1.0|0.0|1.0|1.0|4.74|0.0|0.14|3.19|69.2|2.0|133.77|0.0|1.0|-5.08|31.0|450.32|1.0|2.82|-5.18|0.00295|0.0|0.0|7.83e-06|-0.05596|5.2372|4.42|-2152.100515|699.67|318.82|0.5236|552.0|0.39564|0.69348|0.4167|-0.15728|-0.21324|0.03044421|-2151.971761|7.9208
4f_a49|0.0|0|1|7.535296702|1|1|1.343848013|2.066693174|0.010266272|-0.008903208|5.4161004020000005|-0.087861524|1.5830545580000002|0.001532832|10.92775957|1|0.001714014|-0.015845165|-0.025995042|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|0.670594896|1|-0.089955514|0.480786546|0.016591015|-55.88123394|193.615884|142.7551002|-0.033471819|0.718306291|-1.439288231|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|1629.651745|11.20071713|0.7773206840000001|152.9378926|-424.2517893|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|1.0|3.07|2.35|0.14|3.8|80.9|1.0|102.08|0.0|1.0|-3.99|27.0|356.38|0.0|2.85|-4.09|0.0289|0.0|0.0|0.000104|-0.06954|4.6249|4.07|-1179.201105|575.01|334.21|0.2368|411.94|0.39584|0.68474|0.0579999999999999|-0.15517|-0.22471|0.03476467|-1179.080799|7.3979
8k_a46|-3.737070812|0|1|7.727094485|1|1|0.300205953|2.105349622|0.1436554669999999|-0.006208399|5.533389489|-0.061030265|0.0|-0.002099764|10.31928125|1|0.002202734|-0.030019362|-0.050069565|-0.510222233|2|0.73768327|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0.687020939|0|-0.0863473759999999|0.400181795|0.009441365|-61.98124174|104.0919365|187.86239430000003|-0.033099828|0.8265691140000001|-1.985989657|-44.4725532|70.036452|-23.74966689|68.75557551|0.4938768979999999|2328.360804|15.94634031|0.975803904|124.4394929|-1022.446432|-468.6373459|1723.969585|865.6610153999999|8.080799245|1.0|0.0|1.0|1.0|3.94|2.82|0.24|5.37|124.17|1.0|132.47|0.0|1.0|-5.74|34.0|474.58|0.0|3.29|-5.13|0.00355|0.0|0.0|1.03e-06|-0.0398699999999999|5.0379|7.63|-1845.257085|742.04|302.15|0.1354|642.39|0.41618|0.5577300000000001|0.1166|-0.16967|-0.20954|0.04718819|-1845.037411|6.8327
17b_a50|0.0|0|2|7.934155233999999|1|1|1.348984601|4.35392516|-0.145258626|-0.002181823|5.82008293|0.035558152|2.206759705|0.012409091|10.94500663|2|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|1|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|9.9094658|47.42733742|-0.02681014|0.803386523|-1.662228695|-23.14256283|59.65808461|-18.65764227|42.23167946|0.4835366239999999|1948.148592|16.11918162|0.936245718|136.82673369999998|-805.0189948|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|1.0|4.17|3.57|0.35|4.92|51.77|3.0|131.39|0.0|1.0|-4.75|32.0|426.56|1.0|3.87|-4.91|0.0052|0.0|0.0|1.22e-05|-0.0318|4.2447|3.77|-1337.164673|752.09|306.75|0.1817|647.75|0.6269899999999999|0.66195|0.1758|-0.16699|-0.19879|0.02640483|-1336.899093|6.9136
4p_a46|0.0|0|1|7.825245291|1|1|1.134636977|2.102855253|-0.060700883|-0.004413243|5.587248657999999|-0.164311513|0.0|0.005152176|10.93681929|1|0.004453195|0.066453878|0.101602982|-0.369670745|0|0.7471162309999999|0.747019097|-0.078703563|-0.1623103719999999|0.7911509609999999|0.751334374|0|-0.083274013|0.3352802039999999|0.007398064|-56.55658053|175.10295019999998|53.32991189|-0.029978645|0.87420565|-1.498932241|-32.07534663|51.05047787|-17.00200781|60.7522985|0.423511708|2219.4587530000003|10.10955243|0.734640605|71.34266847|-482.1236438|-424.4519674|972.4260993|585.8536976|3.822678404|1.0|0.0|1.0|1.0|3.89|3.2|0.3|5.25|61.84|2.0|107.89|0.0|1.0|-5.8|27.0|357.45|1.0|4.25|-5.4|0.00144|0.0|0.0|3.2e-05|-0.0393|5.4796|4.89|-1129.618646|598.19|310.28|0.2363|537.47|0.43709|0.70138|0.0763|-0.16819|-0.20749|0.03979459|-1129.4459470000002|6.4672
9o_a24|0.0|1|0|6.605297921|1|1|1.294229152|0.0|-0.064667223|-0.007052095|4.59511985|-0.087807028|0.0|0.0012214139999999|10.94506726|1|0.002019902|0.00177843|0.00294424|-0.38043264|2|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|0|-0.08834189|0.6253256110000001|0.018492771|-51.29122728|32.50178358|133.0106596|-0.032911684|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|1906.512273|11.83284872|0.945954873|192.1999837|-562.6938294|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|0.0|1.0|1.0|3.96|2.84|0.04|4.36|92.79|1.0|120.73|0.0|1.0|-4.49|32.0|421.45|0.0|3.01|-4.4|0.0167|0.0|0.0|5.23e-06|-0.04527|5.8802|4.41|-1388.094657|611.03|290.75|0.1409|432.84|0.41688|0.65292|0.0288|-0.17826|-0.22353|0.0533144|-1387.945865|6.3507
32_a47|0.0|0|1|6.842683282|1|1|1.216307925|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|-0.013510009|1.6507707980000002|0.001861676|10.95005715|1|0.002350172|-0.077485193|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|1|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|28.55112477|106.9180086|-0.026060474|0.64116122|-1.381205148|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|2255.632049|15.53902041|0.794977846|258.5816152|-717.2238666000001|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|0.0|1.0|3.35|3.67|0.26|5.07|67.66|2.0|125.17|0.0|1.0|-4.81|31.0|436.91|0.0|3.94|-5.05|0.0038799999999999|0.0|0.0|6.55e-07|-0.05682|4.9046|2.97|-1778.0970140000002|692.49|336.65|0.2969|548.86|0.48011|0.68986|0.2839|-0.1509599999999999|-0.20778|0.03062031|-1777.90286|7.0
4b_a46|0.0|0|1|7.825245291|1|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|5.587248657999999|-0.082722572|0.0|0.012332859|10.96200942|1|0.011806162|-0.079238184|-0.123416853|-0.16915334|2|0.6901151990000001|0.7306307590000001|-0.263387881|-0.153841155|0.768651645|0.69830739|0|-0.070236212|0.27128814|0.007568202|-28.58477842|7.986637869|35.31914031|-0.0229342729999999|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|-12.50898928|32.7126858|0.428987199|1750.333702|10.09436488|0.751274223|103.3759991|-334.31474760000003|-338.6757579|756.2796491|538.4165208|4.343611349|1.0|0.0|0.0|1.0|3.9|3.03|0.38|4.77|43.6|1.0|101.7|0.0|1.0|-4.35|25.0|332.44|1.0|3.76|-4.63|0.00782|0.0|0.0|2.12e-05|-0.02729|4.5515|3.98|-1033.535029|588.79|272.4|0.1784|508.79|0.68682|0.68682|0.1784|-0.19082|-0.21811|0.02176759|-1033.378455|6.2612
20a_a10|0.0|0|1|7.535296702|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|-0.035536682|1.896409603|0.008214031|10.9296614|1|0.008297595|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.036092601|0.019448804|0.817646497|0.63495222|1|-0.072821454|0.591835899|0.013618456|-43.19189039|66.52185003|56.1599532|-0.028008251|0.733451892|-1.456429076|-28.10115947|58.1398225|-18.22250274|52.05222074|0.452402751|2021.669282|15.37476788|0.826159649|173.41938059999998|-616.5004457|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|0.0|1.0|1.0|3.48|3.63|0.11|5.77|76.62|2.0|126.35|0.0|1.0|-5.68|33.0|429.47|0.0|4.27|-5.59|0.0011|0.0|0.0|1.55e-07|-0.06611|4.7841|3.98|-1389.1321289999998|696.63|323.62|0.2738|524.02|0.50193|0.6864600000000001|107.0|-0.1613099999999999|-0.2274199999999999|0.03217287|-1388.957848|5.9208
7_a15|0.0|0|0|0.0|0|0|1.419941457|0.0|-0.2269896539999999|-0.010310394|0.0|0.145944639|0.0|-0.0013239329999999|10.95880715|0|0.002150323|-0.211522056|-0.310081401|-0.335491052|1|0.857287135|0.70084115|0.154068618|0.00364345|0.740089344|0.8115121240000001|0|-0.110819329|0.403524276|0.036600739|-41.29775265|103.8062879|88.02694557|-0.026500274|0.448664402|-1.2190126140000002|-22.92132733|85.26222186|-14.70834175|61.6121151|0.396557391|1624.468817|9.971755103|0.657158418|306.0056033|-375.5215702|56.98518567|1507.995102|474.9756287|23.75461091|1.0|1.0|1.0|0.0|3.16|3.14|0.15|4.64|61.84|2.0|99.77|0.0|1.0|-4.83|26.0|352.38|1.0|3.35|-4.49|0.0113|0.0|0.0|2.26e-05|-0.0284899999999999|4.4386|2.78|-1184.367098|580.73|330.67|0.3463|499.86|0.64652|0.70497|0.0169|-0.15605|-0.18454|0.01827873|-1184.224637|6644.0
A8301_a51|0.0|0|1|6.86171134|0|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|0.078523314|1.987294898|0.00740124|10.31321735|1|0.007083041|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|36.55933899|42.37868986|-0.032775831|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|2461.663545|13.24988678|0.922911768|94.18649643|-691.0718926|-461.0082758|1244.737752|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|3.49|3.5|0.04|5.52|87.72|2.0|129.04|0.0|1.0|-6.6|31.0|421.52|0.0|4.58|-5.93|0.000495|0.0|0.0|1.74e-07||||||||||||||||7.9208
7d_a10|0.0|0|1|7.535296702|1|1|1.34384996|2.087763133|-0.117302383|-0.00179944|5.4161004020000005|-0.042667459|1.591760572|0.00870171|10.929819300000002|1|0.008513576|-0.041520889|-0.089622042|-0.2018053139999999|2|0.531023495|0.809056885|0.0658971929999999|-0.051603612|0.869684772|0.525816226|1|-0.070901708|0.421731106|0.010495008|-31.47566249|12.32220006|84.32774259|-0.024733154|0.729585423|-1.063525614|-16.69900016|45.08492005|-13.12185056|37.04365163|0.484115691|1597.531619|11.82615475|0.938419104|143.4649092|-299.34991010000005|-243.607074|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|3.21|3.21|0.19|4.97|43.6|1.0|100.04|0.0|1.0|-4.22|26.0|344.38|1.0|3.95|-4.72|0.00654|0.0|0.0|5.04e-06|-0.05634|5.8433|3.49|-1129.175857|574.87|319.09|0.2593|417.68|0.32059|0.68393|0.0941|-0.1633099999999999|-0.21965|0.02250617|-1129.0552810000002|6.0325
1_a1 (SKF-104365)|0.0|0|1|7.535296702|1|1|0.626769342|2.196347317|0.011230812|-0.006055958|5.4161004020000005|-0.091086986|0.0|0.000663414|10.33812228|1|0.002250781|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|0|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|6.658828587|86.42113499|-0.029524467|0.709744919|-0.9743074|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|1551.362941|9.042613965|0.71469847|134.2517831|-208.4377919|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|1.0|2.97|2.68|0.12|4.28|56.01|0.0|81.72|0.0|1.0|-3.8|21.0|297.35|1.0|3.27|-4.02|0.0287|0.0|0.0|0.000295|-0.03482|3.8901|3.45|-1279.060907|491.18|318.72|0.2178|358.09|0.70081|0.70081|0.2178|-0.16142|-0.19624|0.02377006|-1279.017667|5.7959
12u_a30|0.0|0|0|7.412764017000001|2|2|0.604983445|0.0|0.028039604|-0.006935447|5.351858133|-0.091507428|0.0|0.002431329|10.31162873|1|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.467189145|1|0.8149999040000001|0.83236194|-0.055829439|-0.105767484|0.889479916|0.711738503|0|-0.097867106|0.477056017|0.015562896|-51.83732031|78.15130994|100.8445957|-0.03794847|0.810462868|-1.859475018|-34.72068676|75.26051582|-25.41792137|62.26136323|0.443167712|2608.6452440000003|14.01586754|0.7958728709999999|126.9521524|-834.2224549|-415.8966522|1536.749179|685.6665849999999|9.709034401|1.0|0.0|1.0|1.0|4.63|0.0|0.14|3.92|81.65|2.0|137.3|0.0|1.0|-6.58|31.0|467.37|0.0|3.59|-6.04|0.0004269999999999|0.0|0.0|7.39e-06|-0.0528299999999999|3.5003|5.08|-2494.927579|705.15|354.21|0.1502|559.16|0.6847|0.6847|0.1502|-0.1486299999999999|-0.20146|0.03472994|-2494.7995530000003|7.4647
12x_a30|0.0|0|0|7.412764017000001|2|2|0.604984021|0.0|0.044575215|-0.006008579|5.351858133|-0.0606216429999999|0.0|0.00604028|10.31162819|1|0.006346396|-0.053700437|-0.0922059569999999|-0.458718546|1|0.842068099|0.782514704|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|0|-0.091725339|0.398925866|0.014757946|-47.48669555|74.51844582|99.81775209|-0.035022402|0.824674971|-1.926232129|-31.35848986|68.52587215|-23.12752311|57.2323071|0.4490846539999999|2374.777496|14.14885734|0.815160907|115.7782842|-839.9917174000001|-428.8071293|1542.442557|754.3941655|7.953787804|1.0|0.0|1.0|1.0|4.86|0.0|0.21|3.23|81.65|2.0|137.21|0.0|1.0|-6.04|31.0|426.54|0.0|3.19|-5.46|0.00148|0.0|0.0|1.76e-05|-0.05093|3.4831|4.45|-1654.3784|703.75|355.95|0.1517|558.65|0.68589|0.68589|0.1517|-0.14783|-0.19876|0.03136007|-1654.183467|7.6556
12ah_a36|0.0|1|0|7.412764017000001|2|2|1.297013411|0.0|-0.050415481|-0.007648622|5.351858133|0.078459408|0.0|0.0005016269999999|10.95983779|1|0.0010871589999999|-0.103922055|-0.177407665|-0.444563583|1|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0|-0.1059368909999999|0.271553945|0.0184777819999999|-49.0084977|82.70705743|110.8777131|-0.038137281|0.768906425|-1.906864035|-31.66734951|80.02464883|-24.6427998|60.9481085|0.468162246|2334.380591|15.54445187|0.8802726820000001|149.3235124|-796.1600443|-347.5133554|1602.457659|629.5017194000001|11.57242717|1.0|0.0|0.0|1.0|4.73|0.0|0.14|2.54|69.2|1.0|128.76|0.0|1.0|-4.44|30.0|415.88|1.0|2.34|-4.59|0.0106|0.0|0.0|2.77e-05|-0.05637|5.2259|3.79|-1692.512868|682.21|328.07|0.6729|532.36|0.40051|0.6970000000000001|0.0485|-0.15434|-0.2107099999999999|0.03300341|-1692.369929|7.9586
12_a3|0.0|0|0|6.823286122000001|0|0|0.605020506|0.0|0.167987916|-0.009093383|4.727387819|-0.120694579|2.07135708|-0.006049098|10.31163031|1|-0.0045709459999999|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|-0.096133903|0.101891875|0.011076075|-44.07517037|239.2266101|80.99228663|-0.039584548|0.830418645|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|1064.221958|10.50748861|0.864908294|80.50854774|-303.3418921|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|3.2|2.17|0.0|4.01|92.93|1.0|90.49|0.0|1.0|-5.68|22.0|304.37|0.0|3.23|-4.84|0.0044|0.0|0.0|3.9500000000000005e-05|-0.06361|3263.0|2.94|-1272.125792|515.23|379.97|0.5056|361.95|0.69784|0.69784|0.5056|-0.13153|-0.19514|0.02620998|-1272.058487|5.45
11_a27|0.0|1|0|7.535296702|1|2|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|-0.080272515|1.3706083080000002|0.004538653|10.93910312|0|0.005111147|-0.041662169|-0.067428705|-0.488734846|2|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|1|-0.094820973|0.349764196|0.016171515|-42.27430065|143.3238715|124.5410133|-0.034296948|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|1646.903525|9.562117063|0.82770457|101.0845293|-451.0062644|-326.780942|1054.084273|504.209846|6.714661907000001|1.0|0.0|0.0|1.0|3.95|0.0|0.35|1.67|61.88|0.0|106.33|0.0|1.0|-3.68|26.0|345.4|1.0|2.04|-4.02|0.0326|0.0|0.0|0.000283|-0.05985|3.3426|4.54|-1122.433411|571.4|499.21|0.3492|415.32|0.6125|0.59222|0.0793|-0.1022|-0.16205|0.0226944|-1122.242519|8301.0
14s_a23|0.0|0|2|7.423568444|0|0|1.197958333|3.336763335|0.020458621|-0.005854379|5.351858133|0.049317519|0.740898446|0.010682694|10.31321812|2|0.009263715|-0.071484865|-0.13187015|-0.457212212|2|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|-0.080500435|0.2387634619999999|0.019970955|-35.30692476|30.34480575|46.42188642|-0.034255504|0.7748161659999999|-1.610008704|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|2316.634024|14.26730044|0.890072438|144.457092|-662.5696522999999|-352.5931977|1333.003252|633.3278634|11.11743642|0.0|0.0|1.0|0.0|3.45|3.66|0.05|4.67|105.02|2.0|125.29|0.0|1.0|-6.13|31.0|445.93|0.0|4.01|-5.55|0.00126|0.0|0.0|4.55e-06|-0.07783|3.6828|4.1|-2089.500101|668.66|336.66|0.3669|528.82|0.60323|0.60323|0.3669|-0.1515|-0.22933|0.02112956|-2089.352478|8.5482
22_a4|0.0|0|1|7.535296702|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|0.004808337|0.0|0.004765062|10.94586213|1|0.004237768|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.8404413829999999|0.755510052|0|-0.089955967|0.242642229|0.010702353|-45.61565825|162.9809584|66.70156956|-0.036468635|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|1477.437886|9.742413394|0.772804341|74.7444381|-311.62631919999995|-331.080892|767.88287|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|3.3|2.2|0.11|3.54|50.94|0.0|87.12|0.0|2.0|-3.77|22.0|289.33|1.0|2.81|-3.98|0.0301|0.0|0.0|0.0016699999999999|-0.03046|4.468999999999999|3.38|-934.240411|519.39|305.85|0.1675|400.29|628.0|0.65771|0.1293|-0.16754|-198.0|0.030263407|-934.171365|7.3279
12m_a36|0.0|1|0|7.412764017000001|2|2|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|0.14264424|0.0|-0.006653538|10.95440733|1|-0.004569485|-0.052743904|-0.090926893|-0.52644768|1|0.892815402|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|0|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|42.78660249|193.174369|-0.04260035|0.7471181240000001|-2.300418875|-45.120107|96.11918789|-28.57011677|82.51872026|0.465323422|2637.948424|13.67704354|0.8702895190000001|169.596372|-1034.676602|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|0.0|1.0|4.83|0.0|0.13|0.98|112.29|1.0|131.85|0.0|1.0|-4.1|32.0|424.46|0.0|1.26|-3.8|0.0676|0.0|0.0|0.000305|-0.05114|3.8658|3.88|-1401.6158890000002|692.4|320.72|0.4718|505.51|0.69382|0.69382|0.4718|-0.15879|-0.20993|0.03861003|-1401.446557|7.5229
12y_a30|0.0|0|0|7.412764017000001|2|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|-0.089502772|0.0|0.00604028|10.31162818|1|0.006346396|-0.053700437|-0.0922059569999999|-0.4579359229999999|1|0.842068099|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0.803183654|0|-0.091248521|0.374181804|0.0149823289999999|-47.598277|85.17057711|101.4221952|-0.034840345|0.820108145|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|2411.415644|14.55517927|0.804154433|120.7628216|-863.552275|-429.782246|1568.540572|754.3941655|8.299049218|1.0|0.0|1.0|1.0|4.86|0.0|0.21|3.23|81.65|2.0|137.21|0.0|1.0|-6.04|31.0|426.54|0.0|3.19|-5.46|0.00148|0.0|0.0|1.76e-05|-0.05065|5.1973|4.45|-1654.382468|728.75|357.11|0.2173|585.59|0.30617|0.6864399999999999|0.1489|-0.1475|-0.19815|0.0311422|-1654.190369|7.6576
19d_a38|0.0|1|0|7.412764017000001|2|2|1.297043205|0.0|0.013465335|-0.0120676969999999|5.351858133|0.019858574|0.0|-0.011156837|10.95446448|1|-0.00835812|-0.060668296|-0.128079012|-0.529632789|1|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.908591797|0.730686013|0|-0.1248815919999999|0.3509455999999999|0.024158903|-74.84120843|158.6487879|236.7675313|-0.04393982|0.7494816990000001|-2.372750256|-48.11018574|94.84426896|-28.24584108|90.37127996|0.478151237|2995.494247|13.52121974|0.916264002|161.0407189|-980.493036|-320.7487188|2035.106956|686.8472757999999|14.56661536|0.0|0.0|0.0|1.0|4.91|2.38|0.13|1.65|124.32|1.0|133.79|0.0|1.0|-3.87|33.0|444.46|0.0|1.94|-3.62|107.0|0.0|0.0|0.000175|-0.05091|5.3771|4.13|-1500.850957|679.08|338.89|0.3167|517.77|0.3356699999999999|0.6957800000000001|0.0699|-0.15054|-0.20145|0.04735828|-1500.683599|7.9586
SB431542_a8|0.0|1|1|7.535296702|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|0.096884952|0.0|-0.0075336219999999|10.94951956|1|-0.005306541|0.055198015|0.089375589|-0.494976661|1|0.76592324|0.762577159|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|0|-0.124595991|0.274152231|0.034730361|-76.82006387|170.1252996|260.1744351|-0.048754953|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|-29.18257067|97.60813043|0.476091179|1947.072021|14.04829994|0.908729075|143.157805|-803.5005528|-312.2404091|1764.391093|529.053307|15.07117296|0.0|0.0|1.0|1.0|3.35|2.75|0.05|2.72|112.23|1.0|109.21|0.0|1.0|-4.4|30.0|400.39|0.0|2.58|-4.14|0.0292|0.0|0.0|6.96e-05||||||||||||||||4.1019
12n_a36|-3.404662145|1|0|7.412764017000001|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|5.351858133|0.027627601|0.0|-0.006862238|10.31810354|1|-0.001160331|-0.15024383|-0.261631709|-0.5181211520000001|1|0.8183043390000001|0.81793955|0.162338703|-0.000421339|0.869718963|0.750657639|0|-0.115872034|0.239018516|0.0211044289999999|-60.42525197|67.52548352|189.4391835|-0.039955874|0.741751453|-2.317440678|-40.89805687|92.79755725|-27.04362074|74.70951411|0.454498749|3465.537153|12.58209967|0.833176363|174.79221719999998|-1061.639417|-327.25274110000004|2114.630173|805.2286932|14.3710571|0.0|0.0|0.0|1.0|5.03|0.0|0.17|2.15|123.75|1.0|142.02|0.0|1.0|-3.85|34.0|474.54|0.0|1.18|-3.72|0.0897|0.0|0.0|6.45e-05|-0.05056|5.3573|6.24|-1876.168847|714.14|340.78|0.3921|566.87|0.32172|0.7046600000000001|0.0155|-0.14928|-0.19984|0.03261661|-1875.961945|7.8239
