molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
47o_a18|0.0|0|0|0.0|0|7.03438793|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|0|-0.006238734|0.0|-0.4339284229999999|0.011121222|-0.038296569|0|-0.009467295|-0.103458566|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.733228144|-0.077288013|0.261785105|0.008692675|-56.13142962|-64.2280736|0.193127002|140.2610102|-0.034545459|82.54478365|-2.210909375|-40.76618466|70.23090572|62.44459815|0.493146875|2857.120021|-1605.70184|1393.529823|0.127246923|9.808930716|0.972958142|-1166.161955|28.74706708|0.008265369|931.8364349|1.0|1.0|1.0|3.0|4.17|0.0|0.25|18.0|-9.37|3.69|85.29|2.94|1.0|139.63|1.0|3.0|454.56|0.0|1.0|-5.08|0.000996|8.38e-06|0.00381|4.16|4.26e-10|1.93e-07|-0.0502|3.22|7.62|3.22|783.22|1352.29|706.49|0.69248|-1455.162559|0.5065|2.2316|-0.18223|0.02736851|2.8284|47.0|7.3279
11_a33|0.0|1|1|0.0|0|7.686621335|0.609352951|0.0|-0.151505631|-0.008708023|5.6869753560000005|0|0.055664124|1.979284901|-0.32219686|0.143981643|-0.008908194|3|0.105574347|-0.122478641|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|-0.070841241|0.229250542|0.033701864|-34.4118011|-50.94714637|0.142712759|69.3240686|-0.030847481|0.0|-1.048814353|-16.71585694|68.11455221|50.78279943|0.4673066279999999|2220.315582|-509.4714637|979.349175|0.447121614|5.24049311|0.8772525659999999|-247.4805685|27.10262364|0.035341374|335.4799765|1.0|1.0|1.0|1.0|3.19|2.31|0.13|19.0|-6.23|5.77|120.17|0.89|0.0|89.77|1.0|4.0|328.41|0.0|1.0|-4.38|0.00109|4.13e-05|0.0136|3.28|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|506.55|858.89|378.1|0.70381|-1669.202327|0.5408|3.1406|-0.19938|0.02055276|4.5998|5.0|8.3188
1i_a5|0.0|1|0|-4.358943904|0|6.605297921|1.219028472|0.0|-0.145964178|-0.006494891|4.59511985|2|0.018196138|0.0|-0.279280326|-0.174016111|-0.003198529|1|0.059972925|0.001493879|0.780175595|-0.058385936|-0.00496377|0.8436458929999999|0.513260607|-0.091178745|0.4729402929999999|0.008291428|-50.81756452|-46.82694838|0.112394438|62.64191946|-0.03570792|0.213644964|-1.428316788|-28.32266298|57.78921354|55.43870932|0.4697279689999999|2482.831286|-796.0581225|942.1618767|0.240540403|7.314842247|0.8858245220000001|-443.6750585|26.20475553|0.0196689|403.396385|1.0|1.0|1.0|1.0|2.83|2.04|0.05|23.0|-8.88|5.48|54.46|2.73|0.0|95.49|1.0|6.0|366.34|0.0|1.0|-4.97|0.00589|1.0800000000000002e-05|0.00396|3.95|1.3300000000000002e-09|4.86e-07|-0.05729|4.7243|3.58|4.3799|569.42|957.58|443.05|0.4571199999999999|-1288.210207|0.0207|2.6336|-0.23674|0.03383899|2.8939|24.0|7.6198
12s_a36|0.0|1|0|0.0|0|7.412764017000001|1.297044029|0.0|-0.057853364|-0.007059109|5.351858133|2|0.037454164|0.0|-0.4023692|0.0056370119999999|-0.050363149|1|0.063448144|-0.104118159|0.8060798779999999|-0.118671653|-0.086791463|0.856677627|0.856274847|-0.07216709|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|0.169662191|109.5085883|-0.035868226|10.23927133|-1.901015959|-30.06529118|76.34126108|59.13914165|0.4604765839999999|2710.355028|-1227.012177|2294.468358|0.245801617|7.545963801|0.853487672|-791.9759303|30.69639722|0.018222417|662.0530478999999|1.0|0.0|0.0|2.0|4.85|0.0|0.17|17.0|-6.97|3.24|69.2|2.24|0.0|128.72|1.0|4.0|395.46|1.0|0.0|-4.3|0.0274|5.05e-05|0.02|3.04|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|683.24|1150.67|523.72|0.6843600000000001|-1272.00109|0.0002|6.6068|-0.20467|0.03416928|8.7738|9.0|8.0458
12f_a30|0.0|0|0|-4.734662095|0|7.412764017000001|0.60498366|0.0|0.156569208|-0.015345198|5.351858133|2|0.1468972409999999|0.0|-0.874676289|-0.008663584|-0.046588557|1|0.4304505939999999|-0.077457998|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|-0.090450992|0.56363596|0.01570263|-63.81176255|-76.85198573|0.164253554|115.8783181|-0.0452183279999999|1.45550709|-2.396571368|-45.01820228|89.21786458|74.88972286|0.472521727|3305.792133|-1690.743686|2712.844784|0.184824668|8.366190175|0.8958126809999999|-1192.793275|39.1336968|0.01752821|696.6414817000001|1.0|0.0|0.0|1.0|4.73|0.0|0.17|17.0|-7.18|4.43|90.88|2.82|0.0|133.96|1.0|8.0|482.48|0.0|0.0|-5.92|9.63e-05|1.2e-06|0.000579|5.05|6.61e-08|3.19e-05|-0.05464|5.0587|5.52|3.5298|729.87|1225.63|574.31|0.32483|-1987.782125|0.1596|3.6633|-0.20422|0.03400408|4.6865|19.0|7.7144
21_a4|0.0|0|0|0.0|1|7.535296702|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|1|0.019346682|0.0|-0.131928225|-0.2897937889999999|-0.104638158|1|0.030586117|-0.063064908|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|-0.0571545999999999|0.239652988|0.020173071|-28.99048719|-38.7880598|0.067853265|34.4171635|-0.028676424|66.03320922|-1.147056976|-14.70482428|47.69702403|39.22285963|0.401240904|2045.488184|-581.8208971|1584.866567|0.276832377|5.961506745|0.670120767|-295.1166014|20.11362507|0.017563978|387.240586|1.0|1.0|1.0|0.0|3.37|2.92|0.16|17.0|-5.94|3.7|39.94|2.32|0.0|91.59|2.0|3.0|303.36|1.0|1.0|-4.19|0.0403|6.51e-05|0.0197|3.36|1.16e-06|0.000352|-0.02956|5.1623|3.31|4.0245|549.71|916.76|446.0|0.5260600000000001|-973.400097|0.1457|2.0282|-0.19588|0.020181098|2.9409|121.0|6.9172
28_a20|0.0|0|0|0.0|1|6.842683282|1.417203216|1.837209467|-0.013841559|-0.006492092|4.727387819|3|0.091462964|1.650185059|-0.363557127|0.0313932529999999|-0.039965901|1|0.155263557|-0.016955137|0.755701837|-0.104458316|-0.06654421|0.812553182|0.690655217|-0.086299346|0.3962228229999999|0.014682607|-57.59898971|-60.85602167|0.218249263|145.66665480000003|-0.035068957|88.39175809|-1.823585765|-38.44343857|71.98460956|67.39863895|0.468838001|2865.917291|-1217.120433|2449.815677|0.226358273|7.587188177000001|0.8826648009999999|-812.3457521|30.25452396|0.016673728|684.5377542|0.0|1.0|1.0|1.0|3.45|2.86|0.08|27.0|-8.8|3.93|99.58|1.73|0.0|122.8|1.0|5.0|420.47|0.0|1.0|-4.43|0.0159|3.72e-05|0.0156|2.68|1.57e-09|6.590000000000001e-07|-0.06242|4.7905|4.64|3.5798|704.42|1198.32|531.85|0.50352|-1368.085242|0.0153|3.5284|-0.21814|0.03534166|4.7428|255.0|6.5935
25_a47|0.0|0|1|0.0|1|6.86171134|1.30432753|1.234859637|0.037667531|-0.010144825|4.727387819|2|-0.055724653|1.087932079|-0.486951604|-0.035030495|0.002716049|1|-0.120903298|-0.108691353|0.8462332770000001|-0.077710529|0.004104478|0.906449648|0.622598899|-0.073339312|0.574771479|0.020224271|-44.52300552|-53.40631957|0.213041681|129.3338553|-0.031278972|51.5831002|-1.407553754|-27.0291331|71.17072517|56.80080434|0.4760601829999999|2704.5905190000003|-854.5011131000001|1514.111398|0.376125772|6.951055196|0.908616158|-518.7525876|30.43708613|0.029261935|513.2159236|0.0|1.0|1.0|2.0|3.26|3.27|0.1|21.0|-8.01|3.29|84.73|3.08|0.0|109.7|1.0|5.0|410.83|0.0|1.0|-4.82|0.00417|1.52e-05|0.00626|3.53|9.79e-09|4.02e-06|-0.06331|4.8002|4.78|3.9878|626.55|1062.81|491.7|0.53663|-1735.2218059999998|0.0702|3.8832|-0.22919|0.0285712999999999|5.1625|16.0|7.8
14p_a23|0.0|0|1|0.0|2|7.423568444|1.197963748|3.3252287430000003|0.044380583|-0.005975594|5.351858133|2|0.041987653|0.733042138|-0.310730878|-0.060144819|-0.053921569|2|0.080581604|-0.0686282459999999|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|-0.063033628|0.223758613|0.0221104079999999|-42.52653933|-54.50240143|0.076544251|51.64167457|-0.033660197|84.65359899|-1.615689464|-28.69113861|67.36602512|57.44364296|0.464933687|3010.721939|-1090.0480289999998|2170.5738260000003|0.248361701|9.014073839|0.868927227|-735.4165088|30.21311441|0.0190667019999999|646.2584547|0.0|0.0|1.0|1.0|3.48|3.28|0.04|26.0|-7.47|3.4|128.81|2.39|1.0|125.0|1.0|5.0|436.49|0.0|0.0|-4.9|0.0009109999999999|1.27e-05|0.00554|3.3|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|3.29|3.5752|699.61|1191.08|573.24|0.6816|-1721.933314|0.3802|7.4033|-0.2382|0.02935511|9986.0|3.0|8.5302
18c_a22|0.0|0|0|0.0|1|6.842683282|1.194229067|1.804590026|-0.191807441|-0.003749104|4.727387819|2|-0.044828537|1.642882533|-0.213698903|0.009519672|0.006275578|1|-0.081550274|-0.078828791|0.7669483559999999|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|-0.057956428|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|0.068926461|47.68404831|-0.028825841|15.22791009|-1.52776956|-27.73804808|67.73280290000001|53.82294919|0.4777430589999999|3090.601885|-1056.927003|2574.178324|0.317309976|7.332936064|0.914766316|-731.1931848999999|29.21094233|0.0215181079999999|779.8043336000001|1.0|1.0|1.0|1.0|3.56|3.3|0.08|27.0|-9.46|5.36|124.4|1.47|1.0|136.36|1.0|5.0|461.54|0.0|1.0|-5.1|0.000739|7.98e-06|0.0036799999999999|3.5|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.5|3.7222|707.08|1249.84|583.88|0.4609|-1783.277296|0.0817|1.2938|-0.22365|0.02279458|1.0733|26.0|7585.0
9n_a24|0.0|1|0|0.0|0|6.605297921|1.388847168|0.0|-0.2452954769999999|-0.003323852|4.59511985|2|-0.141205159|0.0|-0.182811885|-0.036651001|-0.03088354|1|-0.22754075|-0.12451554|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|-0.052106597|0.331008994|0.017608478|-35.21502941|-52.53031811|0.095443402|64.50319929|-0.026905672|24.72120326|-1.399094961|-23.79925701|67.36550766|47.11530904|0.4331595789999999|2542.730334|-945.545726|1361.307012|0.347873491|8.232847909|0.764164944|-639.0250449|27.88350328|0.021951174|631.9206508|1.0|1.0|1.0|1.0|3.17|2.6|0.17|23.0|-8.64|4.41|66.93|1.42|0.0|114.29|1.0|5.0|385.46|1.0|0.0|-4.29|0.0278|5.14e-05|0.0198|3.07|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|4.1028|686.19|1155.03|587.05|0.44042|-1238.856882|0.0334|2.8552|-0.20399|0.03188309|4.8123|19.0|7.7212
6e_a31|0.0|1|0|0.0|0|7.773594467000001|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|0|0.132664341|0.0|-0.784597028|-0.008757878|-0.0462850729999999|2|0.225356759|-0.002840672|0.78240875|-0.071378445|-0.072882794|0.841537966|0.795570315|-0.122985602|0.177030306|0.032627586|-74.99224589|-79.81721349|0.376659006|229.6732654|-0.046541668|99.0823033|-2.0943750530000003|-45.72760428|93.68572477|94.88738762|0.4782688439999999|2776.836977|-1277.075416|2188.417358|0.239502096|7.513687859|0.916695963|-778.7151665|37.31693873|0.022744048|536.6368656000001|1.0|1.0|1.0|2.0|3.55|2.62|0.1|22.0|-7.33|5.19|131.36|1.36|0.0|109.69|1.0|5.0|404.44|0.0|1.0|-4.66|0.000947|2.18e-05|0.00883|3.2|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|3.3083|634.34|1077.48|490.75|0.70391|-1652.445002|0.5103|5.8193|-0.18844|0.03676794|8.3583|0.37|6.4318
1_a3|0.0|0|0|0.0|0|6.823286122000001|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|2|-0.004409693|2.194605012|-0.248199745|0.038572075|0.032569462|0|-0.007705076|0.05038525|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.943582278|-0.098872259|0.521474118|0.008036786|-45.44133321|-42.54530997|0.2237487219999999|102.8341051|-0.034105115|0.0|-1.295994381|-20.88467272|49.05980305|49.13501083|0.4490711529999999|2012.9704|-595.6343396000001|1162.737831|0.207914282|4.984064981|0.8151164259999999|-273.7513925|19.78900457|0.014174378|373.1494221|1.0|1.0|1.0|1.0|3.83|0.0|0.18|16.0|-5.77|2.28|77.1|1.52|0.0|91.52|2.0|4.0|306.38|0.0|0.0|-3.3|261.0|0.000503|154.0|1.83|1.69e-06|0.000518|-53.0|5.8805|2.08|3.8645|496.09|845.2|316.61|0.30619|-1273.1763970000002|0.0096|2.2332|-0.21886|0.02599563|3.4319|724.0|6.1403
3c_a32|0.0|1|1|0.0|0|7.765993078999999|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|0|-0.0522536959999999|2.224112182|-0.270034997|-0.113334836|-0.01180891|3|-0.097512832|-0.0779821129999999|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|-0.0679200029999999|0.216289509|0.015118975|-34.91603827|-48.52416391|0.1112332809999999|57.18235134|-0.0288417079999999|0.0|-1.038301506|-17.94949454|57.94025396|42.68833949|0.423167668|2152.627425|-533.7658031000001|1393.156794|0.306047878|5.605165488|0.733606015|-274.3961469|21.36577928|0.018316536|370.5811396|1.0|1.0|1.0|1.0|3.22|2.95|0.19|19.0|-6.89|6.61|110.94|1.7|0.0|93.05|1.0|3.0|326.44|0.0|1.0|-4.91|0.000217|1.22e-05|0.00399|4.14|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|3.5169|544.22|903.81|425.74|0.7034600000000001|-1633.297494|0.5017|3123.0|-0.1970599999999999|0.02415856|5.0659|9.0|8.0458
4S4k_a46|0.0|0|0|0.173180233|1|7.825245291|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|1|-0.104665424|0.0|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.008544799|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.089589915|0.199356973|0.007749296|-47.49082053|-45.61628327|0.1082655419999999|57.39060501|-0.030477338|0.0|-1.46291223|-25.17446332|49.42345536|51.59865384|0.461984953|2105.538282|-775.4768155|1729.18312|0.132090036|5.523352655|0.858684076|-411.0733912|18.61456563|0.007182108|519.5743695|1.0|1.0|1.0|1.0|3.8|3.03|0.33|17.0|-6.61|4.26|50.94|2.84|0.0|100.96|1.0|3.0|333.43|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|4.0774|566.82|997.07|487.43|0.5716|-1053.202208|0.0654|2.2655|-0.1947|0.02628818|2.5693|197.0|6.7055
17e_a50|0.0|0|1|0.0|2|7.934155233999999|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|2|-0.011278897|2.2384546640000003|-0.141076059|-0.086639125|-0.114420412|2|-0.017965698|-0.1949741189999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|-0.046347299|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|0.069891795|48.62532158|-0.02665495|86.98647608|-1.67926185|-22.43349867|57.93079973|41.19554236|0.489797496|2883.936138|-1168.300905|1981.934841|0.196328886|8.52101688|0.960006062|-812.8136797000001|23.07468625|0.010255676|904.3172644|0.0|1.0|1.0|0.0|4.18|4.23|0.37|20.0|-7.33|4.23|51.77|2.91|0.0|138.0|1.0|4.0|438.57|1.0|0.0|-5.18|0.00589|6.58e-06|0.00288|4.08|4.63e-08|2.03e-05|-0.03156|4.2373|3.8|4.0298|757.34|1312.91|602.89|0.6322800000000001|-1374.927998|0.1785|6.7175|-0.19805|0.02761851|8.8326|155.0|6.8097
15_a3|0.0|0|0|0.0|0|6.823286122000001|0.619596467|0.0|0.079167398|-0.006742751|4.727387819|3|-0.182934001|1.809035179|-0.289938297|0.126641951|0.021805556|0|-0.325227172|-0.022386155|0.813015336|-0.103599654|0.036380489|0.866559772|0.911346861|-0.092342351|0.451058529|0.007901554|-47.26593592|-55.08588323|0.221091166|113.1667185|-0.037667|0.0|-1.50667999|-24.19332693|60.30684851|51.31038923|0.461565365|2116.88728|-771.2023653|1433.713715|0.149672503|5.371119692000001|0.85723565|-394.7441342|22.67368656|0.010200078|402.781061|1.0|1.0|1.0|1.0|4.12|0.0|0.24|16.0|-5.78|2.21|89.99|0.96|0.0|94.29|2.0|5.0|321.4|0.0|0.0|-3.02|547.0|0.000951|306.0|1.28|1.66e-06|0.000535|-0.06319|6.0077|2.33|3.7072|553.81|916.07|398.12|0.2843199999999999|-1328.531138|0.0173|1.9539|-0.22079|0.0228507|2.3271|25.0|7.6021
14_a4|0.0|0|0|0.0|1|7.535296702|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|1|-0.0135414919999999|0.0|-0.069682036|-0.08389836|0.117232935|1|-0.031578333|-0.016862096|0.77505994|0.158051825|0.204594017|0.843811017|0.500893739|-0.065776751|0.218112446|0.013047382|-29.91067393|-32.31961528|0.148961754|67.73740575|-0.03015272|85.72299913|-0.995039765|-13.60128622|39.49511556|35.84371234|0.40126838|1911.448021|-452.4746139|1378.961008|0.231542789|5.304461808|0.6701974079999999|-205.7538638|17.84270058|0.015779688|280.2639278|1.0|0.0|0.0|0.0|3.14|2.39|0.06|17.0|-5.71|3.59|30.71|2.82|0.0|80.09|2.0|3.0|277.3|1.0|1.0|-3.97|0.11|0.000106|0.0295|3.09|1.95e-06|0.000539|-0.03639|4.5233|3.22|4.2312|475.32|794.51|353.16|0.53298|-918.851356|0.1067|2.3797|-0.2102|0.020300099|3.3312|1.32|5.8794
47t_a18|0.0|0|0|0.0|0|7.03438793|1.25117758|0.0|0.1115820769999999|-0.0128248239999999|4.844187086|0|0.018018036|0.0|-0.756664598|-0.011641394|-0.04785474|0|0.027313444|-0.068787175|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|-0.119202068|0.240001773|0.014067024|-79.78154029|-69.13537385|0.32796681|219.5070758|-0.040580402|78.43695402|-2.272502492|-53.39751484|80.00407742|89.19655162|0.49779009|2872.533415|-1520.978225|1326.524873|0.195468477|8.780037801|0.991199259|-1017.985577|33.75918118|0.016238994|747.6927426|0.0|0.0|0.0|3.0|3.86|0.0|0.15|18.0|-7.51|2.6|110.56|1.64|1.0|129.21|1.0|4.0|441.48|0.0|0.0|-4.77|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|3.09e-08|1.36e-05|-0.06822|3.1164|9.4|3.1164|703.76|1218.95|601.36|0.6895100000000001|-1470.528808|0.5502|7.7656|-0.19514|0.03767603|9.6938|782.0|6.1068
17_a4|0.0|0|0|-4.533317957|1|7.535296702|1.219995452|1.690442177|-0.188642713|-0.006491052|5.4161004020000005|1|-0.01849014|0.0|-0.25315101|-0.3948966229999999|-0.094767116|1|-0.073733221|-0.0179434139999999|0.772721853|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|-0.0887214819999999|0.332034943|0.01061251|-45.75108579|-46.06264282|0.111208775|57.34712812|-0.042181562|0.0|-1.5185362180000002|-23.59250328|52.67753395|51.22364842|0.4440629029999999|2351.601697|-783.0649279|1658.726841|0.138303414|5.923504372999999|0.798764653|-403.8037909|25.24299609|0.012827738|319.5521911|1.0|0.0|0.0|0.0|3.31|2.94|0.11|17.0|-6.56|4.59|30.71|3.66|0.0|85.09|1.0|6.0|345.29|0.0|1.0|-4.81|0.0152|1.5399999999999998e-05|0.00532|4.01|2.74e-07|9.44e-05|-0.04186|4.3363|4.44|4.3363|527.39|873.5|413.28|0.47353|-1255.881628|0.2045|4.8197|-0.21745|0.02636403|6.3221|877.0|6057.0
4_a38 (LY-2157299)|0.0|0|0|0.0|1|7.535296702|1.343847059|2.0959524330000003|0.050460026|-0.00638266|5.4161004020000005|2|-0.0501467259999999|1.721297609|-0.325515636|-0.159241692|-0.020954339|1|-0.083399128|0.028964355|0.8099394329999999|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|-0.092570349|0.459041332|0.01243241|-52.90108631|-51.11565158|0.2456862269999999|140.40206619999998|-0.03235283|71.22674185|-1.520583011|-30.23133173|58.99645489|60.00582329|0.487041509|2501.945802|-868.9660769|1686.693134|0.213882939|6.54753874|0.949475478|-496.5871888|23.51893991|0.01379043|542.7276591|0.0|1.0|1.0|1.0|3.27|2.6|0.18|21.0|-7.13|3.69|86.69|1.84|0.0|108.18|1.0|4.0|369.42|0.0|1.0|-3.99|52.0|0.000102|0.0375|2.39|7.45e-08|2.75e-05|-0.06|4.65|3.95|3.78|617.61|1048.31|449.44|0.4|-1198.442536|0.06|5.9043|-0.22|0.03652312|7.6529|69.0|7.1586
4k_a46|0.0|0|0|0.173180233|1|7.825245291|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|1|-0.104665424|0.0|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.008544799|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.091943864|0.260665072|0.007038271|-49.65634024|-46.76051618|0.121088629|65.39662252|-0.0306644389999999|0.0|-1.471893066|-26.8180173|50.48291318|53.45751583|0.417368922|2104.876032|-794.928775|1912.936687|0.126761926|5.726809252000001|0.7163519709999999|-429.3190666|18.96506421|0.006892404|519.5743695|1.0|1.0|1.0|1.0|3.8|3.03|0.33|17.0|-6.61|4.26|50.94|2.84|0.0|100.96|1.0|3.0|333.43|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|8.28e-05|-0.01712|5.4228|4.52|4.4485|582.84|1001.96|500.36|0.39943|-1053.196897|0.1505|4.0015|-0.20254|0.03653474|5.7714|0.08|7.0969
17a_a6|0.0|1|0|0.0|0|7.412764017000001|1.424257628|0.0|0.101940358|-0.012704951|5.351858133|1|0.04129257|0.0|-0.686067347|0.078798543|-0.060774312|1|0.068338372|-0.10896749|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|-0.096082495|0.350977745|0.031147305|-63.02857512|-71.75703418|0.2469173469999999|161.9738174|-0.041567592|554.1936506|-2.078379577|-41.34573382|84.75077935|83.46070738|0.483320982|2816.084228|-1363.383649|2217.333474|0.22806502|8.337470517|0.935437602|-894.3577948999999|35.323795000000004|0.019808023|627.4287311|1.0|1.0|1.0|2.0|3.52|2.88|0.12|23.0|-9.01|4.98|95.85|1.7|0.0|116.79|1.0|5.0|409.44|0.0|1.0|-5.17|0.000637|6.69e-06|0.00274|4.09|9.77e-10|4e-07|-0.05753|3.5421|4.04|2.9753|696.96|1167.16|574.02|0.69627|-1349.830672|0.0101|4.1627|-0.18178|0.02379552|5604.0|24.0|7.6198
14c_a22|0.0|0|0|0.0|1|6.842683282|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|2|-0.026986769|1.568396937|-0.298463715|-0.023927419|0.006275578|1|-0.047249795|-0.0917078119999999|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|-0.067475189|0.6160012029999999|0.024569649|-48.57709197|-57.64986681|0.133423541|96.05497587|-0.030217952|78.22334636|-1.60155147|-34.9718749|75.5139152|66.26540251|0.462147828|3079.4894480000003|-1152.997336|2092.7515510000003|0.33831271|8.626337592|0.8592469290000001|-830.0718911|32.87756477|0.024813755|731.8178649|0.0|1.0|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|3.9|109.38|1.08|0.0|128.77|1.0|6.0|445.48|0.0|0.0|-4.62|0.00618|2.4e-05|0.0107|2.9|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3.6741|715.52|1241.55|575.8|0.3078|-1460.324494|0.0694|7.3824|-0.22807|0.03150011|9.04|153.0|6.8153
18a_a22|0.0|0|0|0.0|1|6.842683282|1.194229718|1.854982521|-0.197348157|-0.003488994|4.727387819|2|0.033735832|1.6891461019999998|-0.19538364|-0.021976395|-0.015194063|1|0.059645624|-0.0835538409999999|0.7329701259999999|-0.042139855|-0.027029438|0.7881113679999999|0.722009212|-0.050645213|0.573315195|0.01713283|-34.36220678|-51.6464295|0.073464296|49.84469832|-0.029276847|18.5219848|-1.5223960559999998|-23.31437056|64.80092090000001|45.98663929|0.487405342|2898.068989|-1032.92859|2213.859172|0.289532802|7.037677899|0.950859191|-700.830423|27.95908297|0.0193879289999999|730.9420477000001|1.0|1.0|1.0|1.0|3.49|3.17|0.08|27.0|-9.4|5.32|100.61|2.13|1.0|131.64|1.0|4.0|436.53|0.0|1.0|-5.16|0.00113|6.98e-06|0.00305|3.78|3.95e-10|1.73e-07|-0.0706799999999999|5.0214|3.69|3.4832|695.35|1211.84|531.16|0.35107|-1691.036502|0.0354|3851.0|-0.21148|0.01932946|5.3946|13.0|7.8861
