molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
15d_a10|0|0|0|0.0|1|1.343850133|2.147544195|-0.233802395|5.4161004020000005|0.0370874879999999|3|0.031742919|-0.059217023|0.010215823|-0.140487312|10.92970801|1|0.011249462|-0.092884337|-0.1786649189999999|2|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|1|0.87609771|-0.070612242|0.565801561|-47.58559595|67.59624856|83.49776405|-0.018829931|-32.06793721|141.0919598|0.471900166|-1.129795872|66.95020436|0.473858537|2967.522813|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|0.900629528|355.8865234|26.89020509|1613.412305|0.0|1.0|1.0|1.0|0.0|3.71|4.01|21.0|-7.82|4.14|3.44|65.3|1.54|131.43|0.0|1.0|6.0|-3.78|33.0|6.0|0.0|-4.38|0.000167|4.1200000000000005e-05|0.0|0.0|6.62e-06|-0.05002|5.6004|3.8591|-1430.8144619999998|1266.87|321.28|312.0|221.39|565.91|0.3685|0.6814100000000001|-1430.733658|0.0856|-0.23696253|-1430.795367|7.1612
12p_a30|0|0|0|0.0|0|0.604984421|0.0|0.038440292|5.351858133|-0.031328052|2|0.040899471|-0.062956958|0.005613018|0.000321545|10.31162861|1|0.005965451|-0.109773594|-0.053644471|1|0.7867133140000001|-0.051402518|-0.2210072669999999|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.094870978|0.371591982|-60.65858419|75.21136863|100.1386407|-0.0364888379999999|-38.78387161|0.0|0.8199554720000001|-1.897419563|68.98315679|0.469983155|2783.628159|-1213.171684|2326.5244390000003|-14.91687369|0.180044528|0.886732486|115.116829|28.4530386|1479.558007|1.0|1.0|1.0|0.0|1.0|4.76|0.0|17.0|-7.01|4.35|2.93|81.65|3.04|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|0.0|-5.15|2.21e-06|7.05e-06|0.0|0.0|4.02e-05|-0.05169|5.1922|3.4955|-1615.094336|1167.16|354.69|0.1768|238.79|526.91|0.33929|0.68561|-1614.830085|0.1527|0.03198743|-1614.890598|7.7721
6a_a40|0|0|0|0.0|1|0.604893625|1.78213955|0.117890918|6.401917197|-0.077397672|0|0.035707071|-0.146542353|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.272320301|-0.021759541|0|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|1|0.733750993|-0.117413572|0.360858579|-73.33687786|185.06174|166.2999483|-0.049149867|-45.80643937|36.84483305|0.8678518190000001|-2.113444291|81.37714586|0.41480944|2936.1501780000003|-1320.063801|2536.88262|-19.17478857|0.132148181|0.708845065|82.54016015|35.37373259|1521.070502|1.0|1.0|0.0|1.0|1.0|3.99|3.01|14.0|-4.05|4.38|3.07|173.43|1.62|120.14|1.0|2.0|5.0|-7.11|29.0|5.0|1.0|-4.99|7.85e-08|1.03e-05|1.0|0.0|0.0396|-0.0926|2.9836|2.9836|-2371.579899|1103.4|415.55|0.4015|415.55|497.78|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|0.01952089|-2371.443161|7.3979
IN1233_a59|1|0|0|0.0|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|2|0.0396875|0.163548857|-0.005614194|-0.011236836|10.93301779|1|-0.004071701|0.268927191|0.001996439|2|0.74801464|-0.107446431|-0.090732503|0.80310139|0.778639593|1|0.7613246490000001|-0.095213818|0.356444983|-63.36348363|318.5587088|158.8351574|-0.035929742|-42.16752524|83.1557517|0.810795898|-1.904276352|72.32484741|0.483639625|2809.840422|-1267.269673|1822.396842|-15.91227368|0.1892041019999999|0.936631949|125.91272279999998|29.49046561|1562.994677|1.0|1.0|1.0|1.0|2.0|3.48|2.76|27.0|-10.0|5.54|4.69|97.55|2.06|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|0.0|-5.16|2.54e-06|6.91e-06|0.0|0.0|4.17e-08|-0.05605|5.2194|3.5355|-1352.351584|1204.16|350.69|0.2623|237.54|531.14|0.51285|0.6953699999999999|-1352.073755|0.2011|0.02473496|-1352.135303|7.4685
A7701_a51|1|0|0|0.0|0|1.390164251|0.0|-0.221071791|4.59511985|-0.0162614089999999|2|0.031405229|0.070581466|0.008062393|0.058290286|10.93031118|1|0.00740235|0.119725261|0.036217274|2|0.7451039290000001|0.00552665|-0.0533751959999999|0.8092075540000001|0.688876851|1|0.865114773|-0.078131694|0.514530959|-36.09660744|146.2104641|62.31656919|-0.030384547|-16.67652408|0.0|0.799046392|-1.09384371|41.87351682|0.420350923|1959.582581|-505.3525041|1108.114062|-6.485314917999999|0.200953608|0.7251817340000001|92.83996262|17.56790307|632.4445105000001|1.0|0.0|1.0|1.0|1.0|2.66|2.05|21.0|-7.58|4.46|4.0|54.46|1.98|87.52|0.0|1.0|2.0|-3.95|22.0|3.0|0.0|-4.17|0.000111|6.790000000000001e-05|0.0|0.0|7.5e-06||||||||||||||||7.6021
9_a27|1|0|0|0.0|1|1.391067068|1.830911754|0.164227115|4.727387819|-0.050617284|2|0.042847222|-0.152086653|0.00611794|-0.051160217|10.93740461|1|0.00651856|-0.2559122789999999|-0.101933162|2|0.8214321609999999|0.017503266|-0.071974951|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.088404481|0.36853691|-45.58003501|128.27738490000002|103.702486|-0.033677898|-23.50038785|65.12542467|0.7892801540000001|-1.414471696|53.0685473|0.466349763|2256.4955670000004|-729.2805601|1463.168883|-8.952528705|0.210719846|0.873886547|108.6440173|21.99956856|923.9818797|1.0|1.0|0.0|1.0|1.0|3.12|2.62|21.0|-7.06|3.85|3.04|76.46|2.66|97.46|0.0|1.0|3.0|-4.06|25.0|4.0|0.0|-4.08|8.66e-05|8.28e-05|0.0|0.0|2.88e-05|-0.0471|5.5421|4.1673|-1083.143348|945.35|297.52|0.1982|223.71|425.08|0.35593|0.59444|-1082.965434|134.0|0.02461151|-1083.017359|8699.0
12at_a36|1|0|0|0.0|0|1.297042863|0.0|-0.04229234|5.351858133|-0.073048351|2|0.039952719|0.054794728|-0.001148437|-0.076129505|10.95446888|1|0.000906224|0.091520225|-0.136151085|1|0.8384626709999999|-0.08859337|-0.063825255|0.890810337|0.7767870459999999|0|0.751856692|-0.110637955|0.301423347|-76.61315774|95.16663336|171.8311073|-0.037537878|-53.05210062|80.75773169|0.6744421970000001|-2.102121151|95.60375457|0.49342323|3041.832389|-1455.649997|2388.600265|-17.99981985|0.325557803|0.974034457|225.4381077|38.54110857|2158.30208|1.0|0.0|1.0|0.0|2.0|4.9|0.0|17.0|-6.62|2.7|1.67|95.5|1.89|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|0.0|-4.08|6.579999999999999e-05|8.36e-05|0.0|0.0|0.000106|-0.05703|4.7133|3.8408|-1460.833958|1238.61|322.81|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|0.2076|0.03651452|-1460.61293|7.1079
3_a4|0|0|0|0.0|1|1.343866299|2.147369615|-0.241609351|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|0.011825591|-0.010537082|10.92992985|1|0.011276682|-0.129930078|-0.048796855|2|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|1|0.919804716|-0.06572153|0.462670692|-31.92506825|12.23442244|38.95587796|-0.024645574|-15.5080075|40.30885999|0.7196876640000001|-0.985822953|39.38579676|0.430553837|2159.04913|-478.8760237|1602.411021|-5.815502811|0.280312336|0.7560922609999999|136.1652785|16.63485592|665.3942366|1.0|0.0|1.0|1.0|0.0|2.99|2.86|21.0|-7.19|4.02|4.11|43.6|2.44|95.12|0.0|1.0|2.0|-3.7|24.0|3.0|0.0|-4.26|0.000198|5.520000000000001e-05|0.0|0.0|2.03e-05|-0.04964|4.9088|4.0639|-990.6395508|905.23|305.09|0.1415|252.57|350.36|0.58445|0.58615|-990.467184|0.0871|0.024645265|-990.514888|6983.0
8a_a32|1|1|1|0.0|0|0.609420757|0.0|-0.0755556459999999|5.733341277|-0.056633919|0|0.04008547|-0.0281981579999999|-0.003484915|-0.020716518|10.31100269|3|-0.001662219|-0.050766252|-0.0852122769999999|0|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|1|0.814553726|-0.109412858|0.221908108|-68.61558335|73.64907732|116.298071|-0.035678106|-43.03057598|66.81560596|0.7490845290000001|-1.641192863|79.73671389|0.480024324|2574.085885|-1029.23375|3312.822051|-14.03170956|0.250915471|0.923166883|157.3554684|29.86932167|1373.988797|1.0|1.0|1.0|1.0|2.0|3.48|3.67|19.0|-7.65|6.49|4.65|140.04|1.37|110.69|1.0|1.0|7.0|-6.82|27.0|4.0|1.0|-4.99|1.5199999999999998e-07|1.02e-05|0.0|0.0|8.86e-06|-0.06166|3562.0|3562.0|-1880.767206|1110.23|348.07|0.4315|348.07|566.07|0.70316|0.70316|-1880.536478|0.4315|0.03498398|-1880.595748|7.3468
11d_a31|1|0|0|0.0|0|0.610136352|0.0|0.064475882|5.733341277|-0.116385886|0|0.0388738739999999|0.016799834|-0.009496378|-0.092360393|10.31169874|2|-0.006496772|0.026806221|-0.096447723|0|0.822077662|-0.057505249|-0.13169885|0.868115289|0.78396996|0|0.585212816|-0.134048091|0.197166451|-82.06512842|296.2476128|253.9354598|-0.040797245|-50.24081482|91.25756269|0.6817705409999999|-1.87667327|98.8237718|0.4816588089999999|2532.447962|-1148.911798|2039.207676|-15.29068277|0.318229459|0.929231204|194.8221811|36.63453013|1685.188386|1.0|1.0|1.0|1.0|2.0|3.6|2.83|16.0|-6.23|5.43|4.03|125.57|1.26|102.13|0.0|1.0|7.0|-5.48|27.0|6.0|0.0|-4.2|3.33e-06|6.26e-05|0.0|0.0|0.000225|-0.03404|3.8009|3.8009|-1598.7152199999998|1077.69|326.2|0.2642|326.2|551.86|703.0|703.0|-1598.4848980000002|0.2642|0.04390452|-1598.546288|7.5229
14aa_a23|0|1|1|0.0|2|1.19796312|3.4143268310000003|0.066582026|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.013012022|-0.029037128|10.313217300000002|2|0.012103325|0.055934795|-0.074579388|2|0.75434493|0.055269665|-0.070471939|0.8072028240000001|0.693959193|1|0.924108042|-0.076107469|0.204831806|-51.83122853|40.49537336|51.68445972|-0.03159178|-35.2984572|83.27171526|0.796659447|-1.6743643259999998|61.21989213|0.4930525229999999|2941.302235|-1140.287028|2263.821505|-14.65218978|0.203340553|0.972590939|138.4803717|27.00633206|1431.335599|0.0|1.0|1.0|1.0|1.0|3.63|3.68|26.0|-8.16|4.4|4.63|105.02|3.45|130.22|0.0|1.0|5.0|-6.23|32.0|4.0|0.0|-5.55|5.9e-07|2.81e-06|0.0|0.0|3.07e-06|-0.0708299999999999|3.5934|3.5934|-1708.5626|1231.11|345.03|0.4157|345.03|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|0.02033777|-1708.338059|8451.0
12az_a36|1|0|0|0.0|0|1.297042831|0.0|-0.196183836|5.351858133|-0.040156368|2|0.040566449|0.078817323|0.000482522|-0.024018255|10.95957115|1|0.002872872|0.129156742|-0.176729938|1|0.812921349|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|0|0.819163613|-0.10786263|0.411597359|-75.58351856|60.11023222|126.71905359999998|-0.033474609|-52.96429617|8.104966044|0.583865006|-1.941527339|99.82512582|0.462897841|3039.528467|-1360.503334|2455.7577530000003|-16.43719536|0.416134994|0.861843195|291.60189260000004|40.17530387|2330.167624|1.0|0.0|1.0|1.0|2.0|4.96|0.0|17.0|-6.79|2.83|1.9|87.66|1.42|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|0.0|-4.15|7.75e-05|7.13e-05|0.0|0.0|7.11e-05|-0.04967|3.8863|3.6095|-1461.990465|1252.18|343.5|0.4383|319.03|576.54|0.69385|0.70333|-1461.686269|0.0146|0.02800521|-1461.750394|7.2366
5_a15|0|0|0|0.0|0|1.419941043|0.0|-0.222657379|0.0|-0.044921287|2|0.035982906|0.0729170329999999|0.000420839|-0.0156037999999999|10.95880662|0|0.003194793|0.1093187759999999|-0.187421793|2|0.704479781|0.092692253|0.020920163|0.74438723|0.7950674740000001|0|0.8740541479999999|-0.0989946469999999|0.743577162|-73.61131563|119.95308020000002|93.65193084|-0.0273088679999999|-54.73655332|64.12413387|0.5089899720000001|-1.583914356|100.6631306|0.486150431|2940.77098|-1177.78105|2179.757502|-15.09973885|0.491010028|0.946094849|365.1095806|39.89581513|2313.9572780000003|1.0|1.0|1.0|1.0|1.0|3.79|3.68|24.0|-9.65|4.92|6.01|74.73|2.0|127.97|0.0|1.0|8.0|-6.16|33.0|6.0|1.0|-5.66|6.86e-07|2.18e-06|0.0|0.0|9.970000000000001e-08|-0.03714|4.3299|3.6257|-1470.816175|1272.84|341.96|291.0|286.35|629.67|0.62664|0.70244|-1470.487858|0.0199|0.03640044|-1470.55517|7.8861
15_a4|0|0|0|0.0|1|1.399867493|1.956386054|-0.159419214|5.4161004020000005|-0.061469545|1|0.044357639|0.0432718859999999|0.009823083|-0.1979518539999999|10.94611612|1|0.00918585|0.097046535|-0.017259078|1|0.772721853|0.095534883|0.036363636|0.8347553529999999|0.509447294|0|0.867716376|-0.073738544|0.2517542889999999|-35.36161572|12.70877085|63.43714456|-0.030724393|-16.95780525|86.01453643|0.8438913020000001|-1.106078158|40.03406565|0.437696617|1973.978183|-530.4242358|1495.715718|-7.065752187|0.156108698|0.7783994009999999|74.8625551|17.45960235|628.5456843999999|1.0|0.0|1.0|0.0|0.0|3.28|3.01|17.0|-6.09|4.09|4.4|30.71|3.05|85.06|0.0|1.0|2.0|-3.82|22.0|3.0|0.0|-4.28|0.000152|5.19e-05|0.0|0.0|0.000235|-0.03539|4.5048|4.2148|-958.270023|848.47|294.16|0.1996|275.22|396.58|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|0.018092091|-958.195344|6757.0
14ae_a23|0|1|1|0.0|2|1.1979624290000002|3.338149829|-0.033049777|5.351858133|-0.029948314|2|0.042903564|0.026913008|0.008996289|-0.0174992419999999|10.31321689|2|0.009675528|0.047563299|-0.143336826|2|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|0.7317531540000001|1|0.872362051|-0.087074783|0.202342743|-62.38566188|111.4422142|91.4475768|-0.0269140239999999|-44.69687612|110.5716332|0.53040766|-1.480271319|87.09501229|0.479058976|3212.850883|-1060.556252|2575.36078|-13.81539807|0.46959234|0.919603093|336.444465|36.35475577|1999.511567|0.0|1.0|1.0|1.0|1.0|3.74|3.76|26.0|-7.6|3.48|4.03|123.48|2.42|133.27|0.0|1.0|7.0|-5.8|34.0|6.0|0.0|-5.08|1.6e-06|8.22e-06|0.0|0.0|1.17e-05|-0.07122|3.6036|3.6036|-1858.967022|1285.52|344.06|0.3205|344.06|627.57|0.58144|0.58144|-1858.675325|0.3205|0.01449323|-1858.7404850000005|8.6038
12e_a31|1|0|0|0.0|0|0.610134116|0.0|0.052663358|5.733341277|-0.044316064|0|0.037098765|0.0113193469999999|-0.002475146|-0.107630327|10.3116965|2|-0.000231353|0.01824365|-0.08867626|0|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.76012894|0|0.721526766|-0.1099563869999999|0.2642991189999999|-79.96257188|166.1479229|202.5115275|-0.036652129|-58.15044546|595.9853231000001|0.725120432|-2.089171358|95.1187282|0.474858042|3040.353774|-1519.288866|1899.851187|-19.38348182|0.274879568|0.904247004|199.8981394|36.75829484|2095.222806|1.0|1.0|1.0|1.0|2.0|3.87|3.72|22.0|-9.31|6.69|5.4|117.37|2.21|129.38|0.0|1.0|9.0|-6.66|33.0|5.0|0.0|-5.42|2.16e-07|3.83e-06|0.0|0.0|2.27e-07|-0.03445|5.3264|3.8391|-1809.899887|1308.13|322.95|0.3831|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|0.2627|0.04614662|-1809.650069|6.7696
15_a31|1|0|0|0.0|0|0.610137926|0.0|0.1893807519999999|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|-0.011797858|-0.070065105|10.31169996|2|-0.007631228|-0.052339921|-0.157560864|0|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0.782925607|0|0.567108776|-0.131697567|0.287991212|-70.00513464|141.1489667|230.1075793|-0.041588706|-37.21191643|514.6215199|0.641533577|-1.58037081|88.05886218|0.466164359|2351.566145|-840.0616157|1675.977147|-11.75113151|0.358466423|0.873235738|190.5463457|34.45943505|1309.458532|0.0|1.0|1.0|1.0|2.0|3.31|1.64|16.0|-5.66|4.12|3.0|117.37|0.41|90.47|0.0|2.0|4.0|-4.28|24.0|5.0|0.0|-3.57|5.27e-05|0.000272|0.0|0.0|0.000749|-0.04192|4569.0|4569.0|-1460.900291|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|0.03843988|-1460.790873|5.9586
6e_a40|0|0|0|0.0|1|0.604892975|1.75595616|0.128035402|6.401917197|-0.074872854|0|0.039160494|-0.15110197|-0.0026177839999999|0.103594243|10.30179954|2|-0.002992481|-0.276969278|-0.020200684|0|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|1|0.74620476|-0.1164147119999999|0.376602018|-76.50178121|185.1473293|166.7812216|-0.04873174|-50.27304895|35.33106374|0.866991176|-2.095464821|84.95203628|0.441911406|3075.060648|-1377.032062|3854.417113|-21.04453212|0.133008824|0.791830204|87.40658058|36.93694043|1588.2884390000002|1.0|1.0|0.0|1.0|1.0|3.98|3.16|14.0|-4.63|5.02|3.72|173.43|2.12|125.15|1.0|2.0|5.0|-7.76|30.0|5.0|1.0|-5.58|1.74e-08|2.6e-06|1.0|0.0|0.0112|-0.09682|2.9549|2.9549|-2831.191706|1149.77|419.59|0.3625|419.59|537.07|0.67187|0.67187|-2830.986514|0.3625|0.03482243|-2831.048968|7.7447
12a_a50|0|1|1|0.0|2|1.397770359|4.075037557|-0.199881787|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|0.01164808|0.014596049|10.94501645|2|0.011790103|-0.193999688|-0.168032508|1|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|1|0.904119689|-0.0663902|0.29507467|-33.44733598|7.457998037999999|48.30443297|-0.02383238|-16.85074424|69.83817338|0.575218972|-0.929462803|47.2792242|0.469674946|2223.666558|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|0.885635975|214.004382|20.873331|814.0599092|1.0|0.0|1.0|1.0|0.0|3.3|2.21|20.0|-5.49|2.59|3.42|48.53|2.02|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|0.0|-3.84|0.000685|0.000144|0.0|0.0|0.00101|-0.03366|4.0783|4.0783|-1006.659456|908.22|304.01|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|0.1807|0.02648238|-1006.546706|7.1249
5_a18 (BIBF0775)|0|0|0|0.0|0|1.251175715|0.0|0.0160123|4.844187086|-0.015946718|1|0.035478927|-0.0366107389999999|0.002526619|0.0002403959999999|10.94702058|0|0.0036739159999999|-0.054916741|-0.144352593|0|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.078246932|0.420002762|-59.08151918|10.36586529|118.3671077|-0.029755876|-44.61038661|50.25564119|0.8159410579999999|-2.112667176|67.25977848|0.483962172|3115.979466|-1595.201018|1645.395714|-16.96451322|0.184058942|0.937842434|138.97646310000002|27.535837|1955.044427|0.0|0.0|1.0|1.0|2.0|4.42|0.0|18.0|-9.21|4.09|3.69|76.5|3.52|155.95|0.0|1.0|8.0|-6.07|37.0|3.0|0.0|-5.72|8.590000000000001e-07|1.91e-06|0.0|0.0|3.06e-07|-0.04938|3.2027|3.2027|-1572.313227|1446.02|378.13|0.4825|378.13|691.68|0.69298|0.69298|-1571.843719|0.4825|0.02305362|-1571.914419|7.4685
8g_a8|1|0|0|0.0|1|1.39137364|1.298078704|-0.000475415|5.4161004020000005|-0.222784884|0|0.0438779959999999|0.000966222|-0.009140059|-0.025002199|10.94318883|1|-0.007047583|0.001970629|0.0794962979999999|0|0.734188081|0.121495775|-0.0571942009999999|0.790058057|0.656457444|0|0.533935495|-0.129695841|0.298992226|-79.46906035|171.26571059999998|285.5736014|-0.052430233|-48.6934008|67.54104396|0.8330608209999999|-2.464220973|90.27531534|0.479218966|2889.141422|-1509.912147|2148.49832|-19.68456628|0.166939179|0.920192814|102.2893227|38.56355928|1812.487286|0.0|1.0|1.0|0.0|2.0|3.31|2.96|23.0|-7.4|4.11|3.89|99.34|3.01|111.38|0.0|1.0|4.0|-5.3|31.0|5.0|0.0|-4.94|5.01e-06|1.16e-05|0.0|0.0|1.67e-05|-0.05849|3.7495|3.7495|-1450.9549470000002|1083.78|330.67|0.3904|330.67|489.97|0.69221|0.69221|-1450.728709|0.3904|0.04147516|-1450.787398|5.3768
16a_a32|1|1|1|0.0|0|0.6094207620000001|0.0|0.205693867|5.733341277|-0.0848387459999999|0|0.03995614|-0.053745649|-0.008098765|-0.062610718|10.31100271|3|-0.005552127|-0.0999399409999999|-0.107321286|0|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.119471489|0.283324612|-74.35152328|92.00611646|151.5123947|-0.037168908|-46.27170107|66.13699638|0.6968200370000001|-1.6726008419999998|88.96104768|0.450892763|2615.514164|-1040.921326|2992.60858|-14.39564033|0.303179963|0.8211379000000001|188.6800971|33.19592405|1493.816582|1.0|1.0|1.0|1.0|3.0|3.53|2.66|19.0|-7.3|5.32|3.79|152.07|0.88|108.86|1.0|1.0|7.0|-5.49|27.0|4.0|1.0|-4.04|3.2e-06|9.14e-05|0.0|0.0|2.01e-05|-0.0567299999999999|3.6314|3.6314|-1896.81177|1096.48|341.42|0.2859|341.42|535.63|0.70245|0.70245|-1896.589348|0.2859|0.04088655|-1896.649286|7.9586
5_a47|0|0|0|0.0|0|1.304329328|0.0|0.019688132|0.0|-0.188550227|2|0.037492877|0.003858593|-0.012670377|-0.002627182|10.9367109|0|-0.011237954|0.0083528919999999|-0.019811664|2|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|1|0.807957755|-0.1001981959999999|0.526509524|-52.90420509|104.9032216|101.3974575|-0.038537768|-27.93318665|0.0|0.781571204|-1.502972943|62.14504725|0.4736061789999999|2368.870941|-793.5630764|1349.003107|-10.74353333|0.218428796|0.8997183470000001|115.3294396|26.03444329|1015.343288|1.0|0.0|1.0|1.0|2.0|2.67|2.79|22.0|-8.68|4.73|5.96|58.04|3.26|101.51|0.0|1.0|3.0|-5.65|26.0|4.0|1.0|-5.5|2.25e-06|3.18e-06|0.0|0.0|7.590000000000001e-07|-0.05535|3.7083|3.7083|-1569.369195|951.68|334.35|0.2108|334.35|401.16|0.69291|0.69291|-1569.20723|0.2108|0.03591467|-1569.258939|7.7
6_a3|0|0|0|0.0|0|0.605016564|0.0|0.155665791|4.727387819|-0.106234254|2|0.038650794|-0.025021661|-0.007540435|0.05584062|10.3116226|1|-0.006696449|-0.0445675709999999|0.020589494|2|0.790667152|-0.155862559|0.055002252|0.8632654590000001|0.773152968|1|0.783322023|-0.098669224|0.556539611|-49.23401228|236.2008316|108.118071|-0.037726468|-24.56680878|77.06094911|0.80281499|-1.282699916|56.71997588|0.387883362|2196.107822|-640.0421597|1899.385061|-9.393191593|0.19718501|0.633675574|98.39146166|23.4484528|797.2473951000001|1.0|1.0|1.0|1.0|1.0|3.05|2.65|21.0|-7.48|4.96|4.66|92.93|2.11|95.5|0.0|1.0|2.0|-5.44|23.0|3.0|0.0|-4.87|3.67e-06|1.34e-05|0.0|0.0|1.11e-05|-0.06529|5.8279|3.3963|-1731.735113|884.88|365.05|0.1997|212.74|366.93|0.3369|0.69323|-1731.602363|129.0|0.03079258|-1731.6508010000002|5.7501
3e_a32|1|1|1|0.0|0|0.609420788|0.0|0.015619823|5.733341277|-0.058503168|0|0.044949495|-0.057366352|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1046390059999999|-0.076494363|0|0.8046468659999999|-0.061561535|-0.12378337|0.85921771|0.77923808|1|0.8681696109999999|-0.100056595|0.290874543|-53.92151824|47.09895162|71.04473954|-0.030786645|-29.05885545|0.0|0.7752553659999999|-1.200679139|60.86894767|0.4513338939999999|2212.661182|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|0.822602107|121.1171726|21.40099522|834.6388134|1.0|1.0|1.0|1.0|1.0|3.33|3.04|19.0|-6.92|6.8|5.24|110.94|1.94|97.86|0.0|1.0|3.0|-6.52|23.0|3.0|0.0|-5.18|3.02e-07|6.6e-06|0.0|0.0|4.13e-05|-0.0534399999999999|3.5589|3.5589|-1672.748189|956.67|348.38|0.2914|348.38|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|0.02588637|-1672.62984|8.0862
38_a18|0|0|0|0.0|0|1.251175383|0.0|0.059724697|4.844187086|-0.009006798|1|0.035478927|-0.066676644|0.000520558|-0.020056674|10.94702086|0|0.001602741|-0.0993372269999999|-0.074661643|0|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|0.8310704529999999|-0.082256123|0.423402315|-65.45657441|100.7046282|134.4282836|-0.0322355079999999|-52.08807522|74.46052717|0.880927895|-2.385427574|71.15832778|0.4666657999999999|3162.36475|-1898.240658|1855.157022|-20.41289434|0.119072105|0.874996952|94.75345803|29.11918324|2154.819559|1.0|0.0|1.0|1.0|3.0|4.53|0.0|18.0|-10.33|4.94|4.13|85.29|3.7|160.66|0.0|0.0|10.0|-6.98|38.0|3.0|0.0|-6.11|1.05e-07|7.85e-07|0.0|1.0|2.38e-08|-0.0483699999999999|3.2241|3.2241|-1611.630281|1515.64|384.55|0.5147|384.55|734.93|0.69235|0.69235|-1611.133158|0.5147|0.02653109|-1611.206669|7041.0
