molecula|NaaNH|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12w_a30|0|0|0.0|0|2|0.604983445|0.0|-0.007019432|-0.0316452179999999|2|0.044197531|-0.0999572419999999|-0.372029919|0.002431329|10.31162873|-0.04950715|1|-0.0857954809999999|1|0.83236194|-0.080971844|0.889479916|0.711738503|0|-0.076611264|-0.096032733|-52.53307388|82.06520565|0.147783603|-0.037237182|-45.15435649|0.0|-1.824621925|-36.02242934|-25.53389062|63.12469722|0.451478593|2999.810425|-1251.160641|2783.769563|-17.50883211|0.192202301|14.70077638|0.8230829059999999|6888.291006999999|131.7949495|-857.9327732|31.60926388|685.6665849999999|1.0|0.0|4.63|0.0|17.0|3.92|81.65|3.79|2.0|0.0|0.0|-6.58|4.0|-5.52|467.37|0.0|0.0|1.0|-6.04|2.64e-07|0.0004269999999999|5.12|0.0|1.58e-08|5.0632|3.5585|-2494.966575|1211.28|348.42|0.31353|0.68423|-2494.743475|0.1614|-0.15073|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0|7821.0
14a_a3|0|0|0.0|0|0|0.6050202020000001|0.0|-0.009312773|-0.1160619169999999|3|0.043464052|-0.143740653|-0.363198151|-0.00603969|10.3116301|-0.172643335|1|-0.094863591|3|0.7574238740000001|-0.287221775|0.822587422|0.8255789570000001|1|-0.091731577|-0.094609848|-45.12132248|256.5548327|0.209105063|-0.036792719|-22.89086827|83.70773843|-1.324537874|-22.1944701|-18.09776067|52.02624107|0.481997259|2160.698862|-651.519384|1186.412113|-8.902004327|0.239123122|10.24853699|0.930491715|4716.423352000001|117.6209094|-320.4721558|23.78539971|358.3503513|1.0|1.0|3.27|2.2|21.0|3.71|105.82|1.04|0.0|0.0|0.0|-4.45|4.0|-6.42|319.38|0.0|0.0|1.0|-3.99|3.54e-05|0.0327|2.58|0.0|1.28e-07|3.2363|3.2363|-1327.513792|822.33|383.1|0.69708|0.69708|-1327.354384|0.4524|-0.1321|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229|7.5229
7b_a8|1|0|0.0|1|1|1.395658671|1.4628217119999998|-0.009659873|-0.038810124|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|10.9465091|-0.0254956129999999|1|-0.035044152|1|0.7812177770000001|-0.040994467|0.8453887859999999|0.677544268|0|-0.101439013|-0.1000685009999999|-60.75943432|145.0783004|0.277652387|-0.041332642|-35.90168309|75.93423425|-1.901301524|-36.39338307|-24.75721974|80.62622045|0.4787988|2776.185773|-1138.832108|1780.952171|-14.82895606|0.246064343|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|32.83731114|545.9267515|1.0|1.0|3.49|3.37|23.0|3.8|92.93|2.23|2.0|0.0|0.0|-5.25|5.0|-6.15|396.4|0.0|0.0|1.0|-4.94|5.64e-06|0.00454|3.61|0.0|2.25e-08|4.5945|3.26|-1330.622441|1067.73|380.32|0.44725|0.7025100000000001|-1330.392289|139.0|-0.13639|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
1c_a5|1|0|0.0|0|0|1.424607938|0.0|-0.001983746|-0.006491037|2|0.0248765429999999|-0.080321049|-0.085301064|0.008031558|10.9433337|-0.058823529|1|0.0578378779999999|2|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0|-0.068062282|-0.070346332|-34.82350689|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|0.0|-1.12554131|-17.81716094|-14.3968489|39.09545876|0.476413155|2105.8969850000003|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|19.11862892|409.0289917|0.0|1.0|2.78|2.09|23.0|4.51|54.46|2.13|0.0|0.0|0.0|-4.25|3.0|-5.77|312.37|0.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0111|3.43|0.0|3.87e-09|4.8783|4.5088|-990.6223073|929.31|274.99|0.4444899999999999|0.53838|-990.467026|0.1076|-0.18719|-0.22684|0.029157178|-990.516371|2.6801|3981.0|5.4|5.4
6_a1|0|0|0.0|1|1|1.3488280769999998|2.325221088|-0.005477033|0.021203156|1|0.039635417|-0.114683042|-0.230035376|0.005054086|10.95180041|-0.0538497079999999|1|-0.3632559589999999|1|0.798346291|-0.095907969|0.8524898329999999|0.741035199|0|-0.057199415|-0.077422386|-27.63847818|64.63457366|0.121740384|-0.0238222729999999|-18.076387|95.13138767|-0.929068634|-13.35477777|-11.51080589|37.79009463|0.4218263379999999|1956.144556|-448.9214297|1383.161829|-5.56196523|0.423240564|9.609375529|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|359.9965854|0.0|1.0|2.94|2.54|17.0|3.57|39.94|1.75|0.0|0.0|0.0|-3.12|3.0|-6.21|291.35|0.0|1.0|1.0|-3.68|0.0007599999999999|0.0613|2.63|0.0|9.51e-07|4.0635|4.0635|-935.5024827|875.29|305.12|0.69818|0.69818|-935.330989|0.3399|-0.16784|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.1|5.2924|5.2924
28_a47|0|1|0.0|1|0|1.4201653580000002|1.408016295|-0.009689834|-0.23494583|2|0.038387534|0.023813594|-0.436042548|-0.013020816|10.95058275|0.0467853809999999|1|-0.126992366|2|0.832144916|0.074217097|0.896193695|0.614975047|1|-0.1132830309999999|-0.106779291|-67.33744077|365.2310214|0.394650655|-0.038135461|-37.72858603|83.61576722|-1.601689367|-40.02656804|-22.66839387|82.83994768|0.472690874|2616.1598940000003|-952.0725426|1337.037733|-13.47449501|0.34774073|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|428.5826478|1.0|1.0|3.08|2.03|21.0|3.84|98.72|1.67|1.0|0.0|0.0|-3.67|6.0|-7.22|380.35|0.0|0.0|1.0|-3.66|0.000214|0.0824|1.97|0.0|1.2099999999999998e-07|3675.0|3675.0|-1335.759232|995.5|337.37|0.69002|0.69002|-1335.571655|0.2996|-0.15049|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6|7.6
14a_a25|0|0|0.0|1|0|1.420015394|1.667057351|-0.004483962|-0.05112778|2|0.038167849|0.051906412|-0.255585831|0.006085806|10.93106303|-0.019985937|1|-0.077269115|2|0.7385460309999999|-0.035531959|0.792935475|0.653818362|1|-0.069657015|-0.084207356|-45.72658614|107.22698590000002|0.149573695|-0.033365179|-36.28756839|58.18995584|-1.76835447|-30.017374100000005|-21.90268583|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|27.14918443|712.1606951|1.0|1.0|3.43|3.06|27.0|4.92|72.7|2.47|2.0|0.0|0.0|-5.39|4.0|-5.91|419.48|0.0|0.0|1.0|-5.29|4.03e-06|0.00215|4.16|0.0|2.58e-10|5.3631|3.9479|-1352.298438|1202.13|314.05|0.42461|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|-1352.086073|4.1656|207.0|6684.0|6684.0
9_a1|1|0|0.0|0|0|1.432397289|0.0|-0.00614716|-0.1075163359999999|1|0.037578348|-0.110185988|-0.282769361|-0.00314411|10.94877277|0.016589221|1|-0.093062585|1|0.737794643|0.02778394|0.7964939409999999|0.572272366|0|-0.080888063|-0.085722429|-46.63553015|63.73880199|0.244723542|-0.031896718|-28.49439431|0.0|-1.371558857|-26.88743664|-18.38986221|53.13133578|0.452572261|2387.143654|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|13.91191974|0.826725116|5063.330971|125.865476|-455.910309|23.52578164|472.9447227|1.0|1.0|2.78|2.66|23.0|5.57|58.64|2.74|2.0|0.0|0.0|-4.68|4.0|-5.81|357.38|0.0|0.0|1.0|-4.79|2.07e-05|0.0057799999999999|3.76|0.0|1.04e-09|3343.0|3343.0|-1187.226314|1007.04|370.88|0.70296|0.70296|-1187.011122|0.5409|-0.13413|-0.21015|0.03294951|-1187.065335|6.4447|6.0|5.2218|5.2218
9a_a40|0|0|0.0|1|0|0.604993021|1.865740741|-0.003680068|-0.020455825|0|0.0397333329999999|0.168990628|-0.136162501|0.01310675|10.31197235|-0.1720337089999999|2|0.016958188|0|0.690568477|-0.2990540869999999|0.749764251|0.61091688|1|-0.060029933|-0.072887601|-29.02567082|109.9916614|0.062399815|-0.032156295|-17.0405052|51.49564873|-1.093314022|-14.03449109|-15.54821024|34.36063715|0.493941591|1971.148912|-528.6391483|336.39741360000005|-7.51786994|0.131523409|13.33684703|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|323.79254|1.0|1.0|3.26|3.28|20.0|4.43|58.43|3.57|1.0|0.0|0.0|-5.49|2.0|-4.85|291.37|0.0|1.0|1.0|-5.08|3.24e-06|0.00243|4.54|0.0|4.02e-07|4.7066|3.3192|-1217.955997|847.69|373.53|0.47831|0.69958|-1217.825264|0.3483|-0.13808|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
12h_a40|0|0|0.0|1|0|0.60499064|1.760542171|-0.008044548|-0.107711573|0|0.041915709|0.208938531|-0.289603712|-0.000134504|10.31197256|-0.21893421|2|0.224167029|0|0.7769829840000001|-0.335801908|0.845904643|0.6948809659999999|1|-0.0954337969999999|-0.091448888|-50.45378559|208.6717565|0.160518251|-0.038796498|-25.56004046|59.68939644|-1.280284432|-26.67382585|-20.51086984|56.64687411|0.4958138139999999|2270.834041|-676.8587047999999|603.6697997|-10.84365353|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|24.30173133|350.9435025|1.0|1.0|3.19|3.0|20.0|5.02|84.45|3.76|2.0|1.0|0.0|-6.25|2.0|-5.13|361.25|0.0|0.0|1.0|-5.58|5.58e-07|0.000942|4.75|0.0|1.44e-07|4.1508|2.6436|-2153.207198|910.77|469.0|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
18_a10|0|0|0.0|1|2|1.243178376|2.142254323|-0.00309846|0.0307177839999999|2|0.035770975|-0.092424959|-0.1859075939999999|0.009941402|10.92966688|-0.0280813039999999|1|-0.143149563|2|0.785539083|-0.0507442929999999|0.832812971|0.6886547670000001|1|-0.0575419659999999|-0.076052353|-36.52271591|40.99617452|0.114447045|-0.024889861|-30.63863373|123.3621791|-1.368942347|-23.18149476|-15.79795381|48.64284759|0.4670293179999999|2788.499133|-868.8874593|2137.914113|-10.02718922|0.358384456|13.51828833|0.876275815|6213.631543|227.471785|-551.4954071000001|24.62214943|713.2632062000001|1.0|1.0|4.07|3.41|21.0|4.66|62.06|2.14|1.0|0.0|0.0|-4.48|5.0|-6.34|412.48|0.0|1.0|1.0|-4.77|3.34e-05|0.00705|3.49|0.0|1.32e-08|5.7687|3.7977|-1336.433782|1181.5|326.47|0.37729|0.6866300000000001|-1336.126835|0.1637|-0.15735|-0.20692|0.02974086|-1336.185978|5.9029|0.13|6.8861|6.8861
7f_a10|0|0|-4.8022906380000006|1|1|1.240141822|1.924772416|-0.011104817|-0.2347037789999999|2|0.037386831|-0.104120245|-0.5663456689999999|0.00189949|10.92948443|-0.0971900919999999|1|-0.172751862|2|0.796084921|-0.137271684|0.8499946070000001|0.5209683970000001|1|-0.064238302|-0.095196098|-35.78096407|15.96885516|0.068226214|-0.03645808|-29.53487321|0.3440879|-1.713529756|-19.93012491|-20.30728086|40.22275023|0.402568457|2803.359424|-954.4422004|2375.702381|-11.31122804|0.178213448|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|24.71113795|527.8079877|1.0|1.0|3.37|2.97|21.0|6.57|52.83|2.64|2.0|0.0|0.0|-5.54|7.0|-5.47|410.39|1.0|0.0|0.0|-5.6|2.9e-06|0.00103|4.7|0.0|7.38e-09|5.7757|3.6256|-1442.216293|1034.38|341.96|0.34467|0.6833600000000001|-1442.001311|0.0191|-0.15627|-0.2175699999999999|0.01616879|-1442.058773|3.2524|141.0|6.8508|6.8508
7_a4|0|0|0.0|1|1|1.343865525|2.060422336|-0.001729561|-0.003297033|2|0.037694444|-0.07290303|-0.076100699|0.008409909|10.92992954|0.04206117|1|-0.094000778|2|0.8046449179999999|0.0707653759999999|0.87010589|0.518356619|1|-0.0650223009999999|-0.071288428|-32.72992462|14.01468959|0.174169393|-0.026733161|-18.06277106|79.08210981|-1.06932642|-16.47508541|-13.45652664|40.13253521|0.437317462|2286.169166|-538.2610657|1915.566579|-6.773539148999999|0.282008333|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|18.74189807|407.1471338|0.0|1.0|3.05|2.7|21.0|4.67|43.6|2.82|0.0|0.0|0.0|-3.81|4.0|-6.03|330.36|0.0|1.0|1.0|-4.41|0.000156|13.0|3.22|0.0|3.49e-08|4.0379|4.0379|-1089.870249|915.46|307.05|0.59702|0.59702|-1089705.0|0.0697|-0.16975|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
12h_a36|1|0|0.0|0|2|1.297043828|0.0|-0.0086750619999999|-0.041228471|2|0.039061728|0.059920602|-0.503153567|0.00127667|10.96020037|-0.051080247|1|-0.239932418|1|0.820041835|-0.089459459|0.87043328|0.84179881|0|-0.073572836|-0.10720355|-48.17643878|82.11195464|0.180385475|-0.035734517|-45.96672487|1.413982241|-1.929663894|-31.5465515|-23.39942087|66.44902736|0.464544951|2845.467486|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|13.87400978|0.8675704009999999|6159.17335|219.1956304|-827.4010477|35.1736357|679.7230552999999|0.0|0.0|4.8|0.0|17.0|1.89|78.43|1.72|1.0|0.0|0.0|-3.95|5.0|-6.93|411.46|0.0|0.0|0.0|-4.07|0.000113|35.0|2.65|0.0|2.03e-07|5.1998|3.4554|-1347.481013|1177.89|358.81|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.14247|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
14f_a23|0|1|0.0|2|0|1.197963246|3.366063739|-0.006791105|-0.027380305|2|0.04255787|0.056215377|-0.373510774|0.010561248|10.3132176|-0.041351617|2|-0.199540201|2|0.796412133|-0.06885759|0.854683662|0.71381683|1|-0.059927056|-0.084419703|-40.51498423|96.47955427|0.105837608|-0.031450478|-38.58595734|96.60179161|-1.603974359|-27.39103254|-21.26277654|58.85981824|0.478733036|3014.916135|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|683.7405759|1.0|1.0|3.57|3.61|26.0|4.03|114.25|2.72|2.0|1.0|0.0|-5.63|5.0|-6.47|441.51|0.0|0.0|0.0|-5.02|2.32e-06|0.0042299999999999|3.55|0.0|3.11e-08|5.8184|3.5753|-1744.452086|1210.19|346.78|0.60917|0.6733399999999999|-1744.182678|0.1699|-0.1458|-0.21743|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
15_a3|0|0|0.0|0|1|0.619596467|0.0|-0.006742751|-0.092127078|3|0.045993266|-0.182934001|-0.289938297|-0.006419472|10.33806279|0.021805556|0|-0.039798975|3|0.813015336|0.036380489|0.866559772|0.911346861|1|-0.092342351|-0.107619999|-47.26593592|315.5421792|0.221091166|-0.037667|-28.19600959|0.0|-1.50667999|-24.19332693|-19.28005913|51.31038923|0.461565365|2116.88728|-771.2023653|1433.713715|-9.868603355|0.149672503|9.975434973|0.85723565|4617.470007|76.61068671|-394.7441342|22.67368656|402.781061|0.0|1.0|4.12|0.0|16.0|1.56|89.99|0.96|0.0|0.0|0.0|-2.77|5.0|-7.35|321.4|0.0|0.0|0.0|-3.02|0.0017|306.0|1.28|0.0|1.66e-06|6.0077|3.7072|-1328.688126|916.07|334.44|0.2843199999999999|0.67902|-1328.531138|0.0173|-0.1576|-0.22079|0.0228507|-1328.581677|2.3271|25.0|7.6021|7.6021
10_a3|0|0|0.0|0|0|0.605017375|0.0|-0.010609861|-0.1152010919999999|3|0.034166667|0.017396832|-0.381954986|-0.008037672|10.31162304|0.043342516|1|-0.0947326669999999|3|0.743072638|0.078405316|0.8136572320000001|0.834020779|1|-0.1007256719999999|-0.0989320009999999|-46.64544572|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|80.37219813|-1.187184014|-21.60122201|-16.65993003|53.41368558|0.41220272|2098.79955|-549.7776912|1361.86525|-7.715112198|0.293370676|8.559361451000001|0.701266803|4600.496436|135.8581743|-254.5987025|23.57661855|311.6695405|0.0|1.0|3.02|1.78|21.0|3.41|105.82|1.2|0.0|0.0|0.0|-4.3|4.0|-6.44|305.36|0.0|0.0|1.0|-3.84|5.07e-05|0.0443|2.43|0.0|3.06e-07|5375.0|3.4217|-1288.190838|830.63|362.35|0.41894|0.68995|-1288.050987|0.0463|-0.15011|-0.21249|0.04080931|-1288.097561|9.3381|7943.0|5.1|5.1
8h_a8|1|0|0.0|1|0|1.3918396709999998|1.241306689|-0.010324979|-0.249095464|0|0.046205674|0.008138299|-0.485274006|-0.007796225|10.94341368|0.007079485|1|0.254819201|0|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|-0.122706004|-0.11302328|-72.14530885|316.4918269|0.397594866|-0.048805507|-39.07081527|53.78973456|-2.147442322|-42.41801879|-28.69532281|78.73029948|0.451435543|2623.688756|-1262.594204|2019.780061|-16.87148841|0.081684095|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|31.2477685|485.8626377000001|0.0|0.0|3.11|2.73|23.0|4.72|80.88|4.11|2.0|0.0|0.0|-5.21|4.0|-5.98|391.37|0.0|0.0|0.0|-5.0|6.11e-06|0.00395|3.82|0.0|1.13e-08|4801.0|3.7327|-1361.651799|1029.51|332.16|0.56196|0.69844|-1361.455676|272.0|-0.15475|-0.21819|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
12ba_a36|1|0|0.0|0|2|1.297043659|0.0|-0.0075620109999999|0.026411489|2|0.040566449|0.087201747|-0.423472625|-0.002123045|10.9478512|-0.011949092|1|-0.168084618|1|0.8256014690000001|-0.0202572689999999|0.890675195|0.796093405|0|-0.083210415|-0.108410153|-56.0578808|100.798163|0.150261874|-0.037526591|-49.20258616|16.1479891|-1.951382748|-37.76553687|-25.28122447|72.63670824|0.49229954|3035.390784|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|14.59456478|0.969665341|6722.60947|197.4608731|-885.6465508|35.76372225|688.1986357999999|1.0|0.0|4.8|0.0|17.0|1.63|116.78|0.74|1.0|0.0|0.0|-4.77|6.0|-7.04|431.45|0.0|0.0|0.0|-4.25|1.6800000000000002e-05|0.0244|2.67|0.0|1.91e-07|5.2506|3.0114|-1417.454721|1187.56|411.71|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|-0.21033|0.02839417|-1417.249741|4.5448|21.0|7.6778|7.6778
12_a3|0|0|0.0|0|0|0.605020506|0.0|-0.009093383|-0.118456941|2|0.042795699|-0.120694579|-0.336455156|-0.006049098|10.31163031|-0.069857022|1|0.032450556|2|0.718481325|-0.125395523|0.784451598|0.841871246|1|-0.092838926|-0.096133903|-44.07517037|239.2266101|0.170600292|-0.039584548|-21.667278|76.23910943|-1.345874639|-20.92463497|-18.79271742|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|22.63041363|330.4083896|1.0|1.0|3.2|2.17|21.0|4.01|92.93|1.6|1.0|0.0|0.0|-5.68|3.0|-5.3|304.37|0.0|0.0|1.0|-4.84|2.07e-06|0.0044|4.03|0.0|1.3e-07|3263.0|3263.0|-1272.152002|847.25|379.97|0.69784|0.69784|-1272.010995|0.5056|-0.13153|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
6_a47|0|0|0.0|0|0|1.304328257|0.0|-0.008723045|-0.1738997619999999|2|0.042276423|-0.14404966|-0.392537045|-0.010708889|10.93671042|0.0402365489999999|0|-0.04324355|2|0.786041178|0.062425042|0.84654143|0.672308592|1|-0.080118846|-0.096689626|-43.43026699|101.7290544|0.158081588|-0.036834143|-28.411587800000003|0.0|-1.547034008|-23.54237714|-19.96679614|48.75381069|0.4059072379999999|2431.668154|-838.6054381|1577.98246|-10.82346202|0.205609194|10.90843226|0.6832388209999999|5766.962611999999|111.4552019|-454.5854048000001|25.13472712|469.7495559|0.0|1.0|2.82|2.91|22.0|6.27|58.04|3.48|2.0|0.0|0.0|-6.02|4.0|-5.02|379.81|1.0|0.0|1.0|-5.79|9.53e-07|0.000619|5.06|0.0|8.71e-10|5.5188|3.7196|-1608.684886|990.85|333.32|0.30468|0.69305|-1608.50108|0.2119|-0.1544|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
28_a20|0|0|0.0|1|0|1.417203216|1.837209467|-0.006492092|-0.114439513|3|0.0396875|0.091462964|-0.363557127|0.002234763|10.94963925|-0.039965901|1|-0.028782305|3|0.755701837|-0.06654421|0.812553182|0.690655217|1|-0.086299346|-0.091179288|-57.59898971|318.7453661|0.218249263|-0.035068957|-40.6172876|88.39175809|-1.823585765|-38.44343857|-23.40616218|67.39863895|0.468838001|2865.917291|-1217.120433|2449.815677|-15.62203369|0.226358273|14.28413212|0.8826648009999999|6348.941881000001|151.0788711|-812.3457521|30.25452396|684.5377542|1.0|1.0|3.45|2.86|27.0|4.01|99.58|1.73|1.0|0.0|0.0|-4.42|5.0|-6.96|420.47|0.0|0.0|1.0|-4.43|3.77e-05|0.0156|2.68|0.0|1.57e-09|4.7905|3.5798|-1368.363151|1198.32|346.35|0.50352|0.4701899999999999|-1368.085242|0.0153|-0.15572|-0.21814|0.03534166|-1368.146882|4.7428|255.0|6.5935|6.5935
1o_a5|1|0|0.0|0|0|1.427566509|0.0|-0.002633927|0.033105871|2|0.025987654|-0.033273504|-0.1079910069999999|0.0057302559999999|10.94518594|-0.008511304|1|0.06759341|2|0.78144982|-0.016408975|0.85693939|0.650008224|0|-0.079346457|-0.072886362|-42.63505279|167.3051756|0.11569628|-0.028770932|-21.04383087|1.01402588|-1.093295425|-22.90899675|-15.45942012|49.75766514|0.470590799|2238.291862|-587.4579645|833.537568|-8.306775343|0.300086449|14.20898333|0.8888980340000001|4572.818263|161.2447749|-315.657463|22.08761368|393.5487205|1.0|1.0|2.81|2.2|23.0|4.07|78.25|1.23|0.0|0.0|0.0|-4.08|4.0|-6.3|323.35|0.0|0.0|1.0|-4.08|8.329999999999999e-05|27.0|2.78|0.0|7.85e-09|4.5011|4.1692|-1043.577386|938.37|297.38|0.4988899999999999|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|-0.23973|0.04126499|-1043.472984|5.4919|35.0|7.4559|7.4559
3e_a32|1|1|0.0|0|0|0.609420788|0.0|-0.006553709|-0.058503168|0|0.044949495|-0.057366352|-0.275255791|0.000655875|10.31100276|-0.080731823|3|-0.1395294259999999|0|0.8046468659999999|-0.12378337|0.85921771|0.77923808|1|-0.073411249|-0.100056595|-39.56206964|47.09895162|0.131830389|-0.030786645|-29.05885545|0.0|-1.200679139|-21.32040233|-16.59123638|46.25723848|0.4513338939999999|2212.661182|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|421.3548777|1.0|1.0|3.33|3.04|19.0|5.24|110.94|1.94|1.0|0.0|0.0|-6.52|3.0|-5.2|340.47|0.0|0.0|1.0|-5.18|3.02e-07|0.00225|4.47|0.0|1.2099999999999998e-07|3.5589|3.5589|-1672.748189|956.67|348.38|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.14754|-0.20098|0.02588637|-1672.62984|5.6928|8.0|8.0862|8.0862
4c_a46|0|0|0.139403726|1|1|1.134637091|2.137504882|-0.005085922|-0.048990529|1|0.0440307329999999|-0.111750026|-0.300069396|0.010177371|10.94298307|-0.068256579|1|-0.083788154|1|0.726862617|-0.0976963169999999|0.761921603|0.65145414|0|-0.063644365|-0.087503927|-40.22007179|35.22734468|0.109222605|-0.029688832|-34.9456654|53.13410852|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|2455.604167|-1050.664428|2487.942529|-11.85656505|0.159246215|13.06174141|0.8211086059999999|5571.088357|100.6356847|-663.9676426|22.31552819|696.2528933|1.0|1.0|4.09|3.8|17.0|5.24|57.01|3.4|2.0|0.0|0.0|-5.55|4.0|-5.39|389.49|0.0|1.0|0.0|-5.28|2.8e-06|0.00207|4.63|0.0|2.39e-08|5.4579|4.1026|-1245.4159619999998|1176.07|302.21|0.42391|0.6986600000000001|-1245.114575|0.2083|-0.17085|-0.21466|0.02299741|-1245.176359|5.4491|2008.0|5.6972|5.6972
19f_a38|1|0|0.0|0|2|1.297044434|0.0|-0.007831113|-0.084341564|2|0.041808786|-0.008118156|-0.4228801179999999|-0.002526241|10.96083376|-0.054832432|1|-0.217394466|1|0.819222745|-0.094149094|0.8741648479999999|0.698414933|0|-0.085318318|-0.111307609|-54.50401599|125.7493111|0.249124013|-0.037844587|-45.42524686|12.14075726|-1.892229356|-34.81887413|-24.1763087|67.96791709|0.453960261|2776.145209|-1208.815435|2846.860803|-15.44458393|0.265562447|11.28936331|0.8313685409999999|6115.273372|169.6496169|-772.2291966|32.91812709|595.8790650000001|1.0|1.0|4.82|2.48|17.0|2.55|81.23|2.4|1.0|0.0|0.0|-4.14|4.0|-6.77|401.44|0.0|0.0|1.0|-4.17|7.209999999999999e-05|0.0272|2.78|0.0|1.4e-07|5.3197|3.4422|-1332.190216|1105.62|360.19|0.38086|0.7056100000000001|-1331.945195|0.0019|-0.14369|-0.20104|0.02936908|-1332.004601|7.1655|73.0|7.1397|7.1397
