molecula|NaaNH|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|WPSA3|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9_a47|0|0.0|0|1.3818994059999998|0.00410268|-0.1789147139999999|0.037492877|-0.043270202|1.323246814|-0.382556052|-0.009607222|0.022031244|10.93671087|0.045804989|0|0|-0.007880155|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.046690958|0.853035126|0.689770023|-0.084368438|-0.0969292319999999|0.492394184|-44.13640712|4.991260197|107.3271659|2.611122094|0.790651977|-1.550867715|58.96976407|49.12766732|0.482896681|2292.652212|-811.319145|1333.091472|-10.10553715|0.209348023|0.93384951|5212.504394|-424.4325604|24.43189048|0.015793737|-304.1026787|1026.1394|442.7664664|1.0|0.0|1.0|1.0|2.0|2.87|-8.47|4.61|5.61|58.04|2.99|0.0|3.0|-5.37|26.0|-5.26|345.37|0.0|0.0|4.09|-5.2|4.29e-06|0.00148|6.3e-06|4.43|0.0|5.7429|3.7183|-1149.090086|959.59|0.2294|406.35|0.69084|0.2208|-0.20488|0.03463008|-1148.949486|3.4815|25.0|7.6|7.6
6a_a31|1|7.703007682000001|1|0.610184884|0.038376178|-0.181987023|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|2|-0.010591881|0.0006473469999999|0.001117583|-0.568500407|0|0.848282918|-0.07385392|0.848080284|0.803505125|-0.132158278|-0.126430958|0.259133072|-77.60012959|20.08876284|157.9971748|11.79563339|0.6927462990000001|-1.896464366|92.52963742|97.68889243|0.478330896|2713.694431|-1113.557793|1671.917893|-15.56795422|0.307253701|0.916923952|5908.282843|-653.8540772999999|38.27271371|0.031153284|-226.3518866|1607.453976|479.200937|1.0|1.0|1.0|1.0|2.0|3.42|-6.96|4.68|3.69|131.36|1.13|0.0|4.0|-5.22|28.0|-6.69|390.42|0.0|0.0|2.96|-4.34|6.09e-06|0.00238|4.55e-05|2.8|0.0|3.5428|3.5428|-1613.34153|1028.95|0.6404|447.66|0.70416|0.6404|-0.19843|0.04606915|-1613.198178|11.2387|1.1|5.9586|5.9586
6_a47|0|0.0|0|1.304328257|0.011739916|-0.1738997619999999|0.042276423|-0.14404966|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0.0402365489999999|0|0|-0.0094242819999999|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|-0.149904224|0.84654143|0.672308592|-0.080118846|-0.096689626|0.446564415|-43.43026699|5.323543706000001|101.7290544|2.885749555|0.7943908059999999|-1.547034008|60.76103606|48.75381069|0.4059072379999999|2431.668154|-838.6054381|1577.98246|-10.82346202|0.205609194|0.6832388209999999|5766.962611999999|-454.5854048000001|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|1.0|0.0|1.0|1.0|2.0|2.82|-9.06|5.24|6.27|58.04|3.48|0.0|3.0|-6.02|27.0|-5.02|379.81|1.0|0.0|4.59|-5.79|9.53e-07|0.000362|1.63e-06|5.06|0.0|5.5188|3.7196|-1608.684886|990.85|0.2536|422.9|0.69305|0.2119|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
3_a27|0|6.605297921|0|1.402697639|0.124551908|-0.096132106|0.040512821|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|0.024154412|1|1|0.00955169|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.136381755|0.8759548629999999|0.610158103|-0.06145119|-0.086153958|0.397733752|-31.82136336|9.960129259|10.71226495|5.157668895|0.733853752|-1.292309364|54.32114618|41.78149261|0.44566003|2294.213272|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|0.803947133|4960.583812|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|0.0|1.0|0.0|1.0|0.0|3.03|-5.89|2.8|2.94|65.6|2.18|0.0|3.0|-3.7|25.0|-6.41|329.36|0.0|1.0|2.74|-3.99|0.0002|0.0658|0.000103|2.67|0.0|5.5045|3962.0|-1081.905135|931.06|0.2305|425.72|0.6734600000000001|0.2208|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979|8.3979
7h_a8|1|7.05012252|0|1.391840221|-0.118981425|-0.073219554|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|0.052081992|0.141285105|-0.382578949|0|0.515235986|0.095758228|0.7677336090000001|0.507325475|-0.093181899|-0.0934764819999999|0.314190914|-53.71230941|6.71377223|70.28953528|3.86998135|0.892830345|-1.6825766830000002|58.94376531|60.42608164|0.4346108389999999|2534.324886|-969.8780597|1919.19991|-13.63564064|0.107169655|0.768693264|5657.402114|-559.0612661|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|0.0|1.0|0.0|0.0|1.0|3.12|-8.46|5.52|5.49|61.58|4.27|0.0|3.0|-5.68|28.0|-5.27|373.35|0.0|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|4.66|0.0|3.9282|3.9282|-1285.182226|999.62|0.3885|500.94|0.6963199999999999|0.3885|-0.22875|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
12_a15|0|0.0|0|1.435689014|-0.071096525|-0.0455566929999999|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.380490701|2|0.8310685940000001|0.049877871|0.769289315|0.7933685340000001|-0.061084417|-0.094209248|0.738437971|-39.00359933|9.58943236|72.18361893|6.123040777999999|0.746489397|-1.695766456|70.6606311|48.59303169|0.476419838|2613.57759|-1082.780166|2661.728915|-13.04483751|0.253510603|0.909927213|5897.820841|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|673.7288405|1.0|0.0|1.0|1.0|1.0|3.56|-9.82|5.32|6.3|56.27|2.87|0.0|6.0|-6.22|30.0|-4.97|397.47|1.0|0.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|4.4819|3.8538|-1281.087109|1177.81|0.1374|585.26|0.70444|0.0093|-0.19054|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
17a_a50|0|7.934155233999999|1|1.349854788|-0.186084687|0.009691515|0.034142512|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|-0.204032723|0.828062407|0.732114362|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|8.977762705|10.03717565|5.847033234|0.7899109000000001|-1.570517366|58.69900789|38.54872522|0.486855438|2644.4486420000003|-1022.84584|1799.721631|-11.89568886|0.2100891|0.948768582|5718.782531|-666.1585759999999|23.12299308|0.011602876|-377.6260803|1294.887612|719.3470265|1.0|1.0|1.0|1.0|0.0|3.95|-6.76|3.39|4.14|51.77|2.3|0.0|6.0|-3.99|30.0|-6.44|398.5|0.0|1.0|3.27|-4.44|0.000102|0.0408|3.61e-05|3.23|0.0|4.2478|4.0477|-1258.566007|1204.79|0.1817|616.93|0.66046|0.1754|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706|7.0706
13l_a6|1|7.412764017000001|1|1.4242139390000002|0.03093879|-0.132667824|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|1|-0.006280295|-0.045794891|-0.073210645|-0.564860904|1|0.8694295409999999|-0.058931734|0.84018367|0.827754203|-0.118071236|-0.126521431|0.210844002|-82.24617981|20.90615311|182.8275745|14.56282911|0.793671137|-2.53042863|100.8610837|103.1523329|0.4257335779999999|2967.923804|-1762.648513|3127.831037|-21.92549054|0.206328863|0.7413520309999999|6462.086665999999|-1227.82747|39.65857501|0.018273048|-409.1314702|2220.880201|741.5222707|1.0|1.0|1.0|1.0|3.0|3.64|-8.89|4.55|3.8|115.15|1.39|0.0|7.0|-5.49|33.0|-6.59|441.48|0.0|0.0|3.07|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|3.6675|3.5499|-1465.865882|1249.13|0.3115|578.91|0.70515|0.0165|-0.19447|0.03092407|-1465.624566|8.9893|385.0|6.4145|6.4145
2_a4|0|6.605297921|1|1.189716144|-0.072708147|-0.103346554|0.037777778|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.147657684|0.228655117|-0.3881618|1|0.930871261|0.11821091|0.847373823|0.912872667|-0.117395215|-0.105102755|0.442778552|-49.45826819|2.667094277|166.102249|1.123639184|0.843107708|-1.366335816|48.93681624|52.12536246|0.3961813179999999|1623.668791|-575.6333682|910.3327882|-6.736463618999999|0.156892292|0.656126301|3396.86527|-242.5126903|18.96532986|0.011054731|-289.1005902|682.7518749|284.26458360000004|1.0|0.0|1.0|0.0|2.0|3.33|-4.83|2.12|0.83|45.15|1.63|0.0|2.0|-2.18|19.0|-6.69|253.3|0.0|1.0|1.24|-2.77|0.0066|1.67|0.00171|1.62|0.0|5.8961|3.2230000000000003|-819.9326497000001|764.77|0.1315|333.36|0.6885600000000001|0.0008|-0.16226|0.033037353|-819.8174190000001|3.0946|31.0|7.5086|7.5086
19e_a38|1|7.412764017000001|2|1.297043576|-0.082311936|-0.10490608|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|-0.038386106|1|1|0.000347207|-0.091460175|-0.191751024|-0.436305701|1|0.723755855|0.04818471|0.89459881|0.700181525|-0.083623427|-0.10214405|0.552393659|-56.34606212|14.27562164|118.734325|9.619015829|0.749190974|-2.042881001|82.37885703|70.62168376|0.4655978389999999|2920.436229|-1376.50781|3426.997928|-17.17594064|0.250809026|0.871249918|6531.762734|-927.5007945|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|0.0|1.0|1.0|1.0|3.0|4.96|-7.28|4.03|3.09|81.23|2.75|0.0|6.0|-4.94|32.0|-6.39|427.48|0.0|0.0|3.3|-4.72|1.15e-05|0.0049|1.89e-05|3.55|0.0|5.2322|3.8587|-1409.582478|1183.12|0.3948|532.67|0.58509|0.3738|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083|8.0083
17e_a50|0|7.934155233999999|2|1.320916122|-0.153175103|0.038322942|0.031870748|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|10.94500663|-0.114420412|2|2|0.012372059|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7596299459999999|-0.1710526319999999|0.7791604190000001|0.736221185|-0.046347299|-0.073011385|0.4239465089999999|-32.24487658|8.950665784|10.68364489|6.227183052000001|0.803671114|-1.67926185|57.93079973|41.19554236|0.489797496|2883.936138|-1168.300905|1981.934841|-12.90180444|0.196328886|0.960006062|6301.28046|-812.8136797000001|23.07468625|0.010255676|-422.5418889|1453.705234|904.3172644|1.0|1.0|1.0|1.0|0.0|4.18|-7.33|4.23|4.68|51.77|2.91|0.0|6.0|-4.87|33.0|-6.08|438.57|0.0|1.0|4.03|-5.18|1.34e-05|0.00589|6.58e-06|4.08|0.0|4.2373|4.0298|-1375.295877|1312.91|0.1809|602.89|0.66478|0.1785|-0.19805|0.02761851|-1374.992422|8.8326|155.0|6.8097|6.8097
2_a27|0|6.605297921|0|1.402655014|0.09890645|-0.0609613559999999|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.21066171|-0.361571905|-0.475677812|2|0.639024713|0.137868605|0.8585302370000001|0.60904903|-0.058444848|-0.081513931|0.408120957|-29.42169804|9.972342226|9.194894069|5.020172886|0.6684621829999999|-1.141195033|52.43208086|39.39404027|0.4424192289999999|2210.487938|-574.4885436000001|1270.627585|-7.415462877|0.331537817|0.7934621359999999|4774.521748|-289.2030522|22.03636323|0.022639983|-169.6109632|859.4181658|373.9912084|0.0|1.0|0.0|1.0|0.0|2.9|-5.84|2.43|2.49|65.6|2.42|0.0|2.0|-3.19|24.0|-6.69|317.34|0.0|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|2.18|0.0|4.1624|4.1624|-1043.821085|906.48|0.3217|420.7|0.55857|0.3217|-0.21702|0.02268519|-1043.715364|6.8854|13.0|7.8861|7.8861
14d_a23|0|7.423568444|0|1.197963465|0.058368697|-0.026530366|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|2|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|2|0.725800261|0.006563565|0.829764975|0.6906097959999999|-0.053736319|-0.078282292|0.213597535|-35.40917327|12.25371621|39.26987634|8.074501042|0.790346608|-1.6439281280000002|61.49227899|47.66288948|0.454495683|2878.955374|-1083.255003|2261.37838|-14.27606695|0.209653392|0.833166062|6459.554383|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|666.0036144999999|0.0|1.0|1.0|1.0|1.0|3.52|-7.78|3.88|4.33|105.02|3.24|0.0|5.0|-5.85|31.0|-6.1|425.51|0.0|0.0|3.8|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|3688.0|8.1555|-1669.24571|1186.17|0.3807|554.84|8.1555|336.18|-0.22152|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
12aa_a30|0|7.412764017000001|2|0.604983643|-0.101407312|-0.028524865|0.043854875|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|1|0.005111479|-0.12254489|-0.207153446|-0.394520145|1|0.8397577820000001|0.024991407|0.855880335|0.794193541|-0.078042288|-0.101368383|0.418522684|-54.50378741|21.58471858|55.0567406|15.0745057|0.630759573|-1.925999268|91.51563481|76.08850600000001|0.4659424379999999|3115.249471|-1345.094532|2455.130164|-16.48066156|0.369240427|0.872457337|6944.511023|-939.3977091|37.41227352|0.029670025|-182.6418006|2132.499591|792.3440337000001|0.0|1.0|1.0|1.0|1.0|4.86|-6.83|3.94|2.63|100.11|2.2|0.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|5.1925|3.4642|-1804.818818|1275.73|0.1667|605.07|0.68642|0.1506|-0.19687|0.03443621|-1804.582558|6.4878|8.0|8.1135|8.1135
47t_a18|0|7.03438793|1|1.25117758|0.1115820769999999|-0.161517185|0.03672956|0.018018036|0.0|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|-0.068787175|-0.104274108|-0.600890268|0|0.704602886|0.005590928|0.796935152|0.688453085|-0.119202068|-0.103295568|0.240001773|-79.78154029|9.415011332|280.622476|6.301435212|0.804531523|-2.272502492|80.00407742|89.19655162|0.49779009|2872.533415|-1520.978225|1326.524873|-18.17831387|0.195468477|0.991199259|6603.597038|-1017.985577|33.75918118|0.016238994|-407.6438346000001|1890.514146|747.6927426|0.0|0.0|1.0|0.0|3.0|3.86|-7.51|2.6|2.93|110.56|1.64|0.0|7.0|-5.58|33.0|-6.46|441.48|0.0|0.0|2.15|-4.77|2.65e-06|0.00117|1.7100000000000002e-05|3.57|0.0|3.1164|3.1164|-1470.873743|1218.95|0.5502|601.36|0.6895100000000001|0.5502|-0.19514|0.03767603|-1470.593659|9.6938|782.0|6.1068|6.1068
17_a3|0|6.823286122000001|0|0.605019885|0.188373421|-0.118246266|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.006696449|0.020589494|0.036673175|-0.633373061|2|0.881253042|0.1789147639999999|0.838125715|0.773152968|-0.098658557|-0.096067661|0.225087454|-50.20132919|5.251911643|234.4907116|2.672377884|0.840062179|-1.344947254|55.39769571|55.45324083|0.4383349039999999|2196.728425|-684.3617224|1667.279771|-10.24205849|0.159937821|0.780420408|4839.543958|-348.2299886|23.96047156|0.012803096|-346.0738521|814.6560331000001|353.7528308|1.0|1.0|1.0|1.0|1.0|3.13|-7.48|4.96|4.66|92.93|2.37|0.0|2.0|-5.53|23.0|-5.61|338.81|0.0|0.0|3.71|-4.93|2.96e-06|1.0|1.18e-05|3.88|0.0|3.2102|3.2102|-1731.75233|891.3|0.4062|393.58|0.69481|0.4062|-0.20359|0.02878063|-1731.663157|4.8815|23.0|7.6383|7.6383
1m_a5|1|6.605297921|0|1.3047206409999998|-0.252787668|-0.005518104|0.026339869|-0.07112464|0.0|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|1|0.00520748|0.042813643|0.07132816|-0.2274929269999999|2|0.691858366|0.077347244|0.851987765|0.63664685|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|4.7571353730000006|154.6334216|2.506013299|0.73847373|-1.072182971|46.74648368|42.13785007|0.482646195|2183.167528|-564.8157081|841.0375686000001|-8.041608085|0.26152627|0.932913201|4584.808374|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|1.0|0.0|1.0|1.0|1.0|2.69|-8.63|5.11|4.85|54.46|2.4|0.0|3.0|-4.52|24.0|-5.71|332.79|0.0|1.0|3.63|-4.74|2.99e-05|0.00996|1.82e-05|3.69|0.0|4.6678|4.3983|-1410.912452|926.13|0.5497|423.2|0.45426|0.2373|-0.22857|0.03223201|-1410.833395|2.4582|43.0|7.3665|7.3665
12aj_a36|1|7.412764017000001|2|1.29704406|-0.056210607|-0.045035034|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|-0.042227364|1|1|0.003962098|-0.104118159|-0.1763783589999999|-0.43462267|1|0.90414347|0.091113865|0.8632656809999999|0.856274847|-0.073002742|-0.10279655|0.251263868|-46.79363201|11.73352271|82.34300699|7.521007149|0.77492734|-1.953134451|76.5855549|58.52715472|0.47532973|2710.647462|-1251.929069|2275.825451|-15.14089115|0.22507266|0.905958957|5763.333098|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|0.0|0.0|1.0|0.0|2.0|4.84|-6.97|3.24|2.19|69.2|2.24|0.0|5.0|-4.16|30.0|-6.55|395.46|0.0|1.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|5.2301|3.6017|-1272.27339|1157.64|0.5616|539.55|0.70423|0.0082|-0.20093|0.03225532|-1272.060325|7.8393|17.0|7.7696|7.7696
14n_a23|0|7.423568444|0|1.197963531|0.009802461|-0.027380305|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|-0.049694913|10.3132176|-0.059870135|2|2|0.010508236|-0.110069159|-0.199540201|-0.404569286|2|0.756252127|0.219354173|0.861597051|0.71381683|-0.058928845|-0.082430028|0.209387766|-39.82324087|18.26553926|97.93357279|12.34358104|0.6868205409999999|-1.648600566|72.09248208|58.08878013|0.469606631|3014.591033|-1114.099858|2195.877777|-14.76259199|0.313179459|0.885393105|6740.54932|-752.8921912999999|31.80611809|0.0242495529999999|-252.5011125|1622.112023|683.7405759|0.0|1.0|1.0|1.0|1.0|3.53|-7.51|3.42|4.03|114.25|2.72|0.0|6.0|-5.63|32.0|-6.47|441.51|0.0|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|3.4217|3.4217|-1744.450916|1209.95|0.4229|575.71|0.6955|0.4229|-0.2077099999999999|0.02300614|-1744.244532|7.2975|1.0|9.2441|9.2441
12ab_a36|1|7.412764017000001|2|1.297042596|-0.064515677|0.000258844|0.039951691|0.035377607|0.0|-0.408023082|0.000939229|-0.032623802|10.9540584|-0.029080933|1|1|0.002112069|-0.096853381|-0.169341326|-0.4186639029999999|1|0.86559137|-0.0852411419999999|0.888163057|0.8196353679999999|-0.079202413|-0.095025338|0.452078227|-54.63243106|16.62527454|116.6804416|11.46782191|0.679025324|-1.805481415|82.3666474|71.2577056|0.484987413|2902.39241|-1245.389318|2390.849902|-15.90828969|0.320974676|0.941700118|6314.697413|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|0.0|0.0|1.0|0.0|2.0|4.86|-7.05|3.14|1.95|92.99|1.59|0.0|6.0|-3.92|32.0|-7.21|420.47|0.0|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.000122|2.33|0.0|3.8845|3.8845|-1364.509957|1201.64|0.4451|564.58|0.69294|0.4451|-0.2093699999999999|0.04167456|-1364.300531|5.3228|11.0|7.9586|7.9586
5_a18 (BIBF0775)|0|7.03438793|2|1.251175715|0.0160123|-0.015946718|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.144352593|-0.216531385|-0.453086741|0|0.7140745620000001|-0.001626287|0.774859029|0.7061155790000001|-0.068989967|-0.078246932|0.420002762|-52.09190866|6.418873637000001|10.36586529|4.846666751|0.8159410579999999|-2.112667176|67.25977848|58.5107823|0.483962172|3115.979466|-1595.201018|1645.395714|-16.96451322|0.184058942|0.937842434|7221.114573000001|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|1140.896548|1.0|0.0|1.0|1.0|2.0|4.42|-9.21|4.09|3.69|76.5|3.52|0.0|8.0|-6.07|37.0|-5.96|494.63|0.0|1.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|4.73|0.0|3.2027|3.2027|-1572.313227|1446.02|0.4825|691.68|0.69298|0.4825|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685|7.4685
12u_a36|1|7.412764017000001|2|1.270259304|-0.054501792|-0.0407717229999999|0.042560386|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|1|0.005035022|-0.099596099|-0.163978382|-0.438988314|1|0.901715152|0.080270195|0.855176759|0.860667615|-0.07260571|-0.0969881059999999|0.3765068079999999|-50.53295452|12.27663887|86.1184622|8.544435884|0.77938748|-2.036750221|78.06218646|62.80959338|0.486156325|2831.106839|-1417.5607730000002|2455.7556010000003|-16.72220679|0.22061252|0.946117173|6127.402572|-986.6102007|30.82735404|0.015171583|-388.9026034|1818.813889|799.5563855|0.0|1.0|1.0|1.0|2.0|5.05|-7.38|3.85|3.01|69.2|2.66|0.0|6.0|-4.95|32.0|-6.19|423.51|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|3.8|0.0|3.8847|3675.0|-1350.8981130000002|1254.5|0.4267|590.18|0.70272|0.0176|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
14w_a23|0|7.423568444|0|1.197963556|0.013971812|-0.109136569|0.046678487|0.045196333|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|10.31321817|-0.031435038|2|2|0.003906274|-0.073958723|-0.206574435|-0.427696371|2|0.5788469970000001|0.059273664|0.8668730109999999|0.558482531|-0.070714528|-0.088508061|0.228641034|-46.76570273|14.84036772|43.30287556|9.814393755|0.743451788|-1.681653166|72.23920014|61.60607046|0.4972095239999999|3071.908367|-1112.129203|2283.383402|-15.648625699999998|0.256548212|0.988900044|6998.078982999999|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|597.2903597999999|0.0|1.0|1.0|0.0|1.0|3.42|-7.93|4.2|5.14|105.02|3.78|0.0|5.0|-5.68|32.0|-6.35|447.46|0.0|0.0|4.05|-5.27|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|3.6632|3.6632|-1828.385903|1150.31|0.3855|535.54|0.6219399999999999|0.3855|-0.22824|0.02204118|-1828.222578|9.8981|2.0|8.6737|8.6737
3c_a49|0|7.535296702|1|1.343850149|0.034009672|-0.016347266|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|2|0.666785606|0.005559828|0.8605470759999999|0.64702083|-0.071786669|-0.074135885|0.501887054|-41.0524769|8.477406111|89.34479838|4.8479546860000005|0.637222556|-1.186174159|54.85343388|49.52988301|0.4791465279999999|2521.794855|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|0.919925763|5544.351498|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|542.7276591|1.0|1.0|1.0|1.0|1.0|3.18|-7.54|3.63|3.87|72.7|1.84|0.0|4.0|-3.45|28.0|-6.93|369.42|0.0|1.0|2.86|-3.86|0.0003509999999999|0.13|0.000137|2.29|0.0|5.1584|3842.0|-1198.668772|1046.53|0.4321|456.22|0.6692100000000001|0.0729|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605|7.0605
14a_a23|0|7.423568444|0|1.197964042|0.050806184|-0.0246126279999999|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|-0.073893976|-0.137733142|-0.446724057|2|0.72792508|0.114693804|0.816237166|0.6888154959999999|-0.055677662|-0.08032517|0.225448915|-35.20994211|12.33442989|38.57988954|7.800158102999999|0.7807587890000001|-1.606503401|61.36268093|47.54437201|0.462434482|2816.527785|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|0.8602383659999999|6269.28943|-642.4662212000001|27.68542751|0.016707951|-355.0975547|1301.215093|601.8533922|0.0|1.0|1.0|1.0|1.0|3.41|-7.41|3.36|4.02|105.02|3.03|0.0|5.0|-5.47|30.0|-6.27|411.48|0.0|0.0|3.37|-4.96|3.38e-06|0.00139|1.1e-05|3.58|0.0|3.7119|3.7119|-1629.928331|1134.02|0.3764|516.58|0.6289100000000001|0.3764|-0.2238099999999999|0.0216412|-1629.748476|8.3962|3.0|8.5498|8.5498
