molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|MATS2c|SRW07|JGI4|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
12b_a32|0.0|1|1|3.477905329|0.0|0|0|0.115940697|5.733341277|0.0388738739999999|-0.003484915|10.31100269|-0.053480599|3|3|-0.001662219|-0.079768013|-0.584995111|0.788133615|0.838021287|0.8887585240000001|1|-0.081450418|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|10.17310723|90.57560878|0.217407|-0.027561517|-38.07076621|65.29222164|0.60420609|-1.267829764|-31.79562339|-17.22027667|2573.006963|-792.1327267000001|-10.75912958|0.39579391|12.42841652|0.756331814|0.025166975|557.1050635|15.72418067|1.0|1.0|1.0|1.0|3.47|2.9|19.0|-7.65|6.49|4.19|1.1|1.0|110.47|7.0|27.0|4.0|397.52|3.59|-4.43|1.27e-06|0.000505|0.0148|2.23e-08|-0.05173|4.12|-1880.732075|663.89|1109.93|347.27|541.49|0.70258|0.70258|-1880.537231|0.2865|3208.0|-0.19976|0.0385132|4.1080000000000005|7585.0|7585.0
13a_a30|0.0|0|0|0.0|0.0|0|2|0.113424769|5.351858133|0.042560386|-0.003436924|10.31162842|-0.0351777|1|1|-0.002215642|-0.065043716|-0.5640209589999999|0.841060094|0.8303425640000001|0.885516463|0|-0.109682335|-0.113507021|0.478381813|0.01856512|-74.02777574|12.53013554|381.9643801|0.303605444|-0.042832838|-51.70573895|102.6479456|0.799862466|-2.27014041|-49.96348386|-28.90911938|3002.811441|-1532.183327|-19.5115996|0.2001375339999999|15.1104742|0.873126469|0.017212819|713.7769663|11.6174288|1.0|0.0|0.0|0.0|4.76|0.0|17.0|-6.19|3.04|1.72|2.06|1.0|135.37|6.0|32.0|5.0|441.51|1.91|-4.3|9.68e-06|0.00427|0.0221|6.520000000000001e-07|-0.0555|4.54|-1744.4457100000002|721.66|1211.54|245.34|541.59|0.26119|0.6845600000000001|-1744.217986|0.1603|0.7158|-0.20503|0.04590378|1.4855|7.8665|7.8665
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0.156105985|0.0|0.040555556|-0.012350591|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.571686169|0.7981860159999999|0.722297906|0.770451673|0|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|-54.70558911|3.04716388|61.63983265|0.308930877|-0.042351319|-37.44217335|15.76831619|0.922135562|-1.905809364|-31.61527447|-24.47553536|2625.952212|-1101.399091|-14.14482104|0.077864438|10.26331993|0.681885245|0.005747326|490.1808545|3.321475588|1.0|1.0|1.0|1.0|2.99|2.17|18.0|-7.14|2.36|4.96|1.64|1.0|101.22|5.0|26.0|5.0|369.44|2.88|-4.39|7.56e-06|0.00279|0.0152|7.28e-08|-0.0372399999999999|7.53|-1523.361214|601.23|1030.77|297.03|519.04|0.68945|0.68945|-1523.196562|0.4895|6.7515|-0.20742|0.04315771|9326.0|7.1427|7.1427
4_a18 (SD-208)|0.0|0|0|0.0|0.0|0|2|0.055002235|0.0|0.040864198|-0.018723101|10.95382003|-0.056245435|0|0|-0.015153358|-0.047745689|-0.564165402|0.773173718|0.83508768|0.904723479|0|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|10.90456851|103.6318511|0.22090326|-0.034985357|-26.40375252|0.0|0.602029021|-1.2944582059999998|-20.652731600000003|-18.01551972|2395.526727|-666.5742296|-9.276994128|0.397970979|11.42979655|0.831728055|0.035654206|363.2306414|18.35993987|0.0|1.0|1.0|1.0|2.77|2.54|22.0|-8.15|3.54|4.44|2.02|1.0|92.87|3.0|25.0|6.0|352.75|3.11|-4.38|5.12e-05|18.0|0.0146|7.06e-09|-0.09992|2.58|-1542.276332|537.47|895.83|239.56|396.17|0.4646|0.69028|-1542.15786|0.2316|3.4629|-0.2358|0.0199445|5.2085|7.0969|7.0969
1m_a5|0.0|1|0|2.934162514|0.0|0|0|-0.252787668|4.59511985|0.026339869|0.006422789|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|-0.2274929269999999|0.691858366|0.7824502320000001|0.851987765|0|-0.070959368|-0.071478865|0.429612762|0.009030414|-37.380714700000006|4.7571353730000006|154.6334216|0.117604448|-0.028977918|-19.83596661|0.235629561|0.73847373|-1.072182971|-19.69180207|-15.26528941|2183.167528|-564.8157081|-8.041608085|0.26152627|13.35855701|0.932913201|0.0172594319999999|383.4128238|9.092103139|1.0|1.0|0.0|1.0|2.69|2.11|23.0|-8.63|5.11|4.85|2.4|1.0|95.5|3.0|24.0|3.0|332.79|3.63|-4.74|2.99e-05|0.00996|0.00607|2.35e-09|-0.0507699999999999|3.48|-1410.88022|553.42|926.13|265.61|423.2|0.4527899999999999|0.45426|-1410.783167|0.2373|1939.0|-0.22857|0.03223201|2.4582|7.3665|7.3665
12o_a30|0.0|0|0|0.0|0.0|0|2|0.036331447|5.351858133|0.040899471|0.00372838|10.31162888|-0.087019298|1|1|0.003603419|-0.157974241|-0.465857798|0.8264832879999999|0.815003426|0.870930234|0|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|9.948252054|75.15128057|0.1556551169999999|-0.037808155|-40.37291185|0.0|0.8131344979999999|-1.852599578|-31.84483128|-24.32856749|2860.371518|-1192.099807|-15.65480256|0.186865502|13.95467208|0.885533983|0.0141914589999999|652.8825454|9.131836103|1.0|0.0|1.0|0.0|4.63|0.0|17.0|-7.22|4.47|3.27|3.31|2.0|132.29|5.0|30.0|4.0|432.93|3.11|-5.44|1.19e-06|0.0005139999999999|0.00156|6.03e-08|-0.05085|4.45|-2035.338699|687.92|1162.63|238.73|528.25|0.3493699999999999|0.6854399999999999|-2035.139147|149.0|5559.0|-0.19873|0.03392126|6.8632|7.8097|7.8097
19c_a38|0.0|1|0|3.332128134|0.0|0|2|-0.085545751|5.351858133|0.04508642|-0.004442319|10.95429182|-0.0431896509999999|1|1|-0.002443797|0.04814981|-0.434836855|0.7163622890000001|0.846765471|0.908721232|0|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-57.79749770000001|15.30924906|139.1570837|0.240808376|-0.038224114|-42.92996714|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|-24.06579196|2967.98627|-1227.35539|-15.15175311|0.281292809|13.36189552|0.914989047|0.023120664|640.025745|14.55670345|1.0|0.0|1.0|1.0|4.84|3.0|17.0|-6.92|3.17|2.42|1.76|1.0|130.41|5.0|32.0|5.0|426.45|2.57|-4.12|4.46e-05|19.0|0.0322|1.2099999999999998e-07|-0.05691|3.23|-1424.3899310000002|652.09|1138.6|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|0.1417|2495.0|-0.21303|0.03740877|3.2846|8.0348|8.0348
4S4k_a46|0.0|0|0|0.0|0.173180233|1|1|-0.050636784|5.587248657999999|0.0510113959999999|0.006550513|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|-0.3860697829999999|0.78837943|0.7477594870000001|0.787615341|0|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|4.1078333030000005|172.7607401|0.1082655419999999|-0.030477338|-24.18078772|0.0|0.8679099640000001|-1.46291223|-25.17446332|-16.15576699|2105.538282|-775.4768155|-8.564028983|0.132090036|10.26616763|0.858684076|0.007182108|519.5743695|3.807172093|1.0|1.0|0.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|2.84|1.0|100.96|2.0|25.0|3.0|333.43|3.79|-4.83|1.5e-05|5.0|0.0049299999999999|2.48e-07|-0.02074|4.52|-1053.415665|566.82|997.07|234.58|487.43|0.5716|0.67893|-1053.202208|0.0654|2.2655|-0.1947|0.02628818|2.5693|6.7055|6.7055
7s_a46|0.0|0|0|0.0|0.218897825|1|1|-0.0778653109999999|5.533389489|0.044509804|0.0060802|10.94651358|-0.020953253|1|1|0.005577925|-0.327656845|-0.3638523629999999|0.778692012|0.770312275|0.8182543959999999|0|-0.096723151|-0.083011849|0.249893305|0.008871171|-48.61321955|4.458665639|166.3052939|0.141211538|-0.031623562|-20.9694955|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|-15.894055599999998|1982.695462|-667.5503351|-7.988379237|0.1801125439999999|9.829721631|0.7662292690000001|0.01122216|409.9543818|5.640276426000001|0.0|1.0|0.0|1.0|3.08|2.33|17.0|-6.08|3.65|3.9|2.39|0.0|91.19|2.0|23.0|3.0|305.37|3.12|-4.24|8.590000000000001e-05|0.0262|0.0176|8.39e-07|-0.02024|3.54|-974.7707066|539.99|916.7|234.06|446.63|0.44692|0.69976|-974.615216|0.1186|2.4286|-0.19947|0.036050328|3.6655|5.7022|5.7022
12av_a36|0.0|1|0|3.4520047430000003|0.0|0|2|0.049150854|5.351858133|0.04250591|-0.00233752|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.507136551|0.859938421|0.8076780109999999|0.8571025990000001|0|-0.082283524|-0.105593135|0.277834652|0.021666882|-57.31621925|15.09249582|99.2415672|0.247552267|-0.035197712|-51.2347934|124.9387725|0.671916917|-2.006269572|-39.92474833|-24.51766365|3011.024457|-1397.506828|-17.07826447|0.328083083|17.64042914|0.965363947|0.025779468|757.7532208|17.95719936|0.0|0.0|0.0|0.0|4.96|0.0|17.0|-6.93|2.38|1.65|1.49|1.0|138.06|7.0|33.0|5.0|438.48|1.47|-3.64|0.000292|128.0|0.0997|1.1800000000000001e-07|-0.05307|4.5|-1440.945099|733.21|1247.28|256.12|588.31|0.43212|0.70455|-1440.67411|0.0027|4.7666|-0.19429|0.04308001|6.1075|7.4089|7.4089
16_a47|0.0|1|1|2.890539668|0.0|0|0|-0.134455235|4.59511985|0.042285714|-0.005688938|10.95023129|0.0506476009999999|1|1|-0.004153659|-0.236994128|-0.3379683979999999|0.591929006|0.812131575|0.87782381|1|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|9.676588112|63.13219447|0.308139547|-0.034261359|-24.97833451|0.0|0.697929921|-1.301931629|-25.03540372|-17.75645434|2315.178558|-674.7452647999999|-9.202544293|0.302070079|13.01476838|0.898461533|0.0234786339999999|357.35851410000004|12.16814835|1.0|1.0|0.0|1.0|2.93|1.95|21.0|-8.17|4.47|5.19|2.72|0.0|91.55|3.0|25.0|5.0|337.33|3.52|-4.42|4.56e-05|0.0154|13.0|6.8099999999999994e-09|-0.05717|2.95|-1167.0124560000002|534.69|894.43|279.29|395.28|0.59209|0.6743899999999999|-1166.901251|0.0909|2.3795|-0.22568|0.03384512|3.8601|9.0|9.0
14y_a23|0.0|0|1|0.0|0.0|2|0|0.0600764409999999|5.351858133|0.046678487|0.009174505|10.31321795|-0.031435038|2|2|0.007229683|0.07646106|-0.4598871539999999|0.719722236|0.802520527|0.8668730109999999|1|-0.057809342|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|13.00274534|39.66769923|0.074747068|-0.034303507|-38.54233552|82.29531392|0.78322549|-1.612264842|-27.63946733|-23.71943531|3096.562257|-1114.8134599999998|-16.40099384|0.21677451|16.00209862|0.948293868|0.016527|665.6233736|11.42772654|0.0|0.0|1.0|1.0|3.41|3.49|26.0|-8.57|4.64|5.32|3.99|2.0|130.3|5.0|32.0|4.0|480.37|4.45|-6.13|1.7e-07|8.18e-05|0.000354|2.6899999999999996e-09|-0.08374|4.73|-2549.091817|713.1|1217.48|340.49|585.2|0.61338|0.61338|-2548.8917260000003|444.0|4.8799|-0.2331599999999999|0.01307741|6.5205|8.4225|8.4225
5d_a40|0.0|0|0|0.0|0.0|1|1|-0.071479892|6.167516491000001|0.044526749|0.007200253|10.31198333|0.029272031|2|2|0.006642869|-0.259985037|-0.399968083|0.496945486|0.8092726020000001|0.877722972|1|-0.086193996|-0.094277694|0.049855551|0.022027556|-39.55506228|10.10860823|181.4728912|0.245989948|-0.0377110779999999|-19.85450535|53.85026982|0.8111805740000001|-1.131332331|-18.15211073|-17.30589257|1974.583878|-519.1767771000001|-7.94180214|0.188819426|12.09256826|0.922825231|0.014630084|243.4287716|6.713853887999999|1.0|0.0|1.0|0.0|3.02|2.56|14.0|-4.32|4.08|3.64|2.25|0.0|74.11|3.0|20.0|4.0|287.31|3.1|-3.82|5.9e-05|17.0|0.0436|4.7600000000000005e-05|-0.06796|4.61|-1276.817151|473.48|765.69|331.74|365.74|0.69613|0.69613|-1276.751174|0.4493|7.0422|-0.2164699999999999|0.01667985|9.2439|7.7212|7.7212
12l_a30|0.0|0|0|0.0|-4.712037416|0|2|0.157020295|5.351858133|0.044036281|-0.00695299|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.640870513|0.613786308|0.830875659|0.883029843|0|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|-63.31694493|10.78883933|103.5499036|0.165720595|-0.045581702|-53.74781658|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|-31.88960104|3306.001879|-1690.148855|-22.31041443|0.178184921|17.23248653|0.861252543|0.016896687|696.6414817000001|11.82116027|1.0|0.0|1.0|0.0|4.72|0.0|17.0|-7.18|4.43|4.78|2.82|2.0|133.96|7.0|34.0|8.0|482.48|3.42|-5.92|1.99e-07|9.63e-05|0.000579|6.61e-08|-0.0545299999999999|5.52|-1987.998976|729.17|1223.54|245.74|574.72|0.39486|0.68488|-1987.782294|0.1574|2.5031|-0.20397|0.03406276|2.9851|7.2154|7.2154
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|1|-0.115740384|5.777652323|0.035718954|0.006841944|10.945024|-0.0180233089999999|2|2|0.007057361|-0.170496134|-0.332085641|0.753629415|0.809463375|0.8836675340000001|1|-0.072629787|-0.078068703|0.267094693|0.021513107|-34.79187329|10.30543157|131.417573|0.154650918|-0.030360051|-17.91443197|0.0|0.6717097959999999|-1.092961836|-16.66636363|-14.54338619|2143.807599|-523.561903|-6.966723542|0.328290204|9.26652151|0.75095166|0.024280552|339.5806858|11.63112165|1.0|1.0|0.0|1.0|3.21|1.69|20.0|-5.94|3.14|3.41|1.79|0.0|89.78|2.0|23.0|3.0|299.33|2.51|-3.81|0.000359|108.0|46.0|1.16e-06|-0.02903|2.11|-967.3160428|515.81|857.53|273.96|353.17|0.5533|0.59283|-967.212701|121.0|3.8213|-0.20144|0.036701907|5.8205|7.1675|7.1675
6c_a31|0.0|1|0|3.423005244|0.0|0|1|0.047405064|5.733341277|0.038901235|-0.009477764|10.31169965|-0.107687565|2|2|-0.00668344|0.2301743489999999|-0.582545668|0.831901219|0.790900932|0.846458013|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|20.09112958|163.6316745|0.358802727|-0.044739967|-50.62888027|105.7632176|0.7653239190000001|-2.147518413|-48.45681657|-28.32375523|2837.949799|-1359.540251|-17.93106176|0.234676081|14.63492011|0.8061548709999999|0.0212421629999999|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|3.67|3.13|22.0|-7.72|5.58|4.26|1.58|2.0|114.5|5.0|30.0|5.0|418.47|3.64|-4.94|8.179999999999999e-07|0.000343|0.0048|1.89e-08|-0.0581799999999999|5.08|-1691.948653|667.01|1125.85|376.01|524.56|0.7014699999999999|0.7014699999999999|-1691.734564|0.5028|5.9253|-0.19169|0.03620884|8.8847|6.4685|6.4685
16_a4|0.0|0|0|0.0|0.0|1|1|-0.219944434|5.4161004020000005|0.04501634|0.0067511459999999|10.94592242|0.019290123|1|1|0.006466406|0.020218035|-0.214481956|0.490768328|0.774455255|0.8366279120000001|0|-0.073335635|-0.080093659|0.292255386|0.013727656|-36.11951685|6.761192037000001|13.51923899|0.210153891|-0.033372358|-19.42906425|74.430775|0.832461695|-1.201404885|-17.789707500000002|-16.43666742|2101.6948030000003|-591.7200271|-8.095443438|0.167538305|10.19502391|0.837568182|0.0115138339999999|322.8922084|5.67083266|1.0|0.0|0.0|0.0|3.26|3.08|17.0|-6.36|4.49|4.96|3.44|1.0|85.02|2.0|23.0|4.0|309.31|3.91|-4.43|0.0001199999999999|0.0371|0.0114|4.33e-07|-0.03965|4.05|-1057.478071|515.68|856.55|274.85|407.99|0.51149|0.54061|-1057.3808390000002|0.1006|1863.0|-0.2134|0.01638524|1.9873|6.4647|6.4647
12as_a36|0.0|1|0|3.447017327|0.0|0|2|-0.051208473|5.351858133|0.041728395|0.000584134|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.4358775279999999|0.8058720979999999|0.817372883|0.869455765|0|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|12.95780416|88.17694537|0.22956209|-0.037824788|-49.71556877|0.0|0.768125394|-2.080363362|-37.57216725|-25.48765709|2904.092809|-1401.82114|-17.17446921|0.231874606|16.08155469|0.834059821|0.017444469|716.9974499|11.75468972|1.0|0.0|0.0|0.0|4.86|0.0|17.0|-6.89|3.16|2.09|1.59|1.0|133.95|6.0|32.0|5.0|423.47|1.84|-3.95|0.000154|0.0653|0.0476|1.29e-07|-0.05789|4.84|-1385.5651710000002|712.04|1207.35|274.29|568.52|0.53815|0.68211|-1385.322633|0.2402|4.8580000000000005|-0.21419|0.03674596|6.8556|7.2291|7.2291
1k_a5|0.0|1|0|2.9020229360000003|0.0|0|0|-0.216088148|4.59511985|0.026339869|0.003886035|10.9489659|-0.011848312|1|1|0.003708988|-0.220946861|-0.254495542|0.567806811|0.7824502320000001|0.851987765|0|-0.078995018|-0.074297856|0.425724957|0.010892351|-40.40908188|5.571869083999999|165.11680719999998|0.216307319|-0.0301207529999999|-19.44172742|0.498979532|0.724954458|-1.114467843|-20.67084672|-15.40795854|2171.394196|-570.0944662|-7.881781385|0.275045542|12.9461019|0.929220303|0.019219352|357.34245360000006|9.83146028|1.0|1.0|0.0|1.0|2.71|2.02|23.0|-8.3|4.88|4.76|2.29|0.0|90.44|3.0|24.0|4.0|316.33|3.42|-4.3|0.000106|0.0336|0.0157|4.99e-09|-0.04516|3.1|-1050.51717|533.8|890.76|262.56|398.63|0.53086|0.5282|-1050.418953|0.1239|1.5911|-0.22504|0.03133456|2.3036|7.3188|7.3188
12x_a30|0.0|0|0|0.0|0.0|0|2|0.044575215|5.351858133|0.043383838|0.00604028|10.31162819|-0.1066694919999999|1|1|0.006346396|-0.104089964|-0.458718546|0.842068099|0.782514704|0.829606585|0|-0.071909912|-0.091725339|0.398925866|0.014757946|-47.48669555|9.745611551|74.51844582|0.151155723|-0.035022402|-39.99960559|0.0|0.824674971|-1.926232129|-31.35848986|-23.12752311|2845.417984|-1272.013771|-15.27257668|0.175325029|14.14885734|0.815160907|0.012044556|754.3941655|7.953787804|1.0|0.0|1.0|0.0|4.86|0.0|17.0|-7.38|4.87|3.23|3.25|2.0|137.21|5.0|31.0|4.0|426.54|3.19|-5.46|9.14e-07|0.00039|0.00148|4.12e-08|-0.05093|4.45|-1654.3784|703.75|1211.79|355.95|558.65|0.68589|0.68589|-1654.1207|0.1517|4.3702|-0.19876|0.03136007|4.8197|7.6556|7.6556
47j_a18|0.0|0|0|0.0|0.0|0|1|0.070097424|4.844187086|0.033563218|0.00031105|10.94702285|0.0033281|0|0|0.002317206|-0.073551529|-0.48833504|0.783538352|0.7444236670000001|0.77844379|0|-0.073041469|-0.094744194|0.476575952|0.015967126|-56.816779|12.42035127|95.57657747|0.19348155|-0.033837212|-57.32800549|99.50526447|0.764425062|-2.368604851|-44.19607713|-26.32095773|3172.831382|-1842.467041|-20.47428768|0.235574938|18.50538303|0.928170101|0.016220875|1081.726154|12.6177344|1.0|1.0|0.0|1.0|4.54|0.0|18.0|-8.79|2.43|2.82|2.63|3.0|149.96|11.0|37.0|4.0|499.6|2.39|-5.14|1.49e-06|0.000743|0.00366|1.63e-09|-0.04423|8.09|-1625.413107|839.37|1459.55|399.25|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|4.1619|-0.17273|0.03246539|5.2118|7.4559|7.4559
8a_a8|0.0|1|0|3.150966553|0.0|1|1|-0.021925912|5.4161004020000005|0.040243056|-0.0075336219999999|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.044579097|-0.5028388229999999|0.76592324|0.762577159|0.8220300859999999|0|-0.131795179|-0.118763303|0.22299265|0.034374791|-78.93428863|20.58762475|170.9592896|0.449170525|-0.049054408|-42.60049244|84.91322996|0.76420633|-2.256502762|-47.27503672|-29.37948733|2802.374154|-1351.456417|-17.59585557|0.23579367|14.52342059|0.927876056|0.025786572|529.053307|15.44399996|0.0|0.0|1.0|0.0|3.37|2.64|23.0|-6.76|3.13|2.72|1.9|1.0|109.21|4.0|30.0|5.0|400.39|2.56|-4.14|3.99e-05|16.0|0.0292|1.74e-07|-0.06922|6.1|-1367.744724|620.68|1061.5|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|5.4201|-0.19937|0.03213899|6.8427|4.9454|4.9454
12bd_a36|0.0|1|0|3.497517322|0.0|0|2|-0.051990612|5.351858133|0.04625323|0.003676818|10.94639828|-0.0288761339999999|1|1|0.0045625|0.042808724|-0.436345273|0.902377067|0.78699829|0.833398429|0|-0.071083327|-0.099460046|0.279020022|0.0177487689999999|-46.92083391|11.7156452|83.92365468|0.167521907|-0.035521445|-43.33557909|0.0|0.78244124|-1.989200921|-30.9716039|-23.44707102|2772.776922|-1313.035977|-15.47699253|0.21755876|15.34283166|0.905749421|0.015363883|729.1873176|10.14142465|1.0|0.0|0.0|0.0|4.95|0.0|17.0|-7.34|3.76|2.5|2.45|1.0|133.68|5.0|31.0|4.0|409.49|2.42|-4.6|2.8600000000000004e-05|0.0117|0.0102|4.55e-08|-0.05236|3.79|-1311.560669|706.26|1200.23|319.66|568.94|0.69411|0.7044100000000001|-1311.291779|0.0058|5.7533|-0.19826|0.03110617|7.6908|7.7696|7.7696
28_a47|0.0|0|1|0.0|0.0|1|0|-0.053792245|4.727387819|0.038387534|-0.013020816|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.435485503|0.635684951|0.832144916|0.896193695|1|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|15.50250691|365.2310214|0.394650655|-0.038135461|-37.72858603|83.61576722|0.65225927|-1.601689367|-40.02656804|-22.66839387|2616.1598940000003|-952.0725426|-13.47449501|0.34774073|14.91533234|0.8964208090000001|0.031626405|428.5826478|18.79929562|0.0|1.0|1.0|1.0|3.08|2.03|21.0|-6.92|2.49|3.84|1.67|1.0|99.2|5.0|28.0|6.0|380.35|2.4|-3.66|0.000214|0.0816|0.0824|1.2099999999999998e-07|-0.05471|3.51|-1335.722248|599.88|995.5|337.37|461.73|0.69002|0.69002|-1335.571655|0.2996|6.0847|-0.2052|0.03698465|8.17|7.6|7.6
9i_a24|0.0|1|0|2.9199957480000003|0.0|1|0|-0.113620183|5.209486153|0.023854167|0.004814196|10.96661275|-0.00532872|2|2|0.005891639|-0.140841749|-0.32068769|0.783500303|0.822658951|0.898194715|0|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|11.87389334|10.13249376|0.173910636|-0.024639839|-15.60091656|1.634015079|0.499238289|-0.837754515|-14.44881966|-11.64783344|2061.729154|-396.0263368|-5.506205845|0.500761711|11.18382556|0.8806627109999999|0.038195951|295.8603625|18.05612763|1.0|1.0|0.0|1.0|2.76|1.36|22.0|-6.05|2.42|2.72|0.67|0.0|82.17|3.0|22.0|4.0|288.31|1.73|-3.1|0.00248|716.0|228.0|8.95e-07|-0.0473899999999999|1.13|-945.2626532|501.48|825.7|268.3|363.15|0.58977|0.6755800000000001|-945.174716|0.0029|7.1135|-0.21943|0.0239838|9.2818|7.0555|7.0555
8g_a12|0.0|1|1|2.897921027|0.0|0|1|0.10205033|4.59511985|0.038347953|0.005898773|10.95472263|-0.040257632|1|1|0.005405355|-0.068810076|-0.532504083|0.804158158|0.7475224290000001|0.80546986|1|-0.076856227|-0.1045061519999999|0.274352085|0.008910823|-42.39297373|4.915102972|84.95000993|0.142374631|-0.042752517|-31.79592789|0.0|0.90166696|-1.881110729|-23.38345638|-23.58177591|2506.427441|-1037.59814|-13.00742505|0.09833304|12.83559677|0.864880588|0.007890315|480.0590283|4.352203029|0.0|1.0|1.0|1.0|4.07|2.51|21.0|-8.0|3.31|2.07|2.89|1.0|109.93|3.0|27.0|5.0|353.38|2.77|-4.34|4.15e-05|0.0146|0.0163|9.98e-09|-0.06432|3.68|-1154.281986|590.93|989.66|294.8|418.41|462.0|0.55027|-1154.121362|0.1601|2.9986|-0.21633|0.03954539|4.2131|5.43|5.43
12c_a36|0.0|1|0|3.447900368|0.0|0|2|-0.087096843|5.351858133|0.040899471|0.0005016269999999|10.95982545|-0.056994595|1|1|0.0010871589999999|0.146546059|-0.4423430339999999|0.8941919290000001|0.819222745|0.8741648479999999|0|-0.073370864|-0.105624703|0.462597812|0.019582215|-47.12722334|12.5779546|60.79111287|0.159266488|-0.038024893|-43.57746274|6.546878962999999|0.75500974|-1.901244658|-30.27053327|-24.42396797|2785.47514|-1221.198398|-15.68788659|0.24499026|12.86584957|0.899732176|0.019278991|629.5017194000001|12.38318928|1.0|0.0|0.0|0.0|4.74|0.0|17.0|-7.18|3.35|2.54|2.51|1.0|128.76|5.0|30.0|4.0|415.88|2.34|-4.59|3.64e-05|0.0151|0.0106|6.65e-08|-0.04992|3.79|-1692.511019|672.74|1137.55|322.58|509.61|0.68913|0.68913|-1692.312906|0.3927|4.9812|-0.2082699999999999|0.02977602|6.6973|8.0458|8.0458
6g_a40|0.0|0|0|0.0|0.0|1|2|0.102683335|6.401917197|0.039863946|-0.019683422|10.30179936|-0.251161616|2|2|-0.018182514|-0.221674172|-0.588058458|0.8316888240000001|0.832499949|0.8917390820000001|1|-0.164941808|-0.156296046|0.400587529|0.017750905|-107.2113398|11.53799852|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|47.36081569|0.824204189|-2.657032782|-69.68682788|-38.37906336|3142.74733|-1727.0578510000005|-24.9461968|0.175795811|12.10032156|0.740853565|0.020240097|590.1686672000001|13.1559604|0.0|0.0|1.0|1.0|4.06|2.28|14.0|-2.87|3.43|2.48|0.59|1.0|124.18|5.0|31.0|7.0|474.53|2.37|-4.71|6.049999999999999e-08|2.87e-05|0.00917|0.0013599999999999|-0.08622|7.38|-2521.990118|669.8|1144.59|373.48|514.77|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|6.7231|-0.20479|0.03363483|8.9454|7.3279|7.3279
