molecula|NaaNH|n9FaHRing|SaaNH|NaasN|nARing|SaasN|SRW07|JGI4|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
6a_a40|0|0|0.0|1|2|1.78213955|6.401917197|0.035707071|-0.001347823|0.104332675|10.30179985|-0.001171195|-0.272320301|-0.620787469|0|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|-0.109047987|0.360858579|0.016399125|10.24294396|185.06174|0.266249007|-0.049149867|-45.80643937|0.8678518190000001|-2.113444291|-42.542782200000005|-30.69915817|78.35465194|0.41480944|458.303126|2536.88262|-19.17478857|6.945713476|11.8691482|7059.617542|82.54016015|1521.070502|1.0|0.0|0.0|3.99|3.01|14.0|4.38|3.07|2.0|2.0|120.14|1.0|5.0|-7.11|29.0|5.0|442.53|1.0|0.0|1.0|3.17|-4.99|1.03e-05|0.00457|1.0|0.0|8.950000000000001e-05|0.0396|2.9836|2.9836|-2371.579899|-2371.560378|649.48|415.55|415.55|497.78|-2371.3827|0.4015|6.9379|0.01952089|9.3893|7.3979
9b_a36|1|0|3.513187594|0|2|0.0|5.351858133|0.040166667|0.005050384|-0.077361324|10.33767255|0.005458948|0.146828453|-0.4060950789999999|1|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|-0.074181597|0.2602997|0.017007854|10.68084402|67.12293326|0.154620539|-0.036110824|-38.76797062|0.78242217|-1.769430355|-29.25555061|-22.67740953|57.26650122|0.453252346|530.8939077|2464.2160510000003|-14.24129533|7.549264797|13.80758516|5838.085413000001|136.63774650000002|1420.196295|1.0|0.0|1.0|4.73|0.0|17.0|3.6|2.76|1.0|0.0|126.17|0.0|5.0|-4.6|29.0|4.0|398.48|0.0|0.0|0.0|2.48|-4.43|3.71e-05|0.0148|0.0|0.0|2.3100000000000002e-07|9.21e-05|3.8535|3.8535|-1575.7800140000002|-1575.751975|666.01|321.74|321.74|514.45|-1575.557248|0.5392|6.2846|0.02803905|8.4288|7.6778
13a_a30|0|0|0.0|0|2|0.0|5.351858133|0.042560386|-0.003436924|0.0317047379999999|10.31162842|-0.002215642|-0.065043716|-0.5640209589999999|1|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0.802578397|-0.109682335|0.478381813|0.01856512|12.53013554|381.9643801|0.303605444|-0.042832838|-51.70573895|0.799862466|-2.27014041|-49.96348386|-28.90911938|86.55791128|0.4661332179999999|470.0167988|2520.165025|-19.5115996|8.066980235|15.1104742|6675.344631|135.07860209999998|1915.558478|1.0|0.0|1.0|4.76|0.0|17.0|3.04|1.72|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|5.0|441.51|0.0|0.0|0.0|1.91|-4.3|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|5.0535|3.5288|-1744.491614|-1744.4457100000002|721.66|351.35|245.34|541.59|-1744.217986|0.1603|0.7158|0.04590378|1.4855|7.8665
3_a4|0|0|0.0|1|1|2.147369615|5.4161004020000005|0.033760684|0.011825591|-0.010537082|10.92992985|0.011276682|-0.129930078|-0.133874898|2|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|-0.052578183|0.462670692|0.010568144|5.133610255|12.23442244|0.080195284|-0.024645574|-15.5080075|0.7196876640000001|-0.985822953|-12.40663231|-11.97190059|30.67413075|0.430553837|446.8068266|1602.411021|-5.815502811|4.832514477|8.486341272999999|4677.30755|136.1652785|665.3942366|1.0|1.0|1.0|2.99|2.86|21.0|4.02|4.11|0.0|0.0|95.12|0.0|2.0|-3.7|24.0|3.0|312.37|0.0|1.0|1.0|3.31|-4.26|5.520000000000001e-05|0.0173|0.0|0.0|6.49e-08|2.03e-05|4.9088|4.0639|-990.6395508|-990.6149055|535.44|305.09|252.57|350.36|-990.467184|0.0871|2681.0|0.024645265|3205.0|6983.0
18c_a25|0|0|0.0|1|0|1.959418462|4.727387819|0.043274232|0.007804726|-0.038865826|10.31285373|0.007488918|0.01222181|-0.282103688|2|0.748718056|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|-0.048636087|0.385593349|0.009585904|6.300016824|26.54367263|0.05198276|-0.026975264|-31.07074762|0.7479204509999999|-1.510614788|-21.00757374|-17.72859578|38.26446885|0.484730247|623.0528232|2095.730631|-11.65153036|7.553051762000001|14.65844196|6736.25597|165.67090530000002|1327.415719|1.0|1.0|1.0|3.58|3.89|27.0|6.29|6.11|2.0|1.0|138.65|0.0|7.0|-6.05|33.0|3.0|449.57|1.0|0.0|1.0|4.77|-5.6|2.51e-06|0.00113|0.0|0.0|6.79e-11|3.0499999999999995e-08|5.4858|3.3396|-1714.597797|-1714.5777670000002|698.86|371.26|226.01|547.87|-1714.280779|0.0041|6.1775|0.02003004|7.9283|7.0555
19_a3|1|0|2.917217813|0|0|0.0|4.59511985|0.0386379929999999|0.006821053|0.156485495|10.96959256|0.006731579|-0.015805561|-0.270506095|3|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|-0.067674689|0.225451546|0.0116401719999999|5.419662458|161.5312186|0.146982098|-0.032585664|-19.01853079|0.75798185|-1.140498238|-14.67073822|-15.17188084|36.92898885|0.476813896|397.1650228|869.7868956|-7.064025721|5.342307798999999|10.21110415|4138.413977|112.6836188|700.5653624|1.0|1.0|1.0|2.81|1.6|21.0|3.9|3.39|0.0|0.0|85.32|0.0|2.0|-3.24|22.0|4.0|287.32|0.0|1.0|1.0|2.45|-3.58|0.000266|0.0764|0.0|0.0|6.18e-08|1.7800000000000002e-05|3945.0|3945.0|-929.2818523|-929.2608626|499.93|314.28|314.28|362.92|-929.14689|0.3006|2191.0|0.020989746|2.8758|7.6383
21c _a23|0|1|0.0|2|0|3.311482916|5.4161004020000005|0.043130342|0.003456487|-0.092608459|10.3132171|0.0035741379999999|0.118226959|-0.596546056|2|0.782543953|0.149511954|-0.060079444|0.838980345|0.7301130229999999|-0.08365474|0.2571258939999999|0.014036138|9.976937758|323.3651097|0.209403563|-0.040210758|-49.86692499|0.834557275|-2.171380929|-42.26586935|-28.58195193|69.43902929|0.468609427|561.9588018|2628.628799|-20.31615463|8.945789862|16.83467928|7227.157398|117.597286|1849.394223|0.0|0.0|1.0|3.68|3.11|26.0|3.1|3.42|1.0|1.0|133.35|1.0|6.0|-5.63|34.0|5.0|468.53|1.0|0.0|0.0|3.0|-4.72|1.92e-05|9.0|0.0|0.0|4.69e-08|2.2e-05|3.6649|3.6649|-1837.964768|-1837.932192|747.88|338.3|338.3|587.02|-1837.67081|0.3329999999999999|6.0226|0.03257532|8.3979|7.1752
18a_a25|0|0|0.0|1|0|1.875390684|4.727387819|0.038167849|0.007643634|-0.018419483|10.31286118|0.007325341|0.106305991|-0.2936794219999999|2|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|-0.055926422|0.341320954|0.0095281269999999|6.317215793|75.74077952|0.068371614|-0.03097773|-34.36707071|0.817072039|-1.641819678|-24.58404782|-20.53845469|43.39683067|0.493301255|617.676232|2331.966135|-13.61714122|7.39539242|14.59524518|6523.923911999999|121.2825364|1332.242503|1.0|1.0|1.0|3.5|3.43|27.0|5.89|5.72|2.0|1.0|133.85|0.0|6.0|-6.33|32.0|3.0|435.54|0.0|0.0|1.0|4.53|-5.77|1.71e-06|0.000744|0.0|0.0|1.67e-10|7.28e-08|5.4965|3.1711|-1675.274716|-1675.2501519999998|694.17|390.98|225.57|556.26|-1674.982248|0.0027|3.1313|0.02456497|4.3839|7.0269
17b_a50|0|1|0.0|2|1|4.35392516|5.82008293|0.032052154|0.012409091|-0.152660972|10.94500663|0.012686493|0.05636897|-0.237489143|1|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|-0.047785496|0.4220781729999999|0.0128994089999999|8.976922737999999|9.9094658|0.068150817|-0.02681014|-36.59177249|0.803386523|-1.662228695|-23.14256283|-18.65764227|42.23167946|0.4835366239999999|648.4900322000001|1948.148592|-12.98417734|8.324966952|16.11918162|6059.076348|136.82673369999998|1439.872076|1.0|1.0|1.0|4.17|3.57|20.0|4.18|4.92|3.0|0.0|131.39|0.0|8.0|-4.75|32.0|4.0|426.56|0.0|1.0|0.0|3.87|-4.91|1.22e-05|0.0052|0.0|0.0|2.87e-08|1.22e-05|4.2447|4.0418|-1337.1910779999998|-1337.164673|752.09|306.75|292.09|647.75|-1336.833957|0.1758|6.3333|0.02640483|8.4096|6.9136
3h_a32|1|1|3.579396967|0|0|0.0|5.733341277|0.037731481|0.002101838|-0.003152613|10.31100268|0.003284804|0.025035542|-0.531669815|0|0.7926338540000001|-0.169197453|-0.2|0.834881529|0.8030743229999999|-0.07183387|0.30907784|0.0111539339999999|6.98327435|76.38838542|0.12119737|-0.027590124|-34.60714056|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|51.95714963|0.4089962629999999|550.2022886|2911.160989|-10.81473143|8.107034244|13.71739929|5187.525619|141.8112711|1071.936307|1.0|1.0|1.0|3.65|3.88|19.0|8.11|6.24|2.0|0.0|112.28|0.0|7.0|-8.23|26.0|3.0|382.55|1.0|0.0|1.0|5.4|-6.15|7.140000000000001e-07|0.000273|0.0|0.0|3.37e-09|1.29e-06|3.5552|3.5552|-1790.6908030000002|-1790.663897|676.22|348.74|348.74|578.86|-1790.440663|0.2926|3.5952|0.02690554|5.8749|8.1549
7_a3|0|0|0.0|0|0|0.0|4.727387819|0.03757716|-0.007540435|0.054347129|10.3116226|-0.006696449|-0.084462575|-0.592753801|2|0.790667152|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|-0.1034274319999999|0.5999725029999999|0.009708941|4.804535747|230.9407974|0.217705402|-0.036877402|-23.61864737|0.7992146109999999|-1.253831681|-25.32764885|-18.2490344|55.98630667|0.3987206729999999|387.1238241|1952.029549|-9.030659289|5.198046584|8.644978051|5055.700186|99.36002106|776.3461295|1.0|1.0|1.0|3.02|2.61|21.0|4.96|4.66|1.0|0.0|95.5|0.0|2.0|-5.44|23.0|3.0|338.81|0.0|0.0|1.0|3.63|-4.87|1.34e-05|0.00455|0.0|0.0|3.28e-08|1.11e-05|5.8849|3.4435|-1731.7341420000002|-1731.703107|522.73|360.06|210.68|362.61|-1731.602893|0.1262|3.1299|0.03103579|3.9813|5.9901
12c_a30|0|0|0.0|0|2|0.0|5.351858133|0.042804233|0.00372838|0.019094532|10.31162888|0.003603419|-0.172653074|-0.468696709|1|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|-0.076777688|0.39541773|0.01588025|10.36785909|82.07537640000001|0.156067288|-0.037411484|-41.12547305|0.8061287690000001|-1.833162702|-32.72642202|-24.42511853|60.4942895|0.452966315|550.9847369|2456.062146|-15.946612|7.652098812999999|13.9883503|6403.739746|126.574178|1484.664552|1.0|0.0|1.0|4.62|0.0|17.0|4.47|3.27|2.0|0.0|132.29|0.0|5.0|-5.93|30.0|4.0|432.93|0.0|0.0|1.0|3.11|-5.44|3.61e-06|0.00156|0.0|0.0|6.03e-08|2.61e-05|5.0582|3.5286|-2035.373591|-2035.339256|695.96|351.37|245.12|541.39|-2035.141497|0.1568|3.7377|0.03433522|4.7893|7.9914
5e_a40|0|0|0.0|1|1|1.661964758|6.167516491000001|0.044526749|0.009890343|0.158430496|10.31198323|0.008306061|-0.184667138|-0.391074665|0|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|0.5087199929999999|-0.076883794|0.0499188609999999|0.019851304|9.440323938|170.7311133|0.135577249|-0.035889706|-20.29110082|0.8223594679999999|-1.076691165|-17.38723451|-17.06741495|46.00255248|0.47779156|411.0778166|512.5703164|-8.116440327000001|6.533857846|12.51197289|4158.984115|84.47727896|622.6260756|1.0|0.0|0.0|3.03|2.73|14.0|4.3|3.74|1.0|1.0|79.16|0.0|3.0|-4.78|20.0|3.0|303.77|0.0|1.0|1.0|3.33|-4.25|5.56e-05|0.0169|0.0|0.0|2.23e-05|0.00678|3.7138|3.7138|-1637.197299|-1637.180703|493.19|333.85|333.85|390.33|-1637.115238|0.5262|7.87|0.01659566|10282.0|7.6021
12m_a30|0|0|0.0|0|2|0.0|5.351858133|0.040839506|0.001371944|0.0488832779999999|10.31162838|0.0026474159999999|-0.236661357|-0.5409445629999999|1|0.832758813|-0.036924662|-0.0974968869999999|0.893689741|0.770326886|-0.085422479|0.415971907|0.027352277|18.55926485|133.774348|0.216739951|-0.0405332439999999|-47.58675592|0.773732767|-2.067195455|-39.32844052|-27.50290965|76.52074257|0.44976016|531.4632661|2370.879718|-18.66147291|9.025816604|16.40342255|6658.711303|153.52847759999997|1812.833129|1.0|0.0|1.0|4.66|0.0|17.0|3.4|2.48|2.0|1.0|133.52|0.0|6.0|-6.0|32.0|6.0|439.49|0.0|0.0|0.0|2.36|-5.01|9.71e-06|0.00427|0.0|0.0|3.7600000000000003e-07|0.000165|5.0617|3.5496|-1743.215323|-1743.174906|714.92|349.29|244.95|578.87|-1742.965888|0.1615|3.6891|0.04041755|5.1279|7.5114
19c_a38|1|0|3.332128134|0|2|0.0|5.351858133|0.04508642|-0.004442319|-0.0725602509999999|10.95429182|-0.002443797|0.04814981|-0.434836855|1|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|-0.0918007669999999|0.396635872|0.024315945|15.30924906|139.1570837|0.240808376|-0.038224114|-42.92996714|0.7187071909999999|-1.949429829|-36.38913762|-24.06579196|73.10674676|0.477803802|477.9848537|2660.812979|-15.15175311|6.97753104|13.36189552|6618.350708|177.10114030000005|1707.726604|1.0|0.0|1.0|4.84|3.0|17.0|3.17|2.42|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|5.0|426.45|0.0|0.0|0.0|2.57|-4.12|7.55e-05|0.0322|0.0|0.0|1.2099999999999998e-07|5.14e-05|5.8832|3.8322|-1424.42734|-1424.3899310000002|652.09|323.53|210.74|517.28|-1424.1880119999998|0.1417|2495.0|0.03740877|3.2846|8.0348
17_a4|0|0|0.0|1|1|1.690442177|5.4161004020000005|0.043084795|0.001892883|-0.3948966229999999|10.94611837|0.002155864|-0.073733221|-0.392770755|1|0.772721853|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|-0.0887214819999999|0.332034943|0.01061251|5.472562628|17.08736223|0.111208775|-0.042181562|-23.75316417|0.861696586|-1.5185362180000002|-23.59250328|-21.75180355|51.22364842|0.4440629029999999|458.3237652|1658.726841|-11.21677197|5.923504372999999|10.65499029|5322.773303|71.31904507|908.7478594|1.0|0.0|1.0|3.31|2.94|17.0|4.59|6.26|1.0|0.0|85.09|0.0|3.0|-4.36|25.0|6.0|345.29|1.0|0.0|1.0|4.29|-4.81|1.5399999999999998e-05|0.00532|0.0|0.0|2.74e-07|9.44e-05|4.3363|4.3363|-1255.994721|-1255.968357|527.39|285.92|285.92|413.28|-1255.881628|0.2045|4.8197|0.02636403|6.3221|6057.0
6_a4|0|0|0.0|1|1|2.170234316|5.4161004020000005|0.035283951|0.011457667|0.0032928379999999|10.92992785|0.01098094|0.0671397079999999|-0.1738111839999999|2|0.76089528|-0.169533683|-0.340860215|0.810030118|0.664247086|-0.052396457|0.417868437|0.0077624059999999|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|0.814470803|-1.206286076|-16.25991695|-13.71394596|33.5125766|0.423084148|526.7333132|1968.0178670000005|-7.639600225|5.758624844|9.981741408|5256.215815|103.3523757|825.0551765|0.0|1.0|1.0|3.38|3.45|21.0|5.1|5.23|2.0|0.0|109.7|0.0|3.0|-4.91|27.0|3.0|354.45|0.0|1.0|1.0|4.23|-5.11|7.74e-06|0.00274|0.0|0.0|1.04e-08|3.67e-06|4.8714|4.0354|-1108.585859|-1108.563418|613.83|307.24|254.51|453.87|-1108.338577|0.0772|2.8026|0.02244097|3.2192|5.8861
5b_a49|0|0|0.0|1|2|2.119588967|5.777652323|0.034466231|0.005836378|-0.0695402359999999|10.9297646|0.006696215|-0.12209302|-0.515894968|2|0.7843021|-0.006962617|0.099724518|0.839963111|0.666573331|-0.0698098759999999|0.615864196|0.020319986|11.94347454|170.0796998|0.203066756|-0.026008|-26.42668087|0.608694741|-1.300400018|-24.11745318|-15.28671785|52.97561349|0.475192312|468.4133145|1956.050085|-8.985071494|6.270195553|11.94760614|6225.302624|229.9974239|1255.69656|0.0|1.0|1.0|3.34|2.9|21.0|2.98|2.87|1.0|0.0|122.26|0.0|3.0|-3.3|30.0|4.0|396.44|0.0|1.0|1.0|2.58|-3.93|0.000118|0.0468|0.0|0.0|5.79e-08|2.3e-05|5.1653|3.9209|-1292.139616|-1292.100239|633.92|316.21|240.03|451.32|-1291.873941|0.0747|4.3767|0.03937634|6.1996|7.5528
21_a4|0|0|0.0|1|1|2.026698554|5.4161004020000005|0.042924837|0.012362563|-0.2897937889999999|10.94593332|0.012094249|0.030586117|-0.228430899|1|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|-0.0571545999999999|0.239652988|0.020173071|10.23237244|63.37635587|0.067853265|-0.028676424|-19.67444009|0.7231676229999999|-1.147056976|-14.70482428|-14.54552243|39.22285963|0.401240904|472.812128|1584.866567|-7.377915035|5.961506745|9.956436217|4277.396118|140.4174905|804.5450027|1.0|1.0|1.0|3.37|2.92|17.0|3.7|3.85|0.0|0.0|91.59|0.0|3.0|-3.88|23.0|3.0|303.36|0.0|1.0|1.0|3.23|-4.19|6.51e-05|0.0197|0.0|0.0|1.16e-06|0.000352|5.1623|4.0245|-973.5683008|-973.5481197|549.71|308.08|240.17|446.0|-973.400097|0.1457|2.0282|0.020181098|2.9409|6.9172
16_a47|1|1|2.890539668|0|0|0.0|4.59511985|0.042285714|-0.005688938|0.001426202|10.95023129|-0.004153659|-0.236994128|-0.3379683979999999|2|0.812131575|-0.113476605|0.081171071|0.87782381|0.57616624|-0.093207587|0.421094692|0.0186711289999999|9.676588112|63.13219447|0.308139547|-0.034261359|-24.97833451|0.697929921|-1.301931629|-25.03540372|-17.75645434|57.9827944|0.473257697|358.566882|833.8646097|-9.202544293|6.855429069|13.01476838|4952.972679|156.55227280000005|966.7808252999998|1.0|1.0|1.0|2.93|1.95|21.0|4.47|5.19|0.0|0.0|91.55|0.0|3.0|-4.34|25.0|5.0|337.33|0.0|0.0|1.0|3.52|-4.42|3.84e-05|13.0|0.0|0.0|6.8099999999999994e-09|2.3e-06|4.4393|4.0806|-1167.046301|-1167.0124560000002|534.69|303.84|279.29|395.28|-1166.901251|0.0909|2.3795|0.03384512|3.8601|9.0
47s_a18|0|0|0.0|0|1|0.0|4.844187086|0.035632184|0.002573931|0.0134295589999999|10.94702059|0.003686393|-0.040169986|-0.46304239|0|0.712629555|0.0109557919999999|-0.0540701129999999|0.745196689|0.716761234|-0.070258863|0.306379663|0.008446541|6.394119331000001|10.92659868|0.15456221|-0.030108416|-46.45326408|0.820470855|-2.107589125|-40.26287221|-22.79238258|59.58080589|0.4740142|640.0051571|1529.863965|-17.25406952|9.811856136|18.65422248|6968.705069|135.90542109999998|1944.574596|1.0|1.0|1.0|4.41|0.0|18.0|4.06|3.93|3.0|1.0|149.34|0.0|10.0|-5.95|36.0|3.0|482.62|0.0|1.0|0.0|3.19|-5.45|3.53e-06|0.0017|0.0|0.0|3.8199999999999997e-10|1.84e-07|3218.0|3218.0|-1534.196027|-1534.174077|809.4|385.29|385.29|736.36|-1533.737579|0.5203|2.3134|0.02195039|2.9991|6.2104
1_a1 (SKF-104365)|0|0|0.0|1|1|2.196347317|5.4161004020000005|0.0409444439999999|0.000663414|-0.10236005|10.33812228|0.002250781|-0.221214316|-0.505981356|1|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|-0.067997692|0.2405471019999999|0.0133681239999999|6.18316314|6.658828587|0.186844249|-0.029524467|-17.369816|0.709744919|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|0.416807085|376.1092109|1551.362941|-6.316296726|5.2735884010000005|9.042613965|4225.4765640000005|134.2517831|634.9418316000001|1.0|1.0|1.0|2.97|2.68|17.0|3.93|4.28|0.0|0.0|81.72|0.0|2.0|-3.8|21.0|3.0|297.35|0.0|1.0|1.0|3.27|-4.02|9.65e-05|0.0287|0.0|0.0|9.93e-07|0.000295|3.8901|3.8901|-1279.084677|-1279.060907|491.18|318.72|318.72|358.09|-1278.971649|0.2178|4.5773|0.02377006|6.9338|5.7959
14a_a10|0|0|0.0|1|2|2.156210368|5.4161004020000005|0.035660377|0.011509975|-0.045759336|10.92970798|0.012272222|0.042968756|-0.168193178|2|0.7348225290000001|-0.011977878|-0.007680215|0.770129205|0.740051323|-0.044416218|0.43555903|0.0135610389999999|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|0.542015878|-1.270993412|-23.38784787|-13.76552695|42.07091945|0.469029865|661.4615097|1774.8853399999998|-9.988888957|10.0292632|18.88856367|6754.660977|332.3339934|1701.592784|0.0|1.0|1.0|3.98|4.4|21.0|4.16|3.36|1.0|0.0|146.76|0.0|7.0|-4.21|35.0|6.0|468.59|0.0|1.0|0.0|3.43|-4.8|1.58e-05|0.00743|0.0|0.0|6.55e-09|3.07e-06|5.5808|3802.0|-1489.655581|-1489.803158|800.01|326.1|222.16|645.26|-1489.42155|0.0005|3.1205|-0.14757681|4.8004|7.1308
SB431542_a8|1|0|3.172627551|1|1|1.4114120369999998|5.4161004020000005|0.041909722|-0.0075336219999999|-0.029382296|10.94951956|-0.005306541|0.156874293|-0.494976661|1|0.762577159|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|-0.128342313|0.274152231|0.034730361|20.78806656|170.1252996|0.434670151|-0.048754953|-44.6389196|0.7608280590000001|-2.242727845|-45.98111161|-29.18257067|97.60813043|0.476091179|338.38158389999995|1947.072021|-17.46740332|7.360028263999999|14.04829994|6203.505123|143.157805|1764.391093|0.0|0.0|1.0|3.35|2.75|23.0|3.13|2.72|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|5.0|400.39|0.0|0.0|0.0|2.58|-4.14|7.28e-05|0.0292|0.0|0.0|1.74e-07|6.96e-05||||||||||||||4.1019
3d_a32|1|1|3.503398526|0|0|0.0|5.733341277|0.041161616|0.000655875|-0.113314811|10.31100276|0.002004382|-0.1131110759999999|-0.539652902|0|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|-0.06869526|0.2214902789999999|0.014419776|7.807299836|62.43434632|0.107154498|-0.02867299|-27.31750365|0.720540286|-1.118246623|-20.13777259|-15.52441767|45.000975700000005|0.427813496|483.4133562|1855.167124|-8.405385739|6.15119195|10.75032687|4752.534658|151.30787800000002|840.275417|1.0|1.0|1.0|3.34|3.11|19.0|6.97|5.07|1.0|0.0|97.86|0.0|4.0|-6.55|23.0|3.0|340.47|0.0|0.0|1.0|4.32|-5.13|7.36e-06|0.00251|0.0|0.0|5.13e-08|1.75e-05|3.5105|3.5105|-1672.758552|-1672.733979|569.29|353.18|353.18|465.41|-1672.585902|0.5031|3.2094|0.02457348|5.1728|8.0915
13i_a6|1|0|3.399318783|0|1|0.0|5.351858133|0.042560386|-0.011017781|0.034304189|10.95129557|-0.007703306|0.057038772|-0.560601136|1|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|0.830577798|-0.120457274|0.221116773|0.031178586|20.90143854|181.1128483|0.375953882|-0.046433945|-58.20996912|0.783597763|-2.460999087|-54.13430283|-31.12829557|101.6533459|0.429711323|418.3467934|2880.134143|-20.86772478|8.294136887|14.54375165|6306.951561999999|145.07130039999998|2105.416507|1.0|1.0|1.0|3.59|2.7|23.0|4.16|3.54|1.0|0.0|120.17|0.0|6.0|-5.03|32.0|5.0|427.46|0.0|0.0|1.0|2.91|-4.48|3.28e-05|14.0|0.0|0.0|3.18e-09|1.36e-06|3.6668|3.5614|-1426.549926|-1426.518007|703.43|348.14|338.12|553.67|-1426.269916|19.0|7.8342|0.03191957|10.1375|7.6778
6_a15|0|0|0.0|0|0|0.0|0.0|0.042926829|0.001080419|0.011857945|10.95880677|0.003942615|0.153430865|-0.35221474|1|0.691316481|0.0371776429999999|-0.015484797|0.7248900659999999|0.810779115|-0.07051817|0.398681391|0.02948637|17.20414198|105.4415725|0.140691569|-0.0307500179999999|-41.87249058|0.581974721|-1.599000943|-24.00625743|-17.94143141|58.34873264|0.3902945579999999|501.3728188|1971.005637|-10.46812265|6.110075236|10.02135591|5589.043165|243.9013805|1603.08412|1.0|1.0|0.0|3.29|4.03|18.0|4.43|5.26|2.0|0.0|109.7|0.0|7.0|-5.66|28.0|5.0|380.44|0.0|1.0|1.0|4.11|-5.14|7.32e-06|0.00278|0.0|0.0|1.13e-08|4.3e-06|4.3423|3.7696|-1263.0243449999998|-1263.0072300000002|612.22|328.9|285.52|545.21|-1262.75978|0.0113|1.3789|0.01711539|1.9421|7.4559
4a_a46|0|0|0.0|1|1|2.180332577|5.587248657999999|0.0473245609999999|0.012632881|-0.11172225|10.96352058|0.0120924389999999|-0.216904465|-0.143806973|2|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|-0.05488948|0.264863483|0.00935578|4.858713991|6.579492736000001|0.076041983|-0.022129285|-18.30276019|0.742626378|-1.017947119|-14.80375017|-11.49234623|33.36433008|0.4289963579999999|479.8368017|1427.844961|-5.968291366|5.613813876|9.831485239|4481.754309|133.66119809999998|711.8625758999999|1.0|1.0|1.0|3.76|2.8|17.0|4.18|4.46|0.0|0.0|96.74|0.0|2.0|-3.93|24.0|3.0|318.42|0.0|1.0|1.0|3.43|-4.31|4.89e-05|0.0156|0.0|0.0|1.53e-07|4.86e-05|4.5454|4.5454|-994.237445|-994.2146342|560.87|272.77|272.77|467.4|-994.028172|0.1694|3.1825|0.022810825|3.7138|6.7423
