molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1i|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
7c_a10|0.0|0|0|0|0.0|0.0|1|1.343178184|2.1219657030000003|5.4161004020000005|0.012145872|2|-0.1122332619999999|1.798334646|0.01006918|-0.033792245|10.92926158|1|-0.191576261|0.7928588059999999|-0.087063341|-0.105104647|0.6952665379999999|1|-0.0876410609999999|0.487148112|-29.66615908|-51.2378943|87.99694927|0.093723511|54.79389751|-0.0223398779999999|-29.95538587|58.07647902|0.52630639|-1.139333798|-17.34382833|-13.06063972|0.4675549639999999|2616.8970870000003|529.8395322|0.47369361|6.703148323|12.58937144|0.8781281320000001|276.93712|-389.4200163|15.7764728|1.0|1.0|1.0|0.0|3.48|3.49|21.0|4.43|62.06|1.0|0.0|113.07|0.0|1.0|4.0|-4.44|29.0|5.0|-6.2|386.45|1.0|3.59|3.59e-05|0.0139|2.05e-05|3.46|0.0|0.0|1.66e-08|6.4e-06|-0.04004|5.4267|2.76|3.8357|-1259.011598|-1258.985004|635.47|0.4049|228.47|488.89|0.68708|0.0921|3.9465|-1258.801509|5.0714|3.81|5.4191|5.4191
15a_a10|0.0|0|0|0|0.0|0.0|1|1.34383719|2.141907675|5.4161004020000005|0.022297552|2|-0.125297206|2.038992189|0.011418154|-0.060539141|10.92966696|1|-0.285973309|0.77630271|-0.0232534929999999|-0.1074837719999999|0.713078124|1|-0.076864276|0.754451037|-29.50952422|-49.47045259|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|-16.19032994|0.407638879|2656.305166|588.9895149|0.323526799|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|11.51002664|0.0|1.0|1.0|0.0|3.5|3.58|21.0|4.05|56.07|1.0|0.0|118.92|0.0|1.0|6.0|-3.97|30.0|5.0|-6.52|399.49|1.0|3.33|0.000108|0.0432|3.94e-05|3.12|0.0|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|2.4|3.7639|-1278.452284|-1278.4225210000002|687.57|0.3558|215.08|563.27|0.68863|0.1583|4.7512|-1278.200428|6.1108|24.0|7.6198|7.6198
12n_a30|0.0|0|0|0|0.0|0.0|2|0.604984682|0.0|5.351858133|-0.064217094|2|-0.1144447669999999|0.0|0.001139238|-0.037209579|10.31162898|1|-0.120380857|0.815003426|-0.015189554|-0.149451598|0.64876559|0|-0.10528124|0.390449649|-52.4873066|-66.48079820000001|85.87072848|0.221849786|140.0890685|-0.038674741|-41.97990569|0.0|0.799403208|-1.895062322|-33.14358793|-24.42151771|0.4701566479999999|2848.910641|491.3700419|0.200596792|7.385790169|13.93957316|0.887350282|126.6686716|-755.6383024|9.686460958|1.0|0.0|0.0|1.0|4.66|0.0|17.0|3.18|81.65|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05076|5.1999|4.07|3.4859|-1675.011418|-1674.978015|669.57|0.1826|238.43|506.94|0.6854|0.1489|5.3143|-1674.83759|6.32|0.01|7983.0|7983.0
9h_a24|0.0|1|0|0|2.916716427|0.0|0|1.428198245|1.726213624|5.209486153|2.01e-05|2|0.078066659|0.0|0.013595277|-0.209618231|10.96661419|2|-0.047269812|0.78742035|0.183289617|-0.004960317|0.656172477|0|-0.0687348109999999|0.4016070679999999|-28.52000725|-32.48899638|167.2085719|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|-12.42226332|0.477589721|2062.34011|417.7355164|0.427628742|5.805547147|11.11300329|0.914204295|202.1279819|-199.6361567|15.02620893|1.0|0.0|1.0|1.0|2.84|1.96|22.0|2.72|72.28|0.0|0.0|82.17|0.0|1.0|3.0|-2.83|22.0|4.0|-6.85|288.31|1.0|1.97|0.00147|423.0|0.000575|1.7|0.0|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|4.3437|-945.2642633|-945.2337612|506.68|0.3844|239.63|363.48|0.61928|0.0073|5.6654|-945.200628|7.7741|77.0|7.1135|7.1135
7_a47|0.0|0|0|0|0.0|0.0|0|1.304326965|0.0|0.0|-0.143650735|2|-0.128433676|1.303301032|-0.0091074509999999|-0.085507035|10.93671034|0|-0.04311702|0.817389583|-0.04402021|-0.124285418|0.671549194|1|-0.095957591|0.427432212|-45.82735481|-54.113260200000006|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|0.0|0.816979353|-1.631279045|-25.84337052|-20.44278719|0.405265781|2491.885862|477.8297898|0.1830206469999999|6.485224033|10.90440708|0.681423344|103.2106353|-518.7725468|7.36009799|1.0|1.0|1.0|2.0|2.96|3.14|22.0|6.52|58.04|2.0|0.0|111.28|0.0|1.0|4.0|-6.47|28.0|4.0|-4.8|393.84|1.0|4.89|3.41e-07|0.000134|8.75e-07|5.49|0.0|0.0|3.52e-10|1.3900000000000001e-07|-0.05297|3.7203|5.08|3.7203|-1647.996662|-1647.963177|604.84|0.2144|333.26|455.81|0.69314|0.2144|3406.0|-1647.841533|4.4255|25.0|7.6|7.6
12g_a31|0.0|1|0|0|3.42813681|0.0|1|0.6101363000000001|0.0|5.733341277|-0.1044685569999999|0|0.045747231|0.0|-0.008464411|-0.0733026079999999|10.31169877|2|-0.081426376|0.819234772|-0.076150332|-0.1386819869999999|0.7983388929999999|0|-0.131126805|0.325789284|-78.87508829|-80.52794936|152.7424573|0.41728907|256.26669530000004|-0.039059048|-49.45404266|548.1594997999999|0.6886488690000001|-1.835775276|-48.43898314|-23.98704875|0.470244801|2514.363249|357.8560168|0.311351131|8.098256552|15.28679013|0.887664343|191.2078009|-692.3565973|15.44590447|1.0|1.0|1.0|2.0|3.61|2.51|16.0|3.44|131.36|1.0|0.0|103.26|0.0|1.0|7.0|-4.92|27.0|5.0|-6.86|384.45|1.0|2.9|1.19e-05|0.00457|0.0001629999999999|2.52|0.0|0.0|3.55e-07|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.846191|-1578.800869|664.44|265.0|323.3|542.78|0.70068|265.0|1.6279|-1578.66792|2.4038|0.11|6.9586|6.9586
12l_a30|0.0|0|0|0|0.0|-4.712037416|2|0.60498366|0.0|5.351858133|-0.274237737|2|-0.102468864|0.0|-0.00695299|0.154540315|10.31162828|1|-0.226973911|0.830875659|-0.045411075|-0.0395239879999999|0.593245722|0|-0.109810463|0.37422435|-63.31694493|-76.82494797|103.5499036|0.165720595|115.9404641|-0.045581702|-53.74781658|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|-31.88960104|0.462727396|3306.001879|583.6736326|0.178184921|9.258542907|17.23248653|0.861252543|124.6606826|-1182.451965|11.82116027|1.0|0.0|0.0|1.0|4.72|0.0|17.0|4.78|90.88|2.0|0.0|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|-5.66|482.48|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|-1987.998976|729.17|0.2294|245.74|574.72|0.68488|0.1574|2.5031|-1987.848331|2.9851|61.0|7.2154|7.2154
11_a33|0.0|1|1|1|3.221176304|0.0|0|0.609352951|0.0|5.6869753560000005|-0.039406316|0|0.055664124|1.979284901|-0.003303432|0.143981643|10.31100126|3|-0.232296883|0.85401347|0.003391835|-0.014463304|0.781083337|1|-0.104881435|0.229250542|-34.4118011|-50.94714637|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.0|0.552878386|-1.048814353|-16.71585694|-14.98445481|0.4673066279999999|2220.315582|416.4353629|0.447121614|5.24049311|9.837729137|0.8772525659999999|217.193541|-247.4805685|17.16740584|1.0|1.0|1.0|1.0|3.19|2.31|19.0|4.13|120.17|0.0|0.0|89.77|0.0|1.0|3.0|-5.48|22.0|4.0|-5.97|328.41|1.0|3.28|3.32e-06|0.00109|4.13e-05|3.28|0.0|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|-1669.324638|-1669.304085|506.55|0.5408|353.74|378.1|0.70381|0.5408|3.1406|-1669.251123|4.5998|5.0|8.3188|8.3188
12am_a36|0.0|1|0|0|3.340519946|-4.723487246|2|1.240140551|0.0|5.351858133|-0.297354748|2|0.122824831|0.0|-0.011700732|-0.050505733|10.9602097|1|-0.3344729369999999|0.8344566859999999|-0.0147665219999999|-0.05754717|0.624142499|0|-0.118101664|0.305015372|-63.19394154|-81.59051640000001|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|-56.3667958|1.038361162|0.788334835|-2.480134939|-43.65752487|-31.72964526|0.484558903|3230.6292780000003|563.0333297999999|0.211665165|8.772646622|17.01968794|0.940085891|146.228847|-1183.702712|13.94067198|1.0|0.0|0.0|2.0|4.81|0.0|17.0|4.04|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|2.65|6.26e-06|0.00291|8.6e-06|3.86|1.0|0.0|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|4.86|3.8606|-1645.205296|-1645.169789|714.21|0.4894|236.99|562.14|0.6805100000000001|0.2987|5.9258|-1645.016323|8.0872|0.06|7.2218|7.2218
12be_a36|0.0|1|0|0|3.466734143|0.0|2|1.297042758|0.0|5.351858133|-0.0419484829999999|2|0.118420241|0.0|0.000482522|-0.08981965|10.95957887|1|-0.289604649|0.812921349|0.132962547|0.00734728|0.8350231859999999|0|-0.108962668|0.330453338|-54.15309606|-75.59805505|63.31681179|0.201984123|140.1361326|-0.031937334|-52.44976141|0.0|0.5660743979999999|-1.852365352|-37.57129686|-22.15805062|0.4564615729999999|3039.9167260000004|553.6616295|0.433925602|8.773114043|16.14074295|0.839796323|301.05661160000005|-891.645944|24.02799032|1.0|0.0|1.0|2.0|4.96|0.0|17.0|1.9|87.66|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|441.49|0.0|1.75|7.75e-05|0.0342|7.13e-05|2.62|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|0.7034|237.59|594.44|0.70465|0.0018|7.7861|-1461.747501|10.3044|44.0|7.3565|7.3565
8e_a12|0.0|0|1|1|0.0|0.0|1|1.283834633|1.873617728|4.727387819|-0.049397555|2|0.0661362779999999|2.197856963|0.005196034|-0.087658302|10.94458094|1|-0.136145064|0.761892879|-0.036433876|-0.051240735|0.797199175|1|-0.087795345|0.001151979|-29.79080011|-50.273571200000006|51.38557748|0.060372083|34.57040021|-0.031094185|-28.78776717|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|0.45384745|2548.979738|538.051884|0.2887421289999999|6.446557205|11.80358346|0.830990262|165.34017769999997|-489.392042|11.19206011|1.0|1.0|1.0|1.0|4.11|3.01|21.0|2.68|55.1|2.0|0.0|117.04|0.0|1.0|3.0|-4.37|28.0|4.0|-6.03|366.42|1.0|3.12|4.25e-05|0.0156|2.03e-05|3.53|0.0|0.0|1.19e-08|4.34e-06|-0.05739|5.247999999999999|3.45|3.3044|-1177.619013|-1177.593205|612.59|0.2341|236.25|481.04|0.6954899999999999|0.2252|1.0295|-1177.436953|1.9327|588.0|6.2306|6.2306
1o_a5|0.0|1|0|0|2.923171926|0.0|0|1.427566509|0.0|4.59511985|0.033105871|2|-0.033273504|0.0|0.0057302559999999|-0.102739602|10.94518594|1|0.06759341|0.78144982|-0.003561205|-0.016408975|0.650008224|0|-0.072886362|0.447318682|-42.63505279|-39.1638643|167.3051756|0.11569628|62.16682117|-0.028770932|-21.04383087|1.01402588|0.699913551|-1.093295425|-22.90899675|-15.45942012|0.470590799|2238.291862|475.1609233|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|161.2447749|-315.657463|10.95092849|1.0|1.0|1.0|1.0|2.81|2.2|23.0|4.07|78.25|0.0|0.0|95.2|0.0|1.0|3.0|-4.08|25.0|4.0|-6.3|323.35|1.0|2.95|8.329999999999999e-05|0.0269|8.340000000000001e-05|2.78|0.0|0.0|7.85e-09|2.54e-06|-0.07037|4.5011|2.66|4.1692|-1043.577386|-1043.536121|561.04|0.3966|275.45|443.88|0.5492100000000001|0.0071|4.7435|-1043.472984|5.4919|35.0|7.4559|7.4559
12i_a36|0.0|1|0|0|3.27619957|-4.787087299|2|1.2401347459999998|0.0|5.351858133|-0.29543904|2|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|1|-0.3344729369999999|0.820041835|0.141564781|-0.01509434|0.624142499|0|-0.117424873|0.332782117|-54.81607619|-75.66036485|108.3973956|0.169035768|108.9148111|-0.045665229|-48.75024044|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|-29.42347522|0.460246812|3231.030388|535.4151566|0.230870141|7.549683919|13.98728916|0.8526986440000001|148.7565508|-1023.755049|14.45246358|1.0|0.0|0.0|2.0|4.8|0.0|17.0|4.04|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|2.65|6.26e-06|0.00291|8.6e-06|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05065|5.2297|4.86|3.7496|-1645.2030949999998|-1645.171438|666.79|0.5402|237.08|504.47|0.70134|0.1516|5.1836|-1645.017702|6.6124|12.0|7.9208|7.9208
8a_a32|0.0|1|1|1|3.217128449|0.0|0|0.609420757|0.0|5.733341277|-0.056633919|0|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|3|-0.1534110109999999|0.845443342|-0.184419911|-0.2166242669999999|0.7507116140000001|1|-0.109412858|0.221908108|-52.34893512|-68.61558335|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|-22.37464674|0.480024324|2574.085885|510.8273411|0.250915471|7.420041446|14.26997798|0.923166883|157.3554684|-645.4586397|11.12113054|1.0|1.0|1.0|2.0|3.48|3.67|19.0|4.65|140.04|2.0|0.0|110.69|1.0|1.0|7.0|-6.82|27.0|4.0|-5.76|397.52|1.0|4.07|1.5199999999999998e-07|6.03e-05|1.02e-05|4.17|0.0|0.0|2.23e-08|8.86e-06|-0.06166|3562.0|4.98|3562.0|-1880.767206|-1880.732222|667.29|0.4315|348.07|566.07|0.70316|0.4315|4.8933|-1880.595748|7.6703|45.0|7.3468|7.3468
14a_a25|0.0|0|0|0|0.0|0.0|0|1.420015394|1.667057351|4.727387819|-0.05112778|2|0.051906412|1.975771616|0.006085806|-0.046802062|10.93106303|1|-0.077269115|0.7385460309999999|-0.085643386|-0.035531959|0.653818362|1|-0.084207356|0.326595394|-45.72658614|-55.27820709|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|-21.90268583|0.492236681|2844.993903|558.2652611000001|0.193247006|7.39139255|14.55676745|0.969421506|126.8576588|-762.0389362000001|8.689513304|1.0|1.0|1.0|1.0|3.43|3.06|27.0|4.92|72.7|2.0|0.0|126.26|0.0|1.0|6.0|-5.39|32.0|4.0|-5.91|419.48|1.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|4.16|0.0|0.0|2.58e-10|1.08e-07|-0.05083|5.3631|5.79|3.9479|-1352.298438|-1352.265931|689.55|0.3529|231.18|548.29|0.6714|0.1756|3.0824|-1352.086073|4.1656|207.0|6684.0|6684.0
1h_a5|0.0|1|0|0|2.9516097130000003|0.0|0|1.427564094|0.0|4.59511985|-0.009075016|2|-0.02598568|0.0|0.008031558|-0.1197834419999999|10.94466758|1|0.0578378779999999|0.780175595|0.070628165|-0.082079343|0.6977404359999999|0|-0.069496749|0.39793593|-35.25675213|-36.2462047|160.0744187|0.119359774|62.25239147|-0.027798699|-18.90429957|0.484419999|0.7450549759999999|-1.111947978|-18.38824808|-14.49848188|0.489507204|2107.271793|459.3001331|0.2549450239999999|6.711386288|13.14687756|0.958891501|132.96722079999998|-302.4687931|8.268552715|1.0|1.0|1.0|1.0|2.8|2.07|23.0|4.51|54.46|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|312.37|1.0|3.43|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.04124|4652.0|3.17|4.3651|-990.6346565|-990.6032645|556.57|0.3333|266.52|430.83|0.57155|0.1754|2.2396|-990.523098|3.3752|28.0|7.5528|7.5528
20b_a10|0.0|0|0|0|0.0|0.0|1|1.343837209|2.103422978|5.4161004020000005|-0.073703704|2|-0.030238422|1.854149459|0.001965496|-0.042013549|10.92966143|1|0.031942481|0.761071345|0.052265135|-0.022843761|0.6980623109999999|1|-0.088479815|0.6741049840000001|-60.68950774|-56.53849503|81.39248686|0.24740823|158.09355980000004|-0.033783202|-36.12803002|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|-21.58742537|0.454087415|3085.433676|480.905232|0.238378673|7.554743755|13.838742600000002|0.8317951020000001|152.3236842|-758.6886304|10.92981783|1.0|1.0|1.0|1.0|3.54|3.15|27.0|5.0|95.92|2.0|0.0|129.73|0.0|1.0|5.0|-5.22|34.0|5.0|-6.53|447.49|1.0|3.66|6.05e-06|0.00271|8.13e-06|3.52|0.0|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|-1465.62724|-1465.587932|687.84|0.2782|208.89|482.93|669.0|0.1382|5725.0|-1465.395231|7.7954|1.1|5.9586|5.9586
IN1233_a59|0.0|1|0|0|3.463603867|0.0|0|1.400923654|0.0|4.727387819|-0.12050413|2|0.163548857|1.983673343|-0.005614194|-0.011236836|10.93301779|1|0.003282792|0.74801464|-0.107446431|-0.090732503|0.778639593|1|-0.095213818|0.356444983|-61.73167061|-63.36348363|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|83.1557517|0.810795898|-1.904276352|-41.08157616|-23.91074854|0.483639625|2809.840422|506.6510632|0.1892041019999999|8.011984402000001|15.51626497|0.936631949|125.91272279999998|-843.3505049|8.961363774|1.0|1.0|1.0|2.0|3.48|2.76|27.0|4.69|97.55|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|1.0|3.78|2.54e-06|0.00107|6.91e-06|3.85|0.0|0.0|9.93e-11|4.17e-08|-0.05605|5.2194|5.35|3.5355|-1352.351584|-1352.326849|703.47|0.2623|237.54|531.14|0.6953699999999999|0.2011|5.4004|-1352.135303|7.6059|34.0|7.4685|7.4685
7s_a46|0.0|0|0|0|0.0|0.218897825|1|1.160371307|2.117265684|5.533389489|-0.076841616|1|-0.210750635|0.0|0.0060802|-0.005405515|10.94651358|1|0.018964141|0.770312275|-0.036284605|-0.030371026|0.768056188|0|-0.083011849|0.249893305|-48.61321955|-41.72189594|166.3052939|0.141211538|70.97315818|-0.031623562|-20.9694955|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|-15.894055599999998|0.433822088|1982.695462|431.6285339|0.1801125439999999|5.565371272|9.829721631|0.7662292690000001|90.5248694|-335.5119279|5.640276426000001|0.0|1.0|1.0|1.0|3.08|2.33|17.0|3.9|50.94|0.0|0.0|91.19|0.0|1.0|2.0|-4.07|23.0|3.0|-5.81|305.37|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|3.32|0.0|0.0|8.39e-07|0.000256|-0.02024|5.2972|3.54|4293.0|-974.8067569|-974.7707066|539.99|0.4164|234.06|446.63|0.69976|0.1186|2.4286|-974.664103|3.6655|1985.0|5.7022|5.7022
14w_a23|0.0|0|1|1|0.0|0.0|0|1.197963556|3.132012648|5.351858133|-0.109136569|2|0.045196333|0.6813799420000001|0.003379755|-0.042151195|10.31321817|2|-0.206574435|0.802520527|0.059273664|-0.049318182|0.558482531|1|-0.088508061|0.228641034|-46.76570273|-58.53311596|43.30287556|0.211928134|140.15462380000002|-0.035779855|-38.70975831|90.15900589|0.743451788|-1.681653166|-30.92760432|-23.66232347|0.4972095239999999|3071.908367|521.1762769999999|0.256548212|7.833745658|15.58053709|0.988900044|169.6632599|-735.4854078|13.70608418|0.0|0.0|0.0|1.0|3.42|3.35|26.0|5.14|105.02|2.0|1.0|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|-6.35|447.46|0.0|4.05|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|0.0|1.17e-08|5.23e-06|-0.0798|3.6632|3.97|3.6632|-1828.385903|-1828.363862|676.92|0.3855|338.46|535.54|0.6219399999999999|0.3855|7.0157|-1828.222578|9.8981|2.0|8.6737|8.6737
6e_a31|0.0|1|0|0|3.402951625|0.0|1|0.61015618|0.0|5.733341277|-0.178758575|0|0.132664341|0.0|-0.011483229|-0.008757878|10.31165994|2|-0.004825446|0.78240875|-0.071378445|-0.072882794|0.795570315|0|-0.130898441|0.177030306|-74.99224589|-79.81721349|159.9587946|0.376659006|229.6732654|-0.046541668|-48.66969791|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|-28.37945369|0.4782688439999999|2776.836977|380.0911673|0.239502096|7.513687859|14.40145519|0.916695963|146.03985980000002|-778.7151665|13.86851128|1.0|1.0|1.0|2.0|3.55|2.62|22.0|4.0|131.36|1.0|0.0|109.69|0.0|1.0|4.0|-5.63|29.0|5.0|-6.5|404.44|1.0|3.27|2.34e-06|0.000947|2.18e-05|3.2|0.0|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|3.3083|-1652.669408|-1652.63264|634.34|0.5103|374.76|490.75|0.70391|0.5103|5.8193|-1652.503557|8.3583|0.37|6.4318|6.4318
15_a3|0.0|0|0|0|0.0|0.0|1|0.619596467|0.0|4.727387819|-0.092127078|3|-0.182934001|1.809035179|-0.006419472|0.126641951|10.33806279|0|-0.039798975|0.813015336|-0.103599654|0.036380489|0.911346861|1|-0.107619999|0.451058529|-47.26593592|-55.08588323|315.5421792|0.221091166|113.1667185|-0.037667|-28.19600959|0.0|0.850327497|-1.50667999|-24.19332693|-19.28005913|0.461565365|2116.88728|398.6887321|0.149672503|5.371119692000001|9.975434973|0.85723565|76.61068671|-394.7441342|5.220965278|1.0|1.0|1.0|1.0|4.12|0.0|16.0|1.56|89.99|0.0|0.0|94.29|0.0|2.0|2.0|-2.77|23.0|5.0|-7.35|321.4|0.0|1.2|0.0017|547.0|0.000951|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|6.0077|2.33|3.7072|-1328.688126|-1328.665275|553.81|0.4107|206.37|398.12|0.67902|0.0173|1.9539|-1328.581677|2.3271|25.0|7.6021|7.6021
12ad_a36|0.0|1|0|0|3.428443248|0.0|2|1.297042846|0.0|5.351858133|-0.073048351|2|0.046496301|0.0|-0.001148437|-0.0072527669999999|10.95445455|1|-0.227404687|0.832674224|0.1563642469999999|0.018207862|0.7767870459999999|0|-0.107772644|0.423689705|-58.34300549|-76.30379737|94.12528108|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|-2.047680239|-41.30726219|-25.88878839|0.477102332|3041.082692|538.2749789|0.343592539|8.770308295|16.772513699999998|0.912420081|243.2659577|-1026.448977|20.51012207|1.0|0.0|0.0|2.0|4.9|0.0|17.0|1.67|95.5|1.0|0.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|439.47|0.0|1.76|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|0.6073|216.26|588.2|0.67215|0.2532|5.3349|-1460.610659|6.8996|17.0|7.7696|7.7696
12f_a31|0.0|1|0|0|3.4780522210000004|0.0|1|0.6101347579999999|0.0|5.733341277|-0.033056721|0|0.043286807|0.0|-0.00150321|-0.0944165219999999|10.31169747|2|-0.205011573|0.8167107029999999|-0.021938988|-0.029803241|0.7730604259999999|0|-0.118239376|0.262896936|-68.14417693|-82.48950216|159.84734269999998|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|569.7325277000001|0.686882955|-1.891830012|-47.54067074|-23.56842919|0.482666192|2710.311963|489.0460499|0.313117045|9.859605078|19.05849748|0.932987917|218.4455813|-920.7786053|15.04120547|1.0|1.0|1.0|2.0|3.86|3.78|16.0|4.48|117.37|3.0|0.0|117.78|0.0|1.0|10.0|-5.98|30.0|5.0|-6.19|426.53|1.0|4.01|1.05e-06|0.0004469999999999|2.37e-05|3.82|0.0|0.0|9.53e-09|4.06e-06|-0.03317|3.8305|5.39|3.8305|-1696.785527|-1696.741889|755.33|0.2664|323.68|665.22|0.7006600000000001|0.2664|1.8803|-1696.53373|3.3538|0.13|6.8861|6.8861
47g_a18|0.0|0|0|0|0.0|0.0|1|1.251175676|0.0|4.844187086|-0.034211867|0|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|0|-0.3927204379999999|0.750610215|-0.009917608|-0.014370598|0.745431271|0|-0.08547236|0.413435809|-55.35188184|-72.53379954|111.5517627|0.165575846|140.5114492|-0.029212072|-61.55384106|47.07867403|0.731870777|-2.307753726|-46.97287277|-24.79003275|0.4913566339999999|3367.0578530000003|708.1114197|0.268129223|10.33698377|20.32265524|0.966014041|227.5405903|-1661.953709|13.79782369|1.0|1.0|1.0|2.0|4.87|0.0|18.0|3.6|88.97|3.0|2.0|164.47|1.0|1.0|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|2.83|7.76e-07|0.000421|3.01e-06|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|8.13|3.0965|-1743.375845|-1743.346243|905.71|0.5955|400.4|874.26|0.69828|0.5955|4966.0|-1742.847918|5.9864|9.0|8.0458|8.0458
