molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
10_a3|0.0|0|0.0|0.0|0|0|0|0.605017375|0.0|0.190318474|-0.010609861|-0.1152010919999999|0.017396832|1.684975382|-0.008037672|10.31162304|1|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|3|0.8947911009999999|-0.140523767|0.078405316|0.8136572320000001|0.834020779|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-45.8148076|6.768239856|0.252593682|116.9745968|3.134330682|80.37219813|0.7066293240000001|-1.187184014|56.68388955|-16.65993003|2098.79955|346.1193167|-7.715112198|0.293370676|5.031169383|8.559361451000001|0.023470578|-191.3775649|10.86908195|1.0|0.0|1.0|1.0|1.0|-6.51|3.79|3.41|105.82|0.0|88.28|1.0|2.0|-6.44|0.0|0.0|1.0|2.52|-3.84|0.0155|0.000145|0.0443|0.0|3.06e-07|5375.0|3.4217|-1288.190838|-1288.150029|498.67|830.63|230.67|0.41894|0.68995|-1288.050987|-0.15011|6.7458|-0.21249|0.04080931|-1288.097561|9.3381|5.1|5.1
12d_a30|0.0|0|0.0|0.0|0|2|2|0.604984421|0.0|0.041181359|-0.006335328|-0.033312179|-0.092984185|0.0|0.005613018|10.31162861|1|1|0.005965451|-0.053644471|-0.09353607|1|0.8414737059999999|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|0.366319099|-60.88281322|10.05700314|0.156990075|101.4221952|6.497247279|0.0|0.8143892140000001|-1.884794029|69.55534551|-23.41646662|2784.836855|544.6198897999999|-15.12802292|0.185610786|7.557073995|13.92427286|0.013424098|-406.2173266|8.672532296|0.0|1.0|1.0|0.0|1.0|-7.01|4.35|2.93|81.65|0.0|132.24|1.0|5.0|-5.81|0.0|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|3.4821|3.4821|-1615.095823|-1615.063947|695.57|1176.22|356.06|0.68608|0.68608|-1614.831682|-0.1479099999999999|4434.0|-0.1991|0.03187624|-1614.894406|4.8843|7.9508|7.9508
12s_a30|0.0|0|0.0|0.0|0|2|2|0.604984545|0.0|-0.00019297|-0.007621736|-0.095120438|-0.0601024909999999|0.0|-0.002544958|10.31162892|1|1|-0.001131023|-0.0546637159999999|-0.145315868|1|0.609043558|0.006789196|-0.080971844|0.889479916|0.591758164|0.706713791|-0.090733404|-0.103647048|0.404041243|-67.11451776|12.51292194|0.2932862089999999|189.9114627|8.102485674|0.0|0.790481833|-1.969293912|78.38074776|-26.02399668|2977.11642|457.6180044|-16.8513047|0.209518167|8.066744794|15.14544373|0.017398791|-376.1910929|11.26623|0.0|1.0|1.0|0.0|1.0|-7.16|4.67|3.74|81.65|0.0|127.19|1.0|5.0|-6.06|0.0|0.0|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|0.0|6.900000000000002e-08|5.0438|3.5348|-1774.236634|-1774.202623|677.35|1140.1|245.81|0.43338|0.68458|-1774.01033|-0.14985|3.0335|-0.20495|0.03401064|-1774.072418|3.9579|8129.0|8129.0
12aw_a36|0.0|0|3.28940051|0.0|0|2|2|1.297044239|0.0|-0.135690414|-0.008293935|-0.115864198|0.066435701|0.0|-0.006877664|10.96021804|1|1|-0.004358975|-0.098027247|-0.250781298|1|0.653741315|-0.022464907|-0.056676035|0.892249657|0.632625562|0.706174871|-0.088516379|-0.114701005|0.373775982|-73.52224315|14.76755422|0.2938251289999999|188.3390873|9.4658605|1.343623915|0.749052287|-2.06461809|87.37742985|-26.46800754|2901.451841|452.6513136|-16.96573876|0.250947713|7.545677222999999|14.32425315|0.02161528|-319.2802512|13.8551867|0.0|0.0|1.0|0.0|2.0|-7.12|3.55|3.0|69.2|0.0|123.67|1.0|5.0|-6.8|0.0|1.0|0.0|2.44|-4.32|0.0424|4.81e-05|0.0201|0.0|7.599999999999999e-08|5.2313|3.8763|-1431.404673|-1431.373326|666.09|1120.43|237.0|0.38905|0.69109|-1431.180191|-0.15688|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|8.0458|8.0458
12s_a36|0.0|0|3.486136149|0.0|0|2|2|1.297044029|0.0|-0.057853364|-0.007059109|-0.045035034|0.037454164|0.0|0.002951176|10.95352614|1|1|0.003962098|-0.104118159|-0.1763783589999999|1|0.90414347|-0.118671653|-0.086791463|0.856677627|0.856274847|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-64.57958827|12.55883918|0.169662191|109.5085883|8.106112169|10.23927133|0.754198383|-1.901015959|76.34126108|-23.15117315|2710.355028|535.942162|-14.94294208|0.245801617|7.545963801|13.98635088|0.018222417|-328.1450742|11.76167282|0.0|0.0|1.0|0.0|2.0|-6.97|3.24|2.19|69.2|0.0|128.72|1.0|5.0|-6.55|0.0|1.0|0.0|2.14|-4.3|0.0274|5.05e-05|0.02|0.0|1.08e-07|3.8751|3.7604|-1272.270833|-1272.236664|683.24|1150.67|319.95|0.6843600000000001|0.6928|-1272.00109|-0.15559|6.6068|-0.20467|0.03416928|-1272.061111|8.7738|8.0458|8.0458
8_a10|0.0|0|0.0|0.0|1|1|1|1.3430438530000002|2.071128354|-0.075368755|-0.00560152|-0.012055162|-0.000315856|1.546251312|0.0087730469999999|10.92578782|1|1|0.009056935|-0.082893697|-0.132343104|2|0.6357042860000001|-0.015871527|-0.167376069|0.864927472|0.616731847|0.874843982|-0.059655303|-0.086233061|0.597912185|-47.16908772|8.619652859|0.125156018|68.45976606|4.714910465|9.35593124|0.722649449|-1.465962037|56.7864899|-16.36478554|2612.274447|478.5356341|-8.951462413|0.277350551|6.112185271|10.75705296|0.017582236|-243.5764486|9.617402178|0.0|1.0|1.0|1.0|0.0|-7.6|4.46|4.2|69.9|0.0|111.36|1.0|4.0|-6.25|0.0|1.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|0.00926|0.0|2.49e-08|4.6964|3684.0|-1257.84172|-1257.819281|594.63|1047.58|264.0|0.41583|0.68815|-1257.59269|-0.15556|1.2052|-0.21789|0.02243902|-1257.648047|1.5482|6279.0|6279.0
13k_a6|0.0|0|3.423411754|0.0|0|1|1|1.42421381|0.0|0.031525207|-0.014257799|-0.132667824|0.051404465|0.0|-0.009326562|10.95129637|1|1|-0.006280295|-0.045794891|-0.073210645|1|0.8694295409999999|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0.641032542|-0.11937574|-0.127178105|0.212093198|-88.29427104|20.6185734|0.3589674579999999|249.215618|14.31458589|113.5526088|0.7971316940000001|-2.543562101|100.7779947|-31.53366823|2966.890288|445.0412356000001|-21.89246528|0.202868306|8.370126134|14.58291125|0.017981419|-412.5714301|12.48372364|1.0|1.0|1.0|1.0|3.0|-8.89|4.55|3.8|115.15|0.0|124.98|1.0|7.0|-6.59|0.0|0.0|1.0|3.18|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5112.0|3.5476|-1465.862962|-1465.83213|731.25|1246.69|242.53|0.4547|0.70536|-1465.557346|-0.14589|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|7.3372|7.3372
14a_a3|0.0|0|0.0|0.0|0|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|-0.1160619169999999|-0.143740653|1.772745969|-0.00603969|10.3116301|1|1|-0.004161699|-0.050943323|-0.094863591|3|0.882394075|0.164994144|-0.287221775|0.822587422|0.8255789570000001|0.790894937|-0.091731577|-0.094609848|0.21389849|-46.53709886|6.904918591|0.209105063|102.8554977|3.396421044|83.70773843|0.7608768779999999|-1.324537874|55.84414456|-18.09776067|2160.698862|389.0288018|-8.902004327|0.239123122|5.308770254|10.24853699|0.0189212089999999|-256.6424807|9.307045698|1.0|1.0|1.0|1.0|1.0|-6.89|4.28|3.71|105.82|0.0|93.25|1.0|2.0|-6.42|0.0|0.0|1.0|2.76|-3.99|0.0113|0.000103|0.0327|0.0|1.28e-07|3.2363|3.2363|-1327.513792|-1327.485188|528.91|822.33|383.1|0.69708|0.69708|-1327.354384|-0.1321|3.5358|-0.19946|0.02860456|-1327.403067|4.6689|7.5229|7.5229
23_a10|0.0|0|0.0|0.0|1|1|1|1.34383709|2.140123457|-0.12979844|-0.00264793|0.012558932|-0.031558374|1.981673861|0.010305237|10.92966139|1|1|0.010662507|-0.130679|-0.207994181|2|0.7338945809999999|-0.149057824|-0.043248272|0.800727358|0.706648116|0.915208645|-0.049653973|-0.072395864|0.535680357|-51.27837225|6.81095873|0.084791355|60.05816353|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|60.76548004|-19.02262196|3103.831885|648.2471057|-13.47382337|0.238800348|8.755988318|17.02048484|0.013394095|-370.018179|9.487107794|1.0|1.0|1.0|1.0|0.0|-9.84|5.11|5.81|56.07|0.0|139.11|1.0|6.0|-5.93|0.0|0.0|1.0|4.5|-5.7|0.00193|2e-06|0.000923|0.0|1.44e-10|3.8034|3.8034|-1470.1960279999998|-1470.166163|768.3|1336.11|325.98|0.67647|0.67647|-1469.838069|-0.15858|3.8115|-0.21158|0.02986448|-1469.902562|4.8954|6.1249|6.1249
4q_a46|0.0|0|0.0|0.09591943|1|1|1|1.131262631|2.151582577|-0.2520920439999999|-0.001250008|0.004704245|-0.012611536|0.0|0.012173202|10.96363644|1|1|0.012222698|-0.1214838219999999|-0.187559576|2|0.716317772|-0.15266708|-0.121752717|0.848935944|0.703627625|0.913550004|-0.052170875|-0.070035423|0.258420996|-39.09149156|8.099124333999999|0.086449996|48.25357162|4.520667361|72.14599138|0.61955726|-1.050531344|49.37907349|-11.72744747|2234.596293|509.9138517|-6.545879136|0.38044274|6.038093227999999|11.78798551|0.018430997|-133.46593529999998|10.28758193|1.0|1.0|1.0|1.0|0.0|-6.94|4.09|4.09|52.83|0.0|102.63|1.0|4.0|-6.54|0.0|1.0|0.0|3.15|-3.89|135.0|0.000129|0.0449|0.0|1.14e-07|4.5296|4.5296|-1108.751283|-1108.729426|606.7333|1043.05|273.72|0.69002|0.69002|-1108.511662|-0.1903|2.7026|-0.2207199999999999|0.02185677|-1108.566571|3.2968|6129.0|6129.0
4_a47|0.0|0|0.0|0.0|0|0|0|1.304464196|0.0|0.004633887|-0.008204735|-0.121159855|-0.158636969|1.42341819|-0.007295208|10.93671044|0|0|-0.006506051|-0.017555555|-0.027355932|2|0.893350891|-0.095209424|0.019305509|0.84420422|0.8124901999999999|0.874200878|-0.07804769|-0.092556319|0.444849947|-50.35610033|4.22896799|0.1257991219999999|68.44214684|2.300808176|0.0|0.806604393|-1.48090111|57.78603076|-19.18327632|2306.463316|475.6168721|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|0.013656479|-333.62177030000004|7.429930428|1.0|0.0|1.0|1.0|2.0|-8.79|4.83|5.71|58.04|0.0|106.52|1.0|3.0|-4.99|0.0|0.0|1.0|4.32|-5.64|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|1.61e-09|5.7708|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|214.85|0.45947|0.69157|-1509.262887|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|5.4892|7.5|7.5
6g_a40|0.0|0|0.0|0.0|1|1|2|0.604893315|1.628664494|0.102683335|-0.022381557|-0.261952754|-0.120745388|0.607999575|-0.019683422|10.30179936|2|2|-0.018182514|0.0312035079999999|0.05728593|0|0.8316888240000001|0.075283207|-0.340429901|0.8917390820000001|0.808096413|0.605346707|-0.164941808|-0.156296046|0.400587529|-101.5916383|11.53799852|0.3946532929999999|256.5226419|7.499640603|47.36081569|0.824204189|-2.657032782|114.7475987|-38.37906336|3142.74733|393.4722933000001|-24.9461968|0.175795811|6.95079805|12.10032156|0.020240097|-421.4621621|13.1559604|0.0|1.0|0.0|1.0|3.0|-2.87|3.43|2.48|213.89|2.0|124.18|3.0|5.0|-7.02|1.0|0.0|0.0|2.37|-4.71|2.87e-05|1.93e-05|0.00917|0.0|0.0013599999999999|3.3197|2.8135|-2522.023752|-2521.990118|669.8|1144.59|373.48|0.58454|0.5794199999999999|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|7.3279|7.3279
15a_a50|0.0|1|0.0|0.0|2|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|-0.06317118|-0.0446629609999999|2.020652006|0.005366038|10.94500663|2|2|0.005828749|-0.128070491|-0.209259615|1|0.797917311|-0.051676609|-0.207610131|0.8749408470000001|0.76745052|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-50.56454577|10.77967103|0.162210104|97.06405493|6.450390922|0.0|0.705410595|-1.436529349|61.78266878|-17.54280159|2503.770258|501.3207109|-10.49734522|0.294589405|8.095541483|14.65582885|0.018747341|-245.8291419|11.21812301|1.0|1.0|1.0|1.0|1.0|-6.09|3.23|3.57|68.76|0.0|110.43|1.0|5.0|-6.78|0.0|1.0|1.0|2.76|-3.92|0.0933|0.0001189999999999|0.0444|0.0|8.070000000000001e-07|4.0408|4.0408|-1199.818129|-1199.784983|644.4|1091.64|306.83|0.66132|0.66132|-1199.572081|-0.16693|6.6307|-0.19948|0.03314629|-1199.629702|9.0948|7.3872|7.3872
1k_a5|0.0|0|2.9020229360000003|0.0|0|0|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|-0.064652321|-0.095857885|0.0|0.003886035|10.9489659|1|1|0.003708988|0.019611905|0.045204303|2|0.567806811|-0.011552666|-0.022280685|0.851987765|0.558485747|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|-38.00629774|5.571869083999999|0.216307319|110.6497654|2.850231839|0.498979532|0.724954458|-1.114467843|47.83775802|-15.40795854|2171.394196|400.8898627|-7.881781385|0.275045542|6.710535795|12.9461019|0.019219352|-230.14624|9.83146028|1.0|0.0|1.0|1.0|1.0|-8.3|4.88|4.76|54.46|0.0|90.44|1.0|3.0|-5.99|0.0|1.0|1.0|3.42|-4.3|0.0336|4.970000000000001e-05|0.0157|0.0|4.99e-09|4.7221|4.4063|-1050.548505|-1050.51717|533.8|890.76|262.56|0.53086|0.5282|-1050.418953|-0.1798799999999999|1.5911|-0.22504|0.03133456|-1050.468159|2.3036|7.3188|7.3188
2_a20 (SB-505124)|0.0|0|3.485765306|-0.09011519|0|1|1|1.183764955|0.0|-0.006955944|-0.010175551|-0.076310057|0.013612077|0.0|0.001622309|10.95129567|1|1|0.003789399|-0.150708132|-0.229461916|1|0.827730504|0.082053195|-0.19681999|0.765632979|0.790275077|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|-64.55966745|15.71798823|0.230563934|126.8667205|8.648749117000001|441.9400248|0.831919306|-1.759933279|70.87109323|-21.05206547|2195.369524|423.3785776|-11.58380004|0.1680806939999999|5.952040367|11.3574908|0.011470204|-365.2740749|6.311425784|1.0|1.0|1.0|1.0|1.0|-7.22|5.16|4.47|60.03|0.0|97.55|1.0|3.0|-5.31|0.0|1.0|1.0|3.81|-4.91|0.0019199999999999|1.22e-05|0.0040799999999999|0.0|6.070000000000002e-08|3.6404|3.6404|-1089.371784|-1089.358727|593.8|995.68|340.58|0.69947|0.69947|-1089.147716|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|6.7721|6.7721
18c_a22|0.0|0|0.0|0.0|1|0|0|1.194229067|1.804590026|-0.191807441|-0.003749104|0.013131848|-0.044828537|1.642882533|0.005449965|10.31286086|1|1|0.005597023|-0.078828791|-0.143402172|2|0.7290394929999999|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|-52.84635017|13.72808419|0.068926461|47.68404831|9.49723261|15.22791009|0.682690024|-1.52776956|67.73280290000001|-19.94201893|3090.601885|644.1264387|-13.79609783|0.317309976|7.332936064|14.04085897|0.0215181079999999|-252.7737494|14.88645273|1.0|1.0|1.0|1.0|1.0|-9.46|5.36|4.98|124.4|1.0|136.36|1.0|6.0|-6.63|0.0|0.0|1.0|3.72|-5.1|0.000739|7.98e-06|0.0036799999999999|0.0|3.4299999999999995e-10|5655.0|3.7222|-1783.562578|-1783.5397829999995|707.08|1249.84|219.25|0.4609|0.60449|-1783.277296|-0.15158|1.2938|-0.22365|0.02279458|-1783.340519|1.0733|7585.0|7585.0
13h_a6|0.0|0|3.464247528|0.0|0|0|0|1.424099498|0.0|-0.094781725|-0.006619944|0.004767264|0.060987639|1.656132209|-0.002407131|10.95053423|1|1|-0.000644109|-0.12414699|-0.215607882|2|0.836982172|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|0.867910741|-0.074151997|-0.091977068|0.300800177|-64.32173453|12.1971464|0.132089259|92.37313621|8.529752344|0.0|0.736918588|-1.747564296|76.78735663|-22.63172141|2926.745635|606.9504647000001|-15.82689691|0.263081412|9.11292243|16.928040300000003|0.017825256|-331.36552|12.4656221|1.0|1.0|1.0|1.0|2.0|-10.57|5.41|4.79|103.17|0.0|128.63|0.0|6.0|-6.31|0.0|0.0|1.0|3.61|-5.06|0.0012|8.8e-06|0.0038|0.0|2.67e-11|4.8701|3392.0|-1386.613707|-1386.569017|738.61|1253.92|254.58|0.50716|0.69001|-1386.302668|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|10.0322|7.3279|7.3279
12i _a30|0.0|0|0.0|0.0|0|2|2|0.604984133|0.0|0.04580336|-0.00691453|-0.030422458|-0.0982344169999999|0.0|0.00372838|10.31162888|1|1|0.003603419|-0.051371057|-0.090173435|1|0.8264832879999999|-0.029080032|-0.1240820219999999|0.888213143|0.7463962120000001|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|-63.00408424|10.32233418|0.156570866|102.235113|6.740110893|0.0|0.806299097|-1.833298476|72.59006433|-24.43015511|2860.704198|550.7287204|-15.95200773|0.193700903|8.097008872|15.56818082|0.014680721|-400.0044646|9.585980094|0.0|1.0|1.0|0.0|1.0|-7.22|4.47|3.27|81.65|0.0|132.29|1.0|5.0|-5.75|0.0|0.0|1.0|3.11|-5.44|0.0005139999999999|3.61e-06|0.00156|0.0|6.03e-08|5.0358|3.5242|-2035.373964|-2035.339603|691.59|1167.27|246.2|0.43157|0.68497|-2035.141693|-0.14945|2.5397|-0.2041|0.03436093|-2035.203042|3.0033|7.8013|7.8013
4f_a49|0.0|0|0.0|0.0|1|1|1|1.343848013|2.066693174|0.010266272|-0.008903208|-0.087045007|-0.087861524|1.5830545580000002|0.001532832|10.92775957|1|1|0.001714014|-0.015845165|-0.025995042|2|0.69044503|-0.00953448|0.114367229|0.8557769120000001|0.670594896|0.7370618040000001|-0.102926696|-0.089955514|0.480786546|-48.83888562|9.007637695|0.262938196|142.7551002|4.89045046|59.72286429999999|0.718306291|-1.439288231|60.18871783|-18.1726086|2458.261097|400.1675422|-9.866320682|0.2816937089999999|6.302023735|11.20071713|0.020905063|-237.0468572|11.34983222|1.0|1.0|1.0|0.0|1.0|-6.54|3.42|3.8|80.9|0.0|102.08|1.0|3.0|-6.6|0.0|0.0|1.0|2.85|-4.09|0.0365|8.120000000000001e-05|0.0289|0.0|2.92e-07|4.6249|3.7098|-1179.23587|-1179.201105|575.01|982.46|268.08|0.39584|0.68474|-1179.029099|-0.15517|1.7833|-0.22471|0.03476467|-1179.080799|1.8254|7.3979|7.3979
20_a47|0.0|1|0.0|0.0|1|0|0|1.408721455|1.1934608|0.055662511|-0.011237762|-0.161476442|0.031814023|1.010373001|-0.009220816|10.95058273|1|1|-0.006342241|-0.108236785|-0.297094867|2|0.61847122|-0.069674604|0.113432542|0.8575369009999999|0.59534794|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|-50.14789824|12.85623208|0.311171398|169.6050003|7.00733184|49.00609086|0.595234209|-1.38008239|69.09296541|-17.90996366|2630.63609|375.4483088|-9.761884958|0.404765791|7.022502229|13.10815891|0.034758191|-103.815441|18.94506718|1.0|1.0|1.0|1.0|2.0|-7.31|2.56|4.54|84.73|0.0|99.68|1.0|5.0|-6.75|0.0|0.0|1.0|3.09|-4.08|0.0332|8.32e-05|0.0316|0.0|4.89e-08|3.9808|3.9808|-1335.742176|-1335.708279|557.84|964.94|311.45|0.68219|0.68219|-1335.566785|-0.16377|3.1747|-0.22734|0.03389691|-1335.620783|4.3277|8.6|8.6
12m_a36|0.0|0|3.40403699|0.0|0|2|2|1.297043522|0.0|0.013543656|-0.011502861|-0.133854569|0.14264424|0.0|-0.006653538|10.95440733|1|1|-0.004569485|-0.052743904|-0.090926893|1|0.892815402|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|-81.19927925|15.24099981|0.288038572|193.174369|10.22144534|107.233999|0.7471181240000001|-2.300418875|96.11918789|-28.57011677|2925.315028|477.48014630000006|-19.16067782|0.252881876|7.312794835|13.67704354|0.0222467879999999|-331.4617713|14.91990864|0.0|0.0|1.0|0.0|3.0|-6.14|1.92|0.98|112.29|0.0|131.85|1.0|6.0|-7.39|0.0|0.0|0.0|1.26|-3.8|0.0338|0.000159|0.0676|0.0|7.19e-07|3.8658|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|0.69382|0.69382|-1401.385923|-0.15879|6.5789|-0.20993|0.03861003|-1401.446557|9.1003|7.5229|7.5229
13m_a6|0.0|0|3.415695704|0.0|0|0|0|1.429020166|0.0|0.031719435|-0.010840005|-0.135152403|0.021526267|1.617900191|-0.0093684169999999|10.9505335|1|1|-0.00687003|-0.068956229|-0.118693789|2|0.870730542|0.156982046|-0.031564227|0.832753533|0.82642394|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|-75.05944278|12.95736535|0.2843875389999999|198.3000783|9.035018118|95.67846949|0.7362989999999999|-2.045251|89.65257305|-26.40980394|2951.567781|498.9881336|-18.41524497|0.263701|8.435961541000001|16.2526769|0.020928405|-329.5370141|14.59313027|1.0|1.0|1.0|1.0|3.0|-9.67|4.19|3.76|122.47|0.0|127.2|1.0|6.0|-7.23|0.0|0.0|1.0|2.67|-4.28|0.00987|5.24e-05|0.0228|0.0|2.1499999999999998e-10|3.9127|3.3359|-1423.762467|-1423.712909|726.28|1231.54|316.88|0.66475|0.64753|-1423.448957|-0.13817|4.2913|-0.20954|0.04955777|-1423.511471|6.5243|8.0|8.0
12z_a30|0.0|0|0.0|0.0|0|2|2|0.604983642|0.0|-0.1155022219999999|-0.008819424|-0.026703371|0.034848862|0.0|0.003529389|10.31162784|1|1|0.005111479|-0.12254489|-0.207153446|1|0.8397577820000001|-0.02232319|-0.077335468|0.855880335|0.794193541|0.832920077|-0.071429418|-0.107776943|0.315493739|-74.96232552|21.47520633|0.167079923|116.2094523|14.93669572|0.0|0.630839856|-1.939984979|95.20867045|-23.67231332|3112.622632|579.3226647000001|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|0.029109145|-182.00664430000003|20.24634493|0.0|1.0|1.0|1.0|1.0|-6.83|3.94|2.63|100.11|0.0|140.26|1.0|7.0|-6.39|0.0|0.0|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|0.0|1.47e-07|4.8063|3.4438|-1804.814868|-1804.785911|739.33|1266.9|257.96|0.5513100000000001|0.6853199999999999|-1804.51674|-146.0|7.0446|-0.19279|0.02895763|-1804.581882|7.2113|7.3615|7.3615
16_a47|0.0|1|2.890539668|0.0|0|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|-0.1246612469999999|-0.08282926|1.491023983|-0.005688938|10.95023129|1|1|-0.004153659|-0.02006804|-0.0574194159999999|2|0.591929006|-0.113476605|0.081171071|0.87782381|0.57616624|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.19609034|9.676588112|0.308139547|159.6978638|5.0150344780000005|0.0|0.697929921|-1.301931629|60.36423869|-17.75645434|2315.178558|358.566882|-9.202544293|0.302070079|6.855429069|13.01476838|0.0234786339999999|-205.1602001|12.16814835|1.0|0.0|1.0|1.0|2.0|-8.17|4.47|5.19|66.49|0.0|91.55|1.0|3.0|-6.04|0.0|0.0|1.0|3.52|-4.42|0.0154|3.84e-05|13.0|0.0|6.8099999999999994e-09|4.4393|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|279.29|0.59209|0.6743899999999999|-1166.901251|-0.16851|2.3795|-0.22568|0.03384512|-1166.951551|3.8601|9.0|9.0
19_a47|0.0|1|0.0|0.0|1|0|0|1.402889494|1.445775615|-0.038804671|-0.00973456|-0.227538423|0.027033021|1.174354482|-0.013020816|10.95058274|1|1|-0.010153352|-0.046265509|-0.126992366|2|0.635684951|-0.024256505|0.095841135|0.8873627890000001|0.614975047|0.639642891|-0.105205489|-0.104459947|0.270767873|-57.87554797|14.85167037|0.360357109|199.6541807|8.228498913|66.13355777|0.637832605|-1.566899206|76.13237258|-20.66983856|2612.978054|354.3911695|-11.45202794|0.362167395|7.06969105|13.17443625|0.03295186|-152.7310283|18.25682461|1.0|1.0|1.0|1.0|2.0|-6.92|2.49|3.84|98.72|0.0|99.2|1.0|5.0|-7.22|0.0|0.0|1.0|2.34|-3.66|0.0816|0.000217|0.0824|0.0|1.2099999999999998e-07|3.8423|3.8423|-1335.75742|-1335.725639|571.23|974.59|322.68|0.68924|0.68924|-1335.580357|-0.15845|5.1151|-0.2117099999999999|0.03178118|-1335.634976|6.3247|7.3|7.3
