molecula|NaaNH|SaaNH|SRW09|nAHRing|nARing|MATS2c|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
10_a1|1|3.261363142|6.86171134|0|0|0.0883621719999999|-0.014135827|0.037578348|0.0|-0.621976404|-0.012672753|10.94957578|0.010430299|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|0.017498337|0.783467165|0.658433571|0.669963758|-0.116648443|-0.10949971|-61.93104798|212.8090837|0.330036242|186.6625065|-35.02707638|64.49041745|-1.861495069|70.6564636|-25.67872721|74.31719486|2432.447088|378.9193385|1768.2330920000002|-14.52342192|7.376231317999999|13.65143394|93.83214542|-595.4602985|0.015427326|433.2550452|8.725415617000001|1.0|0.0|2.0|2.18|0.0|-8.02|4.86|78.87|2.78|2.0|0.0|99.61|0.0|4.0|-4.98|27.0|5.0|0.0|1.0|3.7|1.04e-05|0.00372|1.87e-05|0.0|0.0|3.42e-06|-0.06802|5.81|-1223.125689|585.51|979.35|464.77|0.70345|0.70345|-1222.969096|0.6754|-0.13576|5.3861|0.03426532|-1223.022387|1.5|5.8239|5.8239
12b_a36 (EW-7197)|1|3.3685352889999995|7.412764017000001|2|2|-0.104514139|-0.008137593|0.040899471|0.0|-0.439429998|-0.002526241|10.96052467|-0.056994595|-0.000673716|-0.101303149|-0.217394466|-0.442656599|-0.097861598|0.8741648479999999|0.698414933|0.7635183720000001|-0.081357853|-0.10866747|-67.98756422|81.63796416|0.236481628|147.9542111|-42.53627024|5.958751634|-1.956014468|80.95733534|-24.47552312|64.31504105|2772.832013|477.6935927|2338.370858|-15.31305729|6.764872303|12.52485821|158.4469629|-765.6528642999999|0.020730147|595.8790650000001|12.96977113|||||||||||||||||||||||||||-0.04975|3.41|-1332.147999|659.48|1104.61|486.64|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|-0.15571|5432.0|0.03202977|-1332.005651|7.0|8.1549|8.1549
galu_a46|0|0.0|7.535296702|1|1|0.048375705|-0.00642454|0.039550827|1.721297609|-0.327651527|0.002865697|10.92740177|-0.1121767259999999|0.003107816|0.028964355|0.0481706809999999|-0.4671565689999999|-0.173285585|0.875868891|0.6848692759999999|0.7637964079999999|-0.0910072869999999|-0.089050651|-49.84028137|261.2602893|0.236203592|132.199522|-27.89483984|68.43088526|-1.513861067|57.65745491|-18.02733582|57.85086047|2501.785113|427.4851161|1755.2047|-10.08962292|6.445819025|12.12170938|121.3297832|-474.2122773|0.013967104|542.7276591|7.817173532999999|1.0|1.0|1.0|2.75|0.18|-7.13|3.69|86.69|1.84|1.0|0.0|108.18|0.0|3.0|-3.85|28.0|4.0|0.0|1.0|2.84|0.0001409999999999|52.0|0.000102|0.0|0.0|2.75e-05|||||||||||||||51.0|7.2924|7.2924
8e_a46|0|0.0|7.727094485|1|1|-0.205882192|-0.001015139|0.043238095|0.0|-0.046696417|0.012911107|10.96411233|-0.016857659|0.0123581919999999|-0.08488645|-0.135984209|-0.132524216|-0.024620704|0.837678812|0.668786636|0.921352352|-0.053352779|-0.065982313|-33.59778824|7.389496216|0.078647648|40.04689925|-17.10778729|53.05984592|-0.989734694|39.62167507|-11.72015869|32.04299109|1982.950764|469.146955|1415.320228|-5.967832774|5.504080656|9.911785304|127.6844779|-256.61680930000006|0.011830243|426.71841|6.023886838999999|1.0|1.0|0.0|2.93|0.32|-6.67|4.09|43.6|2.13|0.0|0.0|91.93|0.0|2.0|-3.59|23.0|3.0|1.0|1.0|3.21|0.0002569999999999|0.0782|9.15e-05|0.0|0.0|6.57e-05|-0.03175|3.0|-954.9056294|552.99|933.3|457.96|0.6967|0.6967|-954.743261|0.2162|-0.18835|3.2194|0.024010215|-954.793305|406.0|6.3915|6.3915
4m_a46|0|0.0|7.825245291|1|1|-0.245599013|-0.000686578|0.041865079|0.0|-0.0329557579999999|0.011122528|10.94319657|0.007901235|0.010359417|-0.017992096|-0.029022201|-0.098201489|0.011235955|0.7975218959999999|0.626578283|0.948973877|-0.067320375|-0.0672468|-35.43866734|6.161736337000001|0.051026123|26.89046601|-18.67596877|35.77391986|-1.008702005|41.88525631|-11.81288911|41.22460182|2133.331634|500.1036387|1639.260563|-6.225322922999999|5.329061873000001|9.923886653|140.5828543|-280.1395315|0.012232753|486.9589609|6.446588969|0.0|1.0|0.0|2.9|0.29|-6.88|4.25|54.5|2.5|1.0|0.0|98.69|0.0|2.0|-4.52|25.0|3.0|1.0|1.0|3.59|2.99e-05|0.00981|2.68e-05|0.0|0.0|4.31e-05|-0.04808|3.45|-1031.109224|558.63|975.72|468.63|0.38389|0.68505|-1030.929791|0.1557|-0.18308|3.9226|0.02920209|-1030.980844|1288.0|5.8901|5.8901
3a_a12|0|0.0|0.0|1|1|0.13714555|-0.007671441|0.032544803|0.0|-0.322200517|-0.0025830939999999|10.95455336|-0.0161799839999999|-0.001011111|-0.072889493|-0.1213636769999999|-0.5274624179999999|-0.032466697|0.759068438|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|-44.430225|71.11710277|0.128014506|62.63745781|-21.73969523|0.0|-1.362055589|52.21461165|-17.08854808|39.46272532|2045.857684|426.6622302|1050.730179|-8.361421244|5.924949067000001|11.01449587|107.1321197|-326.0954285|0.015909241|381.0058252|7.784386645|1.0|1.0|1.0|2.74|0.05|-7.5|3.43|37.28|3.09|0.0|0.0|97.52|0.0|3.0|-3.6|23.0|3.0|1.0|1.0|2.98|0.00025|0.0745|8.8e-05|0.0|0.0|9.33e-06|-0.06829|3.33|-951.3480023|528.84|875.71|383.08|-0.34688|0.66895|-951.217594|128.0|-0.15328|1.3824|0.023184956|-951.264072|194.0|6.7122|6.7122
9_a4|0|0.0|7.535296702|1|1|-0.211556011|-0.00136737|0.040449735|2.137757657|-0.064266379|0.010709527|10.92992723|-0.0454860859999999|0.009731833|-0.0475186259999999|-0.076824065|-0.172904817|-0.072130166|0.861113198|0.58669472|0.937102792|-0.052625548|-0.069566741|-37.85762102|13.6577411|0.062897208|34.22811902|-20.60179129|45.21212204|-1.113067849|43.71760622|-14.08655666|33.55665428|2359.945586|509.9632679|2012.840082|-7.665782805|5.744374392999999|10.21134541|112.7072422|-329.6286606|0.010768243|489.7528555|5.859985199|0.0|1.0|0.0|3.37|0.19|-8.16|5.14|43.6|3.15|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|3.0|1.0|1.0|4.17|1.73e-05|0.0062299999999999|7.06e-06|0.0|0.0|2.49e-06|-0.05256|3.87|-1489.533032|586.24|999.93|430.12|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.16948|4.4343|0.02116575|-1489.41872|48.0|7.3188|7.3188
2_a1|0|0.0|7.535296702|1|1|-0.049975995|-0.004621682|0.0409444439999999|0.0|-0.175623923|0.001576763|10.9520472|0.101798469|0.003205156|-0.145015842|-0.326716897|-0.422863867|0.1766333219999999|0.8571146190000001|0.5574897879999999|0.808210065|-0.0622285999999999|-0.077270452|-35.17029414|6.281701359|0.191789935|87.29479691|-16.00805425|84.54541681|-0.927245426|43.24570924|-12.05838656|33.45925305|1884.85038|367.8635872|1378.496713|-5.488475744|5.2823820260000005|8.779158091000001|139.0945801|-192.096651|0.017741989|299.6692382|8.075415099999999|1.0|1.0|0.0|2.69|0.18|-6.18|4.0|30.71|2.49|0.0|0.0|79.77|0.0|2.0|-3.06|21.0|3.0|1.0|1.0|3.21|0.000871|243.0|0.000167|0.0|0.0|0.000185|-0.02966|3.31|-920.184721|489.42|807.98|355.79|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|-0.1686|3.5853|0.024658671|-920.123726|5.8|5.2366|5.2366
3h_a32|1|3.579396967|7.765993078999999|0|0|0.01077056|-0.005281944|0.037731481|2.243113495|-0.269379119|0.002101838|10.31100268|-0.111111111|0.003284804|-0.071193103|-0.122769653|-0.531669815|-0.2|0.834881529|0.8030743229999999|0.87880263|-0.07183387|-0.0882883959999999|-55.27575363|76.38838542|0.12119737|75.87946135|-34.60714056|0.0|-1.324325944|62.63332945|-17.27367301|51.95714963|2398.020434|550.2022886|2911.160989|-10.81473143|8.107034244|13.71739929|141.8112711|-519.1071084|0.011751781|593.0848817000001|7.357575822|1.0|1.0|1.0|3.88|0.35|-8.47|8.11|110.94|2.64|2.0|0.0|112.28|0.0|7.0|-8.23|26.0|3.0|0.0|1.0|5.4|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.0|0.0|1.29e-06|-0.05318|4.61|-1790.663897|676.22|1127.45|578.86|0.70257|0.70257|-1790.440663|0.2926|-0.1474099999999999|3.5952|0.02690554|-1790.5004850000005|7.0|8.1549|8.1549
3c_a49|0|0.0|7.535296702|1|1|0.034009672|-0.004876919|0.036335697|1.879769411|-0.248722888|0.006218639|10.92976555|0.0127926339999999|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|0.0211518929999999|0.8605470759999999|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|-42.3959176|89.34479838|0.203663616|116.4686425|-24.24485565|77.29181095|-1.186174159|54.85343388|-14.4326528|49.52988301|2521.794855|455.3990518|1667.1178220000002|-8.253567879|6.567311051|12.60874968|207.4607002|-387.9176903|0.021783913|542.7276591|12.45751629|1.0|1.0|1.0|2.67|0.18|-7.54|3.63|72.7|1.84|1.0|0.0|109.43|0.0|4.0|-3.45|28.0|4.0|1.0|1.0|2.86|0.0003509999999999|0.13|0.000137|0.0|0.0|1.07e-05|-0.0606|3.99|-1198.634822|613.33|1046.53|456.22|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|0.03394942|-1198.484646|87.0|7.0605|7.0605
14aa_a23|0|0.0|7.423568444|0|0|0.066582026|-0.005050361|0.046678487|0.758549568|-0.287870566|0.013012022|10.313217300000002|-0.044957534|0.012103325|-0.074579388|-0.13397874|-0.4506138879999999|-0.070471939|0.8072028240000001|0.693959193|0.924108042|-0.052155763|-0.076107469|-51.83122853|40.49537336|0.075891958|51.68445972|-35.2984572|83.27171526|-1.6743643259999998|61.21989213|-21.51484958|47.78906871|2941.302235|629.3423691|2263.821505|-14.65218978|8.000512184|15.78173785|138.4803717|-776.5660584|0.013786041|733.3886349999999|9.388663605|0.0|1.0|1.0|3.68|0.12|-8.16|4.4|105.02|3.45|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|0.0|0.0|4.1|5.9e-07|0.000259|2.81e-06|0.0|0.0|3.07e-06|-0.0708299999999999|4.1|-1708.5422620000002|715.57|1231.11|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|5.8286|0.02033777|-1708.338059|4.0|8451.0|8451.0
14w_a23|0|0.0|7.423568444|0|0|0.013971812|-0.006481882|0.046678487|0.6813799420000001|-0.330575965|0.003379755|10.31321817|-0.031435038|0.003906274|-0.073958723|-0.206574435|-0.427696371|-0.049318182|0.8668730109999999|0.558482531|0.7880718659999999|-0.070714528|-0.088508061|-58.53311596|43.30287556|0.211928134|140.15462380000002|-38.70975831|90.15900589|-1.681653166|72.23920014|-23.66232347|61.60607046|3071.908367|521.1762769999999|2283.383402|-15.648625699999998|7.833745658|15.58053709|169.6632599|-735.4854078|0.020725002|597.2903597999999|13.70608418|0.0|0.0|1.0|3.35|0.05|-7.93|4.2|105.02|3.78|2.0|1.0|120.2|0.0|5.0|-5.68|32.0|6.0|0.0|0.0|4.05|2.09e-06|0.0009369999999999|5.41e-06|0.0|0.0|5.23e-06|-0.0798|3.97|-1828.363862|676.92|1150.31|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|-0.14844|7.0157|0.02204118|-1828.222578|2.0|8.6737|8.6737
14d_a23|0|0.0|7.423568444|0|0|0.058368697|-0.005343003|0.043538647|0.758207139|-0.288522152|0.01269616|10.313217800000002|-0.054430189|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|-0.088996384|0.829764975|0.6906097959999999|0.921694462|-0.053736319|-0.078282292|-51.58357156|39.26987634|0.078305538|51.59888942|-33.99063559|83.40396369|-1.6439281280000002|61.49227899|-21.66510006|47.66288948|2878.955374|607.3441532|2261.37838|-14.27606695|7.832720777|14.358677900000002|138.1496441|-713.8033475|0.015037275|666.0036144999999|9.908707432|0.0|1.0|1.0|3.62|0.09|-7.78|3.88|105.02|3.24|2.0|1.0|125.25|0.0|5.0|-5.85|31.0|4.0|0.0|0.0|3.8|1.43e-06|0.000608|5.61e-06|0.0|0.0|7.03e-06|-0.0725799999999999|3.79|-1669.224874|696.21|1186.17|554.84|8.1555|8.1555|-1668.983743|336.18|-0.14894|5.6156|0.02083626|-1669.045136|4.0|8.4001|8.4001
14z_a23|0|0.0|7.423568444|0|0|0.08752343|-0.005892861|0.04314059|0.729326158|-0.30053593|0.009174505|10.31321795|-0.0229244|0.007229683|-0.069023218|-0.125978901|-0.46459002|-0.035965909|0.8668730109999999|0.64069202|0.925301102|-0.0582387179999999|-0.079754981|-55.54823244|40.18308023|0.074698898|52.02674091|-38.68856944|79.960755|-1.595099623|66.77741935|-23.63754572|53.33438253|3094.698027|644.4593172|2692.627452|-16.46322104|7.834464959|14.91419434|149.3235124|-773.7713888999999|0.01612263|665.6233736|11.22918692|0.0|1.0|1.0|3.67|0.05|-8.57|4.64|105.02|3.99|2.0|1.0|130.3|0.0|5.0|-6.77|32.0|4.0|0.0|0.0|4.49|1.7e-07|8.18e-05|7.37e-07|0.0|0.0|1.29e-06|-0.08503|4.73|-2549.0953670000004|715.41|1221.92|586.28|0.66217|0.69913|-2548.895003|0.2917|-0.15195|5.9301|0.01238131|-2548.957384|5.0|8.2941|8.2941
34_a20|0|0.0|6.842683282|0|0|0.0305860929999999|-0.0057643419999999|0.0396875|1.991704333|-0.328567476|0.003085806|10.93244905|-0.054458882|0.003149352|0.0346782989999999|0.057022334|-0.4478820739999999|-0.090732503|0.80310139|0.690530489|0.7966571459999999|-0.0851907119999999|-0.085459595|-57.49912174|297.5548445|0.203342854|136.81360859999998|-38.68669181|80.66541842|-1.709191893|67.53437417|-21.69778179|66.0848174|2825.042137|536.0086996|2319.742032|-14.59875162|7.940146766|14.7802149|150.43359099999998|-773.7338361000001|0.01491516|712.1606951|10.03525243|1.0|1.0|1.0|2.92|0.08|-9.18|4.5|86.69|2.47|2.0|0.0|125.0|0.0|5.0|-5.14|32.0|4.0|0.0|1.0|3.63|7.27e-06|0.00305|9.51e-06|0.0|0.0|2.780000000000001e-07|-0.05181|4.97|-1352.2836220000002|711.19|1205.64|544.93|0.38519|0.68845|-1352.041015|0.0766|-0.16103|3.8519|0.03558836|-1352.102407|61.0|7.2147|7.2147
12e_a40|0|0.0|7.515889085|0|0|0.061944605|-0.015461694|0.04020202|0.665270062|-0.556620974|-0.013162335|10.31197242|-0.192362496|-0.014780739|0.103406816|0.172778196|-0.520457262|-0.279310345|0.858770467|0.8096582170000001|0.7798787840000001|-0.132226452|-0.122830115|-66.68049019|206.0119599|0.220121216|119.4966772|-36.19867792|0.0|-1.596791495|78.14505956|-26.26807189|79.97685498|2391.0322170000004|423.3709264|694.2415706|-14.26008524|8.014314957|15.75963228|113.5576846|-470.5828129|0.021118537|348.3847394|11.46456937|0.0|0.0|2.0|3.05|0.0|-6.04|4.34|98.89|2.93|2.0|0.0|95.8|0.0|2.0|-6.53|24.0|4.0|0.0|1.0|3.98|2.98e-07|0.000113|2.27e-06|0.0|0.0|0.000346|-0.07296|4.66|-2248.244231|552.91|918.38|445.12|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|0.03272669|-2248.206714|1.17|5.9318|5.9318
25d_a34|0|0.0|7.412764017000001|1|1|0.128783829|-0.015046463|0.041037037|0.0|-0.8576484190000001|-0.005017781|10.95957635|0.00670464|-0.001685762|-0.211368416|-0.342090037|-0.605891389|0.011919831|0.799694715|0.778903495|0.674282353|-0.100582621|-0.124111479|-82.09024497|174.9700398|0.325717647|215.4372954|-54.29641443|69.64131956|-2.358118108|95.24066462|-29.42857839|85.89233572|2939.671168|445.9861716|2564.887803|-19.46475234|6.933980884|13.29135354|147.36277019999997|-1031.631874|0.019881997|673.8038326000001|13.15041965|1.0|1.0|2.0|3.76|0.12|-8.08|3.05|90.3|2.26|1.0|0.0|119.81|0.0|7.0|-4.61|32.0|5.0|0.0|1.0|3.21|2.44e-05|0.0104|3.3e-05|0.0|0.0|3.53e-06|-0.03521|6.05|-1426.468726|706.21|1198.19|554.05|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|6.1995|0.02807001|-1426.307095|0.95|6.0223|6.0223
18_a20|1|3.463603867|6.842683282|0|0|0.1160337319999999|-0.008841844|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|10.93301779|-0.054458882|-0.004071701|0.001996439|0.003282792|-0.597167441|-0.090732503|0.8162774979999999|0.778639593|0.76136176|-0.0927760219999999|-0.095227339|-63.36348363|318.5587088|0.23863824|158.7879106|-42.1615378|82.70867776|-1.904546783|72.31812218|-23.91074854|68.92770059|2809.844943|506.6038164|1822.210286|-15.91001426|8.011174137000001|15.51556677|125.81822920000002|-843.230756|0.013457694|712.1606951|8.954638548|1.0|1.0|2.0|2.76|0.08|-10.0|5.54|97.55|2.06|2.0|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|0.0|1.0|3.78|2.54e-06|0.00107|6.91e-06|0.0|0.0|4.17e-08|-0.05604|5.35|-1352.32685|703.24|1204.88|531.11|0.31154|0.6953699999999999|-1352.073755|0.2011|-0.14685|5.3978|0.03787435|-1352.135304|34.0|7.4685|7.4685
12_a15|0|0.0|0.0|0|0|-0.071096525|-0.006620824|0.034285714|0.0|-0.370766171|0.001740635|10.95973444|-0.01062828|0.0034254209999999|-0.120626133|-0.184255041|-0.380490701|-0.019064393|0.769289315|0.7933685340000001|0.89637291|-0.061084417|-0.094209248|-60.15445365|72.18361893|0.10362709|66.16793071|-38.40979933|4.192089814|-1.695766456|70.6606311|-20.42981445|48.59303169|2613.57759|572.3516967|2661.728915|-13.04483751|5.448223888999999|10.40571107|161.8714956|-691.376388|0.016453962|673.7288405|10.50617745|1.0|1.0|1.0|3.73|0.12|-9.82|5.32|56.27|2.87|2.0|0.0|119.95|0.0|6.0|-6.22|30.0|4.0|0.0|1.0|4.7|5.99e-07|0.0002379999999999|1.47e-06|0.0|0.0|5.99e-08|-0.03196|5.16|-1281.060163|688.91|1177.81|585.26|0.50595|0.70444|-1280.810963|0.0093|-0.15858|4.3338|0.02694613|-1280.871722|4.0|8.3979|8.3979
17_a12|0|0.0|6.823286122000001|1|1|0.132275232|-0.00864055|0.035816993|0.0|-0.38018419|-0.002523977|10.31157659|-0.070249784|-0.000651751|-0.113649923|-0.202276514|-0.559137213|-0.11976662|0.87653892|0.859088647|0.858119365|-0.069570363|-0.096209886|-50.13411606|69.36398419|0.141880635|73.93273708|-26.12444199|0.0|-1.443148294|57.97616997|-18.34174978|42.10235809|2246.161353|447.1583691000001|1470.257187|-9.557722681|5.669161963|10.61752641|111.1480977|-391.8666299|0.015049295|431.5987143|7.842053909|1.0|1.0|1.0|2.97|0.17|-7.16|4.51|78.41|2.47|0.0|0.0|103.12|0.0|3.0|-4.51|24.0|4.0|1.0|1.0|3.14|3.1e-05|0.0103|5.7100000000000006e-05|0.0|0.0|2.32e-05|-0.06322|2.87|-1366.776169|560.09|933.62|419.49|0.39539|0.62783|-1366.638303|148.0|-0.15459|2128.0|0.02800938|-1366.689546|16.0|7.7959|7.7959
1j_a5|1|2.9426852410000004|6.605297921|0|0|-0.2031633169999999|-0.003981454|0.025987654|0.0|-0.175183967|0.00683534|10.9487794|-0.032333695|0.006957291|-0.010807075|-0.0178558139999999|-0.2470489089999999|-0.0614852279999999|0.848473695|0.717355058|0.847163872|-0.073803258|-0.074505844|-40.01980349|73.73338699|0.152836128|82.09385267|-21.49609451|1.471030887|-1.117587665|54.3827755|-14.64139152|50.21875634|2242.805131|455.0425806|847.5275797|-7.86442482|7.328149934|13.80288876|205.997426|-322.4414176|0.026739895|422.96706330000006|14.36297201|1.0|1.0|1.0|2.66|0.05|-8.14|4.5|63.69|1.57|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|4.0|1.0|1.0|3.19|9.27e-05|0.0304|6.29e-05|0.0|0.0|2.36e-06|-0.03832|2.61|-1065.817476|572.47|959.39|445.81|0.66182|0.6449|-1065.671975|0.1644|-0.16813|2.2503|0.03246499|-1065.723417|24.0|7.6198|7.6198
12d_a40|0|0.0|7.515889085|0|0|0.1028826769999999|-0.008004393|0.043185185|0.794852923|-0.288158151|-0.000134504|10.31197256|-0.166080871|-0.002126898|0.127299624|0.224167029|-0.552689736|-0.254735308|0.845904643|0.6948809659999999|0.840431415|-0.095675903|-0.091630294|-48.54239742|207.39648|0.159568585|84.53363343|-25.71599691|60.80168183|-1.282824111|55.13932669|-20.59374436|56.88984065|2270.596857|445.2300015|643.5166227999999|-10.90981687|7.877041626|14.88744155|82.49291335|-360.0239567|0.01245259|350.9435025|6.596929268999999|0.0|1.0|1.0|2.94|0.0|-6.84|4.59|84.45|3.76|2.0|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|0.0|1.0|4.21|5.58e-07|0.0002009999999999|2.61e-06|0.0|0.0|5.2e-05|-0.07765|4.14|-2153.180821|552.57|910.58|435.41|0.55983|0.70435|-2153.071733|115.0|-0.11604|1.2683|0.0164339|-2153.123107|19.0|7.7212|7.7212
18_a3|1|2.897754472|6.605297921|0|0|-0.256375952|-0.003487792|0.034712644|1.742872103|-0.122072724|0.0057881999999999|10.96965878|-0.025890816|0.005799063|-0.035611069|-0.064953613|-0.2495754869999999|-0.051083228|0.784960175|0.6858831809999999|0.8419576209999999|-0.069839069|-0.0846755|-37.67445366|160.9514039|0.158042379|70.31739201|-16.76239841|0.0|-1.016105994|48.19055867|-14.12792012|37.21171433|1938.093995|374.610053|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|141.2679329|-201.1487809|0.02363555|270.539096|10.51610501|1.0|1.0|1.0|1.81|0.0|-6.83|3.42|67.35|0.93|0.0|0.0|80.35|0.0|2.0|-2.82|21.0|4.0|1.0|1.0|2.21|0.0015|411.0|0.000537|0.0|0.0|4.07e-05|-0.05769|1.85|-889.9402005000001|482.41|784.04|330.54|0.6671699999999999|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|2.6366|0.02173162|-889.894728|0.03|7.5229|7.5229
8_a27|1|2.599100867|6.605297921|0|0|0.188762686|-0.008444078|0.039673203|1.21499748|-0.329319041|0.0040883959999999|10.93783465|0.067074515|0.004801929|-0.106814855|-0.187486926|-0.535352745|0.11158995|0.8688656459999999|0.64927069|0.776384028|-0.078709803|-0.092265073|-43.96130162|122.0597403|0.223615972|106.5457267|-20.94612822|61.18801154|-1.291711016|53.20197882|-17.09606174|47.91445451|2132.9321670000004|369.9216992|989.0070768|-8.145716531|5.016799703|9.642697094|118.305988|-293.2457951|0.019394143|326.3351007|9.240677197|0.0|0.0|1.0|2.28|0.06|-6.28|2.98|76.46|2.19|0.0|0.0|87.68|0.0|2.0|-3.23|23.0|4.0|1.0|1.0|2.38|0.000586|178.0|0.000299|0.0|0.0|0.000158|-0.05015|3.96|-1004.489001|507.76|848.58|374.88|0.64893|0.64893|-1004.385302|0.2336|-0.16958|3.0415|0.02665292|-1004.432889|6.0|8.2218|8.2218
15c_a22|0|0.0|6.842683282|0|0|-0.134137693|-0.005236206|0.038137255|1.568396937|-0.298463715|0.003784292|10.9464374|0.006275578|0.004362505|-0.0917078119999999|-0.160566657|-0.364626967|0.010828071|0.8353837409999999|0.639264982|0.8665852140000001|-0.067475429|-0.080088202|-57.66130245|36.22825261|0.133414786|96.05497587|-41.51455167|78.22334636|-1.60176404|75.52188549|-21.75898206|66.26407672|3079.491787|623.9175171|2092.620825|-15.66586856|8.626398368|16.03890406|243.5126145|-830.2910335|0.0248073129999999|731.8178649|17.86058304|1.0|1.0|1.0|2.85|0.08|-9.28|3.9|109.38|1.08|1.0|0.0|128.77|0.0|6.0|-4.86|34.0|6.0|0.0|0.0|2.98|1.39e-05|0.00618|2.4e-05|0.0|0.0|2.35e-07|-0.07399|4.79|-1460.571156|715.42|1241.07|575.8|0.30831|0.69113|-1460.324493|0.0694|-0.15408|7.382000000000001|0.03150096|-1460.387718|737.0|6.1325|6.1325
14o_a23|0|0.0|7.423568444|0|0|0.18835477|-0.014680137|0.046090147|0.6669152279999999|-0.807407518|-0.002390707|10.3132174|-0.049105045|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.653629157|-0.072078004|0.861597051|0.575188253|0.904077943|-0.072435569|-0.094138958|-66.92857564|110.3941788|0.0959220569999999|68.19627862|-47.58321438|0.8929505459999999|-2.165196042|80.64694246|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|2297.392496|-21.45909668|9.016411722|17.66041891|141.97663490000002|-1094.413931|0.019295686|676.4530574|13.71836682|0.0|1.0|1.0|3.62|0.09|-7.95|3.97|114.25|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|8.0|0.0|0.0|4.31|1.29e-07|6.38e-05|1e-06|0.0|0.0|5.57e-06|-0.08059|5.17|-2042.161288|729.11|1236.72|582.89|0.58581|0.58581|-2041.934645|385.0|-0.1517|5.9294|0.02299729|-2042.000938|3.0|8.4815|8.4815
13b_a6|1|3.423777636|7.412764017000001|1|1|-0.0411179|-0.011206134|0.042739018|0.0|-0.6051312529999999|-0.00460563|10.95129557|-0.064811009|-0.00194781|-0.10896749|-0.180339002|-0.490758329|-0.11338525|0.8370824240000001|0.8013954109999999|0.7757172059999999|-0.093125205|-0.112915801|-74.04643339|154.7847961|0.2242827939999999|147.0772097|-48.5571926|554.4007331|-2.032484418|87.39962829999999|-26.65671602|82.07670290000002|2821.72831|508.6895893|2587.000662|-17.48058934|9.087172635|15.37022155|159.1980937|-874.0294667999999|0.0203627189999999|627.4287311|13.35319491|1.0|1.0|2.0|2.85|0.12|-9.01|4.98|95.85|1.29|2.0|0.0|116.79|0.0|5.0|-5.51|31.0|5.0|0.0|1.0|3.45|3.11e-06|0.0012699999999999|1.02e-05|0.0|0.0|4e-07|-0.0525799999999999|4.04|-1350.061187|694.33|1167.21|574.07|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|10.8032|0.02920955|-1349.898848|174.0|6.7595|6.7595
