molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|ATSC1c|MATS8i|AATSC8d|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50
25c_a34|0.0|0|0|0|0.0|1|7.412764017000001|2|1.377881974|0.024837617|5.351858133|-0.047513652|-0.834326082|-0.056443595|-0.041629027|-0.250299211|-0.5404076879999999|1|0.809687672|0.80135608|-0.072907053|0.844690266|0|0.683231623|-0.088513496|0.478421157|0.043815478|-59.0359041|-75.6298008|183.6812574|0.316768377|-0.031498055|-50.44285726|19.49130854|93.28638171|-1.7008949569999998|100.6665476|88.25954175|0.4356106729999999|2884.104654|2439.174137|0.4625715629999999|7.484891117|13.26192888|0.77182656|6306.980593|308.52165519999994|39.09037289|0.037538004|-49.9273377|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|0.32|-5.71|90.74|1.0|0.0|116.0|0.0|6.0|-2.81|31.0|-7.95|0.0|1.93|-3.28|0.00156|659.0|0.22|1.3|0.0|1.97e-06|4.32|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.2239999999999999|561.29|0.69247|0.2239999999999999|-0.17424|-1426.48597|1.78|5.7496
13n_a6|0.0|1|0|0|3.425442623|0|6.842683282|0|1.4290206230000002|0.030890422|4.727387819|-0.135152403|-0.631323273|-0.06507689|-0.033224059|0.100294804|-0.57091314|2|0.870730542|0.7767360059999999|-0.056293641|0.832753533|1|0.70890216|-0.100363599|0.307384948|0.017758385|-68.88015714|-75.07706271|90.97854097|0.29109784|-0.038490115|-51.52585133|8.36448634|103.012404|-2.078466222|88.73738138|81.06784641|0.47066442|2952.259627|2535.307313|0.251032943|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|35.2699138|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|0.08|-9.67|122.47|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|-7.23|0.0|2.62|-4.28|2.27e-05|0.00987|0.0228|2.43|0.0|2.1499999999999998e-10|4.27|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|369.99|0.9117|548.09|0.55028|0.1945|-0.13863|-1423.514154|75.0|7.1249
13_a47|0.0|1|1|1|2.920663104|0|6.605297921|0|1.417757826|-0.174238791|4.59511985|-0.0777650159999999|-0.20197533|0.003874205|0.038682232|-0.108780879|-0.316563793|2|0.6427334020000001|0.794037882|0.065869272|0.8582665429999999|1|0.781675563|-0.081148294|0.244975411|0.017736598|-41.79730418|-45.39284663|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|0.0|-1.23380515|57.38622954|50.9329486|0.472007922|2190.316257|669.2729199|0.311738758|7.038683428|13.33103985|0.8939678120000001|4542.479565|160.5682509|24.29844849|0.023284817|-193.936606|923.3410426|359.12161539999994|11.99338291|1.0|1.0|1.0|0.06|-7.9|66.49|2.34|0.0|91.59|0.0|3.0|-4.24|24.0|-6.0|0.0|3.19|-4.27|5.79e-05|0.0185|0.0173|3.17|0.0|1.26e-08|2.7|4.0302|-1067.820961|-1067.78457|542.62|895.21|307.63|0.3382|404.73|0.67466|0.3382|-166.0|-1067.71601|16.0|7.8
19_a20|0.0|1|0|0|3.423603867|0|6.842683282|0|1.4009239059999998|0.071176085|4.727387819|-0.130949446|-0.539158264|0.077469518|-0.063133522|0.175308615|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.105118869|0.8193003000000001|1|0.754452534|-0.091725453|0.25624423|0.013643765|-60.26825633|-65.49811346|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|88.19441661|-1.993700989|75.98477124|69.23289949|0.483310517|2849.084477|1818.518838|0.203929412|7.950138729|15.38668579|0.935398401|6325.747732|133.9919257|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|0.08|-9.63|110.44|1.33|0.0|122.86|0.0|5.0|-4.89|32.0|-6.8|0.0|3.16|-4.57|1.29e-05|0.00541|0.0112|2.91|0.0|2.34e-10|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.2998|519.34|0.6987399999999999|0.2998|-0.13903|-1368.190746|2.6|5585.0
13m_a6|0.0|1|0|0|3.415695704|0|6.842683282|0|1.429020166|0.031719435|4.727387819|-0.135152403|-0.628720289|0.054340057|-0.018628955|0.037052986|-0.568024162|2|0.870730542|0.7767360059999999|-0.031564227|0.832753533|1|0.715612461|-0.0989137669999999|0.429009107|0.01858251|-68.97140339|-75.05944278|91.22689385|0.2843875389999999|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|-2.045251|89.65257305|81.92876874|0.48094941|2951.567781|2574.030011|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|35.8683143|0.020928405|-329.5370141|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|0.08|-9.67|122.47|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|-7.23|0.0|2.67|-4.28|2.27e-05|0.00987|0.0228|2.43|0.0|2.1499999999999998e-10|4.27|3.3359|-1423.762467|-1423.712909|726.28|1231.54|371.67|275.0|546.69|0.66475|0.1924|-0.13817|-1423.511471|0.01|8.0
47n_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.251175627|0.0487694459999999|4.844187086|-0.057061805|-0.609196374|-0.003276575|-0.048404296|0.026244774|-0.529441732|0|0.722991132|0.696612213|-0.083719099|0.726888951|0|0.792429396|-0.079299822|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|0.207570604|-0.031974244|-62.09468789|7.228646444|47.476904100000006|-2.4620167580000003|86.44740177|74.19865731|0.482565384|3349.802294|2052.393389|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|33.65821422|0.01357247|-468.58948260000005|2591.682495|1306.125688|11.20011508|1.0|1.0|1.0|0.31|-9.76|105.6|2.72|1.0|162.18|1.0|13.0|-6.02|40.0|-6.68|0.0|2.76|-5.24|9.48e-07|0.000511|0.00308|4.1|0.0|1.7500000000000002e-10|9.78|3.2028|-1743.3283440000002|-1743.299948|879.92|1565.37|387.11|0.5056|799.02|0.6914600000000001|0.5056|-0.13138|-1740.663577|64.0|7.1938
7s_a46|0.0|0|0|0|0.0|1|7.727094485|1|1.160371307|-0.0778653109999999|5.533389489|-0.076841616|-0.240797051|-0.005405515|-0.020953253|-0.327656845|-0.3638523629999999|1|0.778692012|0.770312275|-0.030371026|0.8182543959999999|0|0.858788462|-0.096723151|0.249893305|0.008871171|-48.61321955|-41.72189594|166.3052939|0.141211538|-0.031623562|-20.9694955|2.240932895|0.0|-1.3281895890000002|47.36217237|53.07188519|0.433822088|1982.695462|1619.4591|0.1801125439999999|5.565371272|9.829721631|0.7662292690000001|4245.390306|90.5248694|19.38565529|0.01122216|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|0.0|1.0|1.0|0.26|-6.08|50.94|2.39|0.0|91.19|0.0|2.0|-4.07|23.0|-5.81|0.0|3.12|-4.24|8.590000000000001e-05|0.0262|0.0176|3.32|0.0|8.39e-07|3.54|4293.0|-974.8067569|-974.7707066|539.99|916.7|288.81|0.4164|446.63|0.44692|0.1186|-0.17923|-974.664103|1985.0|5.7022
6a_a31|0.0|1|0|0|3.3855253210000003|0|7.703007682000001|1|0.610184884|0.038376178|5.6869753560000005|-0.181987023|-0.779425376|-0.0225412779999999|-0.026103465|0.1533239019999999|-0.568500407|0|0.848282918|0.784022685|-0.0436046509999999|0.848080284|0|0.57216168|-0.132158278|0.259133072|0.034212524|-77.60012959|-74.23718620000001|157.9971748|0.42783832|-0.045153913|-43.59027182|11.79563339|98.49408082|-1.896464366|92.52963742|97.68889243|0.478330896|2713.694431|1671.917893|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|180.411907|38.27271371|0.031153284|-226.3518866|1607.453976|479.200937|18.29245122|1.0|1.0|1.0|0.05|-6.96|131.36|1.13|0.0|104.73|0.0|4.0|-5.22|28.0|-6.69|0.0|2.96|-4.34|6.09e-06|0.00238|0.0178|2.8|0.0|1.11e-07|4.03|3.5428|-1613.34153|-1613.295461|607.79|1028.95|349.96|0.6404|447.66|0.70416|0.6404|-0.1428|-1613.198178|1.1|5.9586
10_a32|0.0|1|1|1|3.294952523|0|7.765993078999999|0|0.6094207629999999|0.153272514|5.733341277|-0.087497559|-0.771023817|-0.028431775|-0.047619048|-0.03673326|-0.690879647|0|0.809370315|0.8607827790000001|-0.079818594|0.915639476|1|0.7622839570000001|-0.088310158|0.266552538|0.02575778|-54.55170955|-75.59866726|57.97512956|0.237716043|-0.038939628|-46.69945835|9.828875607|52.24660367|-1.7133436169999998|91.10767604|70.46302679|0.449853016|2649.882742|2980.525719|0.305365257|7.079344111|12.86809583|0.81769605|5842.926058|188.6328503|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|1.0|1.0|0.22|-6.99|149.27|0.88|0.0|107.14|1.0|7.0|-6.04|27.0|-6.44|1.0|3.42|-4.41|9.17e-07|0.000366|0.0155|3.23|0.0|1.0300000000000001e-07|4.12|3.6441|-1916.668776|-1916.631761|654.7|1086.09|340.24|0.2983|533.89|0.70228|0.2983|-0.15088|-1916.519894|7.0|8.1427
19_a4|-3.21497177|0|0|0|0.0|1|7.535296702|1|0.29641517|-0.121320311|5.4161004020000005|-0.3929802189999999|-0.105763614|-0.211341677|-0.136621315|-0.086166959|-0.245630631|1|0.55269662|0.774746438|-0.190513834|0.834377354|0|0.820765063|-0.070677568|0.285282038|0.013022539|-38.9063534|-41.82665583|15.411502800000004|0.1792349369999999|-0.028945757|-23.02459887|3.946149569|13.25878373|-1.215721775|49.73882261|46.07495776|0.460486754|2558.336814|1697.595595|0.235119747|5.9448291|11.01887515|0.85352261|5232.561157|129.4279389|20.83197214|0.0143733|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|1.0|0.0|1.0|0.16|-6.09|73.23|2.16|0.0|98.19|0.0|3.0|-3.81|25.0|-6.58|0.0|2.92|-3.97|0.000156|0.0547|0.0373|2.62|0.0|8.070000000000001e-07|6.67|4.1858|-1446.939719|-1446.909868|583.39|983.4|296.2|0.3806|500.34|0.67535|0.3806|-0.17004|-1446.813896|19.5|4.71
17_a20|0.0|1|0|0|3.445659565|0|6.842683282|0|1.4012598180000002|-0.064380628|4.727387819|0.00038506|-0.28924577|0.038629586|-0.072863159|0.1134578219999999|-0.456415963|3|0.760575852|0.7494736590000001|-0.127696675|0.812578598|1|0.912053544|-0.063665681|0.3874475579999999|0.015032258|-41.75129828|-53.38406095|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|6.4647747870000005|10.50834496|-1.5466805119999998|64.39681425|51.60929807|0.455285305|2761.976599|2210.790304|0.24569612|8.198616089|15.05121151|0.83582343|6012.640572|161.12498630000002|27.44244402|0.016793117|-333.5397332|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|0.08|-10.14|91.14|1.45|0.0|119.48|0.0|4.0|-5.36|31.0|-6.09|0.0|3.74|-5.08|4.4e-06|0.0017699999999999|0.00336|3.75|0.0|7.19e-11|4.11|3.3926|-1291.949041|-1291.918735|673.68|1157.26|365.45|0.2977|543.09|0.69839|0.2977|-0.14021|-1291.752049|2.25|5.6478
6e_a40|0.0|0|0|0|0.0|1|8.421342866|2|0.604892975|0.128035402|6.401917197|-0.074872854|-0.69771706|0.103594243|-0.205140551|-0.276969278|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.289988439|0.8988141140000001|1|0.74620476|-0.107312598|0.376602018|0.015875595|-70.52033811|-76.50178121|185.1473293|0.25379524|-0.04873174|-50.27304895|6.85578763|35.33106374|-2.095464821|84.95203628|80.95296505|0.441911406|3075.060648|3854.417113|0.133008824|6.972949117000001|12.49434084|0.791830204|7585.605268000001|87.40658058|36.93694043|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|1.0|0.21|-4.63|173.43|2.12|2.0|125.15|1.0|5.0|-7.76|30.0|-6.09|1.0|3.68|-5.58|1.74e-08|8.31e-06|0.00124|4.4|1.0|2.35e-05|8.35|2.9549|-2831.191706|-2831.156883|671.95|1149.77|419.59|0.3625|537.07|0.67187|0.3625|-0.1195799999999999|-2831.048968|18.0|7.7447
47u_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.251177393|0.039883149|4.844187086|-0.0872206669999999|-0.633589579|0.031337464|-0.033209663|0.0121925089999999|-0.539738821|0|0.664796402|0.7517870059999999|-0.053126304|0.7960273840000001|0|0.741066474|-0.090364489|0.33777918|0.02068926|-62.99873374|-64.32800179|86.37253771|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|-2.029965788|79.06741651|77.42251040000001|0.483819806|2965.254516|1415.590236|0.278162537|9.18142206|17.78724206|0.937307962|6837.350959|193.9244919|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|14.73941472|0.0|1.0|0.0|0.19|-8.2|99.56|2.95|1.0|133.53|0.0|8.0|-5.69|34.0|-6.31|0.0|2.6|-4.98|2.05e-06|0.000932|0.00472|3.9|0.0|6.34e-09|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|397.57|0.5849|646.45|0.69143|0.5849|-0.12717|-1509.839543|1.97|5.7055
12c_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984133|0.045997203|5.351858133|-0.030422458|-0.3657134279999999|0.019094532|-0.072247675|-0.172653074|-0.468696709|1|0.8264832879999999|0.824373792|-0.1240820219999999|0.880943609|0|0.8439327120000001|-0.076777688|0.39541773|0.01588025|-50.12643041|-62.99109515|82.07537640000001|0.156067288|-0.037411484|-41.12547305|6.768942632999999|0.0|-1.833162702|72.5855533|60.4942895|0.452966315|2860.640481|2456.062146|0.193871231|7.652098812999999|13.9883503|0.828040991|6403.739746|126.574178|30.29927658|0.014695647|-399.7292126|1484.664552|652.8825454|9.594458155|1.0|1.0|0.0|0.14|-7.22|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|-5.75|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|0.00156|4.49|0.0|6.03e-08|4.45|3.5286|-2035.373591|-2035.339256|695.96|1168.62|351.37|0.2155|541.39|0.32037|0.1568|-0.1496299999999999|-2035.202565|0.01|7.9914
13a_a6|0.0|1|0|0|3.417162147|0|7.412764017000001|1|1.430639975|-0.042110772|5.351858133|-0.0265090529999999|-0.602500119|0.0015242189999999|-0.0525259259999999|0.05269025|-0.488098052|1|0.850080948|0.7722228729999999|-0.091892803|0.8299950709999999|0|0.77450544|-0.094081761|0.22670695|0.031866842|-61.52313164|-74.18628740000001|154.9639272|0.22549456|-0.040840697|-48.51283287|13.62714959|554.4922449|-2.042034827|87.37044493|82.36189896|0.467070451|2820.31296|2626.396685|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|0.12|-9.01|95.85|1.29|0.0|116.79|0.0|5.0|-5.51|31.0|-6.1|0.0|3.52|-4.99|3.11e-06|0.0012699999999999|0.00417|3.8|0.0|9.77e-10|4.04|3651.0|-1350.085889|-1350.057702|695.29|1166.79|339.59|0.5352|571.9|0.4816|0.2697|-0.14969|-1349.895534|46.0|7.3372
27_a47|0.0|0|1|1|0.0|1|6.842683282|1|1.216250059|-0.160399235|4.727387819|0.006768957|-0.207000956|0.0427469459999999|0.013336016|-0.137440913|-0.280944221|2|0.6636125860000001|0.804224077|0.023325573|0.8517043879999999|1|0.846469886|-0.0630454209999999|0.337815064|0.016506051|-40.35526807|-50.87821306|20.73428323|0.153530114|-0.028494622|-32.56705871|6.762956126000001|3.180329084|-1.510214943|63.02085767|50.9207639|0.475450742|2804.020752|2181.236691|0.299267237|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|26.02898047|0.018969968|-256.9774086|1379.535965|682.9868225|12.14264461|1.0|1.0|1.0|0.26|-8.82|67.66|3.11|0.0|125.17|0.0|5.0|-4.81|31.0|-6.34|0.0|3.91|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|1.5e-09|2.97|3.8125|-1778.1049670000002|-1778.078632|673.27|1165.54|325.21|0.4007|517.82|0.40976|0.1839|-0.1578|-1777.891054|2512.0|5.6
5_a27|0.0|0|0|0|0.0|2|6.823286122000001|0|1.4026035369999998|0.126882432|4.727387819|-0.068518519|-0.286030638|-0.125237927|-0.013448351|-0.250776983|-0.4982037479999999|2|0.639413469|0.760083119|-0.020087122|0.8149212259999999|1|0.8531787759999999|-0.055979434|0.333977277|0.01695771|-29.50048722|-44.83538435|10.48961936|0.146821224|-0.030385206|-23.6277072|4.709432444|56.35994804|-1.276178645|53.51978325|38.43699603|0.439066197|2273.906133|1254.531539|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|136.2361487|21.59546513|0.016479312|-254.5156507|907.0095354|424.8821143|8.684398894|0.0|0.0|1.0|0.16|-6.22|65.6|2.66|0.0|97.55|0.0|2.0|-3.61|25.0|-6.49|0.0|2.82|-4.01|0.000248|0.0821|0.0324|2.58|0.0|6.04e-07|4.9|4.0989|-1083.143246|-1083.124207|566.68|955.22|302.48|0.2448|463.87|0.64548|0.2448|-0.16952|-1083.019748|3.0|8.5229
12d_a31|0.0|1|0|0|3.441384322|0|7.765993078999999|1|0.61013528|0.039097757|5.733341277|-0.043220149|-0.697102094|-0.085780934|-0.032270224|-0.067477864|-0.550805937|0|0.8066174070000001|0.8343242820000001|-0.057226679|0.873955169|0|0.7054497479999999|-0.0938723509999999|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|157.30671669999998|0.294550252|-0.032542687|-57.85220856|14.93891054|557.514503|-1.724762406|99.79879739|87.64629597|0.389382761|2653.867767|2434.226776|0.361635149|9.445278138|15.46841054|0.63768714|5753.290126|256.5143096|36.15974873|0.02571268|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|0.38|-7.63|117.37|1.31|0.0|112.97|0.0|9.0|-5.61|29.0|-6.36|0.0|3.76|-4.39|2.48e-06|0.0010199999999999|0.0167|3.46|0.0|2.3500000000000002e-08|5.0|3.8477|-1657.471849|-1657.428467|730.86|1201.63|322.23|0.2566|626.33|0.7006600000000001|0.2566|-0.15968|-1657.245177|0.51|6.2924
12g_a36|0.0|1|0|0|3.5202147110000004|0|7.412764017000001|2|1.2678464|-0.063344124|5.351858133|-0.039008054|-0.409214521|0.078155467|-0.0521750109999999|0.130052038|-0.44093902|1|0.901715152|0.8026482070000001|-0.088251318|0.847239339|0|0.854238488|-0.069292341|0.374686587|0.017738779|-47.63457647|-66.72829531|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|8.382969151000001|5.097410387|-2.038413337|77.14470618|59.82898654|0.473274545|2829.45056|2476.712654|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|6223.658545|151.41267150000002|30.45962398|0.015152386|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|1.0|1.0|0.24|-7.38|69.2|2.66|0.0|138.33|0.0|6.0|-4.95|32.0|-6.19|0.0|2.66|-4.86|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|4.2e-08|4.21|3714.0|-1350.887005|-1350.861445|724.32|1241.66|333.83|0.4393|657.02|0.38165|45.0|-0.15236|-1350.633209|14.0|7.8539
18_a3|0.0|1|0|0|2.897754472|0|6.605297921|0|1.43179288|-0.256375952|4.59511985|-0.021283637|-0.122072724|0.042606196|-0.025890816|0.150826737|-0.2495754869999999|3|0.7226687409999999|0.714658751|-0.051083228|0.784960175|1|0.8419576209999999|-0.069839069|0.217881538|0.013796397|-31.07331853|-37.67445366|160.9514039|0.158042379|-0.031753312|-16.76239841|2.73114076|0.0|-1.016105994|48.19055867|37.21171433|0.483376636|1938.093995|703.8534116000001|0.317507797|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|20.70048575|0.02363555|-162.3915791|662.4155441|270.539096|10.51610501|0.0|1.0|1.0|0.0|-6.83|67.35|0.93|0.0|80.35|0.0|2.0|-2.82|21.0|-6.7|0.0|2.21|-3.27|0.0015|411.0|147.0|1.79|0.0|1.49e-07|1.85|3.9765|-889.9619321|-889.9402005000001|482.41|784.04|311.79|0.3326|330.54|0.6671699999999999|0.3326|-0.1641099999999999|-889.894728|0.03|7.5229
19b_a38|0.0|1|0|0|3.26554965|0|7.412764017000001|2|1.297044256|-0.122009545|5.351858133|-0.115864198|-0.467227005|-0.1381849369999999|-0.0697981979999999|0.035216067|-0.443325632|1|0.653741315|0.8295290000000001|-0.114123934|0.8851623040000001|0|0.7293105670000001|-0.086013549|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|120.3048789|0.270689433|-0.041606241|-44.51968852|8.643817972|0.0|-2.0803120280000003|84.49751102|67.31146923|0.478948837|2897.652112|2436.66785|0.240363041|7.159317935|13.74014387|0.91919733|6518.872269|149.181772|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|1.0|0.0|0.14|-7.12|81.23|2.78|0.0|125.65|0.0|5.0|-4.25|31.0|-6.81|0.0|2.94|-4.33|5.68e-05|0.0238|0.0196|2.88|0.0|7.599999999999999e-08|3.66|3.7509|-1431.414099|-1431.38073|646.81|1111.29|330.55|0.4634|485.64|0.38952|0.1945|-0.15414|-1431.2418630000002|12.0|7.9172
9_a47|0.0|0|0|0|0.0|0|0.0|0|1.3818994059999998|0.00410268|0.0|-0.1789147139999999|-0.382556052|0.022031244|0.045804989|-0.091848897|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.075092937|0.853035126|1|0.805149969|-0.084368438|0.492394184|0.009540986|-44.13640712|-50.70744657|107.3271659|0.194850031|-0.036925422|-26.52703503|2.611122094|0.0|-1.550867715|58.96976407|49.12766732|0.482896681|2292.652212|1333.091472|0.209348023|5.653392499|10.93281031|0.93384951|5212.504394|109.5180831|24.43189048|0.015793737|-304.1026787|1026.1394|442.7664664|8.262317504|1.0|1.0|1.0|0.05|-8.47|58.04|2.99|0.0|101.46|0.0|3.0|-5.37|26.0|-5.26|0.0|4.09|-5.2|4.29e-06|0.00148|0.00218|4.43|0.0|3.4000000000000003e-09|4.06|3.7183|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|406.35|0.3885099999999999|0.2208|-0.1545099999999999|-1148.949486|25.0|7.6
6_a4|0.0|0|0|0|0.0|1|7.535296702|1|1.271761557|-0.19701009|5.4161004020000005|0.010164572|-0.064723237|0.0032928379999999|-0.208689928|0.0671397079999999|-0.1738111839999999|2|0.664591856|0.76089528|-0.340860215|0.810030118|1|0.945545838|-0.052396457|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|45.93422613|-1.206286076|42.27020924|33.5125766|0.423084148|2342.371538|1968.0178670000005|0.1855291969999999|5.758624844|9.981741408|0.733355042|5256.215815|103.3523757|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|0.0|1.0|1.0|0.26|-7.99|43.6|3.09|0.0|109.7|0.0|3.0|-4.91|27.0|-5.42|0.0|4.23|-5.11|1.24e-05|0.0043799999999999|0.00274|4.28|0.0|1.04e-08|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|0.1235|453.87|0.60542|0.0772|-0.16959|-1108.392115|1.3|5.8861
7b_a10|0.0|0|0|0|0.0|0|7.535296702|2|1.186434511|-0.170920618|5.4161004020000005|0.037541178|-0.07459988|-0.01808249|0.039221939|-0.0982988509999999|-0.1874708719999999|2|0.624866343|0.764865564|0.065705128|0.8200487120000001|1|0.92441666|-0.0590666679999999|0.5113525529999999|0.009734392|-30.71062112|-37.45675757|13.37827368|0.07558334|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|-1.152667458|43.9185573|35.77183831|0.446575367|2290.380138|2150.375871|0.218954161|4.854451707|8.771658176|0.8069307729999999|5212.568172|113.8411654|18.26940272|0.012428175|-292.2491701|767.3149142000001|459.0250226|6.46179973|1.0|1.0|0.0|0.25|-6.99|41.38|3.04|1.0|105.44|0.0|2.0|-5.28|25.0|-5.09|0.0|3.02|-5.28|5.29e-06|0.00183|0.00182|4.68|0.0|1.0200000000000001e-07|3.44|3.6426|-1450.09312|-1450.06366|562.31|951.55|340.37|0.1488|400.65|0.4195399999999999|0.0899|-0.1584799999999999|-1450.124551|19.8|4.7033
A7701_a51|0.0|1|0|0|2.9690728930000003|0|6.605297921|0|1.390164251|-0.221071791|4.59511985|-0.0162614089999999|-0.0927335619999999|0.058290286|-0.0299823629999999|0.119725261|-0.22798944|2|0.7078647990000001|0.7451039290000001|-0.0533751959999999|0.8092075540000001|1|0.865114773|-0.071384149|0.514530959|0.007404204|-32.97926236|-36.09660744|146.2104641|0.134885227|-0.030384547|-16.67652408|1.580362387|0.0|-1.09384371|41.87351682|36.39998243|0.420350923|1959.582581|1108.114062|0.200953608|5.137516673|8.863149921|0.7251817340000001|4153.310077|92.83996262|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|1.0|1.0|0.06|-7.58|54.46|1.98|0.0|87.52|0.0|2.0|-3.95|22.0|-5.82|0.0|3.12|-4.17|0.000111|0.0319|0.0195|3.14|0.0|2.62e-08||||||||||||||25.0|7.6021
21b_a23|0.0|0|1|1|0.0|2|7.525639975|0|1.197963051|0.094654108|5.4161004020000005|-0.008526338|-0.326506055|-0.103470358|-0.0490623259999999|0.107996329|-0.481470603|2|0.7038407329999999|0.7717839409999999|-0.078097375|0.8339434929999999|1|0.930728719|-0.0596425779999999|0.224930782|0.014481931|-41.81114831|-58.25915868|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|7.117014296|86.65837165|-1.745210489|67.68046598|51.9633947|0.458461834|3074.083057|2531.041828|0.187665282|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|0.08|-7.84|128.81|2.6|1.0|129.97|0.0|5.0|-6.1|33.0|-6.42|0.0|3.57|-5.22|8.02e-07|0.000361|0.00273|3.7|0.0|1.43e-08|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|342.15|0.2607|611.6|0.57848|0.2333|-0.15033|-1761.294175|85.0|7.0691
