molecula|NaaNH|n9FaHRing|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
14t_a23|0|1|2|7.423568444|0|1.197962538|0.04919958|-0.005383494|-0.024472753|0.073534004|-0.290708696|-0.041339801|10.31321779|-0.093434862|2|2|0.01180744|0.134446672|-0.074441567|-0.136106024|-0.4515027279999999|0.725800261|0.7629258809999999|0.113493155|0.820002545|1|-0.0553915009999999|0.361071229|0.017433037|-51.65035498|11.36130649|36.6149406|7.404291213|42.20767549|0.799945841|-1.6643221380000002|61.0040156|0.465981891|600.1979272000001|-1084.657455|2286.063655|0.2000541589999999|7.55064865|14.13931199|0.872595673|6523.656379|-706.8834616|-390.9561553|1355.9136119999998|666.0036144999999|9.353660614|0.0|0.0|1.0|0.09|4.33|105.02|3.24|1.0|125.25|0.0|5.0|-5.85|31.0|425.51|0.0|0.0|3.78|-5.25|1.43e-06|0.000608|0.0|0.0|1.65e-08|3.79|3.2060000000000004|-1669.21916|692.08|1184.43|386.72|0.2061|311.09|534.86|0.68886|-0.15625|5.8672|0.02135191|4.0|8.3979
3q_a32|1|1|0|7.765993078999999|0|0.609420748|-0.017280695|-0.008072705|-0.04718311|0.02785755|-0.419780649|-0.022925245|10.31100266|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.901790225|1|-0.067604132|0.34156046|0.018527744|-60.46462749|11.43581616|41.73511731|7.058489861|53.27315741|0.6349739010000001|-1.371465184|74.3682963|0.46136998|524.6043311000001|-846.5047848999999|3335.898591|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|-522.4852655000001|-166.61896299999998|1333.133193|618.9134881|13.90366881|1.0|0.0|1.0|0.3|4.72|131.25|1.33|0.0|115.37|0.0|7.0|-5.91|28.0|411.54|0.0|1.0|3.86|-4.62|1.24e-06|0.000508|0.0|0.0|4.88e-08|5.15|3.6236|-1920.042674|666.16|1136.46|342.16|0.2897|342.16|549.78|0.70216|-0.15001|4.1362|0.02381444|28.0|7.5528
19a_a38|1|0|0|7.412764017000001|2|1.297044508|-0.084389038|-0.007986407|-0.082283951|0.054257043|-0.431265985|-0.122385526|10.96083376|-0.077535135|1|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.819222745|0.031696119|0.8741648479999999|0|-0.08593151|0.298938581|0.022142322|-64.73159672|13.23456869|137.2318698|7.910363161|0.0|0.744796537|-1.949405536|77.20795279999999|0.465829126|446.57675660000007|-1165.168741|2304.055966|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|-696.4267669|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|0.14|2.55|81.23|2.4|0.0|125.69|0.0|5.0|-4.14|30.0|401.44|0.0|1.0|2.68|-4.17|7.209999999999999e-05|29.0|0.0|0.0|1.4e-07|3.41|3.6504|-1332.1529369999998|628.65|1092.25|339.65|0.2668|316.19|466.55|0.68835|-0.15108|4.7986|0.03338983|0.01|8.0106
15_a10|0|0|1|7.535296702|1|1.277647202|-0.166303336|-0.0027892409999999|0.035396617|-0.0729795729999999|-0.142251304|-0.055918786|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|0.682616223|0.808676284|-0.079744227|0.863438637|1|-0.059234364|0.710970489|0.018614889|-44.18725043|11.09373722|33.67392858|6.61142847|108.7226878|0.646412648|-1.186313662|56.66229609|0.434181679|545.6177511|-706.9960069|2288.954984|0.353587352|6.35937164|11.23924661|0.767351752|5769.347123|-421.3416484|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|0.23|4.72|52.83|2.53|1.0|111.21|0.0|5.0|-4.48|28.0|390.87|1.0|1.0|3.83|-4.81|3.32e-05|13.0|0.0|0.0|5.01e-09|3.12|3.7997|-1604.057542|641.98|1086.19|326.3|0.4553|214.05|484.05|0.68543|-0.1574|4.5192|0.03039798|33.0|7.4815
8b_a12|0|0|0|0.0|1|1.283836078|0.190292199|-0.012630509|-0.1676879319999999|0.028584223|-0.618894925|-0.036536396|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.047425677|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|0.792160599|0|-0.1053827859999999|0.4384536329999999|0.011257065|-67.44287685|6.513753986|319.0086845|3.769098814|76.80174559999999|0.888936354|-2.097985204|72.85978933|0.480938153|428.7273481000001|-1213.971783|1437.536303|0.111063646|6.373278096|12.27845608|0.926552694|5217.318476|-702.4489440000001|-450.1059006|1365.645333|510.3677388|5.416912474|0.0|1.0|1.0|0.1|1.9|80.37|2.23|0.0|110.58|0.0|4.0|-4.1|27.0|355.39|0.0|0.0|2.51|-4.01|7.890000000000001e-05|28.0|0.0|0.0|3.56e-08|5.11|3.7446|-1159.365835|611.93|1020.47|331.1|0.3179|293.37|460.08|0.57773|-0.15294|4.2554|0.03936706|263.0|6.58
13_a12|0|0|0|0.0|0|1.508548782|0.202052156|-0.0069874069999999|-0.0619247109999999|-0.21832579|-0.272508888|-0.083760082|10.96083169|0.021322992|0|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|0.845823047|0.6809340620000001|-0.226526433|0.7300173240000001|0|-0.058167326|0.122164874|0.008188151|-45.33566159|4.01385817|64.74666684|1.96760628|66.2289548|0.8829921740000001|-1.2947675790000002|48.99243638|0.466560112|441.2142447|-634.6992622|664.9830294|0.117007826|6.06407675|11.36787272|0.874625469|3647.657976|-311.13163480000003|-375.4880089|718.8050825|327.9594923|3.656774794|1.0|1.0|0.0|0.12|3.9|50.7|2.42|0.0|84.74|0.0|3.0|-4.26|21.0|276.34|1.0|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|0.0|0.0|7.26e-08|3.83|3.9329|-876.3370809|532.86|867.79|315.25|0.6528|273.31|437.91|0.64974|-0.16458|1.3023|0.0290811829999999|93.0|7.0315
27a_a34|0|0|1|7.412764017000001|1|0.300206665|0.0257175079999999|-0.012620846|-0.456594848|-0.082271189|-0.7320090459999999|-0.026428049|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.158932197|-0.264978526|-0.53047808|0.8186389829999999|0.779284547|-0.07177581|0.832753533|0|-0.106669294|0.4305370679999999|0.026573385|-86.36649751|18.62986903|176.4623026|13.06088842|22.69787432|0.764921711|-2.340647376|100.7752505|0.436895447|421.319507|-1640.9634529999998|2252.433058|0.235078289|8.960143164|15.91204178|0.7758691440000001|7104.26596|-1150.434312|-371.4586403|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|0.13|3.97|129.74|1.06|0.0|122.61|0.0|6.0|-4.96|33.0|463.51|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|0.0|0.0|2.44e-08|7.38|4.1228|-1861.695683|737.7|1247.85|300.73|0.2896|247.91|598.18|0.69818|-0.16691|10.8591|0.04629882|0.24|6.6198
12z_a36|1|0|0|7.412764017000001|2|1.297044126|-0.065211069|-0.007671785|-0.010732275|0.037307819|-0.421948174|-0.010881947|10.95429182|-0.030529442|1|1|0.001194592|0.066366917|-0.098598933|-0.175397741|-0.433580807|0.8707354620000001|0.826316772|0.103551178|0.886776351|0|-0.081592361|0.492335362|0.023371488|-68.09761735|15.50078625|114.3931487|10.28066212|15.59091678|0.712682362|-1.848149347|83.07227002|0.4577848329999999|553.6621150000001|-1225.757112|2451.657399|0.287317638|8.016303367999999|14.78435842|0.844286292|6146.834385|-812.9648725|-282.1167226|1719.920651|642.3830552000001|14.97465267|1.0|0.0|0.0|0.13|1.76|92.99|1.38|0.0|128.47|0.0|5.0|-3.99|31.0|406.44|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.0|0.0|2.21e-07|2.98|3.8969|-1325.157504|686.33|1153.7|318.16|0.4423|318.16|539.36|0.69397|-0.1575|4814.0|0.03845474|5.0|8301.0
25_a47|0|1|1|6.86171134|0|1.30432753|0.037667531|-0.010144825|-0.1084905069999999|-0.055724653|-0.486951604|-0.035030495|10.94972207|0.002716049|1|1|-0.00269275|-0.120903298|-0.108691353|-0.235822787|-0.545763902|0.6553889970000001|0.8462332770000001|-0.077710529|0.906449648|1|-0.073339312|0.574771479|0.020224271|-53.40631957|12.27779881|11.20142696|7.453635586|51.5831002|0.6238742279999999|-1.407553754|71.17072517|0.4760601829999999|477.748546|-854.5011131000001|1514.111398|0.376125772|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|-150.4037281|1369.668876|513.2159236|17.76440561|0.0|1.0|1.0|0.1|4.95|84.73|3.08|0.0|109.7|0.0|5.0|-4.99|29.0|410.83|0.0|1.0|3.62|-4.82|1.01e-05|0.00417|0.0|0.0|9.79e-09|4.78|3.9878|-1735.385814|626.55|1062.81|310.91|287.0|258.29|491.7|0.68761|-0.16588|3.8832|0.0285712999999999|16.0|7.8
33_a20|0|0|1|6.842683282|0|1.4175014119999998|-0.188733405|-0.00145476|0.023539095|0.148855442|-0.078557022|-0.061975089|10.93244905|-0.062750442|1|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|0.616352201|0.74131936|-0.0854333469999999|0.802353442|1|-0.058927252|0.399354817|0.012738882|-45.72654913|8.340767701|8.680600701|5.46110745|64.93395624|0.759356182|-1.326927921|54.60811436|0.465855239|621.611679|-868.8044333999999|2274.654579|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|-568.84864|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|0.0|1.0|0.08|5.39|67.39|2.61|0.0|121.62|0.0|4.0|-5.6|31.0|401.46|0.0|1.0|4.28|-5.53|2.48e-06|0.000997|0.0|0.0|2.04e-10|4.07|3.8867|-1275.823229|689.51|1174.95|318.99|0.6157|227.79|563.98|0.6129|-0.15959|3.5714|0.02957286|34.0|7.4685
14_a4|0|0|1|7.535296702|1|1.399909181|-0.2248919089999999|-0.001935612|-0.04986736|-0.0135414919999999|-0.069682036|-0.08389836|10.94612798|0.117232935|1|1|0.008943549|-0.031578333|-0.016862096|-0.039321879|-0.199315317|0.507307223|0.77505994|0.158051825|0.843811017|0|-0.065776751|0.218112446|0.013047382|-32.31961528|5.933038407000001|12.12963775|2.697931638|85.72299913|0.768457211|-0.995039765|39.49511556|0.40126838|386.9927769|-452.4746139|1378.961008|0.231542789|5.304461808|8.859498364|0.6701974079999999|3944.638539|-205.7538638|-244.1511936|588.8091192|280.2639278|7.175500282000001|1.0|0.0|0.0|0.06|4.09|30.71|2.82|0.0|80.09|0.0|2.0|-3.4|21.0|277.3|1.0|1.0|3.2|-3.97|0.000396|0.11|0.0|0.0|1.95e-06|3.22|4.2312|-918.9304744|475.32|794.51|293.02|0.1864|274.1|353.16|0.55975|-0.17381|2.3797|0.020300099|1.32|5.8794
4i_a46|0|0|1|7.825245291|1|1.1346370959999998|-0.167244168|-0.002360192|-0.018872727|-0.088884176|-0.127450387|-0.160741899|10.94638684|-0.125773054|1|1|0.011931187|-0.133434195|-0.060809732|-0.091288438|-0.22302552|0.7204791309999999|0.749522825|-0.0656636|0.786754478|0|-0.058565229|0.263514985|0.015663081|-42.48203383|8.847405392999999|67.51603424|4.997521397|70.55661087|0.763831778|-1.278543436|49.04951810000001|0.406629719|531.4066842|-722.1945751000001|2253.484644|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|4893.587424|-407.9368676|-298.0546045|945.4890404|579.2365607|6.567484272000001|1.0|0.0|1.0|0.36|5.07|39.94|3.06|0.0|105.43|0.0|3.0|-4.94|26.0|347.45|1.0|1.0|4.16|-5.04|1.16e-05|0.00403|0.0|0.0|5.04e-08|4.46|4.4232|-1092.70435|611.74|1058.5|280.31|0.2805|229.66|546.24|0.69035|-0.18438|2.8538|0.02614355|612.0|6.2132
18_a31|1|0|0|7.401841579|0|0.610137226|0.0690370959999999|-0.013634202|-0.138136629|-0.051184519|-0.640807491|-0.001973566|10.31169929|-0.096301845|2|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0.868704545|0.8595579409999999|0.022160691|0.904870098|0|-0.11789212|0.258135789|0.014467496|-75.99442464|8.49194438|238.9516432|4.984491996|0.0|0.7774768320000001|-1.81257508|85.81723707|0.4492048839999999|426.0718665|-1063.9219449999998|1935.374782|0.222523168|7.076684189|12.84812443|0.8155571290000001|4856.251645|-624.4871824|-325.73954460000004|1368.42913|477.1857166|9.822812434|1.0|1.0|1.0|0.28|3.48|119.14|0.75|0.0|99.32|0.0|7.0|-4.62|25.0|356.44|0.0|1.0|2.89|-3.62|2.42e-05|0.00862|0.0|0.0|2.9e-07|4.81|3.9105|-1465.4803960000002|630.26|1041.21|317.05|444.0|247.51|541.33|0.70058|-0.16212|3.0607|0.04825999|0.13|6.8861
1l_a5|1|0|0|6.605297921|0|1.270375394|-0.244609612|-0.00183668|-0.0052651969999999|-0.111303801|-0.089997343|-0.019865028|10.94421389|-0.05139414|1|1|0.007613233|-0.179824092|0.0271820189999999|0.043915678|-0.21108114|0.7245669790000001|0.7656671279999999|-0.174469948|0.818803517|0|-0.068685233|0.357062421|0.0078543119999999|-38.27406105|4.43679678|167.86839980000002|2.506287665|0.0|0.769406114|-1.219595099|45.64819758|0.47265823|502.9124512|-688.9330988|903.1631908|0.230593886|7.401206343999999|14.03493287|0.896303416|4665.793689|-389.1691717|-304.3678822|895.4089219|518.5792364|7.374136537999999|1.0|1.0|0.0|0.14|5.32|54.46|2.57|0.0|105.07|0.0|4.0|-5.04|26.0|340.42|1.0|1.0|4.06|-4.98|9.06e-06|0.00308|0.0|0.0|1.4800000000000003e-09|3.89|4.3664|-1069.229786|609.85|1033.47|283.95|0.4921|267.19|486.81|0.57392|-0.1779|2.1987|0.03182983|32.0|7.4949
18a_a25|0|0|1|6.842683282|0|1.194229606|-0.151473962|-0.0029953159999999|-0.019008377|0.062229409|-0.170732995|-0.018419483|10.31286118|-0.019985937|1|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|0.761417363|0.7385460309999999|-0.039007784|0.792935475|1|-0.055926422|0.341320954|0.0095281269999999|-51.83514755|6.317215793|75.74077952|4.188358905|0.0|0.817072039|-1.641819678|59.45091020000001|0.493301255|617.676232|-1088.538099|2331.966135|0.182927961|7.39539242|14.59524518|0.973559258|6523.923911999999|-721.7084848|-420.4420243|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|0.08|5.72|87.72|2.88|1.0|133.85|0.0|6.0|-6.33|32.0|435.54|0.0|1.0|4.53|-5.77|4.65e-07|0.000202|0.0|0.0|1.67e-10|4.51|3.1711|-1675.2501519999998|694.17|1229.09|390.98|0.3234|225.57|556.26|0.5274399999999999|-0.15732|3.1313|0.02456497|94.0|7.0269
12t_a30|0|0|0|7.412764017000001|2|0.60498454|0.073057637|-0.007755575|-0.097216874|-0.0596036729999999|-0.411045472|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|0.609043558|0.83236194|-0.003937967|0.889479916|0|-0.090535776|0.408290036|0.018862708|-65.79920855|12.26965165|88.42093081|7.981057356|0.0|0.745705883|-1.82081145|78.8278828|0.445760296|452.99711|-1184.385754|2479.787504|0.254294117|7.957774504|14.358001500000002|0.804273481|6617.834146|-770.409047|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|0.14|3.74|81.65|3.58|0.0|127.19|0.0|5.0|-5.49|31.0|434.46|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|0.0|0.0|6.900000000000002e-08|4.32|3.5457|-1774.208418|677.85|1139.2|349.67|0.2094|244.58|527.87|0.6842600000000001|-0.15029|2.6784|0.0337599|9.0|8.0496
12q_a30|0|0|0|7.412764017000001|2|0.60498366|0.144208934|-0.015322396|-0.27228842|-0.016509571|-0.873376576|0.004165554|10.31162828|-0.021542639|1|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|0.613786308|0.816138015|0.01661722|0.867367115|0|-0.087348134|0.596557166|0.014790072|-78.7683329|10.07866809|82.72757145|6.868090132000001|0.732186841|0.820640722|-2.427381881|90.06607753|0.473741611|576.3319634|-1654.134991|2844.418547|0.179359278|7.346842839|13.96052394|0.900207238|7990.060758|-1127.2072970000002|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|0.0|1.0|0.17|4.78|90.88|2.82|0.0|133.96|0.0|7.0|-6.7|34.0|482.48|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.0|0.0|6.61e-08|5.52|3.4834|-1987.999444|713.16|1214.92|355.93|0.1817|245.16|537.96|0.68516|-0.14792|5.5755|0.03408298|36.0|7.4449
12o_a36|1|0|0|7.412764017000001|2|1.297042837|0.01340619|-0.0100574069999999|-0.079716275|0.03842353|-0.613501857|-0.059733192|10.96036596|-0.010904454|1|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|0.859938421|0.799869816|0.141570244|0.848816593|0|-0.082048664|0.514457955|0.023402195|-76.51720886|16.85373064|55.47133795|12.13767506|112.1259723|0.666462845|-2.018706878|95.66406176|0.469699889|546.7667677000001|-1453.826968|2778.220342|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|0.0|0.0|0.17|1.65|98.3|1.49|0.0|138.06|0.0|7.0|-3.54|33.0|438.48|0.0|0.0|1.47|-3.64|0.000292|128.0|0.0|0.0|1.1800000000000001e-07|4.5|3.8726|-1440.926241|728.07|1240.51|320.16|0.4075|238.77|560.88|0.67273|-0.15695|4.9237|0.04371335|0.04|7.3979
13c_a6|1|0|0|7.412764017000001|1|1.424213869|-0.046663393|-0.010619065|-0.0122495089999999|0.049627353|-0.605286688|0.054910284|10.95129637|-0.0942387559999999|1|1|-0.000899678|0.081059709|-0.106686991|-0.174259072|-0.490486317|0.845481322|0.780680481|0.085414885|0.8353837409999999|0|-0.093635525|0.22875443|0.030547186|-75.71763296|20.79409503|157.60887419999997|14.15496611|567.1031411|0.772032541|-2.11340057|88.21184769|0.466844407|535.5975578|-1438.635026|3135.546462|0.2279674589999999|8.038175951|15.07660437|0.875625075|6204.855629|-979.308309|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|0.16|4.57|95.85|1.5|0.0|121.6|0.0|6.0|-5.95|32.0|423.47|0.0|1.0|3.64|-5.27|1.11e-06|0.000471|0.0|0.0|3.96e-10|4.5|3.6519|-1389.371325|719.8|1217.77|339.5|0.5471|206.92|596.15|0.7008800000000001|-0.14975|7.7129|0.0276450999999999|73.0|7.1367
9h_a40|0|0|1|7.515889085|0|0.604992856|0.014753178|-0.009041931|-0.126968715|0.157606277|-0.343593366|0.133376308|10.31197223|-185.0|2|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0.778613709|0.740778143|-0.160855189|0.8022014000000001|1|-0.09201708|0.219852623|0.012390387|-47.93581245|6.199629554|132.6583116|3.102034287|0.0|0.863884935|-1.437045429|53.60044379|0.482124665|432.46450360000006|-719.0371868|418.2915223|0.136115065|6.922257828999999|13.366649|0.930966649|4322.734135|-359.7760137|-364.1454816|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|0.11|4.44|67.66|3.22|0.0|93.19|0.0|3.0|-5.65|23.0|321.4|1.0|1.0|4.06|-5.12|2.23e-06|0.000716|0.0|0.0|3.09e-07|3.9|3.3675|-1293.151333|526.38|868.84|368.18|0.3851|292.61|410.18|0.69809|-0.14047|2.1413|0.02291279|3.98|5.4001
8e_a12|0|1|1|6.803505258|1|1.283834633|0.050021617|-0.006350143|-0.049397555|0.0661362779999999|-0.330207456|-0.087658302|10.94458094|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|0.83954453|0.761892879|-0.036433876|0.815412281|1|-0.05202522|0.001151979|0.0155147339999999|-50.273571200000006|8.884082475|51.38557748|5.0872236|0.0|0.7112578709999999|-1.492520871|61.4656313|0.45384745|538.051884|-854.6507103|2112.908299|0.2887421289999999|6.446557205|11.80358346|0.830990262|5490.975165|-489.392042|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|0.14|2.68|55.1|3.05|0.0|117.04|0.0|3.0|-4.37|28.0|366.42|1.0|1.0|3.12|-4.69|4.25e-05|0.0156|0.0|0.0|1.19e-08|3.45|3.3044|-1177.593205|612.59|1048.44|375.21|0.2341|236.25|481.04|0.6954899999999999|-0.13599|1.0295|0.02580783|588.0|6.2306
26_a20|0|0|1|6.842683282|0|1.4165417530000002|-0.000846851|-0.00578453|-0.104520106|0.1516835819999999|-0.3297182369999999|-0.054222344|10.93106273|-0.033102079|1|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|1|-0.0862808009999999|0.423153994|0.012753218|-55.81998701|8.604974082|299.8332395|5.806030949|80.47551422|0.7848887259999999|-1.737317706|65.85953426|0.472355054|535.3119506|-1172.219727|2534.075607|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|-790.9313788|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|0.08|4.62|86.69|2.47|0.0|125.0|0.0|5.0|-5.14|32.0|419.48|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|0.0|0.0|6.64e-10|4.97|3.8894|-1352.277633|715.27|1211.34|318.77|0.2081|256.05|543.96|0.68167|-0.16129|3.8173|0.03774288|131.0|6.8827
9b_a36|1|0|0|7.412764017000001|2|0.62670079|-0.053019801|-0.0058276019999999|-0.023369916|0.082806042|-0.308862918|-0.077361324|10.33767255|-0.06502499|1|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0|-0.074181597|0.2602997|0.017007854|-61.73294817|10.68084402|67.12293326|6.707514535|0.0|0.78242217|-1.769430355|71.70079424|0.453252346|530.8939077|-1111.193067|2464.2160510000003|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|-697.8234711|-354.7193098|1420.196295|620.9195447000001|9.967846072|1.0|0.0|1.0|0.14|2.76|82.47|2.82|0.0|126.17|0.0|5.0|-4.6|29.0|398.48|0.0|0.0|2.48|-4.43|2.49e-05|0.00992|0.0|0.0|2.3100000000000002e-07|3.82|3.8535|-1575.751975|666.01|1127.85|321.74|0.5392|321.74|514.45|0.69763|-0.15833|6.2846|0.02803905|21.0|7.6778
4p_a46|0|0|1|7.825245291|1|1.134636977|-0.060700883|-0.004413243|-0.038295755|-0.164311513|-0.233901882|-0.205494852|10.93681929|-0.120823841|1|1|0.004453195|-0.251219946|0.066453878|0.101602982|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|0.7911509609999999|0|-0.0997229069999999|0.3352802039999999|0.007398064|-47.22779946|4.195717966|175.10295019999998|2.379548177|0.0|0.87420565|-1.498932241|51.05047787|0.423511708|513.8073925|-850.1003902999998|2219.4587530000003|0.12579435|5.828038618|10.10955243|0.734640605|5167.091582|-482.1236438|-424.4519674|972.4260993|585.8536976|3.822678404|1.0|0.0|1.0|0.3|5.25|61.84|3.2|0.0|107.89|0.0|2.0|-5.8|27.0|357.45|1.0|1.0|4.25|-5.4|1.59e-06|0.000567|0.0|0.0|8.95e-08|4.89|3.9958|-1129.618646|598.19|1058.54|310.28|0.2363|226.26|537.47|0.70138|-0.16819|3.6961|0.03979459|341.0|6.4672
9_a4|0|0|1|7.535296702|1|1.300485838|-0.211556011|-0.00136737|0.016639331|-0.019160308|-0.064266379|-0.091393763|10.92992723|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|0.625717993|0.801082857|-0.151437311|0.861113198|1|-0.052625548|0.472497372|0.009037784|-37.85762102|4.918284148|13.6577411|2.676487872|45.21212204|0.792890434|-1.113067849|43.71760622|0.43745176|509.9632679|-605.7219363|2012.840082|0.207109566|5.744374392999999|10.21134541|0.777625327|5387.230364999999|-329.6286606|-318.7769026|763.9415367|489.7528555|5.859985199|1.0|0.0|1.0|0.19|5.07|43.6|3.15|0.0|105.09|0.0|2.0|-4.76|26.0|360.84|1.0|1.0|4.17|-5.15|1.73e-05|0.0062299999999999|0.0|0.0|6.9e-09|3.87|4.0137|-1489.533032|586.24|999.93|308.91|0.1217|262.21|430.12|0.6464|-0.16948|4.4343|0.02116575|48.0|7.3188
18_a34|0|0|1|7.423568444|1|1.4547811819999998|-0.063113846|-0.014733513|-0.101546926|-0.100548575|-0.677741618|-0.141332289|10.9595763|-0.136990511|1|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|0.759292258|0.805756513|0.0468829359999999|0.8584852479999999|0|-0.090328365|0.295523326|0.040845819|-71.65163761|22.55015528|66.6880793|12.44948722|54.26737825|0.695849945|-1.816988713|86.77082535|0.441058733|380.8328339|-1003.122927|1774.550004|0.304150055|6.282442545|11.23989749|0.789096743|5296.289007|-553.8039936|-216.2496321|1441.579371|428.6241319|15.11918774|1.0|1.0|1.0|0.21|3.15|75.47|1.49|0.0|93.91|0.0|5.0|-4.32|26.0|351.36|1.0|1.0|2.89|-4.11|4.77e-05|0.0167|0.0|0.0|2.22e-06|5.07|4.1234|-1199.259634|592.04|991.93|300.68|0.3525|279.66|483.87|0.60488|-0.17549|5.0935|0.02902032|2.43|5.6144
