molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|SRW07|ATSC1c|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
9_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.187952252|4.727387819|-0.298197887|-0.004918099|10.31162238|1|-0.003863265|-0.216450234|0.141996379|1|0.923357627|0.6729843740000001|-0.260349706|0.042154567|0.865283439|0.84649775|-0.095161413|-0.083555008|0.007377805|-44.74600478|3.469130065|223.4501605|0.15350225|72.17854599|-18.47392835|1.6312253680000002|72.50764604|-1.336880133|-21.04009269|48.21513485|0.413418346|-628.6166118|1383.145159|-8.445224386|0.1131403219999999|5.004834198999999|8.532203772|0.704792493|4430.929894|-295.5828535|0.008976383|1.0|3.1|0.0|21.0|4.9|4.62|1.0|0.0|1.0|2.0|-5.53|22.0|2.0|-5.21|0.0|0.0|3.7|-4.9|0.000899|1.25e-05|0.00379|4.14|0.0|5.5e-08|1.67e-05|-0.03999|5.8185|3.7356|-1256.087705|-1256.0634710000002|512.44|857.36|331.9|0.2069|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|2.0863|-0.19833|0.0242342|-1256.002529|4.96|4.96
19f_a38|1|0|0|3.3320764830000003|0.0|0|7.412764017000001|2|-0.036714749|5.351858133|-0.4228801179999999|-0.002526241|10.96083376|1|-0.000673716|-0.017421394|-0.217394466|1|0.724208473|0.819222745|-0.075025988|-0.094149094|0.698414933|0.750875987|-0.085318318|-0.111307609|0.02107583|-54.50401599|13.4639011|125.7493111|0.249124013|159.14822980000002|-45.42524686|8.601162122|12.14075726|-1.892229356|-34.81887413|67.96791709|0.453960261|-1208.815435|2846.860803|-15.44458393|0.265562447|6.164440995|11.28936331|0.8313685409999999|6115.273372|-772.2291966|0.020733452|1.0|4.82|0.14|17.0|3.13|2.55|1.0|0.0|1.0|5.0|-4.14|30.0|4.0|-6.77|0.0|0.0|2.67|-4.17|29.0|6.77e-05|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05735|5.3197|3.4422|-1332.190216|-1332.160846|653.22|1105.62|360.19|0.3205|0.38086|0.7056100000000001|-1331.945195|0.0019|5.3152|-0.20104|0.02936908|-1332.004601|7.1397|7.1397
5b_a49|0|0|0|0.0|0.0|1|7.853604813|2|0.1108916119999999|5.777652323|-0.418576471|0.005836378|10.9297646|1|0.006696215|-0.12209302|-0.230763367|2|0.6981815290000001|0.7843021|-0.006962617|0.099724518|0.666573331|0.7969332440000001|-0.0698098759999999|-0.076494119|0.020319986|-41.03213895|11.94347454|170.0796998|0.203066756|119.3565117|-26.42668087|7.020013952999999|69.07083505|-1.300400018|-24.11745318|52.97561349|0.475192312|-764.3358925|1956.050085|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|-449.2535747|0.025332565|1.0|3.34|0.22|21.0|2.98|2.87|1.0|0.0|1.0|3.0|-3.3|30.0|4.0|-7.24|0.0|1.0|2.58|-3.93|0.1969999999999999|0.000118|0.0468|2.08|0.0|5.79e-08|2.3e-05|-0.04453|5.1653|3.9209|-1292.139616|-1292.100239|633.92|1093.32|316.21|0.4653|0.39241|0.65269|-1291.873941|0.0747|4.3767|-0.20701|0.03937634|-1291.929428|7.5528|7.5528
13a_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.113424769|5.351858133|-0.627166322|-0.003436924|10.31162842|1|-0.002215642|-0.065043716|0.006103754|1|0.841060094|0.8303425640000001|0.019603815|-0.058608635|0.802578397|0.6963945559999999|-0.109682335|-0.113507021|0.01856512|-74.02777574|12.53013554|381.9643801|0.303605444|204.9120824|-51.70573895|8.456950359|102.6479456|-2.27014041|-49.96348386|86.55791128|0.4661332179999999|-1532.183327|2520.165025|-19.5115996|0.2001375339999999|8.066980235|15.1104742|0.873126469|6675.344631|-1034.114779|0.017212819|1.0|4.76|0.13|17.0|3.04|1.72|1.0|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.0555|5.0535|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.1788|0.26119|0.6845600000000001|-1744.217986|0.1603|0.7158|-0.20503|0.04590378|-1744.281248|7.8665|7.8665
1c_a5|1|0|0|2.955525321|0.0|0|6.605297921|0|-0.268536978|4.59511985|-0.085301064|0.008031558|10.9433337|1|0.007357977|-0.133677441|0.0578378779999999|2|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0.6977404359999999|0.88631419|-0.068062282|-0.070346332|0.008349498|-34.82350689|4.27195187|160.5407184|0.11368581|58.16640976|-18.41507338|2.185709046|0.0|-1.12554131|-17.81716094|39.09545876|0.476413155|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|6.063350238|11.580409800000002|0.909902834|4387.398857|-294.64117410000006|0.0153811389999999|1.0|2.78|0.05|23.0|4.99|4.51|0.0|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|0.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.03965|4.8783|4.5088|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|0.4444899999999999|0.53838|-990.467026|0.1076|1.7105|-0.22684|0.029157178|-990.516371|5.4|5.4
6b_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.135693438|6.401917197|-0.698480566|-0.003851208|10.30179924|2|-0.004728928|-0.248560671|-0.033583055|0|0.691778838|0.842573207|0.003163118|-0.307881994|0.6462648870000001|0.753431574|-0.107699967|-0.118488624|0.014588568|-72.13527644|9.771129787|176.8246355|0.246568426|165.1465831|-53.15460718|6.544506614|34.43877986|-2.132795227|-48.31476032|81.90640622|0.442509019|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|6.976123351|12.51342818|0.793750992|8482.600495|-956.7829293|0.011838681|0.0|4.02|0.21|14.0|5.67|4.38|2.0|1.0|2.0|5.0|-8.41|31.0|5.0|-5.85|1.0|0.0|4.21|-6.18|1.98e-06|6.55e-07|0.000335|5.03|1.0|6.21e-06|0.00318|-0.09533|3.1026|3.1026|-3290.775349|-3290.745084|687.2|1183.07|399.62|0.4962|0.69429|0.69429|-3290.583786|0.4962|8193.0|-0.21904|0.03026498|-3290.648012|7.5229|7.5229
8_a47|0|0|0|0.0|0.0|0|7.252053952000001|0|0.003732288|5.476463552|-0.391797226|-0.008756|10.93671024|0|-0.007648516|-0.177626636|-0.003223628|2|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|0.8497568740000001|-0.075955381|-0.091482011|0.008687692|-44.09728708|5.043798869|90.32612351|0.150243126|87.2263982|-30.83488674|2.928269795|0.0|-1.646676195|-25.60148752|49.14108595|0.414302597|-956.0080185|2217.264922|-12.06582525|0.180297967|6.492934319|11.08581716|0.707366287|6219.278078|-555.0279614|0.012935553|1.0|3.02|0.13|22.0|5.67|6.77|2.0|0.0|1.0|4.0|-6.59|29.0|4.0|-4.79|1.0|0.0|5.03|-6.19|0.000104|6.490000000000001e-07|0.000263|5.61|0.0|5.62e-10|2.28e-07|-0.05495|3.6696|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.2249|0.6877800000000001|0.6877800000000001|-1685.8518170000002|0.2249|3585.0|-0.2085199999999999|0.03283575|-1685.908004|7.3|7.3
17b_a50|0|1|1|0.0|0.0|2|7.934155233999999|1|-0.145258626|5.82008293|-0.144000296|0.012409091|10.94500663|2|0.012686493|0.05636897|-0.357011777|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.748900413|0.931849183|-0.047785496|-0.07555585|0.0128994089999999|-33.25475672|8.976922737999999|9.9094658|0.068150817|47.42733742|-36.59177249|6.247196459|86.9549829|-1.662228695|-23.14256283|42.23167946|0.4835366239999999|-1156.773821|1948.148592|-12.98417734|0.1966134769999999|8.324966952|16.11918162|0.936245718|6059.076348|-805.0189948|0.010169967|1.0|4.17|0.35|20.0|4.18|4.92|3.0|0.0|1.0|8.0|-4.75|32.0|4.0|-6.09|0.0|1.0|3.87|-4.91|0.00763|1.22e-05|0.0052|3.96|0.0|2.87e-08|1.22e-05|-0.0318|4.2447|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|306.75|0.1817|0.6269899999999999|0.66195|-1336.833957|0.1758|6.3333|-0.19879|0.02640483|-1336.899093|6.9136|6.9136
2_a47|0|0|0|0.0|0.0|0|0.0|0|-0.002024001|0.0|-0.3581612489999999|-0.007479445|10.93671092|0|-0.006079384|-0.007299676|-0.0274111779999999|2|0.916092248|0.671819147|0.115527282|-0.0253134039999999|0.875463345|0.847324011|-0.083455669|-0.095655954|0.008511123|-41.57671973|4.240150185|99.5619537|0.152675989|76.06154148|-23.74109633|2.112397382|0.958043241|-1.4348393119999998|-20.71307621|45.81686991|0.433425706|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|4559.060763|-356.116445|0.016376351|1.0|2.58|0.0|22.0|3.7|4.75|1.0|0.0|1.0|3.0|-5.46|24.0|3.0|-5.0|0.0|1.0|3.58|-5.11|0.00109|7.75e-06|0.00243|4.52|0.0|1.51e-08|4.73e-06|-0.05285|3.7181|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|0.2143|0.69102|0.69102|-1010.364507|0.2143|2.1266|-0.20731|0.03544055|-1010.412694|6.2|6.2
12g_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.096186205|5.351858133|-0.574592016|0.001371944|10.31162838|1|0.0026474159999999|-0.067792064|-0.152855196|1|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.770326886|0.783662781|-0.086195758|-0.10344931|0.027436565|-58.41940906|18.59520651|133.2169768|0.216337219|146.623137|-47.51931027|12.60295167|237.7754135|-2.068986201|-39.593913|77.01461557|0.459011202|-1402.261011|2482.668258|-18.63502363|0.225689271|8.694447089|16.07139949|0.8484671109999999|6688.137428|-950.3862054|0.019453222|1.0|4.67|0.13|17.0|3.4|2.48|2.0|0.0|1.0|6.0|-6.0|32.0|6.0|-6.22|0.0|0.0|2.36|-5.01|0.000444|9.71e-06|0.00427|3.89|0.0|3.7600000000000003e-07|0.000165|-0.0576|5.0703|3.5592|-1743.214798|-1743.174676|717.55|1206.02|348.35|0.2449|0.26238|0.68366|-1742.965961|0.1613|3875.0|-0.2083699999999999|0.04012224|-1743.029147|8.0334|8.0334
11_a1|1|0|0|3.3361517380000003|0.0|0|7.423568444|1|0.033732316|5.351858133|-0.867849442|-0.0127744789999999|10.94957487|1|-0.009578125|0.126722854|-0.117419838|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.7846345840000001|0.5955245029999999|-0.131972845|-0.126108875|0.034974992|-77.81495049|20.62225192|274.39137789999995|0.404475497|238.4902806|-43.84323456|12.15946748|84.40380304|-2.143850877|-45.88191258|98.43720241|0.47723847|-1264.075578|1885.148133|-16.93943154|0.248121855|7.43666407|14.2257294|0.912918113|5798.645137|-745.3349875|0.02620284|1.0|3.25|0.05|23.0|4.28|4.23|1.0|0.0|1.0|4.0|-5.07|29.0|6.0|-6.27|0.0|0.0|3.22|-4.66|0.00327|2.17e-05|0.00838|3.35|0.0|3.35e-08|1.29e-05|-0.06546|3.7383|3.1924|-1312.462371|-1312.4282380000002|614.86|1036.18|388.38|0.5573|0.68162|0.69914|-1312.241032|0.3201|5.0526|-0.19462|0.03413353|-1312.2963630000002|6.7696|6.7696
3_a47|0|0|0|0.0|0.0|0|0.0|0|0.013076203|0.0|-0.367098851|-0.008828261|10.93671092|0|-0.007967014|-0.021029826|-0.024240921|2|0.900251233|0.720319618|0.104873188|0.022804181|0.815682427|0.854727481|-0.083129079|-0.0948001|0.008609292|-43.59237092|4.514659074|98.29790989|0.145272519|76.18000386|-26.06896797|2.367459086|1.139378223|-1.422001494|-22.85956767|48.10703|0.403777634|-745.6887227000001|1280.146703|-10.02652614|0.2150305089999999|6.46319354|10.84023999|0.67722658|5022.029588|-391.0345195|0.016230658|1.0|2.59|0.0|22.0|4.32|5.4|1.0|0.0|1.0|3.0|-5.54|25.0|3.0|-5.16|0.0|1.0|4.02|-5.35|0.000995|4.49e-06|0.00156|4.6|0.0|3.829999999999999e-09|1.33e-06|-0.05717|5.6998|3.7284|-1470.137664|-1470.101469|556.65|941.44|332.54|0.2342|0.52977|0.69138|-1469.969304|0.2182|4.0226|-0.2119|0.03619487|-1470.0192869999998|6.5|6.5
8d_a32|1|1|1|3.474433107|0.0|0|7.765993078999999|0|0.143684876|5.733341277|-0.519620595|-0.006974711|10.31100269|3|-0.005162219|0.113030335|0.002805572|0|0.825020753|0.825978584|-0.054095278|-0.11492754|0.789198712|0.7107041559999999|-0.109612139|-0.109968322|0.01593079|-68.88621406|10.01177286|321.2496412|0.2892958439999999|181.8092016|-43.43251025|6.291941176|89.20994250000001|-1.539556512|-43.2918338|78.89798692|0.47012654|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|-608.0551435|0.019788058|1.0|3.5|0.26|19.0|6.42|4.32|1.0|1.0|1.0|7.0|-6.08|27.0|4.0|-6.47|1.0|0.0|3.57|-4.36|0.000334|4.36e-05|0.0173|3.17|0.0|5.51e-08|2.19e-05|-0.0535|3.5588|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|0.3018|0.7026100000000001|0.7026100000000001|-1880.540067|0.3018|1.0269|-0.20115|0.04065536|-1880.602038|8.0809|8.0809
3c_a32|1|1|1|3.452148526|0.0|0|7.765993078999999|0|0.025890116|5.733341277|-0.270034997|-0.00017094|10.31100278|3|0.00124359|-0.097512832|-0.145525719|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.774363061|0.888766719|-0.0679200029999999|-0.0943910459999999|0.015118975|-34.91603827|7.772301225|59.72163595|0.1112332809999999|57.18235134|-24.94510426|3.995552912|0.0|-1.038301506|-17.94949454|42.68833949|0.423167668|-533.7658031000001|1393.156794|-7.622115192000001|0.306047878|5.605165488|9.717148607|0.733606015|4598.027604999999|-274.3961469|0.018316536|1.0|3.22|0.19|19.0|6.61|4.68|1.0|0.0|1.0|3.0|-6.18|22.0|3.0|-5.35|0.0|0.0|4.02|-4.91|0.000217|1.22e-05|0.00399|4.14|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.5169|-1633.443791|-1633.419633|544.22|903.81|352.54|0.5017|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|3123.0|-0.1970599999999999|0.02415856|-1633.348356|8.0458|8.0458
12d_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.041181359|5.351858133|-0.354778373|0.005613018|10.31162861|1|0.005965451|-0.162129948|-0.09353607|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|0.015567102|-47.69710881|10.05700314|85.1932288|0.156990075|101.4221952|-39.33285959|6.497247279|0.0|-1.884794029|-30.81433963|57.75411196|0.4572733479999999|-1217.656264|2323.480646|-15.12802292|0.185610786|7.557073995|13.92427286|0.84254817|6120.329513000001|-786.6571918999999|0.013424098|1.0|4.75|0.17|17.0|4.35|2.93|2.0|0.0|1.0|5.0|-5.66|30.0|4.0|-5.81|0.0|0.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|9.75e-08|4.02e-05|-0.05119|3.4821|3.4821|-1615.095823|-1615.063947|695.57|1176.22|356.06|149.0|0.68608|0.68608|-1614.831682|149.0|4434.0|-0.1991|0.03187624|-1614.894406|7.9508|7.9508
12bf_a36|1|0|0|3.31325137|0.0|0|7.412764017000001|2|-0.024689509|5.351858133|-0.4497470879999999|-0.006877664|10.96022305|1|-0.004358975|0.359635716|-0.250781298|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.632625562|0.6791406640000001|-0.090461753|-0.110255801|0.0217611939999999|-58.26326838|14.01562806|87.14111344|0.320859336|206.6543367|-45.73631152|9.026978489|0.0|-1.874348624|-37.52534442|72.27889645|0.474826911|-1207.2027480000002|2522.341812|-15.55034592|0.294529031|7.546900716000001|14.37031118|0.904134124|6271.550446|-777.5172959|0.02371294|1.0|4.72|0.14|17.0|3.55|3.0|1.0|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|0.0|1.0|2.44|-4.32|0.0424|4.81e-05|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|0.40663|0.69292|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|-1431.246893|8.2218|8.2218
18_a34|0|0|0|0.0|0.0|1|7.423568444|1|-0.063113846|5.351858133|-0.677741618|-0.001615187|10.9595763|1|0.002183342|-0.155197864|-0.478810922|1|0.759292258|0.805756513|0.0468829359999999|-0.224951558|0.713979177|0.68981472|-0.090328365|-0.129784908|0.040845819|-49.86847383|22.55015528|66.6880793|0.31018528|171.24705480000003|-39.55742812|12.44948722|54.26737825|-1.816988713|-27.53138148|72.41862911|0.441058733|-1003.122927|1774.550004|-12.87916264|0.304150055|6.282442545|11.23989749|0.789096743|5296.289007|-553.8039936|0.027385869|0.0|3.28|0.21|17.0|3.13|3.15|1.0|0.0|2.0|5.0|-4.32|26.0|6.0|-6.26|0.0|1.0|2.89|-4.11|0.0167|7.829999999999999e-05|0.0275|3.07|0.0|2.22e-06|0.000781|-0.03925|4.4335|4.1234|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|0.56101|0.60488|-1199.101028|0.0303|5.0935|-0.21474|0.02902032|-1199.158044|5.6144|5.6144
28_a34|0|0|0|0.0|0.0|1|7.423568444|1|0.000561166|5.351858133|-0.6946578940000001|-0.012039484|10.9595763|1|-0.007544188|-0.33032879|-0.311884247|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.03768308|-66.89539627|19.29162755|144.3404619|0.4540644379999999|232.4555747|-36.91879876|9.876233397|88.32197602|-1.831242935|-34.24669822|86.18702382|0.454339954|-937.4938731|1689.357471|-12.63011537|0.270129894|5.613534285|10.28760365|0.832642882|4803.256974|-479.9443839|0.0271102189999999|1.0|3.02|0.12|17.0|1.99|2.07|0.0|0.0|2.0|3.0|-3.27|24.0|5.0|-7.04|0.0|0.0|1.84|-3.25|172.0|0.000565|182.0|1.72|0.0|1.66e-05|0.00535|-0.03896|4.2857|4.2857|-1100.797628|-1100.760824|544.24|896.02|289.3|0.2043|0.69263|0.69263|-1100.6525880000002|0.2043|6.4596|-0.21698|0.03680411|-1100.704833|5.4179|5.4179
3a_a12|0|0|0|0.0|0.0|0|0.0|1|0.13714555|0.0|-0.322200517|-0.0025830939999999|10.95455336|0|-0.001011111|-0.205054123|-0.1213636769999999|1|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|0.009433302|-34.84701355|4.615711776|71.11710277|0.128014506|62.63745781|-21.73969523|2.258466332|0.0|-1.362055589|-17.05063286|39.46272532|0.462077145|-666.453375|1050.730179|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|-326.0954285|0.015909241|0.0|3.84|0.05|18.0|3.43|2.49|0.0|0.0|1.0|3.0|-3.6|23.0|3.0|-5.88|0.0|1.0|2.98|-4.06|0.0745|8.8e-05|0.0263|3.15|0.0|3.13e-08|9.33e-06|-0.06829|4.2336|3.7304|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|-0.34688|0.66895|-951.217594|128.0|1.3824|-0.22157|0.023184956|-951.264072|6.7122|6.7122
12l_a36|1|0|0|3.426092687|0.0|0|7.412764017000001|2|-0.0944961519999999|5.351858133|-0.4203659179999999|-0.000143196|10.95423322|1|0.001194592|0.228884463|-0.175397741|1|0.8707354620000001|0.8174432229999999|-0.041707369|-0.079106537|0.8212311840000001|0.84381923|-0.079972189|-0.107815735|0.0220227089999999|-52.05361632|14.33450402|39.27257375|0.15618077|101.6575135|-45.67788557|9.330278191|1.281955437|-1.940683231|-33.88151556|66.38812034|0.4619814279999999|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|13.88638723|0.8586718990000001|6121.6555530000005|-822.2019402000001|0.02088234|1.0|4.78|0.13|17.0|2.75|1.76|1.0|0.0|1.0|5.0|-4.57|31.0|5.0|-6.68|0.0|0.0|1.77|-4.29|0.0111|5.08e-05|0.0206|2.95|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|3.8619|-1325.194654|-1325.15957|686.83|1155.07|321.05|0.4524|0.6925|0.6925|-1324.954011|0.4524|5392.0|-0.20973|0.03508404|-1325.0137550000002|7699.0|7699.0
12y_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.048343649|5.351858133|-0.353814891|0.00604028|10.31162818|1|0.006346396|-0.153680104|-0.0922059569999999|1|0.842068099|0.768409873|-0.05346283|-0.095969764|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|0.0149823289999999|-47.598277|10.05775555|85.17057711|0.151081489|101.4221952|-41.1215369|6.751850651|0.0|-1.91621895|-31.95309886|57.65603256|0.445723724|-1286.372898|2411.415644|-15.70095045|0.179891855|8.067590558|14.55517927|0.804154433|6301.067405|-863.552275|0.012362508|1.0|4.86|0.21|17.0|4.87|3.23|2.0|0.0|1.0|5.0|-6.04|31.0|4.0|-5.64|0.0|0.0|3.19|-5.46|0.00039|3.48e-06|0.00148|4.6|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|3.4718|-1654.41361|-1654.382468|728.75|1227.82|357.11|0.2173|0.30617|0.6864399999999999|-1654.125015|0.1489|4.7043|-0.19815|0.0311422|-1654.190369|7.6576|7.6576
5e_a40|0|0|0|0.0|0.0|1|8.149890544|0|-0.091305805|6.167516491000001|-0.162528785|0.009890343|10.31198323|2|0.008306061|-0.184667138|0.010397494|0|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.5087199929999999|0.864422751|-0.076883794|-0.089724264|0.019851304|-36.56222854|9.440323938|170.7311133|0.135577249|64.47400829|-20.29110082|4.489363277|51.7148695|-1.076691165|-17.38723451|46.00255248|0.47779156|-512.0224486000001|512.5703164|-8.116440327000001|0.177640532|6.533857846|12.51197289|0.914944155|4158.984115|-243.4932098|0.012921086|0.0|3.03|0.21|14.0|4.3|3.74|1.0|0.0|2.0|3.0|-4.78|20.0|3.0|-5.66|0.0|1.0|3.33|-4.25|0.00505|5.56e-05|0.0169|3.51|0.0|2.23e-05|0.00678|-0.07231|3.7138|3.7138|-1637.197299|-1637.180703|493.19|802.38|333.85|0.5262|0.69675|0.69675|-1637.115238|0.5262|7.87|-0.2201699999999999|0.01659566|-1637.162552|7.6021|7.6021
8c_a31|1|0|0|3.435435563|0.0|0|7.765993078999999|1|-0.012583838|5.733341277|-0.574140137|-0.0080009219999999|10.31169969|2|-0.004832959|-0.178276512|-0.09039853|0|0.922486359|0.847752299|0.006000201|-0.1759864119999999|0.87237334|0.626072761|-0.1170607269999999|-0.128067781|0.029669107|-64.57121646|16.3656112|133.3100368|0.3739272389999999|206.2599245|-38.96685783|9.027343766|477.2277896000001|-1.66488115|-35.61776956|80.93682766|0.47508938|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|12.99457133|0.90508624|4835.748065|-506.5691518|0.021986076|1.0|3.51|0.29|16.0|4.89|3.13|0.0|0.0|1.0|5.0|-4.42|24.0|5.0|-6.7|0.0|0.0|2.83|-3.63|13.0|0.000237|0.0811|2.38|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|3.8492|-1426.166503|-1426.129055|595.67|981.89|322.11|0.2597|0.7005|0.7005|-1425.968408|0.2597|3.3453|-0.19207|0.03744829|-1426.024361|6.0915|6.0915
14_a15|0|0|0|0.0|0.0|0|0.0|0|-0.058775738|0.0|-0.374014235|0.001740635|10.9597359|0|0.0034254209999999|-0.051908601|-0.184255041|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7933685340000001|0.8870890459999999|-0.063809873|-0.0917424269999999|0.014672137|-40.89540491|9.403293601|92.51564418|0.112910954|72.36402409|-37.68282812|6.026520371|2.923143027|-1.743106111|-26.20964538|50.29869851|0.406717767|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|0.685538423|5861.387612|-715.9737342999999|0.015286995|1.0|3.56|0.12|24.0|5.32|6.3|2.0|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|1.0|0.0|4.7|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.0338199999999999|4.4518|3.6209|-1281.105795|-1281.0669369999998|689.8|1177.14|342.41|0.3131|0.65079|0.7055899999999999|-1280.809256|0.0054|3.3596|-0.18379|0.03885834|-1280.87015|7.5229|7.5229
25c_a34|0|0|0|0.0|0.0|1|7.412764017000001|2|0.024837617|5.351858133|-0.834326082|-0.002827527|10.95957635|1|0.001433865|-0.250299211|-0.563411433|1|0.809687672|0.80135608|0.118901861|-0.072907053|0.760055383|0.683231623|-0.088513496|-0.113392997|0.043815478|-59.0359041|29.22363765|183.6812574|0.316768377|211.2752099|-50.44285726|19.49130854|93.28638171|-1.7008949569999998|-39.37521522|88.25954175|0.4356106729999999|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|7.484891117|13.26192888|0.77182656|6306.980593|-756.6428589|0.037538004|1.0|3.64|0.32|17.0|2.18|1.98|1.0|0.0|2.0|6.0|-2.81|31.0|6.0|-7.95|0.0|0.0|1.93|-3.28|659.0|0.000523|0.22|1.3|0.0|1.97e-06|0.0008289999999999|-0.03272|4.2095|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.2239999999999999|0.69247|0.69247|-1426.421463|0.2239999999999999|7.12|-0.2069599999999999|0.03817361|-1426.48597|5.7496|5.7496
