molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
1o_a5|1|2.923171926|0.0|0|6.605297921|0|1.427566509|0.0|4.59511985|0.033105871|2|-0.033273504|0.0057302559999999|-0.102739602|-0.008511304|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|0.670787375|-0.003561205|0.650008224|0|-0.079346457|-0.072886362|0.447318682|0.01325562|-42.63505279|7.122612351|167.3051756|0.11569628|62.16682117|-0.028770932|-21.04383087|3.827177229|0.699913551|-1.093295425|50.11479279|-15.45942012|49.75766514|0.470590799|2238.291862|475.1609233|-587.4579645|0.300086449|7.522366517000001|14.20898333|4572.818263|161.2447749|-315.657463|22.08761368|0.020380352|839.3293197999999|393.5487205|1.0|1.0|23.0|-8.11|1.23|0.0|0.0|95.2|0.0|1.0|4.0|-6.3|323.35|0.0|8.329999999999999e-05|0.0269|8.340000000000001e-05|27.0|2.78|0.0|2.54e-06|2.66|-1043.577386|-1043.536121|561.04|297.38|443.88|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|-0.23973|0.04126499|-1043.472984|5.4919|7.4559|7.4559
4r_a46|0|0.0|-0.03033057|1|7.832410927000001|1|1.13129629|2.051582577|5.587248657999999|-0.074041799|2|-0.15196733|0.006236535|-0.1129698999999999|-0.048758575|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|0.7794598220000001|-0.077483502|0.76719475|0|-0.079297367|-0.081339886|0.261414008|0.011446215|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|3.220912917|0.7146312779999999|-1.220098292|51.22472631|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|0.285368722|5.81085807|10.69131411|4775.760774|151.3787482|-343.3301143|19.26963463|0.015225417|905.6728276|496.0386301|1.0|1.0|17.0|-6.25|1.52|0.0|0.0|97.9|0.0|1.0|4.0|-6.83|334.41|1.0|0.00081|271.0|0.000279|0.0933|2.12|0.0|0.000188|2.3|-1069.447946|-1069.419677|571.75|274.25|467.85|0.69085|-1069.231407|0.1404|-0.18999|-0.2207199999999999|0.02826942|-1069.284137|3.5979|5.8499|5.8499
8_a47|0|0.0|0.0|0|7.252053952000001|0|1.24688044|0.0|5.476463552|-0.099564745|2|-0.087101663|-0.008756|-0.153669322|-0.14203855|0|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|0.686795267|-0.035681436|0.659210804|1|-0.075955381|-0.091482011|0.517797505|0.008687692|-44.09728708|5.043798869|90.32612351|0.150243126|87.2263982|-0.035797309|-30.83488674|2.928269795|0.819702033|-1.646676195|60.62152862|-20.78278301|49.14108595|0.414302597|2621.772106|493.3419136|-956.0080185|0.180297967|6.492934319|11.08581716|6219.278078|104.6752861|-555.0279614|25.35407034|0.012935553|1166.287236|559.4973856|1.0|1.0|22.0|-9.25|3.9|2.0|0.0|113.97|0.0|1.0|4.0|-4.79|405.85|0.0|2.56e-07|0.000104|6.490000000000001e-07|0.000263|5.61|0.0|2.28e-07|4.91|-1686.068471|-1686.0356350000002|621.06|337.87|433.38|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|-0.2085199999999999|0.03283575|-1685.908004|4.6281|7.3|7.3
41_a47|0|0.0|0.0|1|6.842683282|0|1.420292383|1.840145925|4.727387819|-0.072088843|3|-0.080388467|0.003530307|0.024881402|0.075316535|1|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|-0.276217719|0.62974551|0.08640454|0.609110565|1|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|10.36256127|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|5.852270304|0.653147815|-1.259711209|63.84353454|-16.54473457|44.86996758|0.447046066|2374.594252|464.8854878|-711.4235867000001|0.346852185|7.168742909|12.96444871|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|1089.222944|439.9906467|1.0|1.0|21.0|-7.47|1.75|0.0|0.0|99.09|0.0|1.0|5.0|-6.66|348.38|1.0|0.000267|0.0929|0.000125|0.0436|2.49|0.0|1.17e-05|2.41|-1162.492089|-1162.462261|603.1|333.8|471.9|0.68638|-1162.288187|0.2504|-0.15208|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0|8.0
14_a47|1|2.871076328|0.0|0|6.605297921|0|1.417758105|0.0|4.59511985|-0.136491228|2|0.017068634|-0.008212621|-0.01670074|0.0295267039999999|1|-0.006335783|0.05124606|-0.020596219|-0.061837113|-0.33240126|0.5975877820000001|-0.085385518|0.579833096|1|-0.093553938|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|10.1400648|64.60629385|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|0.664709719|-1.223721666|61.62381153|-17.63306222|57.32194098|0.474828277|2254.664317|343.7492333|-617.1571777|0.335290281|6.909385453|13.15643085|4695.98899|169.0962983|-311.2496842|26.52746264|0.028057496|928.4611922|310.8026328|1.0|1.0|21.0|-7.79|2.49|0.0|0.0|86.58|0.0|1.0|5.0|-6.21|323.3|1.0|0.000108|0.0349|7.46e-05|0.0241|2.91|0.0|5.27e-06|2.64|-1127.737484|-1127.700693|519.55|312.53|375.43|0.68345|-1127.610422|0.2452|-0.16377|-0.22434|0.03679054|-1127.6593779999998|3665.0|8.1|8.1
IN1166_a11|1|3.433539068|0.0|0|6.842683282|0|1.429020445|0.0|4.727387819|-0.008507023|2|0.018376555|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.102257199|0.790249345|1|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|-51.07061499|13.82641888|112.0066065|0.136726441|94.40543077|-0.031642539|-42.74230509|9.546719887|0.694302821|-1.6137695069999998|76.76995134|-21.84820685|64.89703387|0.463497159|2865.055175|596.0640225999999|-1114.258549|0.305697179|6.777827685|12.63334911|6310.825439|211.0745642|-769.3614916|31.46783535|0.021531291|1604.859603|676.2770877|1.0|1.0|27.0|-10.18|0.92|1.0|0.0|123.82|0.0|0.0|5.0|-6.52|417.47|0.0|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|2.75e-08|3.36|-1347.298558|-1347.256659|704.48|377.7|554.63|0.6998300000000001|-1347.012407|0.1239|-0.13823|-0.21098|0.04189898|-1347.073528|4.3481|7.9318|7.9318
14a_a23|0|0.0|0.0|2|7.423568444|0|1.197964042|3.39397765|5.351858133|-0.0246126279999999|2|0.0446402609999999|0.012219066|-0.0518554529999999|-0.071842463|2|0.011363191|0.083206288|-0.073893976|-0.137733142|-0.446724057|0.72792508|0.114693804|0.6888154959999999|1|-0.055677662|-0.08032517|0.225448915|0.019504497|-35.20994211|12.33442989|38.57988954|0.081322962|51.42774883|-0.0341809229999999|-32.12331106|7.800158102999999|0.7807587890000001|-1.606503401|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|0.219241211|7.668841725|14.2658736|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|1301.215093|601.8533922|0.0|1.0|26.0|-7.41|3.03|2.0|1.0|120.28|0.0|1.0|4.0|-6.27|411.48|0.0|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|0.0|1.6100000000000002e-05|3.47|-1629.928331|-1629.90669|665.5|334.02|516.58|0.6289100000000001|-1629.690316|0.3764|-0.15002|-0.2238099999999999|0.0216412|-1629.748476|8.3962|8.5498|8.5498
12x_a30|0|0.0|0.0|0|7.412764017000001|2|0.604984021|0.0|5.351858133|-0.0335688279999999|2|-0.0606216429999999|0.00604028|0.027312213|-0.1066694919999999|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|-0.062251445|0.803183654|0|-0.071909912|-0.091725339|0.398925866|0.014757946|-47.48669555|9.745611551|74.51844582|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|0.824674971|-1.926232129|68.52587215|-23.12752311|57.2323071|0.4490846539999999|2845.417984|560.5459455|-1272.013771|0.175325029|7.794822643|14.14885734|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|1542.442557|754.3941655|0.0|1.0|17.0|-7.38|3.25|2.0|0.0|137.21|0.0|1.0|4.0|-5.64|426.54|0.0|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|1.76e-05|4.45|-1654.40976|-1654.3784|703.75|355.95|558.65|0.68589|-1654.1207|0.1517|-0.14783|-0.19876|0.03136007|-1654.183467|4.8197|7.6556|7.6556
12ay_a36|1|3.50559949|0.0|0|7.412764017000001|2|1.2970434|0.0|5.351858133|-0.043778345|2|0.1012005419999999|0.003676818|0.012286423|-0.06756661|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|0.902377067|-0.109624825|0.857993338|0|-0.074251203|-0.098945129|0.419950383|0.018016934|-48.12939044|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|-41.57269314|7.569978132|0.778164805|-1.978902589|74.29343346|-22.90568368|59.80790901|0.4530143439999999|2766.899844|537.618563|-1282.718286|0.221835195|6.466730436000001|11.82248632|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|1648.388976|729.1873176|0.0|1.0|17.0|-7.34|2.45|1.0|0.0|133.68|0.0|1.0|4.0|-6.38|409.49|1.0|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|1.86e-05|3.79|-1311.576473|-1311.547668|674.33|339.12|532.22|0.6914|-1311.282556|0.1464|-0.15056|-0.2031599999999999|0.02880431|-1311.343228|9.1844|7.7447|7.7447
12c_a5|1|2.977832018|0.0|0|6.605297921|1|1.236775191|0.0|4.59511985|0.020594766|3|-0.086795626|0.0054189009999999|-0.096073591|0.0072946769999999|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|0.808899433|0.05430631|0.782051277|0|-0.070873852|-0.066083881|0.450827114|0.016374249|-46.62294305|10.77147171|143.44655559999998|0.158907079|104.5338363|-0.022421317|-28.59715492|7.085796743|0.583585895|-1.25559373|59.40070647|-14.74941369|57.39441476|0.4609383929999999|2697.345008|553.2961182|-825.9671665|0.416414105|7.293547043999999|13.53008071|5877.765289|273.9296719|-543.3459436|25.27376659|0.024214085|1415.330929|735.3048881|1.0|1.0|23.0|-9.31|1.57|1.0|0.0|121.26|0.0|1.0|5.0|-6.79|411.5|0.0|8.159999999999999e-05|0.0336|4.64e-05|0.0191|2.84|0.0|2.03e-07|2.06|-1316.542713|-1316.5202869999998|694.24|309.06|519.21|0.6893600000000001|-1316.244961|105.0|-0.16563|-0.21128|0.02242648|-1316.305277|3.5993|7.3279|7.3279
9b_a31|1|3.338934004|0.0|0|7.765993078999999|1|0.610136326|0.0|5.733341277|-0.070525429|0|-0.045938305|-0.0050444109999999|0.014628521|-0.091236608|2|-0.001981487|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0.811212624|0.01752821|0.77051712|0|-0.103937658|-0.131125311|0.241728566|0.034595809|-63.73317225|21.21368453|152.8702381|0.330879448|202.8908225|-0.039058603|-49.30281875|13.00794571|0.689175183|-1.835754351|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|-1125.659849|0.310824817|8.097516252|15.2652837|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|1633.343563|524.0230338|1.0|1.0|16.0|-6.84|0.86|1.0|0.0|103.36|0.0|1.0|5.0|-6.77|384.45|0.0|1.76e-05|0.00675|0.000137|0.0527|2.64|0.0|5.520000000000001e-05|4.69|-1578.839267|-1578.801576|663.06|322.58|562.68|0.70102|-1578.604164|0.2627|-0.15907|-0.2013599999999999|0.03769117|-1578.665571|6.8028|7.2007|7.2007
9i_a24|1|2.9199957480000003|0.0|1|7.153833802|0|1.4281889280000002|1.865102513|5.209486153|2.01e-05|2|-0.076024544|0.004814196|-0.087363979|-0.00532872|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|0.783500303|0.139004845|0.73094562|0|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|-15.60091656|5.613069697999999|0.499238289|-0.837754515|51.05832236|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|-396.0263368|0.500761711|5.946747117|11.18382556|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|793.2611447|295.8603625|1.0|1.0|22.0|-6.05|0.67|0.0|0.0|82.17|0.0|1.0|4.0|-7.01|288.31|1.0|0.00248|716.0|0.000791|228.0|1.48|0.0|0.000258|1.13|-945.286637|-945.2626532|501.48|299.06|363.15|0.6755800000000001|-945.174716|0.0029|-0.17204|-0.21943|0.0239838|-945.222448|9.2818|7.0555|7.0555
3_a47|0|0.0|0.0|0|0.0|0|1.304465159|0.0|0.0|-0.130414103|2|-0.013350303|-0.008828261|0.103847816|0.013073797|0|-0.007967014|-0.021029826|-0.015388793|-0.024240921|-0.457330633|0.900251233|0.104873188|0.815682427|1|-0.083129079|-0.0948001|0.4661246329999999|0.008609292|-43.59237092|4.514659074|98.29790989|0.145272519|76.18000386|-0.036461577|-26.06896797|2.367459086|0.7849694909999999|-1.422001494|58.22383723|-19.12022366|48.10703|0.403777634|2243.894237|448.2137648|-745.6887227000001|0.2150305089999999|6.46319354|10.84023999|5022.029588|112.7606591|-391.0345195|24.35791949|0.016230658|949.95886|418.022895|1.0|1.0|22.0|-8.42|2.88|1.0|0.0|101.55|0.0|1.0|3.0|-5.16|347.8|1.0|2.86e-06|0.000995|4.49e-06|0.00156|4.6|0.0|1.33e-06|4.12|-1470.137664|-1470.101469|556.65|332.54|402.58|0.69138|-1469.969304|0.2182|-0.15473|-0.2119|0.03619487|-1470.0192869999998|5.3274|6.5|6.5
6c_a31|1|3.423005244|0.0|0|7.78113851|1|0.6101347220000001|0.0|5.733341277|-0.151732713|0|0.137523742|-0.009477764|-0.00219333|-0.107687565|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0.831901219|-0.078059285|0.7905201209999999|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|20.09112958|163.6316745|0.358802727|227.1490414|-0.044739967|-50.62888027|12.71919216|0.7653239190000001|-2.147518413|93.4208388|-28.32375523|96.63311186|0.4463376229999999|2837.949799|405.9259734|-1359.540251|0.234676081|8.102804662|14.63492011|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|1776.424619|597.3075924999999|1.0|1.0|22.0|-7.72|1.58|2.0|0.0|114.5|0.0|1.0|5.0|-6.27|418.47|0.0|8.179999999999999e-07|0.000343|1.15e-05|0.0048|3.64|0.0|7.9e-06|5.08|-1691.984862|-1691.948653|667.01|376.01|524.56|0.7014699999999999|-1691.734564|0.5028|-0.13351|-0.19169|0.03620884|-1691.794585|8.8847|6.4685|6.4685
1k_a5|1|2.9020229360000003|0.0|0|6.605297921|0|1.427567903|0.0|4.59511985|-0.064652321|2|-0.095857885|0.003886035|-0.145151027|-0.011848312|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.254495542|0.567806811|-0.011552666|0.558485747|0|-0.078995018|-0.074297856|0.425724957|0.010892351|-40.40908188|5.571869083999999|165.11680719999998|0.216307319|110.6497654|-0.0301207529999999|-19.44172742|2.850231839|0.724954458|-1.114467843|47.83775802|-15.40795854|45.98095096|0.48165588|2171.394196|400.8898627|-570.0944662|0.275045542|6.710535795|12.9461019|4479.484358|140.69669409999997|-291.6259112|21.25369168|0.019219352|786.3865923|357.34245360000006|1.0|1.0|23.0|-8.3|2.29|0.0|0.0|90.44|0.0|1.0|4.0|-5.99|316.33|1.0|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|1.58e-06|3.1|-1050.548505|-1050.51717|533.8|281.38|398.63|0.5282|-1050.418953|0.1239|-0.1798799999999999|-0.22504|0.03133456|-1050.468159|2.3036|7.3188|7.3188
12b_a32|1|3.477905329|0.0|0|7.765993078999999|0|0.609420757|0.0|5.733341277|-0.055500132|0|-0.044307211|-0.003484915|-0.031446256|-0.053480599|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|-0.0533240309999999|0.7507116140000001|1|-0.081450418|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|10.17310723|90.57560878|0.217407|135.83463989999998|-0.027561517|-38.07076621|6.356098747000001|0.60420609|-1.267829764|76.65746734|-17.22027667|61.06285882|0.430631506|2573.006963|488.9595947|-792.1327267000001|0.39579391|7.076348793999999|12.42841652|5653.268811|247.2897528|-494.9199607|28.50066715|0.025166975|1311.0306890000002|557.1050635|1.0|1.0|19.0|-7.65|1.1|1.0|0.0|110.47|1.0|1.0|4.0|-6.4|397.52|0.0|1.27e-06|0.000505|3.72e-05|0.0148|3.28|0.0|8.86e-06|4.12|-1880.770588|-1880.732075|663.89|347.27|541.49|0.70258|-1880.537231|0.2865|-0.14803|-0.19976|0.0385132|-1880.599158|4.1080000000000005|7585.0|7585.0
1d_a5|1|2.79978458|-4.455320158|0|6.605297921|0|1.217311475|0.0|4.59511985|-0.308010841|2|-0.118028278|-0.0012491689999999|-0.2261588939999999|-0.010183824|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|0.525406088|-0.058872605|0.513260607|0|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|4.288788702|204.4506579|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|2.317281143|0.770504115|-1.465632167|56.83734591|-19.79744178|52.05055075|0.471074204|2481.822293|484.3911442|-791.897671|0.229495885|6.116537519|11.5640749|5717.438103|123.9992274|-427.8712868|25.69414151|0.018980039|1027.76566|403.396385|1.0|1.0|23.0|-8.88|2.73|2.0|0.0|95.49|0.0|1.0|6.0|-5.73|366.34|0.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|3.58|-1288.340378|-1288.306458|567.04|268.88|414.59|0.5764600000000001|-1288.201219|0.0982|-0.18991|-0.23519|0.03392008|-1288.253849|5.3765|5.03|5.03
14e_a23|0|0.0|-4.45581912|2|7.423568444|0|1.197957573|3.052208981|5.351858133|-0.272389934|2|0.023369734|0.001027627|0.021081733|-0.009871698|2|0.001951778|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|0.560094237|0.133270225|0.5415996160000001|1|-0.073376247|-0.089453046|0.267882223|0.018022127|-51.07141556|12.5437807|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|0.796525872|-1.96796702|74.75779594|-27.39493099|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|1719.6510460000002|658.8108151|0.0|1.0|26.0|-8.23|3.82|2.0|1.0|125.29|0.0|1.0|7.0|-6.06|479.48|0.0|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|2.85e-06|4.2|-1966.96594|-1966.943431|706.39|334.8|571.39|0.63922|-1966.720803|0.3178|-153.0|-0.2342199999999999|0.02250947|-1966.785007|5.5469|8.5214|8.5214
34_a20|0|0.0|0.0|1|6.842683282|0|1.416932073|1.877209467|4.727387819|-0.104520106|2|0.199191385|0.003085806|-0.046356705|-0.054458882|1|0.003149352|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|0.7071284179999999|-0.101401966|0.690530489|1|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|8.766605631000001|297.5548445|0.203342854|136.81360859999998|-0.032248904|-38.68669181|5.898367836|0.776414086|-1.709191893|67.53437417|-21.69778179|66.0848174|0.462785432|2825.042137|536.0086996|-1149.982435|0.223585914|7.940146766|14.7802149|6211.26199|150.43359099999998|-773.7338361000001|27.94614651|0.01491516|1481.145765|712.1606951|1.0|1.0|27.0|-9.18|2.47|2.0|0.0|125.0|0.0|1.0|4.0|-6.28|419.48|0.0|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|4.97|-1352.31921|-1352.2836220000002|711.19|320.38|544.93|0.68845|-1352.041015|0.0766|-0.16103|-0.21284|0.03558836|-1352.102407|5.4994|7.2147|7.2147
25d_a34|0|0.0|0.0|1|7.412764017000001|1|1.433689841|1.940324546|5.351858133|-0.089654563|1|-0.163072107|-0.005017781|-0.1266965|0.00670464|1|-0.001685762|-0.263924686|-0.211368416|-0.342090037|-0.605891389|0.8265507809999999|0.14554928|0.778903495|0|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|-66.52770588|19.36462983|174.9700398|0.325717647|215.4372954|-0.044492794|-54.29641443|12.8082206|0.7772035959999999|-2.358118108|95.24066462|-29.42857839|85.89233572|0.478308897|2939.671168|445.9861716|-1559.714654|0.2227964039999999|6.933980884|13.29135354|6513.063805|147.36277019999997|-1031.631874|37.86469665|0.019881997|2006.828923|673.8038326000001|1.0|1.0|23.0|-8.08|2.26|1.0|0.0|119.81|0.0|1.0|5.0|-6.74|427.46|0.0|2.44e-05|0.0104|3.3e-05|0.0141|3.05|0.0|3.53e-06|6.05|-1426.496796|-1426.468726|706.21|290.15|554.05|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|-0.21234|0.02807001|-1426.307095|8.0068|6.0223|6.0223
13i_a6|1|3.399318783|0.0|0|7.412764017000001|1|1.430639411|0.0|5.351858133|-0.154502515|1|0.035242754|-0.011017781|0.034304189|-0.032549318|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|-0.560601136|0.8744720490000001|0.145878803|0.830577798|0|-0.120457274|-0.129526268|0.221116773|0.031178586|-80.75190740000001|20.90143854|181.1128483|0.375953882|252.0312146|-0.046433945|-58.20996912|14.01186473|0.783597763|-2.460999087|100.2320567|-31.12829557|101.6533459|0.429711323|2906.257489|418.3467934|-1649.799665|0.216402237|8.294136887|14.54375165|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|2105.416507|673.8038326000001|1.0|1.0|23.0|-8.5|1.18|1.0|0.0|120.17|0.0|1.0|5.0|-6.81|427.46|0.0|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|1.36e-06|4.94|-1426.549926|-1426.518007|703.43|348.14|553.67|0.70517|-1426.269916|19.0|-0.1464|-0.19454|0.03191957|-1426.332492|10.1375|7.6778|7.6778
12aa_a36|1|3.4172704080000003|0.0|0|7.412764017000001|2|1.297043479|0.0|5.351858133|-0.135770278|2|0.03597264|-0.006653538|0.010538281|-0.013898809|1|-0.004569485|0.0620143779999999|-0.052743904|-0.090926893|-0.53315493|0.892815402|0.156337925|0.849217847|0|-0.1066659309999999|-0.117270578|0.4679233379999999|0.023617545|-72.94175494|16.1504726|132.3194611|0.3110547589999999|212.7097172|-0.04126187|-54.83906299|11.04423694|0.731335741|-2.228140982|96.18613736|-28.21625599|89.09222754|0.44829258|2928.7759760000004|471.12395210000005|-1523.677823|0.2686642589999999|8.05947774|14.60824604|6438.603019|183.7216658|-1041.942197|38.58180913|0.023386634|2083.417693|689.2886595|0.0|1.0|17.0|-6.14|1.28|1.0|0.0|131.85|0.0|1.0|5.0|-7.79|424.46|0.0|0.000304|129.0|0.000359|152.0|1.55|0.0|0.000305|3.88|-1401.662677|-1401.617177|701.99|318.73|520.19|0.6931|-1401.389257|0.4446|-0.15718|-0.20829|0.04550032|-1401.45065|4.7433|8.0458|8.0458
8c_a31|1|3.435435563|0.0|0|7.765993078999999|1|0.610137334|0.0|5.733341277|-0.104377029|0|-0.106461724|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0.922486359|0.006000201|0.87237334|0|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|16.3656112|133.3100368|0.3739272389999999|206.2599245|-0.039640027|-38.96685783|9.027343766|0.72308253|-1.66488115|82.77037329|-21.86561502|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|0.27691747|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|30.23944586|0.021986076|1270.056726|423.1367008|1.0|1.0|16.0|-6.13|0.85|0.0|0.0|93.45|0.0|1.0|5.0|-6.7|342.42|0.0|3.79e-05|13.0|0.000237|0.0811|2.38|0.0|0.0002549999999999|1.83|-1426.166503|-1426.129055|595.67|322.11|475.72|0.7005|-1425.968408|0.2597|-0.15985|-0.19207|0.03744829|-1426.024361|5.1815|6.0915|6.0915
15a_a10|0|0.0|0.0|1|7.535296702|1|1.34383719|2.141907675|5.4161004020000005|0.022297552|2|-0.125297206|0.011418154|-0.060539141|-0.062038567|1|0.01192767|-0.19937094|-0.179723568|-0.285973309|-0.188634555|0.7408341359999999|-0.0232534929999999|0.713078124|1|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|10.10411407|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|6.503087289|0.676473201|-1.3835569680000002|60.98047923|-16.19032994|39.61363829|0.407638879|2656.305166|588.9895149|-890.4681466|0.323526799|6.71451044|11.33516398|5929.563906|208.2243923|-573.1123029|23.93343877|0.017883602|1316.339132|697.5493042|1.0|1.0|21.0|-7.79|1.93|1.0|0.0|118.92|0.0|1.0|5.0|-6.52|399.49|1.0|0.000108|0.0432|3.94e-05|0.0157|3.12|0.0|6.51e-06|2.4|-1278.452284|-1278.4225210000002|687.57|329.41|563.27|0.68863|-1278.141052|0.1583|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|6.1108|7.6198|7.6198
