molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|RASA|PBF|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
1_a15|0|0|0|0.0|0.0|0|0.0|1.419940974|0.0|-0.0084598019999999|-0.043374667|0.0381893|0.06459652|-0.068297833|-0.000905902|0|0.003816011|-0.270248221|-0.34192045|2|0.101406325|-0.001544849|0.795437721|0.875723465|0.7100707390000001|0.026214985|-44.01415991|16.94887506|0.124276535|80.34898605|-0.031142386|-46.71058649|10.95802135|0.605927517|-1.899685524|-20.13460632|60.96303497|0.437969049|566.1848585|-1228.210985|-13.01770443|0.394072483|6.580146251|0.77926144|7284.337537|254.7811976|0.0280791829999999|-136.9714493|2026.993248|18.15414234|1.0|1.0|1.0|1.0|3.91|0.19|5.46|6.32|74.73|0.0|132.94|0.0|8.0|-5.38|457.52|1.0|0.0|2.830000000000001e-07|1.08e-06|0.000495|5.23|0.0|0.0|9.53e-11|4.36e-08|-0.04142|4.68|3.2188|-1510.136281|-1510.117336|697.35|1271.06|0.2464|0.64662|0.70553|-1509.785098|0.0061|-0.17792|0.01894559|-1509.851127|2.3261|44.0|7.3565|7.3565
41_a18|0|0|0|0.0|0.0|0|7.03438793|1.251176562|0.0|-0.007587553|-0.059936864|0.038034188|-0.089781154|0.022493846|0.0212700929999999|0|-0.002136837|-0.0091068809999999|-0.5421253970000001|0|-0.032217299|0.037097204|0.745631286|0.7349388459999999|0.3888308139999999|0.009550224|-69.94639412|6.547189171|0.2650611539999999|181.7135945|-0.037381065|-41.89408289|4.488448275|0.903239484|-2.317626057|-25.62671923|76.49358329|0.487248278|503.8398786|-1588.856592|-17.56848637|0.0967605159999999|8.787657952|0.950261611|6605.095612|66.33450764|0.006896617|-552.8844577000001|1759.064589|4.727999916|1.0|0.0|1.0|3.0|4.07|0.25|3.26|2.7|99.28|1.0|141.34|0.0|6.0|-6.38|452.55|0.0|0.0|2.76e-06|9.49e-06|0.0042899999999999|3.78|0.0|0.0|4.18e-09|1.89e-06|-0.04956|7.34|3.2123|-1454.374793|-1454.3467460000002|736.59|1294.52|482.0|0.69308|0.69308|-1453.980175|482.0|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|369.0|6433.0|6433.0
10_a47|0|0|0|0.0|0.0|0|0.0|1.381868067|0.0|-0.008013899|-0.166367455|0.042276423|-0.169242585|0.0814897|0.007193585|0|-0.0065562469999999|-0.045289209|-0.45272733|2|-0.138304661|0.011239977|0.6913602740000001|0.841070966|0.417511484|0.00951788|-40.80144983|5.088920549|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|0.801882632|-1.592488524|-18.9212254|45.89037038|0.411647394|449.6950454|-851.455143|-10.11660331|0.198117368|6.277122171|0.699661037|5482.319019|105.9273263|0.014051737|-322.8149102|1061.820157|7.51303623|1.0|0.0|1.0|2.0|3.02|0.09|5.12|5.92|58.04|0.0|106.43|0.0|3.0|-5.08|359.4|1.0|0.0|1.77e-06|3.18e-06|0.00114|4.8|0.0|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|4.37|3.7236|-1188.405988|-1188.3744|579.86|997.16|231.0|0.53909|0.69212|-1188.1907199999998|0.2175|-0.20309|0.03158831|-1188.244739|2.8795|13.0|7.9|7.9
16_a3|0|0|0|0.0|0.0|0|6.823286122000001|0.605020428|0.0|-0.010031024|-0.186717242|0.045993266|0.027762972|-0.013328983|-0.018884246|1|-0.008409607|0.008045619|-0.614173961|2|-0.142670655|-0.031683873|0.640070307|0.6974791290000001|0.252612735|0.012203576|-53.7971544|6.027544549|0.302520871|149.4199775|-0.041233465|-24.42909382|2.977102266|0.8296818009999999|-1.401937796|-20.36587865|59.82469895|0.484889078|344.4962834|-692.4398741|-10.05903863|0.1703181989999999|5.780331402000001|0.941329444|4733.033232|84.12292796|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|3.13|0.0|4.74|4.57|92.93|0.0|90.44|0.0|2.0|-5.89|322.36|0.0|0.0|1.05e-05|3.2200000000000003e-05|0.0104|3.35|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|0.3866|0.6944100000000001|0.6944100000000001|-1371.250459|0.3866|-0.2029|0.02847445|-1371.297964|3613.0|42.0|7.3768|7.3768
9_a10|0|0|0|0.0|0.0|1|7.535296702|1.377786667|1.998759814|-0.004530817|-0.032199235|0.03590535|-0.048732912|-0.1189611519999999|-0.1048161059999999|1|0.007847998|-0.239634564|-0.362724972|2|-0.000865755|-0.169389445|0.692424727|0.8694452140000001|0.6816795959999999|0.013842683|-40.90513782|9.815155744|0.130554786|92.56988349|-0.028592687|-42.40634438|6.959437141|0.73129178|-1.686968561|-20.27364785|50.72029356|0.45291714|616.4802143999999|-1196.145223|-14.37503199|0.26870822|8.765421221|0.827876677|6606.83687|190.5275895|0.015893979|-327.9949188|1635.660698|11.26962754|1.0|1.0|1.0|1.0|4.0|0.23|3.69|3.68|75.94|0.0|130.71|0.0|7.0|-6.87|438.52|0.0|1.0|5.920000000000001e-05|3.64e-05|16.0|2.97|0.0|0.0|1.17e-08|5.14e-06|-0.06118|4.51|3.7309|-1410.041793|-1410.005954|740.24|1278.57|0.4138|0.2242|0.68962|-1409.69933|0.0041|-0.21163|0.03583924|-1409.764013|4942.0|193.0|6.7144|6.7144
11d_a31|1|0|0|3.39688681|0.0|0|7.765993078999999|0.610136352|0.0|-0.017317263|-0.116385886|0.0388738739999999|0.016799834|-0.092360393|-0.078235092|2|-0.006496772|-0.153894316|-0.574318121|0|-0.057505249|-0.13169885|0.78396996|0.585212816|0.197166451|0.034417775|-82.05480081|21.07078977|0.414787184|253.9354598|-0.040797245|-50.24081482|12.89967697|0.6817705409999999|-1.87667327|-24.97634343|103.1255906|0.4816588089999999|358.2711594|-1148.911798|-15.29068277|0.318229459|7.885647873|0.929231204|5420.356537|194.8221811|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|2.0|3.6|0.32|5.43|4.03|125.57|0.0|102.13|0.0|7.0|-6.4|385.44|0.0|0.0|3.33e-06|6.26e-05|0.0241|3.17|0.0|0.0|5.83e-07|0.000225|-0.03404|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|1077.69|0.2642|703.0|703.0|-1598.4848980000002|0.2642|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229|7.5229
8f_a12|0|1|1|0.0|0.0|0|6.580639137|0.609895166|0.0|-0.008295703|-0.062406088|0.038347953|-0.013400998|0.028505422|-0.024023866|1|-0.00094279|-0.125424286|-0.560548116|1|-0.13747286|-0.042014638|0.8409290840000001|0.869823177|0.285353468|0.013287637|-41.27611074|7.550959323|0.130176823|73.97552223|-0.03822396|-31.9483307|4.290980116|0.8381234340000001|-1.6818542230000002|-21.72151161|48.82707007|0.460344828|494.2940092|-955.746511|-12.34367323|0.161876566|7.016225129|0.853035146|5481.952981|91.98952021|0.012030968|-384.290491|1140.340995|6.836832748|1.0|1.0|1.0|1.0|4.09|0.1|4.99|3.41|78.41|0.0|115.66|0.0|3.0|-5.47|369.44|0.0|1.0|1.99e-06|5.72e-06|0.00211|4.34|0.0|0.0|3.79e-09|1.4e-06|-0.06179|4.19|3.6536|-1481.146454|-1481.115891|606.97|1020.81|312.0|0.59107|0.65098|-1480.955408|0.2466|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898|6.1898
10_a4|0|0|0|0.0|0.0|1|7.535296702|1.343863662|2.146166934|-0.002959121|0.005483539|0.038699764|0.00941601|-0.122141977|-0.090413559|1|0.011142889|-0.132895939|-0.241683916|2|-0.120059574|-0.150288496|0.6799081490000001|0.921653019|0.43000216|0.014582852|-29.52653193|8.440134933|0.078346981|45.34497624|-0.027007048|-26.60798798|4.884907049|0.744529685|-1.350352423|-15.63090193|37.96666686|0.4858700179999999|533.4262268|-781.5450965|-9.046715915|0.255470315|5.759414166|0.945033425|5598.949417|147.85886159999998|0.014040792|-283.0534799|1049.716502|8.126406226|1.0|1.0|1.0|0.0|3.46|0.26|4.93|4.81|52.83|0.0|111.38|0.0|4.0|-5.83|370.45|0.0|1.0|2.21e-05|1.4e-05|0.00519|3.85|0.0|0.0|8.51e-09|3.15e-06|-0.04689|3.34|3.6465|-1183.812875|-1183.790554|619.99|1083.65|0.1792|0.4662|0.7038399999999999|-1183.54701|0.0176|-0.2025|0.02232068|-1183.602045|2.2386|88.0|7.0555|7.0555
17_a15|0|0|0|0.0|0.0|0|0.0|1.43568899|0.0|-0.0071363569999999|-0.071708785|0.036595745|-0.033968088|-0.032903349|-0.0141953639999999|0|0.0032452509999999|-0.263401148|-0.461493931|2|0.001376853|-0.023779626|0.740986227|0.880459235|0.605886597|0.012890299|-40.50376584|9.875456386|0.119540765|91.58201681|-0.027065991|-46.86345493|7.56573889|0.653207369|-1.596893495|-20.73567196|50.37922222|0.474165158|674.5333498|-1223.4046460000002|-15.88591693|0.346792631|7.967418828|0.90173781|6352.266784|265.6831633|0.0217385279999999|-234.74904|1872.919233|16.654220199999997|1.0|1.0|1.0|1.0|3.63|0.15|4.89|6.0|67.35|0.0|131.36|0.0|7.0|-5.58|438.52|1.0|0.0|1.19e-06|2.26e-06|0.00099|4.78|0.0|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|6.89|3.8006|-1413.897695|-1413.857182|752.08|1298.37|0.7247|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.19509|0.04051306|-1413.624817|7.1743|12.0|7.9208|7.9208
36_a18|0|0|0|0.0|0.0|0|7.03438793|1.25117638|0.0|-0.006407141|-0.020339784|0.036625514|-0.05224259|-0.0077246719999999|0.003321395|0|0.000825855|-0.12139648|-0.493920601|0|-0.010091893|0.0059061|0.721836103|0.804293867|0.3847791889999999|0.009440278|-55.38202488|6.722004572|0.195706133|139.3536816|-0.031922305|-40.46339026|4.786442152|0.812056067|-2.074949798|-22.73046122|62.10402945|0.4751830729999999|572.70209|-1477.479979|-16.1853561|0.187943933|9.560644525|0.905426346|6799.65027|133.8265619|0.0123136069999999|-444.4026478999999|1819.430996|8.767974776|1.0|0.0|1.0|3.0|4.19|0.28|3.73|2.96|85.29|1.0|146.24|0.0|7.0|-6.18|466.57|0.0|0.0|2.09e-06|5.19e-06|0.00242|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|-0.04991|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|0.4674|0.69372|0.69372|-1493.266344|0.4674|-0.18124|0.02564498|-1493.333297|2.7547|32.0|7.4949|7.4949
13a_a5|1|0|0|2.931642415|0.0|0|6.605297921|1.393002748|0.0|-0.006081807|-0.033436214|0.023989899|-0.007871499|-0.139517787|-0.025324157|1|0.003196482|-0.0569177229999999|-0.367284642|2|-0.048584084|-0.048575318|0.720100768|0.7667501609999999|0.470564031|0.016739606|-57.31787843|10.77696869|0.233249839|150.1663914|-0.0279752339999999|-34.78546088|6.938219155|0.598791539|-1.426736914|-18.01047283|68.09484712|0.460877309|493.6342317|-918.5341141|-11.59515363|0.401208461|8.571729592999999|0.854865353|5628.9694|258.29825730000005|0.02811638|-127.2041084|1533.979782|18.10134317|1.0|1.0|1.0|2.0|3.07|0.13|4.39|3.58|92.79|0.0|114.18|0.0|8.0|-7.18|399.45|0.0|0.0|0.000169|0.000184|0.0734|2.19|0.0|0.0|1.26e-09|5.02e-07|-0.05534|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|0.5953|0.41806|0.50037|-1312.907813|0.1992|-0.22898|0.04138695|-1312.968936|4.1671|91.0|7041.0|7041.0
3b_a12|0|0|0|0.0|0.0|0|0.0|1.283824445|0.0|-0.007916598|-0.043495794|0.0375|-0.1215705419999999|-0.065558712|-0.003968827|0|-0.003019113|-0.116772665|-0.547002361|1|-0.008328578|-0.007397776|0.802482465|0.903204699|0.073824142|0.0103611969999999|-33.57216667|5.401901357000001|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|0.64134753|4665.346939|120.5265876|0.0166212889999999|-280.3056362|899.6353646|8.665655511|1.0|1.0|1.0|1.0|3.82|0.05|4.05|3.14|37.28|0.0|102.53|0.0|3.0|-5.65|332.79|0.0|1.0|5.539999999999999e-05|2.28e-05|0.00759|3.78|0.0|0.0|7.91e-09|2.63e-06|-0.07091|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|0.5013|0.53738|0.6654800000000001|-1410.826913|0.2418|-0.2232|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098|7.3098
13_a10|0|0|0|0.0|0.0|1|7.535296702|1.343837907|2.091672336|-0.0057715859999999|-0.055497169|0.038726287|-0.093280469|-0.002128014|-0.001592366|1|0.003791547|-0.02811323|-0.345108701|2|0.00746881|-0.002671425|0.736686715|0.818027691|0.4676169839999999|0.0122005|-47.88975806|6.168030793|0.181972309|91.99711608|-0.030119651|-21.04167667|3.118282386|0.7144943490000001|-1.234905671|-15.22715739|54.05778885|0.449563457|413.5584641|-624.3134531000001|-7.698174391|0.285505651|5.069505473|0.816739845|4941.066161|144.338975|0.018979132|-216.8776303|873.7836118999999|9.595006108|1.0|0.0|1.0|1.0|3.02|0.15|3.52|3.81|63.83|0.0|97.14|0.0|2.0|-6.34|328.37|0.0|1.0|0.000176|7.87e-05|0.0258|2.76|0.0|0.0|2.49e-07|8.170000000000001e-05|-0.05022|2.48|3.8419|-1065.874094|-1065.839441|550.83|926.41|0.3905|0.34881|0.68386|-1065.68351|0.1514|-0.20959|0.0346535|-1065.732389|5.3726|0.16|6.7959|6.7959
8b_a32|1|1|1|3.419952523|0.0|0|7.765993078999999|0.609420757|0.0|-0.009362305|-0.057200812|0.03995614|-0.008128765|-0.024375676|-0.0684566009999999|3|-0.001662219|-0.1534110109999999|-0.577864293|0|0.060636167|-0.1152380009999999|0.7507116140000001|0.788218098|0.253018806|0.016711528|-53.36442734|10.49093175|0.211781902|132.9495116|-0.03079624|-42.94454179|6.585851946|0.669149204|-1.4166270230000002|-19.33283713|63.85535908|0.458155153|494.8166492|-889.3105078|-12.13650094|0.330850796|8.10555784|0.845546757|5619.400983|207.6969342|0.021225152|-212.3722924|1329.016762|13.32443194|1.0|1.0|1.0|2.0|3.46|0.26|6.49|4.19|140.04|0.0|110.47|1.0|7.0|-6.44|397.52|1.0|0.0|1.47e-06|4.06e-05|0.0161|3.22|0.0|0.0|2.23e-08|8.86e-06|-0.05404|4.22|3.5442|-1880.77142|-1880.735397|671.54|1114.24|0.2943|0.70285|0.70285|-1880.539698|0.2943|-0.20121|0.03602276|-1880.602014|1.2797|12.0|7.9208|7.9208
9c_a31|1|0|0|3.410619646|0.0|0|7.765993078999999|0.610135804|0.0|-0.013082561|-0.055520387|0.03482906|-0.0384827639999999|-0.1047269419999999|-0.062737615|2|-0.000813398|-0.223856622|-0.546598398|0|-0.000533581|-0.108617754|0.770283733|0.6746901059999999|0.287455956|0.030296721|-65.84728287|19.30758668|0.325309894|207.3144829|-0.035867334|-52.02424796|12.30439782|0.670716706|-1.7933667130000002|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-1142.882218|-14.56678943|0.329283294|8.188627935|0.837843885|5658.985169|209.8466636|0.024456662|-217.5897278|1703.9715989999995|15.58581614|1.0|1.0|1.0|2.0|3.66|0.35|5.64|3.7|117.37|0.0|108.16|0.0|8.0|-6.53|398.48|0.0|0.0|5.85e-06|6.94e-05|0.0277|3.1|0.0|0.0|5.79e-08|2.31e-05|-0.03249|4.94|3849.0|-1618.157698|-1618.115927|691.3|1147.93|0.2554|0.7007399999999999|0.7007399999999999|-1617.892493|0.2554|-0.19224|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
9n_a24|1|0|0|2.961528903|0.0|0|6.605297921|1.388847168|0.0|-0.003323852|0.001099755|0.024179894|-0.141205159|-0.036651001|-0.03088354|1|0.008809179|-0.200646773|-0.225226606|2|0.048359202|-0.058520736|0.755793189|0.904556598|0.331008994|0.017608478|-35.21502941|11.90027964|0.095443402|64.50319929|-0.026905672|-35.50139138|8.042526681|0.652126509|-1.399094961|-18.18357165|47.11530904|0.4331595789999999|611.3234977000001|-945.545726|-12.28894317|0.347873491|8.232847909|0.764164944|5356.5828|235.1021924|0.021951174|-205.6223122|1449.942171|14.83518955|1.0|1.0|1.0|1.0|3.17|0.17|4.41|4.14|66.93|0.0|114.29|0.0|7.0|-6.47|385.46|0.0|1.0|7.2e-05|5.14e-05|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03818|2.59|4.1028|-1239.1274939999998|-1239.095611|686.19|1155.03|0.2522|0.44042|0.63085|-1238.856882|0.0334|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
8_a10|0|0|0|0.0|0.0|1|7.535296702|1.3430438530000002|2.071128354|-0.00560152|-0.012055162|0.035828092|-0.000315856|-0.15615298|-0.106100115|1|0.009056935|-0.132343104|-0.368590322|2|-0.015871527|-0.167376069|0.616731847|0.874843982|0.597912185|0.015758182|-32.63117642|8.619652859|0.125156018|68.45976606|-0.029917593|-25.80127401|4.714910465|0.722649449|-1.465962037|-16.36478554|41.25082928|0.431797417|478.5356341|-801.8744912000001|-8.951462413|0.277350551|6.112185271|0.7599356820000001|6289.86818|151.7094758|0.017582236|-243.5764486|1109.631361|9.617402178|0.0|1.0|1.0|0.0|3.42|0.22|4.46|4.2|69.9|0.0|111.36|0.0|4.0|-6.25|384.43|0.0|1.0|3.05e-05|2.4100000000000003e-05|0.00926|3.37|0.0|0.0|2.49e-08|9.59e-06|-0.0623299999999999|4.58|3684.0|-1257.84172|-1257.819281|594.63|1047.58|0.1596|0.41583|0.68815|-1257.59269|0.0916|-0.21789|0.02243902|-1257.648047|1.5482|526.0|6279.0|6279.0
9h_a24|1|0|0|2.916716427|0.0|1|7.153833802|1.428198245|1.726213624|-0.002864393|2.01e-05|0.023854167|0.078066659|-0.209618231|-0.002471577|2|0.012380829|-0.047269812|-0.207206943|2|0.183289617|-0.004960317|0.656172477|0.883775278|0.4016070679999999|0.018457687|-28.52000725|8.724425117000001|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|4.123788393|0.572371258|-0.8935525440000001|-12.42226332|37.24443236|0.477589721|417.7355164|-422.3569529|-5.871651668999999|0.427628742|5.805547147|0.914204295|4170.098082|202.1279819|0.031789952|-68.41568372|737.9073405|15.02620893|1.0|0.0|1.0|1.0|2.84|0.0|2.42|2.72|72.28|0.0|82.17|0.0|3.0|-6.85|288.31|0.0|1.0|0.00147|0.000575|166.0|1.7|0.0|0.0|8.95e-07|0.000258|-0.0435399999999999|1.16|4.3437|-945.2642633|-945.2337612|506.68|831.92|0.3844|0.54606|0.61928|-945.153352|0.0073|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
6a_a40|0|0|0|0.0|0.0|1|8.421342866|0.604893625|1.78213955|-0.014623575|-0.077397672|0.035707071|-0.146542353|0.104332675|-0.230955427|2|-0.001171195|-0.040435852|-0.620787469|0|-0.012261923|-0.340539542|0.657059571|0.733750993|0.360858579|0.016399125|-68.11170799|10.24294396|0.266249007|166.2999483|-0.049149867|-45.80643937|6.397774285|0.8678518190000001|-2.113444291|-30.69915817|78.35465194|0.41480944|458.303126|-1320.063801|-19.17478857|0.132148181|6.945713476|0.708845065|7059.617542|82.54016015|0.012872604|-459.522754|1521.070502|8.040268001|1.0|1.0|1.0|1.0|3.99|0.21|4.38|3.07|173.43|2.0|120.14|1.0|5.0|-6.32|442.53|1.0|0.0|7.85e-08|1.03e-05|0.00457|3.77|1.0|0.0|8.950000000000001e-05|0.0396|-0.0926|7.73|2.9836|-2371.579899|-2371.560378|649.48|1103.4|0.4015|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|-0.21255|0.01952089|-2371.443161|9.3893|0.04|7.3979|7.3979
13a_a30|0|0|0|0.0|0.0|0|7.412764017000001|0.604984129|0.0|-0.011002918|-0.118776867|0.042560386|-0.036541822|0.0317047379999999|-0.0351777|1|-0.002215642|0.006103754|-0.5640209589999999|1|0.019603815|-0.058608635|0.802578397|0.6963945559999999|0.478381813|0.01856512|-74.02777574|12.53013554|0.303605444|204.9120824|-0.042832838|-51.70573895|8.456950359|0.799862466|-2.27014041|-28.90911938|86.55791128|0.4661332179999999|470.0167988|-1532.183327|-19.5115996|0.2001375339999999|8.066980235|0.873126469|6675.344631|135.07860209999998|0.017212819|-404.771677|1915.558478|11.6174288|1.0|0.0|0.0|2.0|4.76|0.13|3.04|1.72|124.74|0.0|135.37|0.0|6.0|-7.05|441.51|0.0|0.0|9.68e-06|5e-05|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.0555|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|0.1788|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665|7.8665
7a_a8|1|0|0|3.1730222510000003|0.0|1|7.535296702|1.4000287219999998|1.4494883790000002|-0.010269971|-0.0407248439999999|0.041123188|-0.017706371|0.004607684|-0.019054799|1|0.002028046|-0.032195997|-0.412963751|1|0.033708575|-0.032562221|0.681200974|0.718410375|0.238462711|0.035405618|-60.00793116|20.79408196|0.281589625|165.38046830000002|-0.042647654|-35.14198015|12.2125771|0.733884399|-1.833849114|-25.04740346|80.80201312|0.477611327|421.9297638000001|-1077.038349|-14.71059634|0.266115601|7.699041907000001|0.914283468|5907.9340090000005|156.2924154|0.0265990589999999|-274.7254012|1467.585836|15.62189947|0.0|1.0|1.0|1.0|3.34|0.05|3.96|3.49|92.93|0.0|105.83|0.0|3.0|-6.33|382.37|0.0|0.0|1.36e-05|2.29e-05|0.00874|3.24|0.0|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|5.2|3.0704|-1291.313963|-1291.287017|605.72|1031.61|315.0|0.61257|0.70367|-1291.10235|0.1575|-0.20505|0.0269461|-1291.156661|12.8748|24.73|4.6068|4.6068
15a_a22|0|0|0|0.0|0.0|1|6.842683282|1.4229176680000002|1.646649187|-0.0050042229999999|-0.052476637|0.038167849|0.021482585|-0.057308195|-0.015194063|1|0.005757758|-0.165471815|-0.360663314|2|-0.09744639|-0.027029438|0.655865336|0.86664032|0.410151945|0.02126757|-41.92018177|14.43653926|0.13335968|90.52525878|-0.031425179|-37.6479704|9.799599501|0.702735071|-1.634109304|-21.33157831|56.35672103|0.444668211|588.2800507999999|-1109.242072|-14.47998862|0.297264929|8.157552588|0.800725296|6322.278103000001|201.7850124|0.0216014629999999|-275.2352849|1578.4640869999998|14.66318798|1.0|1.0|1.0|1.0|3.42|0.08|3.87|4.31|85.59|0.0|124.05|0.0|6.0|-6.61|420.47|0.0|0.0|2.25e-05|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|-0.0600399999999999|4.98|3.6496|-1368.35331|-1368.321775|696.57|1189.31|312.0|0.41078|0.69076|-1368.0755869999998|0.0955|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
3p_a32|1|1|1|3.456037415|0.0|0|8.02059915|0.609420752|0.0|-0.008735261|-0.028895521|0.036666667|-0.050639647|-0.111150118|-0.074544773|3|0.000920756|-0.26891009|-0.53666614|0|0.058054833|-0.120768771|0.6956696440000001|0.8195708759999999|0.366898545|0.021264377|-41.73212799|12.5150622|0.180429124|106.1908248|-0.029183126|-34.21384146|7.365688817|0.6199678829999999|-1.28405753|-17.1756096|54.24719019|0.416240891|482.3550967|-755.7268222|-10.10863498|0.380032117|6.243062200000001|0.713035367|5960.446219|223.6663527|0.025390655|-141.21321609999998|1218.977375|14.94356622|1.0|1.0|1.0|1.0|3.38|0.26|6.06|3.71|131.25|0.0|112.37|0.0|4.0|-6.8|395.5|0.0|0.0|7.78e-06|5.629999999999999e-05|0.0222|2.7|0.0|0.0|1.62e-07|6.4e-05|-0.04963|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|0.3083|0.7017100000000001|0.7017100000000001|-1879.350471|0.3083|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
2_a3|0|0|0|0.0|0.0|0|6.823286122000001|0.605017347|0.0|-0.008422099|-0.09743592|0.034166667|-0.103423993|0.09933632|0.036301827|1|-0.0045709459999999|0.032450556|-0.568019422|2|-0.192034735|0.065162907|0.841871246|0.750206578|0.4551292289999999|0.011938463|-49.07072207|5.601853871|0.249793422|117.2099151|-0.033150466|-20.68016573|2.628543258|0.727984269|-1.127115845|-15.55510657|54.67257594|0.458202525|352.0174726|-528.8736235|-7.298882022000001|0.272015731|4.88513521|0.845708123|4446.904467|127.637231|0.019143348|-213.9529255|726.4904564|8.982583312000001|1.0|1.0|1.0|1.0|2.97|0.0|4.34|4.01|92.93|0.0|90.49|0.0|2.0|-5.93|304.37|0.0|0.0|1.7800000000000002e-05|5.33e-05|0.0162|3.13|0.0|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|1.97|3.3354|-1272.143337|-1272.114086|503.34|841.85|0.1824|0.37284|0.69543|-1272.001389|0.0962|-0.21028|0.02925101|-1272.04778|5.4999|3981.0|5.4|5.4
