molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
27_a47|0.0|1|0.0|0.0|1|6.842683282|1.216250059|-0.160399235|-0.003631596|3|0.0304347829999999|-0.067535989|-0.207000956|0.001861676|10.95005714|0.013336016|1|1|-0.157688306|0.6636125860000001|0.804224077|0.0436226579999999|0.634406338|1|-0.0630454209999999|0.016506051|-40.35526807|10.56549582|20.73428323|0.153530114|-0.028494622|-32.56705871|0.700732763|-25.8313393|63.02085767|-18.2393594|50.9207639|2181.236691|-11.67498331|7.083168776|13.50334344|-618.7741154|26.02898047|0.018969968|1.0|1.0|1.0|2.0|3.37|21.0|-8.82|4.18|5.07|67.66|2.0|0.0|125.17|0.0|1.0|5.0|-4.81|31.0|5.0|436.91|0.0|1.0|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|1.5e-09|4.9358|2.97|3.8125|-1778.1049670000002|673.27|325.21|0.4007|251.19|517.82|0.1839|-0.1578|-0.21594|-1777.891054|5.2214|2512.0|5.6
19_a3|0.0|0|2.917217813|0.0|0|6.605297921|1.4316666480000002|-0.206312209|-0.003417504|3|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|10.96959256|0.036226415|1|1|-0.066245471|0.718266758|0.758995484|-0.0150769919999999|0.687139108|1|-0.067674689|0.0116401719999999|-31.50932639|5.419662458|161.5312186|0.146982098|-0.032585664|-19.01853079|0.75798185|-14.67073822|48.55416845|-15.17188084|36.92898885|869.7868956|-7.064025721|5.342307798999999|10.21110415|-247.2409002|20.01615321|0.016552404|1.0|1.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|0.0|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|287.32|1.0|1.0|0.000578|166.0|0.000266|0.0764|6.18e-08|3945.0|2.43|3945.0|-929.2818523|499.93|314.28|0.3006|314.28|362.92|0.3006|-0.16303|-0.2206|-929.193831|2.8758|23.0|7.6383
12k_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984231|-0.001755273|-0.007818038|2|0.042739018|-0.13882907|-0.44562817|0.0043261129999999|10.31162844|-0.038714845|1|1|-0.154412059|0.838579475|0.830875659|0.001281277|0.7933543279999999|0|-0.079026221|0.024177669|-52.35426525|16.01752015|106.8195439|0.184916442|-0.035199567|-43.09444587|0.7081361979999999|-34.68429919|80.03127603|-23.31944323|68.37178540000001|2277.687222|-15.44895229|8.416930701|15.93977881|-818.7944715|32.93073182|0.0226150579999999|1.0|1.0|1.0|1.0|4.72|17.0|-6.74|3.89|2.63|90.88|2.0|0.0|133.77|0.0|1.0|6.0|-5.44|31.0|5.0|428.51|0.0|0.0|3.59e-06|0.00154|1.19e-05|0.0050799999999999|1.84e-07|5.1958|3.58|3.4715|-1690.302721|710.82|357.15|0.2257|238.62|564.62|0.1512|-0.14743|-0.19798|-1690.094082|5.0736|24.0|7.6144
11_a27|0.0|0|2.680511093|0.0|0|7.535296702|1.1606177359999998|0.100091619|-0.0067474069999999|2|0.042533875|-0.080272515|-0.344117757|0.004538653|10.93910312|-0.027287578|0|0|-0.067428705|0.734834532|0.814843016|-0.0357410779999999|0.7146215429999999|1|-0.079921166|0.016171515|-42.27430065|8.553922917000001|143.3238715|0.2354494999999999|-0.034296948|-26.52978026|0.8088958709999999|-22.36099135|56.8702158|-18.14137056|50.82822357|1646.903525|-9.595877966|5.231762955|9.562117063|-451.0062644|22.42732497|0.012694323|1.0|1.0|0.0|1.0|3.95|16.0|-6.09|2.72|1.67|61.88|0.0|0.0|106.33|0.0|1.0|2.0|-3.68|26.0|4.0|345.4|1.0|0.0|0.000207|0.0716|9.45e-05|0.0326|8.2e-07|3.3426|4.54|2.4836|-1122.456105|571.4|499.21|0.3492|370.92|415.32|0.0793|-0.1022|-0.16205|-1122.242519|4.2894|5.0|8301.0
12u_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604983445|0.028039604|-0.006935447|2|0.043383838|-0.091507428|-0.367578706|0.002431329|10.31162873|-0.0646674999999999|1|1|-0.0857954809999999|0.8149999040000001|0.83236194|-0.055829439|0.711738503|0|-0.0773921259999999|0.015562896|-51.83732031|10.42404292|78.15130994|0.15055905|-0.03794847|-43.90644499|0.810462868|-34.72068676|75.26051582|-25.41792137|62.26136323|2608.6452440000003|-17.02494806|7.804487592999999|14.01586754|-834.2224549|31.36222814|0.014495402|1.0|1.0|0.0|1.0|4.63|17.0|-7.8|5.11|3.92|81.65|2.0|0.0|137.3|0.0|1.0|5.0|-6.58|31.0|4.0|467.37|0.0|1.0|2.64e-07|0.000123|9.14e-07|0.0004269999999999|1.58e-08|3.5003|5.08|3.5003|-2494.962309|705.15|354.21|0.1502|354.21|559.16|0.1502|-0.1486299999999999|-0.20146|-2494.7995530000003|7.0553|34.0|7.4647
13b_a6|0.0|0|3.423777636|0.0|0|7.412764017000001|1.430640379|-0.0411179|-0.011206134|1|0.042739018|0.060593678|-0.6051312529999999|-0.00460563|10.95129557|-0.064811009|1|1|-0.180339002|0.850080948|0.7788169070000001|-0.029988734|0.8013954109999999|0|-0.093125205|0.032036214|-61.06841733|21.00828557|154.7847961|0.2242827939999999|-0.0406496879999999|-48.5571926|0.757233678|-40.04664055|87.39962829999999|-26.65671602|82.07670290000002|2587.000662|-17.48058934|9.087172635|15.37022155|-874.0294667999999|35.20276076|0.0203627189999999|1.0|1.0|1.0|2.0|3.56|23.0|-9.01|4.98|4.32|95.85|2.0|0.0|116.79|0.0|1.0|5.0|-5.51|31.0|5.0|409.44|0.0|1.0|3.11e-06|0.0012699999999999|1.02e-05|0.00417|9.77e-10|4.8494|4.04|3.6322|-1350.0903970000002|694.33|341.35|0.7846|255.67|574.07|0.2461|-0.14898|-0.20156|-1349.898848|13.5746|174.0|6.7595
11_a15|0.0|0|0.0|0.0|0|0.0|1.435688956|-0.1758968389999999|-0.0064953419999999|3|0.02962963|-0.036023137|-0.402711212|0.001806571|10.95979791|0.023543401|0|0|-0.272482143|0.843715005|0.718800243|0.0234789439999999|0.796300317|0|-0.064429158|0.018519054|-44.15161868|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|0.739315684|-30.25595097|79.1792768|-23.02940065|56.84224275|2565.707165|-15.7814467|6.233494755|11.76226306|-915.3239085|31.14961732|0.018086221|1.0|0.0|0.0|1.0|4.1|24.0|-8.9|4.33|6.69|59.51|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|448.52|0.0|0.0|4.77e-07|0.000214|7.970000000000001e-07|0.000357|1.27e-09|4.7106|5.04|2.9595|-1450.740771|739.57|418.94|0.2657|263.2|568.22|0.0011|-0.12134|-0.16011|-1450.457814|1.3581|739.0|6.1314
16_a4|0.0|0|0.0|0.0|1|7.535296702|1.398650725|-0.219944434|-0.00228637|1|0.04501634|0.007101649|-0.089168424|0.0067511459999999|10.94592242|0.019290123|1|1|-0.0513920109999999|0.490768328|0.774455255|-0.0894138519999999|0.482473457|0|-0.073335635|0.013727656|-36.11951685|6.761192037000001|13.51923899|0.210153891|-0.033372358|-19.42906425|0.832461695|-17.789707500000002|45.11883447|-16.43666742|42.88070889|1522.164774|-8.095443438|5.548106463|10.19502391|-291.4359638|19.74465314|0.0115138339999999|1.0|1.0|0.0|0.0|3.26|17.0|-6.36|4.49|4.96|30.71|1.0|0.0|85.02|0.0|1.0|2.0|-3.92|23.0|4.0|309.31|1.0|1.0|0.0001199999999999|0.0371|3.68e-05|0.0114|4.33e-07|4511.0|4.05|4.2257|-1057.494456|515.68|293.41|0.2213|274.85|407.99|0.1006|-0.17375|-0.2134|-1057.429593|1.9873|343.0|6.4647
13d_a6|0.0|0|3.447870607|0.0|0|7.412764017000001|1.424214188|-0.045686501|-0.010665225|1|0.041728395|0.077158715|-0.607917822|-0.003346018|10.95129636|-0.10528143|1|1|-0.174259072|0.845481322|0.786837131|-0.027209556|0.7995080809999999|0|-0.092581323|0.030793771|-63.04181168|20.96853949|156.67194009999997|0.21137879|-0.039696112|-51.34295409|0.769432845|-42.92734103|88.02705449|-27.03045032|84.01035117|3075.022992|-18.40596467|9.086171078|15.47559904|-975.5161277|35.13035671|0.018542644|1.0|1.0|1.0|2.0|3.64|23.0|-9.4|5.38|4.57|95.85|2.0|0.0|121.6|0.0|1.0|6.0|-5.95|32.0|5.0|423.47|0.0|1.0|1.11e-06|0.000471|5.42e-06|0.00229|3.96e-10|4.85|4.5|3.6298|-1389.403308|723.61|341.57|0.7905|255.64|598.06|0.2513|-0.14894|-0.20146|-1389.188211|14.0012|0.36|6.4437
9g_a40|0.0|0|0.0|0.0|1|7.515889085|0.604992427|-0.058811055|-0.0054957819999999|0|0.043730159|0.07954859|-0.225327061|0.011921308|10.31197177|-0.145879501|2|2|-0.062672355|0.694156166|0.764275277|-0.384131901|0.665414608|1|-0.063539055|0.021367335|-33.47455057|11.25704374|65.74631496|0.09545843|-0.031197254|-21.93596333|0.740240206|-17.63553984|51.16627179|-16.43578193|44.73159432|349.4421673|-8.658932892000001|8.180261533|15.62271835|-329.0394499|22.20330888|0.018087202|0.0|1.0|1.0|1.0|2.8|22.0|-6.43|2.91|2.93|72.28|0.0|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|4.0|302.33|1.0|0.0|0.00323|977.0|0.0008179999999999|247.0|3.720000000000001e-07|3.0778|3.83|3.0778|-1332.487689|559.04|402.84|0.3563|402.84|469.6|0.3563|-0.12765|-0.19005|-1332.369643|5063.0|3548.0|5.45
14j_a23|0.0|1|0.0|0.0|2|7.423568444|1.197963927|0.074424082|-0.006327927|2|0.046283951|0.037350515|-0.322724299|0.007671236|10.31321824|-0.055708465|2|2|-0.17267308|0.616699629|0.800643488|0.143567854|0.5935522360000001|1|-0.062203032|0.020485263|-40.35191855|13.28905737|40.38957571|0.154547838|-0.034989992|-34.60325668|0.7739671709999999|-26.17681598|64.88069411|-22.69846456|53.64097592|2175.598042|-14.72479008|7.83426417|15.57933561|-692.0651337|29.32742551|0.017787992|0.0|1.0|1.0|1.0|3.39|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|0.0|1.0|5.0|-5.58|31.0|5.0|429.47|0.0|0.0|2.66e-06|0.00114|7.73e-06|0.00332|2.14e-08|3.6671|3.72|3.6671|-1729.15999|670.6|338.1|0.3886|338.1|528.18|0.3886|-0.14816|-0.2239699999999999|-1728.988797|8.3233|4.0|8.3883
15_a31|0.0|0|3.155574452|0.0|0|7.765993078999999|0.610137926|0.1893807519999999|-0.018913735|0|0.038809524|-0.0302581979999999|-0.775463115|-0.011797858|10.31169996|-0.074455342|2|2|-0.272545088|0.8314086070000001|0.8022000659999999|-0.0869591359999999|0.782925607|0|-0.116196194|0.038524836|-61.76522754|20.47825449|141.1489667|0.4328912239999999|-0.041588706|-37.21191643|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|1675.977147|-11.75113151|6.148947296|11.51842782|-446.5429972|34.45943505|0.03396368|0.0|1.0|1.0|2.0|3.31|16.0|-5.66|4.12|3.0|117.37|0.0|0.0|90.47|0.0|2.0|4.0|-4.28|24.0|5.0|342.37|0.0|1.0|5.27e-05|18.0|0.000272|0.0931|2.19e-06|4569.0|3.9|4569.0|-1460.900291|556.68|271.36|348.0|271.36|452.98|348.0|-0.15202|-0.19394|-1460.790873|7.5831|1.1|5.9586
8_a27|0.0|0|2.599100867|0.0|1|6.605297921|1.406757715|0.188762686|-0.008444078|2|0.039673203|-0.14212377|-0.329319041|0.0040883959999999|10.93783465|0.067074515|1|1|-0.187486926|0.6812785379999999|0.8000360390000001|0.141900468|0.64927069|1|-0.078709803|0.021852066|-37.50265703|10.41179748|122.0597403|0.223615972|-0.035880862|-20.94612822|0.751701834|-17.86879446|53.20197882|-17.09606174|47.91445451|989.0070768|-8.145716531|5.016799703|9.642697094|-293.2457951|22.74314225|0.019394143|0.0|0.0|0.0|1.0|2.79|21.0|-6.28|2.98|2.48|76.46|0.0|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|4.0|303.32|1.0|1.0|0.000586|178.0|0.000299|0.0907|5.2e-07|4.1276|3.96|4.1276|-1004.515654|507.76|300.38|0.2336|300.38|374.88|0.2336|-0.16958|-0.21973|-1004.432889|4.2899|6.0|8.2218
12al_a36|0.0|0|3.469383582|0.0|0|7.412764017000001|1.297043737|-0.06777947|-0.008463062|2|0.042739018|0.1030147719999999|-0.4908576189999999|0.00127667|10.96020817|-0.031635802|1|1|-0.239932418|0.8913597320000001|0.8344566859999999|0.125005134|0.84179881|0|-0.077842923|0.026927826|-51.22331485|17.71943397|114.2305891|0.198820783|-0.035305316|-45.86257662|0.671084645|-33.70669917|86.77628559|-23.23210974|68.94274882|2244.88081|-15.28752554|8.774664332|16.15533063|-825.5263792000001|34.61874732|0.025956027|1.0|1.0|0.0|2.0|4.81|17.0|-6.69|2.77|1.89|78.43|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|0.000113|0.0464|8.499999999999999e-05|35.0|2.03e-07|3878.0|2.92|3.5511|-1347.479819|702.95|349.14|0.4466|319.71|554.23|0.0095|-0.14558|-0.1955599999999999|-1347.257936|8.1781|48.0|7.3188
14ad_a23|0.0|1|0.0|0.0|2|7.423568444|1.197962774|-0.1101542319999999|-0.00790478|2|0.0444129979999999|0.118047355|-0.4663820279999999|0.008996289|10.31321689|-0.031279567|2|2|-0.253318853|0.7763406840000001|0.7830067820000001|0.165157698|0.7317531540000001|1|-0.059168372|0.033831691|-42.29008971|24.18091285|52.63180108|0.112868365|-0.029653934|-43.85199724|0.575880959|-30.226481300000003|85.20135045|-21.19489662|66.47100256|2339.533586|-15.14887177|8.661363236|16.34071148|-833.1879476|36.80430179|0.033365494|0.0|1.0|1.0|1.0|3.73|26.0|-7.6|3.48|4.03|123.48|2.0|1.0|133.27|0.0|1.0|7.0|-5.8|34.0|6.0|471.53|0.0|0.0|1.6e-06|0.000753|8.22e-06|0.0038799999999999|2.49e-08|3.3867|2.99|3.3867|-1858.957788|747.83|366.09|0.4106|366.09|618.01|0.4106|-0.13734|-0.20659|-1858.733603|6.7584|4.0|8.3595
12g_a36|0.0|0|3.5202147110000004|0.0|0|7.412764017000001|1.2678464|-0.063344124|-0.006495469|2|0.03912037|0.078990142|-0.409214521|0.0042553209999999|10.95259306|-0.0521750109999999|1|1|-0.163978382|0.901715152|0.8026482070000001|-0.19532883|0.860667615|0|-0.069292341|0.017738779|-47.63457647|12.19441007|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|0.779745318|-32.74608471|77.14470618|-23.75074918|59.82898654|2476.712654|-16.3273005|7.285010602000001|13.83075477|-963.3107298|30.45962398|0.015152386|1.0|1.0|1.0|2.0|5.06|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|423.51|1.0|1.0|1.13e-05|0.0047799999999999|1.39e-05|0.00589|4.2e-08|5.2092|4.21|3714.0|-1350.887005|724.32|333.83|0.4393|238.01|657.02|45.0|-0.15236|-0.20288|-1350.633209|7.8537|14.0|7.8539
18c_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604986846|0.12157783|-0.0109670669999999|2|0.042560386|0.011887112|-0.625122815|-0.003436924|10.31163825|-0.0351777|1|1|0.006103754|0.841060094|0.8303425640000001|0.034468997|0.802578397|0|-0.105618255|0.019360263|-71.31647561|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|0.7859920029999999|-48.15493021|87.76550537|-28.4279687|84.38908035|3094.729399|-19.19537998|7.646050338999999|13.8741593|-1017.355139|36.16826708|0.018410634|1.0|1.0|0.0|2.0|4.85|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|441.51|0.0|0.0|9.68e-06|0.00427|5e-05|0.0221|6.520000000000001e-07|3.4848|4.54|3.4848|-1744.500825|711.56|355.78|0.3879|355.78|543.46|0.3879|-0.14225|-198.0|-1744.28923|8.64|12.0|7.9208
8a_a31|0.0|0|3.28085223|0.0|0|7.765993078999999|0.610138387|-0.039027368|-0.015034136|0|0.043817204|-0.1480271209999999|-0.586331322|-0.013230176|10.31170053|-0.01861065|2|2|-0.094359203|0.938325481|0.837862749|0.0502030679999999|0.883113019|0|-0.122293189|0.0375544779999999|-60.46233433|18.56711239|131.2406629|0.405860136|-0.0416959379999999|-33.35560699|0.666437359|-29.89286568|82.32407724|-20.61467025|79.02944672|1443.955093|-10.19199103|5.83708559|10.63792161|-366.9116769|30.93264504|0.030052065|0.0|1.0|1.0|2.0|3.34|16.0|-5.33|4.16|2.54|114.29|0.0|0.0|83.83|0.0|2.0|3.0|-3.57|22.0|5.0|314.36|0.0|1.0|0.000269|0.0846|0.000773|243.0|4.62e-06|3.8097|1.53|3.8097|-1347.541429|538.75|325.45|0.2604|325.45|396.15|0.2604|-0.1587599999999999|-0.18869|-1347.446223|5.3042|0.79|6.1024
12ag_a36|0.0|0|3.408828027|0.0|0|7.412764017000001|1.297044434|-0.042092217|-0.008085448|2|0.043848238|0.063109409|-0.436614203|-0.002526241|10.96052849|-0.050147748|1|1|-0.217394466|0.724208473|0.835013502|0.124298337|0.698414933|0|-0.082492792|0.020136392|-52.02834065|12.70005599|85.84609192|0.253169906|-0.038937089|-43.02381535|0.758897371|-32.81436052|80.40643223|-24.55768654|64.72839664|2305.164626|-15.48857353|7.849377942|15.13240062|-774.4286762999999|32.35969377|0.019328689|1.0|1.0|0.0|2.0|4.72|17.0|-6.86|3.13|2.44|69.2|1.0|0.0|123.71|0.0|1.0|5.0|-3.89|30.0|5.0|399.42|1.0|0.0|0.000129|0.0515|6.96e-05|0.0278|1.4e-07|3.8893|3.41|3.7117|-1332.185403|658.68|334.04|0.4286|318.79|507.72|0.0191|-0.15227|-0.20713|-1332.003616|7.5405|17.0|7.7696
13b_a50|0.0|1|0.0|0.0|2|7.934155233999999|1.267593379|-0.067327798|-0.003876697|2|0.032833333|-0.0204949039999999|-0.263615417|0.010435712|10.94500743|-0.054716607|2|2|-0.269353185|0.749187803|0.788327682|-0.041506802|0.71935296|1|-0.051509874|0.019899348|-36.81915624|14.22401427|104.0753113|0.093835987|-0.026928544|-41.27630533|0.700410304|-26.31826007|70.09526468|-19.24847021|51.04317051|2147.355856|-13.75876844|9.514897025|16.75483549|-866.8024118999999|27.48170624|0.017277404|1.0|1.0|1.0|0.0|4.78|20.0|-7.23|4.24|5.12|66.99|2.0|0.0|133.36|0.0|1.0|7.0|-5.02|34.0|5.0|455.55|0.0|0.0|9.65e-06|0.0044|7.92e-06|0.00361|5.87e-08|4.2315|3.63|4.1161|-1470.401544|780.4|301.22|0.1589|293.0|617.26|0.1553|-0.1701599999999999|-0.19622|1470.104535|7.1645|1.83|5.7375
8_a10|0.0|0|0.0|0.0|1|7.535296702|1.3430438530000002|-0.075368755|-0.00560152|2|0.035828092|-0.000315856|-0.296880569|0.0087730469999999|10.92578782|-0.106100115|1|1|-0.132343104|0.6357042860000001|0.809386132|-0.015871527|0.616731847|1|-0.059655303|0.015758182|-32.63117642|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|0.722649449|-17.849103399999997|56.7864899|-16.36478554|41.25082928|1899.542278|-8.951462413|6.112185271|10.75705296|-438.6216583|22.64553798|0.017582236|0.0|1.0|1.0|0.0|3.42|21.0|-7.6|4.46|4.2|69.9|1.0|0.0|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|384.43|1.0|1.0|3.05e-05|0.0117|2.4100000000000003e-05|0.00926|2.49e-08|4.6964|4.58|3684.0|-1257.84172|594.63|336.55|0.1596|264.0|416.69|0.0916|-0.15556|-0.21789|-1257.648047|1.5482|526.0|6279.0
41_a18|0.0|0|0.0|0.0|0|7.03438793|1.251176562|0.115127295|-0.007587553|1|0.038034188|-0.089781154|-0.500778516|-0.0034878|10.9470117|0.0212700929999999|0|0|-0.0091068809999999|0.759941674|0.733589101|-0.032217299|0.745631286|0|-0.1020290859999999|0.009550224|-69.94639412|6.547189171|347.42621339999994|0.2650611539999999|-0.037381065|-41.89408289|0.903239484|-47.95199341|65.83786886|-25.62671923|76.49358329|1491.296991|-17.56848637|8.787657952|17.13823195|-1089.246155|28.37200951|0.006896617|1.0|1.0|1.0|3.0|4.07|18.0|-8.38|3.26|2.7|99.28|2.0|1.0|141.34|0.0|1.0|6.0|-5.56|34.0|3.0|452.55|0.0|1.0|2.76e-06|0.00125|9.49e-06|0.0042899999999999|4.18e-09|3.2123|7.34|3.2123|-1454.374793|736.59|385.97|482.0|385.97|576.83|482.0|-0.1319|-0.1814599999999999|-1454.045308|2721.0|369.0|6433.0
6e_a40|0.0|0|0.0|0.0|1|8.421342866|0.604892975|0.128035402|-0.0148450439999999|0|0.039160494|-0.15110197|-0.69771706|-0.0026177839999999|10.30179954|-0.205140551|2|2|-0.037027769|0.685858263|0.8361555479999999|-0.011405885|0.648802794|1|-0.107312598|0.015875595|-70.52033811|10.43262695|185.1473293|0.25379524|-0.04873174|-50.27304895|0.866991176|-46.34235117|84.95203628|-32.02400144|80.95296505|3854.417113|-21.04453212|6.972949117000001|12.49434084|-904.9148811|36.93694043|0.012858969|1.0|0.0|1.0|1.0|3.98|14.0|-4.63|5.02|3.72|173.43|2.0|2.0|125.15|1.0|2.0|5.0|-7.76|30.0|5.0|476.98|0.0|1.0|1.74e-08|8.31e-06|2.6e-06|0.00124|2.35e-05|2.9549|8.35|2.9549|-2831.191706|671.95|419.59|0.3625|419.59|537.07|0.3625|-0.1195799999999999|-0.2164|-2831.048968|11.5248|18.0|7.7447
7_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.60501656|0.198126776|-0.008855374|2|0.03757716|-0.047419994|-0.327648836|-0.007540435|10.3116226|0.030246987|1|1|0.036673175|0.881253042|0.790667152|-0.224253635|0.773152968|1|-0.1034274319999999|0.009708941|-51.18177092|4.804535747|230.9407974|0.217705402|-0.036877402|-23.61864737|0.7992146109999999|-25.32764885|55.15105143|-18.2490344|55.98630667|1952.029549|-9.030659289|5.198046584|8.644978051|-307.0424158|22.83370969|0.0149999089999999|1.0|1.0|1.0|1.0|3.02|21.0|-7.48|4.96|4.66|92.93|1.0|0.0|95.5|0.0|1.0|2.0|-5.44|23.0|3.0|338.81|0.0|1.0|3.67e-06|0.00124|1.34e-05|0.00455|3.28e-08|5.8849|3.09|3.4435|-1731.7341420000002|522.73|360.06|0.1926|210.68|362.61|0.1262|-0.14816|-0.21219|-1731.651178|3.9813|1023.0|5.9901
21_a47|0.0|1|0.0|0.0|1|6.86171134|1.408713027|0.072733799|-0.010650348|2|0.037801932|-0.034419528|-0.511216716|-0.006808306|10.95058272|0.057225853|1|1|-0.277479519|0.612295986|0.826796636|-0.080213904|0.591185263|1|-0.082614966|0.022739546|-46.63227351|12.83540744|34.75044485|0.29417845|-0.033866638|-30.34731959|0.6448452960000001|-26.32173133|70.10126935|-19.11612865|59.46768095|1402.202743|-10.79015808|7.071346534|13.17102891|-485.55711339999993|29.64451905|0.028943339|0.0|1.0|1.0|2.0|3.29|21.0|-7.7|2.94|4.93|84.73|1.0|0.0|104.49|0.0|1.0|6.0|-4.44|29.0|6.0|394.38|0.0|1.0|3.6e-05|0.0142|4.84e-05|0.0191|1.98e-08|3917.0|4.43|3917.0|-1375.061089|583.37|316.53|0.2249|316.53|441.93|0.2249|-0.16158|-0.2249699999999999|-1374.914223|4.9172|5.0|8.3
17b_a50|0.0|1|0.0|0.0|2|7.934155233999999|1.348984601|-0.145258626|-0.002181823|1|0.032052154|0.035558152|-0.144000296|0.012409091|10.94500663|-0.15040528|2|2|-0.357011777|0.7715057479999999|0.7621727979999999|-0.1585336269999999|0.748900413|1|-0.047785496|0.0128994089999999|-33.25475672|8.976922737999999|9.9094658|0.068150817|-0.02681014|-36.59177249|0.803386523|-23.14256283|59.65808461|-18.65764227|42.23167946|1948.148592|-12.98417734|8.324966952|16.11918162|-805.0189948|23.22374317|0.010169967|1.0|1.0|1.0|0.0|4.17|20.0|-7.54|4.18|4.92|51.77|3.0|0.0|131.39|0.0|1.0|8.0|-4.75|32.0|4.0|426.56|1.0|0.0|1.7899999999999998e-05|0.00763|1.22e-05|0.0052|2.87e-08|4.2447|3.77|4.0418|-1337.1910779999998|752.09|306.75|0.1817|292.09|647.75|0.1758|-0.16699|-0.19879|-1336.899093|8.4096|122.0|6.9136
14p_a23|0.0|1|0.0|0.0|2|7.423568444|1.197963748|0.044380583|-0.005975594|2|0.045165485|0.041987653|-0.310730878|0.009895793|10.31321773|-0.053921569|2|2|-0.131709531|0.708395022|0.799506006|0.099883916|0.669357479|1|-0.063033628|0.0221104079999999|-42.52653933|14.91710363|40.58186569|0.076544251|-0.033660197|-36.77082544|0.751638299|-28.69113861|67.36602512|-22.70933393|57.44364296|2170.5738260000003|-15.32117727|9.014073839|16.84664803|-735.4165088|30.21311441|0.0190667019999999|0.0|1.0|1.0|1.0|3.48|26.0|-7.47|3.4|3.89|128.81|1.0|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|436.49|0.0|0.0|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.39e-08|3.5752|3.29|3.5752|-1722.181612|699.61|346.79|0.3802|346.79|573.24|0.3802|-0.14774|-0.2382|-1721.994023|9986.0|3.0|8.5302
