molecula|SddssS|n9FaHRing|n9FaRing|SssssC|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
14r_a23|0.0|1|1|0.0|-0.006323791|-0.06921746|0.045277778|0.7087588690000001|0.007671236|-0.079935667|10.31321824|2|0.0075222369999999|0.033038452|-0.17267308|2|0.616699629|0.7837821840000001|0.03753491|-0.1050445769999999|0.5935522360000001|-0.062618931|-0.085881409|0.375360556|0.019185345|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|66.31173073|52.67940305|2945.137191|-1106.098986|2306.754114|-15.15517566|7.555307147000001|14.15357616|0.873329024|136.37788909999998|-712.2932561000001|29.85706563|1403.282085|599.5697147999999|0.0|1.0|0.0|3.06|0.05|26.0|3.78|4.58|2.0|120.24|0.0|1.0|5.0|31.0|429.47|0.0|0.0|0.0|2.66e-06|7.73e-06|0.0|0.0|2.14e-08|9.18e-06|-0.06842|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|389.92|0.2346|208.71|513.71|-0.15536|-0.22378|0.02296354|8.8722|5.0|8.2684
4b_a49|0.0|0|0|0.0|-0.0074627159999999|-0.077626337|0.036555556|1.645329244|0.001769804|-0.033486358|10.92776533|1|0.002557204|-0.10158752|-0.089371493|2|0.720824193|0.798826417|0.005818676|0.049923437|0.6967593559999999|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|9.138717999|64.87087098|0.645330839|-1.534835437|-34.74338731|71.2971749|71.30114509|2708.998101|-944.6104994|1701.832352|-11.62716177|7.588962922|14.53457293|0.915225186|218.2802175|-581.3580885|29.27523192|1463.761596|600.3287567000001|1.0|1.0|1.0|3.1|0.22|21.0|3.71|3.26|1.0|112.36|0.0|1.0|6.0|30.0|400.43|0.0|0.0|1.0|0.000155|0.000132|0.0|0.0|8.91e-08|3.570000000000001e-05|-0.06731|3.56|3.7413|-1333.063439|-1333.026419|664.86|1121.45|331.39|0.2856|267.08|509.78|-0.15635|-0.22366|0.03702033|2.2306|79.0|7.1024
17b_a25|0.0|0|0|0.0|-0.004368141|-0.002108117|0.042843137|1.968416259|0.005120507|-0.100018134|10.93106294|1|0.005244553|-0.044260194|-0.073994564|2|0.653180996|0.780221059|0.068812225|0.029728702|0.636746066|-0.068207754|-0.079392561|0.410780725|0.015879547|12.04068508|99.61874923|0.1178296009999999|-0.029249891|-45.64634114|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|63.75929319|3100.8813760000003|-1264.189524|2514.295488|-16.81707305|9.700133933|18.52147096|0.909403632|208.6205329|-958.573164|30.59704545|1744.031591|832.226697|1.0|1.0|1.0|3.25|0.11|27.0|4.88|5.18|2.0|135.78|0.0|0.0|7.0|35.0|458.51|0.0|0.0|1.0|4.75e-06|8.59e-06|0.0|0.0|9.08e-11|4.16e-08|-0.05531|5.89|3961.0|-1483.873254|-1483.830524|781.08|1329.35|313.02|0.4635|228.6|654.18|-0.16408|-0.21939|0.04272963|5.2142|101.0|6.9957
16_a3|0.0|0|0|0.0|-0.010031024|-0.186717242|0.045993266|1.614080058|-0.010377537|-0.013328983|10.31163046|1|-0.008409607|0.069124437|0.008045619|2|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|-0.108919585|-0.100138414|0.252612735|0.012203576|6.027544549|248.6415425|0.302520871|-0.041233465|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|59.82469895|2184.788331|-692.4398741|1290.305313|-10.05903863|5.780331402000001|11.22152755|0.941329444|84.12292796|-342.00731349999995|24.54661368|834.5848652000001|328.71459869999995|1.0|1.0|1.0|2.59|0.0|21.0|4.74|4.57|0.0|90.44|0.0|1.0|2.0|23.0|322.36|0.0|0.0|1.0|1.05e-05|3.2200000000000003e-05|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|384.94|0.3866|384.94|368.22|-0.13195|-0.2029|0.02847445|3613.0|42.0|7.3768
18b_a30|0.0|0|0|0.0|-0.006947027|0.0075638519999999|0.041767677|0.0|0.003099827|0.016709918|10.31163838|1|0.0036417359999999|-0.072825879|-0.090115975|1|0.80330079|0.822401103|0.022695194|-0.089945913|0.760234689|-0.078751666|-0.09536285|0.413791511|0.019880184|13.14992762|77.65678625|0.130659636|-0.036237883|-41.72392601|8.698138813|0.0|0.759715688|-1.811894154|-34.45606603|75.30642440000001|65.24093056|2915.383182|-1198.493811|3057.267112|-15.85509189|7.513189589|13.0644231|0.7388650920000001|158.9382363|-792.7545943|31.55111394|1577.555697|666.0036144999999|0.0|1.0|0.0|0.0|0.13|17.0|3.87|2.49|2.0|131.99|0.0|1.0|5.0|31.0|423.49|0.0|0.0|0.0|3.23e-06|1.57e-05|0.0|0.0|2e-07|8.47e-05|-0.06142|3.64|3.5256|-1668.034279|-1667.995173|697.37|1178.08|351.66|0.3576|351.66|563.55|-0.14385|-0.2052699999999999|0.03910602|6.5037|25.0|7.6003
7f_a8|0.0|0|0|0.0|-0.005338193|-0.073219554|0.044814815|0.0|0.00112124|-0.087673259|10.94343485|1|0.00084936|0.09329746|0.141285105|0|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.507325475|-0.091890536|-0.08790841|0.3155671539999999|0.0138113419999999|7.858266077000001|53.09327646|0.229770733|-0.040738044|-28.45850692|4.471132824|55.49953831|0.880922225|-1.670259798|-29.74763659|55.85651025|60.14140162|2534.956113|-950.3309426|1854.738581|-13.18808857|7.704280774|14.04331892|0.822794279|67.75191165|-540.7116315000001|26.31197491|1078.790971|446.5544107|0.0|1.0|0.0|3.23|0.0|23.0|5.52|5.49|2.0|101.89|0.0|1.0|3.0|28.0|373.35|0.0|0.0|1.0|2.09e-06|3.16e-06|0.0|1.0|3.5e-09|1.31e-06|-0.07492|6.81|3.4810000000000003|-1285.196168|-1285.168078|584.99|991.61|356.17|0.3536|324.68|495.55|-0.14506|-0.21998|0.02809022|11.6137|35.65|4.4479
12aa_a30|0.0|0|0|0.0|-0.008848121|-0.028524865|0.043854875|0.0|0.003529389|0.059360681|10.31162784|1|0.005111479|-0.023695642|-0.207153446|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.794193541|-0.078042288|-0.101368383|0.418522684|0.030906491|21.58471858|55.0567406|0.1873486869999999|-0.033789461|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|91.51563481|76.08850600000001|3115.249471|-1345.094532|2455.130164|-16.48066156|8.65813938|16.21199661|0.872457337|257.8730361|-939.3977091|37.41227352|2132.499591|792.3440337000001|0.0|1.0|1.0|0.0|0.21|17.0|3.94|2.63|2.0|140.26|0.0|1.0|7.0|33.0|458.54|0.0|0.0|0.0|2.47e-06|9.94e-06|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04966|3.34|3.4642|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|238.78|605.07|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.0|8.1135
12f_a40|0.0|0|0|0.0|-0.006206277|-0.015621373|0.040501792|0.807254372|0.008525796|0.108909202|10.31197207|2|0.006841832|0.115814835|-0.054891771|0|0.679527138|0.777316288|-0.160218113|-0.271493213|0.605644757|-0.067004323|-0.082198664|3.43e-05|0.021549915|11.90644165|62.72992556|0.090006088|-0.032879466|-25.09213464|6.57837176|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|48.92668311|2383.68369|-635.8127312999999|628.5604981|-10.03685385|8.404802652999999|16.49362536|0.962404834|148.3785764|-351.2898849|24.83590915|869.2568204|384.1423925|0.0|1.0|0.0|3.61|0.06|20.0|5.35|5.44|2.0|98.25|0.0|1.0|3.0|24.0|376.26|0.0|0.0|1.0|2.66e-07|1.02e-06|0.0|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.359379|-2212.348599|572.63|951.55|436.97|0.4348|286.25|487.85|-0.11765|-0.19526|0.01077929|4.8562|0.38|6.4202
1a_a5|0.0|0|0|0.0|-0.001785522|0.009305578|0.021346801|0.0|0.005921049|-0.132197351|10.9502215|0|0.00549829|-0.123867037|0.114184614|2|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.808272639|-0.071887159|-0.075618812|0.3602068089999999|0.008036994|4.047117885|83.60943679|0.166361767|-0.027665419|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|40.24669785|1940.139869|-571.1804334|902.6910106|-7.015226132|6.199179484|11.38004491|0.835734058|138.1496441|-287.62427139999994|19.19815378|787.1243051|403.543273|1.0|0.0|1.0|0.0|0.16|18.0|3.08|1.42|0.0|93.49|0.0|1.0|3.0|23.0|298.34|0.0|1.0|0.0|0.00253|0.000365|0.0|0.0|7.13e-08|2.13e-05|-0.1040099999999999|2.85|2.8332|-951.1394906|-951.110826|531.02|882.1|437.61|0.2109|265.45|386.8|-0.12226|-0.2262699999999999|0.028664612|6.7017|107.0|6.9706
14f_a23|0.0|1|1|0.0|-0.006791105|-0.027380305|0.04255787|0.745818086|0.010561248|-0.0555907109999999|10.3132176|2|0.010508236|0.101910723|-0.199540201|2|0.756252127|0.796412133|0.070514687|-0.06885759|0.71381683|-0.059927056|-0.084419703|0.2096108239999999|0.027134452|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|58.85981824|3014.916135|-1084.401604|2322.5224120000003|-14.37516058|8.124287407|15.58565565|0.918402793|225.9578225|-733.1331894|31.93672236|1628.77284|683.7405759|0.0|1.0|1.0|3.61|0.09|26.0|3.42|4.03|2.0|126.78|0.0|1.0|6.0|32.0|441.51|0.0|0.0|0.0|2.32e-06|9.57e-06|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|3.23|3.5753|-1744.452086|-1744.429532|711.98|1210.19|346.78|0.2462|213.09|572.35|-0.1458|-0.21743|0.02255331|9.1089|2.0|8.6459
14a_a10|0.0|0|0|0.0|-0.002047597|0.0437538159999999|0.035660377|2.070512208|0.011509975|-0.045759336|10.92970798|1|0.012272222|0.042968756|-0.344811314|2|0.76857495|0.7348225290000001|-0.011977878|-0.007680215|0.740051323|-0.044416218|-0.070610745|0.43555903|0.0135610389999999|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|7.140714112|134.15514270000003|0.542015878|-1.270993412|-23.38784787|67.14248252|42.07091945|3075.550631|-922.2903058|1774.8853399999998|-9.988888957|10.0292632|18.88856367|0.8833450959999999|332.3339934|-669.2555601|25.39690722|1701.592784|1003.968547|1.0|1.0|1.0|4.4|0.39|21.0|4.16|3.36|1.0|146.76|0.0|1.0|7.0|35.0|468.59|0.0|1.0|0.0|6.159999999999999e-05|1.58e-05|0.0|0.0|6.55e-09|3.07e-06|-46.0|2.25|3802.0|-1489.655581|-1489.803158|800.01|1380.89|326.1|0.2835|222.16|645.26|0.2422099999999999|0.19621|-0.14757681|4.8004|74.0|7.1308
12s_a36|0.0|0|0|0.0|-0.007059109|-0.045035034|0.042804233|0.0|0.002951176|0.0056370119999999|10.95352614|1|0.003962098|0.063448144|-0.1763783589999999|1|0.90414347|0.8060798779999999|-0.118671653|-0.086791463|0.856274847|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|12.55883918|110.6090028|0.169662191|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-1.901015959|-30.06529118|76.34126108|59.13914165|2710.355028|-1227.012177|2294.468358|-14.94294208|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|30.69639722|1626.909053|662.0530478999999|0.0|0.0|0.0|0.0|0.17|17.0|3.24|2.19|1.0|128.72|0.0|1.0|5.0|30.0|395.46|0.0|1.0|0.0|6.929999999999999e-05|5.05e-05|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|319.95|523.72|-0.15559|-0.20467|0.03416928|8.7738|9.0|8.0458
34_a47|0.0|1|1|0.0|-0.004157676|-0.064842466|0.03522792|1.741433543|0.003530307|-0.043634386|10.98214103|1|0.0047106|-0.208989427|-0.317014709|3|0.62974551|0.833786184|0.046668352|0.128336294|0.609110565|-0.061957581|-0.090141168|0.437215023|0.019723558|10.92238452|31.17423189|0.1739443389999999|-0.029348287|-27.64315244|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|45.23285281|2371.236125|-698.8490993|918.6458674|-9.000096143|7.066583143|12.96364153|0.834499257|191.6093987|-387.0041342|24.85087647|1068.587688|439.9906467|1.0|1.0|1.0|3.0|0.16|21.0|3.34|4.52|0.0|99.09|0.0|1.0|4.0|26.0|348.38|0.0|1.0|1.0|0.000267|0.000125|0.0|0.0|3.36e-08|1.17e-05|-0.0545|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.2309|294.66|436.88|-0.16086|-0.21536|0.03084502|6.2235|2.0|8.7
15c_a10|0.0|0|0|0.0|-0.002218445|0.040869377|0.034807692|2.063253638|0.01143745|-0.1036030219999999|10.92970798|1|0.012271987|-0.101214571|-0.35845963|2|0.7655272009999999|0.7351096359999999|-0.03167553|0.022187689|0.733973277|-0.046967376|-0.072537853|0.418835517|0.014703076|10.2013281|65.41494073|0.095541483|-0.019267867|-34.91899195|7.077912953999999|136.2098503|0.528228415|-1.233143495|-22.60962187|66.5866765|42.7883594|3012.018586|-855.5829431|1817.047455|-9.275357237|8.639636218|15.6886947|0.8158976029999999|327.3258326|-593.6228632|25.30814911|1619.721543|924.9341455|1.0|1.0|1.0|4.09|0.37|21.0|3.77|2.97|1.0|141.96|0.0|1.0|6.0|34.0|454.57|0.0|1.0|0.0|0.0001419999999999|2.68e-05|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|3.6709|-1450.241475|-1450.500669|762.21|1318.35|337.75|0.3939999999999999|221.75|595.63|-0.14739|-0.19463|-0.25919486|4.8283|0.1|7.0
4S4l_a46|0.0|0|0|0.171853072|-0.004736212|-0.075241716|0.049498645|0.0|0.0066560469999999|-0.060895366|10.94631401|1|0.006162668|-0.1012114369999999|0.010799648|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.7936534740000001|-0.090807851|-0.084663086|0.213675946|0.007140583|3.888872426|178.19783940000002|0.105217893|-0.029881089|-25.11158939|2.117940478|0.0|0.877939134|-1.523935543|-26.93416438|49.6055056|53.34424204|2166.052483|-829.959026|1744.8220399999998|-8.862913904|5.668394116|10.68377935|0.884798257|66.47624804|-452.0086091|18.5362581|945.3491632|579.2365607|1.0|1.0|1.0|3.19|0.36|17.0|4.64|5.02|1.0|105.77|0.0|1.0|3.0|26.0|347.45|0.0|1.0|1.0|5.25e-06|7.78e-06|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.02015|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.2586|234.25|500.66|-0.17632|-0.19647|0.02696794|2.8473|261.0|6.5834
12z_a30|0.0|0|0|0.0|-0.008819424|-0.026703371|0.040566449|0.0|0.003529389|0.018796341|10.31162784|1|0.005111479|0.05890953|-0.207153446|1|0.8397577820000001|0.809127478|-0.02232319|-0.077335468|0.794193541|-0.071429418|-0.107776943|0.315493739|0.030875938|21.47520633|54.40462246|0.167079923|-0.034034824|-52.13870496|14.93669572|0.0|0.630839856|-1.939984979|-34.55504699|95.20867045|71.1566605|3112.622632|-1349.321859|2435.831516|-16.464854199999998|8.071510779|15.74641625|0.950863559|256.7627363|-938.4966892|37.52507564|2138.929312|792.3440337000001|0.0|1.0|1.0|0.0|0.21|17.0|3.94|2.63|2.0|140.26|0.0|1.0|7.0|33.0|458.54|0.0|0.0|0.0|2.47e-06|9.94e-06|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04679|3.34|3.4438|-1804.814868|-1804.785911|739.33|1266.9|360.02|0.1855|257.96|580.6|-146.0|-0.19279|0.02895763|7.2113|44.0|7.3615
35_a18|0.0|0|0|0.0|-0.00622005|-0.020425504|0.03531746|0.0|-7.44e-05|0.027469086|10.94702087|0|0.00113101|-0.104482176|-0.117857059|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.7277482059999999|-0.081822342|-0.084219749|0.3888901179999999|0.008853796|6.525195505|118.7214377|0.199234055|-0.033440195|-45.74482543|4.809030636|74.92670772|0.874573807|-2.273933228|-44.44264921|67.9315105|66.82777970000001|3038.429834|-1675.875389|1761.858479|-18.16338657|9.184536969|17.18442554|0.87101708|92.43836482|-1235.110287|28.17969862|1916.219506|1056.535856|1.0|0.0|1.0|0.0|0.3|18.0|4.13|3.35|3.0|151.05|0.0|1.0|8.0|36.0|480.6|0.0|0.0|1.0|8.629999999999999e-07|2.96e-06|0.0|0.0|2.81e-10|1.35e-07|-0.04879|8.09|3.2146|-1533.002975|-1532.976969|796.47|1400.62|385.69|0.4981|385.69|657.07|-132.0|-0.18079|0.02600607|2.7788|24.0|7.6198
14_a15|0.0|0|0|0.0|-0.006678826|-0.0455566929999999|0.037073171|0.0|0.001740635|-0.053931584|10.9597359|0|0.0034254209999999|-0.051908601|-0.184255041|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7933685340000001|-0.063809873|-0.0917424269999999|0.7461324029999999|0.014672137|9.403293601|92.51564418|0.112910954|-0.032888795|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|-26.20964538|68.59458198|50.29869851|2612.691478|-1117.1473460000002|2731.841165|-13.50893838|6.040010666000001|10.18067005|0.685538423|147.2072638|-715.9737342999999|27.36334635|1450.257357|673.7288405|1.0|0.0|1.0|3.72|0.12|24.0|5.32|6.3|2.0|119.95|0.0|1.0|6.0|30.0|397.47|1.0|0.0|1.0|5.99e-07|1.47e-06|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|1177.14|342.41|0.3131|278.5|584.18|-0.14997|-0.18379|0.03885834|5.0894|0.03|7.5229
17a_a50|0.0|1|1|0.0|-0.002225436|0.009691515|0.034142512|2.189373662|0.012510153|-0.0979202769999999|10.94500663|2|0.012893333|-0.178162528|-0.3891730779999999|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.732114362|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-1.570517366|-19.25896309|58.69900789|38.54872522|2644.4486420000003|-1022.84584|1799.721631|-11.89568886|8.087984548|15.76161018|0.948768582|136.82673369999998|-666.1585759999999|23.12299308|1294.887612|719.3470265|1.0|1.0|1.0|3.29|0.29|20.0|3.39|4.14|1.0|121.78|0.0|1.0|6.0|30.0|398.5|0.0|1.0|0.0|0.000102|3.61e-05|0.0|0.0|1.75e-07|6.97e-05|-0.03196|3.08|4.0477|-1258.566007|-1258.540058|705.96|1204.79|306.31|0.1817|291.88|616.93|-0.16724|-0.1992|0.02594911|8.2991|85.0|7.0706
11a_a31|0.0|0|0|0.0|-0.02376325|-0.259732443|0.044949495|0.0|-0.022093578|-0.1217573119999999|10.31170041|2|-0.017433557|-0.149933348|-0.1829166189999999|0|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.819138461|-0.151872243|-0.161027639|0.271818874|0.041435152|20.91187076|258.8577775|0.513245044|-0.056833284|-41.01552988|10.55399384|71.03772901|0.735254945|-1.932331673|-38.68354874|97.23036756|97.560141|2288.9694010000003|-975.2267888|1769.346573|-14.47606937|5.791411901|10.5643234|0.8241360790000001|133.6139513|-492.1863586|39.01114987|1326.379096|302.14325319999995|0.0|1.0|1.0|2.16|0.13|16.0|3.93|2.94|0.0|83.12|0.0|2.0|3.0|23.0|329.33|0.0|0.0|1.0|1.5399999999999998e-05|0.000161|0.0|0.0|2.22e-05|0.00731|-0.05074|3.97|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|325.92|407.76|-0.15515|-0.20589|0.04099365|8.9667|0.19|6.7212
4l_a46|0.0|0|0|0.171853072|-0.004736212|-0.075241716|0.049498645|0.0|0.0066560469999999|-0.060895366|10.94631401|1|0.006162668|-0.1012114369999999|0.010799648|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.7936534740000001|-0.09094885|-0.085194597|0.291762764|0.00657916|3.721888783|177.7681018|0.107841373|-0.030068681|-27.26452605|2.10550531|0.0|0.883450801|-1.533502748|-29.10603933|51.66342604|55.17245545|2165.620022|-867.5160294|2087.583804|-9.6227739|5.80829255|9.833034117|0.692930243|65.93290984|-490.7614689|19.25417715|981.9630347|579.2365607|1.0|1.0|1.0|3.19|0.36|17.0|4.64|5.02|1.0|105.77|0.0|1.0|3.0|26.0|347.45|0.0|1.0|1.0|5.25e-06|7.78e-06|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.99|4.4542|-1092.745692|-1092.71063|612.39|1057.06|278.36|0.2504|229.55|526.77|-0.18567|-0.20351|0.03506136|3.7624|98.0|7.0088
8d_a8|0.0|0|0|0.0|-0.0111144189999999|-0.155313194|0.042323232|0.0|-0.00267541|-0.077977198|10.94649761|1|-0.001038264|0.111668404|0.025642021|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.734212688|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|18.28507531|57.93693239|0.306707511|-0.03820405|-43.86958028|11.92454747|92.49576602|0.675359878|-2.063018716|-45.62337399|86.29065071|88.24385833|2863.968296|-1345.390391|2093.380666|-16.2479927|7.507839835|14.52777156|0.935013517|211.7129122|-877.3916055999999|36.89090464|1992.108851|682.0472537|0.0|1.0|1.0|2.92|0.12|23.0|3.93|3.32|1.0|121.1|0.0|1.0|6.0|32.0|430.46|0.0|0.0|0.0|1.24e-05|3.4200000000000005e-05|0.0|0.0|2.38e-08|1.03e-05|-0.0600299999999999|6.22|3.2963|-1447.595474|-1447.559429|690.78|1185.65|376.13|0.3|265.12|572.21|-0.13754|-0.19757|0.03604461|7.5674|18.61|4.7303
12z_a36|0.0|0|0|0.0|-0.007671785|-0.010732275|0.041767677|0.0|-0.000143196|-0.010881947|10.95429182|1|0.001194592|0.066366917|-0.175397741|1|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0.8212311840000001|-0.081592361|-0.102674964|0.492335362|0.023371488|15.50078625|114.3931487|0.165209595|-0.036238222|-45.16471514|10.28066212|15.59091678|0.712682362|-1.848149347|-35.89088901|83.07227002|69.61568586|2841.692299|-1225.757112|2451.657399|-15.940487699999998|8.016303367999999|14.78435842|0.844286292|190.5590792|-812.9648725|33.72393432|1719.920651|642.3830552000001|0.0|0.0|0.0|0.0|0.13|17.0|2.75|1.76|1.0|128.47|0.0|1.0|5.0|31.0|406.44|0.0|0.0|0.0|0.000101|0.000113|0.0|0.0|2.21e-07|8.97e-05|-0.05642|2.98|3.8969|-1325.195958|-1325.157504|686.33|1153.7|318.16|0.4423|318.16|539.36|-0.1575|-0.2139199999999999|0.03845474|6.5892|5.0|8301.0
1d_a5|0.0|0|0|-4.455320158|-0.006252818|-0.308010841|0.030074074|0.0|-0.0012491689999999|-0.2261588939999999|10.94437658|1|-0.000700145|-0.389011185|0.004923698|2|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0.513260607|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.0|0.770504115|-1.465632167|-25.80622135|56.83734591|52.05055075|2481.822293|-791.897671|1172.890724|-10.69678217|6.116537519|11.5640749|0.89062437|123.9992274|-427.8712868|25.69414151|1027.76566|403.396385|1.0|0.0|1.0|2.19|0.05|23.0|5.48|6.37|2.0|95.49|0.0|1.0|4.0|27.0|366.34|1.0|0.0|1.0|1.6100000000000002e-05|1.0800000000000002e-05|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|3.58|4.6112|-1288.340378|-1288.306458|567.04|951.63|268.88|0.2805|254.46|414.59|-0.18991|-0.23519|0.03392008|5.3765|9333.0|5.03
4m_a46|0.0|0|0|0.16407746|-0.000686578|0.051308728|0.041865079|0.0|0.011122528|-0.142061192|10.94319657|1|0.010359417|-0.487230027|-0.029022201|1|0.615482006|0.747676221|-0.099662698|0.011235955|0.626578283|-0.067320375|-0.0672468|0.373463876|0.010905551|5.74716122|6.161736337000001|0.051026123|-0.0224155999999999|-18.67596877|3.028720082|35.77391986|0.733236381|-1.008702005|-18.69640205|41.88525631|41.22460182|2133.331634|-531.5800101|1639.260563|-6.225322922999999|5.329061873000001|9.923886653|0.8622201970000001|140.5828543|-280.1395315|16.11061509|724.9776792|486.9589609|0.0|1.0|1.0|2.9|0.29|17.0|4.25|4.63|1.0|98.69|0.0|1.0|2.0|25.0|328.41|0.0|1.0|1.0|2.99e-05|2.68e-05|0.0|0.0|1.31e-07|4.31e-05|-0.04808|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|285.18|0.2465|205.21|468.63|-0.18308|-0.23116|0.02920209|5.2326|1288.0|5.8901
12ag_a36|0.0|0|0|0.0|-0.008085448|-0.084341564|0.043848238|0.0|-0.002526241|0.0070889269999999|10.96052849|1|-0.000673716|0.135431487|-0.217394466|1|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.698414933|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|12.70005599|85.84609192|0.253169906|-0.038937089|-43.02381535|8.009946323|0.0|0.758897371|-1.946854457|-32.81436052|80.40643223|64.72839664|2773.9654530000003|-1227.884327|2305.164626|-15.48857353|7.849377942|15.13240062|0.927847116|152.06382680000002|-774.4286762999999|32.35969377|1617.984688|595.8790650000001|0.0|0.0|0.0|0.0|0.14|17.0|3.13|2.44|1.0|123.71|0.0|1.0|5.0|30.0|399.42|0.0|1.0|0.0|0.000129|6.96e-05|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.41|3.7117|-1332.185403|-1332.151245|658.68|1112.68|334.04|0.4286|318.79|507.72|-0.15227|-0.20713|0.03415856|7.5405|17.0|7.7696
