molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|PPSA1|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
3c_a12|0.0|0|0|0|0.0|0.0|0|1|1|0.610140703|0.0|0.06235058|-0.009252756|4.59511985|-0.058516436|-0.379362977|-0.003879878|-0.008931246|-0.056537396|1|1|-0.001825446|-0.211367878|1|0.923855679|0.826033688|-0.0461654159999999|0.888353608|0.859899236|0|0.843855494|-0.071719601|-0.099327724|0.242114395|-36.28720467|-50.25579322|6.688634392000001|73.9854678|0.156144506|79.00277721|-0.033980537|3.384177297|0.0|61.16334136|42.97583906|426.9566009|-653.3253118|1139.340748|148.9927848|24.36878988|-207.9738085|380.2468615|1.0|1.0|1.0|3.94|2.78|0.12|-6.78|4.01|2.25|78.41|1.82|0.0|98.16|1.0|-4.22|23.0|-6.18|0.0|0.0|1.0|0.0194|0.0318|2.91|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|2.56|3.5862|-1327.498519|-1327.471862|345.72|0.4687|311.14|0.43415|0.68067|-1327.351991|0.1193|-0.14572|0.02665687|-1327.4004710000002|2.3061|7699.0|7699.0
3_a3|0.0|0|0|0|0.0|0.0|0|0|0|0.605000514|0.0|0.159413311|-0.010040064|5.283203728999999|-0.114647585|-0.3413621639999999|-0.007818326|0.0483259979999999|0.069435247|2|2|-0.006362643|0.081380229|1|0.913546349|0.8083172479999999|-0.082619043|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|-48.91675544|-45.05306124|5.753894372|228.5396864|0.246193521|112.2682304|-0.035057023|2.623868963|75.88125246|55.67251784|54.67064981|343.74795510000007|-495.58367360000005|1349.6286710000002|136.8031103|22.83783244|-182.4099648|302.8386149|1.0|1.0|1.0|3.11|2.39|0.0|-6.15|5.0|4.07|121.17|1.41|0.0|88.36|1.0|-5.48|21.0|-5.88|0.0|0.0|1.0|0.00103|0.0126|3.26|0.0|7.009999999999999e-07|0.000218|-0.0637|1.92|3.3475|-1592.904586|-1592.873593|370.38|0.2383|212.09|0.29441|0.69206|-1592.792349|0.0851|-0.14599|0.03099295|-1592.839065|2.8045|5.93|5.93
12a_a5|0.0|1|0|0|2.981252568|0.0|0|1|1|1.338814635|0.0|-0.256282289|-0.00166971|5.209486153|0.043132749|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|1|0.008649556|-0.093973419|2|0.762866363|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|0.894590896|-0.058605038|-0.067680123|0.337539208|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|-0.026030816|3.0925714930000003|0.0|50.40529807|41.04680832|549.7500455|-831.8249311000001|899.5599904|155.6073368|21.42066499|-303.31208710000004|650.3600841|1.0|1.0|1.0|3.06|2.96|0.21|-8.83|5.12|4.26|57.7|2.17|0.0|119.38|1.0|-4.27|29.0|-6.23|0.0|1.0|0.0|0.0205|0.00977|3.38|0.0|1.4800000000000003e-09|5.660000000000001e-07|-0.04076|2.91|4.1610000000000005|-1202.02622|-1201.990542|297.97|0.4794|264.55|0.50831|0.67169|-1201.750315|0.0296|-0.17152|0.03567816|-1201.8082029999998|3.9457|7.7212|7.7212
12az_a36|0.0|1|0|0|3.465535084|0.0|0|2|2|1.297042831|0.0|-0.196183836|-0.009570959|5.351858133|-0.040156368|-0.593399474|0.000482522|-0.024018255|-0.012800556|1|1|0.002872872|-0.289604649|1|0.884226781|0.812921349|-0.061924322|0.858971809|0.8350231859999999|0|0.819163613|-0.071762413|-0.10786263|0.411597359|-50.28669997|-75.58351856|24.36575918|60.11023222|0.180836387|126.71905359999998|-0.033474609|17.0740303|8.104966044|99.82512582|74.65245915|574.0196415|-1360.503334|2455.7577530000003|291.60189260000004|40.17530387|-117.53490990000002|766.4854363|0.0|1.0|2.0|4.96|0.0|0.21|-6.79|2.83|1.9|87.66|1.42|0.0|136.74|1.0|-4.11|33.0|-7.13|0.0|0.0|0.0|0.0342|0.0315|2.62|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|2.68|3.6095|-1461.990465|-1461.962459|343.5|0.4383|319.03|0.69385|0.70333|-1461.686269|0.0146|-0.14879|0.02800521|-1461.750394|7.821000000000001|7.2366|7.2366
24_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.304328602|1.225600378|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|-0.484848181|-0.0060410169999999|-0.063708635|0.071506228|1|1|-0.004514441|-0.2494728939999999|2|0.662080166|0.812650394|-0.005097239|0.875198713|0.627160379|1|0.7839491009999999|-0.075894947|-0.090995097|0.214985826|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|6.81713713|47.170683|69.27912772|54.82626523|441.2021442|-768.1729327|1239.381181|218.5873217|29.90471672|-125.6197312|457.1122177|1.0|1.0|2.0|3.14|3.12|0.05|-7.63|2.78|4.64|84.73|2.86|0.0|104.73|1.0|-4.61|28.0|-6.48|0.0|0.0|1.0|0.00975|0.0121|3.16|0.0|2.32e-08|9.22e-06|-0.06517|4.46|3.9675|-1696.105723|-1696.071577|312.5|0.2618|312.5|0.6835|0.6835|-1695.93106|0.2618|-0.16333|0.03414611|-1695.98597|3.6008|8.5|8.5
12af_a36|0.0|1|0|0|3.448611715|0.0|0|2|2|1.29704271|0.0|0.04293386|-0.00989889|5.351858133|-0.081537769|-0.6038322939999999|-0.00233752|-0.074383486|0.00146554|1|1|-0.000472698|-0.213993335|1|0.859938421|0.813346624|-0.062279009|0.8631180940000001|0.817582774|0|0.755275519|-0.082549457|-0.1054605669999999|0.154396546|-57.32748365|-73.23838519|15.22358698|89.56100543|0.244724481|169.9519197|-0.035153522|10.57220682|127.6527374|91.25505794|72.55107063|524.5103537|-1391.529319|3082.869129|229.0052411|36.42391023|-236.4517911|757.7532208|0.0|0.0|3.0|4.98|0.0|0.17|-6.93|2.38|1.65|98.3|1.49|0.0|138.06|1.0|-3.54|33.0|-7.66|0.0|0.0|0.0|128.0|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|4.5|3.2299|-1440.982935|-1440.954069|383.86|427.0|236.83|0.50179|0.70508|-1440.675702|0.0035|-0.13364|0.02886569|-1440.740243|9.4631|7.8239|7.8239
12j_a36|0.0|1|0|0|3.502198129|0.0|0|2|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|-0.41101009|0.00285431|0.039869055|-0.051080247|1|1|0.003710345|-0.133106642|1|0.906423012|0.820041835|-0.1241793309999999|0.87043328|0.855081905|0|0.852586292|-0.069970795|-0.105480639|0.362692602|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|97.35760604|-0.037113558|7.921272637|2.098786266|80.59149538|58.20533756|563.0803357000001|-1323.6049039999998|2536.987511|148.06163930000002|31.59421634|-364.314663|725.9470896|0.0|1.0|2.0|4.86|0.0|0.17|-7.05|3.33|2.61|94.5|2.51|0.0|135.47|1.0|-4.85|31.0|-6.64|0.0|0.0|0.0|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05098|3.37|3.7807|-1670.448063|-1670.420129|327.94|0.4981|238.1|0.37116|0.69967|-1670.184251|98.0|-0.15495|0.02793415|-1670.245584|8.5953|8.0|8.0
20_a31|0.0|1|1|1|3.3852303|0.0|0|0|0|0.609420757|0.0|0.0469387759999999|-0.009722467|5.733341277|-0.057200812|-0.476400874|-0.003484915|-0.020082435|-0.078213611|3|3|-0.001662219|-0.1534110109999999|0|0.788133615|0.8602874540000001|0.028036914|0.912372776|0.7507116140000001|1|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|128.1960117|-0.033537774|7.592555532|75.10345696|81.35171021|65.91404723|498.4558574|-966.7594033|1758.762093|181.2859728|29.5712685|-264.0799235|557.1050635|1.0|1.0|2.0|3.46|2.74|0.26|-7.65|6.49|4.38|140.04|1.1|0.0|110.47|1.0|-5.91|27.0|-6.39|1.0|0.0|1.0|0.000493|0.0146|3.29|0.0|2.23e-08|8.86e-06|-0.06065|4.78|3.5381|-1880.768349|-1880.734655|350.43|0.2011|350.43|0.7036600000000001|0.7036600000000001|-1880.538664|0.2011|-0.1483|0.0336943|-1880.599777|4.9218|8.0862|8.0862
4_a47|0.0|0|0|0|0.0|0.0|0|0|0|1.304464196|0.0|0.004633887|-0.008204735|0.0|-0.121159855|-0.3692130839999999|-0.007295208|0.0687047279999999|0.011775922|0|0|-0.006506051|-0.027355932|2|0.893350891|0.783871003|-0.095209424|0.84420422|0.8124901999999999|1|0.874200878|-0.07804769|-0.092556319|0.444849947|-42.46254967|-50.35610033|4.22896799|96.20929041|0.1257991219999999|68.44214684|-0.03525955|2.300808176|0.0|57.78603076|46.69151766|475.6168721|-805.6976052|1528.797085|105.2186243|23.78275706|-333.62177030000004|471.7712484|1.0|1.0|2.0|2.75|3.01|0.05|-8.79|4.83|5.71|58.04|3.1|0.0|106.52|1.0|-5.92|26.0|-4.99|0.0|0.0|1.0|0.0004379999999999|0.0008359999999999|4.96|0.0|1.61e-09|5.81e-07|-0.05606|4.44|3.73|-1509.453558|-1509.4201369999998|332.4|0.2304|214.85|0.45947|0.69157|-1509.262887|0.2221|-0.1547|0.03342033|-1509.3147789999998|5.4892|7.5|7.5
18d_a25|0.0|0|0|0|0.0|0.0|1|0|0|1.193723212|1.918453956|-0.0881447869999999|-0.0029605|4.727387819|0.024310576|-0.180590503|0.006452854|-0.070413428|0.016982601|1|1|0.0062422|-0.061965108|2|0.722349659|0.780221059|-0.03671629|0.838260077|0.696372329|1|0.937813705|-0.061527513|-0.076328248|0.278576218|-46.31109519|-57.45144813|8.39885106|70.58850837|0.062186295|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|68.15463481|54.70994625|705.8822532|-1206.480411|2625.142499|182.1982146|27.92623037|-388.2927768|883.4030667999999|1.0|1.0|1.0|3.66|3.57|0.11|-10.23|6.33|5.98|111.51|2.4|1.0|143.37|0.0|-6.26|35.0|-6.21|1.0|0.0|1.0|0.00026|0.0013599999999999|4.21|0.0|5.92e-11|2.81e-08|-0.07287|4.56|3.6392|-1806.848384|-1806.812778|340.69|0.3986|219.39|0.41694|0.6823899999999999|-1806.514606|0.0389|-0.14723|0.03560672|-1806.582751|4.3658|6.6345|6.6345
12ap_a36|0.0|1|0|0|3.4417292610000003|0.0|0|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|-0.010732275|-0.424579308|-0.000143196|-0.105824575|-0.042675894|1|1|0.001194592|-0.175397741|1|0.8707354620000001|0.832758813|-0.025198947|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.27547717|-54.21070432|-69.6632787|14.26936622|82.56761031|0.1694125169999999|111.1558165|-0.037473093|9.36249036|0.0|83.16347311|68.48007054|544.9693552|-1253.939017|2328.307856|172.00197649999998|33.32245946|-312.1212186|642.3830552000001|0.0|0.0|2.0|4.78|0.0|0.13|-6.66|2.75|1.76|92.99|1.38|0.0|128.47|1.0|-3.99|31.0|-7.08|0.0|0.0|0.0|0.0412|0.0458|2.4|0.0|2.21e-07|8.97e-05|-0.06084|2.98|3.8801|-1325.199863|-1325.159466|319.54|0.8819|252.39|0.59563|0.6929|-1324.95298|0.3982|-0.15704|0.04039655|-1325.0127220000002|9.6512|7.4949|7.4949
2_a1|0.0|0|0|0|0.0|0.0|1|1|1|1.348828131|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|1|1|0.003205156|-0.326716897|1|0.571324013|0.795932678|0.079586368|0.8571146190000001|0.5574897879999999|0|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|87.29479691|-0.026492726|2.337413146|84.54541681|43.24570924|33.45925305|367.8635872|-422.0435297|1378.496713|139.0945801|17.36508791|-176.9692239|299.6692382|1.0|1.0|0.0|2.91|2.69|0.18|-6.18|4.0|4.12|30.71|2.49|0.0|79.77|1.0|-3.06|21.0|-6.04|0.0|1.0|1.0|243.0|0.0466|2.76|0.0|6.64e-07|0.000185|-0.02966|3.31|4.0877|-920.2093796|-920.184721|303.31|0.2991|303.31|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|-0.1686|0.024658671|-920.123726|5.2754|5.2366|5.2366
14b_a23|0.0|0|1|1|0.0|0.0|2|0|0|1.197963628|3.2475997860000003|0.065240838|-0.006248709|5.351858133|-0.071396109|-0.318684138|0.007671236|-0.0644978|-0.047410593|2|2|0.0075222369999999|-0.17267308|2|0.616699629|0.793551289|-0.00399443|0.857184548|0.5935522360000001|1|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|-41.01458464|-53.44429544|13.26014776|40.76245006|0.153740341|99.66542762|-0.03508139|8.596171261|84.36242964|64.97993029|54.274732400000005|548.6057241000001|-1068.885909|2280.830615|146.2760938|29.36910744|-355.71896410000005|599.5697147999999|0.0|1.0|1.0|3.42|3.44|0.05|-7.67|3.78|4.58|105.02|3.4|1.0|120.24|1.0|-5.58|31.0|-6.31|0.0|0.0|0.0|0.00114|0.00332|3.68|0.0|2.14e-08|9.18e-06|-0.07803|3.72|3706.0|-1729.161608|-1729.139722|334.55|0.3603|334.55|0.58097|0.58097|-1728.9300010000002|0.3603|-0.15064|0.02188578|-1728.9893510000002|9.7544|8.3536|8.3536
12b_a50|0.0|0|1|1|0.0|0.0|2|1|1|1.397986833|4.058595679|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|-0.125985651|0.01164808|-0.101728189|-0.115659308|2|2|0.011790103|-0.291865836|1|0.699597776|0.804535572|0.009081884|0.8718949979999999|0.660148928|1|0.925916085|-0.045602469|-0.066155918|0.24516882|-22.92589265|-33.25880166|10.80329197|8.07905572|0.074083915|37.24447201|-0.0237482779999999|5.43117764|86.49656508|47.12729492|33.72918462|465.4891075000001|-465.6232233|1446.231761|214.5713436|20.82911679|-73.59089223|388.171611|1.0|1.0|0.0|3.31|2.45|0.11|-5.49|2.59|3.42|48.53|2.02|0.0|94.69|2.0|-3.16|24.0|-6.44|0.0|1.0|1.0|215.0|45.0|2.5|0.0|3.22e-06|0.00101|-0.02974|2.47|3.9305|-1006.664619|-1006.641541|315.44|0.2425|263.3|0.6016199999999999|0.6581|-1006.501585|0.0777|-0.16451|0.02307802|-1006.550688|5.6617|5.3242|5.3242
3g_a32|0.0|1|1|1|3.542426304|-0.047725143|0|0|0|0.60942078|0.0|0.015803466|-0.006258272|5.733341277|-0.072619634|-0.2816222539999999|0.001276735|-0.1154223269999999|-0.125170068|3|3|0.002565215|-0.133675401|0|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.786074011|1|0.887695945|-0.070213101|-0.098311343|0.273439311|-38.9071564|-54.47722347|6.647498326|42.56199385|0.112304055|62.23099889|-0.030429702|3.683575459|0.0|60.55421302|45.55465473|491.89858160000006|-708.2039051|1886.244271|110.4157723|21.05801434|-333.29803589999995|475.3634141|0.0|1.0|1.0|3.43|3.44|0.28|-7.29|7.02|5.42|110.94|2.18|0.0|102.55|1.0|-7.09|24.0|-4.9|0.0|0.0|1.0|2.88e-05|0.000915|5.02|0.0|5.08e-08|1.8e-05|-0.0535|4.13|3.5456|-1712.060085|-1712.036238|349.68|0.2859|349.68|0.70275|0.70275|-1711.865318|0.2859|-0.14715|0.02384763|-1711.919273|5.5816|7.8539|7.8539
12a_a32|0.0|1|1|1|3.442930603|0.0|0|0|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|-0.057200812|-0.463563696|-0.003484915|-0.031249617|-0.074344282|3|3|-0.001662219|-0.1534110109999999|0|0.788133615|0.845443342|-0.018578911|0.8966299409999999|0.7507116140000001|1|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|-68.06885478|10.31184223|111.9735444|0.211297677|131.7691491|-0.0308471429999999|6.430656017|62.28768050000001|81.41372467|63.52154605|491.8493928|-884.8951120999999|3030.946307|207.2244662|28.81034388|-209.1696096|557.1050635|1.0|1.0|2.0|3.45|2.85|0.26|-7.65|6.49|4.19|140.04|1.1|0.0|110.47|1.0|-6.01|27.0|-6.32|1.0|0.0|1.0|0.000389|0.0126|3.39|0.0|2.23e-08|8.86e-06|-0.05222|4.63|3576.0|-1880.771042|-1880.734215|346.71|0.2908|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|0.2908|-0.14827|0.03682626|-1880.600043|4.2371|7.6021|7.6021
16i_a32|0.0|1|1|1|3.352437091|0.0|0|0|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|3|3|-0.001202032|-0.211019184|0|0.801401734|0.836966894|0.134577711|0.8829894|0.761506727|1|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|-75.01027196|14.59730623|90.08098301|0.198505292|129.7354415|-0.036726892|9.540239197|32.3175507|88.80827938|70.6307405|523.8261846|-1200.164351|3450.514629|183.6742715|33.38593207|-286.2130831|636.0251562999999|0.0|1.0|2.0|3.75|3.16|0.3|-7.4|6.25|4.85|149.27|1.34|0.0|116.75|1.0|-7.03|29.0|-5.93|1.0|0.0|0.0|3.96e-05|0.0035|4.19|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|4.99|3.6176|-1995.307733|-1995.279632|342.72|0.2857|342.72|0.70222|0.70222|-1995.055356|0.2857|-0.14976|0.02810109|-1995.11813|4.0568|8.2596|8.2596
8c_a12|0.0|0|0|0|0.0|0.0|0|1|1|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|0.0|-0.055163114|-0.447739674|-0.004211843|-0.036504737|-0.07003012|0|0|-0.00160589|-0.370782022|2|0.905486734|0.782864175|-0.10899871|0.8425863029999999|0.845077891|0|0.840397446|-0.067004282|-0.101988384|0.239216075|-34.19075142|-52.04233846|10.00357546|83.24714315|0.159602554|81.4415307|-0.038245644|5.104595615|0.0|61.66383178|44.19432689|428.8355831|-780.6350769|1245.6132289999998|120.19586|25.52931025|-269.8853937|390.0159026|1.0|1.0|1.0|3.91|2.24|0.11|-7.14|2.81|1.59|63.06|2.02|0.0|98.07|1.0|-3.47|24.0|-6.44|0.0|1.0|1.0|107.0|0.0598|2.5|0.0|7.24e-08|2.28e-05|-0.06706|2.76|3.8341|-1022.77302|-1022.750382|323.37|466.0|284.38|0.53657|0.67318|-1022.613451|0.1355|-0.15571|0.02263772|-1022.663298|2.4806|7.3979|7.3979
40_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.420389717|1.715145925|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|-0.179798097|0.002212256|-0.038143308|0.056362705|1|1|0.003634698|-0.338113214|3|0.63155995|0.836942961|0.018609507|0.900790582|0.607650682|1|0.812233678|-0.060416547|-0.083237511|0.237173658|-32.5926343|-44.90375373|11.04737121|54.11003524|0.1877663219999999|101.2934265|-0.027052191|5.959674083|0.0|60.97203959|43.64000551|438.171933|-583.7487984|868.5333132000001|229.9974239|25.43981292|-79.47051169|388.178924|1.0|1.0|1.0|3.07|2.91|0.11|-7.08|2.96|4.04|68.52|1.52|0.0|94.28|1.0|-3.26|25.0|-6.78|0.0|1.0|1.0|183.0|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|-0.05086|2.06|3.7236|-1123.174467|-1123.144637|332.97|271.0|308.6|0.67615|0.68492|-1122.9968210000002|0.2612|-0.15231|0.02983032|-1123.049869|6.5995|8.4|8.4
11e_a5|0.0|1|0|0|2.971327032|0.0|0|1|1|1.338814635|0.0|-0.2114441819999999|-0.003208975|5.209486153|0.038643235|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|1|0.008721244|-0.147721258|2|0.77509232|0.775794895|-0.048843135|0.8215345|0.747366251|0|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|-41.64560703|-52.34653881|7.986070113999999|62.84782002|0.123241209|81.64179149|-0.0282210629999999|5.290414418|0.0|63.5644542|49.63167715|580.8135016|-1046.930776|960.0428704|184.4042616|25.90670947|-293.6467698|735.3048881|1.0|1.0|1.0|3.22|3.43|0.24|-8.95|5.03|4.29|66.93|1.83|0.0|125.71|1.0|-4.65|31.0|-6.28|0.0|1.0|0.0|0.00919|0.00782|3.56|0.0|1.13e-09|4.64e-07|-0.03808|2.91|4.1036|-1316.547103|-1316.512503|302.14|0.5347|280.64|0.66478|0.6505|-1316.239803|0.2125|-0.16751|0.03460011|-1316.301553|2.8694|7.3979|7.3979
17b_a50|0.0|0|1|1|0.0|0.0|2|1|1|1.348984601|4.35392516|-0.145258626|-0.002181823|5.82008293|0.013050204|-0.144000296|0.012409091|-0.152660972|-0.15040528|2|2|0.012686493|-0.357011777|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|0.068150817|47.42733742|-0.02681014|6.247196459|86.9549829|59.65808461|42.23167946|648.4900322000001|-1156.773821|1948.148592|136.82673369999998|23.22374317|-422.2639022|862.3868512|1.0|1.0|0.0|4.17|3.57|0.35|-7.54|4.18|4.92|51.77|2.71|0.0|131.39|1.0|-4.75|32.0|-6.09|0.0|1.0|0.0|0.00763|0.0052|3.96|0.0|2.87e-08|1.22e-05|-0.0318|3.77|4.0418|-1337.1910779999998|-1337.164673|306.75|0.1817|292.09|0.6269899999999999|0.66195|-1336.833957|0.1758|-0.16699|0.02640483|-1336.899093|8.4096|6.9136|6.9136
12as_a36|0.0|1|0|0|3.447017327|0.0|0|2|2|1.297043209|0.0|-0.051208473|-0.007672841|5.351858133|-0.073735973|-0.452697599|0.000584134|-0.114290948|-0.025398105|1|1|0.0018565629999999|-0.166354116|1|0.8058720979999999|0.817372883|-0.0389138329999999|0.869455765|0.770400825|0|0.77043791|-0.082748367|-0.109492809|0.291030086|-55.75872553|-73.78005999|12.95780416|88.17694537|0.22956209|154.6869148|-0.037824788|8.731418812000001|0.0|85.53474971|68.71652969|519.1478419|-1401.82114|2365.632846|156.2451686|33.18163581|-361.3444194|716.9974499|0.0|0.0|2.0|4.86|0.0|0.17|-6.89|3.16|2.09|86.27|1.59|0.0|133.95|1.0|-3.81|32.0|-7.21|0.0|0.0|0.0|0.0653|0.0476|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|-1385.5651710000002|321.96|0.5902|274.29|0.53815|0.68211|-1385.322633|0.2402|-0.1563|0.03674596|-1385.384524|6.8556|7.2291|7.2291
17a_a10|0.0|0|0|0|0.0|0.0|1|2|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|1|1|0.01029375|-0.360142554|2|0.7019075779999999|0.76281504|0.029106767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|-39.18491085|-58.46202420000001|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|10.04165819|87.61514901|76.48633670000001|53.38795048|603.6608262999999|-1052.3164359999998|1855.293376|307.7420338|29.57794442|-91.52361858|911.2106544|1.0|1.0|0.0|3.8|3.66|0.33|-7.32|3.31|2.5|76.38|1.29|0.0|142.16|1.0|-3.68|35.0|-7.43|0.0|1.0|0.0|0.0986|0.0222|2.43|0.0|4.74e-08|2.22e-05|-0.04641|3.95|3.9887|-1524.557372|-1524.52012|310.84|0.2142|224.26|0.32889|0.67671|-1524.187115|0.0867|-0.16562|0.03725238|-1524.252023|5.3803|7.3098|7.3098
11_a1|0.0|1|0|0|3.3361517380000003|0.0|0|1|1|1.430935838|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|-0.867849442|-0.0127744789999999|-0.05257082|-0.044235537|1|1|-0.009578125|-0.117419838|1|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|-77.81495049|-74.35738693|20.62225192|274.39137789999995|0.404475497|238.4902806|-0.048723884|12.15946748|84.40380304|89.80732824|98.43720241|351.1382199|-1264.075578|1885.148133|146.29971719999998|38.20963621|-297.0290662|495.0560271000001|1.0|1.0|2.0|3.25|2.31|0.05|-7.47|4.28|4.23|97.33|1.95|0.0|105.71|1.0|-5.07|29.0|-6.27|0.0|0.0|1.0|0.00327|0.00838|3.35|0.0|3.35e-08|1.29e-05|-0.06546|5.26|3.1924|-1312.462371|-1312.4282380000002|388.38|0.5573|331.66|0.68162|0.69914|-1312.241032|0.3201|-0.12916|0.03413353|-1312.2963630000002|7.1743|6.7696|6.7696
7_a27|0.0|0|0|0|0.0|0.0|2|0|0|1.40247849|3.330197625|0.112935885|-0.00601016|4.727387819|-0.050197188|-0.288487667|0.010291744|-0.096754293|-0.056500475|1|1|0.010596392|-0.323631281|2|0.6413629129999999|0.801251575|0.147753647|0.8546689820000001|0.62067794|1|0.85111414|-0.060745542|-0.084531496|0.358145768|-34.09779211|-47.44936449|8.475438874|10.66993367|0.14888586|83.57286704|-0.0300556429999999|4.757447929|60.73467304|55.55559276|42.57323098|477.7488532|-759.1898319000001|1497.873267|132.7162621|22.09489892|-295.8891961|479.0078184|0.0|1.0|0.0|3.24|3.41|0.2|-6.61|3.32|3.05|65.6|2.88|0.0|102.36|1.0|-4.06|26.0|-6.26|0.0|1.0|1.0|0.0299|18.0|3.02|0.0|2.43e-07|8.4e-05|-0.04887|5.37|4.1205|-1122.455548|-1122.433757|300.9|0.4179|300.9|0.61278|0.61278|-1122.249324|0.4179|-0.16734|0.02179141|-1122.304359|6.3813|9.0|9.0
