molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
8a_a31|0.0|0|0|0.0|0|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|-0.015034136|5.733341277|0|0.043817204|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|-0.01861065|2|-0.009293513|-0.258538098|-0.094359203|0|0.938325481|0.0502030679999999|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|131.2406629|200.6591816|-33.35560699|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|79.02944672|2128.209198|-742.1281291|-10.19199103|0.333562641|10.63792161|0.822471411|164.9149565|30.93264504|1113.575221|324.7430642|0.0|0.0|1.0|1.0|3.34|0.2|16.0|-5.33|2.54|0.36|0.0|83.83|0.0|2.0|5.0|-7.11|314.36|0.0|2.13|-3.11|0.000269|0.0846|0.000773|0.0|0.0|0.00145|-0.02993|3.8097|-1347.507102|538.75|872.11|396.15|0.7027100000000001|-1347.3959220000002|0.2604|-0.1587599999999999|-0.18869|0.03432763|5.3042|0.79|6.1024|6.1024
3m_a32|0.0|1|1|0.0|0|7.773594467000001|0|1|0.609420748|0.0|0.013867955|-0.006290106|5.733341277|0|0.03962963|2.175099216|-0.3082152019999999|-0.000514191|-0.084132138|10.31100268|-0.078038283|3|0.000822186|-0.065422345|-0.086806406|0|0.6943636479999999|-0.0067207069999999|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|92.61088121|120.7751424|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|67.1606709|58.63348955|2588.590536|-729.9606772999999|-9.699808932|0.325531778|13.31775015|0.882303773|194.65681730000003|24.05057475|1082.275864|554.9424306|1.0|1.0|1.0|1.0|3.51|0.3|19.0|-7.38|5.35|1.74|2.0|110.36|0.0|1.0|4.0|-6.17|394.51|0.0|4.12|-4.86|1.14e-06|0.000449|1.39e-05|0.0|0.0|1.65e-05|-0.05731|3.5749|-1863.46877|641.52|1073.31|484.34|0.7026600000000001|-1863.279862|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|8.0755|23.0|7.6383|7.6383
5b_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0|0.044946237|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|0.020344828|2|0.006372485|-0.164084255|0.013573521|0|0.537115914|-0.400500595|0.88618123|0.503365018|1|0.881264402|-0.077031845|-0.091267779|0.313503463|0.019116586|169.18694230000003|59.56617021|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|52.08187888|48.2348504|2126.9310920000003|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|0.913161214|85.77656597|22.09185326|662.7555978999999|285.9136384|1.0|1.0|0.0|0.0|3.13|0.21|14.0|-5.25|4.39|2.89|1.0|84.17|0.0|2.0|3.0|-5.42|338.21|0.0|3.83|-4.84|3.69e-06|0.00125|1.44e-05|0.0|0.0|0.00191|-0.07069|3.9759|-2096.767375|515.23|847.01|411.1|0.59928|-2096.707754|0.3005|-0.15999|-0.23068|0.01471235|9.3069|64.0|7.1938|7.1938
18b_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.194228955|1.824998189|-0.147813831|-0.003259453|4.727387819|2|0.038137255|2.003993644|-0.189048258|0.006181503|0.014055398|10.31286058|0.0009956189999999|1|0.00598031|-0.032776381|-0.061048368|2|0.721100414|-0.026045966|0.8333962429999999|0.6915652390000001|1|0.936253893|-0.063132226|-0.078644297|0.348987182|0.01278627|80.36582704|44.73187305|-38.7252349|6.296086869|0.0|0.7847794690000001|-1.6515302369999998|-31.08693686|64.81723515|53.27347337|3051.645565|-1158.910619|-15.05981357|0.215220531|17.09119768|0.974811521|151.02439719999998|27.34692815|1476.7341199999998|809.2903831|1.0|1.0|1.0|1.0|3.58|0.07|27.0|-9.84|5.59|2.2|2.0|138.56|0.0|1.0|4.0|-5.93|460.55|0.0|4.35|-5.71|2.87e-07|0.000132|1.95e-06|0.0|0.0|6.690000000000001e-08|-0.07066|3.6826|-1767.494087|728.12|1284.89|612.24|0.36733|-1767.2232149999998|0.0468|-0.15079|-0.22145|0.03002332|2752.0|51.0|7.2924|7.2924
14u_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962732|3.357982471|-0.066969083|-0.007017844|5.351858133|2|0.043321995|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|0.010508236|0.091604179|-0.199540201|2|0.756252127|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|43.06242147|60.27663131|-38.57404134|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|73.50348823|53.88349042|3015.478095|-1155.04721|-15.12707504|0.297131017|14.12094979|0.910165272|198.4601847|32.2221994|1643.332169|683.7405759|0.0|1.0|1.0|1.0|3.59|0.09|26.0|-7.51|4.03|2.72|2.0|126.78|0.0|1.0|5.0|-6.47|441.51|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0|0.0|1.3699999999999998e-05|-0.0618299999999999|3.1819|-1744.422541|712.54|1214.4|549.0|0.4523|-1744.1781010000002|0.0008|-0.1543|-0.21613|0.0237199999999999|8.1549|6.0|8.2449|8.2449
LY580276_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|1|0.044357639|0.0|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|0.009622161|0.064209689|-0.042912895|1|0.5162208110000001|0.035666446|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|11.22286434|63.36073061|-16.49563923|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|38.23432817|31.83019528|1948.220005|-513.4247728|-6.511436537000001|0.152153004|9.693623538|0.7764939829999999|73.32703409|15.93586849|605.5630025|345.4102548|1.0|0.0|1.0|1.0|3.01|0.22|17.0|-6.56|4.43|3.13|0.0|84.74|0.0|1.0|3.0|-5.71|293.34|1.0|3.69|-4.21|0.000213|0.0624|6.18e-05|0.0|0.0|8.08e-05|-0.0225|4.4918|-959.4723321|519.23|865.23|402.99|0.36903|-959.356125|0.1842|-0.18746|-0.2099599999999999|0.023546627|3.2891|175.0|6757.0|6757.0
3d_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.609420786|0.0|0.0181036519999999|-0.006420365|5.733341277|0|0.041161616|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.1131110759999999|-0.1395294259999999|0|0.8315372|-0.069007775|0.90169022|0.77923808|1|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|62.43434632|58.01666174|-27.31750365|4.22710649|0.0|0.720540286|-1.118246623|-20.13777259|59.15151032|45.000975700000005|2213.978384|-605.4522892000001|-8.405385739|0.2794597139999999|10.75032687|0.747681906|151.30787800000002|21.54552351|840.275417|421.3548777|1.0|1.0|1.0|1.0|3.34|0.24|19.0|-7.29|5.07|1.94|1.0|97.86|0.0|1.0|3.0|-5.18|340.47|0.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|0.0|0.0|1.75e-05|-0.05482|3.5105|-1672.733979|569.29|959.11|465.41|0.7035100000000001|-1672.585902|0.5031|-0.14189|-0.19671|0.02457348|5.1728|8.0|8.0915|8.0915
11b_a5|0.0|0|0|0.0|0|6.605297921|0|0|1.277648917|0.0|-0.2023158669999999|-0.003900104|4.59511985|2|0.023988604|0.0|-0.1833048739999999|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.017658026|2|0.735954089|-0.0497097529999999|0.8645824520000001|0.682032125|0|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|0.016373566|55.25128526|75.80248447|-29.07084703|5.900883275|1.880682804|0.66824472|-1.290636432|-27.50997723|62.16286481|55.65456427|2434.505303|-774.8021092|-10.5712171|0.33175528|16.43091298|0.83867925|199.1611925|26.35133256|1159.458633|504.9898148|1.0|1.0|1.0|1.0|2.99|0.1|23.0|-9.15|4.82|2.01|2.0|106.58|0.0|1.0|4.0|-6.03|376.84|1.0|3.68|-4.69|2.26e-05|0.00853|2.04e-05|0.0|0.0|2.68e-07|-0.0418399999999999|4.1982|-1564.72614|635.55|1063.35|511.28|0.61027|-1564.56504|0.2013|-0.17107|-0.21291|0.03575776|2.8531|19.0|7.7212|7.7212
1a_a18 (SB-431542)|0.0|0|0|0.0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|-0.033765606|1|0.838928085|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|160.410387|240.8019609|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|94.56841061|2678.82389|-1235.8353619999998|-16.29019397|0.2468003389999999|14.26170773|0.895533283|146.3942108|36.46179023|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|3.25|0.05|23.0|-7.69|3.63|1.54|1.0|106.85|0.0|1.0|5.0|-6.73|384.39|0.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0|0.0|7.81e-06|-0.05971|3295.0|-1292.553086|620.23|1048.7|464.08|0.55409|-1292.358966|0.3347|-0.13329|-193.0|0.03494548|8.8609|125.0|6.9031|6.9031
1k_a5|0.0|0|0|0.0|0|6.605297921|0|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|4.59511985|2|0.026339869|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|-0.011848312|1|0.003708988|-0.220946861|0.045204303|2|0.567806811|-0.011552666|0.851987765|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|0.010892351|165.11680719999998|110.6497654|-19.44172742|2.850231839|0.498979532|0.724954458|-1.114467843|-20.67084672|47.83775802|45.98095096|2171.394196|-570.0944662|-7.881781385|0.275045542|12.9461019|0.929220303|140.69669409999997|21.25369168|786.3865923|357.34245360000006|1.0|0.0|1.0|1.0|2.71|0.0|23.0|-8.3|4.76|2.29|0.0|90.44|0.0|1.0|4.0|-5.99|316.33|1.0|3.42|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0|0.0|1.58e-06|-0.04516|4.4063|-1050.51717|533.8|890.76|398.63|0.53086|-1050.418953|0.1239|-0.1798799999999999|-0.22504|0.03133456|2.3036|48.0|7.3188|7.3188
19_a47|0.0|1|1|0.0|1|6.842683282|0|0|1.402889494|1.445775615|-0.038804671|-0.00973456|4.727387819|2|0.032764858|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|-0.010153352|0.074201869|-0.126992366|2|0.635684951|-0.024256505|0.8873627890000001|0.614975047|1|0.639642891|-0.105205489|-0.104459947|0.270767873|0.026805875|335.10989930000005|199.6541807|-32.06567824|8.228498913|66.13355777|0.637832605|-1.566899206|-32.2945343|76.13237258|73.14028211|2612.978054|-868.1332196000001|-11.45202794|0.362167395|13.17443625|0.8635094740000001|200.6571609|32.40636867|1361.067484|428.5826478|0.0|1.0|1.0|1.0|3.13|0.05|21.0|-6.92|3.84|1.67|1.0|99.2|0.0|1.0|6.0|-7.22|380.35|0.0|2.34|-3.66|0.000214|0.0816|0.000217|0.0|0.0|4.59e-05|-0.05326|3.8423|-1335.725639|571.23|974.59|412.31|0.68924|-1335.580357|0.3243|-0.15845|-0.2117099999999999|0.03178118|6.3247|0.05|7.3|7.3
8c_a31|0.0|0|0|0.0|0|7.765993078999999|1|1|0.610137334|0.0|-0.012583838|-0.01275867|5.733341277|0|0.03995098|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.09039853|0|0.922486359|0.006000201|0.896193695|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|133.3100368|206.2599245|-38.96685783|9.027343766|477.2277896000001|0.72308253|-1.66488115|-35.61776956|82.77037329|80.93682766|2251.08563|-918.3558307|-12.06117028|0.27691747|12.99457133|0.90508624|152.7489054|30.23944586|1270.056726|423.1367008|1.0|1.0|1.0|1.0|3.51|0.29|16.0|-6.13|3.13|0.85|0.0|93.45|0.0|1.0|5.0|-6.7|342.42|0.0|2.83|-3.63|3.79e-05|13.0|0.000237|0.0|0.0|0.0002549999999999|-0.03222|3.8492|-1426.129055|595.67|981.89|475.72|0.7005|-1425.968408|0.2597|-0.15985|-0.19207|0.03744829|5.1815|0.81|6.0915|6.0915
4a_a46|0.0|0|0|0.210988875|1|7.825245291|1|1|1.13463711|2.180332577|-0.214093513|-0.001042349|5.587248657999999|2|0.0473245609999999|0.0|-0.051075084|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.216904465|-0.129430244|2|0.679741138|-0.215877982|0.8075680409999999|0.683616517|0|0.923958017|-0.05488948|-0.067863141|0.264863483|0.00935578|6.579492736000001|39.49069232|-18.30276019|2.523263761|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|33.36433008|2042.529911|-528.6479264|-5.968291366|0.2573736219999999|9.831485239|0.751302315|133.66119809999998|15.47527339|711.8625758999999|480.9500663|1.0|0.0|1.0|1.0|3.76|0.35|17.0|-6.82|4.46|2.35|0.0|96.74|0.0|1.0|3.0|-5.87|318.42|1.0|3.43|-4.31|0.000117|0.0372|4.89e-05|0.0|0.0|4.86e-05|-0.02921|4.5454|-994.2146342|560.87|967.0|467.4|0.6893600000000001|-994.028172|0.1694|-0.19067|-0.21988|0.022810825|3.7138|181.0|6.7423|6.7423
12x_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|-0.007008724|5.351858133|2|0.041767677|0.0|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|1|0.003710345|0.038200407|-0.133106642|1|0.906423012|0.056034339|0.8792981679999999|0.855081905|0|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|81.81168174|110.0434027|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|81.1499815|61.46507585|2884.428214|-1333.8579550000002|-16.61514211|0.223146459|16.20591229|0.847720832|150.09915149999998|31.79630645|1717.000548|725.9470896|1.0|1.0|1.0|1.0|4.87|0.17|17.0|-7.05|2.61|2.51|1.0|135.47|0.0|1.0|4.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0|0.0|3.83e-05|-0.05311|3.7364|-1670.419519|719.63|1209.23|569.01|0.6853600000000001|-1670.182026|0.0199|-0.1517099999999999|-0.2048199999999999|0.03331471|7.2812|7.0|8.1549|8.1549
12ap_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|2|0.042739018|0.0|-0.424579308|-0.000143196|-0.105824575|10.95430638|-0.042675894|1|0.001194592|0.117738331|-0.175397741|1|0.8707354620000001|-0.025198947|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.27547717|0.0217479329999999|82.56761031|111.1558165|-45.7078307|9.36249036|0.0|0.737851886|-1.91112774|-35.56900768|83.16347311|68.48007054|2843.18721|-1253.939017|-16.13217554|0.262148114|16.37284224|0.86772056|172.00197649999998|33.32245946|1699.445432|642.3830552000001|1.0|0.0|1.0|0.0|4.78|0.13|17.0|-6.66|1.76|1.38|1.0|128.47|0.0|1.0|5.0|-7.08|406.44|0.0|1.66|-3.95|0.000101|0.0412|0.000113|0.0|0.0|8.97e-05|-0.06084|3.8801|-1325.159466|691.41|1160.79|553.28|0.59563|-1324.95298|0.3982|-0.15704|-0.21788|0.04039655|9.6512|32.0|7.4949|7.4949
5b_a49|0.0|0|0|0.0|1|7.853604813|2|2|1.343848745|2.119588967|0.1108916119999999|-0.007610481|5.777652323|2|0.034466231|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|0.006696215|-0.12209302|-0.230763367|2|0.6981815290000001|-0.006962617|0.839963111|0.666573331|1|0.7969332440000001|-0.0698098759999999|-0.076494119|0.615864196|0.020319986|170.0796998|119.3565117|-26.42668087|7.020013952999999|69.07083505|0.608694741|-1.300400018|-24.11745318|59.85065205|52.97561349|2764.188493|-764.3358925|-8.985071494|0.3913052589999999|11.94760614|0.905459892|229.9974239|25.1139312|1255.69656|612.7019937000001|0.0|1.0|1.0|1.0|3.34|0.22|21.0|-7.24|2.87|2.07|1.0|122.26|0.0|1.0|4.0|-7.24|396.44|1.0|2.58|-3.93|0.000496|0.1969999999999999|0.000118|0.0|0.0|2.3e-05|-0.04453|3.9209|-1292.100239|633.92|1093.32|451.32|0.39241|-1291.873941|0.0747|-0.1624799999999999|-0.20701|0.03937634|6.1996|28.0|7.5528|7.5528
14_a47|0.0|1|1|0.0|0|6.605297921|0|0|1.417758105|0.0|-0.126490693|-0.006070958|4.59511985|2|0.036632997|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|-0.006335783|0.05124606|-0.061837113|2|0.5975877820000001|-0.085385518|0.8467634620000001|0.579833096|1|0.681598464|-0.093553938|-0.094132436|0.2662137639999999|0.020106089|64.60629385|160.57883|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|-23.79514424|61.62381153|57.32194098|2254.664317|-617.1571777|-8.892848121|0.335290281|13.15643085|0.904139078|169.0962983|26.52746264|928.4611922|310.8026328|1.0|0.0|1.0|1.0|2.78|0.0|21.0|-7.79|4.88|2.49|0.0|86.58|0.0|1.0|5.0|-6.21|323.3|1.0|3.16|-4.13|0.000108|0.0349|7.46e-05|0.0|0.0|5.27e-06|-0.06057|3.9671|-1127.700693|519.55|849.76|375.43|0.68345|-1127.610422|0.2452|-0.16377|-0.22434|0.03679054|3665.0|8.0|8.1|8.1
12ay_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|2|0.043383838|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.0045625|0.1689021819999999|-0.169994208|1|0.902377067|-0.109624825|0.833398429|0.857993338|0|0.829406408|-0.074251203|-0.098945129|0.419950383|0.018016934|126.7858133|110.578217|-41.57269314|7.569978132|8.677627506|0.778164805|-1.978902589|-31.1973159|74.29343346|59.80790901|2766.899844|-1282.718286|-14.84739041|0.221835195|11.82248632|0.828201506|143.79285900000002|29.43551742|1648.388976|729.1873176|1.0|0.0|1.0|0.0|4.96|0.21|17.0|-7.34|2.5|2.45|1.0|133.68|0.0|1.0|4.0|-6.38|409.49|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0|0.0|1.86e-05|-0.0526|3.6561|-1311.547668|674.33|1184.45|532.22|0.6727|-1311.282556|0.1464|-0.15056|-0.2031599999999999|0.02880431|9.1844|18.0|7.7447|7.7447
22_a20|0.0|0|0|0.0|1|6.842683282|0|0|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|4.727387819|2|0.0388043479999999|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|-0.038668966|1|0.008780074|0.155407313|-0.060582944|2|0.616352201|-0.044184455|0.809440795|0.607038752|1|0.946515026|-0.059893667|-0.067797027|0.425968568|0.0122876139999999|9.022387025|34.8271111|-28.7463017|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|52.90592556|47.00134116|2738.108259|-882.9300756000001|-11.49852068|0.22936173|14.17638345|0.913422548|149.350479|22.91425458|1145.712729|664.4562602999999|1.0|1.0|1.0|1.0|3.36|0.08|27.0|-9.69|5.39|2.61|2.0|121.62|0.0|1.0|4.0|-5.58|401.46|0.0|4.24|-5.53|2.48e-06|0.000997|2.98e-06|0.0|0.0|8.199999999999999e-08|-0.0568|3.9732|-1275.816275|694.15|1181.95|563.43|0.38233|-1275.598059|0.0015|-0.16176|-0.21856|0.03226475|6141.0|231.0|6.6364|6.6364
12r_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|2|0.043383838|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|1|0.609043558|-0.007140234|0.889479916|0.591758164|0|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|90.4724548|180.5098625|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|2976.944611|-1279.67656|-16.88017015|0.209934663|13.94386247|0.867350555|135.6928105|33.05530181|1619.709789|616.2856203|1.0|1.0|1.0|0.0|4.66|0.14|17.0|-7.16|3.74|3.58|2.0|127.19|0.0|1.0|6.0|-6.06|434.46|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.0|0.0|3e-05|-0.05244|3.5111|-1774.2026670000002|679.64|1141.54|516.03|0.32409|-1774.009422|0.1522|-0.14894|-0.20138|0.03388131|6.5511|29.0|7.5317|7.5317
13m_a6|0.0|0|0|0.0|0|6.842683282|0|0|1.429020166|0.0|0.031719435|-0.010840005|4.727387819|2|0.0446875|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|-0.00687003|0.037052986|-0.118693789|2|0.870730542|0.156982046|0.832753533|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|91.22689385|198.3000783|-52.33806464|9.035018118|95.67846949|0.7362989999999999|-2.045251|-48.09294654|89.65257305|81.92876874|2951.567781|-1426.129413|-18.41524497|0.263701|16.2526769|0.926594475|183.8755989|35.8683143|1936.888972|724.3873672999999|1.0|1.0|1.0|1.0|3.59|0.08|27.0|-9.67|3.76|0.81|1.0|127.2|0.0|1.0|5.0|-7.23|435.48|0.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|0.0|0.0|9.35e-08|-0.07137|3.3359|-1423.712909|726.28|1231.54|546.69|0.66475|-1423.448957|0.1924|-0.13817|-0.20954|0.04955777|6.5243|0.01|8.0|8.0
27b_a34|0.0|0|0|0.0|1|7.412764017000001|1|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|1|0.042739018|0.0|-0.549928192|-0.001438963|-0.029622037|10.95430634|-0.027175221|1|0.001228116|-0.175834895|-0.322091086|1|0.820914556|0.00102838|0.8299950709999999|0.770240631|0|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|0.031021066|150.83624440000003|142.58786569999998|-47.54648562|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|78.08618045|2835.31543|-1227.6639|-16.16580511|0.287687241|15.39406063|0.687123753|189.4124225|34.46979951|1723.489976|627.4287311|1.0|1.0|1.0|1.0|3.54|0.12|23.0|-8.19|4.11|1.83|2.0|116.33|0.0|1.0|5.0|-6.14|409.44|0.0|3.46|-4.96|5.92e-06|0.00243|1.1e-05|0.0|0.0|2.67e-06|-0.04121|4.0935|-1350.018975|691.97|1174.68|577.39|0.47412|-1349.811401|0.0252|-0.1652799999999999|-0.20649|0.03640275|15.2147|0.65|6.1871|6.1871
14x_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963189|3.101221922|0.0944818319999999|-0.0065692219999999|5.351858133|2|0.04314059|0.6753138120000001|-0.335030301|0.003379755|-0.075184011|10.31321817|-0.0229244|2|0.003906274|0.160327487|-0.206574435|2|0.5788469970000001|-0.035031888|0.8668730109999999|0.558482531|1|0.7768288609999999|-0.0708831479999999|-0.084244058|0.229141189|0.022095943|42.44114495|147.90081730000003|-37.00022522|9.704599953|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|70.40248829|61.61945314|3071.48868|-1060.780249|-14.95753786|0.277788677|14.62325432|0.880126802|184.0971574|31.25095356|1468.794817|597.2903597999999|0.0|1.0|1.0|0.0|3.42|0.05|26.0|-7.93|5.14|3.78|2.0|120.2|0.0|1.0|6.0|-6.35|447.46|0.0|4.06|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.0|0.0|5.23e-06|-0.08216|3.6941|-1828.371718|675.21|1149.42|537.48|0.6757|-1828.168422|0.3057|-0.15259|-0.23475|0.02165405|8.1916|3.0|8.4949|8.4949
12at_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042863|0.0|-0.04229234|-0.010886502|5.351858133|2|0.039952719|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|0.000906224|0.091520225|-0.227404687|1|0.817851296|-0.08859337|0.890810337|0.7767870459999999|0|0.751856692|-0.084721769|-0.110637955|0.301423347|0.029516069|95.16663336|171.8311073|-53.05210062|14.1532755|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|95.60375457|79.10595873|3041.832389|-1455.649997|-17.99981985|0.325557803|17.44496351|0.974034457|225.4381077|38.54110857|2158.30208|735.3783268|1.0|0.0|1.0|0.0|4.9|0.17|17.0|-6.62|1.67|1.89|1.0|135.03|0.0|1.0|6.0|-7.18|439.47|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0|0.0|0.000106|-0.05703|3.8408|-1460.797444|733.29|1238.61|589.75|0.42968|-1460.549244|0.2076|-0.15607|-0.2131|0.03651452|8.9532|78.0|7.1079|7.1079
