molecula|SddssS|n9FaHRing|n9FaRing|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|BIC2|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12f_a36|0.0|0|0|2|1.297042537|0.0|-0.006773586|-0.032343041|0.039061728|0.0|-0.40641518|0.003676818|-0.06756661|1|0.182557897|-0.101854847|-0.169994208|0.821599443|-0.109793154|0.8700396090000001|0.857993338|-0.071035495|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|11.77610852|43.53853176|0.156443092|-0.035813075|-43.65234724|7.769727312|76.51015325|58.64442871|2770.818472|556.5681681|-1323.224761|2380.393255|-15.59012402|0.219698129|7.416874811|144.9540437|30.28188764|729.1873176|10.34891518|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.21|2.45|69.2|0.0|0.0|1.0|6.0|31.0|-6.33|409.49|1.0|0.0|2.4|2.48e-05|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05035|5.2106|3.87|-1311.57896|-1311.550167|699.88|1195.77|0.4374|237.95|0.70126|0.0231|-0.15011|5.9228|-0.20046|0.02879265|7.8454|11.0|7.9586|7.9586
14ab_a23|0.0|1|1|0|1.197962873|3.4171257980000003|-0.0050415|-0.028841865|0.04314059|0.7586471459999999|-0.287365522|0.013012022|-0.03821899|2|0.038241896|-0.074579388|-0.13397874|0.75434493|-0.085303124|0.8072028240000001|0.693959193|-0.051974369|-0.076243539|0.20155691|0.017974612|-35.59605095|-52.21744789|12.31039874|40.23721489|0.07577767|-0.031648261|-35.76253038|8.431109267|61.60741239|47.90644969|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|0.202162933|7.83369055|138.4567483|27.16741043|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|1.0|3.82|0.12|4.63|105.02|1.0|0.0|1.0|5.0|32.0|-5.92|439.54|0.0|0.0|4.12|5.9e-07|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|4.1|-1708.563399|-1708.543268|719.66|1238.27|0.3893|338.88|0.66532|0.3893|-0.14778|5.9624|-0.21924|0.02013145|8.4721|4.0|8.4012|8.4012
11_a47|0.0|0|0|0|1.381898438|0.0|-0.007767503|-0.156077888|0.033931624|1.311097861|-0.427212659|-0.007419345|0.046339015|0|-0.120383371|-0.038723054|-0.079543257|0.715054643|-0.058523885|0.770028429|0.686454722|-0.08164597|-0.096486559|0.572646116|0.008462682|-50.01659041|-59.10798423|5.184267117|119.4035378|0.203136607|-0.035945973|-36.20974614|3.175899139|66.9895812|55.20085753|2842.168734|488.1611434|-1123.0517|2201.328597|-13.48990542|0.183391205|5.966142027|112.34605729999998|26.96593732|670.2339441|7.881596968999999|1.0|1.0|0.0|1.0|1.0|2.0|3.15|0.04|6.68|70.93|0.0|0.0|0.0|4.0|32.0|-5.28|422.45|0.0|1.0|4.69|5.110000000000001e-07|0.0|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|4.84|-1396.184699|-1396.145101|654.49|1146.42|0.2321|332.82|0.6915399999999999|0.2321|-0.1546|2.9142|-0.20554|0.03959805|4.6111|0.04|7.4|7.4
8e_a8|0.0|0|0|0|1.394799502|1.311619189|-0.010579355|-0.205927741|0.0427891159999999|0.0|-0.539547088|-0.005310149|-0.051339286|1|-0.0015448089999999|0.090898585|0.183313231|0.7233950809999999|0.02023118|0.7742101929999999|0.636205913|-0.115572516|-0.105450888|0.280304418|0.0211004739999999|-70.49962428|-64.32539698|12.87136047|106.0087621|0.338509724|-0.04393787|-39.238709|7.851573274|75.57562034|83.37098475|2692.975753|403.5112981|-1286.50794|2080.07805|-16.34946208|0.196692764|7.50719734|119.9832494|33.36487904|561.882658|11.25022336|0.0|0.0|1.0|0.0|0.0|2.0|2.98|0.04|4.17|90.11|0.0|0.0|1.0|5.0|30.0|-6.14|403.41|0.0|0.0|3.71|5.34e-06|0.0|0.0|1.6399999999999998e-08|6.63e-06|-0.06253|4.6303|7.22|-1376.957298|-1376.924308|639.38|1090.07|0.3731|267.77|0.7013|0.1671|-0.13719|6.1505|-0.19972|0.03298991|7.7951|19.89|4.7014|4.7014
14s_a23|0.0|1|1|0|1.197958333|3.336763335|-0.005854379|-0.022580082|0.045277778|0.740898446|-0.298573309|0.010682694|-0.064006338|2|0.0909774219999999|-0.071484865|-0.13187015|0.7837821840000001|0.096014944|0.846632079|0.659570836|-0.055037441|-0.080500435|0.2387634619999999|0.019970955|-35.30692476|-51.64162341|12.81151517|30.34480575|0.07236376|-0.034255504|-33.12848261|8.218681552|62.75905983|48.11843993|2954.0751370000003|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|144.457092|28.36177131|633.3278634|11.11743642|0.0|0.0|1.0|0.0|1.0|1.0|3.66|0.05|4.67|105.02|1.0|0.0|1.0|5.0|31.0|-6.03|445.93|0.0|0.0|4.01|7.49e-07|0.0|0.0|1.02e-08|4.55e-06|-0.07783|3.6828|4.1|-2089.521231|-2089.500101|668.66|1164.32|0.3669|336.66|0.60323|0.3669|-0.1515|4.7032|-0.22933|0.02112956|6.4428|3.0|8.5482|8.5482
8d_a32|0.0|1|1|0|0.609420756|0.0|-0.010604502|-0.089662873|0.0388738739999999|2.146260246|-0.519620595|-0.006974711|-0.0682721729999999|3|0.113030335|0.001558357|0.002805572|0.825978584|-0.054095278|0.875986707|0.789198712|-0.109612139|-0.109968322|0.261692269|0.01593079|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|-0.03346862|-43.43251025|6.291941176|81.54594837|78.89798692|2556.198518|446.6450457|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|183.1522214|29.684549600000004|557.1050635|12.43588915|1.0|0.0|1.0|1.0|1.0|2.0|2.84|0.26|4.32|154.03|0.0|1.0|1.0|7.0|27.0|-6.47|397.52|0.0|1.0|3.57|8.41e-07|0.0|0.0|5.51e-08|2.19e-05|-0.0535|3.5588|4.26|-1880.773727|-1880.733071|671.71|111.16|0.3018|348.39|0.7026100000000001|0.3018|-0.14765|1.0269|-0.20115|0.04065536|1873.0|8.0|8.0809|8.0809
16_a3|0.0|0|0|0|0.605020428|0.0|-0.010031024|-0.186717242|0.045993266|1.614080058|-0.371147877|-0.010377537|-0.018884246|1|0.069124437|0.0032314229999999|0.008045619|0.767641592|-0.142670655|0.838125715|0.640070307|-0.108919585|-0.100138414|0.252612735|0.012203576|-53.7971544|-49.45999101|6.027544549|248.6415425|0.302520871|-0.041233465|-24.42909382|2.977102266|56.56724056|59.82469895|2184.788331|344.4962834|-692.4398741|1290.305313|-10.05903863|0.1703181989999999|5.780331402000001|84.12292796|24.54661368|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.57|92.93|0.0|0.0|1.0|2.0|23.0|-5.89|322.36|0.0|1.0|3.5|1.05e-05|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|-1371.388717|-1371.360243|520.28|856.09|0.3866|384.94|0.6944100000000001|0.3866|-0.13195|2.8688|-0.2029|0.02847445|3613.0|42.0|7.3768|7.3768
12l_a36|0.0|0|0|2|1.297044247|0.0|-0.0076430169999999|-0.008712073|0.039061728|0.0|-0.4203659179999999|-0.000143196|-0.0452558729999999|1|0.228884463|-0.098598933|-0.175397741|0.8174432229999999|-0.041707369|0.8772535459999999|0.8212311840000001|-0.079972189|-0.107815735|0.3827446779999999|0.0220227089999999|-52.05361632|-70.17688229|14.33450402|39.27257375|0.15618077|-0.038052612|-45.67788557|9.330278191|83.76912404|66.38812034|2843.514589|549.2389652|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|170.5619816|33.56329135|642.3830552000001|13.59224175|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.13|1.76|92.99|0.0|0.0|1.0|5.0|31.0|-6.68|406.44|0.0|0.0|1.77|2.72e-05|0.0|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|-1325.194654|-1325.15957|686.83|1155.07|0.4524|321.05|0.6925|0.4524|-0.15869|5392.0|-0.20973|0.03508404|7.2021|0.02|7699.0|7699.0
15a_a10|0.0|0|0|1|1.34383719|2.141907675|-0.00244937|0.022297552|0.033912037|2.038992189|-0.144512841|0.011418154|-0.062038567|1|-0.19937094|-0.179723568|-0.285973309|0.77630271|-0.0232534929999999|0.820233357|0.713078124|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|10.10411407|42.41151044|0.084862776|-0.025155581|-31.83957238|6.503087289|60.98047923|39.61363829|2656.305166|588.9895149|-890.4681466|2413.560937|-10.42022369|0.323526799|6.71451044|208.2243923|23.93343877|697.5493042|11.51002664|0.0|1.0|1.0|1.0|1.0|0.0|3.58|0.29|4.05|56.07|0.0|0.0|1.0|6.0|30.0|-6.52|399.49|1.0|1.0|3.33|0.000108|0.0|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|2.4|-1278.452284|-1278.4225210000002|687.57|1179.28|0.3558|215.08|0.68863|0.1583|-0.1559299999999999|4.7512|-0.20335|0.02976259|6.1108|24.0|7.6198|7.6198
14f_a23|0.0|1|1|0|1.197963246|3.366063739|-0.006791105|-0.027380305|0.04255787|0.745818086|-0.373510774|0.010561248|-0.041351617|2|0.101910723|-0.110069159|-0.199540201|0.796412133|0.070514687|0.854683662|0.71381683|-0.059927056|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|12.40242234|74.08536976|58.85981824|3014.916135|604.5178506|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|8.124287407|225.9578225|31.93672236|683.7405759|17.01160115|0.0|0.0|1.0|1.0|1.0|1.0|3.61|0.09|4.03|114.25|1.0|0.0|1.0|6.0|32.0|-6.47|441.51|0.0|0.0|3.46|2.32e-06|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|5.8184|3.23|-1744.452086|-1744.429532|711.98|1210.19|0.2462|213.09|0.6733399999999999|0.1699|-0.1458|6.3534|-0.21743|0.02255331|9.1089|2.0|8.6459|8.6459
21_a4|0.0|0|0|1|1.399863887|2.026698554|-0.003068098|-0.014982235|0.042924837|0.0|-0.131928225|0.012362563|-0.104638158|1|0.030586117|-0.063064908|-0.099702401|0.777866961|0.090847781|0.833191212|0.674434042|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-28.99048719|-38.7880598|10.23237244|63.37635587|0.067853265|-0.028676424|-19.67444009|5.190159022|47.69702403|39.22285963|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|140.4174905|20.11362507|387.240586|8.908964226|1.0|1.0|1.0|1.0|1.0|0.0|2.92|0.16|3.85|39.94|0.0|0.0|2.0|3.0|23.0|-5.76|303.36|1.0|1.0|3.23|0.000133|0.0|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|-973.5683008|-973.5481197|549.71|916.76|0.2016|240.17|0.66476|0.1457|-0.16632|2.0282|-0.19588|0.020181098|2.9409|121.0|6.9172|6.9172
4c_a46|0.0|0|0|1|1.134637091|2.137504882|-0.005085922|-0.048990529|0.0440307329999999|0.0|-0.300069396|0.010177371|-0.068256579|1|-0.165951544|-0.056422062|-0.083788154|0.726862617|0.072412685|0.761921603|0.65145414|-0.063644365|-0.087503927|0.305199509|0.013924723|-40.22007179|-55.2981278|8.799732282999999|35.22734468|0.109222605|-0.029688832|-34.9456654|5.56099297|60.67664538|49.01980408|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|0.159246215|7.172412106|100.6356847|22.31552819|696.2528933|5.378517586|1.0|0.0|1.0|1.0|1.0|0.0|3.8|0.38|5.24|57.01|0.0|0.0|1.0|5.0|29.0|-5.39|389.49|1.0|0.0|4.44|2.8e-06|0.0|0.0|2.39e-08|9.32e-06|-0.04381|5.4579|6.38|-1245.4159619999998|-1245.392965|683.75|1176.07|0.2296|227.16|0.6986600000000001|0.2083|-0.17085|4.1039|-0.21466|0.02299741|5.4491|2008.0|5.6972|5.6972
12b_a5|0.0|0|0|2|1.189701783|0.0|-0.001991527|0.023224044|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.016614746|0|-0.033279992|-0.070406884|-0.110182753|0.779793078|0.066588785|0.819417554|0.8121510009999999|-0.066227158|-0.068586754|0.350286421|0.016556707|-41.76622313|-43.25430513|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|6.584944956|59.53145615|52.20772716|2602.046823|521.9354031|-735.3231872|1071.500538|-8.135654442|0.4696203889999999|8.398709622|296.16656780000005|24.32296891|727.8586176|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.33|0.72|50.28|0.0|0.0|1.0|5.0|30.0|-7.57|397.47|1.0|0.0|1.44|0.00503|0.0|0.0|2.14e-08|8.5e-06|-0.10395|4.6156|2.24|-1276.928859|-1276.8943800000002|669.05|1149.51|0.2345|268.62|0.70615|0.0001|-0.06212|5.7174|-0.16607|0.03447919|8.2868|42.0|7.3768|7.3768
3e_a32|0.0|1|1|0|0.609420788|0.0|-0.006553709|-0.058503168|0.044949495|2.220794149|-0.275255791|0.000655875|-0.080731823|3|-0.1046390059999999|-0.076494363|-0.1395294259999999|0.8046468659999999|-0.061561535|0.85921771|0.77923808|-0.073411249|-0.100056595|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|47.09895162|0.131830389|-0.030786645|-29.05885545|3.608094688|60.86894767|46.25723848|2212.661182|467.865447|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|5.863649531|121.1171726|21.40099522|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|1.0|3.04|0.24|5.24|110.94|0.0|0.0|1.0|3.0|23.0|-5.2|340.47|0.0|1.0|4.3|3.02e-07|0.0|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.52|-1672.748189|-1672.722302|578.77|956.67|0.2914|348.38|0.7025399999999999|0.2914|-0.14754|3.4537|-0.20098|0.02588637|5.6928|8.0|8.0862|8.0862
15_a47|0.0|1|1|0|1.304329657|0.0|-0.00516949|-0.072588375|0.042285714|1.56205245|-0.21194909|-0.0026314909999999|0.0506476009999999|1|-0.299654464|-0.007670908|-0.017562097|0.830688568|-0.131424138|0.897881853|0.614613723|-0.084413593|-0.0904066519999999|0.429825305|0.016669157|-45.1562696|-48.36220049|8.917011222000001|61.0548099|0.208246323|-0.033307714|-25.87091101|4.770072524|59.79410145|54.07328082|2327.320914|423.5412927|-677.0708068|869.1027727|-9.531388265|0.288369895|6.984778596|154.260803|25.03780079|383.4213189|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|2.1|0.06|5.28|66.49|0.0|0.0|1.0|3.0|25.0|-5.76|353.78|0.0|1.0|3.74|1.29e-05|0.0|0.0|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|3.33|-1527.4104|-1527.376145|552.16|930.51|0.2828|286.26|0.68008|0.0759|-0.16762|2.2271|-0.2268|0.03425526|3.7709|16.0|7.8|7.8
3k_a32|0.0|1|1|0|0.609420759|0.0|-0.005745086|-0.001250803|0.0381981979999999|2.256213388|-0.270019022|0.001221534|-0.077097565|3|-0.084055305|-0.050938823|-0.090775221|0.779649252|-0.127713677|0.8306695270000001|0.7681279190000001|-0.0711378679999999|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|-0.029575784|-28.87643819|3.930238317|58.16707081|47.07915023|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|-9.40163104|0.21942773|6.153598893|123.7157466|21.36272325|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|1.0|1.0|3.48|0.32|5.78|110.94|0.0|0.0|1.0|3.0|25.0|-5.01|366.5|0.0|1.0|4.75|9.16e-08|0.0|0.0|5.86e-08|2.15e-05|-0.05321|3.5363|3.81|-1750.164914|-1750.1383649999998|611.65|1022.89|0.3082|350.6|0.70268|0.3082|-0.14667|3.2233|-0.19988|0.02654958|5689.0|9.0|8.0605|8.0605
14m_a23|0.0|1|1|0|1.197955072|3.1160758160000004|-0.008929306|-0.272389934|0.0431917209999999|0.665608656|-0.482182526|0.001027627|-0.050626415|2|0.0879380709999999|-0.07256543|-0.226146643|0.798384929|0.0266555739999999|0.8581143859999999|0.5415996160000001|-0.072795329|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|-0.039285786|-43.19105542|8.703631619|74.61692699|63.1440955|3255.247038|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|142.0002583|34.33353583|658.8108151|12.51739962|1.0|0.0|1.0|1.0|1.0|1.0|3.17|0.09|6.19|105.02|1.0|0.0|1.0|6.0|34.0|-6.06|479.48|0.0|0.0|4.41|4.1200000000000004e-07|0.0|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|-1966.968005|-1966.945041|707.56|1209.21|0.3335|337.15|0.65552|0.3335|-0.15208|6.1522|-0.23555|0.02296475|8.5477|3.0|8.5171|8.5171
8b_a32|0.0|1|1|0|0.609420757|0.0|-0.009362305|-0.057200812|0.03995614|2.123714284|-0.458752924|-0.003484915|-0.0684566009999999|3|-0.014634534|-0.0852122769999999|-0.1534110109999999|0.845443342|0.060636167|0.8966299409999999|0.7507116140000001|-0.0850068559999999|-0.108971309|0.253018806|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|-0.03079624|-42.94454179|6.585851946|81.73293254|63.85535908|2573.703546|494.8166492|-889.3105078|2275.886421|-12.13650094|0.330850796|8.10555784|207.6969342|28.89166873|557.1050635|13.32443194|1.0|1.0|1.0|1.0|1.0|2.0|3.04|0.26|4.19|140.04|0.0|1.0|1.0|7.0|27.0|-6.44|397.52|0.0|1.0|3.61|1.47e-06|0.0|0.0|2.23e-08|8.86e-06|-0.05404|3.5442|4.22|-1880.77142|-1880.735397|671.54|1114.24|0.2943|349.82|0.70285|0.2943|-0.14717|846.0|-0.20121|0.03602276|1.2797|12.0|7.9208|7.9208
4g_a46|0.0|0|0|1|1.134637064|2.156712018|-0.001702489|-0.010706405|0.046415344|0.0|-0.088529411|0.011488768|-0.138341481|1|-0.144064904|-0.078780402|-0.121452903|0.74106323|-0.200628401|0.7796270059999999|0.635494818|-0.056893316|-0.070153728|0.318162858|0.00801562|-32.64186634|-40.24987057|4.598866947|7.38470955|0.053170267|-0.024339048|-23.0928866|2.638545451|44.72726697|37.24073329|2242.010126|543.2323468999999|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|99.33639766|16.88825479|568.1534007|4.477396402|1.0|0.0|1.0|1.0|1.0|0.0|3.61|0.38|5.37|43.6|1.0|0.0|1.0|3.0|26.0|-5.18|366.89|1.0|1.0|4.39|4.22e-06|0.0|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|-1493.154666|-1493.132001|615.33|1064.92|0.1294|280.74|0.6983199999999999|0.1294|-0.18602|3.5526|-0.22587|0.02266493|3.7113|2745.0|5.5615|5.5615
14b_a50|0.0|1|1|2|1.267593742|4.240438135|-0.003935732|0.0228205129999999|0.030219907|2.115127752|-0.255822608|0.010215823|-0.041169251|2|-0.106938404|-0.1786649189999999|-0.280243276|0.7887047979999999|0.030057537|0.831689551|0.71456262|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|14.70317076|25.31245624|0.095923652|-0.025558317|-32.9673668|9.64109526|64.58491917|47.72661339|2967.872393|592.81677|-1005.538915|2984.248708|-10.98912227|0.362718946|6.3538844910000005|237.8403928|26.29763086|825.4425942|14.30797341|1.0|1.0|1.0|1.0|1.0|0.0|3.64|0.35|4.81|66.99|0.0|0.0|1.0|7.0|33.0|-6.5|441.52|1.0|0.0|3.6|2.51e-05|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|-1431.068494|-1431.037684|718.64|1253.87|0.1637|234.67|0.64303|0.1373|-0.16874|5.3711|-0.1936|0.03081037|6.7927|6.58|5.1818|5.1818
13_a1|0.0|0|0|1|1.430073963|0.0|-0.012199718|-0.144782061|0.036382114|0.0|-0.597786194|-0.008672236|-0.084271845|1|0.1769162319999999|-0.07665159|-0.120034915|0.76714213|-0.051729721|0.825117597|0.833702788|-0.111667908|-0.10668313|0.207843387|0.033737733|-64.94184903|-62.04288975|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|11.41059871|77.55889436|84.56244352|2555.623166|395.1486144|-1054.729126|1786.445642|-13.63090514|0.291737016|7.493979856|169.6632599|33.09282789|505.2124255|15.51600461|1.0|1.0|1.0|1.0|1.0|2.0|2.83|0.09|3.87|80.26|0.0|0.0|1.0|4.0|28.0|-6.48|371.39|0.0|1.0|3.23|5.16e-05|0.0|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|-1238.395767|-1238.367298|613.52|1035.04|0.5339|304.01|0.69782|0.3535|-0.13921|2.7595|-0.18883|0.0284695999999999|3.9446|0.26|6585.0|6585.0
17a_a6|0.0|0|0|1|1.424257628|0.0|-0.012704951|-0.0265090529999999|0.041767677|0.0|-0.686067347|-0.00460563|-0.060774312|1|0.068338372|-0.10896749|-0.180339002|0.7722228729999999|0.08716369|0.8299950709999999|0.8013954109999999|-0.096082495|-0.109388399|0.350977745|0.031147305|-63.02857512|-71.75703418|20.43213226|157.13173490000003|0.2469173469999999|-0.041567592|-47.07146289|13.40315088|84.75077935|83.46070738|2816.084228|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|149.60699319999998|35.323795000000004|627.4287311|12.99374518|1.0|1.0|1.0|1.0|1.0|2.0|2.88|0.12|4.32|95.85|0.0|0.0|1.0|5.0|31.0|-5.89|409.44|0.0|1.0|3.59|1.56e-06|0.0|0.0|9.77e-10|4e-07|-0.05753|3.5421|4.04|-1350.102634|-1350.078838|696.96|1167.16|0.3933|350.03|0.7024|0.0101|-0.12425|4.1627|-0.18178|0.02379552|5604.0|24.0|7.6198|7.6198
1_a6 (SB-431542)|0.0|0|0|1|1.430935835|0.0|-0.015636898|-0.175408303|0.035620155|0.0|-0.766207981|-0.011639964|-0.0492229479999999|1|0.164429684|-0.020716495|-0.033765606|0.7462411859999999|-0.08530265|0.805877431|0.795744863|-0.126408788|-0.122555709|0.210050443|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|87.15852628|94.56841061|2678.823231|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|0.2468003389999999|7.523839331|146.3942108|36.46179023|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|2.35|0.05|3.63|103.12|0.0|0.0|1.0|4.0|29.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0|0.0|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|-1292.588032|-1292.553086|619.92|1049.69|0.5765|324.5|0.69868|0.3346|-0.13329|6.0113|-193.0|0.03494577|8.8611|1542.0|5.8119|5.8119
4d_a49|0.0|0|0|1|1.343847746|2.097463308|-0.006135653|-0.058204482|0.036555556|1.76904838|-0.343596561|0.000607064|0.013451218|1|-0.151004418|0.000511959|0.000850823|0.783870915|-0.008564167|0.834151595|0.749565191|-0.089942837|-0.085966608|0.410804214|0.013625199|-55.40321178|-52.95392476|8.392883773|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|5.16986937|66.51766234|63.79609555|2658.242991|463.6097566000001|-900.2167208999999|1640.195062|-10.66380249|0.3452719489999999|7.998287218|212.6814716|26.44129877|641.1445234|13.56373757|0.0|1.0|1.0|1.0|1.0|2.0|2.68|0.22|2.8|98.72|0.0|0.0|1.0|6.0|30.0|-7.7|398.46|0.0|1.0|2.27|0.000743|0.0|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|2.99|-1293.333712|-1293.29417|668.09|1144.04|0.2549|215.82|0.6782100000000001|0.0879|-0.15888|4.3005|-0.2219699999999999|0.0395418|5.5765|18.0|7.7447|7.7447
10_a3|0.0|0|0|0|0.605017375|0.0|-0.010609861|-0.1152010919999999|0.034166667|1.684975382|-0.381954986|-0.008037672|0.043342516|1|0.033279122|-0.0495219879999999|-0.0947326669999999|0.743072638|-0.140523767|0.8136572320000001|0.834020779|-0.1007256719999999|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|-45.8148076|6.768239856|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|3.134330682|56.68388955|53.41368558|2098.79955|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|5.031169383|135.8581743|23.57661855|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|1.0|1.78|0.0|3.41|105.82|0.0|0.0|1.0|2.0|22.0|-6.44|305.36|0.0|1.0|2.52|5.07e-05|0.0|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|-1288.190838|-1288.150029|498.67|830.63|0.2124|230.67|0.68995|0.0463|-0.15011|6.7458|-0.21249|0.04080931|9.3381|7943.0|5.1|5.1
12_a4|-3.2834578760000004|0|0|1|0.295190368|2.070952433|-0.0021497879999999|-0.271149771|0.0381179139999999|1.587386096|-0.113938738|0.005795666|0.028152112|1|-0.055590089|-0.051501982|-0.085553511|0.8157155359999999|-0.036425699|0.8749408470000001|0.531333552|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|-44.33087544|6.936764267999999|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|53.59101661|48.6306683|2927.48584|477.8721263000001|-753.6248824|1962.933988|-9.127388465|0.282227427|6.223583758999999|167.4891205|21.42753878|608.4548423|9.260141177|1.0|0.0|1.0|1.0|1.0|0.0|2.94|0.23|4.98|86.12|0.0|0.0|1.0|4.0|29.0|-6.84|404.48|0.0|1.0|3.3|6.57e-05|0.0|0.0|1.45e-08|5.85e-06|-0.06898|4.8592|6.12|-1617.861623|-1617.826064|640.67|1101.33|0.1194|255.16|0.68825|0.0464|-0.16224|7.8701|-0.2312199999999999|0.03555871|10.1971|9.29|5032.0|5032.0
