molecula|Volume|Wavelength (HOMO-LUMO transition) (nm)|SddssS|Approximated area|Highest Occupied Molecular Orbital Energy|BCUTs-1l|MATS2c|Dipole (water)|SRW07|pIC50|SaaaC|AATSC1are|n5aRing|n5aHRing|MATS1i|FNSA5|PBF|FNSA4|GeomPetitjeanIndex|FPSA1|GeomRadius|WNSA2|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|pIC50
11a_a31|860.74|325.92|0.0|407.76|-0.20589|0.610138462|-0.045290366|8.9667|5.733341277|6.7212|0.0|-0.022093578|2|2|-0.1068420919999999|-0.161027639|0.271818874|-0.056833284|0.451795285|0.264745055|5.791411901|-492.1863586|2.0|-4.65|125.57|0.00731|3.97|3.8042|6.7212
12f_a31|1258.6|323.68|0.0|665.22|-0.19211|0.6101347579999999|0.034876922|3.3538|5.733341277|6.8861|0.0|-0.00150321|2|2|-0.130400541|-0.118239376|0.262896936|-0.0337826789999999|0.482666192|0.313117045|9.859605078|-920.7786053|2.0|-8.02|117.37|4.06e-06|5.39|3.8305|6.8861
18b_a25|1284.89|336.67|0.0|612.24|-0.22145|1.194228955|-0.147813831|2752.0|4.727387819|7.2924|2.003993644|0.006181503|1|1|-0.034703635|-0.078644297|0.348987182|-0.0305838929999999|0.493622561|0.215220531|8.654596906|-813.229933|1.0|-9.84|111.51|6.690000000000001e-08|4.32|3.6826|7.2924
3e_a32|956.67|348.38|0.0|456.76|-0.20098|0.609420788|0.015619823|5.6928|5.733341277|8.0862|2.220794149|0.000655875|3|3|-0.076494363|-0.100056595|0.290874543|-0.030786645|0.4513338939999999|0.224744634|5.863649531|-348.70626539999995|1.0|-6.92|110.94|4.13e-05|3.52|3.5589|8.0862
8a_a32|1110.23|348.07|0.0|566.07|-0.2061599999999999|0.609420757|-0.0755556459999999|7.6703|5.733341277|7.3468|2.059960334|-0.003484915|3|3|-0.0852122769999999|-0.109412858|0.221908108|-0.035678106|0.480024324|0.250915471|7.420041446|-645.4586397|2.0|-7.65|140.04|8.86e-06|4.98|3562.0|7.3468
8h_a8|1029.51|332.16|0.0|480.09|-0.21819|1.3918396709999998|0.038482973|4.4356|4.844187086|4.9359|0.0|-0.007796225|1|1|0.09830823|-0.11302328|0.273425421|-0.048805507|0.451435543|0.081684095|7.453557203|-742.3454901|2.0|-7.95|80.88|4.43e-06|7.71|3.7327|4.9359
3a_a12|875.71|332.36|0.0|383.08|-0.22157|1.28383802|0.13714555|1.9332|0.0|6.7122|0.0|-0.0025830939999999|0|0|-0.072889493|-0.090803706|0.241900756|-0.034924502|0.462077145|0.2189499039999999|5.924949067000001|-326.0954285|1.0|-7.5|37.28|9.33e-06|3.33|3.7304|6.7122
9g_a40|923.42|402.84|0.0|469.6|-0.19005|0.604992427|-0.058811055|5063.0|5.4161004020000005|5.45|0.895670535|0.011921308|2|2|-0.037217966|-0.079033043|0.002717414|-0.031197254|0.476386801|0.259759794|8.180261533|-329.0394499|1.0|-6.43|72.28|0.000113|3.83|3.0778|5.45
7_a27|1016.96|300.9|0.0|505.5|-0.2162099999999999|1.40247849|0.112935885|6.3813|4.727387819|9.0|1.280380317|0.010291744|1|1|-0.19575909|-0.084531496|0.358145768|-0.0300556429999999|0.466714317|0.236435287|6.446345598|-426.1497425|0.0|-6.61|65.6|8.4e-05|5.37|4.1205|9.0
12az_a36|1252.18|343.5|0.0|576.54|-0.19846|1.297042831|-0.196183836|7.821000000000001|5.351858133|7.2366|0.0|0.000482522|1|1|-0.176729938|-0.10786263|0.411597359|-0.033474609|0.462897841|0.416134994|8.449849817|-953.3573311|2.0|-6.79|87.66|7.11e-05|2.68|3.6095|7.2366
12ac_a36|1200.61|321.25|0.0|554.84|-0.20949|1.297043188|-0.050997272|5.4387|5.351858133|7.8861|0.0|0.000584134|1|1|-0.098698552|-0.104391657|0.4712820929999999|-0.036062573|0.44477577|0.268353853|8.126831024|-956.1407834|2.0|-6.89|86.27|5.4600000000000006e-05|4.84|3.8594|7.8861
12as_a36|1207.35|321.96|0.0|568.52|-0.21419|1.297043209|-0.051208473|6.8556|5.351858133|7.2291|0.0|0.000584134|1|1|-0.098698552|-0.109492809|0.291030086|-0.037824788|0.454761514|0.231874606|8.768282531|-944.5958066|2.0|-6.89|86.27|5.4600000000000006e-05|4.84|3851.0|7.2291
4g_a49|1766.47|341.84|0.0|662.84|-0.21545|1.343847279|-0.087219006|4.5147|6.107022888|6.9747|3.4246879480000003|0.007953069|2|2|-0.038698906|-0.0666753309999999|0.736530693|-0.0250032489999999|0.48934952|0.372642776|9.28937554|-1986.186746|1.0|-13.67|116.3|1.4199999999999998e-11|6.35|3.6269|6.9747
16b_a32|1137.73|342.39|-3.3094926630000003|567.01|-0.2094099999999999|0.2980105389999999|0.0873104119999999|7.0093|5.733341277|7.7696|2.033356859|-0.008277865|3|3|-0.1202046419999999|-0.1083060409999999|0.559199331|-0.0345657579999999|0.414997448|0.252363732|6.466656381|-667.0049190000001|2.0|-7.6|165.49|1.1e-05|6.37|3.6211|7.7696
18_a31|1041.21|317.05|0.0|541.33|-0.19914|0.610137226|0.0690370959999999|4.6746|5.351858133|6.8861|0.0|-0.009923585|2|2|-0.065041042|-0.129469649|0.258135789|-0.040279446|0.4492048839999999|0.222523168|7.076684189|-624.4871824|3.0|-6.54|119.14|0.000104|4.81|3.9105|6.8861
4m_a46|975.72|285.18|0.0|468.63|-0.23116|1.134637002|-0.245599013|5.2326|5.587248657999999|5.8901|0.0|0.011122528|1|1|-0.017992096|-0.0672468|0.373463876|-0.0224155999999999|0.463006576|0.266763619|5.329061873000001|-280.1395315|0.0|-6.88|54.5|4.31e-05|3.45|4.3476|5.8901
17d_a50|1263.22|306.09|0.0|579.45|-0.19967|1.338814635|-0.152030219|7.9942|6.042632834|7.1308|2.234730384|0.012079|2|2|-0.200725906|-0.069790853|0.8020670809999999|-0.025589979|0.445708152|0.24594297|6.996105516|-738.4938272999999|0.0|-7.07|51.77|3.63e-05|3.41|4.0506|7.1308
5a_a50|976.41|308.73|0.0|455.34|-0.19146|1.3972442980000002|-0.203248487|5649.0|5.82008293|5.3872|2.475383677|0.012640587|2|2|-0.102607753|-0.065209836|0.2814514|-0.022747617|0.4528093929999999|0.33472483|5.892775027000001|-278.5298849|0.0|-6.24|35.64|0.000186|3.39|4.0159|5.3872
14k_a23|1179.17|340.42|0.0|552.65|-0.2271699999999999|1.1979621459999998|0.070940371|8.3627|5.351858133|8.4123|0.74561778|0.010682694|2|2|-0.071484865|-0.079899943|0.226547411|-0.033999976|0.486654314|0.216437606|8.21201115|-707.6658267999999|1.0|-7.99|105.02|4.55e-06|4.1|3.6421|8.4123
6e_a31|1077.48|374.76|0.0|490.75|-0.18844|0.61015618|0.06650322|8.3583|5.733341277|6.4318|0.0|-0.011483229|2|2|-0.002840672|-0.130898441|0.177030306|-0.046541668|0.4782688439999999|0.239502096|7.513687859|-778.7151665|2.0|-7.33|131.36|1.89e-05|4.31|3.3083|6.4318
9_a15|1042.17|330.74|0.0|507.33|-0.1824|1.419941378|-0.217598467|2188.0|0.0|6.9706|0.0|1.7800000000000002e-05|0|0|-0.203104439|-0.11668349|0.416635119|-0.028575549|0.4517825079999999|0.48742253|5.485176331|-435.5070329|1.0|-7.57|61.84|9.86e-06|3.36|3.7487|6.9706
12g_a40|896.63|392.64|0.0|429.31|-0.20615|0.604990688|0.037440516|2.7075|5.4161004020000005|6.1403|0.726175674|-0.001011175|2|2|0.063401514|-0.099521372|0.289122732|-0.0435406|0.465725912|0.147968773|7.692740528|-383.9305539|1.0|-6.63|78.66|8.57e-05|4.84|3.1577|6.1403
9c_a31|1147.93|322.12|0.0|588.58|-0.19224|0.610135804|0.031715924|2.2323|5.733341277|6.3768|0.0|-0.003618466|2|2|-0.138799714|-0.128097622|0.287455956|-0.035867334|0.4558841429999999|0.329283294|8.188627935|-728.3394714|2.0|-7.24|117.37|2.31e-05|4.94|3849.0|6.3768
14ad_a23|1287.26|366.09|0.0|618.01|-0.20659|1.197962774|-0.1101542319999999|6.7584|5.351858133|8.3595|0.735584095|0.008996289|2|2|-0.143336826|-0.085840335|0.224009311|-0.029653934|0.46995189|0.424119041|8.661363236|-833.1879476|1.0|-7.6|123.48|1.17e-05|2.99|3.3867|8.3595
IN1166_a11|1198.36|377.7|0.0|554.63|-0.21098|1.429020445|-0.089778965|4.3481|4.727387819|7.9318|1.643912856|-0.003356527|1|1|-0.126749697|-0.0896538619999999|0.551933595|-0.031642539|0.463497159|0.305697179|6.777827685|-769.3614916|2.0|-10.18|103.17|2.75e-08|3.36|3.2827|7.9318
4S4k_a46|997.07|304.07|0.0|487.43|-0.1947|1.134637098|-0.050636784|2.5693|5.587248657999999|6.7055|0.0|0.006550513|1|1|0.008544799|-0.0860536609999999|0.199356973|-0.030477338|0.461984953|0.132090036|5.523352655|-411.0733912|1.0|-6.61|50.94|8.28e-05|4.52|4.0774|6.7055
9d_a40|892.69|370.51|0.0|446.84|-0.20781|0.604992329|0.007834411|7.9502|5.4161004020000005|6.9706|0.89023715|0.011823978|2|2|0.0116099239999999|-0.071656839|0.002088915|-0.031613312|0.467275972|0.133579429|8.023385851|-285.4523697|0.0|-7.0|58.43|3.3e-05|4.7|3.3464|6.9706
8b_a50|857.53|296.58|0.0|353.17|-0.20144|1.398299046|-0.115740384|5.8205|5.777652323|7.1675|1.98971238|0.006841944|2|2|-0.065440141|-0.078068703|0.267094693|-0.030360051|0.428882006|0.328290204|5.292277178|-250.8020475|1.0|-5.94|59.39|0.000347|2.11|4.1804|7.1675
8b_a12|1020.47|331.1|0.0|460.08|-0.21184|1.283836078|0.190292199|6.1286|0.0|6.58|0.0|-0.010117477|0|0|0.003898807|-0.116554734|0.4384536329999999|-0.045608374|0.480938153|0.111063646|6.373278096|-702.4489440000001|2.0|-7.45|80.37|1.26e-05|5.11|3.7446|6.58
21_a12|893.17|310.18|0.0|397.31|-0.22253|0.609915045|0.04375233|3.2551|4.59511985|7.6576|0.0|-0.003879878|1|1|-0.116098308|-0.100098765|0.192026642|-0.036878492|0.473492395|0.229181643|5.891343219|-354.8766794|1.0|-6.78|78.41|5.3200000000000006e-05|2.56|3.9971|7.6576
11e_a5|1220.1|302.14|0.0|571.06|-0.20559|1.338814635|-0.2114441819999999|2.8694|5.209486153|7.3979|0.0|0.008268901|1|1|-0.0924814769999999|-0.0790189759999999|0.372098505|-0.0282210629999999|0.483563144|0.27836484|9.387474824|-693.5448342|1.0|-8.95|66.93|4.64e-07|2.91|4.1036|7.3979
20_a4|861.05|306.74|0.0|402.27|-0.19747|1.399905568|-0.203359312|5.5779|5.4161004020000005|6.1898|0.0|0.012265062|1|1|-0.064248765|-0.072188305|0.210083785|-0.0273144939999999|0.421704107|0.356414753|5.543543957000001|-234.1428169|0.0|-5.55|39.94|0.000806|2.73|4.0419|6.1898
20_a31|1113.19|350.43|0.0|560.67|-0.20895|0.609420757|0.0469387759999999|4.9218|5.733341277|8.0862|2.114008068|-0.003484915|3|3|-0.0852122769999999|-0.110195543|0.246878555|-0.033537774|0.464597945|0.289292958|8.289864307|-605.8215871|2.0|-7.65|140.04|8.86e-06|4.78|3.5381|8.0862
4h_a46|1397.46|296.62|-3.74433321|682.14|-0.21008|0.3002050539999999|0.128214845|2.9086|5.587248657999999|6.6402|0.0|-0.0008161889999999|1|1|-0.030014575|-0.083997524|0.659584488|-0.0305445539999999|0.4866209529999999|0.194493895|8.138240742999999|-1241.036544|2.0|-9.2|124.17|3.210000000000001e-07|8.5|4.18|6.6402
4_a47|988.42|332.4|0.0|432.89|-0.21076|1.304464196|0.004633887|5.4892|0.0|7.5|1.42341819|-0.007295208|0|0|-0.017555555|-0.092556319|0.444849947|-0.03525955|0.402148382|0.193395607|6.468023748999999|-438.3470487|2.0|-8.79|58.04|5.81e-07|4.44|3.73|7.5
8d_a32|111.16|348.39|0.0|540.98|-0.20115|0.609420756|0.143684876|1873.0|5.733341277|8.0809|2.146260246|-0.006974711|3|3|0.001558357|-0.109968322|0.261692269|-0.03346862|0.47012654|0.2914328639999999|8.106843676|-608.0551435|2.0|-7.26|154.03|2.19e-05|4.26|3.5588|8.0809
9d_a31|1202.79|322.22|0.0|630.49|-0.19426|0.61013528|0.036844743|3.5077|5.733341277|6.2218|0.0|-0.002456634|2|2|-0.134504227|-0.11958484|0.3655337879999999|-0.033844766|0.457506946|0.336380477|9.436176796|-833.8375571|2.0|-7.63|117.37|9.69e-06|5.0|3.8478|6.2218
11_a33|858.89|353.74|0.0|378.1|-0.19938|0.609352951|-0.151505631|4.5998|5.6869753560000005|8.3188|1.979284901|-0.003303432|3|3|-0.122478641|-0.104881435|0.229250542|-0.030847481|0.4673066279999999|0.447121614|5.24049311|-247.4805685|1.0|-6.23|120.17|0.000194|1.93|3.5049|8.3188
4b_a49|1121.45|331.39|0.0|509.78|-0.22366|1.343847828|-0.109946885|2.2306|5.4161004020000005|7.1024|1.645329244|0.001769804|1|1|-0.0563571629999999|-0.090284437|0.438784865|-0.030696709|0.477868186|0.354669161|7.588962922|-581.3580885|1.0|-7.05|90.13|3.570000000000001e-05|3.56|3.7413|7.1024
16d_a32|1023.44|341.83|0.0|489.97|-0.20077|0.609420775|0.170838661|3.8853|5.733341277|8.1135|2.07416189|-0.00839148|3|3|-0.128753933|-0.11491796|0.41654798|-0.036437402|0.4429631189999999|0.384250302|6.221435089|-508.962859|2.0|-6.59|149.27|9.84e-05|3.78|3.6271|8.1135
46_a18|1380.79|384.45|0.0|635.89|-0.18219|1.251088279|-0.001181461|3.2533|4.844187086|6.7305|0.0|0.002300582|0|0|-0.1483628609999999|-0.076485888|0.30524999|-0.029244604|0.4548138479999999|0.217767252|8.980343774|-1003.700904|2.0|-8.82|76.5|7.27e-07|8.11|3225.0|6.7305
9i_a40|883.84|428.48|0.0|417.75|-0.17956|0.604992808|0.074116257|2.7887|5.4161004020000005|5.9031|0.891973262|0.004532692|2|2|0.105172175|-0.088485615|0.006324687|-0.036869006|0.477626156|0.140977546|7.700852478|-336.98898810000003|1.0|-6.03|84.45|0.000285|3.2|2.8936|5.9031
12z_a36|1153.7|318.16|0.0|539.36|-0.2139199999999999|1.297044126|-0.065211069|6.5892|5.351858133|8301.0|0.0|-0.000143196|1|1|-0.098598933|-0.102674964|0.492335362|-0.036238222|0.4577848329999999|0.287317638|8.016303367999999|-812.9648725|2.0|-6.66|92.99|8.97e-05|2.98|3.8969|8301.0
12aw_a36|1120.43|319.85|0.0|507.71|-0.21201|1.297044239|-0.135690414|6.5278|5.351858133|8.0458|0.0|-0.006877664|1|1|-0.098027247|-0.114701005|0.373775982|-0.041292362|0.47322369|0.250947713|7.545677222999999|-848.2869380000001|2.0|-7.12|69.2|3.17e-05|3.66|3.8763|8.0458
21_a4|916.76|308.08|0.0|446.0|-0.19588|1.399863887|-0.164057585|2.9409|5.4161004020000005|6.9172|0.0|0.012362563|1|1|-0.063064908|-0.076470465|0.239652988|-0.028676424|0.401240904|0.276832377|5.961506745|-295.1166014|0.0|-5.94|39.94|0.000352|3.31|4.0245|6.9172
11_a15|1284.85|418.94|0.0|568.22|-0.16011|1.435688956|-0.1758968389999999|1.3581|0.0|6.1314|0.0|0.001806571|0|0|-0.173728081|-0.0974577669999999|0.632319408|-0.033606127|0.470042906|0.260684316|6.233494755|-915.3239085|1.0|-8.9|59.51|5.7e-07|5.04|2.9595|6.1314
8c_a32|1090.0|347.56|0.0|516.78|-0.18873|0.609420757|0.080016722|10.2656|5.733341277|7.4318|2.143746338|-0.003484915|3|3|-0.0852122769999999|-0.097480366|0.263222951|-0.027548799|0.447542891|0.399315117|7.079719717000001|-463.1595384|2.0|-7.65|140.04|8.86e-06|4.28|3.5673|7.4318
17a_a22|1253.39|887.46|0.0|577.52|-0.21338|1.2689202|-0.0422459529999999|2268.0|4.727387819|7.0862|1.67348685|0.00220634|1|1|-0.076790454|-0.08790445|0.345497724|-0.030843667|0.485943988|0.289041025|8.549622191000001|-820.7657853999999|1.0|-9.13|68.52|3.23e-07|5.13|1.3971|7.0862
13d_a6|1219.11|341.57|0.0|598.06|-0.20146|1.424214188|-0.045686501|14.0012|5.351858133|6.4437|0.0|-0.003346018|1|1|-0.106686991|-0.110731261|0.19992155|-0.039696112|0.4128711229999999|0.230567155|9.086171078|-975.5161277|2.0|-9.4|95.85|1.68e-07|4.5|3.6298|6.4437
3d_a12|918.3|328.71|0.0|411.35|-0.22229|1.28383852|0.092417272|3.0037|0.0|7.6021|0.0|-0.00259095|0|0|-0.1394967999999999|-0.0958414059999999|0.2443206489999999|-0.035063929|0.472404561|0.22571647|5.786006004|-379.4799315|1.0|-7.51|50.17|9.64e-06|3.1|3.7719|7.6021
1l_a5|1033.47|283.95|0.0|486.81|-0.21939|1.270375394|-0.244609612|3.3694|4.59511985|7.4949|0.0|0.008244856|1|1|0.0271820189999999|-0.067755283|0.357062421|-0.026512937|0.47265823|0.230593886|7.401206343999999|-389.1691717|1.0|-8.83|54.46|5.02e-07|3.89|4.3664|7.4949
17b_a25|1329.35|313.02|0.0|654.18|-0.21939|1.3732004619999998|0.001256821|5.2142|4.727387819|6.9957|1.968416259|0.005120507|1|1|-0.044156525|-0.079392561|0.410780725|-0.029249891|0.476276266|0.275133816|9.700133933|-958.573164|1.0|-10.04|96.49|4.16e-08|5.89|3961.0|6.9957
12o_a36|1240.51|320.16|0.0|560.88|-0.21151|1.297042837|0.01340619|6.6471|5.351858133|7.3979|0.0|-0.00233752|1|1|-0.126068378|-0.10624773|0.514457955|-0.03541591|0.469699889|0.333537155|7.322888607|-1047.013252|3.0|-6.93|98.3|5.18e-05|4.5|3.8726|7.3979
8a_a8|1061.5|399.45|0.0|476.69|-0.19937|1.400027874|-0.021925912|6.8427|5.4161004020000005|4.9454|0.0|-0.0075336219999999|1|1|0.055198015|-0.118763303|0.22299265|-0.049054408|0.481294455|0.23579367|7.533378788999999|-809.4093564|2.0|-6.76|112.23|6.96e-05|6.1|3.1039|4.9454
3p_a32|1057.58|340.28|0.0|471.04|-0.20018|0.609420752|0.007752757|5.4496|6.008813185|7585.0|2.1365141480000003|-0.000971341|3|3|-0.146606489|-0.098773656|0.366898545|-0.029183126|0.416240891|0.380032117|6.243062200000001|-444.779939|1.0|-6.79|131.25|6.4e-05|4.26|3.6436|7585.0
4e_a49|1128.64|327.34|0.0|504.63|-0.2231199999999999|1.343847746|-0.076526919|4.8707|5.4161004020000005|7.4685|1.713107022|-1.8100000000000003e-05|1|1|-0.037142108|-0.087866673|0.433385455|-0.029288891|0.471635821|0.349671525|7.934910277|-561.9703647000001|2.0|-7.36|92.93|1.74e-05|3.34|3.7876|7.4685
7e_a8|1060.05|383.1|0.0|544.55|-0.2054699999999999|1.394799915|-0.150447714|11.4436|4.844187086|4.4547|0.0|0.0024398329999999|1|1|0.034227147|-0.0886889709999999|0.286669793|-0.037446454|0.4742828629999999|0.223998448|7.70387217|-602.7501229|1.0|-8.29|70.81|1.95e-06|6.32|3.2363|4.4547
3g_a32|998.86|349.68|0.0|495.4|-0.20065|0.60942078|0.015803466|5.5816|5.733341277|7.8539|2.2144733530000003|0.001276735|3|3|-0.074808287|-0.098311343|0.273439311|-0.030429702|0.447358137|0.199259841|5.917878616|-392.4367329|1.0|-7.29|110.94|1.8e-05|4.13|3.5456|7.8539
7b_a8|1067.73|380.32|0.0|506.21|-0.20472|1.395658671|-0.119760914|12.7344|5.4161004020000005|4.8687|0.0|0.002074537|1|1|-0.021509048|-0.1000685009999999|0.282366236|-0.041332642|0.4787988|0.246064343|7.698000901|-682.1319788|1.0|-7.65|92.93|8.94e-06|5.51|3.26|4.8687
18b_a30|1178.08|351.66|0.0|563.55|-0.2052699999999999|0.604987149|0.036563014|6.5037|5.351858133|7.6003|0.0|0.003099827|1|1|-0.049287858|-0.09536285|0.413791511|-0.036237883|0.424912258|0.240284312|7.513189589|-792.7545943|1.0|-6.7|105.44|8.47e-05|3.64|3.5256|7.6003
4i_a46|1058.5|280.31|0.0|546.24|-0.20084|1.1346370959999998|-0.167244168|3.8696|5.587248657999999|6.2132|0.0|0.012211602|1|1|-0.060809732|-0.075208437|0.263514985|-0.025069479|0.406629719|0.2361682219999999|6.218233741000001|-407.9368676|0.0|-7.3|39.94|1.75e-05|4.46|4.4232|6.2132
8_a1 (SB-202620)|977.87|364.11|0.0|460.4|-0.2105199999999999|1.4323973840000002|0.106916453|5.5005|4.727387819|6.3979|0.0|-0.012672753|1|1|-0.019835038|-0.105271458|0.174628594|-0.041081545|0.4564697679999999|0.225760413|7.432247389|-542.1742393|2.0|-8.02|78.87|3.42e-06|5.32|3.4052|6.3979
12bb_a36|1120.72|326.27|0.0|515.92|-0.21175|1.29704416|-0.07834963|8657.0|5.351858133|8.0|0.0|-0.006877664|1|1|-0.098027247|-0.114330726|0.314702945|-0.038872447|0.4808928389999999|0.280705922|7.854524291000001|-800.967538|2.0|-7.12|69.2|3.17e-05|3.66|3.8001|8.0
5b_a40|847.01|311.84|0.0|411.1|-0.23068|0.604912077|-0.067567502|9.3069|6.167516491000001|7.1938|0.7222376540000001|0.008515162|2|2|0.007986879|-0.091267779|0.313503463|-0.036507111|0.477304896|0.1709818139999999|6.521443259|-275.6361647|0.0|-5.25|75.5|0.00191|5.62|3.9759|7.1938
12c_a36|1137.55|322.58|0.0|509.61|-0.2082699999999999|1.29696741|-0.087096843|6.6973|5.351858133|8.0458|0.0|0.0005016269999999|1|1|-0.103922055|-0.105624703|0.462597812|-0.038024893|0.473610011|0.24499026|6.772454418|-784.3943293|2.0|-7.18|69.2|2.77e-05|3.79|3.8436|8.0458
18d_a30|1129.46|357.49|0.0|508.7|-0.19673|0.6049874|0.041146136|6.2946|5.351858133|7.6737|0.0|0.001139238|1|1|-0.0541804029999999|-0.103191184|0.346980269|-0.037906966|0.443774287|0.216715605|7.063141946|-744.0011548|1.0|-6.9|81.65|5.260000000000001e-05|4.07|3.4682|7.6737
20_a47|964.94|311.45|0.0|426.08|-0.22734|1.408721455|0.055662511|4.3277|4.727387819|8.6|1.010373001|-0.009220816|1|1|-0.108236785|-0.092005493|0.213977589|-0.032859105|0.4642647929999999|0.404765791|7.022502229|-409.9991682|2.0|-7.31|84.73|1.86e-05|4.08|3.9808|8.6
14b_a3|879.19|403.54|0.0|368.39|-0.19618|0.605016869|0.143500839|3.8724|4.727387819|6.4202|1.7086790859999998|-0.00603969|1|1|-0.050943323|-0.100993354|0.379746504|-0.036469822|0.487615651|0.233084567|4.989782639|-313.9702941|1.0|-6.89|105.82|4.08e-05|2.22|3.0724|6.4202
8b_a32|1114.24|349.82|0.0|558.16|-0.20121|0.609420757|0.113639567|1.2797|5.733341277|7.9208|2.123714284|-0.003484915|3|3|-0.0852122769999999|-0.108971309|0.253018806|-0.03079624|0.458155153|0.330850796|8.10555784|-558.2790432999999|2.0|-7.65|140.04|8.86e-06|4.22|3.5442|7.9208
1a_a5|882.1|437.61|0.0|386.8|-0.2262699999999999|1.189701889|-0.271170445|6.7017|4.59511985|6.9706|0.0|0.005921049|0|0|0.069867374|-0.075618812|0.3602068089999999|-0.027665419|0.455258786|0.274345323|6.199179484|-287.62427139999994|1.0|-7.15|37.81|2.13e-05|2.85|2.8332|6.9706
14n_a23|1209.95|362.35|0.0|575.71|-0.2077099999999999|1.197963531|0.009802461|7.2975|5.351858133|9.2441|0.747533142|0.010561248|2|2|-0.110069159|-0.082430028|0.209387766|-0.032325501|0.469606631|0.313179459|8.662092555|-752.8921912999999|1.0|-7.51|114.25|1.3699999999999998e-05|3.23|3.4217|9.2441
12a_a30|1122.01|355.41|0.0|507.17|-0.19994|0.604984824|0.033691224|4.7368|5.351858133|7.9469|0.0|0.005050384|1|1|-0.053309522|-0.097138462|0.337975309|-0.037665934|0.469799116|0.194809798|7.362386058999999|-709.5118166|1.0|-6.64|81.65|9.21e-05|3.82|3.4885|7.9469
8a_a50|912.7|297.06|0.0|396.63|-0.20051|1.39826105|-0.0737162059999999|5.5319|5.777652323|7.3279|1.99158738|0.007671336|2|2|-0.065546446|-0.08230347|0.278028663|-0.031655181|0.46183401|0.248584287|5.754657432|-313.6562159|1.0|-6.32|59.39|0.000151|2.69|4.1738|7.3279
EW7203_a60|1166.44|352.3|0.0|546.85|-0.20654|0.604984431|0.025672274|2.5159|5.351858133|8.0334|0.0|0.003099827|1|1|-0.049287858|-0.096226348|0.345488097|-0.036566012|0.497298165|0.233162923|8.310125852|-764.6507562999999|2.0|-6.7|117.47|8.51e-05|3.64|3.5192|8.0334
4_a3|858.45|356.58|0.0|338.33|-0.20826|0.60501714|0.2122551539999999|3.1409|4.727387819|5.9|1.882124381|-0.008407895|1|1|0.053425134|-0.098695428|0.5842630360000001|-0.039478171|0.415852758|0.133023729|5.05182773|-312.2830359|1.0|-7.53|80.04|9.48e-06|3.53|3.4771|5.9
8a_a31|872.11|325.45|0.0|396.15|-0.18869|0.610138387|-0.039027368|5.3042|5.733341277|6.1024|0.0|-0.013230176|2|2|-0.054025775|-0.136459435|0.272259026|-0.0416959379999999|0.4512945479999999|0.333562641|5.83708559|-366.9116769|2.0|-5.33|114.29|0.00145|1.53|3.8097|6.1024
6_a15|1092.02|328.9|0.0|545.21|-0.18133|1.419941278|-0.199979249|1.9421|0.0|7.4559|0.0|0.001080419|0|0|-0.195267558|-0.123000073|0.398681391|-0.0307500179999999|0.3902945579999999|0.4180252789999999|6.110075236|-544.3423775|1.0|-7.95|61.84|4.3e-06|3.94|3.7696|7.4559
6_a1|875.29|305.12|0.0|405.23|-0.1899799999999999|1.3488280769999998|-0.092471477|8.0033|5.4161004020000005|5.2924|0.0|0.005054086|1|1|-0.230322048|-0.077422386|0.212044989|-0.0238222729999999|0.4218263379999999|0.423240564|5.555887839|-216.916644|0.0|-6.02|39.94|0.000277|2.81|4.0635|5.2924
A8301_a51|||0.0|||1.197963627|0.0245770529999999||4.727387819|7.9208|1.987294898|0.00740124|1|1|-0.0357324579999999|-0.0780376929999999|0.339244706|-0.032775831|0.4799553379999999|0.145040365|6.890532887999999|-691.0718926|1.0|-9.38|87.72|1.74e-07|||7.9208
8b_a31|927.61|321.36|0.0|439.96|-0.19265|0.610137861|-0.01883655|5.6001|5.733341277|5.6576|0.0|-0.010300564|2|2|-0.05421947|-0.132574249|0.281200674|-0.040792077|0.479278|0.296530645|6.142377144|-433.9742484|2.0|-5.73|114.29|0.00061|1.77|3.8582|5.6576
41_a18|1294.52|385.97|0.0|576.83|-0.1814599999999999|1.251176562|0.115127295|2721.0|4.844187086|6433.0|0.0|-0.0034878|0|0|-0.005930813|-0.089139464|0.3888308139999999|-0.037381065|0.487248278|0.0967605159999999|8.787657952|-1089.246155|3.0|-8.38|99.28|1.89e-06|7.34|3.2123|6433.0
4a_a49|1128.22|327.34|0.0|504.63|-0.2231199999999999|1.343847746|-0.076526919|4.8706|5.4161004020000005|7.4949|1.713107022|-1.8100000000000003e-05|1|1|-0.037142108|-0.087863033|0.433367368|-0.0292876779999999|0.4716382|0.349698461|7.934892916|-561.8605190000001|2.0|-7.36|92.93|1.74e-05|3.34|3.7876|7.4949
2_a1|807.98|303.31|0.0|355.79|-0.19826|1.348828131|-0.049975995|5.2754|5.4161004020000005|5.2366|0.0|0.001576763|1|1|-0.145015842|-0.077270452|0.220315042|-0.026492726|0.39830426|0.305595997|5.2823820260000005|-192.096651|0.0|-6.18|30.71|0.000185|3.31|4.0877|5.2366
