molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
16_a47|0.0|1|1|2.890539668|0.0|0|0|0|1.417579067|-0.134455235|4.59511985|-0.1246612469999999|2|0.042285714|-0.08282926|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.004153659|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.812131575|0.081171071|0.87782381|1|0.691860453|-0.093207587|-0.092995116|0.421094692|9.676588112|0.308139547|-0.034261359|5.0150344780000005|0.0|0.697929921|60.36423869|-17.75645434|57.9827944|0.473257697|2315.178558|358.566882|833.8646097|0.302070079|6.855429069|0.898461533|4952.972679|0.0234786339999999|-205.1602001|357.35851410000004|1.0|1.0|0.0|1.0|2.0|1.95|21.0|-8.17|4.47|5.19|66.49|2.72|0.0|91.55|0.0|1.0|3.0|25.0|5.0|-6.04|0.0|3.52|4.56e-05|0.0154|3.84e-05|13.0|3.27|6.8099999999999994e-09|-0.05717|4.4393|2.95|-1167.046301|-1167.0124560000002|534.69|279.29|0.59209|0.6743899999999999|-1166.901251|0.0909|-0.16851|-1166.951551|3.8601|1.0|9.0|9.0
12g_a40|0.0|0|0|0.0|0.0|1|0|0|0.604990688|0.037440516|5.4161004020000005|-0.129331216|0|0.036630824|0.167050952|-0.001011175|0.075327376|10.31197254|-0.211162861|2|-0.003205145|0.106286677|-0.512657141|0|0.777835705|0.769016155|-0.326139923|0.8396782220000001|1|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|6.670206427999999|0.129798543|-0.0435406|3.501413627|0.0|0.852031227|59.29860462|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|681.6778419|0.147968773|7.692740528|0.871698484|5211.675486|0.013442698|-369.5858437|335.7078145|1.0|0.0|1.0|0.0|1.0|3.2|20.0|-6.63|4.83|5.14|78.66|3.76|2.0|93.78|0.0|1.0|2.0|23.0|3.0|-4.91|0.0|4.4|3.43e-07|0.000124|1.62e-06|0.000586|5.07|2.37e-07|-0.07424|4.0224|4.84|-2173.044757|-2173.0224510000003|540.25|308.23|0.67055|0.6988|-2172.9382|0.2682|-0.13191|-2172.988604|2.7075|724.0|6.1403|6.1403
14o_a23|0.0|1|1|0.0|-4.758526534|2|0|0|1.197958066|0.18835477|5.351858133|-0.301504331|2|0.046090147|0.135737344|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|-0.0004039459999999|-0.2952674819999999|-0.653629157|2|0.598213287|0.802854174|-0.072078004|0.861597051|1|0.904077943|-0.072435569|-0.094138958|0.328340215|12.835973699999998|0.0959220569999999|-0.042454824|9.125801389|0.8929505459999999|0.800301554|80.64694246|-30.18347529|64.33441296|0.48945652|3399.6213840000005|642.7588542000001|2297.392496|0.199698446|9.016411722|0.958697036|7967.617129|0.019295686|-427.001863|676.4530574|0.0|0.0|1.0|0.0|1.0|3.62|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|126.97|0.0|1.0|7.0|35.0|8.0|-5.94|1.0|4.31|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|1.12e-08|-0.08059|3.6989|5.17|-2042.184285|-2042.161288|729.11|335.19|0.58581|0.58581|-2041.934645|385.0|-0.1517|-2042.000938|8.3591|3.0|8.4815|8.4815
1f_a5|0.0|0|0|2.824395738|-4.398485453999999|0|0|0|1.218960329|-0.139907335|4.59511985|-0.31059482|2|0.029105691|-0.118028278|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|-0.000700145|0.004923698|-0.401165734|2|0.525406088|0.771487328|-0.000969932|0.834250802|0|0.888073448|-0.091412569|-0.083857856|0.45528118|4.687041957|0.111926552|-0.035639589|2.614237829|0.21377016|0.757522389|57.83835135|-19.87828616|55.67318607|0.4670794829999999|2482.949545|495.3305784|979.2285994|0.242477611|7.117418022000001|0.8764524309999999|5474.331675|0.01983997|-287.2706403|403.396385|1.0|1.0|0.0|1.0|1.0|2.61|23.0|-8.88|5.48|6.37|54.46|2.73|2.0|95.49|0.0|1.0|4.0|27.0|6.0|-5.73|1.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|1.3300000000000002e-09|-0.05346|4.7485|3.58|-1288.353339|-1288.3196369999998|577.11|261.1|0.47267|0.42446|-1288.209882|0.0228|-0.18224|-1288.263745|4.9879|0.24|6.6198|6.6198
17c_a50|0.0|1|1|0.0|0.0|2|2|2|1.347835869|-0.212075666|5.82008293|0.024219848|2|0.031870748|0.021572081|0.01130519|-0.144763835|10.94500663|-0.120904775|2|0.012222674|-0.373205592|-0.2256811219999999|1|0.762883243|0.774994313|-0.212611846|0.816442883|1|0.89719894|-0.051905615|-0.073693343|0.446454378|14.91199042|0.10280106|-0.021745577|10.25908547|94.15397246|0.569750429|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|2014.72331|0.430249571|8.310163601000001|0.98033276|6438.380804|0.0232952879999999|-95.97318605|849.1345426000001|0.0|1.0|1.0|1.0|0.0|3.61|20.0|-6.79|3.59|3.53|61.0|1.91|1.0|134.28|0.0|1.0|6.0|33.0|5.0|-6.96|0.0|3.1|0.000158|0.0698|3.75e-05|0.0165|2.86|1.6100000000000005e-07|-0.03121|4.2397|2.74|-1411.187392|-1411.157813|746.5|292.44|0.63122|0.66213|-1410.838844|0.1801|-0.16697|-1410.902767|8.5146|69.0|7.1612|7.1612
4_a4|0.0|0|0|0.0|0.0|1|1|1|1.343865392|-0.183963421|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|0.011760626|-0.110597574|10.92992837|-0.037623601|1|0.0112367389999999|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.063012715|0.8306695270000001|1|0.933276024|-0.049768752|-0.06873731|0.456474074|4.4155367960000005|0.0667239759999999|-0.0255766729999999|2.274995377|42.42341622|0.793717973|40.86951119|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|1883.42405|0.2062820269999999|5.326452915|0.66251148|4878.070704|0.010586293|-302.661743|462.1867149|1.0|1.0|0.0|1.0|0.0|3.09|21.0|-7.57|4.52|4.41|43.6|2.66|1.0|100.08|0.0|1.0|2.0|25.0|3.0|-5.79|0.0|3.64|7.59e-05|0.0248|2.69e-05|0.00877|3.52|2.71e-08|-0.04865|5.382000000000001|3.24|-1029.960398|-1029.93716|566.84|230.37|0.55032|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|-1029.813844|3.1195|78.0|7.1079|7.1079
13_a47|0.0|1|1|2.920663104|0.0|0|0|0|1.417757826|-0.174238791|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|-0.00105415|0.003874205|10.9452934|0.038682232|1|-0.000211465|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.794037882|0.065869272|0.8582665429999999|1|0.781675563|-0.081148294|-0.088128939|0.244975411|9.13564442|0.2183244369999999|-0.032468557|4.705524762|0.0|0.688261242|57.38622954|-16.72368034|50.9329486|0.472007922|2190.316257|402.6200617|669.2729199|0.311738758|7.038683428|0.8939678120000001|4542.479565|0.023284817|-193.936606|359.12161539999994|1.0|1.0|0.0|1.0|2.0|1.75|21.0|-7.9|4.06|4.63|66.49|2.34|0.0|91.59|0.0|1.0|3.0|24.0|4.0|-6.0|0.0|3.19|5.79e-05|0.0185|5.41e-05|0.0173|3.17|1.26e-08|-0.05465|4.0302|2.7|-1067.820961|-1067.78457|542.62|307.63|0.67466|0.67466|-1067.665127|0.3382|-166.0|-1067.71601|4.8308|16.0|7.8|7.8
1k_a5|0.0|0|0|2.9020229360000003|0.0|0|0|0|1.427567903|-0.216088148|4.59511985|-0.064652321|2|0.026339869|-0.095857885|0.003886035|-0.145151027|10.9489659|-0.011848312|1|0.003708988|0.045204303|-0.254495542|2|0.567806811|0.7824502320000001|-0.022280685|0.851987765|0|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|5.571869083999999|0.216307319|-0.0301207529999999|2.850231839|0.498979532|0.724954458|47.83775802|-15.40795854|45.98095096|0.48165588|2171.394196|400.8898627|824.0133397999999|0.275045542|6.710535795|0.929220303|4479.484358|0.019219352|-230.14624|357.34245360000006|1.0|1.0|0.0|1.0|1.0|2.02|23.0|-8.3|4.88|4.76|54.46|2.29|0.0|90.44|0.0|1.0|3.0|24.0|4.0|-5.99|0.0|3.42|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|4.99e-09|-0.04516|4.7221|3.1|-1050.548505|-1050.51717|533.8|262.56|0.53086|0.5282|-1050.418953|0.1239|-0.1798799999999999|-1050.468159|2.3036|48.0|7.3188|7.3188
5a_a50|0.0|1|1|0.0|0.0|2|1|1|1.3972442980000002|-0.203248487|5.82008293|-0.017108794|1|0.038040936|0.017227585|0.012640587|-0.256097122|10.93256969|-0.130929632|2|0.01228899|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.203436041|0.847812674|1|0.969892876|-0.038932964|-0.065209836|0.2814514|5.435098605|0.030107124|-0.022747617|2.900288114|60.04351409|0.66527517|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|1605.985157|0.33472483|5.892775027000001|0.8275167520000001|4770.917486|0.017576522|-176.38892919999998|462.1867149|1.0|0.0|1.0|1.0|0.0|3.28|20.0|-6.24|3.66|4.33|35.64|2.62|0.0|101.86|0.0|1.0|2.0|25.0|2.0|-5.83|0.0|3.47|0.000129|42.0|3.14e-05|0.0102|3.46|5.7e-07|-0.02487|5.6146|3.39|-1029.930364|-1029.905844|582.98|220.82|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|-1029.786489|5649.0|4.1|5.3872|5.3872
9h_a40|0.0|0|0|0.0|0.0|1|0|0|0.604992856|0.014753178|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.003782277|0.133376308|10.31197223|-185.0|2|0.003099029|0.08305063|-0.503000695|0|0.778613709|0.740778143|-0.299768519|0.8022014000000001|1|0.864310149|-0.09201708|-0.095803029|0.219852623|6.199629554|0.135689851|-0.041058441|3.102034287|0.0|0.863884935|53.60044379|-20.54391962|52.2411122|0.482124665|2073.354193|432.46450360000006|418.2915223|0.136115065|6.922257828999999|0.930966649|4322.734135|0.011321157|-364.1454816|336.23227030000004|1.0|1.0|1.0|0.0|0.0|3.55|20.0|-6.51|4.59|4.44|67.66|3.22|1.0|93.19|0.0|1.0|3.0|23.0|3.0|-5.06|0.0|4.06|2.23e-06|0.000716|7.6e-06|0.00244|4.51|3.09e-07|-0.05991|4.2372|3.9|-1293.174246|-1293.151333|526.38|292.61|0.64952|0.69809|-1293.033723|0.2721|-0.14047|-1293.083512|2841.0|3.98|5.4001|5.4001
10_a27|0.0|0|0|0.0|0.0|2|0|0|1.400533489|0.122016352|4.59511985|-0.044164147|2|0.040512821|-0.184068581|0.00991794|0.034318674|10.93783185|-0.000903965|1|0.010329671|-0.341622797|-0.487435299|2|0.639413469|0.804375252|-0.001453596|0.862408925|1|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|9.399794974|0.147337847|-0.031079371|4.998521009|49.19800605|0.7453606909999999|55.05868025|-16.5270506|41.99674607|0.477162521|2270.538352|453.4194305|943.2258247|0.254639309|6.761146212000001|0.912640238|4894.8090170000005|0.01651645|-260.9504933|424.8821143|1.0|0.0|1.0|0.0|0.0|3.15|21.0|-6.24|2.81|2.97|65.6|2.25|0.0|97.39|0.0|1.0|3.0|25.0|4.0|-6.51|0.0|2.74|0.000266|0.0882|0.0001189999999999|0.0394|2.55|5.81e-07|-0.0498|4.1495|4.66|-1083.137871|-1083.1151289999998|573.31|298.79|0.63894|0.63894|-1082.956472|0.4452|-0.16805|-1083.008551|6.9456|69.0|7.1612|7.1612
SB431542_a8|0.0|0|0|3.172627551|0.0|1|1|1|1.401734117|-0.007805495|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|-0.005306541|0.089375589|-0.494976661|1|0.76592324|0.762577159|-0.072891515|0.8220300859999999|0|0.5653298489999999|-0.128342313|-0.124595991|0.274152231|20.78806656|0.434670151|-0.048754953|12.44282236|89.26670319|0.7608280590000001|89.64885355|-29.18257067|97.60813043|0.476091179|2801.428659|338.38158389999995|1947.072021|0.239171941|7.360028263999999|0.908729075|6203.505123|0.025179219|-312.2404091|529.053307|0.0|0.0|1.0|1.0|2.0|2.75|23.0|-6.76|3.13|2.72|112.23|1.9|1.0|109.21|0.0|1.0|4.0|30.0|5.0|-7.04|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0292|2.4|1.74e-07|||||||||||||||79.08|4.1019|4.1019
14a_a22|0.0|0|0|0.0|0.0|1|0|0|1.4229176680000002|-0.136588366|4.727387819|-0.052476637|2|0.038167849|0.021482585|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.005757758|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|1|0.864077619|-0.062215607|-0.081479363|0.490491034|14.49148204|0.135922381|-0.031338217|9.873779458|60.38977977|0.7007904070000001|70.33046351|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|2169.870866|0.299209593|8.052850876|0.8069597009999999|6348.976909|0.021742777|-273.61731430000003|684.5377542|1.0|1.0|1.0|1.0|1.0|2.86|27.0|-9.21|3.87|4.31|85.59|1.73|1.0|124.05|0.0|1.0|6.0|32.0|5.0|-6.61|0.0|3.19|2.25e-05|0.00945|2.1e-05|0.00881|3.18|6.1e-10|-0.06145|5.0653|4.98|-1368.35698|-1368.321586|695.62|244.77|0.45928|0.63156|-1368.075682|0.0578|-0.15029|-1368.13858|6603.0|38.0|7.4202|7.4202
11_a4|0.0|0|0|0.0|0.0|1|1|1|0.626711769|-0.20567828|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|0.011277653|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.046906237|-0.145254541|2|0.6575743310000001|0.820318166|-0.007574475|0.875868891|1|0.930113409|-0.054262142|-0.06530408|0.4523305489999999|5.395547437|0.069886591|-0.023620625|3.118219598|59.55648883|0.7560913159999999|44.63993001|-13.65094004|36.75497433|0.480360734|2452.527871|537.5354202000001|1640.559148|0.243908684|6.850305797000001|0.924411925|5425.1341090000005|0.011937709|-296.0029432|575.2252237|1.0|1.0|1.0|1.0|0.0|3.49|21.0|-8.05|4.97|5.22|68.9|3.15|2.0|111.64|0.0|1.0|4.0|27.0|3.0|-5.74|0.0|4.16|7.27e-06|0.00271|1.06e-05|0.00395|3.99|8.89e-09|-0.05582|4907.0|3.2|-1467.463842|-1467.440475|630.04|252.67|0.4444|0.65942|-1467.20045|0.0403|-0.15885|-1467.255521|5.3012|0.11|6.9586|6.9586
12be_a36|0.0|0|0|3.466734143|0.0|0|2|2|1.297042758|-0.148313814|5.351858133|-0.0419484829999999|2|0.043854875|0.118420241|0.000482522|-0.08981965|10.95957887|0.00430921|1|0.002872872|-0.289604649|-0.3825349939999999|1|0.884226781|0.812921349|0.00734728|0.858971809|0|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|23.42501577|0.201984123|-0.031937334|16.25222352|0.0|0.5660743979999999|99.62604537|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|2552.721046|0.433925602|8.773114043|0.839796323|6592.168374|0.034632557|-91.68453892|766.4854363|1.0|0.0|0.0|1.0|2.0|0.0|17.0|-6.79|2.83|1.9|87.66|1.42|1.0|136.74|0.0|1.0|7.0|33.0|6.0|-7.13|0.0|1.75|7.75e-05|0.0342|7.13e-05|0.0315|2.62|1.6100000000000005e-07|-0.0518799999999999|5.2184|2.68|-1462.0007349999998|-1461.968283|739.48|237.59|0.40844|0.70465|-1461.68274|0.0018|-0.13781|-1461.747501|10.3044|44.0|7.3565|7.3565
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|1|1|1.294229152|-0.064667223|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|0.002019902|0.00294424|-0.38043264|2|0.738419215|0.785672769|-0.000453155|0.846075714|0|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|10.7072496|0.229726192|-0.032911684|6.1994599720000005|44.8382925|0.668046377|66.24061038|-19.05574986|61.99847688|0.4861134689999999|2892.333138|445.9858336|1906.512273|0.331953623|6.080741586|0.945954873|6697.297449000001|0.026064002|-194.5965258|663.2688909|1.0|0.0|1.0|1.0|2.0|2.84|23.0|-7.91|3.75|4.36|92.79|1.23|1.0|120.73|0.0|1.0|6.0|32.0|5.0|-6.83|0.0|3.01|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|2.88|1.24e-08|-0.04527|5.8802|4.41|-1388.147972|-1388.094657|611.03|210.85|0.41688|0.65292|-1387.887227|0.0288|-0.17826|-1387.945865|5.9089|446.0|6.3507|6.3507
3_a4|0.0|0|0|0.0|0.0|1|1|1|1.343866299|-0.241609351|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|0.011825591|-0.010537082|10.92992985|0.050638298|1|0.011276682|-0.08121207|-0.133874898|2|0.637819558|0.773786787|0.0904255319999999|0.8367373309999999|1|0.919804716|-0.052578183|-0.06572153|0.462670692|5.133610255|0.080195284|-0.024645574|2.493716402|40.30885999|0.7196876640000001|39.38579676|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|1602.411021|0.280312336|4.832514477|0.7560922609999999|4677.30755|0.015358792|-213.4321476|409.0289917|1.0|1.0|0.0|1.0|0.0|2.86|21.0|-7.19|4.02|4.11|43.6|2.44|0.0|95.12|0.0|1.0|2.0|24.0|3.0|-5.99|0.0|3.31|0.000198|0.0617|5.520000000000001e-05|0.0173|3.12|6.49e-08|-0.04964|4.9088|2.66|-990.6395508|-990.6149055|535.44|252.57|0.58445|0.58615|-990.467184|0.0871|-0.17005|-990.514888|3205.0|104.0|6983.0|6983.0
16i_a32|0.0|1|1|3.352437091|0.0|0|0|0|0.6094207429999999|0.175604846|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.001202032|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.009897928|0.8829894|1|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|14.59730623|0.198505292|-0.036726892|9.540239197|32.3175507|0.718964113|88.80827938|-24.00328703|70.6307405|0.455596751|2770.767996|523.8261846|3450.514629|0.281035887|6.848009314|0.836873682|6355.471589|0.021112022|-286.2130831|636.0251562999999|1.0|0.0|1.0|1.0|2.0|3.16|19.0|-7.4|6.25|4.85|149.27|1.34|3.0|116.75|1.0|1.0|8.0|29.0|5.0|-5.93|1.0|3.96|9.25e-08|3.96e-05|8.18e-06|0.0035|4.19|4.01e-08|-0.05044|3.6176|4.99|-1995.307733|-1995.279632|692.96|342.72|0.70222|0.70222|-1995.055356|0.2857|-0.14976|-1995.11813|4.0568|6.0|8.2596|8.2596
9c_a31|0.0|0|0|3.410619646|0.0|0|1|1|0.610135804|0.031715924|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.223856622|-0.546598398|0|0.8083148840000001|0.842823186|-0.108617754|0.8856644770000001|0|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|19.30758668|0.325309894|-0.035867334|12.30439782|552.8237349999999|0.670716706|97.22026028|-22.85764436|85.15486955|0.4558841429999999|2592.448925|429.9685721|2242.189942|0.329283294|8.188627935|0.837843885|5658.985169|0.024456662|-217.5897278|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.09|16.0|-7.24|5.64|3.7|117.37|1.08|2.0|108.16|0.0|1.0|8.0|28.0|5.0|-6.53|0.0|3.32|5.85e-06|0.00233|6.94e-05|0.0277|3.1|5.79e-08|-0.03249|3849.0|4.94|-1618.157698|-1618.115927|691.3|322.12|0.7007399999999999|0.7007399999999999|-1617.892493|0.2554|-0.15975|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
17a_a50|0.0|1|1|0.0|0.0|2|1|1|1.349854788|-0.186084687|5.82008293|0.009691515|1|0.034142512|-0.109740063|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|0.012893333|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|-0.215448852|0.828062407|1|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|8.977762705|0.07699335|-0.0280449529999999|5.847033234|84.34722313|0.7899109000000001|58.69900789|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|1799.721631|0.2100891|8.087984548|0.948768582|5718.782531|0.011602876|-377.6260803|719.3470265|1.0|1.0|1.0|1.0|0.0|3.29|20.0|-6.76|3.39|4.14|51.77|2.3|1.0|121.78|0.0|1.0|6.0|30.0|4.0|-6.44|0.0|3.27|0.000102|0.0408|3.61e-05|0.0144|3.23|1.75e-07|-0.03196|4.2478|3.08|-1258.566007|-1258.540058|705.96|291.88|0.6244|0.66046|-1258.260865|0.1754|-0.16724|-1258.322582|8.2991|85.0|7.0706|7.0706
33_a20|0.0|0|0|0.0|0.0|1|0|0|1.4175014119999998|-0.188733405|4.727387819|0.023539095|2|0.0388043479999999|0.148855442|0.009265667|-0.061975089|10.93244905|-0.062750442|1|0.008780074|-0.060582944|-0.1771816269999999|2|0.616352201|0.74131936|-0.10978034|0.802353442|1|0.9493896|-0.058927252|-0.069838312|0.399354817|8.340767701|0.0506104|-0.0265385579999999|5.46110745|64.93395624|0.759356182|54.60811436|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|2274.654579|0.240643818|8.062843544|0.8721516570000001|5916.443448|0.013564844|-339.6262863|664.4562602999999|1.0|0.0|1.0|1.0|0.0|3.59|27.0|-9.69|5.33|5.39|67.39|2.61|2.0|121.62|0.0|1.0|4.0|31.0|4.0|-5.58|0.0|4.28|2.48e-06|0.000997|2.98e-06|0.0012|4.47|2.04e-10|-0.0582899999999999|5443.0|4.07|-1275.852801|-1275.823229|689.51|227.79|0.27375|0.6129|-1275.602977|0.0463|-0.15959|-1275.662457|5.0369|34.0|7.4685|7.4685
1m_a5|0.0|0|0|2.934162514|0.0|0|0|0|1.3047206409999998|-0.252787668|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.00520748|0.07132816|-0.2274929269999999|2|0.691858366|0.7824502320000001|-0.022280685|0.851987765|0|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|4.7571353730000006|0.117604448|-0.028977918|2.506013299|0.235629561|0.73847373|46.74648368|-15.26528941|42.13785007|0.482646195|2183.167528|464.8375158|841.0375686000001|0.26152627|6.911100301|0.932913201|4584.808374|0.0172594319999999|-251.2513491|383.4128238|1.0|1.0|0.0|1.0|1.0|2.11|23.0|-8.63|5.11|4.85|54.46|2.4|1.0|95.5|0.0|1.0|3.0|24.0|3.0|-5.71|0.0|3.63|2.99e-05|0.00996|1.82e-05|0.00607|3.69|2.35e-09|-0.0507699999999999|4.6678|3.48|-1410.912452|-1410.88022|553.42|265.61|0.4527899999999999|0.45426|-1410.783167|0.2373|-0.1778|-1410.833395|2.4582|43.0|7.3665|7.3665
12g_a36|0.0|0|0|3.5202147110000004|0.0|0|2|2|1.2678464|-0.063344124|5.351858133|-0.039008054|2|0.03912037|0.078990142|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|-0.163978382|-0.44093902|1|0.901715152|0.8026482070000001|-0.088251318|0.847239339|0|0.854238488|-0.069292341|-0.097067302|0.374686587|12.19441007|0.1457615119999999|-0.034549379|8.382969151000001|5.097410387|0.779745318|77.14470618|-23.75074918|59.82898654|0.473274545|2829.45056|587.240781|2476.712654|0.2202546819999999|7.285010602000001|0.898522257|6223.658545|0.015152386|-384.6182564|799.5563855|1.0|0.0|1.0|1.0|2.0|0.0|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|0.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|-0.0505199999999999|5.2092|4.21|-1350.887005|-1350.861445|724.32|238.01|0.38165|0.70097|-1350.571683|45.0|-0.15236|-1350.633209|7.8537|14.0|7.8539|7.8539
12u_a36|0.0|0|0|3.508898495|0.0|0|2|2|1.270259304|-0.054501792|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.005035022|-0.163978382|-0.438988314|1|0.901715152|0.8101678720000001|-0.018047007|0.855176759|0|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|12.27663887|0.157772171|-0.03452119|8.544435884|5.944854912|0.77938748|78.06218646|-24.02645378|62.80959338|0.486156325|2831.106839|586.1833819|2455.7556010000003|0.22061252|7.65672775|0.946117173|6127.402572|0.015171583|-388.9026034|799.5563855|1.0|0.0|1.0|1.0|2.0|0.0|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|0.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|-53.0|3.8847|4.21|-1350.8981130000002|-1350.865506|739.12|319.16|0.69258|0.70272|-1350.575382|0.0176|-0.15109|-1350.638138|7.8877|16.0|7.7959|7.7959
