molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
12am_a36|0.0|1|0|3.340519946|-4.723487246|0|2|2|-0.015884751|0.122824831|0.0|-0.011700732|-0.050505733|10.9602097|1|1|0.345949079|-0.3344729369999999|-0.6080522279999999|1|0.647732719|-0.05754717|0.814986544|-0.091472759|-0.118101664|0.305015372|-81.59051640000001|128.69607109999998|-0.045928425|1.038361162|0.788334835|-2.480134939|-43.65752487|-31.72964526|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|8.772646622|-1183.702712|40.24894481|0.020179019|2173.44302|672.4630346|13.94067198|1.0|1.0|1.0|0.0|2.0|4.81|0.17|4.04|78.43|2.0|130.43|0.0|1.0|7.0|-5.2|8.0|-6.4|4.0|1.0|0.0|7.24e-08|3.37e-05|5.2317|4.86|714.21|1206.77|321.15|0.4894|236.99|562.14|0.40752|0.6805100000000001|-1644.952145|5.9258|-0.21356|-1645.016323|0.06|7.2218
14q_a23|0.0|0|1|0.0|0.0|2|0|0|-0.0101981219999999|0.064903564|0.720966302|0.002243702|-0.058543701|10.31321757|2|2|0.121109106|-0.033435987|-0.573130981|2|0.77007911|-0.089657283|0.773194598|-0.08960718|-0.096370719|0.227948491|-66.16349731|350.836102|-0.039682061|97.13675614|0.777340899|-2.023785094|-42.23665548|-27.24379301|3097.399651|530.8381985000001|-1389.433443|2213.1193780000003|-18.70427707|8.732265278|-953.9181308|35.04742005|0.01932289|1787.418422|693.3423458|13.26616596|0.0|1.0|1.0|0.0|2.0|3.52|0.04|3.12|148.11|1.0|128.38|1.0|1.0|6.0|-5.21|5.0|-7.33|0.0183|0.0|0.0|1.11e-07|5.03e-05|3.6431|4.19|714.22|1222.17|340.33|0.4943|340.33|554.59|0.5949|0.5949|-1798.3704079999998|8375.0|-0.23013|-1798.433122|16.0|7.8069
13_a15|0.0|0|0|0.0|0.0|0|1|1|-0.006348913|-0.006938727|0.0|0.001806571|-0.031047852|10.95980212|0|0|-0.010882979|-0.272482143|-0.357554652|2|0.843715005|0.009456191|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|-61.86632281|142.67217639999998|-0.033811561|0.0|0.755283433|-1.961070565|-27.279882500000003|-21.33321476|3028.485145|558.6934137000001|-1237.326456|3581.589629|-13.46007201|5.21465994|-780.6841766|28.24531009|0.01672103|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|0.0|1.0|4.13|0.07|6.69|59.51|2.0|138.24|0.0|1.0|6.0|-6.32|4.0|-5.26|0.000357|0.0|0.0|1.27e-09|5.7e-07|3942.0|5.04|674.36|1231.11|482.03|208.0|314.52|549.33|0.63827|0.70626|-1450.399387|3.5479|-0.15229|-1450.462642|6.0|8.2218
2_a20 (SB-505124)|0.0|1|0|3.485765306|-0.09011519|0|1|1|-0.010175551|0.013612077|0.0|0.001622309|-0.177905025|10.95129567|1|1|0.02072518|-0.229461916|-0.520284161|1|0.827730504|-0.19681999|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|-64.55966745|122.8758934|-0.0382594189999999|441.9400248|0.831919306|-1.759933279|-25.30121848|-21.05206547|2195.369524|423.3785776|-968.3950117|1709.9571620000002|-11.58380004|5.952040367|-532.854802|25.30541763|0.011470204|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|3.4|0.3|4.47|60.03|1.0|97.55|0.0|1.0|3.0|-5.24|4.0|-5.31|0.0040799999999999|0.0|0.0|6.070000000000002e-08|2.03e-05|3.6404|4.57|593.8|995.68|340.58|0.3267|340.58|505.82|0.69947|0.69947|-1089.147716|2.5584|-0.18645|-1089.201587|169.0|6.7721
47i_a18|0.0|0|0|0.0|0.0|0|1|1|-0.006882626|-0.037689885|0.0|-0.000919158|0.073977454|10.94702091|0|0|-0.057689282|-0.162274487|-0.499939719|0|0.742536498|-0.068524374|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|-62.41153158|72.81110823|-0.035256027|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|-24.55535669|2795.907966|559.3312455|-1497.876758|1333.332089|-17.10248143|9.573882864|-1043.251367|28.52393145|0.009393984|1739.959818|855.7438937000001|6.542785417999999|1.0|0.0|1.0|1.0|3.0|4.05|0.22|2.8|85.29|3.0|134.83|0.0|1.0|8.0|-5.18|3.0|-6.36|0.00735|0.0|0.0|1.04e-09|4.6e-07|3.2321|7.37|744.95|1297.7|383.61|0.5085|383.61|664.78|0.69175|0.69175|-1415.875678|2.7749|-0.18299|-1415.944522|19.0|7.7212
13d_a6|0.0|1|0|3.447870607|0.0|0|1|1|-0.010665225|0.077158715|0.0|-0.003346018|-0.042531782|10.95129636|1|1|0.126028544|-0.174259072|-0.49314765|1|0.845481322|-0.187174391|0.78862121|-0.092581323|-0.110731261|0.19992155|-75.40072983|156.67194009999997|-0.039696112|564.780402|0.769432845|-2.103893962|-42.92734103|-27.03045032|2882.382522|536.999346|-1432.613867|3075.022992|-18.40596467|9.086171078|-975.5161277|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|2.0|3.64|0.16|4.57|95.85|2.0|121.6|0.0|1.0|6.0|-5.95|5.0|-5.88|0.00229|0.0|0.0|3.96e-10|1.68e-07|4.85|4.5|723.61|1219.11|341.57|0.7905|255.64|598.06|0.58381|0.7007399999999999|-1389.125098|11.0994|-0.20146|-1389.188211|0.36|6.4437
15a_a50|0.0|0|1|0.0|0.0|2|1|1|-0.004429392|-0.0446629609999999|2.020652006|0.005366038|-0.15010386|10.94500663|2|2|-0.072976638|-0.209259615|-0.325638639|1|0.797917311|-0.207610131|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-50.56454577|275.287923|-0.029316925|0.0|0.705410595|-1.436529349|-28.07082095|-17.54280159|2503.770258|501.3207109|-859.5972780999999|1754.903963|-10.49734522|8.095541483|-514.369916|24.86892274|0.018747341|1218.577214|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|1.0|3.7|0.23|3.57|68.76|1.0|110.43|0.0|1.0|5.0|-3.6|4.0|-6.78|0.0444|0.0|0.0|8.070000000000001e-07|0.0003|4.0408|2.66|644.4|1091.64|306.83|0.1767|306.83|519.38|0.66132|0.66132|-1199.572081|6.6307|-0.19948|-1199.629702|41.0|7.3872
15_a15|0.0|0|0|0.0|0.0|0|1|1|-0.006378587|-0.063032481|0.0|0.001806571|0.000676845|10.95980315|0|0|-0.098862691|-0.272482143|-0.3597407929999999|2|0.843715005|0.003774415|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|-60.51136736|142.8140301|-0.031405332|4.306196778|0.702544178|-1.821509261|-27.31834743|-20.86598874|3027.719888|596.1118717|-1210.227347|2868.890383|-13.86355301|6.673906339|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|830.7967967000001|13.48441779|1.0|1.0|0.0|0.0|1.0|4.04|0.07|6.69|59.51|2.0|138.24|0.0|1.0|6.0|-6.32|4.0|-5.26|0.000357|0.0|0.0|1.27e-09|5.7e-07|3.6968|5.04|700.82|1265.55|480.19|0.4459|335.38|573.46|0.67524|0.70572|-1450.398033|1.6365|-0.1475|-1450.462493|109.0|6.9626
47r_a18|0.0|0|0|0.0|0.0|0|1|1|-0.0058631659999999|0.041686585|0.0|-0.005176133|-0.02952923|10.35082951|0|0|0.0646283159999999|-0.362261236|-0.360670551|0|0.806477847|-0.048143486|0.769578222|-0.083915825|-0.087091542|0.26560995|-65.12700692|13.30156885|-0.031669652|60.66168882|0.688074851|-2.090197013|-46.92606587|-23.68254797|3389.050097|575.4901675|-1563.048166|1504.28892|-17.70979622|9.819988422|-1168.846551|34.41856352|0.0225607039999999|2271.625192|1005.982493|16.87088158|1.0|1.0|1.0|1.0|2.0|4.55|0.22|3.76|111.03|3.0|145.82|0.0|1.0|9.0|-6.65|4.0|-6.12|0.00117|0.0|1.0|3.48e-08|1.76e-05|3.1705|9.2|790.57|1387.23|391.06|0.6007|391.06|729.75|0.69545|0.69545|-1964.443758|2.3873|-0.18249|-1964.516246|231.0|6.6364
8c_a31|0.0|1|0|3.435435563|0.0|0|1|1|-0.01275867|-0.106461724|0.0|-0.0080009219999999|-0.1903992189999999|10.31169969|2|2|-0.178276512|-0.09039853|-0.513257014|0|0.922486359|-0.1759864119999999|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|-70.64275621|133.3100368|-0.039640027|477.2277896000001|0.72308253|-1.66488115|-35.61776956|-21.86561502|2251.08563|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|6.820988495|-506.5691518|30.23944586|0.021986076|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|1.0|2.0|3.51|0.29|3.13|114.29|0.0|93.45|0.0|1.0|5.0|-4.42|5.0|-6.7|0.0811|0.0|0.0|7.45e-07|0.0002549999999999|3.8492|1.83|595.67|981.89|322.11|0.2597|322.11|475.72|0.7005|0.7005|-1425.968408|3.3453|-0.19207|-1426.024361|0.81|6.0915
3d_a32|0.0|1|1|3.503398526|0.0|0|0|0|-0.006420365|-0.0620110029999999|2.230648962|0.000655875|-0.113314811|10.31100276|3|3|-0.1131110759999999|-0.1395294259999999|-0.539652902|0|0.8315372|-0.100251236|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|-50.45435743|62.43434632|-0.02867299|0.0|0.720540286|-1.118246623|-20.13777259|-15.52441767|2213.978384|483.4133562|-605.4522892000001|1855.167124|-8.405385739|6.15119195|-327.8100438|21.54552351|0.0160633|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.34|0.24|5.07|110.94|1.0|97.86|0.0|1.0|4.0|-6.55|3.0|-5.18|0.00251|0.0|0.0|5.13e-08|1.75e-05|3.5105|3.42|569.29|959.11|353.18|0.5031|353.18|465.41|0.7035100000000001|0.7035100000000001|-1672.585902|3.2094|-0.19671|-1672.638515|8.0|8.0915
16_a4|0.0|0|0|0.0|0.0|1|1|1|-0.00228637|0.007101649|0.0|0.0067511459999999|-0.148022089|10.94592242|1|1|0.020218035|-0.0513920109999999|-0.214481956|1|0.490768328|0.0293772029999999|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-39.44800181|13.51923899|-0.033372358|74.430775|0.832461695|-1.201404885|-17.789707500000002|-16.43666742|2101.6948030000003|389.0176968|-591.7200271|1522.164774|-8.095443438|5.548106463|-291.4359638|19.74465314|0.0115138339999999|710.807513|322.8922084|5.67083266|1.0|0.0|1.0|0.0|0.0|3.26|0.11|4.96|30.71|1.0|85.02|0.0|1.0|2.0|-3.92|4.0|-5.64|0.0114|0.0|0.0|4.33e-07|0.000134|4511.0|4.05|515.68|856.55|293.41|0.2213|274.85|407.99|0.51149|0.54061|-1057.3808390000002|1863.0|-0.2134|-1057.429593|343.0|6.4647
22_a4|0.0|0|0|0.0|0.0|1|1|1|-0.006436201|0.004808337|0.0|0.004765062|-0.2078428719999999|10.94586213|1|1|0.00771584|0.034720243|-0.3877007|1|0.774689758|-0.037423832|0.8612031509999999|-0.09491995|-0.089955967|0.242642229|-43.23011833|162.9809584|-0.036468635|0.0|0.8444670409999999|-1.349339509|-21.92150631|-17.52572365|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|5.495481464|-311.62631919999995|20.75359108|0.011296354|767.88287|338.71903330000004|5.428686137000001|1.0|0.0|1.0|0.0|1.0|3.3|0.11|3.54|50.94|0.0|87.12|0.0|2.0|2.0|-3.77|3.0|-5.91|0.0301|0.0|0.0|5.77e-06|0.0016699999999999|4.468999999999999|3.38|519.39|860.77|305.85|0.1675|277.43|400.29|628.0|0.65771|-934.12356|3.5548|-198.0|-934.171365|47.0|7.3279
6e_a31|0.0|1|0|3.402951625|0.0|0|1|1|-0.016012184|0.132664341|0.0|-0.011483229|-0.008757878|10.31165994|2|2|0.225356759|-0.004825446|-0.579941248|0|0.838789705|-0.072882794|0.623340994|-0.122985602|-0.130898441|0.177030306|-79.81721349|159.9587946|-0.046541668|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|-28.37945369|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|7.513687859|-778.7151665|37.31693873|0.022744048|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|2.0|3.55|0.1|4.0|131.36|1.0|109.69|0.0|1.0|4.0|-5.63|5.0|-6.5|0.00883|0.0|0.0|4.67e-08|1.89e-05|3.3083|4.31|634.34|1077.48|374.76|0.5103|374.76|490.75|0.70391|0.70391|-1652.445002|5.8193|-0.18844|-1652.503557|0.37|6.4318
4l_a46|0.0|0|0|0.0|0.171853072|1|1|1|-0.004736212|-0.067419714|0.0|0.0066560469999999|-0.060895366|10.94631401|1|1|-0.1012114369999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.229089688|0.892158627|-0.09094885|-0.085194597|0.291762764|-48.19533497|177.7681018|-0.030068681|0.0|0.883450801|-1.533502748|-29.10603933|-17.01011822|2165.620022|504.7020036|-867.5160294|2087.583804|-9.6227739|5.80829255|-490.7614689|19.25417715|0.006130523|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|1.0|1.0|3.92|0.36|5.02|50.94|1.0|105.77|0.0|1.0|3.0|-5.28|3.0|-5.23|0.0027|0.0|0.0|9.980000000000001e-08|3.47e-05|5.4011|4.99|612.39|1057.06|278.36|0.2504|229.55|526.77|0.3756|0.68584|-1092.484863|2.6588|-0.20351|-1092.53932|98.0|7.0088
13j_a6|0.0|1|0|3.409065702|0.0|0|1|1|-0.015004989|0.07522656|0.0|-0.011017781|-0.0951246069999999|10.95129557|1|1|0.121750719|-0.073507141|-0.562698347|1|0.8744720490000001|-0.079161042|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|-86.54032868|180.6709018|-0.046428683|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|2907.3053210000003|416.2679342|-1644.266245|2634.320708|-20.73032827|8.741405506|-1098.707398|39.56287079|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|3.0|3.56|0.12|3.54|115.15|1.0|120.17|0.0|1.0|6.0|-5.03|5.0|-6.81|14.0|0.0|0.0|3.18e-09|1.36e-06|3.6504|4.94|712.52|1196.6|348.28|0.2857|339.64|555.0|0.69993|0.7045100000000001|-1426.272674|8.3187|-0.19491|-1426.335207|262.0|6.5817
9g_a40|0.0|0|0|0.0|0.0|1|0|0|-0.0054957819999999|0.07954859|0.895670535|0.011921308|0.139758613|10.31197177|2|2|0.133954053|-0.062672355|-0.383703998|0|0.694156166|-0.242405063|0.90454157|-0.063539055|-0.079033043|0.002717414|-41.63731423|65.74631496|-0.031197254|64.08637519|0.740240206|-1.185495647|-17.63553984|-16.43578193|2169.234651|476.5434822|-624.5597134|349.4421673|-8.658932892000001|8.180261533|-329.0394499|22.20330888|0.018087202|843.7257374|384.6422631|9.528957565|0.0|0.0|1.0|1.0|1.0|2.8|0.06|2.93|72.28|0.0|87.53|0.0|1.0|3.0|-2.49|4.0|-7.17|247.0|0.0|0.0|3.720000000000001e-07|0.000113|3.0778|3.83|559.04|923.42|402.84|0.3563|402.84|469.6|0.70233|0.70233|-1332.31775|3.4787|-0.19005|-1332.369643|3548.0|5.45
11d_a31|0.0|1|0|3.39688681|0.0|0|1|1|-0.017317263|0.016799834|0.0|-0.009496378|-0.092360393|10.31169874|2|2|0.026806221|-0.153894316|-0.574318121|0|0.819298311|-0.13169885|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.06512842|296.2476128|-0.040797245|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|-24.97634343|2532.447962|358.2711594|-1148.911798|2039.207676|-15.29068277|7.885647873|-703.3714074|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|2.0|3.6|0.32|4.03|125.57|1.0|102.13|0.0|1.0|7.0|-5.48|6.0|-6.4|0.0241|0.0|0.0|5.83e-07|0.000225|3.8009|4.87|650.64|1077.69|326.2|0.2642|326.2|551.86|703.0|703.0|-1598.4848980000002|3.1919|-0.19226|-1598.546288|0.03|7.5229
12b_a50|0.0|0|1|0.0|0.0|2|1|1|-0.002929899|-0.08032584|2.112397566|0.01164808|-0.101728189|10.94501743|2|2|-0.139522815|-0.291865836|-0.246831987|1|0.699597776|-0.189976035|0.925916085|-0.045602469|-0.066155918|0.24516882|-33.25880166|8.07905572|-0.0237482779999999|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|-11.93905701|2224.116359|465.4891075000001|-465.6232233|1446.231761|-6.002164865|5.7232816060000005|-234.0844297|20.82911679|0.027586169|812.3355548|388.171611|13.86849326|1.0|0.0|1.0|1.0|0.0|3.31|0.11|3.42|48.53|0.0|94.69|0.0|2.0|2.0|-3.16|3.0|-6.44|45.0|0.0|0.0|3.22e-06|0.00101|4.7089|2.47|539.15|909.8|315.44|0.2425|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|4.0567|-0.19425|-1006.550688|4.74|5.3242
36_a18|0.0|0|0|0.0|0.0|0|2|2|-0.006407141|-0.05224259|0.0|-0.000451777|-0.0077246719999999|10.94702093|0|0|-0.079553246|-0.12139648|-0.493920601|0|0.7343989059999999|0.0059061|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-56.82615305|110.8288932|-0.031922305|83.34177364|0.812056067|-2.074949798|-39.43509046|-22.73046122|2979.013751|572.70209|-1477.479979|1547.485543|-16.1853561|9.560644525|-1052.048147|27.99124609|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|1.0|3.0|4.19|0.28|2.96|85.29|2.0|146.24|0.0|1.0|7.0|-5.68|3.0|-6.18|0.00242|0.0|0.0|6.87e-10|3.210000000000001e-07|3.1908|7.75|769.73|1350.57|388.57|0.4674|388.57|636.33|0.69372|0.69372|-1493.266344|1.9944|-0.18124|-1493.333297|32.0|7.4949
12aj_a36|0.0|1|0|3.482902101|0.0|0|2|2|-0.00706023|0.064171987|0.0|0.002951176|-0.103202936|10.95354213|1|1|0.1087087|-0.1763783589999999|-0.43462267|1|0.90414347|-0.072770961|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|-65.89100364|82.34300699|-0.0368515929999999|0.0|0.77492734|-1.953134451|-29.99399664|-23.62130319|2710.647462|530.0854761|-1251.929069|2275.825451|-15.14089115|8.056502837|-802.4672307|30.48195872|0.016684569|1615.543812|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|2.0|4.84|0.17|2.19|69.2|1.0|128.72|0.0|1.0|5.0|-4.16|4.0|-6.55|0.02|0.0|0.0|1.08e-07|4.270000000000001e-05|5.2301|3.48|682.84|1157.64|344.24|0.5616|237.06|539.55|0.4112|0.70423|-1271.9998859999998|5.8554|-0.20093|-1272.060325|17.0|7.7696
3_a3|0.0|0|0|0.0|0.0|0|0|0|-0.010040064|-0.015653979|2.063441043|-0.007818326|0.0483259979999999|10.31154314|2|2|-0.030486489|0.081380229|-0.599804962|1|0.913546349|0.123113049|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|-45.05306124|228.5396864|-0.035057023|75.88125246|0.7000038270000001|-1.086767728|-22.30683222|-15.98657012|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|5.025797436|-225.9941764|22.83783244|0.023287455|707.9728057|302.8386149|10.6194566|1.0|1.0|1.0|1.0|1.0|3.11|0.0|4.07|121.17|0.0|88.36|0.0|1.0|2.0|-5.48|3.0|-5.88|0.0126|0.0|0.0|7.009999999999999e-07|0.000218|5.8458|1.92|491.26|817.21|370.38|0.2383|212.09|316.65|0.29441|0.69206|-1592.792349|2.1507|-0.20969|-1592.839065|1175.0|5.93
16_a15|-3.726252327|0|0|0.0|0.0|0|0|0|-0.008593957|-0.003882928|0.0|-0.009769916|-0.109386268|10.31928197|0|0|-0.006331105|-0.0764246109999999|-0.528097878|2|0.787100127|-0.018331526|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|-69.38556779999999|53.93878231|-0.039472502|17.68542055|0.868460507|-2.131515106|-41.45211893|-26.98327637|3173.773379|494.6488764|-1457.096924|3014.308422|-18.44568161|6.798937229|-996.0668068|31.07023998|0.009783192|1677.792959|728.353441|6.687758643|1.0|1.0|0.0|1.0|2.0|3.59|0.08|6.02|115.58|2.0|124.45|0.0|1.0|6.0|-6.0|6.0|-6.27|0.00274|0.0|0.0|6.1e-10|2.72e-07|4.1731|8.26|716.79|1229.58|300.24|0.3809|297.1|600.98|0.6541100000000001|0.66615|-1770.217907|8.0361|-0.20953|-1770.281427|21.0|7.6778
13l_a6|0.0|1|0|3.433158672|0.0|0|1|1|-0.0143011819999999|0.090187973|0.0|-0.009326562|-0.037558466|10.95129637|1|1|0.144180269|-0.073210645|-0.564860904|1|0.8694295409999999|-0.1470289659999999|0.643098986|-0.118071236|-0.126521431|0.210844002|-88.13242567|182.8275745|-0.0451862259999999|118.3485042|0.793671137|-2.53042863|-57.29112645|-31.47586631|2967.923804|447.9705372|-1762.648513|3127.831037|-21.92549054|8.810095892|-1227.82747|39.65857501|0.018273048|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|1.0|3.0|3.64|0.16|3.8|115.15|1.0|124.98|0.0|1.0|7.0|-5.49|5.0|-6.59|0.0075599999999999|0.0|0.0|1.29e-09|5.7e-07|3.6675|5.41|735.52|1249.13|349.26|0.3115|338.07|578.91|0.7002|0.70515|-1465.560303|7.2582|-0.19447|-1465.624566|385.0|6.4145
3t_a32|0.0|1|1|3.4477303|0.0|0|0|0|-0.006089333|0.028527045|2.141978747|9.83e-05|0.012069208|10.31100267|3|3|0.049606573|-0.122301673|-0.496165036|0|0.710773544|-0.146047869|0.828676243|-0.080203824|-0.0974995|0.217914628|-61.58101978|97.01046154|-0.026967947|0.0|0.684474482|-1.267493496|-31.99514268|-17.03304802|2530.60497|523.3947687|-800.5532571|2241.507646|-10.75813179|8.107111779|-505.632194|24.88485469|0.017184783|1169.58817|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|3.58|0.3|5.42|128.01|2.0|112.48|0.0|1.0|7.0|-6.48|4.0|-5.81|0.00462|0.0|0.0|9.86e-09|3.91e-06|3.5487|5.5|677.16|1129.24|349.38|0.2906|349.38|575.45|0.70286|0.70286|-1864.472646|1.2641|-0.20246|-1864.534478|9.0|8.0458
19a_a22|0.0|0|0|0.0|0.0|1|0|0|-0.009145283|-0.020553065|1.545757986|-0.002607064|-0.011513343|10.9464374|1|1|-0.03516233|-0.0611158559999999|-0.496053375|2|0.72808001|0.0271939039999999|0.744354735|-0.090145161|-0.09370213|0.51561501|-69.91748544|373.8201781|-0.035138299|106.645364|0.684706189|-1.967744721|-50.18975739|-26.21905704|3167.140147|555.4133255|-1468.267194|2607.322873|-19.56380872|8.648671382|-1095.573288|38.29242013|0.025888799|2144.375527|781.8210659|19.31738094|1.0|1.0|1.0|1.0|2.0|3.61|0.08|3.41|128.68|1.0|132.15|0.0|1.0|7.0|-4.38|6.0|-7.67|0.0356|0.0|0.0|1.73e-09|8e-07|5.0397|5.69|740.07|1277.14|346.24|0.2218|246.01|567.03|0.34556|0.66605|-1536.756515|4.5288|-0.21478|-1536.823574|48.0|7.3188
12h_a36|0.0|1|0|3.468184524|0.0|0|2|2|-0.0086750619999999|0.059920602|0.0|0.00127667|-0.003014954|10.96020037|1|1|0.100530266|-0.239932418|-0.410826531|1|0.8913597320000001|-0.089459459|0.819614525|-0.073572836|-0.10720355|0.3726296|-70.19826261|82.11195464|-0.035734517|1.413982241|0.665254541|-1.929663894|-31.5465515|-23.39942087|2845.467486|536.6941285|-1263.568727|2391.856014|-15.32224162|7.428908584|-827.4010477|35.1736357|0.026971557|1899.376328|679.7230552999999|17.66132225|1.0|0.0|1.0|0.0|2.0|4.8|0.17|1.89|78.43|1.0|130.24|0.0|1.0|6.0|-3.95|5.0|-6.93|35.0|1.0|0.0|2.03e-07|8.340000000000001e-05|5.1998|2.92|697.29|1177.89|358.81|0.5756|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|6754.0|-0.1926|-1347.260478|14.0|7.8539
37_a18|0.0|0|0|0.0|0.0|0|2|2|-0.005351023|-0.018268775|0.0|0.002300582|-0.034593342|10.94702064|0|0|-0.0276034839999999|-0.224171123|-0.44541772|0|0.7100921609999999|-0.020149364|0.831783747|-0.068500679|-0.074857954|0.385121249|-54.7389628|12.63119843|-0.0286221589999999|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|-15.30451633|9.460456975|-1040.70711|27.36337253|0.0142451319999999|1860.709332|1056.535856|10.41657856|0.0|0.0|1.0|1.0|2.0|4.31|0.3|3.3|76.5|2.0|151.14|0.0|1.0|7.0|-5.68|3.0|-6.14|0.00161|0.0|0.0|1.51e-09|7.27e-07|3.2127|8.11|794.5|1395.35|385.91|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|2.2872|-0.18119|-1532.622404|35.0|7.4559
8a_a32|0.0|1|1|3.217128449|0.0|0|0|0|-0.010151321|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|3|3|-0.050766252|-0.1534110109999999|-0.591393096|0|0.788133615|-0.2166242669999999|0.814553726|-0.083474428|-0.109412858|0.221908108|-68.61558335|73.64907732|-0.035678106|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|-22.37464674|2574.085885|510.8273411|-1029.23375|3312.822051|-14.03170956|7.420041446|-645.4586397|29.86932167|0.017733503|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|0.26|4.65|140.04|2.0|110.69|1.0|1.0|7.0|-6.82|4.0|-5.76|0.00406|0.0|0.0|2.23e-08|8.86e-06|3562.0|4.98|667.29|1110.23|348.07|0.4315|348.07|566.07|0.70316|0.70316|-1880.536478|4.8933|-0.2061599999999999|-1880.595748|45.0|7.3468
