molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
3o_a32|0.0|1|1|1|3.644417045|-0.022603806|5.733341277|1|-0.064818511|2.240993002|-0.306416317|-0.001411347|-0.117781901|-0.090297882|0.000243592|-0.117744493|-0.061774721|-0.11221537|-0.483580522|-0.074509084|-0.095457829|0.252703854|0.012519666|-42.51640563|-55.03672286|62.67187821|0.162219176|93.52833522|-31.73171751|4.161738248|0.0|0.7850948190000001|-24.51306152|-18.34557429|49.73468603|0.455089918|2488.133192|-825.5508427999999|0.214905181|11.73098001|0.835165165|5488.777096|123.9047338|-475.9757626|23.36733582|0.0130649069999999|7.532642302|1.0|1.0|1.0|2.0|3.47|0.32|6.39|4.2|122.97|1.58|1.0|0.0|112.07|1.0|3.0|26.0|4.0|381.52|0.0|1.0|1.89e-06|0.00072|1.87e-05|3.46|0.0|0.0|5.35e-08|2.04e-05|-0.05413|3.5333|620.56|1049.14|350.9|0.2851|350.9|464.85|0.70216|0.70216|-1805.277864|-0.14652|3.2729|0.03088166|5.8476|0.24|6.6198|6.6198
8c_a31|0.0|1|0|0|3.435435563|-0.012583838|5.733341277|0|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0.006000201|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|133.3100368|0.3739272389999999|206.2599245|-38.96685783|9.027343766|477.2277896000001|0.72308253|-35.61776956|-21.86561502|80.93682766|0.47508938|2251.08563|-918.3558307|0.27691747|12.99457133|0.90508624|4835.748065|152.7489054|-506.5691518|30.23944586|0.021986076|12.12761708|1.0|1.0|1.0|2.0|3.51|0.29|4.89|3.13|114.29|0.85|0.0|0.0|93.45|1.0|5.0|24.0|5.0|342.42|0.0|1.0|3.79e-05|13.0|0.000237|2.38|0.0|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|595.67|981.89|322.11|0.2597|322.11|475.72|0.7005|0.7005|-1425.968408|-0.15985|3.3453|0.03744829|5.1815|0.81|6.0915|6.0915
3a_a12|0.0|0|0|0|0.0|0.13714555|0.0|2|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|-0.021522321|-0.090803706|0.241900756|0.009433302|-34.84701355|-44.430225|71.11710277|0.128014506|62.63745781|-21.73969523|2.258466332|0.0|0.781050096|-17.05063286|-17.08854808|39.46272532|0.462077145|2045.857684|-666.453375|0.2189499039999999|11.01449587|0.859002624|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|7.784386645|1.0|1.0|1.0|1.0|3.84|0.05|3.43|2.49|37.28|3.09|0.0|0.0|97.52|1.0|3.0|23.0|3.0|298.34|1.0|1.0|0.00025|0.0745|8.8e-05|3.15|0.0|0.0|3.13e-08|9.33e-06|-0.06829|3.7304|528.84|875.71|332.36|0.3201|292.86|383.08|-0.34688|0.66895|-951.217594|-0.15328|1.3824|0.023184956|1.9332|194.0|6.7122|6.7122
15a_a50|0.0|0|1|1|0.0|-0.113976703|5.82008293|1|-0.0446629609999999|2.020652006|-0.234757789|0.005366038|-0.15010386|-0.125205943|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|-0.051676609|-0.084501726|0.4349386739999999|0.018014615|-46.91098865|-50.56454577|275.287923|0.162210104|97.06405493|-30.25705388|6.450390922|0.0|0.705410595|-28.07082095|-17.54280159|57.69065967|0.4476230879999999|2503.770258|-859.5972780999999|0.294589405|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|11.21812301|0.0|1.0|1.0|1.0|3.7|0.23|3.23|3.57|68.76|1.87|1.0|0.0|110.43|1.0|5.0|28.0|4.0|371.44|1.0|1.0|0.000251|0.0933|0.0001189999999999|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|4.0408|644.4|1091.64|306.83|0.1767|306.83|519.38|0.66132|0.66132|-1199.572081|-0.16693|6.6307|0.03314629|9.0948|41.0|7.3872|7.3872
13p_a6|0.0|1|0|0|3.449535594|0.024837222|4.727387819|2|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|-0.005708558|0.123575608|-0.068532678|-0.116250572|-0.573014008|-0.059663359|-0.107371897|0.196002517|0.01730144|-70.52421289|-76.17631587|80.30786544|0.273479442|194.0233618|-54.04422654|8.708451561|107.5669533|0.76005742|-50.03427239|-26.72853188|82.79893305|0.412828992|3016.078786|-1523.526317|0.23994258|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|35.16646396|0.018322293|12.99897644|1.0|1.0|1.0|3.0|3.64|0.12|4.58|4.01|122.47|1.01|1.0|0.0|132.01|0.0|7.0|34.0|5.0|449.51|0.0|1.0|8.11e-06|0.00365|2.79e-05|2.86|0.0|0.0|8.73e-11|3.92e-08|-0.0746|2.9837|752.82|1283.98|415.53|0.4132|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|-0.12251|9.0546|0.03807447|12163.0|92.0|7.0362|7.0362
12b_a50|0.0|0|1|1|0.0|-0.19841119|5.82008293|1|-0.08032584|2.112397566|-0.125985651|0.01164808|-0.101728189|-0.115659308|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|0.009081884|-0.066155918|0.24516882|0.0214891|-22.92589265|-33.25880166|8.07905572|0.074083915|37.24447201|-16.72031641|5.43117764|86.49656508|0.5731907470000001|-11.52561607|-11.93905701|33.72918462|0.430791247|2224.116359|-465.6232233|0.4268092529999999|10.05480253|0.756824707|4672.843578|214.5713436|-234.0844297|20.82911679|0.027586169|13.86849326|1.0|1.0|0.0|0.0|3.31|0.11|2.59|3.42|48.53|2.02|0.0|0.0|94.69|2.0|2.0|24.0|3.0|313.36|1.0|1.0|0.000685|215.0|0.000144|2.5|0.0|0.0|3.22e-06|0.00101|-0.02974|3.9305|539.15|909.8|315.44|0.2425|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|-0.16451|4.0567|0.02307802|5.6617|4.74|5.3242|5.3242
4g_a49|0.0|0|0|0|0.0|-0.087219006|6.107022888|4|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|0.08591712|0.007845545|-0.146265064|-0.038698906|-0.066023903|-0.311927917|-0.027032199|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|-66.44036383|151.0705543|0.139812173|139.3194688|-66.20622488|18.81105094|74.95505057|0.6273572239999999|-61.03291321|-24.91513644|80.12633309|0.48934952|4706.348867000001|-1993.210915|0.372642776|18.19125978|0.958286615|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|23.67887448|0.0|0.0|0.0|1.0|4.83|0.1|6.09|7.56|116.3|2.87|2.0|0.0|198.32|0.0|7.0|51.0|7.0|663.73|0.0|0.0|3.3700000000000004e-08|2.24e-05|3.72e-08|5.28|0.0|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|3.6269|985.89|1766.47|341.84|0.1389|287.56|662.84|0.33449|0.69238|-2147.217543|-0.15087|3.4099|0.05838924|4.5147|106.0|6.9747|6.9747
13m_a6|0.0|1|0|0|3.415695704|0.031719435|4.727387819|2|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|-0.018628955|-0.00687003|0.037052986|-0.068956229|-0.118693789|-0.568024162|0.156982046|-0.107644789|0.429009107|0.01858251|-68.97140339|-75.05944278|91.22689385|0.2843875389999999|198.3000783|-52.33806464|9.035018118|95.67846949|0.7362989999999999|-48.09294654|-26.40980394|81.92876874|0.48094941|2951.567781|-1426.129413|0.263701|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|35.8683143|0.020928405|14.59313027|1.0|1.0|1.0|3.0|3.59|0.08|4.19|3.76|122.47|0.81|1.0|0.0|127.2|1.0|6.0|33.0|5.0|435.48|0.0|1.0|2.27e-05|0.00987|5.24e-05|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|-0.07137|3.3359|726.28|1231.54|371.67|275.0|316.88|546.69|0.66475|0.64753|-1423.448957|-0.13817|4.2913|0.04955777|6.5243|0.01|8.0|8.0
9h_a40|0.0|0|0|0|0.0|0.014753178|5.4161004020000005|0|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|-0.160855189|-0.095803029|0.219852623|0.012390387|-46.04148264|-47.93581245|132.6583116|0.135689851|67.89350333|-23.98506758|3.102034287|0.0|0.863884935|-23.03722449|-20.54391962|52.2411122|0.482124665|2073.354193|-719.0371868|0.136115065|13.366649|0.930966649|4322.734135|68.10626265|-359.7760137|23.78085181|0.011321157|5.664631335|1.0|1.0|1.0|0.0|3.3|0.11|4.59|4.44|67.66|3.22|1.0|0.0|93.19|1.0|3.0|23.0|3.0|321.4|1.0|1.0|2.23e-06|0.000716|7.6e-06|4.51|0.0|0.0|3.09e-07|9.93e-05|-0.05991|3.3675|526.38|868.84|368.18|0.3851|292.61|410.18|0.64952|0.69809|-1293.033723|-0.14047|2.1413|0.02291279|2841.0|3.98|5.4001|5.4001
12ab_a30|0.0|0|0|0|0.0|-0.026189286|5.351858133|2|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|0.01563558|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|0.078325164|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|119.79740259999998|0.200246511|140.93076580000002|-49.97135112|15.64609074|0.0|0.603952976|-40.9825333|-22.42218278|80.46280277|0.461207954|3118.431712|-1278.064418|0.3960470239999999|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|21.48976996|1.0|0.0|1.0|1.0|4.87|0.21|3.94|2.63|100.11|2.2|2.0|0.0|140.26|1.0|7.0|33.0|6.0|458.54|0.0|0.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-49.0|3.4919|753.75|1275.19|355.06|0.1957|258.2|613.7|0.46561|0.68324|-1804.523449|-0.14772|6.9089|0.03368522|7.4968|17.0|7.7825|7.7825
4f_a49|0.0|0|0|0|0.0|0.010266272|5.4161004020000005|2|-0.087861524|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|0.0705130559999999|0.001714014|-0.14414265|-0.015845165|-0.025995042|-0.46436755|-0.00953448|-0.089955514|0.480786546|0.016591015|-55.88123394|-48.83888562|193.615884|0.262938196|142.7551002|-26.51573683|4.89045046|59.72286429999999|0.718306291|-30.33918719|-18.1726086|64.88887164|0.437355335|2458.261097|-781.4221699|0.2816937089999999|11.20071713|0.7773206840000001|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|11.34983222|0.0|1.0|1.0|1.0|3.07|0.14|3.42|3.8|80.9|2.03|1.0|0.0|102.08|1.0|3.0|27.0|5.0|356.38|0.0|1.0|0.000102|0.0365|8.120000000000001e-05|2.64|0.0|0.0|2.92e-07|0.000104|-0.06954|3.7098|575.01|982.46|334.21|0.2368|268.08|411.94|0.39584|0.68474|-1179.029099|-0.15517|1.7833|0.03476467|1.8254|0.04|7.3979|7.3979
17a_a22|0.0|0|0|0|0.0|-0.0422459529999999|4.727387819|2|-0.054347074|1.67348685|-0.314134834|0.00220634|-0.094996254|-0.005724389|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|0.155547571|-0.08790445|0.345497724|0.0140462319999999|-49.30541729|-60.0620365|286.3611391|0.140522986|96.01444244|-41.03828927|6.55749888|0.0|0.710958975|-33.68866751|-21.07439877|58.9027164|0.485943988|2910.035347|-1201.24073|0.289041025|16.63169381|0.945313306|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|0.01931764|13.19906822|1.0|1.0|0.0|1.0|4.02|0.15|3.93|4.93|68.52|2.01|2.0|1.0|128.29|1.0|7.0|33.0|5.0|435.5|1.0|0.0|1.7899999999999998e-05|0.0078099999999999|1.09e-05|3.62|0.0|0.0|7.41e-10|3.23e-07|-0.15124|1.3971|731.19|1253.39|887.46|185.0|255.63|577.52|0.46268|0.71303|-1407.8711|-0.06214|3.0156|0.02170866|2268.0|82.0|7.0862|7.0862
6b_a31|0.0|1|0|0|3.404988662|0.052690797|5.733341277|0|0.11647286|0.0|-0.787472195|-0.011483229|-0.032090772|-0.053655833|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|-0.068433069|-0.1284626569999999|0.146652651|0.032992761|-73.70779766|-78.37648097|159.79549319999998|0.372146926|227.0509355|-47.81835367|12.28107483|101.4993391|0.7459204140000001|-44.96993859|-27.86719323|93.83704414|0.4807018779999999|2776.92804|-1254.023695|0.254079586|14.46878435|0.925676135|6099.567787|155.0167518|-765.0936586|37.35947255|0.024142162|14.72939894|1.0|1.0|1.0|2.0|3.55|0.1|5.19|4.0|131.36|1.36|1.0|0.0|109.69|1.0|4.0|29.0|5.0|404.44|0.0|1.0|2.34e-06|0.000947|2.18e-05|3.2|0.0|0.0|4.67e-08|1.89e-05|-0.05835|3.2949|637.06|1077.19|376.29|0.4967|376.29|492.36|0.7013199999999999|0.7013199999999999|-1652.44739|-0.13345|5.9085|0.03623358|8.8379|54.0|7.2676|7.2676
9a_a40|0.0|0|0|0|0.0|-0.028285975|5.4161004020000005|0|0.168990628|0.921628874|-0.136162501|0.01310675|0.157704751|-0.1720337089999999|0.011966382|0.291102625|0.009844552|0.016958188|-0.449508498|-0.394662853|-0.072887601|0.002467659|0.011033601|-29.02567082|-35.24260989|109.9916614|0.062399815|30.17155594|-17.0405052|2.579562688|51.49564873|0.868476591|-14.03449109|-15.54821024|34.36063715|0.493941591|1971.148912|-528.6391483|0.131523409|13.33684703|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|0.008714375|4.213574358|1.0|0.0|1.0|0.0|3.26|0.06|4.58|4.43|58.43|3.57|1.0|0.0|86.7|1.0|2.0|21.0|2.0|291.37|1.0|1.0|3.24e-06|0.000944|8.33e-06|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|3.3192|515.96|847.69|373.53|0.4746|263.42|411.01|0.47831|0.69958|-1217.825264|-0.13808|3.8656|0.01109672|5.09|214.0|6.6696|6.6696
8_a10|0.0|0|0|0|0.0|-0.075368755|5.4161004020000005|2|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|-0.106100115|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|-0.015871527|-0.086233061|0.597912185|0.015758182|-32.63117642|-47.16908772|32.98071169999999|0.125156018|68.45976606|-25.80127401|4.714910465|9.35593124|0.722649449|-17.849103399999997|-16.36478554|41.25082928|0.431797417|2612.274447|-801.8744912000001|0.277350551|10.75705296|0.7599356820000001|6289.86818|151.7094758|-438.6216583|22.64553798|0.017582236|9.617402178|0.0|0.0|1.0|0.0|3.42|0.22|4.46|4.2|69.9|2.46|1.0|0.0|111.36|1.0|4.0|29.0|5.0|384.43|1.0|1.0|3.05e-05|0.0117|2.4100000000000003e-05|3.37|0.0|0.0|2.49e-08|9.59e-06|-0.0623299999999999|3684.0|594.63|1047.58|336.55|0.1596|264.0|416.69|0.41583|0.68815|-1257.59269|-0.15556|1.2052|0.02243902|1.5482|526.0|6279.0|6279.0
14_a4|0.0|0|0|0|0.0|-0.2248919089999999|5.4161004020000005|1|-0.0135414919999999|0.0|-0.069682036|0.009588001|-0.08389836|0.117232935|0.008943549|-0.031578333|-0.016862096|-0.039321879|-0.199315317|0.158051825|-0.071074269|0.218112446|0.013047382|-29.91067393|-32.31961528|12.12963775|0.148961754|67.73740575|-14.69670456|2.697931638|85.72299913|0.768457211|-13.60128622|-13.71135194|35.84371234|0.40126838|1911.448021|-452.4746139|0.231542789|8.859498364|0.6701974079999999|3944.638539|105.2894945|-205.7538638|17.84270058|0.015779688|7.175500282000001|1.0|0.0|0.0|0.0|3.14|0.06|3.59|4.09|30.71|2.82|0.0|0.0|80.09|2.0|2.0|21.0|3.0|277.3|1.0|1.0|0.000396|0.11|0.000106|3.09|0.0|0.0|1.95e-06|0.000539|-0.03639|4.2312|475.32|794.51|293.02|0.1864|274.1|353.16|0.53298|0.55975|-918.851356|-0.17381|2.3797|0.020300099|3.3312|1.32|5.8794|5.8794
8c_a32|0.0|1|1|1|3.46252244|0.080016722|5.733341277|0|-0.026467635|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|-0.024032462|-0.097480366|0.263222951|0.016240436|-46.47597924|-58.93213925|126.6561213|0.198252488|119.85432240000002|-35.6276568|5.935643221|78.19443734|0.600684883|-28.09723623|-16.654735000000002|56.29419869|0.447542891|2571.62241|-766.1178102000001|0.399315117|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|15.43301109|1.0|1.0|1.0|2.0|3.46|0.26|6.49|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|27.0|4.0|397.52|0.0|1.0|1.5e-06|0.000597|4.11e-05|3.21|0.0|0.0|2.23e-08|8.86e-06|-0.04161|3.5673|646.97|1090.0|347.56|0.3272|347.56|516.78|0.70135|0.70135|-1880.537558|-0.14712|8.4922|0.03115673|10.2656|37.0|7.4318|7.4318
12x_a36|0.0|1|0|0|3.494913155|-0.058295476|5.351858133|2|0.021670322|0.0|-0.40650598|0.00285431|-0.054184069|-0.023932402|0.003710345|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|0.056034339|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|-70.20305027|81.81168174|0.163597165|110.0434027|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|-33.36962015|-24.70107324|61.46507585|0.458792701|2884.428214|-1333.8579550000002|0.223146459|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|10.94693123|1.0|0.0|1.0|2.0|4.87|0.17|3.33|2.61|94.5|2.51|1.0|0.0|135.47|1.0|6.0|31.0|4.0|427.52|0.0|0.0|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|0.0|8.95e-08|3.83e-05|-0.05311|3.7364|719.63|1209.23|331.83|0.3901|319.74|569.01|0.6853600000000001|0.68112|-1670.182026|-0.1517099999999999|5.6653|0.03331471|7.2812|7.0|8.1549|8.1549
12an_a36|0.0|1|0|0|3.489959714|-0.05423417|5.351858133|2|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|-0.031635802|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|-0.009636347|-0.105145528|0.270501913|0.0173118669999999|-49.67568778|-71.0446809|82.43567331|0.163559846|110.5140393|-48.0034364|7.903608682000001|0.0|0.783512615|-33.56484523|-24.99720254|61.37296195|0.44576647|2881.978785|-1349.848937|0.216487385|15.82907093|0.8042935809999999|6162.848939|146.2760938|-912.0652916|31.9040205|0.015771136|10.65623343|1.0|0.0|1.0|2.0|4.85|0.17|3.33|2.61|94.5|2.51|1.0|0.0|135.47|1.0|6.0|31.0|4.0|427.52|0.0|0.0|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|0.0|8.95e-08|3.83e-05|-0.05561|3.7872|718.98|1215.98|327.38|0.6702|239.49|571.76|0.44822|0.69094|-1670.182102|-0.15474|4.3963|0.0345115999999999|6.2182|0.04|7.3979|7.3979
9r_a24|0.0|1|0|0|2.950959457|-0.134192489|4.59511985|3|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|-0.043274854|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|-0.120617935|-0.082022572|0.32720212|0.015557618|-41.49802275|-54.99020696|71.31566881|0.158284162|106.1180928|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|-27.82142546|-17.31173182|51.92828155|0.473403843|2644.462265|-934.8335183|0.384785172|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|15.80243761|1.0|1.0|1.0|1.0|3.53|0.22|4.23|3.93|79.82|1.02|2.0|0.0|116.9|1.0|8.0|30.0|6.0|400.48|0.0|0.0|9.58e-05|0.0383|8.77e-05|2.69|0.0|0.0|2.21e-09|8.84e-07|-0.04313|4.2877|713.25|1199.71|289.16|0.3398|277.23|616.11|0.3398|0.6204|-1294.201456|-0.1676099999999999|1.9698|0.03426339|3.0322|11.0|7.9586|7.9586
6g_a40|0.0|0|0|0|0.0|0.102683335|6.401917197|0|-0.120745388|0.607999575|-1.09669629|-0.019683422|0.07194868|-0.251161616|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0.075283207|-0.156296046|0.400587529|0.017750905|-107.2113398|-101.5916383|328.78166810000005|0.3946532929999999|256.5226419|-66.03405036|7.499640603|47.36081569|0.824204189|-69.68682788|-38.37906336|118.7493383|0.425569146|3142.74733|-1727.0578510000005|0.175795811|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|46.56499428|0.020240097|13.1559604|0.0|0.0|1.0|3.0|4.06|0.21|3.43|2.48|213.89|0.59|1.0|2.0|124.18|3.0|5.0|31.0|7.0|474.53|0.0|0.0|6.049999999999999e-08|2.87e-05|1.93e-05|3.06|1.0|0.0|0.0013599999999999|0.6459999999999999|-0.08622|2.8135|669.8|1144.59|440.68|0.4971|373.48|514.77|0.58454|0.5794199999999999|-2521.8114530000003|-0.11857|6.7231|0.03363483|8.9454|47.0|7.3279|7.3279
1a_a18 (SB-431542)|0.0|1|0|0|3.3674017380000003|0.043282217|5.351858133|1|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|-0.08530265|-0.122555709|0.210046675|0.033020439|-74.98172333|-72.69619778|160.410387|0.405958714|240.8019609|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-44.47680367|-27.46300805|94.56841061|0.472443977|2678.82389|-1235.8353619999998|0.2468003389999999|14.26170773|0.895533283|5748.422847|146.3942108|-733.0587287000001|36.46179023|0.02438148|14.4623285|1.0|1.0|1.0|2.0|3.25|0.05|4.04|3.63|103.12|1.54|1.0|0.0|106.85|1.0|4.0|29.0|5.0|384.39|0.0|1.0|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05971|3295.0|620.23|1048.7|376.27|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|-0.13329|5.9926|0.03494548|8.8609|125.0|6.9031|6.9031
14_a15|0.0|0|0|0|0.0|-0.058775738|0.0|2|-0.033982971|0.0|-0.374014235|0.001740635|-0.053931584|-0.015736888|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|-0.021648026|-0.0917424269999999|0.7461324029999999|0.014672137|-40.89540491|-58.79722871|92.51564418|0.112910954|72.36402409|-37.68282812|6.026520371|2.923143027|0.770309725|-26.20964538|-21.0782518|50.29869851|0.406717767|2612.691478|-1117.1473460000002|0.229690275|10.18067005|0.685538423|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|9.797353271|1.0|1.0|0.0|1.0|3.56|0.12|5.32|6.3|56.27|2.87|2.0|0.0|119.95|1.0|6.0|30.0|4.0|397.47|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|3.6209|689.8|1177.14|342.41|0.3131|278.5|584.18|0.65079|0.7055899999999999|-1280.809256|-0.14997|3.3596|0.03885834|5.0894|0.03|7.5229|7.5229
9_a10|0.0|0|0|0|0.0|-0.096384071|5.4161004020000005|2|-0.048732912|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|-0.000865755|-0.084348428|0.6816795959999999|0.013842683|-40.90513782|-59.80726117|86.66800495|0.130554786|92.56988349|-42.40634438|6.959437141|59.95939417|0.73129178|-29.00379197|-20.27364785|50.72029356|0.45291714|2904.874289|-1196.145223|0.26870822|16.02210901|0.827876677|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|11.26962754|1.0|1.0|1.0|1.0|4.0|0.23|3.69|3.68|75.94|1.81|1.0|0.0|130.71|1.0|7.0|33.0|5.0|438.52|1.0|0.0|5.920000000000001e-05|0.0259|3.64e-05|2.97|0.0|0.0|1.17e-08|5.14e-06|-0.06118|3.7309|740.24|1278.57|332.32|0.4138|222.72|631.5|0.2242|0.68962|-1409.69933|-0.15045|2.9927|0.03583924|4942.0|193.0|6.7144|6.7144
14m_a23|0.0|0|1|1|0.0|0.05521348|5.351858133|2|0.028217372|0.665608656|-0.482182526|0.001027627|-0.034213923|-0.050626415|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|0.0266555739999999|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|47.23604193|0.0741882|51.59888942|-43.19105542|8.703631619|0.0|0.7958339090000001|-35.21393496|-27.32379205|63.1440955|0.476833897|3255.247038|-1366.189602|0.204166091|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|12.51739962|1.0|0.0|1.0|1.0|3.51|0.09|4.42|6.19|105.02|3.82|2.0|1.0|125.29|1.0|6.0|34.0|7.0|479.48|0.0|0.0|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|707.56|1209.21|337.15|0.3335|337.15|572.31|0.65552|0.65552|-1966.721362|-0.15208|6.1522|0.02296475|8.5477|3.0|8.5171|8.5171
