molecula|SddssS|n9FaHRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
8_a10|0.0|0|0.0|1|1|1.3430438530000002|2.071128354|-0.075368755|5.4161004020000005|-0.012055162|0.035828092|1.546251312|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|1|-0.082893697|-0.368590322|2|0.6357042860000001|0.809386132|0.864927472|0.616731847|1|0.874843982|-0.086233061|0.597912185|0.015758182|-32.63117642|32.98071169999999|-0.029917593|4.714910465|-1.465962037|-17.849103399999997|56.7864899|41.25082928|0.431797417|-801.8744912000001|1899.542278|-8.951462413|0.277350551|6.112185271|10.75705296|6289.86818|151.7094758|22.64553798|0.017582236|-243.5764486|1109.631361|9.617402178|1.0|1.0|0.0|3.42|3.27|-7.6|4.2|69.9|0.0|111.36|1.0|4.0|-4.52|29.0|5.0|384.43|-4.62|2.4100000000000003e-05|3.37|0.0|-0.0623299999999999|4.6964|4.58|3684.0|-1257.84172|-1257.819281|336.55|416.69|0.41583|-1257.59269|0.0916|-0.15556|-0.21789|0.02243902|-1257.648047|526.0|6279.0
27b_a34|0.0|0|0.0|1|1|1.4335271040000002|2.013418486|-0.056026127|5.351858133|-0.016803292|0.042739018|0.0|-0.001438963|-0.029622037|10.95430634|-0.027175221|1|-0.194619338|-0.463926296|1|0.820914556|0.7722228729999999|0.8299950709999999|0.770240631|0|0.783431788|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|150.83624440000003|-0.037292511|13.44721755|-1.864625537|-37.9644911|87.24055613|78.08618045|0.4072752529999999|-1227.6639|2431.595232|-16.16580511|0.287687241|9.124440695|15.39406063|6032.666081|189.4124225|34.46979951|0.022820627|-279.5721769|1723.489976|15.02503259|1.0|1.0|1.0|3.54|3.66|-8.19|4.11|84.99|0.0|116.33|1.0|5.0|-5.23|31.0|5.0|409.44|-4.96|1.1e-05|3.75|0.0|-0.04121|4.8168|4.33|4.0935|-1350.055377|-1350.018975|302.88|577.39|0.47412|-1349.811401|0.0252|-0.1652799999999999|-0.20649|0.03640275|-1349.873325|0.65|6.1871
12bi_a36|0.0|0|0.0|0|2|1.297042566|0.0|-0.088734077|5.351858133|-0.043740597|0.043854875|0.0|0.000482522|-0.067142264|10.95958518|0.041834838|1|-0.176729938|-0.37220074|1|0.884226781|0.812921349|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.107613368|0.382000949|0.034602166|-57.89562053|129.685076|-0.027831043|16.87080604|-1.614200516|-40.42611289999999|101.3899049|82.05687954|0.461975362|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|8.454426643|15.71382803|6572.410403|349.3664649|38.89295091|0.037590587|0.474365004|2255.791153|26.24794923|0.0|1.0|2.0|4.97|0.0|-6.79|1.9|87.66|0.0|136.74|1.0|7.0|-4.11|33.0|6.0|441.49|-4.15|7.13e-05|2.62|0.0|-0.0510199999999999|3.8855|2.68|3.6851|-1461.997992|-1461.966152|336.45|603.92|0.68181|-1461.69263|0.0252|-0.15078|-0.2018|0.0318395999999999|-1461.75632|14.0|7.8539
8e_a12|0.0|1|0.0|1|1|1.283834633|1.873617728|0.050021617|4.727387819|-0.049397555|0.037430556|2.197856963|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|-0.079913108|-0.448676455|1|0.83954453|0.761892879|0.815412281|0.797199175|1|0.939627917|-0.087795345|0.001151979|0.0155147339999999|-29.79080011|51.38557748|-0.031094185|5.0872236|-1.492520871|-17.05887601|61.4656313|38.67488258|0.45384745|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|11.80358346|5490.975165|165.34017769999997|25.03342862|0.019545275|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|4.11|3.01|-7.93|2.68|55.1|0.0|117.04|1.0|3.0|-4.37|28.0|4.0|366.42|-4.69|2.03e-05|3.53|0.0|-0.05739|5.247999999999999|3.45|3.3044|-1177.619013|-1177.593205|375.21|481.04|0.38889|-1177.380602|0.2252|-0.13599|-0.19338|0.02580783|-1177.436953|588.0|6.2306
3q_a32|0.0|1|0.0|0|0|0.609420748|0.0|-0.017280695|5.733341277|-0.04718311|0.03898374|2.120544848|0.000773658|-0.022925245|10.31100266|-0.098400506|3|-0.167040501|-0.5448044360000001|0|0.751733573|0.853737093|0.901790225|0.716172604|1|0.84993799|-0.097961799|0.34156046|0.018527744|-41.72706804|41.73511731|-0.027989085|7.058489861|-1.371465184|-25.7550561|74.3682963|53.16288420000001|0.46136998|-846.5047848999999|3335.898591|-10.6629646|0.365026099|6.428518903|11.93494358|6079.482066|225.3038157|27.20679986|0.022526037|-166.61896299999998|1333.133193|13.90366881|1.0|1.0|1.0|3.57|3.34|-7.31|4.72|131.25|0.0|115.37|1.0|7.0|-5.91|28.0|4.0|411.54|-4.62|2.4100000000000003e-05|3.47|0.0|-0.04968|3.6236|5.15|3.6236|-1920.066488|-1920.042674|342.16|549.78|0.70216|-1919.821707|0.2897|-0.15001|-0.19969|0.02381444|-1919.883144|28.0|7.5528
25d_a34|0.0|0|0.0|1|1|1.433689841|1.940324546|0.128783829|5.351858133|-0.089654563|0.041037037|0.0|-0.005017781|-0.1266965|10.95957635|0.00670464|1|-0.211368416|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.799694715|0.778903495|0|0.674282353|-0.124111479|0.631894475|0.0292772039999999|-66.52770588|174.9700398|-0.044492794|12.8082206|-2.358118108|-44.00298587|95.24066462|85.89233572|0.478308897|-1559.714654|2564.887803|-19.46475234|0.2227964039999999|6.933980884|13.29135354|6513.063805|147.36277019999997|37.86469665|0.019881997|-366.6979266|2006.828923|13.15041965|1.0|1.0|2.0|3.58|3.76|-8.08|3.95|90.3|0.0|119.81|1.0|7.0|-4.61|32.0|5.0|427.46|-4.48|3.3e-05|3.05|0.0|-0.03521|4.2732|6.05|4.2732|-1426.496796|-1426.468726|290.15|554.05|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|-0.21234|0.02807001|-1426.307095|0.95|6.0223
15a_a10|0.0|0|0.0|1|1|1.34383719|2.141907675|-0.214195114|5.4161004020000005|0.022297552|0.033912037|2.038992189|0.011418154|-0.060539141|10.92966696|-0.062038567|1|-0.179723568|-0.188634555|2|0.7408341359999999|0.77630271|0.820233357|0.713078124|1|0.915137224|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|42.41151044|-0.025155581|6.503087289|-1.3835569680000002|-18.99256188|60.98047923|39.61363829|0.407638879|-890.4681466|2413.560937|-10.42022369|0.323526799|6.71451044|11.33516398|5929.563906|208.2243923|23.93343877|0.017883602|-227.1590805|1316.339132|11.51002664|1.0|1.0|0.0|3.5|3.58|-7.79|4.05|56.07|0.0|118.92|1.0|6.0|-3.97|30.0|5.0|399.49|-4.4|3.94e-05|3.12|0.0|-0.04742|5.7646|2.4|3.7639|-1278.452284|-1278.4225210000002|329.41|563.27|0.47484|-1278.141052|0.1583|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|24.0|7.6198
14a_a25|0.0|0|0.0|1|0|1.420015394|1.667057351|-0.092005241|4.727387819|-0.05112778|0.038167849|1.975771616|0.006085806|-0.046802062|10.93106303|-0.019985937|1|-0.0469914379999999|-0.365062041|2|0.6716839040000001|0.7385460309999999|0.792935475|0.653818362|1|0.850426305|-0.084207356|0.326595394|0.012870836|-45.72658614|107.22698590000002|-0.033365179|5.546443318|-1.76835447|-30.017374100000005|63.96772039|54.17569023|0.492236681|-1160.842349|2142.5112510000004|-14.37809314|0.193247006|7.39139255|14.55676745|6315.975408|126.8576588|27.14918443|0.01323706|-402.7381076|1438.906775|8.689513304|1.0|1.0|1.0|3.43|3.06|-9.59|4.92|72.7|0.0|126.26|1.0|6.0|-5.39|32.0|4.0|419.48|-5.29|5.13e-06|4.16|0.0|-0.05083|5.3631|5.79|3.9479|-1352.298438|-1352.265931|314.05|548.29|0.42461|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|-1352.086073|207.0|6684.0
12as_a36|0.0|0|0.0|0|2|1.297043209|0.0|-0.051208473|5.351858133|-0.073735973|0.041728395|0.0|0.000584134|-0.114290948|10.95347588|-0.025398105|1|-0.098698552|-0.4358775279999999|1|0.8058720979999999|0.817372883|0.869455765|0.770400825|0|0.77043791|-0.109492809|0.291030086|0.019229943|-55.75872553|88.17694537|-0.037824788|8.731418812000001|-2.080363362|-37.57216725|85.53474971|68.71652969|0.454761514|-1401.82114|2365.632846|-17.17446921|0.231874606|8.768282531|16.08155469|6224.698969|156.2451686|33.18163581|0.017444469|-361.3444194|1824.98997|11.75468972|0.0|0.0|2.0|4.86|0.0|-6.89|2.09|86.27|0.0|133.95|1.0|6.0|-3.81|32.0|5.0|423.47|-3.95|0.000112|2.36|0.0|-0.05789|4.5202|4.84|3851.0|-1385.601917|-1385.5651710000002|321.96|568.52|0.53815|-1385.322633|0.2402|-0.1563|-0.21419|0.03674596|-1385.384524|59.0|7.2291
12ae_a36|-3.3501500230000003|0|0.0|0|2|0.299253957|0.0|0.069118289|5.351858133|-0.351827031|0.041555556|0.0|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.15024383|-0.513686975|1|0.8183043390000001|0.831101086|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.105648609|0.439268891|0.023873046|-63.96145017|96.60079598|-0.036430555|13.25108213|-2.11297219|-47.65297933|97.76153993|81.74750345|0.465246185|-1574.220407|2634.745208|-20.22131065|0.315002436|8.676756505|16.22570287|7331.209763|234.6851816|39.62310606|0.025570256|-275.6561988|2298.140152|19.05051961|0.0|0.0|3.0|5.03|0.0|-6.87|2.15|123.75|0.0|142.02|1.0|7.0|-3.85|34.0|6.0|474.54|-3.72|0.0001889999999999|1.64|0.0|-0.0548899999999999|5235.0|6.24|3.8664|-1876.203168|-1876.152311|320.67|615.71|0.40141|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|-1875.963244|15.0|7.8239
17a_a22|0.0|0|0.0|1|0|1.2689202|1.866510299|-0.0422459529999999|4.727387819|-0.092107225|0.043274232|1.67348685|0.00220634|-0.094996254|10.94643739|-0.005724389|1|-0.076790454|-0.3626566539999999|2|0.830653242|0.7562495659999999|0.805071997|0.7994946709999999|1|0.8594770140000001|-0.08790445|0.345497724|0.0140462319999999|-49.30541729|286.3611391|-0.030843667|6.55749888|-1.758088991|-33.68866751|73.26110471|58.9027164|0.485943988|-1201.24073|1934.881271|-14.39939974|0.289041025|8.549622191000001|16.63169381|6343.687177000001|197.4916253|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|13.19906822|0.0|1.0|1.0|4.02|-3.24|-9.13|4.93|68.52|1.0|128.29|1.0|7.0|-4.75|33.0|5.0|435.5|-4.96|1.09e-05|3.62|0.0|-0.15124|4.8502|5.13|1.3971|-1408.300966|-1408.279257|887.46|577.52|0.46268|-1407.8711|0.0085|-0.06214|-0.21338|0.02170866|-1407.935792|82.0|7.0862
8m_a46|0.0|0|0.2148468989999999|1|1|1.160371261|2.126524943|-0.044830187|5.533389489|-0.085284636|0.047345679|0.0|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|0.010184776|-0.380393836|1|0.783187801|0.7699708959999999|0.8142050040000001|0.77612204|0|0.876210355|-0.085204935|0.280198209|0.007059399|-48.32436573|166.8508795|-0.032188531|1.984401749|-1.448483903|-25.62105988|48.72163155|52.0671834|0.425802465|-767.9706141|1913.813025|-9.04821721|0.114510313|5.684332261000001|9.899611044|4439.758321|60.71213839999999|19.27296714|0.006689855|-408.7649869|867.2835213999999|3.546889545|0.0|1.0|1.0|3.24|2.92|-6.46|4.21|50.94|0.0|96.16|1.0|2.0|-4.48|24.0|3.0|319.4|-4.56|2.78e-05|3.72|0.0|-0.01818|5.3062|4.12|4.2881|-1014.126693|-1014.091966|289.14|489.57|0.43001|-1013.91158|0.1441|-0.17897|-0.19715|0.03472717|-1013.962913|229.0|6.6402
14b_a3|0.0|0|0.0|0|0|0.605016869|0.0|0.143500839|4.727387819|-0.1160619169999999|0.039799383|1.7086790859999998|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|-0.050943323|-0.575695827|3|0.882394075|0.7809478329999999|0.848135222|0.8255789570000001|1|0.786476513|-0.100993354|0.379746504|0.012828558|-44.49789848|252.49572540000003|-0.036469822|3.067822725|-1.312913604|-21.76034149|57.87172082|50.77131401|0.487615651|-642.0403962|1289.104749|-8.721397057|0.233084567|4.989782639|9.738358819|4803.535505|113.9829058|23.25478753|0.017348996|-261.0537205|837.1723509999999|8.483998032|1.0|1.0|1.0|3.18|2.5|-6.89|3.71|105.82|0.0|93.25|1.0|2.0|-4.45|23.0|4.0|319.38|-3.99|0.000103|2.58|0.0|-0.06676|3.0724|2.22|3.0724|-1327.514377|-1327.4859310000002|403.54|368.39|0.70123|-1327.349444|0.2276|-0.12942|-0.19618|0.02844675|-1327.398177|0.38|6.4202
4i_a46|0.0|0|0.19654443|1|1|1.1346370959999998|2.184105962|-0.167244168|5.587248657999999|-0.018872727|0.049498645|0.0|0.012211602|-0.160741899|10.94638684|-0.125773054|1|-0.060809732|-0.22302552|1|0.7204791309999999|0.749522825|0.786754478|0.7172344890000001|0|0.940780437|-0.075208437|0.263514985|0.015663081|-33.08099617|67.51603424|-0.025069479|4.997521397|-1.278543436|-18.68604171|49.04951810000001|41.92840157|0.406629719|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|4893.587424|133.40134070000002|18.53900079|0.011626803|-298.0546045|945.4890404|6.567484272000001|1.0|1.0|0.0|3.88|3.5|-7.3|5.07|39.94|0.0|105.43|1.0|3.0|-4.94|26.0|3.0|347.45|-5.04|9.13e-06|4.38|0.0|-0.01646|5.3987|4.46|4.4232|-1092.730494|-1092.70435|280.31|546.24|0.41877|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|-1092.528145|612.0|6.2132
14b_a25|0.0|0|0.0|1|0|1.420015222|1.616664856|-0.091382738|4.727387819|-0.0166120069999999|0.038137255|1.929508048|0.004725325|-0.012989126|10.93106299|0.0009956189999999|1|-0.043923908|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|0.8333962429999999|0.632638761|1|0.859628015|-0.084160084|0.329662946|0.016003559|-52.75064158|112.49583529999998|-0.032728922|7.678174472999999|-1.767361771|-36.53830946|69.2012501|63.83568179|0.490638154|-1224.182482|2118.281186|-15.70265555|0.227210413|8.690235527|17.06102567|6760.594953|157.3797801|29.33534086|0.015746299|-377.9013888|1584.108407|10.90684621|1.0|1.0|1.0|3.51|3.21|-9.65|4.79|96.49|0.0|130.97|1.0|6.0|-5.6|34.0|5.0|444.49|-5.23|5.86e-06|3.88|0.0|-0.0584|5.4239|5.61|4069.0|-1444.544749|-1444.505985|304.7|603.27|0.34735|-1444.266358|0.0006|-0.16309|-0.22149|0.03876374|-1444.330251|22.0|7.6576
7g_a8|0.0|0|0.0|1|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|-0.067360394|0.0448526079999999|0.0|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|0.021974492|-0.418049442|0|0.627990269|0.7363841520000001|0.79995525|0.606087461|0|0.699376143|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|144.290464|-0.045912914|11.43714084|-2.020168201|-38.68948451|78.41805331|83.63914665|0.470618047|-1210.7274960000002|2079.55195|-16.4912131|0.193261535|7.588498875|14.3346384|6293.364606|115.825531|34.10836993|0.018613449|-367.6690814|1500.768277|11.15541466|1.0|0.0|1.0|3.29|3.32|-7.91|4.66|80.04|0.0|108.0|1.0|3.0|-5.78|30.0|5.0|399.37|-5.44|3.59e-06|4.38|0.0|-0.06621|3.7874|6.26|3.7874|-1374.493069|-1374.4533210000002|327.36|507.78|0.62073|-1374.291597|0.5165|-0.15508|-0.22129|0.03974865|-1374.3479960000002|21.03|4.6772
11_a4|0.0|0|0.0|1|1|0.626711769|2.159635561|-0.20567828|5.4161004020000005|0.032861655|0.03617284|2.216390726|0.011277653|-0.073554945|10.33765061|-0.0043410079999999|1|-0.0278843589999999|-0.145254541|2|0.6575743310000001|0.820318166|0.875868891|0.647727179|1|0.930113409|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|12.88007087|-0.023620625|3.118219598|-1.110169356|-18.12338426|44.63993001|36.75497433|0.480360734|-641.5941818|1640.559148|-7.889214068999999|0.243908684|6.850305797000001|13.18281017|5425.1341090000005|140.96082869999998|18.0546182|0.011937709|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|0.0|3.31|3.49|-8.05|5.22|68.9|0.0|111.64|1.0|4.0|-5.14|27.0|3.0|372.49|-4.97|1.06e-05|3.99|0.0|-0.05582|4907.0|3.2|3.78|-1467.463842|-1467.440475|328.0|479.99|0.4444|-1467.20045|0.0403|-0.15885|-0.2146699999999999|0.02336674|-1467.255521|0.11|6.9586
13_a10|0.0|0|0.0|1|1|1.343837907|2.091672336|-0.059862024|5.4161004020000005|-0.055497169|0.038726287|1.794073077|0.00384732|-0.002128014|10.9296146|-0.001592366|1|-0.017015286|-0.345108701|2|0.761923976|0.78472614|0.84680169|0.736686715|1|0.818027691|-0.082327045|0.4676169839999999|0.0122005|-47.88975806|174.7319717|-0.030119651|3.118282386|-1.234905671|-24.21093442|51.21590298|54.05778885|0.449563457|-624.3134531000001|1630.880014|-7.698174391|0.285505651|5.069505473|9.209972585|4941.066161|144.338975|21.31179541|0.018979132|-216.8776303|873.7836118999999|9.595006108|0.0|1.0|1.0|3.02|2.58|-6.6|3.81|63.83|0.0|97.14|1.0|2.0|-3.76|25.0|4.0|328.37|-4.1|7.87e-05|2.76|0.0|-0.05022|5.8308|2.48|3.8419|-1065.874094|-1065.839441|322.72|376.77|0.34881|-1065.68351|0.1514|-0.15937|-0.20959|0.0346535|-1065.732389|0.16|6.7959
LY364947_a10|0.0|0|0.0|0|0|1.390175303|0.0|-0.278922508|4.59511985|-0.00390904|0.0273958329999999|2.084955541|0.007575|0.010202602|10.9303125|-0.006198347|1|0.04209715|-0.204644982|2|0.706034038|0.711607778|0.7792035190000001|0.681525895|1|0.8431045490000001|-0.075303751|0.449473391|0.009678082|-34.01613475|144.7228349|-0.029665114|1.88879448|-0.978948758|-15.02735938|41.53157099|38.29163558|0.486715511|-432.4716757000001|839.5356408|-5.78950507|0.276515344|4.702575386|9.161732895|3903.496845|122.1566022|18.1140017|0.018707677|-197.4583104|597.7620559999999|8.264519015|0.0|1.0|1.0|2.46|1.88|-7.2|3.69|54.46|0.0|82.56|1.0|2.0|-3.54|21.0|3.0|272.3|-3.86|0.000137|2.74|0.0||||||||||||||||59.0|7.2291
18_a47|0.0|1|0.0|0|0|1.414391819|0.0|-0.141396999|4.59511985|-0.06345679|0.037919622|1.5913490630000002|0.0008454789999999|0.018164141|10.93838451|-0.016728205|1|-0.02470455|-0.322800033|3|0.646771311|0.792196273|0.851462739|0.630969651|1|0.777824025|-0.084415066|0.454324931|0.014741763|-49.44908758|70.55642796|-0.0303894239999999|5.784962137000001|-1.5194711930000002|-30.97660579|63.72933669|58.68383399|0.432077184|-951.8489108|2184.962887|-11.9254166|0.267251553|7.018342267|12.35791568|6261.441874|167.41554630000002|25.98023687|0.017318402|-291.6032324|1299.011844|10.84884165|0.0|1.0|2.0|3.47|2.5|-10.36|6.0|79.38|0.0|119.78|0.0|4.0|-5.5|31.0|5.0|410.45|-5.37|4.29e-06|4.13|0.0|-0.04964|4.2668|3.32|4.2222|-1354.221126|-1354.180815|293.65|487.81|0.4659|-1353.979194|0.0516|-0.17349|-0.22313|0.04031146|-1354.037606|3.0|8.6
14s_a23|0.0|1|0.0|2|0|1.197958333|3.336763335|0.020458621|5.351858133|-0.022580082|0.045277778|0.740898446|0.010682694|-0.044305947|10.31321812|-0.064006338|2|-0.071484865|-0.457212212|2|0.722187957|0.7837821840000001|0.846632079|0.659570836|1|0.92763624|-0.080500435|0.2387634619999999|0.019970955|-35.30692476|30.34480575|-0.034255504|8.218681552|-1.610008704|-22.64965286|62.75905983|48.11843993|0.470919749|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|14.26730044|6938.271179|144.457092|28.36177131|0.017330177|-352.5931977|1333.003252|11.11743642|1.0|1.0|1.0|3.45|3.66|-7.99|4.67|105.02|1.0|125.29|1.0|5.0|-6.13|31.0|4.0|445.93|-5.55|2.83e-06|4.21|0.0|-0.07783|3.6828|4.1|3.6828|-2089.521231|-2089.500101|336.66|528.82|0.60323|-2089.2914530000003|0.3669|-0.1515|-0.22933|0.02112956|-2089.352478|3.0|8.5482
16_a15|-3.726252327|0|0.0|0|0|0.300207157|0.0|0.072882981|0.0|-0.463771194|0.035555556|0.0|-0.009769916|-0.109386268|10.31928197|-0.011969556|0|-0.046871961|-0.528097878|2|0.787100127|0.729432583|0.77948108|0.72660548|0|0.723597405|-0.101500719|0.7427725270000001|0.0070920509999999|-60.63825695|53.93878231|-0.039472502|3.31414791|-2.131515106|-41.45211893|76.07332645|65.48636021|0.419910645|-1457.096924|3014.308422|-18.44568161|0.131539493|6.798937229|11.720499900000002|6931.531554000001|89.91997762|31.07023998|0.009783192|-503.7568532|1677.792959|6.687758643|1.0|1.0|2.0|3.59|2.93|-9.21|6.02|115.58|0.0|124.45|1.0|6.0|-6.0|32.0|6.0|446.52|-5.21|6.14e-06|3.88|0.0|-0.04082|4.1731|8.26|4.1295|-1770.509465|-1770.448668|300.24|600.98|0.6541100000000001|-1770.217907|0.1409|-0.16871|-0.20953|0.06079704|-1770.281427|21.0|7.6778
19k_a38|0.0|0|0.0|0|2|1.297042875|0.0|0.0100827|5.351858133|-0.17467835|0.0445691609999999|0.0|-0.011156837|0.016990252|10.95446448|-0.0184136539999999|1|-0.060668296|-0.51857087|1|0.7581164340000001|0.853092207|0.908591797|0.730686013|0|0.658700057|-0.126936513|0.389096157|0.0232707939999999|-71.54314527|157.4834779|-0.044662847|9.369654226|-2.411793744|-45.3966925|94.38036132|86.30929885|0.4769127179999999|-1530.369661|2929.493496|-17.9828603|0.24035311|6.744851799999999|12.89431427|7091.215492|152.51267140000002|37.3070426|0.021802691|-329.5105352|2014.5803|13.8345897|0.0|0.0|4.0|4.89|2.2|-6.41|1.65|124.32|0.0|133.79|1.0|6.0|-3.87|33.0|5.0|444.46|-3.62|0.0002399999999999|1.65|0.0|-0.05534|5.1869|4.13|3.5378|-1500.8984380000002|-1500.852284|350.45|502.43|0.38269|-1500.618667|0.1156|-0.14568|-0.20102|0.04615409|-1500.680373|11.0|7.9666
13c_a5|0.0|0|0.0|0|1|1.377702625|0.0|-0.2071929139999999|4.59511985|-0.0090268969999999|0.024822695|0.0|0.005288472|-0.098760742|10.94530327|-0.018055556|1|-0.092592608|-0.324868153|2|0.705487111|0.770478689|0.822789227|0.6775573359999999|0|0.80019672|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|158.67712230000004|-0.025039414|10.06137448|-1.302049531|-33.60884086|70.46156718|66.23254483|0.46617977|-858.5021696|1235.709541|-10.8855893|0.448671765|8.492261628|15.90846721|5989.714507|295.8302846|29.94524142|0.0302745689999999|-67.68621352|1557.152554|19.96143955|1.0|1.0|1.0|3.13|2.58|-8.09|3.29|84.0|0.0|120.88|1.0|5.0|-3.55|31.0|5.0|411.46|-3.96|0.000109|2.15|0.0|-0.05615|4706.0|3.99|4.2145|-1351.274441|-1351.2369640000002|294.18|513.33|0.41594|-1351.008469|0.1666|-0.17324|-0.22939|0.03747691|-1351.067237|123.0|6.9101
8g_a8|0.0|0|0.0|1|1|1.39137364|1.298078704|-0.000475415|5.4161004020000005|-0.222784884|0.0438779959999999|0.0|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|0.0794962979999999|-0.508072694|0|0.6784762320000001|0.734188081|0.790058057|0.656457444|0|0.533935495|-0.129695841|0.298992226|0.031118325|-83.78686741|171.26571059999998|-0.052430233|11.68315869|-2.464220973|-51.33906829|90.27531534|102.8541256|0.479218966|-1509.912147|2148.49832|-19.68456628|0.166939179|7.440878437999999|14.28792131|6581.432140999999|102.2893227|38.56355928|0.017636126|-408.1554248|1812.487286|10.80625499|1.0|0.0|2.0|3.31|2.96|-7.4|3.89|99.34|0.0|111.38|1.0|4.0|-5.3|31.0|5.0|417.39|-4.94|1.16e-05|3.53|0.0|-0.05849|3.7495|7.17|3.7495|-1450.9549470000002|-1450.913472|330.67|489.97|0.69221|-1450.728709|0.3904|-0.15542|-0.21391|0.04147516|-1450.787398|4.2|5.3768
12p_a36|0.0|0|0.0|0|2|1.297044387|0.0|-0.0494658159999999|5.351858133|-0.084341564|0.042804233|0.0|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.101303149|-0.440709431|1|0.724208473|0.828371596|0.8839272779999999|0.698414933|0|0.748438833|-0.108380023|0.315548061|0.020202133|-51.98017377|83.24921731|-0.039016808|8.006403882999999|-1.950840419|-32.72335782|80.40682298|64.698131|0.475504684|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|14.3885803|5922.775161|151.63860559999998|32.35623052|0.019344052|-326.2581567|1617.811526|12.17776516|0.0|0.0|2.0|4.72|0.0|-6.86|2.44|69.2|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|399.42|-4.16|6.96e-05|2.78|0.0|-0.0552299999999999|5.3413|3.41|3.8372|-1332.182868|-1332.148901|323.11|506.89|0.30159|-1331.947748|0.1841|-0.15608|-0.21131|0.03396697|-1332.006106|9.0|8.0458
