molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
13_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.399843898|2.050136054|-0.210975191|5.4161004020000005|-0.019846488|0.0|-0.04158572|0.012994083|-0.14818661|10.94205723|1|0.012019888|-0.0161529719999999|-0.143303992|0.645708528|-0.215746851|0.7986239909999999|0|0.229685203|0.008746805|-33.41617993|4.282589756|11.85953992|0.029972995|14.67530603|-0.0279998139999999|2.096831328|54.71349575|0.862539527|-11.99053523|37.12083496|-13.70920202|28.77218157|1910.137758|474.9422962|1439.176684|-6.7122666220000005|0.137460473|0.751144285|67.30306705|-261.7783983|15.89399858|619.8659446|373.9073307|3.704655033|1.0|0.0|3.39|2.87|0.16|17.0|-6.2|4.18|4.15|2.9|0.0|90.06|1.0|2.0|-4.09|22.0|2.0|287.36|1.0|1.0|3.57|8.18e-05|3.77e-05|0.0|0.0|0.00018|4.4811|-898.3381672|536.09|893.0|276.68|0.53815|0.59537|-898.2009630000001|-0.17204|0.018124154|-898.2503529999999|3.7228|5.3979
11_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|0.626711769|2.159635561|-0.20567828|5.4161004020000005|0.032861655|2.216390726|-0.056016567|0.011277653|-0.073554945|10.33765061|1|0.010782511|-0.0278843589999999|-0.145254541|0.6575743310000001|-0.163623353|0.875868891|1|0.4523305489999999|0.009336075|-37.74083422|5.395547437|12.88007087|0.069886591|40.38918044|-0.023620625|3.118219598|59.55648883|0.7560913159999999|-18.12338426|44.63993001|-13.65094004|36.75497433|2452.527871|537.5354202000001|1640.559148|-7.889214068999999|0.243908684|0.924411925|140.96082869999998|-370.7930613|18.0546182|848.5670554999999|575.2252237|6.89909579|1.0|1.0|3.31|3.49|0.23|21.0|-8.05|4.97|5.22|3.15|0.0|111.64|1.0|4.0|-5.14|27.0|3.0|372.49|0.0|1.0|4.16|7.27e-06|1.06e-05|0.0|0.0|3.31e-06|4907.0|-1467.440475|630.04|1071.03|252.67|0.4444|0.65942|-1467.20045|-0.15885|0.02336674|-1467.255521|5.3012|6.9586
12ab_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|5.351858133|-0.030346359|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|0.005111479|-0.12254489|-0.384942092|0.8397577820000001|0.078325164|0.855880335|0|0.4605456229999999|0.031588146|-71.0035788|22.23130678|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|3118.431712|562.8556061|2618.234172|-15.78042667|0.3960470239999999|0.856003642|278.7324985|-899.4843201|37.1257096|2116.165447|792.3440337000001|21.48976996|1.0|1.0|4.87|0.0|0.21|17.0|-6.83|3.94|2.63|2.2|0.0|140.26|1.0|7.0|-5.61|33.0|6.0|458.54|0.0|0.0|2.52|2.47e-06|9.94e-06|0.0|0.0|6.720000000000001e-05|4.8018|-1804.79081|753.75|1275.19|258.2|0.46561|0.68324|-1804.523449|-0.14772|0.03368522|-1804.589076|7.4968|7.7825
4b_a46|0.0|0|0|0.0|0.206072846|1|7.825245291|1|1|1.1346370890000002|2.189591837|-0.155670183|5.587248657999999|-0.022119857|0.0|-0.058945144|0.012332859|-0.135121207|10.96200942|1|0.011806162|-0.079238184|-0.16915334|0.6901151990000001|-0.263387881|0.768651645|0|0.27128814|0.007568202|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-0.0229342729999999|2.251475261|56.7922535|0.8104680259999999|-15.59093155|42.65239101|-12.50898928|32.7126858|2105.172229|510.1086157|1750.333702|-6.822749952000001|0.189531974|0.751274223|103.3759991|-334.31474760000003|15.43427855|756.2796491|538.4165208|4.343611349|1.0|1.0|3.9|3.03|0.38|17.0|-7.2|4.69|4.77|2.58|0.0|101.7|1.0|2.0|-4.35|25.0|3.0|332.44|1.0|1.0|3.76|4.49e-05|2.35e-05|0.0|0.0|2.12e-05|4.5515|-1033.535029|588.79|1020.9|272.4|0.68682|0.68682|-1033.3243619999998|-0.19082|0.02176759|-1033.378455|3.7571|6.2612
12be_a36|0.0|1|0|3.466734143|0.0|0|7.412764017000001|2|2|1.297042758|0.0|-0.148313814|5.351858133|-0.0419484829999999|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|1|0.002872872|-0.176729938|-0.3825349939999999|0.884226781|0.132962547|0.858971809|0|0.330453338|0.033763464|-75.59805505|23.42501577|63.31681179|0.201984123|140.1361326|-0.031937334|16.25222352|0.0|0.5660743979999999|-37.57129686|99.62604537|-22.15805062|77.57811183|3039.9167260000004|553.6616295|2552.721046|-15.37320593|0.433925602|0.839796323|301.05661160000005|-891.645944|39.14335412|2270.314539|766.4854363|24.02799032|1.0|1.0|4.96|0.0|0.21|17.0|-6.79|2.83|1.9|1.42|0.0|136.74|1.0|7.0|-4.11|33.0|6.0|441.49|0.0|0.0|1.75|7.75e-05|7.13e-05|1.0|0.0|7.11e-05|5.2184|-1461.968283|739.48|1256.67|237.59|0.40844|0.70465|-1461.68274|-0.13781|0.03245204|-1461.747501|10.3044|7.3565
16_a31|0.0|1|0|3.096824452|0.0|0|7.758333467000001|1|1|0.61013894|0.0|0.152128735|5.733341277|-0.186617888|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|2|-0.0125582419999999|-0.053194463|-0.60894688|0.951830892|-0.038841601|0.8948140790000001|0|0.29485045|0.0374314139999999|-70.82239128|17.63615984|130.369865|0.4535498739999999|213.694252|-0.050105055|8.309441139|467.7901274|0.73080436|-31.54036284|83.86629191|-23.60746376|84.57819254|2071.962924|257.4650715|1212.615438|-11.12287666|0.26919564|0.747554032|126.8340354|-367.0549296|32.30339751|1066.012118|280.39844320000003|13.04390063|0.0|1.0|3.2|1.93|0.14|16.0|-4.94|3.8|2.83|0.78|0.0|80.57|2.0|2.0|-4.36|21.0|4.0|300.34|0.0|1.0|2.33|4.38e-05|0.000254|0.0|0.0|0.00347|3.6596|-1308.202828|503.18|818.1|338.79|0.70108|0.70108|-1308.113026|-0.15231|0.03948619|-1308.161433|5.5943|7.0458
12e_a31|0.0|1|0|3.483599061|0.0|0|7.765993078999999|1|1|0.610134116|0.0|0.052663358|5.733341277|-0.044316064|0.0|-0.70267073|-0.002475146|-0.107630327|10.3116965|2|-0.000231353|-0.08867626|-0.543945776|0.7968154940000001|-0.039273975|0.82100963|0|0.2642991189999999|0.02665413|-79.96257188|19.38343763|166.1479229|0.2784732339999999|202.5115275|-0.036652129|14.09603901|595.9853231000001|0.725120432|-49.6906263|95.1187282|-26.65419063|87.71292755|3040.353774|524.7092721|1899.851187|-19.38348182|0.274879568|0.904247004|199.8981394|-1104.858464|36.75829484|2095.222806|798.7285626|15.15615632|1.0|1.0|3.87|3.72|0.24|22.0|-9.31|6.69|5.4|2.21|0.0|129.38|1.0|9.0|-6.66|33.0|5.0|460.55|0.0|1.0|4.5|2.16e-07|3.83e-06|0.0|0.0|2.27e-07|5.3264|-1809.85374|781.61|1308.13|232.77|0.55114|0.7006600000000001|-1809.581226|-0.15934|0.04614662|-1809.650069|3.4818|6.7696
33_a47|0.0|0|1|0.0|0.0|1|6.823286122000001|0|0|1.409403453|1.758479676|-0.229935275|4.727387819|-0.085712613|1.688794654|-0.183320497|0.002212256|-0.033554816|10.98214099|1|0.003634698|-0.147591116|-0.270498605|0.63155995|0.065468525|0.8913954909999999|1|0.404334141|0.022346992|-44.81989209|11.96072985|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|6.401714296000001|0.0|0.57681348|-17.2112484|60.65229445|-14.56646493|44.11759955|2311.28828|438.726241|787.797733|-7.79637597|0.42318652|0.854471925|226.5011607|-311.85503880000005|25.25333652|1010.133461|388.178924|15.83240237|0.0|1.0|3.08|2.76|0.11|21.0|-7.08|2.96|4.04|1.52|0.0|94.28|1.0|3.0|-3.26|25.0|5.0|334.35|1.0|1.0|2.69|0.000546|0.000192|0.0|0.0|2.79e-05|4.1869|-1123.135036|566.29|934.34|296.13|0.67508|0.67508|-1122.992964|-0.15985|0.02924367|-1123.04547|6.2284|8.4
2_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.3438506419999998|2.12788659|-0.084499704|5.4161004020000005|-0.03981057|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|1|0.004580676|0.032521855|-0.320124905|0.802447754|0.084099874|0.851413454|1|0.41397907|0.01105681|-40.34672657|5.634353797999999|226.4450566|0.18651986|95.04720801|-0.028277173|2.871166625|0.0|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|49.7010488|2244.518609|414.5350312|1550.010086|-7.34284831|0.284594011|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|845.9544764000001|439.9973344|8.91679918|0.0|1.0|3.09|2.5|0.15|21.0|-6.82|3.28|3.7|1.88|1.0|99.52|1.0|2.0|-3.53|25.0|3.0|327.38|1.0|1.0|2.76|0.000292|0.000129|0.0|0.0|4.94e-05|5.4614|-1045.981819|553.52|941.6|227.02|0.34449|0.68172|-1045.810794|-0.1555099999999999|0.0366366999999999|-1045.8595810000002|6.7117|7.2291
6f_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893424|1.750582483|0.134099184|6.401917197|-0.156988665|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|2|-0.008368734|0.048543494|-0.628934821|0.7710013309999999|-0.032826285|0.896373207|1|0.363785804|0.015998475|-83.88605319|10.2782635|207.7174501|0.344213487|221.1408856|-0.052228625|6.6032981820000005|40.01876255|0.8628087240000001|-55.39203581|92.77827871|-33.55442128|96.49789556|3021.330686|421.31181889999993|3072.581297|-21.5571287|0.137191276|0.69723213|88.13890599|-970.0707913999998|38.88975659|1750.039046|593.503189|8.892225517|1.0|1.0|4.05|2.53|0.21|14.0|-3.67|3.66|2.66|1.1|3.0|124.54|3.0|5.0|-6.95|30.0|5.0|457.55|0.0|0.0|2.61|1.13e-07|2.3e-05|1.0|0.0|0.0967|3.5741|-2426.924155|668.95|1139.55|346.89|0.66642|0.69911|-2426.725129|-0.1131799999999999|0.04845403|-2426.787111|8.7269|7.3768
3d_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|5.4161004020000005|-0.3456333889999999|1.775376197|-0.173318804|-0.00918253|-0.068390038|10.35020259|1|-0.004253844|-0.075636705|-0.202380888|0.914407252|0.01450704|0.863438637|1|0.464410121|0.009601398|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|154.6267696|-0.036147237|3.221917789|0.0|0.756622045|-33.32030276|65.59130031|-20.93944137|63.08192694|2809.9605100000003|424.6551631|1660.7054380000002|-12.12984007|0.243377955|0.946920034|140.9844521|-570.1024832|27.67490257|1300.720421|549.3593871|10.91609228|1.0|1.0|3.29|0.0|0.15|21.0|-6.15|0.72|4.46|1.07|0.0|111.41|1.0|4.0|-5.19|28.0|5.0|392.45|0.0|1.0|1.85|6.42e-06|3.6200000000000006e-05|0.0|0.0|0.000278|5.1844|-1594.552258|615.3|1044.19|239.15|0.3523699999999999|0.67215|-1594.380348|-0.16147|0.04373784|-1594.435881|2.3278|5.6308
18a_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.194229606|1.875390684|-0.151473962|4.727387819|-0.019008377|2.050257213|-0.170732995|0.007643634|-0.018419483|10.31286118|1|0.007325341|-0.037072518|-0.2936794219999999|0.761417363|-0.039007784|0.792935475|1|0.341320954|0.0095281269999999|-51.83514755|6.317215793|75.74077952|0.068371614|45.33086513|-0.03097773|4.188358905|0.0|0.817072039|-24.58404782|59.45091020000001|-20.53845469|43.39683067|2857.88027|617.676232|2331.966135|-13.61714122|0.182927961|0.973559258|121.2825364|-721.7084848|25.136651|1332.242503|759.4953883|7.615762647|1.0|1.0|3.5|3.43|0.08|27.0|-9.78|5.89|5.72|2.88|1.0|133.85|1.0|6.0|-6.33|32.0|3.0|435.54|0.0|1.0|4.53|4.65e-07|1.71e-06|0.0|0.0|7.28e-08|5.4965|-1675.2501519999998|694.17|1229.09|225.57|0.2834|0.5274399999999999|-1674.982248|-0.15732|0.02456497|-1675.04368|4.3839|7.0269
3o_a32|0.0|1|1|3.644417045|0.0|0|7.773594467000001|1|1|0.609420753|0.0|-0.022603806|5.733341277|-0.014299905|2.240993002|-0.306416317|-0.001411347|-0.117781901|10.3110027|3|0.000243592|-0.061774721|-0.483580522|0.90022001|-0.074509084|0.872498916|1|0.252703854|0.012519666|-55.03672286|7.218280399|62.67187821|0.162219176|93.52833522|-0.031819276|4.161738248|0.0|0.7850948190000001|-24.51306152|62.56936516|-18.34557429|49.73468603|2488.133192|483.0270239|2469.87467|-10.57723917|0.214905181|0.835165165|123.9047338|-475.9757626|23.36733582|1051.530112|541.0877621000001|7.532642302|1.0|1.0|3.47|3.06|0.32|19.0|-7.27|6.39|4.2|1.58|0.0|112.07|1.0|3.0|-5.72|26.0|4.0|381.52|0.0|1.0|3.74|1.89e-06|1.87e-05|0.0|0.0|2.04e-05|3.5333|-1805.473626|620.56|1049.14|350.9|0.70216|0.70216|-1805.277864|-0.14652|0.03088166|-1805.333039|5.8476|6.6198
12n_a36|-3.404662145|1|0|3.400581499|0.0|0|7.412764017000001|2|2|0.299253841|0.0|0.039596635|5.351858133|-0.350034917|0.0|-0.619926573|-0.006862238|-0.035989956|10.31810354|1|-0.001160331|-0.15024383|-0.5181211520000001|0.8183043390000001|0.162338703|0.869718963|0|0.239018516|0.0211044289999999|-78.42650015|14.28426215|67.52548352|0.279888857|189.4391835|-0.039955874|9.668119648|26.74179417|0.741751453|-40.89805687|92.79755725|-27.04362074|74.70951411|3482.18259|487.397992|3465.537153|-18.30412788|0.258248547|0.833176363|174.79221719999998|-1061.639417|36.45914091|2114.630173|805.2286932|14.3710571|0.0|0.0|5.03|0.0|0.17|17.0|-6.87|1.28|2.15|0.84|0.0|142.02|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|0.0|1.18|0.0001409999999999|0.0001889999999999|0.0|0.0|6.45e-05|5.3573|-1876.168847|714.14|1256.83|231.43|0.32172|0.7046600000000001|-1875.89723|-0.14928|0.03261661|-1875.961945|14.3562|7.8239
7b_a10|0.0|0|0|0.0|0.0|0|7.535296702|2|2|1.186434511|0.0|-0.170920618|5.4161004020000005|0.037541178|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0|0.010068964|-0.051052176|-0.1874708719999999|0.624866343|-0.108464916|0.8200487120000001|1|0.5113525529999999|0.009734392|-37.45675757|5.061217187|13.37827368|0.07558334|39.29815915|-0.027444463|2.6314862480000003|56.22969776|0.781045839|-15.96741933|43.9185573|-14.26924098|35.77183831|2290.380138|480.6333417|2150.375871|-7.419027879|0.218954161|0.8069307729999999|113.8411654|-311.5991709|18.26940272|767.3149142000001|459.0250226|6.46179973|1.0|0.0|3.9|0.0|0.25|16.0|-6.99|4.34|3.03|3.04|1.0|105.44|1.0|2.0|-5.28|25.0|3.0|346.81|1.0|1.0|3.02|5.29e-06|5.25e-06|0.0|0.0|3.54e-05|6.0231|-1450.06366|562.31|951.55|205.85|0.4195399999999999|0.66228|-1450.075119|-0.1584799999999999|0.02946054|-1450.124551|5.6147|4.7033
9b_a31|0.0|1|0|3.338934004|0.0|0|7.765993078999999|1|1|0.610136326|0.0|0.010411229|5.733341277|-0.070525429|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|-0.001981487|-0.143280211|-0.554573699|0.811212624|0.01752821|0.899394425|0|0.241728566|0.034595809|-80.40427495|21.21368453|152.8702381|0.330879448|202.8908225|-0.039058603|13.00794571|552.0968813|0.689175183|-39.08032306|95.78862992|-23.95020956|84.94685678|2534.356888|410.2957125|1711.969694|-14.68594601|0.310824817|0.88518099|190.5935925|-690.2394625|34.75199071|1633.343563|524.0230338|15.38435497|1.0|1.0|3.58|2.76|0.32|16.0|-6.84|5.26|3.5|0.86|0.0|103.36|1.0|7.0|-4.76|27.0|5.0|384.45|0.0|1.0|3.0|1.76e-05|0.000137|0.0|0.0|5.520000000000001e-05|5.5119|-1578.801576|663.06|1091.21|224.94|0.41622|0.70102|-1578.604164|-0.15907|0.03769117|-1578.665571|6.8028|7.2007
17f_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1|1.349854916|4.305828452|-0.2208117919999999|5.82008293|0.022892513|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|2|0.0129274519999999|-0.247590736|-0.204651539|0.758335704|-0.132153434|0.8314734309999999|1|0.333180181|0.016414675|-46.03121141|10.09339793|6.382846132999999|0.088541266|54.44410182|-0.026836447|6.206439227000001|82.90209608|0.721122105|-17.89709978|55.9791334|-16.50175503|39.19906437|2582.272632|560.4567739|1929.981543|-10.14694362|0.278877895|0.896702|171.48226169999998|-537.7880119|22.88344084|1212.822364|652.6793116|9.947921993|1.0|1.0|3.81|2.97|0.26|20.0|-6.38|2.87|3.83|2.09|0.0|116.81|1.0|6.0|-3.58|29.0|4.0|384.48|1.0|1.0|2.92|0.000266|7.57e-05|0.0|0.0|0.00016|4.0664|-1219.220465|653.63|1146.22|304.9|0.6573899999999999|0.6573899999999999|-1218.966516|-0.16784|0.0276719|-1219.02507|8.312999999999999|6.4001
15a_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1|1.3530592819999998|4.126145086|-0.113976703|5.82008293|-0.06317118|2.020652006|-0.234757789|0.005366038|-0.15010386|10.94500663|2|0.005828749|-0.128070491|-0.325638639|0.797917311|-0.051676609|0.8749408470000001|1|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|-0.029316925|6.450390922|0.0|0.705410595|-28.07082095|61.78266878|-17.54280159|57.69065967|2503.770258|501.3207109|1754.903963|-10.49734522|0.294589405|0.8103580690000001|176.277812|-514.369916|24.86892274|1218.577214|569.5267957000001|11.21812301|0.0|1.0|3.7|2.63|0.23|20.0|-6.09|3.23|3.57|1.87|0.0|110.43|1.0|5.0|-3.6|28.0|4.0|371.44|1.0|1.0|2.76|0.000251|0.0001189999999999|0.0|0.0|0.0003|4.0408|-1199.784983|644.4|1091.64|306.83|0.66132|0.66132|-1199.572081|-0.16693|0.03314629|-1199.629702|9.0948|7.3872
12aa_a36|0.0|1|0|3.4172704080000003|0.0|0|7.412764017000001|2|2|1.297043479|0.0|0.033952382|5.351858133|-0.135770278|0.0|-0.672129428|-0.006653538|0.010538281|10.95446449|1|-0.004569485|-0.052743904|-0.53315493|0.892815402|0.156337925|0.888163057|0|0.4679233379999999|0.023617545|-80.19356964|16.1504726|132.3194611|0.3110547589999999|212.7097172|-0.04126187|11.04423694|109.0001157|0.731335741|-49.88002793|96.18613736|-28.21625599|89.09222754|2928.7759760000004|471.12395210000005|2418.848273|-19.29522587|0.2686642589999999|0.812554922|183.7216658|-1041.942197|38.58180913|2083.417693|689.2886595|15.99256772|0.0|0.0|4.83|0.0|0.13|17.0|-6.14|1.92|0.98|1.28|0.0|131.85|1.0|6.0|-3.52|32.0|5.0|424.46|0.0|0.0|1.15|0.000304|0.000359|0.0|0.0|0.000305|3.8899|-1401.617177|701.99|1183.76|318.73|0.6931|0.6931|-1401.389257|-0.15718|0.04550032|-1401.45065|4.7433|8.0458
9_a15|0.0|0|0|0.0|0.0|0|0.0|0|0|1.419941378|0.0|-0.217598467|0.0|-0.042227775|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|10.95880687|0|0.003160815|-0.203104439|-0.344978312|0.85357243|0.088615068|0.742680335|0|0.416635119|0.032464905|-65.07462414|18.10574464|105.5304352|0.153843684|85.79894134|-0.028575549|10.09761131|54.69975317|0.51257747|-22.92354152|85.14415759|-15.93664265|59.20930631|2392.3164920000004|471.903131|1689.926339|-8.88789863|0.48742253|0.8240935659999999|271.83655510000006|-435.5070329|31.09118831|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|3.16|3.37|0.19|18.0|-7.57|3.9|4.95|1.96|0.0|104.74|1.0|7.0|-5.25|27.0|5.0|366.41|1.0|1.0|3.69|5.63e-06|1.53e-05|0.0|0.0|9.86e-06|4.3447|-1223.687392|588.55|1042.17|285.37|0.6512399999999999|0.70552|-1223.463757|-0.1565099999999999|0.01773342|-1223.522216|2188.0|6.9706
8_a15|0.0|0|0|0.0|0.0|0|0.0|0|0|1.419941362|0.0|-0.208657545|0.0|-0.044406425|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0.003160815|-0.203104439|-0.342749125|0.85357243|0.0937475619999999|0.742680335|0|0.381651497|0.0336657729999999|-69.07571287|19.65860939|104.8781037|0.146103518|85.31489861|-0.028969856|11.47934212|55.99586988|0.519427411|-24.39801408|89.80283608|-16.91650111|61.44071008|2393.276181|498.6196971|1919.535904|-9.878130237|0.480572589|0.638601279|280.62296039999995|-484.0283816000001|32.56759415|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|3.14|3.76|0.19|18.0|-7.57|3.9|4.95|1.96|0.0|104.74|1.0|7.0|-5.25|27.0|5.0|366.41|1.0|1.0|3.76|5.63e-06|1.53e-05|0.0|0.0|9.86e-06|4.4346|-1223.687714|598.84|1050.15|279.58|0.5128|0.70524|-1223.463981|-0.1558|0.01719864|-1223.523393|1.4589|6.9666
3_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.343866299|2.147369615|-0.241609351|5.4161004020000005|0.03287721|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|1|0.011276682|-0.048796855|-0.133874898|0.637819558|-0.0862461019999999|0.8367373309999999|1|0.462670692|0.010568144|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|-0.024645574|2.493716402|40.30885999|0.7196876640000001|-12.40663231|39.38579676|-11.97190059|30.67413075|2159.04913|446.8068266|1602.411021|-5.815502811|0.280312336|0.7560922609999999|136.1652785|-232.6201124|16.63485592|665.3942366|409.0289917|7.460728516|1.0|1.0|2.99|2.86|0.15|21.0|-7.19|4.02|4.11|2.44|0.0|95.12|1.0|2.0|-3.7|24.0|3.0|312.37|1.0|1.0|3.31|0.000198|5.520000000000001e-05|0.0|0.0|2.03e-05|4.9088|-990.6149055|535.44|905.23|252.57|0.58445|0.58615|-990.467184|-0.17005|0.024645265|-990.514888|3205.0|6983.0
19j_a38|0.0|1|0|3.235947106|0.0|0|7.412764017000001|2|2|1.29704352|0.0|-0.089207643|5.351858133|-0.04575843|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|1|-0.002443797|-0.09493054|-0.42133715|0.7163622890000001|-0.001131945|0.908721232|0|0.625966089|0.0250587|-73.92901683|17.15233756|131.29876370000002|0.192823617|131.9851314|-0.038119963|11.74054073|29.18585028|0.714369845|-39.565701700000005|90.05233553|-26.09259418|74.95583121|2969.234865|552.5012068|3109.238056|-17.86002424|0.285630155|0.6907121629999999|195.5099392|-910.8612362|36.5253298|1862.79182|640.025745|16.123318700000002|1.0|1.0|4.81|2.34|0.13|17.0|-6.92|3.17|2.42|1.76|0.0|130.41|1.0|5.0|-4.35|32.0|5.0|426.45|0.0|0.0|2.44|4.46e-05|7.55e-05|0.0|0.0|5.14e-05|6.0361|-1424.390074|686.26|1163.3|205.41|0.30419|0.69435|-1424.183388|-0.15182|0.03678378|-1424.24494|14.4895|8.1146
12_a47|0.0|1|1|2.903215905|0.0|0|6.605297921|0|0|1.304330736|0.0|-0.155854903|4.59511985|-0.078935336|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|1|-0.004332024|-0.006318684|-0.326846977|0.6505449670000001|0.055943216|0.90246604|1|0.266995634|0.018014416|-47.83891561|9.382250925|63.89392714|0.2159289589999999|112.4599133|-0.034116917|4.886454935|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|53.5720844|2266.78114|408.3591283|702.3796319|-9.25429818|0.319276179|0.920341815|166.28511369999998|-323.9004363|26.10271529|913.5950352|335.1175012|13.25859692|1.0|1.0|2.73|1.67|0.0|21.0|-8.11|4.19|4.98|2.6|0.0|91.63|1.0|3.0|-4.51|24.0|4.0|339.75|1.0|1.0|3.37|3.11e-05|2.77e-05|0.0|0.0|2.61e-06|4.2907|-1488.064043|537.79|886.46|288.96|0.66387|0.68557|-1487.974738|-0.1633|0.03721125|-1488.024564|3.5884|8.2
4p_a46|0.0|0|0|0.0|0.122217892|1|7.825245291|1|1|1.134636977|2.102855253|-0.060700883|5.587248657999999|-0.038295755|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|1|0.004453195|0.066453878|-0.369670745|0.7471162309999999|-0.078703563|0.7911509609999999|0|0.3352802039999999|0.007398064|-47.22779946|4.195717966|175.10295019999998|0.094033511|53.32991189|-0.029978645|2.379548177|0.0|0.87420565|-32.07534663|51.05047787|-17.00200781|60.7522985|2257.769185|513.8073925|2219.4587530000003|-9.642472876|0.12579435|0.734640605|71.34266847|-482.1236438|19.44852199|972.4260993|585.8536976|3.822678404|1.0|0.0|3.89|3.2|0.3|17.0|-7.05|4.85|5.25|3.2|0.0|107.89|1.0|2.0|-5.8|27.0|3.0|357.45|1.0|1.0|4.25|1.59e-06|4.03e-06|0.0|0.0|3.2e-05|5.4796|-1129.618646|598.19|1058.54|226.26|0.43709|0.70138|-1129.3914619999998|-0.16819|0.03979459|-1129.4459470000002|5.3996|6.4672
