molecula|SddssS|n9FaHRing|NaasN|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17f_a50|0.0|1|2|1|4.305828452|-0.2208117919999999|5.82008293|0.03135101|-0.167275895|2.187498662|-0.125733326|0.012475826|-0.028989535|-0.132773563|2|2|-0.275290802|-0.247590736|1|0.758335704|0.7851209440000001|-0.132153434|0.7241275009999999|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|10.09339793|6.382846132999999|54.44410182|-0.026836447|6.206439227000001|-17.89709978|-16.50175503|39.19906437|2582.272632|560.4567739|1929.981543|-10.14694362|0.278877895|7.200480876|13.65716648|5579.97966|171.48226169999998|22.88344084|0.01617809|1212.822364|1.0|1.0|1.0|1.0|0.0|2.97|0.26|-6.38|3.83|51.77|2.09|0.0|116.81|0.0|1.0|6.0|29.0|4.0|384.48|1.0|0.000266|0.0291|2.83|0.0|4.15e-07|0.00016|4.0664|2.5|-1219.2481369999998|304.9|0.1708|304.9|564.52|0.6573899999999999|-1218.966516|0.1708|-0.20148|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
8g_a12|0.0|1|0|1|0.0|0.10205033|4.59511985|0.038347953|-0.038463841|1.714060666|-0.40429396|0.005898773|-0.094550033|-0.040257632|1|1|-0.068810076|0.068559367|1|0.804158158|0.7475224290000001|-0.04981165|0.7714487940000001|1|0.8576253690000001|-0.076856227|-0.1045061519999999|0.274352085|0.008910823|4.915102972|84.95000993|78.53214058|-0.042752517|2.7111119089999995|-23.38345638|-23.58177591|47.30807670000001|2506.427441|473.055878|1356.883205|-13.00742505|0.09833304|6.882798206|12.83559677|5327.736626|54.23932676|26.15353224|0.007890315|1150.7554189999998|0.0|1.0|1.0|1.0|2.0|2.51|0.1|-8.0|2.07|78.85|2.89|0.0|109.93|0.0|1.0|3.0|27.0|5.0|353.38|0.0|4.15e-05|0.0163|3.06|0.0|9.98e-09|3.53e-06|4.2057|3.68|-1154.321531|332.31|0.3786|294.8|418.41|462.0|-1154.121362|0.1601|-0.21633|-1154.173831|4.2131|3715.0|5.43|5.43
16_a47|0.0|1|0|0|0.0|-0.134455235|4.59511985|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|0.0506476009999999|1|1|-0.236994128|-0.02006804|2|0.591929006|0.812131575|-0.113476605|0.57616624|1|0.691860453|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|9.676588112|63.13219447|159.6978638|-0.034261359|5.0150344780000005|-25.03540372|-17.75645434|57.9827944|2315.178558|358.566882|833.8646097|-9.202544293|0.302070079|6.855429069|13.01476838|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|966.7808252999998|1.0|1.0|0.0|1.0|2.0|1.95|0.06|-8.17|5.19|66.49|2.72|0.0|91.55|0.0|1.0|3.0|25.0|5.0|337.33|1.0|4.56e-05|13.0|3.27|0.0|6.8099999999999994e-09|2.3e-06|4.4393|2.95|-1167.046301|303.84|0.3182|279.29|395.28|0.59209|-1166.901251|0.0909|-0.22568|-1166.951551|3.8601|1.0|9.0|9.0
7f_a8|0.0|0|1|0|1.2793830309999998|-0.139912829|4.844187086|0.044814815|0.034392285|0.0|-0.234880498|0.00112124|-0.087673259|0.0260356679999999|1|1|0.09329746|0.052081992|0|0.515235986|0.7051689170000001|-0.048917705|0.507325475|0|0.770229267|-0.091890536|-0.08790841|0.3155671539999999|0.0138113419999999|7.858266077000001|53.09327646|130.7330978|-0.040738044|4.471132824|-29.74763659|-23.17880348|60.14140162|2534.956113|438.23883319999993|1854.738581|-13.18808857|0.119077775|7.704280774|14.04331892|5662.145174|67.75191165|26.31197491|0.010262531|1078.790971|1.0|0.0|1.0|0.0|1.0|3.23|0.0|-8.46|5.49|61.58|4.27|0.0|101.89|0.0|1.0|3.0|28.0|4.0|373.35|1.0|2.09e-06|0.00118|4.66|0.0|3.5e-09|1.31e-06|3.8187|6.81|-1285.196168|356.17|0.3536|324.68|495.55|0.7024199999999999|-1285.017838|0.1502|-0.21998|-1285.071664|11.6137|35.65|4.4479|4.4479
18a_a30|0.0|0|0|2|0.0|0.045071414|5.351858133|0.040166667|-0.041327798|0.0|-0.353677943|0.005050384|-0.01286191|-0.094932667|1|1|-0.073280844|-0.053309522|1|0.8421237309999999|0.7885597609999999|0.003991162|0.7961424690000001|0|0.85918121|-0.072474599|-0.095397479|0.294303776|0.017060045|10.62073502|79.18861306|87.66676984|-0.036990859|6.611941026|-28.08889239|-23.02866795|55.73981304|2721.874248|534.88346|2814.429655|-14.33650253|0.209500834|7.050626413|12.72666325|5942.293347|130.4247923|29.1318055|0.016012295|1427.458469|1.0|0.0|1.0|1.0|1.0|0.0|0.14|-6.64|2.62|81.65|2.82|0.0|127.28|0.0|1.0|5.0|29.0|4.0|398.48|0.0|5.23e-06|0.0056|3.87|0.0|2.3100000000000002e-07|9.21e-05|3.4712|3.82|-1575.786909|357.18|0.3781|357.18|508.08|0.69033|-1575.54671|0.3781|-0.19785|-1575.604922|5.2813|25.0|7.6108|7.6108
9i_a24|0.0|0|1|0|1.865102513|-0.113620183|5.209486153|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|-0.00532872|2|2|-0.140841749|-0.1818753839999999|2|0.783500303|0.822658951|0.139004845|0.73094562|0|0.8260893640000001|-0.064657333|-0.069812876|0.379687415|0.025118046|11.87389334|10.13249376|82.21166337|-0.024639839|5.613069697999999|-14.44881966|-11.64783344|42.43894111|2061.729154|390.5119445|761.9885477000001|-5.506205845|0.500761711|5.946747117|11.18382556|4155.922671|236.7218826|23.33121014|0.038195951|793.2611447|1.0|1.0|0.0|1.0|1.0|1.36|0.0|-6.05|2.72|72.28|0.67|0.0|82.17|0.0|1.0|3.0|22.0|4.0|288.31|0.0|0.00248|228.0|1.48|0.0|8.95e-07|0.000258|4.6212|1.13|-945.286637|299.06|0.2373|268.3|363.15|0.58977|-945.174716|0.0029|-0.21943|-945.222448|9.2818|88.0|7.0555|7.0555
8b_a32|0.0|1|0|0|0.0|0.113639567|5.733341277|0.03995614|-0.008128765|2.123714284|-0.458752924|-0.003484915|-0.024375676|-0.0684566009999999|3|3|-0.014634534|-0.0852122769999999|0|0.788133615|0.845443342|0.060636167|0.7507116140000001|1|0.788218098|-0.0850068559999999|-0.108971309|0.253018806|0.016711528|10.49093175|102.4297669|132.9495116|-0.03079624|6.585851946|-33.50038167|-19.33283713|63.85535908|2573.703546|494.8166492|2275.886421|-12.13650094|0.330850796|8.10555784|14.95918599|5619.400983|207.6969342|28.89166873|0.021225152|1329.016762|1.0|1.0|1.0|1.0|2.0|3.04|0.26|-7.65|4.19|140.04|1.1|0.0|110.47|1.0|1.0|7.0|27.0|4.0|397.52|1.0|1.47e-06|0.0161|3.22|0.0|2.23e-08|8.86e-06|3.5442|4.22|-1880.77142|349.82|0.2943|349.82|558.16|0.70285|-1880.539698|0.2943|-0.20121|-1880.602014|1.2797|12.0|7.9208|7.9208
11_a33|0.0|1|0|0|0.0|-0.151505631|5.6869753560000005|0.034984568|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|-0.008908194|3|3|0.105574347|-0.122478641|0|0.8389087140000001|0.85401347|0.003391835|0.781083337|1|0.857287241|-0.070841241|-0.104881435|0.229250542|0.033701864|16.37099833|45.43139569|69.3240686|-0.030847481|7.95236684|-16.71585694|-14.98445481|50.78279943|2220.315582|416.4353629|979.349175|-7.278840251|0.447121614|5.24049311|9.837729137|4880.001461|217.193541|27.10262364|0.035341374|921.4892038|1.0|1.0|1.0|1.0|1.0|2.31|0.13|-6.23|4.13|120.17|0.89|0.0|89.77|0.0|1.0|3.0|22.0|4.0|328.41|1.0|3.32e-06|0.0136|3.28|0.0|5.92e-07|0.000194|3.5049|1.93|-1669.324638|353.74|0.5408|353.74|378.1|0.70381|-1669.202327|0.5408|-0.19938|-1669.251123|4.5998|5.0|8.3188|8.3188
8c_a12|0.0|0|0|1|0.0|0.1948786139999999|0.0|0.038787879|-0.106633503|0.0|-0.447739674|-0.004211843|-0.036504737|-0.07003012|0|0|-0.1876771789999999|-0.210669119|2|0.905486734|0.782864175|-0.10899871|0.845077891|0|0.840397446|-0.067004282|-0.101988384|0.239216075|0.019604202|10.00357546|83.24714315|81.4415307|-0.038245644|5.104595615|-17.44675795|-19.51587692|44.19432689|2190.852814|428.8355831|1245.6132289999998|-9.958505349|0.235550168|5.670223821|10.74930819|4610.945152|120.19586|25.52931025|0.018855428|1021.17241|0.0|1.0|0.0|0.0|1.0|2.24|0.11|-7.14|1.59|63.06|2.02|0.0|98.07|0.0|1.0|3.0|24.0|5.0|314.34|1.0|0.000339|0.0598|2.5|0.0|7.24e-08|2.28e-05|4.3598|2.76|-1022.77302|323.37|466.0|284.38|402.43|0.53657|-1022.613451|0.1355|-0.2227699999999999|-1022.663298|2.4806|0.04|7.3979|7.3979
8c_a31|0.0|0|0|1|0.0|-0.012583838|5.733341277|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|2|-0.178276512|-0.053983462|0|0.922486359|0.847752299|0.006000201|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|16.3656112|133.3100368|206.2599245|-0.039640027|9.027343766|-35.61776956|-21.86561502|80.93682766|2251.08563|345.3445134|1678.6836239999998|-12.06117028|0.27691747|6.820988495|12.99457133|4835.748065|152.7489054|30.23944586|0.021986076|1270.056726|1.0|1.0|1.0|1.0|2.0|2.9|0.29|-6.13|3.13|114.29|0.85|0.0|93.45|0.0|1.0|5.0|24.0|5.0|342.42|1.0|3.79e-05|0.0811|2.38|0.0|7.45e-07|0.0002549999999999|3.8492|1.83|-1426.166503|322.11|0.2597|322.11|475.72|0.7005|-1425.968408|0.2597|-0.19207|-1426.024361|5.1815|0.81|6.0915|6.0915
12ab_a36|0.0|0|0|2|0.0|-0.064515677|5.351858133|0.039951691|0.035377607|0.0|-0.408023082|0.000939229|-0.032623802|-0.029080933|1|1|0.0618552579999999|-0.096853381|1|0.86559137|0.831136366|-0.0852411419999999|0.8196353679999999|0|0.8410557559999999|-0.079202413|-0.095025338|0.452078227|0.024102201|16.62527454|116.6804416|109.6369437|-0.033434841|11.46782191|-37.68448987|-23.06276515|71.2577056|2902.39241|580.1454645|2390.849902|-15.90828969|0.320974676|7.821826146|15.18764075|6314.697413|221.4026852|33.96451406|0.024384271|1834.083759|1.0|0.0|0.0|1.0|2.0|0.0|0.17|-7.05|1.95|92.99|1.59|0.0|133.27|0.0|1.0|6.0|32.0|5.0|420.47|0.0|0.0001199999999999|0.0515|2.33|0.0|8.95e-08|3.76e-05|3.8845|3.23|-1364.509957|319.17|0.4451|319.17|564.58|0.69294|-1364.236757|0.4451|-0.2093699999999999|-1364.300531|5.3228|11.0|7.9586|7.9586
8g_a8|0.0|0|1|1|1.298078704|-0.000475415|5.4161004020000005|0.0438779959999999|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|-0.03728368|1|1|0.001970629|0.0794962979999999|0|0.6784762320000001|0.734188081|0.121495775|0.656457444|0|0.533935495|-0.136742629|-0.129695841|0.298992226|0.031118325|19.06725815|171.26571059999998|285.5736014|-0.052430233|11.68315869|-51.33906829|-32.12579035|102.8541256|2889.141422|327.1604688|2148.49832|-19.68456628|0.166939179|7.440878437999999|14.28792131|6581.432140999999|102.2893227|38.56355928|0.017636126|1812.487286|0.0|0.0|1.0|1.0|2.0|2.96|0.04|-7.4|3.89|99.34|3.01|0.0|111.38|0.0|1.0|4.0|31.0|5.0|417.39|0.0|5.01e-06|0.00483|3.53|0.0|4.01e-08|1.67e-05|3.7495|7.17|-1450.9549470000002|330.67|0.3904|330.67|489.97|0.69221|-1450.728709|0.3904|-0.21391|-1450.787398|7.5762|4.2|5.3768|5.3768
12be_a36|0.0|0|0|2|0.0|-0.148313814|5.351858133|0.043854875|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|0.00430921|1|1|0.19405344|-0.176729938|1|0.884226781|0.812921349|0.132962547|0.8350231859999999|0|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|23.42501577|63.31681179|140.1361326|-0.031937334|16.25222352|-37.57129686|-22.15805062|77.57811183|3039.9167260000004|553.6616295|2552.721046|-15.37320593|0.433925602|8.773114043|16.14074295|6592.168374|301.05661160000005|39.14335412|0.034632557|2270.314539|1.0|0.0|0.0|1.0|2.0|0.0|0.21|-6.79|1.9|87.66|1.42|0.0|136.74|0.0|1.0|7.0|33.0|6.0|441.49|0.0|7.75e-05|0.0315|2.62|1.0|1.6100000000000005e-07|7.11e-05|5.2184|2.68|-1462.0007349999998|370.25|0.7034|237.59|594.44|0.40844|-1461.68274|0.0018|-0.18969|-1461.747501|10.3044|44.0|7.3565|7.3565
7b_a10|0.0|0|0|2|0.0|-0.170920618|5.4161004020000005|0.037804233|-0.060829392|2.079721225|-0.07459988|0.011041815|-0.01808249|0.039221939|0|0|-0.0982988509999999|-0.051052176|2|0.624866343|0.764865564|-0.108464916|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|5.061217187|13.37827368|39.29815915|-0.027444463|2.6314862480000003|-15.96741933|-14.26924098|35.77183831|2290.380138|480.6333417|2150.375871|-7.419027879|0.218954161|4.854451707|8.771658176|5212.568172|113.8411654|18.26940272|0.012428175|767.3149142000001|1.0|0.0|1.0|1.0|0.0|0.0|0.25|-6.99|3.03|41.38|3.04|1.0|105.44|0.0|1.0|2.0|25.0|3.0|346.81|1.0|5.29e-06|0.00182|4.68|0.0|1.0200000000000001e-07|3.54e-05|6.0231|3.44|-1450.09312|340.37|0.1488|205.85|400.65|0.4195399999999999|-1450.075119|0.0899|-0.21225|-1450.124551|5.6147|19.8|4.7033|4.7033
14f_a23|0.0|1|2|0|3.366063739|-0.002304087|5.351858133|0.04255787|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|-0.041351617|2|2|0.101910723|-0.110069159|2|0.756252127|0.796412133|0.070514687|0.71381683|1|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|0.027134452|18.34483401|96.47955427|71.55380685|-0.031450478|12.40242234|-27.39103254|-21.26277654|58.85981824|3014.916135|604.5178506|2322.5224120000003|-14.37516058|0.334221706|8.124287407|15.58565565|6768.918745|225.9578225|31.93672236|0.025162423|1628.77284|0.0|0.0|1.0|1.0|1.0|3.61|0.09|-7.51|4.03|114.25|2.72|1.0|126.78|0.0|1.0|6.0|32.0|5.0|441.51|0.0|2.32e-06|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|5.8184|3.23|-1744.452086|346.78|0.2462|213.09|572.35|0.60917|-1744.182678|0.1699|-0.21743|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
13a_a5|0.0|0|0|0|0.0|-0.154076582|4.59511985|0.023989899|-0.007871499|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|-0.012798693|-0.035005746|2|0.746303189|0.8045357209999999|-0.048584084|0.720100768|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|10.77696869|126.2663658|150.1663914|-0.0279752339999999|6.938219155|-36.90128585|-18.01047283|68.09484712|2657.14588|493.6342317|1314.232685|-11.59515363|0.401208461|8.571729592999999|15.89940424|5628.9694|258.29825730000005|30.07803494|0.02811638|1533.979782|1.0|1.0|1.0|1.0|2.0|2.46|0.13|-8.9|3.58|92.79|0.95|0.0|114.18|0.0|1.0|8.0|30.0|5.0|399.45|1.0|0.000169|0.0734|2.19|0.0|1.26e-09|5.02e-07|4.6285|3.81|-1313.167422|294.45|0.5953|267.87|567.51|0.41806|-1312.907813|0.1992|-0.22898|-1312.968936|4.1671|91.0|7041.0|7041.0
7_a27|0.0|0|2|0|3.330197625|0.112935885|4.727387819|0.049625|-0.133453335|1.280380317|-0.288487667|0.010291744|-0.096754293|-0.056500475|1|1|-0.220626658|-0.19575909|2|0.6413629129999999|0.801251575|0.147753647|0.62067794|1|0.85111414|-0.060745542|-0.084531496|0.358145768|0.015099075|8.475438874|10.66993367|83.57286704|-0.0300556429999999|4.757447929|-19.13983132|-16.87088515|42.57323098|2334.058688|477.7488532|1497.873267|-9.469994277|0.236435287|6.446345598|12.087978|5082.120742|132.7162621|22.09489892|0.014441323|994.2704516|1.0|0.0|1.0|0.0|0.0|3.41|0.2|-6.61|3.05|65.6|2.88|0.0|102.36|0.0|1.0|3.0|26.0|4.0|345.4|1.0|8.66e-05|18.0|3.02|0.0|2.43e-07|8.4e-05|4.1205|5.37|-1122.455548|300.9|0.4179|300.9|505.5|0.61278|-1122.249324|0.4179|-0.2162099999999999|-1122.304359|6.3813|1.0|9.0|9.0
18d_a25|0.0|0|1|0|1.918453956|-0.0881447869999999|4.727387819|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|0.016982601|1|1|-0.055336237|-0.035684977|2|0.722349659|0.780221059|-0.03671629|0.696372329|1|0.937813705|-0.061527513|-0.076328248|0.278576218|0.011158458|8.39885106|70.58850837|46.80695276|-0.0281209329999999|6.3217245360000005|-34.85786147|-21.166323|54.70994625|3113.122552|705.8822532|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|6876.316137000001|182.1982146|27.92623037|0.014219928|1591.795131|1.0|1.0|1.0|1.0|1.0|3.57|0.11|-10.23|5.98|111.51|2.4|1.0|143.37|0.0|0.0|7.0|35.0|4.0|474.58|1.0|5.47e-07|0.0013599999999999|4.21|0.0|5.92e-11|2.81e-08|5.6512|4.56|-1806.848384|340.69|0.3986|219.39|664.72|0.41694|-1806.514606|0.0389|-0.2201|-1806.582751|4.3658|232.0|6.6345|6.6345
25_a47|0.0|1|1|0|1.234859637|0.037667531|4.727387819|0.043695652|-0.055724653|1.087932079|-0.486951604|-0.003963349|-0.035030495|0.002716049|1|1|-0.120903298|-0.108691353|2|0.6553889970000001|0.8462332770000001|-0.077710529|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.574771479|0.020224271|12.27779881|11.20142696|129.3338553|-0.031278972|7.453635586|-27.0291331|-18.98891362|56.80080434|2704.5905190000003|477.748546|1514.111398|-11.52783528|0.376125772|6.951055196|13.26689626|6236.813862|228.3393366|30.43708613|0.029261935|1369.668876|0.0|1.0|1.0|0.0|2.0|3.27|0.1|-8.01|4.95|84.73|3.08|0.0|109.7|0.0|1.0|5.0|29.0|5.0|410.83|1.0|1.01e-05|0.00626|3.53|0.0|9.79e-09|4.02e-06|4.8002|4.78|-1735.414386|310.91|287.0|258.29|491.7|0.53663|-1735.2218059999998|0.0702|-0.22919|-1735.279715|5.1625|16.0|7.8|7.8
4g_a49|0.0|0|2|2|4.107873566|-0.087219006|6.107022888|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|0.08591712|2|2|-0.146265064|-0.038698906|4|0.651833607|0.7559263270000001|-0.027032199|0.626581708|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|0.018944337|18.87757641|151.0705543|139.3194688|-0.0250032489999999|18.81105094|-61.03291321|-24.91513644|80.12633309|4706.348867000001|857.1564845|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|11516.07629|371.3295653|39.71443299|0.023762615|3177.154639|0.0|0.0|0.0|1.0|1.0|4.36|0.1|-13.67|7.56|116.3|2.87|0.0|198.32|0.0|0.0|7.0|51.0|7.0|663.73|0.0|3.3700000000000004e-08|2.47e-05|5.28|0.0|2.13e-14|1.4199999999999998e-11|4.3116|6.35|-2147.721319|341.84|0.1389|287.56|662.84|0.33449|-2147.217543|0.0265|-0.21545|-2147.295787|4.5147|106.0|6.9747|6.9747
12bb_a36|0.0|0|0|2|0.0|-0.07834963|5.351858133|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|-0.027636036|1|1|0.2463876689999999|-0.098027247|1|0.653741315|0.836170906|0.0534307559999999|0.632625562|0|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|0.022069757|14.16769093|88.91215764|199.7440352|-0.038872447|9.094955748|-37.36110291|-24.95418524|72.36704599|2902.055617|442.2064275|2458.790147|-16.01935076|0.280705922|7.854524291000001|15.13083401|6285.088971|180.1992964|34.69260487|0.022984922|1734.6302440000002|1.0|0.0|0.0|1.0|2.0|0.0|0.14|-7.12|3.0|69.2|2.78|0.0|123.67|0.0|1.0|5.0|31.0|6.0|417.41|0.0|0.000102|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|5.2382|3.66|-1431.4091|326.27|0.4172|236.69|515.92|0.38838|-1431.178978|0.0736|-0.21175|-1431.238418|8657.0|0.01|8.0|8.0
47g_a18|0.0|0|0|1|0.0|-0.005500039|4.844187086|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0|-0.071877686|-0.264839041|0|0.765824398|0.750610215|-0.009917608|0.745431271|0|0.834424154|-0.065225536|-0.08547236|0.413435809|0.013404131|11.37505183|111.5517627|140.5114492|-0.029212072|9.653129118|-46.97287277|-24.79003275|66.72693367|3367.0578530000003|708.1114197|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|7870.887027|227.5405903|33.87214455|0.016259076|2675.8994190000003|1.0|1.0|0.0|1.0|2.0|0.0|0.34|-9.22|3.6|88.97|2.79|2.0|164.47|1.0|1.0|13.0|40.0|4.0|541.68|0.0|7.76e-07|0.00163|4.52|1.0|6.04e-10|3.27e-07|3.0965|8.13|-1743.375845|400.4|0.5955|400.4|874.26|0.69828|-1742.7686640000002|0.5955|-0.17202|-1742.847918|5.9864|9.0|8.0458|8.0458
3_a4|0.0|0|1|1|2.147369615|-0.241609351|5.4161004020000005|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|1|-0.129930078|-0.048796855|2|0.637819558|0.773786787|-0.0862461019999999|0.623172012|1|0.919804716|-0.052578183|-0.06572153|0.462670692|0.010568144|5.133610255|12.23442244|38.95587796|-0.024645574|2.493716402|-12.40663231|-11.97190059|30.67413075|2159.04913|446.8068266|1602.411021|-5.815502811|0.280312336|4.832514477|8.486341272999999|4677.30755|136.1652785|16.63485592|0.015358792|665.3942366|1.0|1.0|0.0|1.0|0.0|2.86|0.15|-7.19|4.11|43.6|2.44|0.0|95.12|0.0|1.0|2.0|24.0|3.0|312.37|1.0|0.000198|0.0173|3.12|0.0|6.49e-08|2.03e-05|4.9088|2.66|-990.6395508|305.09|0.1415|252.57|350.36|0.58445|-990.467184|0.0871|-0.21969|-990.514888|3205.0|104.0|6983.0|6983.0
12bc_a36|0.0|0|0|2|0.0|-0.058020733|5.351858133|0.04625323|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|1|0.115647623|-0.101451485|1|0.884841888|0.836170906|0.006621918|0.771220556|0|0.834305498|-0.077192869|-0.107107992|0.326764696|0.01824287|12.2593899|83.35308244|111.3483497|-0.038558877|8.238431664|-34.8600941|-25.91194805|64.13376391|2927.476132|560.6615736|2623.395239|-17.41308622|0.22853193|8.273766079|15.54183457|6587.689277|153.57572439999998|33.5878425|0.017847333|1679.392125|1.0|0.0|1.0|1.0|2.0|0.0|0.14|-7.76|3.19|69.2|2.99|0.0|133.77|0.0|1.0|5.0|31.0|4.0|450.32|1.0|8.27e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|5.2189|4.42|-2152.134749|320.4|0.7456|237.57|563.76|0.35775|-2151.9100780000003|0.3478|-0.21499|-2151.971485|9.2445|8.0|8.0969|8.0969
14a_a23|0.0|1|2|0|3.39397765|0.050806184|5.351858133|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|-0.071842463|2|2|0.083206288|-0.073893976|2|0.72792508|0.7556436440000001|0.114693804|0.6888154959999999|1|0.918677038|-0.055677662|-0.08032517|0.225448915|0.019504497|12.33442989|38.57988954|51.42774883|-0.0341809229999999|7.800158102999999|-22.26638099|-21.61564087|47.54437201|2816.527785|580.9612768999999|2173.7139190000003|-13.66949407|0.219241211|7.668841725|14.2658736|6269.28943|138.6457355|27.68542751|0.016707951|1301.215093|1.0|0.0|1.0|1.0|1.0|2.86|0.05|-7.41|4.02|105.02|3.03|1.0|120.28|0.0|1.0|5.0|30.0|4.0|411.48|0.0|3.38e-06|0.0045299999999999|3.58|0.0|3.92e-08|1.6100000000000002e-05|3.7119|3.47|-1629.928331|334.02|0.3764|334.02|516.58|0.6289100000000001|-1629.690316|0.3764|-0.2238099999999999|-1629.748476|8.3962|3.0|8.5498|8.5498
5_a15|0.0|0|0|0|0.0|-0.222657379|0.0|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|0.0118220069999999|0|0|0.1093187759999999|-0.187421793|2|0.8384601770000001|0.704479781|0.092692253|0.7950674740000001|0|0.8740541479999999|-0.06128567|-0.0989946469999999|0.743577162|0.032616864|24.25353664|119.95308020000002|93.65193084|-0.0273088679999999|18.03465935|-33.88634094|-20.30656983|69.82487767|2940.77098|649.9369163|2179.757502|-15.09973885|0.491010028|7.795174584|15.1701491|6656.720346|365.1095806|39.89581513|0.036380071|2313.9572780000003|1.0|1.0|1.0|1.0|1.0|3.68|0.15|-9.65|6.01|74.73|2.0|0.0|127.97|0.0|1.0|8.0|33.0|6.0|443.49|1.0|6.86e-07|0.000967|4.86|0.0|2.25e-10|9.970000000000001e-08|4.3299|4.36|-1470.816175|341.96|291.0|286.35|629.67|0.62664|-1470.487858|0.0199|-0.18553|-1470.55517|6.35|13.0|7.8861|7.8861
