molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
2_a4|0.0|0|0.0|0.0|0|6.605297921|1|1|1.189716144|-0.00708265|1|0.08246129|0.0|-0.269140683|-0.001386521|10.95268469|0|0|-0.0016168089999999|1|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.742518847|-0.117395215|-44.27948986|166.102249|-0.0379537729999999|1.123639184|0.0|0.843107708|-20.83662681|48.93681624|52.12536246|1623.668791|312.82106489999995|-575.6333682|910.3327882|4.710383035|7.800989232999999|3396.86527|66.09827364|-242.5126903|682.7518749|284.26458360000004|4.657326379|0.0|0.0|1.0|0.0|2.0|3.33|0.27|12.0|-4.83|2.12|0.83|45.15|0.0|0.0|79.59|2.0|-2.18|19.0|4.0|-6.69|0.0|1.0|0.0|-2.77|1.4800000000000002e-05|0.00374|3.2230000000000003|-819.9326497000001|-819.8996124|764.77|0.1315|333.36|0.6885600000000001|-0.14614|1.7717|-0.16226|-819.8174190000001|3.0946|7.5086|7.5086
7c_a8|0.0|0|3.17138259|0.0|1|7.05012252|0|0|1.400027586|-0.007509694|1|0.0493777859999999|0.0|-0.382994379|0.00325576|10.94670214|1|1|0.004301963|1|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0.848923958|-0.080277893|-56.2991566|49.43944876|-0.03366688|12.03370912|75.43825735|0.626902145|-31.56868845|76.40286308|69.53125754|2716.5013510000003|532.3522286|-1013.384819|2162.326414|7.700542366|15.18314943|6013.168519|233.9661552|-635.4840877|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|0.0|1.0|1.0|3.44|0.09|23.0|-7.76|4.22|3.78|92.93|1.0|0.0|112.76|5.0|-5.0|30.0|5.0|-6.34|0.0|0.0|0.0|-4.67|1.73e-08|6.91e-06|3.1406|-1331.8206369999998|-1331.793312|1116.53|275.0|579.97|0.70321|-0.1318599999999999|12.0073|-0.20658|-1331.625743|15.7056|4.7307|4.7307
16f_a32|0.0|1|3.354832924|0.0|0|7.765993078999999|0|0|0.609420741|-0.014558301|0|0.008658653|2.082564316|-0.77158995|-0.003511776|10.31100265|3|3|-0.001202032|0|0.852938445|0.085125293|-0.000510986|0.899839182|0.8072754790000001|-0.08168632|-76.92280867|89.03402347|-0.035568666|11.7022626|47.24868477|0.69473708|-39.12230215|92.82839829|73.4405859|2772.212354|558.6750754999999|-1230.764939|3414.006186|8.79158776|14.28728752|6235.040893|211.2572338|-851.7509977|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|1.0|2.0|3.76|0.3|19.0|-7.77|6.42|4.99|149.27|3.0|0.0|116.75|9.0|-6.95|29.0|5.0|-5.99|1.0|0.0|1.0|-4.97|1.7e-08|7.26e-06|3.6272|-1995.307736|-1995.278839|1191.55|0.2931|603.12|0.70204|-0.15003|3.6641|-0.2|-1995.117771|4.2764|8041.0|8041.0
GW6604_a52|0.0|0|2.944144148|0.0|0|6.605297921|0|0|1.427583999|-0.002149879|2|-0.0778992459999999|0.0|-0.085995143|0.007746755|10.94914378|1|1|0.0070554269999999|2|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.87346455|-0.071850787|-35.62691523|157.2481263|-0.029217264|2.204526664|0.2386028039999999|0.73529506|-17.55852148|44.37166117|39.97842884|2044.612273|431.7909048|-534.4037285|799.8313017999999|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.0|2.68|0.0|23.0|-8.03|4.49|4.2|54.46|0.0|0.0|90.49|3.0|-3.87|23.0|3.0|-5.95|0.0|1.0|1.0|-4.16|9.31e-09|2.78e-06|||||||||||||6.9706|6.9706
14a_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|1.197964042|-0.0056795759999999|2|0.0446402609999999|0.757767133|-0.289658385|0.012219066|10.31321831|2|2|0.011363191|2|0.7556436440000001|0.114693804|-0.123790952|0.816237166|0.918677038|-0.055677662|-50.79675604|38.57988954|-0.0341809229999999|7.800158102999999|80.54176247|0.7807587890000001|-22.26638099|61.36268093|47.54437201|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|7.668841725|14.2658736|6269.28943|138.6457355|-642.4662212000001|1301.215093|601.8533922|10.56592489|1.0|1.0|1.0|1.0|1.0|3.41|0.05|26.0|-7.41|3.36|4.02|105.02|2.0|1.0|120.28|5.0|-5.47|30.0|4.0|-6.27|0.0|0.0|0.0|-4.96|3.92e-08|1.6100000000000002e-05|3.7119|-1629.928331|-1629.90669|1134.02|0.3764|516.58|0.6289100000000001|-0.15002|5.8775|-0.2238099999999999|-1629.748476|8.3962|8.5498|8.5498
12ae_a36|-3.3501500230000003|0|3.412870974|0.0|0|7.412764017000001|2|2|0.299253957|-0.009867085|2|0.087069205|0.0|-0.611759277|-0.006862238|10.31810353|1|1|-0.001160331|1|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0.7162413209999999|-0.085851235|-78.71102033|96.60079598|-0.036430555|13.25108213|19.97715962|0.6849975640000001|-47.65297933|97.76153993|81.74750345|3486.122819|533.6188092|-1574.220407|2634.745208|8.676756505|16.22570287|7331.209763|234.6851816|-1172.836017|2298.140152|805.2286932|19.05051961|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|1.28|2.15|123.75|1.0|0.0|142.02|7.0|-3.85|34.0|6.0|-8.03|0.0|0.0|0.0|-3.72|1.36e-07|6.45e-05|3.8664|-1876.203168|-1876.152311|1281.69|0.4832|615.71|0.68591|-0.1566|6.7458|-0.21149|-1875.963244|8.9297|7.8239|7.8239
8c_a32|0.0|1|3.46252244|0.0|0|7.765993078999999|0|0|0.609420757|-0.0093793719999999|0|-0.026467635|2.143746338|-0.459589251|-0.003484915|10.31100269|3|3|-0.001662219|0|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.801747512|-0.076876481|-58.93213925|126.6561213|-0.027548799|5.935643221|78.19443734|0.600684883|-28.09723623|74.36515033|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|7.079719717000001|12.81496717|5773.240734|241.4075262|-463.1595384|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|2.0|3.46|0.26|19.0|-7.65|6.49|4.19|140.04|1.0|0.0|110.47|7.0|-5.82|27.0|4.0|-6.45|1.0|0.0|1.0|-4.39|2.23e-08|8.86e-06|3.5673|-1880.764533|-1880.733377|1090.0|0.3272|516.78|0.70135|-0.14712|8.4922|-0.18873|-1880.597039|10.2656|7.4318|7.4318
12av_a36|0.0|0|3.4520047430000003|0.0|0|7.412764017000001|2|2|1.297042752|-0.009925128|2|0.06882889|0.0|-0.605432791|-0.00233752|10.96037173|1|1|-0.000472698|1|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.752447733|-0.082283524|-73.55299094|99.2415672|-0.035197712|10.51297704|124.9387725|0.671916917|-39.92474833|91.5101903|72.40871507|3011.024457|524.1323793|-1397.506828|2354.591519|8.975655204|17.64042914|6460.1184140000005|228.5327731|-973.4610746|2079.880404|757.7532208|17.95719936|0.0|0.0|1.0|0.0|3.0|4.96|0.17|17.0|-6.93|2.38|1.65|98.3|1.0|0.0|138.06|7.0|-3.54|33.0|5.0|-7.66|0.0|0.0|0.0|-3.64|1.1800000000000001e-07|5.18e-05|3.4402|-1440.988179|-1440.945099|1247.28|0.6698|588.31|0.70455|-0.14122|4.7666|-0.19429|-1440.738332|6.1075|7.4089|7.4089
12az_a36|0.0|0|3.465535084|0.0|0|7.412764017000001|2|2|1.297042831|-0.009570959|2|0.078817323|0.0|-0.593399474|0.000482522|10.95957115|1|1|0.002872872|1|0.812921349|-0.061924322|-0.021825174|0.858971809|0.819163613|-0.071762413|-75.58351856|60.11023222|-0.033474609|17.0740303|8.104966044|0.583865006|-35.23783652|99.82512582|74.65245915|3039.528467|574.0196415|-1360.503334|2455.7577530000003|8.449849817|15.73229538|6700.839465|291.60189260000004|-953.3573311|2330.167624|766.4854363|24.24160725|1.0|0.0|1.0|1.0|2.0|4.96|0.21|17.0|-6.79|2.83|1.9|87.66|1.0|0.0|136.74|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|0.0|-4.15|1.6100000000000005e-07|7.11e-05|3.6095|-1461.990465|-1461.962459|1252.18|0.4383|576.54|0.70333|-0.14879|6.3778|-0.19846|-1461.750394|7.821000000000001|7.2366|7.2366
8a_a32|0.0|1|3.217128449|0.0|0|7.773594467000001|0|0|0.609420757|-0.010151321|0|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|10.31100269|3|3|-0.001662219|0|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.814553726|-0.083474428|-68.61558335|73.64907732|-0.035678106|7.205629442999999|66.81560596|0.7490845290000001|-32.82934751|79.73671389|63.83886888|2574.085885|510.8273411|-1029.23375|3312.822051|7.420041446|14.26997798|5659.295213|157.3554684|-645.4586397|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|0.26|19.0|-7.65|6.49|4.65|140.04|2.0|0.0|110.69|7.0|-6.82|27.0|4.0|-5.76|1.0|0.0|1.0|-4.99|2.23e-08|8.86e-06|3562.0|-1880.767206|-1880.732222|1110.23|0.4315|566.07|0.70316|-0.1445|4.8933|-0.2061599999999999|-1880.595748|7.6703|7.3468|7.3468
14b_a25|0.0|0|0.0|0.0|1|6.842683282|0|0|1.420015222|-0.004720915|2|0.001683506|1.929508048|-0.273813082|0.004725325|10.93106299|1|1|0.004892038|2|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.859628015|-0.076156512|-58.29440389|112.49583529999998|-0.032728922|7.678174472999999|57.85340824|0.772789587|-36.53830946|69.2012501|63.83568179|3038.600508|595.4307570000001|-1224.182482|2118.281186|8.690235527|17.06102567|6760.594953|157.3797801|-847.9433995999999|1584.108407|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|1.0|3.51|0.07|27.0|-9.65|4.48|4.79|96.49|2.0|0.0|130.97|6.0|-5.6|34.0|5.0|-6.26|0.0|0.0|1.0|-5.23|2.23e-10|9.93e-08|4069.0|-1444.544749|-1444.505985|1257.11|0.3614|603.27|0.64983|-0.16309|2.7037|-0.22149|-1444.330251|3.2784|7.6576|7.6576
15_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|1.277647202|-0.0027892409999999|2|-0.0729795729999999|1.981569297|-0.142251304|0.009882584|10.92966702|1|1|0.009514122|2|0.808676284|-0.079744227|-0.105662909|0.863438637|0.915526801|-0.059234364|-44.18725043|33.67392858|-0.025240716|6.61142847|108.7226878|0.646412648|-21.03820054|56.66229609|46.39507481|2549.580207|545.6177511|-706.9960069|2288.954984|6.35937164|11.23924661|5769.347123|210.7240726|-421.3416484|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|3.29|0.23|21.0|-8.3|4.91|4.72|52.83|2.0|1.0|111.21|5.0|-4.48|28.0|4.0|-6.07|0.0|1.0|1.0|-4.81|5.01e-09|1.96e-06|3.7997|-1604.08794|-1604.057542|1086.19|0.4553|484.05|0.68543|-0.1574|4.5192|-0.20983|-1603.907391|6.1563|7.4815|7.4815
3l_a32|0.0|1|3.672194822|0.0|0|7.773594467000001|0|1|0.609420748|-0.0054004|0|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|10.31100268|3|3|0.002942329|0|0.751853889|-0.136589369|-0.184582641|0.7973741999999999|0.8855584879999999|-0.069304303|-51.41835077|61.72183119|-0.028831823|4.141107366|0.0|0.788236719|-23.43792428|58.10243176|47.42414825|2453.759435|514.9875423000001|-771.2752615|2415.340446|6.414825717|11.74082324|5429.531532999999|123.148785|-448.5272931|978.4817724|565.7000781|6.6840809960000005|1.0|1.0|1.0|1.0|1.0|3.58|0.35|19.0|-7.5|7.34|6.17|110.94|2.0|0.0|110.16|3.0|-7.6|26.0|3.0|-4.71|1.0|0.0|1.0|-6.01|3.16e-08|1.2e-05|3.5319|-1789.475625|-1789.4501510000002|1062.47|0.2876|468.81|0.70282|-0.14664|3.3955|-0.19962|-1789.298086|5.7721|7.9208|7.9208
13a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984129|-0.011002918|2|-0.036541822|0.0|-0.627166322|-0.003436924|10.31162842|1|1|-0.002215642|1|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0.6963945559999999|-0.109682335|-76.60916637|381.9643801|-0.042832838|8.456950359|102.6479456|0.799862466|-49.96348386|88.22659517|86.55791128|3002.811441|470.0167988|-1532.183327|2520.165025|8.066980235|15.1104742|6675.344631|135.07860209999998|-1034.114779|1915.558478|713.7769663|11.6174288|1.0|0.0|1.0|0.0|2.0|4.76|0.13|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|135.37|6.0|-5.01|32.0|5.0|-7.05|0.0|0.0|0.0|-4.3|6.520000000000001e-07|0.000288|3.5288|-1744.491614|-1744.4457100000002|1211.54|0.1788|541.59|0.6845600000000001|-0.14953|0.7158|-0.20503|-1744.281248|1.4855|7.8665|7.8665
12at_a36|0.0|0|3.4361495580000003|0.0|0|7.412764017000001|2|2|1.297042863|-0.010886502|2|0.054794728|0.0|-0.653190113|-0.001148437|10.95446888|1|1|0.000906224|1|0.8384626709999999|-0.08859337|-0.063825255|0.890810337|0.751856692|-0.084721769|-76.61315774|95.16663336|-0.037537878|14.1532755|80.75773169|0.6744421970000001|-40.6250081|95.60375457|79.10595873|3041.832389|520.6361161|-1455.649997|2388.600265|8.837213274|17.44496351|6537.399158|225.4381077|-1007.989912|2158.30208|735.3783268|18.99059683|1.0|0.0|1.0|0.0|2.0|4.9|0.17|17.0|-6.62|2.7|1.67|95.5|1.0|0.0|135.03|7.0|-4.18|33.0|6.0|-7.18|0.0|0.0|0.0|-4.08|2.42e-07|0.000106|3.8408|-1460.833958|-1460.797444|1238.61|0.4765|589.75|0.6802600000000001|-0.15607|6.4676|-0.2131|-1460.61293|8.9532|7.1079|7.1079
3_a47|0.0|0|0.0|0.0|0|0.0|0|0|1.304465159|-0.008740449|2|-0.013350303|1.416887578|-0.367098851|-0.008828261|10.93671092|0|0|-0.007967014|2|0.720319618|0.104873188|0.022804181|0.780628097|0.854727481|-0.083129079|-49.71258151|98.29790989|-0.036461577|2.367459086|1.139378223|0.7849694909999999|-22.85956767|58.22383723|48.10703|2243.894237|448.2137648|-745.6887227000001|1280.146703|6.46319354|10.84023999|5022.029588|112.7606591|-391.0345195|949.95886|418.022895|8.511255722000001|1.0|0.0|1.0|1.0|2.0|2.59|0.0|22.0|-8.42|4.32|5.4|58.04|1.0|0.0|101.55|3.0|-5.54|25.0|3.0|-5.16|0.0|1.0|1.0|-5.35|3.829999999999999e-09|1.33e-06|3.7284|-1470.137664|-1470.101469|941.44|0.2342|402.58|0.69138|-0.15473|4.0226|-0.2119|-1470.0192869999998|5.3274|6.5|6.5
3m_a32|0.0|1|3.575728458|0.0|0|7.773594467000001|0|1|0.609420748|-0.006290106|0|-0.0370712179999999|2.175099216|-0.3082152019999999|-0.000514191|10.31100268|3|3|0.000822186|0|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|0.798023273|-0.084626325|-56.15082133|92.61088121|-0.027127559|4.801577352|0.0|0.674468222|-30.25923462|67.1606709|58.63348955|2588.590536|477.1904954|-729.9606772999999|2363.601309|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|-436.4914018999999|1082.275864|554.9424306|11.00984957|1.0|1.0|1.0|1.0|1.0|3.51|0.3|19.0|-7.38|7.02|5.35|128.01|2.0|0.0|110.36|3.0|-5.94|27.0|4.0|-6.17|0.0|0.0|1.0|-4.86|4.190000000000001e-08|1.65e-05|3.5749|-1863.502681|-1863.46877|1073.31|0.2952|484.34|0.7026600000000001|-0.14835|5082.0|-0.2056599999999999|-1863.337677|8.0755|7.6383|7.6383
12be_a36|0.0|0|3.466734143|0.0|0|7.412764017000001|2|2|1.297042758|-0.009368126|2|0.118420241|0.0|-0.580823835|0.000482522|10.95957887|1|1|0.002872872|1|0.812921349|0.132962547|0.00734728|0.858971809|0.798015877|-0.0780531429999999|-75.59805505|63.31681179|-0.031937334|16.25222352|0.0|0.5660743979999999|-37.57129686|99.62604537|77.57811183|3039.9167260000004|553.6616295|-1285.166936|2552.721046|8.773114043|16.14074295|6592.168374|301.05661160000005|-891.645944|2270.314539|766.4854363|24.02799032|1.0|0.0|1.0|1.0|2.0|4.96|0.21|17.0|-6.79|2.83|1.9|87.66|1.0|0.0|136.74|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|0.0|-4.15|1.6100000000000005e-07|7.11e-05|3.3487|-1462.0007349999998|-1461.968283|1256.67|0.7034|594.44|0.70465|-0.13781|7.7861|-0.18969|-1461.747501|10.3044|7.3565|7.3565
6g_a40|0.0|0|0.0|0.0|1|8.421342866|1|2|0.604893315|-0.022381557|0|-0.120745388|0.607999575|-1.09669629|-0.019683422|10.30179936|2|2|-0.018182514|0|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.605346707|-0.164941808|-101.5916383|328.78166810000005|-0.059045173|7.499640603|47.36081569|0.824204189|-69.68682788|114.7475987|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|6.95079805|12.10032156|7822.892656|114.2663866|-1122.578856|2095.424743|590.1686672000001|13.1559604|0.0|1.0|0.0|1.0|3.0|4.06|0.21|14.0|-2.87|3.43|2.48|213.89|1.0|2.0|124.18|5.0|-7.22|31.0|7.0|-7.02|1.0|0.0|0.0|-4.71|0.0013599999999999|0.6459999999999999|2.8135|-2522.023752|-2521.990118|1144.59|0.4971|514.77|0.5794199999999999|-0.11857|6.7231|-0.20479|-2521.87499|8.9454|7.3279|7.3279
12a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984824|-0.006711725|2|-0.096804291|0.0|-0.3557214489999999|0.005050384|10.31162903|1|1|0.005458948|1|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.836214716|-0.07699057|-60.22802588|85.47365107|-0.037665934|6.263330101|0.0|0.805190202|-29.59731695|69.45678454|57.83766054|2722.217443|518.4718832|-1144.332492|2256.680391|7.362386058999999|13.88603128|5936.682602000001|120.786445|-709.5118166|1421.195251|620.9195447000001|9.228758655|1.0|1.0|1.0|0.0|1.0|4.65|0.14|17.0|-6.64|3.84|2.62|81.65|2.0|0.0|127.28|5.0|-5.28|29.0|4.0|-5.98|0.0|0.0|0.0|-4.85|2.3100000000000002e-07|9.21e-05|3.4885|-1575.7783980000002|-1575.745502|1122.01|0.1866|507.17|0.68599|-0.1481|4.1875|-0.19994|-1575.597759|4.7368|7.9469|7.9469
4a_a46|0.0|0|0.0|0.210988875|1|7.825245291|1|1|1.13463711|-0.001042349|2|-0.137420119|0.0|-0.051075084|0.012632881|10.96352058|1|1|0.0120924389999999|2|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.923958017|-0.05488948|-35.24319509|6.579492736000001|-0.022129285|2.523263761|55.05332552|0.742626378|-14.80375017|41.15334508|33.36433008|2042.529911|479.8368017|-528.6479264|1427.844961|5.613813876|9.831485239|4481.754309|133.66119809999998|-274.5414028|711.8625758999999|480.9500663|5.910149982|1.0|0.0|1.0|1.0|0.0|3.76|0.35|17.0|-6.82|4.18|4.46|43.6|0.0|0.0|96.74|2.0|-3.93|24.0|3.0|-5.87|0.0|1.0|1.0|-4.31|1.53e-07|4.86e-05|4.5454|-994.237445|-994.2146342|967.0|0.1694|467.4|0.6893600000000001|-0.19067|3.1825|-0.21988|-994.079365|3.7138|6.7423|6.7423
12aj_a36|0.0|0|3.482902101|0.0|0|7.412764017000001|2|2|1.29704406|-0.00706023|2|0.064171987|0.0|-0.402433117|0.002951176|10.95354213|1|1|0.003962098|1|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.8269863129999999|-0.073002742|-65.89100364|82.34300699|-0.0368515929999999|7.521007149|0.0|0.77492734|-29.99399664|76.5855549|58.52715472|2710.647462|530.0854761|-1251.929069|2275.825451|8.056502837|15.35536375|5763.333098|144.26810480000003|-802.4672307|1615.543812|662.0530478999999|10.69455126|1.0|0.0|1.0|0.0|2.0|4.84|0.17|17.0|-6.97|3.24|2.19|69.2|1.0|0.0|128.72|5.0|-4.16|30.0|4.0|-6.55|0.0|1.0|0.0|-4.3|1.08e-07|4.270000000000001e-05|3.6017|-1272.27339|-1272.241135|1157.64|0.5616|539.55|0.70423|-0.14818|5.8554|-0.20093|-1272.060325|7.8393|7.7696|7.7696
12m_a36|0.0|0|3.40403699|0.0|0|7.412764017000001|2|2|1.297043522|-0.011502861|2|0.14264424|0.0|-0.667165917|-0.006653538|10.95440733|1|1|-0.004569485|1|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.711961428|-0.10031651|-81.19927925|42.78660249|-0.04260035|10.22144534|107.233999|0.7471181240000001|-45.120107|96.11918789|82.51872026|2925.315028|477.48014630000006|-1542.786306|2637.948424|7.312794835|13.67704354|6434.374756|169.596372|-1034.676602|2064.983108|689.2886595|14.91990864|0.0|0.0|1.0|0.0|3.0|4.83|0.13|17.0|-6.14|1.92|0.98|112.29|1.0|0.0|131.85|6.0|-4.1|32.0|5.0|-7.39|0.0|0.0|0.0|-3.8|7.19e-07|0.000305|3.8658|-1401.654499|-1401.6158890000002|1177.15|0.4718|505.51|0.69382|-0.15879|6.5789|-0.20993|-1401.446557|9.1003|7.5229|7.5229
19_a31|0.0|0|3.2411335510000003|0.0|0|7.401841579|0|0|0.61013725|-0.01001901|0|-0.044625452|0.0|-0.46087445|-0.005956522|10.31169935|2|2|-0.0038998559999999|0|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0.7312647940000001|-0.0909201569999999|-66.3863707|75.32978176|-0.036060715|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|61.85348014|2265.6917350000003|428.3459076|-929.4091898|1992.2502|7.0760696020000005|12.77501178|4917.329034|131.0862475|-544.4110343|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|2.0|3.44|0.28|16.0|-7.39|5.8|4.33|98.91|1.0|0.0|97.25|7.0|-4.67|25.0|4.0|-6.41|0.0|0.0|1.0|-3.92|4.08e-08|1.46e-05|3.9477|-1489.532192|-1489.4951640000002|1028.58|0.3205|537.66|0.7005600000000001|-0.16367|1.7076|-0.20675|-1489.382077|2.4209|5.7447|5.7447
47l_a18|0.0|0|0.0|0.0|0|7.03438793|1|1|1.251176792|-0.006400878|0|-0.0057783619999999|0.0|-0.428858819|-0.00046896|10.94702063|0|0|0.000787517|0|0.7435044540000001|0.00676294|-0.0973326269999999|0.781148177|0.803473313|-0.08034939|-59.6654726|11.54768766|-0.031456589|4.654446622|51.44279524|0.796109347|-40.65070014|68.83398609|63.6949231|2852.093627|571.4972966|-1431.971342|1427.032023|9.423637134|18.46922943|6572.90106|145.02405359999997|-1018.537564|1798.711882|931.8364349|9.168513486|1.0|0.0|1.0|1.0|3.0|4.17|0.25|18.0|-9.37|3.69|3.19|85.29|3.0|1.0|139.63|9.0|-5.26|34.0|3.0|-6.39|0.0|0.0|0.0|-4.84|4.26e-10|1.93e-07|3.2026|-1455.5758039999998|-1455.5497369999998|1334.6|0.5019|667.5|0.69291|-0.1314|2.4594|-0.18344|-1455.233431|3.3864|7.4949|7.4949
5_a27|0.0|0|0.0|0.0|2|6.823286122000001|0|0|1.4026035369999998|-0.0063562359999999|2|-0.149034787|1.271687295|-0.286030638|0.00991794|10.93772408|1|1|0.010329671|2|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.8531787759999999|-0.055979434|-44.83538435|10.48961936|-0.030385206|4.709432444|56.35994804|0.741481472|-15.54640123|53.51978325|38.43699603|2273.906133|449.6149323|-672.5307653|1254.531539|6.160679036|10.98289851|4943.51602|136.2361487|-354.41560810000004|907.0095354|424.8821143|8.684398894|0.0|1.0|0.0|1.0|0.0|3.07|0.16|21.0|-6.22|2.94|2.8|65.6|0.0|0.0|97.55|2.0|-3.61|25.0|4.0|-6.49|0.0|1.0|1.0|-4.01|6.04e-07|0.0002|4.0989|-1083.143246|-1083.124207|955.22|0.2448|463.87|0.64548|-0.16952|2.3781|-0.21506|-1083.019748|3.5632|8.5229|8.5229
1_a6 (SB-431542)|0.0|0|3.3674017380000003|0.0|0|7.423568444|1|1|1.430935835|-0.015636898|1|0.1008839219999999|0.0|-0.766207981|-0.011639964|10.94959842|1|1|-0.008385698|1|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.5940412860000001|-0.126408788|-72.69619778|160.410387|-0.0462988229999999|11.61820782|105.3125675|0.7531996609999999|-44.47680367|87.15852628|94.56841061|2678.823231|352.3666367|-1235.8353619999998|1890.228713|7.523839331|14.26172029|5748.417262|146.3942108|-733.0587287000001|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|106.85|4.0|-4.52|29.0|5.0|-6.73|0.0|0.0|1.0|-4.25|2.03e-08|7.81e-06|3295.0|-1292.588032|-1292.553086|1049.69|0.5765|464.07|0.69868|-0.13329|6.0113|-193.0|-1292.41452|8.8611|5.8119|5.8119
11b_a5|0.0|0|2.943854668|0.0|0|6.605297921|0|0|1.277648917|-0.003900104|2|-0.067519041|0.0|-0.1833048739999999|0.006121601|10.94877958|1|1|0.005685558|2|0.805760343|-0.0497097529999999|-0.106187688|0.8645824520000001|0.8737310509999999|-0.07633373|-48.42513182|55.25128526|-0.029332646|5.900883275|1.880682804|0.66824472|-27.50997723|62.16286481|55.65456427|2434.505303|524.5231302|-774.8021092|913.0178976|8.936258446|16.43091298|5107.577902|199.1611925|-465.13355250000006|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|1.0|1.0|2.99|0.1|23.0|-9.15|5.38|4.82|63.69|2.0|1.0|106.58|6.0|-4.65|27.0|4.0|-6.03|0.0|1.0|1.0|-4.69|7.109999999999997e-10|2.68e-07|4.1982|-1564.761898|-1564.72614|1063.35|0.5806|511.28|0.6284|-0.17107|1.9569|-0.21291|-1564.621301|2.8531|7.7212|7.7212
