molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12b_a40|0|0|0|0.0|1|0|1.713497417|0.084915315|-0.004650218|0|0.747253086|-0.158107422|0.00779293|0.107454819|-0.1537981269999999|2|2|0.279216571|0.023952313|0.038336814|-0.513870527|0|0.7137941109999999|0.522580798|1|0.955647156|0.010845303|-37.05091872|6.17734692|80.72126798|0.044352844|-0.0338355829999999|-24.3068084|48.17000329|0.856829717|-1.048903063|-21.10373336|-19.27231874|43.22826564|0.494842289|-597.4418808999999|860.5059425000001|0.143170283|8.132984007000001|16.09989085|5933.385347|81.54797734|-340.29531769999994|697.2702616|370.3261123|5.872257692000001|0.0|0.0|1.0|3.26|20.0|-8.39|6.74|58.43|5.07|101.78|-7.71|24.0|2.0|-4.09|1.0|1.0|5.79|-7.11|1.95e-08|8.09e-06|3.2500000000000004e-05|6.68|0.0|1.0|4.08e-09|1.7e-06|-0.08279|6.27|3407.0|363.91|306.0|363.91|490.5|0.69476|-0.14267|4.5528|0.01251873|-3016.980996|0.04|7.3979
12m_a30|0|0|0|0.0|0|2|0.0|0.096631895|-0.01047558|2|0.0|-0.57615692|0.001371944|0.0488832779999999|-0.0547272029999999|1|1|-0.236661357|-0.084317059|-0.152855196|-0.5409445629999999|1|0.832758813|0.770326886|0|0.783260049|0.027352277|-57.96147772|18.55926485|133.774348|0.216739951|-0.0405332439999999|-47.58675592|237.0982213|0.773732767|-2.067195455|-39.32844052|-27.50290965|76.52074257|0.44976016|-1402.648392|2370.879718|0.226267233|9.025816604|16.40342255|6658.711303|153.52847759999997|-951.7351184|1812.833129|683.7405759|13.2317657|1.0|0.0|1.0|4.66|17.0|-6.42|2.48|114.67|2.06|133.52|-6.0|32.0|6.0|-6.22|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-57.0|3.88|3.5496|349.29|255.0|244.95|578.87|0.33392|-0.15042|3.6891|0.04041755|-1743.030004|31.0|7.5114
11e_a5|1|0|0|0.0|0|1|0.0|-0.2114441819999999|-0.003208975|2|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|1|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|0.775794895|0.747366251|0|0.876758791|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|0.123241209|-0.0282210629999999|-34.67724171|0.0|0.72163516|-1.580379517|-27.58835281|-18.69519243|49.63167715|0.483563144|-1046.930776|960.0428704|0.27836484|9.387474824|18.17739133|5675.693973|184.4042616|-693.5448342|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|3.22|23.0|-8.95|4.29|66.93|1.83|125.71|-4.65|31.0|5.0|-6.28|0.0|0.0|3.63|-4.72|2.23e-05|0.00919|0.00782|3.56|0.0|0.0|1.13e-09|4.64e-07|-0.03808|2.91|4.1036|302.14|0.5347|280.64|571.06|0.66478|-0.16751|2.3124|0.03460011|-1316.301553|0.04|7.3979
6a_a40|0|0|0|0.0|1|2|1.78213955|0.117890918|-0.014623575|0|0.775942224|-0.68730803|-0.001347823|0.104332675|-0.230955427|2|2|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0|0.801647855|0.657059571|1|0.733750993|0.016399125|-68.11170799|10.24294396|185.06174|0.266249007|-0.049149867|-45.80643937|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|-30.69915817|78.35465194|0.41480944|-1320.063801|2536.88262|0.132148181|6.945713476|11.8691482|7059.617542|82.54016015|-824.5159087000001|1521.070502|557.4018948|8.040268001|1.0|0.0|1.0|3.99|14.0|-4.05|3.07|173.43|1.62|120.14|-7.11|29.0|5.0|-6.32|1.0|1.0|3.17|-4.99|7.85e-08|3.47e-05|0.00457|3.77|1.0|0.0|8.950000000000001e-05|0.0396|-0.0926|7.73|2.9836|415.55|0.4015|415.55|497.78|0.6782699999999999|-0.11995|6.9379|0.01952089|-2371.443161|0.04|7.3979
11a_a50|0|1|1|0.0|2|1|4.088412042|-0.156121881|-0.002914262|1|2.114272566|-0.134056065|0.011959339|-0.108592708|-0.129547471|2|2|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.792574879|0.667956827|1|0.917127112|0.01848869|-25.48858279|9.774322692|7.53108119|0.0828728879999999|-0.025421565|-19.89396594|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|35.26290548|0.463749257|-564.4586084|1550.320581|0.345638567|5.965221997|11.123941699999998|4858.670497|182.7270002|-298.409489|862.6098364|439.9973344|11.04263807|0.0|0.0|1.0|3.44|20.0|-5.87|3.73|48.53|2.25|99.65|-3.58|25.0|3.0|-6.24|0.0|1.0|2.95|-4.16|0.000263|0.0862|0.0228|2.9|0.0|0.0|1.35e-06|0.000441|-0.03284|3.05|4.0636|305.11|0.1761|305.11|437.9|0.65485|-0.16769|5.4342|0.02431947|-1045.84627|59.0|7.2291
19a_a38|1|0|0|0.0|0|2|0.0|-0.084389038|-0.007986407|2|0.0|-0.431265985|-0.002526241|-0.122385526|-0.077535135|1|1|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|1|0.819222745|0.698414933|0|0.747152898|0.022142322|-51.36166266|13.23456869|137.2318698|0.252847102|-0.038988111|-38.69037594|0.0|0.744796537|-1.949405536|-30.69910427|-23.30337482|64.59623135|0.465829126|-1165.168741|2304.055966|0.255203463|6.923156054|12.96056449|6115.030149|152.5362948|-696.4267669|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|4.83|17.0|-6.86|2.55|81.23|2.4|125.69|-4.14|30.0|4.0|-6.77|0.0|1.0|2.68|-4.17|7.209999999999999e-05|29.0|0.0272|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.41|3.6504|339.65|0.2668|316.19|466.55|0.6329100000000001|-0.15108|4.7986|0.03338983|-1332.002093|0.01|8.0106
14a_a10|0|0|0|0.0|1|2|2.156210368|-0.2090476269999999|-0.002047597|3|2.070512208|-0.147427016|0.011509975|-0.045759336|-0.00421565|1|1|0.042968756|-0.220250238|-0.344811314|-0.168193178|2|0.7348225290000001|0.740051323|1|0.911549451|0.0135610389999999|-32.23041637|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|134.15514270000003|0.542015878|-1.270993412|-23.38784787|-13.76552695|42.07091945|0.469029865|-922.2903058|1774.8853399999998|0.457984122|10.0292632|18.88856367|6754.660977|332.3339934|-669.2555601|1701.592784|1003.968547|15.9041322|0.0|1.0|1.0|3.98|21.0|-8.18|3.36|59.31|1.94|146.76|-4.21|35.0|6.0|-6.82|0.0|0.0|3.43|-4.8|6.159999999999999e-05|0.0288|0.00743|3.29|0.0|0.0|6.55e-09|3.07e-06|-46.0|2.25|3802.0|326.1|0.2835|222.16|645.26|0.34245|0.2422099999999999|3.1205|-0.14757681|-1489.487381|74.0|7.1308
9h_a24|1|0|0|0.0|1|0|1.726213624|-0.203768024|-0.002864393|2|0.0|-0.105982525|0.013595277|-0.209618231|-0.002471577|2|2|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.78742035|0.656172477|0|0.883775278|0.018457687|-28.52000725|8.724425117000001|167.2085719|0.1162247219999999|-0.026280957|-15.35662744|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|-12.42226332|37.24443236|0.477589721|-422.3569529|768.1954692|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|-199.6361567|737.9073405|295.8603625|15.02620893|1.0|0.0|0.0|2.84|22.0|-6.05|2.72|72.28|1.07|82.17|-2.83|22.0|4.0|-6.85|0.0|1.0|1.97|-3.24|0.00147|423.0|166.0|1.7|0.0|0.0|8.95e-07|0.000258|-0.0435399999999999|1.16|4.3437|285.43|0.3844|239.63|363.48|0.54606|-0.18239|5.6654|0.0305020989999999|-945.200628|77.0|7.1135
4q_a46|0|0|0|0.09591943|1|1|2.151582577|-0.2520920439999999|-0.001250008|2|0.0|-0.066250447|0.012173202|-0.155661124|-0.081623022|1|1|-0.019471024|-0.1214838219999999|-0.187559576|-0.125840557|2|0.807871283|0.703627625|0|0.913550004|0.014510206|-29.12008262|8.099124333999999|38.31894407|0.086449996|-0.021010627|-21.81959712|72.14599138|0.61955726|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|-586.3723734|1491.412605|0.38044274|6.038093227999999|11.78798551|4992.497361|212.350744|-327.2939568|946.4377411|554.3688216|10.28758193|1.0|1.0|1.0|3.95|17.0|-6.94|4.09|52.83|1.75|102.63|-3.41|26.0|4.0|-6.54|0.0|0.0|3.15|-3.89|0.000389|135.0|0.0449|2.65|0.0|0.0|1.14e-07|3.97e-05|-0.03042|2.57|4.5296|273.72|0.1432|273.72|510.13|0.69002|-0.1903|2.7026|0.02185677|-1108.566571|743.0|6129.0
12ax_a36|1|0|0|0.0|0|2|0.0|-0.0943348109999999|-0.007681676|2|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|1|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|1|0.836170906|0.771220556|0|0.846837721|0.019128091|-49.32384393|12.79462904|36.17982162|0.153162279|-0.038813619|-48.23849712|1.236876307|0.7648530440000001|-1.940680931|-32.99232962|-25.96212292|62.11847297|0.488501696|-1298.106146|2471.295987|0.235146956|7.563197245|14.78635841|6741.969187999999|157.28794140000002|-868.2929481000001|1697.196809|661.6709012|12.47158322|1.0|0.0|1.0|4.74|17.0|-7.76|3.19|69.2|2.99|133.77|-5.08|31.0|4.0|-6.26|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.05596|4.42|3.8889|318.82|0.5236|236.74|552.0|0.39564|-0.15728|4.5001|0.03044421|-2151.971761|12.0|7.9208
12aa_a30|0|0|0|0.0|0|2|0.0|-0.101407312|-0.008848121|2|0.0|-0.539735362|0.003529389|0.059360681|-0.007369513|1|1|-0.023695642|-0.12254489|-0.207153446|-0.394520145|1|0.809127478|0.794193541|0|0.8126513129999999|0.030906491|-54.50378741|21.58471858|55.0567406|0.1873486869999999|-0.033789461|-49.44198469|0.0|0.630759573|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|-1345.094532|2455.130164|0.369240427|8.65813938|16.21199661|6944.511023|257.8730361|-939.3977091|2132.499591|792.3440337000001|20.72118575|1.0|0.0|1.0|4.86|17.0|-6.83|2.63|100.11|2.2|140.26|-5.61|33.0|6.0|-6.39|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|0.00456|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04966|3.34|3.4642|357.9|0.1667|238.78|605.07|0.30341|-0.1472099999999999|5.8962|0.03443621|-1804.582558|8.0|8.1135
3c_a49|0|0|0|0.0|1|1|2.108416128|0.034009672|-0.004876919|2|1.879769411|-0.248722888|0.006218639|-0.05815918|0.0127926339999999|1|1|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|2|0.802792677|0.64702083|1|0.7963363840000001|0.0148240689999999|-41.0524769|8.477406111|89.34479838|0.203663616|-0.0252377479999999|-24.24485565|77.29181095|0.637222556|-1.186174159|-23.47658531|-14.4326528|49.52988301|0.4791465279999999|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|12.60874968|5544.351498|207.4607002|-387.9176903|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|3.18|21.0|-7.54|3.87|72.7|1.84|109.43|-3.45|28.0|4.0|-6.93|0.0|1.0|2.86|-3.86|0.0003509999999999|0.13|0.0505|2.29|0.0|0.0|2.89e-08|1.07e-05|-0.0606|3.99|3842.0|322.71|0.4321|240.36|456.22|0.32539|-0.15853|3.6122|0.03394942|-1198.484646|87.0|7.0605
9d_a40|0|0|0|0.0|1|0|1.839557351|0.007834411|-0.003961493|0|0.89023715|-0.146575228|0.011823978|0.15723868|-0.137738587|2|2|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0|0.7572844040000001|0.55759121|1|0.941627612|0.010749826|-31.08478865|5.539796446|108.1468558|0.058372388|-0.031613312|-19.03015798|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|-16.29154841|36.6245851|0.467275972|-553.912646|336.6614768|0.133579429|8.023385851|15.06105494|4401.742338|68.83858806|-285.4523697|639.3115126|346.9019309|4.49467719|1.0|0.0|1.0|3.25|20.0|-7.0|5.09|58.43|4.07|91.71|-6.13|22.0|2.0|-4.62|0.0|1.0|4.63|-5.65|7.37e-07|0.0002399999999999|0.000727|5.16|0.0|0.0|1.01e-07|3.3e-05|-0.06906|4.7|3.3464|370.51|0.4888|269.1|446.84|0.4557199999999999|-0.13875|6.2032|0.01113991|-1677.48058|107.0|6.9706
13a_a5|1|0|0|0.0|0|0|0.0|-0.154076582|-0.006081807|2|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|-0.012798693|-0.035005746|-0.0569177229999999|-0.367284642|2|0.8045357209999999|0.720100768|0|0.7667501609999999|0.016739606|-57.31787843|10.77696869|126.2663658|0.233249839|-0.0279752339999999|-34.78546088|39.93934134|0.598791539|-1.426736914|-36.90128585|-18.01047283|68.09484712|0.460877309|-918.5341141|1314.232685|0.401208461|8.571729592999999|15.89940424|5628.9694|258.29825730000005|-591.3528349999999|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|3.07|23.0|-8.9|3.58|92.79|0.95|114.18|-3.77|30.0|5.0|-7.18|0.0|1.0|2.71|-3.74|0.000169|0.0675|0.0734|2.19|0.0|0.0|1.26e-09|5.02e-07|-0.05534|3.81|4.2107|294.45|0.5953|267.87|567.51|0.41806|-0.17364|3.3414|0.04138695|-1312.968936|91.0|7041.0
14r_a23|0|1|1|0.0|2|0|3.201732471|-0.009140243|-0.006323791|2|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|-0.064006338|2|2|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.7837821840000001|0.5935522360000001|1|0.8662226190000001|0.019185345|-40.32463891|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|52.67940305|0.4661909429999999|-1106.098986|2306.754114|0.211777163|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|-712.2932561000001|1403.282085|599.5697147999999|11.00678143|0.0|0.0|1.0|3.47|26.0|-7.67|4.58|105.02|3.4|120.24|-5.58|31.0|5.0|-6.31|0.0|0.0|3.7|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.06842|3.72|3.1797|389.92|0.2346|208.71|513.71|0.30482|-0.15536|6.2620000000000005|0.02296354|-1728.98403|5.0|8.2684
14d_a23|0|1|1|0.0|2|0|3.405551724|0.058368697|-0.005343003|2|0.758207139|-0.288522152|0.01269616|-0.019307114|-0.054430189|2|2|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|2|0.772008792|0.6906097959999999|1|0.921694462|0.018596017|-35.40917327|12.25371621|39.26987634|0.078305538|-0.032878563|-33.99063559|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|-21.66510006|47.66288948|0.454495683|-1083.255003|2261.37838|0.209653392|7.832720777|14.358677900000002|6459.554383|138.1496441|-713.8033475|1370.607518|666.0036144999999|9.908707432|0.0|0.0|1.0|3.52|26.0|-7.78|4.33|105.02|3.24|125.25|-5.85|31.0|4.0|-6.1|0.0|0.0|3.8|-5.25|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3.79|8.1555|3688.0|0.3807|336.18|554.84|8.1555|-0.14894|5.6156|0.02083626|-1669.045136|4.0|8.4001
3_a27|0|0|0|0.0|2|0|3.127072625|0.124551908|-0.00648099|2|1.177265999|-0.27868256|0.009082086|0.042659548|0.024154412|1|1|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.810053853|0.610158103|1|0.862115922|0.019234305|-31.82136336|9.960129259|10.71226495|0.137884078|-0.032307734|-23.10213938|57.97805043|0.733853752|-1.292309364|-16.47810502|-16.72996312|41.78149261|0.44566003|-669.1985248999999|1043.697725|0.266146248|6.457886343999999|11.64968556|4960.583812|137.8189165|-346.53209080000005|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|3.03|21.0|-5.89|2.94|65.6|2.18|97.71|-3.7|25.0|4.0|-6.41|0.0|1.0|2.74|-3.99|0.0002|0.0658|0.0339|2.67|0.0|0.0|1.29e-06|0.000423|-0.05512|4.92|3962.0|312.93|0.2305|225.24|425.72|0.34864|-0.16457|2.7811|0.02032437|-1081.794829|4.0|8.3979
12z_a36|1|0|0|0.0|0|2|0.0|-0.065211069|-0.007671785|2|0.0|-0.421948174|-0.000143196|-0.010881947|-0.030529442|1|1|0.066366917|-0.098598933|-0.175397741|-0.433580807|1|0.826316772|0.8212311840000001|0|0.834790405|0.023371488|-54.11489962|15.50078625|114.3931487|0.165209595|-0.036238222|-45.16471514|15.59091678|0.712682362|-1.848149347|-35.89088901|-24.03445318|69.61568586|0.4577848329999999|-1225.757112|2451.657399|0.287317638|8.016303367999999|14.78435842|6146.834385|190.5590792|-812.9648725|1719.920651|642.3830552000001|14.97465267|1.0|0.0|0.0|4.76|17.0|-6.66|1.76|92.99|1.38|128.47|-3.99|31.0|5.0|-7.08|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.0458|2.4|0.0|0.0|2.21e-07|8.97e-05|-0.05642|2.98|3.8969|318.16|0.4423|318.16|539.36|0.69397|-0.1575|4814.0|0.03845474|-1325.010808|5.0|8301.0
7d_a10|0|0|0|0.0|1|1|2.087763133|-0.117302383|-0.00179944|2|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|1|1|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|2|0.809056885|0.525816226|1|0.841052067|0.010495008|-31.47566249|5.567989142999999|12.32220006|0.158947933|-0.024733154|-19.95666068|89.87999909999999|0.729585423|-1.063525614|-16.69900016|-13.12185056|37.04365163|0.484115691|-564.2395741|1597.531619|0.270414577|6.100927672|11.82615475|5174.981962|143.4649092|-299.34991010000005|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|3.21|21.0|-7.83|4.97|43.6|3.04|100.04|-4.22|26.0|4.0|-5.83|0.0|1.0|3.95|-4.72|5.98e-05|0.0206|0.00654|3.62|0.0|0.0|1.46e-08|5.04e-06|-0.05634|3.49|3.8856|319.09|0.2593|212.18|417.68|0.32059|-0.1633099999999999|3.0178|0.02250617|-1129.0552810000002|928.0|6.0325
16_a47|1|1|1|0.0|0|0|0.0|-0.134455235|-0.0056780519999999|2|1.491023983|-0.23280014|-0.005688938|0.001426202|0.0506476009999999|1|1|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|2|0.812131575|0.57616624|1|0.691860453|0.0186711289999999|-48.30620628|9.676588112|63.13219447|0.308139547|-0.034261359|-24.97833451|0.0|0.697929921|-1.301931629|-25.03540372|-17.75645434|57.9827944|0.473257697|-674.7452647999999|833.8646097|0.302070079|6.855429069|13.01476838|4952.972679|156.55227280000005|-349.69668310000003|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|0.0|2.93|21.0|-8.17|5.19|66.49|2.72|91.55|-4.34|25.0|5.0|-6.04|0.0|1.0|3.52|-4.42|4.56e-05|0.0154|13.0|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|2.95|4.0806|303.84|0.3182|279.29|395.28|0.59209|-0.16851|2.3795|0.03384512|-1166.951551|1.0|9.0
15c_a10|0|0|0|0.0|1|2|2.154210861|-0.236118846|-0.002218445|3|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|1|-0.101214571|-0.226679901|-0.35845963|-0.1742732839999999|2|0.7351096359999999|0.733973277|1|0.904458517|0.014703076|-32.5870313|10.2013281|65.41494073|0.095541483|-0.019267867|-34.91899195|136.2098503|0.528228415|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|-855.5829431|1817.047455|0.471771585|8.639636218|15.6886947|6673.826433|327.3258326|-593.6228632|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|3.85|21.0|-7.79|2.97|59.31|1.74|141.96|-3.85|34.0|6.0|-6.99|0.0|0.0|3.1|-4.57|0.0001419999999999|0.0646|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|3.6709|337.75|0.3939999999999999|221.75|595.63|-0.26999|-0.14739|2.4256|-0.25919486|-1450.201574|0.1|7.0
14_a47|1|1|1|0.0|0|0|0.0|-0.126490693|-0.006070958|2|1.484493371|-0.2306964|-0.008212621|-0.01670074|0.0295267039999999|1|1|0.05124606|-0.020596219|-0.061837113|-0.33240126|2|0.777675668|0.579833096|1|0.681598464|0.020106089|-47.18187618|10.1400648|64.60629385|0.318401536|-0.034963476|-23.9422834|0.0|0.664709719|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|-617.1571777|670.2518865000001|0.335290281|6.909385453|13.15643085|4695.98899|169.0962983|-311.2496842|928.4611922|310.8026328|14.15018248|1.0|1.0|0.0|2.78|21.0|-7.79|4.88|66.49|2.49|86.58|-3.97|24.0|5.0|-6.21|0.0|1.0|3.16|-4.13|0.000108|0.0349|0.0241|2.91|0.0|0.0|1.63e-08|5.27e-06|-0.06057|2.64|3.9671|312.53|0.2452|312.53|375.43|0.68345|-0.16377|2.2485|0.03679054|-1127.6593779999998|8.0|8.1
8e_a12|0|1|1|0.0|1|1|1.873617728|0.050021617|-0.006350143|2|2.197856963|-0.330207456|0.005196034|-0.087658302|-0.0309579439999999|1|1|0.112673977|-0.079913108|-0.136145064|-0.448676455|1|0.761892879|0.797199175|1|0.939627917|0.0155147339999999|-29.79080011|8.884082475|51.38557748|0.060372083|-0.031094185|-28.78776717|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|38.67488258|0.45384745|-854.6507103|2112.908299|0.2887421289999999|6.446557205|11.80358346|5490.975165|165.34017769999997|-489.392042|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|4.11|21.0|-7.93|2.68|55.1|3.05|117.04|-4.37|28.0|4.0|-6.03|0.0|1.0|3.12|-4.69|4.25e-05|0.0156|0.00744|3.53|0.0|0.0|1.19e-08|4.34e-06|-0.05739|3.45|3.3044|375.21|0.2341|236.25|481.04|0.38889|-0.13599|1.0295|0.02580783|-1177.436953|588.0|6.2306
4_a3|0|0|0|0.0|0|0|0.0|0.2122551539999999|-0.008561428|1|1.882124381|-0.325334256|-0.008407895|0.057349653|0.0248526079999999|1|1|-0.208888686|0.053425134|0.127253753|-0.607238634|1|0.721302096|0.628171026|1|0.74053397|0.008006786|-52.4583525|3.806447632|235.6982345|0.25946603|-0.039478171|-22.30593113|77.51574252|0.866976271|-1.381735991|-24.93884341|-18.76802992|56.26480013|0.415852758|-656.8810472|1548.626215|0.133023729|5.05182773|8.648209506|4885.093366|63.23984222|-312.2830359|757.6690029|347.9532383|4.799426464|1.0|1.0|0.0|2.94|21.0|-7.53|5.17|80.04|3.07|92.65|-5.69|23.0|3.0|-5.21|0.0|1.0|4.09|-5.09|2.02e-06|0.00065|0.00264|4.3|0.0|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|3.53|3.4771|356.58|0.1776|208.93|338.33|0.3809|-0.14983|2.3542|0.02921941|-1355.239905|1259.0|5.9
17g_a50|0|1|1|0.0|2|2|4.377239517|-0.185924266|-0.002050512|2|2.236579664|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|2|-0.090386911|-0.200725906|-0.323333765|-0.213708251|1|0.738521694|0.7276268779999999|1|0.920663175|0.014550016|-32.14758511|9.710172008|10.60268439|0.079336825|-0.025918901|-31.48270383|85.51402581|0.749948388|-1.555134042|-21.45417373|-17.29736764|41.85775712|0.467997084|-1037.842058|1975.996014|0.250051612|8.130878433|15.28352231|6102.424958|166.8756987|-692.6194843|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|4.04|20.0|-6.96|4.37|51.77|2.71|133.03|-4.46|32.0|4.0|-6.28|0.0|0.0|3.63|-4.86|3.4899999999999995e-05|0.0148|0.0059|3.68|0.0|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|3.22|4.0458|306.45|0.1795|306.45|559.45|0.6623600000000001|-0.16699|7.0584|0.02957267|-1335.693266|246.0|6.6091
40_a47|0|1|1|0.0|1|0|1.715145925|-0.246203395|-0.004181351|3|1.566109469|-0.179798097|0.002212256|-0.038143308|0.056362705|1|1|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.836942961|0.607650682|1|0.812233678|0.02047837|-32.5926343|11.04737121|54.11003524|0.1877663219999999|-0.027052191|-24.22401965|0.0|0.573656733|-1.082087641|-17.58259718|-14.59371996|43.64000551|0.4574577489999999|-583.7487984|868.5333132000001|0.426343267|7.042383142|12.98034048|4862.524893|229.9974239|-314.91225539999994|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|3.07|21.0|-7.08|4.04|68.52|1.52|94.28|-3.26|25.0|5.0|-6.78|0.0|1.0|2.72|-3.72|0.000546|183.0|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|2.06|3.7236|332.97|271.0|308.6|444.47|0.67615|-0.15231|4.7542|0.02983032|-1123.049869|4.0|8.4
