molecula|n9FaRing|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
33_a47|1|6.823286122000001|0|1.758479676|-0.229935275|-0.004263267|-0.085712613|3|-0.11544858|-0.183320497|0.002212256|0.0741098479999999|1|-0.26447859|-0.338113214|-0.270498605|3|0.1186944519999999|0.8913954909999999|0.607650682|1|-0.083739854|0.404334141|0.022346992|-44.81989209|30.94680001|0.1802998689999999|-0.0272154529999999|-23.98884914|-1.088618103|-17.2112484|60.65229445|44.11759955|438.726241|-582.6585971|-7.79637597|6.979305126|12.94292541|0.854471925|4889.09585|1010.133461|388.178924|1.0|1.0|1.0|1.0|1.0|3.08|21.0|-7.08|2.96|4.04|68.52|0.0|94.28|0.0|1.0|3.0|-3.26|5.0|334.35|0.0|1.0|-3.72|183.0|0.0643|2.19|0.0|0.0|2.79e-05|-0.05462|2.06|4.1869|-1123.135036|296.13|0.2566|296.13|423.52|0.67508|0.67508|0.2566|-0.15985|-1123.04547|6.2284|4.0|8.4|8.4
12q_a36|0|7.412764017000001|2|0.0|-0.0543475329999999|-0.00761082|-0.043678703|2|0.068040097|-0.410984299|0.0005016269999999|-0.0433009009999999|1|0.1161527719999999|-0.177407665|-0.441747876|1|-0.074349074|0.8839272779999999|0.8065052890000001|0|-0.1060430969999999|0.324924033|0.018562763|-68.5549152|82.68142965|0.17088073|-0.038175515|-44.31949385|-1.908775752|-31.79544084|80.15866795|61.18276554|536.0103834|-1233.988474|-15.95501778|7.546533709|14.69971555|0.947876484|6040.52496|1605.308562|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.74|17.0|-7.18|3.35|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|415.88|0.0|1.0|-4.59|0.0151|0.0106|3.31|0.0|0.0|2.77e-05|-0.05602|3.79|3.8653|-1692.5102989999998|320.77|0.4239|236.72|531.58|0.39919|0.6863199999999999|0.3419|-0.1566|-1692.370918|6.4226|6.0|8.2218|8.2218
8_a4|0|7.535296702|1|2.126514848|-0.208165266|-0.001277205|0.03148225|2|-0.072752231|-0.056197036|0.010647563|0.05775266|1|-0.1193184819999999|-0.078942941|-0.150276481|2|0.097165358|0.879500982|0.576540652|1|-0.065595042|0.546157592|0.0103751219999999|-33.90618946|11.02158946|0.074867554|-0.024598141|-17.52616744|-0.983925625|-14.42275611|41.57817329|33.26523662|478.2025467|-508.5928419|-6.572312789|5.695730546|9.972991122|0.750959081|5162.482272|700.3924376|434.9654405|1.0|1.0|1.0|1.0|0.0|2.99|21.0|-7.78|4.63|4.76|43.6|1.0|100.13|0.0|1.0|2.0|-4.35|3.0|346.81|0.0|1.0|-4.84|0.0156|0.00506|3.74|0.0|0.0|5.72e-06|-0.05864|3.29|3.9863|-1450.21384|311.03|0.1687|231.56|391.01|0.30471|0.57675|0.0642|-0.16821|-1450.121028|5.7488|54.0|7.2676|7.2676
4d_a46|0|7.825245291|1|2.146507937|-0.1397563859999999|-0.001749881|-0.017469934|2|-0.131948546|-0.085744171|0.0116902869999999|-0.076521434|1|-0.206000242|-0.1271933999999999|-0.240143042|2|-0.103199079|0.8075680409999999|0.623144956|0|-0.070772596|0.290035518|0.008652238|-38.85529917|8.241078584|0.063942042|-0.024616555|-21.33218735|-1.132361533|-16.99546444|43.60839351|35.70643728|513.9109507000001|-621.6847867|-7.419891252999999|5.757075209|10.30138878|0.7893441379999999|4993.774007|764.2776167999999|509.0572545|0.0|1.0|1.0|1.0|0.0|3.78|17.0|-7.41|4.81|5.11|43.6|2.0|101.75|0.0|1.0|2.0|-4.93|3.0|352.86|0.0|1.0|-5.11|0.00416|0.00275|4.3|0.0|0.0|1.3699999999999998e-05|-0.0396399999999999|4.18|4.4265|-1453.817782|280.09|0.1313|280.09|503.76|0.69884|0.69884|0.1313|-0.18639|-1453.688943|3.7104|517.0|6.2865|6.2865
17_a20|0|6.842683282|0|0.0|-0.064380628|-0.005457467|0.00038506|3|0.065447136|-0.28924577|-0.000495713|-0.072863159|1|0.1134578219999999|-0.202695123|-0.456415963|3|-0.127696675|0.812578598|0.71987165|1|-0.081404237|0.3874475579999999|0.015032258|-53.38406095|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|598.1153253|-1014.297158|-13.57480888|8.198616089|15.05121151|0.83582343|6012.640572|1344.679757|637.7803874|1.0|1.0|1.0|1.0|1.0|3.5|27.0|-10.14|5.8|4.85|91.14|2.0|119.48|0.0|0.0|4.0|-5.36|5.0|402.45|0.0|1.0|-5.08|0.0017699999999999|0.00336|3.75|0.0|0.0|2.9e-08|-0.0706799999999999|4.11|3.3926|-1291.918735|365.45|0.2977|365.45|543.09|0.69839|0.69839|0.2977|-0.14021|-1291.752049|5.3075|2.25|5.6478|5.6478
16f_a32|1|7.765993078999999|0|0.0|0.1767304639999999|-0.014558301|-0.054907428|0|0.008658653|-0.77158995|-0.003511776|-0.000291262|3|0.0151704889999999|-0.211019184|-0.697693907|0|-0.000510986|0.899839182|0.761506727|1|-0.111152081|0.522247991|0.024434011|-76.92280867|89.03402347|0.192724521|-0.035568666|-53.23443736|-1.778433296|-39.12230215|92.82839829|73.4405859|558.6750754999999|-1230.764939|-17.03501995|8.79158776|14.28728752|0.625108901|6235.040893|1771.554986|636.0251562999999|1.0|1.0|1.0|1.0|2.0|3.76|19.0|-7.77|6.42|4.99|149.27|3.0|116.75|1.0|1.0|9.0|-6.95|5.0|427.54|1.0|1.0|-4.97|4.79e-05|0.00457|4.11|0.0|0.0|7.26e-06|-0.04997|4.99|3.6272|-1995.278839|341.82|0.2931|341.82|603.12|0.70204|0.70204|0.2931|-0.15003|-1995.117771|4.2764|9.0|8041.0|8041.0
6f_a40|0|8.421342866|1|1.750582483|0.134099184|-0.01691341|-0.156988665|0|-0.122783873|-0.8287570679999999|-0.009302776|-0.190617284|2|-0.233222505|0.092206207|-0.628934821|0|-0.268802228|0.896373207|0.742681934|1|-0.130571562|0.363785804|0.015998475|-83.88605319|207.7174501|0.344213487|-0.052228625|-53.89282175|-2.350288117|-55.39203581|92.77827871|96.49789556|421.31181889999993|-1509.948957|-21.5571287|6.993991456|11.87042702|0.69723213|7328.308886|1750.039046|593.503189|0.0|1.0|0.0|1.0|2.0|4.05|14.0|-3.67|3.66|2.66|199.45|1.0|124.54|1.0|3.0|5.0|-6.95|5.0|457.55|1.0|0.0|-4.64|5.18e-05|0.0105|3.09|1.0|0.0|0.0967|-0.08982|6.96|2.57|-2426.924155|482.43|0.2362|346.89|507.64|0.66642|0.69911|0.0158|-0.1131799999999999|-2426.787111|8.7269|42.0|7.3768|7.3768
4e_a49|0|7.535296702|1|2.085628989|-0.076526919|-0.006602016|-0.074495823|2|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|0.018857363|1|-0.130491035|-0.060391347|-0.403194204|2|0.032396301|0.856023531|0.731643066|1|-0.087866673|0.433385455|0.017142176|-53.89448633|313.22432680000003|0.242937669|-0.029288891|-33.05708028|-1.493733437|-35.44835874|68.38360061|68.30753733|464.3567821|-916.2062675|-11.01902676|7.934910277|15.01788083|0.892633982|5950.361470000001|1408.836153|620.5697596|1.0|1.0|1.0|1.0|2.0|3.35|21.0|-7.36|3.4|2.83|92.93|1.0|114.08|0.0|1.0|6.0|-3.28|5.0|399.45|0.0|1.0|-3.52|211.0|122.0|1.71|0.0|0.0|1.74e-05|-0.06461|3.34|3.7876|-1313.158118|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|0.0789|-0.1585099999999999|-1312.98289|4.8707|34.0|7.4685|7.4685
22_a10|0|7.535296702|1|2.113627059|-0.067641834|-0.005035102|-0.017163935|2|-0.026750502|-0.332316729|0.008350227|-0.020475007|1|-0.042831367|-0.208132084|-0.356699217|2|-0.033474297|0.79665945|0.646474494|1|-0.0649866779999999|0.775071808|0.016720696|-50.61577509|75.58376652|0.130170086|-0.022372463|-39.42279832|-1.3647202319999998|-32.68604442|71.13124588|54.98945848|677.4790907|-1062.931277|-13.57178303|8.84228648|15.30289992|0.730649641|7414.102179|1883.550109|916.8601445|1.0|1.0|1.0|1.0|0.0|3.74|27.0|-9.37|4.64|5.6|73.14|2.0|139.53|0.0|1.0|6.0|-5.34|5.0|475.54|0.0|0.0|-5.53|0.00217|0.0014|4.1|0.0|0.0|2.03e-07|-0.05712|5.65|3.8517|-1544.203968|321.89|0.2624|256.95|602.93|0.4483899999999999|0.6834100000000001|0.1922|-0.16095|-1543.959333|6.5841|1.1|5.9586|5.9586
12bb_a36|0|7.412764017000001|2|0.0|-0.07834963|-0.008239316|-0.117921811|2|0.096309833|-0.444923056|-0.006877664|-0.027636036|1|0.2463876689999999|-0.250781298|-0.421445726|1|-0.045186455|0.892249657|0.632625562|0|-0.114330726|0.314702945|0.022069757|-73.39466247|88.91215764|0.311151789|-0.038872447|-47.11573753|-1.943622342|-37.36110291|88.14984373|72.36704599|442.2064275|-1247.709262|-16.01935076|7.854524291000001|15.13083401|0.926384521|6285.088971|1734.6302440000002|593.6088758|0.0|0.0|1.0|0.0|2.0|4.72|17.0|-7.12|3.55|3.0|69.2|1.0|123.67|0.0|1.0|5.0|-3.99|6.0|417.41|0.0|0.0|-4.32|0.0424|0.0201|2.88|0.0|0.0|3.17e-05|-0.0566799999999999|3.66|3.8001|-1431.374881|326.27|0.4172|236.69|515.92|0.38838|688.0|0.0736|-0.15507|-1431.238418|8657.0|0.01|8.0|8.0
8h_a8|0|7.05012252|0|1.241306689|0.038482973|-0.010324979|-0.249095464|0|0.008138299|-0.485274006|-0.007796225|0.007079485|1|0.021094825|0.254819201|-0.53822084|0|0.010682683|0.751162751|0.56916135|0|-0.11302328|0.273425421|0.0111998669999999|-66.4523265|316.4918269|0.397594866|-0.048805507|-39.07081527|-2.147442322|-42.41801879|70.94463092|78.73029948|354.18563860000006|-1262.594204|-16.87148841|7.453557203|13.58738632|0.822939833|5956.417906000001|1374.901814|485.8626377000001|0.0|0.0|0.0|0.0|2.0|3.11|23.0|-7.95|4.69|4.72|80.88|2.0|105.27|0.0|1.0|4.0|-5.21|4.0|391.37|0.0|0.0|-5.0|0.0023899999999999|0.00395|3.82|0.0|0.0|4.43e-06|-0.06344|7.71|3.7327|-1361.618499|332.16|0.3011|258.25|480.09|0.56196|0.69844|272.0|-0.15475|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
8c_a12|0|0.0|1|0.0|0.1948786139999999|-0.0104125509999999|-0.055163114|3|-0.106633503|-0.447739674|-0.004211843|-0.07003012|0|-0.1876771789999999|-0.370782022|-0.606245231|2|-0.130288596|0.8425863029999999|0.845077891|0|-0.101988384|0.239216075|0.019604202|-52.04233846|83.24714315|0.159602554|-0.038245644|-26.55601426|-1.529825767|-17.44675795|61.66383178|44.19432689|428.8355831|-780.6350769|-9.958505349|5.670223821|10.74930819|0.8957467170000001|4610.945152|1021.17241|390.0159026|1.0|0.0|0.0|1.0|1.0|3.91|18.0|-7.14|2.81|1.59|63.06|0.0|98.07|0.0|1.0|3.0|-3.47|5.0|314.34|0.0|1.0|-3.72|107.0|0.0598|2.5|0.0|0.0|2.28e-05|-0.06706|2.76|3.8341|-1022.750382|323.37|466.0|284.38|402.43|0.53657|0.67318|0.1355|-0.15571|-1022.663298|2.4806|0.04|7.3979|7.3979
4b_a46|0|7.825245291|1|2.189591837|-0.155670183|-0.00113356|-0.022119857|2|-0.082722572|-0.058945144|0.012332859|-0.111103941|1|-0.128843936|-0.123416853|-0.16915334|2|-0.153841155|0.768651645|0.69830739|0|-0.070236212|0.27128814|0.007568202|-38.30877966|7.986637869|0.064754938|-0.0229342729999999|-20.89467173|-1.123779397|-15.59093155|42.65239101|32.7126858|510.1086157|-612.9404746|-6.822749952000001|5.76401157|10.09436488|0.751274223|4681.895329999999|756.2796491|538.4165208|0.0|0.0|1.0|1.0|0.0|3.9|17.0|-7.2|4.69|4.77|43.6|1.0|101.7|0.0|1.0|2.0|-4.35|3.0|332.44|0.0|1.0|-4.63|0.0149|0.00782|3.74|0.0|0.0|2.12e-05|-0.02729|3.98|4.5515|-1033.535029|272.4|0.1784|272.4|508.79|0.68682|0.68682|0.1784|-0.19082|-1033.378455|3.7571|548.0|6.2612|6.2612
1a_a5|0|6.605297921|1|0.0|-0.271170445|-0.001785522|0.009305578|2|-0.075791863|-0.078562954|0.005921049|-0.004213083|0|-0.123867037|0.114184614|-0.179831877|2|-0.008431181|0.794139321|0.808272639|0|-0.075618812|0.3602068089999999|0.008036994|-38.07869556|83.60943679|0.166361767|-0.027665419|-19.17495143|-1.134282187|-18.22870183|46.38422909|40.24669785|419.7878208000001|-571.1804334|-7.015226132|6.199179484|11.38004491|0.835734058|4005.068642|787.1243051|403.543273|1.0|0.0|1.0|1.0|1.0|3.54|18.0|-7.15|3.08|1.42|37.81|0.0|93.49|0.0|1.0|3.0|-2.6|4.0|298.34|0.0|0.0|-3.44|755.0|109.0|2.17|0.0|0.0|2.13e-05|-0.1040099999999999|2.85|2.8332|-951.110826|437.61|0.2109|265.45|386.8|0.44868|0.54123|0.0126|-0.12226|-951.226623|6.7017|107.0|6.9706|6.9706
12bc_a36|0|7.412764017000001|2|0.0|-0.058020733|-0.007661816|-0.042515909|2|0.068351685|-0.413738077|-0.001012333|-0.027636036|1|0.115647623|-0.1716508239999999|-0.442519304|1|-0.045186455|0.892249657|0.771220556|0|-0.107107992|0.326764696|0.01824287|-71.97763346|83.35308244|0.165694502|-0.038558877|-48.36968394|-1.927943855|-34.8600941|83.97121855|64.13376391|560.6615736|-1295.597402|-17.41308622|8.273766079|15.54183457|0.878447423|6587.689277|1679.392125|661.6709012|0.0|1.0|1.0|0.0|2.0|4.73|17.0|-7.76|3.99|3.19|69.2|2.0|133.77|0.0|1.0|5.0|-5.08|4.0|450.32|0.0|1.0|-5.18|0.00372|0.00295|3.93|0.0|0.0|7.83e-06|-0.05828|4.42|3.8696|-2152.100551|320.4|0.7456|237.57|563.76|0.35775|0.69094|0.3478|-0.15671|-2151.971485|9.2445|8.0|8.0969|8.0969
AKLKII_a46|0|6.605297921|0|0.0|-0.206312209|-0.003417504|-0.030657|3|-0.008897473|-0.129865138|0.006821053|0.036226415|1|-0.015805561|-0.066245471|-0.270506095|3|0.064690027|0.8264237520000001|0.687139108|1|-0.089369278|0.271156366|0.010384859|-42.37969553|160.85204040000002|0.162358606|-0.033194303|-20.09682339|-1.161800612|-16.15213359|49.76981906|38.98582025|397.2168972|-550.9360419|-7.464534402999999|5.83938898|11.22955511|0.92307023|4110.764451|713.5187596|314.0966684|1.0|0.0|1.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|0.0|85.32|0.0|1.0|2.0|-3.24|4.0|287.32|0.0|1.0|-3.58|166.0|0.0764|2.19|0.0|0.0|1.7800000000000002e-05|||||||||||||||181.0|6.7423|6.7423
14x_a23|1|7.423568444|0|3.101221922|0.0944818319999999|-0.0065692219999999|-0.111315218|2|0.05740118|-0.335030301|0.003379755|-0.0229244|2|0.160327487|-0.206574435|-0.443633823|2|-0.035965909|0.8668730109999999|0.558482531|1|-0.084244058|0.229141189|0.022095943|-55.83053941|42.44114495|0.223171139|-0.034056109|-37.00022522|-1.6006371069999998|-31.13207597|70.40248829|61.61945314|514.8229467|-1060.780249|-14.95753786|7.777802167999999|14.62325432|0.880126802|6989.569075|1468.794817|597.2903597999999|0.0|1.0|1.0|0.0|1.0|3.42|26.0|-7.93|4.2|5.14|105.02|2.0|120.2|0.0|1.0|5.0|-5.68|6.0|447.46|0.0|0.0|-5.27|0.0009369999999999|0.00242|3.78|0.0|0.0|5.23e-06|-0.08216|3.97|3.6941|-1828.371718|335.63|0.3184|305.07|537.48|0.6757|0.62836|0.3057|-0.15259|-1828.228912|8.1916|3.0|8.4949|8.4949
12ah_a36|0|7.412764017000001|2|0.0|-0.050415481|-0.007648622|-0.043678703|2|0.078459408|-0.41302559|0.0005016269999999|-0.050147748|1|0.133939811|-0.177407665|-0.444563583|1|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0|-0.1059368909999999|0.271553945|0.0184777819999999|-68.45222166|82.70705743|0.171594725|-0.038137281|-44.23111357|-1.906864035|-31.66734951|80.02464883|60.9481085|535.2826672|-1232.13999|-15.92320089|8.26712637|15.54445187|0.8802726820000001|6015.129321|1602.457659|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.73|17.0|-7.18|3.35|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|415.88|0.0|1.0|-4.59|0.0151|0.0106|3.31|0.0|0.0|2.77e-05|-0.05637|3.79|3.7792|-1692.512868|328.07|0.6729|237.25|532.36|0.40051|0.6970000000000001|0.0485|-0.15434|-1692.369929|7.6265|11.0|7.9586|7.9586
6_a4|0|7.535296702|1|2.170234316|-0.19701009|-0.001221193|0.010164572|2|0.042096749|-0.064723237|0.011457667|-0.208689928|1|0.0671397079999999|-0.073630392|-0.1738111839999999|2|-0.340860215|0.810030118|0.664247086|1|-0.0670158929999999|0.417868437|0.0077624059999999|-37.33240845|14.1731579|0.054454162|-0.024618083|-20.7966895|-1.206286076|-16.25991695|42.27020924|33.5125766|526.7333132|-671.9833521|-7.639600225|5.758624844|9.981741408|0.733355042|5256.215815|825.0551765|578.2065561000001|1.0|1.0|1.0|1.0|0.0|3.38|21.0|-7.99|5.1|5.23|43.6|2.0|109.7|0.0|1.0|3.0|-4.91|3.0|354.45|0.0|1.0|-5.11|0.0043799999999999|0.00274|4.28|0.0|0.0|3.67e-06|-0.04867|4.11|4.0354|-1108.563418|307.24|0.1235|254.51|453.87|0.60542|0.5877|0.0772|-0.16959|-1108.392115|3.2192|1.3|5.8861|5.8861
10_a3|0|6.823286122000001|0|0.0|0.190318474|-0.010609861|-0.1152010919999999|3|0.017396832|-0.381954986|-0.008037672|0.043342516|1|0.033279122|-0.0947326669999999|-0.616256033|3|0.078405316|0.8136572320000001|0.834020779|1|-0.0989320009999999|0.518341632|0.014615264|-45.8148076|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|-1.187184014|-21.60122201|56.68388955|53.41368558|346.1193167|-549.7776912|-7.715112198|5.031169383|8.559361451000001|0.701266803|4600.496436|778.0284121000001|311.6695405|1.0|0.0|1.0|1.0|1.0|3.02|21.0|-6.51|3.79|3.41|105.82|0.0|88.28|0.0|1.0|2.0|-4.3|4.0|305.36|0.0|1.0|-3.84|0.0155|0.0443|2.43|0.0|0.0|9.35e-05|-0.06238|1.64|3.4217|-1288.150029|362.35|0.2124|230.67|323.26|0.41894|0.68995|0.0463|-0.15011|-1288.097561|9.3381|7943.0|5.1|5.1
1a_a18 (SB-431542)|0|7.423568444|1|0.0|0.043282217|-0.015636898|-0.175408303|1|0.1008839219999999|-0.766207981|-0.011639964|-0.0492229479999999|1|0.164429684|-0.033765606|-0.567791164|1|-0.083341531|0.805877431|0.795744863|0|-0.122555709|0.210046675|0.033020439|-72.69619778|160.410387|0.405958714|-0.0462988229999999|-43.12110169|-2.083447046|-44.47680367|87.15852628|94.56841061|352.3666367|-1235.8353619999998|-16.29019397|7.52384981|14.26170773|0.895533283|5748.422847|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|384.39|0.0|1.0|-4.25|0.0116|0.0218|2.7|0.0|0.0|7.81e-06|-0.05971|4.57|3295.0|-1292.553086|376.27|0.5767|324.5|464.08|0.55409|0.69868|0.3347|-0.13329|-1292.414518|8.8609|125.0|6.9031|6.9031
12m_a36|0|7.412764017000001|2|0.0|0.013543656|-0.011502861|-0.133854569|2|0.14264424|-0.667165917|-0.006653538|-0.038386106|1|0.245908938|-0.090926893|-0.52644768|1|-0.064035403|0.8792981679999999|0.849217847|0|-0.121074678|0.4493096629999999|0.022725561|-81.19927925|42.78660249|0.288038572|-0.04260035|-54.45666327|-2.300418875|-45.120107|96.11918789|82.51872026|477.48014630000006|-1542.786306|-19.16067782|7.312794835|13.67704354|0.8702895190000001|6434.374756|2064.983108|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|17.0|-6.14|1.92|0.98|112.29|1.0|131.85|0.0|1.0|6.0|-4.1|5.0|424.46|0.0|0.0|-3.8|0.0338|0.0676|2.11|0.0|0.0|0.000305|-0.05114|3.88|3.8658|-1401.6158890000002|320.72|0.4718|320.72|505.51|0.69382|0.69382|0.4718|-0.15879|-1401.446557|9.1003|0.03|7.5229|7.5229
12t_a30|0|7.412764017000001|2|0.0|0.073057637|-0.007755575|-0.097216874|2|-0.0596036729999999|-0.411045472|-0.002544958|-0.04950715|1|-0.158448053|-0.145315868|-0.464720444|1|-0.080971844|0.889479916|0.591758164|0|-0.1011561919999999|0.408290036|0.018862708|-65.79920855|88.42093081|0.303586418|-0.037159417|-42.80050261|-1.82081145|-38.30686627|78.8278828|71.1605835|452.99711|-1184.385754|-15.72263361|7.957774504|14.358001500000002|0.804273481|6617.834146|1588.274656|616.2856203|0.0|1.0|1.0|0.0|1.0|4.63|17.0|-7.16|4.67|3.74|81.65|2.0|127.19|0.0|1.0|5.0|-5.49|6.0|434.46|0.0|0.0|-5.17|0.00141|0.00291|4.07|0.0|0.0|3e-05|-0.05542|4.32|3.5457|-1774.208418|349.67|0.2094|244.58|527.87|0.33647|0.6842600000000001|0.1561|-0.15029|-1774.077985|3.2145|9.0|8.0496|8.0496
3d_a12|0|0.0|1|0.0|0.092417272|-0.008186708|-0.053022041|3|-0.166233441|-0.360215148|-0.00259095|-0.058191686|0|-0.282667477|-0.237203828|-0.532019854|2|-0.108208213|0.82682708|0.8605417409999999|0|-0.0958414059999999|0.2443206489999999|0.011128076|-49.24083018|74.39425719|0.145275317|-0.035063929|-25.2986621|-1.437621096|-17.64609244|57.52228251|40.06333231|439.1353855|-738.6124526000001|-9.255608086|5.786006004|10.96674758|0.89539167|4509.417998|953.9302134|410.9162081|1.0|1.0|0.0|1.0|1.0|3.98|18.0|-7.51|3.37|2.19|50.17|0.0|100.28|0.0|1.0|3.0|-3.52|4.0|313.36|0.0|1.0|-3.91|0.0945|0.0385|2.81|0.0|0.0|9.64e-06|-0.06842|3.1|3.7719|-1006.704001|328.71|0.3336|294.4|411.35|0.53114|0.6572100000000001|0.1583|-0.15387|-1006.606666|3.0037|25.0|7.6021|7.6021
8a_a8|0|7.535296702|1|1.4114120369999998|-0.021925912|-0.014658222|-0.1950388569999999|1|0.027531877|-0.732911106|-0.0075336219999999|-0.0298924089999999|1|0.044579097|0.089375589|-0.5028388229999999|1|-0.048064085|0.8220300859999999|0.7318727540000001|0|-0.118763303|0.22299265|0.034374791|-71.12928513|170.9592896|0.449170525|-0.049054408|-42.60049244|-2.256502762|-47.27503672|86.57328508|99.52191337|329.9007832|-1351.456417|-17.59585557|7.533378788999999|14.52342059|0.927876056|6193.891189|1768.444416|529.053307|0.0|1.0|1.0|0.0|2.0|3.37|23.0|-6.76|3.13|2.72|112.23|1.0|109.21|0.0|1.0|4.0|-4.4|5.0|400.39|0.0|0.0|-4.14|16.0|0.0292|2.4|0.0|0.0|6.96e-05|-0.06922|6.1|3.1039|-1367.744724|399.45|0.2035|269.43|476.69|0.4927399999999999|0.7036899999999999|0.1729|-0.13015|-1367.595683|6.8427|11.34|4.9454|4.9454
4g_a49|0|8.228176896|2|4.107873566|-0.087219006|-0.003686314|-0.008414823|4|-0.085731041|-0.328081947|0.007953069|0.08591712|2|-0.146265064|-0.066023903|-0.311927917|4|0.144740607|0.81242269|0.626581708|2|-0.0666753309999999|0.736530693|0.018944337|-66.44036383|151.0705543|0.139812173|-0.0250032489999999|-66.20622488|-2.000259924|-61.03291321|90.11923831|80.12633309|857.1564845|-1993.210915|-24.82733433|9.28937554|18.19125978|0.958286615|11516.07629|3177.154639|1714.878736|0.0|0.0|1.0|0.0|1.0|4.83|42.0|-13.67|6.09|7.56|116.3|2.0|198.32|0.0|0.0|7.0|-7.47|7.0|663.73|1.0|0.0|-7.43|2.24e-05|2.47e-05|5.28|0.0|1.0|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.66293|341.84|0.1389|287.56|662.84|0.33449|0.69238|0.0265|-0.15087|-2147.295787|4.5147|106.0|6.9747|6.9747
13_a10|0|7.535296702|1|2.091672336|-0.059862024|-0.0057715859999999|-0.055497169|2|-0.093280469|-0.259721373|0.00384732|-0.001592366|1|-0.154121136|-0.02811323|-0.345108701|2|-0.002671425|0.84680169|0.736686715|1|-0.082327045|0.4676169839999999|0.0122005|-41.62089688|174.7319717|0.181972309|-0.030119651|-21.04167667|-1.234905671|-24.21093442|51.21590298|54.05778885|413.5584641|-624.3134531000001|-7.698174391|5.069505473|9.209972585|0.816739845|4941.066161|873.7836118999999|422.96706330000006|1.0|0.0|1.0|1.0|1.0|3.02|21.0|-6.6|3.52|3.81|63.83|0.0|97.14|0.0|1.0|2.0|-3.76|4.0|328.37|0.0|1.0|-4.1|0.0576|0.0258|2.76|0.0|0.0|8.170000000000001e-05|-0.05022|2.48|3.8419|-1065.839441|322.72|0.3905|212.63|376.77|0.34881|0.68386|0.1514|-0.15937|-1065.732389|5.3726|0.16|6.7959|6.7959
7_a27|0|6.842683282|0|3.330197625|0.112935885|-0.00601016|-0.050197188|2|-0.133453335|-0.288487667|0.010291744|-0.056500475|1|-0.220626658|-0.323631281|-0.500327496|2|-0.08694032|0.8546689820000001|0.62067794|1|-0.084531496|0.358145768|0.015099075|-47.44936449|10.66993367|0.14888586|-0.0300556429999999|-26.6343589|-1.352503929|-19.13983132|55.55559276|42.57323098|477.7488532|-759.1898319000001|-9.469994277|6.446345598|12.087978|0.875167537|5082.120742|994.2704516|479.0078184|0.0|1.0|0.0|1.0|0.0|3.24|21.0|-6.61|3.32|3.05|65.6|0.0|102.36|0.0|1.0|3.0|-4.06|4.0|345.4|0.0|1.0|-4.28|0.0299|18.0|3.02|0.0|0.0|8.4e-05|-0.04887|5.37|4.1205|-1122.433757|300.9|0.4179|300.9|505.5|0.61278|0.61278|0.4179|-0.16734|-1122.304359|6.3813|1.0|9.0|9.0
