molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
LY580276_a4|0.0|0|0|0.0|0.0|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|0.044357639|0.0295482979999999|-0.063298854|0.010217376|-0.172607392|0.011772853|1|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0.518109998|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|63.36073061|2.027582675|-13.31233017|38.23432817|31.83019528|0.437093506|418.5688558|-513.4247728|0.152153004|5.456603642999999|0.7764939829999999|4098.640927|73.32703409|-247.4345884|15.93586849|0.008312438|-335.2755182|605.5630025|345.4102548|4.0060099860000005|1.0|0.0|3.01|4.49|4.43|3.13|0.0|0.0|84.74|0.0|1.0|2.0|22.0|3.0|-5.71|293.34|1.0|3.69|-4.21|0.000213|6.18e-05|0.0181|0.0|2.75e-07|-0.0225|5.2983|-959.4958788|-959.4723321|276.03|234.01|402.99|0.68002|-959.356125|-0.18746|2.5355|-0.2099599999999999|-959.404416|3.2891|175.0|6757.0
3_a47|0.0|0|0|0.0|0.0|0|0|1.304465159|0.0|0.013076203|-0.008740449|0.0|0.03308642|-0.013350303|-0.367098851|-0.008828261|0.103847816|0.013073797|0|-0.024240921|-0.457330633|2|0.900251233|0.720319618|0.104873188|0.815682427|0.854727481|-0.083129079|-0.0948001|0.4661246329999999|-43.59237092|-49.71258151|4.514659074|98.29790989|0.145272519|76.18000386|2.367459086|-22.85956767|58.22383723|48.10703|0.403777634|448.2137648|-745.6887227000001|0.2150305089999999|6.46319354|0.67722658|5022.029588|112.7606591|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|2.0|2.59|4.32|5.4|2.88|1.0|0.0|101.55|0.0|1.0|3.0|25.0|3.0|-5.16|347.8|1.0|4.02|-5.35|2.86e-06|4.49e-06|0.00156|0.0|3.829999999999999e-09|-0.05717|5.6998|-1470.137664|-1470.101469|332.54|217.52|402.58|0.69138|-1469.969304|-0.15473|4.0226|-0.2119|-1470.0192869999998|5.3274|316.0|6.5
16_a20|0.0|0|0|3.485659565|0.0|0|0|1.401259527|0.0|-0.014660441|-0.004705049|4.727387819|0.0388043479999999|0.126359252|-0.254072625|8.23e-05|-0.061975089|-0.062750442|1|-0.117308016|-0.458484451|2|0.7582110409999999|0.7478675859999999|-0.085041518|0.724665638|0.915005572|-0.066137353|-0.077793092|0.382481746|-43.51359744|-51.18223058|7.634605066000001|69.28224942|0.084994428|55.92018945|5.023018225|-28.6288015|60.02453683|51.14820251|0.464473378|602.0075202|-972.4623811|0.219891897|8.166385503999999|0.8673208|5896.394536|144.672972|-639.8099471|24.9314775|0.013439632|-368.5817657|1246.573875|664.4562602999999|8.84230625|0.0|1.0|3.5|6.38|5.46|2.2|2.0|0.0|121.69|0.0|0.0|4.0|31.0|4.0|-5.42|401.46|0.0|4.37|-5.66|8.68e-07|2.17e-06|0.0008699999999999|0.0|3.0500000000000005e-11|-0.05909|5.9837|-1275.900951|-1275.8670960000002|347.26|207.2|554.41|0.69524|-1275.636924|-0.1481299999999999|4.7315|-0.20722|-1275.6960869999998|6.5609|26.0|7585.0
14b_a25|0.0|0|0|0.0|0.0|0|0|1.420015222|1.616664856|-0.091382738|-0.004720915|4.727387819|0.038137255|0.001683506|-0.273813082|0.004725325|-0.012989126|0.0009956189999999|1|-0.074541111|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.632638761|0.859628015|-0.076156512|-0.084160084|0.329662946|-52.75064158|-58.29440389|11.08504021|112.49583529999998|0.140371985|97.23019209|7.678174472999999|-36.53830946|69.2012501|63.83568179|0.490638154|595.4307570000001|-1224.182482|0.227210413|8.690235527|0.963240883|6760.594953|157.3797801|-847.9433995999999|29.33534086|0.015746299|-377.9013888|1584.108407|760.3735147000001|10.90684621|1.0|1.0|3.51|4.48|4.79|1.8|2.0|0.0|130.97|0.0|1.0|6.0|34.0|5.0|-6.26|444.49|0.0|3.63|-5.23|2.49e-06|5.86e-06|0.00261|0.0|2.23e-10|-0.0584|5.4239|-1444.544749|-1444.505985|304.7|228.59|603.27|0.64983|-1444.266358|-0.16309|2.7037|-0.22149|-1444.330251|3.2784|22.0|7.6576
4l_a46|0.0|0|0|0.0|0.171853072|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|0.049498645|-0.067419714|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0.7936534740000001|0.892158627|-0.09094885|-0.085194597|0.291762764|-51.45056667|-48.19533497|3.721888783|177.7681018|0.107841373|61.00681586|2.10550531|-29.10603933|51.66342604|55.17245545|0.409308207|504.7020036|-867.5160294|0.116549199|5.80829255|0.692930243|4865.794981|65.93290984|-490.7614689|19.25417715|0.006130523|-433.8429998|981.9630347|579.2365607|3.468091068|1.0|1.0|3.92|4.64|5.02|3.06|1.0|0.0|105.77|0.0|1.0|3.0|26.0|3.0|-5.23|347.45|1.0|4.08|-5.11|5.25e-06|7.78e-06|0.0027|0.0|9.980000000000001e-08|-0.01784|5.4011|-1092.745692|-1092.71063|278.36|229.55|526.77|0.68584|-1092.484863|-0.18567|2.6588|-0.20351|-1092.53932|3.7624|98.0|7.0088
4d_a46|0.0|0|0|0.0|0.173086735|1|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|0.047736111|-0.131948546|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|1|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|0.623144956|0.936057958|-0.056384895|-0.070772596|0.290035518|-30.95621863|-38.85529917|4.750218646|8.241078584|0.063942042|35.10521457|2.607946825|-16.99546444|43.60839351|35.70643728|0.441136013|513.9109507000001|-621.6847867|0.186572035|5.757075209|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|0.0|3.78|4.81|5.11|2.84|2.0|1.0|101.75|0.0|1.0|2.0|25.0|3.0|-5.4|352.86|1.0|4.11|-5.11|1.18e-05|7.8e-06|0.00275|0.0|3.88e-08|-0.0396399999999999|4.4265|-1453.840712|-1453.817782|280.09|280.09|503.76|0.69884|-1453.635434|-0.18639|3.5318|-0.22603|-1453.688943|3.7104|517.0|6.2865
12k_a36|0.0|0|0|3.483171769|0.0|2|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|5.351858133|0.039061728|0.096315593|-0.413145744|0.002782748|0.003690005|-0.058284869|1|-0.1619981409999999|-0.4373676689999999|1|0.90500247|0.811903388|-0.09344781|0.856135378|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|-49.87227128|-67.14870046|11.90012613|46.79001927|0.157229536|103.5614526|7.838185977999999|-32.84907515|78.24529096|61.7723974|0.478908312|555.1026569|-1342.974009|0.219318299|7.241602627000001|0.919048073|6027.033337|144.457092|-884.5687799000001|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|11.0965905|1.0|2.0|4.89|3.62|2.42|2.38|1.0|0.0|133.84|0.0|1.0|6.0|31.0|4.0|-6.34|407.47|1.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|0.0|9.66e-08|-0.0497|5053.0|-1310.3453949999998|-1310.312649|338.46|245.37|530.51|0.70031|-1310.072976|-0.15053|5.7818|-0.20023|-1310.134752|7.3988|14.0|7.8539
12f_a31|0.0|0|0|3.4780522210000004|0.0|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|0.03703252|0.043286807|-0.698273995|-0.00150321|-0.0944165219999999|-0.0164221939999999|2|-0.205011573|-0.551471017|0|0.805862937|0.8167107029999999|-0.021938988|0.7730604259999999|0.700992225|-0.097676974|-0.118239376|0.262896936|-68.14417693|-82.48950216|19.26761061|159.84734269999998|0.299007775|208.6022728|13.44201623|-47.54067074|97.53070764|87.41178754|0.482666192|489.0460499|-1319.832035|0.313117045|9.859605078|0.932987917|5845.744358|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|1921.480254|713.5657448|15.04120547|1.0|2.0|3.86|6.43|4.48|1.53|3.0|0.0|117.78|0.0|1.0|10.0|30.0|5.0|-6.19|426.53|0.0|4.01|-4.63|1.05e-06|2.37e-05|0.0101|0.0|9.53e-09|-0.03317|3.8305|-1696.785527|-1696.741889|323.68|323.68|665.22|0.7006600000000001|-1696.466804|-0.15894|1.8803|-0.19211|-1696.53373|3.3538|0.13|6.8861
12a_a50|0.0|1|1|0.0|0.0|1|1|1.397770359|4.075037557|-0.199881787|-0.002936355|5.82008293|0.034845679|-0.111689174|-0.126263256|0.01164808|0.014596049|-0.122912558|2|-0.291865836|-0.247407423|1|0.699597776|0.795582575|-0.030758487|0.660148928|0.904119689|-0.05075501|-0.0663902|0.29507467|-25.57033815|-33.44733598|10.58650394|7.457998037999999|0.095880311|48.30443297|5.333473207|-12.88231829|47.2792242|36.15684209|0.469674946|455.4948605000001|-468.2627037|0.4247810279999999|5.116970861|0.885635975|4665.239724|214.004382|-235.9104193|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|13.83188822|1.0|0.0|3.3|2.59|3.42|2.02|0.0|0.0|94.69|0.0|2.0|2.0|24.0|3.0|-6.44|313.36|1.0|2.55|-3.84|0.000685|0.000144|45.0|0.0|3.22e-06|-0.03366|4.0783|-1006.659456|-1006.632973|304.01|304.01|394.52|0.65267|-1006.498352|-0.16806|5.7662|-0.20172|-1006.546706|7.9123|75.0|7.1249
12bg_a36|0.0|0|0|3.434779148|0.0|2|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|0.044197531|0.057879142|-0.414822602|-0.001012333|-0.060117593|-0.0206090089999999|1|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|0.771220556|0.840610352|-0.075439837|-0.102664465|0.543472602|-51.74990566|-70.42534258|13.44952052|107.3347739|0.159389648|109.3374477|9.22604612|-35.49918495|83.78068847|65.19942617|0.46245521|576.6383913|-1267.656166|0.252132272|7.549463377|0.860310096|6753.439903|172.9566471|-869.5815023|33.900544700000005|0.01946912|-340.0625449|1695.0272350000002|661.6709012|13.35534589|1.0|2.0|4.75|3.99|3.19|2.99|2.0|0.0|133.77|0.0|1.0|5.0|31.0|4.0|-6.26|450.32|1.0|2.82|-5.18|8.27e-06|6.55e-06|0.00295|0.0|1.74e-08|-0.0542299999999999|3.8944|-2152.13793|-2152.104584|318.36|318.36|554.7|0.69395|-2151.914954|-0.15743|6.6844|-0.21166|-2151.975577|9.3601|15.0|7.8239
14b_a50|0.0|1|1|0.0|0.0|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|5.82008293|0.030219907|-0.068176984|-0.255822608|0.010215823|0.037777505|-0.041169251|2|-0.280243276|-0.306633966|1|0.74726683|0.7887047979999999|0.030057537|0.71456262|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|-33.02344264|-50.27694576|14.70317076|25.31245624|0.095923652|62.89861413|9.64109526|-21.65397937|64.58491917|47.72661339|0.445384689|592.81677|-1005.538915|0.362718946|6.3538844910000005|0.8030515570000001|6737.145102|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|14.30797341|1.0|0.0|4.64|3.72|4.81|2.32|2.0|0.0|128.39|0.0|1.0|7.0|33.0|5.0|-6.5|441.52|1.0|3.6|-4.78|2.51e-05|1.6800000000000002e-05|0.0074099999999999|0.0|1.3900000000000001e-07|-0.02486|5.2834|-1431.068494|-1431.037684|304.07|234.67|533.25|0.64303|-1430.72987|-0.16874|5.3711|-0.1936|-1430.7933859999998|6.7927|6.58|5.1818
17g_a50|0.0|1|1|0.0|0.0|2|2|1.320916184|4.377239517|-0.185924266|-0.002050512|5.82008293|0.029160757|-0.05611228|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|-0.323333765|-0.213708251|1|0.754575205|0.738521694|-0.10642733|0.7276268779999999|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|-47.17463902|9.710172008|10.60268439|0.079336825|52.94662161|6.48022912|-21.45417373|56.28102287|41.85775712|0.467997084|614.4183967|-1037.842058|0.250051612|8.130878433|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|9.106383854|0.0|0.0|4.04|3.71|4.37|2.71|2.0|0.0|133.03|0.0|1.0|6.0|32.0|4.0|-6.28|424.54|1.0|3.63|-4.86|3.4899999999999995e-05|1.39e-05|0.0059|0.0|1.1e-07|-0.0323|4.0458|-1335.976491|-1335.946919|306.45|306.45|559.45|0.6623600000000001|-1335.631756|-0.16699|7.0584|-0.19929|-1335.693266|9.1706|246.0|6.6091
7g_a8|0.0|0|0|3.095238804|0.0|1|1|1.39137419|1.336155045|-0.092384028|-0.01002363|5.4161004020000005|0.0448526079999999|-0.030968098|-0.481134236|-0.00087806|-0.027838247|-0.027717137|1|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|0.606087461|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|-64.55562181|-67.26263865|19.08352484|144.290464|0.300623857|180.1699331|11.43714084|-38.68948451|78.41805331|83.63914665|0.470618047|419.1502102|-1210.7274960000002|0.193261535|7.588498875|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|11.15541466|1.0|1.0|3.29|4.94|4.66|3.4|2.0|0.0|108.0|0.0|1.0|3.0|30.0|5.0|-5.63|399.37|0.0|4.14|-5.44|1.67e-06|3.59e-06|0.00143|0.0|1.23e-08|-0.06621|3.7874|-1374.493069|-1374.4533210000002|327.36|327.36|507.78|0.62073|-1374.291597|-0.15508|10.1546|-0.22129|-1374.3479960000002|12.9547|21.03|4.6772
11d_a31|0.0|0|0|3.39688681|0.0|1|1|0.610136352|0.0|0.064475882|-0.017317263|5.733341277|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|-0.092360393|-0.078235092|2|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|0.78396996|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.05480081|-82.06512842|21.07078977|296.2476128|0.414787184|253.9354598|12.89967697|-50.23449218|98.8237718|103.1255906|0.4816588089999999|358.2711594|-1148.911798|0.318229459|7.885647873|0.929231204|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|505.4234462|16.75864338|1.0|2.0|3.6|5.43|4.03|1.26|1.0|0.0|102.13|0.0|1.0|7.0|27.0|6.0|-6.4|385.44|0.0|3.34|-4.2|3.33e-06|6.26e-05|0.0241|0.0|5.83e-07|-0.03404|3.8009|-1598.7152199999998|-1598.671315|326.2|326.2|551.86|703.0|-1598.4848980000002|-0.15822|3.1919|-0.19226|-1598.546288|4.6622|0.03|7.5229
4c_a49|0.0|0|0|0.0|0.0|1|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|0.03583878|-0.099764463|-0.339843311|0.001379959|-0.102999091|0.006194124|1|-0.001647802|-0.412652341|2|0.7745214140000001|0.7796063109999999|-0.052237757|0.752601535|0.76159824|-0.087753156|-0.086290519|0.407675441|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|5.014223225|-36.42732137|66.77901229|64.32113331|0.473304159|490.6910965|-1056.328332|0.275946172|8.474369008|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|11.182784300000002|1.0|2.0|3.49|3.55|3.19|1.47|1.0|0.0|120.43|0.0|1.0|7.0|31.0|5.0|-7.53|412.49|0.0|2.6|-3.58|0.000314|0.000265|109.0|0.0|1.07e-08|-0.0623299999999999|5.74|-1332.647233|-1332.607539|325.7|216.0|533.87|0.67789|-1332.336755|-0.15925|3.4931|-0.22158|-1332.398001|4.9358|255.0|6.5935
19c_a38|0.0|0|0|3.332128134|0.0|2|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|0.04508642|0.02192428|-0.449745181|-0.004442319|-0.0725602509999999|-0.0431896509999999|1|-0.20848518|-0.434836855|1|0.7163622890000001|0.846765471|0.073931688|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-57.79749770000001|-68.18641054|15.30924906|139.1570837|0.240808376|151.612258|9.638658988|-36.38913762|82.74311399|73.10674676|0.477803802|477.9848537|-1227.35539|0.281292809|6.97753104|0.914989047|6618.350708|177.10114030000005|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|3.0|4.84|3.17|2.42|1.76|1.0|0.0|130.41|0.0|1.0|5.0|32.0|5.0|-7.13|426.45|0.0|2.57|-4.12|4.46e-05|7.55e-05|0.0322|0.0|1.2099999999999998e-07|-0.05691|5.8832|-1424.42734|-1424.3899310000002|323.53|210.74|517.28|0.6279899999999999|-1424.1880119999998|-0.15612|2495.0|-0.21303|-1424.247603|3.2846|9.0|8.0348
22_a20|0.0|0|0|0.0|0.0|0|0|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|4.727387819|0.0388043479999999|0.09301076|-0.079707783|0.009265667|-0.066832578|-0.038668966|1|-0.060582944|-0.177976478|2|0.616352201|0.7478675859999999|-0.044184455|0.607038752|0.946515026|-0.059893667|-0.067797027|0.425968568|-39.00017609|-44.14650378|8.001165067999999|9.022387025|0.053484974|34.8271111|5.21001405|-25.39523478|52.90592556|47.00134116|0.477376285|616.3298149|-882.9300756000001|0.22936173|7.408914181|0.913422548|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|0.0|3.36|5.33|5.39|2.61|2.0|0.0|121.62|0.0|1.0|4.0|31.0|4.0|-5.58|401.46|0.0|4.24|-5.53|2.48e-06|2.98e-06|0.0012|0.0|2.04e-10|-0.0568|5.5591|-1275.84854|-1275.816275|312.05|223.03|563.43|0.66063|-1275.598059|-0.16176|4.8308|-0.21856|-1275.657902|6141.0|231.0|6.6364
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|0.035718954|-0.096039086|-0.1812055289999999|0.006841944|-0.009441452|-0.0180233089999999|2|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.027207307|0.71043578|0.845349082|-0.072629787|-0.078068703|0.267094693|-34.79187329|-37.39727879|10.30543157|131.417573|0.154650918|74.08248511|4.93661461|-16.66636363|49.02840043|45.09730487|0.428882006|404.9478761|-523.561903|0.328290204|5.292277178|0.75095166|4446.001554|157.2609748|-250.8020475|21.65129387|0.024280552|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|1.0|3.21|3.14|3.41|1.79|0.0|0.0|89.78|0.0|2.0|2.0|23.0|3.0|-6.32|299.33|1.0|2.51|-3.81|0.000359|0.000154|46.0|0.0|1.16e-06|-0.02903|4.5256|-967.3527447|-967.3160428|296.58|273.96|353.17|0.59283|-967.212701|-0.1724099999999999|3.8213|-0.20144|-967.258772|5.8205|68.0|7.1675
6a_a40|0.0|0|0|0.0|0.0|1|2|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|0.035707071|-0.146542353|-0.68730803|-0.001347823|0.104332675|-0.230955427|2|-0.040435852|-0.620787469|0|0.682273668|0.801647855|-0.012261923|0.657059571|0.733750993|-0.109047987|-0.117413572|0.360858579|-68.11170799|-73.33687786|10.24294396|185.06174|0.266249007|166.2999483|6.397774285|-42.542782200000005|81.37714586|78.35465194|0.41480944|458.303126|-1320.063801|0.132148181|6.945713476|0.708845065|7059.617542|82.54016015|-824.5159087000001|35.37373259|0.012872604|-459.522754|1521.070502|557.4018948|8.040268001|1.0|1.0|3.99|4.38|3.07|1.62|2.0|2.0|120.14|1.0|2.0|5.0|29.0|5.0|-6.32|442.53|0.0|3.17|-4.99|7.85e-08|1.03e-05|0.00457|1.0|8.950000000000001e-05|-0.0926|2.9836|-2371.579899|-2371.560378|415.55|415.55|497.78|0.6782699999999999|-2371.3827|-0.11995|6.9379|-0.21255|-2371.443161|9.3893|0.04|7.3979
21_a4|0.0|0|0|0.0|0.0|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|0.042924837|0.019346682|-0.131928225|0.012362563|-0.2897937889999999|-0.104638158|1|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|-38.7880598|10.23237244|63.37635587|0.067853265|34.4171635|5.190159022|-14.70482428|47.69702403|39.22285963|0.401240904|472.812128|-581.8208971|0.276832377|5.961506745|0.670120767|4277.396118|140.4174905|-295.1166014|20.11362507|0.017563978|-226.3943104|804.5450027|387.240586|8.908964226|1.0|0.0|3.37|3.7|3.85|2.32|0.0|0.0|91.59|0.0|2.0|3.0|23.0|3.0|-5.76|303.36|1.0|3.23|-4.19|0.000133|6.51e-05|0.0197|0.0|1.16e-06|-0.02956|5.1623|-973.5683008|-973.5481197|308.08|240.17|446.0|0.66476|-973.400097|-0.16632|2.0282|-0.19588|-973.449892|2.9409|121.0|6.9172
20_a4|0.0|0|0|0.0|0.0|1|1|1.399905568|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|0.039635417|-0.061689675|-0.124135414|0.012265062|-0.1473674569999999|-0.059498265|1|-0.103098674|-0.211751813|1|0.691307598|0.7797803109999999|0.246357638|0.665774148|0.918147288|-0.060595472|-0.072188305|0.210083785|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|39.3981702|5.313236547|-14.03867522|46.45917085|40.20507689|0.421704107|441.9318823|-486.4496111|0.356414753|5.543543957000001|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|0.0|3.23|3.2|3.54|2.09|0.0|0.0|86.62|0.0|2.0|3.0|22.0|3.0|-5.96|289.33|1.0|2.97|-3.87|0.000346|0.000134|0.0388|0.0|2.79e-06|-0.03048|5.1778|-934.2489802|-934.2266312|306.74|239.45|402.27|0.66028|-934.103809|-0.16699|4.0681|-0.19747|-934.150871|5.5779|646.0|6.1898
12bb_a36|0.0|0|0|3.3296932480000003|0.0|2|2|1.29704416|0.0|-0.07834963|-0.008239316|5.351858133|0.04625323|0.096309833|-0.444923056|-0.006877664|-0.018516159|-0.027636036|1|-0.250781298|-0.421445726|1|0.653741315|0.836170906|0.0534307559999999|0.632625562|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|9.094955748|-37.36110291|88.14984373|72.36704599|0.4808928389999999|442.2064275|-1247.709262|0.280705922|7.854524291000001|0.926384521|6285.088971|180.1992964|-800.967538|34.69260487|0.022984922|-281.5518699|1734.6302440000002|593.6088758|14.75518126|1.0|2.0|4.72|3.55|3.0|2.78|1.0|0.0|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|417.41|1.0|2.44|-4.32|0.000102|4.81e-05|0.0201|0.0|7.599999999999999e-08|-0.0566799999999999|5.2382|-1431.4091|-1431.374881|326.27|236.69|515.92|688.0|-1431.178978|-0.15507|6251.0|-0.21175|-1431.238418|8657.0|0.01|8.0
15a_a50|0.0|1|1|0.0|0.0|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|5.82008293|0.035694444|-0.0446629609999999|-0.234757789|0.005366038|-0.15010386|-0.125205943|2|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.051676609|0.76745052|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|6.450390922|-28.07082095|61.78266878|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|0.294589405|8.095541483|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|1218.577214|569.5267957000001|11.21812301|0.0|1.0|3.7|3.23|3.57|1.87|1.0|0.0|110.43|0.0|1.0|5.0|28.0|4.0|-6.78|371.44|1.0|2.76|-3.92|0.000251|0.0001189999999999|0.0444|0.0|8.070000000000001e-07|-0.03255|4.0408|-1199.818129|-1199.784983|306.83|306.83|519.38|0.66132|-1199.572081|-0.16693|6.6307|-0.19948|-1199.629702|9.0948|41.0|7.3872
galu_a46|0.0|0|0|0.0|0.0|1|1|1.343828866|2.082220175|0.048375705|-0.00642454|5.4161004020000005|0.039550827|-0.090581301|-0.327651527|0.002865697|-0.094815394|-0.1121767259999999|1|0.0481706809999999|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|0.6848692759999999|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|-50.93538037|-49.84028137|6.915480101|261.2602893|0.236203592|132.199522|3.870487977|-28.50774993|57.65745491|57.85086047|0.468241745|427.4851161|-847.2847833999999|0.2167824069999999|6.445819025|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|-317.0250717|1081.799989|542.7276591|7.817173532999999|0.0|1.0|3.27|3.69|3.51|1.84|1.0|0.0|108.18|0.0|1.0|3.0|28.0|4.0|-6.86|369.42|0.0|2.84|-3.99|0.0001409999999999|0.000102|0.0375|0.0|7.45e-08|||||||||||||||51.0|7.2924
