molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|nFaHRing|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
20b_a10|0.0|0|0|0.0|0.0|1|1.343837209|0.048567614|-0.007463406|5.4161004020000005|2|-0.030238422|1.854149459|0.001965496|10.92966143|-0.013623188|1|0.002637529|0.019531637|0.031942481|-0.450145946|2|0.052265135|-0.022843761|0.6980623109999999|1|0.6741049840000001|0.013038163|8.331370518|81.39248686|158.09355980000004|-0.033783202|-1.85807612|-38.78052212|-21.58742537|69.02087825|0.454087415|3085.433676|2257.777328|-13.79433873|0.238378673|0.8317951020000001|7173.225184999999|152.3236842|-758.6886304|28.34404003|10.92981783|1.0|1.0|1.0|1.0|3.15|0.11|-8.93|4.23|95.92|2.41|2.0|0.0|129.73|1.0|34.0|5.0|-6.53|0.0|3.66|0.00271|8.13e-06|0.00364|0.0|0.0|1.1699999999999999e-09|-0.0578399999999999|4.88|3.9013|-1465.62724|687.84|1218.74|0.2782|208.89|482.93|0.3246|669.0|-1465.333983|0.1382|-0.16388|-0.2217199999999999|0.03930765|-1465.395231|5.9586
15d_a10|0.0|0|0|0.0|0.0|1|1.343850133|-0.233802395|-0.002831383|5.4161004020000005|3|-0.059217023|2.04092658|0.010215823|10.92970801|0.007032164|1|0.011249462|-0.1786649189999999|-0.280243276|-0.1945202089999999|2|0.02497303|0.0131101969999999|0.71456262|1|0.565801561|0.02281891|15.37766538|67.59624856|83.49776405|-0.018829931|-1.129795872|-26.15336742|-12.68949225|54.18663419|0.473858537|2967.522813|2036.192049|-8.551449923|0.5280998339999999|0.900629528|6511.656447|355.8865234|-513.0869954|26.89020509|19.36460841|0.0|1.0|1.0|1.0|4.01|0.35|-7.82|4.14|65.3|1.54|1.0|0.0|131.43|1.0|33.0|6.0|-7.04|1.0|3.18|0.0739|4.1200000000000005e-05|0.0182|0.0|0.0|1.5e-08|-0.05002|2.05|3.8591|-1430.8144619999998|737.09|1266.87|312.0|221.39|565.91|0.3685|0.6814100000000001|-1430.733658|0.0856|-0.15916|-0.20918|-0.23696253|-1430.795367|7.1612
4_a47|0.0|0|0|0.0|0.0|0|1.304464196|0.004633887|-0.008204735|0.0|2|-0.158636969|1.42341819|-0.007295208|10.93671044|0.011775922|0|-0.006506051|-0.017555555|-0.027355932|-0.462831711|2|-0.095209424|0.019305509|0.8124901999999999|1|0.444849947|0.007772995|4.22896799|96.20929041|68.44214684|-0.03525955|-1.48090111|-23.10213311|-19.18327632|46.69151766|0.402148382|2306.463316|1528.797085|-10.43683449|0.193395607|0.67265584|5254.939281|105.2186243|-438.3470487|23.78275706|7.429930428|1.0|1.0|1.0|1.0|3.01|0.05|-8.79|4.83|58.04|3.1|2.0|0.0|106.52|1.0|26.0|3.0|-4.99|0.0|4.32|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|0.0|1.61e-09|-0.05606|4.44|3.73|-1509.453558|576.9|988.42|0.2304|214.85|432.89|0.45947|0.69157|-1509.262887|0.2221|-0.1547|-0.21076|0.03342033|-1509.3147789999998|7.5
20_a31|0.0|1|1|3.3852303|0.0|0|0.609420757|0.0469387759999999|-0.009722467|5.733341277|0|-0.013040402|2.114008068|-0.003484915|10.31100269|-0.078213611|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.028036914|-0.131662689|0.7507116140000001|1|0.246878555|0.019334605|12.1160662|64.42171513|128.1960117|-0.033537774|-1.542737604|-33.71260536|-21.01650877|65.91404723|0.464597945|2576.1287230000003|1758.762093|-13.1700345|0.289292958|0.86775525|5678.167489|181.2859728|-605.8215871|29.5712685|12.29746712|1.0|1.0|1.0|1.0|2.74|0.26|-7.65|6.49|140.04|1.1|1.0|0.0|110.47|1.0|27.0|4.0|-6.39|0.0|3.6|0.000493|3.66e-05|0.0146|0.0|0.0|2.23e-08|-0.06065|4.78|3.5381|-1880.768349|666.67|1113.19|0.2011|350.43|560.67|0.7036600000000001|0.7036600000000001|-1880.538664|0.2011|-0.1483|-0.20895|0.0336943|-1880.599777|8.0862
1_a1 (SKF-104365)|0.0|0|0|0.0|0.0|1|0.626769342|0.011230812|-0.006055958|5.4161004020000005|1|-0.091086986|0.0|0.000663414|10.33812228|0.11172918|1|0.002250781|-0.123703409|-0.300426726|-0.505981356|1|-0.015406451|0.194988905|0.551667506|0|0.2405471019999999|0.0133681239999999|6.18316314|6.658828587|86.42113499|-0.029524467|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|0.416807085|1997.193006|1551.362941|-6.316296726|0.290255081|0.71469847|4225.4765640000005|134.2517831|-208.4377919|19.24066156|8.775956802|1.0|1.0|1.0|1.0|2.68|0.12|-6.0|3.93|56.01|2.52|0.0|0.0|81.72|1.0|21.0|3.0|-6.01|1.0|3.27|0.0472|9.65e-05|0.0287|0.0|0.0|9.93e-07|-0.03482|3.45|3.8901|-1279.084677|491.18|809.96|0.2178|318.72|358.09|0.70081|0.70081|-1278.971649|0.2178|-0.16142|-0.19624|0.02377006|-1279.017667|5.7959
LY580276_a4|0.0|0|0|0.0|0.0|1|1.344599701|-0.156842923|-0.001543874|5.4161004020000005|1|0.0295482979999999|0.0|0.010217376|10.94681614|0.011772853|1|0.009622161|-0.019747846|-0.042912895|-0.191806286|1|0.035666446|0.019144144|0.518109998|0|0.243350596|0.008729943|4.207217677|11.22286434|63.36073061|-0.028035586|-1.065352257|-13.31233017|-13.51117823|31.83019528|0.437093506|1948.220005|1511.5340210000002|-6.511436537000001|0.152153004|0.7764939829999999|4098.640927|73.32703409|-247.4345884|15.93586849|4.0060099860000005|1.0|1.0|1.0|1.0|3.04|0.22|-6.56|4.49|30.71|3.13|0.0|0.0|84.74|1.0|22.0|3.0|-5.71|1.0|3.69|0.0624|6.18e-05|0.0181|0.0|0.0|2.75e-07|-0.0225|3.64|4.4918|-959.4958788|519.23|865.23|0.1905|234.01|402.99|0.36903|0.68002|-959.356125|0.1842|-0.18746|-0.2099599999999999|0.023546627|-959.404416|6757.0
11_a1|0.0|1|0|3.3361517380000003|0.0|0|1.430935838|0.033732316|-0.018080197|5.351858133|1|0.08043435|0.0|-0.0127744789999999|10.94957487|-0.044235537|1|-0.009578125|-0.07452948|-0.117419838|-0.563650254|1|-0.069193862|-0.075188762|0.7846345840000001|0|0.2027328789999999|0.034974992|20.62225192|274.39137789999995|238.4902806|-0.048723884|-2.143850877|-45.88191258|-28.7289904|98.43720241|0.47723847|2697.640232|1885.148133|-16.93943154|0.248121855|0.912918113|5798.645137|146.29971719999998|-745.3349875|38.20963621|15.44994131|1.0|1.0|1.0|1.0|2.31|0.05|-7.47|4.28|97.33|1.95|1.0|0.0|105.71|1.0|29.0|6.0|-6.27|0.0|3.22|0.00327|2.17e-05|0.00838|0.0|0.0|3.35e-08|-0.06546|5.26|3.1924|-1312.462371|614.86|1036.18|0.5573|331.66|471.76|0.68162|0.69914|-1312.241032|0.3201|-0.12916|-0.19462|0.03413353|-1312.2963630000002|6.7696
5e_a40|0.0|0|0|0.0|0.0|1|0.604912776|-0.091305805|-0.004925115|6.167516491000001|0|-0.106497535|0.7768055559999999|0.009890343|10.31198323|0.029272031|2|0.008306061|0.005996234|0.010397494|-0.391074665|0|-0.402340487|0.0451110059999999|0.5087199929999999|1|0.0499188609999999|0.019851304|9.440323938|170.7311133|64.47400829|-0.035889706|-1.076691165|-17.38723451|-17.06741495|46.00255248|0.47779156|1986.384601|512.5703164|-8.116440327000001|0.177640532|0.914944155|4158.984115|84.47727896|-243.4932098|20.75420252|6.144645946|1.0|0.0|0.0|0.0|2.73|0.21|-4.65|4.3|75.5|2.37|1.0|1.0|79.16|2.0|20.0|3.0|-5.66|1.0|3.33|0.00505|5.56e-05|0.0169|0.0|0.0|2.23e-05|-0.07231|4.99|3.7138|-1637.197299|493.19|802.38|0.5262|333.85|390.33|0.69675|0.69675|-1637.115238|0.5262|-0.14786|-0.2201699999999999|0.01659566|-1637.162552|7.6021
3q_a32|0.0|1|1|3.4364803|0.0|0|0.609420748|-0.017280695|-0.008072705|5.733341277|0|0.02785755|2.120544848|0.000773658|10.31100266|-0.098400506|3|0.002487149|-0.167040501|-0.295228244|-0.5448044360000001|0|0.010109949|-0.1585635|0.716172604|1|0.34156046|0.018527744|11.43581616|41.73511731|92.62226328|-0.027989085|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|0.46136998|2649.276311|3335.898591|-10.6629646|0.365026099|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|13.90366881|1.0|0.0|1.0|1.0|3.34|0.3|-7.31|6.43|131.25|1.33|1.0|0.0|115.37|1.0|28.0|4.0|-6.35|0.0|3.86|0.000508|2.4100000000000003e-05|0.00992|0.0|0.0|4.88e-08|-0.04968|5.15|3.6236|-1920.066488|666.16|1136.46|0.2897|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|-0.15001|-0.19969|0.02381444|-1919.883144|7.5528
3_a20 (SB-525334)|0.0|1|0|3.502142227|-0.08980269|0|1.183765089|-0.048050965|-0.005492814|4.727387819|2|0.001821898|1.728260385|0.001924142|10.95053359|-0.119584218|1|0.0033523629999999|-0.169090412|-0.277724429|-0.500412918|2|0.087932573|-0.17447922|0.7835436240000001|1|0.246005838|0.0123308269999999|6.965173618|43.70154849|70.23182172|-0.029269046|-1.375645142|-19.50382741|-16.53287135|41.49386505|0.457398769|2243.481559|1782.992456|-9.33873414|0.215089498|0.8429740729999999|4905.195832|121.495147|-438.9205046|21.06338405|6.654190521|1.0|1.0|1.0|1.0|2.82|0.24|-8.39|5.2|67.35|1.69|1.0|0.0|104.59|1.0|26.0|4.0|-5.74|1.0|3.63|0.00489|1.88e-05|0.00647|0.0|0.0|4.07e-09|-0.0671399999999999|3.9|3.1728|-1086.585811|605.71|1030.31|367.0|248.86|498.74|0.49443|0.70168|-1086.329436|0.1171|-0.13417|-0.20131|0.02096048|-1086.383308|6.7905
14t_a23|0.0|0|1|0.0|0.0|2|1.197962538|0.04919958|-0.005383494|5.351858133|2|0.073534004|0.758345646|0.01269616|10.31321779|-0.093434862|2|0.01180744|-0.074441567|-0.136106024|-0.4515027279999999|2|0.113493155|-0.152771194|0.6906097959999999|1|0.361071229|0.017433037|11.36130649|36.6149406|51.51331913|-0.033286443|-1.6643221380000002|-23.52629623|-21.69314909|47.46057034|0.465981891|2878.4071670000003|2286.063655|-14.13766923|0.2000541589999999|0.872595673|6523.656379|130.3775455|-706.8834616|27.11827225|9.353660614|0.0|0.0|1.0|1.0|3.49|0.09|-7.78|3.88|105.02|3.24|2.0|1.0|125.25|1.0|31.0|4.0|-6.1|0.0|3.78|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|1.65e-08|-0.06666|3.79|3.2060000000000004|-1669.240512|692.08|1184.43|0.2061|311.09|534.86|0.5824199999999999|0.68886|-1668.980578|0.0003|-0.15625|-0.22291|0.02135191|-1669.040656|8.3979
8g_a8|0.0|1|0|3.073183107|0.0|1|1.39137364|-0.000475415|-0.014340328|5.4161004020000005|0|0.000966222|0.0|-0.009140059|10.94318883|-0.03728368|1|-0.007047583|0.0794962979999999|0.162134281|-0.508072694|0|0.121495775|-0.0571942009999999|0.656457444|0|0.298992226|0.031118325|19.06725815|171.26571059999998|285.5736014|-0.052430233|-2.464220973|-51.33906829|-32.12579035|102.8541256|0.479218966|2889.141422|2148.49832|-19.68456628|0.166939179|0.920192814|6581.432140999999|102.2893227|-925.1746152|38.56355928|10.80625499|0.0|0.0|1.0|0.0|2.96|0.04|-7.4|4.11|99.34|3.01|2.0|0.0|111.38|1.0|31.0|5.0|-6.34|0.0|3.5|0.00209|1.16e-05|0.00483|0.0|0.0|4.01e-08|-0.05849|7.17|3.7495|-1450.9549470000002|635.27|1083.78|0.3904|330.67|489.97|0.69221|0.69221|-1450.728709|0.3904|-0.15542|-0.21391|0.04147516|-1450.787398|5.3768
14e_a23|0.0|0|1|0.0|-4.45581912|2|1.197957573|0.059967018|-0.008865361|5.351858133|2|0.023369734|0.650989437|0.001027627|10.3132176|-0.009871698|2|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|2|0.133270225|-0.014216155|0.5415996160000001|1|0.267882223|0.018022127|12.5437807|48.244071000000005|51.92870134|-0.03935934|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|3255.313968|2428.874279|-19.06744972|0.203474128|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|12.49658915|0.0|0.0|1.0|1.0|3.62|0.09|-8.23|4.42|105.02|3.82|2.0|1.0|125.29|1.0|34.0|7.0|-6.06|0.0|4.5|0.000198|1.61e-06|0.000773|0.0|0.0|5.94e-09|-0.08122|4.2|3.7033|-1966.96594|706.39|1209.58|0.3178|334.8|571.39|0.63922|0.63922|-1966.720803|0.3178|-153.0|-0.2342199999999999|0.02250947|-1966.785007|8.5214
4k_a46|0.0|0|0|0.0|0.173180233|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|1|-0.104665424|0.0|0.006550513|10.94631314|-0.1032662209999999|1|0.006050983|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|-0.141706595|0.784722915|0|0.260665072|0.007038271|3.801175594|171.92614719999997|65.39662252|-0.0306644389999999|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|2104.876032|1912.936687|-8.94414722|0.126761926|0.7163519709999999|4685.0322320000005|68.46061366|-429.3190666|18.96506421|3.722397006000001|1.0|1.0|1.0|1.0|3.03|0.33|-6.61|4.26|50.94|2.84|1.0|0.0|100.96|1.0|25.0|3.0|-5.46|1.0|3.79|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|0.0|2.48e-07|-0.01712|4.52|4.4485|-1053.433249|582.84|1001.96|0.2259|228.63|500.36|0.39943|0.68553|-1053.196897|0.1505|-0.18542|-0.20254|0.03653474|-1053.249847|7.0969
14a_a22|0.0|0|0|0.0|0.0|1|1.4229176680000002|-0.136588366|-0.0050042229999999|4.727387819|2|0.021482585|1.614660505|0.005288335|10.9464374|-0.015194063|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|-0.09744639|-0.027029438|0.655865336|1|0.490491034|0.021268761|14.49148204|93.21042936|92.61079081|-0.031338217|-1.629587269|-28.88288575|-21.35231162|56.88212098|0.446584227|2885.858295|2169.870866|-14.54840956|0.299209593|0.8069597009999999|6348.976909|203.8666248|-756.5172972|30.46889826|14.81445329|1.0|1.0|1.0|1.0|2.86|0.08|-9.21|3.87|85.59|1.73|1.0|0.0|124.05|1.0|32.0|5.0|-6.61|0.0|3.19|0.00945|2.1e-05|0.00881|0.0|0.0|6.1e-10|-0.06145|4.98|3.5707|-1368.35698|695.62|1191.81|0.3051|244.77|534.87|0.45928|0.63156|-1368.075682|0.0578|-0.15029|-0.21174|0.03539365|-1368.13858|7.4202
6_a1|0.0|0|0|0.0|0.0|1|1.3488280769999998|-0.092471477|-0.005477033|5.4161004020000005|1|-0.114683042|0.0|0.005054086|10.95180041|-0.0538497079999999|1|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|1|0.13761072|-0.095907969|0.741035199|0|0.212044989|0.021009352|10.15161645|64.63457366|58.82435931|-0.0238222729999999|-0.929068634|-13.35477777|-11.51080589|37.79009463|0.4218263379999999|1956.144556|1383.161829|-5.56196523|0.423240564|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|12.20110458|1.0|1.0|1.0|1.0|2.54|0.22|-6.02|3.61|39.94|1.75|0.0|0.0|86.31|1.0|22.0|3.0|-6.21|1.0|2.82|221.0|0.00021|0.0613|0.0|0.0|9.51e-07|-0.02214|2.81|4.0635|-935.5024827|527.41|875.29|0.3399|305.12|405.23|0.69818|0.69818|-935.330989|0.3399|-0.16784|-0.1899799999999999|0.027384499|-935.378591|5.2924
12a_a40|0.0|0|0|0.0|0.0|1|0.604990853|0.021610099|-0.00431394|5.4161004020000005|0|0.17758258|0.8332127109999999|0.01039129|10.31197265|-0.226763788|2|0.007890601|0.018655637|0.031326603|-0.4764003679999999|0|0.023863832|-0.375724138|0.525051106|1|0.000279043|0.011766311|6.001293955|107.5277007|30.15370934|-0.033799|-1.047769006|-16.73754566|-17.23885621|38.81741016|0.476055146|2185.594734|600.1247016|-8.792513441|0.14863036|0.908597808|4873.458436|75.8074911|-272.5679167|20.24838026|5.487955617999999|1.0|0.0|0.0|0.0|3.39|0.0|-7.21|5.33|58.43|4.34|1.0|0.0|91.76|1.0|22.0|2.0|-4.56|1.0|4.78|0.000134|1.13e-06|0.00039|0.0|1.0|6.15e-08|-0.08015|5.01|3.0966|-2097.826771|530.55|875.15|0.3701|400.39|429.21|0.6998800000000001|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|-0.2091|0.0104658999999999|-2097.779499|5.7501
13a_a6|0.0|1|0|3.417162147|0.0|0|1.430639975|-0.042110772|-0.01115741|5.351858133|1|0.031837397|0.0|-0.00460563|10.95129557|-0.0525259259999999|1|-0.00194781|-0.10896749|-0.180339002|-0.488098052|1|0.090839165|-0.091892803|0.8013954109999999|0|0.22670695|0.031866842|20.83876732|154.9639272|147.4582473|-0.040840697|-2.042034827|-40.23198232|-26.70706346|82.36189896|0.467070451|2820.31296|2626.396685|-17.46461983|0.240087608|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|13.18415753|1.0|1.0|1.0|1.0|3.2|0.12|-9.01|4.98|95.85|1.29|2.0|0.0|116.79|1.0|31.0|5.0|-6.1|0.0|3.52|0.0012699999999999|1.02e-05|0.00417|0.0|0.0|9.77e-10|-0.05018|4.04|3651.0|-1350.085889|695.29|1166.79|0.5352|206.87|571.9|0.4816|0.70072|-1349.834826|0.2697|-0.14969|-0.19987|0.02818646|-1349.895534|7.3372
IN1166_a11|0.0|1|0|3.433539068|0.0|0|1.429020445|-0.089778965|-0.006882528|4.727387819|2|0.018376555|1.643912856|-0.003356527|10.95053349|-0.037793156|1|-0.001446486|-0.126749697|-0.223618825|-0.462344944|2|0.102257199|-0.067328767|0.790249345|1|0.551933595|0.0200246639999999|13.82641888|112.0066065|94.40543077|-0.031642539|-1.6137695069999998|-35.26269962|-21.84820685|64.89703387|0.463497159|2865.055175|2953.475057|-15.08551944|0.305697179|0.8639230290000001|6310.825439|211.0745642|-769.3614916|31.46783535|14.86669859|1.0|1.0|1.0|1.0|2.79|0.08|-10.18|5.01|103.17|0.92|1.0|0.0|123.82|0.0|32.0|5.0|-6.52|0.0|3.31|0.00323|1.65e-05|0.00688|0.0|0.0|6.59e-11|-0.07275|3.36|3.2827|-1347.298558|704.48|1198.36|0.3425|248.68|554.63|0.4358399999999999|0.6998300000000001|-1347.012407|0.1239|-0.13823|-0.21098|0.04189898|-1347.073528|7.9318
22_a4|0.0|0|0|0.0|0.0|1|1.399866564|-0.043165663|-0.006436201|5.4161004020000005|1|0.004808337|0.0|0.004765062|10.94586213|-0.023072107|1|0.004237768|0.021636871|0.034720243|-0.3877007|1|0.086940934|-0.037423832|0.755510052|0|0.242642229|0.010702353|5.1432274630000006|162.9809584|66.70156956|-0.036468635|-1.349339509|-21.92150631|-17.52572365|50.75888571|0.4359219589999999|1950.173729|1477.437886|-8.422332951|0.155532959|0.772804341|4074.564287|74.7444381|-311.62631919999995|20.75359108|5.428686137000001|1.0|1.0|1.0|0.0|2.2|0.11|-5.24|3.19|50.94|2.09|0.0|0.0|87.12|2.0|22.0|3.0|-5.91|1.0|2.81|0.0497|0.000104|0.0301|0.0|0.0|5.77e-06|-0.03046|3.38|4.0537|-934.2706743999998|519.39|860.77|0.1675|277.43|400.29|628.0|0.65771|-934.12356|0.1293|-0.16754|-198.0|0.030263407|-934.171365|7.3279
8_a47|0.0|0|0|0.0|0.0|0|1.24688044|0.003732288|-0.007835945|5.476463552|2|-0.087101663|1.335354131|-0.008756|10.93671024|-0.14203855|0|-0.007648516|-0.00158075|-0.003223628|-0.4497577479999999|2|-0.035681436|-0.223459904|0.659210804|1|0.517797505|0.008687692|5.043798869|90.32612351|87.2263982|-0.035797309|-1.646676195|-25.60148752|-20.78278301|49.14108595|0.414302597|2621.772106|2217.264922|-12.06582525|0.180297967|0.707366287|6219.278078|104.6752861|-555.0279614|25.35407034|7.509972037000001|1.0|1.0|1.0|1.0|3.21|0.13|-9.25|5.67|58.04|3.9|2.0|0.0|113.97|1.0|29.0|4.0|-4.79|0.0|5.03|0.000104|6.490000000000001e-07|0.000263|0.0|0.0|5.62e-10|-0.05495|4.91|3.6696|-1686.068471|621.06|1071.62|0.2249|337.87|433.38|0.6877800000000001|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|-0.2085199999999999|0.03283575|-1685.908004|7.3
13b_a6|0.0|1|0|3.423777636|0.0|0|1.430640379|-0.0411179|-0.011206134|5.351858133|1|0.060593678|0.0|-0.00460563|10.95129557|-0.064811009|1|-0.00194781|-0.10896749|-0.180339002|-0.490758329|1|-0.029988734|-0.11338525|0.8013954109999999|0|0.202093555|0.032036214|21.00828557|154.7847961|147.0772097|-0.0406496879999999|-2.032484418|-40.04664055|-26.65671602|82.07670290000002|0.408780634|2821.72831|2587.000662|-17.48058934|0.2427663219999999|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|13.35319491|1.0|1.0|1.0|1.0|2.85|0.12|-9.01|4.98|95.85|1.29|2.0|0.0|116.79|1.0|31.0|5.0|-6.1|0.0|3.45|0.0012699999999999|1.02e-05|0.00417|0.0|0.0|9.77e-10|-0.0525799999999999|4.04|3.6322|-1350.0903970000002|694.33|1167.21|0.7846|255.67|574.07|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|-0.20156|0.02920955|-1349.898848|6.7595
21_a47|0.0|0|1|0.0|0.0|1|1.408713027|0.072733799|-0.010650348|4.727387819|2|-0.034419528|1.028199909|-0.006808306|10.95058272|0.057225853|1|-0.004332497|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|-0.080213904|0.0927058819999999|0.591185263|1|0.3188717339999999|0.022739546|12.83540744|34.75044485|166.049938|-0.033866638|-1.5239986980000002|-26.32173133|-19.11612865|59.46768095|0.463113582|2691.697803|1402.202743|-10.79015808|0.355154704|0.862591353|6103.311635|200.4681737|-485.55711339999993|29.64451905|16.33715751|0.0|1.0|1.0|1.0|3.32|0.1|-7.7|2.94|84.73|2.97|1.0|0.0|104.49|1.0|29.0|6.0|-6.58|0.0|3.43|0.0142|4.84e-05|0.0191|0.0|0.0|1.98e-08|-0.06339|4.43|3917.0|-1375.061089|583.37|1014.33|0.2249|316.53|441.93|0.68296|0.68296|-1374.858663|0.2249|-0.16158|-0.2249699999999999|0.03299607|-1374.914223|8.3
2_a27|0.0|0|0|0.0|0.0|2|1.402655014|0.09890645|-0.0065894809999999|4.59511985|2|-0.196529806|1.267636369|0.009338889|10.93783218|0.017751479|1|0.00988756|-0.21066171|-0.361571905|-0.475677812|2|0.137868605|0.027777778|0.60904903|1|0.408120957|0.019809599|9.972342226|9.194894069|77.08713259|-0.029261411|-1.141195033|-14.81116546|-14.73047548|39.39404027|0.4424192289999999|2210.487938|1270.627585|-7.415462877|0.331537817|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|11.39718489|0.0|0.0|0.0|1.0|3.06|0.11|-5.84|2.43|65.6|2.42|0.0|0.0|92.58|2.0|24.0|4.0|-6.69|1.0|2.52|204.0|0.0002009999999999|0.0638|0.0|0.0|1.45e-06|-0.04933|4.32|4.1624|-1043.821085|538.57|906.48|0.3217|297.87|420.7|0.55857|0.55857|-1043.665151|0.3217|-0.16769|-0.21702|0.02268519|-1043.715364|7.8861
4f_a46|0.0|0|0|0.0|0.2096617139999999|1|1.134637108|-0.2265364489999999|-0.001035775|5.587248657999999|2|-0.099507167|0.0|0.012332859|10.96352592|-0.115631645|1|0.011806162|-0.079238184|-0.123416853|-0.150189733|2|-0.2076648489999999|-0.1697014539999999|0.69830739|0|0.296072934|0.008734825|4.738551282|7.730129301|35.27635517|-0.022035297|-1.079729539|-16.43243843|-11.95391778|35.0293449|0.424708366|2103.214727|1563.375755|-6.484875252999999|0.240157725|0.7382488140000001|4661.569032|130.2830519|-317.7588874|15.73210412|5.6100342670000005|1.0|1.0|1.0|1.0|3.16|0.38|-7.21|4.56|43.6|2.58|1.0|0.0|101.54|1.0|25.0|3.0|-5.65|1.0|3.76|0.0139|2.62e-05|0.00872|0.0|0.0|6.12e-08|-0.02947|3.87|4548.0|-1033.550809|591.51|1020.33|0.1719|272.61|493.53|0.69208|0.69208|-1033.315821|0.1719|-0.19079|-0.2202599999999999|0.02238723|-1033.36869|6.7375
12i _a30|0.0|0|0|0.0|0.0|0|0.604984133|0.04580336|-0.00691453|5.351858133|2|-0.0982344169999999|0.0|0.00372838|10.31162888|-0.072247675|1|0.003603419|-0.051371057|-0.090173435|-0.469854551|1|-0.029080032|-0.1240820219999999|0.7463962120000001|0|0.356921662|0.015808432|10.32233418|84.78576301|102.235113|-0.037414255|-1.833298476|-32.64875738|-24.43015511|60.32320054|0.479900127|2860.704198|2280.31966|-15.95200773|0.193700903|0.92270764|6362.153853|126.4796844|-781.648379|30.29912252|9.585980094|1.0|0.0|1.0|0.0|0.0|0.14|-7.22|4.47|81.65|3.31|2.0|0.0|132.29|1.0|30.0|4.0|-5.75|0.0|3.11|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|6.03e-08|-0.05465|4.45|3.5242|-2035.373964|691.59|1167.27|0.2384|246.2|542.74|0.43157|0.68497|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|-2035.203042|7.8013
