molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
11d_a31|0.0|1|0|0|0.0|0.610136352|0.0|0.064475882|-0.017317263|-0.116385886|0|0.0388738739999999|0.016799834|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|2|-0.006496772|-0.153894316|-0.574318121|0.819298311|0.822077662|-0.057505249|-0.13169885|0.78396996|0|0.585212816|-0.134031221|-0.134048091|0.034417775|-82.05480081|21.07078977|0.414787184|253.9354598|0.6817705409999999|-1.87667327|98.8237718|0.4816588089999999|2532.447962|358.2711594|-1148.911798|2039.207676|-15.29068277|7.885647873|15.21323794|5420.356537|-703.3714074|36.63453013|-222.5622569|505.4234462|1.0|1.0|1.0|2.0|2.83|0.32|16.0|4.03|125.57|102.13|0.0|1.0|7.0|27.0|6.0|-6.4|385.44|0.0|0.0|3.34|-4.2|3.33e-06|0.00128|6.26e-05|0.0|0.0|5.83e-07|3.8009|4.87|3.8009|-1598.671315|650.64|1077.69|0.2642|326.2|-1598.4848980000002|0.2642|-0.15822|3.1919|0.04390452|-1598.546288|7.5229|7.5229
3f_a32|0.0|1|1|1|0.0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0|0.042380952|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|0.002565215|-0.133675401|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.011897886|-41.40131823|6.707989266|0.125973316|71.02334697|0.78919828|-1.265867765|61.47296003|0.435176082|2273.466801|492.7734095|-713.6921402|2130.756016|-9.580412233|6.153728636|10.89495051|4993.667711|-402.3773138|21.53155987|-326.0981041|475.3634141|1.0|1.0|1.0|1.0|3.31|0.28|19.0|5.63|110.94|102.66|0.0|1.0|4.0|24.0|3.0|-5.03|354.49|0.0|0.0|4.63|-5.4|1.28e-07|4.53e-05|3.96e-06|0.0|0.0|4.89e-08|3.5569|3.92|3.5569|-1712.034952|604.9|1006.92|293.0|348.58|-1711.863611|293.0|-0.1474599999999999|3.4678|0.02606687|-1711.9193289999998|8.0458|8.0458
12z_a30|0.0|0|0|0|0.0|0.604983642|0.0|-0.1155022219999999|-0.008819424|-0.026703371|2|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|0.018796341|10.31162784|1|0.005111479|-0.207153446|-0.39205163|0.8397577820000001|0.809127478|-0.02232319|-0.077335468|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.030875938|-49.68145417|21.47520633|0.167079923|116.2094523|0.630839856|-1.939984979|95.20867045|0.48740649|3112.622632|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|8.071510779|15.74641625|7074.004131999999|-938.4966892|37.52507564|-182.00664430000003|792.3440337000001|1.0|1.0|1.0|1.0|0.0|0.21|17.0|2.63|100.11|140.26|0.0|1.0|7.0|33.0|6.0|-6.39|458.54|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.0|0.0|1.47e-07|4.8063|3.34|3.4438|-1804.785911|739.33|1266.9|0.1855|257.96|-1804.51674|0.1441|-146.0|7.0446|0.02895763|-1804.581882|7.3615|7.3615
13a_a30|0.0|0|0|0|0.0|0.604984129|0.0|0.113424769|-0.011002918|-0.118776867|2|0.042560386|-0.036541822|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|-0.002215642|0.006103754|-0.5640209589999999|0.841060094|0.8303425640000001|0.019603815|-0.058608635|0.802578397|0|0.6963945559999999|-0.109682335|-0.113507021|0.01856512|-74.02777574|12.53013554|0.303605444|204.9120824|0.799862466|-2.27014041|88.22659517|0.4661332179999999|3002.811441|470.0167988|-1532.183327|2520.165025|-19.5115996|8.066980235|15.1104742|6675.344631|-1034.114779|36.14261279|-404.771677|713.7769663|1.0|0.0|1.0|2.0|0.0|0.13|17.0|1.72|124.74|135.37|0.0|1.0|6.0|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0|0.0|6.520000000000001e-07|5.0535|4.54|3.5288|-1744.4457100000002|721.66|1211.54|0.1788|245.34|-1744.217986|0.1603|-0.14953|0.7158|0.04590378|-1744.281248|7.8665|7.8665
3t_a32|0.0|1|1|1|0.0|0.609420752|0.0|0.028840888|-0.006089333|-0.0338714389999999|0|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|0.00139283|-0.122301673|-0.496165036|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.687253845|1|0.828676243|-0.080203824|-0.0974995|0.014242899|-50.65701113|8.995863948|0.171323757|108.2086749|0.684474482|-1.267493496|72.43498782|0.481726305|2530.60497|523.3947687|-800.5532571|2241.507646|-10.75813179|8.107111779|15.64252992|5525.861115|-505.632194|24.88485469|-233.0294362|582.0730423|1.0|1.0|1.0|1.0|3.41|0.3|19.0|5.42|128.01|112.48|0.0|1.0|7.0|27.0|4.0|-5.81|396.53|0.0|0.0|4.46|-4.93|3.28e-07|0.00013|1.16e-05|0.0|0.0|9.86e-09|3.5487|5.5|3.5487|-1864.678788|677.16|1129.24|0.2906|349.38|-1864.472646|0.2906|-0.14739|1.2641|0.03020622|-1864.534478|8.0458|8.0458
9d_a31|0.0|1|0|0|0.0|0.61013528|0.0|0.036844743|-0.012442213|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|2|0.000127275|-0.214049412|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|-0.0375445629999999|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.029032453|-66.96024848|19.79432796|0.305664196|208.401866|0.6636195229999999|-1.793772606|97.84665015|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|-15.732784099999998|9.436176796|17.39409698|5748.743284|-833.8375571|34.77197803|-223.1115993|647.1500428999999|1.0|1.0|1.0|2.0|3.35|0.38|16.0|4.09|117.37|112.97|0.0|1.0|9.0|29.0|5.0|-6.36|412.51|0.0|0.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0|0.0|2.3500000000000002e-08|3.8478|5.0|3.8478|-1657.428165|727.27|1202.79|0.2611|322.22|-1657.1791449999998|0.2611|-0.15969|2.6311|0.04331056|-1657.245966|6.2218|6.2218
7h_a8|0.0|1|0|0|0.0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|-0.073219554|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|1|0.00084936|0.141285105|-0.382578949|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.507325475|0|0.771011027|-0.093181899|-0.0934764819999999|0.011647275|-53.71230941|6.71377223|0.228988973|131.9948047|0.892830345|-1.6825766830000002|58.94376531|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|7.589672923999999|13.42380338|5657.402114|-559.0612661|26.49502512|-452.8739011|446.5544107|1.0|1.0|0.0|1.0|3.2|0.0|23.0|5.49|61.58|101.89|0.0|1.0|3.0|28.0|4.0|-5.27|373.35|0.0|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|0.0|1.0|3.5e-09|3.9282|6.81|3.9282|-1285.151298|593.53|999.62|0.3885|315.62|-1285.017252|0.3885|-0.16076|7.0847|0.03092828|-1285.0707960000002|4.9788|4.9788
16f_a32|0.0|1|1|1|0.0|0.609420741|0.0|0.1767304639999999|-0.014558301|-0.054907428|0|0.039958333|0.008658653|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|-0.001202032|-0.211019184|-0.697693907|0.801401734|0.852938445|0.085125293|-0.000510986|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|0.024434011|-56.53102601|16.90955989|0.192724521|133.3750236|0.69473708|-1.778433296|92.82839829|0.384656622|2772.212354|558.6750754999999|-1230.764939|3414.006186|-17.03501995|8.79158776|14.28728752|6235.040893|-851.7509977|35.43109972|-269.5356315|636.0251562999999|1.0|1.0|1.0|2.0|3.4|0.3|19.0|4.99|149.27|116.75|1.0|1.0|9.0|29.0|5.0|-5.99|427.54|1.0|0.0|4.05|-4.97|1.12e-07|4.79e-05|1.07e-05|0.0|0.0|1.7e-08|3.6272|4.99|3.6272|-1995.278839|722.06|1191.55|0.2931|341.82|-1995.054457|0.2931|-0.15003|3.6641|0.02889673|-1995.117771|8041.0|8041.0
16b_a23|0.0|0|1|1|0.0|1.197960988|3.418247774|0.031073244|-0.005139233|-0.013240238|3|0.037664609|0.054655144|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|10.31321583|2|0.011266252|-0.224300431|-0.401493392|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.711576167|1|0.928579764|-0.050637391|-0.07920267|0.018614978|-37.52431601|13.79443768|0.071420236|52.92522904|0.738977|-1.821661419|72.31582904|0.4870072789999999|3370.826124|688.1144512|-1349.923395|2256.698672|-17.24735864|9.472884487|18.46592377|7575.784511|-1000.346801|31.49562341|-354.1828792|896.9989312000001|1.0|1.0|1.0|1.0|0.0|0.07|26.0|4.1|108.26|146.03|0.0|1.0|6.0|36.0|4.0|-6.3|489.57|0.0|0.0|2.9|-5.67|6.41e-07|0.000314|2.16e-06|0.0|0.0|4.6200000000000003e-08|1.6041|4.24|1.6041|-1877.615701|772.84|1340.35|0.3456|772.92|-1877.270284|0.3456|-0.13741|9.2317|0.03978022|-1877.335869|7.0191|7.0191
9b_a31|0.0|1|0|0|0.0|0.610136326|0.0|0.010411229|-0.0141390689999999|-0.070525429|0|0.03995614|-0.045938305|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|-0.001981487|-0.2345186269999999|-0.554573699|0.811212624|0.852813666|0.01752821|-0.154083843|0.77051712|0|0.669120552|-0.103937658|-0.131125311|0.034595809|-63.73317225|21.21368453|0.330879448|202.8908225|0.689175183|-1.835754351|95.78862992|0.469546953|2534.356888|410.2957125|-1125.659849|1711.969694|-14.68594601|8.097516252|15.2652837|5524.468603|-690.2394625|34.75199071|-231.99935|524.0230338|1.0|1.0|1.0|2.0|2.76|0.32|16.0|3.5|117.37|103.36|0.0|1.0|7.0|27.0|5.0|-6.77|384.45|0.0|0.0|3.0|-3.86|1.76e-05|0.00675|0.000137|0.0|0.0|1.44e-07|5.5119|4.69|3.8435|-1578.801576|663.06|1091.21|0.2732|224.94|-1578.604164|0.2627|-0.15907|5.2851|0.03769117|-1578.665571|7.2007|7.2007
21_a34|0.0|0|0|0|0.0|1.425532331|1.88614418|0.026135784|-0.012535886|-0.091664226|1|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|0.00130996|-0.407759867|-0.514364527|0.702772307|0.740092842|0.116926272|-0.015568862|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.034163186|-63.96857813|22.9240533|0.323609157|217.1470086|0.728260094|-2.120218984|95.12565978|0.4688149339999999|3115.110331|453.8692584|-1422.701428|2429.6035|-18.7187412|7.253455092999999|13.65523159|7048.305909000001|-954.6558014|38.30514214|-306.332473|659.7484451|0.0|1.0|1.0|0.0|3.52|0.12|23.0|3.23|86.55|122.59|0.0|1.0|4.0|33.0|6.0|-6.83|438.43|0.0|0.0|3.03|-4.71|3.14e-05|0.0138|1.94e-05|0.0|0.0|2.07e-08|4.3011|7.78|3091.0|-1483.305698|698.17|1182.6|0.2174|288.26|-1483.057743|0.0002|-0.13338|5.3432|0.03023936|-1483.12009|5.4737|5.4737
12t_a36|0.0|1|0|0|0.0|1.297042607|0.0|-0.058770337|-0.00673635|-0.034194893|2|0.041767677|0.035510516|0.0|-0.404180985|0.003676818|-0.030990165|10.95395385|1|0.0045625|-0.169994208|-0.436022708|0.902377067|0.829598864|-0.009662203|-0.050788309|0.857993338|0|0.8337556420000001|-0.0735262|-0.100615514|0.017627553|-48.97252784|11.7409283|0.166244358|110.727965|0.78316808|-2.012310282|77.32343502|0.48189543|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|7.960344391|15.36435856|5936.009091|-892.7209991000001|30.56063281|-377.2113003|729.1873176|1.0|0.0|1.0|2.0|0.0|0.21|17.0|2.45|69.2|133.52|0.0|1.0|6.0|31.0|4.0|-6.33|409.49|0.0|1.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0|0.0|4.38e-08|3.8844|3.87|3.6694|-1311.552739|713.6|1208.04|0.4297|319.18|-1311.287803|0.0155|-0.15088|5.9081|0.03230976|-1311.349439|8.0969|8.0969
12p_a36|0.0|1|0|0|0.0|1.297044387|0.0|-0.0494658159999999|-0.008017607|-0.084341564|2|0.042804233|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|1|-0.000673716|-0.217394466|-0.440709431|0.724208473|0.828371596|-0.035871448|-0.074349074|0.698414933|0|0.748438833|-0.082569108|-0.108380023|0.020202133|-51.98017377|12.71795723|0.251561167|158.3666517|0.759126153|-1.950840419|80.40682298|0.475504684|2774.926334|471.1687161|-1228.123041|2308.958924|-15.4629378|7.546742977|14.3885803|5922.775161|-773.1468902|32.35623052|-326.2581567|595.8790650000001|1.0|0.0|1.0|2.0|0.0|0.14|17.0|2.44|69.2|123.71|0.0|1.0|5.0|30.0|5.0|-6.76|399.42|0.0|1.0|2.15|-4.16|0.000129|0.0515|6.96e-05|0.0|0.0|1.4e-07|5.3413|3.41|3.8372|-1332.148901|660.71|1113.05|0.3015|232.12|-1331.947748|0.1841|-0.15608|4.8805|0.03396697|-1332.006106|8.0458|8.0458
3e_a32|0.0|1|1|1|0.0|0.609420788|0.0|0.015619823|-0.006553709|-0.058503168|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.061561535|-0.12378337|0.77923808|1|0.8681696109999999|-0.073411249|-0.100056595|0.0124235339999999|-39.56206964|6.69516884|0.131830389|71.04473954|0.7752553659999999|-1.200679139|60.86894767|0.4513338939999999|2212.661182|467.865447|-647.0582188|1732.3689949999998|-8.941186293|5.863649531|10.68709999|4827.877259000001|-348.70626539999995|21.40099522|-296.6758413|421.3548777|1.0|1.0|1.0|1.0|3.04|0.24|19.0|5.24|110.94|97.86|0.0|1.0|3.0|23.0|3.0|-5.2|340.47|0.0|0.0|4.3|-5.18|3.02e-07|0.000103|6.6e-06|0.0|0.0|1.2099999999999998e-07|3.5589|3.52|3.5589|-1672.722302|578.77|956.67|0.2914|348.38|-1672.576776|0.2914|-0.14754|3.4537|0.02588637|-1672.62984|8.0862|8.0862
11c_a5|0.0|1|0|0|0.0|1.427567332|0.0|-0.2117133739999999|-0.004590583|-0.050049777|2|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|1|0.005383056|-0.018887528|-0.269653478|0.679183645|0.8020105409999999|0.030085871|-0.044126759|0.658307423|0|0.80472351|-0.078909483|-0.0873419269999999|0.01785211|-47.99592739|10.85837291|0.19527649|118.7750305|0.707039635|-1.484812761|66.02857181|0.448016491|2497.685314|489.4652669|-903.1229552|926.234805|-11.94164728|8.88462927|16.09582374|5202.741647999999|-549.3157749|27.76804404|-251.8596984|523.8031619|1.0|1.0|1.0|1.0|2.14|0.09|23.0|4.17|80.76|106.79|0.0|1.0|6.0|28.0|5.0|-6.59|370.4|0.0|0.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|0.0|0.0|3.4000000000000003e-09|4.5035|4.53|4.2087|-1218.454079|636.14|1071.71|0.5327|275.3|-1218.278135|0.2186|-0.1713299999999999|2.5278|0.03798847|-1218.336116|7.6021|7.6021
12v_a36|0.0|1|0|0|0.0|1.297043692|0.0|-0.077763989|-0.008411281|-0.04314418|2|0.041767677|0.073329354|0.0|-0.487854327|0.00127667|-0.086194201|10.96020642|1|0.003077071|-0.239932418|-0.401336708|0.8913597320000001|0.828393514|0.024751559|-0.041914045|0.84179881|0|0.802291339|-0.078158778|-0.105200486|0.027145269|-51.4172081|17.85767346|0.197708661|130.0637965|0.6276553979999999|-1.788408258|88.07013157|0.461799225|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|8.456596706000001|15.71271745|6065.593390999999|-773.9771341000001|34.71221847|-167.9576969|679.7230552999999|1.0|0.0|1.0|2.0|0.0|0.17|17.0|1.89|78.43|130.24|0.0|1.0|6.0|31.0|5.0|-6.93|411.46|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|0.0|0.0|2.03e-07|3.8847|2.65|3.7035|-1347.442792|671.56|1150.38|0.4247|319.16|-1347.2000369999998|0.0223|-0.15185|6.1869|0.03275089|-1347.260743|7.8539|7.8539
12r_a30|0.0|0|0|0|0.0|0.604984545|0.0|-0.015167821|-0.007553813|-0.093024002|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|-0.001131023|-0.145315868|-0.44083509|0.609043558|0.83236194|-0.007140234|-0.105767484|0.591758164|0|0.72072745|-0.090229387|-0.109990462|0.019137908|-58.32042638|12.36992712|0.27927255|180.5098625|0.790065337|-1.979828309|82.06195604|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|7.467190577999999|13.94386247|6735.090739|-827.1283373|33.05530181|-374.9717191|616.2856203|1.0|1.0|1.0|1.0|0.0|0.14|17.0|3.74|81.65|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|434.46|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.0|0.0|6.900000000000002e-08|5067.0|4.32|3.5111|-1774.2026670000002|679.64|1141.54|0.1908|244.69|-1774.009422|0.1522|-0.14894|5.2021|0.03388131|-1774.070699|7.5317|7.5317
12bi_a36|0.0|1|0|0|0.0|1.297042566|0.0|-0.088734077|-0.00902707|-0.043740597|2|0.043854875|0.03474497|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|0.002872872|-0.289604649|-0.37220074|0.884226781|0.812921349|0.0997949019999999|0.071329141|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.034602166|-57.89562053|24.16125901|0.214998882|150.12481100000002|0.4996603229999999|-1.614200516|101.3899049|0.461975362|3044.149713|548.1337538|-1127.129336|2660.0547690000003|-13.56944331|8.454426643|15.71382803|6572.410403|-787.0277122|38.89295091|0.474365004|766.4854363|1.0|0.0|1.0|2.0|0.0|0.21|17.0|1.9|87.66|136.74|0.0|1.0|7.0|33.0|6.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|0.0|0.0|1.6100000000000005e-07|3.8855|2.68|3.6851|-1461.966152|742.94|1256.37|0.4214|319.1|-1461.69263|0.0252|-0.15078|7.0514|0.0318395999999999|-1461.75632|7.8539|7.8539
16_a47|0.0|1|1|1|0.0|1.417579067|0.0|-0.134455235|-0.0056780519999999|-0.1246612469999999|2|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|1|-0.004153659|-0.0574194159999999|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.081171071|0.57616624|1|0.691860453|-0.093207587|-0.092995116|0.0186711289999999|-48.30620628|9.676588112|0.308139547|159.6978638|0.697929921|-1.301931629|60.36423869|0.473257697|2315.178558|358.566882|-674.7452647999999|833.8646097|-9.202544293|6.855429069|13.01476838|4952.972679|-349.69668310000003|25.44160067|-205.1602001|357.35851410000004|1.0|0.0|1.0|2.0|1.95|0.06|21.0|5.19|66.49|91.55|0.0|1.0|3.0|25.0|5.0|-6.04|337.33|0.0|0.0|3.52|-4.42|4.56e-05|0.0154|3.84e-05|0.0|0.0|6.8099999999999994e-09|4.4393|2.95|4.0806|-1167.0124560000002|534.69|894.43|0.3182|279.29|-1166.901251|0.0909|-0.16851|2.3795|0.03384512|-1166.951551|9.0|9.0
15d_a10|0.0|0|0|0|0.0|1.343850133|2.147544195|-0.233802395|-0.002831383|0.0370874879999999|3|0.031742919|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|1|0.011249462|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.02281891|-38.80896881|15.37766538|0.12390229|83.49776405|0.471900166|-1.129795872|66.95020436|0.473858537|2967.522813|590.402322|-761.3695352999999|2036.192049|-8.551449923|8.429169102000001|16.02072769|6511.656447|-513.0869954|26.89020509|37.87296065|825.4425942|0.0|1.0|1.0|0.0|4.01|0.35|21.0|3.44|65.3|131.43|0.0|1.0|6.0|33.0|6.0|-7.04|441.52|0.0|1.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|0.0|0.0|1.5e-08|5.6004|2.05|3.8591|-1431.051425|737.09|1266.87|312.0|221.39|-1430.733658|0.0856|-0.15916|3.3831|-0.23696253|-1430.795367|7.1612|7.1612
21_a10|0.0|0|0|0|0.0|1.343837211|2.093218896|0.036507898|-0.009308076|-0.085463279|2|0.035818182|-0.032405474|1.817620533|-0.549176498|0.001533145|-0.023060773|10.92966143|1|0.002099681|-0.03765494|-0.4636733179999999|0.7135035209999999|0.7620337359999999|0.057775125|-0.005970601|0.68876002|1|0.7747854129999999|-0.091053776|-0.084654798|0.018892889|-64.32920271|13.34776629|0.225214587|159.11338909999998|0.704106635|-1.777750751|75.80259699|0.391384102|3104.255496|547.3834282|-1255.975247|2701.142106|-16.4322688|8.388036625|13.78215169|7048.414464|-887.342515|33.03306591|-288.401376|746.5727327999999|1.0|1.0|1.0|1.0|3.17|0.11|27.0|5.6|90.13|128.59|0.0|1.0|5.0|34.0|6.0|-6.07|448.47|0.0|0.0|4.04|-5.51|1.69e-06|0.0007599999999999|3.12e-06|0.0|0.0|1.94e-09|5.9596|5.57|3.8599|-1485.461532|716.1|1225.01|0.2574|208.04|-1485.216871|0.1489|-0.16178|1.5138|0.03802869|-1485.278495|5.3188|5.3188
12bc_a36|0.0|1|0|0|0.0|1.284647662|0.0|-0.058020733|-0.007661816|-0.042515909|2|0.04625323|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|10.95883416|1|-0.00097037|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|0.006621918|-0.045186455|0.771220556|0|0.834305498|-0.077192869|-0.107107992|0.01824287|-51.87437401|12.2593899|0.165694502|111.3483497|0.77146807|-1.927943855|83.97121855|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|-17.41308622|8.273766079|15.54183457|6587.689277|-870.6543108999999|33.5878425|-364.8584744|661.6709012|1.0|1.0|1.0|2.0|0.0|0.14|17.0|3.19|69.2|133.77|0.0|1.0|5.0|31.0|4.0|-6.26|450.32|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.0|0.0|1.74e-08|5.2189|4.42|3.8696|-2152.100551|705.12|1188.37|0.7456|237.57|-2151.9100780000003|0.3478|-0.15671|6.5854|0.03419831|-2151.971485|8.0969|8.0969
34_a47|0.0|0|1|1|0.0|1.40499556|1.883479676|-0.210257395|-0.004157676|-0.064842466|3|0.03522792|-0.094313757|1.741433543|-0.191253079|0.003530307|-0.043634386|10.98214103|1|0.0047106|-0.317014709|-0.2829549719999999|0.62974551|0.833786184|0.046668352|0.128336294|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|0.019723558|-34.3104683|10.92238452|0.1739443389999999|96.32577107|0.653993216|-1.261976347|62.66739933|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|-9.000096143|7.066583143|12.96364153|5105.274301|-387.0041342|24.85087647|-170.55473480000003|439.9906467|1.0|1.0|1.0|1.0|3.0|0.16|21.0|4.52|68.52|99.09|0.0|1.0|4.0|26.0|5.0|-6.66|348.38|0.0|1.0|3.02|-3.9|0.000267|0.0929|0.000125|0.0|0.0|3.36e-08|4.2077|2.41|3.8892|-1162.450678|585.79|980.02|0.2309|294.66|-1162.283641|0.1718|-0.16086|4.4605|0.03084502|-1162.33788|8.7|8.7
10_a27|0.0|0|0|0|0.0|1.400533489|3.383341915|0.122016352|-0.006285923|-0.044164147|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|0.034318674|10.93783185|1|0.010329671|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|-0.001453596|0.614205449|1|0.8526621529999999|-0.061299064|-0.087022238|0.017676458|-32.5969511|9.399794974|0.147337847|78.34972221|0.7453606909999999|-1.305333567|55.05868025|0.477162521|2270.538352|453.4194305|-694.1361252|943.2258247|-8.788575695|6.761146212000001|12.9316403|4894.8090170000005|-369.1201792|22.1732254|-260.9504933|424.8821143|1.0|1.0|0.0|0.0|3.15|0.16|21.0|2.97|65.6|97.39|0.0|1.0|3.0|25.0|4.0|-6.51|331.37|0.0|1.0|2.74|-3.92|0.000266|0.0882|0.0001189999999999|0.0|0.0|5.81e-07|4.1495|4.66|4.1495|-1083.1151289999998|573.31|958.95|0.4452|298.79|-1082.956472|0.4452|-0.16805|4.6684|0.0227416|-1083.008551|7.1612|7.1612
