molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12aj_a36|0.0|0|3.482902101|0|7.412764017000001|2|2|1.29704406|-0.056210607|-0.045035034|2|0.043848238|0.064171987|0.002951176|10.95354213|-0.042227364|1|1|0.003962098|0.1087087|-0.104118159|-0.43462267|1|0.90414347|0.812278823|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.10279655|0.251263868|-46.79363201|11.73352271|0.173013687|110.89910559999998|-42.23511741|0.0|0.77492734|58.52715472|0.47532973|2710.647462|2275.825451|0.22507266|8.056502837|144.26810480000003|-802.4672307|30.48195872|0.016684569|-352.4483722|662.0530478999999|10.69455126|1.0|0.0|0.0|4.84|0.0|17.0|-6.97|2.19|69.2|2.24|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|4.0|1.0|0.0|-4.3|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|-0.05275|5.2301|3.6017|-1272.27339|682.84|344.24|237.06|539.55|0.4112|0.70423|-1271.9998859999998|5.8554|-0.20093|0.03225532|-1272.060325|7.8393|7.7696
3d_a49|0.0|0|0.0|1|7.535296702|1|1|0.406515615|-0.0960135969999999|-0.3456333889999999|2|0.036335697|-0.087308534|-0.00918253|10.35020259|0.017871379|1|1|-0.004253844|-0.149675594|-0.075636705|-0.202380888|2|0.914407252|0.808676284|0.029549308|0.863438637|0.846953747|0.733071652|-0.094384452|0.464410121|-57.52001036|5.561916586000001|0.266928348|154.6267696|-31.67236018|0.0|0.756622045|63.08192694|0.486368221|2809.9605100000003|1660.7054380000002|0.243377955|6.612715522999999|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|549.3593871|10.91609228|1.0|0.0|1.0|3.29|0.0|21.0|-6.15|4.46|121.39|1.07|1.0|0.0|111.41|0.0|1.0|4.0|-5.19|5.0|0.0|1.0|-4.44|3.6200000000000006e-05|0.0142|2.98|0.0|0.0|7.1e-07|-0.05766|5.1844|3.8907|-1594.595995|615.3|318.67|239.15|455.47|0.3523699999999999|0.67215|-1594.380348|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|5.6308
12af_a36|0.0|0|3.448611715|0|7.412764017000001|2|2|1.29704271|0.04293386|-0.081537769|2|0.039953704|0.091263447|-0.00233752|10.96037047|0.00146554|1|1|-0.000472698|0.154914099|-0.126068378|-0.505160213|1|0.859938421|0.813346624|0.002492952|0.8631180940000001|0.817582774|0.755275519|-0.1054605669999999|0.154396546|-57.32748365|15.22358698|0.244724481|169.9519197|-50.86129548|127.6527374|0.6702409189999999|72.55107063|0.448767097|3013.98446|3082.869129|0.329759081|8.59579222|229.0052411|-966.3646141|36.42391023|0.0259433429999999|-236.4517911|757.7532208|18.01667275|0.0|0.0|0.0|4.98|0.0|17.0|-6.93|1.65|98.3|1.49|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|5.0|0.0|0.0|-3.64|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|-0.05882|5.2352|3.2299|-1440.982935|737.4|383.86|236.83|589.48|0.50179|0.70508|-1440.675702|6.9003|-0.19246|0.02886569|-1440.740243|9.4631|7.8239
12c_a5|0.0|0|2.977832018|0|6.605297921|1|1|1.236775191|-0.212798523|0.020594766|3|0.0252713179999999|-0.086795626|0.0054189009999999|10.9455378|0.0072946769999999|1|1|0.00586291|-0.1386392109999999|-0.01261147|-0.223631474|2|0.808899433|0.797601178|0.014673577|0.8446264459999999|0.782051277|0.841092921|-0.066083881|0.450827114|-46.62294305|10.77147171|0.158907079|104.5338363|-28.59715492|13.26856229|0.583585895|57.39441476|0.4609383929999999|2697.345008|2045.184304|0.416414105|7.293547043999999|273.9296719|-543.3459436|25.27376659|0.024214085|-109.9706106|735.3048881|15.92875034|0.0|1.0|1.0|3.27|2.78|23.0|-9.31|4.32|75.72|1.57|1.0|0.0|121.26|0.0|1.0|6.0|-4.09|5.0|0.0|0.0|-4.33|4.64e-05|0.0191|2.84|0.0|0.0|4.93e-10|-0.04565|4.6671|4.0116|-1316.542713|694.24|309.06|265.66|519.21|0.52074|0.6893600000000001|-1316.244961|3.0135|-0.21128|0.02242648|-1316.305277|3.5993|7.3279
13k_a6|0.0|0|3.423411754|0|7.412764017000001|1|1|1.42421381|0.031525207|-0.132667824|1|0.04162037|0.051404465|-0.009326562|10.95129637|-0.072504783|1|1|-0.006280295|0.08217847|-0.045794891|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0.641032542|-0.127178105|0.212093198|-82.8774254|20.6185734|0.3589674579999999|249.215618|-61.29890279999999|113.5526088|0.7971316940000001|103.4959988|0.426031882|2966.890288|3332.974951|0.202868306|8.370126134|140.8427117|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|741.5222707|12.48372364|1.0|1.0|1.0|3.68|2.8|23.0|-8.89|3.8|115.15|1.39|1.0|0.0|124.98|0.0|1.0|7.0|-5.49|5.0|0.0|1.0|-4.77|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|0.0|1.29e-09|-0.04851|5112.0|3.5476|-1465.862962|731.25|349.49|242.53|577.68|0.4547|0.70536|-1465.557346|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|7.3372
17_a20|0.0|0|3.445659565|0|6.842683282|0|0|1.4012598180000002|-0.064380628|0.00038506|3|0.0388043479999999|0.065447136|-0.000495713|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.456415963|3|0.760575852|0.7494736590000001|-0.127696675|0.812578598|0.71987165|0.912053544|-0.081404237|0.3874475579999999|-41.75129828|9.857999796|0.0879464559999999|57.67438055|-35.00871763|10.50834496|0.75430388|51.60929807|0.455285305|2761.976599|2210.790304|0.24569612|8.198616089|161.12498630000002|-665.1656349|27.44244402|0.016793117|-333.5397332|637.7803874|11.012753300000002|0.0|1.0|1.0|3.5|2.83|27.0|-10.14|4.85|91.14|1.45|2.0|0.0|119.48|0.0|0.0|4.0|-5.36|5.0|0.0|1.0|-5.08|8.35e-06|0.00336|3.75|0.0|0.0|7.19e-11|-0.0706799999999999|3.3926|3.3926|-1291.949041|673.68|365.45|365.45|543.09|0.69839|0.69839|-1291.692325|3.9703|-0.21089|0.03030655|-1291.752049|5.3075|5.6478
LY364947_a10|0.0|0|2.949609552|0|6.605297921|0|0|1.390175303|-0.278922508|-0.00390904|2|0.0273958329999999|0.0938628109999999|0.007575|10.9303125|-0.006198347|1|1|0.006909045|0.1625645369999999|0.04209715|-0.204644982|2|0.706034038|0.711607778|-0.012096774|0.7792035190000001|0.681525895|0.8431045490000001|-0.075303751|0.449473391|-34.01613475|4.275500834|0.156895451|69.31194102|-14.69643595|0.0|0.7234846559999999|38.29163558|0.486715511|1896.845282|839.5356408|0.276515344|4.702575386|122.1566022|-191.05366730000003|18.1140017|0.018707677|-197.4583104|287.99188260000005|8.264519015|1.0|1.0|1.0|2.46|1.88|21.0|-7.2|3.69|54.46|1.74|0.0|0.0|82.56|0.0|1.0|2.0|-3.54|3.0|1.0|1.0|-3.86|0.000137|0.0374|2.74|0.0|0.0|6.31e-08|||||||||||||||||7.2291
9n_a24|0.0|0|2.961528903|0|6.605297921|0|0|1.388847168|-0.2452954769999999|0.001099755|2|0.024179894|-0.141205159|0.008307337|10.94875265|-0.03088354|1|1|0.008809179|-0.22754075|-0.12451554|-0.225226606|2|0.786587307|0.7584388259999999|-0.058520736|0.804201677|0.755793189|0.904556598|-0.0777274979999999|0.331008994|-35.21502941|11.90027964|0.095443402|64.50319929|-35.50139138|24.72120326|0.652126509|47.11530904|0.4331595789999999|2542.730334|1361.307012|0.347873491|8.232847909|235.1021924|-639.0250449|27.88350328|0.021951174|-205.6223122|631.9206508|14.83518955|1.0|1.0|1.0|3.17|2.6|23.0|-8.64|4.14|66.93|1.42|1.0|0.0|114.29|0.0|1.0|7.0|-4.14|5.0|1.0|0.0|-4.29|5.14e-05|0.0198|3.07|0.0|0.0|2.31e-09|-0.03818|4.9139|4.1028|-1239.1274939999998|686.19|302.2|252.31|587.05|0.44042|0.63085|-1238.856882|2.8552|-0.20399|0.03188309|-1238.917278|4.8123|7.7212
14f_a23|0.0|1|0.0|2|7.423568444|0|0|1.197963246|-0.002304087|-0.027380305|2|0.04255787|0.056215377|0.010561248|10.3132176|-0.041351617|2|2|0.010508236|0.101910723|-0.110069159|-0.399688849|2|0.756252127|0.796412133|-0.06885759|0.854683662|0.71381683|0.894162392|-0.084419703|0.2096108239999999|-40.51498423|18.34483401|0.105837608|71.55380685|-38.58595734|96.60179161|0.665778294|58.85981824|0.478733036|3014.916135|2322.5224120000003|0.334221706|8.124287407|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|683.7405759|17.01160115|0.0|0.0|1.0|3.57|3.61|26.0|-7.51|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|5.0|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|-0.07163|5.8184|3.5753|-1744.452086|711.98|346.78|213.09|572.35|0.60917|0.6733399999999999|-1744.182678|6.3534|-0.21743|0.02255331|-1744.2443850000002|9.1089|8.6459
12i_a36|0.0|0|3.27619957|0|7.412764017000001|2|2|1.2401347459999998|0.043792895|-0.29543904|2|0.0438779959999999|0.048138468|-0.011700732|10.96020192|-0.009876543|1|1|-0.007897954|0.135587069|-0.1187503719999999|-0.608318386|1|0.647732719|0.820041835|-0.01509434|0.87043328|0.624142499|0.830964232|-0.117424873|0.332782117|-54.81607619|12.71877085|0.169035768|108.9148111|-48.75024044|0.52902639|0.7691298590000001|67.53484704|0.460246812|3231.030388|2351.232652|0.230870141|7.549683919|148.7565508|-1023.755049|38.2555363|0.022430221|-346.8168661|672.4630346|14.45246358|1.0|0.0|0.0|4.8|0.0|17.0|-7.14|4.04|78.43|2.04|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|8.0|0.0|0.0|-5.07|8.6e-06|4.0|3.86|0.0|0.0|7.24e-08|-0.05065|5.2297|3.7496|-1645.2030949999998|666.79|330.66|237.08|504.47|0.34255|0.70134|-1644.954647|5.1836|-0.20475|0.03165678|-1645.017702|6.6124|7.9208
15_a47|0.0|1|2.9226792460000004|0|6.605297921|0|0|1.304329657|-0.164258919|-0.072588375|2|0.042285714|-0.130885389|-0.0026314909999999|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.299654464|-0.007670908|-0.332654104|2|0.644280611|0.830688568|0.081171071|0.897881853|0.614613723|0.791753677|-0.0904066519999999|0.429825305|-45.1562696|8.917011222000001|0.208246323|111.3994409|-25.87091101|0.0|0.711630105|54.07328082|0.477646539|2327.320914|869.1027727|0.288369895|6.984778596|154.260803|-362.1927541|25.03780079|0.021370407|-226.4191275|383.4213189|11.43190096|1.0|1.0|1.0|2.89|2.1|21.0|-8.49|5.28|66.49|2.83|2.0|0.0|96.6|0.0|1.0|3.0|-4.89|4.0|0.0|1.0|-4.85|1.41e-05|0.00499|3.8|0.0|0.0|3.22e-09|-0.0591799999999999|4.3312|4.0594|-1527.4104|552.16|305.43|286.26|419.75|0.67203|0.68008|-1527.265523|2.2271|-0.2268|0.03425526|-1527.316555|3.7709|7.8
3_a47|0.0|0|0.0|0|0.0|0|0|1.304465159|0.013076203|-0.130414103|2|0.03308642|-0.013350303|-0.008828261|10.93671092|0.013073797|0|0|-0.007967014|-0.021029826|-0.015388793|-0.457330633|2|0.900251233|0.720319618|0.022804181|0.780628097|0.815682427|0.854727481|-0.0948001|0.4661246329999999|-43.59237092|4.514659074|0.145272519|76.18000386|-26.06896797|1.139378223|0.7849694909999999|48.10703|0.403777634|2243.894237|1280.146703|0.2150305089999999|6.46319354|112.7606591|-391.0345195|24.35791949|0.016230658|-298.8724505|418.022895|8.511255722000001|1.0|1.0|1.0|2.59|2.89|22.0|-8.42|5.4|58.04|2.88|1.0|0.0|101.55|0.0|1.0|3.0|-5.54|3.0|1.0|1.0|-5.35|4.49e-06|0.00156|4.6|0.0|0.0|3.829999999999999e-09|-0.05717|5.6998|3.7284|-1470.137664|556.65|332.54|217.52|402.58|0.52977|0.69138|-1469.969304|4.0226|-0.2119|0.03619487|-1470.0192869999998|5.3274|6.5
12ad_a36|0.0|0|3.428443248|0|7.412764017000001|2|2|1.297042846|-0.040810025|-0.073048351|2|0.040787037|0.046496301|-0.001148437|10.95445455|0.010723827|1|1|0.000906224|0.077659878|-0.136151085|-0.478461478|1|0.817851296|0.832674224|0.018207862|0.8846605|0.7767870459999999|0.760267769|-0.107772644|0.423689705|-58.34300549|21.78471426|0.239732231|169.7321223|-54.02363038|81.68309557|0.656407461|80.12771975|0.477102332|3041.082692|2474.175727|0.343592539|8.770308295|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|735.3783268|20.51012207|1.0|0.0|0.0|4.9|0.0|17.0|-6.62|1.67|95.5|1.89|1.0|0.0|135.03|0.0|1.0|7.0|-4.18|6.0|0.0|0.0|-4.08|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|-0.05406|5733.0|3.8512|-1460.8311199999998|737.53|321.93|216.26|588.2|0.27316|0.67215|-1460.5468529999998|5.3349|-0.21044|0.03648828|-1460.610659|6.8996|7.7696
2_a4|0.0|0|0.0|0|6.605297921|1|1|1.189716144|-0.072708147|-0.103346554|1|0.037777778|0.08246129|-0.001386521|10.95268469|0.076479666|0|0|-0.0016168089999999|0.127695325|0.147657684|-0.3881618|1|0.930871261|0.802438682|0.1355918559999999|0.847373823|0.912872667|0.742518847|-0.105102755|0.442778552|-49.45826819|2.667094277|0.257481153|108.4760726|-18.65482233|0.0|0.843107708|52.12536246|0.3961813179999999|1623.668791|910.3327882|0.156892292|4.710383035|66.09827364|-242.5126903|18.96532986|0.011054731|-289.1005902|284.26458360000004|4.657326379|0.0|1.0|0.0|3.33|0.0|12.0|-4.83|0.83|45.15|1.63|0.0|0.0|79.59|0.0|2.0|2.0|-2.18|4.0|1.0|0.0|-2.77|0.00171|434.0|1.62|0.0|0.0|1.4800000000000002e-05|-0.01612|5.8961|3.2230000000000003|-819.9326497000001|458.73|384.69|210.28|333.36|0.4682|0.6885600000000001|-819.771754|1.7717|-0.16226|0.033037353|-819.8174190000001|3.0946|7.5086
11_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.605020608|0.119431379|-0.127546771|3|0.042795699|-0.101436441|-0.008037672|10.31163053|-0.023103765|1|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.577616902|3|0.8947911009999999|0.724492061|-0.04179402|0.793311683|0.834020779|0.777803048|-0.099420732|0.175996916|-45.19136777|6.800350988|0.222196952|105.101718|-22.2443844|80.34769756|0.752484736|51.99171876|0.4680759679999999|2097.896727|1105.41974|0.2475152639999999|5.475372235|117.0775712|-289.1769972|24.61956593|0.021256639|-238.8563772|311.6695405|10.0546353|0.0|1.0|1.0|3.19|2.07|21.0|-6.51|3.41|105.82|0.8|0.0|0.0|88.28|0.0|1.0|2.0|-4.08|4.0|0.0|1.0|-3.71|0.000197|0.0601|2.22|0.0|0.0|3.06e-07|-69.0|3.2232|3.2232|-1288.195105|508.58|384.66|384.66|346.18|0.6966600000000001|0.6966600000000001|-1288.058926|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|7.3979
12e_a40|0.0|0|0.0|1|7.515889085|0|0|0.604990524|0.061944605|-0.262526337|0|0.04020202|0.174870826|-0.013162335|10.31197242|-0.192362496|2|2|-0.014780739|0.292184471|0.103406816|-0.520457262|0|0.889386453|0.788800541|-0.279310345|0.858770467|0.8096582170000001|0.7798787840000001|-0.122830115|0.284429447|-71.78145688|8.195398107|0.220121216|119.4966772|-36.19867792|0.0|0.790818822|79.97685498|0.491465612|2391.0322170000004|694.2415706|0.209181178|8.014314957|113.5576846|-470.5828129|33.21629575|0.021118537|-315.75223450000004|348.3847394|11.46456937|1.0|0.0|0.0|3.27|3.05|20.0|-6.04|4.84|98.89|2.93|2.0|0.0|95.8|0.0|1.0|2.0|-6.53|4.0|0.0|1.0|-5.64|2.27e-06|0.00086|4.72|0.0|0.0|9.14e-07|-0.07296|4.3236|3.0253|-2248.276958|552.91|409.82|286.76|445.12|0.6826|0.70157|-2248.154966|2.5946|-0.19912|0.03272669|-2248.206714|3.7268|5.9318
4h_a46|-3.74433321|0|0.0|1|7.825245291|1|1|0.3002050539999999|0.128214845|-0.346835467|2|0.040890805|-0.057256598|-0.0008161889999999|10.31928028|-0.09922757|1|1|0.003087227|-0.0932537609999999|-0.030014575|-0.516344924|2|0.739180305|0.7543177040000001|-0.134568896|0.7955809979999999|0.6947264059999999|0.767244275|-0.083997524|0.659584488|-65.24476749|7.900037181|0.232755725|182.6222935|-51.70985599|19.09455432|0.805506105|73.14480467|0.4866209529999999|3472.1185880000003|3180.526173|0.194493895|8.138240742999999|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1021.999374|9.093247153|1.0|0.0|1.0|4.63|2.99|23.0|-9.2|6.18|124.17|2.27|2.0|0.0|142.08|0.0|1.0|6.0|-6.53|6.0|0.0|0.0|-5.69|2.06e-06|0.00104|4.21|0.0|1.0|6.38e-10|-0.0389199999999999|4.2444|4.18|-1923.926093|792.61|296.62|292.11|682.14|0.55428|0.54445|-1923.543349|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|6.6402
12z_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604983642|-0.1155022219999999|-0.026703371|2|0.040566449|0.034848862|0.003529389|10.31162784|-0.045463448|1|1|0.005111479|0.05890953|-0.12254489|-0.39205163|1|0.8397577820000001|0.809127478|-0.077335468|0.855880335|0.794193541|0.832920077|-0.107776943|0.315493739|-49.68145417|21.47520633|0.167079923|116.2094523|-52.13870496|0.0|0.630839856|71.1566605|0.48740649|3112.622632|2435.831516|0.3691601439999999|8.071510779|256.7627363|-938.4966892|37.52507564|0.029109145|-182.00664430000003|792.3440337000001|20.24634493|1.0|0.0|1.0|4.86|0.0|17.0|-6.83|2.63|100.11|2.2|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|6.0|0.0|0.0|-5.0|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|-0.04679|4.8063|3.4438|-1804.814868|739.33|360.02|257.96|580.6|0.5513100000000001|0.6853199999999999|-1804.51674|7.0446|-0.19279|0.02895763|-1804.581882|7.2113|7.3615
3i_a32|0.0|1|2.417426304|0|7.78113851|0|0|0.6094207970000001|-0.157360524|-0.363243817|0|0.05052381|-0.21362765|-0.0131506889999999|10.3110028|0.022524712|3|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.537667101|0|0.565740817|0.833699527|0.030060554|0.902293804|0.54844677|0.893827987|-0.1132851459999999|0.259644227|-49.17963359|8.064907632|0.106172013|55.97682661|-31.48976464|0.201037767|0.77072347|57.24454122|0.422644726|2471.4299920000003|2141.3084710000003|0.22927653|5.826629089|120.8809386|-409.3669403|30.52825775|0.021905206|-285.465827|318.0257595|11.54903146|1.0|0.0|1.0|3.1|2.49|19.0|-6.96|6.29|110.94|2.09|2.0|0.0|88.28|0.0|1.0|3.0|-6.27|6.0|0.0|1.0|-5.16|6.85e-06|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|-0.06518|3642.0|3642.0|-1891.833327|530.5|340.43|340.43|418.24|0.70322|0.70322|-1891.738614|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|8.2366
4j_a46|0.0|0|0.0|1|7.825245291|1|1|1.134637093|-0.175292207|-0.012405467|1|0.048126615|-0.0529855709999999|0.011968098|10.94638774|-0.176133068|1|1|0.011684396|-0.078783783|-0.0589746909999999|-0.226712003|1|0.72796254|0.7298040140000001|-0.258222236|0.763724435|0.728293097|0.949893337|-0.074417476|0.295221643|-34.99059698|8.812983129|0.0501066629999999|29.59387777|-25.95898597|71.98911503|0.776932317|43.80358011|0.402450715|2260.870095|2563.282153|0.223067683|6.274010655|131.7477027|-467.2617475|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|6.30964324|0.0|1.0|1.0|4.0|3.9|17.0|-7.69|5.33|39.94|3.28|2.0|0.0|110.24|0.0|1.0|4.0|-5.38|3.0|1.0|1.0|-5.31|4.86e-06|0.00176|4.81|0.0|0.0|2.03e-08|-0.01684|5.3949|4.4093|-1132.043677|646.67|281.19|229.82|572.31|0.37853|0.69413|-1131.761156|2.9043|-0.20071|0.02491327|-1131.817578|3.8105|6.0942
7e_a8|0.0|0|3.038052327|1|7.05012252|0|0|1.394799915|-0.150447714|-0.052939815|0|0.043758865|-0.03633378|0.0024398329999999|10.94332434|-0.0446343779999999|1|1|0.002669179|-0.075638618|0.034227147|-0.341022848|0|0.5897105770000001|0.732001738|-0.072307692|0.790500031|0.577394732|0.8291560379999999|-0.0886889709999999|0.286669793|-51.4880895|12.91806855|0.170843962|102.177831|-31.72369068|63.5628736|0.776001552|64.40615805|0.4742828629999999|2605.914474|2032.501296|0.223998448|7.70387217|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|0.0|3.2|3.38|23.0|-8.29|4.94|70.81|3.54|2.0|0.0|108.43|0.0|1.0|4.0|-5.75|4.0|0.0|1.0|-5.41|3.87e-06|0.00149|4.54|0.0|0.0|5.07e-09|-0.0697|3.8142|3.2363|-1300.495519|622.23|383.1|325.06|544.55|0.6998300000000001|0.70177|-1300.271093|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|4.4547
3d_a12|0.0|0|0.0|0|0.0|1|1|1.28383852|0.092417272|-0.053022041|3|0.038787879|-0.166233441|-0.00259095|10.95472859|-0.058191686|0|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.532019854|2|0.91670178|0.7697403429999999|-0.108208213|0.82682708|0.8605417409999999|0.8547246829999999|-0.0958414059999999|0.2443206489999999|-34.34601551|5.717316796|0.145275317|74.63869204|-25.2986621|0.0|0.77428353|40.06333231|0.472404561|2148.979792|1205.356874|0.22571647|5.786006004|115.96727140000002|-379.4799315|23.26659057|0.01611886|-281.8395348|410.9162081|8.281452338|1.0|1.0|1.0|3.98|2.71|18.0|-7.51|2.19|50.17|2.26|0.0|0.0|100.28|0.0|1.0|3.0|-3.52|4.0|1.0|1.0|-3.91|0.000123|0.0385|2.81|0.0|0.0|3.08e-08|-0.06842|4.2114|3.7719|-1006.727999|548.21|328.71|294.4|411.35|0.53114|0.6572100000000001|-1006.556654|2.2068|-0.22229|0.02399772|-1006.606666|3.0037|7.6021
15a_a10|0.0|0|0.0|1|7.535296702|1|1|1.34383719|-0.214195114|0.022297552|2|0.033912037|-0.125297206|0.011418154|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.179723568|-0.188634555|2|0.7408341359999999|0.77630271|-0.1074837719999999|0.820233357|0.713078124|0.915137224|-0.076864276|0.754451037|-29.50952422|10.10411407|0.084862776|54.61835033|-31.83957238|122.7715002|0.676473201|39.61363829|0.407638879|2656.305166|2413.560937|0.323526799|6.71451044|208.2243923|-573.1123029|23.93343877|0.017883602|-227.1590805|697.5493042|11.51002664|0.0|1.0|1.0|3.5|3.58|21.0|-7.79|4.05|56.07|1.93|1.0|0.0|118.92|0.0|1.0|6.0|-3.97|5.0|1.0|1.0|-4.4|3.94e-05|0.0157|3.12|0.0|0.0|1.63e-08|-0.04742|5.7646|3.7639|-1278.452284|687.57|329.41|215.08|563.27|0.47484|0.68863|-1278.141052|4.7512|-0.20335|0.02976259|-1278.200428|6.1108|7.6198
12l_a36|0.0|0|3.426092687|0|7.412764017000001|2|2|1.297044247|-0.0944961519999999|-0.008712073|2|0.039061728|0.128666217|-0.000143196|10.95423322|-0.0452558729999999|1|1|0.001194592|0.228884463|-0.098598933|-0.428857427|1|0.8707354620000001|0.8174432229999999|-0.079106537|0.8772535459999999|0.8212311840000001|0.84381923|-0.107815735|0.3827446779999999|-52.05361632|14.33450402|0.15618077|101.6575135|-45.67788557|1.281955437|0.7379583590000001|66.38812034|0.4619814279999999|2843.514589|2385.788754|0.262041641|7.471134223|170.5619816|-822.2019402000001|33.56329135|0.02088234|-309.7725155|642.3830552000001|13.59224175|1.0|0.0|0.0|4.78|0.0|17.0|-6.66|1.76|92.99|1.38|1.0|0.0|128.47|0.0|1.0|5.0|-4.57|5.0|0.0|0.0|-4.29|5.08e-05|0.0206|2.95|0.0|0.0|2.21e-07|-0.0510399999999999|3.8619|3.8619|-1325.194654|686.83|321.05|321.05|530.75|0.6925|0.6925|-1324.954011|5392.0|-0.20973|0.03508404|-1325.0137550000002|7.2021|7699.0
14n_a23|0.0|1|0.0|2|7.423568444|0|0|1.197963531|0.009802461|-0.027380305|2|0.045165485|0.079559363|0.010561248|10.3132176|-0.059870135|2|2|0.010508236|0.144230149|-0.110069159|-0.404569286|2|0.756252127|0.802854174|-0.099694124|0.861597051|0.71381683|0.89327435|-0.082430028|0.209387766|-39.82324087|18.26553926|0.10672565|72.12361433|-37.64460956|97.39429807|0.6868205409999999|58.08878013|0.469606631|3014.591033|2195.877777|0.313179459|8.662092555|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|-252.5011125|683.7405759|16.3874892|0.0|0.0|1.0|3.53|3.66|26.0|-7.51|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|5.0|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|-0.06951|3.4217|3.4217|-1744.450916|710.48|362.35|362.35|575.71|0.6955|0.6955|-1744.1828670000002|5.2196|-0.2077099999999999|0.02300614|-1744.244532|7.2975|9.2441
