molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|PNSA2|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14a_a22|0.0|0|0|0.0|0.0|1|0|1.4229176680000002|1.646649187|-0.0050042229999999|0.021482585|0.005288335|-0.057308195|10.9464374|0.005757758|0.036467904|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|0.655865336|0.864077619|-0.062215607|-0.081479363|0.490491034|-55.51601021|93.21042936|92.61079081|-0.031338217|9.873779458|60.38977977|-1.629587269|-28.88288575|56.88212098|2885.858295|588.739773|-1110.320204|14.55117701|6348.976909|203.8666248|30.46889826|0.021742777|-273.61731430000003|14.81445329|1.0|3.42|27.0|-9.21|3.87|4.31|85.59|1.73|1.0|1.0|6.0|-4.65|32.0|-6.61|0.0|1.0|-4.68|0.00945|2.1e-05|3.18|0.0|0.0|-0.06145|5.0653|4.98|3.5707|-1368.321586|695.62|0.3051|244.77|534.87|0.63156|-1368.075682|0.0578|-0.15029|4.9775|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
6g_a40|0.0|0|0|0.0|0.0|1|1|0.604893315|1.628664494|-0.022381557|-0.120745388|-0.019683422|0.07194868|10.30179936|-0.018182514|-0.221674172|0.05728593|-0.588058458|0|0.8316888240000001|0.832499949|0.808096413|0.605346707|-0.164941808|-0.156296046|0.400587529|-101.5916383|328.78166810000005|256.5226419|-0.059045173|7.499640603|47.36081569|-2.657032782|-69.68682788|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|12.10032156|7822.892656|114.2663866|46.56499428|0.020240097|-421.4621621|13.1559604|0.0|4.06|14.0|-2.87|3.43|2.48|213.89|0.59|1.0|3.0|5.0|-7.22|31.0|-7.02|0.0|0.0|-4.71|2.87e-05|1.93e-05|3.06|1.0|0.0|-0.08622|3.3197|7.38|2.8135|-2521.990118|669.8|0.4971|373.48|514.77|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279|7.3279
17b_a25|0.0|0|0|0.0|0.0|1|0|1.3732004619999998|1.785120622|-0.004368141|-0.026412432|0.005120507|-0.100018134|10.93106294|0.005244553|-0.044260194|-0.073994564|-0.366585181|2|0.653180996|0.780221059|0.636746066|0.882170399|-0.068207754|-0.079392561|0.410780725|-60.19950116|99.61874923|89.34443096|-0.029249891|9.129863339|87.61586206|-1.6672437880000002|-39.21569422|63.75929319|3100.8813760000003|668.9067217|-1264.189524|18.52147096|6674.061446|208.6205329|30.59704545|0.0175785369999999|-341.0100868|13.32894629|1.0|3.56|27.0|-10.04|4.88|5.18|96.49|2.0|2.0|0.0|7.0|-5.32|35.0|-6.53|0.0|1.0|-5.07|0.00218|8.59e-06|3.61|0.0|0.0|-0.05531|5.4236|5.89|3961.0|-1483.830524|781.08|0.4635|228.6|654.18|0.6594800000000001|-1483.563965|0.1741|-0.16408|3.5074|-0.21939|0.04272963|-1483.630939|5.2142|101.0|6.9957|6.9957
A7701_a51|0.0|0|0|2.9690728930000003|0.0|0|0|1.390164251|0.0|-0.002377784|0.070581466|0.008062393|0.058290286|10.93031118|0.00740235|0.119725261|0.061434294|-0.22798944|2|0.7078647990000001|0.7451039290000001|0.688876851|0.865114773|-0.071384149|-0.078131694|0.514530959|-36.09660744|146.2104641|62.31656919|-0.030384547|1.580362387|0.0|-1.09384371|-15.23632002|36.39998243|1959.582581|399.6804233|-505.3525041|8.863149921|4153.310077|92.83996262|17.56790307|0.012504214|-276.3170672|5.776909381|1.0|2.66|21.0|-7.58|4.46|4.0|54.46|1.98|0.0|1.0|2.0|-3.95|22.0|-5.82|1.0|1.0|-4.17|0.0319|6.790000000000001e-05|3.14|0.0|0.0|||||||||||||||||||25.0|7.6021|7.6021
18b_a25|0.0|0|0|0.0|0.0|1|0|1.194228955|1.824998189|-0.003259453|-0.018632104|0.006181503|0.014055398|10.31286058|0.00598031|-0.032776381|-0.061048368|-0.303383008|2|0.721100414|0.7723870909999999|0.6915652390000001|0.936253893|-0.063132226|-0.078644297|0.348987182|-55.18621997|80.36582704|44.73187305|-0.0305838929999999|6.296086869|0.0|-1.6515302369999998|-31.08693686|53.27347337|3051.645565|656.9874135|-1158.910619|17.09119768|6973.180791|151.02439719999998|27.34692815|0.013724883|-399.6704921|9.631015182|1.0|3.58|27.0|-9.84|5.93|5.59|111.51|2.2|2.0|1.0|6.0|-6.54|34.0|-5.93|0.0|1.0|-5.71|0.000132|1.95e-06|4.48|0.0|0.0|-0.07066|5.5437|4.32|3.6826|-1767.494087|728.12|0.2658|223.65|612.24|0.54166|-1767.2232149999998|0.0468|-0.15079|2.8141|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924|7.2924
6_a4|0.0|0|0|0.0|0.0|1|1|1.271761557|2.170234316|-0.001221193|0.042096749|0.011457667|0.0032928379999999|10.92992785|0.01098094|0.0671397079999999|-0.073630392|-0.1738111839999999|2|0.664591856|0.76089528|0.664247086|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-37.33240845|14.1731579|30.33467048|-0.024618083|2.408866521|45.93422613|-1.206286076|-16.25991695|33.5125766|2342.371538|526.7333132|-671.9833521|9.981741408|5256.215815|103.3523757|16.83786074|0.008863911|-350.36323230000005|4.937800786|0.0|3.38|21.0|-7.99|5.1|5.23|43.6|3.09|2.0|1.0|3.0|-4.91|27.0|-5.42|1.0|1.0|-5.11|0.0043799999999999|7.74e-06|4.28|0.0|0.0|-0.04867|4.8714|4.11|4.0354|-1108.563418|613.83|0.1235|254.51|453.87|0.5877|-1108.338577|0.0772|-0.16959|2.8026|-0.2182599999999999|0.02244097|-1108.392115|3.2192|1.3|5.8861|5.8861
1j_a5|0.0|0|0|2.9426852410000004|0.0|0|0|1.427567371|0.0|-0.003981454|-0.115553003|0.00683534|-0.07622096|10.9487794|0.006957291|-0.190920568|-0.0178558139999999|-0.2470489089999999|2|0.74740095|0.7862755770000001|0.717355058|0.847163872|-0.073803258|-0.074505844|0.35883584|-40.01980349|73.73338699|82.09385267|-0.027258236|5.680936139|1.471030887|-1.117587665|-21.29338752|50.21875634|2242.805131|455.0425806|-600.2970524|13.80288876|4618.562904|205.997426|23.74961767|0.026739895|-125.1415813|14.36297201|1.0|2.76|23.0|-8.14|4.5|4.21|63.69|1.57|0.0|1.0|4.0|-4.03|25.0|-6.15|1.0|1.0|-4.2|0.0304|6.29e-05|3.03|0.0|0.0|-0.03832|4.4331|2.61|4.1205|-1065.817476|572.47|0.5115|279.68|445.81|0.6449|-1065.671975|0.1644|-0.16813|2.2503|-0.20645|0.03246499|-1065.723417|3.0364|24.0|7.6198|7.6198
27a_a34|-3.727789|0|0|0.0|0.0|1|1|0.300206665|1.963136117|-0.012620846|-0.082271189|-0.012495918|-0.026428049|10.319282|-0.005234221|-0.13716603|-0.264978526|-0.53047808|1|0.8186389829999999|0.779284547|0.749941528|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|-86.36649751|176.4623026|279.75296960000003|-0.043345322|13.06088842|22.69787432|-2.340647376|-52.42823715|93.41277507|3394.470264|421.319507|-1640.9634529999998|15.91204178|7104.26596|164.80691819999998|39.72721867|0.020552444|-371.4586403|14.40875302|1.0|3.66|23.0|-7.61|2.01|3.97|129.74|1.06|1.0|1.0|6.0|-4.96|33.0|-7.29|0.0|0.0|-4.47|0.00504|3.43e-05|2.59|0.0|0.0|-0.03924|5.0012|7.38|4.1228|-1861.695683|737.7|0.2896|247.91|598.18|0.69818|-1861.468024|0.0203|-0.16691|10.8591|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
22_a10|0.0|0|0|0.0|0.0|1|1|1.343837143|2.113627059|-0.005035102|-0.026750502|0.008350227|0.01204992|10.92966136|0.008903905|-0.042831367|-0.208132084|-0.356699217|2|0.670763832|0.747363443|0.646474494|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|-50.61577509|75.58376652|101.3847763|-0.022372463|10.14325785|60.10354816|-1.3647202319999998|-32.68604442|54.98945848|3241.833491|677.4790907|-1062.931277|15.30289992|7414.102179|339.3328129|30.87787063|0.026340252|-100.1982412|20.51547079|1.0|3.74|27.0|-9.37|4.64|5.6|73.14|2.8|2.0|1.0|6.0|-5.34|36.0|-6.29|0.0|0.0|-5.53|0.00217|2.95e-06|4.1|0.0|0.0|-0.05712|4.8251|5.65|3.8517|-1544.203968|770.92|0.2624|256.95|602.93|0.6834100000000001|-1543.893507|0.1922|-0.16095|4.8409|-0.2180699999999999|0.03366599|-1543.959333|6.5841|1.1|5.9586|5.9586
9a_a31|0.0|0|0|3.348289714|0.0|0|1|0.6101356720000001|0.0|-0.01391798|-0.05057805|-0.006189303|0.03406986|10.31169772|-0.0033853629999999|-0.084652799|-0.15653721|-0.542342338|0|0.8058046320000001|0.782715368|0.76226755|0.691768132|-0.100906991|-0.122626525|0.235442032|-78.6954713|163.6011874|197.8075471|-0.043430228|13.69193237|95.14995868|-2.0846509230000003|-41.55773748|86.0923113|2855.751316|443.941629|-1337.8230119999998|15.15483138|6273.506211999999|168.29310269999996|37.77835579999999|0.0239033229999999|-305.16297060000005|15.33993762|1.0|3.6|22.0|-8.13|5.51|4.02|117.37|1.58|1.0|1.0|6.0|-5.62|30.0|-6.39|0.0|1.0|-4.77|0.00101|1.7100000000000002e-05|3.47|0.0|0.0|-0.04275|3.7892|5.27|3.7892|-1691.9137670000002|680.72|0.7028|327.21|540.01|0.7028|-1691.716118|0.7028|-0.15757|5.0244|-0.20032|0.03885662|-1691.7777600000002|6.2203|0.15|6.8239|6.8239
17b_a50|0.0|1|1|0.0|0.0|2|1|1.348984601|4.35392516|-0.002181823|0.035558152|0.012409091|-0.152660972|10.94500663|0.012686493|0.05636897|-0.357011777|-0.237489143|1|0.7715057479999999|0.7621727979999999|0.748900413|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|-52.58062823|9.9094658|47.42733742|-0.02681014|6.247196459|86.9549829|-1.662228695|-23.14256283|42.23167946|2765.537065|648.4900322000001|-1156.773821|16.11918162|6059.076348|136.82673369999998|23.22374317|0.010169967|-422.2639022|7.077456382|1.0|4.17|20.0|-7.54|4.18|4.92|51.77|2.71|3.0|1.0|8.0|-4.75|32.0|-6.09|1.0|0.0|-4.91|0.00763|1.22e-05|3.96|0.0|0.0|-0.0318|4.2447|3.77|4.0418|-1337.164673|752.09|0.1817|292.09|647.75|0.66195|-1336.833957|0.1758|-0.16699|6.3333|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
3l_a32|0.0|1|1|3.672194822|0.0|0|0|0.609420748|0.0|-0.0054004|-0.039331295|0.0016954029999999|-0.09393062|10.31100268|0.002942329|-0.068876714|-0.087213805|-0.524711546|0|0.820540279|0.751853889|0.776480242|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|-51.41835077|61.72183119|66.55229892|-0.028831823|4.141107366|0.0|-1.326263838|-23.43792428|47.42414825|2453.759435|514.9875423000001|-771.2752615|11.74082324|5429.531532999999|123.148785|21.27134288|0.011493763|-335.2422712|6.6840809960000005|1.0|3.58|19.0|-7.5|7.34|6.17|110.94|2.64|2.0|1.0|3.0|-7.6|26.0|-4.71|0.0|1.0|-6.01|9.59e-06|9.7e-07|5.51|0.0|0.0|-0.0529799999999999|3.5319|4.21|3.5319|-1789.4501510000002|629.26|0.2876|351.04|468.81|0.70282|-1789.242839|0.2876|-0.14664|3.3955|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208|7.9208
10_a1|0.0|0|0|3.261363142|0.0|0|0|1.435871163|0.0|-0.014135827|0.049971022|-0.012672753|-0.020225596|10.94957578|-0.0106277489999999|0.107434253|-0.042643966|-0.623957903|1|0.674381582|0.7227844929999999|0.658433571|0.669963758|-0.116648443|-0.10949971|0.126889306|-61.93104798|212.8090837|186.6625065|-0.045402319|4.718623023|64.49041745|-1.861495069|-37.31383317|74.31719486|2432.447088|378.9193385|-1052.827816|13.65143394|5192.858899|93.83214542|30.78628757|0.015427326|-377.9175542|8.725415617000001|1.0|3.0|23.0|-8.02|4.86|5.06|78.87|2.78|2.0|1.0|4.0|-4.98|27.0|-5.91|0.0|1.0|-4.73|0.00372|1.87e-05|3.64|0.0|0.0|-0.06802|3.4067|5.81|3.4067|-1223.125689|585.51|0.6754|363.94|464.77|0.70345|-1222.969096|0.6754|-0.13576|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
7d_a10|0.0|0|0|0.0|0.0|1|1|1.34384996|2.087763133|-0.00179944|-0.042667459|0.00870171|-0.071185424|10.929819300000002|0.008513576|-0.09209689|-0.089622042|-0.2018053139999999|2|0.531023495|0.809056885|0.525816226|0.841052067|-0.059327943|-0.070901708|0.421731106|-37.61597161|12.32220006|84.32774259|-0.024733154|2.9540236560000004|89.87999909999999|-1.063525614|-16.69900016|37.04365163|2348.343588|446.2091497|-564.2395741|11.82615475|5174.981962|143.4649092|17.98535187|0.014078094|-243.607074|7.468948447000001|1.0|3.21|21.0|-7.83|4.92|4.97|43.6|3.04|1.0|1.0|2.0|-4.22|26.0|-5.83|1.0|1.0|-4.72|0.0206|1.9e-05|3.62|0.0|0.0|-0.05634|5.8433|3.49|3.8856|-1129.175857|574.87|0.2593|212.18|417.68|0.68393|-1129.003694|0.0941|-0.1633099999999999|3.0178|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325|6.0325
3h_a32|0.0|1|1|3.579396967|0.0|0|0|0.609420752|0.0|-0.005281944|0.014517903|0.002101838|-0.003152613|10.31100268|0.003284804|0.025035542|-0.122769653|-0.531669815|0|0.84279263|0.7926338540000001|0.8030743229999999|0.87880263|-0.07183387|-0.0882883959999999|0.30907784|-55.27575363|76.38838542|75.87946135|-0.027590124|4.372100625|0.0|-1.324325944|-28.15732254|51.95714963|2398.020434|550.2022886|-829.1363044|13.71739929|5187.525619|141.8112711|22.33200639|0.011751781|-342.4592076|7.357575822|1.0|3.65|19.0|-8.47|8.11|6.24|110.94|2.64|2.0|1.0|7.0|-8.23|26.0|-4.29|0.0|1.0|-6.15|2.24e-06|7.140000000000001e-07|6.12|0.0|0.0|-0.05318|3.5552|4.61|3.5552|-1790.663897|676.22|0.2926|348.74|578.86|0.70257|-1790.440663|0.2926|-0.1474099999999999|3.5952|-0.20059|0.02690554|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
12a_a40|0.0|0|0|0.0|0.0|1|0|0.604990853|1.784989449|-0.00431394|0.17758258|0.01039129|0.100414476|10.31197265|0.007890601|0.298197213|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.525051106|0.940879765|-0.064340227|-0.074840643|0.000279043|-38.17175304|107.5277007|30.15370934|-0.033799|3.060902482|49.24750281|-1.047769006|-16.73754566|38.81741016|2185.594734|479.8867095|-534.4045424999999|14.43505064|4873.458436|75.8074911|20.24838026|0.010759845|-358.4254366|5.487955617999999|1.0|3.2|20.0|-7.21|5.33|5.43|58.43|4.34|1.0|1.0|2.0|-6.41|22.0|-4.56|1.0|1.0|-5.95|0.000134|1.13e-06|5.43|0.0|1.0|-0.08015|3.0966|5.01|3.0966|-2097.8163050000003|530.55|0.3701|400.39|429.21|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|2491.0|-0.2091|0.0104658999999999|-2097.779499|3.8054|1778.0|5.7501|5.7501
2_a1|0.0|0|0|0.0|0.0|1|1|1.348828131|2.233384354|-0.004621682|-0.1056298369999999|0.001576763|-0.0619710709999999|10.9520472|0.003205156|-0.237981258|-0.326716897|-0.422863867|1|0.571324013|0.795932678|0.5574897879999999|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|-35.17029414|6.281701359|87.29479691|-0.026492726|2.337413146|84.54541681|-0.927245426|-12.89184641|33.45925305|1884.85038|367.8635872|-422.0435297|8.779158091000001|3920.383175|139.0945801|17.36508791|0.017741989|-176.9692239|8.075415099999999|1.0|2.91|17.0|-6.18|4.0|4.12|30.71|2.49|0.0|1.0|2.0|-3.06|21.0|-6.04|1.0|1.0|-3.78|243.0|0.000167|2.76|0.0|0.0|-0.02966|4.0877|3.31|4.0877|-920.184721|489.42|0.2991|303.31|355.79|0.7007899999999999|-920.078239|0.2991|-0.1686|3.5853|-0.19826|0.024658671|-920.123726|5.2754|5.8|5.2366|5.2366
8j_a46|0.0|0|0|0.0|0.214753401|1|1|1.160371125|2.1279894180000003|-0.0017688329999999|-0.129276363|0.011852046|-0.174853546|10.96391738|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.645146311|0.789844634|0.6109926379999999|0.934648421|-0.054707287|-0.068971544|0.308052557|-37.04976799|7.723448142|35.10521457|-0.02566383|2.5024620580000003|64.83187221|-1.103544698|-15.7861518|34.04593326|2121.846387|502.0694817|-592.7962878|9.817783823|4759.107832|95.55665364|16.76894569|0.008843828|-346.061389|4.750680627|1.0|3.23|17.0|-7.26|4.71|4.55|43.6|2.62|1.0|1.0|2.0|-4.59|24.0|-5.55|1.0|1.0|-4.83|0.00878|1.47e-05|3.97|0.0|0.0|-0.04068|4.9636|3.78|4.4107|-1414.50743|576.48|0.1728|249.79|493.89|0.70121|-1414.349865|0.1427|-0.18531|5.2361|-0.22599|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
8a_a12|0.0|0|0|0.0|0.0|0|1|1.283813597|0.0|-0.00771093|-0.205012437|-0.001510006|-0.050603335|10.95472846|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|0.862306783|0.892656426|-0.05926895|-0.093050281|0.221703535|-48.195997|46.32568673|55.59930083|-0.033836466|2.773166902|0.0|-1.4888045019999998|-15.90061008|36.0527909|2212.38965|462.3571879|-771.1359521|9.607296424|4806.044707999999|108.02980890000002|22.14447395|0.014012546|-301.89687089999995|7.257889351|1.0|4.06|18.0|-7.89|3.87|2.5|50.17|2.89|0.0|1.0|3.0|-3.9|25.0|-6.04|1.0|1.0|-4.21|0.0408|6.19e-05|3.18|0.0|0.0|-0.06246|3.9091|3.41|3.9091|-1046.0210880000002|556.3|0.2486|317.17|424.14|0.6309100000000001|-1045.851982|0.2486|-0.15696|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|199.0|6.7011|6.7011
7b_a8|0.0|0|0|3.213855584|0.0|1|1|1.395658671|1.4628217119999998|-0.009659873|-0.024156447|0.002074537|-0.052309137|10.9465091|0.003191529|-0.039357491|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|0.677544268|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|-59.93853201|145.0783004|166.30684230000003|-0.041332642|11.89970852|75.93423425|-1.901301524|-36.39338307|80.62622045|2776.185773|432.6681725|-1138.832108|14.76972982|6185.0105140000005|147.3863936|32.83731114|0.022982731|-304.2022276|13.76608164|0.0|3.49|23.0|-7.65|4.48|3.8|92.93|2.23|2.0|1.0|3.0|-5.25|30.0|-6.15|0.0|1.0|-4.94|0.00224|1.14e-05|3.61|0.0|0.0|-0.06833|4.5945|5.51|3.26|-1330.595067|621.4|0.2517|269.85|506.21|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
12q_a36|0.0|0|0|3.453150038|0.0|0|2|1.29701394|0.0|-0.00761082|0.068040097|0.0005016269999999|-0.0651906459999999|10.9598352|0.0010871589999999|0.1161527719999999|-0.177407665|-0.441747876|1|0.8941919290000001|0.828371596|0.8065052890000001|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|-68.5549152|82.68142965|110.4712541|-0.038175515|7.758093617|0.0|-1.908775752|-31.79544084|61.18276554|2786.514757|536.0103834|-1233.988474|14.69971555|6040.52496|149.536123|32.10617123|0.017949083|-347.4093916|11.60375275|1.0|4.74|17.0|-7.18|3.35|2.54|69.2|2.51|1.0|1.0|5.0|-4.44|30.0|-6.49|1.0|1.0|-4.59|0.0151|2.55e-05|3.31|0.0|0.0|-0.05602|5.2375|3.79|3.8653|-1692.5102989999998|683.51|0.4239|236.72|531.58|0.6863199999999999|-1692.3116350000005|0.3419|-0.1566|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.4226|6.0|8.2218|8.2218
14b_a50|0.0|1|1|0.0|0.0|2|2|1.267593742|4.240438135|-0.003935732|-0.068176984|0.010215823|0.037777505|10.94501788|0.011249462|-0.106938404|-0.280243276|-0.306633966|1|0.74726683|0.7887047979999999|0.71456262|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|-50.27694576|25.31245624|62.89861413|-0.025558317|9.64109526|192.8987555|-1.533499045|-21.65397937|47.72661339|2967.872393|592.81677|-1005.538915|11.45638132|6737.145102|237.8403928|26.29763086|0.021820402|-180.03459850000002|14.30797341|1.0|4.64|20.0|-6.86|3.72|4.81|66.99|2.32|2.0|1.0|7.0|-4.6|33.0|-6.5|1.0|0.0|-4.78|0.0111|1.6800000000000002e-05|3.51|0.0|0.0|-0.02486|5.2834|3.05|4.0775|-1431.037684|718.64|0.1637|234.67|533.25|0.64303|-1430.72987|0.1373|-0.16874|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
11_a3|0.0|0|0|0.0|0.0|0|0|0.605020608|0.0|-0.01008647|-0.101436441|-0.008037672|0.044912659|10.31163053|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.8947911009999999|0.724492061|0.834020779|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|-47.02715152|253.1353625|105.101718|-0.0391657429999999|3.216644354|80.34769756|-1.292469516|-21.37603754|51.99171876|2097.896727|367.9098016|-611.3529698|10.29352296|4487.967272999999|117.0775712|24.61956593|0.021256639|-238.8563772|10.0546353|0.0|3.19|21.0|-6.51|3.79|3.41|105.82|0.8|0.0|1.0|2.0|-4.08|22.0|-6.59|0.0|1.0|-3.71|0.0256|0.000197|2.22|0.0|0.0|-69.0|3.2232|2.12|3.2232|-1288.165162|508.58|0.4441|384.66|346.18|0.6966600000000001|-1288.058926|0.4441|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979|7.3979
12b_a36 (EW-7197)|0.0|0|0|3.3685352889999995|0.0|0|2|1.2970445309999998|0.0|-0.008137593|0.027495626|-0.002526241|-0.098032695|10.96052467|-0.000673716|0.059005046|-0.217394466|-0.442656599|1|0.724208473|0.819222745|0.698414933|0.7635183720000001|-0.081357853|-0.10866747|0.458627252|-67.98756422|81.63796416|147.9542111|-0.039120289|8.392238798|5.958751634|-1.956014468|-31.84632538|64.31504105|2772.832013|477.6935927|-1223.776156|12.52485821|6096.459089|158.4469629|32.77617664|0.020730147|-308.7538779|12.96977113|||||||||||||||||||||||-0.04975|3.8475|3.41|3.7725|-1332.147999|659.48|0.4491|322.25|486.64|0.69991|-1331.9479310000002|0.0197|-0.15571|5432.0|-0.20546|0.03202977|-1332.005651|7.3101|7.0|8.1549|8.1549
3c_a49|0.0|0|0|0.0|0.0|1|1|1.343850149|2.108416128|-0.004876919|-0.04696024|0.006218639|-0.05815918|10.92976555|0.006470561|-0.0780996759999999|-0.101919761|-0.384874446|2|0.666785606|0.802792677|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|-42.3959176|89.34479838|116.4686425|-0.0252377479999999|4.8479546860000005|77.29181095|-1.186174159|-23.47658531|49.52988301|2521.794855|455.3990518|-678.3346816000001|12.60874968|5544.351498|207.4607002|22.64931248|0.021783913|-156.9462939|12.45751629|0.0|3.18|21.0|-7.54|3.63|3.87|72.7|1.84|1.0|1.0|4.0|-3.45|28.0|-6.93|1.0|1.0|-3.86|0.13|0.000137|2.29|0.0|0.0|-0.0606|5.1584|3.99|3842.0|-1198.634822|613.33|0.4321|240.36|456.22|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605|7.0605
28_a34|0.0|0|0|0.0|0.0|1|1|1.454781307|1.767685185|-0.016942875|-0.201047053|-0.012039484|-0.15803127|10.9595763|-0.007544188|-0.33032879|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|-72.11491331|144.3404619|232.4555747|-0.048190604|9.876233397|88.32197602|-1.831242935|-34.24669822|86.18702382|2252.098123|279.4884473|-937.4938731|10.28760365|4803.256974|138.2913845|33.80175623|0.0271102189999999|-235.3612529|13.87891455|0.0|3.02|17.0|-4.78|1.99|2.07|92.26|0.88|0.0|2.0|3.0|-3.27|24.0|-7.04|0.0|1.0|-3.25|172.0|0.000565|1.72|0.0|0.0|-0.03896|4.2857|4.11|4.2857|-1100.760824|544.24|0.2043|289.3|417.28|0.69263|-1100.6525880000002|0.2043|-0.17802|6.4596|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179|5.4179
12h_a36|0.0|0|0|3.468184524|0.0|0|2|1.297043828|0.0|-0.0086750619999999|0.059920602|0.00127667|-0.003014954|10.96020037|0.003077071|0.100530266|-0.239932418|-0.410826531|1|0.8913597320000001|0.820041835|0.84179881|0.819614525|-0.073572836|-0.10720355|0.3726296|-70.19826261|82.11195464|118.1187282|-0.035734517|11.96512593|1.413982241|-1.929663894|-31.5465515|66.44902736|2845.467486|536.6941285|-1263.568727|13.87400978|6159.17335|219.1956304|35.1736357|0.026971557|-216.42159590000003|17.66132225|1.0|4.8|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|1.0|6.0|-3.95|31.0|-6.93|0.0|0.0|-4.07|0.0464|8.499999999999999e-05|2.65|1.0|0.0|-0.05013|5.1998|2.92|3.4554|-1347.451759|697.29|0.5756|238.44|535.67|0.7014600000000001|-1347.199963|0.0056|-0.14247|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
