molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
19k_a38|0|3.218103741|0.0|0|7.412764017000001|2|2|0.0|0.0100827|-0.011877064|5.351858133|0.0445691609999999|0.098947776|10.95446448|1|1|0.208892195|-0.51857087|1|0.7581164340000001|0.853092207|0.908591797|0.658700057|-0.112748779|-0.126936513|0.389096157|-71.54314527|-80.54577161|14.76615358|157.4834779|0.341299943|9.369654226|116.0039747|0.75964689|-2.411793744|94.38036132|0.4769127179999999|3055.355167|417.968819|-17.9828603|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|152.51267140000002|-971.0744563|37.3070426|0.021802691|2014.5803|0.0|0.0|1.0|0.0|2.2|-6.41|1.65|124.32|1.0|133.79|0.0|6.0|-3.87|5.0|-7.84|444.46|0.0|0.0|-3.62|0.000134|0.0594|0.0002399999999999|107.0|1.65|0.0|0.0|0.000175|3.5378|-1500.852284|677.64|0.2038|239.03|502.43|0.1156|9.1508|-0.20102|0.04615409|11.0|7.9666|7.9666
4l_a46|0|0.0|0.171853072|1|7.825245291|1|1|2.155247543|-0.058870177|-0.004736212|5.587248657999999|0.049498645|-0.067419714|10.94631401|1|1|-0.1012114369999999|-0.3888343979999999|1|0.7940662409999999|0.726535412|0.762625193|0.892158627|-0.09094885|-0.085194597|0.291762764|-51.45056667|-48.19533497|3.721888783|177.7681018|0.107841373|2.10550531|0.0|0.883450801|-1.533502748|51.66342604|0.409308207|2165.620022|504.7020036|-9.6227739|0.116549199|5.80829255|9.833034117|0.692930243|4865.794981|65.93290984|-490.7614689|19.25417715|0.006130523|981.9630347|1.0|1.0|1.0|1.0|3.19|-7.0|5.02|50.94|1.0|105.77|0.0|3.0|-5.28|3.0|-5.23|347.45|1.0|1.0|-5.11|5.25e-06|0.00182|7.78e-06|0.0027|4.49|0.0|0.0|3.47e-05|4.4542|-1092.71063|612.39|0.2504|229.55|526.77|0.1523|2.6588|-0.20351|0.03506136|98.0|7.0088|7.0088
3a_a49|0|0.0|0.0|1|7.535296702|1|1|2.09865947|-0.05210989|-0.006374689|5.4161004020000005|0.0355787039999999|-0.044367345|10.92976559|1|1|-0.074886415|-0.421478185|2|0.775818577|0.8145214209999999|0.8704151529999999|0.72890527|-0.094437035|-0.088484274|0.526915193|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|5.558553447|59.40691577|0.689774813|-1.504232653|64.2037853|0.474653816|2599.121578|426.893216|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|26.06512204|0.021141449|1277.19098|1.0|0.0|1.0|1.0|2.11|-7.19|2.81|98.72|1.0|112.14|0.0|5.0|-3.06|5.0|-7.67|384.43|0.0|1.0|-3.3|0.000878|0.3379999999999999|0.000503|193.0|1.38|0.0|0.0|2.51e-05|3874.0|-1253.973708|635.89|0.3467|240.06|449.68|0.0793|3801.0|-0.2171|0.03833529|64.0|7.1938|7.1938
11b_a5|0|2.943854668|0.0|0|6.605297921|0|0|0.0|-0.2023158669999999|-0.003900104|4.59511985|0.023988604|-0.067519041|10.94877958|1|1|-0.108457009|-0.252164213|2|0.735954089|0.805760343|0.8645824520000001|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|-45.82509318|-48.42513182|9.829471091|55.25128526|0.126268949|5.900883275|1.880682804|0.66824472|-1.290636432|62.16286481|0.456131351|2434.505303|524.5231302|-10.5712171|0.33175528|8.936258446|16.43091298|0.83867925|5107.577902|199.1611925|-465.13355250000006|26.35133256|0.0228838029999999|1159.458633|1.0|1.0|1.0|1.0|2.55|-9.15|4.82|63.69|2.0|106.58|0.0|6.0|-4.65|4.0|-6.03|376.84|1.0|1.0|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|3.62|0.0|0.0|2.68e-07|4.1982|-1564.72614|635.55|0.5806|275.55|511.28|0.2013|1.9569|-0.21291|0.03575776|19.0|7.7212|7.7212
14m_a23|1|0.0|-4.405643132|2|7.423568444|0|0|3.1160758160000004|0.05521348|-0.008929306|5.351858133|0.0431917209999999|0.028217372|10.3132176|2|2|0.0879380709999999|-0.527662006|2|0.560094237|0.798384929|0.8581143859999999|0.9258118|-0.072795329|-0.089285878|0.268552591|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|8.703631619|0.0|0.7958339090000001|-1.964289314|74.61692699|0.476833897|3255.247038|643.9145427|-19.00406438|0.204166091|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|1716.6767920000002|0.0|1.0|1.0|1.0|3.17|-8.23|6.19|105.02|2.0|125.29|0.0|6.0|-6.38|7.0|-6.06|479.48|0.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|2.85e-06|3.6774|-1966.945041|707.56|0.3335|337.15|572.31|0.3335|6.1522|-0.23555|0.02296475|3.0|8.5171|8.5171
16h_a32|1|3.340888605|0.0|0|7.765993078999999|0|0|0.0|0.217139852|-0.015656019|5.733341277|0.039958333|-0.069213021|10.31100268|3|3|-0.1234671109999999|-0.71364354|0|0.804503712|0.832040698|0.881181048|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-51.56009529|-77.17316899|13.31708433|70.02855767|0.200808492|8.461051377999999|35.90298920000001|0.7359051059999999|-1.821974989|90.15529448|0.459750275|2709.44587|507.7688359|-15.6485794|0.2640948939999999|6.710057805|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|33.46862873|0.020432929|1573.02555|0.0|1.0|1.0|1.0|3.45|-7.0|4.6|149.27|2.0|111.95|1.0|7.0|-6.48|5.0|-6.22|413.52|0.0|1.0|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|0.0|4.09e-05|3.6182|-1955.970762|679.82|0.2914|342.67|556.05|0.2914|3516.0|-0.2|0.02818755|9.0|8.0655|8.0655
14y_a23|1|0.0|0.0|2|7.423568444|0|0|3.3149940630000003|0.0600764409999999|-0.005875443|5.351858133|0.046678487|0.041892637|10.31321795|2|2|0.07646106|-0.4598871539999999|2|0.719722236|0.802520527|0.8668730109999999|0.925252932|-0.057809342|-0.080613242|0.2271539169999999|-39.9727336|-55.74067298|13.00274534|39.66769923|0.074747068|8.990852582999999|82.29531392|0.78322549|-1.612264842|67.16839951|0.486730407|3096.562257|639.7735629|-16.40099384|0.21677451|8.213390641|16.00209862|0.948293868|7320.809595999999|149.890474|-770.8467102999999|30.28429949|0.016527|1423.362076|0.0|1.0|0.0|1.0|3.49|-8.57|5.32|105.02|2.0|130.3|0.0|5.0|-6.77|4.0|-5.8|480.37|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|4.83|0.0|0.0|1.29e-06|3.6413|-2549.091817|713.1|444.0|340.49|585.2|444.0|4.8799|-0.2331599999999999|0.01307741|4.0|8.4225|8.4225
8d_a32|1|3.474433107|0.0|0|7.765993078999999|0|0|0.0|0.143684876|-0.010604502|5.733341277|0.0388738739999999|0.062782795|10.31100269|3|3|0.113030335|-0.629535754|0|0.825020753|0.825978584|0.875986707|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|6.291941176|89.20994250000001|0.708567136|-1.539556512|81.54594837|0.47012654|2556.198518|446.6450457|-13.21859008|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|29.684549600000004|0.019788058|1365.489282|0.0|1.0|1.0|1.0|2.84|-7.26|4.32|154.03|1.0|110.38|1.0|7.0|-6.08|4.0|-6.47|397.52|0.0|1.0|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|3.17|0.0|0.0|2.19e-05|3.5588|-1880.733071|671.71|0.3018|348.39|540.98|0.3018|1.0269|-0.20115|0.04065536|8.0|8.0809|8.0809
47f_a18|0|0.0|0.0|0|7.03438793|1|1|0.0|-0.005500039|-0.005817448|4.844187086|0.031179487|-0.048472184|10.94702253|0|0|-0.071877686|-0.4138670829999999|0|0.765824398|0.750610215|0.780474694|0.838156881|-0.063824969|-0.084851044|0.375218907|-54.18475173|-72.03501774|11.75478965|111.1889928|0.161843119|9.979328976|58.84834254|0.726550657|-2.290978185|86.11217859|0.483843526|3367.7324700000004|711.5604361000001|-20.90098811|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|2676.957843|1.0|0.0|1.0|1.0|0.0|-9.22|3.6|88.97|3.0|164.47|1.0|13.0|-6.11|4.0|-6.4|541.68|0.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|3.27e-07|3.0964|-1743.346389|908.66|0.5741|400.42|874.24|0.5741|3.8532|-0.1724099999999999|0.02902413|9.0|8.0458|8.0458
3f_a32|1|3.553167045|0.0|0|7.773594467000001|0|0|0.0|0.0067550119999999|-0.00611496|5.733341277|0.042380952|-0.062954205|10.31100273|3|3|-0.112493266|-0.5487283829999999|0|0.833981748|0.820782305|0.871865543|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|-41.40131823|-54.8993954|6.707989266|47.97543149|0.125973316|3.78194259|0.0|0.78919828|-1.265867765|61.47296003|0.435176082|2273.466801|492.7734095|-9.580412233|0.21080172|6.153728636|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|904.3255145|1.0|1.0|1.0|1.0|3.31|-7.31|5.63|110.94|2.0|102.66|0.0|4.0|-6.89|3.0|-5.03|354.49|0.0|1.0|-5.4|1.28e-07|4.53e-05|3.96e-06|0.0014|4.83|0.0|0.0|1.73e-05|3.5569|-1712.034952|604.9|293.0|348.58|488.74|293.0|3.4678|-0.2006099999999999|0.02606687|9.0|8.0458|8.0458
4R4k_a46|0|0.0|0.173180233|1|7.825245291|1|1|2.145043462|-0.050636784|-0.0049602|5.587248657999999|0.0510113959999999|-0.104665424|10.94631314|1|1|-0.158788415|-0.3860697829999999|1|0.78837943|0.7477594870000001|0.787615341|0.890625164|-0.089699228|-0.085931818|0.237621572|-47.73036108|-45.72566346|4.194771739|173.3171354|0.109374836|2.232103603|0.0|0.866681099|-1.4608409080000002|49.58292992|0.465590034|2105.035168|473.9155694|-8.617349646000001|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|896.9115391|1.0|0.0|1.0|1.0|3.12|-6.61|4.77|50.94|1.0|100.96|0.0|2.0|-4.82|3.0|-5.46|333.43|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|8.28e-05|4.1392|-1053.413412|565.94|0.2896|234.09|490.83|0.1008|1.8559|-0.19529|0.0257622|97.0|7.0132|7.0132
4e_a49|0|0.0|0.0|1|7.535296702|1|1|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|0.036555556|-0.080255074|10.92777282|1|1|-0.130491035|-0.403194204|2|0.7541604690000001|0.803344301|0.856023531|0.757062331|-0.09422276|-0.087866673|0.433385455|-57.79309816|-53.89448633|10.51443916|313.22432680000003|0.242937669|6.449206277999999|60.11195021|0.650328475|-1.493733437|68.38360061|0.471635821|2675.626006|464.3567821|-11.01902676|0.349671525|7.934910277|15.01788083|0.892633982|5950.361470000001|214.47685|-561.9703647000001|27.6242383|0.023622273|1408.836153|1.0|1.0|1.0|1.0|2.89|-7.36|2.83|92.93|1.0|114.08|0.0|6.0|-3.28|5.0|-7.52|399.45|0.0|1.0|-3.52|0.000528|211.0|0.000305|122.0|1.71|0.0|0.0|1.74e-05|3.7876|-1313.158118|660.22|0.2273|216.37|504.63|0.0789|3.9718|-0.2231199999999999|0.04133034|34.0|7.4685|7.4685
18c_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.12157783|-0.0109670669999999|5.351858133|0.042560386|0.011887112|10.31163825|1|1|0.0211588229999999|-0.562807327|1|0.841060094|0.8303425640000001|0.885516463|0.717052026|-0.105618255|-0.1115683|0.42531141|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|87.76550537|0.448899917|3002.59061|484.1740985|-19.19537998|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|1916.918155|0.0|0.0|1.0|0.0|0.0|-6.19|1.72|124.74|1.0|135.37|0.0|6.0|-5.01|5.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|2.74|0.0|0.0|0.000288|3.4848|-1744.455795|711.56|0.3879|355.78|543.46|0.3879|6.6462|-198.0|0.04503016|12.0|7.9208|7.9208
9i_a40|0|0.0|0.0|1|7.515889085|0|0|1.841293462|0.074116257|-0.0071562119999999|5.4161004020000005|0.045555556|0.187127708|10.31197226|2|2|0.333430103|-0.542471361|0|0.831946443|0.762774506|0.824009442|0.830980762|-0.092881258|-0.088485615|0.006324687|-46.80087537|-44.58600513|5.548036224|213.7117392|0.169019238|2.795536563|62.68854553|0.8590224540000001|-1.327284222|49.81256531|0.477626156|2056.370683|418.7133986|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|21.62632891|0.010372658|778.5478408|1.0|1.0|1.0|1.0|2.9|-6.03|4.02|84.45|1.0|91.11|0.0|2.0|-5.32|2.0|-5.44|306.38|0.0|1.0|-4.71|4.79e-06|0.00147|1.97e-05|0.00603|3.85|0.0|0.0|0.000285|2.8936|-1273.31399|534.44|0.5012|284.3|417.75|0.3362|2.0895|-0.17956|0.02072395|1.25|5.9031|5.9031
7_a4|0|0.0|0.0|1|7.535296702|1|1|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|0.037694444|-0.07290303|10.92992954|1|1|-0.162314698|-0.174410426|2|0.527072036|0.8046449179999999|0.87010589|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|3.726212114|79.08210981|0.7179916670000001|-1.06932642|44.34066533|0.437317462|2286.169166|415.6938929|-6.773539148999999|0.282008333|5.512905888|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|18.74189807|0.016800137|749.6759227000001|1.0|0.0|1.0|1.0|2.7|-7.46|4.67|43.6|0.0|95.07|0.0|2.0|-3.81|4.0|-6.03|330.36|1.0|1.0|-4.41|0.000156|0.0514|3.92e-05|13.0|3.22|0.0|0.0|1.15e-05|4.0379|-1089.847072|538.92|0.0697|307.05|365.73|0.0697|3.9832|-0.2219199999999999|0.02317758|151.0|6821.0|6821.0
6_a1|0|0.0|0.0|1|7.535296702|1|1|2.325221088|-0.092471477|-0.005477033|5.4161004020000005|0.039635417|-0.114683042|10.95180041|1|1|-0.180874123|-0.353456514|1|0.781885145|0.798346291|0.8524898329999999|0.8782596159999999|-0.057199415|-0.077422386|0.212044989|-27.63847818|-37.41011914|10.15161645|64.63457366|0.121740384|4.905211525|95.13138767|0.576759436|-0.929068634|49.61122373|0.4218263379999999|1956.144556|424.3707604|-5.56196523|0.423240564|5.555887839|9.609375529|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|0.025250885|778.3512535|1.0|0.0|1.0|1.0|2.54|-6.02|3.57|39.94|0.0|86.31|0.0|3.0|-3.12|3.0|-6.21|291.35|1.0|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0613|2.63|0.0|0.0|0.000277|4.0635|-935.4750982|527.41|0.3399|305.12|405.23|0.3399|5.8386|-0.1899799999999999|0.027384499|5.1|5.2924|5.2924
12g_a40|0|0.0|0.0|1|7.515889085|0|0|1.687211672|0.037440516|-0.01011728|5.4161004020000005|0.036630824|0.167050952|10.31197254|2|2|0.280045216|-0.512657141|0|0.777835705|0.769016155|0.8396782220000001|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|-49.94706785|-52.24208444|6.670206427999999|130.7472028|0.129798543|3.501413627|0.0|0.852031227|-1.393299206|59.29860462|0.465725912|2287.970776|456.7977427|-11.99782981|0.147968773|7.692740528|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|26.82520454|0.013442698|858.4065454|0.0|1.0|0.0|0.0|3.2|-6.63|5.14|78.66|2.0|93.78|0.0|2.0|-6.46|3.0|-4.91|362.23|0.0|1.0|-5.79|3.43e-07|0.000124|1.62e-06|0.000586|5.07|0.0|0.0|8.57e-05|3.1577|-2173.0224510000003|540.25|0.3539|308.23|429.31|0.2682|1.9175|-0.20615|0.02230594|724.0|6.1403|6.1403
30_a47|1|0.0|0.0|1|6.842683282|0|0|1.435022468|-0.069449687|-0.0092264759999999|4.727387819|0.038387534|0.013114301|10.95005723|1|1|0.029343834|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|0.913855507|0.67896733|-0.108232368|-0.107296835|0.384732322|-64.94243028|-64.38108459|13.64937081|350.5257774|0.32103267|8.190002019|76.90733636|0.679447569|-1.609452527|81.25550675|0.4680850139999999|2626.927627|407.3992771|-13.79658605|0.320552431|6.886726437999999|12.94704346|0.879999675|5852.817155|192.3403721|-579.456614|33.84108731|0.028122734|1421.325667|1.0|1.0|1.0|1.0|2.12|-7.24|3.93|98.72|1.0|104.25|0.0|5.0|-4.22|5.0|-6.95|396.81|0.0|1.0|-4.1|6.05e-05|24.0|7.94e-05|0.0315|2.5|0.0|0.0|2.28e-05|3.7159|-1696.078047|615.85|0.3566|333.66|478.04|0.3566|2.7493|-0.20813|0.0420327|13.0|7.9|7.9
3n_a32|1|3.616639267|0.0|0|7.773594467000001|1|1|0.0|-0.0376583329999999|-0.00615216|5.733341277|0.035643275|-0.056907012|10.3110027|3|3|-0.100681119|-0.435658951|0|0.810658423|0.816774665|0.868826775|0.840041782|-0.074507943|-0.092745182|0.287402381|-42.83673428|-53.32184118|10.86481886|121.6040686|0.159958218|6.246493173999999|0.0|0.648933114|-1.205687365|65.41881458|0.456693072|2526.071154|482.963897|-9.057526067|0.351066886|6.369579712999999|11.72372261|0.840580248|5553.014016|201.8383309|-398.5311469|24.27704797|0.0210408339999999|1068.190111|0.0|1.0|1.0|1.0|3.29|-6.96|5.01|120.17|2.0|106.44|0.0|3.0|-5.96|4.0|-5.98|382.5|0.0|1.0|-4.91|1.11e-06|0.000424|1.23e-05|0.0047|3.74|0.0|0.0|4.19e-05|3.5459|-1825.349557|614.67|0.2839|349.65|464.67|0.2839|3.5849|-0.20256|0.02901944|21.0|7.6778|7.6778
20_a47|1|0.0|0.0|1|6.86171134|0|0|1.1934608|0.055662511|-0.011237762|4.727387819|0.039520202|0.031814023|10.95058273|1|1|0.087325054|-0.5332051720000001|2|0.61847122|0.7962508290000001|0.8575369009999999|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|-45.68149289|-50.14789824|12.85623208|43.63174229999999|0.311171398|7.00733184|49.00609086|0.595234209|-1.38008239|69.09296541|0.4642647929999999|2630.63609|375.4483088|-9.761884958|0.404765791|7.022502229|13.10815891|0.86659377|5896.060936|220.6189341|-409.9991682|30.08893541|0.034758191|1263.735287|1.0|1.0|1.0|1.0|2.96|-7.31|4.54|84.73|1.0|99.68|0.0|5.0|-4.06|6.0|-6.75|380.35|0.0|1.0|-4.08|8.72e-05|0.0332|8.32e-05|0.0316|2.63|0.0|0.0|1.86e-05|3.9808|-1335.708279|557.84|0.2807|311.45|426.08|0.2807|3.1747|-0.22734|0.03389691|3.0|8.6|8.6
6g_a40|0|0.0|0.0|1|8.421342866|1|2|1.628664494|0.102683335|-0.022381557|6.401917197|0.039863946|-0.120745388|10.30179936|2|2|-0.221674172|-0.588058458|0|0.8316888240000001|0.832499949|0.8917390820000001|0.605346707|-0.164941808|-0.156296046|0.400587529|-107.2113398|-101.5916383|11.53799852|328.78166810000005|0.3946532929999999|7.499640603|47.36081569|0.824204189|-2.657032782|114.7475987|0.425569146|3142.74733|393.4722933000001|-24.9461968|0.175795811|6.95079805|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|46.56499428|0.020240097|2095.424743|0.0|1.0|0.0|1.0|2.28|-2.87|2.48|213.89|1.0|124.18|1.0|5.0|-7.22|7.0|-7.02|474.53|0.0|0.0|-4.71|6.049999999999999e-08|2.87e-05|1.93e-05|0.00917|3.06|1.0|0.0|0.6459999999999999|2.8135|-2521.990118|669.8|0.4971|373.48|514.77|0.1307|6.7231|-0.20479|0.03363483|47.0|7.3279|7.3279
17b_a6|0|3.375166525|0.0|0|7.412764017000001|1|1|0.0|0.1012747369999999|-0.01272079|5.351858133|0.042739018|0.139594234|10.949638|1|1|0.231025646|-0.563310199|1|0.850080948|0.7788169070000001|0.8370824240000001|0.753949098|-0.095450984|-0.109195656|0.318652397|-62.63196368|-71.65078895|20.48861696|155.8689396|0.246050902|13.44399246|557.7093661|0.7706671740000001|-2.074717455|84.71888279|0.4548818979999999|2816.0632920000003|494.7179214|-17.86570631|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|150.48105900000002|-893.2853154999999|35.32951798|0.019915748|1766.4758989999998|1.0|1.0|1.0|1.0|2.89|-9.01|4.32|95.85|2.0|116.79|0.0|5.0|-5.81|5.0|-5.89|409.44|0.0|1.0|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|4.09|0.0|0.0|4e-07|2.9964|-1350.078181|690.98|0.3949|349.8|575.2|0.0033|5.3385|-0.18281|0.02458322|153.0|6.8153|6.8153
12_a1|0|3.3894574360000003|0.0|0|7.423568444|1|1|0.0|-0.0455890429999999|-0.011221829|5.351858133|0.036382114|0.076867966|10.94945122|1|1|0.127560614|-0.487073772|1|0.8016064479999999|0.749817035|0.817998205|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|11.37734536|477.1158679|0.724666653|-1.675584287|74.99749378|0.46449367|2592.245875|444.1009824|-13.44063462|0.275333347|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|1342.083063|1.0|1.0|1.0|1.0|2.72|-8.2|4.41|83.82|2.0|103.47|0.0|3.0|-4.98|5.0|-6.02|366.37|0.0|1.0|-4.75|1.04e-05|0.00379|1.77e-05|0.00649|3.54|0.0|0.0|2.3e-06|3.1744|-1216.099134|607.42|0.5867|332.04|482.51|0.2821|7.7454|-0.19916|0.0296752|2.95|5.5302|5.5302
14z_a23|1|0.0|0.0|2|7.423568444|0|0|3.305974434|0.08752343|-0.005892861|5.351858133|0.04314059|0.038811869|10.31321795|2|2|0.0708381429999999|-0.46459002|2|0.719722236|0.802520527|0.8668730109999999|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|8.895469235|79.960755|0.785604449|-1.595099623|66.77741935|0.474697407|3094.698027|644.4593172|-16.46322104|0.214395551|7.834464959|14.91419434|0.903664694|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|1414.152695|0.0|1.0|0.0|1.0|3.67|-8.57|5.32|105.02|2.0|130.3|0.0|5.0|-6.77|4.0|-5.8|480.37|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|4.83|0.0|0.0|1.29e-06|3.6632|-2549.0953670000004|715.41|0.3201|307.5|586.28|0.2917|5.9301|-0.23698|0.01238131|5.0|8.2941|8.2941
47k_a18|0|0.0|0.0|0|7.03438793|1|1|0.0|0.029145635|-0.0067578909999999|4.844187086|0.033777778|-0.017736343|10.94702256|0|0|-0.026672956|-0.451417954|0|0.762665453|0.721697829|0.753132457|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|-51.59195677|-69.77479556|11.91029894|20.66242736|0.169064596|9.406543039|58.77865447|0.7153044209999999|-2.208671853|84.23875372|0.467246896|3245.964586|656.2580564|-18.87222501|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|33.40602576|0.018313855|2438.639881|1.0|1.0|1.0|1.0|0.0|-8.44|3.17|88.97|3.0|154.86|1.0|11.0|-5.84|4.0|-6.41|513.63|0.0|0.0|-5.33|1.44e-06|0.000742|4.65e-06|0.0023899999999999|4.26|1.0|1.0|1.85e-06|3.0948|-1664.728002|842.29|0.5920000000000001|400.63|793.48|0.5920000000000001|4.1818|-0.17135|0.02802749|29.0|7.5376|7.5376
19a_a38|0|3.3685352889999995|0.0|0|7.412764017000001|2|2|0.0|-0.084389038|-0.007986407|5.351858133|0.043848238|0.054257043|10.96083376|1|1|0.116434494|-0.4342819429999999|1|0.724208473|0.819222745|0.8741648479999999|0.747152898|-0.08593151|-0.108300308|0.298938581|-51.36166266|-64.73159672|13.23456869|137.2318698|0.252847102|7.910363161|0.0|0.744796537|-1.949405536|77.20795279999999|0.465829126|2774.129458|446.57675660000007|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|31.28824271|0.020873781|1564.412135|1.0|1.0|1.0|1.0|2.56|-6.86|2.55|81.23|1.0|125.69|0.0|5.0|-4.14|4.0|-6.77|401.44|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|0.0|5.610000000000001e-05|3.6504|-1332.1529369999998|628.65|0.2668|316.19|466.55|0.0721|4.7986|-0.20379|0.03338983|0.01|8.0106|8.0106
