molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WPSA3|FNSA1|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50
47s_a18|0|0|0|0.0|0.0|7.03438793|1|1|0.026229332|4.844187086|-0.045792331|0|0.035632184|-0.026883417|0.0|-0.394481152|0.002573931|0.0134295589999999|-0.031515152|-0.040169986|-0.252119673|0.724028067|-0.0540701129999999|0.745196689|0|0.84543779|-0.070258863|-0.08106112|0.306379663|0.008446541|-61.36410696|10.92659868|0.15456221|117.0051929|4.840414512|0.820470855|69.29837549|59.58080589|0.4740142|2992.734821|640.0051571|-1595.466781|1529.863965|9.811856136|135.90542109999998|-1207.784866|-485.1995077|1944.574596|7.934268528|1.0|1.0|1.0|1.0|2.0|4.41|0.3|18.0|-9.42|4.06|3.93|76.5|3.33|1.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|482.62|0.0|3.19|-5.45|0.000539|3.53e-06|0.0017|4.62|3.8199999999999997e-10|-0.0491399999999999|3218.0|3218.0|-1534.174077|1435.42|0.5203|385.29|736.36|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.18109|0.02195039|6.2104
9h_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.014753178|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|0.270048551|0.08305063|0.778613709|-0.299768519|0.8022014000000001|1|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|-47.93581245|132.6583116|0.135689851|67.89350333|3.102034287|0.863884935|53.60044379|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|418.2915223|6.922257828999999|68.10626265|-359.7760137|-364.1454816|832.3298135|5.664631335|1.0|1.0|0.0|1.0|0.0|3.3|0.11|20.0|-6.51|4.59|4.44|67.66|3.22|0.0|93.19|0.0|1.0|3.0|-5.65|23.0|3.0|321.4|1.0|4.06|-5.12|0.000716|7.6e-06|0.00244|4.51|3.09e-07|-0.05991|4.2372|3.3675|-1293.151333|868.84|0.3851|292.61|410.18|0.64952|0.69809|-1293.033723|0.2721|-0.20038|0.02291279|5.4001
3e_a32|1|1|1|3.501917045|0.0|7.773594467000001|0|0|0.015619823|5.733341277|-0.058503168|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|-0.080731823|-0.1046390059999999|-0.1395294259999999|0.8315372|-0.12378337|0.85921771|1|0.8681696109999999|-0.073411249|-0.100056595|0.290874543|0.0124235339999999|-53.92151824|47.09895162|0.131830389|71.04473954|3.608094688|0.7752553659999999|60.86894767|46.25723848|0.4513338939999999|2212.661182|467.865447|-647.0582188|1732.3689949999998|5.863649531|121.1171726|-348.70626539999995|-296.6758413|834.6388134|6.94742943|1.0|1.0|1.0|1.0|1.0|3.33|0.24|19.0|-6.92|6.8|5.24|110.94|1.94|0.0|97.86|0.0|1.0|3.0|-6.52|23.0|3.0|340.47|1.0|4.3|-5.18|0.000103|6.6e-06|0.00225|4.47|1.2099999999999998e-07|-0.0534399999999999|3.5589|3.5589|-1672.722302|956.67|0.2914|348.38|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.20098|0.02588637|8.0862
3t_a32|1|1|1|3.4477303|0.0|7.765993078999999|0|0|0.028840888|5.733341277|-0.0338714389999999|0|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|-0.086478322|0.049606573|-0.122301673|0.710773544|-0.146047869|0.870628579|1|0.828676243|-0.080203824|-0.0974995|0.217914628|0.014242899|-61.58101978|97.01046154|0.171323757|108.2086749|5.681818647999999|0.684474482|72.43498782|59.65287508|0.481726305|2530.60497|523.3947687|-800.5532571|2241.507646|8.107111779|199.2870037|-505.632194|-233.0294362|1169.58817|10.85396804|1.0|1.0|1.0|1.0|1.0|3.58|0.3|19.0|-8.01|7.65|5.42|128.01|1.74|0.0|112.48|0.0|1.0|7.0|-6.48|27.0|4.0|396.53|1.0|4.46|-4.93|0.00013|1.16e-05|0.00462|4.09|9.86e-09|-0.05507|3.5487|3.5487|-1864.678788|1129.24|0.2906|349.38|575.45|0.70286|0.70286|-1864.472646|0.2906|-0.20246|0.03020622|8.0458
19e_a38|1|0|0|3.376977671|0.0|7.412764017000001|2|2|-0.082311936|5.351858133|-0.10490608|2|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.001197042|-0.104569193|-0.038386106|0.045449529|-0.191751024|0.723755855|-0.064035403|0.89459881|0|0.776562593|-0.083623427|-0.10214405|0.552393659|0.02118651|-68.82539051|118.734325|0.223437407|150.553721|9.619015829|0.749190974|82.37885703|70.62168376|0.4655978389999999|2920.436229|523.2534216|-1376.50781|3426.997928|6.596408983|168.99691289999998|-927.5007945|-335.8133169|1837.325672|13.55346651|1.0|0.0|1.0|1.0|3.0|4.96|0.12|17.0|-7.28|4.03|3.09|81.23|2.75|0.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|427.48|1.0|3.3|-4.72|0.0049|1.89e-05|0.00807|3.55|5.27e-08|-0.05139|5.2322|3.8587|-1409.547647|1183.12|0.3948|236.96|532.67|0.41961|0.58509|-1409.315831|0.3738|-0.20723|0.03483011|8.0083
17_a4|0|0|0|0.0|-4.533317957|7.535296702|1|1|-0.188642713|5.4161004020000005|-0.319716072|1|0.043084795|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|-0.073733221|-0.07155304|0.49887819|-0.12969185|0.8347553529999999|0|0.888791225|-0.0887214819999999|-0.08932566|0.332034943|0.01061251|-46.06264282|17.08736223|0.111208775|57.34712812|2.822041259|0.861696586|52.67753395|51.22364842|0.4440629029999999|2351.601697|458.3237652|-783.0649279|1658.726841|5.923504372999999|71.31904507|-403.8037909|-373.0328031|908.7478594|6.61489113|1.0|0.0|1.0|0.0|0.0|3.31|0.11|17.0|-6.56|4.59|6.26|30.71|3.66|0.0|85.09|0.0|1.0|3.0|-4.36|25.0|6.0|345.29|1.0|4.29|-4.81|0.0152|1.5399999999999998e-05|0.00532|4.01|2.74e-07|-0.04186|4.3363|4.3363|-1255.968357|873.5|0.2045|285.92|413.28|0.47353|0.47353|-1255.881628|0.2045|-0.21745|0.02636403|6057.0
12a_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.033691224|5.351858133|-0.02919335|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|0.005050384|0.009586623|-0.094932667|-0.171649606|-0.094526372|0.8421237309999999|-0.171895425|0.842671963|0|0.836214716|-0.07699057|-0.097138462|0.337975309|0.016292604|-60.22802588|85.47365107|0.163785284|101.5505506|6.263330101|0.805190202|69.45678454|57.83766054|0.469799116|2722.217443|518.4718832|-1144.332492|2256.680391|7.362386058999999|120.786445|-709.5118166|-378.4495438|1421.195251|9.228758655|1.0|0.0|1.0|0.0|1.0|4.65|0.14|17.0|-6.64|3.84|2.62|81.65|2.82|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|398.48|0.0|2.63|-4.85|0.00208|1.4e-05|0.0056|3.87|2.3100000000000002e-07|-0.05184|5045.0|3.4885|-1575.745502|1122.01|0.1866|245.76|507.17|0.35338|0.68599|-1575.538241|0.1511|-0.19994|0.03289568|7.9469
8_a15|0|0|0|0.0|0.0|0.0|0|0|-0.208657545|0.0|-0.044406425|1|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|-0.014489333|0.225620047|-0.295062413|0.85357243|-0.025923166|0.742680335|0|0.853896482|-0.071552706|-0.118293578|0.381651497|0.0336657729999999|-69.07571287|104.8781037|0.146103518|85.31489861|11.47934212|0.519427411|89.80283608|61.44071008|0.389723411|2393.276181|498.6196971|-828.9085544|1919.535904|6.093505548|280.62296039999995|-484.0283816000001|-22.68867482|1595.8121130000002|20.72712321|1.0|1.0|0.0|1.0|1.0|3.14|0.19|18.0|-7.57|3.9|4.95|61.84|1.96|0.0|104.74|0.0|1.0|7.0|-5.25|27.0|5.0|366.41|1.0|3.76|-4.81|0.00206|1.53e-05|0.00562|4.24|2.69e-08|-0.02723|4.4346|3.7426|-1223.687714|1050.15|251.0|279.58|538.51|0.5128|0.70524|-1223.463981|0.0155|-0.18303|0.01719864|6.9666
3p_a32|1|1|1|3.456037415|0.0|8.02059915|1|1|0.007752757|6.008813185|-0.028895521|0|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|-0.074544773|-0.092884784|-0.26891009|0.737842269|-0.120768771|0.918782026|1|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|0.021264377|-58.13283248|40.28175307|0.180429124|106.1908248|7.365688817|0.6199678829999999|73.07639870000001|54.24719019|0.416240891|2650.4178850000003|482.3550967|-755.7268222|3037.061498|6.243062200000001|223.6663527|-444.779939|-141.21321609999998|1218.977375|14.94356622|1.0|0.0|1.0|1.0|1.0|3.38|0.26|19.0|-6.79|6.06|3.71|131.25|1.1|0.0|112.37|0.0|1.0|4.0|-5.11|27.0|4.0|395.5|1.0|3.23|-4.25|0.00308|5.629999999999999e-05|0.0222|2.7|1.62e-07|-0.04963|3.6436|3.6436|-1879.527843|1057.58|0.3083|340.28|471.04|0.7017100000000001|0.7017100000000001|-1879.350471|0.3083|-0.20018|0.02642856|7585.0
20_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.203359312|5.4161004020000005|-0.00123671|1|0.039635417|-0.061689675|0.0|-0.124135414|0.012265062|-0.1473674569999999|-0.059498265|-0.098992154|-0.103098674|0.691307598|-0.105783279|0.8404413829999999|0|0.918147288|-0.060595472|-0.072188305|0.210083785|0.022933651|-34.74640079|63.27373076|0.081852712|39.3981702|5.313236547|0.6435852470000001|46.45917085|40.20507689|0.421704107|1982.961908|441.9318823|-486.4496111|1379.418733|5.543543957000001|171.5531319|-234.1428169|-138.2237887|755.8433223999999|11.71277006|1.0|1.0|1.0|1.0|0.0|3.23|0.11|17.0|-5.55|3.2|3.54|39.94|2.09|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|3.0|289.33|1.0|2.97|-3.87|0.1|0.000134|0.0388|2.96|2.79e-06|-0.03048|5.1778|4.0419|-934.2266312|861.05|0.2364|239.45|402.27|0.5152|0.66028|-934.103809|0.1415|-0.19747|0.022349042|6.1898
13f_a6|1|0|0|3.440154557|0.0|6.842683282|0|0|-0.088329567|4.727387819|-0.008507023|2|45.0|0.04505613|1.651047524|-0.381170169|-0.003356527|-0.071478789|-0.049928822|0.079490516|-0.223618825|0.841211811|-0.088948538|0.834167942|1|0.863222493|-0.073352505|-0.092939631|0.176745407|0.018554018|-62.41821579999999|62.42897239999999|0.136777507|91.85971442|8.368715213|0.720711855|75.61173794|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|3253.287533|9.050440345|187.5697972|-754.5608419|-296.4599736|1558.914115|13.19352214|1.0|1.0|1.0|1.0|2.0|3.56|0.08|27.0|-10.18|5.01|4.53|103.17|0.92|0.0|123.82|0.0|0.0|5.0|-5.11|32.0|5.0|417.47|1.0|3.19|-4.78|0.00323|1.65e-05|0.00688|3.27|6.59e-11|-0.07786|4.8413|3139.0|-1347.266914|1202.78|901.0|256.1|568.41|0.49643|0.70541|-1347.018087|0.0048|-0.2059099999999999|0.03437105|7.3768
12_a15|0|0|0|0.0|0.0|0.0|0|0|-0.071096525|0.0|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.370766171|0.001740635|-0.106061273|-0.01062828|-0.054575504|-0.184255041|0.8310685940000001|-0.019064393|0.769289315|0|0.89637291|-0.061084417|-0.094209248|0.738437971|0.015018226|-60.15445365|72.18361893|0.10362709|66.16793071|6.123040777999999|0.746489397|70.6606311|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|2661.728915|5.448223888999999|161.8714956|-691.376388|-314.7766363|1450.496376|10.50617745|1.0|1.0|1.0|1.0|1.0|3.56|0.12|24.0|-9.82|5.32|6.3|56.27|2.87|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|1.0|4.7|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|1.51e-10|-0.03196|4.4819|3.8538|-1281.060163|1177.81|0.1374|276.63|585.26|0.50595|0.70444|-1280.810963|0.0093|-0.19054|0.02694613|8.3979
12e_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.061944605|5.4161004020000005|-0.262526337|0|0.04020202|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|-0.192362496|0.292184471|0.172778196|0.889386453|-0.279310345|0.858770467|1|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|0.015096495|-66.68049019|206.0119599|0.220121216|119.4966772|4.4490161310000005|0.790818822|78.14505956|79.97685498|0.491465612|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|8.014314957|113.5576846|-470.5828129|-315.75223450000004|1096.13776|11.46456937|1.0|0.0|0.0|0.0|2.0|3.27|0.0|20.0|-6.04|4.34|4.84|98.89|2.93|0.0|95.8|0.0|1.0|2.0|-6.53|24.0|4.0|378.23|1.0|3.98|-5.64|0.000113|2.27e-06|0.00086|4.72|9.14e-07|-0.07296|4.3236|3.0253|-2248.244231|918.38|0.4494|286.76|445.12|0.6826|0.70157|-2248.154966|284.0|-0.19912|0.03272669|5.9318
12am_a36|1|0|0|3.340519946|-4.723487246|7.412764017000001|2|2|0.088482802|5.351858133|-0.297354748|2|0.044036281|0.122824831|0.0|-0.921315581|-0.011700732|-0.050505733|-0.037654321|0.345949079|-0.3344729369999999|0.647732719|-0.05754717|0.885733922|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|-81.59051640000001|128.69607109999998|0.185013456|127.81651770000002|8.395550408|0.788334835|95.53118838|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|8.772646622|146.228847|-1183.702712|-398.3921535|2173.44302|13.94067198|1.0|0.0|1.0|0.0|2.0|4.81|0.17|17.0|-7.14|3.31|4.04|78.43|2.04|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|2.65|-5.07|0.00291|8.6e-06|4.0|3.86|7.24e-08|-0.0569799999999999|5.2317|3.8606|-1645.169789|1206.77|0.4894|236.99|562.14|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.21356|0.03550681|7.2218
14u_a23|0|1|1|0.0|0.0|7.423568444|0|0|-0.066969083|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|-0.0569153009999999|0.091604179|-0.199540201|0.756252127|-0.094773814|0.845160857|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|-57.75236052|43.06242147|0.090245088|60.27663131|11.3374334|0.702868983|73.50348823|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|2430.634114|7.392527755|198.4601847|-771.4808267999999|-271.0010972|1643.332169|15.75112771|0.0|0.0|1.0|1.0|1.0|3.59|0.09|26.0|-7.51|3.42|4.03|114.25|2.72|1.0|126.78|0.0|1.0|6.0|-5.63|32.0|5.0|441.51|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|3.11e-08|-0.0618299999999999|4.0409|3.1819|-1744.422541|1214.4|0.2253|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.21613|0.0237199999999999|8.2449
6b_a31|1|0|0|3.404988662|0.0|7.773594467000001|1|1|0.052690797|5.733341277|-0.178758575|0|0.037803618|0.11647286|0.0|-0.787472195|-0.011483229|-0.032090772|-0.053655833|0.1978523089999999|-0.004825446|0.838789705|-0.084489161|0.841537966|0|0.627853074|-0.12081047|-0.1284626569999999|0.146652651|0.032992761|-78.37648097|159.79549319999998|0.372146926|227.0509355|12.28107483|0.7459204140000001|93.1058799|93.83704414|0.4807018779999999|2776.92804|383.0600707|-1254.023695|2063.736075|7.513612533|155.0167518|-765.0936586|-300.0775025|1681.1762649999998|14.72939894|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|-7.33|5.19|4.0|131.36|1.36|0.0|109.69|0.0|1.0|4.0|-5.63|29.0|5.0|404.44|1.0|3.3|-4.66|0.000947|2.18e-05|0.00883|3.2|4.67e-08|-0.05835|3.2949|3.2949|-1652.635711|1077.19|0.4967|376.29|492.36|0.7013199999999999|0.7013199999999999|-1652.44739|0.4967|-0.1918|0.03623358|7.2676
17c_a50|0|1|1|0.0|0.0|7.934155233999999|2|2|-0.212075666|5.82008293|0.024219848|2|0.031870748|0.021572081|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|-0.120904775|0.034485992|-0.373205592|0.762883243|-0.212611846|0.816442883|1|0.89719894|-0.051905615|-0.073693343|0.446454378|0.021675174|-50.69922125|133.46240020000002|0.10280106|70.72462009999998|10.25908547|0.569750429|66.7258111|50.6217864|0.49503436|2951.495914|617.2509739|-912.5859825|2014.72331|8.310163601000001|296.00120400000003|-627.8368834|-95.97318605|1601.729346|16.02658985|0.0|1.0|1.0|1.0|0.0|4.12|0.35|20.0|-6.79|3.59|3.53|61.0|1.91|0.0|134.28|0.0|1.0|6.0|-3.8|33.0|5.0|440.54|0.0|3.1|-4.43|0.0698|3.75e-05|0.0165|2.86|1.6100000000000005e-07|-0.03121|4.2397|4.0432|-1411.157813|1289.05|0.1814|292.44|596.23|0.63122|0.66213|-1410.838844|0.1801|-0.19818|0.02957871|7.1612
8a_a31|1|0|0|3.28085223|0.0|7.765993078999999|1|1|-0.039027368|5.733341277|-0.158899731|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|-0.013230176|-0.135144546|-0.01861065|-0.258538098|-0.094359203|0.938325481|-0.030149254|0.895174844|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-67.46619355|131.2406629|0.405860136|200.6591816|9.179668678|0.666437359|82.32407724|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|1443.955093|5.83708559|164.9149565|-366.9116769|-164.57484340000002|1113.575221|14.85788369|0.0|1.0|1.0|1.0|2.0|3.34|0.2|16.0|-5.33|4.16|2.54|114.29|0.36|0.0|83.83|0.0|2.0|3.0|-3.57|22.0|5.0|314.36|1.0|2.13|-3.11|0.0846|0.000773|243.0|1.56|4.62e-06|-0.02993|3.8097|3.8097|-1347.507102|872.11|0.2604|325.45|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|-0.18869|0.03432763|6.1024
18_a15|0|0|0|0.0|0.0|0.0|0|0|-0.020185809|0.0|-0.090130715|2|0.037948718|-0.094812415|0.0|-0.319782642|-0.001044324|-0.066226471|0.002685285|-0.190640601|-0.145790726|0.660075777|0.004699248|0.765450925|0|0.8362289070000001|-0.067562078|-0.090730185|0.819442071|0.007146033|-55.48918283|40.37881101|0.163771093|100.159876|2.672871589|0.867430881|60.86009645|45.69032922|0.415796832|2541.440611|511.4247108|-1054.294474|2510.854462|5.990767063|81.07723009|-644.79025|-449.4301265|1215.421882|5.370913621000001|1.0|1.0|1.0|1.0|1.0|3.37|0.08|24.0|-9.98|5.68|6.86|47.04|3.6|0.0|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|385.43|1.0|5.06|-5.93|0.000265|1.18e-06|0.0004559999999999|5.42|1.0399999999999999e-10|-0.03581|4543.0|3.8232|-1265.770242|1110.18|0.2686|272.91|535.02|0.6074|0.70427|-1265.556558|0.0066|-0.19371|0.03989594|6.8894
5d_a40|0|0|0|0.0|0.0|8.149890544|0|1|-0.071479892|6.167516491000001|0.0418378229999999|0|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|0.029272031|-0.259985037|-0.009744685|0.496945486|0.0451110059999999|0.877722972|1|0.754010052|-0.086193996|-0.094277694|0.049855551|0.022027556|-43.26473143|181.4728912|0.245989948|112.88660690000002|4.638915105|0.8111805740000001|49.97858532|49.66367051|0.479931934|1974.583878|346.0207917|-519.1767771000001|511.3769101|6.288958592999999|86.65063178|-238.2540642|-285.606135|640.0261471|6.713853887999999|1.0|0.0|0.0|0.0|0.0|3.02|0.21|14.0|-4.32|4.08|3.64|75.5|2.25|1.0|74.11|0.0|2.0|3.0|-4.23|20.0|4.0|287.31|1.0|3.1|-3.82|17.0|0.000152|0.0436|2.98|4.7600000000000005e-05|-0.06796|3.7374|3.7374|-1276.817151|765.69|0.4493|331.74|365.74|0.69613|0.69613|-1276.751174|0.4493|-0.2164699999999999|0.01667985|7.7212
9g_a40|0|0|0|0.0|0.0|7.515889085|0|0|-0.058811055|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|-0.145879501|0.133954053|-0.062672355|0.694156166|-0.242405063|0.821935848|1|0.90454157|-0.063539055|-0.079033043|0.002717414|0.021367335|-41.63731423|65.74631496|0.09545843|50.29077056|5.930596229|0.740240206|51.16627179|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|349.4421673|8.180261533|136.8503571|-329.0394499|-253.1335385|843.7257374|9.528957565|0.0|1.0|1.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|4.0|302.33|0.0|1.93|-3.09|977.0|0.0008179999999999|247.0|1.37|3.720000000000001e-07|-0.0624|3.0778|3.0778|-1332.476347|923.42|0.3563|402.84|469.6|0.70233|0.70233|-1332.31775|0.3563|-0.19005|0.01134289|5.45
1a_a18 (SB-431542)|1|0|0|3.3674017380000003|0.0|7.423568444|1|1|0.043282217|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|0.164429684|-0.033765606|0.838928085|-0.083341531|0.805877431|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|-72.69619778|160.410387|0.405958714|240.8019609|11.61820782|0.7531996609999999|87.15852628|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|1890.195809|7.52384981|146.3942108|-733.0587287000001|-300.3801761|1640.78056|14.4623285|1.0|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.69|4.04|3.63|103.12|1.54|0.0|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|384.39|1.0|2.85|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|2.03e-08|-0.05971|3.8208|3295.0|-1292.553086|1048.7|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|0.3347|-193.0|0.03494548|6.9031
2_a1|0|0|0|0.0|0.0|7.535296702|1|1|-0.049975995|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|-0.237981258|-0.326716897|0.571324013|0.1766333219999999|0.8571146190000001|0|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|-35.17029414|6.281701359|0.191789935|87.29479691|2.337413146|0.6944040029999999|43.24570924|33.45925305|0.39830426|1884.85038|367.8635872|-422.0435297|1378.496713|5.2823820260000005|139.0945801|-192.096651|-176.9692239|607.7780769999999|8.075415099999999|1.0|1.0|1.0|1.0|0.0|2.91|0.18|17.0|-6.18|4.0|4.12|30.71|2.49|0.0|79.77|0.0|1.0|2.0|-3.06|21.0|3.0|279.31|1.0|3.21|-3.78|243.0|0.000167|0.0466|2.76|6.64e-07|-0.02966|4.0877|4.0877|-920.184721|807.98|0.2991|303.31|355.79|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|-0.19826|0.024658671|5.2366
12h_a36|1|0|0|3.468184524|0.0|7.412764017000001|2|2|-0.128701804|5.351858133|-0.041228471|2|0.039061728|0.059920602|0.0|-0.503153567|0.00127667|-0.003014954|-0.051080247|0.100530266|-0.239932418|0.8913597320000001|-0.089459459|0.87043328|0|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-70.19826261|82.11195464|0.180385475|118.1187282|11.96512593|0.665254541|87.85958486|66.44902736|0.464544951|2845.467486|536.6941285|-1263.568727|2391.856014|7.428908584|219.1956304|-827.4010477|-216.42159590000003|1899.376328|17.66132225|1.0|0.0|1.0|0.0|2.0|4.8|0.17|17.0|-6.69|2.77|1.89|78.43|1.72|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|2.03e-07|-0.05013|5.1998|3.4554|-1347.451759|1177.89|0.5756|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.1926|0.02925492|7.8539
17f_a50|0|1|1|0.0|0.0|7.934155233999999|1|1|-0.2208117919999999|5.82008293|0.022892513|1|0.03135101|-0.167275895|2.187498662|-0.125733326|0.012475826|-0.028989535|-0.132773563|-0.275290802|-0.407467272|0.758335704|-0.2257632789999999|0.8314734309999999|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|-46.03121141|6.382846132999999|0.088541266|54.44410182|6.206439227000001|0.721122105|55.9791334|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|7.200480876|171.48226169999998|-537.7880119|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|0.26|20.0|-6.38|2.87|3.83|51.77|2.09|0.0|116.81|0.0|1.0|6.0|-3.58|29.0|4.0|384.48|1.0|2.92|-4.12|102.0|7.57e-05|0.0291|2.83|4.15e-07|-0.0336399999999999|4.0664|4.0664|-1219.220465|1146.22|0.1708|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|-0.20148|0.0276719|6.4001
