molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12ag_a36|0.0|0|0|3.408828027|0.0|0|2|2|1.297044434|0.0|-0.008085448|-0.084341564|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|-0.050147748|1|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.124298337|0.020136392|-68.21579593|12.70005599|0.253169906|159.6746787|-0.038937089|8.009946323|0.758897371|-32.81436052|-24.55768654|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|15.13240062|0.927847116|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|-326.5740008|1617.984688|12.1906363|0.0|2.0|4.72|0.0|-6.86|3.13|2.44|2.4|1.0|0.0|123.71|0.0|5.0|-3.89|30.0|399.42|1.0|0.0|-4.16|0.0515|0.0|0.0|5.58e-05|-0.05486|3.41|3.7117|-1332.151245|658.68|334.04|0.4286|318.79|507.72|0.69204|0.7024699999999999|0.0191|5.4459|0.03415856|7.5405|17.0|7.7696|7.7696
19j_a38|0.0|0|0|3.235947106|0.0|0|2|2|1.29704352|0.0|-0.007976154|-0.04575843|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|-0.42133715|0.7163622890000001|-0.001131945|0.0250587|-73.92901683|17.15233756|0.192823617|131.9851314|-0.038119963|11.74054073|0.714369845|-39.565701700000005|-26.09259418|74.95583121|0.408533267|2969.234865|552.5012068|-1330.722303|-17.86002424|0.285630155|7.506210369|12.69084117|0.6907121629999999|195.5099392|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|16.123318700000002|0.0|3.0|4.81|2.34|-6.92|3.17|2.42|1.76|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|426.45|0.0|0.0|-4.12|19.0|0.0|0.0|5.14e-05|-0.06447|3.23|3.6886|-1424.390074|686.26|336.13|354.0|205.41|533.97|0.30419|0.69435|0.2625|10.8124|0.03678378|14.4895|8.0|8.1146|8.1146
9i_a40|0.0|0|0|0.0|0.0|1|0|0|0.604992808|1.841293462|-0.0071562119999999|-0.105556952|-0.279092262|0.004532692|0.201624407|10.31197226|-0.1788455119999999|2|2|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0.831946443|-0.154977678|0.011010661|-44.58600513|5.548036224|0.169019238|85.16517222|-0.036869006|2.795536563|0.8590224540000001|-23.58195819|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|-668.7900768999999|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|71.03556427|-336.98898810000003|21.62632891|0.010372658|-361.8074422|778.5478408|5.226560183|1.0|1.0|3.25|2.9|-6.03|3.84|4.02|2.99|1.0|1.0|91.11|0.0|2.0|-5.32|22.0|306.38|0.0|1.0|-4.71|0.00147|0.0|0.0|0.000285|-0.05989|3.2|2.8936|-1273.31399|534.44|428.48|0.5012|284.3|417.75|0.56118|0.70339|0.3362|2.0895|0.02072395|2.7887|1.25|5.9031|5.9031
4j_a46|0.0|0|0|0.0|0.19521727|1|1|1|1.134637093|2.194310043|-0.002284836|-0.012405467|-0.130235627|0.011968098|-0.1051618459999999|10.94638774|-0.176133068|1|1|0.011684396|-0.078783783|-0.0589746909999999|-0.087688953|-0.226712003|0.72796254|-0.061823242|0.01492164|-43.95227197|8.812983129|0.0501066629999999|29.59387777|-0.024805825|5.205103062|0.776932317|-20.66606288|-14.65075732|43.80358011|0.402450715|2260.870095|561.0237355|-791.1408955|-8.652995323999999|0.223067683|6.274010655|10.49957018|0.673502127|131.7477027|-467.2617475|18.85718615|0.0106831269999999|-327.122208|1018.288052|6.30964324|1.0|0.0|4.0|3.9|-7.69|5.18|5.33|3.28|2.0|0.0|110.24|0.0|4.0|-5.38|27.0|361.48|1.0|1.0|-5.31|0.0015|0.0|0.0|7.33e-06|-0.01684|4.93|4.4093|-1132.018764|646.67|281.19|0.2783|229.82|572.31|0.37853|0.69413|0.1418|2.9043|0.02491327|3.8105|805.0|6.0942|6.0942
5d_a40|0.0|0|0|0.0|0.0|1|0|1|0.6049133329999999|1.601200869|-0.005662681|0.0418378229999999|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|0.029272031|2|2|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0.496945486|0.145024458|0.022027556|-43.26473143|10.10860823|0.245989948|112.88660690000002|-0.0377110779999999|4.638915105|0.8111805740000001|-18.15211073|-17.30589257|49.66367051|0.479931934|1974.583878|346.0207917|-519.1767771000001|-7.94180214|0.188819426|6.288958592999999|12.09256826|0.922825231|86.65063178|-238.2540642|21.3342049|0.014630084|-285.606135|640.0261471|6.713853887999999|0.0|0.0|3.02|2.56|-4.32|4.08|3.64|2.25|0.0|1.0|74.11|0.0|3.0|-4.23|20.0|287.31|1.0|1.0|-3.82|17.0|0.0|0.0|0.0137|-0.06796|4.61|3.7374|-1276.817151|473.48|331.74|0.4493|331.74|365.74|0.69613|0.69613|0.4493|7.0422|0.01667985|9.2439|19.0|7.7212|7.7212
2_a49|0.0|0|0|0.0|0.0|1|1|1|1.3438506419999998|2.12788659|-0.004112807|-0.03981057|-0.189189114|0.004524556|-0.041202373|10.92973199|0.005918367|1|1|0.004580676|-0.170631119|0.032521855|0.055400364|-0.320124905|0.802447754|0.084099874|0.01105681|-40.34672657|5.634353797999999|0.18651986|95.04720801|-0.028277173|2.871166625|0.7154059890000001|-22.45560511|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|0.017498253|-219.534132|845.9544764000001|8.91679918|1.0|1.0|3.09|2.5|-6.82|3.28|3.7|1.88|0.0|1.0|99.52|0.0|2.0|-3.53|25.0|327.38|1.0|1.0|-3.89|0.0955|0.0|0.0|4.94e-05|-0.04372|1.79|3743.0|-1045.981819|553.52|331.24|0.2988|227.02|371.96|0.34449|0.68172|0.0572|4.8986|0.0366366999999999|6.7117|59.0|7.2291|7.2291
4_a27|0.0|0|0|0.0|0.0|2|0|0|1.4008954130000002|3.294369174|-0.006181204|-0.058641975|-0.278154179|0.00991794|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.459570857|-0.2030237389999999|-0.341622797|-0.480852615|0.639413469|-0.07759915|0.0201467639999999|-40.79296366|10.43112657|0.1473956619999999|76.31512503|-0.0281385239999999|5.40078803|0.682485674|-15.48073439|-14.56891559|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|6.01592535|10.82331334|0.799110312|164.3952417|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|10.54344507|0.0|0.0|3.11|3.08|-6.22|2.94|2.8|2.66|0.0|0.0|97.55|0.0|2.0|-3.57|25.0|331.37|1.0|1.0|-3.99|0.0882|0.0|0.0|0.0002|-0.0449899999999999|4.63|4.1288|-1083.119531|555.75|300.29|0.2002|223.46|445.65|0.36899|0.6089899999999999|0.1741|2.7371|0.01877181|3.9202|4.0|8.3979|8.3979
3f_a32|0.0|1|1|3.553167045|0.0|0|0|0|0.6094207770000001|0.0|-0.00611496|-0.0434359079999999|-0.275173181|0.001276735|-0.113189563|10.31100273|-0.110286539|3|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0.833981748|-0.110248899|0.011897886|-54.8993954|6.707989266|0.125973316|71.02334697|-0.030139709|3.78194259|0.78919828|-23.34192893|-16.99267001|48.1093075|0.435176082|2273.466801|492.7734095|-713.6921402|-9.580412233|0.21080172|6.153728636|10.89495051|0.770463268|118.8493262|-402.3773138|21.53155987|0.011659458|-326.0981041|904.3255145|6.573564628|1.0|1.0|3.9|3.31|-7.31|7.18|5.63|2.18|2.0|0.0|102.66|0.0|4.0|-6.89|24.0|354.49|0.0|1.0|-5.4|4.53e-05|0.0|0.0|1.73e-05|-0.05315|3.92|3.5569|-1712.034952|604.9|348.58|293.0|348.58|488.74|0.70255|0.70255|293.0|3.4678|0.02606687|5.7161|9.0|8.0458|8.0458
19b_a38|0.0|0|0|3.26554965|0.0|0|2|2|1.297044256|0.0|-0.008652352|-0.115864198|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|0.653741315|0.019437461|0.0224393089999999|-71.73053105|13.92699891|0.270689433|168.00390359999997|-0.041606241|8.643817972|0.7596369590000001|-33.13317155|-25.82299118|67.31146923|0.478948837|2897.652112|452.6479704|-1291.149559|-16.02708787|0.240363041|7.159317935|13.74014387|0.91919733|149.181772|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|1699.692918|12.76697997|0.0|3.0|4.82|2.37|-7.12|3.55|3.11|2.78|1.0|0.0|125.65|0.0|5.0|-4.25|31.0|419.43|0.0|1.0|-4.33|0.0238|0.0|0.0|3.19e-05|-0.05031|3.66|3.7509|-1431.38073|646.81|330.55|0.4634|231.18|485.64|0.38952|0.69411|0.1945|5.5253|0.03336932|6.3396|12.0|7.9172|7.9172
14b_a23|0.0|1|1|0.0|0.0|2|0|0|1.197963628|3.2475997860000003|-0.006248709|-0.071396109|-0.318684138|0.007671236|-0.0644978|10.31321824|-0.047410593|2|2|0.0075222369999999|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|0.616699629|-0.00399443|0.020454632|-53.44429544|13.26014776|0.153740341|99.66542762|-0.03508139|8.596171261|0.774359705|-26.58857202|-22.74225338|54.274732400000005|0.450973737|2943.803333|548.6057241000001|-1068.885909|-14.74314679|0.225640295|7.833620016|14.26820636|0.821406493|146.2760938|-692.9278992000001|29.36910744|0.01779446|-355.71896410000005|1380.34805|11.53563485|0.0|1.0|3.42|3.44|-7.67|3.78|4.58|3.4|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|429.47|0.0|0.0|-5.11|0.00114|0.0|0.0|9.18e-06|-0.07803|3.72|3706.0|-1729.139722|673.05|334.55|0.3603|334.55|525.66|0.58097|0.58097|0.3603|6.8752|0.02188578|9.7544|4.0|8.3536|8.3536
19_a20|0.0|0|0|3.423603867|0.0|0|0|0|1.4009239059999998|0.0|-0.0096278259999999|-0.130949446|-0.539158264|-0.006620594|0.077469518|10.94899558|-0.063133522|1|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.811128636|-0.143992458|0.013643765|-65.49811346|8.964643162|0.245547466|161.33709|-0.038340404|5.890223441|0.796070588|-39.5992891|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|-1309.962269|-16.55214209|0.203929412|7.950138729|15.38668579|0.935398401|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|10.48665779|1.0|2.0|3.49|2.49|-9.63|4.97|4.08|1.33|1.0|0.0|122.86|0.0|5.0|-4.89|32.0|420.47|0.0|1.0|-4.57|0.00541|0.0|0.0|9.86e-08|-0.06767|5.01|3.3616|-1368.378274|687.79|368.83|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|0.2998|4.2507|0.03487615|6.3327|2.6|5585.0|5585.0
19_a4|-3.21497177|0|0|0.0|0.0|1|1|1|0.29641517|1.943606348|-0.0023503029999999|-0.3929802189999999|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.152550043|0.013022539|-41.82665583|7.168604362000001|0.1792349369999999|98.66465411|-0.028945757|3.946149569|0.764880253|-21.41704046|-15.93396412|46.07495776|0.460486754|2558.336814|451.8120313999999|-669.2264932|-8.771275759|0.235119747|5.9448291|11.01887515|0.85352261|129.4279389|-368.3935819|20.83197214|0.0143733|-291.6208078|874.9428297000001|7.912166787999999|0.0|0.0|3.46|2.52|-6.09|2.97|4.32|2.16|1.0|0.0|98.19|0.0|3.0|-3.81|25.0|351.42|1.0|1.0|-3.97|0.0547|0.0|0.0|0.0002839999999999|-0.05294|6.67|4.1858|-1446.909868|583.39|296.2|0.3806|296.2|500.34|0.67535|0.67535|0.3806|5.8295|0.02985188|7.1079|19.5|4.71|4.71
33_a47|0.0|1|1|0.0|0.0|1|0|0|1.409403453|1.758479676|-0.004263267|-0.085712613|-0.183320497|0.002212256|-0.033554816|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|0.63155995|0.065468525|0.022346992|-44.81989209|11.96072985|0.1802998689999999|96.50148984|-0.0272154529999999|6.401714296000001|0.57681348|-17.2112484|-14.56646493|44.11759955|0.4607629339999999|2311.28828|438.726241|-582.6585971|-7.79637597|0.42318652|6.979305126|12.94292541|0.854471925|226.5011607|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1010.133461|15.83240237|1.0|1.0|3.08|2.76|-7.08|2.96|4.04|1.52|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|334.35|1.0|1.0|-3.72|183.0|0.0|0.0|2.79e-05|-0.05462|2.06|4.1869|-1123.135036|566.29|296.13|0.2566|296.13|423.52|0.67508|0.67508|0.2566|4.5647|0.02924367|6.2284|4.0|8.4|8.4
3a_a32|0.0|1|1|3.226454082|0.0|0|0|0|0.6094208210000001|0.0|-0.007588088|-0.045659995|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|3|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|0.84134255|-0.045516432|0.0224684379999999|-44.92473442|10.39727075|0.182929032|84.65041685|-0.032360692|4.811337463|0.6723099029999999|-17.261046399999998|-14.97491147|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|-159.4728294|668.2146761|10.9483666|1.0|1.0|2.96|2.21|-6.12|5.77|4.12|1.19|0.0|0.0|83.28|0.0|2.0|-5.32|20.0|298.39|0.0|1.0|-4.35|0.00144|0.0|0.0|0.0002279999999999|-0.0558|2.17|3.6308|-1554.768725|492.91|341.48|0.2719|341.48|355.48|0.70229|0.70229|0.2719|3.6178|0.02744024|5.7916|3.0|8.5686|8.5686
31_a47|0.0|1|1|0.0|0.0|1|0|0|1.304326813|1.441825189|-0.00869363|-0.171198936|-0.417294247|-0.007525849|0.074881792|10.9497221|0.001073537|1|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|0.677766155|-0.1978980839999999|0.021401336|-65.56344002|13.27533898|0.303979962|188.5600536|-0.037580665|8.234748813|0.70664003|-41.22978713|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|-1049.01504|-14.46018796|0.29335997|8.214180216|15.6194341|0.901520747|181.972428|-650.7084581|32.98913783|0.024209265|-256.3593656|1484.511202|15.01710904|1.0|2.0|3.18|2.38|-7.62|3.23|4.24|2.0|1.0|0.0|109.21|0.0|5.0|-4.59|29.0|410.83|0.0|1.0|-4.39|0.0105|0.0|0.0|9.95e-06|-0.0532|4.2|3.6369|-1735.400941|642.11|340.91|0.3264|311.96|508.69|0.68276|0.69894|83.0|6.4248|0.03449081|8.6244|16.0|7.8|7.8
17e_a50|0.0|1|1|0.0|0.0|2|2|2|1.320916122|4.3906140030000005|-0.0020746479999999|0.038322942|-0.141076059|0.012036705|-0.086639125|10.94500663|-0.114420412|2|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|0.7596299459999999|-0.1710526319999999|0.012865274|-50.7956915|8.950665784|0.069891795|48.62532158|-0.02665495|6.227183052000001|0.803671114|-22.43349867|-18.5444588|41.19554236|0.489797496|2883.936138|647.0975667|-1168.300905|-12.90180444|0.196328886|8.52101688|16.70124474|0.960006062|136.5904997|-812.8136797000001|23.07468625|0.010255676|-422.5418889|1453.705234|7.135108233|1.0|0.0|4.18|4.23|-7.33|4.23|4.68|2.91|2.0|0.0|138.0|0.0|6.0|-4.87|33.0|438.57|1.0|0.0|-5.18|0.00589|0.0|0.0|2.03e-05|-0.03156|3.8|4.0298|-1375.268259|757.34|307.67|0.1809|292.6|602.89|0.6322800000000001|0.66478|0.1785|6.7175|0.02761851|8.8326|155.0|6.8097|6.8097
12g_a40|0.0|0|0|0.0|0.0|1|0|0|0.604990688|1.687211672|-0.01011728|-0.129331216|-0.354104815|-0.001011175|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.280045216|0.063401514|0.106286677|-0.512657141|0.777835705|0.020185301|0.012706769|-52.24208444|6.670206427999999|0.129798543|68.1355805|-0.0435406|3.501413627|0.852031227|-26.21888031|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|-731.3891821000001|-11.99782981|0.147968773|7.692740528|14.39849078|0.871698484|77.67373972|-383.9305539|26.82520454|0.013442698|-369.5858437|858.4065454|7.056520179|0.0|1.0|3.24|3.2|-6.63|4.83|5.14|3.76|2.0|0.0|93.78|0.0|2.0|-6.46|23.0|362.23|0.0|1.0|-5.79|0.000124|0.0|0.0|8.57e-05|-0.07424|4.84|3.1577|-2173.0224510000003|540.25|392.64|0.3539|308.23|429.31|0.67055|0.6988|0.2682|1.9175|0.02230594|2.7075|724.0|6.1403|6.1403
47c_a18|0.0|0|0|0.0|0.0|0|1|1|1.251176227|0.0|-0.007068829|-0.048726885|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|0|0.002674691|0.071793992|-0.212991596|-0.320309303|-0.455055055|0.784328127|-0.027873485|0.015864085|-75.57063623|12.75381432|0.1871383589999999|150.4485025|-0.0321917939999999|10.25333491|0.7489981509999999|-46.26124419|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|-1889.265906|-20.80632033|0.251001849|9.566965871|18.73268473|0.958059115|201.7910841|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|13.19009806|1.0|3.0|4.61|0.0|-9.18|2.84|2.87|2.41|3.0|2.0|154.77|1.0|12.0|-5.73|38.0|513.63|0.0|0.0|-5.09|0.000947|1.0|1.0|3.42e-07|-0.0449|7.72|3.1096|-1664.721977|850.89|398.71|0.5869|398.71|790.07|0.6983199999999999|0.6983199999999999|0.5869|3.3075|0.03115159|3.8573|3.0|8.5229|8.5229
17a_a10|0.0|0|0|0.0|0.0|1|2|2|1.3438501040000002|2.118111229|-0.004333189|0.021150127|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|0.7019075779999999|0.029106767|0.020088947|-58.46202420000001|14.20303963|0.146175016|103.34686|-0.023625536|10.04165819|0.564726042|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|-11.80945728|0.4352739579999999|8.621193279|16.96492079|0.967815851|307.7420338|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|18.02431251|1.0|0.0|3.8|3.66|-7.32|3.31|2.5|1.29|1.0|0.0|142.16|0.0|6.0|-3.68|35.0|468.55|1.0|0.0|-4.32|0.0986|0.0|0.0|2.22e-05|-0.04641|3.95|3.9887|-1524.52012|767.6|310.84|0.2142|224.26|603.73|0.32889|0.67671|0.0867|4.1012|0.03725238|5.3803|49.0|7.3098|7.3098
13c_a5|0.0|0|0|2.944180713|0.0|0|1|1|1.377702625|0.0|-0.005082338|-0.0090268969999999|-0.284610951|0.005288472|-0.098760742|10.94530327|-0.018055556|1|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|0.705487111|0.003545487|0.023143526|-50.50012762|15.25960958|0.19980328|131.7396496|-0.025039414|10.06137448|0.551328235|-33.60884086|-16.50965711|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|-10.8855893|0.448671765|8.492261628|15.90846721|0.873289814|295.8302846|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|1557.152554|19.96143955|1.0|1.0|3.13|2.58|-8.09|4.23|3.29|1.16|1.0|0.0|120.88|0.0|5.0|-3.55|31.0|411.46|0.0|1.0|-3.96|0.1169999999999999|0.0|0.0|3.36e-06|-0.05615|3.99|4.2145|-1351.2369640000002|676.53|294.18|509.0|263.46|513.33|0.41594|0.51479|0.1666|2.3276|0.03747691|2.9732|123.0|6.9101|6.9101
6a_a31|0.0|0|0|3.3855253210000003|0.0|0|1|1|0.610184884|0.0|-0.01694403|-0.181987023|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0.848282918|-0.07385392|0.034212524|-74.23718620000001|20.08876284|0.42783832|251.216265|-0.045153913|11.79563339|0.6927462990000001|-45.56491046|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|180.411907|-653.8540772999999|38.27271371|0.031153284|-226.3518866|1607.453976|18.29245122|1.0|2.0|3.42|2.51|-6.96|4.68|3.69|1.13|1.0|0.0|104.73|0.0|4.0|-5.22|28.0|390.42|0.0|1.0|-4.34|0.00238|0.0|0.0|4.3200000000000007e-05|-0.05563|4.03|3.5428|-1613.295461|607.79|349.96|0.6404|349.96|447.66|0.70416|0.70416|0.6404|7.7514|0.04606915|11.2387|1.1|5.9586|5.9586
11_a15|0.0|0|0|0.0|0.0|0|1|1|1.435688956|0.0|-0.0064953419999999|-0.029665252|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|0|0.003766915|-0.056500144|-0.173728081|-0.272482143|-0.363940085|0.843715005|0.0234789439999999|0.018519054|-66.78526188|12.69062406|0.105461874|72.27026771|-0.033606127|8.696553172|0.739315684|-30.25595097|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|-1335.705238|-15.7814467|0.260684316|6.233494755|11.76226306|0.8869452090000001|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|12.39401492|1.0|1.0|4.1|4.25|-8.9|4.33|6.69|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|448.52|0.0|0.0|-6.1|0.000214|0.0|0.0|5.7e-07|-0.03877|5.04|2.9595|-1450.705737|739.57|418.94|0.2657|263.2|568.22|0.58935|0.70577|0.0011|812.0|0.03503399|1.3581|739.0|6.1314|6.1314
13_a12|0.0|0|0|0.0|0.0|0|0|0|1.508548782|0.0|-0.0069874069999999|-0.0619247109999999|-0.272508888|0.000830398|-0.083760082|10.96083169|0.021322992|0|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|0.845823047|-0.226526433|0.008188151|-45.33566159|4.01385817|0.09993609|48.98899535|-0.034993718|1.96760628|0.8829921740000001|-13.97756285|-17.15403411|32.52766981|0.466560112|1812.788134|441.2142447|-634.6992622|-8.408963103|0.117007826|6.06407675|11.36787272|0.874625469|57.35761558|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|718.8050825|3.656774794|1.0|1.0|2.7|2.64|-7.14|3.63|3.9|2.42|1.0|0.0|84.74|0.0|3.0|-4.26|21.0|276.34|1.0|1.0|-4.2|0.0152|0.0|0.0|2.01e-05|-0.04445|3.83|3.9329|-876.3370809|532.86|315.25|0.6528|273.31|437.91|0.6622399999999999|0.64974|0.0155|1.3023|0.0290811829999999|1.5686|93.0|7.0315|7.0315
12k_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984231|0.0|-0.007818038|-0.029595542|-0.44562817|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|1|0.0053380919999999|-0.240110949|-0.089279071|-0.154412059|-0.4186541|0.838579475|0.001281277|0.024177669|-65.04897323|16.01752015|0.184916442|122.5057244|-0.035199567|10.61148425|0.7081361979999999|-34.68429919|-23.31944323|68.37178540000001|0.47195436|2920.279667|539.9866061|-1235.930491|-15.44895229|0.291863802|8.416930701|15.93977881|0.893775698|193.3575303|-818.7944715|32.93073182|0.0226150579999999|-275.77726980000006|1745.328787|14.9823028|0.0|1.0|4.72|0.0|-6.74|3.89|2.63|2.51|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|428.51|0.0|0.0|-4.93|0.00154|0.0|0.0|7.87e-05|-0.05055|3.58|3.4715|-1690.269144|710.82|357.15|0.2257|238.62|564.62|0.39318|0.6864899999999999|0.1512|4.9516|0.03357755|5.0736|24.0|7.6144|7.6144
12e_a36|0.0|0|0|3.490984269|0.0|0|2|2|1.29704412|0.0|-0.007100632|-0.043085717|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|1|0.003962098|0.244642918|-0.104118159|-0.1763783589999999|-0.43688276|0.90414347|-0.010494913|0.019063245|-64.2330904|12.12502373|0.161913613|102.9838531|-0.036203518|7.71202397|0.7610764190000001|-28.51846223|-23.02695694|56.96241436|0.466721981|2709.877204|533.058116|-1220.428718|-14.64611103|0.238923581|6.767371321000001|12.69013737|0.875194483|151.9654247|-776.2438847|30.25577504|0.017716522|-332.11111980000004|1603.556077|11.26845175|0.0|2.0|4.85|0.0|-6.97|3.24|2.19|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|395.46|1.0|0.0|-4.3|0.0274|0.0|0.0|4.270000000000001e-05|-0.04962|3.48|3.6699|-1272.23645|673.57|337.84|0.4537|323.18|507.03|0.6814600000000001|0.70007|0.0006|6.5974|0.03037051|8735.0|14.0|7.8539|7.8539
