molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w MLOGP|Veber filter|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9g_a24|0.0|1|0.0|1|7.273092596000001|1.7647373919999998|-0.318471716|2|0.0279797979999999|-0.162313932|0.0|-0.0425444|0.0144065739999999|0.070915465|-0.02471184|2|0.013119312|-0.292600863|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0.657503038|0.8671367529999999|-0.064835725|-0.065668047|-32.49188065|174.88817269999998|0.132863247|65.73938109|-16.07665151|4.593165278|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|41.36311977|429.0504306|-389.9025677|1196.910121|-5.214049137|0.518073552|6.124370267000001|10.69818114|0.746821416|256.3375151|-192.9198181|21.8662148|0.033884884|17.88521849|809.0499476|16.76589519|0.0|1.0|2.8|1.78|0.06|22.0|0.64|0.0|-2.49|23.0|302.33|0.0|1.93|0.0008179999999999|247.0|0.0|0.000113|-0.03585|5.2521|0.75|4.2802|-984.5565078|0.2444|236.07|0.4227399999999999|0.64993|-984.447764|0.1023|0.032630457|4.4131|68.0|7.1675|7.1675
12c_a5|0.0|1|0.0|0|6.605297921|0.0|-0.212798523|3|0.0252713179999999|-0.086795626|0.0|-0.16115723|0.0054189009999999|-0.096073591|0.0072946769999999|1|0.00586291|-0.1386392109999999|-0.020144382|-0.223631474|2|0.808899433|0.797601178|0.05430631|0.014673577|0.8446264459999999|0.782051277|0.841092921|-0.070873852|-0.066083881|-43.47195613|143.44655559999998|0.158907079|104.5338363|-28.59715492|7.085796743|0.583585895|-1.25559373|-30.6699685|59.40070647|57.39441476|553.2961182|-825.9671665|2045.184304|-9.702606135|0.416414105|7.293547043999999|13.53008071|0.855075538|273.9296719|-543.3459436|25.27376659|0.024214085|-109.9706106|1415.330929|15.92875034|0.0|1.0|3.27|2.78|0.24|23.0|1.57|0.0|-4.09|31.0|411.5|0.0|3.31|4.64e-05|0.0191|0.0|2.03e-07|-0.04565|4.6671|2.06|4.0116|-1316.5202869999998|0.1513|265.66|0.52074|0.6893600000000001|-1316.244961|105.0|0.02242648|3.5993|47.0|7.3279|7.3279
5b_a40|0.0|0|0.0|1|8.149890544|1.616656116|-0.067567502|0|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|0.020344828|2|0.006372485|-0.164084255|0.013573521|-0.389789991|0|0.537115914|0.817071232|-0.400500595|0.029485257|0.88618123|0.503365018|0.881264402|-0.077031845|-0.091267779|-45.78637031|169.18694230000003|0.118735598|59.56617021|-22.96968039|4.811137897|0.829018186|-1.095213344|-19.38687321|52.08187888|48.2348504|442.1045286|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|6.521443259|12.47657231|0.913161214|85.77656597|-275.6361647|22.09185326|0.012549086|-330.1175669|662.7555978999999|6.2955085660000005|1.0|0.0|3.13|2.82|0.21|14.0|2.89|0.0|-5.43|21.0|338.21|0.0|3.83|1.44e-05|0.00488|0.0|0.00191|-0.07069|3.9759|5.62|3.9759|-2096.767375|0.3005|311.84|0.59928|0.59928|-2096.707754|0.3005|0.01471235|9.3069|64.0|7.1938|7.1938
11a_a5|0.0|1|0.0|0|6.605297921|0.0|-0.165418719|2|0.021060606|-0.052944925|0.0|-0.185262487|0.007993132|-0.1301505359999999|-0.02394636|1|0.007955512|-0.081506|0.006120569|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0.89343434|-0.064565402|-0.071517578|-51.09940261|61.32301293|0.10656566|76.14130253|-36.51058972|6.055083705|0.740865275|-1.573386716|-32.96141947|61.4470419|54.60662289|638.3599998999999|-1124.186857|1170.247903|-13.38721623|0.259134725|9.740948724|18.25640338|0.874191508|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|10.34763929|0.0|1.0|3.53|3.68|0.3|23.0|3.05|0.0|-7.25|32.0|424.54|1.0|5.16|3.95e-07|0.000167|0.0|5.019999999999999e-08|-0.03694|4.4033|4.83|4.0938|-1339.802852|0.5473|281.57|0.6735|0.65363|-1339.493223|0.1838|0.03340977|3.6525|81.0|7.0915|7.0915
12d_a30|0.0|0|0.0|0|7.412764017000001|0.0|0.041181359|2|0.042804233|-0.092984185|0.0|-0.354778373|0.005613018|0.036688757|-0.075816941|1|0.005965451|-0.162129948|-0.09353607|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|-60.88281322|85.1932288|0.156990075|101.4221952|-39.33285959|6.497247279|0.8143892140000001|-1.884794029|-30.81433963|69.55534551|57.75411196|544.6198897999999|-1217.656264|2323.480646|-15.12802292|0.185610786|7.557073995|13.92427286|0.84254817|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|-406.2173266|1495.177298|8.672532296|1.0|0.0|4.75|0.0|0.17|17.0|3.04|0.0|-5.66|30.0|412.51|0.0|2.91|7.05e-06|0.00291|0.0|4.02e-05|-0.05119|3.4821|4.14|3.4821|-1615.063947|149.0|356.06|0.68608|0.68608|-1614.831682|149.0|0.03187624|4.8843|11.0|7.9508|7.9508
8e_a46|0.0|0|0.252655541|1|7.727094485|2.161814059|-0.205882192|2|0.043238095|-0.126773923|0.0|-0.046696417|0.012911107|-0.184317354|-0.016857659|1|0.0123581919999999|-0.203086023|-0.135984209|-0.132524216|2|0.669602597|0.789844634|-0.241393458|-0.024620704|0.837678812|0.668786636|0.921352352|-0.053352779|-0.065982313|-33.59778824|7.389496216|0.078647648|40.04689925|-17.10778729|2.482871976|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|32.04299109|469.146955|-503.9668235|1415.320228|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|127.6844779|-256.61680930000006|15.64268965|0.011830243|-253.8248986|672.6356549999999|6.023886838999999|0.0|1.0|3.21|2.93|0.32|17.0|2.13|0.0|-3.59|23.0|304.39|0.0|3.21|9.15e-05|0.0279|0.0|6.57e-05|-0.03175|4.5092|3.0|4.5092|-954.9056294|0.2162|274.96|0.6967|0.6967|-954.743261|0.2162|0.024010215|3.7755|406.0|6.3915|6.3915
12r_a30|0.0|0|0.0|0|7.412764017000001|0.0|-0.015167821|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0.591758164|0.72072745|-0.090229387|-0.109990462|-71.0931422|90.4724548|0.27927255|180.5098625|-45.9515743|7.995393191000001|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.867350555|135.6928105|-827.1283373|33.05530181|0.016970201|-374.9717191|1619.709789|10.96881384|1.0|0.0|4.66|0.0|0.14|17.0|3.58|0.0|-5.49|31.0|434.46|0.0|3.21|6.71e-06|0.00291|0.0|3e-05|-0.05244|5067.0|4.32|3.5111|-1774.2026670000002|0.1908|244.69|0.32409|0.68476|-1774.009422|0.1522|0.03388131|6.5511|29.0|7.5317|7.5317
4g_a49|0.0|0|0.0|2|8.228176896|4.107873566|-0.087219006|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|0.08591712|2|0.007845545|-0.146265064|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|-0.027032199|0.144740607|0.81242269|0.626581708|0.8601878270000001|-0.061465364|-0.0666753309999999|-66.44036383|151.0705543|0.139812173|139.3194688|-66.20622488|18.81105094|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|80.12633309|857.1564845|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|0.958286615|371.3295653|-1986.186746|39.71443299|0.023762615|-253.8168226|3177.154639|23.67887448|0.0|0.0|4.83|4.36|0.1|42.0|2.87|0.0|-7.47|51.0|663.73|1.0|5.23|3.72e-08|2.47e-05|0.0|1.4199999999999998e-11|-0.06458|4.3116|6.35|3.6269|-2147.66293|0.1389|287.56|0.33449|0.69238|-2147.217543|0.0265|0.05838924|4.5147|106.0|6.9747|6.9747
14m_a23|0.0|0|-4.405643132|2|7.423568444|3.1160758160000004|0.05521348|2|0.0431917209999999|0.028217372|0.665608656|-0.482182526|0.001027627|-0.034213923|-0.050626415|2|0.001951778|0.0879380709999999|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|0.9258118|-0.072795329|-0.089285878|-62.09952738|47.23604193|0.0741882|51.59888942|-43.19105542|8.703631619|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|63.1440955|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|16.42895711|0.911438824|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|12.51739962|1.0|0.0|3.51|3.17|0.09|26.0|3.82|0.0|-6.38|34.0|479.48|1.0|4.41|1.61e-06|0.000773|0.0|2.85e-06|-0.08347|3.6774|4.2|3.6774|-1966.945041|0.3335|337.15|0.65552|0.65552|-1966.721362|0.3335|0.02296475|8.5477|3.0|8.5171|8.5171
12j_a36|0.0|1|0.0|0|7.412764017000001|0.0|-0.084183025|2|0.039061728|0.091496219|0.0|-0.41101009|0.00285431|0.039869055|-0.051080247|1|0.003710345|0.161289379|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0.852586292|-0.069970795|-0.105480639|-69.66341599|26.39145693|0.147413708|97.35760604|-46.00836307|7.921272637|0.7758129420000001|-2.004132137|-30.5197407|80.59149538|58.20533756|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|13.78874575|0.8425708820000001|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|10.92807939|1.0|0.0|4.86|0.0|0.17|17.0|2.51|0.0|-4.85|31.0|427.52|0.0|2.33|3.09e-05|0.0132|0.0|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.420129|0.4981|238.1|0.37116|0.69967|-1670.184251|98.0|0.02793415|8.5953|0.01|8.0|8.0
15a_a10|0.0|0|0.0|1|7.535296702|2.141907675|-0.214195114|2|0.033912037|-0.125297206|2.038992189|-0.144512841|0.011418154|-0.060539141|-0.062038567|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|-0.0232534929999999|-0.1074837719999999|0.820233357|0.713078124|0.915137224|-0.0458501609999999|-0.076864276|-49.47045259|42.41151044|0.084862776|54.61835033|-31.83957238|6.503087289|0.676473201|-1.3835569680000002|-18.99256188|60.98047923|39.61363829|588.9895149|-890.4681466|2413.560937|-10.42022369|0.323526799|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|11.51002664|0.0|1.0|3.5|3.58|0.29|21.0|1.93|0.0|-3.97|30.0|399.49|0.0|3.33|3.94e-05|0.0157|0.0|6.51e-06|-0.04742|5.7646|2.4|3.7639|-1278.4225210000002|0.3558|215.08|0.47484|0.68863|-1278.141052|0.1583|0.02976259|6.1108|24.0|7.6198|7.6198
12aa_a30|0.0|0|0.0|0|7.412764017000001|0.0|-0.101407312|2|0.043854875|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|0.794193541|0.8126513129999999|-0.078042288|-0.101368383|-70.79444906|55.0567406|0.1873486869999999|130.84205079999998|-49.44198469|15.0745057|0.630759573|-1.925999268|-38.06478415|91.51563481|76.08850600000001|567.5458219999999|-1345.094532|2455.130164|-16.48066156|0.369240427|8.65813938|16.21199661|0.872457337|257.8730361|-939.3977091|37.41227352|0.029670025|-182.6418006|2132.499591|20.72118575|1.0|0.0|4.86|0.0|0.21|17.0|2.2|0.0|-5.61|33.0|458.54|0.0|2.52|9.94e-06|0.00456|0.0|6.720000000000001e-05|-0.04966|5.1925|3.34|3.4642|-1804.784381|0.1667|238.78|0.30341|0.68642|-1804.516348|0.1506|0.03443621|6.4878|8.0|8.1135|8.1135
19j_a38|0.0|1|0.0|0|7.412764017000001|0.0|-0.089207643|2|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|-0.036248822|1|-0.002443797|0.23209815|-0.20848518|-0.42133715|1|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.908721232|0.6885713729999999|0.8071763829999999|-0.0844479869999999|-0.108006563|-73.92901683|131.29876370000002|0.192823617|131.9851314|-50.60340201|11.74054073|0.714369845|-1.944118135|-39.565701700000005|90.05233553|74.95583121|552.5012068|-1330.722303|3109.238056|-17.86002424|0.285630155|7.506210369|12.69084117|0.6907121629999999|195.5099392|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|16.123318700000002|1.0|0.0|4.81|2.34|0.13|17.0|1.76|0.0|-4.35|32.0|426.45|0.0|2.44|7.55e-05|0.0322|0.0|5.14e-05|-0.06447|6.0361|3.23|3.6886|-1424.390074|354.0|205.41|0.30419|0.69435|-1424.183388|0.2625|0.03678378|14.4895|8.0|8.1146|8.1146
16f_a32|0.0|1|0.0|0|7.765993078999999|0.0|0.1767304639999999|0|0.039958333|0.008658653|2.082564316|-0.77158995|-0.003511776|-0.081644236|-0.000291262|3|-0.001202032|0.0151704889999999|-0.211019184|-0.697693907|0|0.801401734|0.852938445|0.085125293|-0.000510986|0.899839182|0.761506727|0.8072754790000001|-0.08168632|-0.111152081|-76.92280867|89.03402347|0.192724521|133.3750236|-53.23443736|11.7022626|0.69473708|-1.778433296|-39.12230215|92.82839829|73.4405859|558.6750754999999|-1230.764939|3414.006186|-17.03501995|0.30526292|8.79158776|14.28728752|0.625108901|211.2572338|-851.7509977|35.43109972|0.022983292|-269.5356315|1771.554986|15.90558963|1.0|1.0|3.76|3.4|0.3|19.0|1.34|1.0|-6.95|29.0|427.54|1.0|4.05|1.07e-05|0.00457|0.0|7.26e-06|-0.04997|3.6272|4.99|3.6272|-1995.278839|0.2931|341.82|0.70204|0.70204|-1995.054457|0.2931|0.02889673|4.2764|9.0|8041.0|8041.0
6b_a31|0.0|1|0.0|0|7.773594467000001|0.0|0.052690797|0|0.037803618|0.11647286|0.0|-0.787472195|-0.011483229|-0.032090772|-0.053655833|2|-0.008439437|0.1978523089999999|-0.004825446|-0.57983695|0|0.838789705|0.78240875|-0.068433069|-0.084489161|0.841537966|0.795570315|0.627853074|-0.12081047|-0.1284626569999999|-78.37648097|159.79549319999998|0.372146926|227.0509355|-47.81835367|12.28107483|0.7459204140000001|-2.055402513|-44.96993859|93.1058799|93.83704414|383.0600707|-1254.023695|2063.736075|-17.0020813|0.254079586|7.513612533|14.46878435|0.925676135|155.0167518|-765.0936586|37.35947255|0.024142162|-300.0775025|1681.1762649999998|14.72939894|1.0|1.0|3.55|2.73|0.1|22.0|1.36|0.0|-5.63|29.0|404.44|0.0|3.3|2.18e-05|0.00883|0.0|1.89e-05|-0.05835|3.2949|4.61|3.2949|-1652.635711|0.4967|376.29|0.7013199999999999|0.7013199999999999|-1652.44739|0.4967|0.03623358|8.8379|54.0|7.2676|7.2676
21_a12|0.0|0|0.0|0|6.605297921|0.0|0.04375233|3|0.037992832|-0.213225401|0.0|-0.362168355|-0.003879878|-0.01367083|-0.0546514309999999|1|-0.001825446|-0.388196876|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|-0.099516604|0.89838263|0.859899236|0.84827776|-0.068775342|-0.100098765|-50.37198585|75.46830038|0.15172224|76.35009799|-25.34833425|3.097071518|0.770818357|-1.401382713|-17.416202300000002|59.10840872|40.76379649|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|11.18947411|0.8993077970000001|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|8.736422872|1.0|1.0|4.05|2.81|0.12|17.0|1.82|0.0|-3.82|23.0|319.38|0.0|2.68|0.000173|0.0551|0.0|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|3.9971|-1327.451966|0.3665|264.64|0.59386|0.57644|-1327.347724|0.1668|0.02758166|3.2551|22.0|7.6576|7.6576
11e_a5|0.0|1|0.0|0|7.139660336|0.0|-0.2114441819999999|2|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|0.008721244|-0.127225457|-0.147721258|-0.234433859|2|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|-52.34653881|62.84782002|0.123241209|81.64179149|-34.67724171|5.290414418|0.72163516|-1.580379517|-27.58835281|63.5644542|49.63167715|580.8135016|-1046.930776|960.0428704|-12.38472918|0.27836484|9.387474824|18.17739133|0.936345148|184.4042616|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|0.0|1.0|3.22|3.43|0.24|23.0|1.83|0.0|-4.65|31.0|411.5|0.0|3.63|1.9e-05|0.00782|0.0|4.64e-07|-0.03808|4.4179|2.91|4.1036|-1316.512503|0.5347|280.64|0.66478|0.6505|-1316.239803|0.2125|0.03460011|2.8694|0.04|7.3979|7.3979
12g_a31|0.0|1|0.0|0|7.765993078999999|0.0|0.0716209459999999|0|0.0388738739999999|0.045747231|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|-0.082116813|2|-0.0054114869999999|0.074878295|-0.081426376|-0.57758443|0|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0.7983388929999999|0.58271093|-0.1284353869999999|-0.131126805|-80.52794936|152.7424573|0.41728907|256.26669530000004|-49.45404266|11.67699967|0.6886488690000001|-1.835775276|-48.43898314|95.97385383|97.88920296|357.8560168|-1127.391291|1859.940155|-14.73099143|0.311351131|8.098256552|15.28679013|0.887664343|191.2078009|-692.3565973|34.8320455|0.02515117|-231.70711040000003|1637.106139|15.44590447|1.0|1.0|3.61|2.51|0.32|16.0|0.86|0.0|-4.92|27.0|384.45|0.0|2.9|0.0001629999999999|0.0627|0.0|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.800869|265.0|323.3|0.70068|0.70068|-1578.605452|265.0|0.04532186|2.4038|0.11|6.9586|6.9586
3a_a32|0.0|1|0.0|0|7.678326357|0.0|-0.0505635059999999|0|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|0.125185185|3|-0.001223394|-0.028290955|-0.1568626659999999|-0.491457345|0|0.84134255|0.844272053|-0.045516432|0.215012723|0.921812162|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|-44.92473442|87.55216606|0.182929032|84.65041685|-20.78892268|4.811337463|0.6723099029999999|-0.970820756|-17.261046399999998|55.87310101|47.69828617|378.0996237|-449.2473442|812.930125|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|-159.4728294|668.2146761|10.9483666|0.0|1.0|2.96|2.21|0.07|19.0|1.19|0.0|-5.32|20.0|298.39|0.0|3.32|4.51e-05|0.0134|0.0|0.0002279999999999|-0.0558|3.6308|2.17|3.6308|-1554.768725|0.2719|341.48|0.70229|0.70229|-1554.7020630000002|0.2719|0.02744024|5.7916|3.0|8.5686|8.5686
9d_a31|0.0|1|0.0|0|7.765993078999999|0.0|0.036844743|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|-0.021171445|2|0.000127275|-0.091744753|-0.214049412|-0.550392027|0|0.8066174070000001|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|0.6943358040000001|-0.098210975|-0.11958484|-81.53295088|154.8767865|0.305664196|208.401866|-55.58917047|13.49577391|0.6636195229999999|-1.793772606|-45.65350116|97.84665015|86.75457645|473.3981899|-1222.994263|1932.363213|-15.732784099999998|0.336380477|9.436176796|17.39409698|0.8433415740000001|229.34422830000003|-833.8375571|34.77197803|0.023927395|-223.1115993|1842.914835|16.31369927|1.0|1.0|3.8|3.35|0.38|16.0|1.31|0.0|-5.61|29.0|412.51|0.0|3.65|4.06e-05|0.0167|0.0|9.69e-06|-0.03457|3.8478|5.0|3.8478|-1657.428165|0.2611|322.22|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|0.04331056|3.5077|0.6|6.2218|6.2218
19_a20|0.0|1|0.0|0|6.842683282|0.0|0.071176085|3|0.0396875|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|-0.063133522|1|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|0.754452534|-0.091725453|-0.099685049|-65.49811346|339.8339889|0.245547466|161.33709|-43.03556944|5.890223441|0.796070588|-1.993700989|-39.5992891|75.98477124|69.23289949|495.7134289|-1309.962269|1818.518838|-16.55214209|0.203929412|7.950138729|15.38668579|0.935398401|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|10.48665779|1.0|1.0|3.49|2.49|0.08|27.0|1.33|0.0|-4.89|32.0|420.47|0.0|3.16|2.6600000000000003e-05|0.0112|0.0|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.378274|0.2998|368.83|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|0.03487615|6.3327|2.6|5585.0|5585.0
10_a3|0.0|0|0.0|0|6.823286122000001|0.0|0.190318474|3|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|0.018484177|0.043342516|1|-0.005959152|0.033279122|-0.0947326669999999|-0.616256033|3|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.8136572320000001|0.834020779|0.747406318|-0.1007256719999999|-0.0989320009999999|-45.8148076|248.0820067|0.252593682|116.9745968|-21.21655855|3.134330682|0.7066293240000001|-1.187184014|-21.60122201|56.68388955|53.41368558|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|5.031169383|8.559361451000001|0.701266803|135.8581743|-254.5987025|23.57661855|0.023470578|-191.3775649|778.0284121000001|10.86908195|0.0|1.0|3.02|1.78|0.0|21.0|1.2|0.0|-4.3|22.0|305.36|0.0|2.52|0.000145|0.0443|0.0|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.150029|0.2124|230.67|0.41894|0.68995|-1288.050987|0.0463|0.04080931|9.3381|7943.0|5.1|5.1
16_a15|-3.726252327|0|0.0|0|0.0|0.0|0.072882981|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|-0.109386268|-0.011969556|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|2|0.787100127|0.729432583|0.080837546|-0.018331526|0.77948108|0.72660548|0.723597405|-0.08870471|-0.101500719|-69.38556779999999|53.93878231|0.276402595|188.9479321|-47.4317527|3.31414791|0.868460507|-2.131515106|-41.45211893|76.07332645|65.48636021|494.6488764|-1457.096924|3014.308422|-18.44568161|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|89.91997762|-996.0668068|31.07023998|0.009783192|-503.7568532|1677.792959|6.687758643|1.0|1.0|3.59|2.93|0.08|24.0|1.72|0.0|-6.0|32.0|446.52|1.0|3.59|6.14e-06|0.00274|0.0|2.72e-07|-0.04082|4.1731|8.26|4.1295|-1770.448668|0.3809|297.1|0.6541100000000001|0.66615|-1770.217907|0.1409|0.06079704|11.7447|21.0|7.6778|7.6778
24_a20|0.0|0|0.0|1|6.842683282|1.959359883|-0.217098257|2|0.03625|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|1|0.008780074|0.1468474119999999|-0.060582944|-0.188335708|2|0.616352201|0.74131936|0.070857143|-0.07179846|0.802353442|0.607038752|0.952027295|-0.061437722|-0.067869875|-42.82548904|12.83518119|0.047972705|30.27049276|-27.02262995|5.102023479|0.771032243|-1.357397496|-24.46164548|51.30386873|46.85253003|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|12.63879297|0.844319927|144.47729840000002|-540.4525990000001|22.21722343|0.013436544|-342.0394805|1110.861171|8.478379683|1.0|1.0|3.4|3.21|0.08|27.0|1.86|0.0|-4.89|31.0|402.45|0.0|3.63|1.17e-05|0.00469|0.0|1.94e-07|-0.06748|5.3396|3.74|3.5876|-1291.867578|0.2495|232.2|0.46668|0.44916|-1291.647083|0.0108|0.02922392|4.3906|318.0|6.4976|6.4976
3b_a32|0.0|1|0.0|0|7.758333467000001|0.0|0.046791596|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0|0.833920105|0.800396027|0.094335058|0.167519182|0.866250192|0.7725667079999999|0.8407393809999999|-0.073068133|-0.100355499|-49.22963237|74.63320519|0.159260619|78.12568166|-24.14971513|3.522270202|0.764128338|-1.103910485|-17.58323784|56.82775081|43.023961|412.4267349|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|7.59811844|1.0|1.0|3.11|2.57|0.13|19.0|1.45|0.0|-5.73|21.0|312.41|0.0|3.68|2.23e-05|0.00697|0.0|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.095192|0.2905|348.81|0.70257|0.70257|-1594.0008779999998|0.2905|0.02589511|5.7777|6.0|8.2366|8.2366
