molecula|SddssS|NaaNH|n9FaHRing|SaaNH|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|WNSA3|DPSA5|PNSA4|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
12m_a30|0.0|0|0|0.0|2|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|0.024086432|0.040839506|-0.1305457069999999|-0.57615692|0.001371944|0.0488832779999999|10.31162838|1|1|-0.084317059|-0.152855196|-0.5409445629999999|1|0.817497287|-0.0974968869999999|0.893689741|0.783260049|-0.085422479|-0.103359773|0.415971907|-57.96147772|18.55926485|133.774348|147.06395700000002|-0.0405332439999999|-47.58675592|237.0982213|-39.32844052|83.3641853|-27.50290965|-1402.648392|2370.879718|-18.66147291|0.8173893040000001|6658.711303|35.54574762|0.019500715|1812.833129|1.0|0.0|1.0|1.0|0.0|1.0|4.66|0.13|17.0|3.4|2.48|2.0|1.0|133.52|6.0|6.0|-6.22|0.0|0.0|0.0|2.36|-5.01|9.71e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|3.88|3.5496|-1743.215323|-1743.174906|714.92|1204.39|255.0|244.95|578.87|0.33392|0.1615|3.6891|-0.20742|0.04041755|7.5114|7.5114
13b_a50|0.0|0|1|0.0|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|0.010464577|0.032833333|-0.0204949039999999|-0.263615417|0.010435712|-0.042022102|10.94500743|2|2|-0.173463805|-0.269353185|-0.319215353|1|0.749187803|-0.097736369|0.828965118|0.906164013|-0.051509874|-0.080785633|0.435064196|-36.81915624|14.22401427|104.0753113|67.07377798|-0.026928544|-41.27630533|150.45293569999998|-26.31826007|70.09526468|-19.24847021|-1212.6536230000002|2147.355856|-13.75876844|0.7609056040000001|6639.077063000001|27.48170624|0.017277404|1731.347493|1.0|1.0|1.0|1.0|1.0|0.0|4.78|0.37|20.0|4.24|5.12|2.0|0.0|133.36|7.0|5.0|-6.3|0.0|0.0|0.0|3.99|-5.1|7.92e-06|0.00361|3.91|0.0|0.0|5.87e-08|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|0.1589|293.0|617.26|0.65332|0.1553|5.5271|-0.19622|0.03156473|5.7375|5.7375
27c_a34|0.0|0|0|0.0|1|1|1.4335249819999998|1.996958431|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|0.041728395|-0.08157574|-0.80008116|-0.008017781|-0.028344637|10.95447877|1|1|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|-0.0239323839999999|0.8353837409999999|0.631065353|-0.114233896|-0.12597014|0.32643486|-76.84420762|20.51361454|176.7076265|248.17931940000005|-0.042782312|-57.00328784|119.8660257|-51.69246989|100.1948155|-28.77931113|-1525.30349|2477.818875|-19.35960719|0.738272657|6308.331369|38.98592708|0.022975949|2066.254135|1.0|1.0|1.0|1.0|1.0|2.0|3.55|0.12|23.0|3.11|3.34|1.0|0.0|119.71|6.0|5.0|-6.85|0.0|0.0|1.0|2.83|-4.45|3.52e-05|0.0151|2.9|0.0|0.0|2.13e-08|5.23|3.9186|-1426.521813|-1426.482676|709.72|1203.69|0.2385|289.89|558.04|0.68683|0.0093|7.6204|-0.19682|0.03913684|6.0969|6.0969
4m_a46|0.0|0|0|0.0|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|0.041865079|-0.302054595|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|1|-0.017992096|-0.029022201|-0.098201489|1|0.615482006|0.011235955|0.7975218959999999|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.4774406|5.74716122|6.161736337000001|26.89046601|-0.0224155999999999|-18.67596877|35.77391986|-18.69640205|41.88525631|-11.81288911|-531.5800101|1639.260563|-6.225322922999999|0.8622201970000001|4750.325312|16.11061509|0.012232753|724.9776792|1.0|0.0|1.0|1.0|1.0|0.0|3.59|0.29|17.0|4.25|4.63|1.0|0.0|98.69|2.0|3.0|-5.68|0.0|1.0|1.0|3.59|-4.57|2.68e-05|0.0088|3.69|0.0|0.0|1.31e-07|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|0.2465|205.21|468.63|0.38389|0.1557|3.9226|-0.23116|0.02920209|5.8901|5.8901
12aa_a36|0.0|1|0|3.4172704080000003|2|2|1.297043479|0.0|0.033952382|-0.011588438|5.351858133|-0.135770278|0.042560386|0.03597264|-0.672129428|-0.006653538|0.010538281|10.95446449|1|1|-0.052743904|-0.090926893|-0.53315493|1|0.892815402|-0.023185884|0.888163057|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|-72.94175494|16.1504726|132.3194611|212.7097172|-0.04126187|-54.83906299|109.0001157|-49.88002793|96.18613736|-28.21625599|-1523.677823|2418.848273|-19.29522587|0.812554922|6438.603019|38.58180913|0.023386634|2083.417693|0.0|0.0|0.0|1.0|0.0|3.0|4.83|0.13|17.0|1.92|0.98|1.0|0.0|131.85|6.0|5.0|-7.79|0.0|0.0|0.0|1.15|-3.45|0.000359|152.0|1.55|0.0|0.0|7.19e-07|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|0.4446|318.73|520.19|0.6931|0.4446|3.5904|-0.20829|0.04550032|8.0458|8.0458
1_a3|0.0|0|0|0.0|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|-0.073036903|0.034166667|-0.004409693|-0.248199745|-0.006610844|0.038572075|10.33805862|0|0|0.05038525|0.08803837|-0.486774367|2|1.005427002|0.057919092|0.8457792829999999|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|-45.44133321|3.693677623|289.8942564|102.8341051|-0.034105115|-19.55367089|0.0|-20.88467272|49.05980305|-15.67458788|-595.6343396000001|1162.737831|-7.203984013|0.8151164259999999|4510.611026|19.78900457|0.014174378|751.9821735|1.0|1.0|0.0|1.0|1.0|1.0|3.83|0.18|16.0|2.28|1.85|0.0|0.0|91.52|2.0|4.0|-6.87|0.0|0.0|0.0|1.5|-3.3|0.000503|154.0|1.83|0.0|0.0|1.69e-06|2.08|3.8645|-1273.316428|-1273.290432|496.09|845.2|0.1775|210.84|316.61|0.30619|0.0096|2.2332|-0.21886|0.02599563|6.1403|6.1403
14ac_a23|0.0|0|1|0.0|0|0|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.011656739|5.351858133|-0.4422550999999999|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|2|2|-0.069765112|-0.287952039|-0.562985112|2|0.5562570379999999|0.054652466|0.834426845|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|-66.72452104|12.70997824|57.45545019|51.99287907|-0.043970249|-55.36344264|0.327656318|-50.3831402|87.75911516|-33.20157553|-1759.6835030000002|3417.45156|-25.07023818|0.95751094|9203.543798|41.10214358|0.019122137|2178.41361|1.0|0.0|1.0|1.0|1.0|1.0|3.69|0.12|26.0|5.52|8.36|2.0|1.0|130.29|7.0|10.0|-5.84|1.0|0.0|0.0|5.43|-6.65|2.24e-07|0.000123|5.35|0.0|2.0|9.25e-10|4.93|3.6325|-2304.001319|-2303.9786940000004|751.54|1285.58|0.3209|309.85|627.76|0.6408|0.2391|6.3004|-0.23868|0.02262555|8.3851|8.3851
3c_a49|0.0|0|0|0.0|1|1|1.343850149|2.108416128|0.034009672|-0.004876919|5.4161004020000005|-0.016347266|0.036335697|-0.04696024|-0.248722888|0.006218639|-0.05815918|10.92976555|1|1|-0.0612829229999999|-0.101919761|-0.384874446|2|0.666785606|0.0211518929999999|0.8605470759999999|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|-41.0524769|8.477406111|89.34479838|116.4686425|-0.0252377479999999|-24.24485565|77.29181095|-23.47658531|54.85343388|-14.4326528|-678.3346816000001|1667.1178220000002|-8.253567879|0.919925763|5544.351498|22.64931248|0.021783913|1064.517686|0.0|1.0|1.0|1.0|1.0|1.0|3.18|0.18|21.0|3.63|3.87|1.0|0.0|109.43|4.0|4.0|-6.93|0.0|1.0|1.0|2.86|-3.86|0.000137|0.0505|2.29|0.0|0.0|2.89e-08|3.99|3842.0|-1198.668772|-1198.634822|613.33|1046.53|0.4321|240.36|456.22|0.32539|0.0729|3.6122|-0.21913|0.03394942|7.0605|7.0605
12x_a30|0.0|0|0|0.0|2|2|0.604984021|0.0|0.044575215|-0.006008579|5.351858133|-0.0335688279999999|0.043383838|-0.0606216429999999|-0.3545061539999999|0.00604028|0.027312213|10.31162819|1|1|-0.053700437|-0.0922059569999999|-0.458718546|1|0.842068099|-0.1759406839999999|0.829606585|0.848844277|-0.071909912|-0.091725339|0.398925866|-47.48669555|9.745611551|74.51844582|99.81775209|-0.035022402|-39.99960559|0.0|-31.35848986|68.52587215|-23.12752311|-1272.013771|2374.777496|-15.27257668|0.815160907|6359.545311|28.04441012|0.012044556|1542.442557|1.0|0.0|1.0|1.0|0.0|1.0|4.86|0.21|17.0|4.87|3.23|2.0|0.0|137.21|5.0|4.0|-5.64|0.0|0.0|0.0|3.19|-5.46|3.48e-06|0.00148|4.6|0.0|0.0|4.12e-08|4.45|3.4831|-1654.40976|-1654.3784|703.75|1211.79|0.1517|355.95|558.65|0.68589|0.1517|4.3702|-0.19876|0.03136007|7.6556|7.6556
12t_a36|0.0|1|0|3.500121488|2|2|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|-0.034194893|0.041767677|0.035510516|-0.404180985|0.003676818|-0.030990165|10.95395385|1|1|-0.101854847|-0.169994208|-0.436022708|1|0.902377067|-0.050788309|0.878510663|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|-48.97252784|11.7409283|86.12920631|110.727965|-0.035934112|-44.63604995|0.417511887|-32.61842026|77.32343502|-23.93411213|-1340.3102789999998|2320.375227|-15.94144641|0.930112292|5936.009091|30.56063281|0.01547607|1711.395437|1.0|0.0|0.0|1.0|0.0|2.0|4.94|0.21|17.0|3.62|2.45|1.0|0.0|133.52|6.0|4.0|-6.33|0.0|1.0|0.0|2.4|-4.57|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|4.38e-08|3.87|3.6694|-1311.585049|-1311.552739|713.6|1208.04|0.4297|319.18|562.72|0.69297|0.0155|5.9081|-0.2039|0.03230976|8.0969|8.0969
4n_a46|0.0|0|0|0.0|1|1|1.13463699|2.093595994|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|0.045335917|-0.2264394139999999|-0.234842682|0.004988019|-0.144852516|10.94021058|1|1|0.070558373|0.109017734|-0.369211845|0|0.741742667|-0.088858764|0.7681452190000001|0.903145407|-0.103381106|-0.085838139|0.371438024|-56.80797266|4.629240193|172.8490949|53.22165035|-0.031047837|-25.91889741|0.0|-31.21601103|51.4039205|-17.06080312|-801.8577467|2116.313581|-9.374920341|0.750996215|4955.374473|19.76451658|0.0077084869999999|928.9322794|1.0|0.0|1.0|1.0|1.0|1.0|3.75|0.27|17.0|4.33|4.94|1.0|0.0|102.92|2.0|3.0|-5.26|0.0|1.0|1.0|3.9|-5.1|7.95e-06|0.00273|4.41|0.0|0.0|2.14e-07|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|253.0|215.82|502.02|0.41625|0.0711|6.2318|-0.20685|0.04131598|5.2845|5.2845
12f_a31|0.0|1|0|3.4780522210000004|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|-0.033056721|0.03703252|0.043286807|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|2|-0.130400541|-0.205011573|-0.551471017|0|0.805862937|-0.029803241|0.8530975000000001|0.700992225|-0.097676974|-0.118239376|0.262896936|-68.14417693|19.26761061|159.84734269999998|208.6022728|-0.0337826789999999|-57.54866283|569.7325277000001|-47.54067074|97.53070764|-23.56842919|-1319.832035|1805.921786|-16.44247509|0.932987917|5845.744358|34.31214739|0.021559868|1921.480254|1.0|1.0|1.0|1.0|1.0|2.0|3.86|0.41|16.0|6.43|4.48|3.0|0.0|117.78|10.0|5.0|-6.19|0.0|0.0|1.0|4.01|-4.63|2.37e-05|0.0101|3.82|0.0|0.0|9.53e-09|5.39|3.8305|-1696.785527|-1696.741889|755.33|1258.6|0.2664|323.68|665.22|0.7006600000000001|0.2664|1.8803|-0.19211|0.04363832|6.8861|6.8861
IN1233_a59|0.0|1|0|3.463603867|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|1|0.001996439|0.003282792|-0.597167441|2|0.809917509|-0.090732503|0.80310139|0.7613246490000001|-0.092761756|-0.095213818|0.356444983|-61.73167061|7.208329477|318.5587088|158.8351574|-0.035929742|-42.16752524|83.1557517|-41.08157616|72.32484741|-23.91074854|-1267.269673|1822.396842|-15.91227368|0.936631949|6206.818668|29.49046561|0.0134658889999999|1562.994677|1.0|1.0|1.0|1.0|1.0|2.0|3.48|0.08|27.0|5.54|4.69|2.0|0.0|125.07|5.0|4.0|-6.13|0.0|0.0|1.0|3.78|-5.16|6.91e-06|0.0029|3.85|0.0|0.0|9.93e-11|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|0.2623|237.54|531.14|0.51285|0.2011|5.4004|-0.20289|0.02473496|7.4685|7.4685
13a_a5|0.0|1|0|2.931642415|0|0|1.393002748|0.0|-0.154076582|-0.006081807|4.59511985|-0.033436214|0.023989899|-0.007871499|-0.328417593|0.002355511|-0.139517787|10.94530369|1|1|-0.035005746|-0.0569177229999999|-0.367284642|2|0.746303189|-0.048575318|0.857293078|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|-57.31787843|10.77696869|126.2663658|150.1663914|-0.0279752339999999|-34.78546088|39.93934134|-36.90128585|72.13276165|-18.01047283|-918.5341141|1314.232685|-11.59515363|0.854865353|5628.9694|30.07803494|0.02811638|1533.979782|1.0|1.0|1.0|1.0|1.0|2.0|3.07|0.13|23.0|4.39|3.58|2.0|0.0|114.18|8.0|5.0|-7.18|0.0|0.0|1.0|2.71|-3.74|0.000184|0.0734|2.19|0.0|0.0|1.26e-09|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|0.5953|267.87|567.51|0.41806|0.1992|3.3414|-0.22898|0.04138695|7041.0|7041.0
6e_a31|0.0|1|0|3.402951625|1|1|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|-0.178758575|0.037803618|0.132664341|-0.784597028|-0.011483229|-0.008757878|10.31165994|2|2|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|-0.072882794|0.841537966|0.623340994|-0.122985602|-0.130898441|0.177030306|-74.99224589|19.89514173|159.9587946|229.6732654|-0.046541668|-48.66969791|99.0823033|-45.72760428|93.68572477|-28.37945369|-1277.075416|2188.417358|-17.30478148|0.916695963|6053.812282|37.31693873|0.022744048|1679.262243|1.0|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|5.19|4.0|1.0|0.0|109.69|4.0|5.0|-6.5|0.0|0.0|1.0|3.27|-4.66|2.18e-05|0.00883|3.2|0.0|0.0|4.67e-08|4.31|3.3083|-1652.669408|-1652.63264|634.34|1077.48|0.5103|374.76|490.75|0.70391|0.5103|5.8193|-0.18844|0.03676794|6.4318|6.4318
1_a1 (SKF-104365)|0.0|0|0|0.0|1|1|0.626769342|2.196347317|0.011230812|-0.006055958|5.4161004020000005|-0.01959813|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|-0.10236005|10.33812228|1|1|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.194988905|0.857919181|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|-31.45099608|6.18316314|6.658828587|86.42113499|-0.029524467|-17.369816|63.42504103|-14.547040099999998|46.32985169|-13.65596178|-450.6467387|1551.362941|-6.316296726|0.71469847|4225.4765640000005|19.24066156|0.018973797|634.9418316000001|1.0|1.0|1.0|1.0|1.0|0.0|2.97|0.12|17.0|3.93|4.28|0.0|0.0|81.72|2.0|3.0|-6.01|0.0|1.0|1.0|3.27|-4.02|9.65e-05|0.0287|2.96|0.0|0.0|9.93e-07|3.45|3.8901|-1279.084677|-1279.060907|491.18|809.96|0.2178|318.72|358.09|0.70081|0.2178|4.5773|-0.19624|0.02377006|5.7959|5.7959
4R4l_a46|0.0|0|0|0.0|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|0.049498645|-0.067419714|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|1|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.229089688|0.762625193|0.896653672|-0.090505744|-0.084697739|0.208818132|-49.12015477|3.844966512|177.33836430000002|56.0891211|-0.02989332|-24.94818681|0.0|-26.65896664|49.44228224|-16.223992300000003|-827.4236073|1766.0974600000002|-8.805242402000001|0.8412270820000001|4923.057044|18.4720714|0.006401537|942.0756413|1.0|1.0|1.0|1.0|1.0|1.0|3.92|0.36|17.0|4.64|5.02|1.0|0.0|105.77|3.0|3.0|-5.23|0.0|1.0|1.0|4.09|-5.11|7.78e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|4.99|4.1152|-1092.75416|-1092.728268|584.44|1038.78|0.1678|266.65|498.78|0.40548|0.0851|2.1973|-0.19602|0.02589231|6.8633|6.8633
4d_a49|0.0|0|0|0.0|1|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|0.036555556|-0.090862681|-0.343596561|0.000607064|-0.053327669|10.92777282|1|1|0.000511959|0.000850823|-0.417231241|2|0.7745859279999999|0.023137464|0.834151595|0.752634646|-0.089942837|-0.085966608|0.410804214|-55.40321178|8.392883773|85.21839288|152.3727245|-0.0281044679999999|-32.61868996|57.16412513|-34.12740785|66.51766234|-17.31186002|-900.2167208999999|1640.195062|-10.66380249|0.8868392740000001|5915.214567|26.44129877|0.022019681|1374.947536|0.0|1.0|1.0|1.0|1.0|2.0|3.38|0.22|21.0|3.16|2.8|1.0|0.0|115.63|6.0|5.0|-7.7|0.0|0.0|1.0|2.27|-3.35|0.0004509999999999|0.18|1.45|0.0|0.0|2.64e-08|2.99|3.8047|-1293.333712|-1293.29417|668.09|1144.04|0.2549|215.82|495.7|0.40593|0.0879|4.3005|-0.2219699999999999|0.0395418|7.7447|7.7447
12a_a36|0.0|1|0|3.4715209280000003|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|5.351858133|-0.0427777779999999|0.040166667|0.078063311|-0.403468978|0.002039107|-0.070252245|10.96083376|1|1|-0.1063550619999999|-0.183140926|-0.432975237|1|0.907322874|-0.119322074|0.846614758|0.820684627|-0.076154312|-0.104828755|0.436020272|-46.76212019|12.03249549|109.9069212|110.1075804|-0.037738352|-39.52572284|5.277117996|-28.71401279|76.09903547|-23.17301945|-1158.650972|2258.5909920000004|-14.22926022|0.888377722|5710.355735|30.67992313|0.019102103|1533.996157|1.0|0.0|0.0|1.0|0.0|2.0|4.75|0.14|17.0|2.72|1.88|1.0|0.0|123.75|5.0|4.0|-6.72|0.0|1.0|0.0|1.86|-4.0|0.000101|0.0384|2.68|0.0|0.0|2.56e-07|3.16|3.6682|-1232.951968|-1232.916523|653.94|1096.31|0.4435|323.35|481.98|0.67869|0.0012|6.3637|-0.20139|0.03544528|7.8861|7.8861
3c_a32|0.0|1|1|3.452148526|0|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|0.043817204|-0.0522536959999999|-0.270034997|-0.00017094|-0.113334836|10.31100278|3|3|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|-0.019130435|0.901864778|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|-34.91603827|7.772301225|59.72163595|57.18235134|-0.0288417079999999|-24.94510426|0.0|-17.94949454|57.94025396|-14.82682786|-533.7658031000001|1393.156794|-7.622115192000001|0.733606015|4598.027604999999|21.36577928|0.018316536|769.1680542|1.0|1.0|1.0|1.0|1.0|1.0|3.22|0.19|19.0|6.61|4.68|1.0|0.0|93.05|3.0|3.0|-5.35|0.0|0.0|1.0|4.02|-4.91|1.22e-05|0.00399|4.14|0.0|0.0|1.28e-07|3.02|3.5169|-1633.443791|-1633.419633|544.22|903.81|0.5017|352.54|425.74|0.7034600000000001|0.5017|3123.0|-0.1970599999999999|0.02415856|8.0458|8.0458
12z_a30|0.0|0|0|0.0|2|2|0.604983642|0.0|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|0.040566449|0.034848862|-0.537984876|0.003529389|0.018796341|10.31162784|1|1|-0.12254489|-0.207153446|-0.39205163|1|0.8397577820000001|-0.077335468|0.855880335|0.832920077|-0.071429418|-0.107776943|0.315493739|-49.68145417|21.47520633|54.40462246|116.2094523|-0.034034824|-52.13870496|0.0|-34.55504699|95.20867045|-23.67231332|-1349.321859|2435.831516|-16.464854199999998|0.950863559|7074.004131999999|37.52507564|0.029109145|2138.929312|1.0|0.0|1.0|1.0|1.0|1.0|4.86|0.21|17.0|3.94|2.63|2.0|0.0|140.26|7.0|6.0|-6.39|0.0|0.0|0.0|2.52|-5.0|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|3.34|3.4438|-1804.814868|-1804.785911|739.33|1266.9|0.1855|257.96|580.6|0.5513100000000001|0.1441|7.0446|-0.19279|0.02895763|7.3615|7.3615
9r_a24|0.0|1|0|2.950959457|0|0|1.353642494|0.0|-0.134192489|-0.004640179|4.59511985|0.013567512|0.024179894|-0.17821765|-0.264490176|0.007861194|0.064425793|10.96129392|1|1|-0.179075526|-0.2920573039999999|-0.3018627239999999|3|0.786430472|-0.083458647|0.841805128|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|-41.49802275|10.4302588|71.31566881|106.1180928|-0.025821921|-36.86695997|89.36724924|-27.82142546|70.79264457|-17.31173182|-934.8335183|958.7578093|-11.60626518|0.898988412|5501.824326|28.13932796|0.02357068|1519.52371|1.0|1.0|1.0|1.0|1.0|1.0|3.53|0.22|23.0|4.23|3.93|2.0|0.0|116.9|8.0|6.0|-6.83|0.0|0.0|0.0|2.98|-4.06|8.77e-05|0.0351|2.69|0.0|0.0|2.21e-09|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|0.3398|277.23|616.11|0.3398|0.0029|1.9698|-0.21074|0.03426339|7.9586|7.9586
8b_a50|0.0|1|1|3.1324050960000003|1|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|0.035718954|-0.096039086|-0.1812055289999999|0.006841944|-0.009441452|10.945024|2|2|-0.065440141|-0.116174481|-0.332085641|1|0.753629415|-0.031953774|0.8836675340000001|0.845349082|-0.072629787|-0.078068703|0.267094693|-34.79187329|10.30543157|131.417573|74.08248511|-0.030360051|-17.91443197|0.0|-16.66636363|49.02840043|-14.54338619|-523.561903|1401.458274|-6.966723542|0.75095166|4446.001554|21.65129387|0.024280552|779.4465792000001|1.0|1.0|0.0|1.0|1.0|1.0|3.21|0.06|20.0|3.14|3.41|0.0|0.0|89.78|2.0|3.0|-6.32|0.0|1.0|1.0|2.51|-3.81|0.000154|46.0|2.55|0.0|0.0|1.16e-06|2.11|4.1804|-967.3527447|-967.3160428|515.81|857.53|0.1717|273.96|353.17|0.5533|121.0|3.8213|-0.20144|0.036701907|7.1675|7.1675
19_a20|0.0|1|0|3.423603867|0|0|1.4009239059999998|0.0|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|0.0396875|0.103271147|-0.539158264|-0.006620594|0.077469518|10.94899558|1|1|-0.049177437|-0.083481481|-0.5838248970000001|3|0.811128636|-0.105118869|0.8193003000000001|0.754452534|-0.091725453|-0.099685049|0.25624423|-60.26825633|8.964643162|339.8339889|161.33709|-0.038340404|-43.03556944|88.19441661|-39.5992891|75.98477124|-25.1915821|-1309.962269|1818.518838|-16.55214209|0.935398401|6325.747732|31.64490997|0.0159602|1645.535318|1.0|1.0|1.0|1.0|1.0|2.0|3.49|0.08|27.0|4.97|4.08|1.0|0.0|122.86|5.0|5.0|-6.8|0.0|0.0|1.0|3.16|-4.57|2.6600000000000003e-05|0.0112|2.91|0.0|0.0|2.34e-10|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|0.2998|368.83|519.34|0.6987399999999999|0.2998|4.2507|-0.2067|0.03487615|5585.0|5585.0
12a_a5|0.0|1|0|2.981252568|1|1|1.338814635|0.0|-0.256282289|-0.00166971|5.209486153|0.043132749|0.023108466|-0.0036987359999999|-0.09350376|0.00873078|-0.114419442|10.94553751|1|1|-0.057691345|-0.093973419|-0.175245466|2|0.762866363|-0.063558439|0.829536345|0.894590896|-0.058605038|-0.067680123|0.337539208|-36.01436435|5.032443973|13.74268646|64.77671525|-0.026030816|-25.55893402|0.0|-22.13179066|50.40529807|-15.99663329|-831.8249311000001|899.5599904|-9.830359239|0.844187448|5294.775577|21.42066499|0.014342828|1113.8745800000002|0.0|1.0|1.0|1.0|1.0|1.0|3.06|0.21|23.0|5.12|4.26|1.0|0.0|119.38|5.0|4.0|-6.23|0.0|1.0|0.0|3.58|-4.59|2.56e-05|0.00977|3.38|0.0|0.0|1.4800000000000003e-09|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|0.4794|264.55|508.81|0.50831|0.0296|2.5642|-0.21228|0.03567816|7.7212|7.7212
3d_a12|0.0|0|0|0.0|1|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.053022041|0.038787879|-0.166233441|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|0|-0.1394967999999999|-0.237203828|-0.532019854|2|0.91670178|-0.108208213|0.82682708|0.8547246829999999|-0.066850425|-0.0958414059999999|0.2443206489999999|-34.34601551|5.717316796|74.39425719|74.63869204|-0.035063929|-25.2986621|0.0|-17.64609244|57.52228251|-18.01493787|-738.6124526000001|1205.356874|-9.255608086|0.89539167|4509.417998|23.26659057|0.01611886|953.9302134|1.0|1.0|1.0|0.0|1.0|1.0|3.98|0.11|18.0|3.37|2.19|0.0|0.0|100.28|3.0|4.0|-6.22|0.0|1.0|1.0|2.67|-3.91|0.000123|0.0385|2.81|0.0|0.0|3.08e-08|3.1|3.7719|-1006.727999|-1006.704001|548.21|918.3|0.3336|294.4|411.35|0.53114|0.1583|2.2068|-0.22229|0.02399772|7.6021|7.6021
