molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RPSA|TPSA_x|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12ax_a36|0.0|0|3.429529478|0|7.412764017000001|1.280791885|0.0|-0.0943348109999999|-0.007681676|2|0.043383838|0.075802407|-0.414810497|-0.001012333|-0.057017299|10.958822|-0.034663063|1|-0.101451485|-0.1716508239999999|-0.440372791|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.846837721|-0.073739612|-0.107815607|0.375647684|-72.11700812|0.153162279|102.4490387|1.236876307|0.7648530440000001|-1.940680931|-32.99232962|84.58859134|-25.96212292|62.11847297|0.488501696|2926.929456|566.4430628|-1298.106146|-17.36585896|14.78635841|0.955040697|6741.969187999999|157.28794140000002|-868.2929481000001|33.94393618|0.018645135|1697.196809|661.6709012|12.47158322|1.0|2.0|0.0|0.14|-7.76|3.99|2.0|133.77|0.0|1.0|5.0|-5.08|31.0|-6.26|450.32|0.0|1.0|2.82|6.55e-06|3.93|0.0|1.74e-08|-0.05596|5.2372|3.8889|0.5236|552.0|-2151.910753|0.4167|-0.15728|-0.21324|0.03044421|-2151.971761|6.0402|7.9208
17a_a25|0.0|0|0.0|1|6.842683282|1.373200859|1.826085128|0.0055894319999999|-0.004137083|2|0.043274232|-0.017081614|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|-0.047099434|-0.07654898|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.874586929|-0.06234901|-0.079378741|0.348821736|-56.61512986|0.125413071|89.44809639|80.30332825|0.755980502|-1.666953566|-31.71656603|67.57985355|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|-15.142307999999998|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|1572.683056|781.7487682|10.96472369|1.0|1.0|3.47|0.11|-9.98|4.83|2.0|131.06|0.0|1.0|7.0|-5.12|33.0|-6.18|433.5|0.0|0.0|4.04|7.44e-06|3.9|0.0|1.05e-10|-0.05255|5.2683|3.9347|0.4076|598.67|-1391.321455|0.1735|-0.16304|-0.21559|0.0362293|-1391.385492|5.1401|7.6021
46_a18|0.0|0|0.0|0|7.03438793|1.251088279|0.0|-0.001181461|-0.005378956|1|0.03531746|-0.046124025|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|-0.1483628609999999|-0.224171123|-0.448177615|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.8265445990000001|-0.069742249|-0.076485888|0.30524999|-54.33831169|0.173455401|123.2289237|58.66827342|0.782232748|-1.988633091|-35.20023815|63.70285871|-20.77641329|55.92367899|0.4548138479999999|3052.94234|587.2068577|-1412.796104|-14.76030741|16.47206875|0.8342358790000001|7150.333139|154.7096476|-1003.700904|26.56039822|0.013181412|1806.107079|1056.535856|9.36454702|0.0|2.0|0.0|0.3|-8.82|3.68|2.0|151.14|0.0|1.0|7.0|-5.68|36.0|-6.14|480.6|0.0|1.0|2.93|3.35e-06|4.36|0.0|1.51e-09|-0.04995|3225.0|3225.0|0.4249|635.89|-1532.493789|0.4249|-0.13224|-0.18219|0.0239301|-1532.562476|3.2533|6.7305
12ao_a36|0.0|0|3.477902101|0|7.412764017000001|1.297043885|0.0|-0.058597382|-0.007081548|2|0.042739018|0.0895536619999999|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|-0.095253274|-0.1619981409999999|-0.435820128|0.90500247|0.82626942|0.040831815|-0.05785124|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|-67.45579866|0.167417241|110.7707502|0.0|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|-1349.115973|-16.53028876|16.33039817|0.8620895909999999|5943.227395|144.1736112|-892.6355932|31.9443643|0.016708791|1724.9956719999998|698.847203|11.05528527|1.0|2.0|0.0|0.12|-7.01|3.62|1.0|133.84|0.0|1.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|2.37|2.82e-05|3.45|0.0|9.66e-08|-0.05455|4.6597|3.4743|0.6249|548.59|-1310.077853|0.0033|-0.14207|-0.19662|0.03244719|-1310.138396|7.447999999999999|7.5229
12h_a40|0.0|0|0.0|1|7.515889085|0.60499064|1.760542171|0.104392974|-0.008044548|0|0.041915709|0.208938531|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|0.127299624|0.224167029|-0.556229094|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|-48.34705035|0.160518251|84.86252967|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|56.64687411|0.4958138139999999|2270.834041|443.8158546|-676.8587047999999|-10.84365353|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|801.957134|350.9435025|6.584127851|1.0|1.0|3.0|0.0|-6.84|4.59|2.0|96.16|0.0|1.0|2.0|-6.25|23.0|-5.13|361.25|0.0|0.0|4.22|2.61e-06|4.75|0.0|1.44e-07|-0.07512|4.1508|2.6436|0.3985|435.95|-2153.072091|0.3693|-0.1092|-0.18432|0.02044063|-2153.123274|3.5425|6.0846
47l_a18|0.0|0|0.0|0|7.03438793|1.251176792|0.0|0.0340353029999999|-0.006400878|0|0.035308642|-0.0057783619999999|-0.428858819|-0.00046896|-0.010426981|10.94702063|-0.056270425|0|-0.103458566|-0.156998637|-0.4925232479999999|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.803473313|-0.08034939|-0.083884237|0.2820044969999999|-59.6654726|0.196526687|139.7861865|51.44279524|0.796109347|-2.0132216990000003|-40.65070014|68.83398609|-22.37455223|63.6949231|0.4897655489999999|2852.093627|571.4972966|-1431.971342|-15.91464944|18.46922943|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|0.012890098|1798.711882|931.8364349|9.168513486|1.0|3.0|0.0|0.25|-9.37|3.69|3.0|139.63|0.0|1.0|9.0|-5.26|34.0|-6.39|454.56|0.0|0.0|2.72|1.4499999999999998e-05|3.78|0.0|4.26e-10|-0.0520399999999999|3.2026|3.2026|0.5019|667.5|-1455.165122|0.5019|-0.1314|-0.18344|0.02606651|-1455.233431|3.3864|7.4949
35_a18|0.0|0|0.0|0|7.03438793|1.251175948|0.0|0.068150325|-0.00622005|1|0.03531746|-0.069149293|-0.44784362|-7.44e-05|0.027469086|10.94702087|-0.0098863069999999|0|-0.078001173|-0.117857059|-0.5009599889999999|0.737701788|0.737094825|-0.032017257|-0.017913121|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|-62.06945887|0.199234055|146.8343246|74.92670772|0.874573807|-2.273933228|-44.44264921|67.9315105|-24.64522632|66.82777970000001|0.465531336|3038.429834|590.1597827|-1675.875389|-18.16338657|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|0.007954001|1916.219506|1056.535856|5.862051629|1.0|3.0|0.0|0.3|-9.55|4.13|3.0|151.05|0.0|1.0|8.0|-6.06|36.0|-6.0|480.6|0.0|0.0|3.07|2.96e-06|4.55|0.0|2.81e-10|-0.04879|3.2146|3.2146|0.4981|657.07|-1532.557542|0.4981|-132.0|-0.18079|0.02600607|-1532.627182|2.7788|7.6198
1a_a5|0.0|0|0.0|0|6.605297921|1.189701889|0.0|-0.271170445|-0.001785522|2|0.021346801|-0.075791863|-0.078562954|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0.069867374|0.114184614|-0.179831877|0.8309401009999999|0.7427901179999999|0.11504495|-0.008431181|0.833638233|-0.071887159|-0.075618812|0.3602068089999999|-38.07869556|0.166361767|83.77332129999999|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|-13.93123008|40.24669785|0.455258786|1940.139869|419.7878208000001|-571.1804334|-7.015226132|11.38004491|0.835734058|4005.068642|138.1496441|-287.62427139999994|19.19815378|0.016493595|787.1243051|403.543273|8.305533524|0.0|1.0|0.0|0.16|-7.15|3.08|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|-6.58|298.34|0.0|1.0|1.75|0.000365|2.17|0.0|7.13e-08|-0.1040099999999999|4.6707|2.8332|0.2109|386.8|-951.178584|0.0126|-0.12226|-0.2262699999999999|0.028664612|-951.226623|6.7017|6.9706
2_a33|0.0|1|3.396444161|0|7.765993078999999|0.609420748|0.0|0.047294725|-0.009168933|0|0.039958333|-0.049900189|-0.476784502|-0.002514803|0.070526947|10.31100266|-0.05997501|3|-0.083752249|-0.148024156|-0.593915758|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|-63.57699532|0.1804845889999999|110.28338390000002|44.34034244|0.702597735|-1.56070672|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|-11.89228027|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|27.70055258|0.019430318|1357.327077|618.9134881|11.8727102|1.0|2.0|3.51|0.3|-7.67|6.7|2.0|115.28|1.0|1.0|7.0|-6.35|28.0|-6.17|411.54|1.0|0.0|3.98|1.6800000000000002e-05|3.72|0.0|2.13e-08|-0.04967|3.6281|3.6281|0.2911|525.38|-1919.830424|0.2911|-0.15012|-0.19979|0.02972182|-1919.890628|5539.0|8.2596
11a_a50|0.0|1|0.0|2|7.927685046000001|1.397733996|4.088412042|-0.156121881|-0.002914262|1|0.038040936|-0.04339705|-0.134056065|0.011959339|-0.108592708|10.94500606|-0.129547471|2|-0.162848233|-0.277408878|-0.267331063|0.701976536|0.792574879|-0.158172459|-0.200986578|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|-37.63057389|0.0828728879999999|43.81199235|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|48.67321197|-13.43949068|35.26290548|0.463749257|2286.226222|484.8529701000001|-564.4586084|-7.104987834|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|20.53832944|0.020887781|862.6098364|439.9973344|11.04263807|0.0|0.0|2.8|0.15|-5.87|3.09|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|-6.24|327.38|0.0|1.0|2.95|6.97e-05|2.9|0.0|1.35e-06|-0.03284|4.0636|4.0636|0.1761|437.9|-1045.794689|0.1761|-0.16769|-0.2005299999999999|0.02431947|-1045.84627|7.5619|7.2291
12ag_a36|0.0|0|3.408828027|0|7.412764017000001|1.297044434|0.0|-0.042092217|-0.008085448|2|0.043848238|0.063109409|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|-0.050147748|1|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|-68.21579593|0.253169906|159.6746787|0.0|0.758897371|-1.946854457|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|15.13240062|0.927847116|5906.879919|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|1617.984688|595.8790650000001|12.1906363|1.0|2.0|0.0|0.14|-6.86|3.13|1.0|123.71|0.0|1.0|5.0|-3.89|30.0|-6.76|399.42|0.0|1.0|2.15|6.96e-05|2.78|0.0|1.4e-07|-0.05486|3.8893|3.7117|0.4286|507.72|-1331.9454449999998|0.0191|-0.15227|-0.20713|0.03415856|-1332.003616|7.5405|7.7696
16_a47|0.0|1|2.890539668|0|6.605297921|1.417579067|0.0|-0.134455235|-0.0056780519999999|2|0.042285714|-0.08282926|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.02006804|-0.0574194159999999|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.081171071|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.19609034|0.308139547|159.6978638|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|-17.75645434|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|-9.202544293|13.01476838|0.898461533|4952.972679|156.55227280000005|-349.69668310000003|25.44160067|0.0234786339999999|966.7808252999998|357.35851410000004|12.16814835|1.0|2.0|1.95|0.06|-8.17|4.47|0.0|91.55|0.0|1.0|3.0|-4.34|25.0|-6.04|337.33|0.0|0.0|3.52|3.84e-05|3.27|0.0|6.8099999999999994e-09|-0.05717|4.4393|4.0806|0.3182|395.28|-1166.901251|0.0909|-0.16851|-0.22568|0.03384512|-1166.951551|3.8601|9.0
3p_a32|0.0|1|3.456037415|0|8.02059915|0.609420752|0.0|0.007752757|-0.008735261|0|0.036666667|-0.050639647|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|-0.146606489|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.8195708759999999|-0.070907174|-0.098773656|0.366898545|-58.13283248|0.180429124|106.1908248|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|73.07639870000001|-17.1756096|54.24719019|0.416240891|2650.4178850000003|482.3550967|-755.7268222|-10.10863498|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|1218.977375|530.5658569|14.94356622|1.0|1.0|2.6|0.26|-6.79|6.06|1.0|112.37|0.0|1.0|4.0|-5.11|27.0|-6.8|395.5|0.0|0.0|3.23|5.629999999999999e-05|2.7|0.0|1.62e-07|-0.04963|3.6436|3.6436|0.3083|471.04|-1879.350471|0.3083|-0.15055|-0.20018|0.02642856|-1879.406962|5.4496|7585.0
11b_a50|0.0|1|0.0|2|7.927685046000001|1.3979498330000002|4.071188272|-0.154649459|-0.002908227|1|0.038040936|-0.007722567|-0.13377846|0.011959339|-0.218953127|10.94500697|-0.133073229|2|-0.162848233|-0.277408878|-0.266743077|0.701976536|0.800774662|-0.146696566|-0.20645662|0.931316325|-0.0445367309999999|-0.069841183|0.229754094|-36.43643854|0.068683675|35.832562100000004|86.04123302|0.642051995|-1.047617742|-12.12179711|47.72173991|-13.01301376|33.38515735|0.42907551|2286.724895|485.8716402|-546.5465781|-6.788943965|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|20.26785036|0.021631609|851.2497152000001|439.9973344|11.28530137|0.0|0.0|2.84|0.15|-5.87|3.09|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|-6.24|327.38|0.0|1.0|2.96|6.97e-05|2.9|0.0|1.35e-06|-0.02817|4.6471|3.9863|195.0|431.63|-1045.798634|0.0711|-0.16684|-0.19501|0.02113855|-1045.849774|3.7922|5.7696
14x_a23|0.0|1|0.0|2|7.423568444|1.197963189|3.101221922|0.0944818319999999|-0.0065692219999999|2|0.04314059|0.05740118|-0.335030301|0.003379755|-0.075184011|10.31321817|-0.0229244|2|-0.073958723|-0.206574435|-0.443633823|0.5788469970000001|0.802520527|-0.035031888|-0.035965909|0.7768288609999999|-0.0708831479999999|-0.084244058|0.229141189|-55.83053941|0.223171139|147.90081730000003|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|70.40248829|-22.56979253|61.61945314|0.468120981|3071.48868|514.8229467|-1060.780249|-14.95753786|14.62325432|0.880126802|6989.569075|184.0971574|-703.0042792|31.25095356|0.0219879679999999|1468.794817|597.2903597999999|14.57194888|0.0|1.0|3.42|0.05|-7.93|4.2|2.0|120.2|0.0|1.0|5.0|-5.68|32.0|-6.35|447.46|0.0|0.0|4.06|5.41e-06|3.78|0.0|1.17e-08|-0.08216|4.0641|3.6941|0.3184|537.48|-1828.168422|0.3057|-0.15259|-0.23475|0.02165405|-1828.228912|8.1916|8.4949
12bd_a36|0.0|0|3.497517322|0|7.412764017000001|1.297043358|0.0|-0.051990612|-0.006695407|2|0.04625323|0.025649557|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|-0.101854847|-0.169994208|-0.436345273|0.902377067|0.78699829|-0.011529973|-0.047786573|0.832478093|-0.071083327|-0.099460046|0.279020022|-65.65179884|0.167521907|110.578217|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|-15.47699253|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|29.96655829|0.015363883|1678.127264|729.1873176|10.14142465|1.0|2.0|0.0|0.21|-7.34|3.76|1.0|133.68|0.0|1.0|5.0|-4.54|31.0|-6.38|409.49|0.0|1.0|2.42|2.5e-05|3.41|0.0|4.55e-08|-0.05236|3.8786|3544.0|0.4467|568.94|-1311.291779|0.0058|-0.1459|-0.19826|0.03110617|-1311.352257|7.6908|7.7696
11d_a5|0.0|0|2.9590700880000003|0|6.605297921|1.388848584|0.0|-0.245058546|-0.003373937|2|0.0228184279999999|-0.125546291|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|-0.12451554|-0.200646773|-0.22897714|0.786587307|0.783891527|-0.018747485|0.036918829|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|-53.84338206|0.12909714|82.02685783|0.0|0.712305422|-1.525335513|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|-11.84243331|17.62784804|0.976150552|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|1360.625438|631.9206508|11.51307533|1.0|1.0|3.37|0.17|-8.64|4.41|1.0|114.29|0.0|1.0|7.0|-4.14|29.0|-6.47|385.46|0.0|1.0|3.28|5.14e-05|3.07|0.0|2.31e-09|-0.03767|4.4175|4107.0|507.0|594.45|-1238.855022|0.2068|-0.16762|-0.20529|0.03371838|-1238.914819|3.7008|7.8239
27b_a34|0.0|0|0.0|1|7.412764017000001|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|1|0.042739018|-0.106245942|-0.549928192|-0.001438963|-0.029622037|10.95430634|-0.027175221|1|-0.194619338|-0.322091086|-0.463926296|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|-72.21552354|0.2165682119999999|142.58786569999998|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|-24.553278|78.08618045|0.4072752529999999|2835.31543|515.8091561000001|-1227.6639|-16.16580511|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|1723.489976|627.4287311|15.02503259|1.0|1.0|3.66|0.12|-8.19|3.94|2.0|116.33|0.0|1.0|5.0|-5.23|31.0|-6.14|409.44|0.0|0.0|3.46|1.1e-05|3.75|0.0|6.53e-09|-0.04121|4.8168|4.0935|0.3621|577.39|-1349.811401|0.0252|-0.1652799999999999|-0.20649|0.03640275|-1349.873325|15.2147|6.1871
4R4k_a46|0.0|0|0.0|1|7.825245291|1.134637098|2.145043462|-0.050636784|-0.0049602|1|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.890625164|-0.089699228|-0.085931818|0.237621572|-45.72566346|0.109374836|58.20005971|0.0|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|51.92513282|0.465590034|2105.035168|473.9155694|-777.3362788|-8.617349646000001|10.33328154|0.871222588|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|896.9115391|519.5743695|3.857266463|1.0|1.0|3.12|0.33|-6.61|4.26|1.0|100.96|0.0|1.0|2.0|-4.82|25.0|-5.46|333.43|0.0|1.0|3.81|1.4800000000000002e-05|4.05|0.0|2.48e-07|-0.02045|5.2965|4.1392|0.2896|490.83|-1053.202129|0.1008|-0.17484|-0.19529|0.0257622|-1053.254911|1.9753|7.0132
12av_a36|0.0|0|3.4520047430000003|0|7.412764017000001|1.297042752|0.0|0.049150854|-0.009925128|2|0.04250591|0.06882889|-0.605432791|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|-0.126068378|-0.213993335|-0.507136551|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.752447733|-0.082283524|-0.105593135|0.277834652|-73.55299094|0.247552267|172.4374372|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|72.40871507|0.491188387|3011.024457|524.1323793|-1397.506828|-17.07826447|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|2079.880404|757.7532208|17.95719936|0.0|3.0|0.0|0.17|-6.93|2.38|1.0|138.06|0.0|1.0|7.0|-3.54|33.0|-7.66|438.48|0.0|0.0|1.47|0.000227|1.85|0.0|1.1800000000000001e-07|-0.05307|4.8408|3.4402|0.6698|588.31|-1440.67411|0.0027|-0.14122|-0.19429|0.04308001|-1440.738332|6.1075|7.4089
4a_a49|0.0|0|0.0|1|7.535296702|1.343847746|2.085628989|-0.076526919|-0.006602016|2|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|-53.88810275|0.242956384|149.0098632|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|2675.628678|464.3095353|-916.0977468|-11.01687292|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|1408.727632|620.5697596|14.48911428|0.0|2.0|2.89|0.22|-7.36|3.4|1.0|114.08|0.0|1.0|6.0|-3.28|30.0|-7.52|399.45|0.0|0.0|2.42|0.000305|1.71|0.0|4.35e-08|-0.06461|4.7259|3.7876|0.1935|504.63|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949
14p_a23|0.0|1|0.0|2|7.423568444|1.197963748|3.3252287430000003|0.044380583|-0.005975594|2|0.045165485|0.041987653|-0.310730878|0.009895793|-0.060144819|10.31321773|-0.053921569|2|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.799506006|0.099883916|-0.090287278|0.923455749|-0.063033628|-0.080784473|0.223758613|-54.50240143|0.076544251|51.64167457|84.65359899|0.751638299|-1.615689464|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|-15.32117727|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|0.0190667019999999|1450.229492|646.2584547|12.86362369|0.0|1.0|3.28|0.04|-7.47|3.4|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|-6.62|436.49|0.0|0.0|3.25|1.27e-05|3.3|0.0|3.39e-08|-0.09046|3.5752|3.5752|0.3802|573.24|-1721.933314|0.3802|-0.14774|-0.2382|0.02935511|-1721.994023|9986.0|8.5302
1g_a5|0.0|0|2.942391606|0|6.605297921|1.4275159730000002|0.0|-0.203595168|-0.003919036|2|0.027447447|-0.011534568|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|-0.010807075|-0.0178558139999999|-0.242737126|0.74740095|0.7778380309999999|0.030722968|-0.067172264|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|-39.8807456|0.134079034|71.90752413|0.589719781|0.61393343|-1.11542677|-20.16505667|54.34919851|-14.59051668|48.55052611|0.4713154089999999|2243.103668|464.3994751|-598.211184|-7.824996219|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|23.76563316|0.02697793|974.3909596|422.96706330000006|14.46845291|1.0|1.0|2.12|0.05|-8.14|4.5|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|-6.15|328.37|0.0|1.0|3.09|6.29e-05|3.03|0.0|7.190000000000001e-09|-0.0393|4.7822|4.1733|0.1769|448.93|-1065.675316|0.0504|-0.17042|-0.20972|0.02730461|-1065.727193|5.2707|6.9393
17b_a25|0.0|0|0.0|1|6.842683282|1.3732004619999998|1.785120622|0.001256821|-0.004368141|2|0.042843137|-0.026412432|-0.266456625|0.005120507|-0.100018134|10.93106294|0.016982601|1|-0.044156525|-0.073994564|-0.366585181|0.653180996|0.780221059|0.068812225|0.029728702|0.882170399|-0.068207754|-0.079392561|0.410780725|-60.19950116|0.1178296009999999|89.34443096|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|-16.81707305|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|30.59704545|0.0175785369999999|1744.031591|832.226697|13.32894629|1.0|1.0|3.25|0.11|-10.04|4.88|2.0|135.78|0.0|0.0|7.0|-5.32|35.0|-6.53|458.51|0.0|0.0|3.78|8.59e-06|3.61|0.0|9.08e-11|-0.05531|5.4236|3961.0|0.4635|654.18|-1483.563965|0.1741|-0.16408|-0.21939|0.04272963|-1483.630939|5.2142|6.9957
7l_a46|0.0|0|0.0|1|7.727094485|1.160371354|2.1525548|-0.2644255789999999|-0.00090473|2|0.04006734|-0.203375108|-0.038903382|0.013150047|-0.074511843|10.9642261|0.050638298|1|-0.087877164|-0.143129469|-0.1082221709999999|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|-30.34397256|0.092851886|44.79605077|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|-10.620390400000002|32.8948756|0.46327253|1920.310099|437.65027010000006|-424.8156159|-5.1237682730000005|9.825660656|0.863142947|4046.614178|156.9538706|-204.9507309|15.74158869|0.016330867|629.6635476|375.721552|7.878766604|1.0|0.0|2.64|0.28|-6.29|3.59|0.0|86.96|0.0|1.0|2.0|-3.18|22.0|-6.22|290.36|0.0|1.0|2.86|0.0001889999999999|2.61|0.0|5.19e-07|-0.03324|4.5464|4.5464|0.2024|414.82|-915.446686|0.2024|-0.18993|-0.2231699999999999|0.025086919|-915.493986|3.9009|5.7122
