molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
33_a20|0.0|0|0|0|0.0|6.842683282|0|1.4175014119999998|1.915285809|-0.188733405|0.023539095|2|0.0388043479999999|2.0219022580000003|-0.062750442|0.008780074|-0.036258691|-0.060582944|-0.1771816269999999|2|0.616352201|0.74131936|-0.10978034|1|-0.069838312|0.399354817|-38.58254635|8.340767701|8.680600701|0.0506104|-0.0265385579999999|64.93395624|0.759356182|-1.326927921|-25.26187502|-17.37608867|0.465855239|-868.8044333999999|2274.654579|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|-568.84864|22.88265911|0.013564844|-339.6262863|0.0|1.0|1.0|1.0|0.0|3.59|0.08|27.0|5.33|67.39|2.61|2.0|0.0|121.62|0.0|4.0|-5.6|31.0|4.0|-5.58|0.0|1.0|4.28|2.48e-06|0.0012|4.47|0.0|-0.0582899999999999|-1275.852801|689.51|1174.95|0.6157|563.98|0.27375|-0.21788|0.02957286|5.0369|7.4685|7.4685
9i_a24|0.0|1|0|0|2.9199957480000003|7.153833802|0|1.4281889280000002|1.865102513|-0.113620183|2.01e-05|2|0.023854167|0.0|-0.00532872|0.005891639|-0.1818753839999999|-0.336939175|-0.32068769|2|0.783500303|0.822658951|-0.0106944439999999|0|-0.069812876|0.379687415|-30.56504777|11.87389334|10.13249376|0.173910636|-0.024639839|1.634015079|0.499238289|-0.837754515|-14.44881966|-11.64783344|0.468272544|-396.0263368|761.9885477000001|5.946747117|11.18382556|0.8806627109999999|4155.922671|-187.2109987|23.33121014|0.038195951|0.720157264|1.0|0.0|1.0|1.0|1.0|1.36|0.0|22.0|2.42|72.28|0.67|0.0|0.0|82.17|0.0|3.0|-2.6|22.0|4.0|-7.01|1.0|0.0|1.73|0.00248|228.0|1.48|0.0|-0.0473899999999999|-945.286637|501.48|825.7|0.2373|363.15|0.58977|-0.21943|0.0239838|9.2818|7.0555|7.0555
12b_a5|0.0|0|0|0|0.0|6.605297921|2|1.189701783|0.0|-0.297319874|0.023224044|3|0.0252713179999999|0.0|-0.016614746|0.00751901|-0.070406884|-0.110182753|-0.1708042239999999|2|0.8417504029999999|0.779793078|-0.033036296|0|-0.068586754|0.350286421|-41.76622313|10.44150403|138.67264319999998|0.172386307|-0.020455699|0.0|0.530379611|-1.165974822|-26.33991037|-12.90040679|0.480419002|-735.3231872|1071.500538|8.398709622|16.16438947|0.924627734|5501.255679|-463.7323032|24.32296891|0.025810077|-38.31786425|1.0|0.0|1.0|1.0|1.0|0.0|0.33|18.0|3.29|50.28|1.54|1.0|0.0|123.46|0.0|5.0|-2.3|30.0|6.0|-7.57|1.0|0.0|1.44|0.00503|143.0|1.63|0.0|-0.10395|-1276.928859|669.05|1149.51|0.2345|505.16|0.42949|-0.16607|0.03447919|8.2868|7.3768|7.3768
8c_a31|0.0|1|0|0|3.435435563|7.765993078999999|1|0.610137334|0.0|-0.012583838|-0.104377029|0|0.03995098|0.0|-0.1029580369999999|-0.004832959|-0.053983462|-0.09039853|-0.513257014|0|0.922486359|0.847752299|-0.1759864119999999|0|-0.128067781|0.280934088|-64.57121646|16.3656112|133.3100368|0.3739272389999999|-0.039640027|477.2277896000001|0.72308253|-1.66488115|-35.61776956|-21.86561502|0.47508938|-918.3558307|1678.6836239999998|6.820988495|12.99457133|0.90508624|4835.748065|-506.5691518|30.23944586|0.021986076|-246.1066271|1.0|1.0|1.0|1.0|2.0|2.9|0.29|16.0|4.89|114.29|0.85|0.0|0.0|93.45|0.0|5.0|-4.42|24.0|5.0|-6.7|0.0|1.0|2.83|3.79e-05|0.0811|2.38|0.0|-0.03222|-1426.166503|595.67|981.89|0.2597|475.72|0.7005|-0.19207|0.03744829|5.1815|6.0915|6.0915
15a_a22|0.0|0|0|0|0.0|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.038167849|1.614660505|-0.015194063|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|1|-0.081705465|0.410151945|-41.92018177|14.43653926|96.58317516|0.13335968|-0.031425179|65.53409434|0.702735071|-1.634109304|-28.45564196|-21.33157831|0.444668211|-1109.242072|2169.226845|8.157552588|14.6895113|0.800725296|6322.278103000001|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1.0|1.0|1.0|1.0|1.0|2.86|0.08|27.0|3.87|85.59|1.73|1.0|0.0|124.05|0.0|6.0|-4.65|32.0|5.0|-6.61|0.0|1.0|3.19|2.25e-05|0.00881|3.18|0.0|-0.0600399999999999|-1368.35331|696.57|1189.31|312.0|541.27|0.41078|-0.21285|0.03153544|6.8666|6.8447|6.8447
7f_a10|0.0|0|0|0|0.0|7.535296702|1|1.240141822|1.924772416|0.103083789|-0.2347037789999999|2|0.037386831|0.740070757|-0.0971900919999999|0.0030999659999999|-0.058093287|-0.172751862|-0.5846516820000001|2|0.5371733989999999|0.796084921|-0.137271684|1|-0.095196098|0.7359022890000001|-35.78096407|4.441786155|15.96885516|0.068226214|-0.03645808|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|-20.30728086|0.402568457|-954.4422004|2375.702381|6.115784565|10.23679556|0.6738319429999999|7070.755931000001|-531.6277179|24.71113795|0.012813716|-358.4725202|0.0|1.0|1.0|1.0|0.0|2.97|0.23|21.0|5.07|52.83|2.64|2.0|0.0|106.77|0.0|4.0|-5.54|30.0|7.0|-5.47|0.0|0.0|4.39|2.9e-06|0.00103|4.7|0.0|-0.0613|-1442.216293|597.28|1034.38|348.0|426.07|0.34467|-0.2175699999999999|0.01616879|3.2524|6.8508|6.8508
12am_a36|0.0|1|0|0|3.340519946|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.297354748|2|0.044036281|0.0|-0.037654321|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|1|0.647732719|0.8344566859999999|-0.05754717|0|-0.118101664|0.305015372|-63.19394154|12.15249658|128.69607109999998|0.185013456|-0.045928425|1.038361162|0.788334835|-2.480134939|-43.65752487|-31.72964526|0.484558903|-1713.4008440000002|2603.072527|8.772646622|17.01968794|0.940085891|7238.033439|-1183.702712|40.24894481|0.020179019|-398.3921535|0.0|1.0|1.0|0.0|2.0|0.0|0.17|17.0|3.31|78.43|2.04|2.0|0.0|130.43|0.0|7.0|-5.2|34.0|8.0|-6.4|0.0|0.0|2.65|6.26e-06|4.0|3.86|1.0|-0.0569799999999999|-1645.205296|714.21|1206.77|0.4894|562.14|0.40752|-0.21356|0.03550681|8.0872|7.2218|7.2218
3_a27|0.0|0|0|0|0.0|6.605297921|0|1.402697639|3.127072625|0.124551908|-0.096132106|2|0.040512821|1.177265999|0.024154412|0.00955169|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.038685745|1|-0.086153958|0.397733752|-31.82136336|9.960129259|10.71226495|0.137884078|-0.032307734|57.97805043|0.733853752|-1.292309364|-16.47810502|-16.72996312|0.44566003|-669.1985248999999|1043.697725|6.457886343999999|11.64968556|0.803947133|4960.583812|-346.53209080000005|22.79740761|0.018747239|-242.1936891|0.0|1.0|0.0|1.0|0.0|3.11|0.05|21.0|2.8|65.6|2.18|0.0|0.0|97.71|0.0|3.0|-3.7|25.0|4.0|-6.41|1.0|1.0|2.74|0.0002|0.0339|2.67|0.0|-0.05512|-1081.905135|547.92|931.06|0.2305|425.72|0.34864|-0.21969|0.02032437|4.1551|8.3979|8.3979
12ay_a36|0.0|1|0|0|3.50559949|7.412764017000001|2|1.2970434|0.0|-0.05976542|-0.043778345|2|0.043383838|0.0|-0.06756661|0.0045625|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|0.78699829|-0.111814717|0|-0.098945129|0.419950383|-48.12939044|11.67851857|126.7858133|0.170593592|-0.035337546|8.677627506|0.778164805|-1.978902589|-31.1973159|-22.90568368|0.4530143439999999|-1282.718286|3238.138932|6.466730436000001|11.82248632|0.828201506|6204.216872999999|-831.4538627999999|29.43551742|0.015670425|-360.6110621|0.0|0.0|1.0|0.0|2.0|0.0|0.21|17.0|3.76|69.2|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|-6.38|1.0|1.0|2.42|2.8600000000000004e-05|0.0102|3.41|0.0|-0.0526|-1311.576473|674.33|1184.45|0.2939|532.22|0.6727|-0.2031599999999999|0.02880431|9.1844|7.7447|7.7447
GW6604_a52|0.0|1|0|0|2.944144148|6.605297921|0|1.427583999|0.0|-0.277102285|-0.005328809|2|0.021346801|0.0|-0.028376521|0.0070554269999999|0.039867344|0.067497086|-0.201462112|2|0.709088617|0.693399445|-0.057466653|0|-0.072069252|0.38374044|-35.51891876|4.459510077|157.2481263|0.12653545|-0.029217264|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|-14.44334401|0.4597869779999999|-534.4037285|799.8313017999999|6.2973559020000005|11.6571716|0.851121611|4168.525878|-264.17863140000003|19.64292268|0.01768964|-232.6328342|1.0|0.0|1.0|1.0|1.0|1.76|0.0|23.0|4.49|54.46|1.91|0.0|0.0|90.49|0.0|3.0|-3.87|23.0|3.0|-5.95|1.0|1.0|3.08|0.000135|0.0207|3.06|0.0|||||||||||6.9706|6.9706
33_a47|0.0|0|1|1|0.0|6.823286122000001|0|1.409403453|1.758479676|-0.229935275|-0.085712613|3|0.034691358|1.688794654|0.0741098479999999|0.003634698|-0.147591116|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.1186944519999999|1|-0.083739854|0.404334141|-32.1568697|11.96072985|30.94680001|0.1802998689999999|-0.0272154529999999|0.0|0.57681348|-1.088618103|-17.2112484|-14.56646493|0.4607629339999999|-582.6585971|787.797733|6.979305126|12.94292541|0.854471925|4889.09585|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1.0|1.0|1.0|1.0|1.0|2.76|0.11|21.0|2.96|68.52|1.52|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|5.0|-6.78|1.0|1.0|2.69|0.000546|0.0643|2.19|0.0|-0.05462|-1123.16428|566.29|934.34|0.2566|423.52|0.67508|-0.21447|0.02924367|6.2284|8.4|8.4
14a_a22|0.0|0|0|0|0.0|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.038167849|1.614660505|-0.015194063|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|1|-0.081479363|0.490491034|-42.39063895|14.49148204|93.21042936|0.135922381|-0.031338217|60.38977977|0.7007904070000001|-1.629587269|-28.88288575|-21.35231162|0.446584227|-1110.320204|2169.870866|8.052850876|14.55117701|0.8069597009999999|6348.976909|-756.5172972|30.46889826|0.021742777|-273.61731430000003|1.0|1.0|1.0|1.0|1.0|2.86|0.08|27.0|3.87|85.59|1.73|1.0|0.0|124.05|0.0|6.0|-4.65|32.0|5.0|-6.61|0.0|1.0|3.19|2.25e-05|0.00881|3.18|0.0|-0.06145|-1368.35698|695.62|1191.81|0.3051|534.87|0.45928|-0.21174|0.03539365|6603.0|7.4202|7.4202
5g_a40|0.0|0|0|0|0.0|8.149890544|0|0.604913142|1.534673091|0.0094595959999999|-0.190406197|0|0.044946237|0.64025463|-0.091116241|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|-0.1312278909999999|1|-0.14338431|0.245639795|-72.93994279|11.83520323|216.425542|0.32227256|-0.049288357|0.0|0.745349319|-1.577227413|-34.61732609|-23.39227384|0.488538966|-748.5527627|593.8133184|6.193485364|12.10939827|0.955183157|4358.890754999999|-355.2634413|31.38430965|0.025660198|-232.8857705|0.0|0.0|1.0|0.0|2.0|1.96|0.21|14.0|2.69|115.96|0.74|0.0|1.0|78.2|0.0|3.0|-4.24|21.0|5.0|-6.6|0.0|1.0|2.01|5.78e-05|128.0|2.17|0.0|-0.0540299999999999|-1328.055803|489.04|800.98|261.0|367.19|0.6563|-0.19908|0.04070345|6.7957|6.9101|6.9101
47k_a18|0.0|0|0|0|0.0|7.03438793|1|1.25117623|0.0|0.029145635|-0.0605329409999999|0|0.033777778|0.0|-0.008576013|0.00493127|-0.279965025|-0.421027889|-0.451417954|0|0.762665453|0.721697829|-0.014398731|0|-0.088346874|0.3533268229999999|-51.59195677|11.91029894|20.66242736|0.169064596|-0.030255779|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|-23.89547793|0.467246896|-1744.369889|2009.418849|9.777177947|18.35217454|0.877042091|7575.637462000001|-1377.672426|33.40602576|0.018313855|-340.0872332|1.0|1.0|1.0|1.0|2.0|0.0|0.3|18.0|2.39|88.97|2.82|3.0|2.0|154.86|1.0|11.0|-5.84|38.0|4.0|-6.41|0.0|0.0|2.53|1.44e-06|0.0023899999999999|4.26|1.0|-0.04359|-1664.756029|842.29|1492.36|0.5920000000000001|793.48|0.69823|-0.17135|0.02802749|5.2253|7.5376|7.5376
8k_a46|-3.737070812|0|0|0|0.0|7.727094485|1|0.300205953|2.105349622|0.1436554669999999|-0.380857136|2|0.038616352|0.0|-0.038125|0.002202734|-0.030019362|-0.050069565|-0.510222233|2|0.73768327|0.786206898|-0.051289238|0|-0.0863473759999999|0.400181795|-61.98124174|6.774333772|104.0919365|0.261823161|-0.033099828|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|-23.74966689|0.4938768979999999|-1424.980013|2328.360804|8.070811215|15.94634031|0.975803904|7352.280688|-1022.446432|28.73282642|0.0112621819999999|-468.6373459|0.0|1.0|1.0|1.0|2.0|2.82|0.24|23.0|2.94|124.17|1.86|1.0|0.0|132.47|0.0|5.0|-5.74|34.0|6.0|-6.75|0.0|0.0|3.29|1.82e-06|0.00355|3.45|0.0|-0.0398699999999999|-1845.304274|742.04|1302.56|0.1354|642.39|0.41618|-0.20954|0.04718819|3.8107|6.8327|6.8327
3g_a32|0.0|1|1|1|3.542426304|7.78113851|0|0.60942078|0.0|0.015803466|-0.072619634|0|0.05052381|2.2144733530000003|-0.125170068|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|0.833981748|0.755211939|-0.1719626169999999|1|-0.098311343|0.273439311|-38.9071564|6.647498326|42.56199385|0.112304055|-0.030429702|0.0|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|0.447358137|-708.2039051|1886.244271|5.917878616|10.70834299|0.809490137|5058.622432|-392.4367329|21.05801434|0.01096673|-333.29803589999995|0.0|1.0|1.0|1.0|1.0|3.44|0.28|19.0|7.02|110.94|2.18|2.0|0.0|102.55|0.0|3.0|-7.09|24.0|3.0|-4.9|0.0|1.0|4.61|8.12e-08|0.000915|5.02|0.0|-0.0535|-1712.060085|593.24|998.86|0.2859|495.4|0.70275|-0.20065|0.02384763|5.5816|7.8539|7.8539
8b_a32|0.0|1|1|1|3.419952523|7.765993078999999|0|0.609420757|0.0|0.113639567|-0.057200812|0|0.03995614|2.123714284|-0.0684566009999999|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|-0.1152380009999999|1|-0.108971309|0.253018806|-53.36442734|10.49093175|102.4297669|0.211781902|-0.03079624|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|-19.33283713|0.458155153|-889.3105078|2275.886421|8.10555784|14.95918599|0.845546757|5619.400983|-558.2790432999999|28.89166873|0.021225152|-212.3722924|1.0|1.0|1.0|1.0|2.0|3.04|0.26|19.0|6.49|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.83|27.0|4.0|-6.44|0.0|1.0|3.61|1.47e-06|0.0161|3.22|0.0|-0.05404|-1880.77142|671.54|1114.24|0.2943|558.16|0.70285|-0.20121|0.03602276|1.2797|7.9208|7.9208
12e_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604984231|0.0|-0.0026669809999999|-0.029595542|2|0.041767677|0.0|-0.055954785|0.0053380919999999|-0.089279071|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|-0.097868612|0|-0.098059338|0.407218612|-52.50202674|16.08914569|106.2790684|0.183296295|-0.035153347|0.0|0.7071208529999999|-1.863127413|-34.82676424|-23.31866823|0.46715936|-1235.889416|2392.685958|8.069355055|15.14403079|0.8767337279999999|6421.289402|-819.8165288|32.97692061|0.022696477|-274.7836441|0.0|1.0|1.0|1.0|1.0|0.0|0.17|17.0|3.89|90.88|2.51|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|5.0|-6.19|0.0|0.0|2.57|3.59e-06|0.0050799999999999|3.84|0.0|-0.05044|-1690.3021629999998|709.98|1201.05|0.2055|562.76|0.3304|-0.19804|0.03344515|6.1598|7.9431|7.9431
4l_a46|0.0|0|0|0|0.0|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|0.049498645|0.0|-0.161358058|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.229089688|0|-0.085194597|0.291762764|-51.45056667|3.721888783|177.7681018|0.107841373|-0.030068681|0.0|0.883450801|-1.533502748|-29.10603933|-17.01011822|0.409308207|-867.5160294|2087.583804|5.80829255|9.833034117|0.692930243|4865.794981|-490.7614689|19.25417715|0.006130523|-433.8429998|1.0|1.0|1.0|1.0|1.0|3.19|0.36|17.0|4.64|50.94|3.06|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|-5.23|1.0|1.0|4.08|5.25e-06|0.0027|4.49|0.0|-0.01784|-1092.745692|612.39|1057.06|0.2504|526.77|0.3756|-0.20351|0.03506136|3.7624|7.0088|7.0088
12aa_a36|0.0|1|0|0|3.4172704080000003|7.412764017000001|2|1.297043479|0.0|0.033952382|-0.135770278|2|0.042560386|0.0|-0.013898809|-0.004569485|-0.052743904|-0.090926893|-0.53315493|1|0.892815402|0.833911317|-0.023185884|0|-0.117270578|0.4679233379999999|-72.94175494|16.1504726|132.3194611|0.3110547589999999|-0.04126187|109.0001157|0.731335741|-2.228140982|-49.88002793|-28.21625599|0.44829258|-1523.677823|2418.848273|8.05947774|14.60824604|0.812554922|6438.603019|-1041.942197|38.58180913|0.023386634|-316.3903377|0.0|0.0|1.0|0.0|3.0|0.0|0.13|17.0|1.92|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|5.0|-7.79|0.0|0.0|1.15|0.000304|152.0|1.55|0.0|-0.05111|-1401.662677|701.99|1183.76|0.4446|520.19|0.6931|-0.20829|0.04550032|4.7433|8.0458|8.0458
12l_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.60498366|0.0|0.157020295|-0.274237737|2|0.044036281|0.0|-0.02588969|-0.004395528|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|0.830875659|-0.0395239879999999|0|-0.109810463|0.37422435|-63.31694493|10.78883933|103.5499036|0.165720595|-0.045581702|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|-31.88960104|0.462727396|-1690.148855|2394.793539|9.258542907|17.23248653|0.861252543|7576.362669|-1182.451965|38.8038646|0.016896687|-450.2927313999999|0.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|4.43|90.88|2.82|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|-5.66|0.0|0.0|3.42|1.99e-07|0.000579|5.05|0.0|-0.0545299999999999|-1988.033039|729.17|1223.54|0.2294|574.72|0.39486|-0.20397|0.03406276|2.9851|7.2154|7.2154
24_a47|0.0|0|1|1|0.0|6.86171134|0|1.304328602|1.225600378|0.0453435129999999|-0.1160443999999999|2|0.039520202|1.081401467|0.071506228|-0.004514441|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|0.812650394|0.113432542|1|-0.090995097|0.214985826|-42.71324947|12.11301576|41.72753688|0.216050899|-0.032498249|47.170683|0.611603578|-1.364926459|-24.03877652|-18.28983173|0.479188295|-768.1729327|1239.381181|7.024694045|13.48797266|0.920079732|6022.202634|-432.3234052|29.90471672|0.032103375|-125.6197312|1.0|1.0|0.0|1.0|2.0|3.12|0.05|21.0|2.78|84.73|2.86|1.0|0.0|104.73|0.0|5.0|-4.61|28.0|5.0|-6.48|0.0|1.0|3.31|2.46e-05|0.0121|3.16|0.0|-0.06517|-1696.105723|578.94|1002.04|0.2618|450.98|0.6835|-0.2285|0.03414611|3.6008|8.5|8.5
47p_a18|0.0|0|0|0|0.0|7.03438793|1|1.25117677|0.0|-0.001819106|-0.04760181|0|0.037575758|0.0|-0.049428094|0.003537135|-0.1736074389999999|-0.261349889|-0.441700685|0|0.72025564|0.726294118|-0.082977829|0|-0.082580968|0.278332428|-51.14496913|5.913843751|10.25627035|0.1670454519999999|-0.030813794|48.48855261|0.818459442|-2.0645242|-37.85569728|-22.80728054|0.488811071|-1528.087796|1367.4309119999998|9.923659881|19.41290064|0.956223901|6726.61969|-1131.036542|27.86610962|0.01090303|-471.4248324|1.0|0.0|1.0|1.0|2.0|0.0|0.28|18.0|3.65|76.5|3.13|3.0|1.0|144.53|0.0|9.0|-5.67|35.0|3.0|-6.07|1.0|0.0|2.9|2.13e-06|0.0025|4.35|0.0|-0.05628|-1493.759811|795.43|1391.71|595.0|732.84|0.6937800000000001|-0.18746|0.02843634|4.6652|7.1938|7.1938
12s_a36|0.0|1|0|0|3.486136149|7.412764017000001|2|1.297044029|0.0|-0.057853364|-0.045035034|2|0.042804233|0.0|-0.050363149|0.003962098|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.086791463|0|-0.1000534719999999|0.4314309979999999|-46.58030248|12.55883918|110.6090028|0.169662191|-0.035868226|10.23927133|0.754198383|-1.901015959|-30.06529118|-23.15117315|0.4604765839999999|-1227.012177|2294.468358|7.545963801|13.98635088|0.853487672|5890.905249|-791.9759303|30.69639722|0.018222417|-328.1450742|0.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|3.24|69.2|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|4.0|-6.55|1.0|0.0|2.14|6.929999999999999e-05|0.02|3.04|0.0|-0.04908|-1272.270833|683.24|1150.67|0.4501|523.72|0.6843600000000001|-0.20467|0.03416928|8.7738|8.0458|8.0458
35_a18|0.0|0|0|0|0.0|7.03438793|2|1.251175948|0.0|0.068150325|-0.020425504|1|0.03531746|0.0|-0.0098863069999999|0.00113101|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737701788|0.737094825|-0.017913121|0|-0.084219749|0.3888901179999999|-60.302584200000005|6.525195505|118.7214377|0.199234055|-0.033440195|74.92670772|0.874573807|-2.273933228|-44.44264921|-24.64522632|0.465531336|-1675.875389|1761.858479|9.184536969|17.18442554|0.87101708|6995.248058|-1235.110287|28.17969862|0.007954001|-552.1173777|1.0|0.0|1.0|1.0|3.0|0.0|0.3|18.0|4.13|85.29|3.33|3.0|1.0|151.05|0.0|8.0|-6.06|36.0|3.0|-6.0|0.0|1.0|3.07|8.629999999999999e-07|0.0014199999999999|4.55|0.0|-0.04879|-1533.002975|796.47|1400.62|0.4981|657.07|0.69279|-0.18079|0.02600607|2.7788|7.6198|7.6198
12e_a31|0.0|1|0|0|3.483599061|7.765993078999999|1|0.610134116|0.0|0.052663358|-0.044316064|0|0.037098765|0.0|-0.015755876|-0.000231353|-0.08867626|-0.142921555|-0.543945776|0|0.7968154940000001|0.7761616020000001|-0.028502695|0|-0.1099563869999999|0.2642991189999999|-68.32948993|19.38343763|166.1479229|0.2784732339999999|-0.036652129|595.9853231000001|0.725120432|-2.089171358|-49.6906263|-26.65419063|0.474858042|-1519.288866|1899.851187|10.24381236|19.50674899|0.904247004|6557.418968999999|-1104.858464|36.75829484|0.020841203|-327.4245209|1.0|1.0|1.0|1.0|2.0|3.72|0.24|22.0|6.69|117.37|2.21|3.0|0.0|129.38|0.0|9.0|-6.66|33.0|5.0|-5.93|0.0|1.0|4.5|2.16e-07|0.00176|4.48|0.0|-0.03445|-1809.899887|781.61|1308.13|0.3831|640.03|0.55114|-0.19379|0.04614662|3.4818|6.7696|6.7696
16f_a32|0.0|1|1|1|3.354832924|7.765993078999999|0|0.609420741|0.0|0.1767304639999999|-0.054907428|0|0.039958333|2.082564316|-0.000291262|-0.001202032|-0.120440534|-0.211019184|-0.697693907|0|0.801401734|0.852938445|-0.000510986|1|-0.111152081|0.522247991|-56.53102601|16.90955989|89.03402347|0.192724521|-0.035568666|47.24868477|0.69473708|-1.778433296|-39.12230215|-24.61529877|0.384656622|-1230.764939|3414.006186|8.79158776|14.28728752|0.625108901|6235.040893|-851.7509977|35.43109972|0.022983292|-269.5356315|1.0|1.0|1.0|1.0|2.0|3.4|0.3|19.0|6.42|149.27|1.34|3.0|0.0|116.75|1.0|9.0|-6.95|29.0|5.0|-5.99|0.0|1.0|4.05|1.12e-07|0.00457|4.11|0.0|-0.04997|-1995.307736|722.06|1191.55|0.2931|603.12|0.70204|-0.2|0.02889673|4.2764|8041.0|8041.0
14aa_a23|0.0|0|1|1|0.0|7.423568444|0|1.19796312|3.4143268310000003|0.066582026|-0.026892547|2|0.046678487|0.758549568|-0.044957534|0.012103325|-0.074579388|-0.13397874|-0.4506138879999999|2|0.725358161|0.75434493|-0.070471939|1|-0.076107469|0.204831806|-35.51947393|12.26959478|40.49537336|0.075891958|-0.03159178|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|-21.51484958|0.4930525229999999|-1140.287028|2263.821505|8.000512184|15.78173785|0.972590939|6651.23042|-776.5660584|27.00633206|0.013786041|-404.0660854|0.0|1.0|1.0|1.0|1.0|3.68|0.12|26.0|4.4|105.02|3.45|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|-5.92|0.0|0.0|4.1|5.9e-07|0.00123|4.31|0.0|-0.0708299999999999|-1708.5626|715.57|1231.11|0.4157|588.45|0.6805899999999999|-0.21573|0.02033777|8.3532|8451.0|8451.0
