molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
11_a27|0.0|0|0|2.680511093|0.0|0|1|2|1.1606177359999998|0.0|5.4161004020000005|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|0.004538653|-0.0864111069999999|-0.027287578|0|0.005111147|-0.041662169|-0.067428705|2|0.734834532|-0.0357410779999999|-0.043616687|0.7645505|-0.079921166|0.349764196|0.016171515|-42.27430065|-50.15555389|8.553922917000001|0.2354494999999999|-0.034296948|-26.52978026|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|-18.14137056|-9.595877966|0.1911041289999999|5.231762955|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|504.209846|6.714661907000001|0.0|1.0|3.95|0.0|16.0|-6.09|2.72|1.67|61.88|3.06|0.0|106.33|1.0|26.0|4.0|345.4|0.0|0.0|2.04|0.0326|2.73|0.0|8.2e-07|0.000283|-0.05985|3.3426|4.54|2.4836|-1122.456105|571.4|974.29|499.21|0.3492|370.92|0.6125|-0.1022|0.0226944|-1122.242519|5.0|8301.0|8301.0
3d_a12|0.0|0|0|0.0|0.0|0|1|1|1.28383852|0.0|0.0|-0.053022041|3|0.038787879|-0.166233441|0.0|-0.00259095|-0.002185753|-0.058191686|0|-0.000643935|-0.1394967999999999|-0.237203828|2|0.91670178|-0.097468573|-0.108208213|0.8547246829999999|-0.066850425|0.2443206489999999|0.011128076|-34.34601551|-49.24083018|5.717316796|0.145275317|-0.035063929|-25.2986621|0.0|0.77428353|-1.437621096|-17.64609244|57.52228251|-18.01493787|-9.255608086|0.22571647|5.786006004|0.89539167|4509.417998|115.96727140000002|-379.4799315|23.26659057|0.01611886|410.9162081|8.281452338|1.0|1.0|3.98|2.71|18.0|-7.51|3.37|2.19|50.17|2.26|0.0|100.28|1.0|24.0|4.0|313.36|0.0|1.0|2.67|0.0385|2.81|0.0|3.08e-08|9.64e-06|-0.06842|4.2114|3.1|3.7719|-1006.727999|548.21|918.3|328.71|0.3336|294.4|0.53114|-0.15387|0.02399772|-1006.606666|25.0|7.6021|7.6021
18_a34|0.0|0|0|0.0|0.0|1|1|1|1.4547811819999998|1.801574074|5.351858133|-0.101546926|1|0.040527066|-0.100548575|0.0|-0.001615187|-0.141332289|-0.136990511|1|0.002183342|-0.3102088839999999|-0.478810922|1|0.759292258|0.0468829359999999|-0.224951558|0.68981472|-0.090328365|0.295523326|0.040845819|-49.86847383|-71.65163761|22.55015528|0.31018528|-0.0422555509999999|-39.55742812|54.26737825|0.695849945|-1.816988713|-27.53138148|86.77082535|-23.32844015|-12.87916264|0.304150055|6.282442545|0.789096743|5296.289007|167.9151283|-553.8039936|33.52510165|0.027385869|428.6241319|15.11918774|1.0|0.0|3.28|3.61|17.0|-5.65|3.13|3.15|75.47|1.49|0.0|93.91|2.0|26.0|6.0|351.36|0.0|1.0|2.89|0.0275|3.07|0.0|2.22e-06|0.000781|-0.03925|4.4335|5.07|4.1234|-1199.288654|592.04|991.93|300.68|0.3525|279.66|0.56101|-0.17549|0.02902032|-1199.158044|2.43|5.6144|5.6144
18c_a30|0.0|0|0|0.0|0.0|0|2|2|0.604986846|0.0|5.351858133|-0.118776867|2|0.042560386|0.011887112|0.0|-0.003436924|0.0119521719999999|-0.0351777|1|-0.002215642|0.003429114|0.006103754|1|0.841060094|0.034468997|-0.058608635|0.717052026|-0.105618255|0.42531141|0.019360263|-71.31647561|-75.33411705|13.07260474|0.282947974|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|-28.4279687|-19.19537998|0.214007997|7.646050338999999|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|713.7769663|12.43138832|0.0|2.0|4.85|0.0|17.0|-6.19|3.04|1.72|124.74|2.06|0.0|135.37|1.0|32.0|5.0|441.51|0.0|0.0|1.91|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|3.4848|-1744.500825|711.56|1209.11|355.78|0.3879|355.78|0.69123|-0.14225|0.04503016|-1744.28923|12.0|7.9208|7.9208
12_a47|0.0|1|1|2.903215905|0.0|0|0|0|1.304330736|0.0|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.0047488359999999|-0.018573056|0.0295267039999999|1|-0.004332024|-0.006318684|-0.015039637|2|0.6505449670000001|0.055943216|0.050943962|0.7840710409999999|-0.084846808|0.266995634|0.018014416|-44.18983348|-47.83891561|9.382250925|0.2159289589999999|-0.034116917|-24.91541818|0.0|0.680723821|-1.1940921|-23.01490672|61.09751253|-17.76874008|-9.25429818|0.319276179|7.042279354|0.920341815|4816.005822|166.28511369999998|-323.9004363|26.10271529|0.025457205|335.1175012|13.25859692|1.0|2.0|2.73|1.67|21.0|-8.11|4.19|4.98|66.49|2.6|0.0|91.63|1.0|24.0|4.0|339.75|0.0|1.0|3.37|0.00943|3.43|0.0|7.69e-09|2.61e-06|-0.0623|4.2907|3.01|3.9538|-1488.101254|537.79|886.46|313.58|0.2306|288.96|0.66387|-0.1633|0.03721125|-1488.024564|6.0|8.2|8.2
14a_a22|0.0|0|0|0.0|0.0|1|0|0|1.4229176680000002|1.646649187|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|0.005288335|-0.057308195|-0.015194063|1|0.005757758|-0.097476465|-0.165471815|2|0.6819423609999999|-0.09744639|-0.027029438|0.864077619|-0.062215607|0.490491034|0.021268761|-42.39063895|-55.51601021|14.49148204|0.135922381|-0.031338217|-37.82586486|60.38977977|0.7007904070000001|-1.629587269|-28.88288575|70.33046351|-21.35231162|-14.54840956|0.299209593|8.052850876|0.8069597009999999|6348.976909|203.8666248|-756.5172972|30.46889826|0.021742777|684.5377542|14.81445329|1.0|1.0|3.42|2.86|27.0|-9.21|3.87|4.31|85.59|1.73|0.0|124.05|1.0|32.0|5.0|420.47|0.0|1.0|3.19|0.00881|3.18|0.0|6.1e-10|2.56e-07|-0.06145|5.0653|4.98|3.5707|-1368.35698|695.62|1191.81|347.23|0.3051|244.77|0.45928|-0.15029|0.03539365|-1368.13858|38.0|7.4202|7.4202
18_a20|0.0|0|0|3.463603867|0.0|0|0|0|1.400923654|0.0|4.727387819|-0.12050413|2|0.0396875|0.163548857|1.983673343|-0.005614194|-0.011236836|-0.054458882|1|-0.004071701|0.001996439|0.003282792|2|0.809917509|-0.107446431|-0.090732503|0.76136176|-0.0927760219999999|0.356461863|0.0108136339999999|-61.73239771|-63.36348363|7.195302872999999|0.23863824|-0.035934845|-42.1615378|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|-23.91074854|-15.91001426|0.1890889589999999|8.011174137000001|0.936740671|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|712.1606951|8.954638548|1.0|2.0|3.48|2.76|27.0|-10.0|5.54|4.69|97.55|2.06|0.0|125.07|0.0|32.0|4.0|419.48|0.0|1.0|3.78|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.364724|703.24|1204.88|350.69|0.2991|207.41|0.31154|-0.14685|0.03787435|-1352.135304|34.0|7.4685|7.4685
4e_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847746|2.085628989|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1.713107022|-1.8100000000000003e-05|-0.053787795|0.018857363|1|0.000660956|-0.037142108|-0.060391347|2|0.7541604690000001|0.0063958109999999|0.032396301|0.757062331|-0.09422276|0.433385455|0.017142176|-57.79309816|-53.89448633|10.51443916|0.242937669|-0.029288891|-33.05708028|60.11195021|0.650328475|-1.493733437|-35.44835874|68.38360061|-17.96482878|-11.01902676|0.349671525|7.934910277|0.892633982|5950.361470000001|214.47685|-561.9703647000001|27.6242383|0.023622273|620.5697596|14.48911428|1.0|2.0|3.35|2.89|21.0|-7.36|3.4|2.83|92.93|1.25|0.0|114.08|1.0|30.0|5.0|399.45|0.0|1.0|2.42|122.0|1.71|0.0|4.35e-08|1.74e-05|-0.06461|5.7301|3.34|3.7876|-1313.199448|660.22|1128.64|327.34|0.2273|216.37|0.4078199999999999|-0.1585099999999999|0.04133034|-1312.98289|34.0|7.4685|7.4685
17b_a25|0.0|0|0|0.0|0.0|1|0|0|1.3732004619999998|1.785120622|4.727387819|-0.002108117|2|0.042843137|-0.026412432|1.968416259|0.005120507|-0.100018134|0.016982601|1|0.005244553|-0.044156525|-0.073994564|2|0.653180996|0.068812225|0.029728702|0.882170399|-0.068207754|0.410780725|0.015879547|-51.71860811|-60.19950116|12.04068508|0.1178296009999999|-0.029249891|-45.64634114|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|-16.81707305|0.275133816|9.700133933|0.909403632|6674.061446|208.6205329|-958.573164|30.59704545|0.0175785369999999|832.226697|13.32894629|1.0|1.0|3.56|3.25|27.0|-10.04|4.88|5.18|96.49|2.0|0.0|135.78|0.0|35.0|5.0|458.51|0.0|1.0|3.78|0.00394|3.61|0.0|9.08e-11|4.16e-08|-0.05531|5.4236|5.89|3961.0|-1483.873254|781.08|1329.35|313.02|0.4635|228.6|0.31395|-0.16408|0.04272963|-1483.630939|101.0|6.9957|6.9957
12i _a30|0.0|0|0|0.0|0.0|0|2|2|0.604984133|0.0|5.351858133|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|0.00372838|0.0109710489999999|-0.072247675|1|0.003603419|-0.051371057|-0.090173435|1|0.8264832879999999|-0.029080032|-0.1240820219999999|0.8434291340000001|-0.076575246|0.356921662|0.015808432|-50.00086637|-63.00408424|10.32233418|0.156570866|-0.037414255|-41.13938837|0.0|0.806299097|-1.833298476|-32.64875738|72.59006433|-24.43015511|-15.95200773|0.193700903|8.097008872|0.92270764|6362.153853|126.4796844|-781.648379|30.29912252|0.014680721|652.8825454|9.585980094|0.0|1.0|4.62|0.0|17.0|-7.22|4.47|3.27|81.65|3.31|0.0|132.29|1.0|30.0|4.0|432.93|0.0|1.0|3.11|0.00156|4.49|0.0|6.03e-08|2.61e-05|-0.05465|5.0358|4.45|3.5242|-2035.373964|691.59|1167.27|351.81|0.2384|246.2|0.43157|-0.14945|0.03436093|-2035.203042|16.0|7.8013|7.8013
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|1|1|1.294229152|0.0|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0|0.0012214139999999|-0.097596429|-0.000236595|1|0.002019902|0.00177843|0.00294424|2|0.738419215|-0.0062180169999999|-0.000453155|0.770273808|-0.088586421|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|10.7072496|0.229726192|-0.032911684|-29.61546471|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|-11.03321234|0.331953623|6.080741586|0.945954873|6697.297449000001|192.1999837|-562.6938294|28.52459128|0.026064002|663.2688909|15.09096602|0.0|2.0|3.96|2.84|23.0|-7.91|3.75|4.36|92.79|1.23|0.0|120.73|1.0|32.0|5.0|421.45|0.0|0.0|3.01|0.0167|2.88|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|4.2643|-1388.147972|611.03|1126.94|290.75|0.1409|210.85|0.41688|-0.17826|0.0533144|-1387.945865|446.0|6.3507|6.3507
12w_a36|0.0|0|0|3.3131307480000003|-4.750262163|0|2|2|1.24014105|0.0|5.351858133|-0.297354748|2|0.041555556|0.041058884|0.0|-0.011700732|-0.041402825|-0.010726574|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|1|0.647732719|-0.098657593|-0.016393443|0.828363244|-0.086826396|0.532980165|0.021104445|-62.34080876|-79.88912835|15.15285952|0.171636756|-0.041210062|-57.35989379|0.780959767|0.70536279|-2.225343322|-44.76031023|99.51883498|-29.58856606|-21.24440511|0.29463721|8.365472166|0.8769828040000001|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|672.4630346|19.62970663|0.0|2.0|4.82|0.0|17.0|-7.14|3.31|4.04|78.43|2.04|0.0|130.43|1.0|34.0|8.0|465.43|0.0|0.0|2.65|4.0|3.86|0.0|7.24e-08|3.37e-05|-0.05326|3.8881|4.86|3.8881|-1645.202839|712.88|1198.72|318.88|0.4508|318.88|0.69466|-0.15708|0.0328886|-1645.017691|23.0|7.6383|7.6383
14ac_a23|0.0|1|1|0.0|-9.994971573|2|0|0|1.1979507740000002|2.7104403130000003|5.351858133|-0.4422550999999999|2|0.048351548|0.016532702|0.544211741|-0.0066006519999999|0.0518788009999999|0.043387326|2|-0.004445662|-0.069765112|-0.287952039|2|0.5562570379999999|0.1374474|0.054652466|0.931143634|-0.0883661019999999|0.300389872|0.016832361|-66.72452104|-73.32014595|12.70997824|0.068856366|-0.043970249|-55.36344264|0.327656318|0.8077820920000001|-2.330423202|-50.3831402|87.75911516|-33.20157553|-25.07023818|0.192217908|8.122941134|0.95751094|9203.543798|145.1421706|-1328.722623|41.10214358|0.019122137|718.3324686000001|14.43896921|0.0|1.0|3.69|3.34|26.0|-9.03|5.52|8.36|105.02|4.6|1.0|130.29|1.0|38.0|10.0|547.48|1.0|0.0|5.43|0.000123|5.35|0.0|9.25e-10|5.06e-07|-0.08813|4.0014|4.93|3.6325|-2304.001319|751.54|1285.58|341.32|0.3209|309.85|0.6408|-0.15055|0.02262555|-2303.819891|4.0|8.3851|8.3851
12e_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984231|0.0|5.351858133|-0.029595542|2|0.041767677|-0.010682095|0.0|0.0043261129999999|0.005418617|-0.055954785|1|0.0053380919999999|-0.089279071|-0.154412059|1|0.838579475|0.002248768|-0.097868612|0.816703705|-0.07914783|0.407218612|0.024254701|-52.50202674|-65.04681137|16.08914569|0.183296295|-0.035153347|-43.14823836|0.0|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|-23.31866823|-15.46823639|0.292879147|8.069355055|0.8767337279999999|6421.289402|194.2788429|-819.8165288|32.97692061|0.022696477|704.0353382000001|15.05551106|0.0|1.0|4.72|0.0|17.0|-6.74|3.89|2.63|90.88|2.51|0.0|133.77|1.0|31.0|5.0|428.51|0.0|0.0|2.57|0.0050799999999999|3.84|0.0|1.84e-07|7.87e-05|-0.05044|5.0412|3.58|3.4747|-1690.3021629999998|709.98|1201.05|356.82|0.2055|245.94|0.3304|-0.1476|0.03344515|-1690.092998|11.0|7.9431|7.9431
4S4k_a46|0.0|0|0|0.0|0.173180233|1|1|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|0.008544799|0.012963356|1|0.78837943|-0.003017362|-0.141706595|0.891734458|-0.089589915|0.199356973|0.007749296|-47.49082053|-45.61628327|4.1078333030000005|0.1082655419999999|-0.030477338|-24.18078772|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|-16.15576699|-8.564028983|0.132090036|5.523352655|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|519.5743695|3.807172093|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|2.84|0.0|100.96|1.0|25.0|3.0|333.43|0.0|1.0|3.79|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|4.0774|-1053.441953|566.82|997.07|304.07|0.2623|234.58|0.5716|-0.17396|0.02628818|-1053.255345|197.0|6.7055|6.7055
12at_a36|0.0|0|0|3.4361495580000003|0.0|0|2|2|1.297042863|0.0|5.351858133|-0.073048351|2|0.039952719|0.054794728|0.0|-0.001148437|-0.076129505|-0.037590959|1|0.000906224|-0.136151085|-0.227404687|1|0.817851296|-0.08859337|-0.063825255|0.751856692|-0.084721769|0.301423347|0.029516069|-58.66704838|-76.61315774|20.43891035|0.248143308|-0.037537878|-53.05210062|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|95.60375457|-25.99374995|-17.99981985|0.325557803|8.837213274|0.974034457|6537.399158|225.4381077|-1007.989912|38.54110857|0.027424543|735.3783268|18.99059683|0.0|2.0|4.9|0.0|17.0|-6.62|2.7|1.67|95.5|1.89|0.0|135.03|1.0|33.0|6.0|439.47|0.0|0.0|1.76|0.0367|2.53|0.0|2.42e-07|0.000106|-0.05703|4.7133|4.5|3.8408|-1460.833958|733.29|1238.61|322.81|0.4765|263.05|0.42968|-0.15607|0.03651452|-1460.61293|78.0|7.1079|7.1079
47n_a18|0.0|0|0|0.0|0.0|0|1|1|1.251175627|0.0|4.844187086|-0.057061805|0|0.032169312|0.017491759|0.0|0.000271488|-0.003276575|-0.048404296|0|0.001705837|-0.172015161|-0.258092915|0|0.722991132|-0.09714337|-0.083719099|0.792429396|-0.079299822|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|0.207570604|-0.031974244|-62.09468789|47.476904100000006|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|-21.77346199|0.216078071|10.43689152|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|1306.125688|11.20011508|1.0|3.0|4.69|0.0|18.0|-9.76|3.67|3.31|105.6|2.72|1.0|162.18|1.0|40.0|4.0|539.67|0.0|0.0|2.76|0.00308|4.1|0.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|9.78|3.2028|-1743.3283440000002|879.92|1565.37|387.11|0.5056|387.11|0.6914600000000001|-0.13138|0.02839695|-1740.663577|64.0|7.1938|7.1938
14_a1|0.0|0|0|3.3674017380000003|0.0|0|1|1|1.430935835|0.0|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.011639964|-0.029658865|-0.0492229479999999|1|-0.008385698|-0.020716495|-0.033765606|1|0.838928085|-0.08530265|-0.083341531|0.593170871|-0.12658238|0.206941175|0.033047776|-74.96297518|-72.59355177|19.5711254|0.406829129|-0.046308519|-42.99041175|104.2594419|0.753357398|-2.083883365|-44.39360096|87.02320758|-27.42423067|-16.24082222|0.246642602|7.46120838|0.905399978|5748.712211|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|513.4628663999999|14.42965582|1.0|2.0|3.25|2.35|23.0|-7.69|4.04|3.63|103.12|1.54|0.0|106.85|1.0|29.0|5.0|384.39|0.0|1.0|2.85|0.0218|2.7|0.0|2.03e-08|7.81e-06|-0.05962|3.8344|4.57|3.3061|-1292.588129|621.08|1049.56|375.01|0.4442|323.35|0.6572600000000001|-0.1336|0.03490867|-1292.415211|94.0|7.0269|7.0269
2_a27|0.0|0|0|0.0|0.0|2|0|0|1.402655014|3.250529415|4.59511985|-0.0609613559999999|2|0.0427777779999999|-0.196529806|1.267636369|0.009338889|0.11675125|0.017751479|1|0.00988756|-0.21066171|-0.361571905|2|0.639024713|0.137868605|0.027777778|0.8468699609999999|-0.058444848|0.408120957|0.019809599|-29.42169804|-41.03489597|9.972342226|0.153130039|-0.029261411|-20.65736087|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|-14.73047548|-7.415462877|0.331537817|5.312170441|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|0.022639983|373.9912084|11.39718489|0.0|0.0|2.9|3.06|21.0|-5.84|2.43|2.49|65.6|2.42|0.0|92.58|2.0|24.0|4.0|317.34|0.0|1.0|2.52|0.0638|2.18|0.0|1.45e-06|0.0004599999999999|-0.04933|4.1624|4.32|4.1624|-1043.821085|538.57|906.48|297.87|0.3217|297.87|0.55857|-0.16769|0.02268519|-1043.715364|13.0|7.8861|7.8861
IN1166_a11|0.0|0|0|3.433539068|0.0|0|0|0|1.429020445|0.0|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|-0.126749697|-0.223618825|2|0.841211811|0.102257199|-0.067328767|0.863273559|-0.073965061|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|13.82641888|0.136726441|-0.031642539|-42.74230509|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|76.76995134|-21.84820685|-15.08551944|0.305697179|6.777827685|0.8639230290000001|6310.825439|211.0745642|-769.3614916|31.46783535|0.021531291|676.2770877|14.86669859|1.0|2.0|3.51|2.79|27.0|-10.18|5.01|4.53|103.17|0.92|0.0|123.82|0.0|32.0|5.0|417.47|0.0|1.0|3.31|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07275|4.9857|3.36|3.2827|-1347.298558|704.48|1198.36|377.7|0.3425|248.68|0.4358399999999999|-0.13823|0.04189898|-1347.073528|12.0|7.9318|7.9318
5a_a50|0.0|1|1|0.0|0.0|2|1|1|1.3972442980000002|4.202707546|5.82008293|-0.017108794|1|0.038040936|0.017227585|2.475383677|0.012640587|-0.256097122|-0.130929632|2|0.01228899|-0.102607753|-0.168135655|1|0.699970832|-0.132977171|-0.203436041|0.969892876|-0.038932964|0.2814514|0.010185297|-20.77548565|-34.7974024|5.435098605|0.030107124|-0.022747617|-18.56865899|60.04351409|0.66527517|-0.978147545|-11.08625592|44.17662122|-12.13862875|-6.477439183|0.33472483|5.892775027000001|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|462.1867149|9.379218813|0.0|0.0|3.5|3.28|20.0|-6.24|3.66|4.33|35.64|2.62|0.0|101.86|1.0|25.0|2.0|326.39|0.0|1.0|3.47|0.0102|3.46|0.0|5.7e-07|0.000186|-0.02487|5.6146|3.39|4.0159|-1029.930364|582.98|976.41|308.73|0.2735|220.82|0.39948|-0.16659|0.02452028|-1029.786489|4.1|5.3872|5.3872
12bb_a36|0.0|0|0|3.3296932480000003|0.0|0|2|2|1.29704416|0.0|5.351858133|-0.117921811|2|0.04625323|0.096309833|0.0|-0.006877664|-0.018516159|-0.027636036|1|-0.004358975|-0.098027247|-0.250781298|1|0.653741315|0.0534307559999999|-0.045186455|0.6888482109999999|-0.090660196|0.314702945|0.022069757|-58.19935506|-73.39466247|14.16769093|0.311151789|-0.038872447|-47.11573753|0.0|0.719294078|-1.943622342|-37.36110291|88.14984373|-24.95418524|-16.01935076|0.280705922|7.854524291000001|0.926384521|6285.088971|180.1992964|-800.967538|34.69260487|0.022984922|593.6088758|14.75518126|0.0|2.0|4.72|0.0|17.0|-7.12|3.55|3.0|69.2|2.78|0.0|123.67|1.0|31.0|6.0|417.41|0.0|0.0|2.44|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.66|3.8001|-1431.4091|667.88|1120.72|326.27|0.4172|236.69|0.38838|-0.15507|0.03421884|-1431.238418|0.01|8.0|8.0
7s_a46|0.0|0|0|0.0|0.218897825|1|1|1|1.160371307|2.117265684|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|0.0060802|-0.005405515|-0.020953253|1|0.005577925|0.012197837|0.018964141|1|0.778692012|-0.036284605|-0.030371026|0.858788462|-0.096723151|0.249893305|0.008871171|-48.61321955|-41.72189594|4.458665639|0.141211538|-0.031623562|-20.9694955|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|-7.988379237|0.1801125439999999|5.565371272|0.7662292690000001|4245.390306|90.5248694|-335.5119279|19.38565529|0.01122216|409.9543818|5.640276426000001|1.0|1.0|3.08|2.33|17.0|-6.08|3.65|3.9|50.94|2.39|0.0|91.19|1.0|23.0|3.0|305.37|0.0|1.0|3.12|0.0176|3.32|0.0|8.39e-07|0.000256|-0.02024|5.2972|3.54|4293.0|-974.8067569|539.99|916.7|288.81|0.4164|234.06|0.44692|-0.17923|0.036050328|-974.664103|1985.0|5.7022|5.7022
12v_a30|0.0|0|0|0.0|0.0|0|2|2|0.604983445|0.0|5.351858133|-0.029548782|2|0.04625323|-0.099831334|0.0|0.002431329|0.020607357|-0.04950715|1|0.001805829|-0.0493878409999999|-0.0857954809999999|1|0.8149999040000001|-0.029852321|-0.080971844|0.8501212029999999|-0.077138874|0.404950755|0.015823709|-52.18846092|-65.72041011|10.70556236|0.1498787969999999|-0.037666615|-44.46327619|0.0|0.806069067|-1.845664126|-35.30820865|75.73440678|-25.48342433|-17.2408622|0.193930933|8.114588039|0.917675298|6952.110426|131.2043645|-844.8022477|31.6144427|0.014801518|685.6665849999999|10.01399667|0.0|1.0|4.62|0.0|17.0|-7.8|5.11|3.92|81.65|3.79|0.0|137.3|1.0|31.0|4.0|467.37|0.0|1.0|3.59|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0563|3.5507|5.08|3.5507|-2494.963646|715.58|1209.1|349.18|0.1601|349.18|0.68405|-0.1505099999999999|0.03495552|-2494.802821|22.0|7.6596|7.6596
14a_a23|0.0|1|1|0.0|0.0|2|0|0|1.197964042|3.39397765|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|0.757767133|0.012219066|-0.0518554529999999|-0.071842463|2|0.011363191|-0.073893976|-0.137733142|2|0.72792508|0.114693804|-0.123790952|0.918677038|-0.055677662|0.225448915|0.019504497|-35.20994211|-50.79675604|12.33442989|0.081322962|-0.0341809229999999|-32.12331106|80.54176247|0.7807587890000001|-1.606503401|-22.26638099|61.36268093|-21.61564087|-13.66949407|0.219241211|7.668841725|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|601.8533922|10.56592489|0.0|1.0|3.41|2.86|26.0|-7.41|3.36|4.02|105.02|3.03|1.0|120.28|1.0|30.0|4.0|411.48|0.0|0.0|3.37|0.0045299999999999|3.58|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|3.7119|-1629.928331|665.5|1134.02|334.02|0.3764|334.02|0.6289100000000001|-0.15002|0.0216412|-1629.748476|3.0|8.5498|8.5498
