molecula|SddssS|NaaNH|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Egan filter|BBB|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|pIC50
15_a15|0.0|0|0|0|0.0|1|1|1.435688991|0.0|-0.132759299|-0.006378587|-0.031457366|0.029814815|0.0|-0.395472407|0.001806571|0.000676845|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.272482143|2|0.724319314|0.007958332|0.7725348679999999|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-60.51136736|13.71976186|142.8140301|0.102793952|68.29723829999999|9.115534766|4.306196778|0.702544178|-1.821509261|73.99578515|-20.86598874|54.83651811|0.435723718|596.1118717|-1210.227347|0.297455822|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|0.0202953539999999|-269.1443943|830.7967967000001|13.48441779|1.0|1.0|0.0|0.0|4.04|0.07|24.0|6.69|2.52|2.0|138.24|0.0|34.0|1.0|0.0|7.970000000000001e-07|5.32|0.0|0.0|-0.03786|2582.0|-1450.7538470000002|480.19|0.4459|335.38|0.67524|0.70572|-1450.398033|-1450.462493|2.9566|6.9626
14c_a22|0.0|0|0|1|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|-0.018518519|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|0.006275578|1|1|0.004362505|-0.047249795|-0.160566657|2|0.773044788|-0.096749121|0.8353837409999999|1|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|0.024569649|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|12.73426132|78.22334636|0.66168729|-1.60155147|75.5139152|-21.75466672|66.26540251|0.462147828|623.8702703|-1152.997336|0.33831271|6882.45|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|731.8178649|17.86404838|1.0|1.0|1.0|1.0|3.49|0.08|27.0|4.18|1.08|1.0|128.77|0.0|34.0|0.0|0.0|2.4e-05|2.9|0.0|0.0|-0.07399|3.6741|-1460.602657|337.45|0.5079|216.15|0.3078|0.69113|-1460.324494|-1460.38772|9.04|6.8153
4l_a46|0.0|0|0|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|-0.075241716|0.049498645|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.010799648|1|0.726535412|-0.001318857|0.762625193|0|0.892158627|-0.09094885|-0.085194597|0.291762764|0.00657916|-48.19533497|3.721888783|177.7681018|0.107841373|61.00681586|2.10550531|0.0|0.883450801|-1.533502748|51.66342604|-17.01011822|55.17245545|0.409308207|504.7020036|-867.5160294|0.116549199|4865.794981|65.93290984|-490.7614689|19.25417715|0.006130523|-433.8429998|579.2365607|3.468091068|1.0|1.0|1.0|1.0|3.92|0.36|17.0|5.02|3.06|1.0|105.77|0.0|26.0|0.0|1.0|7.78e-06|4.49|0.0|0.0|-0.01784|4.4542|-1092.745692|278.36|0.2504|229.55|0.3756|0.68584|-1092.484863|-1092.53932|3.7624|7.0088
1b_a5|0.0|1|0|0|6.605297921|0|0|1.4258024619999998|0.0|-0.250420203|-0.00279809|-0.061874543|0.0248765429999999|0.0|-0.111923619|0.003886035|0.001241264|-0.028797464|1|1|0.003708988|-0.220946861|0.045204303|2|0.759794937|0.122747292|0.827319059|0|0.808828623|-0.07823203|-0.077221824|0.341795323|0.010803163|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|96.23685048|2.737713392|0.769931305|0.7324812509999999|-1.158327367|48.55415504|-15.75970652|44.82086533|0.474445758|407.1693177|-583.1091414|0.267518749|4577.125071|134.6705884|-293.5407385|21.51550842|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|0.0|1.0|1.0|2.75|0.0|23.0|4.76|2.29|0.0|90.44|0.0|24.0|0.0|1.0|4.970000000000001e-05|3.16|0.0|0.0|-0.04135|4.6481|-1050.538976|266.74|0.3101|258.89|0.5153800000000001|0.43728|-1050.413506|-1050.462425|4.3687|7.2291
16_a15|-3.726252327|0|0|0|0.0|0|0|0.300207157|0.0|0.072882981|-0.008593957|-0.463771194|0.035555556|0.0|-0.4898555739999999|-0.009769916|-0.109386268|-0.011969556|0|0|-0.00379317|-0.006331105|-0.0764246109999999|2|0.729432583|0.080837546|0.77948108|0|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|0.0070920509999999|-69.38556779999999|4.848103252|53.93878231|0.276402595|188.9479321|3.31414791|17.68542055|0.868460507|-2.131515106|76.07332645|-26.98327637|65.48636021|0.419910645|494.6488764|-1457.096924|0.131539493|6931.531554000001|89.91997762|-996.0668068|31.07023998|0.009783192|-503.7568532|728.353441|6.687758643|1.0|1.0|0.0|1.0|3.59|0.08|24.0|6.02|1.72|2.0|124.45|0.0|32.0|1.0|0.0|6.14e-06|3.88|0.0|0.0|-0.04082|4.1295|-1770.509465|300.24|0.3809|297.1|0.6541100000000001|0.66615|-1770.217907|-1770.281427|11.7447|7.6778
3d_a49|0.0|0|0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|-0.3456333889999999|0.036335697|1.775376197|-0.173318804|-0.00918253|-0.068390038|0.017871379|1|1|-0.004253844|-0.149675594|-0.129666234|2|0.808676284|0.01450704|0.863438637|1|0.733071652|-0.099295364|-0.094384452|0.464410121|0.009601398|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|154.6267696|3.221917789|0.0|0.756622045|-1.698920144|65.59130031|-20.93944137|63.08192694|0.486368221|424.6551631|-984.1537446|0.243377955|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|549.3593871|10.91609228|0.0|0.0|1.0|1.0|3.29|0.15|21.0|4.46|1.07|1.0|111.41|0.0|28.0|0.0|0.0|3.6200000000000006e-05|2.98|0.0|0.0|-0.05766|3.8907|-1594.595995|318.67|0.2899|239.15|0.3523699999999999|0.67215|-1594.380348|-1594.435881|2.3278|5.6308
12a_a50|0.0|0|1|2|7.927685046000001|1|1|1.397770359|4.075037557|-0.199881787|-0.002936355|-0.0016330379999999|0.034845679|2.112397566|-0.126263256|0.01164808|0.014596049|-0.122912558|2|2|0.011790103|-0.193999688|-0.291865836|1|0.795582575|-0.030758487|0.862192416|1|0.904119689|-0.05075501|-0.0663902|0.29507467|0.021013336|-33.44733598|10.58650394|7.457998037999999|0.095880311|48.30443297|5.333473207|69.83817338|0.575218972|-0.929462803|47.2792242|-12.00673599|36.15684209|0.469674946|455.4948605000001|-468.2627037|0.4247810279999999|4665.239724|214.004382|-235.9104193|20.873331|0.027455156|-75.79052945|388.171611|13.83188822|1.0|0.0|1.0|1.0|3.3|0.11|20.0|3.42|2.02|0.0|94.69|0.0|24.0|0.0|1.0|0.000144|2.5|0.0|0.0|-0.03366|4.0783|-1006.659456|304.01|0.1807|304.01|0.65267|0.65267|-1006.498352|-1006.546706|7.9123|7.1249
4j_a46|0.0|0|0|1|7.825245291|1|1|1.134637093|2.194310043|-0.175292207|-0.002284836|-0.012405467|0.048126615|0.0|-0.130235627|0.011968098|-0.1051618459999999|-0.176133068|1|1|0.011684396|-0.078783783|-0.087688953|1|0.7298040140000001|-0.061823242|0.763724435|0|0.949893337|-0.05924408|-0.074417476|0.295221643|0.01492164|-43.95227197|8.812983129|70.56141095|0.0501066629999999|29.59387777|5.205103062|71.98911503|0.776932317|-1.339514565|50.26191521|-14.65075732|43.80358011|0.402450715|561.0237355|-791.1408955|0.223067683|5077.124695|131.7477027|-467.2617475|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|6.30964324|1.0|1.0|1.0|1.0|4.0|0.39|17.0|5.33|3.28|2.0|110.24|0.0|27.0|0.0|1.0|4.86e-06|4.81|0.0|0.0|-0.01684|4.4093|-1132.043677|281.19|0.2783|229.82|0.37853|0.69413|-1131.761156|-1131.817578|3.8105|6.0942
25b_a34|0.0|0|0|1|7.412764017000001|1|1|1.290860233|1.94553288|0.133975789|-0.015658012|-0.0929479709999999|0.04037037|0.0|-0.861190687|-0.00378755|-0.112970844|-0.061390533|1|1|-0.000223677|-0.2360985169999999|-0.435821207|1|0.7969500890000001|0.08214612|0.83883012|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|0.030138301|-86.13394472|18.82143547|165.2408865|0.343426892|214.470853|11.75402804|49.2835599|0.76274549|-2.206786613|98.0416108|-26.50275222|83.19266998|0.419904835|410.0313565|-1378.143115|0.23725451|5786.015654|148.1659658|-860.6534206|34.74652105|0.019067452|-328.1702779|595.8522372|11.90766609|1.0|1.0|1.0|1.0|3.53|0.29|17.0|3.03|1.56|1.0|108.21|0.0|29.0|0.0|0.0|0.000202|2.29|0.0|0.0|-0.03539|4.2253|-1313.388114|293.43|0.2259|293.43|0.6925600000000001|0.6925600000000001|-1313.132261|-1313.194808|9.0174|5.6819
12k_a36|0.0|1|0|0|7.412764017000001|2|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|-0.063399056|0.039061728|0.0|-0.413145744|0.002782748|0.003690005|-0.058284869|1|1|0.003724542|0.163804836|-0.1619981409999999|1|0.811903388|-0.09344781|0.8647233590000001|0|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|-67.14870046|11.90012613|46.79001927|0.157229536|103.5614526|7.838185977999999|0.0|0.7806817009999999|-2.038936068|78.24529096|-24.86988906|61.7723974|0.478908312|555.1026569|-1342.974009|0.219318299|6027.033337|144.457092|-884.5687799000001|31.85663123|0.016847116|-369.7499256|698.847203|11.0965905|0.0|0.0|1.0|0.0|4.89|0.12|17.0|2.42|2.38|1.0|133.84|0.0|31.0|0.0|1.0|2.82e-05|3.45|0.0|0.0|-0.0497|3.6631|-1310.3453949999998|338.46|0.3116|245.37|0.5249199999999999|0.70031|-1310.072976|-1310.134752|7.3988|7.8539
4_a38 (LY-2157299)|0.0|0|0|1|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|-0.00638266|-0.080432741|0.041252955|1.721297609|-0.325515636|0.002865697|-0.159241692|-0.020954339|1|1|0.003107816|-0.083399128|0.0481706809999999|2|0.8099394329999999|-0.041794304|0.868207983|1|0.754313773|-0.092570349|-0.089446059|0.459041332|0.01243241|-51.11565158|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|4.060137052|71.22674185|0.7861170609999999|-1.520583011|58.99645489|-18.48863993|60.00582329|0.487041509|431.0669496|-868.9660769|0.213882939|5566.495502000001|122.2274724|-496.5871888|23.51893991|0.01379043|-327.0140711|542.7276591|7.880803302999999|1.0|1.0|1.0|1.0|3.27|0.18|21.0|3.51|1.84|1.0|108.18|0.0|28.0|0.0|0.0|0.000102|2.39|0.0|0.0|-0.06|3.78|-1198.683473|327.69|0.2|266.68|0.4|0.68|-1198.442536|-1198.49738|7.6529|7.1586
2_a1|0.0|0|0|1|7.535296702|1|1|1.348828131|2.233384354|-0.049975995|-0.004621682|-0.014296455|0.0409444439999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|1|1|0.003205156|-0.237981258|-0.326716897|1|0.795932678|0.079586368|0.8571146190000001|0|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|-35.17029414|5.135384136|6.281701359|0.191789935|87.29479691|2.337413146|84.54541681|0.6944040029999999|-0.927245426|43.24570924|-12.05838656|33.45925305|0.39830426|367.8635872|-422.0435297|0.305595997|3920.383175|139.0945801|-192.096651|17.36508791|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|0.0|1.0|1.0|2.91|0.18|17.0|4.12|2.49|0.0|79.77|0.0|21.0|0.0|1.0|0.000167|2.76|0.0|0.0|-0.02966|4.0877|-920.2093796|303.31|0.2991|303.31|0.7007899999999999|0.7007899999999999|-920.078239|-920.123726|5.2754|5.2366
12av_a36|0.0|1|0|0|7.412764017000001|2|2|1.297042752|0.0|0.049150854|-0.009925128|-0.081537769|0.04250591|0.0|-0.605432791|-0.00233752|-0.021036176|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.213993335|1|0.8076780109999999|-0.018133027|0.8571025990000001|0|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|-73.55299094|15.09249582|99.2415672|0.247552267|172.4374372|10.51297704|124.9387725|0.671916917|-2.006269572|91.5101903|-24.51766365|72.40871507|0.491188387|524.1323793|-1397.506828|0.328083083|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|757.7532208|17.95719936|0.0|0.0|1.0|0.0|4.96|0.17|17.0|1.65|1.49|1.0|138.06|0.0|33.0|0.0|0.0|0.000227|1.85|0.0|0.0|-0.05307|3.4402|-1440.988179|360.39|0.6698|256.12|0.43212|0.70455|-1440.67411|-1440.738332|6.1075|7.4089
1f_a5|0.0|1|0|0|6.605297921|0|0|1.218960329|0.0|-0.139907335|-0.00645569|-0.31059482|0.029105691|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000625|1|1|-0.000700145|-0.389011185|0.004923698|2|0.771487328|-0.060528915|0.834250802|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-46.77243802|4.687041957|201.7057715|0.111926552|62.42799372|2.614237829|0.21377016|0.757522389|-1.425583552|57.83835135|-19.87828616|55.67318607|0.4670794829999999|495.3305784|-795.1314464|0.242477611|5474.331675|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|403.396385|11.06591332|1.0|0.0|1.0|1.0|2.9|0.05|23.0|6.37|2.73|2.0|95.49|0.0|27.0|1.0|0.0|1.0800000000000002e-05|3.95|0.0|0.0|-0.05346|4.5758|-1288.353339|270.96|0.6959|261.1|0.47267|0.42446|-1288.209882|-1288.263745|4.9879|6.6198
12s_a36|0.0|1|0|0|7.412764017000001|2|2|1.297044029|0.0|-0.057853364|-0.007059109|-0.045035034|0.042804233|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|1|1|0.003962098|0.063448144|-0.1763783589999999|1|0.8060798779999999|-0.118671653|0.856677627|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-64.57958827|12.55883918|110.6090028|0.169662191|109.5085883|8.106112169|10.23927133|0.754198383|-1.901015959|76.34126108|-23.15117315|59.13914165|0.4604765839999999|535.942162|-1227.012177|0.245801617|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|662.0530478999999|11.76167282|0.0|0.0|1.0|0.0|4.85|0.17|17.0|2.19|2.24|1.0|128.72|0.0|30.0|0.0|1.0|5.05e-05|3.04|0.0|0.0|-0.04908|3.7604|-1272.270833|329.71|0.4501|319.95|0.6843600000000001|0.6928|-1272.00109|-1272.061111|8.7738|8.0458
14j_a23|0.0|0|1|2|7.423568444|0|0|1.197963927|3.278390512|0.074424082|-0.006327927|-0.071396109|0.046283951|0.722606603|-0.322724299|0.007671236|-0.026319216|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.17267308|2|0.800643488|0.143567854|0.864845456|1|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|0.020485263|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|64.88069411|-22.69846456|53.64097592|0.497137467|548.455847|-1066.827834|0.226032829|6597.039681|146.63044480000002|-692.0651337|29.32742551|0.017787992|-355.4521561|599.5697147999999|11.53930239|0.0|1.0|1.0|1.0|3.39|0.05|26.0|4.58|3.4|2.0|120.24|0.0|31.0|0.0|0.0|7.73e-06|3.68|0.0|0.0|-0.07581|3.6671|-1729.15999|338.1|0.3886|338.1|0.65128|0.65128|-1728.9293280000002|-1728.988797|8.3233|8.3883
47f_a18|0.0|0|0|0|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0|0.00531392|-0.071877686|-0.3927204379999999|0|0.750610215|-0.009917608|0.780474694|0|0.838156881|-0.063824969|-0.084851044|0.375218907|0.0138461289999999|-72.03501774|11.75478965|111.1889928|0.161843119|137.3980967|9.979328976|58.84834254|0.726550657|-2.290978185|86.11217859|-24.61956302|65.93954138|0.483843526|711.5604361000001|-1944.945479|0.273449343|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|-384.6642262|1347.416568|14.07716085|1.0|0.0|1.0|1.0|4.87|0.34|18.0|3.6|2.79|3.0|164.47|1.0|40.0|0.0|0.0|3.01e-06|4.52|1.0|1.0|-0.04439|3.0964|-1743.375413|400.42|0.5741|400.42|0.6984600000000001|0.6984600000000001|-1741.724929|-1741.802171|4.4861|8.0458
1_a15|0.0|0|0|0|0.0|0|0|1.419940974|0.0|-0.22215316|-0.0084598019999999|-0.043374667|0.0381893|0.0|-0.541427319|0.001244652|-0.068297833|-0.000905902|0|0|0.003816011|0.096086011|-0.270248221|2|0.705825714|0.101406325|0.74357498|0|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|0.026214985|-72.24770503|16.94887506|121.3844816|0.124276535|80.34898605|10.95802135|63.14412039|0.605927517|-1.899685524|90.40184737|-20.13460632|60.96303497|0.437969049|566.1848585|-1228.210985|0.394072483|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|851.7423982|18.15414234|1.0|1.0|1.0|1.0|3.91|0.19|24.0|6.32|2.2|3.0|132.94|0.0|34.0|1.0|0.0|1.08e-06|5.23|0.0|0.0|-0.04142|3.2188|-1510.136281|385.18|0.2464|282.85|0.64662|0.70553|-1509.785098|-1509.851127|2.3261|7.3565
12g_a36|0.0|1|0|0|7.412764017000001|2|2|1.2678464|0.0|-0.063344124|-0.006495469|-0.039008054|0.03912037|0.0|-0.409214521|0.0042553209999999|0.078155467|-0.0521750109999999|1|1|0.005035022|0.130052038|-0.163978382|1|0.8026482070000001|-0.19532883|0.847239339|0|0.854238488|-0.069292341|-0.097067302|0.374686587|0.017738779|-66.72829531|12.19441007|24.29006276|0.1457615119999999|100.2028184|8.382969151000001|5.097410387|0.779745318|-2.038413337|77.14470618|-23.75074918|59.82898654|0.473274545|587.240781|-1401.294202|0.2202546819999999|6223.658545|151.41267150000002|-963.3107298|30.45962398|0.015152386|-384.6182564|799.5563855|10.41641087|0.0|1.0|1.0|1.0|5.06|0.24|17.0|3.01|2.66|2.0|138.33|0.0|32.0|0.0|1.0|1.39e-05|3.8|0.0|0.0|-0.0505199999999999|3714.0|-1350.887005|333.83|0.4393|238.01|0.38165|0.70097|-1350.571683|-1350.633209|7.8537|7.8539
IN1166_a11|0.0|1|0|0|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.006882528|-0.008507023|0.044021739|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|-0.037793156|1|1|-0.001446486|0.032420935|-0.223618825|2|0.765593573|0.102257199|0.827254552|1|0.863273559|-0.073965061|-0.0896538619999999|0.551933595|0.0200246639999999|-61.90325275|13.82641888|112.0066065|0.136726441|94.40543077|9.546719887|20.83871871|0.694302821|-1.6137695069999998|76.76995134|-21.84820685|64.89703387|0.463497159|596.0640225999999|-1114.258549|0.305697179|6310.825439|211.0745642|-769.3614916|31.46783535|0.021531291|-268.3203251|676.2770877|14.86669859|1.0|1.0|1.0|1.0|3.51|0.08|27.0|4.53|0.92|1.0|123.82|0.0|32.0|0.0|0.0|1.65e-05|3.27|0.0|0.0|-0.07275|3.2827|-1347.298558|377.7|0.3425|248.68|0.4358399999999999|0.6998300000000001|-1347.012407|-1347.073528|4.3481|7.9318
10_a32|0.0|1|1|0|7.765993078999999|0|0|0.6094207629999999|0.0|0.153272514|-0.016404762|-0.087497559|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|-0.047619048|3|3|-0.00369116|-0.03673326|-0.229450999|0|0.8607827790000001|0.012125768|0.915639476|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|-75.59866726|15.91131724|57.97512956|0.237716043|146.8439966|9.828875607|52.24660367|0.6946347429999999|-1.7133436169999998|91.10767604|-24.0541214|70.46302679|0.449853016|470.8845962|-1058.381342|0.305365257|5842.926058|188.6328503|-653.7924168|34.62844557|0.025106509|-240.4628923|513.9156315|15.50900878|0.0|1.0|1.0|1.0|3.56|0.22|19.0|4.21|0.88|1.0|107.14|1.0|27.0|1.0|0.0|3.89e-05|3.23|0.0|0.0|-0.05434|3.6441|-1916.668776|340.24|0.2983|340.24|0.70228|0.70228|-1916.460049|-1916.519894|3.2297|8.1427
8b_a12|0.0|0|0|0|0.0|1|1|1.283836078|0.0|0.190292199|-0.012630509|-0.1676879319999999|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|-0.1090955359999999|0|0|-0.007926474|0.047425677|0.006468729|1|0.7407532059999999|-0.010950243|0.792160599|0|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|-67.44287685|6.513753986|319.0086845|0.259073691|149.9096134|3.769098814|76.80174559999999|0.888936354|-2.097985204|72.85978933|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|-1213.971783|0.111063646|5217.318476|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|510.3677388|5.416912474|1.0|1.0|1.0|1.0|4.11|0.1|18.0|1.9|2.23|1.0|110.58|0.0|27.0|0.0|0.0|9.74e-05|2.76|0.0|0.0|-0.0589|3.7446|-1159.405202|331.1|0.3179|293.37|0.53425|0.57773|-1159.188228|-1159.2425119999998|6.1286|6.58
6a_a31|0.0|1|0|0|7.703007682000001|1|1|0.610184884|0.0|0.038376178|-0.01694403|-0.181987023|0.0357275129999999|0.0|-0.779425376|-0.013930701|-0.0225412779999999|-0.026103465|2|2|-0.010591881|0.1533239019999999|0.001117583|0|0.784022685|-0.07385392|0.848080284|0|0.57216168|-0.132158278|-0.126430958|0.259133072|0.034212524|-74.23718620000001|20.08876284|157.9971748|0.42783832|251.216265|11.79563339|98.49408082|0.6927462990000001|-1.896464366|92.52963742|-26.51328079|97.68889243|0.478330896|335.9594356|-1113.557793|0.307253701|5908.282843|180.411907|-653.8540772999999|38.27271371|0.031153284|-226.3518866|479.200937|18.29245122|1.0|1.0|1.0|1.0|3.42|0.05|22.0|3.69|1.13|1.0|104.73|0.0|28.0|0.0|0.0|4.55e-05|2.8|0.0|0.0|-0.05563|3.5428|-1613.34153|349.96|0.6404|349.96|0.70416|0.70416|-1613.1416|-1613.198178|11.2387|5.9586
28_a47|0.0|0|1|1|6.842683282|0|0|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|-0.23494583|0.038387534|1.121067445|-0.436042548|-0.013020816|-0.00496711|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.126992366|2|0.832144916|-0.175007067|0.896193695|1|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-63.47150284|15.50250691|365.2310214|0.394650655|234.5873429|9.214964819|83.61576722|0.65225927|-1.601689367|82.27079846|-22.66839387|82.83994768|0.472690874|359.8303775|-952.0725426|0.34774073|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|428.5826478|18.79929562|1.0|1.0|1.0|1.0|3.08|0.05|21.0|3.84|1.67|1.0|99.2|0.0|28.0|0.0|0.0|0.000217|1.97|0.0|0.0|-0.05471|3675.0|-1335.759232|337.37|0.2996|337.37|0.69002|0.69002|-1335.571655|-1335.6279869999998|8.17|7.6
17a_a50|0.0|0|1|2|7.934155233999999|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|0.009691515|0.034142512|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|-0.131632653|2|2|0.012893333|-0.178162528|-0.3891730779999999|1|0.784570118|-0.204032723|0.828062407|1|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-51.14229199|8.977762705|10.03717565|0.07699335|50.14419437|5.847033234|84.34722313|0.7899109000000001|-1.570517366|58.69900789|-18.26510428|38.54872522|0.486855438|601.1353533|-1022.84584|0.2100891|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|-377.6260803|719.3470265|7.556715901|1.0|1.0|1.0|1.0|3.95|0.29|20.0|4.14|2.3|1.0|121.78|0.0|30.0|0.0|1.0|3.61e-05|3.23|0.0|0.0|-0.03196|4.0477|-1258.566007|306.31|0.1817|291.88|0.6244|0.66046|-1258.260865|-1258.322582|8.2991|7.0706
8b_a31|0.0|1|0|0|7.765993078999999|1|1|0.610137861|0.0|-0.01883655|-0.013629145|-0.12841288|0.041161616|0.0|-0.57242407|-0.010300564|-0.211457443|-0.069423138|2|2|-0.006785954|-0.222667869|-0.092604362|0|0.843119174|-0.058494079|0.8956498159999999|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|0.03234629|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|8.823644775|472.8995873|0.703469355|-1.590890986|82.21438954|-21.30529654|79.93633765|0.479278|317.3534883|-830.906565|0.296530645|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|-212.5400476|372.3224834|12.97217579|1.0|1.0|1.0|1.0|3.4|0.25|16.0|2.74|0.61|0.0|88.64|0.0|23.0|0.0|0.0|0.000399|2.02|0.0|0.0|-0.0325|3.8582|-1386.852117|321.36|0.2643|321.36|0.70036|0.70036|-1386.681003|-1386.734257|5.6001|5.6576
14z_a23|0.0|0|1|2|7.423568444|0|0|1.197960872|3.305974434|0.08752343|-0.005892861|-0.024897956|0.04314059|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|-0.0229244|2|2|0.007229683|0.0708381429999999|-0.125978901|2|0.802520527|0.10796308|0.8668730109999999|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|-55.54823244|12.77192721|40.18308023|0.074698898|52.02674091|8.895469235|79.960755|0.785604449|-1.595099623|66.77741935|-23.63754572|53.33438253|0.474697407|644.4593172|-1110.964649|0.214395551|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|-397.8390333|665.6233736|11.22918692|0.0|1.0|0.0|1.0|3.42|0.05|26.0|5.32|3.99|2.0|130.3|0.0|32.0|0.0|0.0|7.37e-07|4.83|0.0|0.0|-0.08503|3.6632|-2549.107748|338.46|0.3201|307.5|0.66217|0.69913|-2548.895003|-2548.957384|7.9877|8.2941
