molecula|SddssS|NaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
28_a20|0.0|0|0.0|0|0|1.417203216|1.837209467|-0.013841559|-0.114439513|0.0396875|0.091462964|1.650185059|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|0.155263557|-0.028782305|3|0.715067047|-0.104458316|-0.06654421|0.812553182|0.690655217|1|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|-60.85602167|9.799649234|318.7453661|145.66665480000003|-0.035068957|88.39175809|0.773641727|-1.823585765|-38.44343857|71.98460956|-23.40616218|67.39863895|2865.917291|-1217.120433|2449.815677|7.587188177000001|14.28413212|6348.941881000001|-812.3457521|30.25452396|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|1.0|3.45|2.86|0.08|27.0|-8.8|3.93|4.01|99.58|0.0|0.0|5.0|5.0|-6.96|420.47|0.0|0.0|1.0|3.04|-4.43|3.77e-05|0.0159|3.72e-05|0.0156|2.68|0.0|0.0|0.2354|258.81|531.85|0.50352|0.4701899999999999|3.5284|-0.21814|0.03534166|4.7428|6.5935|6.5935
12g_a30|0.0|0|0.0|2|2|0.6049842529999999|0.0|0.096186205|0.024086432|0.039951691|-0.037395048|0.0|0.001371944|0.007330206|10.31162838|-0.049719762|1|-0.067792064|-0.152855196|1|0.817497287|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|0|0.783662781|-0.086195758|-0.10344931|0.487608738|-70.11305057|18.59520651|133.2169768|146.623137|-0.040568357|237.7754135|0.7743107290000001|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|3058.2873170000003|-1402.261011|2482.668258|8.694447089|16.07139949|6688.137428|-950.3862054|35.50940589|1810.9797|683.7405759|13.18447384|1.0|0.0|0.0|1.0|4.67|0.0|0.13|17.0|-6.42|3.4|2.48|114.67|1.0|0.0|6.0|6.0|-6.22|439.49|0.0|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|0.2449|244.53|577.31|0.26238|0.68366|3875.0|-0.2083699999999999|0.04012224|5.3027|8.0334|8.0334
12c_a31|0.0|1|0.0|1|1|0.6101358029999999|0.0|0.046986783|-0.055520387|0.040982906|-0.030192572|0.0|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|-0.048694677|-0.223856622|0|0.8083148840000001|0.066071056|-0.098452311|0.8856644770000001|0.770283733|0|0.665463503|-0.104643824|-0.129736755|0.343619017|-82.33748068|19.38414321|153.400467|212.313715|-0.036326291|553.8695417|0.6817087|-1.816314565|-42.14855504|97.28775086|-23.05449459|85.79638585|2592.4503010000003|-1152.7247289999998|1894.297124|8.091269314|14.67172662|5676.394271|-731.5771879|33.81868912|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|3.69|3.1|0.35|16.0|-7.24|5.64|3.7|117.37|0.0|0.0|8.0|5.0|-6.53|398.48|0.0|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|3.1|0.0|0.0|0.2625|323.48|578.69|0.7007399999999999|0.7007399999999999|1.6786|-0.19288|0.04023903|2.2908|6.4202|6.4202
16_a20|0.0|1|0.0|0|0|1.401259527|0.0|-0.014660441|0.00695144|0.0388043479999999|0.126359252|2.013871268|8.23e-05|-0.061975089|10.93301779|-0.062750442|1|0.211127741|-0.117308016|2|0.7582110409999999|-0.085041518|-0.10978034|0.809440795|0.724665638|1|0.915005572|-0.066137353|-0.077793092|0.382481746|-51.18223058|7.634605066000001|69.28224942|55.92018945|-0.029561375|3.46788153|0.780108103|-1.47806874|-28.6288015|60.02453683|-19.44924762|51.14820251|2722.728332|-972.4623811|2161.751186|8.166385503999999|15.24926152|5896.394536|-639.8099471|24.9314775|1246.573875|664.4562602999999|8.84230625|0.0|1.0|1.0|1.0|3.5|3.13|0.08|27.0|-10.52|6.38|5.46|78.25|0.0|0.0|4.0|4.0|-5.42|401.46|0.0|0.0|1.0|4.37|-5.66|8.68e-07|0.000349|2.17e-06|0.0008699999999999|4.69|0.0|0.0|0.3431|207.2|554.41|0.32553|0.69524|4.7315|-0.20722|0.03385502|6.5609|7585.0|7585.0
14u_a23|0.0|0|0.0|0|0|1.197962732|3.357982471|-0.066969083|-0.025360103|0.043321995|0.050530143|0.743634137|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|0.091604179|-0.199540201|2|0.756252127|-0.001778422|-0.094773814|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.445665682|-57.75236052|16.97420126|43.06242147|60.27663131|-0.033908155|50.47632596|0.702868983|-1.729315897|-24.65250654|73.50348823|-22.64798452|53.88349042|3015.478095|-1155.04721|2430.634114|7.392527755|14.12094979|6913.009783|-771.4808267999999|32.2221994|1643.332169|683.7405759|15.75112771|0.0|0.0|1.0|1.0|3.59|3.68|0.09|26.0|-7.51|3.42|4.03|114.25|1.0|0.0|6.0|5.0|-6.47|441.51|0.0|0.0|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|0.2253|306.82|549.0|0.4523|0.6703100000000001|5.9743|-0.21613|0.0237199999999999|8.1549|8.2449|8.2449
2_a20 (SB-505124)|0.0|1|-0.09011519|1|1|1.183764955|0.0|-0.006955944|-0.076310057|0.05042042|0.013612077|0.0|0.001622309|-0.177905025|10.95129567|-0.137383329|1|0.02072518|-0.229461916|1|0.827730504|0.082053195|-0.19681999|0.765632979|0.790275077|0|0.7694360659999999|-0.083565835|-0.117328885|0.214264156|-64.55966745|15.71798823|122.8758934|126.8667205|-0.0382594189999999|441.9400248|0.831919306|-1.759933279|-25.30121848|70.87109323|-21.05206547|61.69969596|2195.369524|-968.3950117|1709.9571620000002|5.952040367|11.3574908|4762.83693|-532.854802|25.30541763|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.4|3.1|0.3|17.0|-7.22|5.16|4.47|60.03|0.0|0.0|3.0|4.0|-5.31|335.4|0.0|1.0|1.0|3.81|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0040799999999999|4.27|0.0|0.0|0.3267|340.58|505.82|0.69947|0.69947|2.5584|-0.18645|0.01305739|3.9392|6.7721|6.7721
5a_a40|0.0|0|0.0|0|1|0.604913477|1.688148148|-0.116583806|0.059258947|0.0388888889999999|-0.108428634|0.808197279|0.011345707|0.180125135|10.31198338|-0.02394636|2|-0.191663433|0.007301856|0|0.538671739|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|-40.27003217|9.135164355|174.99981530000002|64.97877226|-0.036396585|52.43850484|0.8224652720000001|-1.091897544|-15.30358975|46.06507254|-16.10801287|43.71412865|1847.672595|-483.24038600000006|508.8362301|5.507689573|10.7779923|3736.248815|-213.8673835|19.58503709|587.5511127|244.8873477|5.795040371|1.0|0.0|1.0|0.0|3.04|2.49|0.21|14.0|-4.05|3.68|3.08|75.5|1.0|0.0|3.0|3.0|-5.9|269.32|0.0|1.0|1.0|2.8|-3.67|7.49e-05|0.0202|0.000213|0.0574|2.88|0.0|0.0|0.4461|326.96|353.51|0.69499|0.69499|5.7163|-0.21644|0.01514427|7.6003|7.0915|7.0915
12z_a30|0.0|0|0.0|2|2|0.604983642|0.0|-0.1155022219999999|-0.026703371|0.040566449|0.034848862|0.0|0.003529389|0.018796341|10.31162784|-0.045463448|1|0.05890953|-0.207153446|1|0.8397577820000001|-0.02232319|-0.077335468|0.855880335|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.315493739|-74.96232552|21.47520633|54.40462246|116.2094523|-0.034034824|0.0|0.630839856|-1.939984979|-34.55504699|95.20867045|-23.67231332|71.1566605|3112.622632|-1349.321859|2435.831516|8.071510779|15.74641625|7074.004131999999|-938.4966892|37.52507564|2138.929312|792.3440337000001|20.24634493|1.0|0.0|1.0|1.0|4.86|0.0|0.21|17.0|-6.83|3.94|2.63|100.11|0.0|0.0|7.0|6.0|-6.39|458.54|0.0|0.0|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|0.0|0.1855|257.96|580.6|0.5513100000000001|0.6853199999999999|7.0446|-0.19279|0.02895763|7.2113|7.3615|7.3615
14b_a23|0.0|0|0.0|0|0|1.197963628|3.2475997860000003|0.065240838|-0.071396109|0.043538647|0.0519489729999999|0.716540473|0.007671236|-0.0644978|10.31321824|-0.047410593|2|0.121308009|-0.17267308|2|0.616699629|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|1|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|-53.44429544|13.26014776|40.76245006|99.66542762|-0.03508139|84.36242964|0.774359705|-1.64882535|-26.58857202|64.97993029|-22.74225338|54.274732400000005|2943.803333|-1068.885909|2280.830615|7.833620016|14.26820636|6622.129837|-692.9278992000001|29.36910744|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|3.42|3.44|0.05|26.0|-7.67|3.78|4.58|105.02|1.0|0.0|5.0|5.0|-6.31|429.47|0.0|0.0|0.0|3.78|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|0.3603|334.55|525.66|0.58097|0.58097|6.8752|-0.2286699999999999|0.02188578|9.7544|8.3536|8.3536
4R4k_a46|0.0|0|0.173180233|1|1|1.134637098|2.145043462|-0.050636784|-0.088084767|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|-0.158788415|0.012963356|1|0.78837943|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.890625164|-0.089699228|-0.085931818|0.237621572|-45.72566346|4.194771739|173.3171354|58.20005971|-0.030434186|0.0|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|51.92513282|2105.035168|-777.3362788|1767.850427|5.522208638|10.33328154|4711.736397|-413.632783|18.68565706|896.9115391|519.5743695|3.857266463|1.0|1.0|1.0|1.0|3.8|3.12|0.33|17.0|-6.61|4.26|4.77|50.94|0.0|0.0|2.0|3.0|-5.46|333.43|0.0|1.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|0.2896|234.09|490.83|0.54119|0.68404|1.8559|-0.19529|0.0257622|1.9753|7.0132|7.0132
7c_a8|0.0|1|0.0|0|0|1.400027586|1.4416758790000002|-0.244222944|-0.025233184|0.043533333|0.0493777859999999|0.0|0.00325576|-0.0450662909999999|10.94670214|-0.118915929|1|0.079425146|-0.077006275|1|0.718994164|0.0092411059999999|-0.196826366|0.795846675|0.6881348629999999|0|0.848923958|-0.080277893|-0.089778346|0.292274414|-56.2991566|19.18974586|49.43944876|94.73836511|-0.03366688|75.43825735|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|69.53125754|2716.5013510000003|-1013.384819|2162.326414|7.700542366|15.18314943|6013.168519|-635.4840877|33.67700028|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|1.0|1.0|3.44|3.1|0.09|23.0|-7.76|4.22|3.78|92.93|0.0|0.0|5.0|5.0|-6.34|398.41|0.0|0.0|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|0.00851|3.37|0.0|0.0|275.0|269.17|579.97|0.62361|0.70321|12.0073|-0.20658|0.02732536|15.7056|4.7307|4.7307
7b_a10|0.0|0|0.0|2|2|1.186434511|0.0|-0.170920618|0.037541178|0.037804233|-0.060829392|2.079721225|0.011041815|-0.01808249|10.93274506|0.039221939|0|-0.0982988509999999|-0.082499103|2|0.624866343|-0.108464916|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-37.45675757|5.061217187|13.37827368|39.29815915|-0.027444463|56.22969776|0.781045839|-1.152667458|-15.96741933|43.9185573|-14.26924098|35.77183831|2290.380138|-599.3081212000001|2150.375871|4.854451707|8.771658176|5212.568172|-311.5991709|18.26940272|767.3149142000001|459.0250226|6.46179973|1.0|0.0|0.0|0.0|3.9|0.0|0.25|16.0|-6.99|4.34|3.03|41.38|1.0|0.0|2.0|3.0|-5.09|346.81|0.0|1.0|1.0|3.02|-5.28|5.29e-06|0.00183|5.25e-06|0.00182|4.68|0.0|0.0|0.1488|205.85|400.65|0.4195399999999999|0.66228|4.2068|-0.21225|0.02946054|5.6147|4.7033|4.7033
13g_a6|0.0|1|0.0|0|0|1.424099171|0.0|-0.0961994219999999|0.004767264|0.043020833|0.03536788|1.648997541|-0.002407131|0.073394284|10.95053423|-0.080022038|1|0.061423911|-0.215607882|2|0.836982172|0.095969451|-0.144664763|0.832753533|0.789769968|1|0.871972049|-0.074216821|-0.091949419|0.2141642839999999|-64.02222283|12.28038897|68.57626488|89.14285747|-0.0323525729999999|0.0|0.7357333540000001|-1.747038966|-35.98038956|76.50577593|-22.52633766|63.95581946|2929.039254|-1216.422234|3916.754765|7.968172425|14.34268783|6332.20768|-846.9662551000001|30.61752948|1653.346592|744.1359788|12.48355309|1.0|1.0|1.0|2.0|3.61|2.34|0.12|27.0|-10.57|5.41|4.79|103.17|0.0|0.0|6.0|5.0|-6.31|431.49|0.0|0.0|1.0|3.47|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|0.0|0.8442|207.09|592.49|0.38325|0.7034100000000001|10.1708|-0.20806|0.03802398|13.3225|6.9245|6.9245
14ad_a23|0.0|0|0.0|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.028065075|0.0444129979999999|0.118047355|0.735584095|0.008996289|-0.05348283|10.31321689|-0.031279567|2|0.2086248289999999|-0.253318853|2|0.7763406840000001|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|0.224009311|-61.35364811|24.18091285|52.63180108|80.67170209999999|-0.029653934|114.237062|0.575880959|-1.630966366|-30.226481300000003|85.20135045|-21.19489662|66.47100256|3209.330728|-1165.7193140000002|2339.533586|8.661363236|16.34071148|7308.229822|-833.1879476|36.80430179|2024.236598|770.8206617000001|23.84770234|0.0|0.0|1.0|1.0|3.73|3.49|0.12|26.0|-7.6|3.48|4.03|123.48|1.0|0.0|7.0|6.0|-6.68|471.53|0.0|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|0.0|0.4106|366.09|618.01|0.6956600000000001|0.6956600000000001|5.2331|-0.20659|0.01481488|6.7584|8.3595|8.3595
12_a15|0.0|0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.0455566929999999|0.034285714|-0.035728911|0.0|0.001740635|-0.106061273|10.95973444|-0.01062828|0|-0.054575504|-0.184255041|2|0.8310685940000001|0.049877871|-0.019064393|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|-0.094209248|0.738437971|-60.15445365|9.58943236|72.18361893|66.16793071|-0.031995594|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|48.59303169|2613.57759|-1082.780166|2661.728915|5.448223888999999|10.40571107|5897.820841|-691.376388|27.36785616|1450.496376|673.7288405|10.50617745|1.0|1.0|1.0|1.0|3.56|3.73|0.12|24.0|-9.82|5.32|6.3|56.27|0.0|0.0|6.0|4.0|-4.97|397.47|1.0|0.0|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|0.1374|276.63|585.26|0.50595|0.70444|4.3338|-0.19054|0.02694613|6.0547|8.3979|8.3979
9s_a24|0.0|1|0.0|1|1|1.4275963180000002|0.0|-0.222173285|-0.00570386|0.023585859|-0.050919714|0.0|0.006748865|-0.060407836|10.96129902|0.013901071|1|-0.0897306019999999|-0.359715589|3|0.799076569|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.049825449|-0.063587778|0.483170382|-39.48555839|10.42725806|33.24649431|72.43525688|-0.019465646|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|-12.08741583|41.36694069|2747.809842|-592.2833757999999|969.5210193|9.124394347|17.24354813|5767.9102490000005|-367.7851412|27.15292246|1330.4932|604.8829955|21.71205366|0.0|1.0|1.0|1.0|3.43|2.78|0.04|29.0|-8.11|3.15|4.29|77.21|0.0|0.0|4.0|4.0|-7.2|393.44|0.0|0.0|0.0|2.63|-4.06|0.000434|171.0|8.71e-05|0.0343|2.11|0.0|0.0|0.5112|403.51|521.4|0.69475|0.6907300000000001|4.6141|-0.14462|0.03640642|7.0312|7.4949|7.4949
14ae_a23|0.0|0|0.0|0|0|1.1979624290000002|3.338149829|-0.033049777|-0.029948314|0.042903564|0.026913008|0.7338690390000001|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|0.047563299|-0.253318853|2|0.7763406840000001|0.107765697|0.0469453379999999|0.8356326820000001|0.7317531540000001|1|0.872362051|-0.065169397|-0.087074783|0.202342743|-62.38566188|24.84237243|111.4422142|91.4475768|-0.0269140239999999|110.5716332|0.53040766|-1.480271319|-33.45249142|87.09501229|-19.28284095|71.53368511|3212.850883|-1060.556252|2575.36078|8.123993885|15.59484379|7308.981869|-759.846894|36.35475577|1999.511567|770.8206617000001|24.70935041|0.0|0.0|1.0|1.0|3.74|3.76|0.12|26.0|-7.6|3.48|4.03|123.48|1.0|0.0|7.0|6.0|-6.68|471.53|0.0|0.0|0.0|3.44|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|0.0|0.3205|344.06|627.57|0.58144|0.58144|7.0211|-0.21659|0.01449323|9.5944|8.6038|8.6038
47f_a18|0.0|0|0.0|1|1|1.251175676|0.0|-0.005500039|-0.034211867|0.031179487|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.071877686|-0.3927204379999999|0|0.765824398|-0.009917608|-0.014370598|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|0.375218907|-72.03501774|11.75478965|111.1889928|137.3980967|-0.0289997239999999|58.84834254|0.726550657|-2.290978185|-46.00060733|86.11217859|-24.61956302|65.93954138|3367.7324700000004|-1944.945479|2343.062749|10.55465562|20.44855806|7870.103594|-1651.17806|33.88554232|2676.957843|1347.416568|14.07716085|1.0|1.0|1.0|2.0|4.87|0.0|0.34|18.0|-9.22|3.22|3.6|88.97|2.0|1.0|13.0|4.0|-6.4|541.68|0.0|0.0|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|0.5741|400.42|874.24|0.6984600000000001|0.6984600000000001|3.8532|-0.1724099999999999|0.02902413|4.4861|8.0458|8.0458
12s_a36|0.0|1|0.0|2|2|1.297044029|0.0|-0.057853364|-0.045035034|0.042804233|0.037454164|0.0|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.063448144|-0.1763783589999999|1|0.90414347|-0.118671653|-0.086791463|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-64.57958827|12.55883918|110.6090028|109.5085883|-0.035868226|10.23927133|0.754198383|-1.901015959|-30.06529118|76.34126108|-23.15117315|59.13914165|2710.355028|-1227.012177|2294.468358|7.545963801|13.98635088|5890.905249|-791.9759303|30.69639722|1626.909053|662.0530478999999|11.76167282|1.0|0.0|0.0|2.0|4.85|0.0|0.17|17.0|-6.97|3.24|2.19|69.2|0.0|0.0|5.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|0.0|0.4501|319.95|523.72|0.6843600000000001|0.6928|6.6068|-0.20467|0.03416928|8.7738|8.0458|8.0458
8g_a8|0.0|1|0.0|1|1|1.39137364|1.298078704|-0.000475415|-0.222784884|0.0438779959999999|0.000966222|0.0|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|0.001970629|0.162134281|0|0.6784762320000001|0.121495775|-0.0571942009999999|0.790058057|0.656457444|0|0.533935495|-0.136742629|-0.129695841|0.298992226|-79.46906035|19.06725815|171.26571059999998|285.5736014|-0.052430233|67.54104396|0.8330608209999999|-2.464220973|-51.33906829|90.27531534|-32.12579035|102.8541256|2889.141422|-1509.912147|2148.49832|7.440878437999999|14.28792131|6581.432140999999|-925.1746152|38.56355928|1812.487286|551.1746801|10.80625499|0.0|0.0|0.0|2.0|3.31|2.96|0.04|23.0|-7.4|4.11|3.89|99.34|0.0|0.0|4.0|5.0|-6.34|417.39|0.0|0.0|0.0|3.5|-4.94|5.01e-06|0.00209|1.16e-05|0.00483|3.53|0.0|0.0|0.3904|330.67|489.97|0.69221|0.69221|6.0697|-0.21391|0.04147516|7.5762|5.3768|5.3768
13_a4|0.0|0|0.0|1|1|1.399843898|2.050136054|-0.210975191|-0.019846488|0.044357639|-0.059300584|0.0|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|-0.094404255|-0.025714912|1|0.645708528|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|0.970027005|-0.050017793|-0.068249548|0.229685203|-33.41617993|4.282589756|11.85953992|14.67530603|-0.0279998139999999|54.71349575|0.862539527|-1.091992764|-11.99053523|37.12083496|-13.70920202|28.77218157|1910.137758|-534.6588788|1439.176684|5.663493161|9.917593683|3983.972795|-261.7783983|15.89399858|619.8659446|373.9073307|3.704655033|1.0|0.0|0.0|0.0|3.39|2.87|0.16|17.0|-6.2|4.18|4.15|30.71|0.0|0.0|2.0|2.0|-5.39|287.36|0.0|1.0|1.0|3.57|-4.42|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|0.0|0.2133|276.68|429.36|0.53815|0.59537|2471.0|-0.20372|0.018124154|3.7228|5.3979|5.3979
12f_a36|0.0|1|0.0|2|2|1.297042537|0.0|-0.066269699|-0.032343041|0.039061728|0.10938259|0.0|0.003676818|0.012286423|10.95389399|-0.06756661|1|0.182557897|-0.169994208|1|0.902377067|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0|0.8435569079999999|-0.071035495|-0.100276611|0.3416917479999999|-66.16123807|11.77610852|43.53853176|103.2191714|-0.035813075|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|-23.629013600000004|58.64442871|2770.818472|-1323.224761|2380.393255|7.416874811|13.84366076|6000.985822|-873.0469447999999|30.28188764|1695.785708|729.1873176|10.34891518|1.0|0.0|0.0|2.0|4.94|0.0|0.21|17.0|-7.36|3.62|2.45|69.2|0.0|0.0|6.0|4.0|-6.33|409.49|0.0|1.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|0.4374|237.95|545.55|0.37095|0.70126|5.9228|-0.20046|0.02879265|7.8454|7.9586|7.9586
5a_a49|0.0|0|0.0|2|2|1.343848751|2.111324504|0.079751437|0.007039248|0.034466231|-0.072902329|1.878067786|0.007647515|-0.046327135|10.92976459|0.076610236|1|-0.1205081119999999|-0.26176436|2|0.66494289|0.001251171|0.127914587|0.855876084|0.632463498|1|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-46.04810561|16.71687776|124.92862240000002|116.9370825|-0.027311576|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|61.89135559|-15.97587337|58.89715956|2797.737637|-782.8177953|1887.422375|6.0732145310000005|11.91885068|6294.404170000001|-457.9083293000001|26.32248561|1289.801795|592.5885712|15.84324998|0.0|0.0|1.0|0.0|3.37|2.93|0.22|21.0|-6.92|3.3|3.68|73.14|0.0|0.0|3.0|5.0|-6.84|397.43|0.0|1.0|1.0|2.93|-4.29|0.000146|0.0578|5.09e-05|0.0202|2.65|0.0|0.0|795.0|236.42|443.78|0.31953|0.66225|5.6104|-0.21238|0.03478454|7.0102|7.3665|7.3665
15_a4|0.0|0|0.0|1|1|1.399867493|1.956386054|-0.159419214|-0.061469545|0.044357639|0.0432718859999999|0.0|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|0.097046535|-0.038707204|1|0.5118792910000001|0.095534883|0.036363636|0.8347553529999999|0.509447294|0|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-35.36161572|5.223809291|12.70877085|63.43714456|-0.030724393|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|-14.73400655|35.02894809|1973.978183|-530.4242358|1495.715718|5.459799482|9.709704127|4134.603400999999|-254.3670787|17.45960235|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|0.0|3.28|3.01|0.11|17.0|-6.09|4.09|4.4|30.71|0.0|0.0|2.0|3.0|-5.6|291.32|0.0|1.0|1.0|3.61|-4.28|0.000152|0.0443|5.19e-05|0.0151|3.49|0.0|0.0|0.1996|275.22|396.58|0.4778699999999999|0.56413|2.1603|-0.2091199999999999|0.018092091|3.0091|6757.0|6757.0
3q_a32|0.0|1|0.0|0|0|0.609420748|0.0|-0.017280695|-0.04718311|0.03898374|0.02785755|2.120544848|0.000773658|-0.022925245|10.31100266|-0.098400506|3|0.0492355779999999|-0.295228244|0|0.751733573|0.010109949|-0.1585635|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|0.34156046|-60.46462749|11.43581616|41.73511731|92.62226328|-0.027989085|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|2649.276311|-846.5047848999999|3335.898591|6.428518903|11.93494358|6079.482066|-522.4852655000001|27.20679986|1333.133193|618.9134881|13.90366881|1.0|0.0|1.0|1.0|3.57|3.34|0.3|19.0|-7.31|6.43|4.72|131.25|0.0|0.0|7.0|4.0|-6.35|411.54|0.0|0.0|1.0|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|3.47|0.0|0.0|0.2897|342.16|549.78|0.70216|0.70216|4.1362|-0.19969|0.02381444|5.2657|7.5528|7.5528
