molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14b_a25|0|0|0.0|1|6.842683282|0|-0.0166120069999999|0.038137255|1.929508048|0.004725325|-0.012989126|0.0009956189999999|1|0.004892038|0.0028569959999999|-0.074541111|-0.3691494039999999|0.6524261960000001|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|-0.076156512|-0.084160084|0.329662946|-52.75064158|-58.29440389|11.08504021|0.140371985|97.23019209|-0.032728922|-40.37825712|7.678174472999999|57.85340824|-1.767361771|69.2012501|-22.67004596|63.83568179|3038.600508|-1224.182482|-15.70265555|8.690235527|17.06102567|0.963240883|157.3797801|29.33534086|0.015746299|-377.9013888|1584.108407|760.3735147000001|1.0|1.0|1.0|1.0|1.0|3.21|0.07|27.0|-9.65|4.48|96.49|2.0|0.0|1.0|-5.6|34.0|-6.26|0.0|0.0|1.0|3.63|-5.23|5.86e-06|0.00261|0.0|0.0|2.23e-10|9.93e-08|5.4239|4069.0|-1444.505985|716.14|304.7|-1444.266358|-0.16309|-0.22149|0.03876374|3.2784|22.0|7.6576|7.6576
3p_a32|1|1|0.0|0|8.02059915|1|-0.028895521|0.036666667|2.1365141480000003|-0.000971341|-0.111150118|-0.074544773|3|0.000920756|-0.092884784|-0.26891009|-0.53666614|0.737842269|0.058054833|-0.120768771|0.918782026|0.6956696440000001|1|-0.070907174|-0.098773656|0.366898545|-41.73212799|-58.13283248|12.5150622|0.180429124|106.1908248|-0.029183126|-34.21384146|7.365688817|57.82331968|-1.28405753|73.07639870000001|-17.1756096|54.24719019|2650.4178850000003|-755.7268222|-10.10863498|6.243062200000001|10.69458635|0.713035367|223.6663527|27.70403125|0.025390655|-141.21321609999998|1218.977375|530.5658569|1.0|0.0|1.0|1.0|1.0|2.6|0.26|19.0|-6.79|6.06|131.25|1.0|0.0|1.0|-5.11|27.0|-6.8|0.0|0.0|1.0|3.23|-4.25|5.629999999999999e-05|0.0222|0.0|0.0|1.62e-07|6.4e-05|3.6436|3.6436|-1879.527843|626.32|340.28|-1879.350471|-0.15055|-0.20018|0.02642856|5.4496|26.0|7585.0|7585.0
6e_a40|0|0|0.0|1|8.421342866|1|-0.074872854|0.039160494|0.744550501|-0.0026177839999999|0.103594243|-0.205140551|2|-0.002992481|-0.276969278|-0.037027769|-0.6319354389999999|0.685858263|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|1|-0.107312598|-0.1164147119999999|0.376602018|-70.52033811|-76.50178121|10.43262695|0.25379524|166.7812216|-0.04873174|-50.27304895|6.85578763|35.33106374|-2.095464821|84.95203628|-32.02400144|80.95296505|3075.060648|-1377.032062|-21.04453212|6.972949117000001|12.49434084|0.791830204|87.40658058|36.93694043|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|1.0|0.0|1.0|0.0|1.0|3.16|0.21|14.0|-4.63|5.02|173.43|2.0|1.0|2.0|-7.76|30.0|-6.09|1.0|0.0|1.0|3.68|-5.58|2.6e-06|0.00124|1.0|0.0|2.35e-05|0.0112|2.9549|2.9549|-2831.156883|671.95|419.59|-2830.986514|-0.1195799999999999|-0.2164|0.03482243|11.5248|18.0|7.7447|7.7447
14i_a23|0|1|0.0|2|7.423568444|0|-0.130330047|0.0432555559999999|0.7151570629999999|0.002243702|-0.018541856|-0.026731172|2|0.002496501|0.075401108|-0.033435987|-0.569707595|0.77007911|0.158023239|-0.04255066|0.864206467|0.7333675390000001|1|-0.0889593869999999|-0.096562208|0.266320368|-60.8283953|-66.02703063|14.65077903|0.222047267|151.83084580000002|-0.039760909|-45.14777443|10.01786784|93.48624142|-2.027806362|79.20815775|-27.18760085|75.47917433|3097.406945|-1386.567643|-18.59026006|8.107659819|15.53342127|0.915894552|151.7330992|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|0.0|0.0|1.0|1.0|0.0|2.64|0.04|26.0|-6.96|2.57|148.11|1.0|1.0|1.0|-5.21|33.0|-7.33|1.0|0.0|0.0|2.61|-4.39|4.03e-05|0.0183|0.0|0.0|1.11e-07|5.03e-05|3.6931|3.6931|-1798.608335|715.68|335.72|-1798.371346|-0.1509599999999999|-0.23121|0.03394466|8.3755|3.0|8.4622|8.4622
3j_a32|1|1|0.0|0|8.234564993|0|-0.017889768|0.037373737|2.248764828|-0.000202965|-0.086191775|-0.052622352|3|0.001173363|-0.055211759|-0.097980957|-0.528541012|0.812195122|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|1|-0.070289671|-0.095013178|0.27811778|-37.33051857|-50.46105839|7.315176208|0.134898055|71.64373163|-0.030815085|-26.79963418|3.885056172|0.0|-1.140158136|58.58770587|-16.36574867|44.64569478|2282.569698|-605.5327007000001|-8.691773249|5.900829539|10.69497519|0.812452828|133.42496409999998|21.85672669|0.015301673|-264.245436|808.6988876|398.2788055|1.0|1.0|1.0|1.0|1.0|3.0|0.24|19.0|-6.69|6.68|110.94|1.0|0.0|1.0|-5.92|23.0|-5.6|0.0|0.0|1.0|4.09|-4.8|1.58e-05|0.00533|0.0|0.0|2.03e-07|6.86e-05|3.4982|3.4982|-1671.479105|564.55|354.42|-1671.351322|-0.14498|-0.19859|0.02833407|5.9266|8.0|8.0969|8.0969
12bd_a36|1|0|0.0|0|7.412764017000001|2|-0.045630197|0.04625323|0.0|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|0.042808724|-0.169994208|-0.436345273|0.902377067|-0.011529973|-0.047786573|0.833398429|0.857993338|0|-0.071083327|-0.099460046|0.279020022|-46.92083391|-65.65179884|11.7156452|0.167521907|110.578217|-0.035521445|-43.33557909|7.733288012999999|0.0|-1.989200921|75.7932235|-23.44707102|58.63647911|2772.776922|-1313.035977|-15.47699253|8.050812711|15.34283166|0.905749421|143.6066496|29.96655829|0.015363883|-372.868829|1678.127264|729.1873176|1.0|0.0|0.0|1.0|0.0|0.0|0.21|17.0|-7.34|3.76|69.2|1.0|0.0|1.0|-4.54|31.0|-6.38|0.0|1.0|1.0|2.42|-4.6|2.5e-05|0.0102|0.0|0.0|4.55e-08|1.86e-05|3.8786|3544.0|-1311.560669|706.26|349.84|-1311.291779|-0.1459|-0.19826|0.03110617|7.6908|17.0|7.7696|7.7696
14p_a23|0|1|0.0|2|7.423568444|0|0.006191846|0.045165485|0.733042138|0.009895793|-0.060144819|-0.053921569|2|0.009266617|0.080581604|-0.131709531|-0.4510651779999999|0.708395022|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|-0.063033628|-0.080784473|0.223758613|-42.52653933|-54.50240143|14.91710363|0.076544251|51.64167457|-0.033660197|-36.77082544|10.06403753|84.65359899|-1.615689464|67.36602512|-22.70933393|57.44364296|3010.721939|-1090.0480289999998|-15.32117727|9.014073839|16.84664803|0.868927227|167.5607773|30.21311441|0.0190667019999999|-339.5427625|1450.229492|646.2584547|0.0|0.0|1.0|1.0|1.0|3.28|0.04|26.0|-7.47|3.4|128.81|1.0|0.0|1.0|-5.68|32.0|-6.62|0.0|0.0|0.0|3.25|-4.9|1.27e-05|0.00554|0.0|0.0|3.39e-08|1.4800000000000002e-05|3.5752|3.5752|-1722.152257|699.61|346.79|-1721.933314|-0.14774|-0.2382|0.02935511|9986.0|3.0|8.5302|8.5302
12aa_a30|0|0|0.0|0|7.412764017000001|2|-0.028524865|0.043854875|0.0|0.003529389|0.059360681|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|0.8397577820000001|0.024991407|-0.012535889|0.855880335|0.794193541|0|-0.078042288|-0.101368383|0.418522684|-54.50378741|-70.79444906|21.58471858|0.1873486869999999|130.84205079999998|-0.033789461|-49.44198469|15.0745057|0.0|-1.925999268|91.51563481|-23.59814969|76.08850600000001|3115.249471|-1345.094532|-16.48066156|8.65813938|16.21199661|0.872457337|257.8730361|37.41227352|0.029670025|-182.6418006|2132.499591|792.3440337000001|1.0|0.0|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|3.94|100.11|2.0|0.0|1.0|-5.61|33.0|-6.39|0.0|0.0|0.0|2.52|-5.0|9.94e-06|0.00456|0.0|0.0|1.47e-07|6.720000000000001e-05|5.1925|3.4642|-1804.784381|748.78|357.9|-1804.516348|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.0|8.1135|8.1135
8c_a12|0|0|0.0|0|0.0|1|-0.055163114|0.038787879|0.0|-0.004211843|-0.036504737|-0.07003012|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|0.905486734|-0.10899871|-0.130288596|0.8425863029999999|0.845077891|0|-0.067004282|-0.101988384|0.239216075|-34.19075142|-52.04233846|10.00357546|0.159602554|81.4415307|-0.038245644|-26.55601426|5.104595615|0.0|-1.529825767|61.66383178|-19.51587692|44.19432689|2190.852814|-780.6350769|-9.958505349|5.670223821|10.74930819|0.8957467170000001|120.19586|25.52931025|0.018855428|-269.8853937|1021.17241|390.0159026|0.0|1.0|0.0|0.0|1.0|2.24|0.11|18.0|-7.14|2.81|63.06|0.0|0.0|1.0|-3.47|24.0|-6.44|0.0|1.0|1.0|2.23|-3.72|0.0001899999999999|0.0598|0.0|0.0|7.24e-08|2.28e-05|4.3598|3.8341|-1022.750382|551.66|323.37|-1022.613451|-0.15571|-0.2227699999999999|0.02263772|2.4806|0.04|7.3979|7.3979
3i_a32|1|1|-4.547725143|0|7.78113851|0|-0.363243817|0.05052381|1.711001131|-0.0131506889999999|-0.26785886|0.022524712|3|-0.0106761939999999|-0.8373173840000001|-0.212967423|-0.537667101|0.565740817|-0.337053202|0.030060554|0.902293804|0.54844677|1|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|-59.72706743|8.064907632|0.106172013|55.97682661|-0.044627482|-31.48976464|4.252042736|0.201037767|-1.472706897|71.27609889|-23.52884474|57.24454122|2471.4299920000003|-776.4518766|-12.4050588|5.826629089|10.09193014|0.732035793|120.8809386|30.52825775|0.021905206|-285.465827|1007.432506|318.0257595|1.0|0.0|1.0|1.0|1.0|2.49|0.13|19.0|-6.96|6.76|110.94|2.0|0.0|1.0|-6.27|24.0|-5.53|1.0|0.0|1.0|4.37|-5.16|6.85e-06|0.00251|0.0|0.0|1.0900000000000001e-07|4.01e-05|3642.0|3642.0|-1891.811327|530.5|340.43|-1891.738614|-0.1476|-0.21278|0.02199999|3.8572|6.0|8.2366|8.2366
12b_a32|1|1|0.0|0|7.765993078999999|0|-0.055500132|0.0388738739999999|2.153718992|-0.003484915|-0.031446256|-0.053480599|3|-0.001662219|-0.079768013|-0.1534110109999999|-0.584995111|0.788133615|-0.0533240309999999|-0.090027803|0.8887585240000001|0.7507116140000001|1|-0.081450418|-0.097525366|0.2996018789999999|-50.88975159|-60.93328667|10.17310723|0.217407|135.83463989999998|-0.027561517|-38.07076621|6.356098747000001|65.29222164|-1.267829764|76.65746734|-17.22027667|61.06285882|2573.006963|-792.1327267000001|-10.75912958|7.076348793999999|12.42841652|0.756331814|247.2897528|28.50066715|0.025166975|-130.2147289|1311.0306890000002|557.1050635|1.0|1.0|1.0|1.0|1.0|2.9|0.26|19.0|-7.65|6.49|140.04|1.0|1.0|1.0|-5.9|27.0|-6.4|1.0|0.0|1.0|3.59|-4.43|3.72e-05|0.0148|0.0|0.0|2.23e-08|8.86e-06|3.5703|3.5703|-1880.732075|663.89|347.27|-1880.537231|-0.14803|-0.19976|0.0385132|4.1080000000000005|26.0|7585.0|7585.0
12aj_a36|1|0|0.0|0|7.412764017000001|2|-0.045035034|0.043848238|0.0|0.002951176|-0.103202936|-0.042227364|1|0.003962098|0.1087087|-0.1763783589999999|-0.43462267|0.90414347|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0|-0.073002742|-0.10279655|0.251263868|-46.79363201|-65.89100364|11.73352271|0.173013687|110.89910559999998|-0.0368515929999999|-42.23511741|7.521007149|0.0|-1.953134451|76.5855549|-23.62130319|58.52715472|2710.647462|-1251.929069|-15.14089115|8.056502837|15.35536375|0.905958957|144.26810480000003|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|1.0|0.0|0.0|1.0|0.0|0.0|0.17|17.0|-6.97|3.24|69.2|1.0|0.0|1.0|-4.16|30.0|-6.55|0.0|1.0|0.0|2.14|-4.3|5.05e-05|0.02|0.0|0.0|1.08e-07|4.270000000000001e-05|5.2301|3.6017|-1272.241135|682.84|344.24|-1271.9998859999998|-0.14818|-0.20093|0.03225532|7.8393|17.0|7.7696|7.7696
41_a18|0|0|0.0|0|7.03438793|2|-0.059936864|0.038034188|0.0|-0.0034878|0.022493846|0.0212700929999999|0|-0.002136837|-0.137860739|-0.0091068809999999|-0.5421253970000001|0.759941674|-0.032217299|0.037097204|0.774395455|0.745631286|0|-0.1020290859999999|-0.089139464|0.3888308139999999|-69.94639412|-61.10986894|6.547189171|0.2650611539999999|181.7135945|-0.037381065|-41.89408289|4.488448275|93.99687836|-2.317626057|65.83786886|-25.62671923|76.49358329|2899.29167|-1588.856592|-17.56848637|8.787657952|17.13823195|0.950261611|66.33450764|28.37200951|0.006896617|-552.8844577000001|1759.064589|897.5188662|1.0|1.0|0.0|1.0|1.0|0.0|0.25|18.0|-8.38|3.26|99.28|2.0|0.0|1.0|-5.56|34.0|-6.38|0.0|0.0|1.0|2.53|-5.02|9.49e-06|0.0042899999999999|0.0|0.0|4.18e-09|1.89e-06|3.2123|3.2123|-1454.3467460000002|736.59|385.97|-1453.980175|-0.1319|-0.1814599999999999|0.0280471999999999|2721.0|369.0|6433.0|6433.0
4_a3|0|0|0.0|0|6.823286122000001|0|-0.161259999|0.035345345|1.882124381|-0.008407895|0.057349653|0.0248526079999999|1|-0.007022144|-0.208888686|0.127253753|-0.607238634|0.640351067|-0.028924747|0.041477445|0.785381728|0.628171026|1|-0.110345083|-0.098695428|0.5842630360000001|-52.4583525|-46.9200748|3.806447632|0.25946603|123.350856|-0.039478171|-22.30593113|1.809595554|77.51574252|-1.381735991|51.71950126|-18.76802992|56.26480013|2142.972568|-656.8810472|-8.922372453|5.05182773|8.648209506|0.711897153|63.23984222|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|1.0|1.0|0.0|1.0|1.0|2.6|0.0|21.0|-7.53|5.3|80.04|1.0|0.0|1.0|-5.69|23.0|-5.21|0.0|0.0|1.0|4.09|-5.09|8.22e-06|0.00264|0.0|0.0|2.950000000000001e-08|9.48e-06|5.9341|3.4771|-1355.303098|504.29|356.58|-1355.192416|-0.14983|-0.20826|0.02921941|3.1409|1259.0|5.9|5.9
47c_a18|0|0|0.0|0|7.03438793|1|-0.048726885|0.032688172|0.0|0.0007979619999999|-0.058748345|0.028947131|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0.784328127|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|-75.57063623|12.75381432|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|-2.350000928|88.76073429|-25.88035487|70.29678191|3228.879782|-1889.265906|-20.80632033|9.566965871|18.73268473|0.958059115|201.7910841|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|1.0|0.0|1.0|1.0|0.0|0.3|18.0|-9.18|2.84|97.76|3.0|1.0|1.0|-5.73|38.0|-6.61|0.0|0.0|0.0|2.42|-5.09|8.12e-06|0.00417|1.0|1.0|6.67e-10|3.42e-07|3.1096|3.1096|-1664.721977|850.89|398.71|-1664.201034|-0.12841|-0.17331|0.03115159|3.8573|3.0|8.5229|8.5229
12a_a5|1|0|0.0|0|7.139660336|1|0.043132749|0.023108466|0.0|0.00873078|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|-0.093973419|-0.175245466|0.762866363|0.1121034509999999|-0.063558439|0.829536345|0.741588813|0|-0.058605038|-0.067680123|0.337539208|-36.01436435|-41.59124655|5.032443973|0.105409104|64.77671525|-0.026030816|-25.55893402|3.0925714930000003|0.0|-1.353602454|50.40529807|-15.99663329|41.04680832|2524.410428|-831.8249311000001|-9.830359239|8.741980056000001|16.12184989|0.844187448|155.6073368|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|650.3600841|0.0|1.0|1.0|1.0|1.0|2.96|0.21|23.0|-8.83|5.12|57.7|1.0|0.0|1.0|-4.27|29.0|-6.23|0.0|1.0|0.0|3.58|-4.59|2.56e-05|0.00977|0.0|0.0|1.4800000000000003e-09|5.660000000000001e-07|4.6865|4.1610000000000005|-1201.990542|667.31|297.97|-1201.750315|-0.17152|-0.21228|0.03567816|3.9457|19.0|7.7212|7.7212
12x_a36|1|0|0.0|0|7.412764017000001|2|-0.046532211|0.041767677|0.0|0.00285431|-0.054184069|-0.023932402|1|0.003710345|0.038200407|-0.133106642|-0.4331246039999999|0.906423012|0.056034339|-0.041914045|0.8792981679999999|0.855081905|0|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|-70.20305027|11.85578416|0.163597165|110.0434027|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|-1.982993755|81.1499815|-24.70107324|61.46507585|2884.428214|-1333.8579550000002|-16.61514211|8.770758009|16.20591229|0.847720832|150.09915149999998|31.79630645|0.016274369|-372.4502879|1717.000548|725.9470896|1.0|0.0|1.0|1.0|1.0|0.0|0.17|17.0|-7.05|3.33|94.5|1.0|0.0|1.0|-4.85|31.0|-6.64|0.0|0.0|0.0|2.33|-4.51|3.09e-05|0.0132|0.0|0.0|8.95e-08|3.83e-05|3.8776|3.7364|-1670.419519|719.63|331.83|-1670.182026|-0.1517099999999999|-0.2048199999999999|0.03331471|7.2812|7.0|8.1549|8.1549
16_a15|0|0|0.0|0|0.0|0|-0.463771194|0.035555556|0.0|-0.009769916|-0.109386268|-0.011969556|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|0.787100127|0.080837546|-0.018331526|0.77948108|0.72660548|0|-0.08870471|-0.101500719|0.7427725270000001|-60.63825695|-69.38556779999999|4.848103252|0.276402595|188.9479321|-0.039472502|-47.4317527|3.31414791|17.68542055|-2.131515106|76.07332645|-26.98327637|65.48636021|3173.773379|-1457.096924|-18.44568161|6.798937229|11.720499900000002|0.7238723509999999|89.91997762|31.07023998|0.009783192|-503.7568532|1677.792959|728.353441|1.0|1.0|1.0|0.0|1.0|2.93|0.08|24.0|-9.21|3.37|115.58|2.0|0.0|1.0|-6.0|32.0|-6.27|1.0|0.0|1.0|3.59|-5.21|6.14e-06|0.00274|0.0|0.0|6.1e-10|2.72e-07|4.1731|4.1295|-1770.448668|716.79|300.24|-1770.217907|-0.16871|-0.20953|0.06079704|11.7447|21.0|7.6778|7.6778
47g_a18|0|0|0.0|0|7.03438793|1|-0.034211867|0.031179487|0.0|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.071877686|-0.3927204379999999|-0.4138670829999999|0.765824398|-0.009917608|-0.014370598|0.780474694|0.745431271|0|-0.065225536|-0.08547236|0.413435809|-55.35188184|-72.53379954|11.37505183|0.165575846|140.5114492|-0.029212072|-61.55384106|9.653129118|47.07867403|-2.307753726|86.33162323|-24.79003275|66.72693367|3367.0578530000003|-1958.412588|-21.03738872|10.33698377|20.32265524|0.966014041|227.5405903|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|1.0|1.0|0.0|1.0|1.0|0.0|0.34|18.0|-9.22|3.22|88.97|3.0|1.0|1.0|-6.11|40.0|-6.4|0.0|0.0|0.0|2.83|-5.52|3.01e-06|0.00163|1.0|1.0|6.04e-10|3.27e-07|3.0965|3.0965|-1743.346243|905.71|400.4|-1742.7686640000002|-0.12789|-0.17202|0.02960182|5.9864|9.0|8.0458|8.0458
4f_a46|0|0|0.2096617139999999|1|7.825245291|1|-0.001868546|0.045958333|0.0|0.012332859|-0.056114865|-0.115631645|1|0.011806162|-0.154986658|-0.123416853|-0.150189733|0.6901151990000001|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|0|-0.055836642|-0.0674830959999999|0.296072934|-30.29079362|-36.60887321|4.738551282|0.065026794|35.27635517|-0.022035297|-19.85993046|2.570614463|56.50645576|-1.079729539|42.21890747|-11.95391778|35.0293449|2103.214727|-585.7419712999999|-6.484875252999999|5.654067072999999|9.828175385|0.7382488140000001|130.2830519|15.73210412|0.010341277|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|1.0|1.0|3.16|0.38|17.0|-7.21|4.56|43.6|1.0|0.0|1.0|-4.38|25.0|-5.65|0.0|1.0|1.0|3.76|-4.58|2.62e-05|0.00872|0.0|0.0|6.12e-08|2.04e-05|4548.0|4548.0|-1033.528421|591.51|272.61|-1033.315821|-0.19079|-0.2202599999999999|0.02238723|3.7419|183.0|6.7375|6.7375
33_a47|0|1|0.0|1|6.823286122000001|0|-0.085712613|0.034691358|1.688794654|0.002212256|-0.033554816|0.0741098479999999|1|0.003634698|-0.26447859|-0.338113214|-0.270498605|0.63155995|0.065468525|0.1186944519999999|0.8913954909999999|0.607650682|1|-0.060080724|-0.083739854|0.404334141|-32.1568697|-44.81989209|11.96072985|0.1802998689999999|96.50148984|-0.0272154529999999|-23.98884914|6.401714296000001|0.0|-1.088618103|60.65229445|-14.56646493|44.11759955|2311.28828|-582.6585971|-7.79637597|6.979305126|12.94292541|0.854471925|226.5011607|25.25333652|0.029580684|-82.22540944|1010.133461|388.178924|0.0|1.0|1.0|1.0|1.0|2.76|0.11|21.0|-7.08|2.96|68.52|0.0|0.0|1.0|-3.26|25.0|-6.78|0.0|1.0|1.0|2.69|-3.72|0.000192|0.0643|0.0|0.0|8.339999999999999e-08|2.79e-05|4.1869|4.1869|-1123.135036|566.29|296.13|-1122.992964|-0.15985|-0.21447|0.02924367|6.2284|4.0|8.4|8.4
A8301_a51|0|0|0.0|1|6.86171134|0|-0.028789626|0.039058957|1.987294898|0.00740124|-0.012770742|-0.1227504419999999|1|0.007083041|0.135886548|-0.0618359079999999|-0.4354420879999999|0.7595189840000001|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|-0.055295165|-0.0780376929999999|0.339244706|-35.90764428|-50.67621589|5.293803823|0.065260105|42.37868986|-0.032775831|-32.90818536|3.437697042|78.46116212|-1.6387915469999998|56.90163721|-21.28401067|41.20144811|2799.106729|-1064.200534|-13.82143785|6.890532887999999|13.24988678|0.922911768|94.18649643|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.5|0.04|27.0|-9.38|5.5|87.72|2.0|0.0|1.0|-6.6|31.0|-5.31|0.0|0.0|1.0|4.58|-5.93|1.17e-06|0.000495|0.0|0.0|4.12e-10|1.74e-07|||||||||||12.0|7.9208|7.9208
18a_a30|0|0|0.0|0|7.412764017000001|2|-0.02919335|0.040166667|0.0|0.005050384|-0.01286191|-0.094932667|1|0.005458948|-0.073280844|-0.094526372|-0.452377064|0.8421237309999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|-0.072474599|-0.095397479|0.294303776|-45.11907802|-59.38972262|10.62073502|0.14081879|87.66676984|-0.036990859|-36.97308547|6.611941026|0.0|-1.812552105|69.35818061|-23.02866795|55.73981304|2721.874248|-1128.40473|-14.33650253|7.050626413|12.72666325|0.8050400790000001|130.4247923|29.1318055|0.016012295|-361.7006453|1427.458469|620.9195447000001|1.0|0.0|1.0|1.0|0.0|0.0|0.14|17.0|-6.64|3.84|81.65|2.0|0.0|1.0|-5.28|29.0|-5.98|0.0|0.0|0.0|2.63|-4.85|1.4e-05|0.0056|0.0|0.0|2.3100000000000002e-07|9.21e-05|3.4712|3.4712|-1575.755101|665.12|357.18|-1575.54671|-0.1418|-0.19785|0.03180853|5.2813|25.0|7.6108|7.6108
12g_a36|1|0|0.0|0|7.412764017000001|2|-0.039008054|0.03912037|0.0|0.0042553209999999|0.078155467|-0.0521750109999999|1|0.005035022|0.130052038|-0.163978382|-0.44093902|0.901715152|-0.19532883|-0.088251318|0.847239339|0.860667615|0|-0.069292341|-0.097067302|0.374686587|-47.63457647|-66.72829531|12.19441007|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|8.382969151000001|5.097410387|-2.038413337|77.14470618|-23.75074918|59.82898654|2829.45056|-1401.294202|-16.3273005|7.285010602000001|13.83075477|0.898522257|151.41267150000002|30.45962398|0.015152386|-384.6182564|1797.1178149999998|799.5563855|1.0|0.0|1.0|1.0|1.0|0.0|0.24|17.0|-7.38|3.85|69.2|2.0|0.0|1.0|-4.95|32.0|-6.19|0.0|1.0|1.0|2.66|-4.86|1.39e-05|0.00589|0.0|0.0|4.2e-08|1.7800000000000002e-05|5.2092|3714.0|-1350.861445|724.32|333.83|-1350.571683|-0.15236|-0.20288|0.0255597|7.8537|14.0|7.8539|7.8539
13e_a6|1|0|0.0|0|6.842683282|0|-0.008507023|0.044021739|1.643912856|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|0.032420935|-0.223618825|-0.462344944|0.841211811|0.102257199|-0.067328767|0.827254552|0.790249345|1|-0.074242826|-0.093298845|0.175643236|-49.62570093|-62.36320497|12.28502792|0.138323399|92.4587065|-0.032929004|-41.68507499|8.211609879|0.0|-1.679379203|75.42629799|-22.01054293|61.91072885|2868.489025|-1122.537689|-14.71237941|7.973429837999999|14.346067199999998|0.799234143|185.4673146|30.46313253|0.019543118|-297.4895642|1553.619759|676.2770877|1.0|1.0|1.0|1.0|1.0|2.79|0.08|27.0|-10.18|5.01|103.17|1.0|0.0|0.0|-5.11|32.0|-6.52|0.0|0.0|1.0|3.31|-4.78|1.65e-05|0.00688|0.0|0.0|6.59e-11|2.75e-08|5.9885|3.2475|-1347.25954|713.3|381.78|-1347.014564|-0.1327|-0.20804|0.03809808|13.2999|12.0|7.9208|7.9208
