molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|pIC50|pIC50
17a_a10|0.0|0|0|0|0.0|7.535296702|2|2|1.3438501040000002|-0.004333189|5.4161004020000005|0.021150127|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.360142554|2|0.7019075779999999|0.76281504|0.029106767|0.8044827790000001|-0.082689376|0.463842217|-58.46202420000001|51.96456548|0.146175016|103.34686|-0.023625536|-41.33310046|87.61514901|0.564726042|-16.70343549|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|8.621193279|0.967815851|7078.918870999999|29.57794442|0.0254938|1863.410498|1.0|1.0|1.0|1.0|3.8|0.33|-7.32|2.5|76.38|1.29|1.0|0.0|142.16|0.0|1.0|6.0|35.0|6.0|-7.43|468.55|0.0|2.64|0.00021|0.0986|0.0222|2.43|0.0|0.0|4.74e-08|2.22e-05|-0.04641|3.95|310.84|224.26|603.73|0.32889|0.67671|-1524.187115|0.0867|-0.16562|5.3803|7.3098|7.3098
16h_a32|0.0|1|1|1|3.340888605|7.765993078999999|0|0|0.609420754|-0.015656019|5.733341277|-0.098975084|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.219947482|0|0.804503712|0.832040698|-0.003188883|0.881181048|-0.121464999|0.44308098|-77.17316899|70.02855767|0.200808492|127.5843068|-0.038765425|-49.03221545|35.90298920000001|0.7359051059999999|-24.62973479|0.459750275|2709.44587|507.7688359|-1157.597535|3282.554439|-15.6485794|0.2640948939999999|6.710057805|0.850995852|6151.056721|33.46862873|0.020432929|1573.02555|0.0|1.0|1.0|1.0|3.61|0.26|-7.0|4.6|149.27|1.12|2.0|0.0|111.95|1.0|1.0|7.0|28.0|5.0|-6.22|413.52|1.0|3.74|3.28e-07|0.000136|0.0073599999999999|3.66|0.0|0.0|9.89e-08|4.09e-05|-0.05028|4.54|342.67|342.67|556.05|0.70219|0.70219|-1955.772465|0.2914|-0.14972|4.2275|8.0655|8.0655
13_a1|0.0|1|0|0|3.409865599|7.423568444|1|1|1.430073963|-0.012199718|5.351858133|-0.144782061|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|1|1|-0.005924486|0.1769162319999999|-0.120034915|1|0.87703849|0.76714213|-0.051729721|0.825117597|-0.10668313|0.207843387|-62.04288975|148.7311076|0.320539533|186.4137189|-0.040302516|-36.08180773|528.3795274|0.7082629840000001|-23.43842502|0.477212829|2555.623166|395.1486144|-1054.729126|1786.445642|-13.63090514|0.291737016|7.493979856|0.912824292|5456.353212|33.09282789|0.026679865|1489.177255|1.0|1.0|1.0|1.0|3.35|0.09|-7.94|3.87|80.26|1.74|1.0|0.0|104.88|0.0|1.0|4.0|28.0|5.0|-6.48|371.39|0.0|3.23|5.16e-05|0.0192|17.0|2.94|0.0|0.0|1.14e-08|4.24e-06|-0.04962|3.17|359.55|304.01|472.52|0.65363|0.69782|-1238.174491|0.3535|-0.13921|3.9446|6585.0|6585.0
15c_a10|0.0|0|0|0|0.0|7.535296702|2|2|1.343850105|-0.002218445|5.4161004020000005|0.040869377|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.35845963|2|0.7655272009999999|0.7351096359999999|-0.03167553|0.772328328|-0.072537853|0.418835517|-50.32840842|65.41494073|0.095541483|66.28884934|-0.019267867|-34.91899195|136.2098503|0.528228415|-13.36848349|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|-9.275357237|0.471771585|8.639636218|0.8158976029999999|6673.826433|25.30814911|0.023432886|1619.721543|1.0|1.0|1.0|1.0|3.85|0.37|-7.79|2.97|59.31|1.74|1.0|0.0|141.96|0.0|1.0|6.0|34.0|6.0|-6.99|454.57|0.0|3.1|0.0001419999999999|0.0646|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|337.75|221.75|595.63|-0.26999|0.70511|-1450.139335|0.0|-0.14739|4.8283|7.0|7.0
6b_a40|0.0|0|0|0|0.0|8.421342866|1|2|0.604892326|-0.014861289|6.401917197|-0.069975812|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|-0.226457281|2|2|-0.004728928|-0.248560671|-0.033583055|0|0.691778838|0.842573207|0.003163118|0.90571269|-0.118488624|0.417254814|-79.36130196|176.8246355|0.246568426|165.1465831|-0.049599889|-53.15460718|34.43877986|0.878140798|-33.22101012|0.442509019|3214.047452|504.6333458|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|6.976123351|0.793750992|8482.600495|37.83107469|0.011838681|1626.736212|0.0|1.0|0.0|1.0|4.02|0.21|-5.21|4.38|173.43|2.61|2.0|2.0|130.16|1.0|2.0|5.0|31.0|5.0|-5.85|511.42|1.0|4.21|3.86e-09|1.98e-06|0.000335|5.03|1.0|1.0|6.21e-06|0.00318|-0.09533|8.98|399.62|399.62|552.01|0.69429|0.69429|-3290.583786|0.4962|-0.1237099999999999|11.3203|7.5229|7.5229
9d_a31|0.0|1|0|0|3.456767212|7.765993078999999|1|1|0.61013528|-0.012442213|5.733341277|-0.043220149|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.091744753|-0.214049412|0|0.8066174070000001|0.8343242820000001|-0.030275712|0.873955169|-0.11958484|0.3655337879999999|-81.53295088|154.8767865|0.305664196|208.401866|-0.033844766|-55.58917047|560.5224416|0.6636195229999999|-23.07536346|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|-15.732784099999998|0.336380477|9.436176796|0.8433415740000001|5748.743284|34.77197803|0.023927395|1842.914835|1.0|1.0|1.0|1.0|3.8|0.38|-7.63|4.09|117.37|1.31|2.0|0.0|112.97|0.0|1.0|9.0|29.0|5.0|-6.36|412.51|0.0|3.65|2.48e-06|0.0010199999999999|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|5.0|322.22|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|3.5077|6.2218|6.2218
12m_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.6049842529999999|-0.01047558|5.351858133|0.024086432|-0.57615692|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|1|0.0026474159999999|-0.236661357|-0.152855196|1|0.817497287|0.832758813|-0.036924662|0.893689741|-0.103359773|0.415971907|-70.1324196|133.774348|0.216739951|147.06395700000002|-0.0405332439999999|-47.58675592|237.0982213|0.773732767|-27.50290965|0.44976016|3058.3084710000003|531.4632661|-1402.648392|2370.879718|-18.66147291|0.226267233|9.025816604|0.8173893040000001|6658.711303|35.54574762|0.019500715|1812.833129|0.0|1.0|1.0|0.0|4.66|0.13|-6.42|2.48|114.67|2.06|2.0|1.0|133.52|0.0|1.0|6.0|32.0|6.0|-6.22|439.49|0.0|2.36|1.01e-06|0.000444|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-57.0|3.88|349.29|244.95|578.87|0.33392|0.68404|-1742.965888|0.1615|-0.15042|5.1279|7.5114|7.5114
4b_a46|0.0|0|0|0|0.0|7.825245291|1|1|1.1346370890000002|-0.00113356|5.587248657999999|-0.022119857|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.123416853|2|0.6901151990000001|0.7306307590000001|-0.263387881|0.768651645|-0.070236212|0.27128814|-38.30877966|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|56.7922535|0.8104680259999999|-12.50898928|0.428987199|2105.172229|510.1086157|-612.9404746|1750.333702|-6.822749952000001|0.189531974|5.76401157|0.751274223|4681.895329999999|15.43427855|0.007963679|756.2796491|0.0|0.0|1.0|1.0|3.9|0.38|-7.2|4.77|43.6|2.58|1.0|0.0|101.7|0.0|1.0|2.0|25.0|3.0|-5.67|332.44|0.0|3.76|4.49e-05|0.0149|0.00782|3.74|0.0|0.0|6.38e-08|2.12e-05|-0.02729|3.98|272.4|272.4|508.79|0.68682|0.68682|-1033.3243619999998|0.1784|-0.19082|3.7571|6.2612|6.2612
8h_a8|0.0|1|0|0|2.975382653|7.05012252|0|0|1.3918396709999998|-0.010324979|4.844187086|-0.249095464|-0.485274006|-0.007796225|-0.085125857|10.94341368|0.007079485|1|1|-0.007036544|0.021094825|0.254819201|0|0.578166105|0.6971223040000001|0.111824921|0.751162751|-0.11302328|0.273425421|-66.4523265|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|53.78973456|0.918315905|-28.69532281|0.451435543|2623.688756|354.18563860000006|-1262.594204|2019.780061|-16.87148841|0.081684095|7.453557203|0.822939833|5956.417906000001|31.2477685|0.00764059|1374.901814|0.0|0.0|0.0|0.0|3.11|0.0|-7.95|4.72|80.88|4.11|2.0|0.0|105.27|0.0|1.0|4.0|29.0|4.0|-5.98|391.37|0.0|4.01|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.06344|7.71|332.16|258.25|480.09|0.56196|0.69844|-1361.455676|272.0|-0.15475|4.4356|4.9359|4.9359
12p_a36|0.0|1|0|0|3.392386149|7.412764017000001|2|2|1.297044387|-0.008017607|5.351858133|-0.084341564|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|1|-0.000673716|0.2461794139999999|-0.217394466|1|0.724208473|0.828371596|-0.035871448|0.8839272779999999|-0.108380023|0.315548061|-68.22905781|83.24921731|0.251561167|158.3666517|-0.039016808|-42.95260501|0.0|0.759126153|-24.56246081|0.475504684|2774.926334|471.1687161|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|0.906594718|5922.775161|32.35623052|0.019344052|1617.811526|0.0|0.0|1.0|0.0|4.72|0.14|-6.86|2.44|69.2|2.4|1.0|0.0|123.71|0.0|1.0|5.0|30.0|5.0|-6.76|399.42|0.0|2.15|0.000129|0.0515|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.0552299999999999|3.41|323.11|232.12|506.89|0.30159|0.66559|-1331.947748|0.1841|-0.15608|6.7199|8.0458|8.0458
8_a15|0.0|0|0|0|0.0|0.0|0|0|1.419941362|-0.009853404|0.0|-0.044406425|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|0|0.003160815|0.225620047|-0.295062413|1|0.85357243|0.7059441040000001|0.0937475619999999|0.742680335|-0.118293578|0.381651497|-69.07571287|104.8781037|0.146103518|85.31489861|-0.028969856|-40.33569847|55.99586988|0.519427411|-16.91650111|0.389723411|2393.276181|498.6196971|-828.9085544|1919.535904|-9.878130237|0.480572589|6.093505548|0.638601279|5306.2234530000005|32.56759415|0.035495625|1595.8121130000002|1.0|1.0|0.0|1.0|3.14|0.19|-7.57|4.95|61.84|1.96|2.0|0.0|104.74|0.0|1.0|7.0|27.0|5.0|-5.52|366.41|0.0|3.76|5.63e-06|0.00206|0.00562|4.24|0.0|0.0|2.69e-08|9.86e-06|-0.02723|3.36|331.28|279.58|538.51|0.5128|0.70524|-1223.463981|0.0155|-0.1558|1.4589|6.9666|6.9666
7_a15|0.0|0|0|0|0.0|0.0|0|0|1.419941457|-0.010310394|0.0|-0.038088878|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|0.213947987|-0.310081401|1|0.857287135|0.70084115|0.154068618|0.740089344|-0.110819329|0.403524276|-61.50761094|103.8062879|0.158599673|88.02694557|-0.026500274|-34.13832456|56.30310755|0.448664402|-14.70834175|0.396557391|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|0.657158418|5097.868552|32.78250222|0.042799094|1507.995102|1.0|1.0|0.0|1.0|3.16|0.15|-7.19|4.64|61.84|1.74|2.0|0.0|99.77|0.0|1.0|7.0|26.0|5.0|-5.72|352.38|0.0|3.35|1.46e-05|0.00516|0.0113|3.84|0.0|0.0|6.41e-08|2.26e-05|-0.0284899999999999|2.78|330.67|279.33|499.86|0.64652|0.70497|-1184.168094|0.0169|-0.15605|1631.0|6644.0|6644.0
47n_a18|0.0|0|0|0|0.0|7.03438793|1|1|1.251175627|-0.007614955|4.844187086|-0.057061805|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.258092915|0|0.722991132|0.696612213|-0.09714337|0.726888951|-0.091185806|0.288989992|-75.24728669|61.29571241|0.207570604|171.2889916|-0.031974244|-62.09468789|47.476904100000006|0.783921929|-26.38541222|0.482565384|3349.802294|653.9193397999999|-2031.676741|2052.393389|-21.77346199|0.216078071|10.43689152|0.932611327|7909.580851999999|33.65821422|0.01357247|2591.682495|1.0|0.0|1.0|1.0|4.69|0.31|-9.76|3.31|105.6|2.72|3.0|1.0|162.18|1.0|1.0|13.0|40.0|4.0|-6.68|539.67|0.0|2.76|9.48e-07|0.000511|0.00308|4.1|0.0|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|9.78|387.11|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|3.3568|7.1938|7.1938
14a_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197964042|-0.0056795759999999|5.351858133|-0.0246126279999999|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|0.083206288|-0.137733142|2|0.72792508|0.7556436440000001|0.114693804|0.816237166|-0.08032517|0.225448915|-50.79675604|38.57988954|0.081322962|51.42774883|-0.0341809229999999|-32.12331106|80.54176247|0.7807587890000001|-21.61564087|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|7.668841725|0.8602383659999999|6269.28943|27.68542751|0.016707951|1301.215093|0.0|1.0|1.0|1.0|3.41|0.05|-7.41|4.02|105.02|3.03|2.0|1.0|120.28|0.0|1.0|5.0|30.0|4.0|-6.27|411.48|0.0|3.37|3.38e-06|0.00139|0.0045299999999999|3.58|0.0|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.47|334.02|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|0.3764|-0.15002|8.3962|8.5498|8.5498
12h_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.604984682|-0.00737961|5.351858133|-0.06631353|-0.391119352|0.001139238|0.001698966|10.31162898|-0.072247675|1|1|0.002064369|-0.166613751|-0.120380857|1|0.669561738|0.831176513|0.008644634|0.888213143|-0.09907575|0.353607682|-63.03519645|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|0.0|0.7979748729999999|-24.44221903|0.468446216|2848.98238|485.8069155|-1197.668733|2268.811589|-15.55093031|0.202025127|8.066818026|0.881277172|6252.192213|30.63031164|0.015886049|1500.88527|0.0|1.0|1.0|0.0|4.63|0.14|-6.9|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|416.47|0.0|2.92|4.12e-06|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|4.07|353.22|246.54|518.06|-0.26697|0.68543|-1674.777786|155.0|-0.14889|3.4138|8065.0|8065.0
9_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.300485838|-0.00136737|5.4161004020000005|0.016639331|-0.064266379|0.010709527|-0.091393763|10.92992723|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.076824065|2|0.625717993|0.801082857|-0.151437311|0.861113198|-0.069566741|0.472497372|-37.85762102|13.6577411|0.062897208|34.22811902|-0.025885299|-20.60179129|45.21212204|0.792890434|-14.08655666|0.43745176|2359.945586|509.9632679|-605.7219363|2012.840082|-7.665782805|0.207109566|5.744374392999999|0.777625327|5387.230364999999|17.76608225|0.010768243|763.9415367|0.0|1.0|1.0|1.0|3.18|0.19|-8.16|5.07|43.6|3.15|2.0|0.0|105.09|0.0|1.0|2.0|26.0|3.0|-5.56|360.84|0.0|4.17|1.73e-05|0.0062299999999999|0.00255|4.14|0.0|0.0|6.9e-09|2.49e-06|-0.05256|3.87|308.91|262.21|430.12|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.16948|5.4739|7.3188|7.3188
12bb_a36|0.0|1|0|0|3.3296932480000003|7.412764017000001|2|2|1.29704416|-0.008239316|5.351858133|-0.117921811|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|1|-0.004358975|0.2463876689999999|-0.250781298|1|0.653741315|0.836170906|0.0534307559999999|0.892249657|-0.114330726|0.314702945|-73.39466247|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|0.0|0.719294078|-24.95418524|0.4808928389999999|2902.055617|442.2064275|-1247.709262|2458.790147|-16.01935076|0.280705922|7.854524291000001|0.926384521|6285.088971|34.69260487|0.022984922|1734.6302440000002|0.0|0.0|1.0|0.0|4.72|0.14|-7.12|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|417.41|0.0|2.44|0.000102|0.0424|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0566799999999999|3.66|326.27|236.69|515.92|0.38838|688.0|-1431.178978|0.0736|-0.15507|8657.0|8.0|8.0
12d_a40|0.0|0|0|0|0.0|7.515889085|0|0|0.60499064|-0.008004393|5.4161004020000005|-0.107711573|-0.288158151|-0.000134504|0.087954209|10.31197256|-0.166080871|2|2|-0.002126898|0.3683138529999999|0.224167029|0|0.809398262|0.7769829840000001|-0.0065648919999999|0.845904643|-0.091630294|0.0913543|-48.54239742|207.39648|0.159568585|84.53363343|-0.038873458|-25.71599691|60.80168183|0.844283549|-20.59374436|0.470893531|2270.596857|445.2300015|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|7.877041626|0.8899787840000001|5101.479206|24.39197636|0.01245259|804.9352200000001|0.0|1.0|1.0|1.0|3.23|0.0|-6.84|5.02|84.45|3.76|2.0|1.0|96.16|0.0|1.0|2.0|23.0|2.0|-5.13|361.25|0.0|4.21|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07765|4.14|443.4|282.05|435.41|0.55983|0.70435|-2153.071733|115.0|-0.11604|1.9961|7.7212|7.7212
47s_a18|0.0|0|0|0|0.0|7.03438793|1|1|1.251176205|-0.0054038509999999|4.844187086|-0.045792331|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0|0.003686393|-0.040169986|-0.252119673|0|0.724028067|0.712629555|0.0109557919999999|0.745196689|-0.08106112|0.306379663|-61.36410696|10.92659868|0.15456221|117.0051929|-0.030108416|-46.45326408|51.05656345|0.820470855|-22.79238258|0.4740142|2992.734821|640.0051571|-1595.466781|1529.863965|-17.25406952|0.179529145|9.811856136|0.901192009|6968.705069|27.77963709|0.010481057|1944.574596|1.0|0.0|1.0|1.0|4.41|0.3|-9.42|3.93|76.5|3.33|3.0|1.0|149.34|0.0|1.0|10.0|36.0|3.0|-5.96|482.62|0.0|3.19|1.12e-06|0.000539|0.0017|4.62|0.0|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|8.41|385.29|385.29|736.36|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.13195|2.9991|6.2104|6.2104
8_a27|0.0|1|0|0|2.599100867|6.605297921|0|0|1.406757715|-0.008444078|4.59511985|-0.077396262|-0.329319041|0.0040883959999999|0.093450172|10.93783465|0.067074515|1|1|0.004801929|-0.24946295|-0.187486926|2|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|-0.092265073|0.3608031339999999|-43.96130162|122.0597403|0.223615972|106.5457267|-0.035880862|-20.94612822|61.18801154|0.751701834|-17.09606174|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|-8.145716531|0.248298166|5.016799703|0.92208134|4522.989286999999|22.74314225|0.019394143|818.753121|0.0|0.0|0.0|0.0|2.79|0.06|-6.28|2.48|76.46|2.19|0.0|0.0|87.68|0.0|1.0|2.0|23.0|4.0|-6.73|303.32|0.0|2.38|0.000586|178.0|0.0907|2.0|0.0|0.0|5.2e-07|0.000158|-0.05015|3.96|300.38|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|-0.16958|4.2899|8.2218|8.2218
21a_a23|0.0|0|1|1|0.0|7.525639975|0|0|1.197963603|-0.005708466|5.4161004020000005|-0.038876045|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|-0.083864151|2|2|0.01180744|0.130024255|-0.136106024|2|0.725800261|0.7367638240000001|0.1022509819999999|0.79188323|-0.082341001|0.224766417|-54.35891011|39.56172507|0.073461531|48.49696614|-0.03458322|-35.88602363|82.08958626|0.842121383|-22.83074225|0.492301762|2880.257677|611.67123|-1141.537112|2272.736256|-15.07212993|0.157878617|7.950891003|0.969673962|6464.524241|27.11098744|0.011178565|1355.5493720000002|0.0|1.0|1.0|1.0|3.53|0.09|-7.78|4.33|105.02|3.24|2.0|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.07|425.51|0.0|3.78|1.3e-06|0.000552|0.00225|3.98|0.0|0.0|1.65e-08|7.03e-06|-0.07243|3.75|335.16|335.16|558.61|0.60824|0.60824|-1668.989671|0.3692|-0.15024|7.9309|6.9914|6.9914
35_a18|0.0|0|0|0|0.0|7.03438793|2|2|1.251175948|-0.00622005|4.844187086|-0.020425504|-0.44784362|-7.44e-05|0.027469086|10.94702087|-0.0098863069999999|0|0|0.00113101|-0.104482176|-0.117857059|0|0.737701788|0.737094825|-0.032017257|0.774007861|-0.084219749|0.3888901179999999|-62.06945887|118.7214377|0.199234055|146.8343246|-0.033440195|-45.74482543|74.92670772|0.874573807|-24.64522632|0.465531336|3038.429834|590.1597827|-1675.875389|1761.858479|-18.16338657|0.125426193|9.184536969|0.87101708|6995.248058|28.17969862|0.007954001|1916.219506|1.0|0.0|1.0|1.0|4.3|0.3|-9.55|3.35|85.29|3.33|3.0|1.0|151.05|0.0|1.0|8.0|36.0|3.0|-6.0|480.6|0.0|3.07|8.629999999999999e-07|0.000415|0.0014199999999999|4.55|0.0|0.0|2.81e-10|1.35e-07|-0.04879|8.09|385.69|385.69|657.07|0.69279|0.69279|-1532.557542|0.4981|-132.0|2.7788|7.6198|7.6198
4g_a49|0.0|0|0|0|0.0|8.228176896|2|2|1.343847279|-0.003686314|6.107022888|-0.008414823|-0.328081947|0.007953069|0.003456679|10.92777048|0.08591712|2|2|0.007845545|-0.146265064|-0.066023903|4|0.651833607|0.7559263270000001|-0.027032199|0.81242269|-0.0666753309999999|0.736530693|-66.44036383|151.0705543|0.139812173|139.3194688|-0.0250032489999999|-66.20622488|74.95505057|0.6273572239999999|-24.91513644|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|0.958286615|11516.07629|39.71443299|0.023762615|3177.154639|0.0|0.0|1.0|0.0|4.83|0.1|-13.67|7.56|116.3|2.87|2.0|0.0|198.32|0.0|0.0|7.0|51.0|7.0|-6.6|663.73|1.0|5.23|3.3700000000000004e-08|2.24e-05|2.47e-05|5.28|0.0|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|6.35|341.84|287.56|662.84|0.33449|0.69238|-2147.217543|0.0265|-0.15087|4.5147|6.9747|6.9747
10_a32|0.0|1|1|1|3.294952523|7.765993078999999|0|0|0.6094207629999999|-0.016404762|5.733341277|-0.087497559|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|3|-0.00369116|-0.03673326|-0.229450999|0|0.809370315|0.8607827790000001|0.012125768|0.915639476|-0.1223816869999999|0.266552538|-75.59866726|57.97512956|0.237716043|146.8439966|-0.038939628|-46.69945835|52.24660367|0.6946347429999999|-24.0541214|0.449853016|2649.882742|470.8845962|-1058.381342|2980.525719|-14.85891856|0.305365257|7.079344111|0.81769605|5842.926058|34.62844557|0.025106509|1523.651605|0.0|1.0|1.0|1.0|3.56|0.22|-6.99|4.21|149.27|0.88|1.0|0.0|107.14|1.0|1.0|7.0|27.0|5.0|-6.44|399.49|1.0|3.42|9.17e-07|0.000366|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|4.12|340.24|340.24|533.89|0.70228|0.70228|-1916.460049|0.2983|-0.15088|3.2297|8.1427|8.1427
14_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399909181|-0.001935612|5.4161004020000005|-0.04986736|-0.069682036|0.009588001|-0.08389836|10.94612798|0.117232935|1|1|0.008943549|-0.031578333|-0.039321879|1|0.507307223|0.77505994|0.158051825|0.843811017|-0.071074269|0.218112446|-32.31961528|12.12963775|0.148961754|67.73740575|-0.03015272|-14.69670456|85.72299913|0.768457211|-13.71135194|0.40126838|1911.448021|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|0.6701974079999999|3944.638539|17.84270058|0.015779688|588.8091192|0.0|0.0|1.0|0.0|3.14|0.06|-5.71|4.09|30.71|2.82|0.0|0.0|80.09|0.0|2.0|2.0|21.0|3.0|-5.8|277.3|0.0|3.2|0.000396|0.11|0.0295|3.09|0.0|0.0|1.95e-06|0.000539|-0.03639|3.22|293.02|274.1|353.16|0.53298|0.55975|-918.851356|0.1067|-0.17381|3.3312|5.8794|5.8794
