molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|PBF|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|TASA|FPSA1|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
7f_a8|0.0|1|0|2.961566988|0.0|1|7.05012252|0|0|1.2793830309999998|-0.139912829|-0.005338193|4.844187086|0|0.044814815|0.034392285|0.0|0.00112124|-0.087673259|10.94343485|0.0260356679999999|0.00084936|0.141285105|-0.381574707|0|0.515235986|0.7051689170000001|-0.048917705|0|0.770229267|0.3155671539999999|-52.28313554|-50.01741803|53.09327646|0.229770733|-0.040738044|-28.45850692|4.471132824|55.49953831|0.880922225|-1.670259798|-23.17880348|60.14140162|2534.956113|438.23883319999993|0.119077775|-540.7116315000001|0.010262531|1078.790971|1.0|0.0|1.0|0.0|1.0|3.23|23.0|61.58|0.0|0.0|1.0|28.0|0.0|4.63|0.00078|4.66|1.31e-06|3.8187|-1285.196168|584.99|991.61|356.17|0.3536|324.68|0.7024199999999999|0.6987399999999999|-1285.017838|0.1502|-0.14506|8.7098|-0.21998|0.02809022|-1285.071664|35.65|4.4479|4.4479
12g_a31|0.0|1|0|3.42813681|0.0|0|7.765993078999999|1|1|0.0|0.0716209459999999|-0.01500347|5.733341277|0|0.0388738739999999|0.045747231|0.0|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|-0.0054114869999999|-0.081426376|-0.57758443|0|0.837044054|0.819234772|-0.076150332|0|0.58271093|0.325789284|-78.87508829|-80.52794936|152.7424573|0.41728907|-0.039059048|-49.45404266|11.67699967|548.1594997999999|0.6886488690000001|-1.835775276|-23.98704875|97.88920296|2514.363249|357.8560168|0.311351131|-692.3565973|0.02515117|1637.106139|1.0|1.0|1.0|1.0|2.0|2.51|16.0|131.36|0.0|0.0|1.0|27.0|0.0|2.9|0.00457|2.52|0.000136|3.8349|-1578.846191|664.44|1090.41|323.3|265.0|323.3|0.70068|0.70068|-1578.605452|265.0|-0.15917|1.6279|-0.19241|0.04532186|-1578.66792|0.11|6.9586|6.9586
11_a1|0.0|1|0|3.3361517380000003|0.0|0|7.423568444|1|1|0.0|0.033732316|-0.018080197|5.351858133|1|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|-0.009578125|-0.117419838|-0.563650254|1|0.823460272|0.747358374|-0.069193862|0|0.5955245029999999|0.2027328789999999|-77.81495049|-74.35738693|274.39137789999995|0.404475497|-0.048723884|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-28.7289904|98.43720241|2697.640232|351.1382199|0.248121855|-745.3349875|0.02620284|1681.223993|1.0|1.0|1.0|1.0|2.0|2.31|23.0|97.33|0.0|0.0|1.0|29.0|0.0|3.22|0.00327|3.35|1.29e-05|3.7383|-1312.462371|614.86|1036.18|388.38|0.5573|331.66|0.68162|0.69914|-1312.241032|0.3201|-0.12916|5.0526|-0.19462|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
40_a47|0.0|0|1|0.0|0.0|1|6.823286122000001|0|0|1.715145925|-0.246203395|-0.004181351|4.727387819|3|0.041396825|-0.056839794|1.566109469|0.002212256|-0.038143308|10.98214138|0.056362705|0.003634698|-0.338113214|-0.2636225|3|0.63155995|0.836942961|0.018609507|1|0.812233678|0.237173658|-32.5926343|-44.90375373|54.11003524|0.1877663219999999|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|-1.082087641|-14.59371996|43.64000551|2313.85811|438.171933|0.426343267|-314.91225539999994|0.029785575|1017.592517|0.0|1.0|1.0|1.0|1.0|2.91|21.0|68.52|0.0|0.0|1.0|25.0|0.0|2.72|183.0|2.19|2.79e-05|4.0176|-1123.174467|571.5|947.27|332.97|271.0|308.6|0.67615|0.68492|-1122.9968210000002|0.2612|-0.15231|4.7542|-0.20317|0.02983032|-1123.049869|4.0|8.4|8.4
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|7.860570786|1|1|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|1|0.035718954|-0.096039086|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|0.007057361|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.027207307|1|0.845349082|0.267094693|-34.79187329|-37.39727879|131.417573|0.154650918|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|-1.092961836|-14.54338619|45.09730487|2143.807599|404.9478761|0.328290204|-250.8020475|0.024280552|779.4465792000001|1.0|1.0|0.0|1.0|1.0|1.69|20.0|59.39|0.0|0.0|2.0|23.0|0.0|2.51|108.0|2.55|0.000347|4.5256|-967.3527447|515.81|857.53|296.58|0.1717|273.96|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|3.8213|-0.20144|0.036701907|-967.258772|68.0|7.1675|7.1675
12ab_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.026189286|-0.008528077|5.351858133|2|0.043854875|0.018023992|0.0|0.003529389|0.038312857|10.31162784|0.01563558|0.005111479|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0|0.7997534890000001|0.4605456229999999|-58.23149599999999|-71.0035788|119.79740259999998|0.200246511|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-22.42218278|80.46280277|3118.431712|562.8556061|0.3960470239999999|-899.4843201|0.030534507|2116.165447|1.0|0.0|1.0|1.0|1.0|0.0|17.0|100.11|0.0|0.0|1.0|33.0|0.0|2.52|0.00113|3.81|6.720000000000001e-05|4.8018|-1804.824495|753.75|1275.19|355.06|0.1957|258.2|0.46561|0.68324|-1804.523449|0.1511|-0.14772|6.9089|-0.19672|0.03368522|-1804.589076|17.0|7.7825|7.7825
12_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.167987916|-0.009093383|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.006049098|-0.045382017|10.31163031|-0.069857022|-0.0045709459999999|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|1|0.829399708|0.101891875|-44.07517037|-45.63945658|239.2266101|0.170600292|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-18.79271742|49.333524|2056.502939|393.75653|0.169581355|-303.3418921|0.01374218|769.4340634|1.0|1.0|1.0|1.0|1.0|2.17|21.0|92.93|0.0|0.0|1.0|22.0|0.0|3.23|0.000629|4.03|3.9500000000000005e-05|3263.0|-1272.152002|515.23|847.25|379.97|0.5056|379.97|0.69784|0.69784|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|0.02620998|-1272.058487|3548.0|5.45|5.45
17e_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|2|2|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|2|0.031870748|-0.011278897|2.2384546640000003|0.012036705|-0.086639125|10.94500663|-0.114420412|0.012372059|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|1|0.930108205|0.4239465089999999|-32.24487658|-50.7956915|10.68364489|0.069891795|-0.02665495|-35.33972521|6.227183052000001|86.98647608|0.803671114|-1.67926185|-18.5444588|41.19554236|2883.936138|647.0975667|0.196328886|-812.8136797000001|0.010255676|1453.705234|0.0|1.0|1.0|1.0|0.0|4.23|20.0|51.77|0.0|0.0|1.0|33.0|0.0|4.03|0.00589|4.08|2.03e-05|4.2373|-1375.295877|757.34|1312.91|307.67|0.1809|292.6|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|0.02761851|-1374.992422|155.0|6.8097|6.8097
15c_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.596256692|-0.134137693|-0.005236206|4.727387819|2|0.038137255|-0.026986769|1.568396937|0.003784292|-0.023927419|10.9464374|0.006275578|0.004362505|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|1|0.8665852140000001|0.615901609|-48.58045253|-57.66130245|36.22825261|0.133414786|-0.0302219629999999|-41.51455167|12.731723|78.22334636|0.661775114|-1.60176404|-21.75898206|66.26407672|3079.491787|623.9175171|0.338224886|-830.2910335|0.0248073129999999|1742.625289|0.0|1.0|1.0|1.0|1.0|2.85|27.0|109.38|0.0|0.0|1.0|34.0|0.0|2.98|0.00618|2.9|2.35e-07|5.7361|-1460.602657|715.42|1241.07|337.46|0.5082|216.15|0.30831|0.69113|-1460.324493|0.0694|-0.15408|7.382000000000001|-0.22807|0.03150096|-1460.387718|737.0|6.1325|6.1325
7_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|2|0.037694444|-0.07290303|2.048170299|0.008409909|-0.125778587|10.92992954|0.04206117|0.008242591|-0.094000778|-0.174410426|2|0.527072036|0.8046449179999999|0.022270259|1|0.825830607|0.470973822|-32.72992462|-35.88407105|14.01468959|0.174169393|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|-13.45652664|40.13253521|2286.169166|415.6938929|0.282008333|-270.9415659|0.016800137|749.6759227000001|1.0|1.0|0.0|1.0|0.0|2.7|21.0|43.6|0.0|0.0|1.0|25.0|0.0|3.56|0.0514|3.22|1.15e-05|4.0379|-1089.870249|538.92|915.46|307.05|0.0697|307.05|0.59702|0.59702|-1089705.0|0.0697|-0.16975|3.9832|-0.2219199999999999|0.02317758|-1089.753885|151.0|6821.0|6821.0
4_a38 (LY-2157299)|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.0959524330000003|0.050460026|-0.00638266|5.4161004020000005|2|0.041252955|-0.0501467259999999|1.721297609|0.002865697|-0.159241692|10.9277672|-0.020954339|0.003107816|0.0481706809999999|-0.463575124|2|0.702976795|0.8099394329999999|-0.041794304|1|0.754313773|0.459041332|-52.90108631|-51.11565158|260.7739337|0.2456862269999999|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|-1.520583011|-18.48863993|60.00582329|2501.945802|431.0669496|0.213882939|-496.5871888|0.01379043|1105.390176|0.0|1.0|1.0|1.0|1.0|2.6|21.0|86.69|0.0|0.0|1.0|28.0|0.0|2.81|52.0|2.39|2.75e-05|4.65|-1198.683473|617.61|1048.31|327.69|0.2|266.68|0.4|0.68|-1198.442536|0.06|-0.16|5.9043|-0.22|0.03652312|-1198.49738|69.0|7.1586|7.1586
3_a27|0.0|0|0|0.0|0.0|2|6.605297921|0|0|3.127072625|0.124551908|-0.00648099|4.59511985|2|0.040512821|-0.172132163|1.177265999|0.009082086|0.042659548|10.93782973|0.024154412|0.00955169|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|1|0.862115922|0.397733752|-31.82136336|-44.61323499|10.71226495|0.137884078|-0.032307734|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|-16.72996312|41.78149261|2294.213272|446.4308003|0.266146248|-346.53209080000005|0.018747239|911.8963045|1.0|0.0|1.0|1.0|0.0|3.11|21.0|65.6|0.0|0.0|2.0|25.0|0.0|2.74|0.0658|2.67|0.000423|5.5045|-1081.905135|547.92|931.06|312.93|0.2305|225.24|0.34864|0.6734600000000001|-1081.744053|0.2208|-0.16457|2.7811|-0.21969|0.02032437|-1081.794829|4.0|8.3979|8.3979
27c_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1|1.996958431|0.02583752|-0.014036512|5.351858133|1|0.041728395|-0.08157574|0.0|-0.008017781|-0.028344637|10.95447877|-0.014364543|-0.004694534|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|0|0.631065353|0.32643486|-76.84420762|-84.73908278|176.7076265|0.368934647|-0.042782312|-57.00328784|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-28.77931113|97.35782216|2921.328444|424.51250080000005|0.261802571|-1026.059181|0.022975949|2066.254135|1.0|1.0|1.0|1.0|2.0|3.11|23.0|104.29|0.0|0.0|1.0|32.0|0.0|2.83|0.00759|2.9|9.1e-06|4277.0|-1426.521813|709.72|1203.69|316.4|0.2385|289.89|0.68683|0.70336|-1426.246896|0.0093|-0.1589|7.6204|-0.19682|0.03913684|-1426.31053|0.8|6.0969|6.0969
4r_a46|0.0|0|0|0.0|-0.03033057|1|7.832410927000001|1|1|2.051582577|-0.173617329|-0.002826188|5.587248657999999|2|0.044728682|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|0.0061041|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|0|0.8478197820000001|0.261414008|-42.06465252|-43.14814202|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-13.77068362|48.13649426|2137.47734|449.7405899|0.285368722|-343.3301143|0.015225417|905.6728276|0.0|1.0|0.0|1.0|1.0|2.89|17.0|63.83|0.0|0.0|1.0|25.0|0.0|2.7|271.0|2.12|0.000188|4.5209|-1069.447946|571.75|986.04|274.25|0.1404|274.25|0.69085|0.69085|-1069.231407|0.1404|-0.18999|2.6630000000000003|-0.2207199999999999|0.02826942|-1069.284137|1413.0|5.8499|5.8499
5d_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|1.601200869|-0.071479892|-0.005662681|6.167516491000001|0|0.044526749|-0.1031436519999999|0.716041667|0.007200253|0.2078052269999999|10.31198333|0.029272031|0.006642869|-0.009744685|-0.399968083|0|0.496945486|0.8092726020000001|0.145024458|1|0.754010052|0.049855551|-39.55506228|-43.26473143|181.4728912|0.245989948|-0.0377110779999999|-19.85450535|4.638915105|53.85026982|0.8111805740000001|-1.131332331|-17.30589257|49.66367051|1974.583878|346.0207917|0.188819426|-238.2540642|0.014630084|640.0261471|1.0|0.0|1.0|0.0|0.0|2.56|14.0|75.5|1.0|0.0|2.0|20.0|0.0|3.1|17.0|2.98|0.0137|3.7374|-1276.833831|473.48|765.69|331.74|0.4493|331.74|0.69613|0.69613|-1276.751174|0.4493|-0.14851|7.0422|-0.2164699999999999|0.01667985|-1276.797751|19.0|7.7212|7.7212
13_a47|0.0|1|1|2.920663104|0.0|0|6.605297921|0|0|0.0|-0.174238791|-0.0049262279999999|4.59511985|2|0.036632997|-0.047120094|1.5940801480000002|-0.00105415|0.003874205|10.9452934|0.038682232|-0.000211465|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.794037882|0.030290722|1|0.781675563|0.244975411|-41.79730418|-45.39284663|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|0.0|0.688261242|-1.23380515|-16.72368034|50.9329486|2190.316257|402.6200617|0.311738758|-327.3288841|0.023284817|923.3410426|1.0|1.0|0.0|1.0|2.0|1.75|21.0|66.49|0.0|0.0|1.0|24.0|0.0|3.19|0.0185|3.17|4.04e-06|4.0302|-1067.820961|542.62|895.21|307.63|0.3382|307.63|0.67466|0.67466|-1067.665127|0.3382|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|16.0|7.8|7.8
12aa_a36|0.0|1|0|3.4172704080000003|0.0|0|7.412764017000001|2|2|0.0|0.033952382|-0.011588438|5.351858133|2|0.042560386|0.03597264|0.0|-0.006653538|0.010538281|10.95446449|-0.013898809|-0.004569485|-0.090926893|-0.53315493|1|0.892815402|0.833911317|0.156337925|0|0.688945241|0.4679233379999999|-72.94175494|-80.19356964|132.3194611|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-28.21625599|89.09222754|2928.7759760000004|471.12395210000005|0.2686642589999999|-1041.942197|0.023386634|2083.417693|0.0|0.0|0.0|0.0|3.0|0.0|17.0|112.29|0.0|0.0|1.0|32.0|0.0|1.15|129.0|1.55|0.000305|3.8899|-1401.662677|701.99|1183.76|318.73|0.4446|318.73|0.6931|0.6931|-1401.389257|0.4446|-0.15718|3.5904|-0.20829|0.04550032|-1401.45065|9.0|8.0458|8.0458
12ba_a36|0.0|1|0|3.389685532|0.0|0|7.412764017000001|2|2|0.0|-0.090865777|-0.0075620109999999|5.351858133|2|0.040566449|0.087201747|0.0|-0.002123045|0.003750685|10.9478512|-0.011949092|-0.000621302|-0.168084618|-0.410941182|1|0.844641715|0.8256014690000001|0.041478447|0|0.849738126|0.330220757|-56.0578808|-73.03464847|100.798163|0.150261874|-0.037526591|-49.20258616|11.16896162|16.1479891|0.7068957840000001|-1.951382748|-25.28122447|72.63670824|3035.390784|572.4586103999999|0.293104216|-885.6465508|0.023797439|1859.713557|1.0|0.0|1.0|0.0|2.0|0.0|17.0|116.78|0.0|0.0|1.0|33.0|0.0|1.57|0.0072599999999999|2.67|8.240000000000001e-05|5.2506|-1417.454721|687.23|1187.56|411.71|0.7436|236.13|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|0.02839417|-1417.249741|21.0|7.6778|7.6778
13g_a6|0.0|1|0|3.457632039|0.0|0|6.842683282|0|0|0.0|-0.0961994219999999|-0.006574579|4.727387819|2|0.043020833|0.03536788|1.648997541|-0.002407131|0.073394284|10.95053423|-0.080022038|-0.000644109|-0.215607882|-0.46487852|2|0.836982172|0.774238891|0.095969451|1|0.871972049|0.2141642839999999|-51.67543048|-64.02222283|68.57626488|0.128027951|-0.0323525729999999|-44.57717132|8.550546653|0.0|0.7357333540000001|-1.747038966|-22.52633766|63.95581946|2929.039254|607.1336751|0.264266646|-846.9662551000001|0.017929016|1653.346592|1.0|1.0|1.0|1.0|2.0|2.34|27.0|103.17|0.0|0.0|0.0|33.0|0.0|3.47|0.0012|3.7|1.15e-08|5.9869|-1386.611265|739.55|1253.71|381.82|0.8442|207.09|0.38325|0.7034100000000001|-1386.3020800000002|0.0105|-0.1327|10.1708|-0.20806|0.03802398|-1386.364067|119.0|6.9245|6.9245
8_a1 (SB-202620)|0.0|1|0|3.296085365|0.0|0|6.86171134|0|0|0.0|0.106916453|-0.013785521|4.727387819|1|0.037578348|-0.0443137679999999|0.0|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|-0.0106277489999999|-0.042643966|-0.612004804|1|0.674381582|0.743088715|-0.042789124|0|0.648967503|0.174628594|-66.76765693|-59.72618401|208.2071465|0.351032497|-0.041081545|-33.88588996|4.997944864|64.70432539|0.7742395870000001|-1.684343335|-23.30777912|75.57687443|2431.842132|368.1943149|0.225760413|-542.1742393|0.019645498|1234.267739|1.0|1.0|0.0|0.0|2.0|2.21|23.0|78.87|0.0|0.0|1.0|27.0|0.0|3.7|0.0041|3.6|3.42e-06|3.4052|-1223.279021|586.27|977.87|364.11|0.5339|364.11|0.7026600000000001|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|-0.2105199999999999|0.16177304|-1223.014114|0.4|6.3979|6.3979
7l_a46|0.0|0|0|0.0|0.256706467|1|7.727094485|1|1|2.1525548|-0.2644255789999999|-0.00090473|5.533389489|2|0.04006734|-0.203375108|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|0.0125870169999999|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|-0.1237456669999999|0|0.907148114|0.253138137|-27.30136533|-30.34397256|8.13531199|0.092851886|-0.022013621|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-10.620390400000002|32.8948756|1920.310099|437.65027010000006|0.32532919|-204.9507309|0.016330867|629.6635476|1.0|1.0|0.0|1.0|0.0|2.64|17.0|43.6|0.0|0.0|1.0|22.0|0.0|2.86|0.1939999999999999|2.61|0.000151|4.5464|-915.6081232|517.29|879.87|272.71|0.2024|272.71|0.68834|0.68834|-915.446686|0.2024|-0.18993|3.3119|-0.2231699999999999|0.025086919|-915.493986|1.94|5.7122|5.7122
19f_a38|0.0|1|0|3.3320764830000003|0.0|0|7.412764017000001|2|2|0.0|-0.036714749|-0.007831113|5.351858133|2|0.041808786|-0.008118156|0.0|-0.002526241|0.035480177|10.96083376|-0.054832432|-0.000673716|-0.217394466|-0.4288343429999999|1|0.724208473|0.819222745|-0.075025988|0|0.750875987|0.488059925|-54.50401599|-71.10679028|125.7493111|0.249124013|-0.037844587|-45.42524686|8.601162122|12.14075726|0.734437553|-1.892229356|-24.1763087|67.96791709|2776.145209|479.6831205|0.265562447|-772.2291966|0.020733452|1645.906354|1.0|1.0|1.0|1.0|3.0|2.48|17.0|81.23|0.0|0.0|1.0|30.0|0.0|2.67|29.0|2.78|5.610000000000001e-05|5.3197|-1332.190216|653.22|1105.62|360.19|0.3205|233.07|0.38086|0.7056100000000001|-1331.945195|0.0019|-0.14369|5.3152|-0.20104|0.02936908|-1332.004601|73.0|7.1397|7.1397
12l_a36|0.0|1|0|3.426092687|0.0|0|7.412764017000001|2|2|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|2|0.039061728|0.128666217|0.0|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|0.001194592|-0.175397741|-0.428857427|1|0.8707354620000001|0.8174432229999999|-0.041707369|0|0.84381923|0.3827446779999999|-52.05361632|-70.17688229|39.27257375|0.15618077|-0.038052612|-45.67788557|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-24.7683114|66.38812034|2843.514589|549.2389652|0.262041641|-822.2019402000001|0.02088234|1711.727859|1.0|0.0|1.0|0.0|2.0|0.0|17.0|92.99|0.0|0.0|1.0|31.0|0.0|1.77|0.0111|2.95|8.97e-05|3.8619|-1325.194654|686.83|1155.07|321.05|0.4524|321.05|0.6925|0.6925|-1324.954011|0.4524|-0.15869|5392.0|-0.20973|0.03508404|-1325.0137550000002|0.02|7699.0|7699.0
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|7.825245291|1|1|2.134072222|0.128214845|-0.005778576|5.587248657999999|2|0.040890805|-0.057256598|0.0|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|0.003087227|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|0.075704004|0|0.767244275|0.659584488|-65.24476749|-65.90523417|105.2773797|0.232755725|-0.0305445539999999|-51.70985599|6.198442205|19.09455432|0.805506105|-2.015940586|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|0.194493895|-1241.036544|0.011589523|1963642.0|1.0|0.0|0.0|1.0|2.0|2.99|23.0|124.17|0.0|0.0|1.0|36.0|1.0|3.82|0.000149|4.21|3.210000000000001e-07|4.2444|-1923.926093|792.61|1397.46|296.62|0.5451|292.11|0.55428|0.54445|-1923.543349|291.0|-0.1711599999999999|1.7601|-0.21008|0.04729184|-1923.611784|229.0|6.6402|6.6402
2_a4|0.0|0|0|0.0|0.0|0|6.605297921|1|1|0.0|-0.072708147|-0.00708265|4.59511985|1|0.037777778|0.08246129|0.0|-0.001386521|0.090707854|10.95268469|0.076479666|-0.0016168089999999|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.11821091|0|0.742518847|0.442778552|-49.45826819|-44.27948986|166.102249|0.257481153|-0.0379537729999999|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|-15.98981578|52.12536246|1623.668791|312.82106489999995|0.156892292|-242.5126903|0.011054731|682.7518749|0.0|1.0|0.0|0.0|2.0|0.0|12.0|45.15|0.0|0.0|2.0|19.0|0.0|1.24|1.67|1.62|0.00374|5.8961|-819.9326497000001|458.73|764.77|384.69|0.1315|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|-0.16226|0.033037353|-819.8174190000001|31.0|7.5086|7.5086
2_a47|0.0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.002024001|-0.008527649|0.0|2|0.027058824|-0.004557357|1.454085483|-0.007479445|0.107297513|10.93671092|-0.013580367|-0.006079384|-0.0274111779999999|-0.444853768|2|0.916092248|0.671819147|0.115527282|1|0.847324011|0.482748996|-41.57671973|-47.65477123|99.5619537|0.152675989|-0.036790752|-23.74109633|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-18.32875817|45.81686991|2105.761386|422.1277419|0.215021885|-356.116445|0.016376351|910.626111|1.0|1.0|0.0|1.0|2.0|2.54|22.0|58.04|0.0|0.0|1.0|24.0|0.0|3.58|0.00109|4.52|4.73e-06|3.7181|-1010.540464|536.13|902.07|333.46|0.2143|333.46|0.69102|0.69102|-1010.364507|0.2143|-0.15446|2.1266|-0.20731|0.03544055|-1010.412694|631.0|6.2|6.2
9b_a36|0.0|1|0|3.513187594|0.0|0|7.412764017000001|2|2|0.0|-0.053019801|-0.0058276019999999|5.351858133|2|0.040166667|0.082806042|0.0|0.005050384|-0.077361324|10.33767255|-0.06502499|0.005458948|-0.094526372|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.034830997|0|0.8453794609999999|0.2602997|-46.58565720000001|-61.73294817|67.12293326|0.154620539|-0.036110824|-38.76797062|6.707514535|0.0|0.78242217|-1.769430355|-22.67740953|57.26650122|2715.020034|530.8939077|0.21757783|-697.8234711|0.015872498|1420.196295|1.0|0.0|1.0|0.0|1.0|0.0|17.0|82.47|0.0|0.0|1.0|29.0|0.0|2.48|0.00992|3.2|9.21e-05|3.8535|-1575.7800140000002|666.01|1127.85|321.74|0.5392|321.74|0.69763|0.69763|-1575.557248|0.5392|-0.15833|6.2846|-0.20979|0.02803905|-1575.616432|21.0|7.6778|7.6778
12i_a36|0.0|1|0|3.27619957|-4.787087299|0|7.412764017000001|2|2|0.0|0.043792895|-0.016027043|5.351858133|2|0.0438779959999999|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|-0.007897954|-0.3344729369999999|-0.608318386|1|0.647732719|0.820041835|0.141564781|0|0.830964232|0.332782117|-54.81607619|-75.66036485|108.3973956|0.169035768|-0.045665229|-48.75024044|8.195085212|0.52902639|0.7691298590000001|-2.46592234|-29.42347522|67.53484704|3231.030388|535.4151566|0.230870141|-1023.755049|0.022430221|2065.79896|1.0|0.0|1.0|0.0|2.0|0.0|17.0|78.43|0.0|0.0|1.0|34.0|0.0|2.65|0.00291|3.86|3.37e-05|5.2297|-1645.2030949999998|666.79|1172.5|330.66|0.5402|237.08|0.34255|0.70134|-1644.954647|0.1516|-0.1541|5.1836|-0.20475|0.03165678|-1645.017702|12.0|7.9208|7.9208
