molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
8g_a8|1|0|0|0.0|7.535296702|1|1|1.298078704|-0.000475415|-0.222784884|0|0.0438779959999999|0.000966222|-0.731356723|-0.009140059|-0.03728368|1|0.0794962979999999|-0.508072694|0.6784762320000001|0.121495775|-0.0571942009999999|0.790058057|0.656457444|0|-0.129695841|0.298992226|-83.78686741|19.06725815|171.26571059999998|0.466064505|285.5736014|-0.052430233|-48.6934008|11.68315869|67.54104396|0.8330608209999999|-2.464220973|-51.33906829|102.8541256|0.479218966|2889.141422|327.1604688|-1509.912147|2148.49832|-19.68456628|0.166939179|7.440878437999999|14.28792131|0.017636126|-408.1554248|1812.487286|0.0|0.0|3.31|23.0|4.11|3.89|99.34|3.01|2.0|0.0|111.38|1.0|31.0|5.0|0.0|0.0|3.5|-4.94|0.00209|0.00483|3.53|0.0|4.01e-08|1.67e-05|-0.05849|3.7495|3.7495|-1450.913472|635.27|1083.78|0.3904|330.67|489.97|0.69221|0.69221|-1450.728709|-0.21391|0.04147516|-1450.787398|5.3768
8m_a46|0|0|0|0.2148468989999999|7.727094485|1|1|2.126524943|-0.044830187|-0.085284636|1|0.047345679|-0.134230003|-0.248590088|0.0063680119999999|-0.064176245|1|0.010184776|-0.380393836|0.783187801|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|-0.085204935|0.280198209|-48.32436573|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|1.984401749|0.0|0.8854896870000001|-1.448483903|-25.62105988|52.0671834|0.425802465|2045.330306|464.5573228999999|-767.9706141|1913.813025|-9.04821721|0.114510313|5.684332261000001|9.899611044|0.006689855|-408.7649869|867.2835213999999|1.0|1.0|3.24|17.0|4.16|4.21|50.94|2.62|1.0|0.0|96.16|1.0|24.0|3.0|1.0|1.0|3.53|-4.56|0.0105|0.0088799999999999|3.72|0.0|3.5e-07|0.000112|-0.01818|5.3062|4.2881|-1014.091966|570.72|970.82|0.3905|233.66|489.57|0.43001|0.6997800000000001|-1013.91158|-0.19715|0.03472717|-1013.962913|6.6402
34_a47|0|1|1|0.0|6.842683282|0|0|1.883479676|-0.210257395|-0.064842466|3|0.03522792|-0.094313757|-0.191253079|0.003530307|0.078153957|1|-0.1430639269999999|-0.2829549719999999|0.62974551|0.046668352|0.128336294|0.89234354|0.609110565|1|-0.090141168|0.437215023|-34.3104683|10.92238452|31.17423189|0.1739443389999999|96.32577107|-0.029348287|-27.64315244|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|45.23285281|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|-9.000096143|0.346006784|7.066583143|12.96364153|0.023023142|-170.55473480000003|1068.587688|1.0|1.0|3.19|21.0|3.34|4.52|68.52|1.75|0.0|0.0|99.09|1.0|26.0|5.0|1.0|1.0|3.02|-3.9|0.0929|0.0436|2.49|0.0|3.36e-08|1.17e-05|-0.0545|4.2077|3.8892|-1162.450678|585.79|980.02|0.2309|294.66|436.88|0.6602399999999999|0.69314|-1162.283641|-0.21536|0.03084502|-1162.33788|8.7
4_a4|0|0|0|0.0|7.535296702|1|1|2.156628874|-0.183963421|0.0159331539999999|2|0.036775068|-0.0214610589999999|-0.058013858|0.011760626|-0.037623601|1|-0.048056862|-0.157959343|0.646069495|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|1|-0.06873731|0.456474074|-25.64211031|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|-6.78950447|0.2062820269999999|5.326452915|8.855289118|0.010586293|-302.661743|713.9097433|1.0|1.0|3.15|21.0|4.52|4.41|43.6|2.66|1.0|0.0|100.08|1.0|25.0|3.0|1.0|1.0|3.64|-4.57|0.0248|0.00877|3.52|0.0|2.71e-08|8.85e-06|-0.04865|5.382000000000001|4.0261|-1029.93716|566.84|960.45|0.1106|230.37|394.06|0.55032|0.6010800000000001|-1029.763465|-0.21831|0.02323788|-1029.813844|7.1079
12az_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.196183836|-0.040156368|2|0.040566449|0.078817323|-0.593399474|0.000482522|-0.012800556|1|-0.176729938|-0.387734368|0.884226781|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|0|-0.10786263|0.411597359|-50.28669997|24.36575918|60.11023222|0.180836387|126.71905359999998|-0.033474609|-52.96429617|17.0740303|8.104966044|0.583865006|-1.941527339|-35.23783652|74.65245915|0.462897841|3039.528467|574.0196415|-1360.503334|2455.7577530000003|-16.43719536|0.416134994|8.449849817|15.73229538|0.034594361|-117.53490990000002|2330.167624|0.0|1.0|4.96|17.0|2.83|1.9|87.66|1.42|1.0|0.0|136.74|1.0|33.0|6.0|0.0|0.0|1.75|-4.15|0.0342|0.0315|2.62|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|3.6095|-1461.962459|737.12|1252.18|0.4383|319.03|576.54|0.69385|0.70333|-1461.686269|-0.19846|0.02800521|-1461.750394|7.2366
16f_a32|1|1|1|0.0|7.765993078999999|0|0|0.0|0.1767304639999999|-0.054907428|0|0.039958333|0.008658653|-0.77158995|-0.003511776|-0.000291262|3|-0.120440534|-0.697693907|0.801401734|0.085125293|-0.000510986|0.899839182|0.761506727|1|-0.111152081|0.522247991|-56.53102601|16.90955989|89.03402347|0.192724521|133.3750236|-0.035568666|-53.23443736|11.7022626|47.24868477|0.69473708|-1.778433296|-39.12230215|73.4405859|0.384656622|2772.212354|558.6750754999999|-1230.764939|3414.006186|-17.03501995|0.30526292|8.79158776|14.28728752|0.022983292|-269.5356315|1771.554986|1.0|1.0|3.76|19.0|6.42|4.99|149.27|1.34|3.0|0.0|116.75|1.0|29.0|5.0|0.0|1.0|4.05|-4.97|4.79e-05|0.00457|4.11|0.0|1.7e-08|7.26e-06|-0.04997|3.6272|3.6272|-1995.278839|722.06|1191.55|0.2931|341.82|603.12|0.70204|0.70204|-1995.054457|-0.2|0.02889673|-1995.117771|8041.0
14n_a23|0|1|1|0.0|7.423568444|0|0|3.3716621960000004|0.009802461|-0.027380305|2|0.045165485|0.079559363|-0.376950283|0.010561248|-0.059870135|2|-0.110069159|-0.404569286|0.756252127|0.219354173|-0.099694124|0.861597051|0.71381683|1|-0.082430028|0.209387766|-39.82324087|18.26553926|97.93357279|0.10672565|72.12361433|-0.032325501|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|58.08878013|0.469606631|3014.591033|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.313179459|8.662092555|16.33144958|0.0242495529999999|-252.5011125|1622.112023|0.0|1.0|3.53|26.0|3.42|4.03|114.25|2.72|2.0|1.0|126.78|1.0|32.0|5.0|0.0|0.0|3.48|-5.02|0.0010199999999999|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.4217|-1744.42791|710.48|1209.95|0.4229|362.35|575.71|0.6955|0.6955|-1744.1828670000002|-0.2077099999999999|0.02300614|-1744.244532|9.2441
9d_a40|0|0|0|0.0|7.515889085|0|0|1.839557351|0.007834411|-0.022152094|0|0.045555556|0.153818743|-0.146575228|0.011823978|-0.137738587|2|0.0116099239999999|-0.4887998529999999|0.601831605|-0.3969541689999999|-0.223631751|0.8221990920000001|0.55759121|1|-0.071656839|0.002088915|-31.08478865|5.539796446|108.1468558|0.058372388|30.08152399|-0.031613312|-19.03015798|2.854868966|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|36.6245851|0.467275972|2109.570685|485.2567189|-553.912646|336.6614768|-8.395657932|0.133579429|8.023385851|15.06105494|0.0087217999999999|-377.6610668|639.3115126|0.0|0.0|3.25|20.0|5.2|5.09|58.43|4.07|1.0|0.0|91.71|1.0|22.0|2.0|1.0|1.0|4.63|-5.65|0.0002399999999999|0.000727|5.16|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|3.3464|-1677.540538|542.19|892.69|0.4888|269.1|446.84|0.4557199999999999|0.69986|-1677.429981|-0.20781|0.01113991|-1677.48058|6.9706
18_a34|0|0|0|0.0|7.423568444|1|1|1.801574074|-0.063113846|-0.101546926|1|0.040527066|-0.100548575|-0.677741618|-0.001615187|-0.136990511|1|-0.3102088839999999|-0.493450778|0.759292258|0.0468829359999999|-0.224951558|0.8584852479999999|0.713979177|0|-0.129784908|0.295523326|-49.86847383|22.55015528|66.6880793|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|12.44948722|54.26737825|0.695849945|-1.816988713|-27.53138148|72.41862911|0.441058733|2424.18137|380.8328339|-1003.122927|1774.550004|-12.87916264|0.304150055|6.282442545|11.23989749|0.027385869|-216.2496321|1441.579371|1.0|1.0|3.28|17.0|3.13|3.15|75.47|1.49|1.0|0.0|93.91|2.0|26.0|6.0|1.0|1.0|2.89|-4.11|0.0167|0.0275|3.07|0.0|2.22e-06|0.000781|-0.03925|4.4335|4.1234|-1199.259634|592.04|991.93|0.3525|279.66|483.87|0.56101|0.60488|-1199.101028|-0.21474|0.02902032|-1199.158044|5.6144
12y_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.061103469|-0.065314765|2|0.041767677|0.036174187|-0.410155116|0.002782748|-0.028440975|1|-0.095253274|-0.434990282|0.90500247|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|-0.098532865|0.424572485|-51.48548385|13.04507243|114.430624|0.16295867|109.55137340000002|-0.036493654|-44.53093547|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|2304.463084|-16.49293906|0.244264266|7.589386902|14.80236899|0.01873364|-343.8442493|1752.9983309999998|0.0|0.0|4.88|17.0|3.62|2.42|69.2|2.38|1.0|0.0|133.84|1.0|31.0|4.0|1.0|0.0|2.37|-4.55|0.0106|0.0115|3.45|0.0|9.66e-08|3.94e-05|-0.05002|3.8794|3.8794|-1310.315063|702.38|1183.75|0.4358|319.6|532.91|0.66796|0.66796|-1310.077567|-0.20673|0.03583863|-1310.137888|7.9208
12x_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.044575215|-0.0335688279999999|2|0.043383838|-0.0606216429999999|-0.3545061539999999|0.00604028|-0.1066694919999999|1|-0.053700437|-0.458718546|0.842068099|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|0|-0.091725339|0.398925866|-47.48669555|9.745611551|74.51844582|0.151155723|99.81775209|-0.035022402|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|57.2323071|0.4490846539999999|2845.417984|560.5459455|-1272.013771|2374.777496|-15.27257668|0.175325029|7.794822643|14.14885734|0.012044556|-428.8071293|1542.442557|0.0|0.0|4.86|17.0|4.87|3.23|81.65|3.25|2.0|0.0|137.21|1.0|31.0|4.0|0.0|0.0|3.19|-5.46|0.00039|0.00148|4.6|0.0|4.12e-08|1.76e-05|-0.05093|3.4831|3.4831|-1654.3784|703.75|1211.79|0.1517|355.95|558.65|0.68589|0.68589|-1654.1207|-0.19876|0.03136007|-1654.183467|7.6556
7_a4|0|0|0|0.0|7.535296702|1|1|2.060422336|-0.237954652|-0.003297033|2|0.037694444|-0.07290303|-0.076100699|0.008409909|0.04206117|1|-0.042220092|-0.174410426|0.527072036|0.022270259|0.0707653759999999|0.87010589|0.518356619|1|-0.071288428|0.470973822|-32.72992462|7.402610584|14.01468959|0.174169393|87.67070691|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|-16.47508541|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|-6.773539148999999|0.282008333|5.512905888|9.797542165|0.016800137|-219.4585767|749.6759227000001|1.0|1.0|3.05|21.0|4.42|4.67|43.6|2.82|0.0|0.0|95.07|1.0|25.0|4.0|1.0|1.0|3.56|-4.41|0.0514|13.0|3.22|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|4.0379|-1089.847072|538.92|915.46|0.0697|307.05|365.73|0.59702|0.59702|-1089705.0|-0.2219199999999999|0.02317758|-1089.753885|6821.0
7b_a8|1|0|0|0.0|7.535296702|1|1|1.4628217119999998|-0.119760914|-0.038810124|1|0.040873016|-0.024156447|-0.4829936279999999|0.002074537|-0.0254956129999999|1|-0.021509048|-0.415894017|0.710658316|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0|-0.1000685009999999|0.282366236|-60.75943432|19.86678613|145.0783004|0.277652387|166.30684230000003|-0.041332642|-35.90168309|11.89970852|75.93423425|0.753935657|-1.901301524|-36.39338307|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|7.698000901|14.76972982|0.022982731|-304.2022276|1510.516312|0.0|1.0|3.49|23.0|4.48|3.8|92.93|2.23|2.0|0.0|110.8|1.0|30.0|5.0|0.0|1.0|3.5|-4.94|0.00224|0.00454|3.61|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|3.26|-1330.595067|621.4|1067.73|0.2517|269.85|506.21|0.44725|0.7025100000000001|-1330.392289|-0.20472|0.0273745|-1330.448193|4.8687
9n_a24|1|0|0|0.0|6.605297921|0|0|0.0|-0.2452954769999999|0.001099755|2|0.024179894|-0.141205159|-0.182811885|0.008307337|-0.03088354|1|-0.12451554|-0.225226606|0.786587307|0.048359202|-0.058520736|0.804201677|0.755793189|0|-0.0777274979999999|0.331008994|-35.21502941|11.90027964|48.691073|0.095443402|64.50319929|-0.026905672|-35.50139138|8.042526681|24.72120326|0.652126509|-1.399094961|-23.79925701|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|-945.545726|1361.307012|-12.28894317|0.347873491|8.232847909|14.52410167|0.021951174|-205.6223122|1449.942171|1.0|1.0|3.17|23.0|4.41|4.14|66.93|1.42|1.0|0.0|114.29|1.0|29.0|5.0|1.0|0.0|3.13|-4.29|0.0278|0.0198|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|4.1028|-1239.095611|686.19|1155.03|0.2522|252.31|587.05|0.44042|0.63085|-1238.856882|-0.20399|0.03188309|-1238.917278|7.7212
13p_a6|1|0|0|0.0|6.842683282|0|0|0.0|0.024837222|-0.1144898999999999|2|0.042959184|0.072850973|-0.634109842|-0.008008339|-0.072853186|1|-0.068532678|-0.573014008|0.865935935|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|-0.107371897|0.196002517|-70.52421289|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|-54.04422654|8.708451561|107.5669533|0.76005742|-2.14743793|-50.03427239|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|3833.042283|-18.9628865|0.23994258|8.760340755|14.91957306|0.018322293|-369.0018868|2004.488446|1.0|1.0|3.64|27.0|4.58|4.01|122.47|1.01|1.0|0.0|132.01|0.0|34.0|5.0|0.0|1.0|2.96|-4.55|0.00365|0.0125|2.86|0.0|8.73e-11|3.92e-08|-0.0746|4.7973|2.9837|-1463.0432449999998|752.82|1283.98|0.4132|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|-0.1971099999999999|0.03807447|-1462.804694|7.0362
12l_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.0944961519999999|-0.008712073|2|0.039061728|0.128666217|-0.4203659179999999|-0.000143196|-0.0452558729999999|1|-0.098598933|-0.428857427|0.8707354620000001|-0.041707369|-0.079106537|0.8772535459999999|0.8212311840000001|0|-0.107815735|0.3827446779999999|-52.05361632|14.33450402|39.27257375|0.15618077|101.6575135|-0.038052612|-45.67788557|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|66.38812034|0.4619814279999999|2843.514589|549.2389652|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|13.88638723|0.02088234|-309.7725155|1711.727859|0.0|0.0|4.78|17.0|2.75|1.76|92.99|1.38|1.0|0.0|128.47|1.0|31.0|5.0|0.0|0.0|1.77|-4.29|0.0111|0.0206|2.95|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|3.8619|-1325.15957|686.83|1155.07|0.4524|321.05|530.75|0.6925|0.6925|-1324.954011|-0.20973|0.03508404|-1325.0137550000002|7699.0
8f_a12|0|1|1|0.0|6.580639137|1|1|0.0|0.110310585|-0.062406088|2|0.038347953|-0.013400998|-0.3981937339999999|-0.002596875|-0.024023866|1|-0.070713228|-0.560548116|0.902669729|-0.13747286|-0.042014638|0.80546986|0.8409290840000001|1|-0.098932601|0.285353468|-41.27611074|7.550959323|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|48.82707007|0.460344828|2541.921472|494.2940092|-955.746511|1448.568734|-12.34367323|0.161876566|7.016225129|13.00131176|0.012030968|-384.290491|1140.340995|1.0|1.0|4.09|21.0|4.99|3.41|78.41|3.1|2.0|0.0|115.66|1.0|27.0|4.0|1.0|1.0|3.82|-5.24|0.000735|0.00211|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|3.6536|-1481.115891|606.97|1020.81|312.0|297.01|441.97|0.59107|0.65098|-1480.955408|-0.2124|0.03056355|-1481.008909|6.1898
8f_a8|1|0|0|0.0|7.05012252|0|0|1.241306689|0.024051247|-0.249095464|0|0.043758865|0.0587545909999999|-0.485102985|-0.007796225|0.007079485|1|0.09830823|-0.5373378529999999|0.578166105|-0.016217844|0.010682683|0.751162751|0.56916135|0|-0.1064257719999999|0.308621017|-71.22071405|7.91086576|317.0847898|0.403186031|235.1097364|-0.048375351|-36.18904175|4.613060521|67.99102163|0.90577048|-2.128515439|-41.53091131|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|1892.066521|-16.44956443|0.09422952|7.504290616|13.81994609|0.009226445|-473.23361|1370.325626|0.0|0.0|3.14|23.0|4.69|4.72|80.88|4.11|2.0|0.0|105.27|1.0|29.0|4.0|0.0|0.0|4.04|-5.0|0.0023899999999999|0.00395|3.82|0.0|1.13e-08|4.43e-06|-0.0675299999999999|4.7027|3.4876|-1361.626748|602.63|1022.89|0.3188|263.65|477.92|0.55661|0.69925|-1361.455053|-0.21285|0.03173623|-1361.510739|4.6428
14e_a23|0|1|1|-4.45581912|7.423568444|0|0|3.052208981|0.059967018|-0.272389934|2|0.044241453|0.023369734|-0.4787294729999999|0.001027627|-0.009871698|2|-0.07256543|-0.5232404310000001|0.560094237|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.089453046|0.267882223|-51.07141556|12.5437807|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|0.017954325|-412.7765217|1719.6510460000002|0.0|1.0|3.54|26.0|4.42|6.19|105.02|3.82|2.0|1.0|125.29|1.0|34.0|7.0|0.0|0.0|4.5|-5.79|0.000198|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|3.7033|-1966.943431|706.39|1209.58|0.3178|334.8|571.39|0.63922|0.63922|-1966.720803|-0.2342199999999999|0.02250947|-1966.785007|8.5214
4b_a49|0|0|0|0.0|7.535296702|1|1|2.075628989|-0.109946885|-0.077626337|2|0.036555556|-0.064060521|-0.402986655|0.001769804|0.02907541|1|-0.0563571629999999|-0.390006034|0.720824193|0.005818676|0.049923437|0.852400617|0.6967593559999999|1|-0.090284437|0.438784865|-56.45224362|14.84890147|41.97072627|0.241850733|148.84640819999998|-0.030696709|-34.19753462|9.138717999|64.87087098|0.645330839|-1.534835437|-34.74338731|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|-11.62716177|0.354669161|7.588962922|14.53457293|0.02556165|-178.8869784|1463.761596|1.0|1.0|3.37|21.0|3.71|3.26|90.13|1.66|1.0|0.0|112.36|1.0|30.0|6.0|0.0|1.0|2.8|-3.88|62.0|0.0527|2.28|0.0|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.7413|-1333.026419|664.86|1121.45|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|-0.22366|0.03702033|-1332.8586269999998|7.1024
1d_a5|1|0|0|-4.455320158|6.605297921|0|0|0.0|-0.133500214|-0.308010841|2|0.030074074|-0.118028278|-0.2688711589999999|-0.0012491689999999|-0.010183824|1|0.001493879|-0.38633065|0.525406088|-0.058872605|-0.015804188|0.821309592|0.513260607|0|-0.086213657|0.6271150670000001|-47.76176205|4.288788702|204.4506579|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|2.317281143|0.0|0.770504115|-1.465632167|-25.80622135|52.05055075|0.471074204|2481.822293|484.3911442|-791.897671|1172.890724|-10.69678217|0.229495885|6.116537519|11.5640749|0.018980039|-292.3128788|1027.76566|1.0|1.0|2.92|23.0|5.48|6.37|54.46|2.73|2.0|0.0|95.49|1.0|27.0|6.0|0.0|1.0|4.15|-4.97|0.00589|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|4.6112|-1288.306458|567.04|951.63|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|-0.23519|0.03392008|-1288.253849|5.03
14v_a23|0|1|1|-4.844615416|7.423568444|0|0|3.004639728|0.135774541|-0.299484129|2|0.047323232|0.055572317|-0.8122700340000001|-0.002390707|-0.015149431|2|-0.0962526|-0.650246427|0.598213287|0.132882353|-0.022236834|0.845160857|0.575188253|1|-0.09479984|0.31419322|-44.4776373|13.08518422|78.86310829|0.083394725|55.07999434|-0.042752869|-41.35406587|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|0.020908947|-380.8667976|1826.768144|0.0|1.0|3.62|26.0|3.97|6.18|114.25|3.04|2.0|1.0|126.97|1.0|35.0|8.0|0.0|0.0|4.28|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.07843|3694.0|3694.0|-2042.161744|679.5|1206.02|348.0|335.64|533.44|0.6017100000000001|0.6017100000000001|-2041.93452|-0.2308599999999999|0.02053833|-2041.998955|8.4001
8d_a8|1|0|0|0.0|7.05012252|0|0|1.41693287|-0.12349902|-0.155313194|1|0.042323232|0.071729931|-0.633521883|-0.00267541|-0.117111249|1|0.016471091|-0.4385133129999999|0.76211539|0.0780635059999999|-0.179357354|0.804372443|0.734212688|0|-0.103150936|0.377028311|-69.95878302|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|11.92454747|92.49576602|0.675359878|-2.063018716|-45.62337399|88.24385833|0.483207744|2863.968296|452.1282556|-1345.390391|2093.380666|-16.2479927|0.324640122|7.507839835|14.52777156|0.029166961|-228.7206541|1992.108851|0.0|1.0|3.61|23.0|3.93|3.32|112.23|1.92|1.0|0.0|121.1|1.0|32.0|5.0|0.0|0.0|3.0|-4.47|0.00533|0.0147|2.89|0.0|2.38e-08|1.03e-05|-0.0600299999999999|4.6765|3.2963|-1447.559429|690.78|1185.65|0.3|265.12|572.21|0.62361|0.70165|-1447.2928029999998|-0.19757|0.03604461|-1447.354662|4.7303
17_a15|0|0|0|0.0|0.0|0|0|0.0|-0.046866421|-0.071708785|2|0.036595745|-0.033968088|-0.442454151|0.0016674189999999|-0.0141953639999999|0|-0.170008473|-0.461493931|0.769376831|0.001376853|-0.023779626|0.76362781|0.740986227|0|-0.079844675|0.605886597|-40.50376584|9.875456386|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-1.596893495|-31.03055741|50.37922222|0.474165158|2852.085573|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|7.967418828|15.15194163|0.0217385279999999|-234.74904|1872.919233|1.0|1.0|3.63|24.0|4.89|6.0|67.35|2.53|2.0|0.0|131.36|1.0|33.0|4.0|0.0|1.0|4.44|-5.65|0.00052|0.00099|4.78|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|4.1461|3.8006|-1413.857182|752.08|1298.37|0.7247|299.04|663.81|0.68787|0.7045100000000001|-1413.559128|-0.19509|0.04051306|-1413.624817|7.9208
4q_a46|0|0|0|0.09591943|7.832410927000001|1|1|2.151582577|-0.2520920439999999|0.004704245|2|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|-0.081623022|1|-0.1214838219999999|-0.125840557|0.716317772|-0.15266708|-0.121752717|0.848935944|0.703627625|0|-0.070035423|0.258420996|-29.12008262|8.099124333999999|38.31894407|0.086449996|48.25357162|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|-1.050531344|-16.25388148|37.21920695|0.487775649|2234.596293|509.9138517|-586.3723734|1491.412605|-6.545879136|0.38044274|6.038093227999999|11.78798551|0.018430997|-133.46593529999998|946.4377411|1.0|1.0|3.95|17.0|4.09|4.09|52.83|1.75|0.0|0.0|102.63|1.0|26.0|4.0|1.0|0.0|3.15|-3.89|135.0|0.0449|2.65|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|4.5296|-1108.729426|606.7333|1043.05|0.1432|273.72|510.13|0.69002|0.69002|-1108.511662|-0.2207199999999999|0.02185677|-1108.566571|6129.0
