molecula|SddssS|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
9h_a40|0.0|0|0|0.0|1|7.515889085|0|0|1.7679629630000002|0.014753178|-0.009041931|5.4161004020000005|-0.126968715|0.039444444|0.003782277|0.133376308|-185.0|2|0.003099029|0.270048551|0.048470175|-0.503000695|-0.160855189|0.7528137909999999|1|0.864310149|-0.09201708|0.219852623|-47.93581245|6.199629554|132.6583116|67.89350333|-0.041058441|3.102034287|0.0|0.863884935|-23.03722449|53.60044379|52.2411122|0.482124665|432.46450360000006|418.2915223|0.136115065|6.922257828999999|13.366649|23.78085181|0.011321157|-364.1454816|832.3298135|336.23227030000004|5.664631335|1.0|1.0|0.0|1.0|0.0|3.3|0.11|-6.51|67.66|3.22|0.0|93.19|0.0|1.0|3.0|23.0|321.4|4.06|-5.12|2.23e-06|0.00244|4.51|0.0|0.0|3.09e-07|3.9|-1293.151333|868.84|368.18|0.3851|292.61|0.69809|-0.14047|2.1413|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001
12aa_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|-0.101407312|-0.008848121|5.351858133|-0.028524865|0.043854875|0.003529389|0.059360681|-0.007369513|1|0.005111479|-0.023695642|-0.12254489|-0.394520145|0.024991407|0.794193541|0|0.8126513129999999|-0.078042288|0.418522684|-70.79444906|21.58471858|55.0567406|130.84205079999998|-0.033789461|15.0745057|0.0|0.630759573|-38.06478415|91.51563481|76.08850600000001|0.4659424379999999|567.5458219999999|2455.130164|0.369240427|8.65813938|16.21199661|37.41227352|0.029670025|-182.6418006|2132.499591|792.3440337000001|20.72118575|1.0|0.0|1.0|1.0|1.0|4.86|0.21|-6.83|100.11|2.2|0.0|140.26|0.0|1.0|7.0|33.0|458.54|2.52|-5.0|2.47e-06|0.00456|3.81|0.0|0.0|1.47e-07|3.34|-1804.784381|1275.73|357.9|0.1667|238.78|0.68642|-0.1472099999999999|5.8962|-0.19687|0.03443621|-1804.582558|6.4878|8.0|8.1135
16_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.0|0.183636734|-0.010031024|4.727387819|-0.186717242|0.045993266|-0.010377537|-0.013328983|-0.018884246|1|-0.008409607|0.069124437|0.0032314229999999|-0.614173961|-0.142670655|0.640070307|1|0.6974791290000001|-0.108919585|0.252612735|-49.45999101|6.027544549|248.6415425|149.4199775|-0.041233465|2.977102266|82.16042286|0.8296818009999999|-26.57128935|56.56724056|59.82469895|0.484889078|344.4962834|1290.305313|0.1703181989999999|5.780331402000001|11.22152755|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|3.13|0.0|-7.16|92.93|2.26|0.0|90.44|0.0|1.0|2.0|23.0|322.36|3.5|-4.49|1.05e-05|0.0104|3.35|0.0|0.0|6.97e-08|3.19|-1371.360243|856.09|384.94|0.3866|384.94|0.6944100000000001|-0.13195|2.8688|-0.2029|0.02847445|-1371.297964|3613.0|42.0|7.3768
5b_a50|0.0|0|1|0.0|2|7.927685046000001|1|1|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.003549558|0.034845679|0.012641727|-0.137595558|-0.113846154|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.140506919|0.019856551|0.6642694929999999|1|0.958606481|-0.041157676|0.271653991|-31.07327358|6.200250541|6.656963127999999|21.02890062|-0.02140774|3.149876031|60.5565203|0.5887490470000001|-10.62231784|42.76068675|27.10933752|0.4462435279999999|486.9950914|1452.442728|0.411250953|5.543302677000001|10.01036188|18.47246431|0.023005632|-90.17329003|738.8985723999999|409.0289917|11.68741316|1.0|1.0|1.0|1.0|0.0|3.37|0.1|-5.86|35.64|2.4|0.0|96.89|0.0|2.0|2.0|24.0|312.37|3.11|-4.19|0.000335|0.0202|3.06|0.0|0.0|1.37e-06|2.81|-990.5849031|922.49|308.25|0.2749|220.09|0.66968|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|6.1284|12.23|4.9126
47u_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.0|0.039883149|-0.010219187|4.844187086|-0.0872206669999999|0.035393939|-0.000829573|0.031337464|-0.033209663|0|0.00082284|0.0121925089999999|-0.126628013|-0.539738821|-0.0112778039999999|0.646724968|0|0.741066474|-0.090364489|0.33777918|-64.32800179|14.42377665|86.37253771|180.5187465|-0.0344062|10.0557163|77.59162925|0.721837463|-43.92035521|79.06741651|77.42251040000001|0.483819806|516.6437614|1415.590236|0.278162537|9.18142206|17.78724206|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|14.73941472|0.0|0.0|1.0|0.0|2.0|3.98|0.19|-8.2|99.56|2.95|1.0|133.53|0.0|1.0|8.0|34.0|455.51|2.6|-4.98|2.05e-06|0.00472|3.9|0.0|0.0|6.34e-09|9.34|-1510.153552|1282.66|397.57|0.5849|397.57|0.69143|-0.12717|4.4624|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055
18d_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.918453956|-0.0881447869999999|-0.0029605|4.727387819|0.024310576|0.042843137|0.006452854|-0.070413428|0.016982601|1|0.0062422|-0.055336237|-0.035684977|-0.292727912|-0.03671629|0.696372329|1|0.937813705|-0.061527513|0.278576218|-57.45144813|8.39885106|70.58850837|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|0.75793699|-34.85786147|68.15463481|54.70994625|0.476833495|705.8822532|2625.142499|0.24206301|9.479218984|18.11893325|27.92623037|0.014219928|-388.2927768|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|1.0|3.66|0.11|-10.23|111.51|2.4|1.0|143.37|0.0|0.0|7.0|35.0|474.58|4.5|-5.54|5.47e-07|0.0013599999999999|4.21|0.0|0.0|5.92e-11|4.56|-1806.812778|1358.25|340.69|0.3986|219.39|0.6823899999999999|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|4.3658|232.0|6.6345
13_a1|0.0|1|0|3.409865599|0|7.423568444|1|1|0.0|-0.046530797|-0.012199718|5.351858133|-0.144782061|0.036382114|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|-0.051729721|0.833702788|0|0.6794604670000001|-0.111667908|0.207843387|-62.04288975|19.62059449|148.7311076|186.4137189|-0.040302516|11.41059871|528.3795274|0.7082629840000001|-37.76773325|77.55889436|84.56244352|0.477212829|395.1486144|1786.445642|0.291737016|7.493979856|14.33466671|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|1.0|2.0|3.35|0.09|-7.94|80.26|1.74|0.0|104.88|0.0|1.0|4.0|28.0|371.39|3.23|-4.34|5.16e-05|17.0|2.94|0.0|0.0|1.14e-08|3.17|-1238.367298|1035.04|359.55|0.5339|304.01|0.69782|-0.13921|2.7595|-0.18883|0.0284695999999999|-1238.22919|3.9446|0.26|6585.0
6f_a40|0.0|0|0|0.0|1|8.421342866|1|2|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|0.038309179|-0.009302776|0.075227997|-0.190617284|2|-0.008368734|-0.233222505|0.048543494|-0.628934821|-0.032826285|0.742681934|1|0.655786513|-0.134203859|0.363785804|-83.88605319|10.2782635|207.7174501|221.1408856|-0.052228625|6.6032981820000005|40.01876255|0.8628087240000001|-55.39203581|92.77827871|96.49789556|0.410805404|421.31181889999993|3072.581297|0.137191276|6.993991456|11.87042702|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|0.0|1.0|2.0|4.05|0.21|-3.67|199.45|1.1|3.0|124.54|1.0|3.0|5.0|30.0|457.55|2.61|-4.64|1.13e-07|0.0105|3.09|1.0|0.0|0.0002109999999999|6.96|-2426.924155|1139.55|482.43|0.2362|346.89|0.69911|-0.1131799999999999|6.2384|-203.0|0.04845403|-2426.787111|8.7269|42.0|7.3768
12am_a36|0.0|1|0|3.340519946|0|7.412764017000001|2|2|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|0.044036281|-0.011700732|-0.050505733|-0.037654321|1|-0.007897954|0.345949079|-0.1187503719999999|-0.6080522279999999|-0.0147665219999999|0.624142499|0|0.814986544|-0.091472759|0.305015372|-81.59051640000001|12.15249658|128.69607109999998|127.81651770000002|-0.045928425|8.395550408|1.038361162|0.788334835|-43.65752487|95.53118838|75.34643812|0.484558903|563.0333297999999|2603.072527|0.211665165|8.772646622|17.01968794|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|1.0|0.0|1.0|0.0|2.0|4.81|0.17|-7.14|78.43|2.04|0.0|130.43|0.0|1.0|7.0|34.0|465.43|2.65|-5.07|6.26e-06|4.0|3.86|1.0|0.0|7.24e-08|4.86|-1645.169789|1206.77|321.15|0.4894|236.99|0.6805100000000001|-0.15658|5.9258|-0.21356|0.03550681|-1645.016323|8.0872|0.06|7.2218
8f_a8|0.0|1|0|2.939511291|1|7.05012252|0|0|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0.043758865|-0.007796225|-0.08540947|0.007079485|1|-0.007036544|0.152294451|0.09830823|-0.5373378529999999|-0.016217844|0.56916135|0|0.5968139689999999|-0.122135295|0.308621017|-62.06002501|7.91086576|317.0847898|235.1097364|-0.048375351|4.613060521|67.99102163|0.90577048|-41.53091131|67.4402386|79.13157981|0.456995667|348.0199311|1892.066521|0.09422952|7.504290616|13.81994609|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|2.0|3.14|0.0|-7.95|80.88|4.11|0.0|105.27|0.0|1.0|4.0|29.0|391.37|4.04|-5.0|6.11e-06|0.00395|3.82|0.0|0.0|1.13e-08|7.71|-1361.626748|1022.89|355.5|0.3188|263.65|0.69925|-0.14532|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428
7e_a8|0.0|1|0|3.038052327|1|7.05012252|0|0|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|-0.052939815|0.043758865|0.0024398329999999|-0.11032771|-0.0446343779999999|1|0.002669179|-0.075638618|0.034227147|-0.341022848|-0.023521398|0.577394732|0|0.8291560379999999|-0.08608941|0.286669793|-53.04282692|12.91806855|86.03149870000001|102.177831|-0.037446454|7.725998682999999|63.5628736|0.776001552|-30.79383811|64.23177694|64.40615805|0.4742828629999999|495.8990914|2032.501296|0.223998448|7.70387217|14.654025199999998|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|0.0|0.0|0.0|1.0|3.2|0.04|-8.29|70.81|3.54|0.0|108.43|0.0|1.0|4.0|29.0|385.39|4.31|-5.41|1.78e-06|0.00149|4.54|0.0|0.0|5.07e-09|6.32|-1300.467069|1060.05|383.1|0.3461|325.06|0.70177|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|35.1|4.4547
8k_a46|-3.737070812|0|0|0.0|1|7.727094485|1|1|2.105349622|0.1436554669999999|-0.006208399|5.533389489|-0.380857136|0.038616352|-0.002099764|-0.114070359|-0.038125|1|0.002202734|-0.1017929319999999|-0.030019362|-0.510222233|0.095179795|0.687020939|0|0.7381768390000001|-0.08638304|0.400181795|-61.95565276|6.774333772|104.0919365|187.86239430000003|-0.033099828|4.860695117|19.34993627|0.8265691140000001|-44.4725532|70.036452|68.75557551|0.4938768979999999|529.6539372999999|2328.360804|0.173430886|8.070811215|15.94634031|28.73282642|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|8.080799245|1.0|0.0|1.0|1.0|2.0|3.94|0.24|-8.66|124.17|1.86|0.0|132.47|0.0|1.0|5.0|34.0|474.58|3.29|-5.13|1.82e-06|0.00355|3.45|0.0|0.0|2.17e-09|7.63|-1845.257085|1302.56|302.15|0.1354|246.1|0.5577300000000001|-0.16967|3.4118|-0.20954|0.04718819|-1845.037411|3.8107|147.0|6.8327
7_a47|0.0|0|0|0.0|0|0.0|0|0|0.0|0.00763426|-0.008206422|0.0|-0.143650735|0.04030303|-0.0091074509999999|-0.085507035|-0.0781924059999999|0|-0.00794321|-0.262805289|-0.021071408|-0.46105149|-0.04402021|0.671549194|1|0.8473227320000001|-0.081264417|0.427432212|-54.113260200000006|5.027768049|103.5602725|86.09912617|-0.036250645|2.8353037860000003|0.0|0.816979353|-25.84337052|61.47335819|50.85512286|0.405265781|477.8297898|1968.695833|0.1830206469999999|6.485224033|10.90440708|25.02240371|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|1.0|1.0|1.0|2.0|2.96|0.09|-9.45|58.04|3.69|0.0|111.28|0.0|1.0|4.0|28.0|393.84|4.89|-6.06|3.41e-07|0.000345|5.49|0.0|0.0|3.52e-10|5.08|-1647.963177|1043.33|333.26|0.2144|333.26|0.69314|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|25.0|7.6
3l_a32|0.0|1|1|3.672194822|0|7.773594467000001|0|1|0.0|-0.003342759|-0.0054004|5.733341277|0.0043645509999999|0.035643275|0.0016954029999999|-0.09393062|-0.107818594|3|0.002942329|-0.068876714|-0.04980249|-0.524711546|-0.136589369|0.776480242|1|0.8855584879999999|-0.069304303|0.270668623|-51.41835077|7.120934925|61.72183119|66.55229892|-0.028831823|4.141107366|0.0|0.788236719|-23.43792428|58.10243176|47.42414825|0.453630671|514.9875423000001|2415.340446|0.211763281|6.414825717|11.74082324|21.27134288|0.011493763|-335.2422712|978.4817724|565.7000781|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|3.58|0.35|-7.5|110.94|2.64|0.0|110.16|0.0|1.0|3.0|26.0|380.53|5.04|-6.01|2.52e-08|0.0003689999999999|5.51|0.0|0.0|3.16e-08|4.21|-1789.4501510000002|1062.47|351.04|0.2876|351.04|0.70282|-0.14664|3.3955|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208
12e_a40|0.0|0|0|0.0|1|7.515889085|0|0|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0.04020202|-0.013162335|0.130516751|-0.192362496|2|-0.014780739|0.292184471|0.103406816|-0.520457262|0.047011204|0.8096582170000001|1|0.7798787840000001|-0.132226452|0.284429447|-66.68049019|8.195398107|206.0119599|119.4966772|-0.048387621|4.4490161310000005|0.0|0.790818822|-38.96782748|78.14505956|79.97685498|0.491465612|423.3709264|694.2415706|0.209181178|8.014314957|15.75963228|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|0.0|0.0|0.0|2.0|3.27|0.0|-6.04|98.89|2.93|0.0|95.8|0.0|1.0|2.0|24.0|378.23|3.98|-5.64|2.98e-07|0.00086|4.72|0.0|0.0|9.14e-07|4.66|-2248.244231|918.38|409.82|0.4494|286.76|0.70157|-0.12616|2.5946|-0.19912|0.03272669|-2248.206714|3.7268|1.17|5.9318
4R4l_a46|0.0|0|0|0.0|1|7.825245291|1|1|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|0.049498645|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.1012114369999999|0.0071939419999999|-0.3888343979999999|-0.001318857|0.7936534740000001|0|0.896653672|-0.090505744|0.208818132|-45.96797819|3.844966512|177.33836430000002|56.0891211|-0.02989332|2.086777505|0.0|0.8782984840000001|-26.65896664|49.44228224|52.96512128|0.4568839389999999|486.6405745|1766.0974600000002|0.121701516|5.669819400000001|10.43942503|18.4720714|0.006401537|-410.6276419|942.0756413|579.2365607|3.474304058|1.0|1.0|1.0|1.0|1.0|3.92|0.36|-7.0|50.94|3.06|0.0|105.77|0.0|1.0|3.0|26.0|347.45|4.09|-5.11|5.25e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|4.99|-1092.728268|1038.78|301.29|0.1678|266.65|0.67823|-0.17475|2.1973|-0.19602|0.02589231|-1092.544322|2.3035|137.0|6.8633
12e_a36|0.0|1|0|3.490984269|0|7.412764017000001|2|2|0.0|-0.064019914|-0.007100632|5.351858133|-0.043085717|0.040899471|0.002951176|-0.0586405829999999|-0.084051264|1|0.003962098|0.244642918|-0.104118159|-0.43688276|-0.010494913|0.856274847|0|0.838086387|-0.07049439|0.4347714629999999|-64.2330904|12.12502373|65.27404529|102.9838531|-0.036203518|7.71202397|5.735288795|0.7610764190000001|-28.51846223|75.50154216|56.96241436|0.466721981|533.058116|2309.239105|0.238923581|6.767371321000001|12.69013737|30.25577504|0.017716522|-332.11111980000004|1603.556077|662.0530478999999|11.26845175|1.0|0.0|1.0|0.0|2.0|4.85|0.17|-6.97|69.2|2.24|0.0|128.72|0.0|1.0|5.0|30.0|395.46|2.14|-4.3|6.929999999999999e-05|0.02|3.04|0.0|0.0|1.08e-07|3.48|-1272.23645|1142.19|337.84|0.4537|323.18|0.70007|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|14.0|7.8539
14f_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.366063739|-0.002304087|-0.006791105|5.351858133|-0.027380305|0.04255787|0.010561248|-0.0555907109999999|-0.041351617|2|0.010508236|0.101910723|-0.110069159|-0.399688849|0.070514687|0.71381683|1|0.894162392|-0.059927056|0.2096108239999999|-57.07376861|18.34483401|96.47955427|71.55380685|-0.031450478|12.40242234|96.60179161|0.665778294|-27.39103254|74.08536976|58.85981824|0.478733036|604.5178506|2322.5224120000003|0.334221706|8.124287407|15.58565565|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|1.0|1.0|3.57|0.09|-7.51|114.25|2.72|1.0|126.78|0.0|1.0|6.0|32.0|441.51|3.46|-5.02|2.32e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|3.23|-1744.429532|1210.19|346.78|0.2462|213.09|0.6733399999999999|-0.1458|6.3534|-0.21743|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459
12w_a36|0.0|1|0|3.3131307480000003|0|7.412764017000001|2|2|0.0|0.081390556|-0.015825416|5.351858133|-0.297354748|0.041555556|-0.011700732|-0.041402825|-0.010726574|1|-0.007897954|0.115646674|-0.1187503719999999|-0.604676196|-0.098657593|0.624142499|0|0.828363244|-0.086826396|0.532980165|-79.88912835|15.15285952|112.947763|123.23411609999998|-0.041210062|10.87965823|0.780959767|0.70536279|-44.76031023|99.51883498|77.49366829|0.4672300679999999|594.7596206000001|2602.5207|0.29463721|8.365472166|15.701847400000002|41.94801097|0.0273396629999999|-294.8983941|2265.1925920000003|672.4630346|19.62970663|1.0|0.0|1.0|0.0|2.0|4.82|0.17|-7.14|78.43|2.04|0.0|130.43|0.0|1.0|7.0|34.0|465.43|2.65|-5.07|6.26e-06|4.0|3.86|0.0|0.0|7.24e-08|4.86|-1645.169951|1198.72|318.88|0.4508|318.88|0.69466|-0.15708|5043.0|-0.21034|0.0328886|-1645.017691|7.0746|23.0|7.6383
2_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.0|0.176032668|-0.008422099|4.727387819|-0.09743592|0.034166667|-0.006049098|0.09933632|0.036301827|1|-0.0045709459999999|-0.18746945|0.017902469|-0.568019422|-0.192034735|0.841871246|1|0.750206578|-0.104577702|0.4551292289999999|-44.07280196|5.601853871|228.178656|117.2099151|-0.033150466|2.628543258|74.89956423|0.727984269|-23.02532673|53.05538527|54.67257594|0.458202525|352.0174726|1314.679398|0.272015731|4.88513521|9.016533738|21.36736636|0.019143348|-213.9529255|726.4904564|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|1.0|2.97|0.0|-6.89|92.93|1.6|0.0|90.49|0.0|1.0|2.0|22.0|304.37|3.06|-4.27|1.7800000000000002e-05|0.0162|3.13|0.0|0.0|1.3e-07|1.97|-1272.114086|841.85|371.73|0.1824|227.92|0.69543|-0.14605|4.0121|-0.21028|0.02925101|-1272.04778|5.4999|3981.0|5.4
12ay_a36|0.0|1|0|3.50559949|0|7.412764017000001|2|2|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|0.043383838|0.003676818|0.012286423|-0.06756661|1|0.0045625|0.1689021819999999|-0.101854847|-0.438622276|-0.109624825|0.857993338|0|0.829406408|-0.074251203|0.419950383|-64.13591431|11.67851857|126.7858133|110.578217|-0.035337546|7.569978132|8.677627506|0.778164805|-31.1973159|74.29343346|59.80790901|0.4530143439999999|537.618563|3238.138932|0.221835195|6.466730436000001|11.82248632|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|1.0|0.0|2.0|4.96|0.21|-7.34|69.2|2.45|0.0|133.68|0.0|1.0|5.0|31.0|409.49|2.42|-4.6|2.8600000000000004e-05|0.0102|3.41|0.0|0.0|4.55e-08|3.79|-1311.547668|1184.45|339.12|0.2939|315.09|0.6914|-0.15056|6.2579|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447
3i_a32|0.0|1|1|2.417426304|0|7.78113851|0|0|0.0|-0.157360524|-0.012358668|5.733341277|-0.363243817|0.05052381|-0.0131506889999999|-0.26785886|0.022524712|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.537667101|-0.337053202|0.54844677|1|0.893827987|-0.093279684|0.259644227|-59.72706743|8.064907632|60.99385995|55.97682661|-0.044627482|4.252042736|0.201037767|0.77072347|-25.92886531|71.27609889|57.24454122|0.422644726|471.2508776000001|2141.3084710000003|0.22927653|5.826629089|10.09193014|30.52825775|0.021905206|-285.465827|1007.432506|318.0257595|11.54903146|1.0|0.0|1.0|1.0|1.0|3.1|0.13|-6.96|110.94|2.09|0.0|88.28|0.0|1.0|3.0|24.0|366.38|4.37|-5.16|5.37e-07|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|3.38|-1891.811327|876.0|340.43|0.4765|340.43|0.70322|-0.1476|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366
40_a47|0.0|0|1|0.0|1|6.823286122000001|0|0|1.715145925|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|0.041396825|0.002212256|-0.038143308|0.056362705|1|0.003634698|-0.130213023|-0.147591116|-0.2636225|0.018609507|0.607650682|1|0.812233678|-0.060416547|0.237173658|-44.90375373|11.04737121|54.11003524|101.2934265|-0.027052191|5.959674083|0.0|0.573656733|-17.58259718|60.97203959|43.64000551|0.4574577489999999|438.171933|868.5333132000001|0.426343267|7.042383142|12.98034048|25.43981292|0.029785575|-79.47051169|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|0.11|-7.08|68.52|1.52|0.0|94.28|0.0|1.0|3.0|25.0|334.35|2.72|-3.72|0.000546|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.06|-1123.144637|947.27|332.97|271.0|308.6|0.68492|-0.15231|4.7542|-0.20317|0.02983032|-1123.049869|6.5995|4.0|8.4
12g_a40|0.0|0|0|0.0|1|7.515889085|0|0|1.687211672|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0.036630824|-0.001011175|0.075327376|-0.211162861|2|-0.003205145|0.280045216|0.063401514|-0.512657141|0.020185301|0.6941475490000001|1|0.8702014570000001|-0.0951493559999999|0.289122732|-52.24208444|6.670206427999999|130.7472028|68.1355805|-0.0435406|3.501413627|0.0|0.852031227|-26.21888031|59.29860462|56.61727428|0.465725912|456.7977427|681.6778419|0.147968773|7.692740528|14.39849078|26.82520454|0.013442698|-369.5858437|858.4065454|335.7078145|7.056520179|1.0|0.0|0.0|0.0|1.0|3.24|0.0|-6.63|78.66|3.76|0.0|93.78|0.0|1.0|2.0|23.0|362.23|4.4|-5.79|3.43e-07|0.000586|5.07|0.0|0.0|2.37e-07|4.84|-2173.0224510000003|896.63|392.64|0.3539|308.23|0.6988|-0.13191|1.9175|-0.20615|0.02230594|-2172.988604|2.7075|724.0|6.1403
12h_a36|0.0|1|0|3.468184524|0|7.412764017000001|2|2|0.0|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|0.039061728|0.00127667|-0.003014954|-0.051080247|1|0.003077071|0.100530266|-0.1430106119999999|-0.410826531|-0.10861416|0.84179881|0|0.819614525|-0.073572836|0.3726296|-70.19826261|18.27258858|82.11195464|118.1187282|-0.035734517|11.96512593|1.413982241|0.665254541|-31.5465515|87.85958486|66.44902736|0.464544951|536.6941285|2391.856014|0.3347454589999999|7.428908584|13.87400978|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|1.0|0.0|1.0|0.0|2.0|4.8|0.17|-6.69|78.43|1.72|0.0|130.24|0.0|1.0|6.0|31.0|411.46|1.81|-4.07|0.000113|35.0|2.65|1.0|0.0|2.03e-07|2.92|-1347.451759|1177.89|358.81|0.5756|238.44|0.7014600000000001|-0.14247|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539
9c_a31|0.0|1|0|3.410619646|0|7.765993078999999|1|1|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|0.03482906|-0.003618466|-0.1047269419999999|-0.062737615|2|-0.000813398|-0.062065125|-0.138799714|-0.546598398|-0.000533581|0.770283733|0|0.6746901059999999|-0.103325018|0.287455956|-81.63444414|19.30758668|153.5739377|207.3144829|-0.035867334|12.30439782|552.8237349999999|0.670716706|-41.96335759|97.22026028|85.15486955|0.4558841429999999|429.9685721|2242.189942|0.329283294|8.188627935|15.04941978|34.07943198|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|2.0|3.66|0.35|-7.24|117.37|1.08|0.0|108.16|0.0|1.0|8.0|28.0|398.48|3.32|-4.16|5.85e-06|0.0277|3.1|0.0|0.0|5.79e-08|4.94|-1618.115927|1147.93|322.12|0.2554|322.12|0.7007399999999999|-0.15975|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768
