molecula|SddssS|NaaNH|n9FaHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GRAV|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
21b_a23|0.0|0|1|0|1.197963051|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.042455556|-0.326506055|-0.103470358|-0.0490623259999999|2|0.009872313|0.107996329|-0.069382957|-0.130528352|-0.481470603|2|-0.078097375|0.8339434929999999|1|0.930728719|-0.083105261|0.224930782|0.014481931|-41.81114831|-58.25915868|41.6766724|-0.034219814|7.117014296|0.812334718|-1.745210489|-23.98906534|51.9633947|0.458461834|-1223.442332|0.187665282|16.20152864|6919.229053|-437.9110924|1506.081551|9.421307298|0.0|0.0|1.0|1.0|1.0|3.42|0.08|4.2|2.6|2.0|129.97|0.0|1.0|5.0|5.0|0.0|0.0|3.57|-5.22|8.02e-07|0.000361|6.06e-06|0.0|4.0023|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|342.15|0.2607|0.57848|0.70139|-1761.230923|0.2333|-0.15033|9.5312|-0.23434|-1761.294175|13.2567|85.0|7.0691|7.0691
14r_a23|0.0|0|1|0|1.197963203|-0.009140243|-0.006323791|5.351858133|-0.06921746|2|0.045277778|-0.322513347|-0.079935667|-0.064006338|2|0.0075222369999999|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|-0.1050445769999999|0.846632079|1|0.8662226190000001|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|47.26552456|-0.03654528|7.956082857|0.7882228370000001|-1.717628177|-23.53402098|52.67940305|0.4661909429999999|-1106.098986|0.211777163|14.15357616|6744.848704999999|-371.2130393|1403.282085|11.00678143|0.0|0.0|1.0|1.0|0.0|3.06|0.05|4.58|3.4|2.0|120.24|0.0|1.0|5.0|5.0|0.0|0.0|3.7|-5.11|2.66e-06|0.00114|7.73e-06|0.0|5.9406|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|389.92|0.2346|0.30482|0.68115|-1728.924789|0.0008|-0.15536|6.2620000000000005|-0.22378|-1728.98403|8.8722|5.0|8.2684|8.2684
12ah_a36|0.0|1|0|2|1.297013411|-0.050415481|-0.007648622|5.351858133|-0.043678703|2|0.043848238|-0.41302559|-0.083956827|-0.050147748|1|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|-0.444563583|1|-0.0861053359999999|0.8910146309999999|0|0.828405275|-0.1059368909999999|0.271553945|0.0184777819999999|-49.0084977|-68.45222166|82.70705743|-0.038137281|7.714903458999999|0.768906425|-1.906864035|-24.6427998|60.9481085|0.468162246|-1232.13999|0.231093575|15.54445187|6015.129321|-347.5133554|1602.457659|11.57242717|1.0|0.0|0.0|1.0|0.0|0.0|0.14|2.54|2.51|1.0|128.76|0.0|1.0|5.0|4.0|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0|5.2259|3.79|3.7792|-1692.545871|-1692.512868|682.21|1148.39|328.07|0.6729|0.40051|0.6970000000000001|-1692.3109559999998|0.0485|-0.15434|5.4979|-0.2107099999999999|-1692.369929|7.6265|11.0|7.9586|7.9586
14k_a23|0.0|0|1|0|1.1979621459999998|0.070940371|-0.005866159|5.351858133|-0.024758731|2|0.046283951|-0.299174093|-0.055500851|-0.055708465|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|-0.091426449|0.864845456|1|0.922397728|-0.079899943|0.226547411|0.018829201|-37.43135588|-53.17069631|38.76597615|-0.033999976|8.338417622|0.783562394|-1.597998852|-22.62582822|49.96154892|0.486654314|-1063.413926|0.216437606|15.99703938|6715.186162999999|-377.4022725|1357.152837|10.87921891|0.0|0.0|1.0|0.0|1.0|3.56|0.05|4.67|3.51|2.0|125.29|0.0|1.0|5.0|4.0|0.0|0.0|3.99|-5.55|7.49e-07|0.000334|2.83e-06|0.0|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|1179.17|340.42|0.4694|0.63765|0.63765|-2089.293765|0.4694|-0.14784|5.8718|-0.2271699999999999|-2089.354026|8.3627|4.0|8.4123|8.4123
3t_a32|0.0|1|1|0|0.609420752|0.028840888|-0.006089333|5.733341277|-0.0338714389999999|0|0.03995614|-0.304466646|0.012069208|-0.086478322|3|0.00139283|0.049606573|-0.070331512|-0.122301673|-0.496165036|0|-0.146047869|0.870628579|1|0.828676243|-0.0974995|0.217914628|0.014242899|-50.65701113|-61.58101978|97.01046154|-0.026967947|5.681818647999999|0.684474482|-1.267493496|-17.03304802|59.65287508|0.481726305|-800.5532571|0.315525518|15.64252992|5525.861115|-233.0294362|1169.58817|10.85396804|1.0|1.0|1.0|1.0|1.0|3.41|0.3|5.42|1.74|2.0|112.48|0.0|1.0|7.0|4.0|0.0|0.0|4.46|-4.93|3.28e-07|0.00013|1.16e-05|0.0|3.5487|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|349.38|0.2906|0.70286|0.70286|-1864.472646|0.2906|-0.14739|1.2641|-0.20246|-1864.534478|2.7003|9.0|8.0458|8.0458
3_a3|0.0|0|0|0|0.605000514|0.159413311|-0.010040064|5.283203728999999|-0.114647585|1|0.034259259|-0.3413621639999999|0.0483259979999999|0.069435247|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.123113049|0.885339037|1|0.7538064790000001|-0.098797066|0.583866845|0.012617742|-48.91675544|-45.05306124|228.5396864|-0.035057023|2.623868963|0.7000038270000001|-1.086767728|-15.98657012|54.67064981|0.415122657|-495.58367360000005|0.299996173|8.592908408|4677.617255|-182.4099648|707.9728057|10.6194566|1.0|1.0|1.0|1.0|1.0|2.39|0.0|4.07|1.41|0.0|88.36|0.0|1.0|2.0|3.0|0.0|0.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|0.0|5.8458|1.92|3.3475|-1592.904586|-1592.873593|491.26|817.21|370.38|0.2383|0.29441|0.69206|-1592.792349|0.0851|-0.14599|2.1507|-0.20969|-1592.839065|2.8045|1175.0|5.93|5.93
12u_a36|0.0|1|0|2|1.270259304|-0.054501792|-0.006461999|5.351858133|-0.0407717229999999|2|0.042560386|-0.407105926|-0.063855309|-0.010669561|1|0.005035022|0.055588998|-0.099596099|-0.163978382|-0.438988314|1|-0.018047007|0.855176759|0|0.842227829|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|86.1184622|-0.03452119|8.544435884|0.77938748|-2.036750221|-24.02645378|62.80959338|0.486156325|-1417.5607730000002|0.22061252|14.90088936|6127.402572|-388.9026034|1818.813889|10.55929252|1.0|0.0|1.0|1.0|1.0|0.0|0.24|3.01|2.66|2.0|138.33|0.0|1.0|6.0|4.0|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.0|3.8847|4.21|3675.0|-1350.8981130000002|-1350.865506|739.12|1254.5|337.37|0.4267|0.69258|0.70272|-1350.575382|0.0176|-0.15109|5.8702|-0.20409|-1350.638138|7.8877|16.0|7.7959|7.7959
8_a27|0.0|1|0|0|1.406757715|0.188762686|-0.008444078|4.59511985|-0.077396262|2|0.039673203|-0.329319041|0.093450172|0.067074515|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|2|0.11158995|0.8688656459999999|1|0.776384028|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|122.0597403|-0.035880862|4.960882344|0.751701834|-1.291711016|-17.09606174|47.91445451|0.479730655|-615.4582227000001|0.248298166|9.642697094|4522.989286999999|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|0.0|0.0|2.28|0.06|2.48|2.19|0.0|87.68|0.0|1.0|2.0|4.0|0.0|1.0|2.38|-3.52|0.000586|178.0|0.000299|0.0|4.1276|3.96|4.1276|-1004.515654|-1004.489001|507.76|848.58|300.38|0.2336|0.64893|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|-1004.432889|4.2899|6.0|8.2218|8.2218
19l_a38|0.0|1|0|2|1.297043246|-0.086107169|-0.007360265|5.351858133|-0.10490608|2|0.04391253|-0.426895387|-0.02967593|-0.032264281|1|0.000347207|0.217841852|-0.091460175|-0.191751024|-0.4224000739999999|1|-0.053823023|0.89459881|0|0.799611189|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|133.9992534|-0.037359603|9.195687319|0.7374102309999999|-2.017418574|-24.20618316|65.82033039|0.430111845|-1307.13389|0.262589769|11.52660233|6705.993411|-307.64756780000005|1772.6006989999998|13.69020024|1.0|0.0|1.0|1.0|1.0|2.7|0.12|3.09|2.75|2.0|135.78|0.0|1.0|6.0|4.0|0.0|0.0|3.22|-4.72|1.15e-05|0.0049|1.89e-05|0.0|3.6709|4.08|3354.0|-1409.5865199999998|-1409.557954|660.04|1164.34|369.66|0.2883|0.69413|0.7044|-1409.309206|0.0233|-0.13977|6.5627|-0.2001|-1409.37001|9026.0|14.0|7.8633|7.8633
11b_a5|0.0|1|0|0|1.277648917|-0.2023158669999999|-0.003900104|4.59511985|0.008093965|2|0.023988604|-0.1833048739999999|-0.118167947|-0.0536971829999999|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|2|-0.106187688|0.8645824520000001|0|0.8737310509999999|-0.080664777|0.378154801|0.016373566|-45.82509318|-48.42513182|55.25128526|-0.029332646|5.900883275|0.66824472|-1.290636432|-17.60913884|55.65456427|0.456131351|-774.8021092|0.33175528|16.43091298|5107.577902|-202.0032297|1159.458633|13.73773299|1.0|1.0|1.0|1.0|1.0|2.55|0.1|4.82|2.01|2.0|106.58|0.0|1.0|6.0|4.0|0.0|1.0|3.68|-4.69|2.26e-05|0.00853|2.04e-05|0.0|4.4995|3.31|4.1982|-1564.761898|-1564.72614|635.55|1063.35|295.32|0.5806|0.61027|0.6284|-1564.56504|0.2013|-0.17107|1.9569|-0.21291|-1564.621301|2.8531|19.0|7.7212|7.7212
18a_a22|0.0|0|0|0|1.194229718|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|0.038167849|-0.19538364|-0.021976395|-0.015194063|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|2|-0.027029438|0.7881113679999999|1|0.926535704|-0.076119803|0.573315195|0.01713283|-34.36220678|-51.6464295|29.59800426|-0.029276847|7.887046626|0.710467198|-1.5223960559999998|-19.86401135|45.98663929|0.487405342|-1032.92859|0.289532802|13.72951861|6630.646100999999|-285.5992506|1453.872315|13.15449139|1.0|1.0|1.0|1.0|1.0|3.17|0.08|5.11|2.13|2.0|131.64|0.0|1.0|6.0|4.0|0.0|0.0|3.9|-5.16|2.59e-06|0.00113|6.98e-06|0.0|5.0214|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|695.35|1211.84|355.95|0.3174|0.35107|0.68577|-1691.036502|0.0354|-0.1408|3851.0|-0.21148|-1691.097989|5.3946|13.0|7.8861|7.8861
7c_a8|0.0|1|0|0|1.400027586|-0.244222944|-0.007509694|4.844187086|-0.025233184|1|0.043533333|-0.382994379|-0.0450662909999999|-0.118915929|1|0.004301963|0.079425146|-0.047874|-0.077006275|-0.328286221|1|-0.196826366|0.795846675|0|0.848923958|-0.089778346|0.292274414|0.0306012339999999|-50.34151168|-56.2991566|49.43944876|-0.03366688|12.03370912|0.626902145|-1.6160102369999998|-21.11218373|69.53125754|0.492823119|-1013.384819|0.373097855|15.18314943|6013.168519|-159.15828340000002|1616.4960130000002|20.10370648|0.0|1.0|1.0|0.0|1.0|3.1|0.09|3.78|1.82|1.0|112.76|0.0|1.0|5.0|5.0|0.0|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|0.0|4.6061|5.01|3.1406|-1331.8206369999998|-1331.793312|662.05|1116.53|394.78|275.0|0.62361|0.70321|-1331.567632|0.1779|-0.1318599999999999|12.0073|-0.20658|-1331.625743|15.7056|18.59|4.7307|4.7307
32_a47|0.0|0|1|1|1.216307925|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.2037028839999999|-0.026022099|-0.044598914|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|-0.078006445|0.858292442|1|0.851627782|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|-52.38450683|28.55112477|-0.026060474|10.01980854|0.64116122|-1.381205148|-18.77935151|55.48373932|0.44289006|-995.3056298|0.35883878|15.53902041|6235.398576|-203.4434306|1552.348456|16.38361254|1.0|1.0|0.0|1.0|1.0|3.67|0.26|5.07|3.11|2.0|125.17|0.0|1.0|5.0|5.0|0.0|0.0|3.94|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|0.48011|0.68986|-1777.843462|0.2839|-0.1509599999999999|4.8234|-0.20778|-1777.90286|6.3139|0.1|7.0|7.0
3n_a32|0.0|1|1|1|0.609420754|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|0.035643275|-0.295303659|-0.1006122119999999|-0.0711168609999999|3|0.002379137|-0.100681119|-0.086764744|-0.153506065|-0.435658951|0|-0.121627423|0.868826775|1|0.840041782|-0.092745182|0.287402381|0.01889769|-42.83673428|-53.32184118|121.6040686|-0.027401986|6.246493173999999|0.648933114|-1.205687365|-15.75418035|53.70155314|0.456693072|-693.1839353999999|0.351066886|11.72372261|5553.014016|-171.25176130000003|1068.190111|12.0969734|1.0|0.0|1.0|1.0|1.0|3.29|0.32|5.01|1.58|2.0|106.44|0.0|1.0|3.0|4.0|0.0|0.0|4.07|-4.91|1.11e-06|0.000424|1.23e-05|0.0|3.5459|2.57|3.5459|-1825.378576|-1825.349557|614.67|1036.75|349.65|0.2839|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|-0.20256|-1825.218291|6.2667|21.0|7.6778|7.6778
17a_a10|0.0|0|0|2|1.3438501040000002|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|3|0.036545455|-0.2946568739999999|-0.093735748|0.031632653|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.054069767|0.8044827790000001|1|0.8538249840000001|-0.082689376|0.463842217|0.020088947|-39.18491085|-58.46202420000001|51.96456548|-0.023625536|10.04165819|0.564726042|-1.488408763|-16.70343549|53.38795048|0.4918223679999999|-1052.3164359999998|0.4352739579999999|16.96492079|7078.918870999999|-91.52361858|1863.410498|18.02431251|0.0|1.0|1.0|1.0|1.0|3.66|0.33|2.5|1.29|1.0|142.16|0.0|1.0|6.0|6.0|0.0|1.0|2.64|-4.32|0.00021|0.0986|4.74e-05|0.0|5.5285|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|310.84|0.2142|0.32889|0.67671|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|-1524.252023|5.3803|49.0|7.3098|7.3098
9i_a24|0.0|1|0|0|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2.01e-05|2|0.023854167|-0.190487553|-0.087363979|-0.00532872|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|2|-0.0106944439999999|0.898194715|0|0.8260893640000001|-0.069812876|0.379687415|0.025118046|-30.56504777|-33.00219474|10.13249376|-0.024639839|5.613069697999999|0.499238289|-0.837754515|-11.64783344|42.43894111|0.468272544|-396.0263368|0.500761711|11.18382556|4155.922671|0.720157264|793.2611447|18.05612763|1.0|1.0|0.0|1.0|1.0|1.36|0.0|2.72|0.67|0.0|82.17|0.0|1.0|3.0|4.0|0.0|1.0|1.73|-3.1|0.00248|716.0|0.000791|0.0|4.6212|1.13|4.1459|-945.286637|-945.2626532|501.48|825.7|299.06|0.2373|0.58977|0.6755800000000001|-945.174716|0.0029|-0.17204|7.1135|-0.21943|-945.222448|9.2818|88.0|7.0555|7.0555
14ad_a23|0.0|0|1|0|1.197962774|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|-0.4663820279999999|-0.05348283|-0.031279567|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|-0.050707765|0.8356326820000001|1|0.887131635|-0.085840335|0.224009311|0.033831691|-42.29008971|-61.35364811|52.63180108|-0.029653934|17.28310144|0.575880959|-1.630966366|-21.19489662|66.47100256|0.46995189|-1165.7193140000002|0.424119041|16.34071148|7308.229822|-108.4705382|2024.236598|23.84770234|0.0|0.0|1.0|1.0|1.0|3.49|0.12|4.03|2.42|2.0|133.27|0.0|1.0|7.0|6.0|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|0.0|3.3867|2.99|3.3867|-1858.957788|-1858.942973|747.83|1287.26|366.09|0.4106|0.6956600000000001|0.6956600000000001|-1858.668058|0.4106|-0.13734|5.2331|-0.20659|-1858.733603|6.7584|4.0|8.3595|8.3595
12o_a36|0.0|1|0|2|1.297042837|0.01340619|-0.0100574069999999|5.351858133|-0.079716275|2|0.040770975|-0.613501857|-0.059733192|-0.010904454|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|1|-0.01854899|0.848816593|0|0.7592112809999999|-0.10624773|0.514457955|0.023402195|-59.0895896|-76.51720886|55.47133795|-0.03541591|12.13767506|0.666462845|-2.018706878|-25.50573629|75.94332024|0.469699889|-1453.826968|0.333537155|13.80895167|6622.134304|-239.7655413|2181.407379|19.1468529|0.0|0.0|0.0|1.0|0.0|0.0|0.17|1.65|1.49|1.0|138.06|0.0|1.0|7.0|5.0|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0|5.1927|4.5|3.8726|-1440.969954|-1440.926241|728.07|1240.51|320.16|0.4075|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|-1440.734965|6.6471|0.04|7.3979|7.3979
25c_a34|0.0|0|0|2|1.377881974|0.024837617|-0.014384932|5.351858133|-0.047513652|2|0.037424242|-0.834326082|-0.056443595|-0.041629027|1|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|-0.5404076879999999|1|-0.072907053|0.844690266|0|0.683231623|-0.113392997|0.478421157|0.043815478|-59.0359041|-75.6298008|183.6812574|-0.031498055|19.49130854|0.537428437|-1.7008949569999998|-21.008278|88.25954175|0.4356106729999999|-1134.447012|0.4625715629999999|13.26192888|6306.980593|-49.9273377|2110.880136|25.03674677|0.0|1.0|1.0|1.0|1.0|3.17|0.32|1.98|1.0|1.0|116.0|0.0|2.0|6.0|6.0|0.0|0.0|1.93|-3.28|0.00156|659.0|0.000523|0.0|4.2095|4.32|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.2239999999999999|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.17424|7.12|-0.2069599999999999|-1426.48597|9.8087|1.78|5.7496|5.7496
17e_a50|0.0|0|1|2|1.320916122|-0.153175103|-0.0020746479999999|5.82008293|0.038322942|2|0.031870748|-0.141076059|-0.086639125|-0.114420412|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|1|-0.202197068|0.7791604190000001|1|0.930108205|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|10.68364489|-0.02665495|6.227183052000001|0.803671114|-1.67926185|-18.5444588|41.19554236|0.489797496|-1168.300905|0.196328886|16.70124474|6301.28046|-422.5418889|1453.705234|7.135108233|0.0|1.0|1.0|1.0|1.0|4.23|0.37|4.68|2.91|2.0|138.0|0.0|1.0|6.0|4.0|0.0|1.0|4.03|-5.18|1.34e-05|0.00589|6.58e-06|0.0|4.2373|3.8|4.0298|-1375.295877|-1375.268259|757.34|1312.91|307.67|0.1809|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|-1374.992422|8.8326|155.0|6.8097|6.8097
11a_a5|0.0|1|0|1|1.212363224|-0.165418719|-0.002894726|4.59511985|0.052217882|2|0.021060606|-0.185262487|-0.1301505359999999|-0.02394636|1|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|2|-0.0489811909999999|0.773417838|0|0.89343434|-0.071517578|0.369563711|0.011860803|-46.13206353|-51.09940261|61.32301293|-0.026223112|6.055083705|0.740865275|-1.573386716|-18.73644762|54.60662289|0.466436596|-1124.186857|0.259134725|18.25640338|5756.783268|-344.1971057|1517.39715|10.34763929|0.0|1.0|0.0|1.0|1.0|3.68|0.3|6.55|3.05|2.0|128.51|0.0|1.0|7.0|4.0|1.0|0.0|5.16|-6.4|5.63e-08|2.39e-05|3.95e-07|0.0|4.4033|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|302.86|0.5473|0.6735|0.65363|-1339.493223|0.1838|-0.16735|2.8611|-0.20429|-1339.555805|3.6525|81.0|7.0915|7.0915
12r_a30|0.0|0|0|2|0.604984545|-0.015167821|-0.007553813|5.351858133|-0.093024002|2|0.043383838|-0.400352091|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|-0.105767484|0.889479916|0|0.72072745|-0.109990462|0.451652492|0.019137908|-58.32042638|-71.0931422|90.4724548|-0.040404659|7.995393191000001|0.790065337|-1.979828309|-26.11584816|70.6903535|0.464481911|-1279.67656|0.209934663|13.94386247|6735.090739|-374.9717191|1619.709789|10.96881384|1.0|0.0|1.0|1.0|0.0|0.0|0.14|3.74|3.58|2.0|127.19|0.0|1.0|5.0|6.0|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.0|5067.0|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|0.32409|0.68476|-1774.009422|0.1522|-0.14894|5.2021|-0.20138|-1774.070699|6.5511|29.0|7.5317|7.5317
28_a47|0.0|0|1|0|1.4201653580000002|-0.053792245|-0.009689834|4.727387819|-0.23494583|2|0.038387534|-0.436042548|-0.00496711|0.0467853809999999|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|2|0.074217097|0.896193695|1|0.605349345|-0.106779291|0.310094808|0.026080156|-67.33744077|-63.47150284|365.2310214|-0.038135461|9.214964819|0.65225927|-1.601689367|-22.66839387|82.83994768|0.472690874|-952.0725426|0.34774073|14.91533234|5633.990508|-181.0112167|1459.653524|18.79929562|0.0|1.0|1.0|1.0|1.0|2.03|0.05|3.84|1.67|1.0|99.2|0.0|1.0|5.0|6.0|0.0|0.0|2.4|-3.66|0.000214|0.0816|0.000217|0.0|3675.0|3.51|3675.0|-1335.759232|-1335.722248|599.88|995.5|337.37|0.2996|0.69002|0.69002|-1335.571655|0.2996|-0.15049|6.0847|-0.2052|-1335.6279869999998|8.17|25.0|7.6|7.6
14_a47|0.0|1|1|0|1.417758105|-0.126490693|-0.006070958|4.59511985|-0.136491228|2|0.036632997|-0.2306964|-0.01670074|0.0295267039999999|1|-0.006335783|0.05124606|-0.020596219|-0.061837113|-0.33240126|2|0.050943962|0.8467634620000001|1|0.681598464|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|64.60629385|-0.034963476|5.113919242|0.664709719|-1.223721666|-17.63306222|57.32194098|0.474828277|-617.1571777|0.335290281|13.15643085|4695.98899|-166.1354667|928.4611922|14.15018248|1.0|1.0|0.0|1.0|1.0|1.53|0.0|4.88|2.49|0.0|86.58|0.0|1.0|3.0|5.0|0.0|1.0|3.16|-4.13|0.000108|0.0349|7.46e-05|0.0|3.9671|2.64|3.9671|-1127.737484|-1127.700693|519.55|849.76|312.53|0.2452|0.68345|0.68345|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|-1127.6593779999998|3665.0|8.0|8.1|8.1
IN1233_a59|0.0|1|0|0|1.400923654|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|2|0.0396875|-0.5039851160000001|-0.011236836|-0.054458882|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|-0.090732503|0.80310139|1|0.7613246490000001|-0.095213818|0.356444983|0.010831674|-61.73167061|-63.36348363|318.5587088|-0.035929742|4.79704394|0.810795898|-1.904276352|-23.91074854|68.94000009|0.483639625|-1267.269673|0.1892041019999999|15.51626497|6206.818668|-413.6607749|1562.994677|8.961363774|1.0|1.0|1.0|1.0|1.0|2.76|0.08|4.69|2.06|2.0|125.07|0.0|0.0|5.0|4.0|0.0|0.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|0.0|5.2194|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|350.69|0.2623|0.51285|0.6953699999999999|-1352.073755|0.2011|-0.14684|5.4004|-0.20289|-1352.135303|7.6059|34.0|7.4685|7.4685
12p_a30|0.0|0|0|2|0.604984421|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.3550576729999999|0.000321545|-0.128484994|1|0.005965451|-0.109773594|-0.053644471|-0.09353607|-0.456474815|1|-0.2210072669999999|0.8371763179999999|0|0.843381594|-0.094870978|0.371591982|0.015107947|-47.54197452|-60.65858419|75.21136863|-0.0364888379999999|6.176226649|0.8199554720000001|-1.897419563|-23.33022469|57.20168999|0.469983155|-1213.171684|0.180044528|13.94763694|6166.812731|-409.146112|1479.558007|8.3245726|1.0|0.0|1.0|1.0|0.0|0.0|0.17|2.93|3.04|2.0|132.24|0.0|1.0|5.0|4.0|0.0|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.0|5.1922|4.14|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|354.69|0.1768|0.33929|0.68561|-1614.830085|0.1527|-0.14823|4.0456|-0.19992|-1614.890598|4.6103|17.0|7.7721|7.7721
