molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
15a_a22|0.0|0|0|0.0|6.842683282|0|-0.136588366|-0.0050042229999999|-0.052476637|2|0.021482585|1.614660505|-0.280236463|10.9464374|1|0.005757758|-0.097476465|-0.165471815|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|1|0.86664032|-0.081705465|0.410151945|0.02126757|-55.4621036|14.43653926|96.58317516|0.13335968|90.52525878|-37.6479704|9.799599501|-28.45564196|70.12529157|-21.33157831|56.35672103|0.444668211|2884.815511|588.2800507999999|-1109.242072|-14.47998862|0.297264929|0.800725296|201.7850124|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|4.31|1.73|1.0|6.0|32.0|5.0|420.47|0.0|1.0|-4.68|2.25e-05|0.00945|3.18|6.1e-10|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|-1368.35331|-1368.321775|696.57|339.72|245.14|0.41078|0.69076|-1368.0755869999998|0.0955|5.2588|-0.21285|-1368.1368730000002|6.8666|143.0|6.8447
11b_a5|0.0|0|0|2.943854668|6.605297921|0|-0.2023158669999999|-0.003900104|0.008093965|2|-0.067519041|0.0|-0.1833048739999999|10.94877958|1|0.005685558|-0.0109928619999999|-0.017658026|0.735954089|0.805760343|-0.0497097529999999|-0.106187688|0.8645824520000001|0|0.8737310509999999|-0.080664777|0.378154801|0.016373566|-48.42513182|9.829471091|55.25128526|0.126268949|75.80248447|-29.07084703|5.900883275|-27.50997723|62.16286481|-17.60913884|55.65456427|0.456131351|2434.505303|524.5231302|-774.8021092|-10.5712171|0.33175528|0.83867925|199.1611925|-465.13355250000006|26.35133256|0.0228838029999999|-202.0032297|1159.458633|504.9898148|1.0|1.0|1.0|1.0|2.99|2.55|23.0|-9.15|4.82|2.01|2.0|6.0|27.0|4.0|376.84|0.0|1.0|-4.69|2.26e-05|0.00853|3.62|7.109999999999997e-10|2.68e-07|-0.0418399999999999|4.4995|3.31|4.1982|-1564.761898|-1564.72614|635.55|295.32|275.55|0.61027|0.6284|-1564.56504|0.2013|1.9569|-0.21291|-1564.621301|2.8531|19.0|7.7212
4_a27|0.0|0|0|0.0|6.823286122000001|0|0.082486268|-0.006181204|-0.058641975|2|-0.273119343|1.274166982|-0.278154179|10.93736915|1|0.010329671|-0.2030237389999999|-0.341622797|0.639413469|0.7853766809999999|-0.07759915|-0.024800302|0.842039655|1|0.852604338|-0.078787867|0.3485918529999999|0.0201467639999999|-40.79296366|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-21.12083948|5.40078803|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|0.799110312|164.3952417|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|0.0|0.0|1.0|0.0|3.11|3.08|21.0|-6.22|2.8|2.66|0.0|2.0|25.0|4.0|331.37|0.0|1.0|-3.99|0.000266|0.0882|2.55|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.63|4.1288|-1083.138303|-1083.119531|555.75|300.29|223.46|0.36899|0.6089899999999999|-1082.963712|0.1741|2.7371|-0.21533|-1083.01571|3.9202|4.0|8.3979
2_a33|0.0|1|1|3.396444161|7.765993078999999|0|0.047294725|-0.009168933|-0.064926835|0|-0.049900189|2.112255684|-0.476784502|10.31100266|3|-0.000810928|-0.083752249|-0.148024156|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.8799816220000001|1|0.8195154109999999|-0.104047115|0.411881091|0.018451635|-63.57699532|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-38.84811555|6.889294995|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|-11.89228027|0.297402265|0.8867875909999999|181.7248125|-582.7217333|27.70055258|0.019430318|-247.5908207|1357.327077|618.9134881|1.0|0.0|1.0|2.0|3.57|3.51|19.0|-7.67|4.63|1.33|2.0|7.0|28.0|4.0|411.54|1.0|1.0|-4.78|4.44e-07|0.000183|3.72|2.13e-08|8.78e-06|-0.04967|3.6281|5.11|3.6281|-1920.079174|-1920.049452|655.74|341.74|341.74|0.70205|0.70205|-1919.830424|0.2911|4.2519|-0.19979|-1919.890628|5539.0|6.0|8.2596
1e_a5|0.0|0|0|2.953259375|6.605297921|0|-0.260066152|-0.001975193|-0.009075016|2|-0.080321049|0.0|-0.084933308|10.94440038|1|0.007357977|0.034752304|0.0578378779999999|0.71274658|0.771487328|0.045376705|-0.075239398|0.834250802|0|0.8805795|-0.069725333|0.373935381|0.008587563|-36.22202792|4.461204261000001|159.537038|0.1194205|62.03846573|-18.81719677|2.317577542|-18.33860051|44.38364879|-14.48881117|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|-7.526878708|0.2526063739999999|0.932665879|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|409.0289917|1.0|1.0|0.0|1.0|2.83|2.17|23.0|-8.41|4.51|2.13|0.0|3.0|24.0|3.0|312.37|0.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.43|3.87e-09|1.21e-06|-0.04186|4746.0|3.17|4.4292|-990.6320386|-990.6006645|560.58|279.92|261.24|0.56258|0.51802|-990.471803|0.1355|1916.0|-0.22291|-990.522307|3.0386|191.0|6719.0
7_a1|0.0|0|0|0.0|7.860570786|2|-0.055291895|-0.010040172|0.001018628|1|-0.048878707|0.0|-0.421687222|10.9513015|1|0.004950534|-0.245732751|-0.391298966|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.862051935|0|0.710959153|-0.098295453|0.289201649|0.035937867|-47.35863598|17.31482297|111.9204437|0.289040847|139.2595474|-22.81733634|8.342261787|-19.35104936|61.72628137|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|-7.205474633|0.396617144|0.827584457|191.0896839|-273.8080361|24.78585294|0.029820838|-99.61948195|941.8624118|351.4191817|0.0|1.0|0.0|0.0|3.09|2.83|17.0|-5.64|3.29|1.6|0.0|2.0|23.0|4.0|305.33|0.0|1.0|-3.71|0.000696|213.0|2.48|2.29e-06|0.000698|-0.02433|4.0504|2.76|4.0504|-1009.509475|-1009.48087|515.2|306.1|306.1|0.69902|0.69902|-1009.350293|0.2961|4575.0|-0.19167|-1009.398029|6.5936|0.46|6.3372
11_a15|0.0|0|0|0.0|0.0|1|-0.1758968389999999|-0.0064953419999999|-0.029665252|3|-0.036023137|0.0|-0.402711212|10.95979791|0|0.003766915|-0.173728081|-0.272482143|0.843715005|0.718800243|0.0234789439999999|0.0432314409999999|0.76664841|0|0.8945381259999999|-0.0974577669999999|0.632319408|0.018519054|-66.78526188|12.69062406|143.8088883|0.105461874|72.27026771|-45.76619542|8.696553172|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|3022.859488|613.0036107000001|-1335.705238|-15.7814467|0.260684316|0.8869452090000001|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|1.0|1.0|1.0|1.0|4.1|4.25|24.0|-8.9|6.69|2.52|2.0|6.0|34.0|4.0|448.52|1.0|0.0|-6.1|4.77e-07|0.000214|5.32|1.27e-09|5.7e-07|-0.03877|4.7106|5.04|2.9595|-1450.740771|-1450.705737|739.57|418.94|263.2|0.58935|0.70577|-1450.39211|0.0011|812.0|-0.16011|-1450.457814|1.3581|739.0|6.1314
8k_a46|-3.737070812|0|0|0.0|7.727094485|1|0.1436554669999999|-0.006208399|-0.380857136|2|-0.061030265|0.0|-0.397337564|10.31928125|1|0.002202734|-0.030019362|-0.050069565|0.73768327|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0|0.7381768390000001|-0.0863473759999999|0.400181795|0.009441365|-61.95565276|6.774333772|104.0919365|0.261823161|187.86239430000003|-44.45419269|4.860695117|-44.4725532|70.036452|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|-17.04077386|0.173430886|0.975803904|124.4394929|-1022.446432|28.73282642|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|1.0|0.0|1.0|2.0|3.94|2.82|23.0|-8.66|5.37|1.86|1.0|5.0|34.0|6.0|474.58|0.0|0.0|-5.13|1.82e-06|0.000866|3.45|2.17e-09|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|-1845.304274|-1845.257085|742.04|302.15|246.1|0.41618|0.5577300000000001|-1844.970617|0.1166|3.4118|-0.20954|-1845.037411|3.8107|147.0|6.8327
14_a4|0.0|0|0|0.0|7.535296702|1|-0.2248919089999999|-0.001935612|-0.04986736|1|-0.0135414919999999|0.0|-0.069682036|10.94612798|1|0.008943549|-0.016862096|-0.039321879|0.507307223|0.77505994|0.158051825|0.204594017|0.843811017|0|0.8510382459999999|-0.071074269|0.218112446|0.013047382|-32.31961528|5.933038407000001|12.12963775|0.148961754|67.73740575|-14.69670456|2.697931638|-13.60128622|39.49511556|-13.71135194|35.84371234|0.40126838|1911.448021|386.9927769|-452.4746139|-6.23496557|0.231542789|0.6701974079999999|105.2894945|-205.7538638|17.84270058|0.015779688|-244.1511936|588.8091192|280.2639278|1.0|0.0|0.0|0.0|3.14|2.39|17.0|-5.71|4.09|2.82|0.0|2.0|21.0|3.0|277.3|0.0|1.0|-3.97|0.000396|0.11|3.09|1.95e-06|0.000539|-0.03639|4.5233|3.22|4.2312|-918.9507745|-918.9304744|475.32|293.02|274.1|0.53298|0.55975|-918.851356|0.1067|2.3797|-0.2102|-918.896242|3.3312|1.32|5.8794
4_a47|0.0|0|0|0.0|0.0|0|0.004633887|-0.008204735|-0.121159855|2|-0.158636969|1.42341819|-0.3692130839999999|10.93671044|0|-0.006506051|-0.017555555|-0.027355932|0.893350891|0.783871003|-0.095209424|0.019305509|0.84420422|1|0.874200878|-0.092556319|0.444849947|0.007772995|-50.35610033|4.22896799|96.20929041|0.1257991219999999|68.44214684|-27.39669054|2.300808176|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|-805.6976052|-10.43683449|0.193395607|0.67265584|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|1.0|0.0|2.0|2.75|3.01|22.0|-8.79|5.71|3.1|2.0|3.0|26.0|3.0|361.82|0.0|1.0|-5.64|1.21e-06|0.0004379999999999|4.96|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|3.73|-1509.453558|-1509.4201369999998|576.9|332.4|214.85|0.45947|0.69157|-1509.262887|0.2221|4.2607|-0.21076|-1509.3147789999998|5.4892|32.0|7.5
14k_a23|0.0|1|1|0.0|7.423568444|0|0.070940371|-0.005866159|-0.024758731|2|0.04479394|0.74561778|-0.299174093|10.31321813|2|0.009263715|-0.071484865|-0.13187015|0.722187957|0.800643488|0.140087361|-0.091426449|0.864845456|1|0.922397728|-0.079899943|0.226547411|0.018829201|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-35.38329134|8.338417622|-24.9092952|64.04991522|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|-15.05671972|0.216437606|0.948005074|144.0318708|-707.6658267999999|28.87559227|0.016348271|-377.4022725|1357.152837|633.3278634|0.0|0.0|1.0|1.0|3.39|3.56|26.0|-7.99|4.67|3.51|2.0|5.0|31.0|4.0|445.93|0.0|0.0|-5.55|7.49e-07|0.000334|4.21|1.02e-08|4.55e-06|-0.07933|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|340.42|340.42|0.63765|0.63765|-2089.293765|0.4694|5.8718|-0.2271699999999999|-2089.354026|8.3627|4.0|8.4123
14s_a23|0.0|1|1|0.0|7.423568444|0|0.020458621|-0.005854379|-0.022580082|2|0.049317519|0.740898446|-0.298573309|10.31321812|2|0.009263715|-0.071484865|-0.13187015|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.846632079|1|0.92763624|-0.080500435|0.2387634619999999|0.019970955|-51.64162341|12.81151517|30.34480575|0.07236376|46.42188642|-33.12848261|8.218681552|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|-14.09722664|0.2251838339999999|0.890072438|144.457092|-662.5696522999999|28.36177131|0.017330177|-352.5931977|1333.003252|633.3278634|0.0|0.0|1.0|1.0|3.45|3.66|26.0|-7.99|4.67|3.51|2.0|5.0|31.0|4.0|445.93|0.0|0.0|-5.55|7.49e-07|0.000334|4.21|1.02e-08|4.55e-06|-0.07783|3.6828|4.1|3.6828|-2089.521231|-2089.500101|668.66|336.66|336.66|0.60323|0.60323|-2089.2914530000003|0.3669|4.7032|-0.22933|-2089.352478|6.4428|3.0|8.5482
12o_a36|0.0|0|0|3.444418304|7.412764017000001|2|0.01340619|-0.0100574069999999|-0.079716275|2|0.03842353|0.0|-0.613501857|10.96036596|1|-0.000472698|-0.126068378|-0.213993335|0.859938421|0.799869816|0.141570244|-0.01854899|0.848816593|0|0.7592112809999999|-0.10624773|0.514457955|0.023402195|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|-55.10596064|12.13767506|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|3009.981519|546.7667677000001|-1453.826968|-18.36865355|0.333537155|0.885724665|240.2059039|-1047.013252|38.27030489|0.026586303|-239.7655413|2181.407379|757.7532208|0.0|0.0|0.0|3.0|4.97|0.0|17.0|-6.93|1.65|1.49|1.0|7.0|33.0|5.0|438.48|0.0|0.0|-3.64|0.000292|128.0|1.85|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|3.8726|-1440.969954|-1440.926241|728.07|320.16|238.77|0.36719|0.67273|-1440.671057|0.2888|4.9237|-0.21151|-1440.734965|6.6471|0.04|7.3979
11_a33|0.0|1|1|3.221176304|7.686621335|0|-0.151505631|-0.008708023|-0.039406316|0|0.055664124|1.979284901|-0.32219686|10.31100126|3|-0.00103193|-0.122478641|-0.232296883|0.8389087140000001|0.85401347|0.003391835|-0.014463304|0.921896958|1|0.857287241|-0.104881435|0.229250542|0.033701864|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|-24.74805685|7.95236684|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|2220.315582|416.4353629|-509.4714637|-7.278840251|0.447121614|0.8772525659999999|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|1.0|1.0|1.0|1.0|3.19|2.31|19.0|-6.23|4.13|0.89|0.0|3.0|22.0|4.0|328.41|0.0|1.0|-4.38|3.32e-06|0.00109|3.28|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|-1669.324638|-1669.304085|506.55|353.74|353.74|0.70381|0.70381|-1669.202327|0.5408|3.1406|-0.19938|-1669.251123|4.5998|5.0|8.3188
8f_a8|0.0|0|0|2.939511291|7.05012252|0|0.024051247|-0.01032134|-0.249095464|0|0.0587545909999999|0.0|-0.485102985|10.94343488|1|-0.007036544|0.09830823|0.254819201|0.578166105|0.6971223040000001|-0.016217844|0.010682683|0.751162751|0|0.5968139689999999|-0.1064257719999999|0.308621017|0.013566221|-62.06002501|7.91086576|317.0847898|0.403186031|235.1097364|-36.18904175|4.613060521|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|-16.44956443|0.09422952|0.8416059290000001|54.94802877|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|0.0|0.0|0.0|2.0|3.14|2.85|23.0|-7.95|4.72|4.11|2.0|4.0|29.0|4.0|391.37|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|3.82|1.13e-08|4.43e-06|-0.0675299999999999|4.7027|7.71|3.4876|-1361.658484|-1361.626748|602.63|355.5|263.65|0.55661|0.69925|-1361.455053|0.1659|5.8283|-0.21285|-1361.510739|7.8014|22.76|4.6428
11e_a5|0.0|0|0|2.971327032|7.139660336|1|-0.2114441819999999|-0.003208975|0.038643235|2|-0.07965|0.0|-0.192538515|10.9487795|1|0.008721244|-0.0924814769999999|-0.147721258|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0|0.876758791|-0.0790189759999999|0.372098505|0.0120552589999999|-52.34653881|7.986070113999999|62.84782002|0.123241209|81.64179149|-34.67724171|5.290414418|-27.58835281|63.5644542|-18.69519243|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|-12.38472918|0.27836484|0.936345148|184.4042616|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|735.3048881|0.0|1.0|1.0|1.0|3.22|3.43|23.0|-8.95|4.29|1.83|2.0|7.0|31.0|5.0|411.5|0.0|0.0|-4.72|2.23e-05|0.00919|3.56|1.13e-09|4.64e-07|-0.03808|4.4179|2.91|4.1036|-1316.547103|-1316.512503|717.76|302.14|280.64|0.66478|0.6505|-1316.239803|0.2125|2.3124|-0.20559|-1316.301553|2.8694|0.04|7.3979
14f_a23|0.0|1|1|0.0|7.423568444|0|-0.002304087|-0.006791105|-0.027380305|2|0.056215377|0.745818086|-0.373510774|10.3132176|2|0.010508236|-0.110069159|-0.199540201|0.756252127|0.796412133|0.070514687|-0.06885759|0.854683662|1|0.894162392|-0.084419703|0.2096108239999999|0.027134452|-57.07376861|18.34483401|96.47955427|0.105837608|71.55380685|-38.58595734|12.40242234|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|-14.37516058|0.334221706|0.918402793|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|0.0|0.0|1.0|1.0|3.57|3.61|26.0|-7.51|4.03|2.72|2.0|6.0|32.0|5.0|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|3.55|3.11e-08|1.3699999999999998e-05|-0.07163|5.8184|3.23|3.5753|-1744.452086|-1744.429532|711.98|346.78|213.09|0.60917|0.6733399999999999|-1744.182678|0.1699|6.3534|-0.21743|-1744.2443850000002|9.1089|2.0|8.6459
11b_a50|0.0|1|1|0.0|7.927685046000001|1|-0.154649459|-0.002908227|-0.014702942|1|-0.007722567|2.114272566|-0.13377846|10.94500697|2|0.012037198|-0.162848233|-0.277408878|0.701976536|0.800774662|-0.146696566|-0.20645662|0.862408925|1|0.931316325|-0.069841183|0.229754094|0.019455771|-36.43643854|10.1501574|7.949039772000001|0.068683675|35.832562100000004|-19.0090431|5.295379767|-12.12179711|47.72173991|-13.01301376|33.38515735|0.42907551|2286.724895|485.8716402|-546.5465781|-6.788943965|0.357948005|0.751545111|186.7429782|-285.1356465|20.26785036|0.021631609|-148.2182458|851.2497152000001|439.9973344|0.0|0.0|1.0|0.0|3.44|2.84|20.0|-5.87|3.73|2.25|0.0|2.0|25.0|3.0|327.38|0.0|1.0|-4.16|0.000263|0.0862|2.9|1.35e-06|0.000441|-0.02817|4.6471|3.05|3.9863|-1045.98235|-1045.961211|560.06|311.03|266.8|0.53885|0.64477|-1045.798634|0.0711|2.7805|-0.19501|-1045.849774|3.7922|1.7|5.7696
3m_a32|0.0|1|1|3.575728458|7.773594467000001|1|0.013867955|-0.006290106|-0.017268778|0|-0.0370712179999999|2.175099216|-0.3082152019999999|10.31100268|3|0.000822186|-0.04918838|-0.086806406|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|1|0.798023273|-0.09390309|0.317009723|0.013428623|-56.15082133|8.029854976000001|92.61088121|0.201976727|120.7751424|-33.57626169|4.801577352|-30.25923462|67.1606709|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|-9.699808932|0.325531778|0.882303773|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|-208.6520032|1082.275864|554.9424306|1.0|0.0|1.0|1.0|3.51|2.93|19.0|-7.38|5.35|1.74|2.0|3.0|27.0|4.0|394.51|0.0|1.0|-4.86|1.14e-06|0.000449|3.57|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|5.1|3.5749|-1863.502681|-1863.46877|641.52|346.82|346.82|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|5082.0|-0.2056599999999999|-1863.337677|8.0755|23.0|7.6383
12b_a50|0.0|1|1|0.0|7.927685046000001|1|-0.19841119|-0.002929899|-0.0016330379999999|1|-0.08032584|2.112397566|-0.125985651|10.94501743|2|0.011790103|-0.168032508|-0.291865836|0.699597776|0.804535572|0.009081884|-0.189976035|0.8718949979999999|1|0.925916085|-0.066155918|0.24516882|0.0214891|-33.25880166|10.80329197|8.07905572|0.074083915|37.24447201|-16.72031641|5.43117764|-11.52561607|47.12729492|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|0.756824707|214.5713436|-234.0844297|20.82911679|0.027586169|-73.59089223|812.3355548|388.171611|1.0|1.0|0.0|0.0|3.31|2.45|20.0|-5.49|3.42|2.02|0.0|2.0|24.0|3.0|313.36|0.0|1.0|-3.84|0.000685|215.0|2.5|3.22e-06|0.00101|-0.02974|4.7089|2.47|3.9305|-1006.664619|-1006.641541|539.15|315.44|263.3|0.6016199999999999|0.6581|-1006.501585|0.0777|4.0567|-0.19425|-1006.550688|5.6617|4.74|5.3242
4a_a49|0.0|0|0|0.0|7.535296702|1|-0.076526919|-0.006602016|-0.074495823|2|-0.080255074|1.713107022|-0.3631108529999999|10.92777282|1|0.000660956|-0.037142108|-0.060391347|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|1|0.7570436159999999|-0.087863033|0.433367368|0.017143497|-53.88810275|10.51443916|313.22432680000003|0.242956384|149.0098632|-33.05061877|6.448709504|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|2675.628678|464.3095353|-916.0977468|-11.01687292|0.349698461|0.8926425020000001|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|620.5697596|0.0|1.0|1.0|2.0|3.35|2.89|21.0|-7.36|2.83|1.25|1.0|6.0|30.0|5.0|399.45|0.0|1.0|-3.52|0.000528|211.0|1.71|4.35e-08|1.74e-05|-0.06461|4.7259|3.34|3.7876|-1313.19945|-1313.158118|660.19|327.34|262.35|0.35731|0.68042|-1312.924353|0.0789|3.9716|-0.2231199999999999|-1312.98289|4.8706|32.0|7.4949
7b_a10|0.0|0|0|0.0|7.535296702|2|-0.170920618|-0.001621737|0.037541178|2|-0.060829392|2.079721225|-0.07459988|10.93274506|0|0.010068964|-0.051052176|-0.082499103|0.624866343|0.764865564|-0.108464916|0.065705128|0.8200487120000001|1|0.92441666|-0.0720417159999999|0.5113525529999999|0.009734392|-37.45675757|5.061217187|13.37827368|0.07558334|39.29815915|-19.47494818|2.6314862480000003|-15.96741933|43.9185573|-14.26924098|35.77183831|0.446575367|2290.380138|480.6333417|-599.3081212000001|-7.419027879|0.218954161|0.8069307729999999|113.8411654|-311.5991709|18.26940272|0.012428175|-292.2491701|767.3149142000001|459.0250226|1.0|0.0|1.0|0.0|3.9|0.0|16.0|-6.99|3.03|3.04|1.0|2.0|25.0|3.0|346.81|0.0|1.0|-5.28|5.29e-06|0.00183|4.68|1.0200000000000001e-07|3.54e-05|-0.05377|6.0231|3.44|3.6426|-1450.09312|-1450.06366|562.31|340.37|205.85|0.4195399999999999|0.66228|-1450.075119|0.0899|4.2068|-0.21225|-1450.124551|5.6147|19.8|4.7033
21_a12|0.0|0|0|0.0|6.605297921|1|0.04375233|-0.008833375|-0.058516436|3|-0.213225401|0.0|-0.362168355|10.31140747|1|-0.001825446|-0.116098308|-0.211367878|0.923855679|0.835359152|-0.061915124|-0.099516604|0.89838263|0|0.84827776|-0.100098765|0.192026642|0.012230115|-50.37198585|6.154473157000001|75.46830038|0.15172224|76.35009799|-25.34833425|3.097071518|-17.416202300000002|59.10840872|-18.55810005|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|-9.338859985|0.229181643|0.8993077970000001|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|380.2468615|1.0|1.0|1.0|1.0|4.05|2.81|17.0|-6.78|2.25|1.82|0.0|3.0|23.0|4.0|319.38|0.0|1.0|-3.76|0.00015|48.0|2.53|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|4.6851|2.56|3.9971|-1327.479547|-1327.451966|539.67|310.18|264.64|0.59386|0.57644|-1327.347724|0.1668|2327.0|-0.22253|-1327.397348|3.2551|22.0|7.6576
14x_a23|0.0|1|1|0.0|7.423568444|0|0.0944818319999999|-0.0065692219999999|-0.111315218|2|0.05740118|0.6753138120000001|-0.335030301|10.31321817|2|0.003906274|-0.073958723|-0.206574435|0.5788469970000001|0.802520527|-0.035031888|-0.035965909|0.8668730109999999|1|0.7768288609999999|-0.084244058|0.229141189|0.022095943|-55.83053941|14.64350681|42.44114495|0.223171139|147.90081730000003|-37.00022522|9.704599953|-31.13207597|70.40248829|-22.56979253|61.61945314|0.468120981|3071.48868|514.8229467|-1060.780249|-14.95753786|0.277788677|0.880126802|184.0971574|-703.0042792|31.25095356|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|0.0|0.0|1.0|1.0|3.42|3.42|26.0|-7.93|5.14|3.78|2.0|5.0|32.0|6.0|447.46|0.0|0.0|-5.27|2.09e-06|0.0009369999999999|3.78|1.17e-08|5.23e-06|-0.08216|4.0641|3.97|3.6941|-1828.393372|-1828.371718|675.21|335.63|305.07|0.6757|0.62836|-1828.168422|0.3057|5.7933|-0.23475|-1828.228912|8.1916|3.0|8.4949
