molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|MATS8s|RASA|FNSA3|PBF|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Gibbs Free Energy|IC50|pIC50|pIC50
5g_a40|0|0.0|0.0|1|8.149890544|0|1|0.604913142|0.0094595959999999|6.167516491000001|0|0.044946237|-0.0602779129999999|0.64025463|-0.012794054|0.122088541|10.31198315|-0.091116241|2|2|-0.104356485|0.07917206|0.137067086|0|0.006643696|0.67772744|-0.153687065|0.245639795|216.425542|0.32227256|152.9506864|-0.049288357|-32.29667648|5.616992201|0.0|0.745349319|-1.577227413|-34.61732609|80.22859145|84.77514603|0.488538966|2054.810452|321.64971460000004|593.8133184|6.193485364|12.10939827|0.955183157|4358.890754999999|120.8573152|31.38430965|0.025660198|1004.297909|12.1783403|0.0|0.0|0.0|1.0|2.0|3.13|1.96|0.21|14.0|-2.89|115.96|0.74|0.0|78.2|0.0|-4.24|5.0|0.0|0.0|2.01|5.78e-05|0.0174|0.000426|128.0|2.17|0.0013|391.0|-0.0540299999999999|-1328.055803|489.04|356.27|261.0|356.27|367.19|-1327.982732|123.0|6.9101|6.9101
9g_a24|0|2.931798469|0.0|1|7.273092596000001|0|0|1.427608366|-0.318471716|5.283203728999999|2|0.0279797979999999|-0.162313932|0.0|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|2|-0.292600863|-0.0273623029999999|-0.049325609|2|0.13372961|0.8671367529999999|-0.064835725|0.383340003|174.88817269999998|0.132863247|65.73938109|-0.021297745|-16.07665151|4.593165278|0.0|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|41.36311977|0.427531635|2123.257348|429.0504306|1196.910121|6.124370267000001|10.69818114|0.746821416|4355.725609|256.3375151|21.8662148|0.033884884|809.0499476|16.76589519|0.0|1.0|0.0|1.0|1.0|2.8|1.78|0.06|22.0|-6.43|72.28|0.64|0.0|87.53|0.0|-2.49|4.0|0.0|1.0|1.93|0.00323|977.0|0.0008179999999999|247.0|1.37|3.720000000000001e-07|0.000113|-0.03585|-984.5891383|524.03|289.67|0.2444|236.07|400.47|-984.497752|68.0|7.1675|7.1675
3c_a49|0|0.0|0.0|1|7.535296702|1|1|1.343850149|0.034009672|5.4161004020000005|2|0.036335697|-0.04696024|1.879769411|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|1|-0.0780996759999999|-0.0612829229999999|-0.101919761|2|0.005559828|0.7963363840000001|-0.071786669|0.501887054|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|54.85343388|49.52988301|0.4791465279999999|2521.794855|455.3990518|1667.1178220000002|6.567311051|12.60874968|0.919925763|5544.351498|207.4607002|22.64931248|0.021783913|1064.517686|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|2.67|0.18|21.0|-7.54|72.7|1.84|1.0|109.43|0.0|-3.45|4.0|0.0|1.0|2.86|0.0003509999999999|0.13|0.000137|0.0505|2.29|2.89e-08|1.07e-05|-0.0606|-1198.668772|613.33|322.71|0.4321|240.36|456.22|-1198.484646|87.0|7.0605|7.0605
18_a3|0|2.897754472|0.0|0|6.605297921|0|0|1.43179288|-0.256375952|4.59511985|3|0.034712644|0.08269134|1.742872103|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|1|0.150826737|-0.035611069|-0.064953613|3|0.0355413979999999|0.8419576209999999|-0.069839069|0.217881538|160.9514039|0.158042379|70.31739201|-0.031753312|-16.76239841|2.73114076|0.0|0.682492203|-1.016105994|-13.82537222|48.19055867|37.21171433|0.483376636|1938.093995|374.610053|703.8534116000001|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|20.70048575|0.02363555|662.4155441|10.51610501|0.0|1.0|0.0|1.0|1.0|2.62|1.81|0.0|21.0|-6.83|67.35|0.93|0.0|80.35|0.0|-2.82|4.0|0.0|1.0|2.21|0.0015|411.0|0.000537|147.0|1.79|1.49e-07|4.07e-05|-0.05769|-889.9619321|482.41|311.79|0.3326|311.79|330.54|-889.894728|0.03|7.5229|7.5229
12f_a36|0|3.50900085|0.0|0|7.412764017000001|2|2|1.297042537|-0.066269699|5.351858133|2|0.039061728|0.10938259|0.0|0.003676818|0.012286423|10.95389399|-0.06756661|1|1|0.182557897|-0.101854847|-0.169994208|1|-0.109793154|0.8435569079999999|-0.071035495|0.3416917479999999|43.53853176|0.156443092|103.2191714|-0.035813075|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|58.64442871|0.464240353|2770.818472|556.5681681|2380.393255|7.416874811|13.84366076|0.8665086190000001|6000.985822|144.9540437|30.28188764|0.015685228|1695.785708|10.34891518|1.0|0.0|0.0|1.0|2.0|4.94|0.0|0.21|17.0|-7.36|69.2|2.45|1.0|133.52|0.0|-4.61|4.0|0.0|1.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|4.38e-08|1.7899999999999998e-05|-0.05035|-1311.57896|699.88|339.27|0.4374|237.95|545.55|-1311.345557|11.0|7.9586|7.9586
7_a47|0|0.0|0.0|0|0.0|0|0|1.304326965|0.00763426|0.0|2|0.04030303|-0.128433676|1.303301032|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|0|-0.262805289|-0.021071408|-0.04311702|2|-0.04402021|0.8473227320000001|-0.081264417|0.427432212|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|0.0|0.816979353|-1.631279045|-25.84337052|61.47335819|50.85512286|0.405265781|2491.885862|477.8297898|1968.695833|6.485224033|10.90440708|0.681423344|5958.904826|103.2106353|25.02240371|0.0130514639999999|1126.008167|7.36009799|1.0|1.0|0.0|1.0|2.0|2.96|3.14|0.09|22.0|-9.45|58.04|3.69|2.0|111.28|0.0|-6.47|4.0|1.0|0.0|4.89|3.41e-07|0.000134|8.75e-07|0.000345|5.49|3.52e-10|1.3900000000000001e-07|-0.05297|-1647.996662|604.84|333.26|0.2144|333.26|455.81|-1647.841533|25.0|7.6|7.6
14e_a25|0|0.0|0.0|1|6.842683282|0|0|1.4200152069999998|0.039261746|4.727387819|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|0.010976703|0.015497482|0.025802692|2|-0.144369439|0.7240504329999999|-0.1011107469999999|0.448918026|372.1805977|0.275949567|201.94039730000003|-0.038772226|-53.79722636|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|84.98800478|0.491527882|3126.080106|529.8614286999999|2620.6698690000003|8.459867391|16.63781964|0.966676175|6952.485076999999|141.642515|35.18345194|0.015154859|2005.4567600000005|11.09035375|1.0|1.0|1.0|1.0|2.0|3.62|2.72|0.07|27.0|-9.14|115.79|1.69|1.0|134.35|0.0|-5.14|5.0|0.0|0.0|3.02|7.29e-06|0.00337|1.86e-05|0.0085799999999999|3.04|7.31e-10|3.38e-07|-0.0538|-1521.012915|760.96|312.99|0.2409|212.19|596.96|-1520.767443|75.0|7.1249|7.1249
27a_a34|0|0.0|0.0|1|7.412764017000001|1|1|0.300206665|0.0257175079999999|5.351858133|1|0.0408037829999999|-0.082271189|0.0|-0.012495918|-0.026428049|10.319282|-0.008138446|1|1|-0.13716603|-0.158932197|-0.264978526|1|-0.07177581|0.600964267|-0.106669294|0.4305370679999999|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|13.06088842|22.69787432|0.764921711|-2.340647376|-52.42823715|100.7752505|93.41277507|0.436895447|3394.470264|421.319507|2252.433058|8.960143164|15.91204178|0.7758691440000001|7104.26596|164.80691819999998|39.72721867|0.020552444|2145.269808|14.40875302|1.0|1.0|1.0|1.0|2.0|3.66|2.58|0.13|23.0|-7.61|129.74|1.06|1.0|122.61|0.0|-4.96|7.0|0.0|0.0|2.44|1.09e-05|0.00504|3.43e-05|0.0159|2.59|2.44e-08|1.13e-05|-0.03924|-1861.741982|737.7|300.73|0.2896|247.91|598.18|-1861.534743|0.24|6.6198|6.6198
11_a1|0|3.3361517380000003|0.0|0|7.423568444|1|1|1.430935838|0.033732316|5.351858133|1|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|1|0.126722854|-0.07452948|-0.117419838|1|-0.069193862|0.5955245029999999|-0.131972845|0.2027328789999999|274.39137789999995|0.404475497|238.4902806|-0.048723884|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-45.88191258|89.80732824|98.43720241|0.47723847|2697.640232|351.1382199|1885.148133|7.43666407|14.2257294|0.912918113|5798.645137|146.29971719999998|38.20963621|0.02620284|1681.223993|15.44994131|1.0|1.0|1.0|1.0|2.0|3.25|2.31|0.05|23.0|-7.47|97.33|1.95|1.0|105.71|0.0|-5.07|6.0|0.0|0.0|3.22|8.48e-06|0.00327|2.17e-05|0.00838|3.35|3.35e-08|1.29e-05|-0.06546|-1312.462371|614.86|388.38|0.5573|331.66|471.76|-1312.2963630000002|0.17|6.7696|6.7696
21a_a23|1|0.0|0.0|2|7.525639975|0|0|1.197963603|0.1049806919999999|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|0.01269616|-0.133417036|10.31321782|-0.083864151|2|2|0.130024255|-0.074441567|-0.136106024|2|0.1022509819999999|0.926538469|-0.051521215|0.224766417|39.56172507|0.073461531|48.49696614|-0.03458322|-35.88602363|5.039953753|82.08958626|0.842121383|-1.729161021|-22.45408125|61.73864319|41.64701536|0.492301762|2880.257677|611.67123|2272.736256|7.950891003|15.66066298|0.969673962|6464.524241|104.2264415|27.11098744|0.011178565|1355.5493720000002|7.379733085|0.0|0.0|1.0|1.0|1.0|3.53|3.48|0.09|26.0|-7.78|105.02|3.24|2.0|125.25|0.0|-5.89|4.0|0.0|0.0|3.78|1.3e-06|0.000552|5.29e-06|0.00225|3.98|1.65e-08|7.03e-06|-0.07243|-1669.250866|701.01|335.16|0.3692|335.16|558.61|-1669.0502720000002|102.0|6.9914|6.9914
14_a47|1|2.871076328|0.0|0|6.605297921|0|0|1.417758105|-0.126490693|4.59511985|2|0.036632997|0.017068634|1.484493371|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|1|0.05124606|-0.020596219|-0.061837113|2|-0.085385518|0.681598464|-0.093553938|0.2662137639999999|64.60629385|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|-23.79514424|61.62381153|57.32194098|0.474828277|2254.664317|343.7492333|670.2518865000001|6.909385453|13.15643085|0.904139078|4695.98899|169.0962983|26.52746264|0.028057496|928.4611922|14.15018248|1.0|1.0|0.0|1.0|2.0|2.78|1.53|0.0|21.0|-7.79|66.49|2.49|0.0|86.58|0.0|-3.97|5.0|0.0|1.0|3.16|0.000108|0.0349|7.46e-05|0.0241|2.91|1.63e-08|5.27e-06|-0.06057|-1127.737484|519.55|312.53|0.2452|312.53|375.43|-1127.6593779999998|8.0|8.1|8.1
LY364947_a10|0|2.949609552|0.0|0|6.605297921|0|0|1.390175303|-0.278922508|4.59511985|2|0.0273958329999999|0.0938628109999999|2.084955541|0.007575|0.010202602|10.9303125|-0.006198347|1|1|0.1625645369999999|0.04209715|0.072909639|2|-0.072740964|0.8431045490000001|-0.076999385|0.449473391|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|38.29163558|0.486715511|1896.845282|372.4595738|839.5356408|4.702575386|9.161732895|0.948237326|3903.496845|122.1566022|18.1140017|0.018707677|597.7620559999999|8.264519015|1.0|1.0|0.0|1.0|1.0|2.46|1.88|0.0|21.0|-7.2|54.46|1.74|0.0|82.56|0.0|-3.54|3.0|0.0|1.0|2.8|0.00029|0.0789|0.000137|0.0374|2.74|6.31e-08|1.7199999999999998e-05|||||||||59.0|7.2291|7.2291
12e_a36|0|3.490984269|0.0|0|7.412764017000001|2|2|1.29704412|-0.064019914|5.351858133|2|0.040899471|0.144415507|0.0|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|1|0.244642918|-0.104118159|-0.1763783589999999|1|-0.010494913|0.838086387|-0.07049439|0.4347714629999999|65.27404529|0.161913613|102.9838531|-0.036203518|-40.85494129999999|7.71202397|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|75.50154216|56.96241436|0.466721981|2709.877204|533.058116|2309.239105|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|30.25577504|0.017716522|1603.556077|11.26845175|1.0|0.0|0.0|1.0|2.0|4.85|0.0|0.17|17.0|-6.97|69.2|2.24|1.0|128.72|0.0|-4.16|4.0|0.0|1.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|1.08e-07|4.270000000000001e-05|-0.04962|-1272.2668210000002|673.57|337.84|0.4537|323.18|507.03|-1272.0579810000002|14.0|7.8539|7.8539
12ao_a36|0|3.477902101|0.0|0|7.412764017000001|2|2|1.297043885|-0.058597382|5.351858133|2|0.042739018|0.0895536619999999|0.0|0.002782748|-0.113963585|10.94919858|-0.033032344|1|1|0.1523047569999999|-0.095253274|-0.1619981409999999|1|0.040831815|0.832582759|-0.077866573|0.264688501|85.17634667|0.167417241|110.7707502|-0.03775988|-44.63177966|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|63.28698809|0.462968912|2794.663089|550.8740683|2298.760179|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|144.1736112|31.9443643|0.016708791|1724.9956719999998|11.05528527|1.0|0.0|0.0|1.0|2.0|4.87|0.0|0.12|17.0|-7.01|69.2|2.38|1.0|133.84|0.0|-4.58|4.0|0.0|1.0|2.37|2.6e-05|0.0106|2.82e-05|0.0115|3.45|9.66e-08|3.94e-05|-0.05455|-1310.361099|701.9|356.86|0.6249|266.08|548.59|-1310.138396|0.03|7.5229|7.5229
17_a4|0|0.0|-4.533317957|1|7.535296702|1|1|1.219995452|-0.188642713|5.4161004020000005|1|0.043084795|-0.01849014|0.0|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|1|-0.073733221|-0.0179434139999999|-0.07155304|1|0.0147116789999999|0.888791225|-0.0887214819999999|0.332034943|17.08736223|0.111208775|57.34712812|-0.042181562|-23.75316417|2.822041259|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|51.22364842|0.4440629029999999|2351.601697|458.3237652|1658.726841|5.923504372999999|10.65499029|0.798764653|5322.773303|71.31904507|25.24299609|0.012827738|908.7478594|6.61489113|1.0|0.0|0.0|1.0|0.0|3.31|2.94|0.11|17.0|-6.56|30.71|3.66|1.0|85.09|0.0|-4.36|6.0|1.0|0.0|4.29|4.39e-05|0.0152|1.5399999999999998e-05|0.00532|4.01|2.74e-07|9.44e-05|-0.04186|-1255.994721|527.39|285.92|0.2045|285.92|413.28|-1255.932407|877.0|6057.0|6057.0
16_a47|1|2.890539668|0.0|0|6.605297921|0|0|1.417579067|-0.134455235|4.59511985|2|0.042285714|-0.08282926|1.491023983|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|1|-0.236994128|-0.02006804|-0.0574194159999999|2|-0.113476605|0.691860453|-0.093207587|0.421094692|63.13219447|0.308139547|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|57.9827944|0.473257697|2315.178558|358.566882|833.8646097|6.855429069|13.01476838|0.898461533|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|966.7808252999998|12.16814835|1.0|1.0|0.0|1.0|2.0|2.93|1.95|0.06|21.0|-8.17|66.49|2.72|0.0|91.55|0.0|-4.34|5.0|0.0|0.0|3.52|4.56e-05|0.0154|3.84e-05|13.0|3.27|6.8099999999999994e-09|2.3e-06|-0.05717|-1167.046301|534.69|303.84|0.3182|279.29|395.28|-1166.951551|1.0|9.0|9.0
9a_a31|0|3.348289714|0.0|0|7.765993078999999|1|1|0.6101356720000001|-0.009086485|5.733341277|0|0.036891534|-0.05057805|0.0|-0.006189303|0.03406986|10.31169772|-0.0007638889999999|2|2|-0.084652799|-0.093527289|-0.15653721|0|0.045292529|0.691768132|-0.100906991|0.235442032|163.6011874|0.308231868|197.8075471|-0.043430228|-50.50275387|13.69193237|95.14995868|0.737758755|-2.0846509230000003|-41.55773748|94.03540892|86.0923113|0.484502446|2855.751316|443.941629|1955.13855|7.812278516|15.15483138|0.939873412|6273.506211999999|168.29310269999996|37.77835579999999|0.0239033229999999|1813.361078|15.33993762|1.0|1.0|1.0|1.0|2.0|3.6|2.78|0.14|22.0|-8.13|117.37|1.58|1.0|113.64|0.0|-5.62|5.0|0.0|0.0|3.47|2.42e-06|0.00101|1.7100000000000002e-05|0.00715|3.47|7.35e-09|3.07e-06|-0.04275|-1691.9526239999998|680.72|327.21|0.7028|327.21|540.01|-1691.7777600000002|0.15|6.8239|6.8239
47d_a18|0|0.0|0.0|0|7.03438793|1|1|1.251175994|-0.017398129|4.844187086|0|0.032916667|0.069914568|0.0|0.003376831|-0.07722825|10.94702255|0.016324953|0|0|0.104380139|-0.272202025|-0.406388629|0|-0.002494715|0.836999127|-0.06394156|0.445704576|64.92967228|0.163000873|132.9229494|-0.028722356|-58.06490563|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|86.29525584|64.59518279|0.481311892|3304.705347|682.5509007|1947.023498|9.940531282|19.16475647|0.927940864|7780.945962999999|246.1558296|33.54943497|0.018506261|2549.757058|15.0913716|1.0|1.0|0.0|1.0|2.0|4.73|0.0|0.32|18.0|-8.83|88.97|2.6|3.0|159.67|1.0|-5.74|4.0|0.0|0.0|2.56|1.83e-06|0.000968|5.23e-06|0.00276|4.16|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|-1704.061013|875.6|398.94|0.5820000000000001|398.94|817.06|-1703.622959|8.0|8.0969|8.0969
12ak_a36|0|3.501132553|0.0|0|7.412764017000001|2|2|1.270373882|-0.052930979|5.351858133|2|0.041728395|0.12041792|0.0|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|1|0.198260132|-0.099596099|-0.163978382|1|0.051506104|0.848705143|-0.069176342|0.537460657|113.186508|0.151294857|109.0807368|-0.032660864|-47.69888026|10.36054668|25.9007405|0.737439195|-1.926990997|-35.95881638|79.17567486|64.24490364|0.423822657|2830.816014|611.9003905000001|2735.7986920000003|7.98672125|13.86156772|0.735576751|6240.396899|189.3013851|31.93194362|0.018055095|1883.984673|13.01738243|1.0|0.0|1.0|1.0|2.0|5.05|0.0|0.24|17.0|-7.38|69.2|2.66|2.0|138.33|0.0|-4.95|4.0|0.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-0.04929|-1350.900117|730.3|336.05|0.4514|320.09|584.05|-1350.637958|46.0|7.3372|7.3372
16f_a32|1|3.354832924|0.0|0|7.765993078999999|0|0|0.609420741|0.1767304639999999|5.733341277|0|0.039958333|0.008658653|2.082564316|-0.003511776|-0.081644236|10.31100265|-0.000291262|3|3|0.0151704889999999|-0.120440534|-0.211019184|0|0.085125293|0.8072754790000001|-0.08168632|0.522247991|89.03402347|0.192724521|133.3750236|-0.035568666|-53.23443736|11.7022626|47.24868477|0.69473708|-1.778433296|-39.12230215|92.82839829|73.4405859|0.384656622|2772.212354|558.6750754999999|3414.006186|8.79158776|14.28728752|0.625108901|6235.040893|211.2572338|35.43109972|0.022983292|1771.554986|15.90558963|1.0|1.0|1.0|1.0|2.0|3.76|3.4|0.3|19.0|-7.77|149.27|1.34|3.0|116.75|1.0|-6.95|5.0|1.0|0.0|4.05|1.12e-07|4.79e-05|1.07e-05|0.00457|4.11|1.7e-08|7.26e-06|-0.04997|-1995.307736|722.06|341.82|0.2931|341.82|603.12|-1995.117771|9.0|8041.0|8041.0
3f_a32|1|3.553167045|0.0|0|7.773594467000001|0|0|0.6094207770000001|0.0067550119999999|5.733341277|0|0.042380952|-0.062954205|2.227330929|0.001276735|-0.113189563|10.31100273|-0.110286539|3|3|-0.112493266|-0.074808287|-0.133675401|0|-0.110248899|0.874026684|-0.073433055|0.3217719189999999|47.97543149|0.125973316|71.02334697|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|61.47296003|48.1093075|0.435176082|2273.466801|492.7734095|2130.756016|6.153728636|10.89495051|0.770463268|4993.667711|118.8493262|21.53155987|0.011659458|904.3255145|6.573564628|1.0|1.0|1.0|1.0|1.0|3.9|3.31|0.28|19.0|-7.31|110.94|2.18|2.0|102.66|0.0|-6.89|3.0|0.0|0.0|4.63|1.28e-07|4.53e-05|3.96e-06|0.0014|4.83|4.89e-08|1.73e-05|-0.05315|-1712.0610190000002|604.9|348.58|293.0|348.58|488.74|-1711.9193289999998|9.0|8.0458|8.0458
7g_a8|0|3.095238804|0.0|1|7.535296702|1|1|1.39137419|-0.092384028|5.4161004020000005|0|0.0448526079999999|-0.030968098|0.0|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|1|-0.065174707|0.021974492|0.046246982|0|0.098510683|0.699376143|-0.107714754|0.306360885|144.290464|0.300623857|180.1699331|-0.045912914|-40.31185423|11.43714084|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|83.63914665|0.470618047|2802.2242920000003|419.1502102|2079.55195|7.588498875|14.3346384|0.8889952590000001|6293.364606|115.825531|34.10836993|0.018613449|1500.768277|11.15541466|1.0|0.0|1.0|1.0|1.0|3.29|3.32|0.04|23.0|-7.91|80.04|3.4|2.0|108.0|0.0|-5.78|5.0|0.0|0.0|4.14|1.67e-06|0.000667|3.59e-06|0.00143|4.38|1.23e-08|4.92e-06|-0.06621|-1374.493069|620.67|327.36|0.5165|327.36|507.78|-1374.3479960000002|21.03|4.6772|4.6772
12m_a36|0|3.40403699|0.0|0|7.412764017000001|2|2|1.297043522|0.013543656|5.351858133|2|0.03912037|0.14264424|0.0|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|1|0.245908938|-0.052743904|-0.090926893|1|-0.075712087|0.711961428|-0.10031651|0.4493096629999999|42.78660249|0.288038572|193.174369|-0.04260035|-54.45666327|10.22144534|107.233999|0.7471181240000001|-2.300418875|-45.120107|96.11918789|82.51872026|0.465323422|2925.315028|477.48014630000006|2637.948424|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|38.24042793|0.0222467879999999|2064.983108|14.91990864|0.0|0.0|0.0|1.0|3.0|4.83|0.0|0.13|17.0|-6.14|112.29|1.28|1.0|131.85|0.0|-4.1|5.0|0.0|0.0|1.26|7.96e-05|0.0338|0.000159|0.0676|2.11|7.19e-07|0.000305|-0.05114|-1401.654499|692.4|320.72|0.4718|320.72|505.51|-1401.446557|0.03|7.5229|7.5229
12b_a50|1|0.0|0.0|2|7.927685046000001|1|1|1.397986833|-0.19841119|5.82008293|1|0.034845679|-0.08032584|2.112397566|0.01164808|-0.101728189|10.94501743|-0.115659308|2|2|-0.139522815|-0.168032508|-0.291865836|1|0.009081884|0.925916085|-0.045602469|0.24516882|8.07905572|0.074083915|37.24447201|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|33.72918462|0.430791247|2224.116359|465.4891075000001|1446.231761|5.7232816060000005|10.05480253|0.756824707|4672.843578|214.5713436|20.82911679|0.027586169|812.3355548|13.86849326|1.0|1.0|0.0|1.0|0.0|3.31|2.45|0.11|20.0|-5.49|48.53|2.02|0.0|94.69|0.0|-3.16|3.0|0.0|1.0|2.59|0.000685|215.0|0.000144|45.0|2.5|3.22e-06|0.00101|-0.02974|-1006.664619|539.15|315.44|0.2425|263.3|401.64|-1006.550688|4.74|5.3242|5.3242
47t_a18|0|0.0|0.0|0|7.03438793|1|1|1.25117758|0.1115820769999999|4.844187086|0|0.03672956|0.018018036|0.0|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|0.027313444|-0.068787175|-0.104274108|0|0.005590928|0.67203319|-0.119202068|0.240001773|280.622476|0.32796681|219.5070758|-0.040580402|-46.27207168|6.301435212|78.43695402|0.804531523|-2.272502492|-53.39751484|80.00407742|89.19655162|0.49779009|2872.533415|449.789539|1326.524873|8.780037801|17.48280476|0.991199259|6603.597038|130.8263901|33.75918118|0.016238994|1890.514146|10.86870356|0.0|0.0|0.0|1.0|3.0|3.86|0.0|0.15|18.0|-7.51|110.56|1.64|2.0|129.21|0.0|-5.58|4.0|0.0|0.0|2.15|2.65e-06|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|3.09e-08|1.36e-05|-0.06822|-1470.873743|703.76|397.84|0.5502|397.84|601.36|-1470.593659|782.0|6.1068|6.1068
7_a27|0|0.0|0.0|2|6.842683282|0|0|1.40247849|0.112935885|4.727387819|2|0.049625|-0.133453335|1.280380317|0.010291744|-0.096754293|10.93773474|-0.056500475|1|1|-0.220626658|-0.19575909|-0.323631281|2|0.147753647|0.85111414|-0.060745542|0.358145768|10.66993367|0.14888586|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|42.57323098|0.466714317|2334.058688|477.7488532|1497.873267|6.446345598|12.087978|0.875167537|5082.120742|132.7162621|22.09489892|0.014441323|994.2704516|8.106228264|1.0|0.0|1.0|0.0|0.0|3.24|3.41|0.2|21.0|-6.61|65.6|2.88|0.0|102.36|0.0|-4.06|4.0|0.0|1.0|3.14|8.66e-05|0.0299|5.2e-05|18.0|3.02|2.43e-07|8.4e-05|-0.04887|-1122.455548|606.74|300.9|0.4179|300.9|505.5|-1122.304359|1.0|9.0|9.0
