molecula|n9FaHRing|SRW09|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
7l_a46|0|7.727094485|1|2.1525548|-0.2644255789999999|-0.00090473|5.533389489|0.017668261|2|0.04006734|-0.203375108|0.0|-0.038903382|0.013150047|-0.074511843|10.9642261|1|-0.331246137|-0.087877164|-0.1082221709999999|0.659888413|0.7746144629999999|-0.1237456669999999|0.825629852|0|0.907148114|-0.06289606|-27.30136533|5.5935102720000005|8.13531199|0.092851886|-0.022013621|-14.63933792|2.698568452|-0.880544835|-13.17144326|38.22273917|32.8948756|437.65027010000006|1246.417766|-5.1237682730000005|0.32532919|9.825660656|0.863142947|4046.614178|156.9538706|-204.9507309|0.016330867|-168.5385796|375.721552|7.878766604|1.0|1.0|1.0|3.04|17.0|43.6|1.89|0.0|0.0|86.96|0.0|2.0|-3.18|22.0|3.0|1.0|1.0|-3.72|0.000668|0.1939999999999999|0.0|0.0|0.000151|2.42|-915.6081232|272.71|0.68834|3.3119|-0.2231699999999999|0.025086919|5.7122|5.7122
11_a15|0|0.0|1|0.0|-0.1758968389999999|-0.0064953419999999|0.0|-0.029665252|3|0.02962963|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0|-0.056500144|-0.173728081|-0.363940085|0.843715005|0.718800243|0.0234789439999999|0.76664841|0|0.8945381259999999|-0.0974577669999999|-44.15161868|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|-1.949155337|-30.25595097|79.1792768|56.84224275|613.0036107000001|2565.707165|-15.7814467|0.260684316|11.76226306|0.8869452090000001|7002.915718000001|178.640152|-915.3239085|0.018086221|-327.9935744|830.7967967000001|12.39401492|1.0|1.0|0.0|4.1|24.0|59.51|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|0.0|0.0|-6.1|4.77e-07|0.000214|0.0|0.0|5.7e-07|5.04|-1450.740771|263.2|0.58935|812.0|-0.16011|0.03503399|6.1314|6.1314
12a_a50|1|7.927685046000001|1|4.075037557|-0.199881787|-0.002936355|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|2.112397566|-0.126263256|0.01164808|0.014596049|10.94501645|2|-0.193999688|-0.168032508|-0.247407423|0.699597776|0.795582575|-0.030758487|0.862192416|1|0.904119689|-0.0663902|-25.57033815|10.58650394|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|-0.929462803|-12.88231829|47.2792242|36.15684209|455.4948605000001|1462.827156|-6.048985111|0.4247810279999999|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|0.027455156|-75.79052945|388.171611|13.83188822|1.0|1.0|1.0|3.3|20.0|48.53|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|1.0|1.0|-3.84|0.000685|215.0|0.0|0.0|0.00101|2.47|-1006.659456|304.01|0.65267|5.7662|-0.20172|0.02648238|7.1249|7.1249
9d_a31|0|7.765993078999999|1|0.0|0.036844743|-0.012442213|5.733341277|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|2|-0.091744753|-0.134504227|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|0.873955169|0|0.6943358040000001|-0.11958484|-66.96024848|19.79432796|154.8767865|0.305664196|-0.033844766|-55.58917047|13.49577391|-1.793772606|-45.65350116|97.84665015|86.75457645|473.3981899|1932.363213|-15.732784099999998|0.336380477|17.39409698|0.8433415740000001|5748.743284|229.34422830000003|-833.8375571|0.023927395|-223.1115993|647.1500428999999|16.31369927|1.0|1.0|1.0|3.8|16.0|117.37|1.31|2.0|0.0|112.97|0.0|9.0|-5.61|29.0|5.0|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|0.0|0.0|9.69e-06|5.0|-1657.471475|322.22|0.7006899999999999|2.6311|-0.19426|0.04331056|6.2218|6.2218
4_a27|0|6.823286122000001|0|3.294369174|0.082486268|-0.006181204|4.727387819|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|10.93736915|1|-0.459570857|-0.2030237389999999|-0.480852615|0.639413469|0.7853766809999999|-0.07759915|0.842039655|1|0.852604338|-0.078787867|-29.89961815|10.43112657|8.590238252999999|0.1473956619999999|-0.0281385239999999|-21.12083948|5.40078803|-1.181818|-15.48073439|51.33640873|40.33074472|441.4418013|1213.060761|-7.543156957000001|0.317514326|10.82331334|0.799110312|4988.6278600000005|164.3952417|-316.8125922|0.020363697|-188.9664429|424.8821143|10.54344507|0.0|0.0|1.0|3.11|21.0|65.6|2.66|0.0|0.0|97.55|0.0|2.0|-3.57|25.0|4.0|1.0|1.0|-3.99|0.000266|0.0882|0.0|0.0|0.0002|4.63|-1083.138303|223.46|0.36899|2.7371|-0.21533|0.01877181|8.3979|8.3979
12g_a31|0|7.765993078999999|1|0.0|0.0716209459999999|-0.01500347|5.733341277|-0.1044685569999999|0|0.0388738739999999|0.045747231|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|10.31169877|2|0.074878295|-0.0497478109999999|-0.57758443|0.837044054|0.819234772|-0.076150332|0.8639814490000001|0|0.58271093|-0.131126805|-78.87508829|19.01411466|152.7424573|0.41728907|-0.039059048|-49.45404266|11.67699967|-1.835775276|-48.43898314|95.97385383|97.88920296|357.8560168|1859.940155|-14.73099143|0.311351131|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|0.02515117|-231.70711040000003|524.0230338|15.44590447|1.0|1.0|1.0|3.61|16.0|131.36|0.86|1.0|0.0|103.26|0.0|7.0|-4.92|27.0|5.0|0.0|1.0|-3.79|1.19e-05|0.00457|0.0|0.0|0.000136|4.17|-1578.846191|323.3|0.70068|1.6279|-0.19241|0.04532186|6.9586|6.9586
6_a27|0|6.823286122000001|0|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|2|0.042942943|-0.237047381|1.221528093|-0.330715016|0.00526746|0.075248207|10.93737136|1|-0.406859288|-0.1044763|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|0.849515128|1|0.785047616|-0.090025109|-38.92545695|10.17466399|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|-1.35037664|-19.27068071|52.66373343|49.10012093|388.6505938|1193.992326|-8.486272674|0.2251796019999999|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|0.01635203|-272.1086175|373.9912084|8.095338503999999|0.0|0.0|0.0|3.0|21.0|76.46|2.42|0.0|0.0|92.65|0.0|2.0|-3.62|24.0|4.0|1.0|1.0|-3.82|0.000242|0.0768|0.0|0.0|6.86e-05|4.27|-1043.831559|223.61|0.3366099999999999|2.7521|-218.0|0.02494141|9.0|9.0
16a_a32|1|7.765993078999999|0|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|0|0.03995614|-0.053745649|2.095743605|-0.6911813920000001|-0.008098765|-0.062610718|10.31100271|3|-0.0999399409999999|-0.107321286|-0.707456102|0.859696525|0.8567078770000001|0.039965071|0.909908319|1|0.756542831|-0.119471489|-56.2527503|12.86051026|92.00611646|0.2434571689999999|-0.037168908|-46.27170107|8.003570876|-1.6726008419999998|-35.00816569|88.96104768|69.11326055|470.82456669999993|2992.60858|-14.39564033|0.303179963|13.08168264|0.8211379000000001|5746.082161|188.6800971|-647.803815|0.023475264|-244.9767673|532.685565|14.6095244|1.0|0.0|1.0|3.53|19.0|152.07|0.88|1.0|0.0|108.86|1.0|7.0|-5.49|27.0|4.0|0.0|1.0|-4.04|3.2e-06|0.00128|0.0|0.0|2.01e-05|3.9|-1896.81177|341.42|0.70245|1.3736|-0.20718|0.04088655|7.9586|7.9586
17_a12|0|6.823286122000001|1|0.0|0.132275232|-0.00864055|4.727387819|-0.058347964|3|0.035816993|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|-0.3748198379999999|-0.113649923|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|0.87653892|0|0.858119365|-0.096209886|-36.25249721|5.849860887999999|69.36398419|0.141880635|-0.035198739|-26.12444199|3.048310481|-1.443148294|-18.89085387|57.97616997|42.10235809|447.1583691000001|1470.257187|-9.557722681|0.213298781|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|0.015049295|-298.7949107|431.5987143|7.842053909|1.0|1.0|1.0|4.13|17.0|78.41|2.47|0.0|0.0|103.12|0.0|3.0|-4.51|24.0|4.0|1.0|1.0|-4.24|3.1e-05|0.0103|0.0|0.0|2.32e-05|2.87|-1366.804178|281.69|0.39539|2128.0|-0.21781|0.02800938|7.7959|7.7959
19j_a38|0|7.412764017000001|2|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|1|0.23209815|-0.09493054|-0.42133715|0.7163622890000001|0.846765471|-0.001131945|0.908721232|0|0.8071763829999999|-0.108006563|-57.80349365|17.15233756|131.29876370000002|0.192823617|-0.038119963|-50.60340201|11.74054073|-1.944118135|-39.565701700000005|90.05233553|74.95583121|552.5012068|3109.238056|-17.86002424|0.285630155|12.69084117|0.6907121629999999|6704.612831|195.5099392|-910.8612362|0.023555355|-293.4664598|640.025745|16.123318700000002|1.0|0.0|1.0|4.81|17.0|105.02|1.76|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|5.0|0.0|0.0|-4.12|4.46e-05|19.0|0.0|0.0|5.14e-05|3.23|-1424.426858|205.41|0.30419|10.8124|-0.21629|0.03678378|8.1146|8.1146
6_a3|0|6.823286122000001|0|0.0|0.155665791|-0.008934536|4.727387819|-0.106234254|2|0.038650794|-0.025021661|2.000787282|-0.330577816|-0.007540435|0.05584062|10.3116226|1|-0.0445675709999999|0.020589494|-0.594308852|0.881253042|0.790667152|-0.155862559|0.8632654590000001|1|0.783322023|-0.098669224|-52.01903278|5.449560482000001|236.2008316|0.216677977|-0.037726468|-24.56680878|2.7192240510000003|-1.282699916|-25.95647951|56.71997588|57.46859326|390.8623623|1899.385061|-9.393191593|0.19718501|8.982311462|0.633675574|4992.54948|98.39146166|-319.3685142|0.0150025189999999|-302.19751|353.7528308|7.485963593999999|1.0|1.0|1.0|3.05|21.0|92.93|2.11|1.0|0.0|95.5|0.0|2.0|-5.44|23.0|3.0|0.0|1.0|-4.87|3.67e-06|0.00124|0.0|0.0|1.11e-05|3.09|-1731.735113|212.74|0.3369|2.8131|-0.21179|0.03079258|5.7501|5.7501
20_a4|0|7.535296702|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|1|0.039635417|-0.061689675|0.0|-0.124135414|0.012265062|-0.1473674569999999|10.9459449|1|-0.098992154|-0.064248765|-0.211751813|0.691307598|0.7797803109999999|0.246357638|0.8404413829999999|0|0.918147288|-0.072188305|-29.16642156|11.03865532|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|-1.010636274|-14.03867522|46.45917085|40.20507689|441.9318823|1379.418733|-6.32818424|0.356414753|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|0.024334176|-138.2237887|338.71903330000004|11.71277006|1.0|1.0|1.0|3.23|17.0|39.94|2.09|0.0|0.0|86.62|0.0|3.0|-3.46|22.0|3.0|1.0|1.0|-3.87|0.000346|0.1|0.0|0.0|0.000806|2.73|-934.2489802|239.45|0.5152|4.0681|-0.19747|0.022349042|6.1898|6.1898
9i_a40|0|7.515889085|0|1.841293462|0.074116257|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.045555556|0.187127708|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|2|0.333430103|0.105172175|-0.542471361|0.831946443|0.762774506|-0.154977678|0.824009442|1|0.830980762|-0.088485615|-46.80087537|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|2.795536563|-1.327284222|-23.58195819|49.81256531|52.34891159|418.7133986|335.9672843|-9.360805225|0.140977546|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|0.010372658|-361.8074422|351.4600612|5.226560183|1.0|1.0|1.0|3.25|20.0|84.45|2.99|1.0|1.0|91.11|0.0|2.0|-5.32|22.0|2.0|0.0|1.0|-4.71|4.79e-06|0.00147|0.0|0.0|0.000285|3.2|-1273.334714|284.3|0.56118|2.0895|-0.17956|0.02072395|5.9031|5.9031
14k_a23|1|7.423568444|0|3.358995671|0.070940371|-0.005866159|5.351858133|-0.024758731|2|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|2|0.082632648|-0.071484865|-0.463402169|0.722187957|0.800643488|0.140087361|0.864845456|1|0.922397728|-0.079899943|-37.43135588|12.53019305|38.76597615|0.077602272|-0.033999976|-35.38329134|8.338417622|-1.597998852|-24.9092952|64.04991522|49.96154892|613.8243395|2174.886074|-15.05671972|0.216437606|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|0.016348271|-377.4022725|633.3278634|10.87921891|0.0|0.0|1.0|3.39|26.0|105.02|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|0.0|0.0|-5.55|7.49e-07|0.000334|0.0|0.0|4.55e-06|4.1|-2089.524497|340.42|0.63765|5.8718|-0.2271699999999999|0.02271117|8.4123|8.4123
14f_a23|1|7.423568444|0|3.366063739|-0.002304087|-0.006791105|5.351858133|-0.027380305|2|0.04255787|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|2|0.101910723|-0.110069159|-0.399688849|0.756252127|0.796412133|0.070514687|0.854683662|1|0.894162392|-0.084419703|-40.51498423|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|12.40242234|-1.603974359|-27.39103254|74.08536976|58.85981824|604.5178506|2322.5224120000003|-14.37516058|0.334221706|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|0.025162423|-224.1560124|683.7405759|17.01160115|0.0|0.0|1.0|3.57|26.0|114.25|2.72|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|5.0|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|0.0|0.0|1.3699999999999998e-05|3.23|-1744.452086|213.09|0.60917|6.3534|-0.21743|0.02255331|8.6459|8.6459
14b_a25|0|6.842683282|0|1.616664856|-0.091382738|-0.004720915|4.727387819|-0.0166120069999999|2|0.038137255|0.001683506|1.929508048|-0.273813082|0.004725325|-0.012989126|10.93106299|1|0.0028569959999999|-0.043923908|-0.3691494039999999|0.6524261960000001|0.7723870909999999|-0.085205646|0.8333962429999999|1|0.859628015|-0.084160084|-52.75064158|11.08504021|112.49583529999998|0.140371985|-0.032728922|-40.37825712|7.678174472999999|-1.767361771|-36.53830946|69.2012501|63.83568179|595.4307570000001|2118.281186|-15.70265555|0.227210413|17.06102567|0.963240883|6760.594953|157.3797801|-847.9433995999999|0.015746299|-377.9013888|760.3735147000001|10.90684621|1.0|1.0|1.0|3.51|27.0|96.49|1.8|2.0|0.0|130.97|0.0|6.0|-5.6|34.0|5.0|0.0|1.0|-5.23|2.49e-06|0.0011099999999999|0.0|0.0|9.93e-08|5.61|-1444.544749|228.59|0.34735|2.7037|-0.22149|0.03876374|7.6576|7.6576
11_a1|0|7.423568444|1|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.035620155|0.08043435|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|0.126722854|-0.07452948|-0.563650254|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0|0.5955245029999999|-0.126108875|-77.81495049|20.62225192|274.39137789999995|0.404475497|-0.048723884|-43.84323456|12.15946748|-2.143850877|-45.88191258|89.80732824|98.43720241|351.1382199|1885.148133|-16.93943154|0.248121855|14.2257294|0.912918113|5798.645137|146.29971719999998|-745.3349875|0.02620284|-297.0290662|495.0560271000001|15.44994131|1.0|1.0|1.0|3.25|23.0|97.33|1.95|1.0|0.0|105.71|0.0|4.0|-5.07|29.0|6.0|0.0|1.0|-4.66|8.48e-06|0.00327|0.0|0.0|1.29e-05|5.26|-1312.462371|331.66|0.68162|5.0526|-0.19462|0.03413353|6.7696|6.7696
7_a4|0|7.535296702|1|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|1|-0.162314698|-0.042220092|-0.174410426|0.527072036|0.8046449179999999|0.022270259|0.87010589|1|0.825830607|-0.071288428|-32.72992462|7.402610584|14.01468959|0.174169393|-0.026733161|-18.06277106|3.726212114|-1.06932642|-16.47508541|44.34066533|40.13253521|415.6938929|1915.566579|-6.773539148999999|0.282008333|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|0.016800137|-219.4585767|407.1471338|8.456594282000001|1.0|1.0|1.0|3.05|21.0|43.6|2.82|0.0|0.0|95.07|0.0|2.0|-3.81|25.0|4.0|1.0|1.0|-4.41|0.000156|0.0514|0.0|0.0|1.15e-05|2.91|-1089.870249|307.05|0.59702|3.9832|-0.2219199999999999|0.02317758|6821.0|6821.0
4f_a46|0|7.825245291|1|2.190536659|-0.2265364489999999|-0.001035775|5.587248657999999|-0.001868546|2|0.045958333|-0.099507167|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|1|-0.154986658|-0.079238184|-0.150189733|0.6901151990000001|0.74106323|-0.2076648489999999|0.7796270059999999|0|0.934973206|-0.0674830959999999|-30.29079362|4.738551282|7.730129301|0.065026794|-0.022035297|-19.85993046|2.570614463|-1.079729539|-16.43243843|42.21890747|35.0293449|507.213176|1563.375755|-6.484875252999999|0.240157725|9.828175385|0.7382488140000001|4661.569032|130.2830519|-317.7588874|0.010341277|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|1.0|3.88|17.0|43.6|2.58|1.0|0.0|101.54|0.0|3.0|-4.38|25.0|3.0|1.0|1.0|-4.58|4.18e-05|0.0139|0.0|0.0|2.04e-05|3.87|-1033.550809|272.61|0.69208|3.2783|-0.2202599999999999|0.02238723|6.7375|6.7375
6_a47|0|0.0|0|0.0|0.011739916|-0.008723045|0.0|-0.1738997619999999|2|0.042276423|-0.14404966|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|-0.302730533|-0.020576777|-0.459934519|0.701994505|0.786041178|-0.149904224|0.84654143|1|0.8419184120000001|-0.096689626|-43.43026699|5.323543706000001|101.7290544|0.158081588|-0.036834143|-28.411587800000003|2.885749555|-1.547034008|-23.54237714|60.76103606|48.75381069|456.3812788|1577.98246|-10.82346202|0.205609194|10.90843226|0.6832388209999999|5766.962611999999|111.4552019|-454.5854048000001|0.0154005|-319.1626428|469.7495559|8.348196185|1.0|1.0|1.0|2.82|22.0|58.04|3.48|2.0|0.0|106.47|0.0|3.0|-6.02|27.0|4.0|0.0|1.0|-5.79|9.53e-07|0.000362|0.0|0.0|3.310000000000001e-07|4.69|-1608.684886|224.66|0.30468|3.2606|-0.20794|0.03288085|7.9|7.9
15_a15|0|0.0|1|0.0|-0.132759299|-0.006378587|0.0|-0.031457366|3|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|-0.098862691|-0.173728081|-0.3597407929999999|0.843715005|0.724319314|0.007958332|0.7725348679999999|0|0.8972060479999999|-0.091075463|-41.11675625|13.71976186|142.8140301|0.102793952|-0.031405332|-40.20430373|9.115534766|-1.821509261|-27.31834743|73.99578515|54.83651811|596.1118717|2868.890383|-13.86355301|0.297455822|11.8273735|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|0.0202953539999999|-269.1443943|830.7967967000001|13.48441779|1.0|1.0|0.0|4.04|24.0|59.51|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|0.0|0.0|-6.1|4.77e-07|0.000214|0.0|0.0|5.7e-07|5.04|-1450.7538470000002|335.38|0.67524|1.6365|-0.1475|0.02849263|6.9626|6.9626
15_a4|0|7.535296702|1|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|1|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|1|0.097046535|-0.017259078|-0.226703465|0.5118792910000001|0.772721853|0.095534883|0.8347553529999999|0|0.867716376|-0.073738544|-29.80513879|5.223809291|12.70877085|0.132283624|-0.030724393|-16.95780525|2.505098786|-1.106078158|-14.29317436|40.03406565|35.02894809|416.1168833|1495.715718|-7.065752187|0.156108698|9.709704127|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|0.009743323|-329.8289177|324.5687005|4.672449937|1.0|0.0|0.0|3.28|17.0|30.71|3.05|0.0|0.0|85.06|0.0|2.0|-3.82|22.0|3.0|1.0|1.0|-4.28|0.000152|0.0443|0.0|0.0|0.000235|3.8|-958.270023|275.22|0.4778699999999999|2.1603|-0.2091199999999999|0.018092091|6757.0|6757.0
10_a4|0|7.535296702|1|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|0.005483539|2|0.038699764|0.00941601|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|1|0.014917047|-0.083887216|-0.241683916|0.6990620390000001|0.810105167|-0.120059574|0.861225169|1|0.921653019|-0.079432495|-29.52653193|8.440134933|39.48408698|0.078346981|-0.027007048|-26.60798798|4.884907049|-1.350352423|-17.08910641|54.09964719|37.96666686|533.4262268|2064.276654|-9.046715915|0.255470315|11.20225306|0.945033425|5598.949417|147.85886159999998|-452.3357957|0.014040792|-283.0534799|594.7358385|8.126406226|1.0|1.0|1.0|3.46|21.0|52.83|2.53|2.0|0.0|111.38|0.0|4.0|-4.66|28.0|4.0|1.0|1.0|-4.85|2.21e-05|0.00818|0.0|0.0|3.15e-06|3.34|-1183.812875|249.6|0.4662|1.4517|-0.2025|0.02232068|7.0555|7.0555
19l_a38|0|7.412764017000001|2|0.0|-0.086107169|-0.007360265|5.351858133|-0.10490608|2|0.04391253|0.103904811|0.0|-0.426895387|-0.001197042|-0.02967593|10.94917392|1|0.217841852|-0.091460175|-0.4224000739999999|0.723755855|0.839953955|-0.032569307|0.89459881|0|0.799611189|-0.100870929|-51.6277901|14.19254029|133.9992534|0.200388811|-0.037359603|-42.34617024|9.195687319|-2.017418574|-33.45088372|79.04689476|65.82033039|518.0872716|2934.313773|-15.68376675|0.262589769|11.52660233|0.754730276|6705.993411|170.13821069999997|-846.9234048000001|0.021129331|-307.64756780000005|696.3887025|13.69020024|1.0|0.0|1.0|4.94|17.0|81.23|2.75|2.0|0.0|135.78|0.0|6.0|-4.94|32.0|4.0|0.0|1.0|-4.72|1.15e-05|0.0049|0.0|0.0|2.25e-05|4.08|-1409.5865199999998|337.75|0.69413|6.5627|-0.2001|0.02856649|7.8633|7.8633
3q_a32|1|7.765993078999999|0|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|3|0.0492355779999999|-0.167040501|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.901790225|1|0.84993799|-0.097961799|-41.72706804|11.43581616|41.73511731|0.15006201|-0.027989085|-37.3203761|7.058489861|-1.371465184|-25.7550561|74.3682963|53.16288420000001|524.6043311000001|3335.898591|-10.6629646|0.365026099|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|0.022526037|-166.61896299999998|618.9134881|13.90366881|1.0|0.0|1.0|3.57|19.0|131.25|1.33|1.0|0.0|115.37|0.0|7.0|-5.91|28.0|4.0|0.0|1.0|-4.62|1.24e-06|0.000508|0.0|0.0|2.01e-05|5.15|-1920.066488|342.16|0.70216|4.1362|-0.19969|0.02381444|7.5528|7.5528
9_a3|0|6.823286122000001|0|0.0|0.187952252|-0.007847313|4.727387819|-0.100592457|1|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|1|-0.216450234|0.083014843|-0.614170287|0.923357627|0.6729843740000001|-0.260349706|0.7327715159999999|0|0.84649775|-0.083555008|-44.74600478|3.469130065|223.4501605|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|-1.336880133|-21.04009269|43.50933802|48.21513485|398.0331029|1383.145159|-8.445224386|0.1131403219999999|8.532203772|0.704792493|4430.929894|53.19989715|-295.5828535|0.008976383|-363.8118546|349.6957191|4.220799781|1.0|1.0|1.0|3.1|21.0|80.04|2.42|1.0|0.0|92.69|0.0|2.0|-5.53|22.0|2.0|0.0|1.0|-4.9|2.96e-06|0.000899|0.0|0.0|1.67e-05|3.28|-1256.087705|213.09|0.3639699999999999|2.0863|-0.19833|0.0242342|4.96|4.96
18c_a22|0|6.842683282|0|1.804590026|-0.191807441|-0.003749104|4.727387819|0.013131848|2|0.038137255|-0.044828537|1.642882533|-0.213698903|0.005449965|0.009519672|10.31286086|1|-0.081550274|-0.078828791|-0.305378181|0.7290394929999999|0.7669483559999999|-0.032031791|0.8287956870000001|1|0.931073539|-0.076388478|-40.094865000000006|13.72808419|30.63947336|0.068926461|-0.028825841|-36.55965924|9.49723261|-1.52776956|-27.73804808|67.73280290000001|53.82294919|644.1264387|2574.178324|-13.79609783|0.317309976|14.04085897|0.914766316|7101.057047|219.5183688|-731.1931848999999|0.0215181079999999|-252.7737494|779.8043336000001|14.88645273|1.0|1.0|1.0|3.56|27.0|124.4|1.47|1.0|1.0|136.36|0.0|6.0|-5.8|34.0|5.0|0.0|1.0|-5.1|1.6e-06|0.000739|0.0|0.0|1.58e-07|3.5|-1783.562578|219.25|0.4609|1.2938|-0.22365|0.02279458|7585.0|7585.0
12ae_a36|0|7.412764017000001|2|0.0|0.069118289|-0.009867085|5.351858133|-0.351827031|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|1|0.151620635|-0.15024383|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.8837136859999999|0|0.7162413209999999|-0.105648609|-63.96145017|17.78605328|96.60079598|0.2837586789999999|-0.036430555|-58.64180087|13.25108213|-2.11297219|-47.65297933|97.76153993|81.74750345|533.6188092|2634.745208|-20.22131065|0.315002436|16.22570287|0.870019385|7331.209763|234.6851816|-1172.836017|0.025570256|-275.6561988|805.2286932|19.05051961|0.0|0.0|0.0|5.03|17.0|123.75|0.84|1.0|0.0|142.02|0.0|7.0|-3.85|34.0|6.0|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0|0.0|6.45e-05|6.24|-1876.203168|236.84|0.40141|6.7458|-0.21149|0.0508577|7.8239|7.8239
