molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
18_a10|0.0|0|0.0|1|7.78113851|2|1.243178376|5.733341277|0.0307177839999999|2|0.035770975|-0.092424959|-0.1859075939999999|0.009941402|-0.0280813039999999|1|-0.143149563|2|0.7155022459999999|0.785539083|0.048377088|-0.0507442929999999|0.832812971|0.6886547670000001|-0.076052353|0.656664457|0.019095409|-36.52271591|0.114447045|7.692822451|123.3621791|0.641615544|-1.368942347|61.38857307|-15.79795381|48.64284759|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|0.358384456|7.204851347999999|13.51828833|0.876275815|6213.631543|227.471785|-551.4954071000001|24.62214943|713.2632062000001|13.11704755|1.0|1.0|1.0|0.0|4.65|4.66|62.06|1.0|0.0|119.81|0.0|5.0|-4.48|31.0|412.48|0.0|1.0|1.0|3.67|3.34e-05|0.0138|1.7100000000000002e-05|0.0|1.32e-08|5.7687|2.65|-1336.433782|-1336.404041|0.2962|214.93|0.37729|0.6866300000000001|0.1637|-0.15735|-0.20692|0.02974086|6.8861|6.8861
7l_a46|0.0|0|0.256706467|1|7.727094485|1|1.160371354|5.533389489|0.017668261|2|0.04006734|-0.203375108|-0.038903382|0.013150047|0.050638298|1|-0.143129469|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|-0.06289606|0.253138137|0.011594057|-27.30136533|0.092851886|2.698568452|51.39110437|0.67467081|-0.880544835|38.22273917|-10.620390400000002|32.8948756|1920.310099|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|5.273701985|9.825660656|0.863142947|4046.614178|156.9538706|-204.9507309|15.74158869|375.721552|7.878766604|1.0|1.0|1.0|0.0|3.59|3.59|43.6|0.0|0.0|86.96|0.0|2.0|-3.18|22.0|290.36|0.0|1.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0|5.19e-07|4.5464|2.42|-915.6081232|-915.5830363|0.2024|272.71|0.68834|0.68834|0.2024|-0.18993|-0.2231699999999999|0.025086919|5.7122|5.7122
18c_a25|0.0|0|0.0|1|6.842683282|0|1.193723817|4.727387819|-0.008080236|2|0.043274232|0.007241543|-0.162271435|0.007804726|0.006360768|1|-0.064145547|2|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|-0.0719340379999999|0.385593349|0.009585904|-31.96445203|0.05198276|4.140476673999999|0.0|0.7479204509999999|-1.510614788|56.83666555|-17.72859578|38.26446885|2917.369488|623.0528232|-992.8013635|2095.730631|-11.65153036|0.2520795489999999|7.553051762000001|14.65844196|0.940731034|6736.25597|165.67090530000002|-652.4856999|23.70385212|831.3429628|9.560410146|1.0|1.0|1.0|1.0|6.29|6.11|87.72|2.0|1.0|138.65|0.0|7.0|-6.05|33.0|449.57|1.0|0.0|1.0|4.77|8.86e-07|0.000398|2.51e-06|0.0|6.79e-11|5.4858|4.75|-1714.597797|-1714.5777670000002|0.3558|226.01|0.31993|0.70516|0.0041|-0.13312|-0.19532|0.02003004|7.0555|7.0555
19j_a38|0.0|1|0.0|0|7.412764017000001|2|1.29704352|5.351858133|-0.04575843|2|0.04391253|0.105682345|-0.438688445|-0.004442319|-0.036248822|1|-0.20848518|1|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.908721232|0.6885713729999999|-0.108006563|0.625966089|0.0250587|-57.80349365|0.192823617|11.74054073|29.18585028|0.714369845|-1.944118135|90.05233553|-26.09259418|74.95583121|2969.234865|552.5012068|-1330.722303|3109.238056|-17.86002424|0.285630155|7.506210369|12.69084117|0.6907121629999999|6704.612831|195.5099392|-910.8612362|36.5253298|640.025745|16.123318700000002|0.0|1.0|1.0|3.0|3.17|2.42|105.02|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|426.45|0.0|0.0|0.0|2.44|4.46e-05|19.0|7.55e-05|0.0|1.2099999999999998e-07|6.0361|3.23|-1424.426858|-1424.390074|354.0|205.41|0.30419|0.69435|0.2625|-0.15182|-0.21629|0.03678378|8.1146|8.1146
13_a15|0.0|0|0.0|0|0.0|1|1.4356889940000002|0.0|-0.031457366|3|0.029206349|-0.006938727|-0.393632585|0.001806571|0.005149745|0|-0.272482143|2|0.843715005|0.729838386|0.008210506|0.009456191|0.7784213259999999|0.796300317|-0.098053528|0.708462114|0.016196467|-43.2365883|0.114512421|6.447664726|0.0|0.755283433|-1.961070565|72.41636305|-21.33321476|53.45565817|3028.485145|558.6934137000001|-1237.326456|3581.589629|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|830.7967967000001|10.55004024|1.0|0.0|0.0|1.0|4.33|6.69|59.51|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|448.52|1.0|0.0|0.0|4.61|4.77e-07|0.000214|7.970000000000001e-07|0.0|1.27e-09|3942.0|5.04|-1450.756042|-1450.727602|208.0|314.52|0.63827|0.70626|0.0003|-0.11283|-0.15229|0.02844037|8.2218|8.2218
LY364947_a10|0.0|1|0.0|0|6.605297921|0|1.390175303|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|-0.084940213|0.007575|-0.006198347|1|0.072909639|2|0.706034038|0.711607778|-0.072740964|-0.012096774|0.7792035190000001|0.681525895|-0.075303751|0.449473391|0.009678082|-34.01613475|0.156895451|1.88879448|0.0|0.7234846559999999|-0.978948758|41.53157099|-13.10520229|38.29163558|1896.845282|372.4595738|-432.4716757000001|839.5356408|-5.78950507|0.276515344|4.702575386|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|287.99188260000005|8.264519015|1.0|1.0|1.0|1.0|3.97|3.69|54.46|0.0|0.0|82.56|0.0|2.0|-3.54|21.0|272.3|0.0|1.0|1.0|2.8|0.00029|0.0789|0.000137|0.0|6.31e-08|||||||||||||7.2291|7.2291
15a_a22|0.0|0|0.0|1|6.842683282|0|1.4229176680000002|4.727387819|-0.052476637|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.015194063|1|-0.165471815|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|-0.081705465|0.410151945|0.02126757|-41.92018177|0.13335968|9.799599501|65.53409434|0.702735071|-1.634109304|70.12529157|-21.33157831|56.35672103|2884.815511|588.2800507999999|-1109.242072|2169.226845|-14.47998862|0.297264929|8.157552588|14.6895113|0.800725296|6322.278103000001|201.7850124|-752.9594081|30.3550786|684.5377542|14.66318798|1.0|1.0|1.0|1.0|3.87|4.31|85.59|1.0|0.0|124.05|0.0|6.0|-4.65|32.0|420.47|0.0|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|0.0|6.1e-10|5.0577|4.98|-1368.35331|-1368.321775|312.0|245.14|0.41078|0.69076|0.0955|-0.15281|-0.21285|0.03153544|6.8447|6.8447
12aq_a36|0.0|1|0.0|0|7.412764017000001|2|1.297043497|5.351858133|-0.135770278|2|0.041728395|0.076517478|-0.674732412|-0.006653538|-0.028591187|1|-0.090926893|1|0.892815402|0.839953955|-0.0606936879999999|-0.047695595|0.89459881|0.849217847|-0.122078233|0.162384515|0.021389734|-73.0277723|0.318529388|9.548598682|112.415579|0.7619767479999999|-2.319486422|95.39676382|-28.69889692|87.31909781|2932.54604|455.31741460000006|-1549.740434|2906.024504|-19.17486584|0.238023252|8.596645087999999|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|689.2886595|13.83147784|0.0|1.0|0.0|3.0|1.92|0.98|112.29|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|424.46|0.0|0.0|0.0|1.15|0.000304|129.0|0.000359|0.0|7.19e-07|3.9049|3.88|-1401.669694|-1401.637414|0.4988|317.51|0.6933199999999999|0.7058300000000001|0.0059|-0.13908|-0.19967|0.03228003|7.2596|7.2596
11g_a5|0.0|1|0.0|1|7.139660336|0|1.388236041|5.209486153|0.009272269|2|0.020943152|-0.083337229|-0.252634073|0.00599982|-0.007175378|2|-0.233590516|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0.73551511|-0.076326887|0.396049407|0.023215707|-44.19305139|0.1620562619999999|10.02633335|0.0|0.543581314|-1.297557078|71.21847290000001|-16.72000506|59.4498014|2823.738452|550.6745046|-852.7202582999998|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|648.1198739|21.05845771|1.0|1.0|1.0|1.0|4.17|4.48|81.51|1.0|0.0|118.35|0.0|7.0|-4.12|31.0|408.46|0.0|0.0|0.0|2.96|7.65e-05|0.0312|4.88e-05|0.0|9.229999999999999e-10|4.5106|2.3|-1330.189793|-1330.144218|0.4609|274.87|0.56924|0.63081|0.2403|-0.1714|-0.2146199999999999|0.04557484|7.5229|7.5229
14c_a23|0.0|0|0.0|2|7.423568444|0|1.197962449|5.351858133|-0.024758731|2|0.043538647|0.04174584|-0.296935034|0.010682694|-0.047410593|2|-0.13187015|2|0.722187957|0.793551289|0.1114214519999999|-0.077808321|0.857184548|0.659570836|-0.0800086929999999|0.2273163289999999|0.018842596|-37.73933093|0.077064961|8.321492112|81.41541733|0.7834075309999999|-1.600173862|64.05912299|-22.62557089|50.26125234|2955.304496|613.3401089|-1063.401832|2379.221378|-15.0359121|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|143.9373772|-706.6878684999999|28.88097191|633.3278634|10.88903141|0.0|0.0|1.0|1.0|4.0|4.67|105.02|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|445.93|0.0|0.0|0.0|4.0|7.49e-07|0.000334|2.83e-06|0.0|1.02e-08|3.7031|4.1|-2089.523959|-2089.501598|356.0|334.81|0.56781|0.56781|356.0|-0.15143|-0.23096|0.02236136|8.6253|8.6253
3c_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207970000001|5.733341277|-0.048337951|0|0.043817204|-0.0522536959999999|-0.270034997|-0.00017094|-0.01180891|3|-0.145525719|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|0.1112332809999999|3.995552912|0.0|0.693952122|-1.038301506|57.94025396|-14.82682786|42.68833949|2152.627425|456.8935699|-533.7658031000001|1393.156794|-7.622115192000001|0.306047878|5.605165488|9.717148607|0.733606015|4598.027604999999|157.331845|-274.3961469|21.36577928|370.5811396|9.416090047|1.0|1.0|1.0|1.0|6.61|4.68|110.94|1.0|0.0|93.05|0.0|3.0|-6.18|22.0|326.44|0.0|0.0|1.0|4.02|6.65e-07|0.000217|1.22e-05|0.0|1.28e-07|3.5169|3.02|-1633.443791|-1633.419633|0.5017|352.54|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|-0.1970599999999999|0.02415856|8.0458|8.0458
1a_a18 (SB-431542)|0.0|1|0.0|0|7.423568444|1|1.430935835|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.0492229479999999|1|-0.033765606|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|-0.122555709|0.210046675|0.033020439|-74.98172333|0.405958714|11.61820782|105.3125675|0.7531996609999999|-2.083447046|87.15852628|-27.46300805|94.56841061|2678.82389|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|7.52384981|14.26170773|0.895533283|5748.422847|146.3942108|-733.0587287000001|36.46179023|513.4628663999999|14.4623285|1.0|1.0|1.0|2.0|4.04|3.63|103.12|1.0|0.0|106.85|0.0|4.0|-4.52|29.0|384.39|0.0|0.0|1.0|2.85|3.03e-05|0.0116|5.660000000000001e-05|0.0|2.03e-08|3.8208|4.57|-1292.588031|-1292.553086|0.5767|324.5|0.55409|0.69868|0.3347|-0.13329|-193.0|0.03494548|6.9031|6.9031
4_a38 (LY-2157299)|0.0|0|0.0|1|7.535296702|1|1.343847059|5.4161004020000005|-0.080432741|2|0.041252955|-0.0501467259999999|-0.325515636|0.002865697|-0.020954339|1|0.0481706809999999|2|0.702976795|0.8099394329999999|-0.041794304|-0.032369326|0.868207983|0.6848692759999999|-0.089446059|0.459041332|0.01243241|-52.90108631|0.2456862269999999|4.060137052|71.22674185|0.7861170609999999|-1.520583011|58.99645489|-18.48863993|60.00582329|2501.945802|431.0669496|-868.9660769|1686.693134|-10.56568487|0.213882939|6.54753874|12.76426621|0.949475478|5566.495502000001|122.2274724|-496.5871888|23.51893991|542.7276591|7.880803302999999|1.0|1.0|1.0|1.0|3.69|3.51|86.69|1.0|0.0|108.18|0.0|3.0|-3.85|28.0|369.42|0.0|0.0|1.0|2.81|0.0001409999999999|52.0|0.000102|0.0|7.45e-08|4.65|3.95|-1198.683473|-1198.64695|0.2|266.68|0.4|0.68|0.06|-0.16|-0.22|0.03652312|7.1586|7.1586
4_a3|0.0|0|0.0|0|6.823286122000001|0|0.60501714|4.727387819|-0.161259999|1|0.035345345|-0.08769805|-0.325334256|-0.008407895|0.0248526079999999|1|0.127253753|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.785381728|0.628171026|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|0.25946603|1.809595554|77.51574252|0.866976271|-1.381735991|51.71950126|-18.76802992|56.26480013|2142.972568|352.05186289999995|-656.8810472|1548.626215|-8.922372453|0.133023729|5.05182773|8.648209506|0.711897153|4885.093366|63.23984222|-312.2830359|21.6476858|347.9532383|4.799426464|1.0|1.0|1.0|1.0|5.3|5.17|80.04|1.0|0.0|92.65|0.0|2.0|-5.69|23.0|321.37|0.0|0.0|1.0|4.09|2.02e-06|0.00065|8.22e-06|0.0|2.950000000000001e-08|5.9341|3.53|-1355.332318|-1355.303098|0.1776|208.93|0.3809|0.6896|119.0|-0.14983|-0.20826|0.02921941|5.9|5.9
3_a3|0.0|0|0.0|0|7.285506549|0|0.605000514|5.283203728999999|-0.114647585|1|0.034259259|-0.015653979|-0.3413621639999999|-0.007818326|0.069435247|2|0.081380229|1|0.913546349|0.8083172479999999|-0.082619043|0.123113049|0.885339037|0.8495058259999999|-0.098797066|0.583866845|0.012617742|-48.91675544|0.246193521|2.623868963|75.88125246|0.7000038270000001|-1.086767728|55.67251784|-15.98657012|54.67064981|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|302.8386149|10.6194566|1.0|1.0|1.0|1.0|5.0|4.07|121.17|0.0|0.0|88.36|0.0|2.0|-5.48|21.0|310.4|0.0|0.0|1.0|3.23|3.32e-06|0.00103|4.06e-05|0.0|7.009999999999999e-07|5.8458|1.92|-1592.904586|-1592.873593|0.2383|212.09|0.29441|0.69206|0.0851|-0.14599|-0.20969|0.03099295|5.93|5.93
2_a27|0.0|0|0.0|2|6.605297921|0|1.402655014|4.59511985|-0.0609613559999999|2|0.0427777779999999|-0.196529806|-0.276758209|0.009338889|0.017751479|1|-0.361571905|2|0.639024713|0.796022385|0.137868605|0.027777778|0.8585302370000001|0.60904903|-0.081513931|0.408120957|0.019809599|-29.42169804|0.153130039|5.020172886|53.58106492|0.6684621829999999|-1.141195033|52.43208086|-14.73047548|39.39404027|2210.487938|426.3224749|-574.4885436000001|1270.627585|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|373.9912084|11.39718489|0.0|0.0|1.0|0.0|2.43|2.49|65.6|0.0|0.0|92.58|0.0|2.0|-3.19|24.0|317.34|0.0|1.0|1.0|2.52|0.000644|204.0|0.0002009999999999|0.0|1.45e-06|4.1624|4.32|-1043.821085|-1043.7984|0.3217|297.87|0.55857|0.55857|0.3217|-0.16769|-0.21702|0.02268519|7.8861|7.8861
11_a27|0.0|1|0.0|0|7.535296702|2|1.1606177359999998|5.4161004020000005|-0.003527607|2|0.042533875|-0.080272515|-0.344117757|0.004538653|-0.027287578|0|-0.067428705|2|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|-0.094820973|0.349764196|0.016171515|-42.27430065|0.2354494999999999|4.524597532|72.60399149|0.8088958709999999|-1.611956546|56.8702158|-18.14137056|50.82822357|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|5.231762955|9.562117063|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|504.209846|6.714661907000001|0.0|1.0|0.0|1.0|2.72|1.67|61.88|0.0|0.0|106.33|0.0|2.0|-3.68|26.0|345.4|0.0|1.0|0.0|2.04|0.000207|0.0716|9.45e-05|0.0|8.2e-07|3.3426|4.54|-1122.456105|-1122.433411|0.3492|370.92|0.6125|0.59222|0.0793|-0.1022|-0.16205|0.0226944|8301.0|8301.0
8e_a46|0.0|0|0.252655541|1|7.727094485|1|1.160371308|5.533389489|0.000950213|2|0.043238095|-0.126773923|-0.046696417|0.012911107|-0.016857659|1|-0.135984209|2|0.669602597|0.789844634|-0.241393458|-0.024620704|0.837678812|0.668786636|-0.065982313|0.281227001|0.009576086|-27.16690715|0.078647648|2.482871976|53.05984592|0.7492419109999999|-0.989734694|39.62167507|-11.72015869|32.04299109|1982.950764|469.146955|-503.9668235|1415.320228|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|15.64268965|426.71841|6.023886838999999|1.0|1.0|1.0|0.0|4.09|3.9|43.6|0.0|0.0|91.93|0.0|2.0|-3.59|23.0|304.39|0.0|1.0|1.0|3.21|0.0002569999999999|0.0782|9.15e-05|0.0|2.16e-07|4.5092|3.0|-954.9296396|-954.9056294|0.2162|274.96|0.6967|0.6967|0.2162|-0.18835|-0.2201|0.024010215|6.3915|6.3915
12av_a36|0.0|1|0.0|0|7.412764017000001|2|1.297042752|5.351858133|-0.081537769|2|0.04250591|0.06882889|-0.605432791|-0.00233752|-0.039627578|1|-0.213993335|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|-0.105593135|0.277834652|0.021666882|-57.31621925|0.247552267|10.51297704|124.9387725|0.671916917|-2.006269572|91.5101903|-24.51766365|72.40871507|3011.024457|524.1323793|-1397.506828|2354.591519|-17.07826447|0.328083083|8.975655204|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|757.7532208|17.95719936|0.0|1.0|0.0|3.0|2.38|1.65|98.3|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|438.48|0.0|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|1.1800000000000001e-07|4.8408|4.5|-1440.988179|-1440.945099|0.6698|256.12|0.43212|0.70455|0.0027|-0.14122|-0.19429|0.04308001|7.4089|7.4089
14p_a23|0.0|0|0.0|2|7.423568444|0|1.197963748|5.351858133|0.006191846|2|0.045165485|0.041987653|-0.310730878|0.009895793|-0.053921569|2|-0.131709531|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|0.076544251|10.06403753|84.65359899|0.751638299|-1.615689464|67.36602512|-22.70933393|57.44364296|3010.721939|623.0226425|-1090.0480289999998|2170.5738260000003|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|646.2584547|12.86362369|0.0|1.0|1.0|1.0|3.4|3.89|128.81|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|436.49|0.0|0.0|0.0|3.25|2.09e-06|0.0009109999999999|1.27e-05|0.0|3.39e-08|3.5752|3.29|-1722.181612|-1722.152257|0.3802|346.79|0.6816|0.6816|0.3802|-0.14774|-0.2382|0.02935511|8.5302|8.5302
16c_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207629999999|5.733341277|-0.087497559|0|0.03995614|-0.03152033|-0.770338913|-0.0064007569999999|-0.036931818|3|-0.229450999|0|0.809370315|0.8607827790000001|0.0482801729999999|-0.061904762|0.915639476|0.764217655|-0.119988297|0.367322508|0.025791147|-53.00702241|0.226956794|9.181311842|37.0285246|0.6846367059999999|-1.679836163|86.97970500000001|-22.77882371|68.39521789|2649.168528|461.2334662|-1002.268243|3143.196853|-13.59090376|0.3153632939999999|6.313526111|11.77670717|0.8653137670000001|5979.891916|188.1603823|-597.9997655000001|33.27140293|513.9156315|15.38911619|0.0|1.0|1.0|2.0|5.64|4.21|149.27|1.0|0.0|107.14|1.0|7.0|-6.04|27.0|399.49|1.0|0.0|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0|1.0300000000000001e-07|3.6264|4.12|-1916.6792|-1916.651132|0.2955|341.89|0.70198|0.70198|0.2955|-0.14997|-0.20047|0.02806787|8.3468|8.3468
12a_a36|0.0|1|0.0|0|7.412764017000001|2|1.297044783|5.351858133|-0.0427777779999999|2|0.040166667|0.078063311|-0.403468978|0.002039107|-0.065913514|1|-0.183140926|1|0.907322874|0.7934042040000001|-0.012112722|-0.119322074|0.846614758|0.855821486|-0.104828755|0.436020272|0.019595485|-46.76212019|0.179315373|7.388485123|5.277117996|0.755315434|-1.886917597|76.09903547|-23.17301945|58.79461567|2647.835699|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|598.1535763999999|11.72953701|0.0|1.0|0.0|2.0|2.72|1.88|69.2|1.0|0.0|123.75|0.0|5.0|-3.79|29.0|381.43|0.0|1.0|0.0|1.86|0.000164|0.0625|0.000101|0.0|2.56e-07|3.8343|3.16|-1232.951968|-1232.916523|0.4435|323.35|0.67869|0.6997|0.0012|-0.1519299999999999|-0.20139|0.03544528|7.8861|7.8861
1b_a5|0.0|1|0.0|0|6.605297921|0|1.4258024619999998|4.59511985|-0.061874543|2|0.0248765429999999|-0.095857885|-0.111923619|0.003886035|-0.028797464|1|0.045204303|2|0.567806811|0.759794937|0.122747292|-0.054153474|0.827319059|0.558485747|-0.077221824|0.341795323|0.010803163|-39.38248661|0.191171377|2.737713392|0.769931305|0.7324812509999999|-1.158327367|48.55415504|-15.75970652|44.82086533|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|0.267518749|6.11909445|11.64312636|0.90275317|4577.125071|134.6705884|-293.5407385|21.51550842|357.34245360000006|9.680212283|1.0|1.0|1.0|1.0|4.88|4.76|54.46|0.0|0.0|90.44|0.0|3.0|-3.97|24.0|316.33|0.0|1.0|1.0|3.38|0.000106|0.0336|4.970000000000001e-05|0.0|4.99e-09|4789.0|3.1|-1050.538976|-1050.506509|0.3101|258.89|0.5153800000000001|0.43728|87.0|-0.1892|-0.23055|0.03246637|7.2291|7.2291
5e_a40|0.0|0|0.0|1|8.149890544|1|0.604912776|6.167516491000001|0.0601021459999999|0|0.044526749|-0.106497535|-0.162528785|0.009890343|0.029272031|2|0.010397494|0|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|0.5087199929999999|-0.089724264|0.0499188609999999|0.019851304|-36.56222854|0.135577249|4.489363277|51.7148695|0.8223594679999999|-1.076691165|48.81318333|-17.06741495|46.00255248|1986.384601|411.0778166|-512.0224486000001|512.5703164|-8.116440327000001|0.177640532|6.533857846|12.51197289|0.914944155|4158.984115|84.47727896|-243.4932098|20.75420252|264.9899736|6.144645946|0.0|0.0|0.0|0.0|4.3|3.74|75.5|1.0|1.0|79.16|0.0|3.0|-4.78|20.0|303.77|0.0|1.0|1.0|3.33|1.66e-05|0.00505|5.56e-05|0.0|2.23e-05|3.7138|4.99|-1637.197299|-1637.180703|0.5262|333.85|0.69675|0.69675|0.5262|-0.14786|-0.2201699999999999|0.01659566|7.6021|7.6021
13b_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984129|5.351858133|-0.118776867|2|0.041728395|-0.035340334|-0.627919307|-0.003436924|-0.0463169629999999|1|0.006103754|1|0.841060094|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|-0.113554975|0.3529073379999999|0.018555474|-74.24619275|0.305898198|8.459192992|105.341977|0.800290866|-2.271099499|88.26741491|-28.93268471|86.77473353|3002.926824|468.6532296|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|8.804739699999999|16.1428924|0.8334321|6627.406474|134.8423681|-1035.363967|36.15271139|713.7769663|11.59580043|0.0|1.0|0.0|2.0|3.04|1.72|124.74|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|441.51|0.0|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|5.0501|4.54|-1744.492044|-1744.446479|0.2783|245.51|0.32563|0.6862699999999999|0.1415|-0.14879|-0.20313|0.0455651|7.5901|7.5901
1e_a5|0.0|1|0.0|0|6.605297921|0|1.427503886|4.59511985|-0.009075016|2|0.027873016|-0.080321049|-0.084933308|0.008031558|-0.040441176|1|0.0578378779999999|2|0.71274658|0.771487328|0.045376705|-0.075239398|0.834250802|0.6977404359999999|-0.069725333|0.373935381|0.008587563|-35.30075748|0.1194205|2.317577542|0.0|0.7473936259999999|-1.115605324|44.38364879|-14.48881117|39.76196174|2107.092939|457.4574833|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|19.38578369|409.0289917|8.161620868|1.0|1.0|1.0|1.0|4.99|4.51|54.46|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|312.37|0.0|1.0|1.0|3.44|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0|3.87e-09|4746.0|3.17|-990.6320386|-990.6006645|0.5156|261.24|0.56258|0.51802|0.1355|-0.18105|-0.22291|0.0313740589999999|6719.0|6719.0
